
[00:00:00.000 --> 00:00:03.880]  我們會先集中去看頭幾節
[00:01:57.680 --> 00:01:59.180]  當保羅提及「因此」的時候
[00:01:59.180 --> 00:02:03.680]  你一定要先回去看上面的經文
[00:02:03.680 --> 00:02:04.960]  在三至十四節
[00:02:04.960 --> 00:02:05.960]  如果你有印象
[00:02:05.960 --> 00:02:11.020]  我們在十月的時候用了三篇的講道去看三至十四節
[00:02:11.020 --> 00:02:15.740]  保羅在三至十四節做了一個很長篇的頌讚
[00:02:15.740 --> 00:02:17.740]  我用了三篇的講道去講
[00:02:17.740 --> 00:02:19.740]  其實我有一點點後悔
[00:02:19.740 --> 00:02:21.140]  因為我不應該用三篇的講道
[00:02:21.140 --> 00:02:24.880]  應該用八至九篇的講道來講這十幾節的經文
[00:02:24.880 --> 00:02:26.880]  因為太豐富
[00:02:26.880 --> 00:02:32.480]  三篇的講道是不能夠完全覆蓋這十幾節的信息
[00:02:32.480 --> 00:02:35.960]  這三段的經文可以分為三個部分
[00:02:35.960 --> 00:02:40.160]  頌讚聖父的揀選和領養
[00:02:40.160 --> 00:02:43.960]  上帝創世以先在基督裡揀選了我們
[00:02:43.960 --> 00:02:46.060]  使我們在祂面前成為聖傑
[00:02:46.060 --> 00:02:47.060]  會有瑕疵
[00:02:47.060 --> 00:02:52.580]  他按著祂自己所喜悅的去預定我們得兒子的命婚
[00:02:52.580 --> 00:02:56.880]  然後他頌讚兒子耶穌基督所留的寶血
[00:02:56.880 --> 00:02:58.180]  成為我們的贖駕
[00:02:58.180 --> 00:03:01.880]  讓人白白靠著祂的血得以被赦免
[00:03:01.880 --> 00:03:03.380]  基督是上帝的智慧
[00:03:03.380 --> 00:03:07.580]  有一天耶穌要再回來這個世界去審判萬人
[00:03:07.580 --> 00:03:10.880]  而唯一的方法就是我們靠著這位宗保
[00:03:10.880 --> 00:03:14.680]  這位聖子來得到白白的赦免和拯救
[00:03:14.680 --> 00:03:17.280]  班保羅講完聖父和聖子之後
[00:03:17.280 --> 00:03:19.780]  你有沒有印象他最後一個頌讚
[00:03:19.780 --> 00:03:22.280]  我覺得是這篇頌讚最美麗的其中一個高峰
[00:03:22.280 --> 00:03:26.580]  就是他頌讚聖靈的基業和印記
[00:03:26.580 --> 00:03:29.180]  藉著所聽的道
[00:03:29.180 --> 00:03:30.980]  藉著所聽的道
[00:03:30.980 --> 00:03:33.480]  那個道就是講到聖子的救贖
[00:03:33.480 --> 00:03:36.180]  這個聖靈在我們心中工作
[00:03:36.180 --> 00:03:39.480]  並且它留下一個印記在我們的生命裡面
[00:03:39.480 --> 00:03:42.980]  這個印記標明我們是屬於上帝的產業
[00:03:42.980 --> 00:03:45.880]  於是他用了一個字句說一個印記
[00:03:45.880 --> 00:03:47.080]  那麼坦白地說
[00:03:47.080 --> 00:03:49.080]  如果你有印象是上一篇的廣告的話
[00:03:49.080 --> 00:03:52.480]  保羅在說的是我們是上帝的奴隸
[00:03:52.480 --> 00:03:54.780]  我們是上帝的奴僕
[00:03:54.780 --> 00:03:58.980]  我們將我們生命的主權自願地放下
[00:03:58.980 --> 00:04:02.180]  成為祂的愛奴
[00:04:02.180 --> 00:04:04.880]  你見不見到這篇的頌讚
[00:04:04.880 --> 00:04:08.080]  由聖父、聖子去到聖靈的時候
[00:04:08.080 --> 00:04:11.080]  去到一個最極端的應用
[00:04:11.080 --> 00:04:14.180]  是整段頌讚的高潮的部分
[00:04:14.180 --> 00:04:17.780]  就是我們要成為耶穌基督的奴僕
[00:04:17.780 --> 00:04:19.280]  一個沒有身份
[00:04:19.280 --> 00:04:21.080]  一個沒有選擇權利
[00:04:21.080 --> 00:04:24.180]  沒有生命主權的階層
[00:04:24.180 --> 00:04:25.880]  保羅他是耶穌基督的奴僕
[00:04:25.880 --> 00:04:28.680]  他不再為地上的事物而活
[00:04:28.680 --> 00:04:31.480]  不再追求地上的榮華富貴
[00:04:31.480 --> 00:04:35.780]  他不再追求地上地位的高升和下降
[00:04:35.780 --> 00:04:37.980]  他不再追求地上的私慾
[00:04:37.980 --> 00:04:40.880]  這一切都和他不再有關係
[00:04:40.880 --> 00:04:43.080]  因為他是上帝的奴隸
[00:04:43.080 --> 00:04:46.080]  這是最極端的應用
[00:04:46.080 --> 00:04:48.580]  最漂亮的應用
[00:04:48.580 --> 00:04:49.880]  當你思想這個應用的時候
[00:04:49.880 --> 00:04:52.880]  你會不會覺得有一種沉重
[00:04:52.880 --> 00:04:55.180]  有一種偉大
[00:04:55.180 --> 00:04:58.780]  這就是聖經裏面給我們最漂亮的應用
[00:04:58.780 --> 00:05:01.080]  我要你帶著這種沉重感
[00:05:01.080 --> 00:05:01.680]  為甚麼
[00:05:01.680 --> 00:05:03.680]  因為開始的時候
[00:05:03.680 --> 00:05:06.180]  保羅說因此
[00:05:06.180 --> 00:05:09.980]  因為這個福音是一個高呼
[00:05:09.980 --> 00:05:12.480]  這個福音是一個這麼高
[00:05:12.480 --> 00:05:13.280]  這麼偉大
[00:05:13.280 --> 00:05:15.480]  這麼沉重和極端的呼召
[00:05:15.480 --> 00:05:22.780]  所以你的禱告要適合到這個福音的重量
[00:05:22.780 --> 00:05:26.480]  我記得以前在教會的時候
[00:05:26.480 --> 00:05:28.980]  我經常和一些中學生鼓勵他們祈禱
[00:05:28.980 --> 00:05:30.180]  每一次團體開始之前
[00:05:30.180 --> 00:05:33.780]  我們都要叫中學生祈禱
[00:05:33.780 --> 00:05:37.580]  通常中學生都不肯去做大祈禱的人
[00:05:37.580 --> 00:05:40.680]  通常我都會鼓勵他們說
[00:05:40.680 --> 00:05:42.880]  試試吧
[00:05:42.880 --> 00:05:45.480]  祈禱就好像和上帝聊天一樣
[00:05:45.480 --> 00:05:47.480]  你喜歡說甚麼都可以
[00:05:47.480 --> 00:05:48.780]  就是上帝跟你說話
[00:05:48.780 --> 00:05:50.780]  然後你回答上帝
[00:05:50.780 --> 00:05:52.380]  我們都很喜歡用這個比喻
[00:05:52.380 --> 00:05:55.880]  禱告就是和上帝聊天
[00:05:55.880 --> 00:05:57.280]  當我看到因此這個字
[00:05:57.280 --> 00:05:58.080]  我去想一下
[00:05:58.080 --> 00:06:01.480]  我覺得這個比喻其實不是很正確
[00:06:01.480 --> 00:06:04.380]  不是說我們不能夠和上帝暢所欲言
[00:06:04.380 --> 00:06:08.580]  不是說禱告一定要說某些特別的東西
[00:06:08.580 --> 00:06:09.580]  不是
[00:06:09.580 --> 00:06:16.580]  但是你要記住禱告是一個有福音重量的禱告
[00:06:16.580 --> 00:06:20.980]  禱告應該要適合到一個福音呼召的重量
[00:06:20.980 --> 00:06:22.880]  就好像這個天秤
[00:06:22.880 --> 00:06:24.180]  當福音在一邊的時候
[00:06:24.180 --> 00:06:27.080]  你的禱告要平衡
[00:06:27.080 --> 00:06:31.580]  一個偉大的福音配得一個偉大的祈禱
[00:06:31.580 --> 00:06:34.280]  所以不是你喜歡說甚麼就說甚麼
[00:06:34.280 --> 00:06:36.080]  當然我都不是特意跟你說
[00:06:36.080 --> 00:06:37.380]  每次你都要背主禱文
[00:06:37.380 --> 00:06:38.980]  你每次都要背公禱文
[00:06:38.980 --> 00:06:39.380]  背一次
[00:06:39.380 --> 00:06:40.080]  不是
[00:06:40.080 --> 00:06:47.480]  但是我們的禱告要適合到一個偉大的福音的重量
[00:06:47.480 --> 00:06:48.580]  所以你思想一下
[00:06:48.580 --> 00:06:51.080]  保羅他所祈禱的是甚麼
[00:06:51.080 --> 00:06:54.180]  他沒有祈禱以弗所教會的身體健康
[00:06:54.180 --> 00:06:55.080]  工作順利
[00:06:55.080 --> 00:06:57.080]  或者家庭是美滿
[00:06:57.080 --> 00:06:58.680]  或者美滿的婚姻
[00:06:58.680 --> 00:07:00.480]  從來都沒有祈求過這些
[00:07:00.480 --> 00:07:03.880]  當時的以弗所教會可能在逼迫的當中
[00:07:03.880 --> 00:07:06.480]  他都沒有為他們的安全而祈禱
[00:07:06.480 --> 00:07:08.080]  主也求你保守他們的平安
[00:07:08.080 --> 00:07:09.580]  不要被警察抓
[00:07:09.580 --> 00:07:11.180]  沒有
[00:07:11.180 --> 00:07:13.380]  這些禱告不是不好
[00:07:13.380 --> 00:07:15.480]  是不夠好
[00:07:15.480 --> 00:07:21.180]  因為這些跟基督的福音重量都很不能夠相稱
[00:07:21.180 --> 00:07:23.180]  我們的禱告不應該是萬不驚心
[00:07:23.180 --> 00:07:25.680]  不應該是無定向的一堆說話
[00:07:25.680 --> 00:07:29.880]  應該是一個上帝福音的迴響
[00:07:29.880 --> 00:07:31.180]  一個不懂得禱告的人
[00:07:31.180 --> 00:07:33.180]  不是因為他口才不好
[00:07:33.180 --> 00:07:34.880]  因為他不認識上帝
[00:07:34.880 --> 00:07:37.680]  相反一個真正認識上帝的人
[00:07:37.680 --> 00:07:40.580]  他的禱告會是一個極為偉大
[00:07:40.580 --> 00:07:44.380]  並且有福音重量的祈禱
[00:07:44.380 --> 00:07:46.680]  當我們講完因此的時候
[00:07:46.680 --> 00:07:50.080]  我要帶你們看下一句說話
[00:07:50.080 --> 00:07:52.080]  保羅是這樣說的
[00:07:52.080 --> 00:07:55.980]  保羅說:既然聽見你們對主耶穌基督有信心
[00:07:55.980 --> 00:07:59.980]  對宗聖徒有愛心
[00:07:59.980 --> 00:08:02.180]  保羅他懂得怎樣禱告
[00:08:02.180 --> 00:08:05.280]  並且他獨具慧眼
[00:08:05.280 --> 00:08:09.980]  保羅的禱告由他聽見以弗所教會的見證開始
[00:08:09.980 --> 00:08:12.680]  見證就是他們的愛心和他們的信心
[00:08:12.680 --> 00:08:15.380]  注意 保羅的眼光真是與眾不同
[00:08:15.380 --> 00:08:18.280]  因為他看的不是以弗所教會的人數多少
[00:08:18.280 --> 00:08:19.880]  或者財力多少
[00:08:19.880 --> 00:08:22.080]  他們的事工大不大
[00:08:22.080 --> 00:08:25.880]  保羅看的是以弗所教會的見證
[00:08:25.880 --> 00:08:29.880]  並且他為這個見證不絕地感恩
[00:08:29.880 --> 00:08:32.980]  十五節提到「聽見」這個字
[00:08:32.980 --> 00:08:34.880]  其實如果你有印象
[00:08:34.880 --> 00:08:35.780]  你熟讀《以弗所書》
[00:08:35.780 --> 00:08:37.680]  你會發現十五節的「聽見」
[00:08:37.680 --> 00:08:41.480]  是在回響十三節的「聽見」
[00:08:41.480 --> 00:08:43.180]  十三節那裏是這樣說的
[00:08:43.180 --> 00:08:44.280]  之前所說的
[00:08:44.280 --> 00:08:48.180]  「在基督裡你們聽見真理」那裏
[00:08:48.180 --> 00:08:50.780]  然後十五節再有另外一個「聽見」
[00:08:50.780 --> 00:08:54.080]  這兩個「聽見」是互相呼應的
[00:08:54.080 --> 00:08:56.780]  保羅從前他來到以弗所城
[00:08:56.780 --> 00:08:59.080]  宣講了一個福音
[00:08:59.080 --> 00:09:01.880]  然後他說以弗所城聽見這個福音
[00:09:01.880 --> 00:09:04.280]  他信了這個福音
[00:09:04.280 --> 00:09:05.380]  於是過了一段時間
[00:09:05.380 --> 00:09:07.480]  保羅可能去了別處宣教
[00:09:07.480 --> 00:09:09.680]  於是他再聽回
[00:09:09.680 --> 00:09:12.080]  以弗所教會的見證
[00:09:12.080 --> 00:09:15.080]  因為當日他說的那個福音
[00:09:15.080 --> 00:09:20.680]  「發芽有種子得以收成」
[00:09:20.680 --> 00:09:22.380]  今日以弗所教會的見證
[00:09:22.380 --> 00:09:23.980]  他們的愛心和信心
[00:09:23.980 --> 00:09:29.780]  是當日保羅所傳講福音所結出的果子
[00:09:29.780 --> 00:09:31.480]  有一個很重要的原則
[00:09:31.480 --> 00:09:33.580]  我希望你今日能夠記住
[00:09:33.580 --> 00:09:35.980]  就是你聽甚麼道
[00:09:35.980 --> 00:09:39.080]  會塑造你的屬靈生命
[00:09:39.080 --> 00:09:42.080]  因為聽道是最重要的
[00:09:42.080 --> 00:09:46.380]  它會塑造一間教會的信仰
[00:09:46.380 --> 00:09:49.480]  我想先帶你看保羅是怎樣的
[00:09:49.480 --> 00:09:52.980]  去欣賞以弗所教會
[00:09:52.980 --> 00:09:54.980]  保羅是這樣說的
[00:09:54.980 --> 00:09:57.380]  我既然聽見你們對主耶穌基督的信心
[00:09:57.380 --> 00:09:59.480]  第一樣保羅所說的是信心
[00:09:59.480 --> 00:10:01.180]  這個信心有一個對象
[00:10:01.180 --> 00:10:02.980]  是主耶穌基督
[00:10:02.980 --> 00:10:05.280]  當保羅想起主耶穌基督的時候
[00:10:05.280 --> 00:10:06.180]  想起的是甚麼
[00:10:06.180 --> 00:10:06.980]  他想起基督
[00:10:06.980 --> 00:10:08.480]  他想起宗保
[00:10:08.480 --> 00:10:09.780]  他想起他是一個罪人
[00:10:09.780 --> 00:10:13.280]  他會想起主耶穌基督為他承擔罪債
[00:10:13.280 --> 00:10:15.080]  為他在十字架上
[00:10:15.080 --> 00:10:16.780]  寫命並且復活
[00:10:16.780 --> 00:10:19.880]  基督為他戰勝死亡的權勢
[00:10:19.880 --> 00:10:24.080]  保羅所說的信心是一個僅僅相信
[00:10:24.080 --> 00:10:26.480]  耶穌基督為他死為他復活
[00:10:26.480 --> 00:10:29.180]  並且他的新生命的信心
[00:10:29.180 --> 00:10:32.580]  有些人他缺志的時候就會說信心
[00:10:32.580 --> 00:10:34.780]  於是缺志之後的信心
[00:10:34.780 --> 00:10:37.580]  和缺志那時候的信心是另一回事
[00:10:37.580 --> 00:10:39.780]  你缺志的時候就問你信不信耶穌
[00:10:39.780 --> 00:10:41.180]  你缺志之後就問你
[00:10:41.180 --> 00:10:42.880]  你信不信耶穌會祝福你
[00:10:42.880 --> 00:10:44.980]  你信不信你會比蒙英穩好
[00:10:44.980 --> 00:10:47.380]  這兩種信心是截然不同的
[00:10:47.380 --> 00:10:53.880]  但保羅的信心是非常的一致的
[00:10:53.880 --> 00:10:58.880]  因為當你決定相信耶穌那一刻的信心
[00:10:58.880 --> 00:11:01.980]  那是一個持續不斷的信心
[00:11:01.980 --> 00:11:05.480]  這個信心不是一剎那間的
[00:11:05.480 --> 00:11:08.680]  有些聖經學者這句經文其實有另外一個譯法
[00:11:08.680 --> 00:11:11.780]  他不是說對主耶穌基督有信心
[00:11:11.780 --> 00:11:14.080]  我都比較接受這個譯法
[00:11:14.080 --> 00:11:17.280]  在主耶穌基督裏有信心
[00:11:17.280 --> 00:11:20.280]  信心不是一剎那間的事情
[00:11:20.280 --> 00:11:23.080]  信心是一個不斷持續的事物
[00:11:23.080 --> 00:11:26.380]  這個信心是會不斷帶你回去
[00:11:26.380 --> 00:11:28.980]  耶穌基督的受死和復活
[00:11:28.980 --> 00:11:30.080]  你想想以弗撒教會
[00:11:30.080 --> 00:11:33.180]  可能是一間在壁吧裏面被小看
[00:11:33.180 --> 00:11:34.880]  被拒絕的教會
[00:11:34.880 --> 00:11:37.580]  但甚麼可以讓他們有能力
[00:11:37.580 --> 00:11:40.580]  去渡過苦難和眼淚
[00:11:40.580 --> 00:11:43.480]  他們就是用信心持續不斷地去仰望
[00:11:43.480 --> 00:11:45.780]  耶穌基督的受死和復活
[00:11:45.780 --> 00:11:50.480]  這種信心是在盟約裏面的信心是無間斷的
[00:11:50.480 --> 00:11:52.680]  不斷地帶你回去看
[00:11:52.680 --> 00:11:55.380]  耶穌基督的受死和復活
[00:11:55.380 --> 00:11:58.480]  這個信心不單止會這樣給你的能力
[00:11:58.480 --> 00:12:01.780]  而是會帶給你一個新的生命
[00:12:01.780 --> 00:12:06.280]  保羅說「眾聖徒有愛心」
[00:12:06.280 --> 00:12:08.280]  以弗撒教會除了是一個有信心的教會
[00:12:08.280 --> 00:12:11.580]  也是一個有愛心的教會
[00:12:11.580 --> 00:12:13.080]  如果你熟悉保羅的話
[00:12:13.080 --> 00:12:15.780]  你會知道愛心和信心在保羅裏面
[00:12:15.780 --> 00:12:19.080]  永遠都是一個孿生兄弟
[00:12:19.080 --> 00:12:23.080]  我想帶你去看《異不所書》三章那裏這樣說
[00:12:23.080 --> 00:12:25.580]  「他使基督恩著你們的信
[00:12:25.580 --> 00:12:27.180]  住在你們心裏
[00:12:27.180 --> 00:12:30.280]  使你們既在愛中生根納基
[00:12:30.280 --> 00:12:32.480]  能夠和眾聖徒一同明白
[00:12:32.480 --> 00:12:35.380]  基督的愛是何等的長闊高深
[00:12:35.380 --> 00:12:41.580]  並知道這愛是超過人一切知識所能夠察覺的」
[00:12:41.580 --> 00:12:43.780]  保羅說「恩著我們的信心
[00:12:43.780 --> 00:12:46.180]  基督住在我們的生命裏面
[00:12:46.180 --> 00:12:48.180]  給我們一個新的生命
[00:12:48.180 --> 00:12:51.780]  使我們能夠在愛中生根納基
[00:12:51.780 --> 00:12:54.980]  並且讓我們能夠和眾聖徒一同
[00:12:54.980 --> 00:12:57.980]  去明白這個愛的長闊高深」
[00:12:57.980 --> 00:13:00.680]  為甚麼眾聖徒可以彼此相愛
[00:13:00.680 --> 00:13:04.480]  是因為他們一同去明白基督的愛
[00:13:04.480 --> 00:13:05.780]  他在說團契
[00:13:05.780 --> 00:13:08.780]  他在說一個團契的組成是
[00:13:08.780 --> 00:13:12.980]  一同去明白基督的愛
[00:13:12.980 --> 00:13:14.980]  當我們認識到基督的愛
[00:13:14.980 --> 00:13:18.680]  我們就能夠彼此相愛
[00:13:18.680 --> 00:13:20.580]  保羅在這裏用了一個字
[00:13:20.580 --> 00:13:21.780]  一個希臘文
[00:13:21.780 --> 00:13:22.980]  有些人都應該聽過
[00:13:22.980 --> 00:13:24.980]  叫「阿加皮」
[00:13:24.980 --> 00:13:26.780]  阿加皮的愛
[00:13:26.780 --> 00:13:30.580]  希臘文裏面其實有幾個字是形容愛的
[00:13:30.580 --> 00:13:33.480]  但阿加皮這個字是最特別的
[00:13:33.480 --> 00:13:35.880]  因為它不是指向人的愛
[00:13:35.880 --> 00:13:38.980]  人的愛會失敗是有限制有條件的
[00:13:38.980 --> 00:13:43.680]  但是阿加皮的愛是指向上帝自己的愛
[00:13:43.680 --> 00:13:45.180]  這個愛是神聖的愛
[00:13:45.180 --> 00:13:48.080]  這個愛是至高的愛
[00:13:48.080 --> 00:13:51.780]  這個愛在新約裏面提過幾次
[00:13:51.780 --> 00:13:53.580]  在羅馬書五章八字
[00:13:53.580 --> 00:13:55.380]  請聽我讀出
[00:13:55.380 --> 00:13:59.480]  唯有基督在我們還在的時候為我們死
[00:13:59.480 --> 00:14:02.480]  神的愛就在此向我們顯明了
[00:14:02.480 --> 00:14:04.180]  甚麼是上帝的愛
[00:14:04.180 --> 00:14:06.380]  上帝的愛不是我們保守
[00:14:06.380 --> 00:14:08.480]  我們能夠升職加薪
[00:14:08.480 --> 00:14:11.880]  上帝的愛不是我們能夠生活順利
[00:14:11.880 --> 00:14:14.180]  不是我們心中願望成真
[00:14:14.180 --> 00:14:17.180]  上帝的愛是一件很簡單很重要的事
[00:14:17.180 --> 00:14:20.680]  向我們完全的顯明
[00:14:20.680 --> 00:14:23.280]  就是在我們還在的時候
[00:14:23.280 --> 00:14:26.880]  耶穌基督為我們釘在十字架上受死
[00:14:26.880 --> 00:14:30.280]  另外一段經文是約翰一書四章十節
[00:14:30.280 --> 00:14:32.680]  這段愛同樣用到阿加皮的字
[00:14:32.680 --> 00:14:36.780]  不是我們愛神乃是神愛我們
[00:14:36.780 --> 00:14:39.280]  猜他的兒子為我們的罪作了
[00:14:39.280 --> 00:14:41.780]  屬罪制者就是愛
[00:14:41.780 --> 00:14:43.880]  保羅說這一種神聖的愛
[00:14:43.880 --> 00:14:46.380]  是基督愛我們的愛
[00:14:46.380 --> 00:14:50.080]  如今住在已不鎖教會裏面
[00:14:50.080 --> 00:14:53.580]  並且已不鎖教會對眾聖徒的愛
[00:14:53.580 --> 00:14:57.280]  是一種對上帝的愛的迴響
[00:14:57.280 --> 00:14:59.280]  因為上帝的愛
[00:14:59.280 --> 00:15:04.680]  他們的生命裏面充滿著這種對眾聖徒的愛
[00:15:04.680 --> 00:15:08.580]  讓我們回到這幅圖畫
[00:15:08.580 --> 00:15:10.980]  這裏有兩個聽見
[00:15:10.980 --> 00:15:13.680]  當我們見到已不鎖教會的見證很好的時候
[00:15:13.680 --> 00:15:15.780]  我要問一個問題
[00:15:15.780 --> 00:15:18.080]  為甚麼這麼好
[00:15:18.080 --> 00:15:20.480]  他們聽見的道是甚麼
[00:15:20.480 --> 00:15:22.980]  這是很關鍵的問題
[00:15:22.980 --> 00:15:24.080]  請你記住我所說的
[00:15:24.080 --> 00:15:25.480]  一間教會聽甚麼道
[00:15:25.480 --> 00:15:28.280]  他會掃了一個甚麼的信仰
[00:15:28.280 --> 00:15:30.980]  很多教會都想要這個見證
[00:15:30.980 --> 00:15:35.080]  他用盡所有的方法去達到這個見證
[00:15:35.080 --> 00:15:37.580]  所以你見到一些教會的音樂很好聽
[00:15:37.580 --> 00:15:39.780]  你會見到教會有很多的士工
[00:15:39.780 --> 00:15:42.380]  他要嘗試達到一個目標
[00:15:42.380 --> 00:15:45.280]  就是愛心和信心
[00:15:45.280 --> 00:15:47.180]  但是你會發現
[00:15:47.180 --> 00:15:51.280]  很難今天在教會找到這種見證
[00:15:51.280 --> 00:15:52.180]  我要問的問題
[00:15:52.180 --> 00:15:55.580]  他們聽的道是甚麼道
[00:15:55.580 --> 00:15:57.780]  其實保羅已經給了我們一個提示
[00:15:57.780 --> 00:16:00.180]  我想帶你們回去看第十三節
[00:16:00.180 --> 00:16:01.780]  他說真理的道
[00:16:01.780 --> 00:16:06.780]  就是那讓你們不夠的福音
[00:16:06.780 --> 00:16:07.480]  真理的道
[00:16:07.480 --> 00:16:09.780]  我希望你記住一個圖畫
[00:16:09.780 --> 00:16:13.480]  當時的羅馬和已不鎖城裏面
[00:16:13.480 --> 00:16:15.580]  其實有很多不同的人講
[00:16:15.580 --> 00:16:18.180]  很多不同宗教和哲學的學說
[00:16:18.180 --> 00:16:21.980]  但是保羅他將他自己的道分別出來
[00:16:21.980 --> 00:16:24.580]  他說這個是真理的道
[00:16:24.580 --> 00:16:26.080]  道不是multiple choice
[00:16:26.080 --> 00:16:29.880]  上帝的話語不是這個適合那個適合大家庭
[00:16:29.880 --> 00:16:31.280]  這個是真理
[00:16:31.280 --> 00:16:33.080]  這個不是各有各講
[00:16:33.080 --> 00:16:34.480]  而是保羅所講的
[00:16:34.480 --> 00:16:36.380]  就是真理
[00:16:36.380 --> 00:16:37.680]  從一個狹義的角度
[00:16:37.680 --> 00:16:42.980]  道logos這個字指向上帝的話語和啟示
[00:16:42.980 --> 00:16:48.580]  當第一次上帝向以色列人啟示他的律法的時候
[00:16:48.580 --> 00:16:51.880]  他講的第一件事是十誡
[00:16:51.880 --> 00:16:52.880]  如果你有印象
[00:16:52.880 --> 00:16:56.780]  十誡就是道的一個很重要的起點和核心
[00:16:56.780 --> 00:17:02.780]  因為十誡要顯出上帝至高聖潔的公義
[00:17:02.780 --> 00:17:03.580]  顯出了一樣東西
[00:17:03.580 --> 00:17:07.780]  就是每一個人來到上帝面前的要求和標準
[00:17:07.780 --> 00:17:10.080]  顯出了上帝美善的本質
[00:17:10.080 --> 00:17:11.880]  這個就是上帝的道
[00:17:11.880 --> 00:17:14.280]  當你compare你自己和這個道的時候
[00:17:14.280 --> 00:17:15.580]  你會發現
[00:17:15.580 --> 00:17:18.480]  我們是沒有辦法和上帝的道有對稱
[00:17:18.480 --> 00:17:21.180]  因為十誡你總是一定會犯一條
[00:17:21.180 --> 00:17:25.780]  而第一條是我們每一個人都會犯的
[00:17:25.780 --> 00:17:28.180]  我們和上帝的道
[00:17:28.180 --> 00:17:31.780]  我們和上帝之間的距離是何等的大
[00:17:31.780 --> 00:17:34.880]  道就是高舉上帝的話語和律法
[00:17:34.880 --> 00:17:38.480]  高舉上帝的聖潔和公義的標準
[00:17:38.480 --> 00:17:40.480]  聖經說「聖人都犯了罪」
[00:17:40.480 --> 00:17:42.680]  「規缺了上帝的榮耀」
[00:17:42.680 --> 00:17:45.580]  聖經說罪的公價就是死亡
[00:17:45.580 --> 00:17:48.580]  每一個人都得罪了上帝
[00:17:48.580 --> 00:17:51.380]  都干犯他的聖潔和公義的上帝
[00:17:51.380 --> 00:17:54.280]  他要追討人的罪孽和過犯
[00:17:54.280 --> 00:17:55.680]  並且要審判到底
[00:17:55.680 --> 00:17:59.680]  為何上帝要宣講他的聖潔和公義
[00:17:59.680 --> 00:18:01.980]  上帝不是為了要嚇我們
[00:18:01.980 --> 00:18:04.680]  只有因為審判的緣故
[00:18:04.680 --> 00:18:07.580]  人才需要十字架的救恩
[00:18:07.580 --> 00:18:11.480]  記住我所說的道是包含到審判和恩典
[00:18:11.480 --> 00:18:14.580]  上帝的審判要帶領我們去恩典
[00:18:14.580 --> 00:18:20.480]  上帝的審判是迫使我們尋求祂白白的恩典
[00:18:20.480 --> 00:18:22.480]  甚麼是上帝的恩典
[00:18:22.480 --> 00:18:24.780]  上帝的恩典去到新約的時候
[00:18:24.780 --> 00:18:27.180]  就是最高峰的時候
[00:18:27.180 --> 00:18:28.280]  上帝愛世人
[00:18:28.280 --> 00:18:31.280]  甚至將祂獨一的兒子賜給他們
[00:18:31.280 --> 00:18:34.680]  叫一齊信祂的不辭滅亡
[00:18:34.680 --> 00:18:37.080]  反德領生
