
[00:00:00.000 --> 00:00:03.000]  我今天會講到為什麼人的壽命會減短
[00:02:10.000 --> 00:02:12.000]  那時候沒有出現
[00:02:12.000 --> 00:02:14.000]  所以靠口傳
[00:02:14.000 --> 00:02:16.000]  那怎麼口傳呢?
[00:02:16.000 --> 00:02:19.000]  因為我們中國人不是神的選民
[00:02:19.000 --> 00:02:22.000]  所以上古史
[00:02:22.000 --> 00:02:27.000]  我們先人知道關於以色列早期的歷史
[00:02:27.000 --> 00:02:29.000]  就靠口傳
[00:02:29.000 --> 00:02:31.000]  所以這個叫上古史
[00:02:31.000 --> 00:02:33.000]  但是口傳就亂了
[00:02:33.000 --> 00:02:38.000]  傳著傳著,由夏娃變成呂娃,由呂娃變成呂窩
[00:02:40.000 --> 00:02:42.000]  亞當夏娃出了伊甸園之後
[00:02:42.000 --> 00:02:46.000]  生了兩個兒子,一個叫蓋隱,一個叫阿伯
[00:02:46.000 --> 00:02:50.000]  當我說到阿伯的時候
[00:02:50.000 --> 00:02:53.000]  蓋隱的時候有一個人幫我翻譯普通話
[00:02:53.000 --> 00:02:56.000]  蓋隱,阿伯阿伯
[00:02:56.000 --> 00:02:57.000]  什麼阿伯阿伯?
[00:02:57.000 --> 00:02:59.000]  亞伯
[00:02:59.000 --> 00:03:03.000]  普通話叫亞伯阿伯,什麼阿伯阿伯
[00:03:03.000 --> 00:03:08.000]  蓋隱是種植的
[00:03:08.000 --> 00:03:10.000]  阿伯是牧羊和打獵的
[00:03:10.000 --> 00:03:12.000]  我們中國上古史有兩個人
[00:03:12.000 --> 00:03:15.000]  一個叫神龍氏,一個叫伏羲氏
[00:03:15.000 --> 00:03:19.000]  還有第三位教民去搭巢,那個叫有巢氏
[00:03:19.000 --> 00:03:21.000]  在樹上面居住
[00:03:21.000 --> 00:03:24.000]  但是這些上古史是沒有文字記載的
[00:03:24.000 --> 00:03:28.000]  那為什麼中國人對軒轅皇帝這麼尊重呢?
[00:03:28.000 --> 00:03:30.000]  他其實不是皇帝,他是一個酋長
[00:03:30.000 --> 00:03:33.000]  他打敗另外一個酋長,叫蚩尤
[00:03:33.000 --> 00:03:37.000]  他用他發明的指南車
[00:03:37.000 --> 00:03:39.000]  一塊蝕石
[00:03:39.000 --> 00:03:41.000]  還有弓箭來打敗
[00:03:41.000 --> 00:03:44.000]  所以中國人很尊敬這個軒轅
[00:03:44.000 --> 00:03:46.000]  就叫他做皇帝
[00:03:46.000 --> 00:03:51.000]  他臨死之前要傳位給一個最適合的人
[00:03:51.000 --> 00:03:54.000]  那個剛剛好就是他的兒子姚帝
[00:03:54.000 --> 00:03:57.000]  以後皇帝傳位指指宣宣的
[00:03:57.000 --> 00:03:59.000]  其實早期不是這個意思
[00:03:59.000 --> 00:04:03.000]  早期傳位最適合做皇帝的那個
[00:04:03.000 --> 00:04:06.000]  姚帝繼續每一年在西安的天壇
[00:04:06.000 --> 00:04:07.000]  不是北京那個
[00:04:07.000 --> 00:04:10.000]  在西安的天壇敬拜皇天上帝
[00:04:10.000 --> 00:04:14.000]  是沒有圖畫,沒有畫像,沒有雕刻的
[00:04:14.000 --> 00:04:16.000]  就是四個字寫著皇天上帝
[00:04:16.000 --> 00:04:18.000]  姚帝傳位給阿信
[00:04:18.000 --> 00:04:20.000]  阿信也是這樣做
[00:04:20.000 --> 00:04:23.000]  阿信之後就有洪水了
[00:04:23.000 --> 00:04:25.000]  當時要治水的是夏宇的父親
[00:04:25.000 --> 00:04:28.000]  夏宇的父親用堵塞的方法
[00:04:28.000 --> 00:04:30.000]  兵來將擋,水來土掩
[00:04:30.000 --> 00:04:32.000]  用泥土來堵塞
[00:04:32.000 --> 00:04:34.000]  我們現在也是這樣
[00:04:34.000 --> 00:04:37.000]  用沙包,美國的水災,希爾遜水災
[00:04:37.000 --> 00:04:41.000]  用沙包代替泥在裏面,代替沙在裏面
[00:04:41.000 --> 00:04:42.000]  這樣是不可行的
[00:04:42.000 --> 00:04:44.000]  夏宇的父親不成功
[00:04:44.000 --> 00:04:46.000]  就被阿信殺了
[00:04:46.000 --> 00:04:49.000]  夏宇就用堵塞的方法不可行
[00:04:49.000 --> 00:04:52.000]  夏宇就用疏通渠道
[00:04:52.000 --> 00:04:53.000]  這樣就可行了
[00:04:53.000 --> 00:04:58.000]  之後夏宇就做了他們的首領
[00:04:58.000 --> 00:05:02.000]  當時就每一年代表全中國人民
[00:05:02.000 --> 00:05:06.000]  向上帝獻祭,贖罪做祭司的失傳
[00:05:06.000 --> 00:05:09.000]  傳到夏商周到春秋的時候
[00:05:09.000 --> 00:05:11.000]  孔夫子是不知道
[00:05:11.000 --> 00:05:15.000]  我們中國以前的人所信的皇天上帝是誰
[00:05:15.000 --> 00:05:17.000]  所以孔子就叫做天
[00:05:17.000 --> 00:05:20.000]  一大,the one who is great
[00:05:20.000 --> 00:05:22.000]  那個就叫做天
[00:05:22.000 --> 00:05:24.000]  所以孔子是不敢得罪天的
[00:05:24.000 --> 00:05:29.000]  天無絕人之路,人算不如天算
[00:05:29.000 --> 00:05:32.000]  到孫中山的時候就天下為公
[00:05:32.000 --> 00:05:34.000]  這是他最努力的一件事
[00:05:34.000 --> 00:05:42.000]  其實獻祭和流血有一個目的
[00:05:42.000 --> 00:05:46.000]  那個目的就是我們的神萬有主宰
[00:05:46.000 --> 00:05:49.000]  你要給他東西他隨時拿到
[00:05:49.000 --> 00:05:51.000]  就不需要燒了來給他
[00:05:51.000 --> 00:05:53.000]  燒了來給他的意思就是
[00:05:53.000 --> 00:05:55.000]  獻祭的人不能後悔
[00:05:55.000 --> 00:05:59.000]  譬如以色列人獻梵祭,burn offering
[00:05:59.000 --> 00:06:02.000]  將生的公牛,沒有下肢的公牛
[00:06:02.000 --> 00:06:04.000]  殺死,切開一片片
[00:06:04.000 --> 00:06:07.000]  放在祭壇上燒到變灰為止
[00:06:07.000 --> 00:06:09.000]  如果獻祭的人覺得
[00:06:09.000 --> 00:06:12.000]  這麼大隻肥牛可以吃半年了
[00:06:12.000 --> 00:06:14.000]  沒有,燒到盡了
[00:06:14.000 --> 00:06:17.000]  不是因為燒了,神才拿到
[00:06:17.000 --> 00:06:19.000]  其實不是,神都不需要這隻牛
[00:06:19.000 --> 00:06:22.000]  亞伯拉罕,神要吩咐亞伯拉罕獻祭
[00:06:22.000 --> 00:06:24.000]  將他的兒子放在祭壇的時候
[00:06:24.000 --> 00:06:27.000]  神要以殺做什麼
[00:06:27.000 --> 00:06:29.000]  他要以殺不需要將他殺死
[00:06:29.000 --> 00:06:31.000]  他要就要,但他以為沒有用
[00:06:31.000 --> 00:06:34.000]  神的心意是找一個人
[00:06:34.000 --> 00:06:37.000]  是qualified,這個人是qualified
[00:06:37.000 --> 00:06:39.000]  去接受神的獨生子
[00:06:39.000 --> 00:06:41.000]  神要將他的獨生子交給一個家族
[00:06:41.000 --> 00:06:44.000]  這個家族是願意將他的獨生子
[00:06:44.000 --> 00:06:46.000]  以殺獻祭給上帝
[00:06:46.000 --> 00:06:51.000]  結果亞伯拉罕成功地過了那個測驗
[00:06:51.000 --> 00:06:53.000]  神就叫他做選民
[00:06:53.000 --> 00:06:56.000]  中國人不是神的選民
[00:06:56.000 --> 00:06:58.000]  所以那些上古史的東西
[00:06:58.000 --> 00:07:00.000]  是用口傳的
[00:07:00.000 --> 00:07:02.000]  傳著傳著就亂七八糟了
[00:07:02.000 --> 00:07:04.000]  我們中國人過年
[00:07:04.000 --> 00:07:06.000]  其實過年,如果看中國歷史
[00:07:06.000 --> 00:07:08.000]  過年是一隻野獸
[00:07:08.000 --> 00:07:10.000]  在冬天有一個沒有月光的晚上
[00:07:10.000 --> 00:07:13.000]  牠就出現,家家戶戶地吃小孩
[00:07:13.000 --> 00:07:15.000]  所以我們中國人團年
[00:07:15.000 --> 00:07:18.000]  就是因為有很多人高興
[00:07:18.000 --> 00:07:20.000]  人多就膽大氣壯
[00:07:20.000 --> 00:07:22.000]  不怕,那隻年獸來到的時候
[00:07:22.000 --> 00:07:24.000]  我們有很多人在樹上
[00:07:24.000 --> 00:07:26.000]  如果牠真的要來,我們用聲音嚇走牠
[00:07:26.000 --> 00:07:28.000]  那些叫燒炮仗
[00:07:28.000 --> 00:07:30.000]  其實這個就是
[00:07:30.000 --> 00:07:32.000]  以色列的猶太人要出埃及
[00:07:32.000 --> 00:07:34.000]  法老王是心硬
[00:07:34.000 --> 00:07:36.000]  是神令到他心硬
[00:07:36.000 --> 00:07:38.000]  所以神有機會有十個災難
[00:07:38.000 --> 00:07:41.000]  而最後的災難就是殺長子
[00:07:41.000 --> 00:07:42.000]  Kill the first born
[00:07:42.000 --> 00:07:44.000]  畜生,投生的畜生
[00:07:44.000 --> 00:07:46.000]  投生的孩子都要被殺
[00:07:46.000 --> 00:07:50.000]  為了要避免進屋被殺長子
[00:07:50.000 --> 00:07:52.000]  神就吩咐
[00:07:52.000 --> 00:07:54.000]  摩西吩咐以色列人
[00:07:54.000 --> 00:07:56.000]  殺一隻羊
[00:07:56.000 --> 00:07:58.000]  那隻羊叫如月節的羔羊
[00:07:58.000 --> 00:08:00.000]  其實那是預表
[00:08:00.000 --> 00:08:03.000]  主耶穌將來會為我們流血的
[00:08:03.000 --> 00:08:05.000]  但是那時候耶穌還沒有來
[00:08:05.000 --> 00:08:07.000]  早期的時候
[00:08:07.000 --> 00:08:08.000]  殺了那隻羊
[00:08:08.000 --> 00:08:11.000]  將羊血塗在門窗上
[00:08:11.000 --> 00:08:13.000]  The angel of death
[00:08:13.000 --> 00:08:15.000]  要來殺人的天使
[00:08:15.000 --> 00:08:17.000]  一見到門窗有羔羊的血
[00:08:17.000 --> 00:08:19.000]  就拜Pastor
[00:08:19.000 --> 00:08:21.000]  就過了這個如月節
[00:08:21.000 --> 00:08:24.000]  其實我們中國人的新年就是這樣
[00:08:24.000 --> 00:08:26.000]  我小時候
[00:08:26.000 --> 00:08:28.000]  我見到我爺爺我阿公
[00:08:28.000 --> 00:08:30.000]  早期的祖先
[00:08:30.000 --> 00:08:32.000]  個個都去拜年
[00:08:32.000 --> 00:08:33.000]  年初一去拜年
[00:08:33.000 --> 00:08:34.000]  個個都恭喜恭喜
[00:08:34.000 --> 00:08:35.000]  我不知道
[00:08:35.000 --> 00:08:36.000]  我就聽他們恭喜我
[00:08:36.000 --> 00:08:38.000]  其實今天我們說
[00:08:38.000 --> 00:08:40.000]  恭喜發財,勵士鬥奴
[00:08:40.000 --> 00:08:41.000]  過去幾十年
[00:08:41.000 --> 00:08:43.000]  以前不是這樣的
[00:08:43.000 --> 00:08:45.000]  以前是恭喜你沒死
[00:08:45.000 --> 00:08:47.000]  但是昨天年十來你還在
[00:08:47.000 --> 00:08:48.000]  你沒死嗎
[00:08:48.000 --> 00:08:49.000]  他沒殺你嗎
[00:08:49.000 --> 00:08:50.000]  沒吃了你嗎
[00:08:50.000 --> 00:08:52.000]  是這樣的意思
[00:08:52.000 --> 00:08:55.000]  其實獻祭是代表流血
[00:08:55.000 --> 00:08:59.000]  我們無論放什麼上祭壇
[00:08:59.000 --> 00:09:00.000]  神都喜悅
[00:09:00.000 --> 00:09:02.000]  今天我們不需要獻祭
[00:09:02.000 --> 00:09:04.000]  為什麼我們不需要獻祭
[00:09:04.000 --> 00:09:06.000]  因為只有一個祭品
[00:09:06.000 --> 00:09:08.000]  能夠完完全全的滿足神
[00:09:08.000 --> 00:09:10.000]  這個祭品就是神的羔羊
[00:09:10.000 --> 00:09:12.000]  這個祭品就是主耶穌
[00:09:12.000 --> 00:09:14.000]  當主耶穌在十字架上犧牲
[00:09:14.000 --> 00:09:16.000]  流血以至沒有了生命
[00:09:16.000 --> 00:09:18.000]  我們的上帝
[00:09:18.000 --> 00:09:20.000]  就完完全全的滿足了
[00:09:20.000 --> 00:09:22.000]  所以以後我們不需要獻祭
[00:09:22.000 --> 00:09:24.000]  因為希伯來書作者說
[00:09:24.000 --> 00:09:26.000]  他一次獻上
[00:09:26.000 --> 00:09:28.000]  永遠生效
[00:09:28.000 --> 00:09:31.000]  主耶穌是我們的大祭師
[00:09:31.000 --> 00:09:33.000]  也是我們的大祭品
[00:09:33.000 --> 00:09:34.000]  我們神滿足了
[00:09:34.000 --> 00:09:36.000]  所以新約時代耶穌來了之後
[00:09:36.000 --> 00:09:38.000]  我們不需要獻祭
[00:09:38.000 --> 00:09:40.000]  今天叫奉獻奉獻
[00:09:40.000 --> 00:09:42.000]  過的時候我們放些錢在上面
[00:09:42.000 --> 00:09:45.000]  但是奉獻不限於金錢
[00:09:47.000 --> 00:09:49.000]  限於你的才華
[00:09:49.000 --> 00:09:51.000]  你的長處
[00:09:51.000 --> 00:09:53.000]  你的服侍
[00:09:53.000 --> 00:09:54.000]  你的專業
[00:09:54.000 --> 00:09:56.000]  你的時間
[00:09:56.000 --> 00:09:59.000]  我們不要在教會裡一套出到外面
[00:09:59.000 --> 00:10:01.000]  又另外一套
[00:10:01.000 --> 00:10:03.000]  每一樣東西都是做在主身上
[00:10:03.000 --> 00:10:11.000]  我剛才說了
[00:10:11.000 --> 00:10:14.000]  沒有文字記載就變成亂七八糟
[00:10:14.000 --> 00:10:16.000]  不斷上故事
[00:10:16.000 --> 00:10:18.000]  那時候還沒有文字
[00:10:18.000 --> 00:10:22.000]  科學家發現
[00:10:22.000 --> 00:10:24.000]  為什麼我今天猜全月
[00:10:24.000 --> 00:10:28.000]  我看到有十四支國旗
[00:10:28.000 --> 00:10:30.000]  有中國 有俄國 有法國
[00:10:30.000 --> 00:10:32.000]  有英國 有日本
[00:10:32.000 --> 00:10:34.000]  但是沒有美國旗
[00:10:34.000 --> 00:10:37.000]  其實美國最需要神
[00:10:37.000 --> 00:10:40.000]  美國以神立國
[00:10:40.000 --> 00:10:42.000]  但是現在美國人開始離開神
[00:10:42.000 --> 00:10:43.000]  他們不知道
[00:10:43.000 --> 00:10:45.000]  為什麼這麼多火災
[00:10:45.000 --> 00:10:46.000]  整個城市燒了
[00:10:46.000 --> 00:10:48.000]  為什麼休斯敦又水災
[00:10:48.000 --> 00:10:50.000]  佛羅里達州又水災
[00:10:50.000 --> 00:10:52.000]  一個颶風完了 第二個又來
[00:10:52.000 --> 00:10:54.000]  升到第三級 升到第四級
[00:10:54.000 --> 00:10:56.000]  全美國都害怕了
[00:10:56.000 --> 00:10:58.000]  為什麼他們不回頭
[00:10:58.000 --> 00:11:00.000]  你必須回到神
[00:11:00.000 --> 00:11:02.000]  同性結婚合法化
[00:11:02.000 --> 00:11:06.000]  大麻公開銷售 發售
[00:11:06.000 --> 00:11:08.000]  在加州買到的
[00:11:08.000 --> 00:11:10.000]  中了一個更差
[00:11:10.000 --> 00:11:11.000]  在加州的法律
[00:11:11.000 --> 00:11:13.000]  在中學的中學生 如果你是男生
[00:11:13.000 --> 00:11:15.000]  你那個時刻去廁所
[00:11:15.000 --> 00:11:17.000]  你覺得你是女生 你可以進女廁
[00:11:17.000 --> 00:11:19.000]  女人可以進男人 男人可以進女廁
[00:11:19.000 --> 00:11:21.000]  女廁進男廁
[00:11:21.000 --> 00:11:23.000]  這個還成世界的
[00:11:23.000 --> 00:11:27.000]  我每一個禮拜為美國祈禱
[00:11:27.000 --> 00:11:28.000]  我神立國的憐憫
[00:11:28.000 --> 00:11:29.000]  Hold住你的怒氣
[00:11:29.000 --> 00:11:31.000]  我知道我們的神是輕慢不得的
[00:11:31.000 --> 00:11:33.000]  我們的神是不輕易發怒
[00:11:33.000 --> 00:11:35.000]  但是他們需要
[00:11:35.000 --> 00:11:37.000]  他們需要救恩
[00:11:37.000 --> 00:11:39.000]  美國人說我們要猜拳
[00:11:39.000 --> 00:11:41.000]  派宣教士去中國
[00:11:41.000 --> 00:11:42.000]  我也要進中國的
[00:11:42.000 --> 00:11:43.000]  中國的福音
[00:11:43.000 --> 00:11:45.000]  比美國輕我起碼十倍
[00:11:45.000 --> 00:11:47.000]  應該中國派宣教士去美國
[00:11:47.000 --> 00:11:50.000]  It's about time we do something
[00:11:50.000 --> 00:11:55.000]  古文化原來最古
[00:11:55.000 --> 00:11:57.000]  比埃及更古一千年的
[00:11:57.000 --> 00:11:59.000]  就是印度和巴基斯坦
[00:11:59.000 --> 00:12:01.000]  人類的始祖
[00:12:01.000 --> 00:12:03.000]  科學家已經發現人類的始祖
[00:12:03.000 --> 00:12:04.000]  是北非開始
[00:12:04.000 --> 00:12:05.000]  是因為天理的緣故
[00:12:05.000 --> 00:12:07.000]  他們向東走
[00:12:07.000 --> 00:12:10.000]  羅亞三個兒子長子閃向東走
[00:12:10.000 --> 00:12:14.000]  第二個兒子亞伐斯
[00:12:14.000 --> 00:12:16.000]  向西北走
[00:12:16.000 --> 00:12:18.000]  變成歐洲人的祖先
[00:12:18.000 --> 00:12:20.000]  含就變成非洲人的祖先
[00:12:20.000 --> 00:12:22.000]  黑人的祖先
[00:12:22.000 --> 00:12:25.000]  我們中國人和猶太人同出一源
[00:12:25.000 --> 00:12:27.000]  我們很友好
[00:12:27.000 --> 00:12:28.000]  中國有很多科技
[00:12:28.000 --> 00:12:30.000]  你們沒有留意
[00:12:30.000 --> 00:12:32.000]  我留意那些東西
[00:12:32.000 --> 00:12:34.000]  是以色列給的
[00:12:34.000 --> 00:12:35.000]  美國就不給中國
[00:12:35.000 --> 00:12:37.000]  以色列給
[00:12:37.000 --> 00:12:39.000]  因為中國的大使
[00:12:39.000 --> 00:12:41.000]  在第二次世界大戰期間
[00:12:41.000 --> 00:12:43.000]  在德國柏林的中國領事館
[00:12:43.000 --> 00:12:45.000]  在一天內
[00:12:45.000 --> 00:12:47.000]  簽證去中國
[00:12:47.000 --> 00:12:49.000]  放生一萬五千個猶太人去中國
[00:12:49.000 --> 00:12:51.000]  習近平去到以色列
[00:12:51.000 --> 00:12:53.000]  以色列總理
[00:12:53.000 --> 00:12:55.000]  Benjamin Netanyahu
[00:12:55.000 --> 00:12:57.000]  當面多謝習近平
[00:12:57.000 --> 00:12:59.000]  你中國人救了我們
[00:12:59.000 --> 00:13:03.000]  其實我拿美國護照出去
[00:13:03.000 --> 00:13:05.000]  其實沒那麼安全
[00:13:05.000 --> 00:13:07.000]  我應該拿特區護照
[00:13:07.000 --> 00:13:11.000]  中文牧師和師母去伊朗
[00:13:11.000 --> 00:13:13.000]  那些人對中國人都很友好
[00:13:13.000 --> 00:13:19.000]  考古學家發現
[00:13:19.000 --> 00:13:21.000]  有一六千年前
[00:13:21.000 --> 00:13:23.000]  比埃及早一千年
[00:13:23.000 --> 00:13:25.000]  已經有那些甕的情來裝水
[00:13:25.000 --> 00:13:27.000]  已經有那些紡織的textile
[00:13:27.000 --> 00:13:29.000]  紡織的遺物來的考古學家
[00:13:29.000 --> 00:13:31.000]  當時他們
[00:13:31.000 --> 00:13:33.000]  印度和巴基斯坦的繁盛程度
[00:13:33.000 --> 00:13:35.000]  是全世界人口十分之一的人
[00:13:35.000 --> 00:13:37.000]  就住在那裡
[00:13:37.000 --> 00:13:39.000]  他們開始
[00:13:39.000 --> 00:13:41.000]  不單止用東西來裝水
[00:13:41.000 --> 00:13:43.000]  紡織
[00:13:43.000 --> 00:13:45.000]  他們還發明怎樣去種植
[00:13:45.000 --> 00:13:47.000]  用薏米來種植
[00:13:47.000 --> 00:13:49.000]  閃族的後裔
[00:13:49.000 --> 00:13:51.000]  向東走
[00:13:51.000 --> 00:13:53.000]  由北非向東走
[00:13:53.000 --> 00:13:55.000]  去到巴基斯坦
[00:13:55.000 --> 00:13:57.000]  印度的地方
[00:13:57.000 --> 00:13:59.000]  北上
[00:13:59.000 --> 00:14:01.000]  阿山怎麼過
[00:14:01.000 --> 00:14:03.000]  起碼阿山
[00:14:03.000 --> 00:14:05.000]  他沒有equipment
[00:14:05.000 --> 00:14:07.000]  很高的
[00:14:07.000 --> 00:14:09.000]  有一條縫隙
[00:14:09.000 --> 00:14:11.000]  這條縫隙就是
[00:14:11.000 --> 00:14:13.000]  最近你看中印糾紛
[00:14:13.000 --> 00:14:15.000]  那些中國兵和印度兵
[00:14:15.000 --> 00:14:17.000]  你推我我推你
[00:14:17.000 --> 00:14:19.000]  就是那裡
[00:14:19.000 --> 00:14:21.000]  黃河流域
[00:14:27.000 --> 00:14:29.000]  六個月前我來這裡
[00:14:29.000 --> 00:14:31.000]  講過一篇
[00:14:31.000 --> 00:14:33.000]  耶穌是誰第五篇
[00:14:33.000 --> 00:14:35.000]  就是基督
[00:14:35.000 --> 00:14:37.000]  基督的奧秘
[00:14:37.000 --> 00:14:39.000]  就是神何時設下救恩
[00:14:39.000 --> 00:14:41.000]  在哥羅索書第一章
[00:14:41.000 --> 00:14:43.000]  爾弗索書第一章講得很清楚
[00:14:43.000 --> 00:14:45.000]  他在創世之先
[00:14:45.000 --> 00:14:47.000]  在基督裡面
[00:14:47.000 --> 00:14:49.000]  揀選了我們
[00:14:49.000 --> 00:14:53.000]  未造地球
[00:14:53.000 --> 00:14:55.000]  未造宇宙
[00:14:55.000 --> 00:14:57.000]  動物未有
[00:14:57.000 --> 00:14:59.000]  植物未有
[00:14:59.000 --> 00:15:01.000]  動物未有人
[00:15:01.000 --> 00:15:03.000]  神是全知的上帝
[00:15:03.000 --> 00:15:05.000]  知道我們人是不行的
[00:15:05.000 --> 00:15:07.000]  所以他設立了救恩
[00:15:07.000 --> 00:15:09.000]  定了一個例
[00:15:09.000 --> 00:15:11.000]  容許一個無罪的人
[00:15:11.000 --> 00:15:13.000]  去代替有罪的人罪的懲罰
[00:15:13.000 --> 00:15:15.000]  就是死亡
[00:15:15.000 --> 00:15:17.000]  為什麼神不等到當下
[00:15:17.000 --> 00:15:19.000]  犯了罪才說不算
[00:15:19.000 --> 00:15:21.000]  我們神從來沒有說不算
[00:15:21.000 --> 00:15:23.000]  不是計算機
[00:15:23.000 --> 00:15:25.000]  1969年我做
[00:15:25.000 --> 00:15:27.000]  全世界第一部計算機的時候
[00:15:27.000 --> 00:15:29.000]  應該設一個按鈕
[00:15:29.000 --> 00:15:31.000]  寫著不算 或者Oops
[00:15:31.000 --> 00:15:33.000]  沒有
[00:15:33.000 --> 00:15:35.000]  神是全知神 全能的神
[00:15:35.000 --> 00:15:37.000]  祂沒有Oops 祂知道我們不行
[00:15:37.000 --> 00:15:39.000]  祂一早定下救恩
[00:15:39.000 --> 00:15:41.000]  魔鬼沒有聲音
[00:15:41.000 --> 00:15:43.000]  如果在人類犯罪之後
[00:15:43.000 --> 00:15:45.000]  魔鬼就會挑戰神
[00:15:45.000 --> 00:15:47.000]  那我們呢
[00:15:47.000 --> 00:15:49.000]  我和三分一墮落的天使
[00:15:49.000 --> 00:15:51.000]  我們沒有救恩
[00:15:51.000 --> 00:15:53.000]  沒得說 沒得談
[00:15:53.000 --> 00:15:55.000]  神在這裡說一句話
[00:15:55.000 --> 00:15:57.000]  當亞當夏娃犯罪之後
[00:15:57.000 --> 00:15:59.000]  神懲罰女人
[00:15:59.000 --> 00:16:01.000]  大家都知道懲罰女人是什麼
[00:16:01.000 --> 00:16:03.000]  多受生產之苦
[00:16:03.000 --> 00:16:05.000]  還有呢 很少人會說
[00:16:05.000 --> 00:16:07.000]  除了穆斯傳道不會說
[00:16:07.000 --> 00:16:11.000]  你要戀慕你的丈夫
[00:16:11.000 --> 00:16:13.000]  英文就是
[00:16:13.000 --> 00:16:15.000]  你丈夫的慾會成為你的
[00:16:15.000 --> 00:16:17.000]  那個不是愛 是慾
[00:16:17.000 --> 00:16:19.000]  慾望的慾
[00:16:19.000 --> 00:16:21.000]  你要戀慕你的丈夫
[00:16:21.000 --> 00:16:23.000]  你丈夫要管轄你 對女人的懲罰
[00:16:23.000 --> 00:16:25.000]  對男人神是很nice的
[00:16:25.000 --> 00:16:27.000]  犯罪的是男人
[00:16:27.000 --> 00:16:29.000]  受咒咒的不是亞當 受咒咒的是地
[00:16:29.000 --> 00:16:31.000]  地受咒咒就生出荊棘
[00:16:31.000 --> 00:16:33.000]  泥塵泥
[00:16:33.000 --> 00:16:35.000]  亞當要汗流滿面 才得糊口
[00:16:35.000 --> 00:16:37.000]  這是健身之道
[00:16:37.000 --> 00:16:39.000]  我們今天沒得耕田
[00:16:39.000 --> 00:16:41.000]  沒得耕田就去做運動
[00:16:41.000 --> 00:16:45.000]  一個星期四日五日汗流滿面
[00:16:45.000 --> 00:16:47.000]  好東西
[00:16:47.000 --> 00:16:49.000]  一激發到一個pulse
[00:16:49.000 --> 00:16:51.000]  心臟一直pump
[00:16:51.000 --> 00:16:53.000]  那個self repair mechanism
[00:16:53.000 --> 00:16:55.000]  就會出來了
[00:16:55.000 --> 00:16:57.000]  有些人
[00:16:57.000 --> 00:16:59.000]  沒汗流滿面的 不需要
[00:16:59.000 --> 00:17:01.000]  他一個大公司總裁
[00:17:01.000 --> 00:17:03.000]  八月天時在香港頂樓的office
[00:17:03.000 --> 00:17:05.000]  穿著皮jacket上班
[00:17:05.000 --> 00:17:07.000]  在家裡回家 開行冷氣
[00:17:07.000 --> 00:17:09.000]  就打邊爐
[00:17:09.000 --> 00:17:11.000]  你要pay個price
[00:17:11.000 --> 00:17:13.000]  個price就破壞環境
[00:17:13.000 --> 00:17:15.000]  神在
[00:17:15.000 --> 00:17:17.000]  蛇被懲罰用兔子行走
[00:17:17.000 --> 00:17:19.000]  終生吃兔 男人女人被懲罰
[00:17:19.000 --> 00:17:21.000]  之後
