
[00:00:00.000 --> 00:00:01.340]  頂英姊妹主內平安
[00:03:54.380 --> 00:03:56.380]  與油炸鬼有關係
[00:03:56.380 --> 00:03:58.380]  將它反轉
[00:03:58.380 --> 00:04:00.380]  即是什麼?
[00:04:00.380 --> 00:04:02.380]  對了
[00:04:02.380 --> 00:04:04.380]  就是鬼炸油
[00:04:04.380 --> 00:04:06.380]  因為有時候油字
[00:04:06.380 --> 00:04:08.380]  可以讀成油
[00:04:08.380 --> 00:04:10.380]  好油走油
[00:04:10.380 --> 00:04:12.380]  今天就說鬼炸油
[00:04:12.380 --> 00:04:14.380]  為什麼呢?
[00:04:14.380 --> 00:04:16.380]  因為事實上
[00:04:16.380 --> 00:04:18.380]  我們今天讀的聖經裡面說到
[00:04:18.380 --> 00:04:20.380]  原來
[00:04:20.380 --> 00:04:22.380]  馬拉基時代的
[00:04:22.380 --> 00:04:24.380]  一群回歸
[00:04:24.380 --> 00:04:26.380]  秘魯回歸的百姓
[00:04:26.380 --> 00:04:28.380]  其實他們回到他們的故鄉
[00:04:28.380 --> 00:04:30.380]  回到以色列的地方
[00:04:30.380 --> 00:04:32.380]  耶路撒冷的地方
[00:04:32.380 --> 00:04:34.380]  似乎本來
[00:04:34.380 --> 00:04:36.380]  應該安居樂業
[00:04:36.380 --> 00:04:38.380]  和太平回復正常的生活
[00:04:38.380 --> 00:04:40.380]  但是
[00:04:40.380 --> 00:04:42.380]  他們在那個
[00:04:42.380 --> 00:04:44.380]  環境之下
[00:04:44.380 --> 00:04:46.380]  會出一種鬼炸的生活
[00:04:46.380 --> 00:04:48.380]  所以馬拉基
[00:04:48.380 --> 00:04:50.380]  特別寫了馬拉基書
[00:04:50.380 --> 00:04:52.380]  去說這個問題
[00:04:52.380 --> 00:04:54.380]  當然這個問題為什麼會產生呢?
[00:04:54.380 --> 00:04:56.380]  上次和上次
[00:04:56.380 --> 00:04:58.380]  都有提及
[00:04:58.380 --> 00:05:00.380]  整個馬拉基書裡面說
[00:05:00.380 --> 00:05:02.380]  兩群人
[00:05:02.380 --> 00:05:04.380]  上樑不正下樑歪
[00:05:04.380 --> 00:05:06.380]  就是那群祭司
[00:05:06.380 --> 00:05:08.380]  如果有印象的話
[00:05:08.380 --> 00:05:10.380]  我們說在以色列裡面
[00:05:10.380 --> 00:05:12.380]  特別回歸的時候
[00:05:12.380 --> 00:05:14.380]  那群祭司已經是一個
[00:05:14.380 --> 00:05:16.380]  核心的屬靈領袖
[00:05:16.380 --> 00:05:18.380]  核心的屬靈領袖
[00:05:18.380 --> 00:05:20.380]  帶領著百姓回歸
[00:05:20.380 --> 00:05:22.380]  的生活裡面
[00:05:22.380 --> 00:05:24.380]  能不能夠活出上帝的
[00:05:24.380 --> 00:05:26.380]  心意、期望和那種
[00:05:26.380 --> 00:05:28.380]  敬拜生活
[00:05:28.380 --> 00:05:30.380]  就是由祭司去做
[00:05:30.380 --> 00:05:32.380]  但是我們上一次也提及
[00:05:32.380 --> 00:05:34.380]  祭司他們
[00:05:34.380 --> 00:05:37.380]  和神本來有約的
[00:05:37.380 --> 00:05:39.380]  有一份契約
[00:05:39.380 --> 00:05:41.380]  但是他們背棄了這份約
[00:05:41.380 --> 00:05:43.380]  他們背棄了這份約
[00:05:43.380 --> 00:05:45.380]  不單止自己背棄了
[00:05:45.380 --> 00:05:47.380]  和上帝那份納約的關係
[00:05:47.380 --> 00:05:49.380]  更加引致下樑
[00:05:49.380 --> 00:05:51.380]  那群百姓
[00:05:51.380 --> 00:05:53.380]  原來都不知不覺
[00:05:53.380 --> 00:05:55.380]  和他們一樣背棄了
[00:05:55.380 --> 00:05:57.380]  上帝的心意
[00:05:57.380 --> 00:05:59.380]  所以我們上一次看了
[00:05:59.380 --> 00:06:01.380]  祭司們的情況
[00:06:01.380 --> 00:06:03.380]  就會看到那群百姓
[00:06:03.380 --> 00:06:05.380]  在這群祭司
[00:06:05.380 --> 00:06:07.380]  牧羊之下、帶領之下的那群百姓
[00:06:07.380 --> 00:06:09.380]  怎樣生活的呢?
[00:06:09.380 --> 00:06:11.380]  怎樣生活的呢?
[00:06:11.380 --> 00:06:13.380]  而今天這一段聖經
[00:06:13.380 --> 00:06:15.380]  就是《瑪麗基書》
[00:06:15.380 --> 00:06:17.380]  二章十至十六節
[00:06:17.380 --> 00:06:19.380]  其中
[00:06:19.380 --> 00:06:21.380]  重複得最多的是哪個字呢?
[00:06:21.380 --> 00:06:23.380]  猜不到嗎?
[00:06:23.380 --> 00:06:25.380]  說了這麼久
[00:06:25.380 --> 00:06:27.380]  就是「鬼咋」
[00:06:27.380 --> 00:06:29.380]  否則我們今天的題目
[00:06:29.380 --> 00:06:31.380]  也不會有那群「鬼咋友」
[00:06:31.380 --> 00:06:33.380]  那群「鬼咋」的人
[00:06:33.380 --> 00:06:36.380]  因為短短七節的聖經
[00:06:36.380 --> 00:06:38.380]  其實你會看到
[00:06:38.380 --> 00:06:40.380]  和合本的翻譯更加明顯
[00:06:40.380 --> 00:06:42.380]  用了五次
[00:06:42.380 --> 00:06:44.380]  說到「鬼咋」這件事
[00:06:44.380 --> 00:06:46.380]  五次說到「鬼咋」的事情
[00:06:46.380 --> 00:06:48.380]  所以「鬼咋」
[00:06:48.380 --> 00:06:51.380]  就是這次段落裡的重點
[00:06:51.380 --> 00:06:53.380]  所以我稍後也會分段
[00:06:53.380 --> 00:06:55.380]  也會用了
[00:06:55.380 --> 00:06:57.380]  其中這幾個重點裡的段落
[00:06:57.380 --> 00:07:00.380]  我們說了三個不同的「鬼咋」
[00:07:00.380 --> 00:07:02.380]  但是簡單來說
[00:07:02.380 --> 00:07:04.380]  我們要問一個問題
[00:07:04.380 --> 00:07:06.380]  什麼叫「鬼咋」呢?
[00:07:06.380 --> 00:07:09.380]  今天我們有一種對「鬼咋」的理解
[00:07:09.380 --> 00:07:11.380]  但是在希伯來人
[00:07:11.380 --> 00:07:13.380]  原文裡的理解
[00:07:13.380 --> 00:07:15.380]  原來「鬼咋」這個字
[00:07:15.380 --> 00:07:17.380]  原來的意思
[00:07:17.380 --> 00:07:19.380]  是指用衣裳遮蔽
[00:07:19.380 --> 00:07:21.380]  用一件衣服遮住一些東西
[00:07:21.380 --> 00:07:23.380]  用一件衣服遮住一些東西
[00:07:23.380 --> 00:07:25.380]  就是「鬼咋」這個字
[00:07:25.380 --> 00:07:27.380]  最原本的字的「字根」
[00:07:27.380 --> 00:07:29.380]  就是這個字
[00:07:29.380 --> 00:07:31.380]  當用衣服遮蔽的「字根」
[00:07:31.380 --> 00:07:33.380]  去衍生出來
[00:07:33.380 --> 00:07:35.380]  就是說一些人用衣服
[00:07:35.380 --> 00:07:37.380]  去遮蔽了自己
[00:07:37.380 --> 00:07:39.380]  以致表面
[00:07:39.380 --> 00:07:41.380]  和裡面不一樣
[00:07:41.380 --> 00:07:43.380]  表裡不一
[00:07:43.380 --> 00:07:45.380]  這是其中一個
[00:07:45.380 --> 00:07:47.380]  衍生出來的意義
[00:07:47.380 --> 00:07:49.380]  就是說那些人
[00:07:49.380 --> 00:07:51.380]  表面一套 裡面另一套
[00:07:51.380 --> 00:07:53.380]  裡面真正的那套和外面的不一樣
[00:07:53.380 --> 00:07:55.380]  另外一個
[00:07:55.380 --> 00:07:57.380]  衍生出來的意義是什麼呢?
[00:07:57.380 --> 00:07:59.380]  就是奪了別人的外衣
[00:07:59.380 --> 00:08:01.380]  就是說
[00:08:01.380 --> 00:08:03.380]  本來的東西不屬於你的
[00:08:03.380 --> 00:08:05.380]  就用了一些方法
[00:08:05.380 --> 00:08:07.380]  包括了欺騙
[00:08:07.380 --> 00:08:09.380]  訛詐 欺負
[00:08:09.380 --> 00:08:11.380]  背信 這些方法
[00:08:11.380 --> 00:08:13.380]  去拿了一些不屬於他的東西
[00:08:13.380 --> 00:08:15.380]  所以今天
[00:08:15.380 --> 00:08:17.380]  我們就會看到
[00:08:17.380 --> 00:08:19.380]  在以色列裡面那群百姓
[00:08:19.380 --> 00:08:21.380]  如何去做了這些行為
[00:08:21.380 --> 00:08:23.380]  當中我嘗試用
[00:08:23.380 --> 00:08:25.380]  三個分題去講解
[00:08:25.380 --> 00:08:27.380]  包括三個詭詐指標
[00:08:27.380 --> 00:08:29.380]  指標是一個index
[00:08:29.380 --> 00:08:31.380]  幫我們去看到
[00:08:31.380 --> 00:08:33.380]  一個狀況
[00:08:33.380 --> 00:08:35.380]  三個詭詐的指標
[00:08:35.380 --> 00:08:37.380]  我們先看第一個詭詐的指標
[00:08:37.380 --> 00:08:39.380]  他們的詭詐是怎麼樣呢?
[00:08:39.380 --> 00:08:41.380]  就是「詭詐代帝卿」
[00:08:41.380 --> 00:08:43.380]  「詭詐代帝卿」
[00:08:43.380 --> 00:08:45.380]  這裡我已經附上了
[00:08:45.380 --> 00:08:47.380]  和合本的翻譯
[00:08:47.380 --> 00:08:49.380]  上面就是和修本的翻譯
[00:08:49.380 --> 00:08:51.380]  下面就是和合本的翻譯
[00:08:51.380 --> 00:08:53.380]  和修本就是說
[00:08:53.380 --> 00:08:55.380]  我們豈不都有一位父媽
[00:08:55.380 --> 00:08:57.380]  豈不是一位上帝
[00:08:57.380 --> 00:08:59.380]  創造了我們嗎?
[00:08:59.380 --> 00:09:01.380]  為何互相行詭詐?
[00:09:01.380 --> 00:09:03.380]  褻瀆了上帝
[00:09:03.380 --> 00:09:05.380]  與我們列祖所立的約呢?
[00:09:05.380 --> 00:09:07.380]  在這裡說「互相行詭詐」
[00:09:07.380 --> 00:09:09.380]  即是說不只是一個人
[00:09:09.380 --> 00:09:11.380]  是有一群人
[00:09:11.380 --> 00:09:13.380]  互相之間去行詭詐
[00:09:13.380 --> 00:09:15.380]  但這群人是什麼人呢?
[00:09:15.380 --> 00:09:17.380]  和合本就幫我們有更加明確的了解
[00:09:17.380 --> 00:09:19.380]  就是「詭詐代帝卿」
[00:09:19.380 --> 00:09:21.380]  就是「詭詐代帝卿」
[00:09:21.380 --> 00:09:23.380]  說的是一些在以色列
[00:09:23.380 --> 00:09:25.380]  一些帝卿之間的詭詐
[00:09:25.380 --> 00:09:27.380]  一些帝卿之間的詭詐
[00:09:27.380 --> 00:09:29.380]  所以這裡用上「我們」
[00:09:29.380 --> 00:09:31.380]  馬拉基說
[00:09:31.380 --> 00:09:33.380]  我們都是有同一位父
[00:09:33.380 --> 00:09:35.380]  我們都是有同一位父
[00:09:35.380 --> 00:09:37.380]  有同一位上帝在我們當中
[00:09:37.380 --> 00:09:39.380]  有同一位上帝在我們當中
[00:09:39.380 --> 00:09:41.380]  但是這群人
[00:09:41.380 --> 00:09:43.380]  他們帝卿之間行了詭詐
[00:09:43.380 --> 00:09:45.380]  他們帝卿之間行了詭詐
[00:09:45.380 --> 00:09:47.380]  所以說
[00:09:47.380 --> 00:09:49.380]  「我們」是在說什麼呢?
[00:09:49.380 --> 00:09:51.380]  「本是同根生」
[00:09:51.380 --> 00:09:55.380]  這裡不是在說
[00:09:55.380 --> 00:09:57.380]  我們基督徒之間
[00:09:57.380 --> 00:09:59.380]  我們都信耶穌的那種帝卿的關係
[00:09:59.380 --> 00:10:01.380]  而是在說整個
[00:10:01.380 --> 00:10:03.380]  以色列十二支派當中
[00:10:03.380 --> 00:10:05.380]  他們那種的關係
[00:10:05.380 --> 00:10:07.380]  這個就是背景
[00:10:07.380 --> 00:10:09.380]  十二支派當中
[00:10:09.380 --> 00:10:11.380]  他們同樣是以色列國的子民
[00:10:11.380 --> 00:10:13.380]  他們是「我們」
[00:10:13.380 --> 00:10:15.380]  因為這群人
[00:10:15.380 --> 00:10:17.380]  十二支派當中整個以色列國
[00:10:17.380 --> 00:10:19.380]  都是和上帝有納約的
[00:10:19.380 --> 00:10:23.380]  都是在上帝的約裏有份的
[00:10:23.380 --> 00:10:25.380]  而且他們都是
[00:10:25.380 --> 00:10:27.380]  同一位的父
[00:10:27.380 --> 00:10:29.380]  同一位的父
[00:10:29.380 --> 00:10:31.380]  因為他們的源頭就是亞伯拉罕的父神
[00:10:31.380 --> 00:10:33.380]  所以他們
[00:10:33.380 --> 00:10:35.380]  整個民族當中
[00:10:35.380 --> 00:10:37.380]  都有同一個的約
[00:10:37.380 --> 00:10:39.380]  在他們當中
[00:10:39.380 --> 00:10:41.380]  這個就是他們那種的狀況
[00:10:43.380 --> 00:10:45.380]  簡單來說
[00:10:45.380 --> 00:10:47.380]  即是他們是同胞
[00:10:47.380 --> 00:10:49.380]  他們是自己人
[00:10:49.380 --> 00:10:51.380]  他們是同是天涯淪落人
[00:10:51.380 --> 00:10:53.380]  因為他們經歷了
[00:10:53.380 --> 00:10:55.380]  秘魯去到巴比倫之後
[00:10:55.380 --> 00:10:57.380]  現在終於回歸
[00:10:57.380 --> 00:10:59.380]  回到自己的故土
[00:10:59.380 --> 00:11:01.380]  這群一起回到故土安居樂業的人
[00:11:01.380 --> 00:11:03.380]  和這群人
[00:11:03.380 --> 00:11:05.380]  是淪落的
[00:11:05.380 --> 00:11:07.380]  去到外邦成為漁民
[00:11:07.380 --> 00:11:09.380]  漁民的意思就是
[00:11:09.380 --> 00:11:11.380]  剩漁的民
[00:11:11.380 --> 00:11:13.380]  剩漁的民
[00:11:13.380 --> 00:11:15.380]  回到巴比倫
[00:11:15.380 --> 00:11:17.380]  而留在耶路撒冷的那群人
[00:11:17.380 --> 00:11:19.380]  都不是好得多
[00:11:19.380 --> 00:11:21.380]  因為當他們秘魯的時候
[00:11:21.380 --> 00:11:23.380]  整個國家都滅亡
[00:11:23.380 --> 00:11:25.380]  生活都很淒慘
[00:11:25.380 --> 00:11:27.380]  所以當這兩群人走在一起
[00:11:27.380 --> 00:11:29.380]  在以色列這個地方生活的時候
[00:11:29.380 --> 00:11:31.380]  看回大家的源頭
[00:11:31.380 --> 00:11:33.380]  原來大家都是同胞
[00:11:33.380 --> 00:11:35.380]  大家都是同根生的
[00:11:35.380 --> 00:11:37.380]  一起這樣
[00:11:37.380 --> 00:11:39.380]  理論上應該是怎樣呢?
[00:11:39.380 --> 00:11:41.380]  如果大家都是落難的
[00:11:41.380 --> 00:11:43.380]  悲慘的
[00:11:43.380 --> 00:11:45.380]  另外一群人也是這樣
[00:11:45.380 --> 00:11:47.380]  應該怎樣對待那些人呢?
[00:11:47.380 --> 00:11:49.380]  理論上大家都是經歷過這些艱苦
[00:11:49.380 --> 00:11:51.380]  應該互相幫助
[00:11:51.380 --> 00:11:53.380]  我想起
[00:11:53.380 --> 00:11:55.380]  圖畫
[00:11:55.380 --> 00:11:57.380]  左邊這幅圖
[00:11:57.380 --> 00:11:59.380]  不知道大家看過
[00:11:59.380 --> 00:12:01.380]  這好像是一套戲
[00:12:01.380 --> 00:12:03.380]  你認識的
[00:12:03.380 --> 00:12:05.380]  我不認識
[00:12:05.380 --> 00:12:07.380]  不坐飯的
[00:12:07.380 --> 00:12:09.380]  其實
[00:12:09.380 --> 00:12:11.380]  有些人看過這套戲
[00:12:11.380 --> 00:12:13.380]  這套戲有什麼特別呢?
[00:12:13.380 --> 00:12:15.380]  有兩個特別
[00:12:15.380 --> 00:12:17.380]  我自己觀察到
[00:12:17.380 --> 00:12:19.380]  第一
[00:12:19.380 --> 00:12:21.380]  有一個很重要的說話
[00:12:21.380 --> 00:12:23.380]  八個字
[00:12:23.380 --> 00:12:25.380]  人人為我
[00:12:25.380 --> 00:12:27.380]  我為人人
[00:12:27.380 --> 00:12:29.380]  這種精神
[00:12:29.380 --> 00:12:31.380]  我從小就聽這種精神
[00:12:31.380 --> 00:12:33.380]  有些戲都翻拍
[00:12:33.380 --> 00:12:35.380]  六七十年代
[00:12:35.380 --> 00:12:37.380]  七八十年代
[00:12:37.380 --> 00:12:39.380]  都會講這句說話
[00:12:39.380 --> 00:12:41.380]  經常都會聽這句說話
[00:12:41.380 --> 00:12:43.380]  代表什麼呢?
[00:12:43.380 --> 00:12:45.380]  大家都知道
[00:12:45.380 --> 00:12:47.380]  香港那些生活的日子
[00:12:47.380 --> 00:12:49.380]  不是很富貴
[00:12:49.380 --> 00:12:51.380]  不是很發達
[00:12:51.380 --> 00:12:53.380]  有時借錢
[00:12:53.380 --> 00:12:55.380]  有些人
[00:12:55.380 --> 00:12:57.380]  在中國走來香港
[00:12:57.380 --> 00:12:59.380]  你又會住在你家裡
[00:12:59.380 --> 00:13:01.380]  當時是
[00:13:01.380 --> 00:13:03.380]  互相幫助
[00:13:03.380 --> 00:13:05.380]  你幫我
[00:13:05.380 --> 00:13:07.380]  我幫你
[00:13:07.380 --> 00:13:09.380]  有些人分給別人
[00:13:09.380 --> 00:13:11.380]  我岳父也是這樣
[00:13:11.380 --> 00:13:13.380]  走來香港的時候
[00:13:13.380 --> 00:13:15.380]  他在香港住之後
[00:13:15.380 --> 00:13:17.380]  有些親戚來到
[00:13:17.380 --> 00:13:19.380]  他也是這樣照顧他
[00:13:19.380 --> 00:13:21.380]  大家走來香港
[00:13:21.380 --> 00:13:23.380]  生活的時候
[00:13:23.380 --> 00:13:25.380]  都是這樣的心態
[00:13:25.380 --> 00:13:27.380]  就像今天我們來到美國
[00:13:27.380 --> 00:13:29.380]  有些人早點來美國
[00:13:29.380 --> 00:13:31.380]  剛才說有些美國華僑
[00:13:31.380 --> 00:13:33.380]  遲一點來美國的人
[00:13:33.380 --> 00:13:35.380]  他初到
[00:13:35.380 --> 00:13:37.380]  貴境很陌生
[00:13:37.380 --> 00:13:39.380]  我們是不是應該幫他
[00:13:39.380 --> 00:13:41.380]  應該是這樣的
[00:13:41.380 --> 00:13:43.380]  那些同胞
[00:13:43.380 --> 00:13:45.380]  自己有來的
[00:13:45.380 --> 00:13:47.380]  這個精神很重要
[00:13:47.380 --> 00:13:49.380]  我為人人人為我
[00:13:49.380 --> 00:13:51.380]  但同時這幅海報有個特別的地方
[00:13:51.380 --> 00:13:53.380]  是什麼呢?
[00:13:53.380 --> 00:13:55.380]  就是不是彩色的
[00:13:55.380 --> 00:13:57.380]  不是彩色的
[00:13:57.380 --> 00:13:59.380]  代表什麼呢?
[00:13:59.380 --> 00:14:01.380]  就是黑白的年代
[00:14:01.380 --> 00:14:03.380]  黑白
[00:14:03.380 --> 00:14:05.380]  什麼叫黑白的年代?
[00:14:05.380 --> 00:14:07.380]  非黑即白
[00:14:07.380 --> 00:14:09.380]  很清楚的
[00:14:09.380 --> 00:14:11.380]  黑色就是黑色,白色就是白色
[00:14:11.380 --> 00:14:13.380]  石堅走出來一定是什麼?
[00:14:13.380 --> 00:14:15.380]  石堅一生人
[00:14:15.380 --> 00:14:17.380]  真的很差
[00:14:17.380 --> 00:14:19.380]  一走出來他就是奸的
[00:14:19.380 --> 00:14:21.380]  是不是
[00:14:21.380 --> 00:14:23.380]  為什麼呢?
[00:14:23.380 --> 00:14:25.380]  很黑白的
[00:14:25.380 --> 00:14:27.380]  中那個一直中下去
[00:14:27.380 --> 00:14:29.380]  就是那些角色
[00:14:29.380 --> 00:14:31.380]  就是這樣定型的
[00:14:31.380 --> 00:14:33.380]  但隨著時間的轉變
[00:14:33.380 --> 00:14:35.380]  我們看的顏色就不同了
[00:14:35.380 --> 00:14:37.380]  現在的海報是什麼顏色?
[00:14:37.380 --> 00:14:39.380]  彩色的
[00:14:39.380 --> 00:14:41.380]  有些黑,黑得來其實可能是白
[00:14:41.380 --> 00:14:43.380]  白得來有些是黑,其實有些是灰
[00:14:43.380 --> 00:14:45.380]  原來不知不覺
[00:14:45.380 --> 00:14:47.380]  變了顏色
[00:14:47.380 --> 00:14:49.380]  不是黑白兩種顏色,是彩色
[00:14:49.380 --> 00:14:51.380]  代表什麼呢?
[00:14:51.380 --> 00:14:53.380]  那種生活的狀況
[00:14:53.380 --> 00:14:55.380]  有時原來
[00:14:55.380 --> 00:14:57.380]  那些自己人
[00:14:57.380 --> 00:14:59.380]  原來都對自己人不好
[00:14:59.380 --> 00:15:01.380]  《馬拉基書》就在說
[00:15:01.380 --> 00:15:03.380]  這種狀況
[00:15:03.380 --> 00:15:05.380]  大家都在這個
[00:15:05.380 --> 00:15:07.380]  以色列的地方
[00:15:07.380 --> 00:15:09.380]  經歷了秘魯歸回
[00:15:09.380 --> 00:15:11.380]  重生生活
[00:15:11.380 --> 00:15:13.380]  亡國這些,全部一起經歷了
[00:15:13.380 --> 00:15:15.380]  理論上大家一起
[00:15:15.380 --> 00:15:17.380]  彼此扶持,照顧大家
[00:15:17.380 --> 00:15:19.380]  但原來有些人
[00:15:19.380 --> 00:15:21.380]  掛著一些名號
[00:15:21.380 --> 00:15:23.380]  原來在你身上拿著數
[00:15:23.380 --> 00:15:25.380]  的
[00:15:25.380 --> 00:15:27.380]  即是你以為是黑白
[00:15:27.380 --> 00:15:29.380]  他應該幫你,但他不一定幫你
[00:15:29.380 --> 00:15:31.380]  你以為他應該
[00:15:31.380 --> 00:15:33.380]  為了你好,但原來他為了
[00:15:33.380 --> 00:15:35.380]  自己好
[00:15:35.380 --> 00:15:37.380]  《馬拉基書》就在說這樣的狀況
[00:15:37.380 --> 00:15:39.380]  以致到一起在
[00:15:39.380 --> 00:15:41.380]  以色列生活的人,特別當面對
[00:15:41.380 --> 00:15:43.380]  那種經濟環境
[00:15:43.380 --> 00:15:45.380]  不是那麼好,還有不同的人
[00:15:45.380 --> 00:15:47.380]  很多人窮人的
[00:15:47.380 --> 00:15:49.380]  艱難處境的時候,原來
[00:15:49.380 --> 00:15:51.380]  他們恨鬼咋
[00:15:51.380 --> 00:15:53.380]  所以
[00:15:53.380 --> 00:15:55.380]  鬼咋弟兄就說
[00:15:55.380 --> 00:15:57.380]  他們在社會上,用鬼咋
[00:15:57.380 --> 00:15:59.380]  去彼此對待
[00:15:59.380 --> 00:16:01.380]  自己同胞,同族的人
[00:16:01.380 --> 00:16:03.380]  以致到在對方
[00:16:03.380 --> 00:16:05.380]  身上拿很多的著數
[00:16:05.380 --> 00:16:07.380]  在
[00:16:07.380 --> 00:16:09.380]  聖經另外一本書叫
[00:16:09.380 --> 00:16:11.380]  《阿摩斯書》就這樣說
[00:16:11.380 --> 00:16:13.380]  他說
[00:16:13.380 --> 00:16:15.380]  當時那群以色列的人
[00:16:15.380 --> 00:16:17.380]  怎麼說呢?當然
[00:16:17.380 --> 00:16:19.380]  《阿摩斯書》在馬拉基書
[00:16:19.380 --> 00:16:21.380]  早大約三百多年
[00:16:21.380 --> 00:16:23.380]  的時間,但是他們那種
[00:16:23.380 --> 00:16:25.380]  行為表現,我們可以想像得到
[00:16:25.380 --> 00:16:27.380]  去到馬拉基時代
[00:16:27.380 --> 00:16:29.380]  仍然會發生
[00:16:29.380 --> 00:16:31.380]  《阿摩斯書》第八章五至六節
[00:16:31.380 --> 00:16:33.380]  說當時在
[00:16:33.380 --> 00:16:35.380]  阿摩斯的年代,那些人
