
[00:00:00.000 --> 00:00:08.380]  我們大家先一齊同心再祈禱
[00:01:36.480 --> 00:01:37.480]  我們大家都會很記得
[00:01:37.480 --> 00:01:39.480]  聖經裏面提醒我們
[00:01:39.480 --> 00:01:42.480]  我們是夢照作聖徒
[00:01:42.480 --> 00:01:45.480]  我們都是夢照被神呼召
[00:01:45.480 --> 00:01:47.480]  進入神的家當中
[00:01:47.480 --> 00:01:49.480]  進入教會當中
[00:01:49.480 --> 00:01:51.480]  因此我們在教會裏面
[00:01:51.480 --> 00:01:53.480]  按照神的旨意
[00:01:53.480 --> 00:01:55.480]  來彼此相待
[00:01:55.480 --> 00:01:57.480]  在當中見證神
[00:01:57.480 --> 00:01:58.480]  但我們都記得
[00:01:58.480 --> 00:02:01.480]  我們一路來分享的時候提到
[00:02:01.480 --> 00:02:04.480]  信仰不單是停留在教會裏面
[00:02:04.480 --> 00:02:05.480]  因為神同時
[00:02:05.480 --> 00:02:08.480]  差遣我們去到世界裏面
[00:02:08.480 --> 00:02:12.480]  去行儀 去作憐憫
[00:02:12.480 --> 00:02:15.480]  亦都有福音的見證
[00:02:15.480 --> 00:02:16.480]  同樣我們體會到
[00:02:16.480 --> 00:02:19.480]  上帝差遣我們去到世界
[00:02:19.480 --> 00:02:20.480]  又差遣我們
[00:02:20.480 --> 00:02:22.480]  回到我們自己的家當中
[00:02:22.480 --> 00:02:26.480]  在家裏面來作主的見證
[00:02:26.480 --> 00:02:28.480]  因此信仰不是分割的
[00:02:28.480 --> 00:02:31.480]  不是只是停留在某一部份
[00:02:31.480 --> 00:02:32.480]  你的信仰
[00:02:32.480 --> 00:02:34.480]  是在你生命的每一部份
[00:02:34.480 --> 00:02:36.480]  有神對你的心意
[00:02:36.480 --> 00:02:37.480]  而當你知道
[00:02:37.480 --> 00:02:39.480]  你是夢照的人的時候
[00:02:39.480 --> 00:02:40.480]  因此你留意
[00:02:40.480 --> 00:02:42.480]  在每一個不同的範圍當中
[00:02:42.480 --> 00:02:44.480]  明白神的心意
[00:02:44.480 --> 00:02:49.480]  然後在當中活出神對我們的旨意
[00:02:49.480 --> 00:02:51.480]  當我們思想到夢照
[00:02:51.480 --> 00:02:54.480]  在自己的家庭裏面
[00:02:54.480 --> 00:02:56.480]  來見證神的時候
[00:02:56.480 --> 00:03:00.480]  你會發覺聖經有兩個很主要的方向
[00:03:00.480 --> 00:03:01.480]  第一
[00:03:01.480 --> 00:03:04.480]  我們夢照是特別在家庭當中
[00:03:04.480 --> 00:03:08.480]  去聽從主 去遵從主
[00:03:08.480 --> 00:03:12.480]  絕對不是一個不合適的範圍
[00:03:12.480 --> 00:03:14.480]  或者說反過來
[00:03:14.480 --> 00:03:18.480]  更加是神要我們去聽從祂的一個範圍
[00:03:18.480 --> 00:03:20.480]  在你的家當中
[00:03:20.480 --> 00:03:23.480]  來去決心來聽從主
[00:03:23.480 --> 00:03:24.480]  第二
[00:03:24.480 --> 00:03:25.480]  在家庭裏面
[00:03:25.480 --> 00:03:28.480]  是去教導你的子女
[00:03:28.480 --> 00:03:29.480]  你的家人
[00:03:29.480 --> 00:03:32.480]  讓他們都能夠同樣的認識主
[00:03:32.480 --> 00:03:36.480]  以致整個家庭都能夠一起的遵從主
[00:03:36.480 --> 00:03:38.480]  我們今天嘗試就著這兩方面
[00:03:38.480 --> 00:03:39.480]  一起看回聖經
[00:03:39.480 --> 00:03:42.480]  怎樣來勉勵我們來留心
[00:03:42.480 --> 00:03:44.480]  來聽從主
[00:03:44.480 --> 00:03:46.480]  在聖經的生命記第六章
[00:03:46.480 --> 00:03:47.480]  大家會留意到
[00:03:47.480 --> 00:03:51.480]  當時是以色列人將要進入英許地
[00:03:51.480 --> 00:03:53.480]  神就透過摩西教導他們
[00:03:53.480 --> 00:03:56.480]  有關神的誡命 律例 典章
[00:03:56.480 --> 00:03:59.480]  但是教導這些的命令
[00:03:59.480 --> 00:04:01.480]  有一個重要的目的
[00:04:01.480 --> 00:04:04.480]  所以你看第六章第二節
[00:04:04.480 --> 00:04:05.480]  聖經就說
[00:04:05.480 --> 00:04:09.480]  好叫你和你的子子孫孫
[00:04:09.480 --> 00:04:12.480]  一生一世敬畏耶和華你的神
[00:04:12.480 --> 00:04:15.480]  遵守他的一切律例誡命
[00:04:15.480 --> 00:04:17.480]  就是我吩咐你的
[00:04:17.480 --> 00:04:21.480]  好使你的日子可以長久
[00:04:21.480 --> 00:04:25.480]  神將他的誡命賜給他們
[00:04:25.480 --> 00:04:27.480]  很明顯的一個目的
[00:04:27.480 --> 00:04:31.480]  不是給他們認識某一些信念
[00:04:31.480 --> 00:04:33.480]  或者是有關神的知識
[00:04:33.480 --> 00:04:36.480]  而是要人去遵守的
[00:04:36.480 --> 00:04:38.480]  教導人明白他的道
[00:04:38.480 --> 00:04:40.480]  是要人去遵守的
[00:04:40.480 --> 00:04:41.480]  所以聖經很清楚說
[00:04:41.480 --> 00:04:45.480]  是為要叫你們遵行
[00:04:45.480 --> 00:04:47.480]  而且聖經很清楚說一件事情
[00:04:47.480 --> 00:04:50.480]  就是你和你的子子孫孫
[00:04:50.480 --> 00:04:52.480]  是你整個的家庭
[00:04:52.480 --> 00:04:55.480]  是一生一世來敬畏神
[00:04:55.480 --> 00:04:59.480]  去遵行神給你的吩咐
[00:04:59.480 --> 00:05:00.480]  聖經很清楚說到
[00:05:00.480 --> 00:05:05.480]  一種的吩咐是要你和你的子孫
[00:05:05.480 --> 00:05:10.480]  也意味著你自己本身來遵行
[00:05:10.480 --> 00:05:14.480]  以致你能夠可以有一個榜樣
[00:05:14.480 --> 00:05:17.480]  也有一個真正的生命的基礎
[00:05:17.480 --> 00:05:20.480]  可以來教導你的家人
[00:05:20.480 --> 00:05:24.480]  都能夠可以遵行神自己的道
[00:05:24.480 --> 00:05:27.480]  法學聖經裡面很清楚說到
[00:05:27.480 --> 00:05:30.480]  當人去到應許地的時候
[00:05:30.480 --> 00:05:33.480]  或者說我們今天在新約的時候
[00:05:33.480 --> 00:05:35.480]  你和我當我們信主之後
[00:05:35.480 --> 00:05:39.480]  就是進入了屬靈的應許地
[00:05:39.480 --> 00:05:41.480]  我們進入救恩之地
[00:05:41.480 --> 00:05:44.480]  在裡面領受神給我們的恩惠
[00:05:44.480 --> 00:05:48.480]  但聖經就說你去到蒙恩之地的時候
[00:05:48.480 --> 00:05:50.480]  要謹記就是
[00:05:50.480 --> 00:05:53.480]  你是需要去聽從神的話
[00:05:53.480 --> 00:05:56.480]  以致你可以承受神給你的應許
[00:05:56.480 --> 00:05:59.480]  所以你發覺在聖經裡面就提到
[00:05:59.480 --> 00:06:02.480]  當我們什麼時候去聽從神的話的時候
[00:06:02.480 --> 00:06:06.480]  就能夠承受神所賜的一切的應許
[00:06:06.480 --> 00:06:07.480]  在經文裡面提到的
[00:06:07.480 --> 00:06:10.480]  你會留意到第二章第二節所說
[00:06:10.480 --> 00:06:13.480]  使你的日子可以長久
[00:06:13.480 --> 00:06:14.480]  下面說到
[00:06:14.480 --> 00:06:16.480]  使你可以享福
[00:06:16.480 --> 00:06:19.480]  人數大大增多
[00:06:19.480 --> 00:06:21.480]  一切的屬靈的福氣
[00:06:21.480 --> 00:06:26.480]  要臨到人 因為人去聽從神的話
[00:06:26.480 --> 00:06:29.480]  或者你說那是不是一種交換呢?
[00:06:29.480 --> 00:06:31.480]  如果聽神的話
[00:06:31.480 --> 00:06:34.480]  神就給我們這些福氣了
[00:06:34.480 --> 00:06:36.480]  聖經所說不是一種交換
[00:06:36.480 --> 00:06:40.480]  而是說神已經將這種的應許和恩典
[00:06:40.480 --> 00:06:42.480]  賜給祂的子民
[00:06:42.480 --> 00:06:43.480]  已經賜下了
[00:06:43.480 --> 00:06:46.480]  既然恩典就是恩典
[00:06:46.480 --> 00:06:49.480]  就不是我們自己靠我們的努力
[00:06:49.480 --> 00:06:51.480]  賺取回來的
[00:06:51.480 --> 00:06:53.480]  就是神賜給我們的
[00:06:53.480 --> 00:06:55.480]  但是神就告訴我們
[00:06:55.480 --> 00:06:58.480]  除非你是聽從我的話
[00:06:58.480 --> 00:07:00.480]  人要聽從神的話
[00:07:00.480 --> 00:07:05.480]  恩典、應許才會臨到他的身上
[00:07:05.480 --> 00:07:07.480]  或者我簡單的一個比喻
[00:07:07.480 --> 00:07:08.480]  大家會明白
[00:07:08.480 --> 00:07:10.480]  就是一個父親
[00:07:10.480 --> 00:07:13.480]  幫他買了一份很漂亮的禮物
[00:07:13.480 --> 00:07:16.480]  知道是最適合孩子的一份禮物
[00:07:16.480 --> 00:07:18.480]  來送給孩子
[00:07:18.480 --> 00:07:21.480]  有一次叫孩子過來
[00:07:21.480 --> 00:07:24.480]  「你知不知道你很想得到那份禮物」
[00:07:24.480 --> 00:07:26.480]  「爸爸買了」
[00:07:26.480 --> 00:07:28.480]  「是嗎?」
[00:07:28.480 --> 00:07:30.480]  「在哪裡?」
[00:07:30.480 --> 00:07:35.480]  「現在你進去客廳那裡」
[00:07:35.480 --> 00:07:37.480]  「有一個大的抽屜」
[00:07:37.480 --> 00:07:39.480]  「其中第三格」
[00:07:39.480 --> 00:07:41.480]  「你打開第三格拿出來」
[00:07:41.480 --> 00:07:44.480]  「你就會看到的」
[00:07:44.480 --> 00:07:46.480]  兒子一聽見的時候
[00:07:46.480 --> 00:07:48.480]  「沒有的」
[00:07:48.480 --> 00:07:50.480]  「沒有這樣的事」
[00:07:50.480 --> 00:07:52.480]  「你都沒有買給我」
[00:07:52.480 --> 00:07:56.480]  所以他就不去拿了
[00:07:56.480 --> 00:07:58.480]  好像很簡單的生活事情
[00:07:58.480 --> 00:08:00.480]  你會知道
[00:08:00.480 --> 00:08:02.480]  除非這個兒子
[00:08:02.480 --> 00:08:05.480]  他真的相信爸爸真的買了給他
[00:08:05.480 --> 00:08:08.480]  而且知道爸爸引導他去找出那份禮物
[00:08:08.480 --> 00:08:13.480]  那條路是得到禮物的一條路
[00:08:13.480 --> 00:08:15.480]  否則就算有這個禮物
[00:08:15.480 --> 00:08:17.480]  他也不會得到
[00:08:17.480 --> 00:08:19.480]  當他去聽從的時候
[00:08:19.480 --> 00:08:22.480]  意味著他相信爸爸所說的
[00:08:22.480 --> 00:08:25.480]  也相信當他走出來的時候
[00:08:25.480 --> 00:08:29.480]  他就是得到恩典的時候
[00:08:29.480 --> 00:08:31.480]  上帝不會叫我們
[00:08:31.480 --> 00:08:34.480]  好像在不珍惜
[00:08:34.480 --> 00:08:37.480]  或者不重視他的恩賜的時候
[00:08:37.480 --> 00:08:39.480]  就勉強我們要
[00:08:39.480 --> 00:08:42.480]  是要我們帶著信心去得取的時候
[00:08:42.480 --> 00:08:44.480]  就得到
[00:08:44.480 --> 00:08:47.480]  所以聽從主嚴格來說
[00:08:47.480 --> 00:08:50.480]  不是一種交換的方式
[00:08:50.480 --> 00:08:55.480]  而是一種你相信神的恩典的行為
[00:08:55.480 --> 00:08:57.480]  你相信祂給你的引導
[00:08:57.480 --> 00:08:58.480]  行在當中
[00:08:58.480 --> 00:09:02.480]  以至你得到神要給你的那份恩惠
[00:09:02.480 --> 00:09:04.480]  你會看到聖經所說
[00:09:04.480 --> 00:09:06.480]  「你們要去遵守」
[00:09:06.480 --> 00:09:08.480]  如果你們不去遵守的時候
[00:09:08.480 --> 00:09:11.480]  如果你再看聖經下面的經文就會提到
[00:09:11.480 --> 00:09:15.480]  「如果不遵守,在應許之地違背神的話」
[00:09:15.480 --> 00:09:16.480]  聖經就說
[00:09:16.480 --> 00:09:21.480]  「你會在應許之地是速速滅亡的」
[00:09:21.480 --> 00:09:23.480]  「你會失去神要給你一切應許」
[00:09:23.480 --> 00:09:28.480]  「甚至你失去現今應許之地的一切恩惠」
[00:09:28.480 --> 00:09:29.480]  因此聖經就說
[00:09:29.480 --> 00:09:33.480]  「你和你的子子孫孫一生要敬畏神」
[00:09:33.480 --> 00:09:36.480]  「而遵從神的話」
[00:09:36.480 --> 00:09:39.480]  當神說到要遵從神的話的時候
[00:09:39.480 --> 00:09:41.480]  到了第四節的時候
[00:09:41.480 --> 00:09:44.480]  你會發覺神再次跟以色列人說了一件事
[00:09:44.480 --> 00:09:48.480]  我請大家一起讀讀第四節第五節
[00:09:48.480 --> 00:09:52.480]  「以色列,你要聽耶和華」
[00:09:52.480 --> 00:09:55.480]  「我們的神是獨一的耶和華」
[00:09:55.480 --> 00:10:01.480]  「你要全心全性全力善待你的神」
[00:10:01.480 --> 00:10:02.480]  聖經說
[00:10:02.480 --> 00:10:05.480]  因為神跟我們有特別的關係
[00:10:05.480 --> 00:10:07.480]  是你們的神
[00:10:07.480 --> 00:10:09.480]  是我們的神
[00:10:09.480 --> 00:10:12.480]  是神揀選我們特別成為祂的子民
[00:10:12.480 --> 00:10:15.480]  因此是有特別的個人關係
[00:10:15.480 --> 00:10:17.480]  這種關係也讓我們知道
[00:10:17.480 --> 00:10:22.480]  這位上帝不是眾多的神靈之中一位
[00:10:22.480 --> 00:10:25.480]  天地之間只有一位獨一的真神
[00:10:25.480 --> 00:10:26.480]  所以聖經說
[00:10:26.480 --> 00:10:27.480]  「你要記得你要知道」
[00:10:27.480 --> 00:10:32.480]  「耶和華你們的神是獨一的耶和華」
[00:10:32.480 --> 00:10:35.480]  大家或許會記得在兩個星期前
[00:10:35.480 --> 00:10:38.480]  我曾經跟大家說到一位姊妹
[00:10:38.480 --> 00:10:40.480]  她在手術的時候
[00:10:40.480 --> 00:10:42.480]  她向耶穌祈禱
[00:10:42.480 --> 00:10:44.480]  耶穌給她醫治
[00:10:44.480 --> 00:10:46.480]  然後她後來見到四面佛
[00:10:46.480 --> 00:10:48.480]  她不知道拜誰好
[00:10:48.480 --> 00:10:51.480]  然後夢當中有使者告訴她
[00:10:51.480 --> 00:10:55.480]  「你要看第二屆了」
[00:10:55.480 --> 00:10:57.480]  後來她真的看第二屆的時候
[00:10:57.480 --> 00:11:02.480]  她就知道第二屆原來是在說什麼
[00:11:02.480 --> 00:11:07.480]  「我為自己挑剋偶像」
[00:11:07.480 --> 00:11:08.480]  告訴她
[00:11:08.480 --> 00:11:12.480]  「你不可以去敬拜別的神」
[00:11:12.480 --> 00:11:15.480]  「不可以去侍奉祂」
[00:11:15.480 --> 00:11:19.480]  當聖經提及到神是獨一的神的時候
[00:11:19.480 --> 00:11:24.480]  也意味著我們不要被其他的偶像
[00:11:24.480 --> 00:11:27.480]  去佔據我們的心
[00:11:27.480 --> 00:11:31.480]  何時生命出現了有形無形的偶像
[00:11:31.480 --> 00:11:34.480]  然後變成次要
[00:11:34.480 --> 00:11:38.480]  或者是第二位、第三位、第四位
[00:11:38.480 --> 00:11:39.480]  因此聖經就說
[00:11:39.480 --> 00:11:43.480]  你要知道這位上帝是獨一的耶和華
[00:11:43.480 --> 00:11:48.480]  因此你要全心、全性、全力地愛祂
[00:11:48.480 --> 00:11:50.480]  當聖經提及到全心的時候
[00:11:50.480 --> 00:11:53.480]  我們一般現在想起心會想起什麼呢?
[00:11:53.480 --> 00:11:56.480]  會想起感情
[00:11:56.480 --> 00:12:00.480]  想起某些情緒、情感
[00:12:00.480 --> 00:12:03.480]  但聖經所說的「心」原來的意思
[00:12:03.480 --> 00:12:05.480]  不同我們現在的理解
[00:12:05.480 --> 00:12:10.480]  聖經所說的「心」是說到人的悟性
[00:12:10.480 --> 00:12:13.480]  說到我們的意志
[00:12:13.480 --> 00:12:15.480]  說到我們的意向
[00:12:15.480 --> 00:12:19.480]  是說我們整個人是立定心智
[00:12:19.480 --> 00:12:25.480]  是願意決意地去遵從神
[00:12:25.480 --> 00:12:26.480]  這就是聖經所說的
[00:12:26.480 --> 00:12:29.480]  你要全心去愛神的意思
[00:12:29.480 --> 00:12:31.480]  因為祂是獨一的真神
[00:12:31.480 --> 00:12:32.480]  你要留心
[00:12:32.480 --> 00:12:35.480]  不要讓其他的偶像去奪了你的心思
[00:12:35.480 --> 00:12:40.480]  而你去決心地、去專心地去聽從祂
[00:12:40.480 --> 00:12:43.480]  去專注在祂的身上
[00:12:43.480 --> 00:12:45.480]  你發覺當上帝這樣說的時候
[00:12:45.480 --> 00:12:47.480]  是在說祂的子民
[00:12:47.480 --> 00:12:51.480]  是要知道在生活的各方面去聽從主
[00:12:51.480 --> 00:12:53.480]  但聖經的第六章就特別說到
[00:12:53.480 --> 00:12:56.480]  這種聽從最重要的一個實踐
[00:12:56.480 --> 00:12:58.480]  就在你自己的家庭裏面
[00:12:58.480 --> 00:13:00.480]  所以祂說到的不是你
[00:13:00.480 --> 00:13:01.480]  不單是你
[00:13:01.480 --> 00:13:04.480]  是你的子子、孫孫和你自己
[00:13:04.480 --> 00:13:07.480]  然後下面第四節以下的經文
[00:13:07.480 --> 00:13:08.480]  就說到在家庭當中
[00:13:08.480 --> 00:13:10.480]  你們如何一齊去聽從主
[00:13:10.480 --> 00:13:12.480]  一齊去學習主
[00:13:12.480 --> 00:13:13.480]  然後去到
[00:13:13.480 --> 00:13:14.480]  如果你有經文打開
[00:13:14.480 --> 00:13:19.480]  就會見到聖經的第六章第二十節裏面
[00:13:19.480 --> 00:13:20.480]  就繼續說到
[00:13:20.480 --> 00:13:23.480]  如果將來你的子女問你
[00:13:23.480 --> 00:13:29.480]  耶穌說我們的神吩咐我們這些法道律例典章是什麼意思呢?
[00:13:29.480 --> 00:13:32.480]  那你就要跟他們的子女說
[00:13:32.480 --> 00:13:36.480]  神怎樣從埃及地將他們帶領出來
[00:13:36.480 --> 00:13:38.480]  給我們有恩典和釋放
[00:13:38.480 --> 00:13:43.480]  然後祂將祂的律例典章賜給我們二十四節
[00:13:43.480 --> 00:13:46.480]  使我們聽從之後就可以享福樂
[00:13:46.480 --> 00:13:47.480]  可以保存
[00:13:47.480 --> 00:13:49.480]  可以蒙恩
[00:13:49.480 --> 00:13:51.480]  聖經裏面很強調一件事情
[00:13:51.480 --> 00:13:54.480]  就是在家庭裏面
[00:13:54.480 --> 00:14:00.480]  是正正是遵行神旨意的地方
[00:14:00.480 --> 00:14:03.480]  每當要去聽從主的時候
[00:14:03.480 --> 00:14:05.480]  會回想一件事實
[00:14:05.480 --> 00:14:08.480]  就是過去怎樣在埃及圍爐之地
[00:14:08.480 --> 00:14:11.480]  神怎樣奇妙地帶我們出來
[00:14:11.480 --> 00:14:12.480]  給我們蒙恩得救
[00:14:12.480 --> 00:14:15.480]  今天你和我所經歷的救恩
[00:14:15.480 --> 00:14:16.480]  然後告訴你的子女
[00:14:16.480 --> 00:14:18.480]  你的家人知道
[00:14:18.480 --> 00:14:21.480]  原來神這樣恩待我們
[00:14:21.480 --> 00:14:23.480]  因此就知道
[00:14:23.480 --> 00:14:25.480]  神就是這樣拯救我們
[00:14:25.480 --> 00:14:29.480]  而吩咐我們要聽從這位獨一的救主
[00:14:29.480 --> 00:14:33.480]  對我們的心意而去遵從
[00:14:33.480 --> 00:14:34.480]  各位電視姊妹
[00:14:34.480 --> 00:14:36.480]  我們看到這個時候
[00:14:36.480 --> 00:14:37.480]  你會察覺一點
[00:14:37.480 --> 00:14:39.480]  就是聖經很清楚
[00:14:39.480 --> 00:14:42.480]  是勉勵我們要在家庭當中
[00:14:42.480 --> 00:14:44.480]  立定決心
[00:14:44.480 --> 00:14:46.480]  單單遵從主
[00:14:46.480 --> 00:14:48.480]  因為祂是我們獨一的神
[00:14:48.480 --> 00:14:50.480]  是我們的神
[00:14:50.480 --> 00:14:52.480]  我們今天未必會詳細講到
[00:14:52.480 --> 00:14:53.480]  在家庭當中
[00:14:53.480 --> 00:14:56.480]  要由哪幾方面來遵從主
[00:14:56.480 --> 00:14:58.480]  但是那個遵從主的決心
[00:14:58.480 --> 00:15:01.480]  那個立志是神對我們的
[00:15:01.480 --> 00:15:04.480]  很明確的心意
[00:15:04.480 --> 00:15:06.480]  我記得有一次
[00:15:06.480 --> 00:15:09.480]  弟兄姊妹分享到他們的一些經歷
[00:15:09.480 --> 00:15:11.480]  一對夫婦講到
[00:15:11.480 --> 00:15:13.480]  他和他的孩子
[00:15:13.480 --> 00:15:14.480]  一個兒子
[00:15:14.480 --> 00:15:16.480]  去探望他們的親人
[00:15:16.480 --> 00:15:21.480]  他們的太太的妹妹阿姨
[00:15:21.480 --> 00:15:23.480]  去探望的時候很開心
[00:15:23.480 --> 00:15:24.480]  大家聊天
[00:15:24.480 --> 00:15:25.480]  然後回家
[00:15:25.480 --> 00:15:26.480]  回家的時候就發覺
[00:15:26.480 --> 00:15:29.480]  兒子的袋子裡多了一樣東西
[00:15:29.480 --> 00:15:31.480]  就發覺兒子
[00:15:31.480 --> 00:15:33.480]  不知在哪裡拿了一塊
[00:15:33.480 --> 00:15:35.480]  很漂亮很漂亮的膠刷
[00:15:35.480 --> 00:15:37.480]  你知道現在的膠刷
[00:15:37.480 --> 00:15:38.480]  不是一般膠刷
[00:15:38.480 --> 00:15:41.480]  很多特別的公仔的形狀
[00:15:41.480 --> 00:15:44.480]  媽媽就問
[00:15:44.480 --> 00:15:45.480]  你哪裡拿來的?
[00:15:45.480 --> 00:15:47.480]  初初兒子說
[00:15:47.480 --> 00:15:49.480]  我同學給我的
[00:15:49.480 --> 00:15:51.480]  再問問
[00:15:51.480 --> 00:15:53.480]  剛才出街的時候都沒有的
[00:15:53.480 --> 00:15:55.480]  為什麼你會有在袋子裡?
[00:15:55.480 --> 00:15:57.480]  問著問著就知道
[00:15:57.480 --> 00:15:59.480]  原來在表弟的桌面上
[00:15:59.480 --> 00:16:01.480]  看到很漂亮
[00:16:01.480 --> 00:16:04.480]  所以就很喜歡
[00:16:04.480 --> 00:16:07.480]  因此就拿了放在袋子裡
[00:16:07.480 --> 00:16:09.480]  兒子就承認
[00:16:09.480 --> 00:16:10.480]  是表弟的
[00:16:10.480 --> 00:16:12.480]  我很喜歡
[00:16:12.480 --> 00:16:16.480]  爸爸媽媽就看到這樣的情況
[00:16:16.480 --> 00:16:19.480]  裡面都知道很為難
[00:16:19.480 --> 00:16:20.480]  但是就知道
[00:16:20.480 --> 00:16:22.480]  不可以容許這件事情
[00:16:22.480 --> 00:16:25.480]  所以他們就跟兒子說
[00:16:25.480 --> 00:16:28.480]  我們是信耶穌的
[00:16:28.480 --> 00:16:32.480]  我們家庭是聽從主的意思
[00:16:32.480 --> 00:16:35.480]  這件事情不是主所歡喜的
[00:16:35.480 --> 00:16:37.480]  所以我們拿回去
[00:16:37.480 --> 00:16:40.480]  你要去跟你的表弟道歉
[00:16:40.480 --> 00:16:42.480]  拿走他的東西
[00:16:42.480 --> 00:16:43.480]  兒子就說
[00:16:43.480 --> 00:16:44.480]  那不要了
[00:16:44.480 --> 00:16:46.480]  媽媽你拿回去就行了
[00:16:46.480 --> 00:16:47.480]  媽媽說不行
[00:16:47.480 --> 00:16:49.480]  你跟我一起回去
[00:16:49.480 --> 00:16:51.480]  所以隔一天
[00:16:51.480 --> 00:16:54.480]  他們就再回到他的姨姨的家
[00:16:54.480 --> 00:16:59.480]  然後這個兒子就聽從媽媽的指示
[00:16:59.480 --> 00:17:01.480]  就把膠刷給表弟
[00:17:01.480 --> 00:17:02.480]  向他道歉
[00:17:02.480 --> 00:17:04.480]  沒有得到他的同意
[00:17:04.480 --> 00:17:07.480]  就偷取了他的物品
[00:17:07.480 --> 00:17:09.480]  這件事情我知道之後
[00:17:09.480 --> 00:17:10.480]  我就想起
[00:17:10.480 --> 00:17:13.480]  其實過程裡面都好像不好意思
[00:17:13.480 --> 00:17:15.480]  都會覺得尷尬
[00:17:15.480 --> 00:17:17.480]  但是父母有一個很清楚的決心
[00:17:17.480 --> 00:17:21.480]  就是我們的家庭是聽從主的
[00:17:21.480 --> 00:17:23.480]  在這些生活上好像很小的事情上
[00:17:23.480 --> 00:17:27.480]  仍然要按照主的心意來做出來
[00:17:27.480 --> 00:17:30.480]  我相信這個孩子一生都會記得
[00:17:30.480 --> 00:17:35.480]  知道不是屬於自己的物品
[00:17:35.480 --> 00:17:37.480]  是不可以去偷取
[00:17:37.480 --> 00:17:39.480]  不可以去奪取
[00:17:39.480 --> 00:17:41.480]  有很多故事我聽到的時候
[00:17:41.480 --> 00:17:42.480]  就會體會到
[00:17:42.480 --> 00:17:44.480]  很多的焦土的家庭
[00:17:44.480 --> 00:17:48.480]  他們不單止在一些生活行為上
[00:17:48.480 --> 00:17:51.480]  也在很多的方向決定上
[00:17:51.480 --> 00:17:54.480]  清楚知道只有獨一的真神
[00:17:54.480 --> 00:17:59.480]  因此不會被工作成功作為偶像
[00:17:59.480 --> 00:18:03.480]  不會被一些物質的豐富成為偶像
[00:18:03.480 --> 00:18:06.480]  而他們留意怎樣按照
[00:18:06.480 --> 00:18:08.480]  這位獨一的真神的心意
[00:18:08.480 --> 00:18:10.480]  去聽從祂
[00:18:10.480 --> 00:18:12.480]  去做祂喜悅的事情
[00:18:12.480 --> 00:18:16.480]  在其中他們成為神的家庭
[00:18:16.480 --> 00:18:17.480]  各位靈姐妹
[00:18:17.480 --> 00:18:19.480]  今天我們都有很多
[00:18:19.480 --> 00:18:21.480]  我們靈姐妹學習在家當中
[00:18:21.480 --> 00:18:24.480]  有教在家庭的崇拜
[00:18:24.480 --> 00:18:26.480]  我們稱為家庭的祭壇
[00:18:26.480 --> 00:18:29.480]  家庭的崇拜、家庭的祭壇
[00:18:29.480 --> 00:18:32.480]  是家人一起敬拜神
[00:18:32.480 --> 00:18:34.480]  在讀當中看聖經、祈禱
[00:18:34.480 --> 00:18:36.480]  當然不同階段有不同的方式
[00:18:36.480 --> 00:18:40.480]  會充滿著樂趣去一起敬拜
[00:18:40.480 --> 00:18:42.480]  但是其中一個重要的地方
[00:18:42.480 --> 00:18:43.480]  就是讓整個家庭知道
