
[00:00:00.000 --> 00:00:02.800]  我們先做一次低頭同心祈禱
[00:11:09.000 --> 00:11:12.000]  所以只有上帝才可以這樣做
[00:11:12.000 --> 00:11:16.000]  耶穌用一個很簡單很容易明白的邏輯
[00:11:16.000 --> 00:11:19.000]  去先推翻他們的誣告
[00:11:19.000 --> 00:11:21.000]  然後耶穌更嚴厲地回應
[00:11:21.000 --> 00:11:24.000]  回應那種他們說耶穌是被污淩附身的這句話
[00:11:24.000 --> 00:11:25.000]  所以他就說
[00:11:25.000 --> 00:11:27.000]  我實實在在告訴你們
[00:11:27.000 --> 00:11:31.000]  世上一切的罪和一切涉足的話都可以得到赦免
[00:11:31.000 --> 00:11:33.000]  凡涉足聖靈的
[00:11:33.000 --> 00:11:35.000]  卻永不得赦免
[00:11:35.000 --> 00:11:38.000]  而是擔當永遠的罪
[00:11:38.000 --> 00:11:40.000]  《馬太福音》同樣地記載
[00:11:40.000 --> 00:11:42.000]  第十二章三一到三二節
[00:11:42.000 --> 00:11:43.000]  耶穌這樣說
[00:11:43.000 --> 00:11:45.000]  所以我告訴你們
[00:11:45.000 --> 00:11:47.000]  人一切的罪和涉足的話
[00:11:47.000 --> 00:11:49.000]  都可得赦免
[00:11:49.000 --> 00:11:51.000]  唯獨涉足聖靈
[00:11:51.000 --> 00:11:53.000]  總不得赦免
[00:11:53.000 --> 00:11:55.000]  凡說話干犯人子的
[00:11:55.000 --> 00:11:57.000]  還可得赦免
[00:11:57.000 --> 00:11:59.000]  唯獨說話干犯聖靈的
[00:11:59.000 --> 00:12:01.000]  今世來世
[00:12:01.000 --> 00:12:03.000]  總不得赦免
[00:12:03.000 --> 00:12:05.000]  本節目請留心聽
[00:12:05.000 --> 00:12:06.000]  耶穌基督的教導
[00:12:06.000 --> 00:12:09.000]  我們要很嚴謹很謹慎去處理
[00:12:09.000 --> 00:12:13.000]  因為說的是絕不能被赦免的罪
[00:12:13.000 --> 00:12:14.000]  耶穌親口說過
[00:12:14.000 --> 00:12:16.000]  說干犯聖靈的
[00:12:16.000 --> 00:12:18.000]  不能夠被赦免
[00:12:18.000 --> 00:12:19.000]  首先我們要清楚
[00:12:19.000 --> 00:12:21.000]  不是因為上帝不救我們
[00:12:21.000 --> 00:12:22.000]  或者他的恩典有限
[00:12:22.000 --> 00:12:24.000]  所以不可以赦免
[00:12:24.000 --> 00:12:25.000]  因為民事這一種
[00:12:25.000 --> 00:12:28.000]  將明明是很清晰的神蹟
[00:12:28.000 --> 00:12:30.000]  趕鬼醫病這麼重要的神蹟
[00:12:30.000 --> 00:12:31.000]  這麼清楚
[00:12:31.000 --> 00:12:34.000]  大家都能夠見證上帝的能力
[00:12:34.000 --> 00:12:36.000]  祂不單止不接受
[00:12:36.000 --> 00:12:38.000]  更反過來說謊誣蔑
[00:12:38.000 --> 00:12:40.000]  是由魔鬼出來
[00:12:40.000 --> 00:12:42.000]  絕對是明知並且刻意的褻瀆
[00:12:42.000 --> 00:12:44.000]  這種褻瀆背後
[00:12:44.000 --> 00:12:48.000]  是代表著對上帝的態度和選擇
[00:12:48.000 --> 00:12:49.000]  是不承認
[00:12:49.000 --> 00:12:51.000]  是反對
[00:12:51.000 --> 00:12:52.000]  是傲慢
[00:12:52.000 --> 00:12:54.000]  是不信
[00:12:54.000 --> 00:12:56.000]  第一次會請謹記
[00:12:56.000 --> 00:13:00.000]  上帝是興邁不得的
[00:13:00.000 --> 00:13:01.000]  所以在這裡
[00:13:01.000 --> 00:13:02.000]  耶穌很清楚
[00:13:02.000 --> 00:13:05.000]  不單止去表達自己能力的來源
[00:13:05.000 --> 00:13:06.000]  不是來自魔鬼
[00:13:06.000 --> 00:13:08.000]  而是要勝過魔鬼
[00:13:08.000 --> 00:13:11.000]  並且讓魔鬼最終降服的上帝
[00:13:11.000 --> 00:13:16.000]  所以人不可以挑戰上帝的權威
[00:13:16.000 --> 00:13:20.000]  耶穌的這種超越常人常理的理解
[00:13:20.000 --> 00:13:21.000]  那些能力等等
[00:13:21.000 --> 00:13:23.000]  都可能被理解為瘋狂
[00:13:23.000 --> 00:13:25.000]  因為祂有醫病趕鬼的能力
[00:13:25.000 --> 00:13:26.000]  我們也沒有
[00:13:26.000 --> 00:13:31.000]  對那些來自耶路撒冷尊貴的民事們的辯論
[00:13:31.000 --> 00:13:33.000]  甚至反過來教訓他們
[00:13:33.000 --> 00:13:34.000]  可能身邊的人覺得
[00:13:34.000 --> 00:13:35.000]  耶穌也是瘋狂的
[00:13:35.000 --> 00:13:38.000]  你居然敢這樣頂撞那些尊貴身份
[00:13:38.000 --> 00:13:41.000]  來自耶路撒冷的民事
[00:13:41.000 --> 00:13:46.000]  不過這也不單止是耶穌真正瘋狂的狀態
[00:13:46.000 --> 00:13:47.000]  因為耶穌那種瘋狂
[00:13:47.000 --> 00:13:50.000]  往往不是我們所能夠想像
[00:13:50.000 --> 00:13:51.000]  聖經繼續這樣說
[00:13:51.000 --> 00:13:52.000]  第三十一節
[00:13:52.000 --> 00:13:56.000]  那時耶穌的母親和她的兄弟來到站在外邊
[00:13:56.000 --> 00:13:58.000]  打發人叫他們去叫耶穌
[00:13:58.000 --> 00:14:01.000]  有很多人在耶穌旁邊圍著坐著
[00:14:01.000 --> 00:14:05.000]  他們就跟耶穌說:看吶!你的母親
[00:14:05.000 --> 00:14:07.000]  你的兄弟和你的姊妹在外邊找你
[00:14:07.000 --> 00:14:10.000]  耶穌回答說:誰是我的母親?
[00:14:10.000 --> 00:14:12.000]  誰是我的兄弟?
[00:14:12.000 --> 00:14:17.000]  還是周圍坐著的人就說:看吶!我的母親
[00:14:17.000 --> 00:14:18.000]  我的兄弟
[00:14:18.000 --> 00:14:20.000]  凡出行上帝旨意的人
[00:14:20.000 --> 00:14:23.000]  就是我的兄弟和母親
[00:14:23.000 --> 00:14:25.000]  承接經文的開首
[00:14:25.000 --> 00:14:27.000]  可能是因為耶穌基督的家人知道
[00:14:27.000 --> 00:14:29.000]  耶穌連飯都顧不到吃
[00:14:29.000 --> 00:14:30.000]  所以很擔心
[00:14:30.000 --> 00:14:32.000]  又或者有其他事務或重要的事
[00:14:32.000 --> 00:14:34.000]  很想去找到耶穌
[00:14:34.000 --> 00:14:36.000]  但很明顯因為當時很多人圍著耶穌
[00:14:36.000 --> 00:14:38.000]  房子裏面滿了人
[00:14:38.000 --> 00:14:43.000]  所以耶穌的家人只可以在門外傳遞訊息進去
[00:14:43.000 --> 00:14:45.000]  當這個訊息傳進去的時候
[00:14:45.000 --> 00:14:48.000]  當人們將耶穌基督的母親、兄弟、姊妹
[00:14:48.000 --> 00:14:51.000]  找耶穌這句話跟耶穌說的時候
[00:14:51.000 --> 00:14:55.000]  耶穌基督竟然作出從來我們沒想過的回應
[00:14:55.000 --> 00:14:58.000]  祂反問:誰是我的母親?
[00:14:58.000 --> 00:15:00.000]  誰是我的兄弟?
[00:15:00.000 --> 00:15:02.000]  當然我們相信耶穌基督這一刻
[00:15:02.000 --> 00:15:04.000]  不是突然間忘記了
[00:15:04.000 --> 00:15:07.000]  或者不知道誰是自己肉身的家人
[00:15:07.000 --> 00:15:10.000]  耶穌更加不會突然間失憶
[00:15:10.000 --> 00:15:12.000]  或者急性腦退化
[00:15:12.000 --> 00:15:14.000]  沒有可能
[00:15:14.000 --> 00:15:16.000]  耶穌是故意說這句話
[00:15:16.000 --> 00:15:19.000]  弟兄姊妹你們有沒有想過
[00:15:19.000 --> 00:15:23.000]  一個連家人連母親都不認的人
[00:15:23.000 --> 00:15:25.000]  我們會怎樣形容他?
[00:15:25.000 --> 00:15:27.000]  大逆不道
[00:15:27.000 --> 00:15:30.000]  我們不太敢說耶穌大逆不道
[00:15:30.000 --> 00:15:32.000]  如果有人告訴你
[00:15:32.000 --> 00:15:33.000]  誰是我的母親?
[00:15:33.000 --> 00:15:35.000]  誰是我的兄弟姊妹?
[00:15:35.000 --> 00:15:37.000]  自己肉身的母親都不認
[00:15:37.000 --> 00:15:39.000]  我想這種瘋狂的程度
[00:15:39.000 --> 00:15:41.000]  我們難以想像
[00:15:41.000 --> 00:15:43.000]  更加講的是
