
[00:00:00.000 --> 00:00:04.640]  好 弟兄姊妹午安和平安
[00:05:28.800 --> 00:05:34.520]  今日我們的經文會集中有兩個重點
[00:05:34.520 --> 00:05:38.880]  第一個是經文的八至十節
[00:05:38.880 --> 00:05:46.120]  教導我們作為信仰群體如何一生愛人如己
[00:05:46.120 --> 00:05:53.000]  第二個重點是在黑暗或黑夜的時代當中
[00:05:53.000 --> 00:05:59.600]  我們如何行公義、好憐憫、追求聖潔、彼此相愛
[00:05:59.600 --> 00:06:03.600]  堅持美善和拒絕邪惡
[00:06:03.600 --> 00:06:10.160]  簡單來說,就是一群信仰群體
[00:06:10.160 --> 00:06:17.400]  如何在黑暗或黑夜將近、白晝已近的時代
[00:06:17.400 --> 00:06:24.720]  仍然願意在等候耶穌基督再來的時夜當中
[00:06:24.720 --> 00:06:30.800]  我們在公共社群的生活如何作見證和作榜樣
[00:06:30.800 --> 00:06:34.960]  先讓我們一起去看第一個重點
[00:06:34.960 --> 00:06:37.520]  即是經文的八至十節
[00:06:37.520 --> 00:06:42.160]  我們在再讀一次這幾節經文之前
[00:06:42.160 --> 00:06:46.280]  我們回想上一節,即是第七節
[00:06:46.280 --> 00:06:52.280]  提到,其實已經在提及一些在公共生活當中的原則
[00:06:52.280 --> 00:06:58.120]  那一節提及到,我們不可以欠任何人任何的債
[00:06:58.120 --> 00:07:03.560]  而且任何人當得的尊重,我們都要給予
[00:07:03.560 --> 00:07:09.200]  之後保羅在第八至十節進一步這樣說
[00:07:09.200 --> 00:07:15.560]  「你們除了彼此相愛,對任何人都不可虧欠什麼
[00:07:15.560 --> 00:07:19.320]  因為那愛人的就成全了律法
[00:07:19.320 --> 00:07:27.360]  那不可姦淫、不可殺人、不可偷渡、不可貪婪或別的戒命
[00:07:27.360 --> 00:07:32.080]  都包括在愛倫如己這一句話之內了
[00:07:32.080 --> 00:07:38.680]  愛是不對倫人作惡,所以愛就成全了律法」
[00:07:38.680 --> 00:07:42.120]  保羅在此所強調的是
[00:07:42.120 --> 00:07:45.280]  我們在這個地球上,或這個世界上
[00:07:45.280 --> 00:07:51.560]  我們能夠光明正大,能夠行得正,站得正,欠的債
[00:07:51.560 --> 00:08:01.080]  就是那一種欠了愛他者和愛倫社的債項或債務
[00:08:01.080 --> 00:08:08.200]  保羅在此提醒我們,要用一生來愛他者或世人
[00:08:08.200 --> 00:08:12.280]  保羅在《羅馬書》第十三章九節
[00:08:12.280 --> 00:08:17.000]  正正引用了舊約當中的經文
[00:08:17.000 --> 00:08:25.480]  去提醒那班好像已經很熟悉希伯來聖經的當時讀者
[00:08:25.480 --> 00:08:30.680]  他們在那個時代應該要當盡的義
[00:08:30.680 --> 00:08:35.760]  保羅在此引用了十誡當中的最後四誡
[00:08:35.760 --> 00:08:39.600]  剛才我們可能已經有默想過
[00:08:39.600 --> 00:08:47.320]  那四誡其實是在談論與其他人、與他者的關係
[00:08:47.320 --> 00:08:53.480]  而那四誡同樣以不可作開始
[00:08:53.480 --> 00:08:59.880]  即是不可姦淫、不可殺人、不可偷渡、不可貪婪
[00:08:59.880 --> 00:09:06.480]  當中關注的是人際關係中的規範
[00:09:06.480 --> 00:09:12.640]  亦都是旨在維護社會秩序和個人尊嚴
[00:09:12.640 --> 00:09:18.560]  正正這幾個不可構成了我們在公共生活當中
[00:09:18.560 --> 00:09:22.040]  一些不可逾越的底線
[00:09:22.040 --> 00:09:28.120]  之後保羅繼續引用《利未記》十九章第十八節
[00:09:28.120 --> 00:09:33.920]  去提醒我們如何愛倫如己
[00:09:33.920 --> 00:09:37.040]  保羅在引述的那種愛
[00:09:37.040 --> 00:09:43.760]  並不是我們平時那種嘻嘻哈哈、飲飲食食的那種愛
[00:09:43.760 --> 00:09:52.320]  並不是我們買旗、做善事的那種愛
[00:09:52.320 --> 00:09:57.040]  而是那種愛上升到一種高度
[00:09:57.040 --> 00:10:02.440]  是在說我們要愛倫社如同愛自己
[00:10:02.440 --> 00:10:05.720]  在此時保羅還不夠
[00:10:05.720 --> 00:10:09.200]  他再補充愛的定義
[00:10:09.200 --> 00:10:17.240]  是不去做任何惡事來傷害我們的倫社
[00:10:17.240 --> 00:10:20.880]  在這短短三節的經文中
[00:10:20.880 --> 00:10:26.280]  保羅已經在教導我們如何堅持不作惡
[00:10:26.280 --> 00:10:32.480]  如何堅持行善是愛的重要表現
[00:10:32.480 --> 00:10:36.760]  保羅之後在第十節繼續提到
[00:10:36.760 --> 00:10:43.480]  「愛是不對倫人作惡,所以愛就成全了律法」
[00:10:43.480 --> 00:10:46.160]  在道德倫理的層面
[00:10:46.160 --> 00:10:50.680]  保羅在說愛是律法的一個精髓
[00:10:50.680 --> 00:10:59.680]  如果我們回顧那句「愛就成全了律法」這句經文
[00:10:59.680 --> 00:11:03.480]  可以說是一個原文的直接翻譯
[00:11:03.480 --> 00:11:07.880]  可以翻譯成「愛是律法的成全」
[00:11:07.880 --> 00:11:21.480]  所以這裏不是在說愛會取代所有律法的要求
[00:11:21.480 --> 00:11:24.680]  不是說有了愛就不需要律法
[00:11:24.680 --> 00:11:30.480]  反而是當我們能夠活出一個充滿愛的生命的時候
[00:11:30.480 --> 00:11:36.080]  就可以將律法的內涵提升到更加完全的地步
[00:11:37.880 --> 00:11:44.880]  保羅在描述和淪陷永無止境的債和責任
[00:11:44.880 --> 00:11:52.280]  似乎對於我們這些現代人來說都是遙不可及
[00:11:52.280 --> 00:11:57.080]  如果你記得我的經驗
[00:11:57.080 --> 00:12:00.680]  從小到大我媽媽都教我
[00:12:00.680 --> 00:12:02.880]  做人要君君貞貞
[00:12:02.880 --> 00:12:04.880]  不要搶別人的東西
[00:12:04.880 --> 00:12:07.280]  你借了東西就記得要還
[00:12:07.280 --> 00:12:12.680]  但同一時間別人借了東西你也記得一定要追還
[00:12:12.680 --> 00:12:16.480]  甚至那種撇清的關係就是
[00:12:16.480 --> 00:12:19.080]  別人欠你一元算了你還兩元
[00:12:19.080 --> 00:12:23.080]  總之大家乾乾淨淨不要有任何的關係
[00:12:23.080 --> 00:12:27.680]  這樣就能夠好好地活下去
[00:12:27.680 --> 00:12:35.680]  很多時候我們活在現代的經濟處境裏面
[00:12:35.680 --> 00:12:42.680]  都是一種一買一賣的市場操作的經濟邏輯
[00:12:42.680 --> 00:12:50.080]  很多時候我們與身邊的人只是變成了一個交易的對象
[00:12:50.080 --> 00:12:55.880]  而沒有了所謂輪捨的概念或對象
[00:12:55.880 --> 00:12:59.080]  不過關於輪捨精神這個議題
[00:12:59.080 --> 00:13:02.080]  其實在舊約很多地方
[00:13:02.080 --> 00:13:07.480]  特別是《生命記》已經很清晰地作出指示和例子
[00:13:07.480 --> 00:13:14.880]  其中一個例子是記載在《生命記》24章10至13節
[00:13:14.880 --> 00:13:17.680]  那時候摩西是這樣宣告的
[00:13:17.680 --> 00:13:24.480]  「你借給輪捨,無論是什麼,不可進他家拿抵押品
[00:13:24.480 --> 00:13:31.280]  要站在外面,等那借貸的人把抵押品拿出來交給你
[00:13:31.280 --> 00:13:37.280]  他若是困苦的人,你不可用他的抵押品蓋著睡覺
[00:13:37.280 --> 00:13:41.480]  日落的時候,總要把抵押品還給他
[00:13:41.480 --> 00:13:45.080]  讓他用那件外衣蓋著睡覺
[00:13:45.080 --> 00:13:52.280]  他就為你祝福,這在耶和華,你的神面前,就是你的遺憾了」
[00:13:52.280 --> 00:13:56.080]  這一段經文裏提醒我們
[00:13:56.080 --> 00:14:04.480]  「輪捨」其實不僅是指左輪右里旁邊的ABCDE室這麼簡單
[00:14:04.480 --> 00:14:09.680]  更加是指社會中資源比較弱勢的人
[00:14:09.680 --> 00:14:12.680]  經文第12節提到
[00:14:12.680 --> 00:14:15.080]  對於一些貧窮的人來說
[00:14:15.080 --> 00:14:20.280]  可能他們能夠做抵押的物品似乎不多
[00:14:20.280 --> 00:14:23.680]  甚至乎你不難想像
[00:14:23.680 --> 00:14:29.080]  當有時人去到走投無路、山窮水盡的時候
[00:14:29.080 --> 00:14:33.480]  要拿著外衣來做抵押品
[00:14:33.480 --> 00:14:39.680]  不過這條規條或規矩有個很奇怪的地方
[00:14:39.680 --> 00:14:46.880]  居然要求放貸款的人在日落的時候
[00:14:46.880 --> 00:14:54.080]  也就是我們現在每晚經歷天氣轉涼的時候
[00:14:54.080 --> 00:14:59.080]  要歸還那件外衣給貧窮的人
[00:14:59.080 --> 00:15:03.080]  以免他們凍死街頭
[00:15:03.080 --> 00:15:06.080]  讓他們能夠有覺好睡
[00:15:06.080 --> 00:15:14.680]  試想想,其實這條規條對於放貸款的人都很不利
[00:15:14.680 --> 00:15:20.680]  如果我們用一些比較近距離的例子來說
[00:15:20.680 --> 00:15:24.880]  有時我們買樓做貸款的時候
[00:15:24.880 --> 00:15:29.280]  隨時都需要借30年
[00:15:29.280 --> 00:15:31.680]  如果你試試代入這個場景
[00:15:31.680 --> 00:15:36.080]  即是說銀行家要每一天來來回回
[00:15:36.080 --> 00:15:39.480]  將那件外衣收來做抵押
[00:15:39.480 --> 00:15:45.280]  之後到傍晚入黑之前又要歸還
[00:15:45.280 --> 00:15:48.880]  天天如是,可能要30年這麼久
[00:15:48.880 --> 00:15:52.680]  當然我不知道當時有沒有30年的貸款
[00:15:52.680 --> 00:16:01.480]  不過這條規條最後就是以讚揚放貸款的人來作結束
[00:16:01.480 --> 00:16:04.680]  而貧困的借款的人
[00:16:04.680 --> 00:16:09.480]  亦都去祝福這樣放貸款的人
[00:16:09.480 --> 00:16:14.480]  這個例子或者這個規條
[00:16:14.480 --> 00:16:19.680]  其實本身看似只是一個經濟的操作
[00:16:19.680 --> 00:16:22.280]  或者一個交易的操作這麼簡單
[00:16:22.280 --> 00:16:29.680]  但最後卻變成了鄰舍之間那種互相的照顧
[00:16:29.680 --> 00:16:34.280]  這個教導當然不是教我們借了錢不用還
[00:16:34.280 --> 00:16:37.280]  又或者我們都不需要去試
[00:16:37.280 --> 00:16:42.880]  將我們的樓再按來試試這個規條是否可行
[00:16:42.880 --> 00:16:50.880]  這條文的重點在於那種有額外資源的人
[00:16:50.880 --> 00:16:53.280]  其實在創造主的面前
[00:16:53.280 --> 00:16:57.480]  亦都只不過是一個借款的人
[00:16:57.480 --> 00:17:01.280]  因為所有的資源都是屬於上主
[00:17:01.280 --> 00:17:07.880]  也就是說保羅在教我們那種對鄰舍永無止境的債
[00:17:07.880 --> 00:17:10.480]  不是因為我們有多少的能力
[00:17:10.480 --> 00:17:12.080]  有多少的財富
[00:17:12.080 --> 00:17:13.880]  有什麼的地位
[00:17:13.880 --> 00:17:18.880]  以致我們要相應做多少的好事或者善事
[00:17:18.880 --> 00:17:21.880]  而是因為我們正正就是相信
[00:17:21.880 --> 00:17:26.280]  我們所有的資源都是屬於上帝
[00:17:26.280 --> 00:17:28.680]  可能由頭到尾
[00:17:28.680 --> 00:17:33.880]  我們根本就沒有資格去做任何的惡事
[00:17:33.880 --> 00:17:36.880]  來傷害我們的鄰舍
[00:17:36.880 --> 00:17:39.280]  在今時今日
[00:17:39.280 --> 00:17:46.680]  我們怎樣去活出一個有愛或者充滿盼望的生命呢?
[00:17:46.680 --> 00:17:49.680]  以致我們能夠跟我們的鄰舍
[00:17:49.680 --> 00:17:53.280]  去到彼此祝福、互相照顧呢?
[00:17:53.280 --> 00:18:00.280]  保羅在經文當中就用了當時的信徒
[00:18:00.280 --> 00:18:02.480]  他們很熟悉的舊約經文
[00:18:02.480 --> 00:18:05.880]  來作提醒和作勉勵
[00:18:05.880 --> 00:18:14.080]  今時今日我們已經領受了整本聖經的教導的時候
[00:18:14.080 --> 00:18:19.280]  我們又怎樣去實踐這種愛鄰如己的精神呢?
[00:18:19.280 --> 00:18:25.280]  可能我們在座都未必個個都是大富大貴的人
[00:18:25.280 --> 00:18:28.480]  不過你在你的職場、你的生活
[00:18:28.480 --> 00:18:34.280]  你在其他日常公共社群的地方或者空間
[00:18:34.280 --> 00:18:39.280]  你怎樣去活出我們剛剛所討論到的一些原則
[00:18:39.280 --> 00:18:41.280]  和鄰舍的精神
[00:18:41.280 --> 00:18:46.680]  似乎就是我們的見證和要作的榜樣
[00:18:46.680 --> 00:18:53.080]  亦都是我們生命根生的那一份功課
[00:18:53.080 --> 00:18:56.280]  經文的第二個重點就是
[00:18:56.280 --> 00:19:02.280]  信仰的群體怎樣去面對黑夜將近
[00:19:02.280 --> 00:19:07.880]  白晝已近的一個時候或者時代
[00:19:07.880 --> 00:19:09.880]  我們怎樣去自處
[00:19:09.880 --> 00:19:15.280]  保羅在第十一至第十四節是這樣說的
[00:19:15.280 --> 00:19:18.080]  「還有,你們要知道
[00:19:18.080 --> 00:19:22.680]  現在正是該從睡夢中醒來的時候了
[00:19:22.680 --> 00:19:28.080]  因為我們得救現在比初信的時候更近了
[00:19:28.080 --> 00:19:31.080]  黑夜已深,白晝將近
[00:19:31.080 --> 00:19:37.080]  所以我們應該除去暗昧的行為
[00:19:37.080 --> 00:19:39.680]  戴上光明的兵器
[00:19:39.680 --> 00:19:41.880]  行事為人要端正
[00:19:41.880 --> 00:19:46.680]  不要仗在白晝行走,不可謊言醉酒
[00:19:46.680 --> 00:19:50.680]  不可好色淫蕩,不可紛爭嫉妒
[00:19:50.680 --> 00:19:53.280]  總要披戴主耶穌基督
[00:19:53.280 --> 00:19:58.680]  不要只顧滿足肉體去放縱私慾」
[00:19:58.680 --> 00:20:02.680]  保羅在教導整個信仰群體
[00:20:02.680 --> 00:20:08.280]  怎樣以盼望耶穌基督在臨的那份救贖
[00:20:08.280 --> 00:20:18.080]  和等候神介入驅走我們所面對的黑暗處境的時間
[00:20:18.080 --> 00:20:20.880]  正如一開始所說
[00:20:20.880 --> 00:20:25.080]  保羅其實深刻認知到
[00:20:25.080 --> 00:20:29.680]  人所創立的制度並不完美
[00:20:29.680 --> 00:20:33.880]  也無法靠人的力量或能力
[00:20:33.880 --> 00:20:38.880]  去建立一個完全或完美的制度
[00:20:38.880 --> 00:20:40.280]  更重要的是
[00:20:40.280 --> 00:20:45.680]  保羅在提醒基督的國度已經更加接近了
[00:20:45.680 --> 00:20:49.680]  他在經文正是在提醒
[00:20:49.680 --> 00:20:57.280]  我們現在正是需要從睡夢之中醒過來
[00:20:57.280 --> 00:21:04.080]  他用了一種黑暗和白晝的對比
[00:21:04.080 --> 00:21:08.080]  或一種文學的手法來作描述
[00:21:08.080 --> 00:21:10.080]  他在說什麼呢?
[00:21:10.080 --> 00:21:13.480]  就是當黑夜越加深
[00:21:13.480 --> 00:21:15.880]  即越來越夜的時候
[00:21:15.880 --> 00:21:19.680]  正是代表一種白晝
[00:21:19.680 --> 00:21:21.880]  一種光明的時刻
[00:21:21.880 --> 00:21:26.880]  已經更加接近了
[00:21:26.880 --> 00:21:31.880]  他更加相信黑暗的日子和時代
[00:21:31.880 --> 00:21:33.880]  也不會太長
[00:21:33.880 --> 00:21:37.880]  再直接一點的意思是
[00:21:37.880 --> 00:21:43.480]  保羅提醒我們不能在黑暗的日子當中
[00:21:43.480 --> 00:21:49.280]  繼續沉睡或假裝繼續睡覺
[00:21:49.280 --> 00:21:54.280]  不可以讓黑暗掌控我們的心靈
[00:21:54.280 --> 00:22:00.880]  不可以讓黑夜來控制我們的身體
[00:22:00.880 --> 00:22:05.880]  保羅在提醒我們不要讓我們的肉體
[00:22:05.880 --> 00:22:08.680]  去留下任何餘地
[00:22:08.680 --> 00:22:13.080]  在當時他用了一個兵器的暗喻
[00:22:13.080 --> 00:22:15.480]  來作一個表示
[00:22:15.480 --> 00:22:19.880]  基督徒的生命就好像一場戰鬥
[00:22:19.880 --> 00:22:24.480]  但我們所面對的戰鬥或真戰
[00:22:24.480 --> 00:22:28.480]  並不是單單只是在對付
[00:22:28.480 --> 00:22:32.480]  或處理某些意識形態
[00:22:32.480 --> 00:22:36.480]  或世俗的文化那麼簡單
[00:22:36.480 --> 00:22:38.480]  更加深入去看
[00:22:38.480 --> 00:22:43.480]  我們可以看到保羅在提醒我們
[00:22:43.480 --> 00:22:46.880]  到底我們在日常的掙扎中
[00:22:46.880 --> 00:22:54.880]  能否察覺到自己是否正在活在黑暗的生活
[00:22:54.880 --> 00:22:58.880]  或者生活在黑暗的時代
[00:22:58.880 --> 00:23:04.880]  到底我們如何去選擇我們的生活日常呢?
[00:23:04.880 --> 00:23:08.880]  我想這可能是我們不同人
[00:23:08.880 --> 00:23:11.480]  我們可以有不同的思考
[00:23:11.480 --> 00:23:14.480]  或者你要回到你的處境裏面
[00:23:14.480 --> 00:23:21.480]  去看究竟你現在是在一個怎樣的狀態
[00:23:21.480 --> 00:23:27.480]  不過保羅正正在他的處境當中
[00:23:27.480 --> 00:23:31.880]  其實也有一些警示
[00:23:31.880 --> 00:23:34.880]  或者一些他正在經歷的事
[00:23:34.880 --> 00:23:36.880]  到底在保羅的時代
[00:23:36.880 --> 00:23:41.880]  那個信仰群體正在經歷一個怎樣的黑夜?
[00:23:41.880 --> 00:23:45.880]  如果我們看回早期的教會歷史的話
[00:23:45.880 --> 00:23:48.880]  在初代教會
[00:23:48.880 --> 00:23:51.880]  他們其實在耶穌升天之後
[00:23:51.880 --> 00:23:53.880]  其實一直都很期待
[00:23:53.880 --> 00:23:58.880]  耶穌基督會隨時和很快地回來
[00:23:58.880 --> 00:24:02.880]  所以他們一開始是有一個迫切的心
[00:24:02.880 --> 00:24:05.880]  去盼望耶穌基督的再來
[00:24:05.880 --> 00:24:09.880]  可惜這一份期待或者期盼
[00:24:09.880 --> 00:24:12.880]  並沒有即時地去實現
[00:24:12.880 --> 00:24:15.880]  等呀等 等呀等
[00:24:15.880 --> 00:24:19.880]  等完又等 等到等不到的狀態下
[00:24:19.880 --> 00:24:22.880]  信徒他們正在面對的是
[00:24:22.880 --> 00:24:25.880]  隨之而來的一些失望的情緒
[00:24:25.880 --> 00:24:30.880]  再加上他們正在活在一個時代
[00:24:30.880 --> 00:24:34.880]  即羅馬帝國在道德和倫理上
[00:24:34.880 --> 00:24:39.880]  出現很多貪腐淫亂和暴力的問題
[00:24:39.880 --> 00:24:42.880]  信徒群體在那一刻
[00:24:42.880 --> 00:24:47.880]  似乎正在經歷一個內憂外患的時代
[00:24:47.880 --> 00:24:50.880]  保羅用了幾節經文
[00:24:50.880 --> 00:24:56.880]  要求信徒群體要和罪完全隔絕
[00:24:56.880 --> 00:25:00.880]  並且活出基督徒的生命
[00:25:00.880 --> 00:25:05.880]  不可以跟隨羅馬帝國管治的日常
[00:25:05.880 --> 00:25:10.880]  去只顧肉體、放縱、情慾或私慾
[00:25:10.880 --> 00:25:15.880]  雖然在頭幾節保羅在教導
[00:25:15.880 --> 00:25:18.880]  我們要一生愛倫如己
[00:25:18.880 --> 00:25:21.880]  去付上愛的債務
[00:25:21.880 --> 00:25:24.880]  不過他在之後幾節
[00:25:24.880 --> 00:25:28.880]  同時也在提醒我們要與世界
[00:25:28.880 --> 00:25:31.880]  或世人不一樣
[00:25:31.880 --> 00:25:35.880]  因為我們要穿上光明的重兵器
[00:25:35.880 --> 00:25:37.880]  亦要披戴基督
[00:25:37.880 --> 00:25:41.880]  即要活出基督的樣式
[00:25:41.880 --> 00:25:44.880]  似乎保羅在教導
[00:25:44.880 --> 00:25:46.880]  越黑暗的日子
[00:25:46.880 --> 00:25:50.880]  我們就越需要行事為人去端正
[00:25:50.880 --> 00:25:55.880]  好像在走在白晝當中
[00:25:55.880 --> 00:26:00.880]  藉此成為黑暗中的一點微光
[00:26:00.880 --> 00:26:02.880]  我們要與世人不一樣
[00:26:02.880 --> 00:26:05.880]  要脫離黑暗的種種行為
[00:26:05.880 --> 00:26:07.880]  保羅亦提醒
[00:26:07.880 --> 00:26:09.880]  不要花太多心思
[00:26:09.880 --> 00:26:15.880]  去滿足肉體的情慾作任何安排
[00:26:15.880 --> 00:26:19.880]  我們要留意保羅在講的這一句
[00:26:19.880 --> 00:26:22.880]  不是代表我們要不吃不喝
[00:26:22.880 --> 00:26:27.880]  或者隱居深山去過禁慾的生活
[00:26:27.880 --> 00:26:30.880]  保羅在處境中
[00:26:30.880 --> 00:26:36.880]  沒有單單只顧念地上的公民身份
[00:26:36.880 --> 00:26:39.880]  反而以天國的公民身份
[00:26:39.880 --> 00:26:43.880]  作為終極的身份使命
[00:26:43.880 --> 00:26:48.880]  保羅鼓勵當時的信仰群體
[00:26:48.880 --> 00:26:54.880]  脫去各式各樣不道德的生活方式
[00:26:54.880 --> 00:26:58.880]  反而要披戴新的身份
[00:26:58.880 --> 00:27:02.880]  正如第十四節我們剛剛也看到
[00:27:02.880 --> 00:27:06.880]  總是要披戴主耶穌基督
[00:27:06.880 --> 00:27:12.880]  不要只顧滿足肉體來放縱私慾
[00:27:12.880 --> 00:27:18.880]  有時看經文或看別人的處境
[00:27:18.880 --> 00:27:21.880]  會覺得很被激勵
[00:27:21.880 --> 00:27:28.880]  我們也要像保羅在他的時代所行出的一樣
[00:27:28.880 --> 00:27:31.880]  不過有時在白晝的時間
[00:27:31.880 --> 00:27:35.880]  披戴基督相對容易些
[00:27:35.880 --> 00:27:39.880]  在黑夜的時間好像艱難些
[00:27:39.880 --> 00:27:43.880]  在風平浪靜的時代
[00:27:43.880 --> 00:27:46.880]  可能很容易去披戴基督
[00:27:46.880 --> 00:27:49.880]  但在波濤洶湧的時代
[00:27:49.880 --> 00:27:53.880]  卻越來越難去披戴基督
[00:27:53.880 --> 00:27:55.880]  再深入一點去看
[00:27:55.880 --> 00:27:59.880]  當你有升職加薪
[00:27:59.880 --> 00:28:01.880]  找到一份好工作時
[00:28:01.880 --> 00:28:03.880]  你容易披戴基督
[00:28:03.880 --> 00:28:05.880]  但當市場很差
[00:28:05.880 --> 00:28:09.880]  你炒洞股票找不到一份好工作時
[00:28:09.880 --> 00:28:13.880]  你卻更加難去披戴基督
[00:28:13.880 --> 00:28:16.880]  所以當今天我們討論
[00:28:16.880 --> 00:28:20.880]  基督徒在日常社群生活當中
[00:28:20.880 --> 00:28:23.880]  如何作見證、作榜樣的時候
[00:28:23.880 --> 00:28:25.880]  簡單來說
[00:28:25.880 --> 00:28:30.880]  可以說是我們在黑夜之中
[00:28:30.880 --> 00:28:35.880]  如何去追求聖潔、彼此相愛
[00:28:35.880 --> 00:28:40.880]  如何去堅持作美好的事
