
[00:00:00.000 --> 00:00:01.920]  今天我選擇了一個題目
[00:03:42.320 --> 00:03:44.960]  他也有一段時間和保羅相處
[00:03:44.960 --> 00:03:47.360]  可能服侍了保羅一段時間
[00:03:47.360 --> 00:03:51.160]  所以其實這封信
[00:03:51.160 --> 00:03:53.960]  其實保羅寫給斐利門的時候
[00:03:53.960 --> 00:03:55.560]  就是為了一件事情
[00:03:55.560 --> 00:03:57.880]  就是為了在裡面的時候
[00:03:57.880 --> 00:03:59.480]  可不可以
[00:03:59.480 --> 00:04:01.800]  在裡面的時候跟斐利門說
[00:04:01.800 --> 00:04:05.680]  他也知道斐利門他當時有一個權利
[00:04:05.680 --> 00:04:09.680]  那個權利就是如果那個奴隸
[00:04:09.680 --> 00:04:11.760]  他是逃走了之後
[00:04:11.760 --> 00:04:14.280]  他要尋求一些的庇護
[00:04:14.280 --> 00:04:16.120]  要找一些幫助
[00:04:16.120 --> 00:04:18.400]  找到照顧他 接納他
[00:04:18.400 --> 00:04:19.720]  收容他
[00:04:19.720 --> 00:04:21.720]  但是呢
[00:04:21.720 --> 00:04:24.200]  那個主人是斐利門
[00:04:24.200 --> 00:04:24.720]  是不是
[00:04:24.720 --> 00:04:26.040]  就是接不接受他
[00:04:26.040 --> 00:04:27.440]  那個是斐利門
[00:04:27.440 --> 00:04:31.160]  所以保羅當時就算和他一起
[00:04:31.160 --> 00:04:34.400]  但是他也要去問一下斐利門的心意
[00:04:34.400 --> 00:04:35.800]  可不可以留下他
[00:04:35.800 --> 00:04:37.000]  可不可以
[00:04:37.000 --> 00:04:39.160]  真的在裡面的時候
[00:04:39.160 --> 00:04:40.200]  帶他回來
[00:04:40.200 --> 00:04:42.160]  和他一起去侍奉
[00:04:42.160 --> 00:04:45.760]  在一個這樣的背景的下面
[00:04:45.760 --> 00:04:48.160]  而寫這封信
[00:04:48.160 --> 00:04:52.360]  阿尼西摩是代請求他
[00:04:52.360 --> 00:04:55.360]  請求他可不可以原諒他
[00:04:55.360 --> 00:04:56.920]  和接納他
[00:04:56.920 --> 00:05:00.840]  成為他裡面的弟兄
[00:05:00.840 --> 00:05:02.240]  一個侍奉者
[00:05:02.240 --> 00:05:05.320]  如果這樣的格局來去思考
[00:05:05.320 --> 00:05:07.320]  值得我們去思考
[00:05:07.320 --> 00:05:10.080]  在我們的侍奉裡面
[00:05:10.080 --> 00:05:12.880]  在我們的團契裡面
[00:05:12.880 --> 00:05:15.120]  在我的信仰裡面
[00:05:15.120 --> 00:05:16.760]  千萬不要現在我問的問題
[00:05:16.760 --> 00:05:17.400]  不要看著我
[00:05:17.400 --> 00:05:19.160]  因為你不認識我
[00:05:19.160 --> 00:05:20.600]  我試過問這個問題
[00:05:20.600 --> 00:05:22.400]  有沒有有些人你不喜歡的
[00:05:22.400 --> 00:05:24.040]  千萬不要看著我
[00:05:24.040 --> 00:05:26.400]  你心裡想一想就行了
[00:05:26.400 --> 00:05:28.960]  有沒有試過一些人際關係裡面
[00:05:28.960 --> 00:05:30.960]  我覺得其實我和你合作
[00:05:30.960 --> 00:05:32.840]  我合作不了
[00:05:32.840 --> 00:05:34.400]  你們明白嗎
[00:05:34.400 --> 00:05:36.760]  可不可以原諒他呢
[00:05:36.760 --> 00:05:39.360]  可不可以在這裡有一個新的機會
[00:05:39.360 --> 00:05:40.800]  我真的這樣問
[00:05:40.800 --> 00:05:44.080]  你心裡想起那個人際關係的問題
[00:05:44.080 --> 00:05:45.280]  經歷的裡面
[00:05:45.280 --> 00:05:48.240]  你是怎樣叫那個人的
[00:05:48.240 --> 00:05:50.080]  我今早就有這個經驗
[00:05:50.080 --> 00:05:52.040]  就是處理同樣
[00:05:52.040 --> 00:05:54.160]  這件事經歷了一段時間
[00:05:54.160 --> 00:05:56.720]  這件事情經歷了一年的
[00:05:56.720 --> 00:05:58.520]  一個人際關係
[00:05:58.520 --> 00:06:00.240]  都很坦誠的跟我說
[00:06:00.240 --> 00:06:02.640]  牧師我不會原諒他的
[00:06:02.640 --> 00:06:03.440]  明白
[00:06:03.440 --> 00:06:06.280]  牧師只可以說一句「明白」
[00:06:06.280 --> 00:06:09.040]  真是一年了這件事放不下
[00:06:09.040 --> 00:06:10.960]  說出來就說
[00:06:10.960 --> 00:06:13.040]  真心的牧師我生氣到一個點
[00:06:13.040 --> 00:06:15.760]  不要叫我做弟兄
[00:06:15.760 --> 00:06:17.920]  你不要介意牧師
[00:06:17.920 --> 00:06:20.960]  我覺得他是一個賤人
[00:06:20.960 --> 00:06:23.600]  但你的心裡你怎樣想
[00:06:23.600 --> 00:06:27.040]  我說我明白你很生氣
[00:06:27.040 --> 00:06:31.280]  我不知道在你的心裡有沒有這些關係
[00:06:31.280 --> 00:06:33.360]  在這些心經驗裡面的時候
[00:06:33.360 --> 00:06:34.480]  今天我給了一個題目
[00:06:34.480 --> 00:06:37.640]  就是我們可不可以在這個心靈關係
[00:06:37.640 --> 00:06:39.760]  這個複雜的關係裡面
[00:06:39.760 --> 00:06:43.000]  我們可不可以再一次在艱難的裡面
[00:06:43.000 --> 00:06:44.520]  在那個相交的裡面
[00:06:44.520 --> 00:06:47.120]  Give me five
[00:06:47.120 --> 00:06:49.080]  可以擊掌
[00:06:49.080 --> 00:06:51.320]  你說我見到他我不罵他已經很好了
[00:06:51.320 --> 00:06:52.400]  牧師你是不是很過分
[00:06:52.400 --> 00:06:53.560]  還要擊掌
[00:06:53.560 --> 00:06:54.240]  Give me five
[00:06:54.240 --> 00:06:56.200]  你真是傻的
[00:06:56.200 --> 00:06:57.840]  但很不容易
[00:06:57.840 --> 00:06:59.000]  我今天都在想
[00:06:59.000 --> 00:07:00.320]  我今天要說的這篇道
[00:07:00.320 --> 00:07:02.000]  不是今早預備的
[00:07:02.000 --> 00:07:03.200]  直到之前已經預備
[00:07:03.200 --> 00:07:03.720]  我都在想
[00:07:03.720 --> 00:07:06.920]  如果我在裡面的時候都挑戰牧師我
[00:07:06.920 --> 00:07:08.520]  其實我可不可以做得到
[00:07:08.520 --> 00:07:09.480]  有些時候
[00:07:09.480 --> 00:07:11.880]  是很不容易的一個學習
[00:07:11.880 --> 00:07:14.920]  不過聖經裡面這一封信
[00:07:14.920 --> 00:07:18.120]  是一封在希臘的書信裡面
[00:07:18.120 --> 00:07:19.320]  其實是很有趣的
[00:07:19.320 --> 00:07:21.760]  也是保留了一封私人信件
[00:07:21.760 --> 00:07:23.640]  講述一個私人的問題
[00:07:23.640 --> 00:07:24.480]  所以在裡面的時候
[00:07:24.480 --> 00:07:27.240]  我覺得它放在正典的裡面
[00:07:27.240 --> 00:07:29.200]  放在聖經的裡面
[00:07:29.200 --> 00:07:31.280]  是很值得我們在聖經裡面
[00:07:31.280 --> 00:07:32.840]  樣樣去思想
[00:07:32.840 --> 00:07:34.600]  我們回來一起看看
[00:07:34.600 --> 00:07:36.880]  其實在這一本書信裡面
[00:07:36.880 --> 00:07:39.240]  整本書只是一章而已
[00:07:39.240 --> 00:07:44.520]  其實裡面說的就是希臘書信裡面一貫的格式
[00:07:44.520 --> 00:07:45.840]  我們值得去留意
[00:07:45.840 --> 00:07:49.800]  它的法信人一開始就去問案
[00:07:49.800 --> 00:07:50.840]  問候一下他
[00:07:50.840 --> 00:07:52.520]  正常都是會這樣做
[00:07:52.520 --> 00:07:53.680]  感謝神的
[00:07:53.680 --> 00:07:57.240]  但是保羅的書信原用的基本上的格式
[00:07:57.240 --> 00:07:59.080]  都是如此而已
[00:07:59.080 --> 00:08:00.840]  但是短短的兩節裡面
[00:08:00.840 --> 00:08:05.200]  四節裡面保羅是感謝的
[00:08:05.200 --> 00:08:06.800]  感謝些什麼呢
[00:08:06.800 --> 00:08:09.360]  他不是感謝肥里門
[00:08:09.360 --> 00:08:13.360]  又或者不是感謝教會支持保羅
[00:08:13.360 --> 00:08:14.160]  正常的
[00:08:14.160 --> 00:08:15.560]  就好像我剛才這樣講的
[00:08:15.560 --> 00:08:16.840]  我來的時候
[00:08:16.840 --> 00:08:18.640]  我剛才都問案
[00:08:18.640 --> 00:08:20.640]  問大家問候
[00:08:20.640 --> 00:08:22.640]  我都會代表教會
[00:08:22.640 --> 00:08:25.320]  正常的保羅他都會是這樣的
[00:08:25.320 --> 00:08:26.200]  感謝
[00:08:26.200 --> 00:08:31.280]  感謝教會一直奉獻支持保羅
[00:08:31.280 --> 00:08:33.640]  但是這個的感謝
[00:08:33.640 --> 00:08:35.640]  這裡的感謝
[00:08:35.640 --> 00:08:39.160]  不是感謝肥里門
[00:08:39.160 --> 00:08:41.400]  也不是感謝教會
[00:08:41.400 --> 00:08:42.720]  他是感謝什麼
[00:08:42.720 --> 00:08:44.080]  感謝神
[00:08:44.080 --> 00:08:46.680]  保羅是硬抗旨
[00:08:46.680 --> 00:08:48.000]  但是在第四節的時候
[00:08:48.000 --> 00:08:49.120]  你會看到他一開始
[00:08:49.120 --> 00:08:51.640]  我每逢禱告的時候
[00:08:51.640 --> 00:08:55.320]  我就總感謝我的神
[00:08:55.320 --> 00:08:58.240]  想起肥里門的時候
[00:08:58.240 --> 00:09:00.840]  他就感謝我們的神
[00:09:00.840 --> 00:09:02.800]  我們的神
[00:09:02.800 --> 00:09:07.120]  在這裡保羅這個硬抗旨很溫柔
[00:09:07.120 --> 00:09:11.200]  這一封信是硬抗旨的保羅
[00:09:11.200 --> 00:09:14.040]  一封很溫柔的信
[00:09:14.040 --> 00:09:15.400]  如果有人跟你說感謝
[00:09:15.400 --> 00:09:16.840]  感謝我的神
[00:09:16.840 --> 00:09:19.760]  你看是很親密的一個稱呼
[00:09:19.760 --> 00:09:21.360]  保羅在禱告裡面的時候
[00:09:21.360 --> 00:09:23.120]  他想到肥里門的時候
[00:09:23.120 --> 00:09:27.000]  他就向神來發出這個感謝
[00:09:27.000 --> 00:09:29.440]  我想如果這封的讀者
[00:09:29.440 --> 00:09:30.840]  他聽到的時候
[00:09:30.840 --> 00:09:32.920]  他認識保羅的書信的時候
[00:09:32.920 --> 00:09:35.080]  我想我們會覺得很奇怪
[00:09:35.080 --> 00:09:37.760]  為他什麼而去感謝呢
[00:09:37.760 --> 00:09:42.040]  就是為他那份的信心來祈禱
[00:09:42.040 --> 00:09:45.960]  肥里門書是一本很講愛心的
[00:09:45.960 --> 00:09:48.160]  我想如果我們說為你
[00:09:48.160 --> 00:09:50.040]  保羅通常都是這樣的
[00:09:50.040 --> 00:09:52.200]  就是我為你的信心來感謝
[00:09:52.200 --> 00:09:54.200]  硬抗旨
[00:09:54.200 --> 00:09:55.400]  宣教士
[00:09:55.400 --> 00:09:57.280]  一定講侍公
[00:09:57.280 --> 00:09:58.160]  但是保羅
[00:09:58.160 --> 00:10:00.160]  你留意一下這一段的經文
[00:10:00.160 --> 00:10:01.440]  第一節和第五節
[00:10:01.440 --> 00:10:04.600]  我經常想起你的時候
[00:10:04.600 --> 00:10:06.360]  在眾聖圖裡面
[00:10:06.360 --> 00:10:09.160]  有愛心和主耶穌的信心
[00:10:09.160 --> 00:10:13.920]  他將愛心放在信心之前
[00:10:13.920 --> 00:10:16.400]  這是保羅很少的誘惑
[00:10:16.400 --> 00:10:18.040]  多謝你
[00:10:18.040 --> 00:10:21.760]  我見到你的愛心
[00:10:21.760 --> 00:10:23.680]  我見到你這個愛心
[00:10:23.680 --> 00:10:25.920]  我就會感謝神
[00:10:25.920 --> 00:10:28.640]  感謝我的神
[00:10:28.640 --> 00:10:32.040]  肥里門你的愛心和信心
[00:10:32.040 --> 00:10:34.600]  在信心和愛心的擺設上
[00:10:34.600 --> 00:10:37.520]  其實似乎跟平時有些不同
[00:10:37.520 --> 00:10:42.480]  愛心在信心之後
[00:10:42.480 --> 00:10:45.200]  其實保羅刻意這樣做
[00:10:45.200 --> 00:10:46.680]  你要記住
[00:10:46.680 --> 00:10:49.760]  這封信他強調著愛心
[00:10:49.760 --> 00:10:51.200]  他在裡面說的話
[00:10:51.200 --> 00:10:52.760]  其實你知道我們剛才說的
[00:10:52.760 --> 00:10:57.640]  這封信是求情信來的
[00:10:57.640 --> 00:11:00.520]  對著為亞寧西蒙
[00:11:00.520 --> 00:11:03.720]  向他的主人肥里門來求信
[00:11:03.720 --> 00:11:06.200]  所以你一定是在說肥里門
[00:11:06.200 --> 00:11:07.040]  你的愛心
[00:11:07.040 --> 00:11:08.880]  這個很簡單
[00:11:08.880 --> 00:11:12.800]  先欣賞了他那種愛心的行動
[00:11:12.800 --> 00:11:15.320]  然後就稱謝他
[00:11:15.320 --> 00:11:18.280]  講他耶穌那種愛心
[00:11:18.280 --> 00:11:20.280]  信心那種的表現
[00:11:20.280 --> 00:11:22.600]  這個是很理解的
[00:11:22.600 --> 00:11:26.080]  究竟保羅從哪些角度
[00:11:26.080 --> 00:11:29.160]  來知道肥里門的事件呢
[00:11:29.160 --> 00:11:31.280]  聖經是沒有記載過
[00:11:31.280 --> 00:11:33.760]  其實保羅怎樣知道肥里門
[00:11:33.760 --> 00:11:35.920]  一些日常的生活
[00:11:35.920 --> 00:11:37.920]  我們只可以推測
[00:11:37.920 --> 00:11:39.640]  推測為甚麼肥里門
[00:11:39.640 --> 00:11:41.800]  你這個人有愛心呢
[00:11:41.800 --> 00:11:43.520]  他本來是不懂的
[00:11:43.520 --> 00:11:45.880]  但我相信如果亞寧西蒙
[00:11:45.880 --> 00:11:52.760]  他逃跑離開他的主人的時候
[00:11:52.760 --> 00:11:55.080]  他又遇到保羅的時候
[00:11:55.080 --> 00:11:57.960]  他兩個人一定會討論
[00:11:57.960 --> 00:12:00.400]  肥里門的事件
[00:12:00.400 --> 00:12:03.480]  我想這個是一個可能性
[00:12:03.480 --> 00:12:07.040]  如果相信一個那麼有錢的主人
[00:12:07.040 --> 00:12:08.640]  他能夠在他裡面的時候
[00:12:08.640 --> 00:12:09.920]  很真真實實
[00:12:09.920 --> 00:12:12.640]  他這樣對待他的事蹟
[00:12:12.640 --> 00:12:13.760]  他自己的奴隸
[00:12:13.760 --> 00:12:15.000]  我想這個呢
[00:12:15.000 --> 00:12:16.640]  肥里門是一個很真實地
[00:12:16.640 --> 00:12:18.760]  有信心有愛心的人
[00:12:18.760 --> 00:12:20.280]  作為一個僱主
[00:12:20.280 --> 00:12:22.040]  他被自己的工人
[00:12:22.040 --> 00:12:23.760]  他應該是家中的工人
[00:12:23.760 --> 00:12:25.520]  裡面有稱讚
[00:12:25.520 --> 00:12:27.480]  而顯得是可貴
[00:12:27.480 --> 00:12:29.600]  如果從這裡去想
[00:12:29.600 --> 00:12:32.520]  肥里門這個強調這個愛心
[00:12:32.520 --> 00:12:34.560]  而肥里門的愛心之後
[00:12:34.560 --> 00:12:36.400]  保羅又聽到另一樣東西
[00:12:36.400 --> 00:12:39.440]  就是他在耶穌基督裡面的那份信心
[00:12:39.440 --> 00:12:43.800]  信心從來都是基督教裡面的一個教訓
[00:12:43.800 --> 00:12:46.240]  我們的信心連於是甚麼
[00:12:46.240 --> 00:12:49.320]  耶穌基督那種救恩的裡面
[00:12:49.320 --> 00:12:50.520]  那個信心是說
[00:12:50.520 --> 00:12:52.280]  耶穌基督從復活的裡面
[00:12:52.280 --> 00:12:54.280]  從死人的裡面來復活
[00:12:54.280 --> 00:12:55.640]  亦都因為相信神
[00:12:55.640 --> 00:12:58.120]  所以我們可以求告上帝
[00:12:58.120 --> 00:12:59.120]  而在裡面的時候
[00:12:59.120 --> 00:13:02.320]  那個建立的關係是緊密的
[00:13:02.320 --> 00:13:08.080]  如果我們有這份信心的信仰的話
[00:13:08.080 --> 00:13:10.320]  我們真的說我們都信主的話
[00:13:10.320 --> 00:13:12.800]  我都有這份信心的話
[00:13:12.800 --> 00:13:16.400]  其實不單止一定不會在頭腦上面
[00:13:16.400 --> 00:13:18.000]  我說我信主
[00:13:18.000 --> 00:13:20.040]  一定是我們的行為裡面
[00:13:20.040 --> 00:13:24.000]  我們都會顯然走出來
[00:13:24.000 --> 00:13:27.440]  我們會信服在耶穌基督的教導裡面
[00:13:27.440 --> 00:13:31.880]  以致跟上帝有那種很密切的關係
[00:13:31.880 --> 00:13:33.440]  所以在第六節你會看到
[00:13:33.440 --> 00:13:36.640]  願你那份信心而來的慷慨
[00:13:36.640 --> 00:13:39.680]  我用了新漢約本給大家去看看
[00:13:39.680 --> 00:13:42.880]  新約本和合本就說祂的善事
[00:13:42.880 --> 00:13:45.800]  但在這裡新漢約本也讀得很好
[00:13:45.800 --> 00:13:49.160]  由你因為耶穌基督那個關係
[00:13:49.160 --> 00:13:51.480]  那份信心而來的善事是甚麼
[00:13:51.480 --> 00:13:53.120]  你是很慷慨的
[00:13:53.120 --> 00:13:55.640]  你慷慨為的事要做甚麼
[00:13:55.640 --> 00:13:58.360]  就是在基督裡面做出來
[00:13:58.360 --> 00:13:59.320]  在裡面的時候
[00:13:59.320 --> 00:14:03.040]  原來我相信主的時候
[00:14:03.040 --> 00:14:04.760]  我是信服於主的時候
[00:14:04.760 --> 00:14:07.080]  你應該有個果子
[00:14:07.080 --> 00:14:09.720]  就是你應該會愛人
[00:14:09.720 --> 00:14:11.160]  對人好
[00:14:11.160 --> 00:14:14.240]  保羅的意念在這裡
[00:14:14.240 --> 00:14:17.960]  在裡面的時候你顯出這份功能
[00:14:17.960 --> 00:14:19.360]  在裡面的時候我想一想
[00:14:19.360 --> 00:14:21.160]  那個慷慨的行動
[00:14:21.160 --> 00:14:22.760]  是你對你的弟兄姊妹
[00:14:22.760 --> 00:14:26.360]  有一個很實際的愛心的表現
[00:14:26.360 --> 00:14:27.880]  很真實的
[00:14:27.880 --> 00:14:30.080]  你知不知道比爾蓋茨
[00:14:30.080 --> 00:14:32.240]  就是比爾基督
[00:14:32.240 --> 00:14:35.680]  他其實已經連續十三年
[00:14:35.680 --> 00:14:39.960]  他連續閃聯了這個世界的首富
[00:14:39.960 --> 00:14:40.560]  但他呢
[00:14:40.560 --> 00:14:43.000]  我想我們大家都知道他的電腦
[00:14:43.000 --> 00:14:44.280]  Microsoft是很好
[00:14:44.280 --> 00:14:47.480]  但他其實另一次改變世界的東西
[00:14:47.480 --> 00:14:51.400]  他是一個很大的慈善的事業
[00:14:51.400 --> 00:14:59.160]  他們夫婦是很積極在這個慈善的事業裡面
[00:14:59.160 --> 00:15:02.840]  比爾基督至少有一次他看到他爸爸
[00:15:02.840 --> 00:15:04.120]  有一個地圖
[00:15:04.120 --> 00:15:05.160]  在地圖裡面
[00:15:05.160 --> 00:15:06.440]  或者在圖表裡面
[00:15:06.440 --> 00:15:10.920]  他看到很多非洲的百萬的兒童
[00:15:10.920 --> 00:15:15.720]  各種疾病的死亡的分佈
[00:15:15.720 --> 00:15:16.880]  觸動到他
[00:15:16.880 --> 00:15:18.480]  所以他會去想
[00:15:18.480 --> 00:15:21.480]  我可不可以幫助到他
[00:15:21.480 --> 00:15:25.840]  他太太曾經去非洲去旅行的時候
[00:15:25.840 --> 00:15:28.400]  見到他的孩子
[00:15:28.400 --> 00:15:30.400]  真的很瘦弱
[00:15:30.400 --> 00:15:32.320]  所以他們兩夫婦
[00:15:32.320 --> 00:15:34.120]  就算他們都有錢
[00:15:34.120 --> 00:15:36.080]  他也在裡面的時候
[00:15:36.080 --> 00:15:37.120]  拿一些錢出來
[00:15:37.120 --> 00:15:39.360]  實際這樣去尋找
[00:15:39.360 --> 00:15:40.600]  幫人
[00:15:40.600 --> 00:15:42.880]  給他又健康又給他幸福
[00:15:42.880 --> 00:15:45.320]  所以他做很多的事情
[00:15:45.320 --> 00:15:50.360]  其實就是全球的疫苗聯盟裡面他支持
[00:15:50.360 --> 00:15:52.960]  這個是他的學習
[00:15:52.960 --> 00:15:54.880]  是他的愛心
[00:15:54.880 --> 00:15:56.640]  有的時候我們會去想
[00:15:56.640 --> 00:15:58.520]  我們太用錢
[00:15:58.520 --> 00:16:03.120]  就很容易表達得到我們人生的態度是怎樣
[00:16:03.120 --> 00:16:05.080]  那個二人是否一個慷慨
[00:16:05.080 --> 00:16:07.320]  是否真的能夠富裕
[00:16:07.320 --> 00:16:10.400]  是否能夠給予別人分享
[00:16:10.400 --> 00:16:13.240]  這是一個很大的市民
[00:16:13.240 --> 00:16:15.040]  教會裡面最容易
[00:16:15.040 --> 00:16:16.720]  我們見到小朋友的時候
[00:16:16.720 --> 00:16:19.680]  我經常都要對著那些兒童一起
[00:16:19.680 --> 00:16:21.280]  因為我的教會有兩層
[00:16:21.280 --> 00:16:24.040]  有一層其實我們有兒童主義學
[00:16:24.040 --> 00:16:25.440]  就會在另一層那裡
[00:16:25.440 --> 00:16:26.320]  整層
[00:16:26.320 --> 00:16:28.000]  三十多個小朋友
[00:16:28.000 --> 00:16:28.760]  會很吵的
[00:16:28.760 --> 00:16:30.040]  我想說見到他們
[00:16:30.040 --> 00:16:31.440]  我的童工
[00:16:31.440 --> 00:16:34.080]  我真的很幫助他
[00:16:34.080 --> 00:16:35.200]  我真的為他祈禱
[00:16:35.200 --> 00:16:38.280]  希望他的耳朵好一點
[00:16:38.280 --> 00:16:39.840]  他們一起跑的時候
[00:16:39.840 --> 00:16:42.440]  我心裡有些頭痛
[00:16:42.440 --> 00:16:44.640]  但當他們很可愛的
[00:16:44.640 --> 00:16:46.000]  那些小朋友
[00:16:46.000 --> 00:16:48.640]  但是我們會教他們一件事
[00:16:48.640 --> 00:16:49.160]  什麼?
[00:16:49.160 --> 00:16:51.720]  如果你有小朋友的時候你會教什麼?
[00:16:51.720 --> 00:16:54.560]  拿著餅餅你就會怎樣?
[00:16:54.560 --> 00:16:56.720]  分享!分享吧!
[00:16:56.720 --> 00:16:58.280]  分享!分享吧!
[00:16:58.280 --> 00:17:00.840]  原來當我們有的時候
[00:17:00.840 --> 00:17:02.320]  有資源的時候
[00:17:02.320 --> 00:17:04.400]  有錢的時候
[00:17:04.400 --> 00:17:06.840]  其實看我們是一個什麼人
[00:17:06.840 --> 00:17:09.440]  小朋友我們都會教他們
[00:17:09.440 --> 00:17:13.720]  小朋友分享餅餅給牧師的時候
