
[00:00:00.000 --> 00:00:02.560]  好 等師妹讓我們先聽神的道語
[00:05:20.200 --> 00:05:27.200]  把他在路上怎樣看見主,主怎樣向他說話,
[00:05:27.200 --> 00:05:35.200]  他在大馬士革怎樣奉耶穌的名放膽傳道都述說出來。
[00:05:35.200 --> 00:05:41.200]  於是蘇羅在耶路撒冷和門徒出入來往,
[00:05:41.200 --> 00:05:50.200]  奉主的名放膽傳道,並與說希臘話的猶太人講論辯駁,
[00:05:50.200 --> 00:05:56.200]  他們被卻想法子要殺他,弟兄們知道了,
[00:05:56.200 --> 00:06:02.200]  就送他下海撒尼亞,打發他往大蘇去。
[00:06:02.200 --> 00:06:07.200]  在這段聖經裡,一開始就告訴我們,
[00:06:07.200 --> 00:06:12.200]  當蘇羅信了主,好一些日子之後,
[00:06:12.200 --> 00:06:20.200]  猶太人,即是以前保蘇羅所從屬的法尼塞文,
[00:06:20.200 --> 00:06:24.200]  大祭司公會集團,
[00:06:24.200 --> 00:06:27.200]  商議要開始殺蘇羅。
[00:06:27.200 --> 00:06:33.200]  這個計劃無論是去到大馬式這個城裡也好,
[00:06:33.200 --> 00:06:38.200]  或者去到後來蘇羅逃離大馬士革,
[00:06:38.200 --> 00:06:45.200]  回到耶路撒冷的時候,都同樣遇著這種經驗。
[00:06:45.200 --> 00:06:51.200]  在上次我們已經講過,當保羅或蘇羅信了主之後,
[00:06:51.200 --> 00:06:54.200]  最重要的一樣的主要目的,
[00:06:54.200 --> 00:06:59.200]  就是能夠將他在歷年來所認識到的主的道理,
[00:06:59.200 --> 00:07:03.200]  即著神顯,或者神向他的說話,
[00:07:03.200 --> 00:07:10.200]  挑釁了,或者啟動了蘇羅他在屬靈生命那種反思的能力。
[00:07:10.200 --> 00:07:15.200]  我們上次已經講了,叫做Critical Thinking。
[00:07:15.200 --> 00:07:22.200]  蘇羅藉著上帝的啟示,或者藉著主耶穌向他的啟示,
[00:07:22.200 --> 00:07:28.200]  於是在大馬士革他產生了一個從來沒有的反思,
[00:07:28.200 --> 00:07:30.200]  將他昔日所學過的道理,
[00:07:30.200 --> 00:07:36.200]  完完全全重新在耶穌基督的道理上去演繹,
[00:07:36.200 --> 00:07:39.200]  甚至重新去反省過來,
[00:07:39.200 --> 00:07:42.200]  明白原來他所認識的主的道理,
[00:07:42.200 --> 00:07:48.200]  這麼多年都好,所做的原來一直可能只是靠自己的看法,
[00:07:48.200 --> 00:07:53.200]  或者是靠著傳統去建造起來,
[00:07:53.200 --> 00:08:01.200]  而失卻了所講所學的舊約裡面所記載神所做的一切的事情,
[00:08:01.200 --> 00:08:05.200]  以及後來耶穌基督所講的說話,
[00:08:05.200 --> 00:08:11.200]  原來是要將一個人的生命從罪裡面去拯救出來,
[00:08:11.200 --> 00:08:14.200]  從而使一個人能夠反思,
[00:08:14.200 --> 00:08:21.200]  明白面前走的道路究竟怎樣可以去按照神的道理,
[00:08:21.200 --> 00:08:23.200]  一步一步去履行,
[00:08:23.200 --> 00:08:26.200]  於是乎在這個過程過後,
[00:08:26.200 --> 00:08:29.200]  蘇羅的生命就截然不同,
[00:08:29.200 --> 00:08:34.200]  他開始看到他要侍奉的不再是人,
[00:08:34.200 --> 00:08:36.200]  或者一個集團,
[00:08:36.200 --> 00:08:41.200]  甚至不是因為他自己覺得很光榮的一件事,
[00:08:41.200 --> 00:08:44.200]  能夠做一個法尼塞人的領袖,
[00:08:44.200 --> 00:08:49.200]  相反來計他去看見原來他要傳講的,
[00:08:49.200 --> 00:08:54.200]  是要讓耶穌基督的道理去讓人更新改變,
[00:08:54.200 --> 00:08:58.200]  當蘇羅能夠有這個明白之後,
[00:08:58.200 --> 00:09:03.200]  原來很自然就馬上成為原本的工會集團的對敵,
[00:09:03.200 --> 00:09:05.200]  在這樣的過程當中,
[00:09:05.200 --> 00:09:07.200]  這群人絕無手軟,
[00:09:07.200 --> 00:09:11.200]  我們看看無論他去到大馬士革城裏面,
[00:09:11.200 --> 00:09:17.200]  這群人設計謀商議去殺蘇羅,
[00:09:17.200 --> 00:09:24.200]  其實這個字眼重複再出現在第29節裏面說,
[00:09:24.200 --> 00:09:27.200]  這群人想發展要殺蘇羅,
[00:09:27.200 --> 00:09:29.200]  是同樣一個動詞,
[00:09:29.200 --> 00:09:34.200]  意思廣東話來說就是怎樣去弄死他,
[00:09:34.200 --> 00:09:38.200]  或者更俗一點就是怎樣去殺死他,
[00:09:38.200 --> 00:09:42.200]  能夠從而使這群人可以重歸於平靜,
[00:09:42.200 --> 00:09:46.200]  很多時候人為了平靜一件事,
[00:09:46.200 --> 00:09:49.200]  或者每樣東西我們今天叫做和諧,
[00:09:49.200 --> 00:09:50.200]  和諧化他,
[00:09:50.200 --> 00:09:55.200]  使得每樣事情沒有那麼多的變動,
[00:09:55.200 --> 00:09:56.200]  容易管理,
[00:09:56.200 --> 00:10:01.200]  這群猶太人工會的領袖就是想做這件事,
[00:10:01.200 --> 00:10:07.200]  希望藉此而去殺死蘇羅,
[00:10:07.200 --> 00:10:09.200]  使這件事可以得以平息,
[00:10:09.200 --> 00:10:12.200]  昔日曾經是朋友的,
[00:10:12.200 --> 00:10:15.200]  原來一下子就可以變成仇人,
[00:10:15.200 --> 00:10:18.200]  蘇羅在這個過程是很清楚看見,
[00:10:18.200 --> 00:10:22.200]  原來人是有這麼快的改變,
[00:10:22.200 --> 00:10:24.200]  完全是因為利益的緣故,
[00:10:24.200 --> 00:10:34.200]  然後去作出一些衝突性的陳述,
[00:10:34.200 --> 00:10:35.200]  或者行動,
[00:10:35.200 --> 00:10:39.200]  在這裡我們看看蘇羅面對這個情況的時候,
[00:10:39.200 --> 00:10:41.200]  他怎樣去處理,
[00:10:41.200 --> 00:10:44.200]  這是值得我們學習的一個很重要的功課,
[00:10:44.200 --> 00:10:46.200]  我們再重新看一看,
[00:10:46.200 --> 00:10:47.200]  最第一部分,
[00:10:47.200 --> 00:10:49.200]  第23至25節,
[00:10:49.200 --> 00:10:56.200]  當蘇羅知道這群原本昔日跟他一起的猶太人工會,
[00:10:56.200 --> 00:10:59.200]  想殺他這個計謀之後,
[00:10:59.200 --> 00:11:01.200]  於是乎聖經怎樣記載?
[00:11:01.200 --> 00:11:02.200]  原來在當中,
[00:11:02.200 --> 00:11:07.200]  蘇羅身邊的門徒都知道了這件事,
[00:11:07.200 --> 00:11:08.200]  於是乎怎樣?
[00:11:08.200 --> 00:11:14.200]  徹夜地希望將蘇羅送離開大馬士革,
[00:11:14.200 --> 00:11:22.200]  這裡我們發現原來聖經重複引用了一個舊約我們很熟悉的圖畫,
[00:11:22.200 --> 00:11:26.200]  就是在約書下記裡面,
[00:11:26.200 --> 00:11:32.200]  原來當昔日兩個探子被猜進到耶利哥城的時候,
[00:11:32.200 --> 00:11:33.200]  探索,
[00:11:33.200 --> 00:11:35.200]  看看究竟耶利哥城怎樣,
[00:11:35.200 --> 00:11:38.200]  最後拉合這個妓女,
[00:11:38.200 --> 00:11:40.200]  為了保護這兩個探子,
[00:11:40.200 --> 00:11:43.200]  同樣於是乎將她先收起來,
[00:11:43.200 --> 00:11:48.200]  然後將她從城牆的開口處,
[00:11:48.200 --> 00:11:50.200]  將她除下去,
[00:11:50.200 --> 00:11:54.200]  這件事給我們去看一個很重要的訊息,
[00:11:54.200 --> 00:11:57.200]  其實這個行動,
[00:11:57.200 --> 00:11:59.200]  蘇羅的經歷,
[00:11:59.200 --> 00:12:01.200]  是跟舊約裡面,
[00:12:01.200 --> 00:12:06.200]  那種上帝對他的神子民的做法,
[00:12:06.200 --> 00:12:08.200]  其實是不無兩樣的,
[00:12:08.200 --> 00:12:14.200]  上帝當一個人願意毀身體在他裡面的時候,
[00:12:14.200 --> 00:12:17.200]  上帝是很願意地去保守他,
[00:12:17.200 --> 00:12:20.200]  於是乎我們基督徒很多時候就會說,
[00:12:20.200 --> 00:12:22.200]  哎呀,我遇見一些困難的時候,
[00:12:22.200 --> 00:12:26.200]  我們是不是應該想一些法子去處理這些事情呢?
[00:12:26.200 --> 00:12:27.200]  等一等,
[00:12:27.200 --> 00:12:29.200]  沒錯,我們可以用我們的思想,
[00:12:29.200 --> 00:12:33.200]  用我們的智慧去想一下有什麼辦法去面對,
[00:12:33.200 --> 00:12:38.200]  但是原來聖經早有很多的教導,
[00:12:38.200 --> 00:12:41.200]  是讓我們可以去學習,
[00:12:41.200 --> 00:12:44.200]  甚至可以重複使用,
[00:12:44.200 --> 00:12:46.200]  廣東人有句話叫做,
[00:12:46.200 --> 00:12:51.200]  「巧不怕舊,最緊要仇」,
[00:12:51.200 --> 00:12:55.200]  上帝做事情,
[00:12:55.200 --> 00:13:00.200]  不是需要我們經常去創造一些另類的做法,
[00:13:00.200 --> 00:13:03.200]  其實早在舊約舊時的時候,
[00:13:03.200 --> 00:13:06.200]  已經有同樣的做法,
[00:13:06.200 --> 00:13:09.200]  已經是值得我們去參考並且去使用,
[00:13:09.200 --> 00:13:12.200]  蘇羅在這個時候讓我們知道,
[00:13:12.200 --> 00:13:15.200]  他一幫在身邊的門徒,
[00:13:15.200 --> 00:13:21.200]  為了去幫助他免受猶太人的殺害,
[00:13:21.200 --> 00:13:25.200]  於是乎用回以前那種方法,
[00:13:25.200 --> 00:13:27.200]  我們看回這段聖經,
[00:13:27.200 --> 00:13:29.200]  情況很相似,
[00:13:29.200 --> 00:13:32.200]  這幫猶太人為了去殺蘇羅,
[00:13:32.200 --> 00:13:35.200]  甚至要晝夜守在城門裏面,
[00:13:35.200 --> 00:13:38.200]  如果我們還記得在舊約書亞記裏面,
[00:13:38.200 --> 00:13:43.200]  拉合當他想去救這兩個探子的時候,
[00:13:43.200 --> 00:13:49.200]  同樣我們發現在耶利哥城裏面的搜查官員,
[00:13:49.200 --> 00:13:51.200]  也同樣做這種方法,
[00:13:51.200 --> 00:13:53.200]  將城門關上,
[00:13:53.200 --> 00:13:56.200]  實行一個困獸鬥的方式,
[00:13:56.200 --> 00:13:57.200]  看你怎麼走,
[00:13:57.200 --> 00:14:01.200]  但是原來上帝要拯救一個人,
[00:14:01.200 --> 00:14:05.200]  可以藉著很多的媒介去拯救,
[00:14:05.200 --> 00:14:07.200]  從這段聖經裏面我們看到,
[00:14:07.200 --> 00:14:10.200]  原來蘇羅他所有的經歷,
[00:14:10.200 --> 00:14:15.200]  原來和舊約裏面獲得拯救是很類似,
[00:14:15.200 --> 00:14:18.200]  甚至可以這樣說是一模一樣的,
[00:14:18.200 --> 00:14:19.200]  弟兄姊妹,
[00:14:19.200 --> 00:14:21.200]  當我們遇見困難的時候,
[00:14:21.200 --> 00:14:24.200]  我們的反應是怎樣?
[00:14:24.200 --> 00:14:27.200]  這個首先我們要值得去思考,
[00:14:27.200 --> 00:14:29.200]  是不是我們遇見困難的時候,
[00:14:29.200 --> 00:14:32.200]  我們就說我們遇見難題了,
[00:14:32.200 --> 00:14:35.200]  昔日那些和我很老友的人現在來迫害我,
[00:14:35.200 --> 00:14:37.200]  我很憂傷,
[00:14:37.200 --> 00:14:39.200]  最近我看了一篇文章,
[00:14:39.200 --> 00:14:41.200]  說現在現代的年輕人,
[00:14:41.200 --> 00:14:44.200]  特別我們稱之為千禧年世代,
[00:14:44.200 --> 00:14:48.200]  他們有很多有抑鬱症,
[00:14:48.200 --> 00:14:52.200]  根據一個心理學家研究,
[00:14:52.200 --> 00:14:56.200]  做了一個很廣泛的在英國和加拿大的一個普查,
[00:14:56.200 --> 00:14:58.200]  就發現了一件事實,
[00:14:58.200 --> 00:15:01.200]  原來今天很多的年輕人,
[00:15:01.200 --> 00:15:03.200]  為什麼他們有憂鬱症,
[00:15:03.200 --> 00:15:05.200]  最主要其中一個原因就是,
[00:15:05.200 --> 00:15:07.200]  原來他們有一些非理性,
[00:15:07.200 --> 00:15:11.200]  甚至不能夠去實現的一些期望,
[00:15:11.200 --> 00:15:13.200]  當達不到的時候,
[00:15:13.200 --> 00:15:16.200]  他們就會覺得很憂鬱,
[00:15:16.200 --> 00:15:17.200]  很抑鬱,
[00:15:17.200 --> 00:15:19.200]  達不到。
[00:15:19.200 --> 00:15:20.200]  弟兄姊妹,
[00:15:20.200 --> 00:15:23.200]  我們看看聖經裡面的蘇羅有沒有這樣的表現,
[00:15:23.200 --> 00:15:25.200]  原本是他的一群朋友,
[00:15:25.200 --> 00:15:31.200]  他一起努力去迫害耶和華神所拯救的一些基督徒,
[00:15:31.200 --> 00:15:33.200]  直接主耶穌基督,
[00:15:33.200 --> 00:15:35.200]  將這些人挽回過來的人,
[00:15:35.200 --> 00:15:38.200]  他帶頭去迫害他們,
[00:15:38.200 --> 00:15:40.200]  但結果怎麼樣呢?
[00:15:40.200 --> 00:15:42.200]  蘇羅現在反被迫害,
[00:15:42.200 --> 00:15:45.200]  因為他信了耶穌基督,
[00:15:45.200 --> 00:15:47.200]  而在這樣的狀態之下,
[00:15:47.200 --> 00:15:51.200]  我們就發現到,原來這個過程,
[00:15:51.200 --> 00:15:55.200]  蘇羅原本所喜愛的東西,
[00:15:55.200 --> 00:15:58.200]  現在是完全相反發生了,
[00:15:58.200 --> 00:16:00.200]  在他自己身上,
[00:16:00.200 --> 00:16:02.200]  在這樣的狀態之下,
[00:16:02.200 --> 00:16:04.200]  我們見到一個蘇羅,
[00:16:04.200 --> 00:16:05.200]  他沒有抑鬱,
[00:16:05.200 --> 00:16:08.200]  反而他把持著上帝的道理,
[00:16:08.200 --> 00:16:11.200]  隨著他身邊的門徒,
[00:16:11.200 --> 00:16:14.200]  一起去努力,
[00:16:14.200 --> 00:16:16.200]  找出一條出路,
[00:16:16.200 --> 00:16:20.200]  這是值得我們思考和反思的第一件事。
[00:16:20.200 --> 00:16:23.200]  當蘇羅從大馬士革城,
[00:16:23.200 --> 00:16:26.200]  被從城牆上被迫害之後,
[00:16:26.200 --> 00:16:28.200]  他做什麼呢?
[00:16:28.200 --> 00:16:31.200]  聖經說,他就走回耶路撒冷。
[00:16:31.200 --> 00:16:34.200]  這是值得我們反思的另一層面。
[00:16:34.200 --> 00:16:36.200]  耶路撒冷是一個什麼地方呢?
[00:16:36.200 --> 00:16:38.200]  耶路撒冷是一個當時,
[00:16:38.200 --> 00:16:42.200]  猶太人大祭司公會的總部,
[00:16:42.200 --> 00:16:45.200]  他走回到這個地方裡面,
[00:16:45.200 --> 00:16:47.200]  其實也反映了一件事,
[00:16:47.200 --> 00:16:49.200]  他從哪裡跌倒,
[00:16:49.200 --> 00:16:53.200]  或者他的生命從哪裡失落,
[00:16:53.200 --> 00:16:55.200]  他想回到那個地方,
[00:16:55.200 --> 00:16:56.200]  重新在那個地方,
[00:16:56.200 --> 00:16:58.200]  去建立他自己的屬靈生命。
[00:16:58.200 --> 00:16:59.200]  所以,
[00:16:59.200 --> 00:17:00.200]  俗語也有說,
[00:17:00.200 --> 00:17:01.200]  你在哪裡跌倒,
[00:17:01.200 --> 00:17:02.200]  你就在哪裡站起來。
[00:17:02.200 --> 00:17:04.200]  蘇羅同樣做了這件事,
[00:17:04.200 --> 00:17:06.200]  不過他這一次去到耶路撒冷,
[00:17:06.200 --> 00:17:10.200]  他不是回到大祭司公會裡面,
[00:17:10.200 --> 00:17:12.200]  和這群人去結交。
[00:17:12.200 --> 00:17:13.200]  聖經告訴我們,
[00:17:13.200 --> 00:17:15.200]  他回去之後,
[00:17:15.200 --> 00:17:17.200]  他在耶路撒冷,
[00:17:17.200 --> 00:17:21.200]  是與當地的門徒去結交。
[00:17:21.200 --> 00:17:23.200]  來到這裡的第二部分,
[00:17:23.200 --> 00:17:24.200]  我們可以看到,
[00:17:24.200 --> 00:17:26.200]  蘇羅的經歷,
[00:17:26.200 --> 00:17:29.200]  進入了第二個試煉的層面。
[00:17:29.200 --> 00:17:30.200]  我們說,
[00:17:30.200 --> 00:17:32.200]  信了主會有這麼多試煉?
[00:17:32.200 --> 00:17:33.200]  是的,
[00:17:33.200 --> 00:17:35.200]  信了主其實會有更多試煉的。
[00:17:35.200 --> 00:17:37.200]  可能你自己昔日所做的事情,
[00:17:37.200 --> 00:17:38.200]  可能上帝說,
[00:17:38.200 --> 00:17:39.200]  好了,
[00:17:39.200 --> 00:17:41.200]  這個已經是一年級的功課,
[00:17:41.200 --> 00:17:44.200]  現在給你第二個年級的功課去學習。
[00:17:44.200 --> 00:17:46.200]  第二個年級的功課是什麼?
[00:17:46.200 --> 00:17:48.200]  當他想和一群,
[00:17:48.200 --> 00:17:51.200]  和他有共信的門徒,
[00:17:51.200 --> 00:17:52.200]  去結交,
[00:17:52.200 --> 00:17:53.200]  來往,
[00:17:53.200 --> 00:17:54.200]  原文聖經說,
[00:17:54.200 --> 00:17:58.200]  他們希望有一個緊密的接觸。
[00:17:58.200 --> 00:17:59.200]  但是怎麼樣?
[00:17:59.200 --> 00:18:01.200]  他得到的回應就是,
[00:18:01.200 --> 00:18:02.200]  聖經第26節說,
[00:18:02.200 --> 00:18:03.200]  他們,
[00:18:03.200 --> 00:18:04.200]  即是這些門徒,
[00:18:04.200 --> 00:18:05.200]  在耶路撒冷,
[00:18:05.200 --> 00:18:07.200]  都懼怕他,
[00:18:07.200 --> 00:18:08.200]  並且怎麼樣?
[00:18:08.200 --> 00:18:10.200]  很傷他的心。
[00:18:10.200 --> 00:18:11.200]  什麼話?
[00:18:11.200 --> 00:18:15.200]  不信他是門徒。
[00:18:15.200 --> 00:18:16.200]  哇,
[00:18:16.200 --> 00:18:17.200]  弟兄姊妹,
[00:18:17.200 --> 00:18:20.200]  如果你信了主之後,
[00:18:20.200 --> 00:18:23.200]  你回到基督徒的群體,
[00:18:23.200 --> 00:18:25.200]  然後和他講,
[00:18:25.200 --> 00:18:27.200]  我是基督徒,
[00:18:27.200 --> 00:18:28.200]  他又說,
[00:18:28.200 --> 00:18:30.200]  不信你,
[00:18:30.200 --> 00:18:33.200]  你有什麼反應?
[00:18:33.200 --> 00:18:34.200]  但是在這裡,
[00:18:34.200 --> 00:18:38.200]  其實給我們另一個很重要的層面去思想,
[00:18:38.200 --> 00:18:42.200]  一個基督徒的群體應該怎麼建立?
[00:18:42.200 --> 00:18:43.200]  第一,
[00:18:43.200 --> 00:18:44.200]  我們不是說,
[00:18:44.200 --> 00:18:47.200]  我們對一些事情沒有懷疑,
[00:18:47.200 --> 00:18:51.200]  對一些事情我們毫無去考驗,
[00:18:51.200 --> 00:18:53.200]  或者去印證,
[00:18:53.200 --> 00:18:54.200]  不是的,
[00:18:54.200 --> 00:18:55.200]  我們不是說,
[00:18:55.200 --> 00:18:58.200]  是沒有思維去接受,
[00:18:58.200 --> 00:19:00.200]  這幫在耶路撒冷的門徒,
[00:19:00.200 --> 00:19:02.200]  他們的反應,
[00:19:02.200 --> 00:19:04.200]  合不合理?
[00:19:04.200 --> 00:19:05.200]  很合理的,
[00:19:05.200 --> 00:19:06.200]  如果弟兄姊妹,
[00:19:06.200 --> 00:19:07.200]  如果你是其中一份子,
[00:19:07.200 --> 00:19:09.200]  你也會這樣想的,
[00:19:09.200 --> 00:19:10.200]  因為為什麼?
[00:19:10.200 --> 00:19:12.200]  昔日這個掃羅,
[00:19:12.200 --> 00:19:15.200]  正正就是來迫害我們那幫人來的,
[00:19:15.200 --> 00:19:17.200]  如果我們在前文中更加看到的就是,
[00:19:17.200 --> 00:19:18.200]  原本掃羅,
[00:19:18.200 --> 00:19:20.200]  去到耶路撒冷的大祭司公會,
[00:19:20.200 --> 00:19:22.200]  拿一個,
[00:19:22.200 --> 00:19:23.200]  不是拿一個,
[00:19:23.200 --> 00:19:25.200]  拿一批的委任書,
[00:19:25.200 --> 00:19:28.200]  去到各個地方去捉拿門徒,
[00:19:28.200 --> 00:19:30.200]  想去迫害門徒,
[00:19:30.200 --> 00:19:34.200]  如果這個是皆知巷聞的事情的話,
[00:19:34.200 --> 00:19:36.200]  耶路撒冷的門徒,
[00:19:36.200 --> 00:19:38.200]  有這樣的回應,
[00:19:38.200 --> 00:19:41.200]  是非常自然不過的事,
[00:19:41.200 --> 00:19:42.200]  不過,
[00:19:42.200 --> 00:19:44.200]  我們在這個時候就發現到,
[00:19:44.200 --> 00:19:46.200]  有一個很重要的人物出現,
[00:19:46.200 --> 00:19:48.200]  這個人物叫什麼名字?
[00:19:48.200 --> 00:19:50.200]  第27節告訴我們,
[00:19:50.200 --> 00:19:54.200]  這個人物叫做巴拿巴,
