
[00:00:00.000 --> 00:00:02.000]  感謝各位平安
[00:03:44.400 --> 00:03:49.400]  那時候猶大的王叫做約哈斯
[00:03:49.400 --> 00:03:55.800]  猶大和以色列已經分成兩個國家
[00:03:55.800 --> 00:03:59.200]  出於地緣政治的原因
[00:03:59.200 --> 00:04:03.000]  以色列和北面的敘利亞
[00:04:03.000 --> 00:04:06.200]  其實你今天想想以色列和北面的敘利亞
[00:04:06.200 --> 00:04:09.200]  一樣地方都在那裡
[00:04:09.200 --> 00:04:14.200]  這兩個國家就是想逼猶大
[00:04:14.200 --> 00:04:16.200]  跟他們一起聯盟
[00:04:16.200 --> 00:04:20.200]  亞哈斯不肯,他不答應
[00:04:20.200 --> 00:04:23.200]  不是由於他信教上主
[00:04:23.200 --> 00:04:27.200]  實際上他是不信教上主的
[00:04:27.200 --> 00:04:34.200]  他是從政治角度去考慮國安的問題
[00:04:34.200 --> 00:04:39.000]  他寧願向敘利亞在北面的國家
[00:04:39.000 --> 00:04:43.000]  亞述國俯首稱臣
[00:04:43.000 --> 00:04:51.000]  然後請亞述國出兵去打敘利亞
[00:04:51.000 --> 00:04:55.000]  如果亞述國一出兵打敘利亞
[00:04:55.000 --> 00:04:57.000]  敘利亞就沒空去南面打仗
[00:04:57.000 --> 00:05:01.000]  就要回頭去守衛國家
[00:05:01.000 --> 00:05:04.000]  第九章的預言
[00:05:04.000 --> 00:05:06.000]  以賽先第九章的預言
[00:05:06.000 --> 00:05:09.000]  就在這個歷史情況之下說
[00:05:09.000 --> 00:05:13.000]  九章一節提到西布倫娜、佛塔利加利利地
[00:05:13.000 --> 00:05:16.000]  都是以色列北面的城鎮
[00:05:16.000 --> 00:05:22.000]  以色列會先被亞述滅國
[00:05:22.000 --> 00:05:25.000]  如果亞述滅國
[00:05:25.000 --> 00:05:27.000]  亞述在敘利亞北面
[00:05:27.000 --> 00:05:30.000]  敘利亞又在猶大的北面
[00:05:30.000 --> 00:05:37.000]  所以如果由亞述來打猶大要擴張領土
[00:05:37.000 --> 00:05:41.000]  就一定由北面向南下打下來
[00:05:41.000 --> 00:05:46.000]  所以北面的地方一定是首先被亞述滅國
[00:05:46.000 --> 00:05:51.000]  那些地方會首先被侵佔進入黑暗中
[00:05:51.000 --> 00:05:56.000]  以賽這個預言是一個安慰以色列人的信息
[00:05:56.000 --> 00:05:59.000]  所以第二節說你們在黑暗中
[00:05:59.000 --> 00:06:01.000]  但是會看見大光
[00:06:01.000 --> 00:06:04.000]  第三節說他們會歡喜快樂
[00:06:04.000 --> 00:06:06.000]  第四節又告訴他們
[00:06:06.000 --> 00:06:09.000]  他們的重壓會被截斷
[00:06:09.000 --> 00:06:13.000]  第五節又說戰士所穿著的東西
[00:06:13.000 --> 00:06:15.000]  會當作柴火燃燒
[00:06:15.000 --> 00:06:17.000]  即是說打完仗了
[00:06:17.000 --> 00:06:20.000]  不會再有仗打了
[00:06:20.000 --> 00:06:21.000]  為什麼?
[00:06:21.000 --> 00:06:23.000]  在第六節就說了原因
[00:06:23.000 --> 00:06:26.000]  這個是因為我們盼望的原因
[00:06:26.000 --> 00:06:28.000]  有一鷹孩為我們而生
[00:06:28.000 --> 00:06:31.000]  有一子賜給我們
[00:06:31.000 --> 00:06:33.000]  賜個兒子給我們做什麼?
[00:06:33.000 --> 00:06:38.000]  政權要擔在他的肩頭上
[00:06:38.000 --> 00:06:42.000]  第七節還說這位兒子的政權是怎樣的?
[00:06:42.000 --> 00:06:44.000]  是會充滿平安
[00:06:44.000 --> 00:06:47.000]  直到永遠
[00:06:47.000 --> 00:06:51.000]  有些人以為這裡提到的鷹孩就是慈禧西家王
[00:06:51.000 --> 00:06:57.000]  他曾經的確是靠著上主為猶大帶來了平安
[00:06:57.000 --> 00:07:01.000]  亞述王其實曾經是攻打耶路撒冷
[00:07:01.000 --> 00:07:04.000]  但是大能的上帝出手
[00:07:04.000 --> 00:07:10.000]  一夜之間殺了十八萬的亞述大軍
[00:07:10.000 --> 00:07:16.000]  亞述王只好無功而返
[00:07:16.000 --> 00:07:18.000]  當然現在我們看不到
[00:07:18.000 --> 00:07:21.000]  慈禧家為猶大帶來長久的和平
[00:07:21.000 --> 00:07:24.000]  因此這個寓言有另外一個指向
[00:07:24.000 --> 00:07:27.000]  就是微塞就是主耶穌
[00:07:27.000 --> 00:07:32.000]  現在讓我們來看主耶穌是怎樣的一位和平的君
[00:07:32.000 --> 00:07:36.000]  我們已經思想過前面那三樣
[00:07:36.000 --> 00:07:41.000]  今天我們思想最後一個和平的君
[00:07:41.000 --> 00:07:46.000]  中文君這個字其實不是指皇帝
[00:07:46.000 --> 00:07:49.000]  我們可能以為是和平的君王
[00:07:49.000 --> 00:07:50.000]  其實是指王子
[00:07:50.000 --> 00:07:53.000]  元文這個字是指王子
[00:07:53.000 --> 00:07:55.000]  所以我們看英文聖經
[00:07:55.000 --> 00:07:59.000]  這裡不會譯作King of Peace
[00:07:59.000 --> 00:08:02.000]  當然是譯作Prince of Peace
[00:08:02.000 --> 00:08:04.000]  不過不要緊
[00:08:04.000 --> 00:08:07.000]  王子都會有一天成為君王
[00:08:07.000 --> 00:08:09.000]  好像英國的柴爾斯王子
[00:08:09.000 --> 00:08:12.000]  等到七十歲都終於成為君王
[00:08:12.000 --> 00:08:17.000]  主耶穌出生的時候
[00:08:17.000 --> 00:08:20.000]  是一個非常和平的形象誕生
[00:08:20.000 --> 00:08:23.000]  我們今天沒有讀出生的經文
[00:08:23.000 --> 00:08:24.000]  但都要講一講
[00:08:24.000 --> 00:08:28.000]  祂出生的時候已經是相當和平的
[00:08:28.000 --> 00:08:31.000]  根據《路加方》第二章記載
[00:08:31.000 --> 00:08:34.000]  主耶穌是在野外出生的
[00:08:34.000 --> 00:08:37.000]  王子就不是在皇宮裡面出生
[00:08:37.000 --> 00:08:39.000]  都有些奇怪
[00:08:39.000 --> 00:08:41.000]  祂不是在皇宮裡面出生
[00:08:41.000 --> 00:08:44.000]  百里行城都不是一個君王的
[00:08:44.000 --> 00:08:46.000]  不是一個首都
[00:08:46.000 --> 00:08:48.000]  不是一個國家的首都
[00:08:48.000 --> 00:08:50.000]  是一個鄉間的小鎮
[00:08:50.000 --> 00:08:53.000]  是一個鄉間的小鎮出生
[00:08:53.000 --> 00:08:57.000]  表現出祂以一個卑微的姿態
[00:08:57.000 --> 00:09:01.000]  但耶穌就不是一個普通的小孩
[00:09:01.000 --> 00:09:03.000]  而是上帝之道
[00:09:03.000 --> 00:09:06.000]  上帝一道成為肉身
[00:09:06.000 --> 00:09:11.000]  故此就有天使向洋人宣告
[00:09:11.000 --> 00:09:13.000]  不要懼怕
[00:09:13.000 --> 00:09:21.000]  因為我報給你們大喜的訊息
[00:09:21.000 --> 00:09:24.000]  是關乎萬民的
[00:09:24.000 --> 00:09:27.000]  因今天在大衛的城裡為你們生了救主
[00:09:27.000 --> 00:09:28.000]  就是主基督
[00:09:28.000 --> 00:09:33.000]  你們要看見一個鷹鞋包著布臥在馬槽裡
[00:09:33.000 --> 00:09:36.000]  那就是給你們的記號
[00:09:36.000 --> 00:09:41.000]  忽然有一大隊天兵和天使讚美上帝說
[00:09:41.000 --> 00:09:44.000]  在至高之處榮耀歸於上帝
[00:09:44.000 --> 00:09:49.000]  在地上平安歸於他所喜悅的人
[00:09:49.000 --> 00:09:53.000]  天使的宣告很清楚
[00:09:53.000 --> 00:09:59.000]  這位誕生在野地裡的小嬰兒就是主基督
[00:09:59.000 --> 00:10:02.000]  最後他們還讚美上帝說
[00:10:02.000 --> 00:10:10.000]  在地上平安歸於他所喜悅的人
[00:10:10.000 --> 00:10:14.000]  我們要留意
[00:10:14.000 --> 00:10:17.000]  訊息是關乎萬民的
[00:10:17.000 --> 00:10:24.000]  但平安不是歸於萬民
[00:10:24.000 --> 00:10:29.000]  而是歸於他所喜悅的人
[00:10:29.000 --> 00:10:33.000]  上帝所喜悅的人就是願意遵從上帝吩咐
[00:10:33.000 --> 00:10:36.000]  行事為人的人
[00:10:36.000 --> 00:10:39.000]  猶太人雖然是上帝的選民
[00:10:39.000 --> 00:10:43.000]  但他們很多時候都不聽從上帝吩咐
[00:10:43.000 --> 00:10:47.000]  所以平安歸於他所喜悅的人
[00:10:47.000 --> 00:10:49.000]  並沒有歸於選民
[00:10:49.000 --> 00:10:51.000]  不是歸於選民
[00:10:51.000 --> 00:10:52.000]  不是歸於萬民
[00:10:52.000 --> 00:10:58.000]  只是歸於上帝所喜悅的人
[00:10:58.000 --> 00:11:01.000]  由於猶太人背叛上帝
[00:11:01.000 --> 00:11:04.000]  上帝根據納粤的條款懲罰他們
[00:11:04.000 --> 00:11:07.000]  最後讓他們被亞述和巴比倫打敗
[00:11:07.000 --> 00:11:09.000]  失去了上帝所賜的地圖
[00:11:09.000 --> 00:11:10.000]  失去了家園
[00:11:10.000 --> 00:11:13.000]  被迫去巴比倫生活
[00:11:13.000 --> 00:11:18.000]  有些人就自己去了埃及
[00:11:18.000 --> 00:11:22.000]  平安和和平在中文的意義上
[00:11:22.000 --> 00:11:26.000]  好像不是完全相同
[00:11:26.000 --> 00:11:28.000]  但如果是希伯來文
[00:11:28.000 --> 00:11:31.000]  就可能是一樣的Salom
[00:11:31.000 --> 00:11:32.000]  希伯來文的字
[00:11:32.000 --> 00:11:36.000]  Salom這個字的涵義是比較廣闊的
[00:11:36.000 --> 00:11:38.000]  包括平安、健康
[00:11:38.000 --> 00:11:41.000]  每一件事情都妥當
[00:11:41.000 --> 00:11:43.000]  所以猶太人見面
[00:11:43.000 --> 00:11:45.000]  不是說早餐吃了飯沒有
[00:11:45.000 --> 00:11:47.000]  多數是Salom
[00:11:47.000 --> 00:11:48.000]  你說一個Salom
[00:11:48.000 --> 00:11:52.000]  他又說一個Salom
[00:11:52.000 --> 00:11:54.000]  就是平安每一件事都好
[00:11:54.000 --> 00:11:56.000]  這樣的意思
[00:11:56.000 --> 00:11:58.000]  我們很快說過
[00:11:58.000 --> 00:12:01.000]  主耶穌出生是很和平的
[00:12:01.000 --> 00:12:03.000]  那時候其實沒有戰爭
[00:12:03.000 --> 00:12:06.000]  是一個很寧靜的晚上降生
[00:12:06.000 --> 00:12:08.000]  他活在世上的時候
[00:12:08.000 --> 00:12:10.000]  他也沒有搞暴動
[00:12:10.000 --> 00:12:13.000]  但我們知道耶穌的時代
[00:12:13.000 --> 00:12:17.000]  猶太人當中其實都有很多不同派別的人
[00:12:17.000 --> 00:12:21.000]  法利塞人、薩杜哥人、希律底人
[00:12:21.000 --> 00:12:23.000]  還有一個叫奮銳黨
[00:12:23.000 --> 00:12:29.000]  奮銳黨人鼓吹要用暴力去搞革命
[00:12:29.000 --> 00:12:33.000]  使他們的國家變成一個獨立的國家
[00:12:33.000 --> 00:12:36.000]  而耶穌十二使徒之中
[00:12:36.000 --> 00:12:40.000]  也有一個是來自奮銳黨的
[00:12:40.000 --> 00:12:43.000]  但主耶穌在世上的時候
[00:12:43.000 --> 00:12:46.000]  所做的事情都不是搞暴力
[00:12:46.000 --> 00:12:49.000]  去推翻當時的羅馬政權
[00:12:49.000 --> 00:12:52.000]  他最主要的工作
[00:12:52.000 --> 00:12:55.000]  就是傳揚天國的福音
[00:12:55.000 --> 00:12:59.000]  所以和平之君主要是屬靈方面
[00:12:59.000 --> 00:13:02.000]  使人去和上帝和好
[00:13:02.000 --> 00:13:06.000]  現在我們看今天的經文
[00:13:06.000 --> 00:13:10.000]  是耶穌最後要進入耶路撒冷
[00:13:10.000 --> 00:13:12.000]  預備去死的
[00:13:12.000 --> 00:13:17.000]  在《馬達方案》二十一章一至六節
[00:13:17.000 --> 00:13:20.000]  我們看到耶穌吩咐門徒
[00:13:20.000 --> 00:13:25.000]  要他將一匹驢和一匹小驢牽拉過來
[00:13:25.000 --> 00:13:27.000]  其實是一共兩匹驢
[00:13:27.000 --> 00:13:31.000]  讓他們騎驢進入耶路撒冷
[00:13:31.000 --> 00:13:37.000]  這次應該不是耶穌第一次來耶路撒冷
[00:13:37.000 --> 00:13:39.000]  《馬太福音》沒有記載
[00:13:39.000 --> 00:13:42.000]  但《若翰福音》記載了耶穌
[00:13:42.000 --> 00:13:46.000]  在這次以前起碼去過兩至三次
[00:13:46.000 --> 00:13:48.000]  不過這次就很不一樣
[00:13:48.000 --> 00:13:52.000]  因為這是他人生最後一次去到耶路撒冷
[00:13:52.000 --> 00:13:56.000]  他要騎驢進去耶路撒冷
[00:13:56.000 --> 00:13:59.000]  表明他是要做王
[00:13:59.000 --> 00:14:01.000]  對我們來說
[00:14:01.000 --> 00:14:03.000]  騎一匹小驢
[00:14:03.000 --> 00:14:05.000]  好像不是很有氣派
[00:14:05.000 --> 00:14:08.000]  不像一個王
[00:14:08.000 --> 00:14:12.000]  那個時代雖然沒有名牌汽車
[00:14:12.000 --> 00:14:14.000]  但都應該有馬
[00:14:14.000 --> 00:14:16.000]  為什麼不騎馬呢?
[00:14:16.000 --> 00:14:21.000]  高頭大馬走進去才夠威武
[00:14:21.000 --> 00:14:23.000]  《馬太福音》在第四節告訴我們
[00:14:23.000 --> 00:14:28.000]  其實這是要實現先知所說的話
[00:14:28.000 --> 00:14:33.000]  主耶穌是要承傳先知撒加利亞的預言
[00:14:33.000 --> 00:14:35.000]  而撒加利亞的預言當中
[00:14:35.000 --> 00:14:42.000]  也講明了驢驢是要表明那位君王的謙虛
[00:14:42.000 --> 00:14:53.000]  「看你們的君王來了,他得勝,凱旋而來,卻謙虛地騎著一匹驢,騎著一匹小驢」
[00:14:53.000 --> 00:14:58.000]  耶穌怎樣凱旋來的?
[00:14:58.000 --> 00:15:00.000]  他得勝了什麼?
[00:15:00.000 --> 00:15:02.000]  其實在《馬太福音》裡面
[00:15:02.000 --> 00:15:06.000]  我們看到主耶穌是一位得勝的君王
[00:15:06.000 --> 00:15:09.000]  他曾經去過曠野禁食四十天
[00:15:09.000 --> 00:15:11.000]  他勝過了肉體的成肉
[00:15:11.000 --> 00:15:14.000]  他勝過了撒旦三次的試探
[00:15:14.000 --> 00:15:17.000]  主耶穌行了很多的神蹟
[00:15:17.000 --> 00:15:20.000]  包括趕鬼和赦罪
[00:15:20.000 --> 00:15:28.000]  這些行動都表明他是一位勝過魔鬼和罪惡的君王
[00:15:28.000 --> 00:15:32.000]  他願意騎一匹小驢
[00:15:32.000 --> 00:15:35.000]  謙虛地進入耶路撒冷
[00:15:35.000 --> 00:15:38.000]  在七節、九節我們看到很多人
[00:15:38.000 --> 00:15:41.000]  把自己的衣服鋪在路上
[00:15:41.000 --> 00:15:44.000]  有些人在樹上撒下樹枝鋪在路上
[00:15:44.000 --> 00:15:47.000]  他們為什麼要這樣做呢?
[00:15:47.000 --> 00:15:53.000]  在《舊約聖經》我看到一段經文
[00:15:53.000 --> 00:15:55.000]  在《列王記》第九章
[00:15:55.000 --> 00:15:59.000]  有一段是記載關於以利沙先知
[00:15:59.000 --> 00:16:02.000]  他派了一個先知門徒
[00:16:02.000 --> 00:16:08.000]  去鼓勒一位以色列的將軍耶護做王
[00:16:08.000 --> 00:16:12.000]  在《列王記》第九章十二至十三節
[00:16:12.000 --> 00:16:15.000]  先知鼓勒了耶護
[00:16:15.000 --> 00:16:17.000]  耶護的手下就問他
[00:16:17.000 --> 00:16:21.000]  「那個年輕人走來講什麼?」
[00:16:21.000 --> 00:16:23.000]  所以耶護怎麼說呢?
[00:16:23.000 --> 00:16:25.000]  「他說」就是耶護
[00:16:25.000 --> 00:16:28.000]  「他如此如此對我說」
[00:16:28.000 --> 00:16:29.000]  即是有些東西不說了
[00:16:29.000 --> 00:16:32.000]  最重要的是「耶護如此說
[00:16:32.000 --> 00:16:34.000]  我鼓勒在以色列的王」
[00:16:34.000 --> 00:16:38.000]  於是那些人就把自己的衣服
[00:16:38.000 --> 00:16:41.000]  鋪在台階的上層
[00:16:41.000 --> 00:16:43.000]  在耶護的下面
[00:16:43.000 --> 00:16:47.000]  他們吹歌「耶護做王了」
[00:16:47.000 --> 00:16:50.000]  所以把衣服鋪在地上
[00:16:50.000 --> 00:16:55.000]  可以說是尊崇一位王的做法
[00:16:55.000 --> 00:17:00.000]  人民似乎是從耶穌騎驢
[00:17:00.000 --> 00:17:04.000]  這個行動就認定了耶穌是微塞
[00:17:04.000 --> 00:17:08.000]  耶穌是以一個王的姿態進入耶路撒冷
[00:17:08.000 --> 00:17:12.000]  所以在人群中有人大聲喊
[00:17:12.000 --> 00:17:14.000]  「和撒拿歸大衛的子
[00:17:14.000 --> 00:17:16.000]  奉主名來的
[00:17:16.000 --> 00:17:18.000]  是應當稱頌的
[00:17:18.000 --> 00:17:20.000]  至高無上和撒拿」
[00:17:20.000 --> 00:17:25.000]  偶然有些詩歌歌詞也有「和撒拿」
[00:17:25.000 --> 00:17:27.000]  我們不斷地唱
[00:17:27.000 --> 00:17:29.000]  但可能不知道意思
[00:17:29.000 --> 00:17:31.000]  這個詞
[00:17:31.000 --> 00:17:34.000]  英文來說是Hosanna
[00:17:34.000 --> 00:17:36.000]  希伯來文也差不多
[00:17:36.000 --> 00:17:38.000]  Hosanna
[00:17:38.000 --> 00:17:40.000]  這是一個音譯
[00:17:40.000 --> 00:17:42.000]  本來這個詞的意思
[00:17:42.000 --> 00:17:44.000]  是求救的意思
[00:17:44.000 --> 00:17:46.000]  救我們吧!馬上救我們吧!
[00:17:46.000 --> 00:17:48.000]  現在就救吧!Hosanna
[00:17:48.000 --> 00:17:50.000]  就是這個意思
[00:17:50.000 --> 00:17:54.000]  為什麼這裡是一個稱頌的話?
[00:17:54.000 --> 00:17:57.000]  稱頌上帝的話
[00:17:57.000 --> 00:17:59.000]  在12月13日
[00:17:59.000 --> 00:18:01.000]  我們見到耶穌進入了耶路撒冷
[00:18:01.000 --> 00:18:03.000]  什麼地方都沒有
[00:18:03.000 --> 00:18:05.000]  馬上去到聖殿
[00:18:05.000 --> 00:18:08.000]  見到聖殿裡有人做買賣
[00:18:08.000 --> 00:18:10.000]  把他們趕出去
[00:18:10.000 --> 00:18:14.000]  也推倒了兌換銀錢的人的桌子
[00:18:14.000 --> 00:18:17.000]  和販賣甲子的人的凳子
[00:18:17.000 --> 00:18:21.000]  還說:上帝說我的聖殿要作禱告的殿
[00:18:21.000 --> 00:18:25.000]  你們卻把它變成賊窩
[00:18:25.000 --> 00:18:30.000]  聖殿裡為什麼會有做買賣的人
[00:18:30.000 --> 00:18:32.000]  而被耶穌罵呢?
[00:18:32.000 --> 00:18:35.000]  其實也是有原因的
[00:18:35.000 --> 00:18:37.000]  以前的聖殿
[00:18:37.000 --> 00:18:40.000]  只有耶路撒冷一間
[00:18:40.000 --> 00:18:43.000]  當猶太人要向上帝獻祭
[00:18:43.000 --> 00:18:45.000]  無論他家有多遠
[00:18:45.000 --> 00:18:47.000]  離開耶路有多遠
[00:18:47.000 --> 00:18:53.000]  要獻祭就只能去到耶路撒冷的聖殿去獻
[00:18:53.000 --> 00:18:55.000]  我們想一想
[00:18:55.000 --> 00:18:57.000]  如果你想獻一隻羊給上帝
[00:18:57.000 --> 00:19:00.000]  牽著一隻羊走很遠的路
[00:19:00.000 --> 00:19:02.000]  去到耶路撒冷
[00:19:02.000 --> 00:19:04.000]  那隻羊可能半死
[00:19:04.000 --> 00:19:07.000]  所以很不容易的
[00:19:07.000 --> 00:19:10.000]  上帝也想到這件事
[00:19:10.000 --> 00:19:12.000]  上帝知道的
[00:19:12.000 --> 00:19:14.000]  給他一個折衷辦法
[00:19:14.000 --> 00:19:16.000]  你把羊的價值賣掉
[00:19:16.000 --> 00:19:17.000]  變成錢
[00:19:17.000 --> 00:19:20.000]  你去到耶路撒冷再買回來就行了
[00:19:20.000 --> 00:19:24.000]  所以為了方便
[00:19:24.000 --> 00:19:27.000]  來到獻祭的人
[00:19:27.000 --> 00:19:30.000]  在聖殿那裡
[00:19:30.000 --> 00:19:34.000]  當然要經過祭司們的准許
[00:19:34.000 --> 00:19:36.000]  在聖殿的院子裡面
[00:19:36.000 --> 00:19:38.000]  賣牛羊
[00:19:38.000 --> 00:19:40.000]  方便那些獻祭的人
[00:19:45.000 --> 00:19:48.000]  但是
[00:19:48.000 --> 00:19:54.000]  如果你每個人都去聖殿賣
[00:19:54.000 --> 00:19:56.000]  那就很麻煩
[00:19:56.000 --> 00:19:58.000]  每個人都想賺錢
[00:19:58.000 --> 00:20:02.000]  所以那些做祭司的
[00:20:02.000 --> 00:20:04.000]  就要發許可證
[00:20:04.000 --> 00:20:06.000]  你想來這裡賣
[00:20:06.000 --> 00:20:08.000]  一定要祭司同意才行
[00:20:08.000 --> 00:20:10.000]  無所謂的
[00:20:10.000 --> 00:20:14.000]  你把羊和牛賣貴一點就行了
[00:20:14.000 --> 00:20:18.000]  羊毛紙都是出自羊身上的
[00:20:18.000 --> 00:20:21.000]  那祭司要收錢的時候
[00:20:21.000 --> 00:20:24.000]  當然又過水濕腳
[00:20:24.000 --> 00:20:26.000]  收些賄賂
[00:20:26.000 --> 00:20:28.000]  除了牛羊之外
[00:20:28.000 --> 00:20:30.000]  甲也可以用來獻祭的
[00:20:30.000 --> 00:20:33.000]  是窮人的祭物
[00:20:33.000 --> 00:20:35.000]  如果你真的窮得很
[00:20:35.000 --> 00:20:36.000]  甲也買不起
[00:20:36.000 --> 00:20:38.000]  牛羊也獻不起
[00:20:38.000 --> 00:20:40.000]  那你自己去捉麻雀
[00:20:40.000 --> 00:20:41.000]  也可以的
[00:20:41.000 --> 00:20:43.000]  上帝也收的
[00:20:43.000 --> 00:20:45.000]  你自己去捉麻雀來獻祭
[00:20:45.000 --> 00:20:49.000]  聖殿裡面有一堆換銀錢的人
[00:20:49.000 --> 00:20:52.000]  因為聖殿裡面用的錢
[00:20:52.000 --> 00:20:56.000]  就不能用羅馬人的錢幣
[00:20:56.000 --> 00:20:58.000]  羅馬人的錢幣不能收的
[00:20:58.000 --> 00:21:00.000]  所以在聖殿裡面
[00:21:00.000 --> 00:21:04.000]  他們用一種特別的聖殿用的錢
[00:21:04.000 --> 00:21:07.000]  但是這些錢就在聖殿裡面用
[00:21:07.000 --> 00:21:10.000]  你在外面平常是不能用的
[00:21:10.000 --> 00:21:13.000]  所以就要兌換
[00:21:13.000 --> 00:21:17.000]  好像我們如果出外旅行
[00:21:17.000 --> 00:21:19.000]  帶著澳幣去到日本
[00:21:19.000 --> 00:21:20.000]  你買不到東西
[00:21:20.000 --> 00:21:23.000]  你一定要用日幣才買得到東西
[00:21:23.000 --> 00:21:27.000]  這些民眾去到聖殿
[00:21:27.000 --> 00:21:29.000]  要交稅
[00:21:29.000 --> 00:21:31.000]  或者你想奉獻錢財
[00:21:31.000 --> 00:21:35.000]  就麻煩你去兌換銀錢那裡
[00:21:35.000 --> 00:21:37.000]  換一些聖殿的錢幣
[00:21:37.000 --> 00:21:40.000]  才可以用來奉獻
[00:21:40.000 --> 00:21:44.000]  但是耶穌就將這些賣牛羊甲子兌換錢幣
