
[00:00:00.000 --> 00:00:03.640]  我們今天繼續講這個祈禱的功課
[00:06:41.040 --> 00:06:43.540]  有些人很久沒有見面
[00:06:43.540 --> 00:06:45.140]  可能已經很老了
[00:06:45.140 --> 00:06:47.840]  突然間他給你一個E-mail
[00:06:47.840 --> 00:06:49.440]  或者送一張聖誕卡給你
[00:06:49.440 --> 00:06:50.040]  你會很驚訝
[00:06:50.040 --> 00:06:52.740]  咦!他還沒死?
[00:06:52.740 --> 00:06:54.340]  沒什麼親情
[00:06:54.340 --> 00:06:56.640]  因爲你和他沒有關係
[00:06:56.640 --> 00:06:59.240]  但是那個人和你有關係的時候
[00:06:59.240 --> 00:07:01.840]  那種心連心不一樣
[00:07:01.840 --> 00:07:04.240]  神想我們的合一
[00:07:04.240 --> 00:07:08.140]  是心連心的那種連結
[00:07:08.140 --> 00:07:10.740]  不是表面上一起這麼簡單
[00:07:10.740 --> 00:07:13.640]  是心連心的祈禱
[00:07:13.640 --> 00:07:16.640]  我們一個人有痛苦的時候
[00:07:16.640 --> 00:07:17.840]  當他在祈禱當中
[00:07:17.840 --> 00:07:21.140]  表達他那種關切的悲哀的時候
[00:07:21.140 --> 00:07:24.740]  其他人和他一起流淚
[00:07:24.740 --> 00:07:27.340]  一起有種fellowship
[00:07:27.340 --> 00:07:29.940]  這個是一起祈禱的意思
[00:07:29.940 --> 00:07:32.840]  我們求主幫助我們學會祈禱
[00:07:32.840 --> 00:07:34.840]  今天我們想選用的經文
[00:07:34.840 --> 00:07:38.440]  是《使徒行傳》第十二章
[00:07:38.440 --> 00:07:39.240]  這裏說到
[00:07:39.240 --> 00:07:41.840]  「相信父神的美善安排
[00:07:41.840 --> 00:07:45.340]  全然信服神的大能」
[00:07:45.340 --> 00:07:47.240]  這裏說當時希律王
[00:07:47.240 --> 00:07:50.140]  下手伏害了教會中幾個人
[00:07:50.140 --> 00:07:53.040]  用刀殺了約翰的哥哥雅各
[00:07:53.040 --> 00:07:56.040]  他見這件事博得猶太人的歡心
[00:07:56.040 --> 00:07:57.640]  就在這個月節
[00:07:57.640 --> 00:08:00.540]  他教節的時候就捉拿了彼得
[00:08:00.540 --> 00:08:03.540]  捉到了就將他關在監裏面
[00:08:03.540 --> 00:08:07.340]  就交給了四班士兵看守
[00:08:07.340 --> 00:08:10.140]  每班四個人打算過了餘節
[00:08:10.140 --> 00:08:13.540]  就將他提出來交給民衆
[00:08:13.540 --> 00:08:16.840]  彼得就這樣被拘留在監裏面
[00:08:16.840 --> 00:08:21.440]  但教會卻爲他逼切的祈禱
[00:08:21.440 --> 00:08:27.140]  有些譯本就說切切的祈禱
[00:08:27.140 --> 00:08:29.640]  我們講到使徒行傳裏面
[00:08:29.640 --> 00:08:31.240]  想提一提
[00:08:31.240 --> 00:08:34.240]  使徒行傳有些人說
[00:08:34.240 --> 00:08:36.440]  使徒在做些什麼
[00:08:36.440 --> 00:08:38.240]  有些解經說
[00:08:38.240 --> 00:08:39.440]  不如說
[00:08:39.440 --> 00:08:41.640]  其實不要說使徒行傳
[00:08:41.640 --> 00:08:44.140]  應該是聖靈行傳
[00:08:44.140 --> 00:08:48.340]  聖靈席着使徒做很多的工作
[00:08:48.340 --> 00:08:50.240]  所以使徒行傳也有名
[00:08:50.240 --> 00:08:52.440]  是聖靈行傳
[00:08:52.440 --> 00:08:57.240]  使徒行傳裏面強調聖靈的充滿
[00:08:57.240 --> 00:09:02.140]  當人謙卑到神面前祈禱的時候
[00:09:02.140 --> 00:09:04.740]  聖靈就充滿我們
[00:09:04.740 --> 00:09:06.640]  聖靈爲我們祈禱
[00:09:06.640 --> 00:09:09.440]  聖靈想我們和祂一起祈禱
[00:09:09.440 --> 00:09:11.640]  所以當我們追求聖靈充滿
[00:09:11.640 --> 00:09:14.240]  就是說我們謙卑自己
[00:09:14.240 --> 00:09:16.040]  充滿這個字很特別
[00:09:16.040 --> 00:09:19.040]  就是說你要倒掉原本你有的東西
[00:09:19.040 --> 00:09:20.740]  纔可以充滿
[00:09:20.740 --> 00:09:22.140]  我們人有什麼呢
[00:09:22.140 --> 00:09:25.040]  人心裏面有的是一種驕傲
[00:09:25.040 --> 00:09:26.640]  就是覺得自己可以
[00:09:26.640 --> 00:09:29.040]  所以人爲什麼不祈禱呢
[00:09:29.040 --> 00:09:31.340]  人覺得自己可以
[00:09:31.340 --> 00:09:32.940]  人覺得自己很可以
[00:09:32.940 --> 00:09:34.840]  爲什麼需要祈禱呢
[00:09:34.840 --> 00:09:36.740]  就是說借飯祈禱
[00:09:36.740 --> 00:09:39.540]  其實我們都是隨便借飯
[00:09:39.540 --> 00:09:41.240]  講真的
[00:09:41.240 --> 00:09:45.340]  就是肚子餓的時候煮飯就喫
[00:09:45.340 --> 00:09:46.740]  當你生病的時候
[00:09:46.740 --> 00:09:48.140]  當你喫不了東西
[00:09:48.140 --> 00:09:50.740]  餓了幾天在醫院裏面
[00:09:50.740 --> 00:09:54.040]  我們有些姐妹剛剛去照完腸
[00:09:54.040 --> 00:09:56.840]  照出來那天很開心
[00:09:56.840 --> 00:09:58.640]  真的感謝神
[00:09:58.640 --> 00:10:00.440]  我們一祈禱
[00:10:00.440 --> 00:10:01.640]  我們覺得自己有
[00:10:01.640 --> 00:10:02.840]  不需要求神
[00:10:02.840 --> 00:10:04.840]  不需要麻煩神
[00:10:04.840 --> 00:10:08.340]  現在在這個情況底下
[00:10:08.340 --> 00:10:12.540]  教會受到一個很大的困難
[00:10:12.540 --> 00:10:14.140]  其實《使律行尊》裏面
[00:10:14.140 --> 00:10:16.540]  講到整個教會的歷史裏面
[00:10:16.540 --> 00:10:17.940]  初期教會
[00:10:17.940 --> 00:10:18.640]  我聽到很多人說
[00:10:18.640 --> 00:10:21.040]  我們要效法初期教會
[00:10:21.040 --> 00:10:23.240]  我們很想效法初期教會
[00:10:23.240 --> 00:10:24.240]  初期教會
[00:10:24.240 --> 00:10:27.740]  早期教會的特徵是什麼呢
[00:10:27.740 --> 00:10:29.440]  就是被逼白
[00:10:29.440 --> 00:10:30.740]  苦難
[00:10:30.740 --> 00:10:33.040]  所以你說我們會怎麼教會呢
[00:10:33.040 --> 00:10:35.340]  回覆初期教會的樣子
[00:10:35.340 --> 00:10:37.040]  神都聽我們祈禱
[00:10:37.040 --> 00:10:40.040]  就逼白來
[00:10:40.040 --> 00:10:42.140]  逼白有什麼好處呢
[00:10:42.140 --> 00:10:44.440]  讓我們知道自己不行
[00:10:44.440 --> 00:10:48.640]  靠自己沒有福分
[00:10:48.640 --> 00:10:50.440]  沒有力量
[00:10:50.440 --> 00:10:52.140]  唯有祈禱
[00:10:52.140 --> 00:10:55.640]  這裏講到一個很特別的情況
[00:10:55.640 --> 00:10:58.840]  就是當時希律
[00:10:58.840 --> 00:11:01.440]  這個希律從耶穌時代的希律
[00:11:01.440 --> 00:11:03.640]  已經是他的孫子
[00:11:03.640 --> 00:11:08.140]  這個希律都是一個當時分封的王
[00:11:08.140 --> 00:11:10.040]  是羅馬人
[00:11:10.040 --> 00:11:15.540]  用一些以東人和猶太人有關係的人
[00:11:15.540 --> 00:11:17.940]  去統治猶太人
[00:11:17.940 --> 00:11:22.340]  這個希律王將下手殺了雅各
[00:11:22.340 --> 00:11:26.540]  我們知道耶穌有三大使徒
[00:11:26.540 --> 00:11:28.540]  哪三大
[00:11:28.540 --> 00:11:31.640]  彼得、雅各、約翰
[00:11:31.640 --> 00:11:34.140]  三大使徒裏面
[00:11:34.140 --> 00:11:36.840]  最早死的就是雅各
[00:11:36.840 --> 00:11:39.440]  雅各沒有什麼著作
[00:11:39.440 --> 00:11:42.140]  那本雅各書不是這個雅各寫的
[00:11:42.140 --> 00:11:45.440]  是耶穌的兄弟雅各
[00:11:45.440 --> 00:11:46.440]  我們發覺
[00:11:46.440 --> 00:11:50.540]  彼得、約翰有彼得前後書
[00:11:50.540 --> 00:11:53.340]  約翰有約翰福音、約翰一二三書
[00:11:53.340 --> 00:11:57.440]  但爲什麼雅各這麼早就離開呢
[00:11:57.440 --> 00:11:59.440]  我們不知道爲什麼
[00:11:59.440 --> 00:12:02.540]  雅各當他被捉拿的時候
[00:12:02.540 --> 00:12:04.940]  教會有沒有爲他祈禱呢
[00:12:04.940 --> 00:12:07.540]  當然有
[00:12:07.540 --> 00:12:09.440]  但神很奇妙
[00:12:09.440 --> 00:12:14.940]  容讓雅各被害
[00:12:14.940 --> 00:12:17.840]  那時候我們還祈不祈禱呢
[00:12:17.840 --> 00:12:21.240]  當有不好的事情發生了之後
[00:12:21.240 --> 00:12:22.540]  我們第一個就說
[00:12:22.540 --> 00:12:23.840]  祈什麼祈
[00:12:23.840 --> 00:12:28.340]  人都死了
[00:12:28.340 --> 00:12:29.940]  有時候我在醫院裏面
[00:12:29.940 --> 00:12:32.740]  見到一些弟兄姊妹
[00:12:32.740 --> 00:12:34.740]  去醫院探病
[00:12:34.740 --> 00:12:37.740]  不是每個都活着
[00:12:37.740 --> 00:12:39.940]  病得很嚴重
[00:12:39.940 --> 00:12:46.640]  很多時候都會離開世界
[00:12:46.640 --> 00:12:49.940]  我親自見過一些人斷氣
[00:12:49.940 --> 00:12:52.840]  陪他一起
[00:12:52.840 --> 00:12:55.940]  那神是不是不聽祈禱呢
[00:12:55.940 --> 00:12:57.340]  在那時候
[00:12:57.340 --> 00:13:00.040]  你說很灰心
[00:13:00.040 --> 00:13:02.640]  神都沒有聽我祈禱
[00:13:02.640 --> 00:13:09.940]  記不記得耶穌去探拉撒路的時候
[00:13:09.940 --> 00:13:13.740]  馬大馬尼亞都不想祈禱
[00:13:13.740 --> 00:13:14.640]  祂只幫耶穌說
[00:13:14.640 --> 00:13:15.740]  你早點來就好了
[00:13:15.740 --> 00:13:17.740]  現在沒有救了
[00:13:17.740 --> 00:13:19.340]  死了
[00:13:19.340 --> 00:13:20.840]  四天了
[00:13:20.840 --> 00:13:22.240]  已經發臭了
[00:13:22.240 --> 00:13:24.240]  那時候沒有冰箱
[00:13:24.240 --> 00:13:25.540]  臭了
[00:13:25.540 --> 00:13:27.340]  已經沒有了
[00:13:27.340 --> 00:13:29.240]  我們人在一個地步
[00:13:29.240 --> 00:13:32.040]  我們覺得不需要祈禱
[00:13:32.040 --> 00:13:37.140]  但是原來苦難繼續讓我們去到主的面前
[00:13:37.140 --> 00:13:37.840]  第一
[00:13:37.840 --> 00:13:39.340]  我想告訴大家
[00:13:39.340 --> 00:13:40.440]  我們祈禱
[00:13:40.440 --> 00:13:43.640]  神給我們安慰
[00:13:43.640 --> 00:13:45.740]  神給我們安慰
[00:13:45.740 --> 00:13:47.640]  當困難來的時候
[00:13:47.640 --> 00:13:49.440]  在哪裏得到安慰呢
[00:13:49.440 --> 00:13:52.440]  在父神那裏得到安慰
[00:13:52.440 --> 00:13:56.540]  原來我們受苦的時候
[00:13:56.540 --> 00:13:57.740]  大家記不記得
[00:13:57.740 --> 00:14:00.140]  當我們受苦的時候
[00:14:00.140 --> 00:14:02.840]  神在做什麼呢
[00:14:02.840 --> 00:14:03.940]  拍掌啊
[00:14:03.940 --> 00:14:04.640]  不是哦
[00:14:04.640 --> 00:14:06.640]  神不是想我們死
[00:14:06.640 --> 00:14:10.140]  耶穌基督見到拉撒路死了的時候
[00:14:10.140 --> 00:14:12.140]  曾經形容祂
[00:14:12.140 --> 00:14:14.140]  祂哭了
[00:14:14.140 --> 00:14:17.940]  是最短的一次聖經
[00:14:17.940 --> 00:14:20.440]  耶穌哭了
[00:14:20.440 --> 00:14:23.940]  耶穌和我們一起受苦
[00:14:23.940 --> 00:14:26.040]  原來在苦難當中
[00:14:26.040 --> 00:14:28.840]  讓神與我們一起
[00:14:28.840 --> 00:14:32.740]  我們可以經歷到神的痛苦
[00:14:32.740 --> 00:14:35.240]  當神給我們痛苦的時候
[00:14:35.240 --> 00:14:37.340]  我們有一個福分
[00:14:37.340 --> 00:14:38.340]  這個福分就是
[00:14:38.340 --> 00:14:41.140]  Fellowship in Suffering
[00:14:41.140 --> 00:14:44.640]  我們明白神的苦難
[00:14:44.640 --> 00:14:49.040]  我們明白神爲我們受那種苦難
[00:14:49.040 --> 00:14:50.140]  大家記不記得
[00:14:50.140 --> 00:14:54.740]  伯多罕將他的兒子要獻上的時候
[00:14:54.740 --> 00:14:56.340]  那把刀已經要下去
[00:14:56.340 --> 00:15:00.340]  最後一刻要殺已殺的時候
[00:15:00.340 --> 00:15:03.640]  神想什麼呢
[00:15:03.640 --> 00:15:07.340]  神想伯多罕經歷一下
[00:15:07.340 --> 00:15:10.140]  他的苦是什麼
[00:15:10.140 --> 00:15:13.840]  我們生命的苦有一個原因
[00:15:13.840 --> 00:15:16.240]  原來神很看得起我們
[00:15:16.240 --> 00:15:18.540]  讓我們來經歷
[00:15:18.540 --> 00:15:21.440]  神那種心裏面的痛苦
[00:15:21.440 --> 00:15:24.340]  創造天地萬物的主
[00:15:24.340 --> 00:15:27.940]  竟然爲人受苦
[00:15:27.940 --> 00:15:30.040]  竟然受苦
[00:15:30.040 --> 00:15:32.740]  這是一個極大的奧祕
[00:15:32.740 --> 00:15:36.140]  本來我們的神不需要有苦難
[00:15:36.140 --> 00:15:38.840]  但他因爲愛的緣故
[00:15:38.840 --> 00:15:40.740]  甘願受苦
[00:15:40.740 --> 00:15:42.740]  所以耶穌在黑色瑪麗園
[00:15:42.740 --> 00:15:44.740]  祂自己要上十字架的時候
[00:15:44.740 --> 00:15:46.840]  祂知道很大的苦難
[00:15:46.840 --> 00:15:50.940]  當時天父沒有應允耶穌的祈禱
[00:15:50.940 --> 00:15:53.340]  沒有將這個苦杯挪開
[00:15:53.340 --> 00:15:56.340]  因爲我們的父神
[00:15:56.340 --> 00:16:00.140]  同樣要受苦難
[00:16:00.140 --> 00:16:05.340]  他見到自己的愛子要釘死的時候
[00:16:05.340 --> 00:16:11.340]  那種苦是我們想象不到的
[00:16:11.340 --> 00:16:13.540]  我們中間有很多的家長
[00:16:13.540 --> 00:16:17.640]  我見到你的子女病的時候
[00:16:17.640 --> 00:16:22.540]  你恨不得不如自己病
[00:16:22.540 --> 00:16:24.840]  如果你有個子女
[00:16:24.840 --> 00:16:28.340]  竟然會因病離開世界
[00:16:28.340 --> 00:16:31.040]  你心裏面所受的苦
[00:16:31.040 --> 00:16:37.340]  是遠超過你的兒女所受的苦
[00:16:37.340 --> 00:16:40.640]  神讓我們在苦難當中繼續祈禱
[00:16:40.640 --> 00:16:42.340]  得到安慰
[00:16:42.340 --> 00:16:44.940]  得到力量
[00:16:44.940 --> 00:16:46.340]  我們雖然不明白
[00:16:46.340 --> 00:16:49.540]  我們不明白爲什麼雅各沒有被救
[00:16:49.540 --> 00:16:51.940]  不是雅各不好
[00:16:51.940 --> 00:16:53.140]  大家記得
[00:16:53.140 --> 00:16:55.140]  如果你現在在世上
[00:16:55.140 --> 00:16:56.740]  我不知道你有多長命
[00:16:56.740 --> 00:16:59.340]  如果你短命過你最愛的人
[00:16:59.340 --> 00:17:00.140]  不是你不好
[00:17:00.140 --> 00:17:02.940]  不是神要懲罰你
[00:17:02.940 --> 00:17:08.140]  是神有祂自己奇妙的計劃
[00:17:08.140 --> 00:17:11.740]  其實我想不如早點死會好些
[00:17:11.740 --> 00:17:13.140]  很多人有沒有聽過我說
[00:17:13.140 --> 00:17:15.240]  早死早着
[00:17:15.240 --> 00:17:18.140]  特別香港那些山地很貴
[00:17:18.140 --> 00:17:22.740]  你遲點死山地都沒有
[00:17:22.740 --> 00:17:26.240]  其實神很奇妙
[00:17:26.240 --> 00:17:29.740]  神讓我們經歷這些苦難
[00:17:29.740 --> 00:17:30.740]  讓我們祈禱
[00:17:30.740 --> 00:17:32.140]  逼切地祈禱
[00:17:32.140 --> 00:17:33.340]  我們學會感謝神
[00:17:33.340 --> 00:17:37.440]  我們學會信服在神的主權當中
[00:17:37.440 --> 00:17:41.640]  我們堅信神仍然是美善
[00:17:41.640 --> 00:17:43.840]  在苦難來的時候
[00:17:43.840 --> 00:17:50.240]  我們仍然深信神是美善
[00:17:50.240 --> 00:17:53.940]  我們什麼叫信心增長呢?
[00:17:53.940 --> 00:17:55.140]  剛纔我們領事的弟兄
[00:17:55.140 --> 00:17:58.740]  幫我們祈禱講到信心增長
[00:17:58.740 --> 00:18:00.840]  信心增長是什麼呢?
[00:18:00.840 --> 00:18:02.840]  怎樣纔是增長呢?
[00:18:02.840 --> 00:18:05.940]  就是我們在一個很惡劣的環境
[00:18:05.940 --> 00:18:10.340]  仍然相信神有美善的計劃
[00:18:10.340 --> 00:18:13.140]  仍然相信神是好的
[00:18:13.140 --> 00:18:17.140]  仍然相信神的主權是很好的
[00:18:17.140 --> 00:18:21.540]  好像藥室被人冤枉去坐牢
[00:18:21.540 --> 00:18:25.740]  被人賣了去埃及
[00:18:25.740 --> 00:18:27.840]  在那個過程當中
[00:18:27.840 --> 00:18:31.740]  被等待的時候
[00:18:31.740 --> 00:18:33.240]  很痛苦
[00:18:33.240 --> 00:18:36.740]  但他深信神的美善
[00:18:36.740 --> 00:18:38.240]  各位弟兄姊妹
[00:18:38.240 --> 00:18:41.640]  我不知道你現在是否在困難當中
[00:18:41.640 --> 00:18:44.440]  有些東西好像沒有解救
[00:18:44.440 --> 00:18:46.340]  一直等都未到
[00:18:46.340 --> 00:18:49.240]  特別在困難的時候等很久
[00:18:49.240 --> 00:18:50.240]  時間不是很長
[00:18:50.240 --> 00:18:52.440]  但覺得等很久
[00:18:52.440 --> 00:18:53.640]  我整牙的時候
[00:18:53.640 --> 00:18:56.040]  整了一個小時
[00:18:56.040 --> 00:18:57.840]  一個半小時
[00:18:57.840 --> 00:18:58.640]  睜開口
[00:18:58.640 --> 00:19:01.240]  我覺得好像永遠
[00:19:01.240 --> 00:19:03.340]  他塞了東西在我口中
