
[00:00:00.000 --> 00:00:05.620]  (主席)各位主席,因此讓我們一起敬拜
[00:05:08.680 --> 00:05:09.680]  但是今天
[00:05:09.680 --> 00:05:11.480]  在上帝裡面
[00:05:11.480 --> 00:05:14.080]  我們要看得恢復忠道的意思
[00:05:14.080 --> 00:05:18.680]  我們在主愛裡面
[00:05:18.680 --> 00:05:20.680]  其實不分長短
[00:05:20.680 --> 00:05:22.480]  都是一樣長短的
[00:05:22.480 --> 00:05:23.880]  在神愛當中
[00:05:23.880 --> 00:05:25.480]  我們就是這樣
[00:05:25.480 --> 00:05:26.880]  求主幫助我們
[00:05:26.880 --> 00:05:28.880]  我們找到我們在教會裡面
[00:05:28.880 --> 00:05:31.680]  要扮演什麼角色
[00:05:31.680 --> 00:05:38.880]  保羅在彼得前書
[00:05:38.880 --> 00:05:44.080]  那裡說我們都是君尊的祭司
[00:05:44.080 --> 00:05:45.880]  我們君尊的祭司意思
[00:05:45.880 --> 00:05:47.080]  不是很多人誤解
[00:05:47.080 --> 00:05:48.480]  我們都是祭司
[00:05:48.480 --> 00:05:51.080]  所以把牧師傳道獻祭
[00:05:51.080 --> 00:05:51.880]  不是這樣
[00:05:51.880 --> 00:05:53.080]  燒了牧師傳道
[00:05:53.080 --> 00:05:54.280]  不是這個意思
[00:05:54.280 --> 00:05:56.480]  是我們每個人都要參與侍奉
[00:05:56.480 --> 00:05:57.480]  弟兄姊妹
[00:05:57.480 --> 00:06:00.280]  今天很多人來教會真的坐的
[00:06:00.280 --> 00:06:02.480]  從來都不參與侍奉
[00:06:02.480 --> 00:06:03.280]  我有一次
[00:06:03.280 --> 00:06:04.880]  當然現在都不要叫大家起身
[00:06:04.880 --> 00:06:06.480]  我們叫有份參與侍奉的起身
[00:06:06.480 --> 00:06:07.880]  原來很少
[00:06:07.880 --> 00:06:09.680]  大家都是來坐的
[00:06:09.680 --> 00:06:11.280]  今天
[00:06:11.280 --> 00:06:12.880]  又說我不懂得做
[00:06:12.880 --> 00:06:14.680]  沒有人生出來懂的
[00:06:14.680 --> 00:06:16.880]  沒有腦子做不到
[00:06:16.880 --> 00:06:18.880]  腦子都可以參與的
[00:06:18.880 --> 00:06:20.480]  大埔浸信會有個
[00:06:20.480 --> 00:06:21.680]  兩年前我見到
[00:06:21.680 --> 00:06:24.080]  這個長者都來做施事
[00:06:24.080 --> 00:06:25.680]  我就問他幾多歲
[00:06:25.680 --> 00:06:28.080]  你猜猜他幾多歲
[00:06:28.080 --> 00:06:32.280]  猜猜有些回應
[00:06:32.280 --> 00:06:35.280]  一百歲不是吧
[00:06:35.280 --> 00:06:36.280]  八十
[00:06:36.280 --> 00:06:38.280]  好 都近了
[00:06:38.280 --> 00:06:40.280]  他九十三歲
[00:06:40.280 --> 00:06:42.080]  九十三歲還做施事
[00:06:42.080 --> 00:06:43.280]  在大埔做施事
[00:06:43.280 --> 00:06:45.080]  大埔浸信會做施事不簡單
[00:06:45.080 --> 00:06:47.680]  半個小時前要來教會站著招待
[00:06:47.680 --> 00:06:49.080]  派奏報
[00:06:49.080 --> 00:06:53.280]  然後要我們施修奉獻才講道
[00:06:53.280 --> 00:06:57.680]  要講道開始才可以坐下
[00:06:57.680 --> 00:06:59.880]  一個九十三歲的姐妹
[00:06:59.880 --> 00:07:01.480]  都可以繼續做施事
[00:07:01.480 --> 00:07:04.480]  看來沒有人超過九十三歲
[00:07:04.480 --> 00:07:06.480]  即是你都可以做施事
[00:07:06.480 --> 00:07:08.080]  你都可以做招待
[00:07:08.080 --> 00:07:10.480]  有些人說施事沒什麼重要
[00:07:10.480 --> 00:07:12.080]  但施事很重要
[00:07:12.080 --> 00:07:14.480]  因為所有人來到教會
[00:07:14.480 --> 00:07:16.280]  第一見到的是什麼
[00:07:16.280 --> 00:07:18.280]  見到就是施事
[00:07:18.280 --> 00:07:19.880]  他未見到牧師 未見到傳道
[00:07:19.880 --> 00:07:21.080]  見到施事
[00:07:21.080 --> 00:07:24.480]  所以施事那份燦爛的笑容
[00:07:24.480 --> 00:07:26.280]  影響他今天來教會的心情
[00:07:26.280 --> 00:07:28.080]  如果來到見到你板著臉
[00:07:28.080 --> 00:07:30.880]  他都覺得這間教會很大有限
[00:07:30.880 --> 00:07:33.680]  所以施事很重要
[00:07:33.680 --> 00:07:35.680]  你都可以參與
[00:07:35.680 --> 00:07:39.880]  有些人說我不懂
[00:07:39.880 --> 00:07:41.680]  布鎮有一個姐妹
[00:07:41.680 --> 00:07:43.680]  我很佩服她
[00:07:43.680 --> 00:07:48.080]  因為她很多年前
[00:07:48.080 --> 00:07:49.480]  都講幾十年前
[00:07:49.480 --> 00:07:52.080]  她參加教會的女傳道會
[00:07:52.080 --> 00:07:54.480]  即是婦女的聚會
[00:07:54.480 --> 00:07:56.280]  沒有人彈琴
[00:07:56.280 --> 00:07:58.880]  唯有清唱
[00:07:58.880 --> 00:08:00.080]  當年不像現在
[00:08:00.080 --> 00:08:04.480]  我們搞小組 舞琴
[00:08:04.480 --> 00:08:06.280]  搞個Youtube
[00:08:06.280 --> 00:08:07.480]  Youtube有得播
[00:08:07.480 --> 00:08:08.680]  唱什麼歌都有
[00:08:08.680 --> 00:08:11.280]  中古的都有
[00:08:11.280 --> 00:08:13.880]  但以前不行 幾十年前
[00:08:13.880 --> 00:08:17.880]  於是她說我要用心學琴
[00:08:17.880 --> 00:08:19.280]  做詩琴
[00:08:19.280 --> 00:08:20.680]  但她當時幾多歲
[00:08:20.680 --> 00:08:22.080]  六十歲
[00:08:22.080 --> 00:08:24.280]  她不是十六歲
[00:08:24.280 --> 00:08:26.880]  她在六十歲開始學琴
[00:08:26.880 --> 00:08:28.080]  過了一兩年之後
[00:08:28.080 --> 00:08:30.680]  她在女傳道會裏面彈琴
[00:08:30.680 --> 00:08:32.280]  做詩琴
[00:08:32.280 --> 00:08:35.680]  所以她現在都未到六十歲
[00:08:35.680 --> 00:08:38.280]  你都仍然可以參與侍奉
[00:08:38.280 --> 00:08:39.880]  我常常感受
[00:08:39.880 --> 00:08:41.680]  當我願意侍奉主
[00:08:41.680 --> 00:08:45.080]  主就將恩賜加過給我
[00:08:45.080 --> 00:08:46.480]  所以今日
[00:08:46.480 --> 00:08:48.480]  如果你仍然在這裏坐禮拜
[00:08:48.480 --> 00:08:50.080]  求主幫助我們
[00:08:50.080 --> 00:08:52.280]  找到一個角色
[00:08:52.280 --> 00:08:53.880]  教會很需要你
[00:08:53.880 --> 00:08:56.480]  你會說我不是很重要
[00:08:56.480 --> 00:08:58.080]  我很喜歡看球賽
[00:08:58.080 --> 00:09:00.280]  但我初初不喜歡看的
[00:09:00.280 --> 00:09:02.280]  就是雷球
[00:09:02.280 --> 00:09:03.880]  你知不知道什麼是雷球
[00:09:03.880 --> 00:09:07.080]  我覺得這種運動只有兩個人玩
[00:09:07.080 --> 00:09:08.480]  一個是扔球
[00:09:08.480 --> 00:09:10.080]  一個是打球
[00:09:10.080 --> 00:09:12.080]  其他人只是看著
[00:09:12.080 --> 00:09:13.080]  一扔過來
[00:09:13.080 --> 00:09:15.480]  三振玩完就走了
[00:09:15.480 --> 00:09:17.480]  或者一棍打到很遠
[00:09:17.480 --> 00:09:19.080]  你拿不到 又贏了
[00:09:19.080 --> 00:09:21.280]  但後來細心了解
[00:09:21.280 --> 00:09:22.480]  原來不是的
[00:09:22.480 --> 00:09:24.280]  每個在場中間都很重要
[00:09:24.280 --> 00:09:25.280]  在最遠的角落
[00:09:25.280 --> 00:09:27.280]  有一個叫做外野手
[00:09:27.280 --> 00:09:29.480]  他整場球賽就站在那裏
[00:09:29.480 --> 00:09:31.680]  可能整場球賽未接過球
[00:09:31.680 --> 00:09:34.080]  但突然最後一秒那個球飛過來
[00:09:34.080 --> 00:09:35.480]  他一接就接到
[00:09:35.480 --> 00:09:37.080]  他的球就贏了
[00:09:37.080 --> 00:09:38.480]  如果接不到
[00:09:38.480 --> 00:09:40.680]  整隊球會輸球
[00:09:40.680 --> 00:09:42.080]  今日
[00:09:42.080 --> 00:09:44.480]  教會原來你都有份
[00:09:44.480 --> 00:09:46.080]  你都是很重要
[00:09:46.080 --> 00:09:47.880]  所以求主幫助我們
[00:09:47.880 --> 00:09:49.880]  讓我們都願意
[00:09:49.880 --> 00:09:52.880]  在教會的侍奉裏面有份
[00:09:52.880 --> 00:09:54.480]  知道我們要扮演什麼角色
[00:09:54.480 --> 00:09:55.480]  我什麼都不能做
[00:09:55.480 --> 00:09:56.280]  只有一個錯字
[00:09:56.280 --> 00:09:56.880]  不要緊
[00:09:56.880 --> 00:09:58.480]  你可以為教會祈禱
[00:09:58.480 --> 00:10:00.880]  可以參加教會的祈禱會
[00:10:00.880 --> 00:10:01.480]  我不能來
[00:10:01.480 --> 00:10:02.080]  不要緊
[00:10:02.080 --> 00:10:04.280]  我們教會很先進
[00:10:04.280 --> 00:10:05.880]  這個冥恩堂
[00:10:05.880 --> 00:10:07.480]  有WhatsApp的
[00:10:07.480 --> 00:10:08.880]  你有沒有下載
[00:10:08.880 --> 00:10:09.880]  有Apps的
[00:10:09.880 --> 00:10:12.080]  你知道教會的待討需要
[00:10:12.080 --> 00:10:14.680]  你可以為教會需要祈禱
[00:10:14.680 --> 00:10:17.480]  甚至你不需要去找這個人
[00:10:17.480 --> 00:10:18.480]  你可以怎樣
[00:10:18.480 --> 00:10:20.280]  Send個WhatsApp給他
[00:10:20.280 --> 00:10:22.480]  代表你對他的問候
[00:10:22.480 --> 00:10:25.080]  或者現在再先進一點
[00:10:25.080 --> 00:10:26.680]  你可以為他祈禱
[00:10:26.680 --> 00:10:28.080]  錄了音樂
[00:10:28.080 --> 00:10:29.880]  他一開就聽到
[00:10:29.880 --> 00:10:31.680]  有人為我祈禱
[00:10:31.680 --> 00:10:32.480]  是不是
[00:10:32.480 --> 00:10:34.080]  求主幫助我們
[00:10:34.080 --> 00:10:36.080]  當我們每個人都願意參與
[00:10:36.080 --> 00:10:38.080]  我們教會才能夠蒙恩
[00:10:38.080 --> 00:10:39.280]  今日
[00:10:39.280 --> 00:10:41.680]  你有沒有在教會裏面有個崗位
[00:10:41.680 --> 00:10:44.080]  你在教會裏面找到自己的角色
[00:10:44.080 --> 00:10:45.280]  找不找到
[00:10:45.280 --> 00:10:46.680]  求主幫助我們
[00:10:46.680 --> 00:10:48.880]  我們冥恩堂這麼大
[00:10:48.880 --> 00:10:51.480]  當然有東西你可以參與
[00:10:51.480 --> 00:10:54.480]  剛才在你們的停車場
[00:10:54.480 --> 00:10:56.280]  我到那裏崇拜第一堂
[00:10:56.280 --> 00:10:57.680]  經過那幅牆
[00:10:57.680 --> 00:10:59.480]  很多海報
[00:10:59.480 --> 00:11:01.880]  全部都講徵求義工
[00:11:01.880 --> 00:11:03.880]  這個義工那個義工
[00:11:03.880 --> 00:11:06.880]  很多事工都需要大家一起參與
[00:11:06.880 --> 00:11:08.080]  今日
[00:11:08.080 --> 00:11:09.480]  你有沒有參與
[00:11:09.480 --> 00:11:12.080]  你有沒有找到在教會裏面的角色
[00:11:12.080 --> 00:11:14.080]  你不覺得我需要
[00:11:14.080 --> 00:11:16.880]  我來坐就行了
[00:11:16.880 --> 00:11:18.480]  求主幫助我們
[00:11:18.480 --> 00:11:20.680]  找到我們在教會裏面的角色
[00:11:20.680 --> 00:11:24.280]  除了認識自己的教會角色之外
[00:11:24.280 --> 00:11:26.480]  我們很需要這段經文
[00:11:26.480 --> 00:11:30.080]  在菲律賓書第二章三至四章裏一起讀
[00:11:30.080 --> 00:11:32.280]  凡事不可結黨
[00:11:32.280 --> 00:11:35.080]  不可貪圖虛浮的榮耀
[00:11:35.080 --> 00:11:37.080]  只要存心謙卑
[00:11:37.080 --> 00:11:40.080]  各人看別人比自己強
[00:11:40.080 --> 00:11:42.880]  法人也要擔顧自己的事
[00:11:42.880 --> 00:11:44.680]  也要顧別人的事
[00:11:44.680 --> 00:11:45.880]  要記住讀完
[00:11:45.880 --> 00:11:47.080]  除非你有手機
[00:11:47.080 --> 00:11:49.480]  或者聖經
[00:11:49.480 --> 00:11:51.880]  不然一會兒問你又不會回答
[00:11:51.880 --> 00:11:53.880]  自己默看一遍
[00:11:53.880 --> 00:12:00.680]  我當你好像我這麼快看完
[00:12:00.680 --> 00:12:02.680]  要接納什麼
[00:12:02.680 --> 00:12:06.280]  除了認識自己之外要接納什麼
[00:12:06.280 --> 00:12:09.080]  要接納別人、他人
[00:12:09.080 --> 00:12:10.280]  一個團隊
[00:12:10.280 --> 00:12:12.480]  一個人就不成團隊
[00:12:12.480 --> 00:12:14.880]  要超過一個人才是團隊
[00:12:14.880 --> 00:12:17.080]  為什麼這個團隊能夠發揮作用
[00:12:17.080 --> 00:12:19.280]  要彼此接納
[00:12:19.280 --> 00:12:20.280]  有些人說不是的
[00:12:20.280 --> 00:12:22.080]  運動是一個人的
[00:12:22.080 --> 00:12:23.480]  好像打網球
[00:12:23.480 --> 00:12:26.880]  最近如果你喜歡看活動
[00:12:26.880 --> 00:12:28.880]  現在最新的
[00:12:28.880 --> 00:12:30.680]  電視經常播出的
[00:12:30.680 --> 00:12:34.880]  就是澳洲網球公開賽
[00:12:34.880 --> 00:12:36.680]  你見單打的人
[00:12:36.680 --> 00:12:38.280]  一個人在那裏走來走去
[00:12:38.280 --> 00:12:38.880]  其實不是的
[00:12:38.880 --> 00:12:40.280]  是有一個團隊的
[00:12:40.280 --> 00:12:42.280]  後面有整隊團隊
[00:12:42.280 --> 00:12:43.680]  當然是強的那些
[00:12:43.680 --> 00:12:46.080]  那些太差的就沒有了
[00:12:46.080 --> 00:12:47.880]  又有主教練
[00:12:47.880 --> 00:12:49.480]  又有開波教練
[00:12:49.480 --> 00:12:52.080]  又有網前教練
[00:12:52.080 --> 00:12:53.480]  又有營養師
[00:12:53.480 --> 00:12:55.080]  又有物理治療師
[00:12:55.080 --> 00:12:57.680]  整隊人很大隊人
[00:12:57.680 --> 00:13:01.080]  我們需要彼此去接納
[00:13:01.080 --> 00:13:02.080]  求主幫助我們
[00:13:02.080 --> 00:13:04.680]  我們怎樣才可以接納他人呢
[00:13:04.680 --> 00:13:10.880]  經文說我們要全心謙卑
[00:13:10.880 --> 00:13:12.080]  當我們經常覺得
[00:13:12.080 --> 00:13:13.280]  教會我最重要
[00:13:13.280 --> 00:13:15.080]  沒有了我不行
[00:13:15.080 --> 00:13:16.880]  當我們有這樣的心態的時候
[00:13:16.880 --> 00:13:20.680]  我們就很難跟別人同工
[00:13:20.680 --> 00:13:23.080]  當我們有一個謙卑的心
[00:13:23.080 --> 00:13:27.280]  我們才能夠跟別人一起同工
[00:13:27.280 --> 00:13:28.680]  你喜歡足球的人
[00:13:28.680 --> 00:13:30.480]  我見到有些人都穿一件足球衣
[00:13:30.480 --> 00:13:31.880]  不知道你是否真的喜歡足球
[00:13:31.880 --> 00:13:34.080]  還是穿一件衣服
[00:13:34.080 --> 00:13:39.880]  現在世界有兩大球王
[00:13:39.880 --> 00:13:41.880]  哪兩個
[00:13:41.880 --> 00:13:44.080]  不知道了
[00:13:44.080 --> 00:13:45.880]  美斯和誰
[00:13:45.880 --> 00:13:47.080]  斯朗納杜
[00:13:47.080 --> 00:13:48.880]  這兩個兩大球王
[00:13:48.880 --> 00:13:52.280]  不過我比較喜歡美斯
[00:13:52.280 --> 00:13:57.480]  因為我覺得他不只是自己踢
[00:13:57.480 --> 00:13:58.880]  他還接納其他人
[00:13:58.880 --> 00:14:00.880]  他很喜歡交球
[00:14:00.880 --> 00:14:01.680]  他喜歡一個人帶
[00:14:01.680 --> 00:14:03.280]  帶到三四個人圍著他
[00:14:03.280 --> 00:14:04.880]  他把球一交給另一個
[00:14:04.880 --> 00:14:06.080]  就贏了球
[00:14:06.080 --> 00:14:08.080]  但斯朗納杜就不是
[00:14:08.080 --> 00:14:10.480]  他只是低頭自己扭球
[00:14:10.480 --> 00:14:11.680]  基本上
[00:14:11.680 --> 00:14:14.280]  他都是想自己射入球
[00:14:14.280 --> 00:14:15.680]  有人在空位
[00:14:15.680 --> 00:14:17.280]  他基本上不會交球
[00:14:17.280 --> 00:14:19.080]  除了很意外之外
[00:14:19.080 --> 00:14:22.680]  我們要有一份謙卑的心
[00:14:22.680 --> 00:14:25.080]  就是我們覺得自己
[00:14:25.080 --> 00:14:27.080]  只是靠自己不夠
[00:14:27.080 --> 00:14:30.080]  需要其他人一起幫忙
[00:14:30.080 --> 00:14:31.080]  兄弟姐妹
[00:14:31.080 --> 00:14:31.880]  今天
[00:14:31.880 --> 00:14:34.080]  我們怎樣才能夠存謙卑的心
[00:14:34.080 --> 00:14:35.480]  就是我們要有這個心態
[00:14:35.480 --> 00:14:37.880]  個人看扁人怎樣
[00:14:37.880 --> 00:14:39.280]  這樣很慘
[00:14:39.280 --> 00:14:40.880]  每個人都比我厲害
[00:14:40.880 --> 00:14:43.680]  個人看扁人比自己強
[00:14:43.680 --> 00:14:45.480]  每個人都比我厲害怎麼辦
[00:14:45.480 --> 00:14:47.480]  我喜歡有另一個翻譯
[00:14:47.480 --> 00:14:48.080]  聽著
[00:14:48.080 --> 00:14:49.280]  這次沒有powerpoint
[00:14:49.280 --> 00:14:51.080]  你要聽著我讀
[00:14:51.080 --> 00:14:52.480]  個人在別人身上
[00:14:52.480 --> 00:14:54.880]  總有值得學習的地方
[00:14:54.880 --> 00:14:56.280]  再讀一次
[00:14:56.280 --> 00:14:57.680]  個人在別人身上
[00:14:57.680 --> 00:15:00.280]  總有值得學習的地方
[00:15:00.280 --> 00:15:01.880]  到你們讀
[00:15:01.880 --> 00:15:03.880]  個人在別人身上
[00:15:03.880 --> 00:15:06.680]  總有值得學習的地方
[00:15:06.680 --> 00:15:08.080]  意思是
[00:15:08.080 --> 00:15:10.480]  每個人其實都有強項
[00:15:10.480 --> 00:15:11.880]  但很多時候
[00:15:11.880 --> 00:15:13.480]  我們只是看別人的短處
[00:15:13.480 --> 00:15:16.080]  來到教會我們都是用批判的眼光
[00:15:16.080 --> 00:15:16.880]  嘩
[00:15:16.880 --> 00:15:18.480]  看他高得好像一支竹
[00:15:18.480 --> 00:15:19.280]  嘩
[00:15:19.280 --> 00:15:20.680]  他胖得好像一個球
[00:15:20.680 --> 00:15:21.280]  嘩
[00:15:21.280 --> 00:15:22.680]  他頭髮為什麼剪成這樣
[00:15:22.680 --> 00:15:23.680]  現在的弟兄會輕剪
[00:15:23.680 --> 00:15:24.480]  兩邊都沒有
[00:15:24.480 --> 00:15:27.080]  只是中間有些東西
[00:15:27.080 --> 00:15:29.280]  嘩
[00:15:29.280 --> 00:15:31.680]  但如果你
[00:15:31.680 --> 00:15:33.080]  看他的優點又怎樣
[00:15:33.080 --> 00:15:34.080]  嘩
[00:15:34.080 --> 00:15:35.680]  高得很特別
[00:15:35.680 --> 00:15:36.280]  嘩
[00:15:36.280 --> 00:15:37.880]  胖得很可愛
[00:15:37.880 --> 00:15:38.480]  嘩
[00:15:38.480 --> 00:15:40.280]  剪得頭髮很有特色
[00:15:40.280 --> 00:15:42.480]  你用另一個角度很不同
[00:15:42.480 --> 00:15:45.480]  今天為什麼這麼多人不願意來教會侍奉
[00:15:45.480 --> 00:15:46.880]  因為教會侍奉很糟糕
[00:15:46.880 --> 00:15:48.080]  做得好沒什麼人稱讚
[00:15:48.080 --> 00:15:49.480]  做得不好怎麼辦
