
[00:00:00.000 --> 00:00:01.800]  多瑪的疑惑
[00:01:31.000 --> 00:01:31.700]  我想一想
[00:01:31.700 --> 00:01:34.100]  很疑惑
[00:01:34.100 --> 00:01:36.800]  然後公元33年
[00:01:36.800 --> 00:01:38.500]  葛國他
[00:01:38.500 --> 00:01:39.900]  巴勒斯坦地
[00:01:39.900 --> 00:01:42.100]  這班門徒
[00:01:42.100 --> 00:01:43.700]  對著耶穌三年
[00:01:43.700 --> 00:01:45.000]  知道他很多東西
[00:01:45.000 --> 00:01:47.800]  多瑪很疑惑
[00:01:47.800 --> 00:01:50.900]  這個基本上是愛的疑惑
[00:01:50.900 --> 00:01:53.000]  愛的主耶穌他為什麼
[00:01:53.000 --> 00:01:54.500]  會死的呢
[00:01:54.500 --> 00:01:56.800]  為什麼死
[00:01:57.700 --> 00:01:59.000]  他不是要做王的嗎
[00:01:59.000 --> 00:02:01.500]  以為是以色列
[00:02:01.500 --> 00:02:03.200]  猶太人的王
[00:02:03.200 --> 00:02:05.500]  親眼見過主耶穌
[00:02:05.500 --> 00:02:07.300]  在被釘的現場
[00:02:07.300 --> 00:02:09.700]  肉身的受苦
[00:02:09.700 --> 00:02:11.100]  變相
[00:02:11.100 --> 00:02:12.200]  釘痕
[00:02:12.200 --> 00:02:14.500]  在這一刻
[00:02:14.500 --> 00:02:16.200]  主耶穌復活
[00:02:16.200 --> 00:02:16.900]  顯現了
[00:02:16.900 --> 00:02:19.200]  復活
[00:02:19.200 --> 00:02:20.100]  顯現了
[00:02:20.100 --> 00:02:22.200]  等於今天看聖經
[00:02:22.200 --> 00:02:23.300]  不要只看這幾節
[00:02:23.300 --> 00:02:25.100]  如果你有聖經
[00:02:25.100 --> 00:02:28.300]  你應該打開看約翰福音全章
[00:02:28.300 --> 00:02:31.300]  約翰福音全章第20章
[00:02:31.300 --> 00:02:33.900]  20章開始就說
[00:02:33.900 --> 00:02:34.700]  首先
[00:02:34.700 --> 00:02:37.100]  就和穆達拉瑪利亞顯現
[00:02:37.100 --> 00:02:37.900]  向父女
[00:02:37.900 --> 00:02:39.000]  20章第一節
[00:02:39.000 --> 00:02:41.500]  七天的第一天的早晨
[00:02:41.500 --> 00:02:43.400]  天還是很黑的時候
[00:02:43.400 --> 00:02:46.200]  穆達拉瑪利亞就去到墳墓
[00:02:46.200 --> 00:02:48.100]  然後
[00:02:48.100 --> 00:02:50.500]  他就告訴他的門徒
[00:02:50.500 --> 00:02:52.400]  告訴彼得茲
[00:02:53.300 --> 00:02:55.200]  然後到了第十九節
[00:02:55.200 --> 00:02:57.300]  向門徒顯現的時候
[00:02:57.300 --> 00:02:57.900]  那一天
[00:02:57.900 --> 00:03:01.100]  就像是七天的第一天的晚上
[00:03:01.100 --> 00:03:03.900]  早上穆達拉瑪利亞一早就去了
[00:03:03.900 --> 00:03:04.900]  晚上
[00:03:04.900 --> 00:03:07.800]  就向門徒顯現了
[00:03:07.800 --> 00:03:10.200]  向十個門徒顯現
[00:03:10.200 --> 00:03:12.800]  猶太人死了
[00:03:12.800 --> 00:03:16.100]  第一句就和他們說
[00:03:16.100 --> 00:03:17.200]  十九節
[00:03:17.200 --> 00:03:19.200]  晚上
[00:03:19.200 --> 00:03:21.300]  耶穌來站在當中
[00:03:21.300 --> 00:03:22.100]  然後和他們說
[00:03:22.500 --> 00:03:24.700]  願你們平安
[00:03:24.700 --> 00:03:26.500]  說完這句話就
[00:03:26.500 --> 00:03:30.400]  給他們看手和肋旁的傷
[00:03:30.400 --> 00:03:32.400]  門徒一看到會怎樣?
[00:03:32.400 --> 00:03:34.700]  有沒有看聖經?
[00:03:34.700 --> 00:03:37.300]  一看到會怎樣?
[00:03:37.300 --> 00:03:39.100]  聖經的記載就是
[00:03:39.100 --> 00:03:40.800]  就喜樂
[00:03:40.800 --> 00:03:42.200]  很開心
[00:03:42.200 --> 00:03:42.900]  因為
[00:03:42.900 --> 00:03:44.400]  耶穌
[00:03:44.400 --> 00:03:46.600]  被他們看到
[00:03:46.600 --> 00:03:49.900]  然後耶穌有一個反應
[00:03:51.400 --> 00:03:52.900]  願你們平安
[00:03:52.900 --> 00:03:53.900]  負怎樣呢?
[00:03:53.900 --> 00:03:54.700]  是差遣我
[00:03:54.700 --> 00:03:56.500]  我都照樣差遣你們
[00:03:56.500 --> 00:03:59.200]  然後聖經的記載是二十二節
[00:03:59.200 --> 00:04:00.900]  樹鳥姐說
[00:04:00.900 --> 00:04:02.500]  就向
[00:04:02.500 --> 00:04:03.900]  他們
[00:04:03.900 --> 00:04:06.000]  吹一口氣
[00:04:06.000 --> 00:04:11.500]  一個死人復活了向他們吹氣
[00:04:11.500 --> 00:04:12.300]  然後就說
[00:04:12.300 --> 00:04:14.100]  樹鳥姐說
[00:04:14.100 --> 00:04:16.400]  吹一口氣之後就說
[00:04:16.400 --> 00:04:17.800]  領受
[00:04:17.800 --> 00:04:19.100]  聖靈吧
[00:04:20.600 --> 00:04:21.700]  你們赦免誰
[00:04:21.700 --> 00:04:23.100]  我就赦免誰
[00:04:23.100 --> 00:04:24.500]  你們不赦免誰
[00:04:24.500 --> 00:04:25.900]  就不赦免誰
[00:04:25.900 --> 00:04:27.800]  弟兄姊妹
[00:04:27.800 --> 00:04:30.800]  在當中有多少人信了耶穌?
[00:04:30.800 --> 00:04:33.700]  你知道聖靈在你生命裏面
[00:04:33.700 --> 00:04:37.800]  給點反應
[00:04:37.800 --> 00:04:40.800]  有啊!有啊!
[00:04:40.800 --> 00:04:41.600]  我很感恩
[00:04:41.600 --> 00:04:42.800]  沒有反應
[00:04:42.800 --> 00:04:44.600]  不知道聖靈在你生命裏面
[00:04:44.600 --> 00:04:45.600]  很糟糕
[00:04:45.600 --> 00:04:47.800]  誰沒有信耶穌?
[00:04:47.800 --> 00:04:49.400]  有沒有沒有信耶穌?
[00:04:50.700 --> 00:04:53.700]  有沒有沒有信耶穌?
[00:04:53.700 --> 00:04:54.500]  每個人都信了嗎?
[00:04:54.500 --> 00:04:55.900]  沒有?
[00:04:55.900 --> 00:04:58.200]  OK!行!
[00:04:58.200 --> 00:05:00.500]  一會兒我們三福隊跟你講福音
[00:05:00.500 --> 00:05:01.500]  三福隊
[00:05:01.500 --> 00:05:03.300]  志光在哪裏?
[00:05:03.300 --> 00:05:04.900]  在這裏?
[00:05:04.900 --> 00:05:06.900]  聽說是你今天生日
[00:05:06.900 --> 00:05:08.800]  今天就做這個
[00:05:08.800 --> 00:05:10.500]  今天做這個
[00:05:10.500 --> 00:05:13.000]  今天四月一日愚人節又是生日
[00:05:13.000 --> 00:05:13.900]  你快點做這個
[00:05:13.900 --> 00:05:15.200]  好不好?
[00:05:15.200 --> 00:05:16.300]  一會兒年早不要走
[00:05:16.300 --> 00:05:18.800]  我們三福隊隊長跟你講福音
[00:05:18.800 --> 00:05:19.600]  好不好?
[00:05:19.600 --> 00:05:21.500]  你肯信就不說了
[00:05:21.500 --> 00:05:23.200]  聖靈就在你生命裏面
[00:05:23.200 --> 00:05:23.800]  好不好?
[00:05:23.800 --> 00:05:24.600]  一於這樣說
[00:05:24.600 --> 00:05:26.900]  然後呢
[00:05:26.900 --> 00:05:29.400]  來到這一節
[00:05:29.400 --> 00:05:30.900]  二十四節
[00:05:30.900 --> 00:05:35.200]  十二個使徒裏面
[00:05:35.200 --> 00:05:36.300]  叫做
[00:05:36.300 --> 00:05:38.900]  底套瑪的多瑪
[00:05:38.900 --> 00:05:41.200]  耶穌來的時候
[00:05:41.200 --> 00:05:43.800]  祂沒有和這十個門徒在一起
[00:05:43.800 --> 00:05:45.200]  很失落
[00:05:45.200 --> 00:05:46.200]  祂為什麼沒有?
[00:05:46.200 --> 00:05:47.000]  害怕
[00:05:47.000 --> 00:05:48.800]  不知道祢在哪裏
[00:05:50.400 --> 00:05:52.300]  第一天晚上不知道去了哪裏
[00:05:52.300 --> 00:05:54.800]  二十五節上半節
[00:05:54.800 --> 00:05:58.100]  其他門徒就對祂說
[00:05:58.100 --> 00:06:00.000]  我們已經看見主了
[00:06:00.000 --> 00:06:02.600]  弟兄姊妹有什麼反應?
[00:06:02.600 --> 00:06:05.200]  如果你是多瑪
[00:06:05.200 --> 00:06:06.800]  我看到了
[00:06:06.800 --> 00:06:07.500]  你沒有嗎?
[00:06:07.500 --> 00:06:09.400]  有人告訴他
[00:06:09.400 --> 00:06:10.100]  你沒有嗎?
[00:06:10.100 --> 00:06:12.700]  你有什麼感覺?
[00:06:12.700 --> 00:06:14.600]  沒有感覺?
[00:06:14.600 --> 00:06:15.800]  我有東西吃
[00:06:15.800 --> 00:06:16.500]  你沒有
[00:06:16.500 --> 00:06:17.900]  你有什麼感覺?
[00:06:18.200 --> 00:06:20.100]  有些好東西看見很想吃
[00:06:20.100 --> 00:06:21.300]  只是看見而已
[00:06:21.300 --> 00:06:21.900]  沒得吃
[00:06:21.900 --> 00:06:23.900]  昨天
[00:06:23.900 --> 00:06:26.000]  有個弟兄真的很差
[00:06:26.000 --> 00:06:27.600]  很差
[00:06:27.600 --> 00:06:28.600]  我還沒有受苦完
[00:06:28.600 --> 00:06:29.600]  五點九
[00:06:29.600 --> 00:06:30.700]  在徒兒裏面
[00:06:30.700 --> 00:06:31.900]  弄些凍蟹給我看
[00:06:31.900 --> 00:06:34.100]  多討厭
[00:06:34.100 --> 00:06:35.000]  很苦
[00:06:35.000 --> 00:06:36.500]  我受苦節還沒完
[00:06:36.500 --> 00:06:38.100]  五點九弄凍蟹給我看
[00:06:38.100 --> 00:06:39.400]  有得看沒得吃
[00:06:39.400 --> 00:06:40.000]  很苦
[00:06:40.000 --> 00:06:41.300]  就好像
[00:06:41.300 --> 00:06:42.700]  多瑪在那一刻
[00:06:42.700 --> 00:06:45.400]  十個門徒都看到耶穌
[00:06:45.400 --> 00:06:46.800]  他沒有看到
[00:06:47.300 --> 00:06:48.300]  生命裏面
[00:06:48.300 --> 00:06:52.100]  莫過於這個失落
[00:06:52.100 --> 00:06:56.500]  他很不服氣
[00:06:56.500 --> 00:06:57.400]  你看而已
[00:06:57.400 --> 00:06:58.500]  然後接著說
[00:06:58.500 --> 00:07:00.700]  除非我看到他手上的釘痕
[00:07:00.700 --> 00:07:03.400]  用指頭探入他的釘痕
[00:07:03.400 --> 00:07:05.900]  用我的手探入他的肋旁
[00:07:05.900 --> 00:07:07.600]  我絕不信
[00:07:07.600 --> 00:07:11.000]  你們看了
[00:07:11.000 --> 00:07:11.500]  好吧
[00:07:11.500 --> 00:07:13.200]  我要驗
[00:07:13.200 --> 00:07:15.100]  驗傷
[00:07:16.800 --> 00:07:18.000]  在這裏有沒有人驗過傷?
[00:07:18.000 --> 00:07:19.900]  被人驗傷
[00:07:19.900 --> 00:07:21.600]  有沒有?
[00:07:21.600 --> 00:07:22.100]  沒有嗎?
[00:07:22.100 --> 00:07:23.600]  感恩
[00:07:23.600 --> 00:07:26.000]  一要驗傷都不妨
[00:07:26.000 --> 00:07:28.800]  有沒有人驗過屍?
[00:07:28.800 --> 00:07:32.200]  耶穌基督站在那裏
[00:07:32.200 --> 00:07:34.200]  當然不是驗屍
[00:07:34.200 --> 00:07:37.600]  但多瑪要驗傷
[00:07:37.600 --> 00:07:39.800]  還要摸
[00:07:39.800 --> 00:07:42.100]  耶穌來的時候
[00:07:42.100 --> 00:07:43.300]  祂錯過了
[00:07:43.300 --> 00:07:44.700]  很害怕
[00:07:44.700 --> 00:07:46.300]  門徒聚集
[00:07:46.600 --> 00:07:47.700]  在家裏
[00:07:47.700 --> 00:07:49.000]  第一天的晚上
[00:07:49.000 --> 00:07:50.400]  第一天的晚上
[00:07:50.400 --> 00:07:51.700]  他看不到
[00:07:51.700 --> 00:07:53.500]  然後跟他們說
[00:07:53.500 --> 00:07:54.800]  我要
[00:07:54.800 --> 00:07:57.200]  探入他的釘痕
[00:07:57.200 --> 00:07:59.500]  我除非看到
[00:07:59.500 --> 00:08:00.900]  用手探入他的肋旁
[00:08:00.900 --> 00:08:02.600]  我絕不信
[00:08:02.600 --> 00:08:04.600]  聖經的翻譯在這裏說
[00:08:04.600 --> 00:08:07.400]  我絕不信
[00:08:07.400 --> 00:08:13.100]  二十六節
[00:08:15.800 --> 00:08:16.900]  聖經的記載
[00:08:16.900 --> 00:08:19.400]  他說過了八天
[00:08:19.400 --> 00:08:22.300]  過了八天
[00:08:22.300 --> 00:08:25.800]  多瑪又跟他們在一起
[00:08:25.800 --> 00:08:27.300]  同樣
[00:08:27.300 --> 00:08:29.400]  門都關了
[00:08:29.400 --> 00:08:32.400]  耶穌站在當中說
[00:08:32.400 --> 00:08:35.100]  願你們平安
[00:08:35.100 --> 00:08:39.500]  我猜你們沒有經歷過
[00:08:39.500 --> 00:08:40.400]  關門
[00:08:40.400 --> 00:08:42.000]  然後突然有人在中間
[00:08:42.000 --> 00:08:45.600]  門徒第一天的晚上已經看到
[00:08:45.700 --> 00:08:48.600]  又是關門又進來
[00:08:48.600 --> 00:08:50.500]  過了第八天
[00:08:50.500 --> 00:08:52.100]  這十個門徒又來
[00:08:52.100 --> 00:08:53.600]  又來
[00:08:53.600 --> 00:08:56.000]  又在當中
[00:08:56.000 --> 00:08:57.100]  然後
[00:08:57.100 --> 00:08:58.500]  知道他們害怕
[00:08:58.500 --> 00:08:59.500]  耶穌就說
[00:08:59.500 --> 00:09:01.700]  願你們平安
[00:09:01.700 --> 00:09:03.100]  害怕還沒有完
[00:09:03.100 --> 00:09:05.600]  因為
[00:09:05.600 --> 00:09:08.000]  他們要面對的
[00:09:08.000 --> 00:09:10.600]  其他猶太人去追他們
[00:09:10.600 --> 00:09:13.300]  很害怕
[00:09:13.300 --> 00:09:16.300]  他們好像和老師耶穌
[00:09:16.300 --> 00:09:17.800]  祂的主
[00:09:17.800 --> 00:09:18.900]  被人抓
[00:09:18.900 --> 00:09:20.900]  甚至下監
[00:09:20.900 --> 00:09:21.900]  很害怕
[00:09:21.900 --> 00:09:24.300]  門都關得很密
[00:09:24.300 --> 00:09:26.700]  但是主耶穌走進來
[00:09:26.700 --> 00:09:28.000]  很難解釋
[00:09:28.000 --> 00:09:29.100]  有沒有人讀物理
[00:09:29.100 --> 00:09:32.700]  有沒有人讀物理
[00:09:32.700 --> 00:09:33.700]  能不能解釋
[00:09:33.700 --> 00:09:35.300]  為什麼肉身
[00:09:35.300 --> 00:09:37.300]  一些分子
[00:09:37.300 --> 00:09:38.400]  可以這樣
[00:09:38.400 --> 00:09:39.600]  關上道門
[00:09:39.600 --> 00:09:40.800]  都可以進來
[00:09:40.800 --> 00:09:42.500]  很害怕
[00:09:43.100 --> 00:09:43.700]  對不對?
[00:09:43.700 --> 00:09:45.500]  二十七
[00:09:45.500 --> 00:09:48.100]  然後
[00:09:48.100 --> 00:09:49.400]  他就和多瑪說
[00:09:49.400 --> 00:09:52.700]  「將你的指頭伸出來」
[00:09:52.700 --> 00:09:56.100]  「指頭伸出來」
[00:09:56.100 --> 00:09:57.800]  「看看我的手」
[00:09:57.800 --> 00:10:00.700]  「將你的手伸過來」
[00:10:00.700 --> 00:10:04.100]  「探入我的肋旁」
[00:10:04.100 --> 00:10:06.300]  「勿疑惑」
[00:10:06.300 --> 00:10:08.900]  「總要信」
[00:10:08.900 --> 00:10:12.000]  弟兄姊妹
[00:10:13.200 --> 00:10:16.600]  多瑪是一個理性的實證主義者
[00:10:16.600 --> 00:10:18.800]  不但要看到
[00:10:18.800 --> 00:10:20.600]  還要摸得到
[00:10:20.600 --> 00:10:21.900]  看得到
[00:10:21.900 --> 00:10:24.500]  弟兄姊妹
[00:10:24.500 --> 00:10:26.500]  有沒有人看到的東西是假的
[00:10:26.500 --> 00:10:28.600]  幻覺而已
[00:10:28.600 --> 00:10:31.700]  有沒有人試過看到的東西是幻覺
[00:10:31.700 --> 00:10:33.900]  試過
[00:10:33.900 --> 00:10:36.100]  Victor 你看到什麼是幻覺
[00:10:36.100 --> 00:10:42.800]  沙漠裏面海市神樓
[00:10:42.800 --> 00:10:43.700]  還不是幻覺
[00:10:43.700 --> 00:10:45.200]  不知道這裡搞什麼
[00:10:45.200 --> 00:10:46.700]  看到的東西好像是幻覺
[00:10:46.700 --> 00:10:48.100]  總之這裏有些東西
[00:10:48.100 --> 00:10:50.400]  神經接收不到
[00:10:50.400 --> 00:10:51.400]  總之是幻覺
[00:10:51.400 --> 00:10:53.900]  看到的可能是幻覺
[00:10:53.900 --> 00:10:57.400]  在這一刻
[00:10:57.400 --> 00:11:01.000]  多瑪要摸
[00:11:01.000 --> 00:11:02.700]  他要碰
[00:11:02.700 --> 00:11:06.000]  摸到碰到是否比較穩定
[00:11:06.000 --> 00:11:08.300]  是不是?
[00:11:08.300 --> 00:11:10.500]  所以
[00:11:12.000 --> 00:11:12.900]  剛才主席叫我
[00:11:12.900 --> 00:11:15.600]  講道的時候也要看一看我
[00:11:15.600 --> 00:11:16.600]  確保我在這裏
[00:11:16.600 --> 00:11:18.000]  一定要在這裏
[00:11:18.000 --> 00:11:19.900]  不在這裏就由他講
[00:11:19.900 --> 00:11:24.100]  不知道什麼時候不在這裏
[00:11:24.100 --> 00:11:26.900]  真是做主席
[00:11:26.900 --> 00:11:28.900]  請講完的時候要看一看
[00:11:28.900 --> 00:11:30.700]  確保他整場都在這裏
[00:11:30.700 --> 00:11:31.500]  不然真的
[00:11:31.500 --> 00:11:32.500]  不過不要緊
[00:11:32.500 --> 00:11:33.600]  我們現在有莊牧師
[00:11:33.600 --> 00:11:36.700]  馬上上台可以講
[00:11:36.700 --> 00:11:38.500]  他要看到
[00:11:38.500 --> 00:11:39.600]  他要摸到
[00:11:39.600 --> 00:11:41.000]  他要碰到
[00:11:42.300 --> 00:11:43.000]  驗傷
[00:11:43.000 --> 00:11:45.600]  機會錯失了
[00:11:45.600 --> 00:11:46.800]  看不到主耶穌
[00:11:46.800 --> 00:11:48.700]  然後去到第八天他見到了
[00:11:48.700 --> 00:11:51.400]  本來是一個遺憾
[00:11:51.400 --> 00:11:53.400]  多瑪
[00:11:53.400 --> 00:11:55.100]  和主耶穌
[00:11:55.100 --> 00:11:57.200]  曾經有什麼交接
[00:11:57.200 --> 00:11:58.900]  如果我們看了
[00:11:58.900 --> 00:12:00.900]  韓福音第十四章他就知道
[00:12:00.900 --> 00:12:03.000]  叫拉薩路伏月的時候
[00:12:03.000 --> 00:12:03.600]  他就承認
[00:12:03.600 --> 00:12:05.700]  我要和耶穌同死
[00:12:05.700 --> 00:12:09.300]  然後我要去哪裏
[00:12:09.300 --> 00:12:11.000]  然後去到另一章
[00:12:11.900 --> 00:12:13.800]  講十四章
[00:12:13.800 --> 00:12:17.100]  你叫我走一條路
[00:12:17.100 --> 00:12:18.300]  我不知道怎麼走
[00:12:18.300 --> 00:12:20.900]  我要怎麼走
[00:12:20.900 --> 00:12:23.900]  然後耶穌在第十四章
[00:12:23.900 --> 00:12:24.900]  接著就承認
[00:12:24.900 --> 00:12:25.900]  第六節
[00:12:25.900 --> 00:12:27.400]  我就是道路
[00:12:27.400 --> 00:12:28.500]  真理
[00:12:28.500 --> 00:12:29.700]  生命
[00:12:29.700 --> 00:12:31.900]  如果沒有人直著我
[00:12:31.900 --> 00:12:34.100]  不能夠去到負的那裏
[00:12:34.100 --> 00:12:35.700]  這兩個交接
[00:12:35.700 --> 00:12:38.700]  來到二十章的二十五節之後
[00:12:38.700 --> 00:12:40.100]  他說要摸耶穌
[00:12:41.200 --> 00:12:42.000]  接著說
[00:12:42.000 --> 00:12:43.900]  除非我摸到
[00:12:43.900 --> 00:12:45.600]  而我不是的話
[00:12:45.600 --> 00:12:47.800]  我就絕對不相信
[00:12:47.800 --> 00:12:50.700]  弟兄姊妹
[00:12:50.700 --> 00:12:53.700]  這裏有沒有人說
[00:12:53.700 --> 00:12:55.700]  我一定要摸到耶穌我才相信
[00:12:55.700 --> 00:12:57.300]  可能我們沒有
[00:12:57.300 --> 00:12:59.500]  但是在這一段
[00:12:59.500 --> 00:13:00.700]  過了八天之後
[00:13:00.700 --> 00:13:01.700]  一班門徒
[00:13:01.700 --> 00:13:03.400]  這次連同多瑪十一的人
[00:13:03.400 --> 00:13:04.700]  門山上
[00:13:04.700 --> 00:13:06.300]  耶穌依然地進入
[00:13:06.300 --> 00:13:07.900]  第二次來到他們當中
[00:13:07.900 --> 00:13:10.100]  願你們平安
[00:13:10.900 --> 00:13:11.600]  在這一刻
[00:13:11.600 --> 00:13:13.300]  這句平安
[00:13:13.300 --> 00:13:15.700]  就有很大很大的意義
[00:13:15.700 --> 00:13:18.400]  就有一個很不平凡的意義
[00:13:18.400 --> 00:13:20.800]  因為這是復活的主來到他們當中
[00:13:20.800 --> 00:13:22.700]  在之前他們仍然很害怕
[00:13:22.700 --> 00:13:24.100]  怕被人抓
[00:13:24.100 --> 00:13:26.700]  跟了三年的主耶穌已經死了
[00:13:26.700 --> 00:13:30.800]  穆達拉瑪尼亞告訴他們復活了
[00:13:30.800 --> 00:13:33.500]  那十個門徒看到了
[00:13:33.500 --> 00:13:34.300]  見過了
[00:13:34.300 --> 00:13:35.200]  第一天
[00:13:35.200 --> 00:13:37.000]  當晚未見過
[00:13:37.000 --> 00:13:38.600]  很慘
[00:13:38.600 --> 00:13:39.500]  很疑惑
[00:13:39.500 --> 00:13:40.500]  很不甘心
[00:13:41.600 --> 00:13:42.600]  在這一刻
[00:13:42.600 --> 00:13:44.400]  主耶穌說
[00:13:44.400 --> 00:13:47.000]  願你們平安
[00:13:47.000 --> 00:13:48.900]  在第二十六節裡面
[00:13:48.900 --> 00:13:51.300]  我們就很清楚看到
[00:13:51.300 --> 00:13:53.900]  這一句說話對我們的含義
[00:13:53.900 --> 00:13:59.700]  平安
[00:13:59.700 --> 00:14:01.300]  只是一個開場白
[00:14:01.300 --> 00:14:05.300]  我們有理由相信這次
[00:14:05.300 --> 00:14:07.800]  第二次向門徒顯現的時候
[00:14:07.800 --> 00:14:10.100]  特別是維多瑪
[00:14:11.600 --> 00:14:12.300]  不必審
[00:14:12.300 --> 00:14:12.800]  一定是
[00:14:12.800 --> 00:14:15.500]  除非不是
[00:14:15.500 --> 00:14:19.200]  是不是
[00:14:19.200 --> 00:14:22.500]  主耶穌可以讓維多瑪
[00:14:22.500 --> 00:14:23.500]  讓他看
[00:14:23.500 --> 00:14:24.300]  讓他看
[00:14:24.300 --> 00:14:25.900]  要在這個過程裡面
[00:14:25.900 --> 00:14:26.900]  要和他解惑
[00:14:26.900 --> 00:14:28.100]  要和他釋疑
[00:14:28.100 --> 00:14:30.300]  在二十七節
[00:14:30.300 --> 00:14:33.500]  接著在這個過程裡面
[00:14:33.500 --> 00:14:35.500]  耶穌說這一句
[00:14:35.500 --> 00:14:37.300]  不要疑惑
[00:14:38.300 --> 00:14:41.700]  不要疑惑,總要信
[00:14:41.700 --> 00:14:43.700]  我們都要聽
[00:14:43.700 --> 00:14:48.900]  不要疑惑,總要信
[00:14:48.900 --> 00:14:53.700]  當晚的回應是怎樣?
[00:14:53.700 --> 00:14:54.900]  二十八節
[00:14:54.900 --> 00:14:58.100]  對他說
[00:14:58.100 --> 00:14:59.300]  我的主
[00:14:59.300 --> 00:15:00.300]  我的神
[00:15:00.300 --> 00:15:01.700]  再一次確認
[00:15:01.700 --> 00:15:02.900]  祂就是祂的主
[00:15:02.900 --> 00:15:04.300]  Master
[00:15:04.300 --> 00:15:06.900]  耶穌是祂的老師
[00:15:07.900 --> 00:15:08.900]  我的神
[00:15:08.900 --> 00:15:09.900]  再一次確認
[00:15:09.900 --> 00:15:10.900]  這位的神
[00:15:10.900 --> 00:15:15.500]  是創造有能力有威嚴的主
[00:15:15.500 --> 00:15:20.300]  多瑪回應多瑪
[00:15:20.300 --> 00:15:22.900]  耶穌回應多瑪的兒童
[00:15:22.900 --> 00:15:24.900]  要他用手指
[00:15:24.900 --> 00:15:26.900]  要他伸去肋旁
[00:15:26.900 --> 00:15:29.300]  證明他曾經
[00:15:29.300 --> 00:15:31.100]  確是受過傷
[00:15:31.100 --> 00:15:33.300]  然後說不要疑惑
[00:15:33.300 --> 00:15:34.900]  總要信
[00:15:34.900 --> 00:15:36.300]  弟兄姊妹
[00:15:36.300 --> 00:15:38.300]  這是不是在你生命裡面
[00:15:38.300 --> 00:15:39.300]  你知道
[00:15:39.300 --> 00:15:41.700]  有些處境你會疑惑
[00:15:41.700 --> 00:15:43.900]  你的信心會是怎樣呢?
[00:15:43.900 --> 00:15:48.700]  有沒有一刻你會為了你今天所信的疑惑呢?
[00:15:48.700 --> 00:15:52.700]  我也有
[00:15:52.700 --> 00:15:54.900]  我不明白
[00:15:54.900 --> 00:15:56.500]  主耶穌
[00:15:56.500 --> 00:15:57.700]  有些事情臨到
[00:15:57.700 --> 00:15:58.700]  為何會這樣
[00:15:58.700 --> 00:16:01.700]  不知道
[00:16:01.700 --> 00:16:04.100]  但是我相信
[00:16:04.900 --> 00:16:08.500]  祂有祂美好的安排
[00:16:08.500 --> 00:16:13.500]  接著在二十九節
[00:16:13.500 --> 00:16:15.500]  這就是對我們所有人說的
[00:16:15.500 --> 00:16:18.500]  你因為看到才相信
[00:16:18.500 --> 00:16:20.900]  沒有看到而相信的人
[00:16:20.900 --> 00:16:22.100]  有福了
[00:16:22.100 --> 00:16:26.700]  這就是以後歷世歷代的教會信徒
[00:16:26.700 --> 00:16:30.500]  你和我都沒有機會去見到
