
[00:00:00.000 --> 00:00:03.000]  大家好 早前我看了一篇文章
[00:04:21.000 --> 00:04:24.000]  不知道你有沒有呢
[00:04:24.000 --> 00:04:29.000]  不過細心想一想
[00:04:29.000 --> 00:04:33.000]  為什麼我會先想起別人呢
[00:04:33.000 --> 00:04:36.000]  其實這些是不是都是自我中心呢
[00:04:36.000 --> 00:04:40.000]  其實我自己也差不多
[00:04:40.000 --> 00:04:41.000]  也不太好
[00:04:41.000 --> 00:04:43.000]  可能我們每一個人多多少少
[00:04:43.000 --> 00:04:46.000]  都會有一些像小朋友一樣
[00:04:46.000 --> 00:04:50.000]  很自我的特質在裡頭
[00:04:50.000 --> 00:04:52.000]  那怎麼辦呢
[00:04:52.000 --> 00:04:55.000]  今天我們會看一段經文
[00:04:55.000 --> 00:04:58.000]  這段經文我們會看到當中
[00:04:58.000 --> 00:05:02.000]  有兩個主角 保羅和西拉
[00:05:02.000 --> 00:05:05.000]  在他們身上 我相信今天我們也會看到
[00:05:05.000 --> 00:05:07.000]  他們有一些眼光
[00:05:07.000 --> 00:05:11.000]  頗獨到 頗個人 我會覺得
[00:05:11.000 --> 00:05:13.000]  我們會看到他們有些東西
[00:05:13.000 --> 00:05:16.000]  他們明明自己可以做 能夠做
[00:05:16.000 --> 00:05:19.000]  但是會選擇為了人 為了上帝
[00:05:19.000 --> 00:05:21.000]  不去做的那些例子
[00:05:21.000 --> 00:05:24.000]  或者當中有些例子
[00:05:24.000 --> 00:05:27.000]  可以成為我們一些參考
[00:05:27.000 --> 00:05:28.000]  或者繼續之前
[00:05:28.000 --> 00:05:30.000]  不如我們先來一起祈禱
[00:05:30.000 --> 00:05:31.000]  求主我們感謝祢
[00:05:31.000 --> 00:05:33.000]  讓我們有這段的機會
[00:05:33.000 --> 00:05:35.000]  一起查考祢的華語
[00:05:35.000 --> 00:05:38.000]  求主祢繼續帶領我們
[00:05:38.000 --> 00:05:40.000]  讓我們看見祢今天
[00:05:40.000 --> 00:05:43.000]  要跟我們所說的話
[00:05:43.000 --> 00:05:47.000]  讓我們心被祢的華語所觸動
[00:05:47.000 --> 00:05:49.000]  心而更新而變化
[00:05:49.000 --> 00:05:50.000]  求主祢繼續帶領我們
[00:05:50.000 --> 00:05:52.000]  聽我們祈禱 共主明給
[00:05:52.000 --> 00:05:56.000]  第十六節
[00:05:56.000 --> 00:05:58.000]  開頭說到
[00:05:58.000 --> 00:06:03.000]  我先說說背景
[00:06:03.000 --> 00:06:06.000]  記不記得在「使徒行傳」
[00:06:06.000 --> 00:06:08.000]  現在我們一直看不知不覺
[00:06:08.000 --> 00:06:11.000]  如果你一直在中堂或早堂
[00:06:11.000 --> 00:06:13.000]  我們順著第一章查
[00:06:13.000 --> 00:06:15.000]  查到這裡 第十六章
[00:06:15.000 --> 00:06:19.000]  已經是去到保羅的第二個宣教旅程
[00:06:19.000 --> 00:06:21.000]  來到這個位置
[00:06:21.000 --> 00:06:25.000]  就是他首次進入到馬其頓
[00:06:25.000 --> 00:06:28.000]  亦即是踏足到我們今天所說的歐洲地區
[00:06:28.000 --> 00:06:30.000]  去到第一站
[00:06:30.000 --> 00:06:32.000]  過了海之後的第一站
[00:06:32.000 --> 00:06:34.000]  來到這個位置開始
[00:06:34.000 --> 00:06:36.000]  「使徒行傳」的作者 即是盧迦
[00:06:36.000 --> 00:06:39.000]  他就開始用「我們」
[00:06:39.000 --> 00:06:41.000]  而不是用「他們」
[00:06:41.000 --> 00:06:43.000]  所以很多學者都會估計
[00:06:43.000 --> 00:06:45.000]  其實就在這個位置開始
[00:06:45.000 --> 00:06:48.000]  盧迦就開始加入保羅西拉這個團隊
[00:06:48.000 --> 00:06:52.000]  不過他就沒有出名字寫下來
[00:06:52.000 --> 00:06:54.000]  現在我們看第十六章
[00:06:54.000 --> 00:06:59.000]  就是他們去到一個軍事重鎮
[00:06:59.000 --> 00:07:02.000]  第一站就是在菲勒比亞的地方
[00:07:02.000 --> 00:07:05.000]  上次如果你還記得的時候
[00:07:05.000 --> 00:07:08.000]  頭一至十二節
[00:07:08.000 --> 00:07:11.000]  就說到他們保羅西拉
[00:07:11.000 --> 00:07:14.000]  經常會去一個叫土告的地方
[00:07:14.000 --> 00:07:16.000]  不知是什麼地方
[00:07:16.000 --> 00:07:17.000]  但這裡就這樣形容
[00:07:17.000 --> 00:07:19.000]  就是一個土告的地方
[00:07:19.000 --> 00:07:22.000]  在當中他們認識到一個叫女底亞的婦女
[00:07:22.000 --> 00:07:26.000]  她信了主 受了洗
[00:07:26.000 --> 00:07:27.000]  不單止她自己
[00:07:27.000 --> 00:07:29.000]  她一家也在當中受了洗
[00:07:29.000 --> 00:07:33.000]  現在我們看到第十六節
[00:07:33.000 --> 00:07:36.000]  就是他們又要再去這個土告的地方
[00:07:36.000 --> 00:07:39.000]  在途中就有事發生
[00:07:39.000 --> 00:07:45.000]  有一個被占卜的靈附身的侍女迎面走過來
[00:07:45.000 --> 00:07:47.000]  她使用法術
[00:07:47.000 --> 00:07:51.000]  使得她的主人們發了大財
[00:07:51.000 --> 00:07:54.000]  迎面而來就是故意走過來的意思
[00:07:54.000 --> 00:07:56.000]  主人們就是不止一個
[00:07:56.000 --> 00:07:58.000]  這個侍女不止一個主人
[00:07:58.000 --> 00:08:04.000]  她是這班主人的發財工具
[00:08:04.000 --> 00:08:06.000]  就是生金蛋的雞
[00:08:06.000 --> 00:08:10.000]  這個侍女大聲喊叫
[00:08:10.000 --> 00:08:14.000]  這些人是至高神的僕人
[00:08:14.000 --> 00:08:18.000]  對你們全港救人的道路
[00:08:18.000 --> 00:08:24.000]  這個侍女是被占卜的靈附身
[00:08:24.000 --> 00:08:25.000]  換句話說
[00:08:25.000 --> 00:08:29.000]  她的能力是從魔鬼那裡來的
[00:08:29.000 --> 00:08:30.000]  她占卜的能力是
[00:08:30.000 --> 00:08:32.000]  她現在所說的話
[00:08:32.000 --> 00:08:36.000]  她為什麼會知道保羅的身份和工作
[00:08:36.000 --> 00:08:39.000]  也是可以從魔鬼那裡來的
[00:08:39.000 --> 00:08:44.000]  這個侍女一年好幾天的喊叫
[00:08:44.000 --> 00:08:46.000]  保羅就心中厭煩
[00:08:46.000 --> 00:08:48.000]  轉身就對這個靈說
[00:08:48.000 --> 00:08:50.000]  我奉耶穌基督的名
[00:08:50.000 --> 00:08:52.000]  吩咐你從他身上出來
[00:08:52.000 --> 00:08:56.000]  這個靈就跑出來了
[00:08:56.000 --> 00:09:00.000]  讀到這裡你會不會發覺有些東西怪怪的
[00:09:00.000 --> 00:09:04.000]  在聖經裡經常會聽到趕鬼的事
[00:09:04.000 --> 00:09:08.000]  在方書也會聽到很多
[00:09:08.000 --> 00:09:11.000]  怪是怪在時機
[00:09:11.000 --> 00:09:14.000]  趕鬼就是趕鬼
[00:09:14.000 --> 00:09:16.000]  為什麼不馬上趕呢
[00:09:16.000 --> 00:09:20.000]  為什麼要等幾天之後才趕呢
[00:09:20.000 --> 00:09:24.000]  是不是真的任由它
[00:09:24.000 --> 00:09:30.000]  煩到它忍無可忍
[00:09:30.000 --> 00:09:35.000]  有些情緒才趕它走呢
[00:09:35.000 --> 00:09:36.000]  是不是這樣呢
[00:09:36.000 --> 00:09:37.000]  如果我是保羅
[00:09:37.000 --> 00:09:39.000]  可能我就二話不說
[00:09:39.000 --> 00:09:42.000]  我是耶穌基督的使徒
[00:09:42.000 --> 00:09:45.000]  我有趕鬼的權柄和能力
[00:09:45.000 --> 00:09:47.000]  如果我可以趕鬼的時候
[00:09:47.000 --> 00:09:52.000]  好像以前方歲頭的門徒都是這樣
[00:09:52.000 --> 00:09:55.000]  我趕鬼可以彰顯上帝的大能
[00:09:55.000 --> 00:09:56.000]  如果我這樣做
[00:09:56.000 --> 00:09:58.000]  其實可以有更加多人
[00:09:58.000 --> 00:10:01.000]  吸引更加多人來跟從我
[00:10:01.000 --> 00:10:04.000]  然後還相信耶穌
[00:10:04.000 --> 00:10:06.000]  這樣不好嗎
[00:10:06.000 --> 00:10:11.000]  為什麼我明明可以趕又不去趕呢
[00:10:11.000 --> 00:10:13.000]  會不會是因為他講的說話呢
[00:10:13.000 --> 00:10:15.000]  這個事例他每天都在說
[00:10:15.000 --> 00:10:17.000]  至高神的僕人
[00:10:17.000 --> 00:10:19.000]  站在他身邊這樣說
[00:10:19.000 --> 00:10:21.000]  其實這個介紹也不錯
[00:10:21.000 --> 00:10:23.000]  聽起來沒問題
[00:10:23.000 --> 00:10:25.000]  可能對他有好處
[00:10:25.000 --> 00:10:27.000]  還要說他們是全講舊人的道理
[00:10:27.000 --> 00:10:29.000]  嘩 簡直在幫我
[00:10:29.000 --> 00:10:31.000]  是不是因為這樣
[00:10:31.000 --> 00:10:35.000]  任由它幫我幾天無房
[00:10:35.000 --> 00:10:37.000]  但是去到幾天之後
[00:10:37.000 --> 00:10:39.000]  真是煩到忍不住了
[00:10:39.000 --> 00:10:40.000]  才趕它走呢
[00:10:40.000 --> 00:10:43.000]  有些學者也有很多不同的猜測
[00:10:43.000 --> 00:10:45.000]  這件事也很特別
[00:10:45.000 --> 00:10:47.000]  其中有一個觀點
[00:10:47.000 --> 00:10:50.000]  我覺得也值得我們去想一想
[00:10:50.000 --> 00:10:52.000]  馬其頓這個地區
[00:10:52.000 --> 00:10:55.000]  跟我們以前聽見耶穌
[00:10:55.000 --> 00:10:58.000]  在耶路撒冷那一帶出沒的
[00:10:58.000 --> 00:11:00.000]  猶太地區也很不同
[00:11:00.000 --> 00:11:04.000]  多數人在馬其頓這個地方
[00:11:04.000 --> 00:11:06.000]  那些不是猶太人
[00:11:06.000 --> 00:11:09.000]  他們未必認識耶和華上帝
[00:11:09.000 --> 00:11:13.000]  所以當他們聽到至高神
[00:11:13.000 --> 00:11:18.000]  他們未必會聯想到耶和華上帝
[00:11:18.000 --> 00:11:22.000]  可能他們會聯想他們認識的神
[00:11:22.000 --> 00:11:25.000]  可能是希臘神話裡的宙斯也說不定
[00:11:25.000 --> 00:11:27.000]  可能是其他的也說不定
[00:11:27.000 --> 00:11:32.000]  所以這句話是不是真的在幫保羅呢
[00:11:32.000 --> 00:11:33.000]  未必
[00:11:33.000 --> 00:11:36.000]  可能是在被魔鬼利用
[00:11:36.000 --> 00:11:39.000]  但無論如何
[00:11:39.000 --> 00:11:41.000]  保羅不需要魔鬼幫忙
[00:11:41.000 --> 00:11:43.000]  在上帝的事宮裡
[00:11:43.000 --> 00:11:48.000]  彷彿上帝也希望魔鬼在當中合作
[00:11:48.000 --> 00:11:51.000]  甚至需要魔鬼在當中合作
[00:11:51.000 --> 00:11:53.000]  這絕對是一個錯覺
[00:11:53.000 --> 00:11:56.000]  如果這樣做
[00:11:56.000 --> 00:12:00.000]  其他人可能就會認同
[00:12:00.000 --> 00:12:03.000]  以為這個邪靈
[00:12:03.000 --> 00:12:06.000]  他所做的包括這些占卜的事
[00:12:06.000 --> 00:12:08.000]  全部都是出於耶和華上帝
[00:12:08.000 --> 00:12:10.000]  這樣就糟糕了
[00:12:10.000 --> 00:12:12.000]  他之前做的那些占卜的事
[00:12:12.000 --> 00:12:14.000]  或者之後的事
[00:12:14.000 --> 00:12:15.000]  人們就會理解
[00:12:15.000 --> 00:12:18.000]  原來耶和華上帝是這樣的
[00:12:18.000 --> 00:12:23.000]  這樣就會令人離開了真道
[00:12:23.000 --> 00:12:26.000]  魔鬼在當中渾水摸魚
[00:12:26.000 --> 00:12:29.000]  這樣就得逞了
[00:12:29.000 --> 00:12:31.000]  上帝和服侍上帝的人
[00:12:31.000 --> 00:12:34.000]  不需要和魔鬼有合作的空間
[00:12:34.000 --> 00:12:36.000]  也不應該
[00:12:36.000 --> 00:12:39.000]  我相信保羅很清楚這一點
[00:12:39.000 --> 00:12:41.000]  所以那幾天
[00:12:41.000 --> 00:12:46.000]  他很想一直不去理會這個事例
[00:12:46.000 --> 00:12:49.000]  因為這是不懷好意的舉動
[00:12:49.000 --> 00:12:52.000]  很想先和他去劃清界線
[00:12:52.000 --> 00:12:56.000]  但既然不想一起合作
[00:12:56.000 --> 00:12:59.000]  為什麼不立刻趕他走呢?
[00:12:59.000 --> 00:13:01.000]  或者我們要留意到
[00:13:01.000 --> 00:13:05.000]  我們細心留意過去
[00:13:05.000 --> 00:13:07.000]  我們看到保羅去到每一個城市
[00:13:07.000 --> 00:13:10.000]  有沒有留意他先去到一個什麼地方?
[00:13:10.000 --> 00:13:13.000]  他先去猶太會堂
[00:13:13.000 --> 00:13:15.000]  但現在他來到菲臘比
[00:13:15.000 --> 00:13:16.000]  他有沒有這樣做呢?
[00:13:16.000 --> 00:13:17.000]  沒有
[00:13:17.000 --> 00:13:21.000]  聖經沒有提到
[00:13:21.000 --> 00:13:22.000]  什麼原因不知道
[00:13:22.000 --> 00:13:26.000]  會不會是因為這個地方沒有猶太會堂呢?
[00:13:26.000 --> 00:13:27.000]  可能是的
[00:13:27.000 --> 00:13:30.000]  可能是因為那裡不是很多猶太人
[00:13:30.000 --> 00:13:32.000]  或者猶太人不太集中
[00:13:32.000 --> 00:13:36.000]  或者那裡的人對猶太人不太友善
[00:13:36.000 --> 00:13:40.000]  以致他們不容易有自己的空間
[00:13:40.000 --> 00:13:43.000]  有個會堂在當中也說不定
[00:13:43.000 --> 00:13:46.000]  所以我們會看到保羅
[00:13:46.000 --> 00:13:50.000]  經常會去一個叫做禱告的地方
[00:13:50.000 --> 00:13:52.000]  我相信這個就是他的侍宮
[00:13:52.000 --> 00:13:55.000]  這裡是一個重要的地方
[00:13:55.000 --> 00:13:58.000]  他經常去那裡去建立那些
[00:13:58.000 --> 00:14:00.000]  可能是上帝讓他去見到
[00:14:00.000 --> 00:14:02.000]  要去建立那些人
[00:14:02.000 --> 00:14:04.000]  可能那些當中有美信主的
[00:14:04.000 --> 00:14:05.000]  讓他們去認識主
[00:14:05.000 --> 00:14:08.000]  或者當中有認識上帝的一些猶太人
[00:14:08.000 --> 00:14:11.000]  讓他們去認識主耶穌基督的救恩
[00:14:11.000 --> 00:14:13.000]  總之他當時的侍宮
[00:14:13.000 --> 00:14:17.000]  他主要就是在那個地方
[00:14:17.000 --> 00:14:19.000]  很肯定不是要去趕鬼
[00:14:19.000 --> 00:14:24.000]  趕鬼不是他這個時候需要做重要的事
[00:14:24.000 --> 00:14:26.000]  猶太人的社會裡
[00:14:26.000 --> 00:14:30.000]  是占卜這件事是上帝所憎惡的
[00:14:30.000 --> 00:14:32.000]  上帝是很討厭的
[00:14:32.000 --> 00:14:34.000]  舊約裡面也寫得很清楚
[00:14:34.000 --> 00:14:38.000]  所以如果你是幫一個猶太人去趕了鬼的時候
[00:14:38.000 --> 00:14:41.000]  可能這個人他會多謝你也說不定
[00:14:41.000 --> 00:14:44.000]  他會歸老榮耀給耶和華上帝
[00:14:44.000 --> 00:14:47.000]  他家人也會多謝你也說不定
[00:14:47.000 --> 00:14:53.000]  但是在一個這麼有外邦欺劣宗教文化的社會
[00:14:53.000 --> 00:14:55.000]  這些也不是猶太人的時候
[00:14:55.000 --> 00:14:57.000]  整個情況可能很不同
[00:14:57.000 --> 00:14:59.000]  你跟他趕了鬼
[00:14:59.000 --> 00:15:01.000]  他不單止未必會多謝你
[00:15:01.000 --> 00:15:03.000]  也未必會歸榮耀給上帝
[00:15:03.000 --> 00:15:06.000]  而且可能對福音的侍宮會有些影響
[00:15:06.000 --> 00:15:10.000]  事實上跟著就是有一場大騷動
[00:15:10.000 --> 00:15:12.000]  就是這樣發生了
[00:15:12.000 --> 00:15:14.000]  我們可以想一下
[00:15:14.000 --> 00:15:17.000]  其實撒旦在當中他在做什麼呢?
[00:15:17.000 --> 00:15:20.000]  他會不會其實就是不斷透過這個侍女
[00:15:20.000 --> 00:15:23.000]  去激動保羅去展示一下功力
[00:15:23.000 --> 00:15:26.000]  你明明就可以趕鬼的
[00:15:26.000 --> 00:15:33.000]  讓保羅可以賺取別人對他的一些稱讚也說不定
[00:15:33.000 --> 00:15:36.000]  但是保羅我們看到他沒有
[00:15:36.000 --> 00:15:41.000]  他沒有按著魔鬼撒旦在當中所做的
[00:15:41.000 --> 00:15:45.000]  被他控制了時間去回應
[00:15:45.000 --> 00:15:48.000]  他沒有衝動地去回應
[00:15:48.000 --> 00:15:52.000]  相反我想他敏感到上帝的關注
[00:15:52.000 --> 00:15:56.000]  也敏感到方侍宮的影響
[00:15:56.000 --> 00:16:00.000]  或者他在當中做一個平衡輕重的時候
[00:16:00.000 --> 00:16:04.000]  在某個時候他才決定要出手
[00:16:04.000 --> 00:16:07.000]  這一點可能值得我們去思考
[00:16:07.000 --> 00:16:13.000]  其實上帝同樣給了我們每個人很多不同的恩賜能力
[00:16:13.000 --> 00:16:16.000]  我們很多弟兄姊妹都有很多才華
[00:16:16.000 --> 00:16:20.000]  弟兄姊妹可能在音樂上在教導上
[00:16:20.000 --> 00:16:23.000]  或者弟兄姊妹在自己的專業裡頭
[00:16:23.000 --> 00:16:25.000]  在行政管理各方面
[00:16:25.000 --> 00:16:32.000]  在教會裡面在教會外面都可以大大給他們使用
[00:16:32.000 --> 00:16:37.000]  但是我們有沒有敏感到上帝關注的重要是什麼呢?
[00:16:37.000 --> 00:16:40.000]  上帝的時間是怎麼樣呢?
[00:16:40.000 --> 00:16:47.000]  確實沒有一個很容易一刀切的標準
[00:16:47.000 --> 00:16:49.000]  但是很需要一種智慧
[00:16:49.000 --> 00:16:53.000]  求上帝都可以給我們像保羅那樣有這種智慧
[00:16:53.000 --> 00:16:57.000]  從聖靈而來的眼光
[00:16:57.000 --> 00:17:00.000]  我們再看第十九節
[00:17:00.000 --> 00:17:03.000]  這裡就是開始問題出現的地方
[00:17:03.000 --> 00:17:06.000]  當占卜的靈被趕出之後
[00:17:06.000 --> 00:17:10.000]  就是說這個侍女就不再有占卜的能力
[00:17:10.000 --> 00:17:15.000]  也就是說她那群的主人就見財化水
[00:17:15.000 --> 00:17:17.000]  見財化水啊
[00:17:17.000 --> 00:17:20.000]  你這個外人跑來這裡搞得我見財化水
[00:17:20.000 --> 00:17:21.000]  那他會怎樣呢?
[00:17:21.000 --> 00:17:23.000]  當然是生氣到爆炸了
[00:17:23.000 --> 00:17:26.000]  於是就請了保羅和西拉去見官
[00:17:26.000 --> 00:17:28.000]  說什麼呢?
[00:17:28.000 --> 00:17:32.000]  這些騷擾我們城的他們是猶太人
[00:17:32.000 --> 00:17:39.000]  竟然傳報我們羅馬人所不可以接受不可以遵守的規矩
[00:17:39.000 --> 00:17:45.000]  在當時他們就在羅馬帝國裡的一個駐防城
[00:17:45.000 --> 00:17:50.000]  一個偏離猶太很遠的一個地區
[00:17:50.000 --> 00:17:55.000]  只會有猶太人需要去遵守羅馬人的規矩
[00:17:55.000 --> 00:18:00.000]  當然不會有羅馬人要去遵守猶太人的規矩
[00:18:00.000 --> 00:18:05.000]  所以這番話說出來都相當政治正確
[00:18:05.000 --> 00:18:07.000]  就是一個冠冕堂皇的理由
[00:18:07.000 --> 00:18:11.000]  就用一個這樣的政治理由去控告他們
[00:18:11.000 --> 00:18:14.000]  拉他們進監獄
[00:18:14.000 --> 00:18:18.000]  但是真正的理由其實作者和我們都說得很清楚
[00:18:18.000 --> 00:18:20.000]  其實是一個字是什麼?
[00:18:20.000 --> 00:18:21.000]  錢
[00:18:21.000 --> 00:18:24.000]  其實是誣告
[00:18:24.000 --> 00:18:27.000]  這個不是一個很合理不是一個真正的理由
[00:18:27.000 --> 00:18:31.000]  就算在當時的羅馬他們的法律裡
[00:18:31.000 --> 00:18:34.000]  但是經過這樣的騷動
[00:18:34.000 --> 00:18:39.000]  這群群眾一起去攻擊這群外人
[00:18:39.000 --> 00:18:42.000]  把他們的衣服都撕爛了
[00:18:42.000 --> 00:18:44.000]  而且還打了他們很多棍
[00:18:44.000 --> 00:18:49.000]  而且還收了進監倉裡的內監
[00:18:49.000 --> 00:18:51.000]  最森嚴的那個位置
[00:18:51.000 --> 00:18:57.000]  我們可以想像當時的環境應該是一個很黑暗
[00:18:57.000 --> 00:19:02.000]  很濕很淒涼的一個監倉裡
[00:19:02.000 --> 00:19:07.000]  一個也是很嚴密看守的一個監倉裡
[00:19:07.000 --> 00:19:10.000]  身上因為被人打完
[00:19:10.000 --> 00:19:13.000]  周圍都是傷痕
[00:19:13.000 --> 00:19:15.000]  一定很痛
[00:19:15.000 --> 00:19:20.000]  但是腳上也同樣是鎖住一個很重的木狗
[00:19:20.000 --> 00:19:24.000]  令到他行動也不方便
[00:19:24.000 --> 00:19:32.000]  這樣的對待完全是對重犯的一種招呼
[00:19:32.000 --> 00:19:34.000]  但是他們犯了什麼事?
[00:19:34.000 --> 00:19:36.000]  他們受到這樣的東西?
[00:19:36.000 --> 00:19:39.000]  而且他們身邊的那些
[00:19:39.000 --> 00:19:42.000]  可能真的是重犯也說不定
[00:19:42.000 --> 00:19:44.000]  不知道他們做了什麼
[00:19:44.000 --> 00:19:46.000]  這些分分鐘是三山惡的人
[00:19:46.000 --> 00:19:50.000]  現在和你們全部坐在一起
[00:19:50.000 --> 00:19:52.000]  監倉裡就是這樣
[00:19:52.000 --> 00:19:54.000]  外面有一個獄警在那裡
[00:19:54.000 --> 00:19:58.000]  禁止他們可以自由出入
[00:19:58.000 --> 00:20:01.000]  再外面又不見得有很多
[00:20:01.000 --> 00:20:05.000]  再外面就是那些屈黃正直的人
[00:20:05.000 --> 00:20:10.000]  令到他要坐牢的那些官和市民
[00:20:10.000 --> 00:20:15.000]  想到這些東西其實身心裡都可以是很大的痛苦
[00:20:15.000 --> 00:20:18.000]  但是我們看到第25節那裡
[00:20:18.000 --> 00:20:20.000]  這裡說約在半夜
[00:20:20.000 --> 00:20:23.000]  他們在做什麼?
[00:20:23.000 --> 00:20:27.000]  祈禱、唱詩、讚美神
[00:20:27.000 --> 00:20:30.000]  是三更半夜
[00:20:30.000 --> 00:20:31.000]  祈禱
[00:20:31.000 --> 00:20:33.000]  自己默討還可以理解
[00:20:33.000 --> 00:20:35.000]  三更半夜唱歌?
[00:20:35.000 --> 00:20:38.000]  三更半夜唱詩、讚美神?
[00:20:38.000 --> 00:20:40.000]  還是這樣的心境?
[00:20:40.000 --> 00:20:44.000]  這樣的身心的狀態?
[00:20:44.000 --> 00:20:46.000]  如果換作是我
