
[00:00:00.000 --> 00:00:03.000]  「頂姊妹早晨!早晨呀!」
[00:01:47.000 --> 00:01:51.000]  甚或是有些弟兄姊妹他們是沒有小組
[00:01:51.000 --> 00:01:54.000]  沒有小組的時候,可能他們根本都沒有人知道
[00:01:54.000 --> 00:01:58.000]  原來他們是病了,沒有人跟他們同行
[00:01:58.000 --> 00:02:01.000]  上帝彷彿好像這一刻的時候
[00:02:01.000 --> 00:02:05.000]  讓我看到有一班人好像是被遺忘了
[00:02:05.000 --> 00:02:08.000]  而他們很需要一班同行者
[00:02:08.000 --> 00:02:11.000]  很需要有人去家訪,去為他們祈禱
[00:02:11.000 --> 00:02:13.000]  為他們祝福
[00:02:13.000 --> 00:02:16.000]  特別在這五個月,其實回來沒多久的時候
[00:02:16.000 --> 00:02:18.000]  已經是接二連三
[00:02:18.000 --> 00:02:23.000]  不斷又不斷地聽到弟兄姊妹在重病裡面
[00:02:23.000 --> 00:02:30.000]  反反覆覆,甚至乎要接受一個很長時間的治療
[00:02:30.000 --> 00:02:34.000]  當我再問神,主啊,我今天要講道了
[00:02:34.000 --> 00:02:36.000]  我要講些什麼?
[00:02:36.000 --> 00:02:39.000]  我等了一段時間,上帝終於回應了
[00:02:39.000 --> 00:02:42.000]  就是今天讀的經文,巴底脈
[00:02:42.000 --> 00:02:44.000]  當你讀完經文的時候
[00:02:44.000 --> 00:02:48.000]  你剛才讀不讀到巴底脈是一個怎樣的人呢?
[00:02:48.000 --> 00:02:50.000]  他每一天就坐在街上
[00:02:50.000 --> 00:02:54.000]  蹲在街上去黑吃,去討伐
[00:02:54.000 --> 00:02:56.000]  他等人來救濟
[00:02:56.000 --> 00:02:59.000]  同時他身體發生什麼事?
[00:02:59.000 --> 00:03:01.000]  原來他是一個黑子
[00:03:01.000 --> 00:03:04.000]  他是瞎了,看不到東西
[00:03:04.000 --> 00:03:07.000]  所以整個世界對於他來說都是黑漆漆
[00:03:07.000 --> 00:03:09.000]  完全沒有色彩
[00:03:09.000 --> 00:03:12.000]  你說對於巴底脈心底裡面
[00:03:12.000 --> 00:03:15.000]  最大的渴想是什麼,弟兄姊妹?
[00:03:15.000 --> 00:03:19.000]  一個瞎了的人最想要的是什麼?
[00:03:19.000 --> 00:03:21.000]  就是今天的主題
[00:03:21.000 --> 00:03:26.000]  我要看見巴底脈心裡面最大的渴想就是
[00:03:26.000 --> 00:03:28.000]  主啊,我要看見
[00:03:28.000 --> 00:03:31.000]  我很想看見,我很想看見色彩
[00:03:31.000 --> 00:03:33.000]  我要好起來
[00:03:33.000 --> 00:03:38.000]  所以弟兄姊妹,今天這篇道不會很長
[00:03:38.000 --> 00:03:43.000]  他很想在最後那段時間,我們一起來回應
[00:03:43.000 --> 00:03:46.000]  一起來去敬拜主,我們去乞求神
[00:03:46.000 --> 00:03:50.000]  我們經歷上帝臨到的那種依治和釋放
[00:03:50.000 --> 00:03:53.000]  所以弟兄姊妹,你現在開始
[00:03:53.000 --> 00:03:55.000]  為你自己來到祈禱
[00:03:55.000 --> 00:03:58.000]  你預備好你自己
[00:03:58.000 --> 00:04:01.000]  打開你屬靈的胃口
[00:04:01.000 --> 00:04:05.000]  今天聖靈來到我們面前的時候,來到造訪的時候
[00:04:05.000 --> 00:04:08.000]  我們要怎樣?我們要打開我們的門
[00:04:08.000 --> 00:04:10.000]  我們要擁抱聖靈
[00:04:10.000 --> 00:04:12.000]  和你旁邊的人說一次,我們要做什麼?
[00:04:12.000 --> 00:04:14.000]  我們要擁抱聖靈
[00:04:14.000 --> 00:04:17.000]  讓聖靈今天再一次來觸摸我們
[00:04:17.000 --> 00:04:24.000]  今天我們每一個都要被聖靈來服侍我們
[00:04:24.000 --> 00:04:26.000]  我們看今天的經文,第46節
[00:04:26.000 --> 00:04:29.000]  這裡說到他們進了耶利哥
[00:04:29.000 --> 00:04:32.000]  耶穌、門徒和一大群人
[00:04:32.000 --> 00:04:34.000]  從耶利哥出來的時候
[00:04:34.000 --> 00:04:36.000]  哇,有一個什麼人?
[00:04:36.000 --> 00:04:37.000]  Hello?
[00:04:37.000 --> 00:04:39.000]  有一個什麼人?
[00:04:39.000 --> 00:04:40.000]  黑眼的人
[00:04:40.000 --> 00:04:42.000]  咦,他爸爸叫什麼名字?
[00:04:42.000 --> 00:04:44.000]  弟邁喔,是弟邁
[00:04:44.000 --> 00:04:46.000]  咦,他兒子多加一個字
[00:04:46.000 --> 00:04:48.000]  你很容易記,就是叫做什麼?
[00:04:48.000 --> 00:04:50.000]  巴弟邁
[00:04:50.000 --> 00:04:52.000]  哇,他坐在路旁做什麼?
[00:04:52.000 --> 00:04:53.000]  討飯
[00:04:53.000 --> 00:04:55.000]  一個黑蓋
[00:04:55.000 --> 00:04:57.000]  一個刻意討飯者
[00:04:57.000 --> 00:04:59.000]  還要是瞎了眼
[00:04:59.000 --> 00:05:02.000]  你說他心裡有多麼的心酸呢?
[00:05:02.000 --> 00:05:04.000]  當你回到家的時候
[00:05:04.000 --> 00:05:05.000]  你有個啞姐頭
[00:05:05.000 --> 00:05:07.000]  但是巴弟邁連一個劏房都沒有
[00:05:07.000 --> 00:05:09.000]  他蹲在街上
[00:05:09.000 --> 00:05:11.000]  你可以按腳下班
[00:05:11.000 --> 00:05:13.000]  買一個外賣回家
[00:05:13.000 --> 00:05:15.000]  然後有桌子有椅子在吃飯
[00:05:15.000 --> 00:05:16.000]  但是他要怎樣呢?
[00:05:16.000 --> 00:05:18.000]  他要蹲在街上黑吃
[00:05:18.000 --> 00:05:21.000]  他還要等人救濟
[00:05:21.000 --> 00:05:23.000]  有人救濟他的時候才有東西吃
[00:05:23.000 --> 00:05:25.000]  沒有人救濟他
[00:05:25.000 --> 00:05:26.000]  那他吃什麼呢?
[00:05:26.000 --> 00:05:28.000]  又瞎了眼,又找不到東西吃
[00:05:28.000 --> 00:05:31.000]  這些我們叫做社會的邊緣人
[00:05:31.000 --> 00:05:33.000]  日日如是
[00:05:33.000 --> 00:05:34.000]  日日如是
[00:05:34.000 --> 00:05:36.000]  很想等人來救濟他
[00:05:36.000 --> 00:05:38.000]  一直被排斥
[00:05:38.000 --> 00:05:40.000]  甚至走過的人都可能踢他兩下
[00:05:40.000 --> 00:05:42.000]  甚至嘲笑他
[00:05:42.000 --> 00:05:43.000]  被歧視
[00:05:43.000 --> 00:05:46.000]  最窮困無力的市井小民
[00:05:46.000 --> 00:05:48.000]  巴弟邁
[00:05:48.000 --> 00:05:52.000]  一直都在這樣的處境下
[00:05:52.000 --> 00:05:54.000]  一個很無助
[00:05:54.000 --> 00:05:55.000]  內裡很孤單
[00:05:55.000 --> 00:05:57.000]  甚至有一種羞恥感
[00:05:57.000 --> 00:05:59.000]  為什麼我會這樣呢?
[00:05:59.000 --> 00:06:00.000]  為什麼我的生命會這樣呢?
[00:06:00.000 --> 00:06:03.000]  為什麼我人的價值會蹲在街上呢?
[00:06:03.000 --> 00:06:05.000]  為什麼人人住大屋住漂亮的房子
[00:06:05.000 --> 00:06:07.000]  為什麼我連個劏房都沒有呢?
[00:06:07.000 --> 00:06:09.000]  那種自卑
[00:06:09.000 --> 00:06:11.000]  當他突然之間
[00:06:11.000 --> 00:06:13.000]  47節那個做什麼呢?
[00:06:13.000 --> 00:06:15.000]  當他突然之間聽見
[00:06:15.000 --> 00:06:17.000]  聽見誰來了
[00:06:17.000 --> 00:06:18.000]  頂梓培
[00:06:18.000 --> 00:06:19.000]  拿撒勒人耶穌
[00:06:19.000 --> 00:06:22.000]  接著他有什麼反應呢?
[00:06:22.000 --> 00:06:24.000]  什麼反應呢?
[00:06:24.000 --> 00:06:26.000]  馬上大叫
[00:06:26.000 --> 00:06:27.000]  喊叫
[00:06:27.000 --> 00:06:28.000]  接著他就說
[00:06:28.000 --> 00:06:30.000]  大位的子孫耶穌啊
[00:06:30.000 --> 00:06:32.000]  可憐我了
[00:06:32.000 --> 00:06:34.000]  這一句話
[00:06:34.000 --> 00:06:38.000]  不是一句很普通的祈禱文
[00:06:38.000 --> 00:06:39.000]  這一句話
[00:06:39.000 --> 00:06:40.000]  大位的子孫耶穌
[00:06:40.000 --> 00:06:42.000]  你可憐我了
[00:06:42.000 --> 00:06:45.000]  巴弟邁內心最深處的痛苦
[00:06:45.000 --> 00:06:47.000]  要叫出來
[00:06:47.000 --> 00:06:48.000]  並且他聽見
[00:06:48.000 --> 00:06:50.000]  這個拿撒勒人耶穌
[00:06:50.000 --> 00:06:51.000]  來到了
[00:06:51.000 --> 00:06:54.000]  我本來我的生命已經沒有任何的希望
[00:06:54.000 --> 00:06:57.000]  當他聽到耶穌來了的時候
[00:06:57.000 --> 00:06:59.000]  雖然他雅蠻
[00:06:59.000 --> 00:07:01.000]  但他的心是什麼呢?
[00:07:01.000 --> 00:07:03.000]  他的心沒有盲
[00:07:03.000 --> 00:07:05.000]  完全有一種
[00:07:05.000 --> 00:07:06.000]  屬靈的眼睛
[00:07:06.000 --> 00:07:07.000]  他看見
[00:07:07.000 --> 00:07:09.000]  這位不是普通的耶穌
[00:07:09.000 --> 00:07:11.000]  當他聽見
[00:07:11.000 --> 00:07:13.000]  這個是
[00:07:13.000 --> 00:07:15.000]  拿撒勒人耶穌
[00:07:15.000 --> 00:07:17.000]  這幾個字的時候
[00:07:17.000 --> 00:07:19.000]  不是正正就是說
[00:07:19.000 --> 00:07:21.000]  耶穌你就是在這個小鎮
[00:07:21.000 --> 00:07:22.000]  這個拿撒勒
[00:07:22.000 --> 00:07:23.000]  這個地方來的成長
[00:07:23.000 --> 00:07:25.000]  不是這麼簡單
[00:07:25.000 --> 00:07:27.000]  原來聖經裏面
[00:07:27.000 --> 00:07:29.000]  拿撒勒這個希伯來文
[00:07:29.000 --> 00:07:30.000]  你會看見
[00:07:30.000 --> 00:07:33.000]  他那三個的希伯來字母
[00:07:33.000 --> 00:07:35.000]  原來是和這個
[00:07:35.000 --> 00:07:37.000]  二賽亞書的十一章的一節
[00:07:37.000 --> 00:07:39.000]  嫩牙
[00:07:39.000 --> 00:07:40.000]  嫩牙
[00:07:40.000 --> 00:07:43.000]  這兩個字的希伯來文的字母
[00:07:43.000 --> 00:07:45.000]  是一模一樣的
[00:07:45.000 --> 00:07:48.000]  當你發現原來這兩個希伯來文的字
[00:07:48.000 --> 00:07:49.000]  一模一樣的時候
[00:07:49.000 --> 00:07:52.000]  即是說當中彼此之間是有關係
[00:07:52.000 --> 00:07:54.000]  和有連結的
[00:07:54.000 --> 00:07:56.000]  要黏在一起來看的
[00:07:56.000 --> 00:07:58.000]  究竟是在說什麼呢?
[00:07:58.000 --> 00:08:00.000]  二賽亞書的十一章一節說
[00:08:00.000 --> 00:08:03.000]  從耶西的樹幹
[00:08:03.000 --> 00:08:06.000]  必生出一根的嫩牙出來
[00:08:06.000 --> 00:08:08.000]  從大衛的父親開始
[00:08:08.000 --> 00:08:12.000]  一直在樹幹的裏面
[00:08:12.000 --> 00:08:16.000]  會生了這個小幼苗出來
[00:08:16.000 --> 00:08:19.000]  而從它的根而出的枝條
[00:08:19.000 --> 00:08:21.000]  是會結果子
[00:08:21.000 --> 00:08:23.000]  即是說原來這個嫩牙
[00:08:23.000 --> 00:08:25.000]  是會帶來希望
[00:08:25.000 --> 00:08:27.000]  這個小幼苗裏面
[00:08:27.000 --> 00:08:28.000]  原來是會帶來健康
[00:08:28.000 --> 00:08:29.000]  會帶來拯救
[00:08:29.000 --> 00:08:31.000]  會帶來一個盼望
[00:08:31.000 --> 00:08:33.000]  是會結果子的
[00:08:33.000 --> 00:08:37.000]  所以正正這個嫩牙就是指向
[00:08:37.000 --> 00:08:41.000]  剛才巴底馬他聽見那個
[00:08:41.000 --> 00:08:44.000]  那撒勒人耶穌來了
[00:08:44.000 --> 00:08:47.000]  所以耶穌是誰呢?
[00:08:47.000 --> 00:08:50.000]  巴底馬他很清楚知道
[00:08:50.000 --> 00:08:53.000]  進入耶利哥城的耶穌
[00:08:53.000 --> 00:08:56.000]  是他一直所信的
[00:08:56.000 --> 00:08:58.000]  大衛的子孫
[00:08:58.000 --> 00:09:00.000]  耶西的後裔
[00:09:00.000 --> 00:09:02.000]  一直流到他身上
[00:09:02.000 --> 00:09:03.000]  耶穌這個彌托
[00:09:03.000 --> 00:09:05.000]  阿彌陀是會帶來生命
[00:09:05.000 --> 00:09:06.000]  帶來拯救
[00:09:06.000 --> 00:09:09.000]  帶來盼望的主
[00:09:09.000 --> 00:09:11.000]  當他某一條街道
[00:09:11.000 --> 00:09:12.000]  突然間聽到
[00:09:12.000 --> 00:09:14.000]  哇!耶穌來了
[00:09:14.000 --> 00:09:16.000]  他叫破他的喉嚨
[00:09:16.000 --> 00:09:18.000]  完全聲嘶力竭
[00:09:18.000 --> 00:09:20.000]  他只知道唯一的希望
[00:09:20.000 --> 00:09:22.000]  唯一的機會來了
[00:09:22.000 --> 00:09:24.000]  我怎樣也好
[00:09:24.000 --> 00:09:26.000]  我都要竭盡我全力
[00:09:26.000 --> 00:09:29.000]  我要讓耶穌去聽見
[00:09:29.000 --> 00:09:32.000]  主啊!我心底裡的聲音是什麼?
[00:09:32.000 --> 00:09:35.000]  主啊!我要看見啊!
[00:09:35.000 --> 00:09:37.000]  主啊!我要看見啊!
[00:09:37.000 --> 00:09:40.000]  大衛的子孫可憐我啊!
[00:09:40.000 --> 00:09:45.000]  這一把極度痛苦的聲音
[00:09:45.000 --> 00:09:48.000]  誰知道去到48節
[00:09:48.000 --> 00:09:50.000]  那裡寫著
[00:09:50.000 --> 00:09:53.000]  許多人斥責他
[00:09:53.000 --> 00:09:55.000]  叫他做什麼?
[00:09:55.000 --> 00:09:57.000]  做什麼?
[00:09:57.000 --> 00:09:59.000]  閉上嘴很吵
[00:09:59.000 --> 00:10:01.000]  叫他閉嘴
[00:10:01.000 --> 00:10:03.000]  大力喊叫他閉嘴
[00:10:03.000 --> 00:10:05.000]  他知道唯一的希望就在這裡
[00:10:05.000 --> 00:10:06.000]  於是怎樣?
[00:10:06.000 --> 00:10:07.000]  不斷放聲
[00:10:07.000 --> 00:10:09.000]  不斷叫
[00:10:09.000 --> 00:10:11.000]  主啊!主啊!主啊!
[00:10:11.000 --> 00:10:12.000]  大衛的子孫
[00:10:12.000 --> 00:10:14.000]  你們可憐我了
[00:10:14.000 --> 00:10:15.000]  弟兄姊妹
[00:10:15.000 --> 00:10:17.000]  你知不知道
[00:10:17.000 --> 00:10:19.000]  那些許多的人
[00:10:19.000 --> 00:10:22.000]  是哪些人來的?
[00:10:22.000 --> 00:10:24.000]  這裡經文也有說
[00:10:24.000 --> 00:10:26.000]  就我們剛才讀的
[00:10:26.000 --> 00:10:28.000]  進來耶利哥是什麼人?
[00:10:28.000 --> 00:10:30.000]  耶穌和什麼人?
[00:10:30.000 --> 00:10:32.000]  就是那幫門徒
[00:10:32.000 --> 00:10:35.000]  還要是一幫跟隨耶穌的人
[00:10:35.000 --> 00:10:37.000]  他們竟然做什麼呢?
[00:10:37.000 --> 00:10:39.000]  來去責備巴底馬
[00:10:39.000 --> 00:10:40.000]  來去制止他
[00:10:40.000 --> 00:10:42.000]  來去拒絕巴底馬
[00:10:42.000 --> 00:10:44.000]  但是巴底馬那一刻
[00:10:44.000 --> 00:10:46.000]  什麼都不理
[00:10:46.000 --> 00:10:48.000]  不管你怎樣去阻止我
[00:10:48.000 --> 00:10:50.000]  我仍然對主那份熱情
[00:10:50.000 --> 00:10:51.000]  我對主那份渴慕
[00:10:51.000 --> 00:10:52.000]  我很渴想
[00:10:52.000 --> 00:10:55.000]  我死要抓住耶穌
[00:10:55.000 --> 00:10:57.000]  我一定要見到主
[00:10:57.000 --> 00:10:58.000]  我才可以
[00:10:58.000 --> 00:11:00.000]  我帶著十足的信心
[00:11:00.000 --> 00:11:02.000]  主啊!我要看見啊!
[00:11:02.000 --> 00:11:03.000]  我絕對在你裡面
[00:11:03.000 --> 00:11:04.000]  我要拿到這份恩典
[00:11:04.000 --> 00:11:06.000]  我要看見
[00:11:06.000 --> 00:11:08.000]  對主那份堅定
[00:11:08.000 --> 00:11:10.000]  但是其他人呢?
[00:11:10.000 --> 00:11:12.000]  責備他
[00:11:12.000 --> 00:11:13.000]  斥責他
[00:11:13.000 --> 00:11:15.000]  叫他閉嘴
[00:11:15.000 --> 00:11:17.000]  但是他就越發
[00:11:17.000 --> 00:11:19.000]  越來的喊叫聲勢力竭
[00:11:19.000 --> 00:11:22.000]  喊得呼天搶地
[00:11:22.000 --> 00:11:25.000]  耶穌聽到巴底馬
[00:11:25.000 --> 00:11:27.000]  內心這一份
[00:11:27.000 --> 00:11:29.000]  最大的迫切
[00:11:29.000 --> 00:11:31.000]  這一份渴想渴求
[00:11:31.000 --> 00:11:35.000]  不斷痛苦地來喊叫
[00:11:35.000 --> 00:11:37.000]  Have mercy on me
[00:11:37.000 --> 00:11:39.000]  主啊!你憐憫我啊
[00:11:39.000 --> 00:11:41.000]  主啊!你憐憫我啊
[00:11:41.000 --> 00:11:44.000]  耶穌他動了慈心
[00:11:44.000 --> 00:11:46.000]  當他聽到巴底馬
[00:11:46.000 --> 00:11:49.000]  內心最真摯的感受
[00:11:49.000 --> 00:11:52.000]  當耶穌聽到巴底馬
[00:11:52.000 --> 00:11:54.000]  他靈裡面最痛苦
[00:11:54.000 --> 00:11:56.000]  喊出來那一刻
[00:11:56.000 --> 00:11:59.000]  耶穌動了慈心
[00:11:59.000 --> 00:12:03.000]  主是一位憐憫人的神
[00:12:03.000 --> 00:12:04.000]  耶穌呢
[00:12:04.000 --> 00:12:07.000]  他直接打開他的心腸肺腑
[00:12:07.000 --> 00:12:09.000]  給這句話
[00:12:09.000 --> 00:12:11.000]  主啊!你憐憫我啊
[00:12:11.000 --> 00:12:12.000]  他受了感動
[00:12:12.000 --> 00:12:13.000]  主啊!你不救我的話
[00:12:13.000 --> 00:12:16.000]  沒有人可以救到我的了
[00:12:16.000 --> 00:12:18.000]  耶穌聽到這一種
[00:12:18.000 --> 00:12:20.000]  渴求的聲音
[00:12:20.000 --> 00:12:24.000]  裡面這個人實在太痛苦
[00:12:24.000 --> 00:12:27.000]  主就去憐憫他
[00:12:27.000 --> 00:12:30.000]  當其他人都覺得
[00:12:30.000 --> 00:12:33.000]  巴底馬你在阻礙著耶穌
[00:12:33.000 --> 00:12:35.000]  你知不知道耶穌在下一里路
[00:12:35.000 --> 00:12:37.000]  不只是進入耶利哥
[00:12:37.000 --> 00:12:39.000]  當你再看聖經的時候
[00:12:39.000 --> 00:12:40.000]  下一段是說什麼呢?
[00:12:40.000 --> 00:12:43.000]  耶穌要進入耶路撒冷裡面
[00:12:43.000 --> 00:12:45.000]  你為什麼在這裡阻礙著
[00:12:45.000 --> 00:12:48.000]  當其他人都認為巴底馬
[00:12:48.000 --> 00:12:50.000]  一點都不值得
[00:12:50.000 --> 00:12:55.000]  耶穌為他靈下腳步的時候
[00:12:55.000 --> 00:12:58.000]  第四十九節
[00:12:58.000 --> 00:12:59.000]  第四十九節
[00:12:59.000 --> 00:13:02.000]  耶穌為他做什麼呢?
[00:13:02.000 --> 00:13:05.000]  站著
[00:13:05.000 --> 00:13:09.000]  耶穌為巴底馬站著
[00:13:09.000 --> 00:13:10.000]  站著
[00:13:10.000 --> 00:13:11.000]  然後說
[00:13:11.000 --> 00:13:13.000]  將他帶過來
[00:13:13.000 --> 00:13:16.000]  他們就叫那黑眼的人對他說
[00:13:16.000 --> 00:13:17.000]  放心吧!起來!
[00:13:17.000 --> 00:13:19.000]  耶穌叫你來了
[00:13:19.000 --> 00:13:21.000]  但是當你讀聖經的時候
[00:13:21.000 --> 00:13:23.000]  你會不會讀著讀著都覺得折騰
[00:13:23.000 --> 00:13:25.000]  會覺得很奇妙
[00:13:25.000 --> 00:13:26.000]  一個位置
[00:13:26.000 --> 00:13:28.000]  明明這個是核子
[00:13:28.000 --> 00:13:30.000]  耶穌你動了慈心的時候
[00:13:30.000 --> 00:13:31.000]  你走去觸摸它
[00:13:31.000 --> 00:13:33.000]  為什麼你會叫核子
[00:13:33.000 --> 00:13:34.000]  還要盲的
[00:13:34.000 --> 00:13:36.000]  然後叫它走過來你那裡呢?
[00:13:36.000 --> 00:13:38.000]  但是第五十節
[00:13:38.000 --> 00:13:40.000]  巴底馬聽到耶穌叫的時候
[00:13:40.000 --> 00:13:41.000]  你過來吧!
[00:13:41.000 --> 00:13:43.000]  第五十節那裡說
[00:13:43.000 --> 00:13:45.000]  他就立刻掉下衣服
[00:13:45.000 --> 00:13:46.000]  跳起來
[00:13:46.000 --> 00:13:49.000]  走到耶穌那裡
[00:13:49.000 --> 00:13:52.000]  巴底馬這個行動
[00:13:52.000 --> 00:13:54.000]  主叫你來
[00:13:54.000 --> 00:13:55.000]  那一刻
[00:13:55.000 --> 00:13:56.000]  對於你想想
[00:13:56.000 --> 00:13:58.000]  一個黑蓋
[00:13:58.000 --> 00:13:59.000]  一個盲眼的人
[00:13:59.000 --> 00:14:01.000]  穿著黑衣蹲在街上
[00:14:01.000 --> 00:14:03.000]  他有的可能是一件爛的衣服
[00:14:03.000 --> 00:14:04.000]  可能是一雙爛鞋子
[00:14:04.000 --> 00:14:06.000]  可能就是那張被子
[00:14:06.000 --> 00:14:08.000]  就是他的寶
[00:14:08.000 --> 00:14:09.000]  但是那一刻
[00:14:09.000 --> 00:14:10.000]  他什麼都不要
[00:14:10.000 --> 00:14:11.000]  全部東西都丟掉
[00:14:11.000 --> 00:14:12.000]  掉下衣服
[00:14:12.000 --> 00:14:13.000]  放下他所有
[00:14:13.000 --> 00:14:15.000]  他很興奮
[00:14:15.000 --> 00:14:17.000]  跳起來去找耶穌
[00:14:17.000 --> 00:14:20.000]  巴底馬在說什麼?
[00:14:20.000 --> 00:14:22.000]  我只是要耶穌
[00:14:22.000 --> 00:14:24.000]  巴底馬在說什麼?
[00:14:24.000 --> 00:14:25.000]  這個回應
[00:14:25.000 --> 00:14:27.000]  我只是要耶穌
[00:14:27.000 --> 00:14:29.000]  無論那件衣服也好
[00:14:29.000 --> 00:14:30.000]  那張被子也好
[00:14:30.000 --> 00:14:31.000]  算什麼呢?
[00:14:31.000 --> 00:14:32.000]  巴底馬
[00:14:32.000 --> 00:14:34.000]  他對主那份
[00:14:34.000 --> 00:14:36.000]  多大的渴想
[00:14:36.000 --> 00:14:38.000]  巴底馬
[00:14:38.000 --> 00:14:39.000]  他對主那份
[00:14:39.000 --> 00:14:40.000]  多大的看見
[00:14:40.000 --> 00:14:42.000]  我很想見到主
[00:14:42.000 --> 00:14:43.000]  巴底馬
[00:14:43.000 --> 00:14:44.000]  他內心說
[00:14:44.000 --> 00:14:46.000]  我真的很需要主
[00:14:46.000 --> 00:14:47.000]  巴底馬
[00:14:47.000 --> 00:14:48.000]  由心發出
[00:14:48.000 --> 00:14:49.000]  心裡面
[00:14:49.000 --> 00:14:51.000]  湧出來那種渴求
[00:14:51.000 --> 00:14:52.000]  主啊
[00:14:52.000 --> 00:14:54.000]  我很需要你
[00:14:54.000 --> 00:14:56.000]  他只是在找這個機會
[00:14:56.000 --> 00:14:57.000]  我要看見
[00:14:57.000 --> 00:14:58.000]  他不管其他人
[00:14:58.000 --> 00:15:00.000]  怎樣阻攔他也好
[00:15:00.000 --> 00:15:02.000]  什麼都不要
[00:15:02.000 --> 00:15:04.000]  他興奮到跳起來
[00:15:04.000 --> 00:15:06.000]  我要主啊
[00:15:06.000 --> 00:15:08.000]  我要看見啊
[00:15:08.000 --> 00:15:10.000]  所以51
[00:15:10.000 --> 00:15:12.000]  52節
[00:15:12.000 --> 00:15:15.000]  耶穌跟他說
[00:15:15.000 --> 00:15:17.000]  你要我為你
[00:15:17.000 --> 00:15:19.000]  做什麼呢?
[00:15:19.000 --> 00:15:21.000]  你要我為你
[00:15:21.000 --> 00:15:23.000]  做什麼呢?
[00:15:23.000 --> 00:15:24.000]  黑眼的人
[00:15:24.000 --> 00:15:25.000]  巴底馬
[00:15:25.000 --> 00:15:27.000]  跟他說
[00:15:27.000 --> 00:15:28.000]  老師
[00:15:28.000 --> 00:15:29.000]  拉波尼
[00:15:29.000 --> 00:15:30.000]  即是老師的意思
[00:15:30.000 --> 00:15:34.000]  我要能看見
[00:15:34.000 --> 00:15:37.000]  我要能看見
[00:15:37.000 --> 00:15:39.000]  我最深的渴望
[00:15:39.000 --> 00:15:41.000]  我不想我看不到東西
[00:15:41.000 --> 00:15:42.000]  我想我康復
[00:15:42.000 --> 00:15:44.000]  我要看見
[00:15:44.000 --> 00:15:46.000]  在我這幾個月裡
[00:15:46.000 --> 00:15:47.000]  無論醫院探訪也好
[00:15:47.000 --> 00:15:50.000]  或者家庭探訪也好
[00:15:50.000 --> 00:15:52.000]  我聽到最多的說話
[00:15:52.000 --> 00:15:55.000]  就是我想快點康復
[00:15:55.000 --> 00:15:57.000]  回教會服事
[00:15:57.000 --> 00:15:59.000]  耶穌說
[00:15:59.000 --> 00:16:01.000]  去吧
[00:16:01.000 --> 00:16:04.000]  你的信使你痊癒了
[00:16:04.000 --> 00:16:06.000]  他就立即看見
[00:16:06.000 --> 00:16:09.000]  就在路上跟隨耶穌
[00:16:09.000 --> 00:16:13.000]  我最近看到一單新聞
