
[00:00:00.000 --> 00:00:03.440]  前兩個星期,Pastor Ivan 和我們分享了一篇道
[00:06:04.840 --> 00:06:06.840]  其實我很想提醒我們
[00:06:06.840 --> 00:06:09.840]  其實神就是我們的老闆
[00:06:09.840 --> 00:06:11.840]  最近我們一班同工
[00:06:11.840 --> 00:06:13.840]  一起學普通話
[00:06:13.840 --> 00:06:15.840]  我們的老師一上課就說
[00:06:15.840 --> 00:06:16.840]  不要叫我老師
[00:06:16.840 --> 00:06:17.840]  不要叫我老師
[00:06:17.840 --> 00:06:18.840]  因為我不是你的老師
[00:06:18.840 --> 00:06:21.840]  最大的老師就是神
[00:06:21.840 --> 00:06:23.840]  大衛他是一個牧羊人
[00:06:23.840 --> 00:06:27.840]  但當他說耶和華是他的目者的時候
[00:06:27.840 --> 00:06:31.840]  他是很明白羊的特性
[00:06:31.840 --> 00:06:33.840]  羊的需要
[00:06:33.840 --> 00:06:35.840]  他知道牧羊人應該有責任
[00:06:35.840 --> 00:06:37.840]  所以他說神是一個牧者
[00:06:37.840 --> 00:06:39.840]  就算他有缺失
[00:06:39.840 --> 00:06:41.840]  他有不妥當的時候
[00:06:41.840 --> 00:06:42.840]  但神不是
[00:06:42.840 --> 00:06:43.840]  神是他的大牧者
[00:06:43.840 --> 00:06:45.840]  他帶著一份很大的信心
[00:06:45.840 --> 00:06:46.840]  一份很大的感恩
[00:06:46.840 --> 00:06:48.840]  他要這樣宣告
[00:06:48.840 --> 00:06:49.840]  當他說
[00:06:49.840 --> 00:06:51.840]  我必不自缺乏的時候
[00:06:51.840 --> 00:06:54.840]  其實以色列人去聽這個詩篇
[00:06:54.840 --> 00:06:55.840]  他會想到些什麼
[00:06:55.840 --> 00:06:57.840]  就是想到以色列人
[00:06:57.840 --> 00:07:01.840]  神將他們從埃及帶出來
[00:07:01.840 --> 00:07:02.840]  進入迦南
[00:07:02.840 --> 00:07:05.840]  但在當中經過曠野的日子
[00:07:05.840 --> 00:07:07.840]  足足四十年
[00:07:07.840 --> 00:07:09.840]  新命記怎麼說
[00:07:09.840 --> 00:07:11.840]  摩西說
[00:07:11.840 --> 00:07:13.840]  耶和華你的神
[00:07:13.840 --> 00:07:15.840]  在你手裡所辦的一切事
[00:07:15.840 --> 00:07:16.840]  已經賜福於你
[00:07:16.840 --> 00:07:18.840]  你走過這個曠野
[00:07:18.840 --> 00:07:19.840]  他都知道這四十年
[00:07:19.840 --> 00:07:21.840]  耶和華你的神上與你同在
[00:07:21.840 --> 00:07:23.840]  故此你一無所缺
[00:07:23.840 --> 00:07:25.840]  他們會想起這段經歷
[00:07:25.840 --> 00:07:28.840]  以色列人最艱難的經歷
[00:07:28.840 --> 00:07:30.840]  就是那四十年在曠野
[00:07:30.840 --> 00:07:32.840]  但他仍說
[00:07:32.840 --> 00:07:34.840]  神叫他們一無所缺
[00:07:34.840 --> 00:07:37.840]  雖然可能只是吃麻辣
[00:07:37.840 --> 00:07:40.840]  但仍然每一天都足夠
[00:07:40.840 --> 00:07:43.840]  什麼叫一無所缺呢
[00:07:43.840 --> 00:07:45.840]  對於我們來說
[00:07:45.840 --> 00:07:47.840]  年年有餘
[00:07:47.840 --> 00:07:49.840]  萬事如意
[00:07:49.840 --> 00:07:50.840]  衣食無憂
[00:07:50.840 --> 00:07:52.840]  就是年年有餘
[00:07:52.840 --> 00:07:53.840]  就是一無所缺
[00:07:53.840 --> 00:07:55.840]  我上個星期去兒童
[00:07:55.840 --> 00:07:56.840]  講了個兒童版
[00:07:56.840 --> 00:07:58.840]  我說什麼叫一無所缺
[00:07:58.840 --> 00:08:00.840]  會不會是你打開雪櫃
[00:08:00.840 --> 00:08:02.840]  永遠都有支汽水
[00:08:02.840 --> 00:08:05.840]  或者你打開個錢包
[00:08:05.840 --> 00:08:06.840]  永遠都有零用錢
[00:08:06.840 --> 00:08:08.840]  一無所缺
[00:08:08.840 --> 00:08:10.840]  對於我們來說
[00:08:10.840 --> 00:08:11.840]  在我們生命裡
[00:08:11.840 --> 00:08:13.840]  什麼叫一無所缺
[00:08:13.840 --> 00:08:14.840]  是不是我們祈禱
[00:08:14.840 --> 00:08:16.840]  有什麼就有什麼
[00:08:16.840 --> 00:08:20.840]  是不是神每次都應運我們祈禱
[00:08:20.840 --> 00:08:23.840]  我們不會有任何物質上的缺陷
[00:08:23.840 --> 00:08:26.840]  這就是一無所缺
[00:08:26.840 --> 00:08:28.840]  詩篇23篇
[00:08:28.840 --> 00:08:32.840]  無可否認是一篇安慰的詩篇
[00:08:32.840 --> 00:08:35.840]  我在喪禮用了很多次
[00:08:35.840 --> 00:08:37.840]  為什麼需要安慰
[00:08:37.840 --> 00:08:39.840]  如果你很開心
[00:08:39.840 --> 00:08:40.840]  很興奮
[00:08:40.840 --> 00:08:41.840]  需不需要安慰
[00:08:41.840 --> 00:08:42.840]  不需要
[00:08:42.840 --> 00:08:45.840]  正正是當我們在困難
[00:08:45.840 --> 00:08:47.840]  在我們哀傷
[00:08:47.840 --> 00:08:48.840]  在我們缺陷的時候
[00:08:48.840 --> 00:08:53.840]  我們很需要安慰
[00:08:53.840 --> 00:08:55.840]  大衛在種種的缺乏
[00:08:55.840 --> 00:08:57.840]  剛才我說種種的艱難
[00:08:57.840 --> 00:08:58.840]  種種的危險
[00:08:58.840 --> 00:08:59.840]  但他仍然宣告
[00:08:59.840 --> 00:09:01.840]  我必不自缺乏
[00:09:01.840 --> 00:09:03.840]  所以盼望今天這篇詩篇
[00:09:03.840 --> 00:09:05.840]  無論你讀了多少次
[00:09:05.840 --> 00:09:06.840]  我很盼望
[00:09:06.840 --> 00:09:08.840]  今天他再一次成為你的鼓勵
[00:09:08.840 --> 00:09:11.840]  讓我們一起思想
[00:09:11.840 --> 00:09:14.840]  首先第二第三節是對應
[00:09:14.840 --> 00:09:15.840]  第一個原因
[00:09:15.840 --> 00:09:18.840]  這兩節都是用他去形容耶和華
[00:09:18.840 --> 00:09:21.840]  其他幾節的代名詞是不同的
[00:09:21.840 --> 00:09:22.840]  待會我們再說
[00:09:22.840 --> 00:09:25.840]  第二個原因是在這兩節裡
[00:09:25.840 --> 00:09:27.840]  都有一個動詞
[00:09:27.840 --> 00:09:29.840]  是領或者引導
[00:09:29.840 --> 00:09:31.840]  帶領我們
[00:09:31.840 --> 00:09:33.840]  帶領我們的意思是什麼
[00:09:33.840 --> 00:09:35.840]  我們祈禱神啊你引導我們
[00:09:35.840 --> 00:09:37.840]  神啊你引領我們
[00:09:37.840 --> 00:09:38.840]  我們很多時候
[00:09:38.840 --> 00:09:40.840]  我應不應該繼續留在這份工作
[00:09:40.840 --> 00:09:42.840]  我應不應該找另一份工作
[00:09:42.840 --> 00:09:44.840]  神啊你帶領我們
[00:09:44.840 --> 00:09:46.840]  最好當然是想神帶領我們去一份
[00:09:46.840 --> 00:09:48.840]  我想要的工作
[00:09:48.840 --> 00:09:52.840]  或者這個女孩或者這個男孩
[00:09:52.840 --> 00:09:54.840]  是不是我將來那個呢
[00:09:54.840 --> 00:09:56.840]  神啊你帶領我
[00:09:56.840 --> 00:09:57.840]  你帶領我
[00:09:57.840 --> 00:09:59.840]  究竟是不是這個呢
[00:09:59.840 --> 00:10:01.840]  我都挺喜歡他
[00:10:01.840 --> 00:10:02.840]  他又挺愛主
[00:10:02.840 --> 00:10:04.840]  最好神你帶領我
[00:10:04.840 --> 00:10:06.840]  就可以追到他
[00:10:06.840 --> 00:10:07.840]  可能我們會這樣想
[00:10:07.840 --> 00:10:08.840]  神引導就是這樣
[00:10:08.840 --> 00:10:09.840]  但這裡他在說
[00:10:09.840 --> 00:10:13.840]  原來神是為自己的名去引導我們走二路
[00:10:13.840 --> 00:10:14.840]  當然大家二路明可
[00:10:14.840 --> 00:10:16.840]  走一條正確的路
[00:10:16.840 --> 00:10:17.840]  不是走歪路
[00:10:17.840 --> 00:10:19.840]  但為自己的名
[00:10:19.840 --> 00:10:20.840]  為神自己的名的意思就是
[00:10:20.840 --> 00:10:22.840]  神的名是什麼
[00:10:22.840 --> 00:10:23.840]  神的屬性
[00:10:23.840 --> 00:10:24.840]  他的生命是什麼
[00:10:24.840 --> 00:10:25.840]  聖潔
[00:10:25.840 --> 00:10:26.840]  公義
[00:10:26.840 --> 00:10:27.840]  慈愛
[00:10:27.840 --> 00:10:28.840]  信實等等
[00:10:28.840 --> 00:10:30.840]  原來是為自己的名
[00:10:30.840 --> 00:10:31.840]  是神的名
[00:10:31.840 --> 00:10:33.840]  是引導我們走在神要我們走的路
[00:10:33.840 --> 00:10:35.840]  不是我們自己想要的路
[00:10:35.840 --> 00:10:38.840]  我們通常會說一個主題
[00:10:38.840 --> 00:10:42.840]  爸爸帶著女兒去吃雪糕
[00:10:42.840 --> 00:10:43.840]  是不是
[00:10:43.840 --> 00:10:44.840]  引領
[00:10:44.840 --> 00:10:47.840]  其實在希伯來文這個很有趣
[00:10:47.840 --> 00:10:49.840]  他的動詞是整個東西的
[00:10:49.840 --> 00:10:50.840]  一個組成
[00:10:50.840 --> 00:10:52.840]  動詞前面貼著一個主題
[00:10:52.840 --> 00:10:55.840]  然後後面貼著一個客體
[00:10:55.840 --> 00:10:57.840]  但他這裡也是在說
[00:10:57.840 --> 00:11:01.840]  耶和華他引導我
[00:11:01.840 --> 00:11:03.840]  雖然原文的字是不一樣的
[00:11:03.840 --> 00:11:05.840]  但意思是完全一樣
[00:11:05.840 --> 00:11:09.840]  神要引導我們去哪些地方
[00:11:09.840 --> 00:11:10.840]  除了我們走二路
[00:11:10.840 --> 00:11:13.840]  還有說安潔的水邊
[00:11:13.840 --> 00:11:16.840]  當我們讀CP23篇頭那幾節
[00:11:16.840 --> 00:11:17.840]  就覺得
[00:11:17.840 --> 00:11:19.840]  可以安躺在青草地
[00:11:19.840 --> 00:11:22.840]  可以在安潔的水邊
[00:11:22.840 --> 00:11:23.840]  是不是很舒服
[00:11:23.840 --> 00:11:24.840]  很有意境
[00:11:24.840 --> 00:11:26.840]  你看我的聲音都覺得
[00:11:26.840 --> 00:11:29.840]  很舒服的這個意境
[00:11:29.840 --> 00:11:30.840]  我前段時間放假
[00:11:30.840 --> 00:11:33.840]  我和我老公去了長洲
[00:11:33.840 --> 00:11:35.840]  我學人家叫放空
[00:11:35.840 --> 00:11:37.840]  即是叫敷衍
[00:11:37.840 --> 00:11:41.840]  除了去吃我們必吃的芒果糯米糍
[00:11:41.840 --> 00:11:44.840]  必吃的長洲魚蛋之外
[00:11:44.840 --> 00:11:47.840]  我們整個下午就坐在沙灘
[00:11:47.840 --> 00:11:49.840]  就這樣呆在那裡
[00:11:49.840 --> 00:11:50.840]  因為很忙很忙
[00:11:50.840 --> 00:11:51.840]  很想安靜
[00:11:51.840 --> 00:11:54.840]  所以坐在沙灘聽一下浪聲
[00:11:54.840 --> 00:11:56.840]  我還錄下了浪聲
[00:11:56.840 --> 00:11:58.840]  看看小鳥飛
[00:11:58.840 --> 00:12:00.840]  多舒服多自由自在
[00:12:00.840 --> 00:12:04.840]  偶然有兩隻小鳥會飛在沙灘休息
[00:12:04.840 --> 00:12:05.840]  就像我們這樣
[00:12:05.840 --> 00:12:07.840]  我在那裡看書
[00:12:07.840 --> 00:12:09.840]  看一看海
[00:12:09.840 --> 00:12:10.840]  很舒服
[00:12:10.840 --> 00:12:11.840]  有一隻大小的小船
[00:12:11.840 --> 00:12:13.840]  牽著一隻小小的小船
[00:12:13.840 --> 00:12:15.840]  感受到很寧靜
[00:12:15.840 --> 00:12:18.840]  好像覺得神都在牽著我們
[00:12:18.840 --> 00:12:20.840]  我們好像意識到
[00:12:20.840 --> 00:12:23.840]  詩篇說的就是這些情景
[00:12:23.840 --> 00:12:25.840]  但是我們忘記了
[00:12:25.840 --> 00:12:27.840]  以色列地是怎麼樣的
[00:12:27.840 --> 00:12:29.840]  如果大家去過以色列
[00:12:29.840 --> 00:12:32.840]  耶路撒冷都在山上
[00:12:32.840 --> 00:12:33.840]  很多的高山
[00:12:33.840 --> 00:12:34.840]  很多的低谷
[00:12:34.840 --> 00:12:38.840]  就是很多的這些形勢的地方
[00:12:38.840 --> 00:12:41.840]  還有大部分的以色列地比較乾旱
[00:12:41.840 --> 00:12:43.840]  很多岩石
[00:12:43.840 --> 00:12:46.840]  即使有些草
[00:12:46.840 --> 00:12:50.840]  多數都不是全部都是青草地
[00:12:50.840 --> 00:12:53.840]  可能只是稀疏一些的草
[00:12:53.840 --> 00:12:54.840]  就是這樣
[00:12:54.840 --> 00:12:56.840]  而羊有一個特性
[00:12:56.840 --> 00:12:59.840]  牠去到草地吃草的時候
[00:12:59.840 --> 00:13:01.840]  我又跟小朋友說
[00:13:01.840 --> 00:13:02.840]  很像我們
[00:13:02.840 --> 00:13:03.840]  什麼時候
[00:13:03.840 --> 00:13:05.840]  你打開一包薯片的時候就是這樣
[00:13:05.840 --> 00:13:08.840]  吃不停的,停不了口
[00:13:08.840 --> 00:13:11.840]  又或者你吃花生
[00:13:11.840 --> 00:13:12.840]  打完一扎又一扎
[00:13:12.840 --> 00:13:14.840]  好像口停不了
[00:13:14.840 --> 00:13:16.840]  羊就是這樣
[00:13:16.840 --> 00:13:17.840]  牠原來吃草
[00:13:17.840 --> 00:13:19.840]  吃吃吃吃吃
[00:13:19.840 --> 00:13:22.840]  吃到下筋牠都吃了
[00:13:22.840 --> 00:13:24.840]  牧羊人就要有一個責任
[00:13:24.840 --> 00:13:26.840]  吃到差不多
[00:13:26.840 --> 00:13:27.840]  就走啦走啦走啦
[00:13:27.840 --> 00:13:28.840]  去別的地方吃
[00:13:28.840 --> 00:13:30.840]  為什麼
[00:13:30.840 --> 00:13:31.840]  如果不是
[00:13:31.840 --> 00:13:32.840]  那裡以後寸草不生
[00:13:32.840 --> 00:13:34.840]  就沒得再吃了
[00:13:34.840 --> 00:13:36.840]  所以原來牧羊人有這個責任
[00:13:36.840 --> 00:13:37.840]  帶著牠們
[00:13:37.840 --> 00:13:38.840]  由一個地方
[00:13:38.840 --> 00:13:39.840]  去到另一個地方
[00:13:39.840 --> 00:13:41.840]  周圍走
[00:13:41.840 --> 00:13:42.840]  但剛才我說
[00:13:42.840 --> 00:13:46.840]  以色列地有很多高山低谷
[00:13:46.840 --> 00:13:47.840]  你想不想像到
[00:13:47.840 --> 00:13:50.840]  牧羊人帶著羊這樣走
[00:13:50.840 --> 00:13:53.840]  不是平路
[00:13:53.840 --> 00:13:54.840]  是不斷走的時候
[00:13:54.840 --> 00:13:56.840]  是一種困乏
[00:13:56.840 --> 00:13:58.840]  原來在歷程中
[00:13:58.840 --> 00:14:02.840]  是有困乏疲倦
[00:14:02.840 --> 00:14:04.840]  可安潔的水邊又如何呢
[00:14:04.840 --> 00:14:05.840]  當然我們都會想像
[00:14:05.840 --> 00:14:06.840]  一些溪水
[00:14:06.840 --> 00:14:07.840]  很舒服
[00:14:07.840 --> 00:14:08.840]  很寧靜
[00:14:08.840 --> 00:14:10.840]  但原來羊牠們的特性
[00:14:10.840 --> 00:14:12.840]  都很膽小
[00:14:12.840 --> 00:14:13.840]  牠們會很害怕
[00:14:13.840 --> 00:14:15.840]  那些水如果動得快一點
[00:14:15.840 --> 00:14:17.840]  牠們不太敢去喝水
[00:14:17.840 --> 00:14:19.840]  所以所謂可安潔
[00:14:19.840 --> 00:14:20.840]  就是牧羊人
[00:14:20.840 --> 00:14:22.840]  要將那些石頭
[00:14:22.840 --> 00:14:24.840]  圍成一個小水壩
[00:14:24.840 --> 00:14:26.840]  減低那些水的流動
[00:14:26.840 --> 00:14:28.840]  以致牠們很安心
[00:14:28.840 --> 00:14:30.840]  可以去喝水
[00:14:30.840 --> 00:14:32.840]  也就是說
[00:14:32.840 --> 00:14:34.840]  可安潔的水邊
[00:14:34.840 --> 00:14:37.840]  背後是隱藏著一些不安
[00:14:37.840 --> 00:14:38.840]  一些恐懼
[00:14:38.840 --> 00:14:40.840]  一些驚怕
[00:14:40.840 --> 00:14:42.840]  去到第三節
[00:14:42.840 --> 00:14:43.840]  大衛說
[00:14:43.840 --> 00:14:45.840]  他使我的靈魂甦醒
[00:14:45.840 --> 00:14:47.840]  為自己的命引導我走二路
[00:14:47.840 --> 00:14:49.840]  靈魂甦醒是恢復我的生命
[00:14:49.840 --> 00:14:51.840]  即是像急救那樣
[00:14:51.840 --> 00:14:54.840]  跟著恢復他的生命
[00:14:54.840 --> 00:14:56.840]  俗語說就是死過翻生
[00:14:56.840 --> 00:14:58.840]  即是當我們經歷一些
[00:14:58.840 --> 00:15:00.840]  危難、急難
[00:15:00.840 --> 00:15:02.840]  真的快要死了
[00:15:02.840 --> 00:15:04.840]  神
[00:15:04.840 --> 00:15:06.840]  甦醒我們的靈魂
[00:15:06.840 --> 00:15:09.840]  其實那些羊
[00:15:09.840 --> 00:15:11.840]  跟著牧羊人去走的時候
[00:15:11.840 --> 00:15:12.840]  剛才我說
[00:15:12.840 --> 00:15:13.840]  去找一些草原
[00:15:13.840 --> 00:15:15.840]  去找一些水源
[00:15:15.840 --> 00:15:17.840]  原來經歷困乏
[00:15:17.840 --> 00:15:19.840]  原來經歷危險
[00:15:19.840 --> 00:15:22.840]  有野獸攻擊
[00:15:22.840 --> 00:15:23.840]  所以大衛說
[00:15:23.840 --> 00:15:26.840]  他打過很多獅子和熊
[00:15:26.840 --> 00:15:28.840]  擊退很多這些野獸
[00:15:28.840 --> 00:15:30.840]  除了累之外
[00:15:30.840 --> 00:15:32.840]  還有什麼危險?
[00:15:32.840 --> 00:15:33.840]  洪水
[00:15:33.840 --> 00:15:35.840]  如果大家知道一些山谷
[00:15:35.840 --> 00:15:36.840]  形勢
[00:15:36.840 --> 00:15:38.840]  如果下大雨的時候
[00:15:38.840 --> 00:15:40.840]  水積聚在山谷
[00:15:40.840 --> 00:15:42.840]  但是積聚得多
[00:15:42.840 --> 00:15:44.840]  那裡就像一條水渠
[00:15:44.840 --> 00:15:46.840]  我曾經跟弟弟姐妹
[00:15:46.840 --> 00:15:47.840]  去到以色列
[00:15:47.840 --> 00:15:49.840]  我雖然去了幾次
[00:15:49.840 --> 00:15:50.840]  但上次是我第一次
[00:15:50.840 --> 00:15:52.840]  去約旦的皮特拉
[00:15:52.840 --> 00:15:54.840]  很漂亮
[00:15:54.840 --> 00:15:56.840]  我想說真的很漂亮
[00:15:56.840 --> 00:15:58.840]  但那個形勢有點相似
[00:15:58.840 --> 00:16:00.840]  你見到旁邊兩邊
[00:16:00.840 --> 00:16:02.840]  有很多些峭壁
[00:16:02.840 --> 00:16:04.840]  我們只是在下面走
[00:16:04.840 --> 00:16:07.840]  那天上午我們走
[00:16:07.840 --> 00:16:08.840]  由早上走
[00:16:08.840 --> 00:16:09.840]  走到整個上午
[00:16:09.840 --> 00:16:11.840]  然後才去吃飯
[00:16:11.840 --> 00:16:13.840]  風景真的很漂亮
