
[00:00:00.000 --> 00:00:02.000]  我哋係同心嘅去祈禱
[00:01:50.000 --> 00:01:52.000]  嘅經節嘅時候冇人知道
[00:01:52.000 --> 00:01:54.000]  呢個社會
[00:01:54.000 --> 00:01:56.000]  香港會變成咁
[00:01:56.000 --> 00:01:58.000]  無論如何我哋相信
[00:01:58.000 --> 00:02:00.000]  一切係上帝嘅手中
[00:02:00.000 --> 00:02:02.000]  呢段經文
[00:02:02.000 --> 00:02:04.000]  我哋今個月選嘅金句其實就係
[00:02:04.000 --> 00:02:06.000]  呢段經文最後嗰句
[00:02:06.000 --> 00:02:08.000]  即係話馬可福音最後
[00:02:08.000 --> 00:02:10.000]  嗰一節
[00:02:10.000 --> 00:02:12.000]  嗰節冇乜特別嘅
[00:02:12.000 --> 00:02:14.000]  我都唔知同工點解會揀呢一節
[00:02:14.000 --> 00:02:16.000]  嗰節其實係冇乜特別
[00:02:16.000 --> 00:02:18.000]  每個基督徒應該
[00:02:18.000 --> 00:02:20.000]  對呢一節嘅聖經係一啲
[00:02:20.000 --> 00:02:22.000]  都唔陌生
[00:02:22.000 --> 00:02:24.000]  但係今日我哋揀呢
[00:02:24.000 --> 00:02:26.000]  一段經文係除咗
[00:02:26.000 --> 00:02:28.000]  呢一節之外一路向上
[00:02:28.000 --> 00:02:30.000]  推去到第九節
[00:02:30.000 --> 00:02:32.000]  點解揀到第九節呢
[00:02:32.000 --> 00:02:34.000]  因為
[00:02:34.000 --> 00:02:36.000]  按著聖經嘅
[00:02:36.000 --> 00:02:38.000]  研究有好多個版本
[00:02:38.000 --> 00:02:40.000]  話畀我哋聽
[00:02:40.000 --> 00:02:42.000]  馬可福音第
[00:02:42.000 --> 00:02:44.000]  十六章去到第
[00:02:44.000 --> 00:02:46.000]  八節呢就完
[00:02:48.000 --> 00:02:50.000]  第九節
[00:02:50.000 --> 00:02:52.000]  到第二十節
[00:02:52.000 --> 00:02:54.000]  有啲研究認為
[00:02:54.000 --> 00:02:56.000]  係後來
[00:02:56.000 --> 00:02:58.000]  補上去
[00:02:58.000 --> 00:03:00.000]  呢個要留返我哋住一學
[00:03:00.000 --> 00:03:02.000]  或者我哋研經嘅時候
[00:03:02.000 --> 00:03:04.000]  詳細去揾嗰個嘅
[00:03:04.000 --> 00:03:06.000]  理據支持點
[00:03:06.000 --> 00:03:08.000]  等等嘅嘢
[00:03:08.000 --> 00:03:10.000]  不過總的嚟講就係話本來呢一段經文
[00:03:10.000 --> 00:03:12.000]  馬可福音去到第
[00:03:12.000 --> 00:03:14.000]  十六章第八節
[00:03:14.000 --> 00:03:16.000]  突然間就完咗
[00:03:16.000 --> 00:03:18.000]  有啲講法可能就係話
[00:03:18.000 --> 00:03:20.000]  即係殘缺咗
[00:03:20.000 --> 00:03:22.000]  有啲講法可能係
[00:03:22.000 --> 00:03:24.000]  馬可未寫完
[00:03:24.000 --> 00:03:26.000]  就已經唔喺度啦
[00:03:26.000 --> 00:03:28.000]  等等無論咩原因
[00:03:28.000 --> 00:03:30.000]  總之後來有啲嘅版本
[00:03:30.000 --> 00:03:32.000]  就係有咗第九
[00:03:32.000 --> 00:03:34.000]  到第二十節
[00:03:34.000 --> 00:03:36.000]  第九到二十節
[00:03:36.000 --> 00:03:38.000]  要加落去
[00:03:38.000 --> 00:03:40.000]  覺得馬可福音
[00:03:40.000 --> 00:03:42.000]  係比較完整嘅
[00:03:42.000 --> 00:03:44.000]  一卷書
[00:03:44.000 --> 00:03:46.000]  講落去呢段自然就係好重要嘅一段
[00:03:46.000 --> 00:03:48.000]  不過話好重要
[00:03:48.000 --> 00:03:50.000]  實際上又冇乜新意
[00:03:50.000 --> 00:03:52.000]  大家剛才讀完之後
[00:03:52.000 --> 00:03:54.000]  有咩新意呢
[00:03:54.000 --> 00:03:56.000]  我諗你最想我講嘅就係話
[00:03:56.000 --> 00:03:58.000]  手能拿蛇飲得毒物都唔會有事
[00:03:58.000 --> 00:04:00.000]  一陣間我哋略略提一提
[00:04:00.000 --> 00:04:02.000]  除此以外
[00:04:02.000 --> 00:04:04.000]  馬可福音
[00:04:04.000 --> 00:04:06.000]  呢度所講嘅有咩特別嘅地方呢
[00:04:06.000 --> 00:04:08.000]  今日
[00:04:08.000 --> 00:04:10.000]  當然我同大家去思想
[00:04:10.000 --> 00:04:12.000]  有三方面我一陣間會講
[00:04:12.000 --> 00:04:14.000]  我先講一學個引言
[00:04:14.000 --> 00:04:16.000]  呢個引言大家喺你嘅大綱
[00:04:16.000 --> 00:04:18.000]  裏面會睇到
[00:04:18.000 --> 00:04:20.000]  引言係講咩呢
[00:04:20.000 --> 00:04:22.000]  係一個新聞發佈會
[00:04:22.000 --> 00:04:26.000]  粉絲們你知道
[00:04:26.000 --> 00:04:28.000]  其實站到港台上宣講
[00:04:28.000 --> 00:04:30.000]  其實係傳播學
[00:04:30.000 --> 00:04:32.000]  上面嘅一門功課
[00:04:32.000 --> 00:04:34.000]  即係話
[00:04:34.000 --> 00:04:36.000]  只不過我哋係講聖經
[00:04:36.000 --> 00:04:38.000]  係講上帝嘅道
[00:04:38.000 --> 00:04:40.000]  但係其實我哋當中嘅技巧
[00:04:40.000 --> 00:04:42.000]  其實係傳播學上
[00:04:42.000 --> 00:04:44.000]  即係再直接啲講
[00:04:44.000 --> 00:04:46.000]  可能係演講
[00:04:46.000 --> 00:04:48.000]  或者去傳達
[00:04:48.000 --> 00:04:50.000]  嘅方面係一門嘅
[00:04:50.000 --> 00:04:52.000]  技巧或者一門藝術
[00:04:52.000 --> 00:04:54.000]  但無論如何你嘅技巧
[00:04:54.000 --> 00:04:56.000]  你嘅藝術幾好都好
[00:04:56.000 --> 00:04:58.000]  最重要嘅一樣嘢就係話
[00:04:58.000 --> 00:05:00.000]  你宣講嘅
[00:05:00.000 --> 00:05:02.000]  必須要係真實
[00:05:02.000 --> 00:05:06.000]  假如我哋宣講嘅
[00:05:06.000 --> 00:05:08.000]  唔係真實你講得幾漂亮
[00:05:08.000 --> 00:05:10.000]  幾動聽
[00:05:10.000 --> 00:05:12.000]  其實都係無用
[00:05:12.000 --> 00:05:14.000]  過去呢三個月
[00:05:14.000 --> 00:05:16.000]  四個月
[00:05:16.000 --> 00:05:18.000]  差唔多我哋有一段時間每逢四點鐘
[00:05:18.000 --> 00:05:20.000]  我哋聽一個嘅新聞發佈會
[00:05:20.000 --> 00:05:22.000]  呢個新聞發佈會呢
[00:05:22.000 --> 00:05:24.000]  係應該叫警方嘅發佈會
[00:05:24.000 --> 00:05:26.000]  係咪
[00:05:26.000 --> 00:05:28.000]  但係我哋聽下聽下唔知幾時
[00:05:28.000 --> 00:05:30.000]  心裏面大家有數
[00:05:30.000 --> 00:05:32.000]  再唔係警方方向嘅方
[00:05:32.000 --> 00:05:34.000]  而係變咗係警方
[00:05:34.000 --> 00:05:36.000]  謊言嘅謊
[00:05:36.000 --> 00:05:38.000]  警方嘅發佈會
[00:05:38.000 --> 00:05:40.000]  係講一個
[00:05:40.000 --> 00:05:42.000]  講大話嘅一個發佈會
[00:05:42.000 --> 00:05:44.000]  講大話
[00:05:44.000 --> 00:05:46.000]  即係仲要公開講
[00:05:46.000 --> 00:05:48.000]  仲要大大聲咁講
[00:05:48.000 --> 00:05:50.000]  面不紅耳不熱咁講
[00:05:50.000 --> 00:05:52.000]  其實好難嘅
[00:05:52.000 --> 00:05:54.000]  係好難嘅一件事
[00:05:54.000 --> 00:05:58.000]  俄國革命家
[00:05:58.000 --> 00:06:00.000]  寫過一句說話係大家
[00:06:00.000 --> 00:06:02.000]  喺呢段時間都會常常聽到人去
[00:06:02.000 --> 00:06:04.000]  引用嘅呢一段
[00:06:04.000 --> 00:06:06.000]  我哋知道佢哋喺度講大話
[00:06:06.000 --> 00:06:08.000]  佢哋都知道我哋知道佢
[00:06:08.000 --> 00:06:10.000]  佢哋知道自己喺度講大話
[00:06:10.000 --> 00:06:12.000]  佢哋都知道我哋知道佢喺度講大話
[00:06:12.000 --> 00:06:14.000]  我哋都知道佢哋知道我哋知道佢喺度講大話
[00:06:14.000 --> 00:06:16.000]  等等一路咁講
[00:06:16.000 --> 00:06:18.000]  然後最尾一句就係
[00:06:18.000 --> 00:06:20.000]  但係佢哋仍然講大話
[00:06:20.000 --> 00:06:24.000]  其實係好難嘅
[00:06:24.000 --> 00:06:26.000]  弟兄姊妹不過我想
[00:06:26.000 --> 00:06:28.000]  話畀你聽你有冇諗過
[00:06:28.000 --> 00:06:30.000]  既然係大家都知道佢
[00:06:30.000 --> 00:06:32.000]  講大話佢自己又知道自己講大話
[00:06:32.000 --> 00:06:34.000]  佢亦都知道我哋知道佢係講大話
[00:06:34.000 --> 00:06:36.000]  點解佢可以繼續講大話呢
[00:06:36.000 --> 00:06:44.000]  其中有啲原因係咁有啲人唔知
[00:06:44.000 --> 00:06:46.000]  不過
[00:06:46.000 --> 00:06:48.000]  最重要
[00:06:48.000 --> 00:06:50.000]  最重要嘅嘢
[00:06:50.000 --> 00:06:52.000]  咁樣嘅講大話方法
[00:06:52.000 --> 00:06:54.000]  唔係要你
[00:06:54.000 --> 00:06:56.000]  信佢講嘅大話
[00:06:56.000 --> 00:06:58.000]  因為你都知道
[00:06:58.000 --> 00:07:00.000]  佢講大話
[00:07:00.000 --> 00:07:02.000]  佢都知自己講大話
[00:07:02.000 --> 00:07:04.000]  佢唔係要你信佢
[00:07:04.000 --> 00:07:06.000]  所講嘅大話
[00:07:06.000 --> 00:07:08.000]  佢要你信一樣嘢
[00:07:08.000 --> 00:07:12.000]  佢要你相信
[00:07:12.000 --> 00:07:14.000]  即或我當你面
[00:07:14.000 --> 00:07:16.000]  講大話你仍然
[00:07:16.000 --> 00:07:18.000]  奈我唔何
[00:07:18.000 --> 00:07:22.000]  呢個係一個宣示
[00:07:22.000 --> 00:07:24.000]  宣示咩
[00:07:24.000 --> 00:07:26.000]  我有權柄
[00:07:26.000 --> 00:07:28.000]  你奈我唔何
[00:07:30.000 --> 00:07:32.000]  你明知
[00:07:32.000 --> 00:07:34.000]  我講大話但你奈我唔何
[00:07:34.000 --> 00:07:36.000]  慢慢你又要
[00:07:36.000 --> 00:07:38.000]  接受我係奈你唔何
[00:07:38.000 --> 00:07:40.000]  所以佢可以
[00:07:40.000 --> 00:07:42.000]  繼續講佢要講嘅嘢
[00:07:42.000 --> 00:07:44.000]  我哋就繼續聽
[00:07:44.000 --> 00:07:46.000]  佢想講畀我哋聽嘅嘢
[00:07:46.000 --> 00:07:48.000]  你表面上信唔信都好
[00:07:48.000 --> 00:07:50.000]  慢慢你唔再反抗呢樣嘢
[00:07:50.000 --> 00:07:54.000]  弟兄姊妹
[00:07:54.000 --> 00:07:56.000]  今日
[00:07:56.000 --> 00:07:58.000]  我哋傳揚耶穌嘅時候
[00:07:58.000 --> 00:08:00.000]  我哋可以咁
[00:08:00.000 --> 00:08:02.000]  我哋可唔可以
[00:08:02.000 --> 00:08:04.000]  一傳虛假
[00:08:04.000 --> 00:08:06.000]  以至到
[00:08:06.000 --> 00:08:08.000]  別人會
[00:08:08.000 --> 00:08:10.000]  信服喺我哋當中
[00:08:10.000 --> 00:08:14.000]  我哋冇可能
[00:08:14.000 --> 00:08:18.000]  我哋唔能夠好似佢咁樣做
[00:08:18.000 --> 00:08:22.000]  所以今日我哋睇路加福音
[00:08:22.000 --> 00:08:24.000]  呢一段經文嘅時候
[00:08:24.000 --> 00:08:26.000]  我哋睇幾件事情
[00:08:28.000 --> 00:08:30.000]  第一
[00:08:30.000 --> 00:08:32.000]  喺呢段經文裏面
[00:08:32.000 --> 00:08:34.000]  大致上補上去嘅
[00:08:34.000 --> 00:08:36.000]  呢段經文
[00:08:36.000 --> 00:08:38.000]  有三個好重要嘅訊息
[00:08:38.000 --> 00:08:42.000]  第一個就係
[00:08:42.000 --> 00:08:44.000]  其實呢三個訊息係講緊一樣嘢
[00:08:44.000 --> 00:08:46.000]  教會嘅使命
[00:08:46.000 --> 00:08:48.000]  教會嘅職責
[00:08:48.000 --> 00:08:50.000]  係乜嘢
[00:08:50.000 --> 00:08:52.000]  第一
[00:08:52.000 --> 00:08:54.000]  教會嘅使命和職責
[00:08:54.000 --> 00:08:56.000]  就係宣講
[00:08:56.000 --> 00:08:58.000]  宣講耶穌基督嘅福音
[00:08:58.000 --> 00:09:02.000]  第二
[00:09:02.000 --> 00:09:04.000]  教會嘅使命
[00:09:04.000 --> 00:09:06.000]  職責
[00:09:06.000 --> 00:09:08.000]  就係意志
[00:09:08.000 --> 00:09:10.000]  讓破碎嘅心靈
[00:09:10.000 --> 00:09:12.000]  讓人嘅生命
[00:09:12.000 --> 00:09:14.000]  得到意志
[00:09:14.000 --> 00:09:18.000]  第三
[00:09:18.000 --> 00:09:20.000]  就係教會
[00:09:20.000 --> 00:09:22.000]  必須
[00:09:22.000 --> 00:09:24.000]  同行
[00:09:24.000 --> 00:09:26.000]  與上帝同行
[00:09:26.000 --> 00:09:28.000]  與我哋嘅受眾
[00:09:28.000 --> 00:09:30.000]  同行
[00:09:30.000 --> 00:09:34.000]  請你記住
[00:09:34.000 --> 00:09:36.000]  如果你忘記哂我今日所講嘅嘢
[00:09:36.000 --> 00:09:38.000]  你記住教會
[00:09:38.000 --> 00:09:40.000]  今日喺呢段經文裏面
[00:09:40.000 --> 00:09:42.000]  話畀我哋聽有三個好重要嘅使命
[00:09:42.000 --> 00:09:44.000]  第一
[00:09:44.000 --> 00:09:46.000]  宣講
[00:09:46.000 --> 00:09:48.000]  第二就係意志
[00:09:48.000 --> 00:09:50.000]  第三就係同行
[00:09:54.000 --> 00:09:56.000]  有呢三點我印生新意嘅時候
[00:09:56.000 --> 00:09:58.000]  我同大家喺呢段經文裏面分享
[00:09:58.000 --> 00:10:00.000]  經文第九節
[00:10:00.000 --> 00:10:02.000]  到第十三節
[00:10:02.000 --> 00:10:04.000]  講緊咩事情呢
[00:10:04.000 --> 00:10:06.000]  就係講緊耶穌被釘
[00:10:06.000 --> 00:10:08.000]  受死埋葬
[00:10:08.000 --> 00:10:10.000]  復活之後
[00:10:10.000 --> 00:10:12.000]  曾經向
[00:10:12.000 --> 00:10:14.000]  幾個群體
[00:10:14.000 --> 00:10:16.000]  幾班人顯現過
[00:10:16.000 --> 00:10:18.000]  喺呢度裏面講過咩呢
[00:10:18.000 --> 00:10:20.000]  呢度講過
[00:10:20.000 --> 00:10:22.000]  佢曾經向末大蘭瑪利亞顯現過
[00:10:22.000 --> 00:10:24.000]  同埋有幾個婦女
[00:10:24.000 --> 00:10:26.000]  七日嘅頭一日
[00:10:26.000 --> 00:10:28.000]  第九節裏面講
[00:10:28.000 --> 00:10:30.000]  然後佢又係曾經向呢一個嘅
[00:10:30.000 --> 00:10:32.000]  兩個門徒
[00:10:32.000 --> 00:10:34.000]  呢兩個門徒如果睇呢個聖經裏面
[00:10:34.000 --> 00:10:36.000]  記載就係話
[00:10:36.000 --> 00:10:38.000]  好可能係二萬五十路上裏面
[00:10:38.000 --> 00:10:40.000]  兩個人一路行嘅時候
[00:10:40.000 --> 00:10:42.000]  耶穌親自顯現喺佢當中
[00:10:42.000 --> 00:10:44.000]  將佢關乎
[00:10:44.000 --> 00:10:46.000]  自己嘅事情
[00:10:46.000 --> 00:10:48.000]  一五一十解畀佢哋聽
[00:10:48.000 --> 00:10:50.000]  當
[00:10:50.000 --> 00:10:52.000]  嗰段經文記載就係
[00:10:52.000 --> 00:10:54.000]  佢留耶穌食飯
[00:10:54.000 --> 00:10:56.000]  當耶穌捉謝嘅時候
[00:10:56.000 --> 00:10:58.000]  佢哋眼就開
[00:10:58.000 --> 00:11:00.000]  佢就認出嗰個
[00:11:00.000 --> 00:11:02.000]  就係佢哋所要跟隨嘅主
[00:11:02.000 --> 00:11:04.000]  但係嗰刻
[00:11:04.000 --> 00:11:06.000]  耶穌就離佢哋而去
[00:11:06.000 --> 00:11:10.000]  然後佢又話
[00:11:10.000 --> 00:11:12.000]  喺呢個記載裏面就講到
[00:11:12.000 --> 00:11:14.000]  佢哋呢啲人佢親自見過之後
[00:11:14.000 --> 00:11:16.000]  佢就去將呢個
[00:11:16.000 --> 00:11:18.000]  訊息呢度去傳揚
[00:11:20.000 --> 00:11:22.000]  跟住返去話畀使徒聽
[00:11:22.000 --> 00:11:24.000]  但係好明顯
[00:11:24.000 --> 00:11:26.000]  聖經話畀我哋聽
[00:11:26.000 --> 00:11:28.000]  佢哋都唔相信
[00:11:28.000 --> 00:11:30.000]  佢哋都唔相信
[00:11:30.000 --> 00:11:32.000]  弟兄姊妹
[00:11:32.000 --> 00:11:34.000]  今日我哋要喺呢處
[00:11:34.000 --> 00:11:36.000]  同你哋分享嘅就係話
[00:11:36.000 --> 00:11:38.000]  第一
[00:11:38.000 --> 00:11:40.000]  我哋跟隨主係因為
[00:11:40.000 --> 00:11:42.000]  我哋自己經歷過
[00:11:42.000 --> 00:11:44.000]  耶穌基督嘅拯救
[00:11:44.000 --> 00:11:46.000]  弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  你所傳揚嘅
[00:11:48.000 --> 00:11:50.000]  必須係你自己
[00:11:50.000 --> 00:11:52.000]  所相信嘅
[00:11:52.000 --> 00:11:54.000]  唔好好似嗰啲
[00:11:54.000 --> 00:11:56.000]  警方嘅發佈會一樣
[00:11:56.000 --> 00:11:58.000]  佢所講嘅我相信佢係自己都
[00:11:58.000 --> 00:12:00.000]  唔會信
[00:12:00.000 --> 00:12:02.000]  唔好講話我哋聽嘅
[00:12:02.000 --> 00:12:04.000]  唔信講嘅都唔信啦
[00:12:04.000 --> 00:12:06.000]  但係今日
[00:12:06.000 --> 00:12:08.000]  我哋傳揚耶穌嘅時候
[00:12:08.000 --> 00:12:10.000]  我哋傳福音嘅時候
[00:12:10.000 --> 00:12:12.000]  我哋必須講嘅
[00:12:12.000 --> 00:12:14.000]  係我哋自己相信
[00:12:16.000 --> 00:12:18.000]  所以第一件事
[00:12:18.000 --> 00:12:20.000]  今日我哋問我哋自己
[00:12:20.000 --> 00:12:22.000]  你係咪真正嘅信耶穌
[00:12:22.000 --> 00:12:26.000]  你點會真正嘅信耶穌
[00:12:26.000 --> 00:12:28.000]  就係你
[00:12:28.000 --> 00:12:30.000]  經歷過
[00:12:30.000 --> 00:12:32.000]  你遇見過耶穌
[00:12:32.000 --> 00:12:36.000]  保羅
[00:12:36.000 --> 00:12:38.000]  新約嘅保羅
[00:12:38.000 --> 00:12:40.000]  佢原名叫素羅嘅時候
[00:12:40.000 --> 00:12:42.000]  佢逼伯耶穌
[00:12:42.000 --> 00:12:44.000]  逼伯門徒
[00:12:44.000 --> 00:12:46.000]  後來佢係到處去
[00:12:46.000 --> 00:12:48.000]  宣揚耶穌
[00:12:48.000 --> 00:12:50.000]  甚至連命都唔要
[00:12:50.000 --> 00:12:52.000]  去宣揚耶穌
[00:12:52.000 --> 00:12:54.000]  咩原因
[00:12:54.000 --> 00:12:56.000]  係因為佢係大馬士革
[00:12:56.000 --> 00:12:58.000]  大馬式路上
[00:12:58.000 --> 00:13:00.000]  佢親自嘅
[00:13:00.000 --> 00:13:02.000]  遇見咗耶穌
[00:13:02.000 --> 00:13:04.000]  當一個人
[00:13:04.000 --> 00:13:06.000]  親自遇見耶穌嘅時候
[00:13:06.000 --> 00:13:08.000]  你嘅生命就會改變
[00:13:08.000 --> 00:13:10.000]  又或許我哋咁講
[00:13:10.000 --> 00:13:12.000]  如果你嘅生命
[00:13:12.000 --> 00:13:14.000]  尚未有改變
[00:13:14.000 --> 00:13:16.000]  好可能你仲未親自嘅
[00:13:16.000 --> 00:13:18.000]  真真正正嘅遇上咗耶穌
[00:13:18.000 --> 00:13:24.000]  今日如果我哋要去傳福音
[00:13:24.000 --> 00:13:26.000]  我都知弟兄姊妹
[00:13:26.000 --> 00:13:28.000]  係呢一方面係無可推搪
[00:13:28.000 --> 00:13:30.000]  亦都或多或少
[00:13:30.000 --> 00:13:32.000]  或深或淺
[00:13:32.000 --> 00:13:34.000]  你會去做嘅
[00:13:34.000 --> 00:13:36.000]  就係向人講耶穌
[00:13:36.000 --> 00:13:38.000]  向人傳福音
[00:13:38.000 --> 00:13:40.000]  帶人返教會
[00:13:40.000 --> 00:13:42.000]  去報道會
[00:13:42.000 --> 00:13:44.000]  諸如此類
[00:13:44.000 --> 00:13:46.000]  但係我哋
[00:13:46.000 --> 00:13:48.000]  必須要問一個問題
[00:13:48.000 --> 00:13:50.000]  我所講嘅係我哋自己所信
[00:13:50.000 --> 00:13:56.000]  呢幾個人
[00:13:56.000 --> 00:13:58.000]  佢哋所傳嘅
[00:13:58.000 --> 00:14:00.000]  係佢哋所信
[00:14:00.000 --> 00:14:02.000]  係正正因為咁樣
[00:14:02.000 --> 00:14:04.000]  佢埋入
[00:14:04.000 --> 00:14:06.000]  你知唔知耶穌被捉
[00:14:06.000 --> 00:14:08.000]  被釘
[00:14:08.000 --> 00:14:10.000]  去到
[00:14:10.000 --> 00:14:12.000]  去到嗰一刻
[00:14:12.000 --> 00:14:14.000]  所有原本跟隨耶穌嘅人
[00:14:14.000 --> 00:14:16.000]  都灰心喪志
[00:14:16.000 --> 00:14:22.000]  喺佢哋心裏面覺得
[00:14:22.000 --> 00:14:24.000]  唔係佢哋離棄咗耶穌
[00:14:24.000 --> 00:14:26.000]  係耶穌離棄咗佢哋
[00:14:26.000 --> 00:14:28.000]  因為
[00:14:28.000 --> 00:14:30.000]  佢都死咗
[00:14:30.000 --> 00:14:34.000]  所以門徒喺埋一齊嘅時候
[00:14:34.000 --> 00:14:36.000]  無所事事
[00:14:36.000 --> 00:14:38.000]  無咩可以諗嘅時候
[00:14:38.000 --> 00:14:40.000]  畀得第一個就起嚟
[00:14:40.000 --> 00:14:44.000]  起嚟做咩
[00:14:44.000 --> 00:14:46.000]  佢話
[00:14:46.000 --> 00:14:48.000]  我哋仲喺度做咩呢
[00:14:48.000 --> 00:14:50.000]  我去打魚
[00:14:50.000 --> 00:14:52.000]  佢做咩去打魚
[00:14:52.000 --> 00:14:54.000]  佢本來就係打魚嘅
[00:14:54.000 --> 00:15:00.000]  佢本來諗住跟住耶穌之後
[00:15:00.000 --> 00:15:02.000]  佢寫了傳棄了網
[00:15:02.000 --> 00:15:04.000]  就係跟住耶穌
[00:15:04.000 --> 00:15:06.000]  但係而家佢所跟隨嘅
[00:15:06.000 --> 00:15:08.000]  唔喺度
[00:15:08.000 --> 00:15:10.000]  佢可以做咩
[00:15:10.000 --> 00:15:12.000]  重操故業
[00:15:12.000 --> 00:15:14.000]  佢話我要打魚
[00:15:14.000 --> 00:15:16.000]  其他人話
[00:15:16.000 --> 00:15:18.000]  我都去啦
[00:15:18.000 --> 00:15:20.000]  就算有啲唔去打魚
[00:15:20.000 --> 00:15:22.000]  既然係咁我都做返我自己嘅嘢啦
[00:15:22.000 --> 00:15:24.000]  係咪
[00:15:24.000 --> 00:15:28.000]  但係
[00:15:28.000 --> 00:15:30.000]  乜嘢叫佢哋改變過嚟
[00:15:30.000 --> 00:15:32.000]  呢幾個人
[00:15:32.000 --> 00:15:34.000]  正如嗰兩個
[00:15:34.000 --> 00:15:36.000]  25000路上嘅
[00:15:36.000 --> 00:15:38.000]  佢哋本來都離開耶路撒冷返鄉下㗎啦
[00:15:38.000 --> 00:15:42.000]  喺嗰度遇見咗耶穌
[00:15:42.000 --> 00:15:44.000]  所以佢點呀
[00:15:44.000 --> 00:15:46.000]  佢就調頭返入去耶路撒冷
[00:15:46.000 --> 00:15:50.000]  佢就調頭返入去耶路撒冷
[00:15:50.000 --> 00:15:52.000]  本來佢喺嗰度走㗎
[00:15:52.000 --> 00:15:54.000]  佢就調頭返入耶路撒冷
[00:15:54.000 --> 00:15:56.000]  就話畀佢哋聽
[00:15:56.000 --> 00:15:58.000]  耶穌復活咗
[00:16:00.000 --> 00:16:02.000]  而且確經歷過
[00:16:02.000 --> 00:16:04.000]  相信咗
[00:16:04.000 --> 00:16:06.000]  所以第五點係當你要去傳耶穌嘅時候
[00:16:06.000 --> 00:16:08.000]  你必須要係你自己
[00:16:08.000 --> 00:16:10.000]  心裏面相信
[00:16:10.000 --> 00:16:12.000]  你經歷過上帝喺你生命裏頭嘅改變
[00:16:12.000 --> 00:16:20.000]  你或許唔係好識神學
[00:16:20.000 --> 00:16:22.000]  你唔係好識
