
[00:00:00.000 --> 00:00:02.000]  看似會平安
[00:03:26.000 --> 00:03:29.000]  我們也沒有向世人求榮耀
[00:03:29.000 --> 00:03:31.000]  既沒有向你們求
[00:03:31.000 --> 00:03:34.000]  也沒有向其他人求
[00:03:34.000 --> 00:03:36.000]  雖然身為基督的使徒
[00:03:36.000 --> 00:03:39.000]  我們是值得受人尊重
[00:03:39.000 --> 00:03:40.000]  相反
[00:03:40.000 --> 00:03:42.000]  我們在你們當中
[00:03:42.000 --> 00:03:43.000]  卻是溫柔的
[00:03:43.000 --> 00:03:45.000]  就像母親
[00:03:45.000 --> 00:03:48.000]  侮辱自己的孩子那樣
[00:03:48.000 --> 00:03:50.000]  我們這樣疼愛你們
[00:03:50.000 --> 00:03:54.000]  不但樂意與你們分享神的福音
[00:03:54.000 --> 00:03:56.000]  連自己的生命
[00:03:56.000 --> 00:03:58.000]  也樂意與你們分享
[00:03:58.000 --> 00:04:01.000]  因為你們是我們所愛的人
[00:04:01.000 --> 00:04:02.000]  弟兄們
[00:04:02.000 --> 00:04:04.000]  你們應該記得
[00:04:04.000 --> 00:04:06.000]  我們的辛苦勞碌
[00:04:06.000 --> 00:04:10.000]  我們向你們宣講神福音的時候
[00:04:10.000 --> 00:04:11.000]  晝夜工作
[00:04:11.000 --> 00:04:13.000]  不讓自己成為你們
[00:04:13.000 --> 00:04:15.000]  任何人的負擔
[00:04:15.000 --> 00:04:19.000]  我們對你們信的人是多麼聖潔
[00:04:19.000 --> 00:04:22.000]  公義無可指責
[00:04:22.000 --> 00:04:24.000]  這是你們可以作證的
[00:04:24.000 --> 00:04:27.000]  也是神可以作證的
[00:04:27.000 --> 00:04:29.000]  正如你們所知道的
[00:04:29.000 --> 00:04:32.000]  我們對你們每一個人
[00:04:32.000 --> 00:04:36.000]  就好像父親對自己的孩子一樣
[00:04:36.000 --> 00:04:37.000]  勸勉你們
[00:04:37.000 --> 00:04:39.000]  鼓勵你們
[00:04:39.000 --> 00:04:40.000]  祝福你們
[00:04:40.000 --> 00:04:43.000]  為要你們行事為人
[00:04:43.000 --> 00:04:44.000]  對得起神
[00:04:44.000 --> 00:04:46.000]  就是呼召你們
[00:04:46.000 --> 00:04:50.000]  進入祂自己的國和榮耀的那一位
[00:04:50.000 --> 00:04:52.000]  我們一起禱告
[00:04:52.000 --> 00:04:54.000]  主耶穌我們感謝你
[00:04:54.000 --> 00:04:56.000]  我們的天父我們感謝你
[00:04:56.000 --> 00:04:59.000]  我們今天聚集一起去敬拜你
[00:04:59.000 --> 00:05:01.000]  是我們的福氣
[00:05:01.000 --> 00:05:04.000]  求你親自與我們每一個說話
[00:05:04.000 --> 00:05:07.000]  無論我們是在女小禮堂的弟兄姊妹
[00:05:07.000 --> 00:05:11.000]  還是我們是在家中看YouTube的弟兄姊妹
[00:05:11.000 --> 00:05:13.000]  願主你都得著我們的心
[00:05:13.000 --> 00:05:15.000]  風耶穌基督命求
[00:05:15.000 --> 00:05:16.000]  阿們
[00:05:43.000 --> 00:05:44.000]  我們的背景
[00:05:44.000 --> 00:05:46.000]  在司徒行選第十六章說到
[00:05:46.000 --> 00:05:49.000]  保羅他們本來在齊納比傳福音
[00:05:49.000 --> 00:05:51.000]  而且有些果效
[00:05:51.000 --> 00:05:54.000]  但誰知在當地遇到一件事情
[00:05:54.000 --> 00:05:57.000]  就是保羅見到一個女僕人
[00:05:57.000 --> 00:05:59.000]  她被鬼附著在身上
[00:05:59.000 --> 00:06:03.000]  原來保羅見到就把她趕走了
[00:06:03.000 --> 00:06:06.000]  誰知原來這個女僕人的主人
[00:06:06.000 --> 00:06:10.000]  就靠這個女僕有鬼附身賺錢
[00:06:10.000 --> 00:06:11.000]  但保羅一趕走那隻鬼
[00:06:11.000 --> 00:06:13.000]  那怎樣呢
[00:06:13.000 --> 00:06:14.000]  賺錢沒有了
[00:06:14.000 --> 00:06:16.000]  財路沒有了
[00:06:16.000 --> 00:06:20.000]  於是乎這個主人就和其他人一起
[00:06:20.000 --> 00:06:22.000]  來捉保羅去見官
[00:06:22.000 --> 00:06:23.000]  就誣告他們說
[00:06:23.000 --> 00:06:25.000]  你們這幫人搞亂當
[00:06:25.000 --> 00:06:26.000]  說些我們不喜歡聽的東西
[00:06:26.000 --> 00:06:28.000]  我們羅馬人不喜歡聽的東西
[00:06:28.000 --> 00:06:29.000]  不單是這樣
[00:06:29.000 --> 00:06:32.000]  官長就拿棍子毆他們
[00:06:32.000 --> 00:06:33.000]  即是懲罰
[00:06:33.000 --> 00:06:35.000]  事行私刑
[00:06:35.000 --> 00:06:36.000]  然後就捉他們去坐牢
[00:06:36.000 --> 00:06:38.000]  還要坐入內監
[00:06:38.000 --> 00:06:42.000]  腳也要鎖上這個叫木柳的鎖鏈
[00:06:42.000 --> 00:06:44.000]  後來其實很奇妙
[00:06:44.000 --> 00:06:45.000]  在這個經歷裏面
[00:06:45.000 --> 00:06:47.000]  竟然猶太人信主
[00:06:47.000 --> 00:06:50.000]  但是之後就被菲律賓人
[00:06:50.000 --> 00:06:52.000]  趕他們離開這個地方
[00:06:52.000 --> 00:06:55.000]  在第十七章就說到
[00:06:55.000 --> 00:06:57.000]  保羅他們離開了菲律賓
[00:06:57.000 --> 00:07:00.000]  就去到鐵沙羅尼加傳福音
[00:07:00.000 --> 00:07:02.000]  在這裏我們知道
[00:07:02.000 --> 00:07:05.000]  他在鐵沙羅尼加做了一輪功夫
[00:07:05.000 --> 00:07:07.000]  有連續三個星期
[00:07:07.000 --> 00:07:09.000]  都在猶太的會堂裏面
[00:07:09.000 --> 00:07:13.000]  去向人辨明耶穌基督的福音
[00:07:13.000 --> 00:07:14.000]  即是說他留在那裏
[00:07:14.000 --> 00:07:15.000]  可能超過
[00:07:15.000 --> 00:07:18.000]  約接近一個月或者更久都不一定
[00:07:18.000 --> 00:07:19.000]  有人信了耶穌
[00:07:19.000 --> 00:07:22.000]  不過當時教會出現了一些問題
[00:07:22.000 --> 00:07:28.000]  就因為同樣抗拒保羅的那些猶太人
[00:07:28.000 --> 00:07:31.000]  是來到在鐵沙羅尼加又搞起這個行動
[00:07:31.000 --> 00:07:33.000]  要來推走
[00:07:33.000 --> 00:07:35.000]  想弄走保羅
[00:07:35.000 --> 00:07:39.000]  當他們面對有那麼多挑戰
[00:07:39.000 --> 00:07:42.000]  事實上鐵沙羅尼加這個外邦的地方
[00:07:42.000 --> 00:07:46.000]  信徒都是很多外邦歸信基督的人
[00:07:46.000 --> 00:07:49.000]  他們在這裏面對著很多的挑戰
[00:07:49.000 --> 00:07:50.000]  迫迫
[00:07:50.000 --> 00:07:51.000]  保羅就擔心
[00:07:51.000 --> 00:07:52.000]  他走了之後
[00:07:52.000 --> 00:07:55.000]  這裏的信徒怎麼辦呢
[00:07:55.000 --> 00:07:56.000]  保羅傳完福音之後
[00:07:56.000 --> 00:08:00.000]  當地有一些居民猶太人
[00:08:00.000 --> 00:08:02.000]  就來到捉拿耶穌
[00:08:02.000 --> 00:08:03.000]  去到哪裏捉拿呢
[00:08:03.000 --> 00:08:05.000]  在《使徒行之》第十七章
[00:08:05.000 --> 00:08:07.000]  當地在鐵沙羅尼加城裏面
[00:08:07.000 --> 00:08:09.000]  有個弟兄叫做耶孫
[00:08:09.000 --> 00:08:13.000]  接待耶穌和西拉和提摩太他們這個團隊
[00:08:13.000 --> 00:08:14.000]  猶太人就來到他家裏
[00:08:14.000 --> 00:08:17.000]  就說你收藏他這個人
[00:08:17.000 --> 00:08:20.000]  然後教會的弟兄姊妹就為了保羅的安全
[00:08:20.000 --> 00:08:23.000]  就半夜送他們離開鐵沙羅尼加城
[00:08:23.000 --> 00:08:24.000]  所以你留意到
[00:08:24.000 --> 00:08:26.000]  他在這裏傳了福音
[00:08:26.000 --> 00:08:27.000]  但走的時候
[00:08:27.000 --> 00:08:29.000]  好像連說再見都沒有時間
[00:08:29.000 --> 00:08:30.000]  靜靜地就走了
[00:08:30.000 --> 00:08:34.000]  保羅會不會在鐵沙羅尼加城書裏
[00:08:34.000 --> 00:08:35.000]  都給我們看到
[00:08:35.000 --> 00:08:37.000]  他們都會擔心
[00:08:37.000 --> 00:08:40.000]  他們在這個遭遇大的患難裏面
[00:08:40.000 --> 00:08:43.000]  會不會他們繼續持守這個信心呢
[00:08:43.000 --> 00:08:44.000]  保羅同樣都擔心
[00:08:44.000 --> 00:08:47.000]  就是這幫外邦的歸信者
[00:08:47.000 --> 00:08:50.000]  在這個外邦的文化、宗教思想
[00:08:50.000 --> 00:08:51.000]  道德觀念底下
[00:08:51.000 --> 00:08:53.000]  他們剛剛信仰了沒多久
[00:08:53.000 --> 00:08:57.000]  又可能缺乏屬靈上面的領導和牧羊
[00:08:57.000 --> 00:08:59.000]  他們的信心會不會冷淡呢
[00:08:59.000 --> 00:09:01.000]  保羅可能都會擔心
[00:09:01.000 --> 00:09:04.000]  在這個異教的歪風或漏閘裏面
[00:09:04.000 --> 00:09:06.000]  影響之下
[00:09:06.000 --> 00:09:09.000]  他們會不會這裏信耶穌沒多久
[00:09:09.000 --> 00:09:12.000]  那時候就回去走回頭路
[00:09:12.000 --> 00:09:14.000]  享受最終之樂呢
[00:09:14.000 --> 00:09:18.000]  原來當時亦都有人在教會裏面
[00:09:18.000 --> 00:09:20.000]  可能都有一些傳言
[00:09:20.000 --> 00:09:23.000]  就說保羅靜悄悄地走了
[00:09:23.000 --> 00:09:27.000]  他可能都是好像一般當時代
[00:09:27.000 --> 00:09:29.000]  很多周遊列國
[00:09:29.000 --> 00:09:32.000]  去傳講不同宗教教導的人
[00:09:32.000 --> 00:09:33.000]  他會不會都好像那些人
[00:09:33.000 --> 00:09:35.000]  出來招搖撞騙
[00:09:35.000 --> 00:09:37.000]  為了賺錢呢
[00:09:37.000 --> 00:09:38.000]  他靜悄悄地走了
[00:09:38.000 --> 00:09:40.000]  如果那些人在這裡轟動
[00:09:40.000 --> 00:09:42.000]  在這裏誣衊保羅的時候
[00:09:42.000 --> 00:09:44.000]  如果信徒
[00:09:44.000 --> 00:09:46.000]  切莎羅里拉加裏面的信徒
[00:09:46.000 --> 00:09:47.000]  又信懷會不會
[00:09:47.000 --> 00:09:49.000]  就會懷疑保羅的為人
[00:09:49.000 --> 00:09:54.000]  然後又懷疑他背後傳遞的福音的內容的真確性呢
[00:09:54.000 --> 00:09:57.000]  保羅這麼急地走
[00:09:57.000 --> 00:10:00.000]  信徒的根基都未搞定
[00:10:00.000 --> 00:10:03.000]  他們在神學上信仰上
[00:10:03.000 --> 00:10:05.000]  會不會很容易
[00:10:05.000 --> 00:10:08.000]  他們就回頭又再犯罪
[00:10:08.000 --> 00:10:11.000]  這些都可能是保羅的擔心
[00:10:11.000 --> 00:10:15.000]  所以保羅去到哥倫多傳道的時候
[00:10:15.000 --> 00:10:18.000]  就派提摩太回去
[00:10:18.000 --> 00:10:20.000]  探一探切莎羅里拉加的教會
[00:10:20.000 --> 00:10:22.000]  看看教會的情況怎樣
[00:10:22.000 --> 00:10:26.000]  誰知道提摩太回來的消息非常之開心
[00:10:26.000 --> 00:10:28.000]  在切莎羅里拉加書第一章
[00:10:28.000 --> 00:10:31.000]  保羅就大讚切莎羅里拉加這班教徒
[00:10:31.000 --> 00:10:34.000]  他們在一個這麼患難這麼艱難的處境
[00:10:34.000 --> 00:10:35.000]  他仍然持守信仰
[00:10:35.000 --> 00:10:38.000]  持定他的信心愛心和盼望
[00:10:38.000 --> 00:10:40.000]  去到第二章
[00:10:40.000 --> 00:10:41.000]  保羅就講自己
[00:10:41.000 --> 00:10:45.000]  對於牧羊切莎羅里拉加教會的那個負擔
[00:10:45.000 --> 00:10:47.000]  那種情懷
[00:10:47.000 --> 00:10:50.000]  就好像一種媽媽對子女的
[00:10:50.000 --> 00:10:52.000]  很著緊的情懷一樣
[00:10:52.000 --> 00:10:54.000]  而在這些情懷裡面
[00:10:54.000 --> 00:10:56.000]  到今天對我們
[00:10:56.000 --> 00:10:59.000]  在現代的信徒又沒有什麼提醒
[00:10:59.000 --> 00:11:00.000]  作為父母的
[00:11:00.000 --> 00:11:03.000]  我們可能都掌握到那種的心腸
[00:11:03.000 --> 00:11:05.000]  但其實我都想講給各位弟兄姊妹聽
[00:11:05.000 --> 00:11:08.000]  上帝的說話不會只是跟某些人講的
[00:11:08.000 --> 00:11:09.000]  都是跟我們一起講
[00:11:09.000 --> 00:11:12.000]  對我們神要教我們什麼呢
[00:11:12.000 --> 00:11:14.000]  今天的主題定了做你
[00:11:14.000 --> 00:11:16.000]  我們要做一個屬靈的父母
[00:11:16.000 --> 00:11:17.000]  我想講
[00:11:17.000 --> 00:11:19.000]  無論我們結了婚
[00:11:19.000 --> 00:11:21.000]  有沒有洗女兒
[00:11:21.000 --> 00:11:27.000]  我們都可以成為別人的屬靈的父母
[00:11:27.000 --> 00:11:28.000]  或者你們可以謙卑一點
[00:11:28.000 --> 00:11:30.000]  我未必做到父母的
[00:11:30.000 --> 00:11:31.000]  我做哥哥姊姊吧
[00:11:31.000 --> 00:11:33.000]  但是父母是在講那個心腸
[00:11:33.000 --> 00:11:37.000]  我們一起去看看保羅是怎樣的
[00:11:37.000 --> 00:11:38.000]  在第二節那裡
[00:11:38.000 --> 00:11:41.000]  他就重新講到他自己的心智
[00:11:41.000 --> 00:11:42.000]  他說丁姊妹
[00:11:42.000 --> 00:11:43.000]  貼莎羅里拉加的丁姊妹
[00:11:43.000 --> 00:11:46.000]  你們知道我來你們那裡的時候
[00:11:46.000 --> 00:11:48.000]  在菲律賓吃過什麼苦
[00:11:48.000 --> 00:11:50.000]  他們知道的
[00:11:50.000 --> 00:11:51.000]  受過什麼的凌辱
[00:11:51.000 --> 00:11:52.000]  你想一下
[00:11:52.000 --> 00:11:53.000]  今天我們去講
[00:11:53.000 --> 00:11:56.000]  我們覺得保羅是一個No.1
[00:11:56.000 --> 00:11:58.000]  就是很厲害的神學家
[00:11:58.000 --> 00:11:59.000]  傳道者
[00:11:59.000 --> 00:12:00.000]  宣教士
[00:12:00.000 --> 00:12:02.000]  教會的領袖
[00:12:02.000 --> 00:12:05.000]  當我們去想到保羅的時候
[00:12:05.000 --> 00:12:06.000]  可能我不知道你
[00:12:06.000 --> 00:12:08.000]  就會想起很威風
[00:12:08.000 --> 00:12:11.000]  一個很正襟危坐
[00:12:11.000 --> 00:12:14.000]  很有型的一個傳道木者
[00:12:14.000 --> 00:12:15.000]  一個領袖
[00:12:15.000 --> 00:12:18.000]  但是其實他當時去到貼莎羅里拉加
[00:12:18.000 --> 00:12:21.000]  是被人遭質怨
[00:12:21.000 --> 00:12:23.000]  所以他說受過那些的凌辱
[00:12:23.000 --> 00:12:24.000]  你們都知道
[00:12:24.000 --> 00:12:25.000]  沒有秘密的
[00:12:25.000 --> 00:12:26.000]  你們都知道
[00:12:26.000 --> 00:12:28.000]  在激烈的反對之下
[00:12:28.000 --> 00:12:31.000]  但是我們仍然靠著上帝
[00:12:31.000 --> 00:12:34.000]  大膽的向你們傳福音
[00:12:34.000 --> 00:12:36.000]  大膽的向你們傳福音
[00:12:36.000 --> 00:12:38.000]  不論那個環境是怎樣
[00:12:38.000 --> 00:12:40.000]  仍然艱苦的奮進
[00:12:40.000 --> 00:12:41.000]  在患難裡面
[00:12:41.000 --> 00:12:44.000]  不阻礙他的報道的熱誠
[00:12:44.000 --> 00:12:49.000]  這是一種對福音很強烈的熱誠
[00:12:49.000 --> 00:12:51.000]  無論那個環境是怎樣
[00:12:51.000 --> 00:12:52.000]  他繼續去做
[00:12:52.000 --> 00:12:54.000]  我們試想像一下
[00:12:54.000 --> 00:12:56.000]  假設我們跟著保羅
[00:12:56.000 --> 00:12:59.000]  在菲律賓已經捱完一輪
[00:12:59.000 --> 00:13:01.000]  去到貼莎羅里拉加
[00:13:01.000 --> 00:13:04.000]  繼續都是為了傳福音
[00:13:04.000 --> 00:13:07.000]  而惹來這麼多的遭質
[00:13:07.000 --> 00:13:09.000]  你會有什麼心情
[00:13:09.000 --> 00:13:12.000]  本來那種很強烈的報道的心智
[00:13:12.000 --> 00:13:14.000]  環境是怎樣
[00:13:14.000 --> 00:13:16.000]  他仍然是這樣去做
[00:13:16.000 --> 00:13:20.000]  有一個詞彙去形容
[00:13:20.000 --> 00:13:22.000]  人面對一些壓力挑戰
[00:13:22.000 --> 00:13:24.000]  仍然可以站落得穩
[00:13:24.000 --> 00:13:26.000]  英文叫做 Resilient
[00:13:26.000 --> 00:13:29.000]  中文可以翻譯為一種韌力
[00:13:29.000 --> 00:13:32.000]  或者是生命復原的能力
[00:13:32.000 --> 00:13:34.000]  當你跌倒受傷
[00:13:34.000 --> 00:13:37.000]  但是你復原得很快的能力
[00:13:37.000 --> 00:13:39.000]  我們想到母親
[00:13:39.000 --> 00:13:40.000]  我們很容易想到
[00:13:40.000 --> 00:13:41.000]  其實很多母親的經歷
[00:13:41.000 --> 00:13:43.000]  好像剛才娟姐說的
[00:13:43.000 --> 00:13:46.000]  經過很多的衝擊挑戰
[00:13:46.000 --> 00:13:49.000]  但是仍然都會在困難裏面
[00:13:49.000 --> 00:13:52.000]  去持定那種對子女的照顧
[00:13:52.000 --> 00:13:55.000]  教養 愛護
[00:13:55.000 --> 00:13:56.000]  同樣在教會裏面
[00:13:56.000 --> 00:13:58.000]  原來我們今天能夠
[00:13:58.000 --> 00:14:03.000]  站在教會是保羅 是前人
[00:14:03.000 --> 00:14:05.000]  他們經過很多艱難
[00:14:05.000 --> 00:14:07.000]  仍然艱苦奮進
[00:14:07.000 --> 00:14:09.000]  將福音傳過來
[00:14:09.000 --> 00:14:13.000]  這種精神不單是對福音的熱誠
[00:14:13.000 --> 00:14:16.000]  而且是環境不隨便
[00:14:16.000 --> 00:14:18.000]  來打敗我們
[00:14:18.000 --> 00:14:20.000]  這種不死的精神
[00:14:20.000 --> 00:14:22.000]  兜一筆腦的精神
[00:14:22.000 --> 00:14:26.000]  是不是都成為給我們一個借鏡
[00:14:26.000 --> 00:14:28.000]  繼續下去
[00:14:28.000 --> 00:14:29.000]  第三第四次
[00:14:29.000 --> 00:14:32.000]  保羅說到他自己
[00:14:32.000 --> 00:14:33.000]  來到侍奉的時候
[00:14:33.000 --> 00:14:36.000]  我的動機是怎樣
[00:14:36.000 --> 00:14:38.000]  他說我勸勉你們
[00:14:38.000 --> 00:14:40.000]  來到你們那裏向你們的教導
[00:14:40.000 --> 00:14:42.000]  不是錯誤的
[00:14:42.000 --> 00:14:43.000]  不是出於錯誤
[00:14:43.000 --> 00:14:45.000]  不是錯誤的
[00:14:45.000 --> 00:14:46.000]  不是污穢的
[00:14:46.000 --> 00:14:49.000]  就是說我的教導的內容
[00:14:49.000 --> 00:14:52.000]  是好的 是誠實的
[00:14:52.000 --> 00:14:53.000]  沒有欺詐的成份
[00:14:53.000 --> 00:14:55.000]  我不是來騙你們
[00:14:55.000 --> 00:14:58.000]  去圖謀個人的利益
[00:14:58.000 --> 00:14:59.000]  相反
[00:14:59.000 --> 00:15:02.000]  是神考驗過我
[00:15:02.000 --> 00:15:03.000]  覺得我行
[00:15:03.000 --> 00:15:05.000]  所以就託付給我一個
[00:15:05.000 --> 00:15:09.000]  福音的任務 福音的使命
[00:15:09.000 --> 00:15:10.000]  我的侍奉
[00:15:10.000 --> 00:15:13.000]  不是要來哄人的喜歡
[00:15:13.000 --> 00:15:16.000]  我的侍奉是要哄
[00:15:16.000 --> 00:15:17.000]  我這位測驗
[00:15:17.000 --> 00:15:21.000]  去搜到我內裡想什麼的
[00:15:21.000 --> 00:15:23.000]  那位上帝的歡心
[00:15:23.000 --> 00:15:25.000]  去討神的歡心
[00:15:25.000 --> 00:15:28.000]  不是去得人的掌聲
[00:15:28.000 --> 00:15:30.000]  去動機純存
[00:15:30.000 --> 00:15:32.000]  只是為了耶穌基督
[00:15:32.000 --> 00:15:35.000]  頂只會 是的
[00:15:35.000 --> 00:15:38.000]  如果不是像保羅
[00:15:38.000 --> 00:15:40.000]  或者像很多傳教士來到香港
[00:15:40.000 --> 00:15:42.000]  來到各地
[00:15:42.000 --> 00:15:45.000]  他帶著那種死都不屈不撓的精神
[00:15:45.000 --> 00:15:46.000]  我想我們真的
[00:15:46.000 --> 00:15:50.000]  福音不能夠這樣不斷的擴展
[00:15:50.000 --> 00:15:52.000]  他的動機沒有什麼
[00:15:52.000 --> 00:15:54.000]  只是為了耶穌基督去服侍
[00:15:54.000 --> 00:15:57.000]  是一種這麼著緊教會
[00:15:57.000 --> 00:15:59.000]  或者這麼著緊信徒
[00:15:59.000 --> 00:16:04.000]  要得到福音的那種生命的著緊
[00:16:04.000 --> 00:16:09.000]  我有沒有這種著緊
[00:16:09.000 --> 00:16:11.000]  接著保羅繼續講到
[00:16:11.000 --> 00:16:13.000]  他不單止形容
[00:16:13.000 --> 00:16:15.000]  講到他的動機很清楚
[00:16:15.000 --> 00:16:17.000]  他的動機很純正
[00:16:17.000 --> 00:16:18.000]  而且他都講到
[00:16:18.000 --> 00:16:20.000]  他好像媽媽那樣
[00:16:20.000 --> 00:16:22.000]  在第五節至到第九節
[00:16:22.000 --> 00:16:23.000]  他在講
