
[00:00:00.000 --> 00:00:03.000]  各位鼎姊妹,早晨!
[00:02:51.500 --> 00:02:54.500]  不是護者個,愛那個
[00:02:54.500 --> 00:02:57.500]  就是重者個,輕那個
[00:02:57.500 --> 00:03:02.500]  你們不能又侍奉神,又侍奉馬門
[00:03:02.500 --> 00:03:07.500]  鼎姐妹,今天你有多少個生命的主人呢?
[00:03:07.500 --> 00:03:11.500]  沒錯,人可以為兩個的僱主去工作
[00:03:11.500 --> 00:03:16.500]  但是沒有奴隸是同屬兩個的主人
[00:03:16.500 --> 00:03:20.500]  因為奴隸只是屬於一個的主人
[00:03:20.500 --> 00:03:24.500]  並且要全世界的女都去服侍他
[00:03:24.500 --> 00:03:27.500]  換言之,當我們在兩個主人之間
[00:03:27.500 --> 00:03:29.500]  所選擇的侍奉裡面的時候
[00:03:29.500 --> 00:03:33.500]  會徹底影響我們對兩者的態度
[00:03:33.500 --> 00:03:37.500]  耶穌在這裡很清楚要求每一個跟隨他的人
[00:03:37.500 --> 00:03:40.500]  要百分之一百對他的忠誠
[00:03:40.500 --> 00:03:43.500]  若說我們對神那份的忠誠
[00:03:43.500 --> 00:03:45.500]  分了給其他的事物
[00:03:45.500 --> 00:03:48.500]  就是選擇了侍奉偶像
[00:03:48.500 --> 00:03:50.500]  耶穌很清楚肯定告訴我們
[00:03:50.500 --> 00:03:55.500]  你們不能又侍奉神,又侍奉馬門
[00:03:55.500 --> 00:03:59.500]  為什麼耶穌要在這裡特別強調
[00:03:59.500 --> 00:04:03.500]  我們不可以侍奉兩個主呢?
[00:04:03.500 --> 00:04:07.500]  你想一想,當你未信耶穌之前
[00:04:07.500 --> 00:04:12.500]  你所侍奉的主人豈不是這個世界嗎?
[00:04:12.500 --> 00:04:14.500]  所以當我們信了耶穌之後
[00:04:14.500 --> 00:04:17.500]  仍然世界對我們有一個很大的影響
[00:04:17.500 --> 00:04:21.500]  今天我們都活在一個消費物質主義
[00:04:21.500 --> 00:04:24.500]  一個主流的價值裡面
[00:04:24.500 --> 00:04:26.500]  就好像宗教一樣
[00:04:26.500 --> 00:04:29.500]  束縛和統治這個世界
[00:04:29.500 --> 00:04:33.500]  成為世界上每一個人的主人
[00:04:33.500 --> 00:04:36.500]  他不單止建構了我們的價值觀
[00:04:36.500 --> 00:04:41.500]  更加形成了我們內心深處的價值觀
[00:04:41.500 --> 00:04:44.500]  打造了我們這個文化的本身
[00:04:44.500 --> 00:04:48.500]  甚至塗造了我們的意識形態
[00:04:48.500 --> 00:04:51.500]  你想一想,今天的百貨公司
[00:04:51.500 --> 00:04:54.500]  豈不是現代人的教堂嗎?
[00:04:54.500 --> 00:04:58.500]  廣告豈不是一篇具有說服力的福音單張
[00:04:58.500 --> 00:05:00.500]  每一個電視廣告的明星
[00:05:00.500 --> 00:05:04.500]  就好像這些福音見證的代言人
[00:05:04.500 --> 00:05:08.500]  企業就是這個宗教的大主教
[00:05:08.500 --> 00:05:10.500]  而現代人做禮拜的姿態
[00:05:10.500 --> 00:05:13.500]  就坐在電視機的前面
[00:05:13.500 --> 00:05:18.500]  這種宗教以消費成為人今日的救贖
[00:05:18.500 --> 00:05:24.500]  以物慾的滿足帶來人的平安
[00:05:24.500 --> 00:05:27.500]  所以當我們不經意帶上馬門
[00:05:27.500 --> 00:05:30.500]  成為我們其中一個侍奉的主人的時候
[00:05:30.500 --> 00:05:34.500]  一定會憂心的不停,一腳踏兩船
[00:05:34.500 --> 00:05:37.500]  最終踏沉船
[00:05:37.500 --> 00:05:41.500]  如果以上下文來規範的話
[00:05:41.500 --> 00:05:45.500]  在這段經文,憂慮不是那個的主線
[00:05:45.500 --> 00:05:48.500]  侍奉哪一個才是
[00:05:48.500 --> 00:05:51.500]  很多的事物會令到我們憂慮
[00:05:51.500 --> 00:05:54.500]  都是因為我們生活裡面
[00:05:54.500 --> 00:05:59.500]  倚靠的對象錯了,以致所形成
[00:05:59.500 --> 00:06:04.500]  當我們單從馬太福音六章25至34節
[00:06:04.500 --> 00:06:07.500]  「不要憂慮」這個結構的形式
[00:06:07.500 --> 00:06:10.500]  足足出現了三次
[00:06:10.500 --> 00:06:15.500]  的確,耶穌是教我們不要憂慮
[00:06:15.500 --> 00:06:19.500]  憂慮這個字的愚民
[00:06:19.500 --> 00:06:21.500]  的確可以譯成擔心
[00:06:21.500 --> 00:06:24.500]  為了某些事情發生
[00:06:24.500 --> 00:06:27.500]  你的心情七上八落的狀況
[00:06:27.500 --> 00:06:29.500]  所以英文很多時候都會譯成
[00:06:29.500 --> 00:06:32.500]  worry,或者是be anxious
[00:06:32.500 --> 00:06:35.500]  這個字同時間也可以指到
[00:06:35.500 --> 00:06:39.500]  心中的思念和那份記掛
[00:06:39.500 --> 00:06:41.500]  在新約裡面
[00:06:41.500 --> 00:06:45.500]  特別有兩段經文同樣用到憂慮這個字
[00:06:45.500 --> 00:06:48.500]  第一段記載在
[00:06:48.500 --> 00:06:52.500]  馬可福音第四章18至19節
[00:06:52.500 --> 00:06:55.500]  耶穌說了一個殺種的比喻
[00:06:55.500 --> 00:06:57.500]  其中一種的情形就是
[00:06:57.500 --> 00:07:01.500]  種子殺了在荊棘裡面
[00:07:01.500 --> 00:07:04.500]  所領受的稻就被荊棘擠住了
[00:07:04.500 --> 00:07:06.500]  不能夠結十八倍
[00:07:06.500 --> 00:07:07.500]  耶穌在這裡指出
[00:07:07.500 --> 00:07:11.500]  荊棘就是代表世上的思慮
[00:07:11.500 --> 00:07:16.500]  思慮這個字就是憂慮這個字的原文
[00:07:16.500 --> 00:07:17.500]  可以讓我們知道
[00:07:17.500 --> 00:07:23.500]  原來憂慮會使我們的生命不能夠結出果子
[00:07:23.500 --> 00:07:25.500]  另一段經文記載在
[00:07:25.500 --> 00:07:26.500]  盧卡福音裡面
[00:07:26.500 --> 00:07:30.500]  當耶穌去到馬大和瑪利亞的家
[00:07:30.500 --> 00:07:34.500]  聖經說馬大想好好地去款待耶穌
[00:07:34.500 --> 00:07:37.500]  正在忙碌地預備
[00:07:37.500 --> 00:07:40.500]  但是瑪利亞卻坐在耶穌的面前
[00:07:40.500 --> 00:07:42.500]  耶穌就跟馬大說
[00:07:42.500 --> 00:07:47.500]  馬大!馬大!你為許多事思慮煩惱
[00:07:47.500 --> 00:07:48.500]  這個思慮的字
[00:07:48.500 --> 00:07:52.500]  也是和憂慮的原文同出一轍
[00:07:52.500 --> 00:07:56.500]  耶穌說不可少的只有一件事
[00:07:56.500 --> 00:07:58.500]  弟兄姊妹
[00:07:58.500 --> 00:07:59.500]  無論你這一刻
[00:07:59.500 --> 00:08:01.500]  你憂慮著什麼
[00:08:01.500 --> 00:08:03.500]  耶穌說這些都不重要
[00:08:03.500 --> 00:08:06.500]  不可少的只有一件事
[00:08:06.500 --> 00:08:09.500]  就是我們和神之間的關係
[00:08:09.500 --> 00:08:11.500]  究竟今天我們的眼目
[00:08:11.500 --> 00:08:14.500]  是否定精在神的裡面
[00:08:14.500 --> 00:08:17.500]  對耶穌當時的聽眾來說
[00:08:17.500 --> 00:08:20.500]  他們的生命就是食物
[00:08:20.500 --> 00:08:23.500]  飲食和衣裳
[00:08:23.500 --> 00:08:24.500]  這個我譽為是
[00:08:24.500 --> 00:08:28.500]  正是世界三位一體的憂慮
[00:08:28.500 --> 00:08:31.500]  這個也是在三十二節裡面所說
[00:08:31.500 --> 00:08:34.500]  這都是外邦人所求
[00:08:34.500 --> 00:08:35.500]  大家千萬不要誤會
[00:08:35.500 --> 00:08:38.500]  耶穌基督在這裡並不是否定
[00:08:38.500 --> 00:08:41.500]  或者輕視肉體各樣的需要
[00:08:41.500 --> 00:08:42.500]  在前幾節
[00:08:42.500 --> 00:08:44.500]  如果當我們仍然記得的話
[00:08:44.500 --> 00:08:45.500]  在主禱文
[00:08:45.500 --> 00:08:46.500]  耶穌教導我們
[00:08:46.500 --> 00:08:49.500]  其中一節的禱告的內容
[00:08:49.500 --> 00:08:52.500]  是說我們日用的飲食
[00:08:52.500 --> 00:08:54.500]  今日賜給我們
[00:08:54.500 --> 00:08:56.500]  耶穌究竟在這段經文
[00:08:56.500 --> 00:08:58.500]  是在說什麼意思呢
[00:08:58.500 --> 00:08:59.500]  原來耶穌提醒我們
[00:08:59.500 --> 00:09:01.500]  如果當我們單單來到
[00:09:01.500 --> 00:09:03.500]  去著重物質的享受
[00:09:03.500 --> 00:09:05.500]  將全副的精神
[00:09:05.500 --> 00:09:07.500]  放在飲飲食食
[00:09:07.500 --> 00:09:09.500]  衣著的事情裡面
[00:09:09.500 --> 00:09:12.500]  這個才是問題
[00:09:12.500 --> 00:09:13.500]  耶穌在這裡並不是
[00:09:13.500 --> 00:09:15.500]  應許或者要求我們每一個
[00:09:15.500 --> 00:09:18.500]  過一個無牽掛的人生
[00:09:18.500 --> 00:09:19.500]  相反
[00:09:19.500 --> 00:09:21.500]  耶穌在這裡告訴我們
[00:09:21.500 --> 00:09:24.500]  我們的人生必定會有牽掛
[00:09:24.500 --> 00:09:26.500]  在三十四節就告訴我們
[00:09:26.500 --> 00:09:30.500]  因為明天自有明天的憂慮
[00:09:30.500 --> 00:09:32.500]  關鍵的是
[00:09:32.500 --> 00:09:34.500]  我們所牽掛的事情
[00:09:34.500 --> 00:09:35.500]  正不正確
[00:09:35.500 --> 00:09:38.500]  耶穌很想徹底扭轉我們
[00:09:38.500 --> 00:09:40.500]  整個生命的方向
[00:09:40.500 --> 00:09:43.500]  幫助我們重新調教
[00:09:43.500 --> 00:09:47.500]  哪一個才是我們生命的主人
[00:09:47.500 --> 00:09:49.500]  所以耶穌接下來
[00:09:49.500 --> 00:09:54.500]  就向我們發出三個思考問題
[00:09:54.500 --> 00:09:56.500]  第一個問題
[00:09:56.500 --> 00:10:00.500]  什麼才是最重要呢
[00:10:00.500 --> 00:10:03.500]  這是一個價值觀的問題
[00:10:03.500 --> 00:10:05.500]  在第25節裡面這麼說
[00:10:05.500 --> 00:10:08.500]  生命不勝於飲食嗎
[00:10:08.500 --> 00:10:12.500]  身體不勝於衣裳嗎
[00:10:12.500 --> 00:10:15.500]  什麼是最重要呢
[00:10:15.500 --> 00:10:18.500]  這是一個法人深省的論點
[00:10:18.500 --> 00:10:20.500]  神創造了我們的生命
[00:10:20.500 --> 00:10:22.500]  也維持了我們的生命
[00:10:22.500 --> 00:10:23.500]  神創造了我們的身體
[00:10:23.500 --> 00:10:26.500]  又繼續維持我們身體的衰弱
[00:10:26.500 --> 00:10:27.500]  丙姐妹
[00:10:27.500 --> 00:10:29.500]  每一天我們豈不是這樣
[00:10:29.500 --> 00:10:32.500]  很確實地去經驗呢
[00:10:32.500 --> 00:10:33.500]  每一天
[00:10:33.500 --> 00:10:35.500]  我想問問大家
[00:10:35.500 --> 00:10:37.500]  我們能夠起身
[00:10:37.500 --> 00:10:42.500]  這是否必然呢
[00:10:42.500 --> 00:10:44.500]  最近我認識一位長者
[00:10:44.500 --> 00:10:46.500]  他就在睡夢中的裡面
[00:10:46.500 --> 00:10:49.500]  回到天父的裡
[00:10:49.500 --> 00:10:52.500]  所以原來我們每一天
[00:10:52.500 --> 00:10:54.500]  仍然活著
[00:10:54.500 --> 00:10:57.500]  我們必須來到去感謝神
[00:10:57.500 --> 00:10:58.500]  所以每一天
[00:10:58.500 --> 00:10:59.500]  當我起身的時候
[00:10:59.500 --> 00:11:03.500]  我第一時間就會去作一個禱告
[00:11:03.500 --> 00:11:05.500]  我說主啊 感謝你
[00:11:05.500 --> 00:11:08.500]  你給我仍然有生命氣息
[00:11:08.500 --> 00:11:11.500]  讓我能夠去侍奉你
[00:11:11.500 --> 00:11:13.500]  假如神已經一早照顧了我們
[00:11:13.500 --> 00:11:16.500]  這麼重要的生命和身體
[00:11:16.500 --> 00:11:18.500]  為什麼我們不相信
[00:11:18.500 --> 00:11:22.500]  神會照顧我們以外的事情
[00:11:22.500 --> 00:11:26.500]  包括食物 包括衣著呢
[00:11:26.500 --> 00:11:28.500]  主耶穌在這裡所重視的
[00:11:28.500 --> 00:11:30.500]  是我們生命是怎樣的
[00:11:30.500 --> 00:11:32.500]  在這裡有一個很重要的
[00:11:32.500 --> 00:11:34.500]  屬靈的原則
[00:11:34.500 --> 00:11:38.500]  就是裡面比外面更重要
[00:11:38.500 --> 00:11:42.500]  看不見比看得見更重要
[00:11:42.500 --> 00:11:44.500]  內在的生命
[00:11:44.500 --> 00:11:48.500]  必定重要過外在的肉體
[00:11:48.500 --> 00:11:50.500]  原來今日世界
[00:11:50.500 --> 00:11:51.500]  告訴我們一個
[00:11:51.500 --> 00:11:53.500]  很深影響我們的價值觀
[00:11:53.500 --> 00:11:57.500]  就是很著重外表和包裝
[00:11:57.500 --> 00:12:02.500]  我不知道各位試過去買鑽石戒指
[00:12:02.500 --> 00:12:03.500]  或者特別是弟兄
[00:12:03.500 --> 00:12:07.500]  當想向你的女朋友求婚的時候
[00:12:07.500 --> 00:12:09.500]  很多時候我們都會選擇
[00:12:09.500 --> 00:12:11.500]  這一隻戒指
[00:12:11.500 --> 00:12:13.500]  有時候都很不明白
[00:12:13.500 --> 00:12:14.500]  包括我自己
[00:12:14.500 --> 00:12:17.500]  為什麼一顆這樣的石頭這麼貴
[00:12:17.500 --> 00:12:20.500]  當然取決於四個C
[00:12:20.500 --> 00:12:23.500]  又看它的色澤 看它的淨度
[00:12:23.500 --> 00:12:24.500]  又看它有多少卡
[00:12:24.500 --> 00:12:26.500]  它怎樣去切割
[00:12:26.500 --> 00:12:28.500]  當你選擇了一隻
[00:12:28.500 --> 00:12:29.500]  你覺得都很不錯
[00:12:29.500 --> 00:12:33.500]  結帳可能是五位六位數字的時候
[00:12:33.500 --> 00:12:35.500]  這個時候店員就幫你
[00:12:35.500 --> 00:12:38.500]  用一個買菜的紅色膠袋入住
[00:12:38.500 --> 00:12:40.500]  你覺得OK嗎
[00:12:40.500 --> 00:12:42.500]  當然不OK
[00:12:42.500 --> 00:12:44.500]  這麼貴的東西
[00:12:44.500 --> 00:12:46.500]  當然要找一個很高貴別緻
[00:12:46.500 --> 00:12:48.500]  很精美的
[00:12:48.500 --> 00:12:50.500]  一個很有雅氣的靚盒
[00:12:50.500 --> 00:12:53.500]  最好就是盒裡面再有盒
[00:12:53.500 --> 00:12:56.500]  這樣才凸顯它的高貴
[00:12:56.500 --> 00:12:59.500]  為什麼我們會這樣覺得
[00:12:59.500 --> 00:13:02.500]  因為我們很著重包裝
[00:13:02.500 --> 00:13:06.500]  當女士們收到這一份禮物的時候
[00:13:06.500 --> 00:13:07.500]  我又想問一下
[00:13:07.500 --> 00:13:11.500]  你會不會因為覺得這個盒子很精緻
[00:13:11.500 --> 00:13:13.500]  很靚 很吸引你的時候
[00:13:13.500 --> 00:13:15.500]  你就說我只是要盒子
[00:13:15.500 --> 00:13:18.500]  不要裡面那顆石頭
[00:13:18.500 --> 00:13:20.500]  一定不會
[00:13:20.500 --> 00:13:22.500]  雖然我們很緊張
[00:13:22.500 --> 00:13:23.500]  究竟這顆石頭
[00:13:23.500 --> 00:13:25.500]  用什麼盒子來裝住
[00:13:25.500 --> 00:13:29.500]  不過 當然裡面這一顆石頭
[00:13:29.500 --> 00:13:32.500]  才是最寶貴的
[00:13:32.500 --> 00:13:35.500]  同樣 耶穌在這裡說
[00:13:35.500 --> 00:13:38.500]  食物和衣服都是一樣
[00:13:38.500 --> 00:13:42.500]  耶穌不是說飲食和衣服不重要
[00:13:42.500 --> 00:13:46.500]  祂說的是身體和生命
[00:13:46.500 --> 00:13:50.500]  比飲食和衣服重要
[00:13:50.500 --> 00:13:54.500]  當我們擺不正確價值觀的時候
[00:13:54.500 --> 00:13:57.500]  很多時候我們自然就會經常憂慮
[00:13:57.500 --> 00:13:59.500]  當我們擺正確位置的時候
[00:13:59.500 --> 00:14:06.500]  你仍然只是為著看到那半杯水而感恩
[00:14:06.500 --> 00:14:08.500]  第二個問題
[00:14:08.500 --> 00:14:13.500]  耶穌問:誰比你重要?
[00:14:13.500 --> 00:14:20.500]  經文裡面說:你們不比飛鳥貴重得多嗎?
[00:14:20.500 --> 00:14:23.500]  這是一個身份的問題
[00:14:23.500 --> 00:14:26.500]  耶穌轉向比人類低一等的世界
[00:14:26.500 --> 00:14:29.500]  祂以飛鳥來表明
[00:14:29.500 --> 00:14:31.500]  神供應他們食物
[00:14:31.500 --> 00:14:33.500]  這裡讓我們看到
[00:14:33.500 --> 00:14:35.500]  主耶穌要指明一件事
[00:14:35.500 --> 00:14:36.500]  飛鳥沒錯
[00:14:36.500 --> 00:14:38.500]  也不種也不收
[00:14:38.500 --> 00:14:41.500]  也不需要去儲備糧食
[00:14:41.500 --> 00:14:44.500]  天父仍然都養活他們
[00:14:44.500 --> 00:14:46.500]  更何況我們這一班
[00:14:46.500 --> 00:14:47.500]  懂得怎樣來殺種
[00:14:47.500 --> 00:14:49.500]  也懂得怎樣來收割
[00:14:49.500 --> 00:14:53.500]  天父豈不是更加顧念我們嗎?
[00:14:53.500 --> 00:14:55.500]  我們每一個在神的面前
[00:14:55.500 --> 00:14:58.500]  都是很寶貴的器皿
[00:14:58.500 --> 00:15:02.500]  我們都是按著祂的形象來被創造
[00:15:02.500 --> 00:15:04.500]  神創造了飛鳥
[00:15:04.500 --> 00:15:06.500]  也供應了飛鳥
[00:15:06.500 --> 00:15:08.500]  那麼神作為我們的天父
[00:15:08.500 --> 00:15:10.500]  豈不是更加會養育
[00:15:10.500 --> 00:15:14.500]  在祂面前祈求的兒女嗎?
[00:15:14.500 --> 00:15:15.500]  我不知道
[00:15:15.500 --> 00:15:21.500]  你會不會和動物來比較呢?
[00:15:21.500 --> 00:15:23.500]  你會不會說
[00:15:23.500 --> 00:15:25.500]  嘩!我說話比鸚鵡還要聰明
[00:15:25.500 --> 00:15:27.500]  嘩!我比鳥歌還要聰明
[00:15:27.500 --> 00:15:31.500]  嘩!我唱歌比箱獅還要動聽
[00:15:31.500 --> 00:15:33.500]  哪一個人會和動物
[00:15:33.500 --> 00:15:36.500]  會用自己和動物來比較呢?
[00:15:36.500 --> 00:15:38.500]  每一個人肯定比以上
[00:15:38.500 --> 00:15:42.500]  我想說的三種鳥仔優勝得多
[00:15:42.500 --> 00:15:44.500]  耶穌的用意
[00:15:44.500 --> 00:15:46.500]  藉以再一次來肯定
[00:15:46.500 --> 00:15:49.500]  我們在祂裡面的身份
[00:15:49.500 --> 00:15:50.500]  是寶貴
[00:15:50.500 --> 00:15:52.500]  是獨特的
[00:15:52.500 --> 00:15:54.500]  是美麗的
[00:15:54.500 --> 00:15:56.500]  容許我再說一次
[00:15:56.500 --> 00:15:58.500]  我們在耶穌的裡面
[00:15:58.500 --> 00:16:00.500]  我們是寶貴的
[00:16:00.500 --> 00:16:01.500]  我們是獨特的
[00:16:01.500 --> 00:16:04.500]  我們是美麗的
[00:16:04.500 --> 00:16:05.500]  作為神的兒女
[00:16:05.500 --> 00:16:07.500]  我們實在沒什麼必要
[00:16:07.500 --> 00:16:09.500]  為到生活而憂慮
[00:16:09.500 --> 00:16:11.500]  當你為到你現時的生活
[00:16:11.500 --> 00:16:13.500]  很擔憂的時候
[00:16:13.500 --> 00:16:15.500]  可能你為著你這一刻
[00:16:15.500 --> 00:16:17.500]  工作的前路
[00:16:17.500 --> 00:16:19.500]  為著你的財政狀況
[00:16:19.500 --> 00:16:22.500]  身體的健康 人際的關係
[00:16:22.500 --> 00:16:23.500]  願意我們再一次
[00:16:23.500 --> 00:16:27.500]  轉眼仰望耶穌
[00:16:27.500 --> 00:16:30.500]  神就是我們天上的爸爸
[00:16:30.500 --> 00:16:31.500]  我們每一個
[00:16:31.500 --> 00:16:35.500]  都是祂寶貴的兒女
[00:16:35.500 --> 00:16:37.500]  第三個問題
[00:16:37.500 --> 00:16:38.500]  耶穌問
[00:16:38.500 --> 00:16:43.500]  誰掌管明天?
[00:16:43.500 --> 00:16:44.500]  經文說
[00:16:44.500 --> 00:16:45.500]  二十七節裡面這樣說
[00:16:45.500 --> 00:16:49.500]  你們哪一個能用思慮
[00:16:49.500 --> 00:16:53.500]  使壽數多加一刻?
[00:16:53.500 --> 00:16:54.500]  壽數的原文
[00:16:54.500 --> 00:16:57.500]  和身量是一樣
[00:16:57.500 --> 00:16:59.500]  每一個人的壽數
[00:16:59.500 --> 00:17:00.500]  和身高
[00:17:00.500 --> 00:17:03.500]  都是上帝所定
[00:17:03.500 --> 00:17:04.500]  我們絕對不能夠說
[00:17:04.500 --> 00:17:05.500]  靠自己的能力
[00:17:05.500 --> 00:17:07.500]  可以令這兩樣的事情
[00:17:07.500 --> 00:17:10.500]  來增加
[00:17:10.500 --> 00:17:12.500]  我認識有一個年輕人
[00:17:12.500 --> 00:17:15.500]  他身高六尺三
[00:17:15.500 --> 00:17:16.500]  每一個人
[00:17:16.500 --> 00:17:18.500]  走過去認識他的時候
[00:17:18.500 --> 00:17:20.500]  都會問同樣的一個問題
[00:17:20.500 --> 00:17:25.500]  為什麼你長得這麼高?
[00:17:25.500 --> 00:17:27.500]  這個年輕人
[00:17:27.500 --> 00:17:29.500]  有一次這樣回答我的兒子
[00:17:29.500 --> 00:17:31.500]  他說因為我從小
[00:17:31.500 --> 00:17:36.500]  就很孝順我爸爸和媽媽
[00:17:36.500 --> 00:17:38.500]  雖然他開玩笑地說
[00:17:38.500 --> 00:17:39.500]  我們也知道
[00:17:39.500 --> 00:17:41.500]  每一個人的身高
[00:17:41.500 --> 00:17:46.500]  都不是我們能夠控制得到
[00:17:46.500 --> 00:17:47.500]  事實上
[00:17:47.500 --> 00:17:50.500]  憂慮不單止不可以增加
[00:17:50.500 --> 00:17:54.500]  反而會縮短我們生命的歲數
[00:17:54.500 --> 00:17:55.500]  人生當中
[00:17:55.500 --> 00:17:56.500]  我們必定會發現
[00:17:56.500 --> 00:17:57.500]  很多的事情
[00:17:57.500 --> 00:18:00.500]  都不是在我們掌握的裡面
[00:18:00.500 --> 00:18:03.500]  特別是生老病死
[00:18:03.500 --> 00:18:05.500]  所以為了這些事情而憂慮
[00:18:05.500 --> 00:18:07.500]  其實都無補於事
[00:18:07.500 --> 00:18:12.500]  最後我們回到神的裡面
[00:18:12.500 --> 00:18:13.500]  神的意念
[00:18:13.500 --> 00:18:15.500]  高過我們的意念
[00:18:15.500 --> 00:18:16.500]  我們需要的是
[00:18:16.500 --> 00:18:18.500]  馴服在神的計劃裡面
[00:18:18.500 --> 00:18:20.500]  雖然有時候我們覺得
[00:18:20.500 --> 00:18:23.500]  神好像你無動於衷
[00:18:23.500 --> 00:18:25.500]  我們是否仍然相信
[00:18:25.500 --> 00:18:28.500]  我們在神手中
[00:18:28.500 --> 00:18:29.500]  我們的好處
[00:18:29.500 --> 00:18:32.500]  都不在祂以外
[00:18:32.500 --> 00:18:34.500]  最近我有機會去探訪
[00:18:34.500 --> 00:18:36.500]  我母會的一個很好的弟兄
[00:18:36.500 --> 00:18:37.500]  在一年後的時候
[00:18:37.500 --> 00:18:39.500]  他患上癌症
[00:18:39.500 --> 00:18:43.500]  醫生證實他已經進入第三期
[00:18:43.500 --> 00:18:45.500]  在那半年的裡面
[00:18:45.500 --> 00:18:47.500]  教會的弟兄姊妹
[00:18:47.500 --> 00:18:51.500]  為他好好地去守望禱告
[00:18:51.500 --> 00:18:52.500]  在過程裡面
[00:18:52.500 --> 00:18:56.500]  看到弟兄的情況急轉直下
[00:18:56.500 --> 00:18:58.500]  我們都很憂心
[00:18:58.500 --> 00:19:01.500]  我們都很恆切去紀念
[00:19:01.500 --> 00:19:03.500]  他每一個的手術
[00:19:03.500 --> 00:19:06.500]  特別他有一個手術
[00:19:06.500 --> 00:19:10.500]  醫生發現他腦裡面有顆瘤
[00:19:10.500 --> 00:19:14.500]  需要即時去進行手術
[00:19:14.500 --> 00:19:16.500]  我們都很恆切去為他禱告
[00:19:16.500 --> 00:19:17.500]  當手術過後
[00:19:17.500 --> 00:19:19.500]  他身體的機能
[00:19:19.500 --> 00:19:23.500]  都有一些不尋常的情況去發生
[00:19:23.500 --> 00:19:24.500]  我們都很擔心
[00:19:24.500 --> 00:19:25.500]  但我們知道
[00:19:25.500 --> 00:19:29.500]  唯有神才能夠幫到他
[00:19:29.500 --> 00:19:30.500]  在上個月
