
[00:00:00.000 --> 00:00:01.900]  鼎智妹主內平安
[00:02:15.880 --> 00:02:17.600]  在母膚裏面
[00:02:17.600 --> 00:02:19.880]  然後當寶寶出生的時候
[00:02:19.880 --> 00:02:25.120]  就選擇最好的奶粉給他
[00:02:25.120 --> 00:02:27.440]  近年有關奶粉的廣告
[00:02:27.440 --> 00:02:28.640]  各出其謀
[00:02:28.640 --> 00:02:30.760]  都凸顯到他自己的品牌
[00:02:30.760 --> 00:02:33.480]  和其他的品牌有什麼不同的地方
[00:02:33.480 --> 00:02:36.040]  有什麼個人的地方
[00:02:36.040 --> 00:02:37.360]  我最近呢
[00:02:37.360 --> 00:02:40.040]  就將幾個奶粉廣告
[00:02:40.040 --> 00:02:43.200]  作了一個比較
[00:02:43.200 --> 00:02:46.000]  厲害吧
[00:02:46.000 --> 00:02:47.760]  我比較之下
[00:02:47.760 --> 00:02:49.200]  我發覺
[00:02:49.200 --> 00:02:52.000]  原來基本上無論他各出其謀
[00:02:52.000 --> 00:02:54.120]  或者這種有什麼突出的地方等等
[00:02:54.120 --> 00:02:55.720]  有其他人沒有的
[00:02:55.720 --> 00:02:57.200]  但起碼有三樣東西
[00:02:57.200 --> 00:02:59.120]  基本上他們是很相同
[00:02:59.120 --> 00:03:01.400]  也都一定有也都強調的
[00:03:01.400 --> 00:03:05.320]  就是他能夠幫助腦部發育
[00:03:05.320 --> 00:03:07.920]  因爲智力的發展很重要的嘛
[00:03:07.920 --> 00:03:08.600]  第二呢
[00:03:08.600 --> 00:03:12.480]  一定會強調是不含添加劑的
[00:03:12.480 --> 00:03:13.320]  因爲糖呢
[00:03:13.320 --> 00:03:14.440]  特別是糖呢
[00:03:14.440 --> 00:03:17.120]  是令他BB過重的
[00:03:17.120 --> 00:03:18.600]  而第三方面呢
[00:03:18.600 --> 00:03:22.080]  是能夠增強身體的抵抗力
[00:03:22.080 --> 00:03:23.640]  能夠強壯一點
[00:03:23.640 --> 00:03:26.320]  特別是現在BB好多的敏感啊
[00:03:26.320 --> 00:03:27.280]  敏感症啊
[00:03:27.280 --> 00:03:28.000]  令他呢
[00:03:28.000 --> 00:03:29.800]  沒那麼容易敏感
[00:03:29.800 --> 00:03:31.960]  務求是怎樣務求令到BB呢
[00:03:31.960 --> 00:03:32.920]  全面
[00:03:32.920 --> 00:03:33.880]  健康
[00:03:33.880 --> 00:03:38.160]  又快樂地去成長
[00:03:38.160 --> 00:03:40.840]  這三方面
[00:03:40.840 --> 00:03:43.360]  奶粉所強調的
[00:03:43.360 --> 00:03:44.680]  竟然被我發現
[00:03:44.680 --> 00:03:46.320]  在哥羅西書裏面
[00:03:46.320 --> 00:03:48.920]  都有提到
[00:03:48.920 --> 00:03:51.360]  厲害了
[00:03:51.360 --> 00:03:53.960]  太厲害了
[00:03:53.960 --> 00:03:55.280]  哥羅西書裏面
[00:03:55.280 --> 00:03:57.200]  講到腦部發育呢
[00:03:57.200 --> 00:04:01.120]  他就說是有一個清晰的上帝觀念
[00:04:01.120 --> 00:04:02.840]  絕不含添加劑
[00:04:02.840 --> 00:04:05.880]  是需要一個正確的屬靈生命
[00:04:05.880 --> 00:04:08.040]  而增強身體的抵抗力
[00:04:08.040 --> 00:04:11.520]  是一個更新的羣體的生活
[00:04:11.520 --> 00:04:12.640]  我們今天已經到了
[00:04:12.640 --> 00:04:15.600]  哥羅西書講壇最後一章
[00:04:15.600 --> 00:04:16.680]  當我去
[00:04:16.680 --> 00:04:19.840]  再重新重讀整卷的哥羅西書的時候
[00:04:19.840 --> 00:04:22.400]  我就發現原來愛我們的天父
[00:04:22.400 --> 00:04:25.640]  他透過他忠心的僕人保羅
[00:04:25.640 --> 00:04:27.000]  向他的兒女
[00:04:27.000 --> 00:04:28.400]  就是我們每一個
[00:04:28.400 --> 00:04:31.280]  也都寫了一封公開信
[00:04:31.280 --> 00:04:34.320]  這封信就是哥羅西書
[00:04:34.320 --> 00:04:35.800]  在這封信裏面
[00:04:35.800 --> 00:04:37.800]  他希望我們能夠藉着
[00:04:37.800 --> 00:04:40.600]  這三方面就是清晰的上帝觀念
[00:04:40.600 --> 00:04:42.360]  正確的屬靈生活
[00:04:42.360 --> 00:04:45.720]  和更新的羣體生活
[00:04:45.720 --> 00:04:47.040]  可以怎樣
[00:04:47.040 --> 00:04:48.880]  可以在哥羅西書裏面形容
[00:04:48.880 --> 00:04:52.120]  可以我們在世上有一個豐盛的生命
[00:04:52.120 --> 00:04:53.880]  有一個屬靈的智慧
[00:04:53.880 --> 00:04:59.040]  和一個凡事蒙神喜悅的生命
[00:04:59.040 --> 00:05:00.520]  你說牧師
[00:05:00.520 --> 00:05:02.360]  是不是可以這樣對比的
[00:05:02.360 --> 00:05:04.160]  我們來看看好不好
[00:05:04.160 --> 00:05:05.440]  第一方面
[00:05:05.440 --> 00:05:09.240]  是需要一個清晰的上帝的觀念
[00:05:09.240 --> 00:05:10.720]  BB奶粉所強調的
[00:05:10.720 --> 00:05:13.920]  可以幫助BB有好的腦部發育
[00:05:13.920 --> 00:05:17.920]  增強BB的學習能力和智慧
[00:05:17.920 --> 00:05:19.360]  因爲我們現在最怕就是
[00:05:19.360 --> 00:05:21.160]  輸在起跑線
[00:05:21.160 --> 00:05:22.800]  所以一出生的時候就
[00:05:22.800 --> 00:05:24.720]  找些最好的奶粉給他
[00:05:24.720 --> 00:05:28.400]  令他的腦部發育更加強勁
[00:05:28.400 --> 00:05:30.600]  而哥羅西書所提醒我們
[00:05:30.600 --> 00:05:34.360]  我們必須有一個正確的腦部的發展
[00:05:34.360 --> 00:05:36.520]  以至我們能夠建構一個
[00:05:36.520 --> 00:05:40.720]  清晰的上帝觀念
[00:05:40.720 --> 00:05:42.360]  研究哥羅西書的人
[00:05:42.360 --> 00:05:46.120]  基本上都同意哥羅西書的中心重點
[00:05:46.120 --> 00:05:49.880]  是講給我們聽基督的身份
[00:05:49.880 --> 00:05:53.800]  講述基督究竟是誰
[00:05:53.800 --> 00:05:58.080]  是基督論重要的經卷
[00:05:58.080 --> 00:06:00.840]  爲什麼我們需要認識基督呢?
[00:06:00.840 --> 00:06:03.760]  爲什麼認識基督是這麼重要呢?
[00:06:03.760 --> 00:06:05.040]  經文這樣說
[00:06:05.040 --> 00:06:09.920]  經文說愛子善女不能看見之神的像
[00:06:09.920 --> 00:06:11.320]  上帝和基督
[00:06:11.320 --> 00:06:14.880]  在哥羅西書用父和子這個關係來形容
[00:06:14.880 --> 00:06:17.040]  也強調這個關係
[00:06:17.040 --> 00:06:20.320]  是上帝讓人透過基督
[00:06:20.320 --> 00:06:23.320]  可以看到上帝自己是怎樣
[00:06:23.320 --> 00:06:27.320]  基督就好像一個上帝的代表
[00:06:27.320 --> 00:06:29.600]  其實楊福音也曾經這樣說
[00:06:29.600 --> 00:06:31.200]  不如我們一起讀
[00:06:31.200 --> 00:06:33.520]  從來沒有人看見神
[00:06:33.520 --> 00:06:39.320]  只有在父懷裏的獨生子將祂表明出來
[00:06:39.320 --> 00:06:41.960]  雖然我們沒有人看過父神
[00:06:41.960 --> 00:06:43.880]  沒有人見過父神
[00:06:43.880 --> 00:06:46.280]  但如果我們認識基督的時候
[00:06:46.280 --> 00:06:49.720]  就好像認識父神一樣
[00:06:49.720 --> 00:06:53.440]  所以讓我們看到認識基督是多麼重要
[00:06:53.440 --> 00:06:56.320]  或者我們一起打開哥羅西書一章
[00:06:56.320 --> 00:06:57.560]  十五到十八節
[00:06:57.560 --> 00:06:59.240]  我們一起讀這篇經文
[00:06:59.240 --> 00:07:02.840]  請打開教會的聖經
[00:07:02.840 --> 00:07:07.840]  哥羅西書一章十五到十八節
[00:07:07.840 --> 00:07:12.360]  在新約聖經第二百七十九面
[00:07:12.360 --> 00:07:16.240]  找到的請我們一起讀這段經文
[00:07:16.240 --> 00:07:17.040]  請
[00:07:17.040 --> 00:07:20.400]  愛子善那不能看見之神的像
[00:07:20.400 --> 00:07:21.800]  是守生的
[00:07:21.800 --> 00:07:24.320]  在一切被造的而先
[00:07:24.320 --> 00:07:27.160]  因爲萬有都是靠他造的
[00:07:27.160 --> 00:07:28.920]  無論是天上的
[00:07:28.920 --> 00:07:30.120]  地上的
[00:07:30.120 --> 00:07:31.600]  能看見的
[00:07:31.600 --> 00:07:33.320]  不能看見的
[00:07:33.320 --> 00:07:34.880]  或是有爲的
[00:07:34.880 --> 00:07:36.080]  主治的
[00:07:36.080 --> 00:07:37.280]  執政的
[00:07:37.280 --> 00:07:38.680]  掌權的
[00:07:38.680 --> 00:07:41.880]  一概都是藉着他造的
[00:07:41.880 --> 00:07:44.160]  又是爲他造的
[00:07:44.160 --> 00:07:46.480]  他在萬有之先
[00:07:46.480 --> 00:07:49.080]  萬有也靠他而立
[00:07:49.080 --> 00:07:52.200]  他也是教會全體之首
[00:07:52.200 --> 00:07:53.880]  他是原始
[00:07:53.880 --> 00:07:56.880]  是從死裏首先復生的
[00:07:56.880 --> 00:08:02.120]  使他可以在凡事居首位
[00:08:02.120 --> 00:08:05.960]  這一段的經文很清楚講到
[00:08:05.960 --> 00:08:08.720]  基督是創造萬物的
[00:08:08.720 --> 00:08:10.280]  所以第十五節說
[00:08:10.280 --> 00:08:13.400]  在一切被造的而先
[00:08:13.400 --> 00:08:15.400]  在一切萬物未造以前
[00:08:15.400 --> 00:08:17.720]  耶穌基督和父神已經存在
[00:08:17.720 --> 00:08:20.760]  所以一切萬物是由他造的
[00:08:20.760 --> 00:08:23.440]  也在這段經文給我們清楚
[00:08:23.440 --> 00:08:27.040]  顯明基督在被造萬物當中
[00:08:27.040 --> 00:08:29.320]  那個超然的地位
[00:08:29.320 --> 00:08:31.480]  他不單止創造了
[00:08:31.480 --> 00:08:33.040]  他不單止創造了萬物
[00:08:33.040 --> 00:08:34.600]  他不單止創造萬物之後
[00:08:34.600 --> 00:08:36.280]  就離開萬物
[00:08:36.280 --> 00:08:38.240]  捨去不理他們
[00:08:38.240 --> 00:08:39.880]  相反
[00:08:39.880 --> 00:08:44.000]  他是仍然去維持萬物
[00:08:44.000 --> 00:08:46.280]  所以在第十七節那裏說
[00:08:46.280 --> 00:08:51.120]  萬有也靠他而立
[00:08:51.120 --> 00:08:52.800]  他不單止創造
[00:08:52.800 --> 00:08:55.120]  他也維持萬有
[00:08:55.120 --> 00:08:57.640]  並且他似生命
[00:08:57.640 --> 00:08:59.760]  所以第十八節這樣說
[00:08:59.760 --> 00:09:00.920]  我們一起讀
[00:09:00.920 --> 00:09:04.080]  從死裏首先復生的
[00:09:04.080 --> 00:09:08.640]  而且基督是我們的生命
[00:09:08.640 --> 00:09:10.400]  他不單止創造萬物
[00:09:10.400 --> 00:09:12.600]  他不單止維持萬物
[00:09:12.600 --> 00:09:15.600]  他更是似生命
[00:09:15.600 --> 00:09:17.560]  萬有靠他而立
[00:09:17.560 --> 00:09:21.280]  英文是hold together
[00:09:21.280 --> 00:09:24.440]  原文去形容就好像一條繩一樣
[00:09:24.440 --> 00:09:28.440]  將一些很散亂的東西綁在一起
[00:09:28.440 --> 00:09:29.960]  you hold together
[00:09:29.960 --> 00:09:31.720]  靠他而立的意思就是
[00:09:31.720 --> 00:09:33.000]  萬物都好像很散亂
[00:09:33.000 --> 00:09:34.160]  沒什麼秩序一樣
[00:09:34.160 --> 00:09:36.680]  是因着耶穌基督的創造
[00:09:36.680 --> 00:09:38.480]  他好像一條繩一樣
[00:09:38.480 --> 00:09:41.040]  將萬物綁在一起
[00:09:41.040 --> 00:09:45.960]  於是萬物就變得井然有序
[00:09:45.960 --> 00:09:52.080]  變得萬物之間有秩序在當中
[00:09:52.080 --> 00:09:54.920]  這個靠他而立
[00:09:54.920 --> 00:10:01.120]  不單止讓我們看到神創造的偉大
[00:10:01.120 --> 00:10:04.280]  神更在世界裏面有祂的主權
[00:10:04.280 --> 00:10:09.120]  和有祂的管治的權力在裏面
[00:10:09.120 --> 00:10:12.360]  基督的能力也都代表了上帝的能力
[00:10:12.360 --> 00:10:14.200]  這個能力也都包括
[00:10:14.200 --> 00:10:16.040]  不單止祂有管治
[00:10:16.040 --> 00:10:17.080]  有主權
[00:10:17.080 --> 00:10:18.680]  有創造的能力
[00:10:18.680 --> 00:10:22.280]  祂更是有能夠將世人從黑暗裏面
[00:10:22.280 --> 00:10:23.640]  拯救出來
[00:10:23.640 --> 00:10:26.640]  歸回入祂國度的能力
[00:10:26.640 --> 00:10:28.640]  所以在一章第十三節
[00:10:28.640 --> 00:10:29.440]  這樣講
[00:10:29.440 --> 00:10:30.760]  請我們一起讀
[00:10:30.760 --> 00:10:34.480]  救了我們脫離黑暗的權勢
[00:10:34.480 --> 00:10:38.920]  把我們遷到祂愛子的國裏
[00:10:38.920 --> 00:10:40.600]  沒錯
[00:10:40.600 --> 00:10:43.040]  神有能力將我們從黑暗
[00:10:43.040 --> 00:10:47.240]  從罪惡裏面救拔釋放出來
[00:10:47.240 --> 00:10:50.680]  祂能夠將我們從黑暗的勢力裏面
[00:10:50.680 --> 00:10:53.560]  將我們拉出來
[00:10:53.560 --> 00:10:56.160]  因爲這些黑暗的勢力是怎樣呢
[00:10:56.160 --> 00:11:02.760]  是將我們拉離開福音真理的道
[00:11:02.760 --> 00:11:08.200]  由於世上錯誤地去效忠這些黑暗的勢力
[00:11:08.200 --> 00:11:13.520]  所以世人開始否認神是創造主
[00:11:13.520 --> 00:11:17.200]  由於世人被這些罪惡的勢力所矇蔽
[00:11:17.200 --> 00:11:18.520]  所吸引
[00:11:18.520 --> 00:11:21.840]  所以他們不再去承認
[00:11:21.840 --> 00:11:27.480]  神是凡事上居首位
[00:11:27.480 --> 00:11:29.840]  因爲人開始偏離神
[00:11:29.840 --> 00:11:33.240]  開始不承認神是我們的創造主
[00:11:33.240 --> 00:11:36.040]  所以他們開始生活在什麼呢
[00:11:36.040 --> 00:11:37.280]  我們一起讀
[00:11:37.280 --> 00:11:38.800]  生活在淫亂
[00:11:38.800 --> 00:11:39.720]  污衊
[00:11:39.720 --> 00:11:40.600]  邪情
[00:11:40.600 --> 00:11:41.360]  惡辱
[00:11:41.360 --> 00:11:42.680]  或貪婪
[00:11:42.680 --> 00:11:45.600]  拜偶像當中
[00:11:45.600 --> 00:11:46.480]  接着
[00:11:46.480 --> 00:11:48.000]  他們不承認神
[00:11:48.000 --> 00:11:50.680]  他們開始不看重神
[00:11:50.680 --> 00:11:53.000]  他們不覺得神的重要性
[00:11:53.000 --> 00:11:55.640]  慢慢地他們否認
[00:11:55.640 --> 00:11:57.640]  並且偏離神
[00:11:57.640 --> 00:12:01.080]  偏離了真道
[00:12:01.080 --> 00:12:04.640]  丁姐妹如果你有機會和時下的一些年輕人
[00:12:04.640 --> 00:12:08.560]  甚至只不過是一些初中的學生
[00:12:08.560 --> 00:12:11.840]  去了解他們的看法的時候
[00:12:11.840 --> 00:12:13.600]  你會很驚嚇地發現
[00:12:13.600 --> 00:12:17.120]  他們對於同性戀的議題
[00:12:17.120 --> 00:12:20.160]  對於婚前性行爲的議題
[00:12:20.160 --> 00:12:22.280]  他們會怎麼看呢
[00:12:22.280 --> 00:12:24.920]  他們會覺得
[00:12:24.920 --> 00:12:26.680]  如果你不接受的話
[00:12:26.680 --> 00:12:28.600]  就是你落伍了
[00:12:28.600 --> 00:12:29.720]  他們覺得
[00:12:29.720 --> 00:12:31.400]  只要是兩個人的事
[00:12:31.400 --> 00:12:32.760]  沒有影響其他人
[00:12:32.760 --> 00:12:35.560]  是絕對沒有問題的
[00:12:35.560 --> 00:12:37.000]  牧師
[00:12:37.000 --> 00:12:40.160]  這些不相信的人才會這樣
[00:12:40.160 --> 00:12:41.000]  但是
[00:12:41.000 --> 00:12:43.160]  我可以告訴你
[00:12:43.160 --> 00:12:45.320]  這些觀念
[00:12:45.320 --> 00:12:49.840]  都不斷地在影響我們下一代
[00:12:49.840 --> 00:12:52.080]  的信仰
[00:12:52.080 --> 00:12:53.920]  因爲今天的世代
[00:12:53.920 --> 00:12:56.120]  是一個很自我的世代
[00:12:56.120 --> 00:12:57.040]  我經常聽到
[00:12:57.040 --> 00:12:58.280]  沒有人能夠代表我
[00:12:58.280 --> 00:13:00.320]  我就是我
[00:13:00.320 --> 00:13:01.520]  人很自我
[00:13:01.520 --> 00:13:03.320]  所以喜歡做什麼就做什麼
[00:13:03.320 --> 00:13:05.960]  覺得自己認爲對的事
[00:13:05.960 --> 00:13:08.240]  他就會去做
[00:13:08.240 --> 00:13:09.120]  英文一句就是
[00:13:09.120 --> 00:13:11.120]  Do it when you feel good
[00:13:11.120 --> 00:13:13.320]  你覺得棒你就去做
[00:13:13.320 --> 00:13:14.920]  是從來不去看一下
[00:13:14.920 --> 00:13:17.120]  是否是對的
[00:13:17.120 --> 00:13:22.440]  是從來不去看一下是否合乎道德的
[00:13:22.440 --> 00:13:26.120]  這些觀念正在挑戰着我們道德的底線
[00:13:26.120 --> 00:13:27.000]  更重要的是
[00:13:27.000 --> 00:13:29.000]  剛纔所講的這些觀念
[00:13:29.000 --> 00:13:30.600]  是超越了
[00:13:30.600 --> 00:13:34.920]  很有可能是超越了我們信仰的底線
[00:13:34.920 --> 00:13:38.400]  然後人高舉自我
[00:13:38.400 --> 00:13:41.080]  人覺得沒有什麼是做不來的
[00:13:41.080 --> 00:13:42.360]  所以
[00:13:42.360 --> 00:13:46.760]  他漸漸淡化了神的重要性
[00:13:46.760 --> 00:13:49.240]  漸漸偏離了神
[00:13:49.240 --> 00:13:52.320]  遠離了真道
[00:13:52.320 --> 00:13:53.440]  所以
[00:13:53.440 --> 00:13:55.120]  《哥羅西書》
[00:13:55.120 --> 00:13:57.720]  父神提醒我們第一個
[00:13:57.720 --> 00:13:58.920]  很重要的就是
[00:13:58.920 --> 00:14:02.840]  必須對神有個清晰的觀念
[00:14:02.840 --> 00:14:04.000]  根據保羅所講
[00:14:04.000 --> 00:14:07.960]  基督的十誡幫助我們去處理以上的問題
[00:14:07.960 --> 00:14:09.400]  以致怎樣呢?
[00:14:09.400 --> 00:14:12.520]  以致我們能夠在神一切的旨意上
[00:14:12.520 --> 00:14:14.480]  得以完全
[00:14:14.480 --> 00:14:17.520]  信心充足能夠
[00:14:17.520 --> 00:14:20.720]  站立得穩
[00:14:20.720 --> 00:14:21.440]  所以第一樣
[00:14:21.440 --> 00:14:25.600]  我們必須要再一次確認神的能力
[00:14:25.600 --> 00:14:26.720]  祂創造
[00:14:26.720 --> 00:14:27.920]  祂維持
[00:14:27.920 --> 00:14:31.680]  祂賜生命給萬物
[00:14:31.680 --> 00:14:33.680]  因着祂是創造主
[00:14:33.680 --> 00:14:35.760]  祂維持我們的生命
[00:14:35.760 --> 00:14:39.040]  所以我們必須要學習怎樣去依靠祂
[00:14:39.040 --> 00:14:42.640]  去信靠祂
[00:14:42.640 --> 00:14:45.760]  很多時候我們對神的能力是沒有懷疑的
[00:14:45.760 --> 00:14:48.200]  我們也相信神是一個創造主
[00:14:48.200 --> 00:14:51.280]  是一個很偉大的神
[00:14:51.280 --> 00:14:53.480]  不過很多時候我們忘記了
[00:14:53.480 --> 00:14:55.480]  其實神的能力
[00:14:55.480 --> 00:15:01.000]  是遍佈在我們生活每一個細節裏面
[00:15:01.000 --> 00:15:05.400]  是遍佈在我們每日日常生活裏面
[00:15:05.400 --> 00:15:08.400]  每一個部分
[00:15:08.400 --> 00:15:10.160]  最近我去
[00:15:10.160 --> 00:15:14.840]  和教會同工和弟兄姐妹去廣蔭老人院探病
[00:15:14.840 --> 00:15:18.240]  其中一個有份去探病的姐妹跟我說
[00:15:18.240 --> 00:15:18.960]  牧師啊
[00:15:18.960 --> 00:15:21.960]  我前一段時間在識食堂做義工的時候
[00:15:21.960 --> 00:15:24.040]  遇到另外一個姐妹
[00:15:24.040 --> 00:15:26.160]  她告訴我她認識你
[00:15:26.160 --> 00:15:26.800]  於是我說
[00:15:26.800 --> 00:15:28.800]  哦 我知道是哪一個姐妹
[00:15:28.800 --> 00:15:29.680]  我說好吧
[00:15:29.680 --> 00:15:31.120]  讓我打電話給她
[00:15:31.120 --> 00:15:33.560]  因爲很多年沒有和她聯絡了
[00:15:33.560 --> 00:15:35.400]  很多年沒有打電話給她
[00:15:35.400 --> 00:15:37.760]  有一天下午我打電話給她
[00:15:37.760 --> 00:15:38.720]  很開心
[00:15:38.720 --> 00:15:40.200]  因爲很久沒有聊天了
[00:15:40.200 --> 00:15:43.680]  大家去談談近來的情況是怎樣
[00:15:43.680 --> 00:15:46.240]  這位姐妹很愛主
[00:15:46.240 --> 00:15:49.640]  雖然年紀都六十多七十多歲了
[00:15:49.640 --> 00:15:52.360]  但她仍然不斷去做義工
[00:15:52.360 --> 00:15:52.920]  她告訴我
[00:15:52.920 --> 00:15:53.320]  牧師啊
[00:15:53.320 --> 00:15:54.600]  不止做義工啊
[00:15:54.600 --> 00:15:57.120]  我最近是完成了一個課程
[00:15:57.120 --> 00:15:58.680]  哇 厲害
[00:15:58.680 --> 00:16:00.800]  不斷去學習
[00:16:00.800 --> 00:16:04.480]  她完成了一個全呼音的課程
[00:16:04.480 --> 00:16:06.800]  她說課程的要求需要怎樣呢
[00:16:06.800 --> 00:16:11.960]  要求到鬧市的當中去全呼音
[00:16:11.960 --> 00:16:14.760]  兩個兩個人去全呼音
[00:16:14.760 --> 00:16:15.200]  她說牧師
[00:16:15.200 --> 00:16:17.200]  你知不知道我去了哪裏全呼音啊
[00:16:17.200 --> 00:16:18.600]  我說不知道啊
[00:16:18.600 --> 00:16:22.880]  我去了SOGO門口全呼音啊
[00:16:22.880 --> 00:16:25.240]  你聽起來也很厲害吧
[00:16:25.240 --> 00:16:28.040]  哇 那裏有很多人啊
[00:16:28.040 --> 00:16:29.600]  她說我們兩個兩個這樣去
[00:16:29.600 --> 00:16:33.320]  我和另外一個姐妹一起配合就去了
[00:16:33.320 --> 00:16:36.880]  去到我們開始的時候派單張
[00:16:36.880 --> 00:16:38.400]  一開始那些人一看就丟了
[00:16:38.400 --> 00:16:40.160]  以爲我們是什麼宣傳
[00:16:40.160 --> 00:16:42.280]  沒有人理我們啊
[00:16:42.280 --> 00:16:43.960]  但是因爲課程的要求
[00:16:43.960 --> 00:16:46.080]  我們硬着頭皮都要啦
[00:16:46.080 --> 00:16:48.520]  一路派 一路派
[00:16:48.520 --> 00:16:50.800]  但她想不到後來有一個人
[00:16:50.800 --> 00:16:52.000]  收了單張
[00:16:52.000 --> 00:16:53.560]  願意停下來
[00:16:53.560 --> 00:16:57.920]  花時間聽我們講呼音的真理
[00:16:57.920 --> 00:17:00.000]  她說當時我很緊張
[00:17:00.000 --> 00:17:01.840]  所以我停下來
[00:17:01.840 --> 00:17:03.640]  默默在那裏祈禱
[00:17:03.640 --> 00:17:06.840]  而另外一個姐妹就將整全的呼音
[00:17:06.840 --> 00:17:09.400]  講給她聽
[00:17:09.400 --> 00:17:10.680]  她很開心
[00:17:10.680 --> 00:17:12.440]  想都想不到
[00:17:12.440 --> 00:17:16.080]  最後竟然信了主
[00:17:16.080 --> 00:17:18.600]  她說牧師還有一樣你想不到的
[00:17:18.600 --> 00:17:21.880]  就是說當她願意去信主的時候
[00:17:21.880 --> 00:17:25.040]  我們就說不如我們給你一張表格填
[00:17:25.040 --> 00:17:27.520]  你寫下你住在哪裏
[00:17:27.520 --> 00:17:31.000]  然後我們可以轉介你去附近的教會
[00:17:31.000 --> 00:17:33.800]  因爲都不知道在哪裏住的
[00:17:33.800 --> 00:17:38.240]  那個人就將自己的地址寫下
[00:17:38.240 --> 00:17:39.520]  當他寫完之後
[00:17:39.520 --> 00:17:42.760]  交回表格給我另外一個
[00:17:42.760 --> 00:17:47.040]  一起去傳呼音的同伴的時候
[00:17:47.040 --> 00:17:50.800]  那個同伴拿着地址
[00:17:50.800 --> 00:17:53.760]  出不了聲
[00:17:53.760 --> 00:17:55.960]  你知不知道爲什麼
[00:17:55.960 --> 00:17:57.440]  他一看地址
[00:17:57.440 --> 00:18:04.600]  原來那個人就住在他旁邊
[00:18:04.600 --> 00:18:06.960]  原本他們很害怕
[00:18:06.960 --> 00:18:08.240]  很擔心
[00:18:08.240 --> 00:18:12.160]  硬着頭皮不知道怎麼去傳呼音
[00:18:12.160 --> 00:18:16.400]  但是因着他這份傳呼音的心
[00:18:16.400 --> 00:18:19.200]  神祝福了他
[00:18:19.200 --> 00:18:21.200]  在細微的事上
[00:18:21.200 --> 00:18:25.440]  神原來已經爲他安排了一個鄰居
[00:18:25.440 --> 00:18:27.080]  聽了他傳呼音
[00:18:27.080 --> 00:18:28.520]  就相信了
[00:18:28.520 --> 00:18:30.040]  所以他很開心
[00:18:30.040 --> 00:18:31.240]  他說今個星期日
