
[00:00:00.000 --> 00:00:04.900]  今天會跟大家一起繼續從以利亞人生裏面的經歷
[00:05:55.700 --> 00:05:57.860]  如果牧師預測一下什麼時候疫情完結
[00:05:57.860 --> 00:06:00.340]  可能牧師都挺靈的
[00:06:00.340 --> 00:06:04.740]  可能人就是會很喜歡用這些方法去
[00:06:04.740 --> 00:06:07.100]  估一些或者預測一些事情
[00:06:07.100 --> 00:06:09.660]  其實預測的背後是什麼呢?
[00:06:09.660 --> 00:06:13.980]  預測背後其實是一種想操控
[00:06:13.980 --> 00:06:19.740]  在當中其實是人很想去操控到
[00:06:19.740 --> 00:06:24.100]  掌握到或者由他自己來去作主
[00:06:24.100 --> 00:06:28.060]  在伊利亞我們也上次提過的
[00:06:28.060 --> 00:06:30.820]  伊利亞說曾經向神發脾氣
[00:06:30.820 --> 00:06:33.340]  或者很不滿的時候就說到
[00:06:33.340 --> 00:06:38.620]  罷了,也就是說求祢取我的聖名
[00:06:38.620 --> 00:06:41.740]  其實在說伊利亞那種
[00:06:41.740 --> 00:06:44.180]  已經覺得為神做了很多事情
[00:06:44.180 --> 00:06:45.660]  祂說神啊,我夠了
[00:06:45.660 --> 00:06:46.780]  我忍不了了
[00:06:46.780 --> 00:06:50.660]  我不再等祢的回應
[00:06:50.660 --> 00:06:52.740]  或者等神祢自己再有什麼做
[00:06:52.740 --> 00:06:55.140]  我為神做了這麼多的事情
[00:06:55.140 --> 00:06:56.340]  祢好像都不欣賞
[00:06:56.340 --> 00:07:00.340]  都不會讓我可以被祢所容得著
[00:07:00.340 --> 00:07:01.500]  所以夠了
[00:07:01.500 --> 00:07:03.580]  我不再忍,不再等
[00:07:03.580 --> 00:07:06.500]  所以其實是伊利亞想神
[00:07:06.500 --> 00:07:08.620]  不如祢拿走我的命
[00:07:08.620 --> 00:07:10.260]  但其實不是由神作主
[00:07:10.260 --> 00:07:11.460]  是什麼呢?
[00:07:11.460 --> 00:07:15.340]  是伊利亞自己作主
[00:07:15.340 --> 00:07:20.140]  是伊利亞決定要來到自己的命
[00:07:20.140 --> 00:07:21.700]  所以這正正就是
[00:07:21.700 --> 00:07:24.140]  當人很想預測一些事情
[00:07:24.140 --> 00:07:27.740]  或者覺得我為神付出這麼多的時候
[00:07:27.740 --> 00:07:29.580]  伊利亞覺得為神做了很多事情的時候
[00:07:29.580 --> 00:07:33.020]  祢就應該有什麼回報
[00:07:33.020 --> 00:07:35.660]  或者有什麼結果出來
[00:07:35.660 --> 00:07:38.620]  其實人就很想去操控
[00:07:38.620 --> 00:07:42.860]  人覺得要自己來掌握得到
[00:07:42.860 --> 00:07:45.100]  但伊利亞身上是提醒我們
[00:07:45.100 --> 00:07:47.860]  我們不應該去操控神
[00:07:47.860 --> 00:07:51.420]  我不應該去教神做什麼
[00:07:51.420 --> 00:07:52.420]  我不知道大家有沒有試過
[00:07:52.420 --> 00:07:53.980]  特別基督徒
[00:07:53.980 --> 00:07:54.700]  你有沒有想過
[00:07:54.700 --> 00:07:56.420]  當你有時候祈禱
[00:07:56.420 --> 00:07:58.300]  你好像是在教神
[00:07:58.300 --> 00:08:01.020]  神啊,拜託祢做些什麼吧
[00:08:01.020 --> 00:08:03.180]  祢不是一個祈禱
[00:08:03.180 --> 00:08:04.860]  我不知道大家在這段時間
[00:08:04.860 --> 00:08:06.820]  或者過往這段日子
[00:08:06.820 --> 00:08:08.820]  我們都很常祈禱
[00:08:08.820 --> 00:08:11.460]  因為我們面對一個很艱難的處境
[00:08:11.460 --> 00:08:13.140]  但我不知道你的祈禱
[00:08:13.140 --> 00:08:14.060]  有沒有你覺得
[00:08:14.060 --> 00:08:15.580]  想起是你教神
[00:08:15.580 --> 00:08:16.820]  神啊,最好什麼時候
[00:08:16.820 --> 00:08:18.580]  這個疫症就停了
[00:08:18.580 --> 00:08:19.620]  最好停了之後
[00:08:19.620 --> 00:08:22.060]  我可以做些什麼
[00:08:22.060 --> 00:08:24.140]  其實可能我自己都
[00:08:24.140 --> 00:08:26.980]  這段時間有一點這樣的試探
[00:08:26.980 --> 00:08:29.420]  其實三月初下個星期
[00:08:29.420 --> 00:08:33.580]  我本來有一個要去台北的聚會
[00:08:33.580 --> 00:08:35.700]  我真的有時候想想
[00:08:35.700 --> 00:08:36.820]  好不好祈禱神
[00:08:36.820 --> 00:08:39.460]  不如這個疫情停一停
[00:08:39.460 --> 00:08:42.540]  至少不用這麼嚴峻的時候
[00:08:42.540 --> 00:08:45.940]  可能台灣不用十四天隔離
[00:08:45.940 --> 00:08:50.020]  就可以去做聚會
[00:08:50.020 --> 00:08:52.100]  當然我沒有特別這麼想
[00:08:52.100 --> 00:08:54.060]  我只是求神祝福那邊的聚會
[00:08:54.060 --> 00:08:56.060]  可以順利進行
[00:08:56.060 --> 00:08:57.500]  也有一點掙扎的
[00:08:57.500 --> 00:08:58.460]  但是
[00:08:58.460 --> 00:09:00.220]  是不是可以祈禱神
[00:09:00.220 --> 00:09:04.260]  不如又讓台灣那邊的疫情嚴重一點
[00:09:04.260 --> 00:09:06.140]  他又停了那些聚會
[00:09:06.140 --> 00:09:08.580]  過多幾個月我又可以再去呢?
[00:09:08.580 --> 00:09:09.940]  我真的沒有這樣的祈禱
[00:09:09.940 --> 00:09:11.660]  不過真的他們
[00:09:11.660 --> 00:09:12.620]  那幾個聚會
[00:09:12.620 --> 00:09:13.980]  其實有兩天有幾個聚會
[00:09:13.980 --> 00:09:16.140]  其中一個聚會都要延遲了
[00:09:16.140 --> 00:09:18.460]  有些聚會就會繼續
[00:09:18.460 --> 00:09:19.260]  但其中
[00:09:19.260 --> 00:09:21.180]  是不是就變成我的祈禱
[00:09:21.180 --> 00:09:23.020]  就去操控神了
[00:09:23.020 --> 00:09:24.140]  神啊,最好你聽我
[00:09:24.140 --> 00:09:26.700]  讓這些聚會可以延期
[00:09:26.700 --> 00:09:30.100]  讓我過多幾個月就可以去呢?
[00:09:30.100 --> 00:09:31.100]  其實
[00:09:31.100 --> 00:09:33.500]  我們不是這樣去告訴神
[00:09:33.500 --> 00:09:34.980]  或者教神去做一些事情
[00:09:34.980 --> 00:09:37.020]  不是去操控神
[00:09:37.020 --> 00:09:40.980]  有時候因為當神自己去工作的時候
[00:09:40.980 --> 00:09:42.300]  剛才我們提到
[00:09:42.300 --> 00:09:44.620]  其實我們要追求明白神的心意
[00:09:44.620 --> 00:09:49.300]  要測驗神去奇妙的計劃和去工作
[00:09:49.300 --> 00:09:52.300]  神有時候做事不是按照我們的意思
[00:09:52.300 --> 00:09:55.660]  不是按照人的期望
[00:09:55.660 --> 00:09:59.980]  人要做的就是去盼望和等候
[00:09:59.980 --> 00:10:02.740]  是神掌管著一切
[00:10:02.740 --> 00:10:08.460]  所以在皇上第十九章的十五到十七節
[00:10:08.460 --> 00:10:09.580]  耶和神吩咐
[00:10:09.580 --> 00:10:13.700]  或者是告訴以利亞知道將來會是怎樣
[00:10:13.700 --> 00:10:18.060]  將來神怎樣繼續用不同的人
[00:10:18.060 --> 00:10:21.180]  來去除滅巴黎偶像
[00:10:21.180 --> 00:10:24.620]  去除滅這些背叛神
[00:10:24.620 --> 00:10:26.580]  或者不聽神話的人
[00:10:26.580 --> 00:10:27.740]  在這裡我想大家留意
[00:10:27.740 --> 00:10:32.140]  其實當神自己來到工作的時候
[00:10:32.140 --> 00:10:36.140]  神不一定要用那些先知
[00:10:36.140 --> 00:10:37.380]  我們上次提到
[00:10:37.380 --> 00:10:40.420]  神來到去為自己的緣故
[00:10:40.420 --> 00:10:41.540]  也是用一些人
[00:10:41.540 --> 00:10:43.180]  存留了一百個先知
[00:10:43.180 --> 00:10:46.180]  存留了七千個人未向巴黎屈膝的
[00:10:46.180 --> 00:10:48.420]  但是神不一定要用他們
[00:10:48.420 --> 00:10:49.940]  神這裡如果大家留意的時候
[00:10:49.940 --> 00:10:52.260]  其實神用了外方人
[00:10:52.260 --> 00:10:57.380]  其實用了其他人來完成神自己的工作
[00:10:57.380 --> 00:11:01.220]  這個可能不是以利亞想得到的
[00:11:01.220 --> 00:11:05.140]  以利亞想著自己是神所揀選的先知
[00:11:05.140 --> 00:11:08.540]  以利亞想著他們是耶和華所揀選的民族
[00:11:08.540 --> 00:11:11.700]  應該是由他們神所揀選的人
[00:11:11.700 --> 00:11:12.900]  令社不同的時候
[00:11:12.900 --> 00:11:15.580]  來為神工作、被神使用
[00:11:15.580 --> 00:11:19.860]  但正正就是神一定要按照人的期望
[00:11:19.860 --> 00:11:24.100]  不是由人來操控神
[00:11:24.100 --> 00:11:27.100]  是神自己有祂最好的安排
[00:11:27.100 --> 00:11:28.660]  有祂自己的工作
[00:11:28.660 --> 00:11:30.820]  神可以用不同的人
[00:11:30.820 --> 00:11:34.460]  神甚至要用當時候以色列人的敵人
[00:11:34.460 --> 00:11:37.820]  來被神所使用
[00:11:37.820 --> 00:11:42.140]  所以我們不要成為一個預言家
[00:11:42.140 --> 00:11:45.140]  或者去推測神要做什麼
[00:11:45.140 --> 00:11:48.100]  以為自己就已經掌握得到
[00:11:48.100 --> 00:11:50.460]  其實我們有時候要做一個
[00:11:50.460 --> 00:11:55.820]  就是要等候去盼望神自己來動工
[00:11:55.820 --> 00:11:59.340]  因為是神掌管著一切
[00:11:59.340 --> 00:12:03.660]  所以人要在盼望等候的時候要做什麼呢?
[00:12:03.660 --> 00:12:07.740]  人就要學習忍耐的功課
[00:12:07.740 --> 00:12:11.940]  以利亞就是一個不是很有耐性的人
[00:12:11.940 --> 00:12:13.620]  所以十九章四節的時候
[00:12:13.620 --> 00:12:17.660]  我們提到他自己向神的埋怨是什麼?
[00:12:17.660 --> 00:12:21.220]  他告訴神:霸了,求祢取我的性命
[00:12:21.220 --> 00:12:25.540]  然後他提到:我不勝於我的列祖
[00:12:25.540 --> 00:12:26.940]  上次我也提過
[00:12:26.940 --> 00:12:28.580]  「我不勝於我的列祖」是什麼呢?
[00:12:28.580 --> 00:12:35.020]  應該是一般來說提到摩西
[00:12:35.020 --> 00:12:38.580]  希伯來書第十一章二十七節告訴我們
[00:12:38.580 --> 00:12:40.980]  他因著信離開埃及
[00:12:40.980 --> 00:12:44.500]  不怕黃魯,因為他恆心忍耐
[00:12:44.500 --> 00:12:47.140]  其實這就是希伯來書提到摩西
[00:12:47.140 --> 00:12:48.700]  這裡讓我們再次認識
[00:12:48.700 --> 00:12:51.980]  摩西就是那位很有忍耐的人
[00:12:51.980 --> 00:12:54.820]  所以相對以利亞來說
[00:12:54.820 --> 00:12:59.660]  其實以利亞也有時候知道自己的弱點是什麼
[00:12:59.660 --> 00:13:03.260]  所以他沒有這份忍耐
[00:13:03.260 --> 00:13:06.780]  他不是能夠去等候神
[00:13:06.780 --> 00:13:09.420]  他的盼望更加不是放在神那裡
[00:13:09.420 --> 00:13:12.420]  所以我們要經歷到
[00:13:12.420 --> 00:13:15.460]  我們要學習忍耐的功課
[00:13:15.460 --> 00:13:17.100]  其實在整個舊因歷史
[00:13:17.100 --> 00:13:18.940]  有人形容教會歷史也好
[00:13:18.940 --> 00:13:19.940]  舊因歷史也好
[00:13:19.940 --> 00:13:25.020]  是在說神忍耐的歷史
[00:13:25.020 --> 00:13:28.340]  神是那位忍耐的神
[00:13:28.340 --> 00:13:31.300]  如果大家很想認識多一些神的忍耐
[00:13:31.300 --> 00:13:34.820]  很盼望大家可以回去看羅馬書
[00:13:34.820 --> 00:13:38.380]  其實羅馬書不斷提醒我們
[00:13:38.380 --> 00:13:41.860]  神怎樣對以色列人的忍耐
[00:13:41.860 --> 00:13:46.620]  更加提醒我們神就是那個忍耐的源頭
[00:13:46.620 --> 00:13:48.620]  如果我們要學習忍耐的話
[00:13:48.620 --> 00:13:51.860]  我們更加要回到神的面前
[00:13:51.860 --> 00:13:56.300]  整個舊因歷史有人說是神忍耐的歷史
[00:13:56.300 --> 00:13:59.700]  從以色列人被揀選之後
[00:13:59.700 --> 00:14:02.020]  以至到教會的建立
[00:14:02.020 --> 00:14:04.700]  以至到今天我們作為基督的教會
[00:14:04.700 --> 00:14:06.180]  我們作為基督徒
[00:14:06.180 --> 00:14:10.020]  我相信整個的舊因歷史和教會歷史
[00:14:10.020 --> 00:14:12.860]  正正就是神忍耐的歷史
[00:14:12.860 --> 00:14:14.900]  神正在寬容我們
[00:14:14.900 --> 00:14:17.900]  正在忍耐我們
[00:14:17.900 --> 00:14:20.100]  所以在人的忍耐裡面
[00:14:20.100 --> 00:14:23.580]  其中一個我想和大家學習的是
[00:14:23.580 --> 00:14:26.340]  怎樣可以幫助我們去忍耐呢?
[00:14:26.340 --> 00:14:28.940]  人的忍耐其實正正就是要提醒我們
[00:14:28.940 --> 00:14:31.500]  我們將我們的盼望
[00:14:31.500 --> 00:14:33.540]  我們要盼望等候神
[00:14:33.540 --> 00:14:37.100]  但我們將我們的盼望放在哪一方?
[00:14:37.100 --> 00:14:41.300]  這就是我們忍耐的考驗
[00:14:41.300 --> 00:14:43.500]  人的忍耐可以學得更加好
[00:14:43.500 --> 00:14:45.540]  要做得更多的時候
[00:14:45.540 --> 00:14:49.460]  我們要反思我們將自己的盼望
[00:14:49.460 --> 00:14:52.860]  放在哪一方的考驗
[00:14:52.860 --> 00:14:53.660]  我不知道大家
[00:14:53.660 --> 00:14:58.420]  你覺得自己是否一個很有忍耐的人
[00:14:58.420 --> 00:15:00.820]  我不知道你的忍耐
[00:15:00.820 --> 00:15:04.580]  會不會和盼望連在一起
[00:15:04.580 --> 00:15:07.260]  忍耐其實是提醒我們
[00:15:07.260 --> 00:15:11.500]  如果我們的盼望是放在正確的位置的時候
[00:15:11.500 --> 00:15:16.540]  我們就可以繼續地忍耐下去
[00:15:16.540 --> 00:15:20.420]  聶朗基第一章
[00:15:20.420 --> 00:15:23.660]  是講述另外一個阿哈王的兒子
[00:15:23.660 --> 00:15:27.700]  去接任之後發生的事
[00:15:27.700 --> 00:15:30.180]  然後以賽亞書三十八章
[00:15:30.180 --> 00:15:34.100]  是講述猶太王希西迦的經歷
[00:15:34.100 --> 00:15:36.620]  如果弟兄姊妹在城鎮裏面
[00:15:36.620 --> 00:15:41.100]  我們有和教會一個樂享聖賢的參與的時候
[00:15:41.100 --> 00:15:44.100]  大家在過去的星期二
[00:15:44.100 --> 00:15:45.700]  就看到這段經文
[00:15:45.700 --> 00:15:46.980]  可能你也有印象
[00:15:46.980 --> 00:15:49.100]  是講述希西迦病的
[00:15:49.100 --> 00:15:51.260]  然後我想在亞國書
[00:15:51.260 --> 00:15:54.700]  他就用了約伯的忍耐
[00:15:54.700 --> 00:15:57.140]  來讓我們一起去學習
[00:15:57.140 --> 00:15:59.860]  我想和大家一起看看這段經文
[00:15:59.860 --> 00:16:02.700]  這段經文第一章是講述
[00:16:02.700 --> 00:16:05.460]  這個阿哈謝王病了
[00:16:05.460 --> 00:16:13.220]  他病了之後就去找一個偶像來詢問他的病
[00:16:13.220 --> 00:16:14.740]  很不妥
[00:16:14.740 --> 00:16:17.220]  接著伊利亞就接到命令
[00:16:17.220 --> 00:16:20.300]  去和傳話的人說
[00:16:20.300 --> 00:16:24.780]  話說你喜恩爾斯中沒有神
[00:16:24.780 --> 00:16:26.860]  所以他一定會死
[00:16:26.860 --> 00:16:28.580]  所以這個阿哈謝王
[00:16:28.580 --> 00:16:31.660]  他的盼望放在哪裏?
[00:16:31.660 --> 00:16:34.740]  放在偶像的身上
[00:16:34.740 --> 00:16:37.100]  而在《倚創亞書》三十八章告訴我們
[00:16:37.100 --> 00:16:39.380]  希西迦同樣有病
[00:16:39.380 --> 00:16:41.980]  他形容到病得要死的時候
[00:16:41.980 --> 00:16:44.500]  他的盼望放在哪裏?
[00:16:44.500 --> 00:16:47.940]  放在向神祈禱
[00:16:47.940 --> 00:16:50.780]  兩個都是患病的人
[00:16:50.780 --> 00:16:54.780]  但他們的盼望放在不同的
[00:16:54.780 --> 00:16:55.740]  一個放在偶像
[00:16:55.740 --> 00:16:57.580]  一個放在神的身上
[00:16:57.580 --> 00:16:59.580]  而在亞國書第五章
[00:16:59.580 --> 00:17:03.220]  這裏特別提到約伯的忍耐
[00:17:03.220 --> 00:17:09.420]  可以提到有些先前奉主說話的眾仙子
[00:17:09.420 --> 00:17:14.100]  是一個受苦忍耐的榜樣
[00:17:14.100 --> 00:17:17.380]  然後就講到約伯的忍耐
[00:17:17.380 --> 00:17:22.460]  我想如果我們熟悉約伯的稍微知道下的時候
[00:17:22.460 --> 00:17:25.060]  我們都知道約伯正正就是一個在聖經裏面
[00:17:25.060 --> 00:17:31.140]  講到苦難忍耐的一個很特別的人
[00:17:31.140 --> 00:17:33.220]  而這裏提醒我們
[00:17:33.220 --> 00:17:35.060]  無論希西迦王也好
[00:17:35.060 --> 00:17:36.980]  無論是約伯也好
[00:17:36.980 --> 00:17:39.060]  他們的忍耐
[00:17:39.060 --> 00:17:43.940]  是因為他們的盼望放在神的身上
[00:17:43.940 --> 00:17:46.900]  而這位神是怎樣的神呢?
[00:17:46.900 --> 00:17:50.260]  這裏形容他是滿心憐憫
[00:17:50.260 --> 00:17:53.700]  大有慈悲的神
[00:17:53.700 --> 00:17:55.300]  滿心憐憫
[00:17:55.300 --> 00:17:57.380]  大有慈悲的神
[00:17:57.380 --> 00:18:00.100]  如果大家剛才有留心聽
[00:18:00.100 --> 00:18:02.380]  詩班獻唱的詩
[00:18:02.380 --> 00:18:03.380]  不是
[00:18:03.380 --> 00:18:04.900]  是粵詩
[00:18:04.900 --> 00:18:06.900]  在粵詩裏面
[00:18:06.900 --> 00:18:09.380]  中間的第二段的詩歌
[00:18:09.380 --> 00:18:13.740]  就是講到「我來就十家」
[00:18:13.740 --> 00:18:16.420]  來到十家之下
[00:18:16.420 --> 00:18:18.740]  要尋找的就是
[00:18:18.740 --> 00:18:21.660]  憐憫、恩惠
[00:18:21.660 --> 00:18:25.900]  其實正正就是說主是滿心憐憫
[00:18:25.900 --> 00:18:29.140]  大有慈悲的神
[00:18:29.140 --> 00:18:30.420]  其實這裏提醒我們
[00:18:30.420 --> 00:18:33.140]  我們能夠去忍耐
[00:18:33.140 --> 00:18:35.100]  是將我們的盼望
[00:18:35.100 --> 00:18:39.380]  放在這位滿有憐憫
[00:18:39.380 --> 00:18:43.180]  慈悲、恩惠的神的身上
[00:18:43.180 --> 00:18:46.220]  不是我們自己能夠有多大的
[00:18:46.220 --> 00:18:48.380]  忍耐的能力
[00:18:48.380 --> 00:18:52.500]  是因為我們將盼望放在哪裏
[00:18:52.500 --> 00:18:54.460]  是我們的盼望放在
[00:18:54.460 --> 00:18:58.020]  這位憐憫、慈悲
[00:18:58.020 --> 00:19:01.220]  滿有恩惠的神
[00:19:01.220 --> 00:19:02.340]  羅馬書
[00:19:02.340 --> 00:19:04.540]  保羅這段經文
[00:19:04.540 --> 00:19:05.940]  可能都是我們
[00:19:05.940 --> 00:19:10.580]  有時在經歷患難時的幫助提醒
[00:19:10.580 --> 00:19:12.260]  這段經文提醒我們
[00:19:12.260 --> 00:19:13.260]  保羅告訴我們
[00:19:13.260 --> 00:19:14.900]  我們歡歡喜喜
[00:19:14.900 --> 00:19:17.380]  是盼望神的榮耀
[00:19:17.380 --> 00:19:18.740]  我們的盼望
[00:19:18.740 --> 00:19:21.260]  是放在神的榮耀那裏
[00:19:21.260 --> 00:19:23.860]  所以當經歷患難時
[00:19:23.860 --> 00:19:26.820]  同樣都是歡歡喜喜
[00:19:26.820 --> 00:19:30.420]  而且患難能夠身忍耐
[00:19:30.420 --> 00:19:32.620]  忍耐生老年
[00:19:32.620 --> 00:19:35.380]  老年生盼望
[00:19:35.380 --> 00:19:38.740]  盼望不至於羞恥
[00:19:38.740 --> 00:19:39.980]  所以這裏正正
[00:19:39.980 --> 00:19:40.860]  保羅提醒我們
[00:19:40.860 --> 00:19:43.580]  今天我們應該將我們的盼望
