
[00:00:00.000 --> 00:00:02.440]  有一個故事很有意思
[00:01:59.680 --> 00:02:00.680]  它忍不住
[00:02:00.680 --> 00:02:01.320]  它說
[00:02:01.320 --> 00:02:04.240]  用不着說
[00:02:04.240 --> 00:02:06.440]  之後的後果
[00:02:06.440 --> 00:02:10.160]  大家都知道是怎樣的
[00:02:10.160 --> 00:02:12.080]  今天想和大家再去思想
[00:02:12.080 --> 00:02:14.880]  「靈命死敵」這個題目
[00:02:14.880 --> 00:02:16.520]  上次我們講過
[00:02:16.520 --> 00:02:19.720]  虛僞如何來蠶食我們的生命
[00:02:19.720 --> 00:02:21.800]  今天我想和大家一起去思想
[00:02:21.800 --> 00:02:24.960]  另一個屬靈的靈命的死敵
[00:02:24.960 --> 00:02:26.760]  是驕傲
[00:02:26.760 --> 00:02:28.800]  當我預備今天的信息的時候
[00:02:28.800 --> 00:02:29.520]  我覺得
[00:02:29.520 --> 00:02:31.040]  我實在是一個很適合的人選
[00:02:31.040 --> 00:02:32.960]  去講今天這一段經文
[00:02:32.960 --> 00:02:34.480]  因爲我知道
[00:02:34.480 --> 00:02:37.120]  我自己也是一個很容易驕傲的人
[00:02:37.120 --> 00:02:38.600]  或是看得見的
[00:02:38.600 --> 00:02:40.960]  或是隱藏的
[00:02:40.960 --> 00:02:41.880]  所以今天
[00:02:41.880 --> 00:02:43.840]  我懷着一個恭謹的心
[00:02:43.840 --> 00:02:44.840]  和大家一起
[00:02:44.840 --> 00:02:47.200]  來學習聖經裏面
[00:02:47.200 --> 00:02:50.400]  究竟給我們有什麼提醒
[00:02:50.400 --> 00:02:53.000]  首先讓我們一起來讀出這一段經文
[00:02:53.000 --> 00:03:00.080]  經文是在《雅各書》四章十一至十七節
[00:03:00.080 --> 00:03:01.560]  弟兄們
[00:03:01.560 --> 00:03:04.080]  你們不可彼此批評
[00:03:04.080 --> 00:03:05.840]  人若批評弟兄
[00:03:05.840 --> 00:03:07.400]  論斷弟兄
[00:03:07.400 --> 00:03:09.080]  就是批評律法
[00:03:09.080 --> 00:03:10.720]  論斷律法
[00:03:10.720 --> 00:03:12.400]  你若論斷律法
[00:03:12.400 --> 00:03:14.560]  就不是遵行律法
[00:03:14.560 --> 00:03:16.680]  乃是判斷人的
[00:03:16.680 --> 00:03:19.320]  設立律法和判斷人的
[00:03:19.320 --> 00:03:20.520]  只有一位
[00:03:20.520 --> 00:03:22.280]  就是哪能救人
[00:03:22.280 --> 00:03:23.800]  也能滅人的
[00:03:23.800 --> 00:03:24.880]  你是誰
[00:03:24.880 --> 00:03:27.040]  竟敢論斷別人呢
[00:03:27.040 --> 00:03:27.880]  是
[00:03:27.880 --> 00:03:29.440]  你們有話說
[00:03:29.440 --> 00:03:33.120]  今天明天我們要往某城裏去
[00:03:33.120 --> 00:03:34.880]  在那裏此一年
[00:03:34.880 --> 00:03:36.640]  初拜訪證人
[00:03:36.640 --> 00:03:39.040]  以神明之名而學
[00:03:39.040 --> 00:03:40.760]  你們萬不知道
[00:03:40.760 --> 00:03:43.200]  你們的生命是什麼呢
[00:03:43.200 --> 00:03:45.720]  你們願生死一片憤怒
[00:03:45.720 --> 00:03:48.280]  雖然小時就不見了
[00:03:48.280 --> 00:03:49.800]  你們只當說
[00:03:49.800 --> 00:03:51.120]  主若願意
[00:03:51.120 --> 00:03:53.320]  我們就可以活着
[00:03:53.320 --> 00:03:55.040]  那可以做這事
[00:03:55.040 --> 00:03:57.120]  或做那事
[00:03:57.120 --> 00:04:00.480]  現今你們竟以張狂誇口
[00:04:00.480 --> 00:04:02.120]  凡這樣誇口的
[00:04:02.120 --> 00:04:03.680]  都是惡的
[00:04:03.680 --> 00:04:06.760]  人若知道行善卻不去行
[00:04:06.760 --> 00:04:09.240]  就是他的罪了
[00:04:09.240 --> 00:04:11.880]  這段經文可以分爲兩個小段
[00:04:11.880 --> 00:04:14.440]  第一部分是十一至十二節
[00:04:14.440 --> 00:04:19.240]  提醒我們不應該惡意去批評其他人
[00:04:19.240 --> 00:04:21.240]  第二部分是十三至十七節
[00:04:21.240 --> 00:04:25.280]  講到人不應該狂妄去自誇
[00:04:25.280 --> 00:04:30.240]  因爲生命裏面的種種限制和脆弱
[00:04:30.240 --> 00:04:32.200]  是我們不能夠控制的
[00:04:32.200 --> 00:04:34.000]  有很多事情不是我們自己
[00:04:34.000 --> 00:04:36.600]  可以有十足的把握的
[00:04:36.600 --> 00:04:38.840]  兩段經文的共通點
[00:04:38.840 --> 00:04:41.880]  是指出人的驕傲自大
[00:04:41.880 --> 00:04:42.600]  很容易的
[00:04:42.600 --> 00:04:43.680]  很容易出現的
[00:04:43.680 --> 00:04:47.680]  有時甚至連神都不放在眼裏
[00:04:47.680 --> 00:04:49.080]  很多時候
[00:04:49.080 --> 00:04:52.880]  傲慢、驕傲是一種隱藏的罪
[00:04:52.880 --> 00:04:54.320]  不容易察覺
[00:04:54.320 --> 00:04:56.760]  有時甚至我們自己都不知道
[00:04:56.760 --> 00:05:01.360]  直到有一個考驗突如其來臨到的時候
[00:05:01.360 --> 00:05:05.200]  又或者突然有一個人去問你一句問題的時候
[00:05:05.200 --> 00:05:09.360]  我們的本相就顯露出來了
[00:05:09.360 --> 00:05:13.040]  我曾經聽過一個牧師的分享
[00:05:13.040 --> 00:05:16.080]  有一次他在教會開會的時候
[00:05:16.080 --> 00:05:18.360]  他發現有一個觀點
[00:05:18.360 --> 00:05:20.920]  有一個問題從來沒有人注意到的
[00:05:20.920 --> 00:05:21.960]  他心裏面就想
[00:05:21.960 --> 00:05:24.520]  如果這個時候我提出來的時候
[00:05:24.520 --> 00:05:25.880]  一定會令人刮目相看
[00:05:25.880 --> 00:05:28.600]  一定能夠贏得到其他人的讚賞
[00:05:28.600 --> 00:05:30.840]  正當這個牧師他想開口的時候
[00:05:30.840 --> 00:05:33.760]  他發現自己原來很驕傲
[00:05:33.760 --> 00:05:37.200]  於是他就去制止了自己
[00:05:37.200 --> 00:05:38.880]  但是幾秒鐘之後而已
[00:05:38.880 --> 00:05:42.800]  另一個的意念就在他心裏面浮現
[00:05:42.800 --> 00:05:45.160]  他心裏面有一種飄飄然的感覺
[00:05:45.160 --> 00:05:46.360]  他心裏面想
[00:05:46.360 --> 00:05:47.840]  嗯 我都不錯
[00:05:47.840 --> 00:05:50.880]  我竟然能夠注意到自己的驕傲
[00:05:50.880 --> 00:05:55.040]  是其他人注意不到的
[00:05:55.040 --> 00:05:59.720]  之後這位牧師他再回想的時候
[00:05:59.720 --> 00:06:01.240]  他很驚訝
[00:06:01.240 --> 00:06:04.640]  自己的驕傲竟然在瞬間用另一種形式
[00:06:04.640 --> 00:06:06.880]  再一次出現在他心裏面
[00:06:06.880 --> 00:06:11.680]  他竟然以察覺到自己的驕傲而驕傲
[00:06:11.680 --> 00:06:15.200]  事實上 頂梓梅 驕傲是無孔不入
[00:06:15.200 --> 00:06:17.360]  也是很多罪惡的源頭
[00:06:17.360 --> 00:06:19.800]  因着傲慢人的驕傲
[00:06:19.800 --> 00:06:22.640]  不願意去承認自己的錯誤
[00:06:22.640 --> 00:06:24.640]  或者自己的軟弱
[00:06:24.640 --> 00:06:27.280]  於是有時候因此會說謊
[00:06:27.280 --> 00:06:30.960]  心裏面都會產生很多的惡念
[00:06:30.960 --> 00:06:34.880]  惱恨 憎恨 嫉妒等等的罪
[00:06:34.880 --> 00:06:36.240]  剛纔在休息的時候
[00:06:36.240 --> 00:06:37.520]  有位梓梅跟我聊天
[00:06:37.520 --> 00:06:39.520]  講到驕傲的時候
[00:06:39.520 --> 00:06:42.760]  他說其實有時候有些家長對他們的兒女
[00:06:42.760 --> 00:06:45.960]  過分地操控 剋制
[00:06:45.960 --> 00:06:50.600]  有時候都是可能源自驕傲
[00:06:50.600 --> 00:06:52.520]  驕傲 可怕的地方
[00:06:52.520 --> 00:06:55.920]  是它不單止好像其他罪一樣
[00:06:55.920 --> 00:06:57.160]  叫我們遠離神
[00:06:57.160 --> 00:07:00.120]  它甚至叫我們去高過神
[00:07:00.120 --> 00:07:03.280]  不放神在眼內
[00:07:03.280 --> 00:07:06.440]  非常之可怕的博弈
[00:07:06.440 --> 00:07:11.120]  亞當 霞說就是因爲聽了蛇講了一句話
[00:07:11.120 --> 00:07:12.720]  你們儘管喫吧
[00:07:12.720 --> 00:07:16.040]  喫這個分辨善惡術的果子
[00:07:16.040 --> 00:07:17.800]  你喫的時候你的眼睛就明亮
[00:07:17.800 --> 00:07:20.000]  你就可以與神一樣
[00:07:20.000 --> 00:07:23.160]  能夠去分辨 去知道善惡
[00:07:23.160 --> 00:07:25.080]  就是這一句話
[00:07:25.080 --> 00:07:27.520]  就好像剛纔的故事一開場所講的
[00:07:27.520 --> 00:07:29.880]  就是烏鴉那句話
[00:07:29.880 --> 00:07:34.840]  就讓人陷在驕傲的網絡裏面
[00:07:34.840 --> 00:07:38.520]  事實上在中世紀的教會傳統裏面
[00:07:38.520 --> 00:07:40.200]  就歸納了七宗罪
[00:07:40.200 --> 00:07:42.720]  七宗特別他們認爲嚴重的罪
[00:07:42.720 --> 00:07:47.280]  在當中排在首位的就是驕傲
[00:07:47.280 --> 00:07:50.040]  今日雅各的經文有兩方面的提醒
[00:07:50.040 --> 00:07:51.560]  有兩方面的驕傲
[00:07:51.560 --> 00:07:53.840]  是我們很容易會犯上的
[00:07:53.840 --> 00:07:57.960]  第一方面是我們自然的驕傲
[00:07:57.960 --> 00:08:00.920]  經文十一十二節這樣講
[00:08:00.920 --> 00:08:03.760]  弟兄們 你們不可彼此批評
[00:08:03.760 --> 00:08:06.240]  人若批評弟兄 論斷弟兄
[00:08:06.240 --> 00:08:08.680]  就是批評律法 論斷律法
[00:08:08.680 --> 00:08:11.120]  你若論斷律法 就不是遵行律法
[00:08:11.120 --> 00:08:12.720]  乃是判斷人的
[00:08:12.720 --> 00:08:14.520]  設立律法和判斷人的
[00:08:14.520 --> 00:08:17.040]  只有一位就是哪能救人
[00:08:17.040 --> 00:08:18.320]  也能滅人的
[00:08:18.320 --> 00:08:22.520]  你是誰 竟敢論斷別人呢
[00:08:22.520 --> 00:08:23.920]  雅各這裏所講
[00:08:23.920 --> 00:08:26.280]  不要彼此批評論斷
[00:08:26.280 --> 00:08:29.440]  並不是一般的批評論斷
[00:08:29.440 --> 00:08:30.520]  我們都知道
[00:08:30.520 --> 00:08:35.040]  做老師的要幫學生寫成績表裏面的評語
[00:08:35.040 --> 00:08:41.040]  做上司的要按着員工的強項 弱項等等的情況
[00:08:41.040 --> 00:08:43.760]  去安排合適的工作
[00:08:43.760 --> 00:08:46.960]  所以判斷是很正常的事
[00:08:46.960 --> 00:08:49.320]  事實上 在我們的生活裏面
[00:08:49.320 --> 00:08:52.600]  我們豈可善惡不分
[00:08:52.600 --> 00:08:57.040]  惡要厭惡 善要親近 是嗎
[00:08:57.040 --> 00:09:00.680]  但是 雅各這裏所講的批評
[00:09:00.680 --> 00:09:04.000]  如果用較貼近原本意思的翻譯
[00:09:04.000 --> 00:09:07.120]  批評是抑造詆譭
[00:09:07.120 --> 00:09:11.520]  是毫不留情的評斷和批評
[00:09:11.520 --> 00:09:13.680]  甚至是言語上的攻擊
[00:09:13.680 --> 00:09:16.560]  惡言相向
[00:09:16.560 --> 00:09:21.040]  出於驕傲的這些詆譭
[00:09:21.040 --> 00:09:27.800]  很多時候都是因爲我們人心裏面的自異自高而產生的
[00:09:27.800 --> 00:09:30.920]  當我們感到我們比別人更加優越的時候
[00:09:30.920 --> 00:09:32.800]  我們比其他人更有道理
[00:09:32.800 --> 00:09:34.720]  我們比其他人更加正義的時候
[00:09:34.720 --> 00:09:39.600]  我們很容易就會對別人作出嚴苛的挑剔
[00:09:39.600 --> 00:09:42.480]  甚至作出惡意的批評
[00:09:42.480 --> 00:09:46.320]  以此來顯出我們的不同
[00:09:46.320 --> 00:09:49.920]  雅各在這裏對於這樣的傲慢
[00:09:49.920 --> 00:09:53.480]  他用了很重的語氣來指證
[00:09:53.480 --> 00:09:54.920]  經文裏面說
[00:09:54.920 --> 00:09:57.360]  人若批評弟兄 論斷弟兄
[00:09:57.360 --> 00:09:59.800]  就是批評律法 論斷律法
[00:09:59.800 --> 00:10:01.160]  是什麼意思呢
[00:10:01.160 --> 00:10:04.320]  批評弟兄爲什麼會變成批評律法呢
[00:10:04.320 --> 00:10:07.320]  雅各這裏要用很重的語氣
[00:10:07.320 --> 00:10:11.680]  來表達言語傷害的嚴重性
[00:10:11.680 --> 00:10:13.760]  這裏所指的律法
[00:10:13.760 --> 00:10:16.800]  可能是一路在回應
[00:10:16.800 --> 00:10:20.240]  雅各他講到要愛人如己
[00:10:20.240 --> 00:10:21.520]  在第二章裏面講到
[00:10:21.520 --> 00:10:25.360]  愛人如己是至尊的律法這一點
[00:10:25.360 --> 00:10:30.160]  當人對其他人以惡言來詆譭他的時候
[00:10:30.160 --> 00:10:34.600]  就是公然地來違背了這條至尊的律法
[00:10:34.600 --> 00:10:38.680]  甚至將自己凌駕在律法之上
[00:10:38.680 --> 00:10:41.920]  用行動來表明這條律法是不妥當的
[00:10:41.920 --> 00:10:44.920]  這條律法是不值得遵守的
[00:10:44.920 --> 00:10:48.200]  成爲了律法的審判官
[00:10:48.200 --> 00:10:51.080]  是一種非常傲慢的態度
[00:10:51.080 --> 00:10:52.600]  傲慢的表現
[00:10:52.600 --> 00:10:55.000]  以爲自己所能夠掌握的東西
[00:10:55.000 --> 00:11:00.040]  比設立這條律法的神更加原地
[00:11:00.040 --> 00:11:01.120]  我記得
[00:11:01.120 --> 00:11:04.200]  我在神學院裏面讀《釋經》學的時候
[00:11:04.200 --> 00:11:06.640]  老師第一本要我們看的書
[00:11:06.640 --> 00:11:08.280]  是一本很特別的書
[00:11:08.280 --> 00:11:09.680]  不是什麼神學著作
[00:11:09.680 --> 00:11:12.200]  而是一本哲學的入門書
[00:11:12.200 --> 00:11:15.360]  書名是《思考的盲點》
[00:11:15.360 --> 00:11:17.120]  作者在這本書裏面指出
[00:11:17.120 --> 00:11:21.720]  盲點很多時候是人不自覺的一些思考方式
[00:11:21.720 --> 00:11:24.000]  很多時候因着一些前設
[00:11:24.000 --> 00:11:26.760]  或者因着一些自己本身的慾望
[00:11:26.760 --> 00:11:32.080]  最後這些盲點慢慢就會演變
[00:11:32.080 --> 00:11:35.920]  讓生命成爲一個偏執的生命
[00:11:35.920 --> 00:11:38.760]  很多時候人不能夠掌握所有的情況
[00:11:38.760 --> 00:11:40.600]  所有的資料之下
[00:11:40.600 --> 00:11:45.280]  之前就已經很急於去做一些評斷
[00:11:45.280 --> 00:11:47.080]  或者落一些結論
[00:11:47.080 --> 00:11:50.040]  原因可能是懶於去思考
[00:11:50.040 --> 00:11:51.200]  盡心地思考
[00:11:51.200 --> 00:11:55.680]  又或者怕遲了來回應的時候就會喫虧
[00:11:55.680 --> 00:11:57.920]  這位老師很用心良苦
[00:11:57.920 --> 00:12:01.040]  他要我們一班的神學生
[00:12:01.040 --> 00:12:06.400]  在開始做任何的學問之前
[00:12:06.400 --> 00:12:08.120]  要很清楚地明白一點
[00:12:08.120 --> 00:12:11.240]  人是有思考的盲點
[00:12:11.240 --> 00:12:14.840]  無論我們或者一些神學家
[00:12:14.840 --> 00:12:16.360]  他們有很多的神學鉅著
[00:12:16.360 --> 00:12:18.080]  他們都有盲點
[00:12:18.080 --> 00:12:20.280]  有人的限制
[00:12:20.280 --> 00:12:21.560]  針對人的限制
[00:12:21.560 --> 00:12:26.320]  《傳道書》裏面有一句很有智慧的說話提醒我們
[00:12:26.320 --> 00:12:28.640]  《傳道書》七章十六節
[00:12:28.640 --> 00:12:30.320]  我都是寫道的
[00:12:30.320 --> 00:12:32.360]  「不要行以過分
[00:12:32.360 --> 00:12:35.160]  也不要過於自稱智慧
[00:12:35.160 --> 00:12:37.880]  何必自取滅亡呢?
[00:12:37.880 --> 00:12:39.640]  行以過分
[00:12:39.640 --> 00:12:40.560]  究竟是什麼問題?
[00:12:40.560 --> 00:12:43.040]  做好事做過龍都有問題嗎?
[00:12:43.040 --> 00:12:44.160]  行以過分
[00:12:44.160 --> 00:12:48.040]  很多時候人會有一個傾向
[00:12:48.040 --> 00:12:50.280]  傾向不知道
[00:12:50.280 --> 00:12:51.400]  或者不願意接受
[00:12:51.400 --> 00:12:55.200]  人其實有限制這個事實
[00:12:55.200 --> 00:12:56.960]  於是在追求完美
[00:12:56.960 --> 00:13:03.600]  追求不斷達成心中的烏托邦的時候
[00:13:03.600 --> 00:13:07.080]  就很容易犯上很多驕傲的罪
[00:13:07.080 --> 00:13:08.960]  人的限制在於人的能力
[00:13:08.960 --> 00:13:12.680]  在於人思想的有限
[00:13:12.680 --> 00:13:17.680]  更重要的是在於人的罪性
[00:13:17.680 --> 00:13:21.080]  以致到很多時候我們不能夠真正看到
[00:13:21.080 --> 00:13:23.520]  全局究竟是怎樣的
[00:13:23.520 --> 00:13:25.040]  不要行以過分
[00:13:25.040 --> 00:13:26.520]  當然我們不是鼓吹
[00:13:26.520 --> 00:13:29.280]  事事馬馬虎虎 得過且過就算
[00:13:29.280 --> 00:13:32.280]  中庸之道 和諧就最好了
[00:13:32.280 --> 00:13:34.400]  我相信不是這樣的意思
[00:13:34.400 --> 00:13:36.120]  而是要提醒我們
[00:13:36.120 --> 00:13:39.400]  當我們對人口誅筆伐
[00:13:39.400 --> 00:13:42.960]  當我們執行我們心裏的公義的時候
[00:13:42.960 --> 00:13:45.440]  我們必須要有一個意識
[00:13:45.440 --> 00:13:46.320]  我們要明白
[00:13:46.320 --> 00:13:50.440]  我們自己都是受這個盲點的限制
[00:13:50.440 --> 00:13:53.200]  我們有很多的規限
[00:13:53.200 --> 00:13:54.680]  很多的軟弱
[00:13:54.680 --> 00:13:55.960]  好像經文裏面所講
[00:13:55.960 --> 00:13:59.520]  免得我們過於自請自爲
[00:13:59.520 --> 00:14:04.280]  於是就對人對己產生了很多的傷害
[00:14:04.280 --> 00:14:07.880]  心裏也充滿了很多的苦毒
[00:14:07.880 --> 00:14:10.120]  當然很多時候我們對別人
[00:14:10.120 --> 00:14:14.440]  作出一些比較重的語氣的批評或者論斷
[00:14:14.440 --> 00:14:17.520]  我們心裏面的動機都是好的
[00:14:17.520 --> 00:14:18.480]  都是正直的
[00:14:18.480 --> 00:14:20.880]  起碼我們自己是這樣想的
[00:14:20.880 --> 00:14:24.120]  不過人的限制提醒我們
[00:14:24.120 --> 00:14:28.000]  我們必須要存着一個謙卑的心
[00:14:28.000 --> 00:14:31.600]  雅各在第十二節提醒我們
[00:14:31.600 --> 00:14:35.120]  你是誰竟敢論斷人呢
[00:14:35.120 --> 00:14:36.160]  就是提醒我們
[00:14:36.160 --> 00:14:37.920]  不要自視過高
[00:14:37.920 --> 00:14:43.000]  不要輕易地用很重的言語來評論人
[00:14:43.000 --> 00:14:45.600]  來詆譭其他人
[00:14:45.600 --> 00:14:49.120]  因爲真正能夠對人作出審判的
[00:14:49.120 --> 00:14:52.160]  只是有神一位
[00:14:52.160 --> 00:14:53.440]  經文第二部分
[00:14:53.440 --> 00:14:54.760]  十三至十七節
[00:14:54.760 --> 00:14:56.880]  講到另一方面的驕傲
[00:14:56.880 --> 00:14:59.960]  是過於自信的驕傲
[00:14:59.960 --> 00:15:05.280]  經文十三到十七節
[00:15:05.280 --> 00:15:07.400]  你們有話說
[00:15:07.400 --> 00:15:08.600]  今天明天
[00:15:08.600 --> 00:15:10.680]  我們要往某城裏去
[00:15:10.680 --> 00:15:12.000]  在那裏住一年
[00:15:12.000 --> 00:15:13.360]  做買賣得利
[00:15:13.360 --> 00:15:14.320]  其實明天如何
[00:15:14.320 --> 00:15:15.640]  你們還不知道
[00:15:15.640 --> 00:15:17.200]  你們的生命是什麼呢
[00:15:17.200 --> 00:15:18.600]  你們原是一片雲霧
[00:15:18.600 --> 00:15:20.440]  出現小時就不見了
[00:15:20.440 --> 00:15:21.800]  你們只當說
[00:15:21.800 --> 00:15:22.960]  主若願意
[00:15:22.960 --> 00:15:24.400]  我們就可以活着
[00:15:24.400 --> 00:15:25.640]  也可以做這事
[00:15:25.640 --> 00:15:27.200]  也可以做那事
[00:15:27.200 --> 00:15:30.040]  現今你們竟以張狂誇口
[00:15:30.040 --> 00:15:32.280]  凡這樣誇口都是惡的
[00:15:32.280 --> 00:15:34.440]  人若知道行善
[00:15:34.440 --> 00:15:35.400]  卻不去行
[00:15:35.400 --> 00:15:38.400]  這就是他的罪了
[00:15:38.400 --> 00:15:39.760]  雅各他在經文裏面
[00:15:39.760 --> 00:15:41.880]  不單止講到人沒有辦法
[00:15:41.880 --> 00:15:44.880]  去掌握未來這個事實
[00:15:44.880 --> 00:15:46.080]  他更加提醒我們
[00:15:46.080 --> 00:15:48.680]  人的生命是多麼脆弱
[00:15:48.680 --> 00:15:50.400]  他問了一條問題
[00:15:50.400 --> 00:15:53.200]  我們的生命是什麼呢
[00:15:53.200 --> 00:15:56.000]  雅各他毫不委婉地來講
[00:15:56.000 --> 00:15:58.480]  他說我們的生命只是一片雲霧
[00:15:58.480 --> 00:16:02.120]  只是出現一會兒就不見了
[00:16:02.120 --> 00:16:03.800]  我們的生命的本相
[00:16:03.800 --> 00:16:04.960]  就是那麼渺小
[00:16:04.960 --> 00:16:06.800]  就是那麼短暫
[00:16:06.800 --> 00:16:09.400]  每一天當我們打開報紙
[00:16:09.400 --> 00:16:11.160]  我們看新聞的時候
[00:16:11.160 --> 00:16:12.240]  我們會看到這個世界
[00:16:12.240 --> 00:16:14.800]  每一天有很多人離世
[00:16:14.800 --> 00:16:18.200]  沒有人會爲這樣的情況而詫異
[00:16:18.200 --> 00:16:21.840]  因爲生命就是那麼脆弱
[00:16:21.840 --> 00:16:23.320]  在十幾年前沙士的時候
[00:16:23.320 --> 00:16:24.200]  大家都記得
[00:16:24.200 --> 00:16:25.800]  印象猶新
[00:16:25.800 --> 00:16:28.600]  當這個病來到的時候
[00:16:28.600 --> 00:16:32.000]  所有的醫生都束手無策
[00:16:32.000 --> 00:16:35.400]  看着生命一個一個地流逝
[00:16:35.400 --> 00:16:38.120]  人就感受到人的限制
[00:16:38.120 --> 00:16:41.880]  我們沒有什麼可以自誇
[00:16:41.880 --> 00:16:44.080]  在經文裏面雅各這樣講
[00:16:44.080 --> 00:16:47.840]  但是你們竟然張狂誇口
[00:16:47.840 --> 00:16:50.440]  第十六節在《現代中文譯本》他這樣譯
[00:16:50.440 --> 00:16:54.640]  他說可視你們竟那麼驕傲自大
[00:16:54.640 --> 00:16:58.960]  這樣的驕傲全是惡的邪惡的
[00:16:58.960 --> 00:17:00.120]  雅各要指出
[00:17:00.120 --> 00:17:04.760]  人過於自信的驕傲
[00:17:04.760 --> 00:17:08.160]  是很容易我們會犯上的
[00:17:08.160 --> 00:17:09.920]  這個驕傲是在於我們以爲
[00:17:09.920 --> 00:17:12.120]  我們控制到很多的事情
[00:17:12.120 --> 00:17:13.920]  我們生命的長短
[00:17:13.920 --> 00:17:15.360]  我們人生的抉擇
[00:17:15.360 --> 00:17:16.760]  我們要扮的事情
[00:17:16.760 --> 00:17:19.120]  有時我們以爲是必然的
[00:17:19.120 --> 00:17:23.320]  我們計劃去做就做到了
[00:17:23.320 --> 00:17:27.800]  其實計劃在某個程度上是好事
[00:17:27.800 --> 00:17:30.600]  甚至可以說是我們人生的責任
[00:17:30.600 --> 00:17:32.440]  我們要對我們人生負責的時候
[00:17:32.440 --> 00:17:33.800]  我們要有周詳的計劃
[00:17:33.800 --> 00:17:36.480]  我們要有很好的準備
[00:17:36.480 --> 00:17:38.040]  講句題外話
[00:17:38.040 --> 00:17:39.600]  當我們預備退休的時候
[00:17:39.600 --> 00:17:43.880]  我們要預先去做一些退休的儲蓄計劃
[00:17:43.880 --> 00:17:45.880]  或者我們要買一些保險
[00:17:45.880 --> 00:17:51.960]  我相信這不是對神的看顧、保守、沒有信心
[00:17:51.960 --> 00:17:57.160]  而是作爲一個好管家的責任
[00:17:57.160 --> 00:17:59.240]  神給我們有生命氣息
[00:17:59.240 --> 00:18:01.880]  神給我們有一個位分
[00:18:01.880 --> 00:18:04.400]  或者有一些的資源
