
[00:00:00.000 --> 00:00:03.800]  是很高興今天可以和大家分享上帝的話語
[00:05:21.800 --> 00:05:28.800]  我們有喜樂地走上十字架的耶穌基督
[00:05:28.800 --> 00:05:33.800]  我們有因為接納了像約翰這樣的罪人
[00:05:33.800 --> 00:05:36.800]  而充滿喜樂的天父
[00:05:37.800 --> 00:05:39.800]  然後我們有約翰
[00:05:39.800 --> 00:05:43.800]  一個蒙恩得救充滿喜樂的罪人
[00:05:43.800 --> 00:05:47.800]  約翰他將這些事寫給你們
[00:05:47.800 --> 00:05:51.800]  是為了你們加入他們
[00:05:51.800 --> 00:05:55.800]  使他們的喜樂得以滿足
[00:05:55.800 --> 00:06:01.800]  天父 耶穌基督 約翰和其他悔改的罪人
[00:06:01.800 --> 00:06:03.800]  已經彼此有團契
[00:06:03.800 --> 00:06:06.800]  並且擁有極大的喜樂
[00:06:07.800 --> 00:06:12.800]  但他們的喜樂還未達到完全的滿足
[00:06:12.800 --> 00:06:18.800]  每當有一個罪人真正悔改並且終生至死
[00:06:18.800 --> 00:06:22.800]  他們的喜樂將會更加滿足
[00:06:22.800 --> 00:06:29.800]  而且這個不只是他們的喜樂
[00:06:29.800 --> 00:06:31.800]  而是你們的喜樂
[00:06:31.800 --> 00:06:36.800]  那個真正悔改並終生至死的罪人
[00:06:37.800 --> 00:06:40.800]  將會有約翰那種的喜樂
[00:06:40.800 --> 00:06:44.800]  歡歡喜喜的放棄這個世界
[00:06:44.800 --> 00:06:48.800]  跟隨耶穌基督 終生至死
[00:06:48.800 --> 00:06:51.800]  因為耶穌是自保
[00:06:51.800 --> 00:06:58.800]  我們剛剛看了前後呼應的引言和結語
[00:06:58.800 --> 00:07:01.800]  接下來我們看這個證文
[00:07:02.800 --> 00:07:09.800]  很多人喜歡將約翰一書的證文形容為一座旋轉的樓梯
[00:07:09.800 --> 00:07:15.800]  你會感覺到約翰當他談及某一個主題的時候
[00:07:15.800 --> 00:07:17.800]  他很喜歡兜圈地說
[00:07:17.800 --> 00:07:22.800]  他用了一個很特殊的循環技巧
[00:07:22.800 --> 00:07:26.800]  他一直這樣上那個旋轉的樓梯
[00:07:27.800 --> 00:07:33.800]  每一次從不同的角度向我們展示他要說的話
[00:07:33.800 --> 00:07:38.800]  而其中一個主題就是
[00:07:38.800 --> 00:07:40.800]  在光明中行走
[00:07:40.800 --> 00:07:43.800]  Walking in the light
[00:07:43.800 --> 00:07:47.800]  我們今天就是要看這個主題
[00:07:47.800 --> 00:07:50.800]  他用了兩個不同的角度
[00:07:50.800 --> 00:07:54.800]  來叫我們要在光明中行走
[00:07:55.800 --> 00:07:57.800]  帶你去看他的大圖畫
[00:07:57.800 --> 00:07:59.800]  第一個角度就是
[00:07:59.800 --> 00:08:04.800]  在光明中行走 上帝就是光
[00:08:04.800 --> 00:08:09.800]  這個角度是向我們解釋什麼是光
[00:08:09.800 --> 00:08:13.800]  和叫我們要在光明中行走
[00:08:13.800 --> 00:08:17.800]  第二個角度就是不要愛世界
[00:08:17.800 --> 00:08:20.800]  勝過世界的信心
[00:08:21.800 --> 00:08:25.800]  這個角度就好像圖畫的另一邊
[00:08:25.800 --> 00:08:30.800]  如果第一個角度是pull factor
[00:08:30.800 --> 00:08:33.800]  第二個角度就是push factor
[00:08:33.800 --> 00:08:37.800]  不要愛世界 不要愛黑暗
[00:08:37.800 --> 00:08:40.800]  那怎樣才可以不愛世界呢
[00:08:40.800 --> 00:08:45.800]  就是要有勝過世界的信心
[00:08:45.800 --> 00:08:49.800]  今天我們就會看這兩個角度
[00:08:50.800 --> 00:08:52.800]  我們從第一個角度開始
[00:09:20.800 --> 00:09:22.800]  我們若在光明中行走
[00:09:22.800 --> 00:09:25.800]  如同上帝在光明中
[00:09:25.800 --> 00:09:28.800]  就彼此有團契
[00:09:28.800 --> 00:09:31.800]  約翰在第五節說
[00:09:31.800 --> 00:09:36.800]  上帝就是光 在他毫無黑暗
[00:09:36.800 --> 00:09:39.800]  他叫我們要在光明中行走
[00:09:39.800 --> 00:09:42.800]  不要在黑暗裡行走
[00:09:42.800 --> 00:09:44.800]  如果在光明中行走
[00:09:44.800 --> 00:09:46.800]  就彼此有團契
[00:09:48.800 --> 00:09:53.800]  約翰再一次談到充滿喜樂的團契
[00:09:53.800 --> 00:09:57.800]  就是我們剛剛在信的開頭看到
[00:09:57.800 --> 00:10:01.800]  與天父 與耶穌基督 與約翰
[00:10:01.800 --> 00:10:05.800]  和其他悔改的罪人之間的喜樂團契
[00:10:05.800 --> 00:10:08.800]  如果你在黑暗裡行走
[00:10:08.800 --> 00:10:10.800]  你就不在這個團契裡
[00:10:10.800 --> 00:10:13.800]  但如果你在光明中行走
[00:10:13.800 --> 00:10:17.800]  你就在這個喜樂團契裡
[00:10:18.800 --> 00:10:20.800]  你就是這個喜樂團契的一部分
[00:10:20.800 --> 00:10:24.800]  你擁有真實的喜樂
[00:10:24.800 --> 00:10:28.800]  那究竟什麼是光明中行走呢?
[00:10:28.800 --> 00:10:32.800]  那又是什麼在黑暗裡行走呢?
[00:10:32.800 --> 00:10:35.800]  聖經學者認為
[00:10:35.800 --> 00:10:38.800]  約翰實際上是想帶我們回到
[00:10:38.800 --> 00:10:42.800]  約翰福音裡 耶穌的宣告
[00:10:42.800 --> 00:10:47.800]  約翰福音第八章十二節
[00:10:48.800 --> 00:10:50.800]  耶穌又對眾人說
[00:10:50.800 --> 00:10:52.800]  我就是世界的光
[00:10:52.800 --> 00:10:56.800]  跟從我的 必不在黑暗裡走
[00:10:56.800 --> 00:10:59.800]  卻要得著生命的光
[00:10:59.800 --> 00:11:03.800]  跟從我的 必不在黑暗裡走
[00:11:03.800 --> 00:11:07.800]  在我們墮落的世界裡
[00:11:07.800 --> 00:11:13.800]  每個人生出來都是在黑暗中行走
[00:11:13.800 --> 00:11:15.800]  為什麼我這樣說呢?
[00:11:16.800 --> 00:11:21.800]  因為每個人都是生在罪中
[00:11:21.800 --> 00:11:26.800]  在你告訴我你是一個好人之前
[00:11:26.800 --> 00:11:31.800]  請讓我帶你去看究竟什麼是罪
[00:11:31.800 --> 00:11:35.800]  你可能會說罪就是犯法
[00:11:35.800 --> 00:11:39.800]  但是違反什麼法律呢?
[00:11:39.800 --> 00:11:43.800]  我們不能夠就這樣看我們社會上的法律
[00:11:44.800 --> 00:11:46.800]  我們必須要看上帝的律法
[00:11:46.800 --> 00:11:49.800]  當你看上帝的律法的時候
[00:11:49.800 --> 00:11:51.800]  你就會想到十誡
[00:11:51.800 --> 00:11:54.800]  十誡的第一誡是什麼呢?
[00:11:54.800 --> 00:12:00.800]  除了我之外 你不可有別的神
[00:12:00.800 --> 00:12:02.800]  你還記不記得
[00:12:02.800 --> 00:12:05.800]  六林莫斯是怎樣形容十誡的呢?
[00:12:05.800 --> 00:12:10.800]  一條誡命加上九個footnote
[00:12:10.800 --> 00:12:13.800]  就好像我們的太陽系一樣
[00:12:14.800 --> 00:12:17.800]  當你違反其他九條誡命的時候
[00:12:17.800 --> 00:12:21.800]  其實你也同時違反第一條誡命
[00:12:21.800 --> 00:12:27.800]  這樣的話我們應該怎樣去定義罪呢?
[00:12:27.800 --> 00:12:31.800]  罪就是不以上帝為中心
[00:12:31.800 --> 00:12:35.800]  過著一個不以上帝為中心的生命
[00:12:35.800 --> 00:12:38.800]  大家想想亞當和夏娃
[00:12:38.800 --> 00:12:41.800]  他們吃了樹上的果子
[00:12:42.800 --> 00:12:45.800]  在我們今天社會的法律當中
[00:12:45.800 --> 00:12:48.800]  這個會不會是一個大罪呢?
[00:12:48.800 --> 00:12:51.800]  大概是不會的
[00:12:51.800 --> 00:12:55.800]  但是為什麼在上帝的眼中是大罪呢?
[00:12:55.800 --> 00:12:58.800]  因為他們違反了上帝的命令
[00:12:58.800 --> 00:13:01.800]  如果他們愛上帝的話
[00:13:01.800 --> 00:13:07.800]  如果他們將上帝放在生命的中心裡
[00:13:07.800 --> 00:13:11.800]  他們就會愛上帝的命令
[00:13:12.800 --> 00:13:15.800]  這樣對我們意味著什麼呢?
[00:13:15.800 --> 00:13:20.800]  就是道德上你可能覺得自己是一個好人
[00:13:20.800 --> 00:13:25.800]  但是如果你的生命不是以上帝為中心的話
[00:13:25.800 --> 00:13:28.800]  你就是活在罪中
[00:13:28.800 --> 00:13:32.800]  罪的確涵蓋道德的層面
[00:13:32.800 --> 00:13:36.800]  但是道德並不是唯一的考慮
[00:13:36.800 --> 00:13:39.800]  道德上你覺得你是一個好人
[00:13:40.800 --> 00:13:44.800]  但是如果你的生命不是以上帝為中心
[00:13:44.800 --> 00:13:46.800]  你就是有罪
[00:13:46.800 --> 00:13:49.800]  你就是在黑暗中行走
[00:13:49.800 --> 00:13:52.800]  聖經跟我們說
[00:13:52.800 --> 00:13:54.800]  世人都犯了罪
[00:13:54.800 --> 00:13:57.800]  規缺了上帝的榮耀
[00:13:57.800 --> 00:14:00.800]  我們所有人都是這樣
[00:14:00.800 --> 00:14:05.800]  因為我們不以上帝為中心
[00:14:05.800 --> 00:14:08.800]  罪的功架乃是死
[00:14:09.800 --> 00:14:10.800]  沒有審判
[00:14:10.800 --> 00:14:14.800]  我們都要為自己的罪受審判
[00:14:14.800 --> 00:14:16.800]  而對罪人來說
[00:14:16.800 --> 00:14:21.800]  他們的結局就是上帝永恆的憤怒
[00:14:21.800 --> 00:14:23.800]  在約翰福音裡面
[00:14:23.800 --> 00:14:26.800]  耶穌曾經發出一個警告
[00:14:26.800 --> 00:14:29.800]  你們會死在罪中
[00:14:29.800 --> 00:14:31.800]  但是我們知道
[00:14:31.800 --> 00:14:36.800]  祂的警告是為了讓我們悔改
[00:14:36.800 --> 00:14:38.800]  祂想拯救我們
[00:14:39.800 --> 00:14:42.800]  祂想罪人悔改得生命
[00:14:42.800 --> 00:14:44.800]  那怎樣去拯救呢?
[00:14:44.800 --> 00:14:48.800]  我們可以在祂的宣告裡面見到
[00:14:48.800 --> 00:14:52.800]  我就是世界的光
[00:14:52.800 --> 00:14:55.800]  跟從我的必不在黑暗裡走
[00:14:55.800 --> 00:14:58.800]  他要得著生命的光
[00:14:58.800 --> 00:15:00.800]  耶穌是真光
[00:15:00.800 --> 00:15:03.800]  來到充滿黑暗的世界
[00:15:03.800 --> 00:15:06.800]  但黑暗卻不認識他
[00:15:07.800 --> 00:15:09.800]  他們拒絕了耶穌
[00:15:09.800 --> 00:15:11.800]  恨惡他
[00:15:11.800 --> 00:15:14.800]  甚至將他釘在十架樹
[00:15:14.800 --> 00:15:19.800]  之前林牧師帶我們查考約翰福音的時候
[00:15:19.800 --> 00:15:21.800]  牧師讓我們看到
[00:15:21.800 --> 00:15:25.800]  耶穌是怎樣承傳了舊約
[00:15:25.800 --> 00:15:27.800]  關於光的寓言
[00:15:27.800 --> 00:15:30.800]  他是怎樣做到的呢?
[00:15:30.800 --> 00:15:32.800]  就是十字架
[00:15:32.800 --> 00:15:34.800]  在十字架上面
[00:15:35.800 --> 00:15:37.800]  他成為生命的光
[00:15:37.800 --> 00:15:40.800]  唯有耶穌的補血
[00:15:40.800 --> 00:15:44.800]  才能救贖悔改的罪人
[00:15:44.800 --> 00:15:48.800]  唯有當他被釘在十字架上
[00:15:48.800 --> 00:15:51.800]  在十字架發光的時候
[00:15:51.800 --> 00:15:56.800]  悔改的罪人才能得著生命
[00:15:56.800 --> 00:16:01.800]  接下來生命的光成為了世界的光
[00:16:02.800 --> 00:16:07.800]  聖靈降臨將生命的光帶到地極
[00:16:07.800 --> 00:16:12.800]  唯有聖靈的洗禮才能使罪人重生
[00:16:12.800 --> 00:16:17.800]  歡歡喜喜地走出黑暗
[00:16:17.800 --> 00:16:20.800]  跟隨真光耶穌
[00:16:20.800 --> 00:16:22.800]  大家要注意
[00:16:22.800 --> 00:16:26.800]  耶穌在宣告裡面是這樣說的
[00:16:27.800 --> 00:16:32.800]  跟從我的,必不在黑暗裡走
[00:16:32.800 --> 00:16:35.800]  當你跟從一個人的時候
[00:16:35.800 --> 00:16:39.800]  你是跟著他的方向走
[00:16:39.800 --> 00:16:41.800]  而不是你自己的方向
[00:16:41.800 --> 00:16:44.800]  如果你跟著世界走
[00:16:44.800 --> 00:16:48.800]  你在跟從耶穌嗎?
[00:16:48.800 --> 00:16:50.800]  不是的
[00:16:50.800 --> 00:16:52.800]  跟從耶穌
[00:16:52.800 --> 00:16:56.800]  就是過著一個以基督為中心的生命
[00:16:58.800 --> 00:16:59.800]  在這樣的生命裡面
[00:16:59.800 --> 00:17:05.800]  聖靈會使你可以在黑暗中為光作見證
[00:17:05.800 --> 00:17:09.800]  為耶穌基督作見證到地極
[00:17:09.800 --> 00:17:14.800]  好像馬太福音第五章十四節所說
[00:17:14.800 --> 00:17:17.800]  你們是世上的光
[00:17:17.800 --> 00:17:22.800]  成造在山上是不能隱藏的
[00:17:23.800 --> 00:17:28.800]  你跟其他弟兄姊妹與基督一同燃燒
[00:17:28.800 --> 00:17:30.800]  照亮這個世界
[00:17:30.800 --> 00:17:33.800]  不過你們要注意
[00:17:33.800 --> 00:17:35.800]  你們將會有苦難
[00:17:35.800 --> 00:17:38.800]  因為黑暗恨護光
[00:17:38.800 --> 00:17:41.800]  但最終必有勝利
[00:17:41.800 --> 00:17:45.800]  因為黑暗卻沒有勝過光
[00:17:45.800 --> 00:17:48.800]  你們要站立得穩
[00:17:48.800 --> 00:17:50.800]  忠心致死
[00:17:51.800 --> 00:17:56.800]  約翰要我們回想剛剛提到的所有東西
[00:17:56.800 --> 00:18:02.800]  當約翰說要我們在光明中行走的時候
[00:18:02.800 --> 00:18:05.800]  他要我們回想這一切
[00:18:05.800 --> 00:18:08.800]  耶穌是世界的光
[00:18:08.800 --> 00:18:11.800]  在耶穌的光中行走
[00:18:11.800 --> 00:18:16.800]  這是約翰一書的第一章
[00:18:16.800 --> 00:18:18.800]  到了第二章
[00:18:19.800 --> 00:18:23.800]  約翰繼續教我們怎樣去行走
[00:18:23.800 --> 00:18:27.800]  約翰一書第二章四至六節
[00:18:27.800 --> 00:18:30.800]  人若說我認識他
[00:18:30.800 --> 00:18:32.800]  卻不遵守他的命令
[00:18:32.800 --> 00:18:35.800]  就是說方話的
[00:18:35.800 --> 00:18:38.800]  真理就不在他裡面了
[00:18:38.800 --> 00:18:40.800]  凡遵守他的道德
[00:18:40.800 --> 00:18:42.800]  愛上帝的心
[00:18:42.800 --> 00:18:46.800]  確實地在他裡面達到完全了
[00:18:47.800 --> 00:18:51.800]  因此我們知道我們是在他裡面
[00:18:51.800 --> 00:18:54.800]  凡說自己住在他裡面的
[00:18:54.800 --> 00:18:58.800]  就該照著他所行的去行
[00:18:58.800 --> 00:19:02.800]  我們去看一看第四和第五節
[00:19:02.800 --> 00:19:04.800]  如果你說你認識他
[00:19:04.800 --> 00:19:07.800]  卻不遵守他的命令
[00:19:07.800 --> 00:19:10.800]  你就是在說謊
[00:19:10.800 --> 00:19:13.800]  但如果你遵守他的道
[00:19:14.800 --> 00:19:17.800]  你就有愛上帝的心
[00:19:17.800 --> 00:19:21.800]  而且這個心是達到完全了
[00:19:21.800 --> 00:19:24.800]  約翰將遵守他的道
[00:19:24.800 --> 00:19:26.800]  與認識他
[00:19:26.800 --> 00:19:28.800]  還有愛他
[00:19:28.800 --> 00:19:30.800]  變相關係
[00:19:30.800 --> 00:19:33.800]  你愛上帝就會遵守他的道
[00:19:33.800 --> 00:19:35.800]  我們剛剛不是說
[00:19:35.800 --> 00:19:38.800]  所有人都是生在罪中嗎?
[00:19:38.800 --> 00:19:42.800]  而罪就是不以上帝為中心嗎?
[00:19:43.800 --> 00:19:47.800]  所以所有人都是過著不以上帝為中心的生活
[00:19:47.800 --> 00:19:50.800]  所有人都不愛上帝
[00:19:50.800 --> 00:19:53.800]  而且不遵守他的道
[00:19:53.800 --> 00:19:56.800]  因為我們的罪性
[00:19:56.800 --> 00:20:01.800]  我們不願意也沒有辦法在光明中行走
[00:20:01.800 --> 00:20:05.800]  但是約翰說
[00:20:05.800 --> 00:20:08.800]  在光明中行走的人
[00:20:08.800 --> 00:20:12.800]  他們有愛上帝的心
[00:20:13.800 --> 00:20:17.800]  他用了一個很特別的詞語去形容這件事
[00:20:17.800 --> 00:20:20.800]  他說愛上帝的心
[00:20:20.800 --> 00:20:24.800]  在他們裏面達到完全了
[00:20:24.800 --> 00:20:28.800]  甚麼是達到完全了呢?
[00:20:28.800 --> 00:20:30.800]  思想學者認為
[00:20:30.800 --> 00:20:38.800]  這是聖靈在悔改罪人身上的工作
[00:20:39.800 --> 00:20:45.800]  他們重生了,他們的眼睛被打開,他們的心火熱
[00:20:45.800 --> 00:20:50.800]  他們離開黑暗,轉向基督,跟從基督
[00:20:50.800 --> 00:20:53.800]  在光明中行走
[00:20:53.800 --> 00:20:57.800]  他們在黑暗裏面去見證光
[00:20:57.800 --> 00:21:01.800]  就算黑暗行湖光,就算有苦難
[00:21:01.800 --> 00:21:06.800]  他們依然都是繼續地去見證光
[00:21:07.800 --> 00:21:10.800]  這個就是達到完全的意思
[00:21:10.800 --> 00:21:13.800]  就是從聖靈所生
[00:21:13.800 --> 00:21:17.800]  之後我們再看第六節
[00:21:17.800 --> 00:21:20.800]  凡說自己住在他裏面的
[00:21:20.800 --> 00:21:24.800]  就該照著他所行的去行
[00:21:24.800 --> 00:21:29.800]  甚麼是在光明中行走呢?
[00:21:29.800 --> 00:21:33.800]  約翰說是住在他裏面
[00:21:34.800 --> 00:21:38.800]  在光明中行走就是住在耶穌裏面
[00:21:38.800 --> 00:21:41.800]  英文就是abide
[00:21:41.800 --> 00:21:44.800]  究竟是甚麼意思呢?
[00:21:44.800 --> 00:21:50.800]  住在他裏面就是他在你的裏面
[00:21:50.800 --> 00:21:53.800]  你亦都在他的裏面
[00:21:53.800 --> 00:21:59.800]  緊緊地去黏著他,兩個人成為一體
[00:22:00.800 --> 00:22:05.800]  而且是有愛的,因為耶穌是你的救主
[00:22:05.800 --> 00:22:08.800]  他是救恩,他是喜樂
[00:22:08.800 --> 00:22:12.800]  他愛你,你亦都愛他
[00:22:12.800 --> 00:22:15.800]  耶穌的生命就是你的生命
[00:22:15.800 --> 00:22:19.800]  當他成為你的生命的中心
[00:22:19.800 --> 00:22:23.800]  你就會好像約翰在第六節說
[00:22:23.800 --> 00:22:26.800]  照著他所行的去行
[00:22:27.800 --> 00:22:31.800]  照著同一個方向去跟隨他
[00:22:31.800 --> 00:22:34.800]  不是走你自己的方向
[00:22:34.800 --> 00:22:38.800]  亦都不是跟著這個世界的方向
[00:22:38.800 --> 00:22:43.800]  而是黏著耶穌去走他的方向
[00:22:43.800 --> 00:22:49.800]  這些所有的東西都令我去想起
[00:22:49.800 --> 00:22:52.800]  改革中是怎樣去看信心
[00:22:54.800 --> 00:23:00.800]  大家都很熟悉的,真信心的三個基本要素
[00:23:00.800 --> 00:23:05.800]  notitia, absensus, fiducia
[00:23:05.800 --> 00:23:11.800]  notitia就是你知道耶穌基督的福音是甚麼
[00:23:11.800 --> 00:23:17.800]  absensus就是你同意,你相信福音是真實的
[00:23:17.800 --> 00:23:20.800]  並且你需要這個福音
[00:23:21.800 --> 00:23:28.800]  最後是fiducia,亦即是傳言的信靠和委身
[00:23:28.800 --> 00:23:34.800]  三個,三樣東西都一定要有才是真信心
[00:23:34.800 --> 00:23:40.800]  而fiducia就是好像約翰剛剛說的
[00:23:40.800 --> 00:23:44.800]  有愛的這樣去,住在他裏面
[00:23:44.800 --> 00:23:47.800]  住在耶穌基督裏面
[00:23:48.800 --> 00:23:52.800]  跟隨他,照著他所行的去行
[00:23:52.800 --> 00:23:56.800]  要傳言的信靠和委身
[00:23:56.800 --> 00:23:59.800]  耶穌是一個向量
[00:23:59.800 --> 00:24:03.800]  如果你愛他,如果你住在他裏面
[00:24:03.800 --> 00:24:08.800]  你的生命方向就會改變
[00:24:08.800 --> 00:24:15.800]  這個就是旋轉樓梯第一個的角度
[00:24:16.800 --> 00:24:20.800]  在光明中行走,上帝就是光
[00:24:20.800 --> 00:24:26.800]  耶穌是世界的光,讓我們悔改跟從他
[00:24:26.800 --> 00:24:29.800]  願我們被聖靈重生
[00:24:29.800 --> 00:24:35.800]  好讓我們能夠有愛的這樣去住在基督裏面
[00:24:35.800 --> 00:24:42.800]  緊緊的黏著他,照著他所行的去行
[00:24:43.800 --> 00:24:46.800]  好了,現在我想帶你去看第二個角度
[00:24:46.800 --> 00:24:50.800]  第二個角度就是圖畫的另外一面
[00:24:50.800 --> 00:24:52.800]  push factor
[00:24:52.800 --> 00:24:56.800]  不要愛世界,不要愛黑暗
[00:24:56.800 --> 00:25:00.800]  怎樣才可以不愛世界呢?
[00:25:00.800 --> 00:25:04.800]  就是要有整個世界的信心
[00:25:04.800 --> 00:25:10.800]  約翰一書二章十五和十六節
[00:25:11.800 --> 00:25:15.800]  不要愛世界和世界上的東西
[00:25:15.800 --> 00:25:20.800]  若有人愛世界,愛父的心就不在他裏面了
[00:25:20.800 --> 00:25:23.800]  因為凡世界上的東西
[00:25:23.800 --> 00:25:30.800]  好比肉體的情慾,眼目的情慾和今生的驕傲
[00:25:30.800 --> 00:25:36.800]  都不是從父來的,而是從世界來的
[00:25:37.800 --> 00:25:43.800]  約翰在這裏說,如果你愛世界,你就沒有愛父的心
[00:25:43.800 --> 00:25:51.800]  你沒有愛父的心,那當然你就不會黏著他兒子耶穌基督
[00:25:51.800 --> 00:25:56.800]  你就不會跟從基督走耶穌的方向
[00:25:56.800 --> 00:26:04.800]  愛基督和愛世界是不可以同一時間發生的
[00:26:05.800 --> 00:26:08.800]  就好像光和黑暗一樣
[00:26:08.800 --> 00:26:14.800]  要不你就光明中行走,要不你就在黑暗中行走
[00:26:14.800 --> 00:26:18.800]  是兩個完全不同的方向
[00:26:18.800 --> 00:26:27.800]  而在光明中行走,你就不能同時愛那個代表黑暗的世界
[00:26:27.800 --> 00:26:31.800]  那怎樣才可以不愛世界呢?
[00:26:32.800 --> 00:26:40.800]  約翰的答案就是,你需要勝過世界,你要有真信心
[00:26:40.800 --> 00:26:45.800]  約翰一書第五章三至五節
