
[00:00:00.000 --> 00:00:08.000]  最近大家都恢復返出外旅遊,香港人都好鍾意去外地旅遊。
[00:04:50.000 --> 00:04:53.000]  上帝會引導我,扶持我,
[00:04:53.000 --> 00:04:57.000]  不分時候,不分地域咁關顧我。
[00:04:57.000 --> 00:05:00.000]  喺第七節到第十二節嗰度話,
[00:05:00.000 --> 00:05:05.000]  我往哪裏去躲避你的靈?我往哪裏逃躲避你的面?
[00:05:05.000 --> 00:05:09.000]  我若升到天上,你在哪裏?
[00:05:09.000 --> 00:05:12.000]  我若在陰間下塔,你也在哪裏?
[00:05:12.000 --> 00:05:16.000]  我若展開清晨的翅膀飛到海極居住,
[00:05:16.000 --> 00:05:19.000]  就是在哪裏,你的手必引導我,
[00:05:19.000 --> 00:05:22.000]  你的右手也必扶持我。
[00:05:22.000 --> 00:05:25.000]  我若說,黑暗必定遮蔽我,
[00:05:25.000 --> 00:05:28.000]  我周圍的亮光必成為黑夜,
[00:05:28.000 --> 00:05:31.000]  黑暗也不能遮蔽我,使你不見,
[00:05:31.000 --> 00:05:34.000]  黑夜卻如白晝發亮,
[00:05:34.000 --> 00:05:39.000]  黑暗無光明,在你看,都是一樣。
[00:05:39.000 --> 00:05:42.000]  剛才提到上帝喺我嘅生活裏邊,
[00:05:42.000 --> 00:05:47.000]  點樣去實在嘅,埋身咁樣去照顧住呢一個我。
[00:05:47.000 --> 00:05:52.000]  私人好似有一個假設性嘅問題咁樣,
[00:05:52.000 --> 00:05:56.000]  自問自答咁樣,雖然呢個問題冇寫出嚟。
[00:05:56.000 --> 00:05:58.000]  呢個問題仿佛係問緊,
[00:05:58.000 --> 00:06:05.000]  但係,如果我唔願意上帝喺我邁出嘅每一步,
[00:06:05.000 --> 00:06:09.000]  都與我同行嘅時候,又點呢?
[00:06:09.000 --> 00:06:14.000]  你唔願意又好,你可以逃避嗎?
[00:06:14.000 --> 00:06:17.000]  可以逃離上帝嗎?
[00:06:17.000 --> 00:06:20.000]  私人話就算我有住清晨嘅翅膀,
[00:06:20.000 --> 00:06:23.000]  可以去到海最極限嘅地方,
[00:06:23.000 --> 00:06:28.000]  我都冇可能由我而家嘅處境嗰度去逃離神。
[00:06:28.000 --> 00:06:35.000]  而家私人明白到,我冇可能自己逃離上帝㗎。
[00:06:35.000 --> 00:06:40.000]  甚至喺靈裏面嘅空間,上帝都喺度。
[00:06:40.000 --> 00:06:46.000]  上帝係唔受時間空間,唔受地域距離嘅限制。
[00:06:46.000 --> 00:06:51.000]  上帝就係咁樣去關顧住呢個我。
[00:06:51.000 --> 00:06:55.000]  我以為黑媽媽,上帝會睇唔見我咩?
[00:06:55.000 --> 00:07:01.000]  就算我喺靈裏面嘅黑暗,唔想見神,
[00:07:01.000 --> 00:07:06.000]  又或者睇唔到佢,搵唔到佢,
[00:07:06.000 --> 00:07:11.000]  你以為上帝就唔能夠見到你咩?
[00:07:11.000 --> 00:07:16.000]  黑暗唔能夠遮蔽我,使你不見。
[00:07:16.000 --> 00:07:21.000]  我總係被看見嘅。
[00:07:21.000 --> 00:07:26.000]  上帝見到,縱然別人睇唔到,唔緊要。
[00:07:26.000 --> 00:07:33.000]  上帝睇得見,你靈裏面嘅狀況唔會影響,
[00:07:33.000 --> 00:07:37.000]  亦都唔會改變上帝對你嘅關顧。
[00:07:37.000 --> 00:07:42.000]  就算喺最深嘅深淵,最黑暗嘅地方,
[00:07:42.000 --> 00:07:49.000]  上帝都見到你,上帝都去扶持,去引導。
[00:07:49.000 --> 00:07:52.000]  私人點解要逃離?
[00:07:52.000 --> 00:07:55.000]  私人又要逃離啲乜嘢呢?
[00:07:55.000 --> 00:07:59.000]  呢啲都係私人想像中發生嘅事。
[00:07:59.000 --> 00:08:03.000]  譬如你有個翅膀,又飛到天上,又喺陰間下塔,
[00:08:03.000 --> 00:08:06.000]  呢啲都唔係現實裏面會有嘅事情。
[00:08:06.000 --> 00:08:10.000]  喺想像嘅裏面,私人要去逃離神,
[00:08:10.000 --> 00:08:15.000]  因為佢以為神會追究,神會嫌棄自己。
[00:08:15.000 --> 00:08:22.000]  但係佢發現,原來神係唔會規限佢,唔會追究佢,
[00:08:22.000 --> 00:08:26.000]  而係定義要去愛佢。
[00:08:26.000 --> 00:08:30.000]  第十節嗰度話,你嘅右手也必扶持我,
[00:08:30.000 --> 00:08:35.000]  神嘅左手有公義帶嚟認佛,
[00:08:35.000 --> 00:08:40.000]  神嘅右手卻係憐憫同埋保護。
[00:08:40.000 --> 00:08:44.000]  喺神嘅保護底下,好安全。
[00:08:44.000 --> 00:08:49.000]  我唔會失去上帝對我嘅愛,永遠都唔會。
[00:08:49.000 --> 00:08:51.000]  呢個係保羅講嘅。
[00:08:51.000 --> 00:08:55.000]  佢喺羅馬書八章38到39節嗰度話,
[00:08:55.000 --> 00:08:59.000]  所有嘅嘢,所有嘅人事物,
[00:08:59.000 --> 00:09:03.000]  都唔能夠叫我哋與神嘅愛隔絕。
[00:09:03.000 --> 00:09:07.000]  人最大嘅損失,
[00:09:07.000 --> 00:09:12.000]  就係唔知道原來神係咁愛自己嘅。
[00:09:12.000 --> 00:09:15.000]  嚟到呢一度,
[00:09:15.000 --> 00:09:18.000]  私人響起另外一個問題,
[00:09:18.000 --> 00:09:22.000]  點解可以咁樣嘅呢?
[00:09:22.000 --> 00:09:25.000]  答案就係,
[00:09:25.000 --> 00:09:30.000]  因為佢發現我係畀神創造嘅。
[00:09:30.000 --> 00:09:34.000]  私人再次以自身嘅處境去理解呢件事。
[00:09:34.000 --> 00:09:39.000]  佢話我喺無福祝,你已經浮避我。
[00:09:39.000 --> 00:09:44.000]  上帝就喺我人生未開始,未開始有我呢個我嘅時候,
[00:09:44.000 --> 00:09:47.000]  就已經關顧我。
[00:09:47.000 --> 00:09:51.000]  佢做我,睇見我,與我同在。
[00:09:51.000 --> 00:09:54.000]  喺十三節到十八節,
[00:09:54.000 --> 00:09:57.000]  私人話,我嘅肺腑係你所造嘅。
[00:09:57.000 --> 00:10:01.000]  我喺無福祝,你已浮避我。
[00:10:01.000 --> 00:10:05.000]  我要稱謝你,因我受造奇妙可畏,
[00:10:05.000 --> 00:10:10.000]  你嘅作為奇妙,則是我深深知道的。
[00:10:10.000 --> 00:10:14.000]  我在暗中受造,在地的深處被聯絡,
[00:10:14.000 --> 00:10:18.000]  那時我的形體並不向你隱藏。
[00:10:18.000 --> 00:10:23.000]  我未成形的體質,你的眼早已看見了。
[00:10:23.000 --> 00:10:28.000]  你所定的日子,我尚未到一日,你都寫在你的冊上了。
[00:10:28.000 --> 00:10:34.000]  神啊!你的意念向我何等寶貴,其數何等眾多。
[00:10:34.000 --> 00:10:42.000]  我若數點比海沙更多,我睡醒的時候仍和你同在。
[00:10:42.000 --> 00:10:46.000]  私人話,我喺無福祝,你已浮避我。
[00:10:46.000 --> 00:10:51.000]  我在暗中受造,在地的深處被聯絡。
[00:10:51.000 --> 00:10:56.000]  私人由地域的距離轉到時光的距離,
[00:10:56.000 --> 00:11:03.000]  上帝的關顧,在我人生未開始的時候已經在。
[00:11:03.000 --> 00:11:09.000]  神眼中的我,不是那個誰誰,
[00:11:09.000 --> 00:11:11.000]  不是路人夾月餅,
[00:11:11.000 --> 00:11:21.000]  不是賭武出來的其中一個的賭武公仔。
[00:11:21.000 --> 00:11:24.000]  私人用四節的經文,
[00:11:24.000 --> 00:11:29.000]  去講出他未來到這個世界的時候,
[00:11:29.000 --> 00:11:32.000]  上帝怎樣去關顧這個我。
[00:11:32.000 --> 00:11:34.000]  很生動地去描述,
[00:11:34.000 --> 00:11:40.000]  因為整個私人被孕育的過程裏面,
[00:11:40.000 --> 00:11:48.000]  上帝都在,他真是看見這個我。
[00:11:48.000 --> 00:11:51.000]  當你一覺睡醒的時候,
[00:11:51.000 --> 00:11:55.000]  上帝就在你身邊陪著你,
[00:11:55.000 --> 00:11:59.000]  真是看見你。
[00:11:59.000 --> 00:12:02.000]  上帝沒有離場,
[00:12:02.000 --> 00:12:05.000]  他不會因為我睡著了就離開。
[00:12:05.000 --> 00:12:10.000]  很多時候我們做父母的,都會很愛惜我們的子女,
[00:12:10.000 --> 00:12:14.000]  很多時候都會陪嬰兒去睡覺,
[00:12:14.000 --> 00:12:18.000]  但是當嬰兒或者小朋友睡著的時候,
[00:12:18.000 --> 00:12:20.000]  父母就會離開,
[00:12:20.000 --> 00:12:24.000]  因為父母都有他自己要做的事,
[00:12:24.000 --> 00:12:27.000]  就不會再在孩子的身邊,
[00:12:27.000 --> 00:12:29.000]  所以當孩子睡醒的時候,
[00:12:29.000 --> 00:12:32.000]  未必會見到父母。
[00:12:32.000 --> 00:12:36.000]  大師人說,當我睡醒的時候,
[00:12:36.000 --> 00:12:39.000]  上帝仍然和我一起,
[00:12:39.000 --> 00:12:42.000]  他沒有離開過我的身邊。
[00:12:42.000 --> 00:12:45.000]  上帝就是這樣去關顧我,
[00:12:45.000 --> 00:12:49.000]  因為神可以突破人的限制。
[00:12:49.000 --> 00:12:51.000]  這段經文說到,
[00:12:51.000 --> 00:12:54.000]  上帝奉陪我,做我,
[00:12:54.000 --> 00:12:57.000]  看見我,而我同在,
[00:12:57.000 --> 00:13:01.000]  每個意念都是為我。
[00:13:01.000 --> 00:13:04.000]  有誰敢說自己每個意念,
[00:13:04.000 --> 00:13:07.000]  都是為了某一個人呢?
[00:13:07.000 --> 00:13:11.000]  你不要以為你的另一半可以做到,
[00:13:11.000 --> 00:13:13.000]  當然每一個人可以做到,
[00:13:13.000 --> 00:13:17.000]  因為這是超出人的能力範圍的事。
[00:13:17.000 --> 00:13:20.000]  我自己是一個媽媽,
[00:13:20.000 --> 00:13:23.000]  每一個媽媽的意念,
[00:13:23.000 --> 00:13:26.000]  時時都會在孩子的身上,
[00:13:26.000 --> 00:13:29.000]  她的眼睛只看著孩子。
[00:13:29.000 --> 00:13:34.000]  以前,我一直都是和奶奶一起住,
[00:13:34.000 --> 00:13:38.000]  我奶奶,我們一家人一起吃飯的時候,
[00:13:38.000 --> 00:13:41.000]  我奶奶的眼睛,
[00:13:41.000 --> 00:13:44.000]  只看著孩子,
[00:13:44.000 --> 00:13:46.000]  她連自己在吃什麼,
[00:13:46.000 --> 00:13:48.000]  其實都不知道,
[00:13:48.000 --> 00:13:50.000]  但是孩子吃少一道菜,
[00:13:50.000 --> 00:13:52.000]  她都馬上知道,
[00:13:52.000 --> 00:13:54.000]  就算是這樣,
[00:13:54.000 --> 00:13:57.000]  好像我奶奶那麼關注孩子,
[00:13:57.000 --> 00:14:01.000]  她的目光一直不離開孩子也好,
[00:14:01.000 --> 00:14:03.000]  人總是沒有可能,
[00:14:03.000 --> 00:14:05.000]  完全每一個思想,
[00:14:05.000 --> 00:14:09.000]  都放在我身上。
[00:14:09.000 --> 00:14:12.000]  但是上帝,他可以,
[00:14:12.000 --> 00:14:16.000]  為此私人向神發出,
[00:14:16.000 --> 00:14:20.000]  對神的奇妙發出一個讚嘆,
[00:14:20.000 --> 00:14:22.000]  他說:神啊!你的意念,
[00:14:22.000 --> 00:14:24.000]  向我何等寶貴?
[00:14:24.000 --> 00:14:26.000]  其數何等眾多?
[00:14:26.000 --> 00:14:29.000]  我約數點比海沙更多。
[00:14:29.000 --> 00:14:31.000]  你的意念,
[00:14:31.000 --> 00:14:33.000]  神的意念是什麼呢?
[00:14:33.000 --> 00:14:35.000]  就是神在我們身上的計劃,
[00:14:35.000 --> 00:14:38.000]  神已經為我們有很多,
[00:14:38.000 --> 00:14:40.000]  N那麼多種的計劃。
[00:14:40.000 --> 00:14:42.000]  Plan A我們不喜歡,
[00:14:42.000 --> 00:14:43.000]  會有Plan B,
[00:14:43.000 --> 00:14:45.000]  Plan B我不想去做的時候,
[00:14:45.000 --> 00:14:47.000]  有Plan C。
[00:14:47.000 --> 00:14:50.000]  神的這些向我的意念,
[00:14:50.000 --> 00:14:53.000]  每一個都是一個寶貴的意念。
[00:14:53.000 --> 00:14:57.000]  下面有一首詩歌,
[00:14:57.000 --> 00:15:00.000]  想和大家一起去唱的時候,
[00:15:00.000 --> 00:15:03.000]  這首歌《如此認識我》,
[00:15:03.000 --> 00:15:06.000]  歌詞是根據詩篇139篇,
[00:15:06.000 --> 00:15:09.000]  1到18節來寫的。
[00:15:09.000 --> 00:15:12.000]  當大家去唱這首詩歌的時候,
[00:15:12.000 --> 00:15:15.000]  我很想大家去感受一下,
[00:15:15.000 --> 00:15:18.000]  神是怎樣去認識你的,
[00:15:18.000 --> 00:15:20.000]  感受一下,
[00:15:20.000 --> 00:15:22.000]  甚至在你不知道的部份,
[00:15:22.000 --> 00:15:24.000]  你明認識祂的時候,
[00:15:24.000 --> 00:15:25.000]  神都知道,
[00:15:25.000 --> 00:15:27.000]  這一個知道,
[00:15:27.000 --> 00:15:30.000]  是包含著愛的一個知道。
[00:15:30.000 --> 00:15:33.000]  在《二賽亞書》那裡說,
[00:15:33.000 --> 00:15:37.000]  「婦人依能忘記他吃奶的鷹蟹?
[00:15:37.000 --> 00:15:40.000]  或有忘記我卻不忘記你?
[00:15:40.000 --> 00:15:43.000]  看我將你銘刻在我手掌上,
[00:15:43.000 --> 00:15:46.000]  你的長門尚在我眼前。」
[00:15:46.000 --> 00:15:48.000]  耶利米書又說,
[00:15:48.000 --> 00:15:50.000]  「耶和華向以色列說,
[00:15:50.000 --> 00:15:52.000]  我已永遠的愛愛你,
[00:15:52.000 --> 00:15:55.000]  因此我以慈愛吸引你。」
[00:15:55.000 --> 00:15:59.000]  神就是用這份愛去關顧我,
[00:15:59.000 --> 00:16:01.000]  去認識我,
[00:16:01.000 --> 00:16:03.000]  去知道我。
[00:16:03.000 --> 00:16:07.000]  所以我們不需要去躲避神,
[00:16:07.000 --> 00:16:10.000]  而是要迎接這位,
[00:16:10.000 --> 00:16:12.000]  當你睡醒的時候,
[00:16:12.000 --> 00:16:15.000]  仍然跟你一起的這位神。
[00:16:15.000 --> 00:16:20.000]  讓我們繼續看這篇詩篇,
[00:16:20.000 --> 00:16:23.000]  因為這篇詩篇是未結束的。
[00:16:23.000 --> 00:16:27.000]  在十九到夜二節的時候,
[00:16:27.000 --> 00:16:32.000]  我們看到上帝怎樣在我情緒激烈的現場那裡。
[00:16:32.000 --> 00:16:34.000]  十九節說,
[00:16:34.000 --> 00:16:37.000]  「神啊!你必要殺六惡人,
[00:16:37.000 --> 00:16:40.000]  所以你們好留人血的,
[00:16:40.000 --> 00:16:42.000]  離開我去吧!
[00:16:42.000 --> 00:16:45.000]  因為他們說惡言頂撞你,
[00:16:45.000 --> 00:16:48.000]  你的仇敵也妄清你的名。」
[00:16:48.000 --> 00:16:50.000]  耶和華說,
[00:16:50.000 --> 00:16:51.000]  「恨護你的,
[00:16:51.000 --> 00:16:53.000]  我豈不恨護他們嗎?
[00:16:53.000 --> 00:16:54.000]  攻擊你的,
[00:16:54.000 --> 00:16:57.000]  我豈不憎厭他們嗎?
[00:16:57.000 --> 00:16:59.000]  我徹徹地恨護他們,
[00:16:59.000 --> 00:17:03.000]  以他們為仇敵。」
[00:17:03.000 --> 00:17:06.000]  似乎剛才到十八節的時候,
[00:17:06.000 --> 00:17:08.000]  不是挺好嗎?
[00:17:08.000 --> 00:17:12.000]  這篇詩篇已經收尾了,
[00:17:12.000 --> 00:17:14.000]  可以結束了。
[00:17:14.000 --> 00:17:20.000]  為何詩人仍然要寫下這十九到夜二節呢?
[00:17:20.000 --> 00:17:28.000]  而且這段經文似乎和前面十八節的經文有些格格不入。
[00:17:28.000 --> 00:17:31.000]  是不是搞錯了些什麼?
[00:17:31.000 --> 00:17:36.000]  原來詩人他和神這個美好的關係,
[00:17:36.000 --> 00:17:40.000]  現在受到很大的威脅。
[00:17:40.000 --> 00:17:43.000]  在十九到夜二節這段經文裏面,
[00:17:43.000 --> 00:17:47.000]  看到惡人的危險和威脅,
[00:17:47.000 --> 00:17:52.000]  是在破壞詩人和神的美好關係。
[00:17:52.000 --> 00:17:55.000]  詩人說那些惡人,
[00:17:55.000 --> 00:17:58.000]  不是單單與詩人對抗,
[00:17:58.000 --> 00:18:01.000]  乃是與神對抗。
[00:18:01.000 --> 00:18:02.000]  恨護這些惡人,
[00:18:02.000 --> 00:18:04.000]  就是恨護神的敵人。
[00:18:04.000 --> 00:18:08.000]  因為敵人是威脅到詩人和神的關係,
[00:18:08.000 --> 00:18:12.000]  所以詩人要盡量遠離這些敵人。
[00:18:12.000 --> 00:18:15.000]  其實詩篇一百三十九篇,
[00:18:15.000 --> 00:18:17.000]  是一首哀歌來的。
[00:18:17.000 --> 00:18:22.000]  因為詩人真實的身處的現場,
[00:18:22.000 --> 00:18:24.000]  正正是被逼迫,
[00:18:24.000 --> 00:18:25.000]  被控告,
[00:18:25.000 --> 00:18:30.000]  就是這樣血淋淋的一個戰場上,
[00:18:30.000 --> 00:18:34.000]  時刻與威脅著他的敵人對抗。
[00:18:34.000 --> 00:18:36.000]  這個充滿仇恨,
[00:18:36.000 --> 00:18:38.000]  血腥的圖畫,
[00:18:38.000 --> 00:18:42.000]  詩人好像變了另一個人一樣。
[00:18:42.000 --> 00:18:43.000]  他很想離開的,
[00:18:43.000 --> 00:18:46.000]  就是這個血淋淋的現場,
[00:18:46.000 --> 00:18:50.000]  他不是要離開上帝。
[00:18:50.000 --> 00:18:53.000]  當詩人藉著這段經文,
[00:18:53.000 --> 00:18:56.000]  十九到夜二節這段裏面,
[00:18:56.000 --> 00:18:59.000]  向上帝由心底裏面發出的,
[00:18:59.000 --> 00:19:02.000]  真摯那種情緒,
[00:19:02.000 --> 00:19:05.000]  就是他在真實現場,
[00:19:05.000 --> 00:19:09.000]  他的場景裏面真正的感受。
[00:19:09.000 --> 00:19:11.000]  他知道上帝會聽到,
[00:19:11.000 --> 00:19:12.000]  會明白,
[00:19:12.000 --> 00:19:15.000]  他內心那種澎湃的情緒,
[00:19:15.000 --> 00:19:18.000]  就是因為現實的處境裏面,
[00:19:18.000 --> 00:19:21.000]  引發的那些情緒。
[00:19:21.000 --> 00:19:26.000]  現在都可以向主誠實地去傾訴。
[00:19:26.000 --> 00:19:31.000]  這些情緒也適當地得到轉化。
[00:19:31.000 --> 00:19:34.000]  詩人又再次確保,
[00:19:34.000 --> 00:19:39.000]  他跟上帝那種緊密的關係不改變。
[00:19:39.000 --> 00:19:41.000]  上帝仍然始終如一的,
[00:19:41.000 --> 00:19:44.000]  一如既往地去關顧著自己。
[00:19:44.000 --> 00:19:47.000]  詩人就可以重回到,
[00:19:47.000 --> 00:19:51.000]  心理安全的狀態裏面。
[00:19:51.000 --> 00:19:54.000]  原來這段經文,
[00:19:54.000 --> 00:19:57.000]  從十九到夜二節這個處境,
[00:19:57.000 --> 00:20:01.000]  時時都會發生在我們現實的生活裏面。
[00:20:01.000 --> 00:20:03.000]  在這樣的現場裏面,
[00:20:03.000 --> 00:20:08.000]  往往使我們產生很激烈的情緒。
[00:20:08.000 --> 00:20:09.000]  沒錯,
[00:20:09.000 --> 00:20:13.000]  我們往往都很想一切都是美好的,
[00:20:13.000 --> 00:20:15.000]  但是現實並不是,
[00:20:15.000 --> 00:20:17.000]  好像我們想像中,
[00:20:17.000 --> 00:20:19.000]  那一幅美麗的圖畫的時候,
[00:20:19.000 --> 00:20:21.000]  我怎樣去面對,
[00:20:21.000 --> 00:20:23.000]  我怎樣去消化,
[00:20:23.000 --> 00:20:24.000]  我怎樣去理解,
[00:20:24.000 --> 00:20:27.000]  我怎樣回到跟上帝在一起,
[00:20:27.000 --> 00:20:31.000]  那一幅美麗的圖畫裏面呢?
[00:20:31.000 --> 00:20:33.000]  我想跟大家分享,
[00:20:33.000 --> 00:20:37.000]  我自己一些的經歷。
[00:20:37.000 --> 00:20:40.000]  就在剛剛這個星期裏面,
[00:20:40.000 --> 00:20:42.000]  我發現我打算,
[00:20:42.000 --> 00:20:44.000]  我計劃了很久,
[00:20:44.000 --> 00:20:46.000]  要報讀的一個課程,
[00:20:46.000 --> 00:20:48.000]  不成功,
[00:20:48.000 --> 00:20:50.000]  我就跟自己說,
[00:20:50.000 --> 00:20:52.000]  不要緊,
[00:20:52.000 --> 00:20:54.000]  不讀這個,
[00:20:54.000 --> 00:20:56.000]  就讀別的東西,
[00:20:56.000 --> 00:20:59.000]  神智有安排的。
[00:20:59.000 --> 00:21:01.000]  接著我又發現,
[00:21:01.000 --> 00:21:03.000]  我申請的一個認證,
[00:21:03.000 --> 00:21:08.000]  好像又不是很被人接納的時候,
[00:21:08.000 --> 00:21:10.000]  我又跟自己說,
[00:21:10.000 --> 00:21:11.000]  不要緊,
[00:21:11.000 --> 00:21:13.000]  這次申請不到,
[00:21:13.000 --> 00:21:17.000]  就下次再試過。
[00:21:17.000 --> 00:21:20.000]  我以為我自己已經可以很坦然地去面對,
[00:21:20.000 --> 00:21:23.000]  以及去接受,
[00:21:23.000 --> 00:21:25.000]  但是當我發現自己,
[00:21:25.000 --> 00:21:27.000]  開始為一些小事,
[00:21:27.000 --> 00:21:29.000]  去爆發我的情緒的時候,
[00:21:29.000 --> 00:21:31.000]  我就知道了,
[00:21:31.000 --> 00:21:33.000]  我以為已經可以接受,
[00:21:33.000 --> 00:21:36.000]  以及消化的那些事情,
[00:21:36.000 --> 00:21:38.000]  原來沒有消失到,
[00:21:38.000 --> 00:21:39.000]  仍然存在,
[00:21:39.000 --> 00:21:41.000]  甚至還在累積著,
[00:21:41.000 --> 00:21:45.000]  只是被我壓抑著。
[00:21:45.000 --> 00:21:49.000]  當我終於可以靜下來的時候,
[00:21:49.000 --> 00:21:51.000]  我向神承認,
[00:21:51.000 --> 00:21:55.000]  我自己消化不了這些事情,
[00:21:55.000 --> 00:21:58.000]  我同時向神傾訴,
[00:21:58.000 --> 00:22:00.000]  那些充滿在我裡面,
[00:22:00.000 --> 00:22:02.000]  那種的失望,
[00:22:02.000 --> 00:22:03.000]  失落,
[00:22:03.000 --> 00:22:04.000]  沮喪,
[00:22:04.000 --> 00:22:06.000]  以及委屈,
[00:22:06.000 --> 00:22:08.000]  我感受到,
[00:22:08.000 --> 00:22:11.000]  神在這裡聽著我說,
[00:22:11.000 --> 00:22:17.000]  當我聽到我裡面那些很澎湃的情緒之後,
[00:22:17.000 --> 00:22:19.000]  我感受到,
[00:22:19.000 --> 00:22:23.000]  神一直在我的旁邊,
[00:22:23.000 --> 00:22:25.000]  祂坐在這裡,
[00:22:25.000 --> 00:22:31.000]  就是這樣靜靜地聽著我傾訴,
