
[00:00:00.000 --> 00:00:06.000]  今天我們的經文是尼希米基一章四到十一節
[00:02:16.000 --> 00:02:17.000]  大家可能都有想過
[00:02:17.000 --> 00:02:19.000]  實際我們低頭祈禱那一刻
[00:02:19.000 --> 00:02:21.000]  神已經知道了我們的需要
[00:02:21.000 --> 00:02:23.000]  甚至我們要說什麼
[00:02:23.000 --> 00:02:25.000]  所以可能我們一低頭祈禱那一刻
[00:02:25.000 --> 00:02:27.000]  什麼都不用說
[00:02:27.000 --> 00:02:28.000]  只是說感謝主
[00:02:28.000 --> 00:02:32.000]  因為他已經聽了我們無聲的禱告就足夠了
[00:02:32.000 --> 00:02:34.000]  所以他有個意思
[00:02:34.000 --> 00:02:36.000]  我覺得都是有意思的
[00:02:36.000 --> 00:02:38.000]  但是今天如果我們看
[00:02:38.000 --> 00:02:42.000]  尼西米的一章四到十一節
[00:02:42.000 --> 00:02:43.000]  我們就發覺
[00:02:43.000 --> 00:02:47.000]  他不只是說感謝主這麼簡單
[00:02:47.000 --> 00:02:49.000]  他說了很多東西
[00:02:49.000 --> 00:02:53.000]  第一樣東西就是在一章五到七節那裡
[00:02:53.000 --> 00:02:55.000]  一章五到七節
[00:02:55.000 --> 00:02:57.000]  我們一起讀一章五到七節
[00:02:57.000 --> 00:02:59.000]  一二三
[00:03:20.000 --> 00:03:22.000]  我與惡魔都有罪
[00:03:22.000 --> 00:03:38.000]  你們若犯了
[00:03:38.000 --> 00:03:41.000]  我就把你們分散在萬眾
[00:03:41.000 --> 00:03:43.000]  但是你們若歸向我
[00:03:43.000 --> 00:03:45.000]  謹守不合我的誡理
[00:03:45.000 --> 00:03:47.000]  你們被我殺的人
[00:03:47.000 --> 00:03:49.000]  雖在醫院
[00:03:49.000 --> 00:03:51.000]  我也曾經坐在你身邊
[00:03:51.000 --> 00:03:52.000]  消瘁了
[00:03:52.000 --> 00:03:54.000]  但是我所遵習的規定
[00:03:54.000 --> 00:03:56.000]  絕對是不合
[00:03:56.000 --> 00:03:58.000]  且小於你們
[00:03:58.000 --> 00:03:59.000]  你們百姓
[00:03:59.000 --> 00:04:01.000]  就算利用大事
[00:04:01.000 --> 00:04:03.000]  也不在你們身邊
[00:04:03.000 --> 00:04:04.000]  主啊
[00:04:04.000 --> 00:04:07.000]  求你贈以聽你們的福氣
[00:04:07.000 --> 00:04:09.000]  因為你們不適應
[00:04:09.000 --> 00:04:11.000]  不適應你們
[00:04:11.000 --> 00:04:12.000]  不適應你們
[00:04:12.000 --> 00:04:14.000]  不適應你們
[00:04:17.000 --> 00:04:19.000]  好像夠了
[00:04:19.000 --> 00:04:21.000]  怎樣也好
[00:04:21.000 --> 00:04:23.000]  我們先讀五到七節
[00:04:23.000 --> 00:04:25.000]  第一樣東西
[00:04:25.000 --> 00:04:29.000]  尼希米佐就是承認神的信實和慈愛
[00:04:29.000 --> 00:04:33.000]  他一開始的時候有一個問題
[00:04:33.000 --> 00:04:35.000]  在第三節
[00:04:35.000 --> 00:04:37.000]  剛好我們沒有讀那一節
[00:04:37.000 --> 00:04:39.000]  他說有一個弟兄
[00:04:39.000 --> 00:04:41.000]  這個弟兄是甚麼我們不知道
[00:04:41.000 --> 00:04:45.000]  可能是血緣的弟兄
[00:04:45.000 --> 00:04:47.000]  還有一個可能性是
[00:04:47.000 --> 00:04:48.000]  大家都是同族人
[00:04:48.000 --> 00:04:50.000]  所以叫做弟兄也知道
[00:04:50.000 --> 00:04:52.000]  來到跟他說
[00:04:52.000 --> 00:04:55.000]  耶路撒冷的城牆破壞
[00:04:55.000 --> 00:04:56.000]  破爛
[00:04:56.000 --> 00:04:59.000]  然後人民受到凌辱
[00:04:59.000 --> 00:05:01.000]  尼希米就很不開心
[00:05:01.000 --> 00:05:03.000]  他在神面前
[00:05:03.000 --> 00:05:05.000]  所以他就祈禱
[00:05:05.000 --> 00:05:06.000]  甚至禁食祈禱
[00:05:06.000 --> 00:05:08.000]  哭泣
[00:05:08.000 --> 00:05:10.000]  如果我們真的想知道
[00:05:10.000 --> 00:05:12.000]  尼希米為何有這個反應
[00:05:12.000 --> 00:05:14.000]  我們要知道一點歷史
[00:05:14.000 --> 00:05:16.000]  不用怕
[00:05:16.000 --> 00:05:17.000]  我不會講很多歷史給你聽
[00:05:17.000 --> 00:05:18.000]  只是一點點
[00:05:18.000 --> 00:05:19.000]  讓你明白
[00:05:19.000 --> 00:05:21.000]  這裏發生了甚麼事
[00:05:21.000 --> 00:05:23.000]  尼希米那時候
[00:05:23.000 --> 00:05:25.000]  一章一節和二章一節
[00:05:25.000 --> 00:05:27.000]  講的皇帝是亞達舍西王
[00:05:27.000 --> 00:05:30.000]  很多人覺得這是亞達舍西王第一世
[00:05:30.000 --> 00:05:35.000]  亞達舍西王是464至423
[00:05:35.000 --> 00:05:38.000]  主前464至423
[00:05:38.000 --> 00:05:40.000]  做皇帝
[00:05:40.000 --> 00:05:43.000]  因為他說是亞達舍西王的第二十年
[00:05:43.000 --> 00:05:48.000]  所以那一年是主前的445年
[00:05:48.000 --> 00:05:50.000]  很少在聖經裏
[00:05:50.000 --> 00:05:52.000]  我們可以那麼肯定
[00:05:52.000 --> 00:05:53.000]  只有一個date
[00:05:53.000 --> 00:05:55.000]  是一個經文
[00:05:55.000 --> 00:05:57.000]  這一次如無意外
[00:05:57.000 --> 00:06:00.000]  主前445年
[00:06:00.000 --> 00:06:02.000]  我講完之後
[00:06:02.000 --> 00:06:03.000]  大家可能會說
[00:06:03.000 --> 00:06:04.000]  那是甚麼
[00:06:04.000 --> 00:06:05.000]  是的
[00:06:05.000 --> 00:06:06.000]  在神學院
[00:06:06.000 --> 00:06:07.000]  我這樣講
[00:06:07.000 --> 00:06:08.000]  那些人都不太知道
[00:06:08.000 --> 00:06:10.000]  44年有甚麼特別的事發生
[00:06:10.000 --> 00:06:12.000]  你又要知道之前發生的事
[00:06:12.000 --> 00:06:15.000]  之前發生的事就是他們回歸
[00:06:15.000 --> 00:06:18.000]  回歸那一年是538年
[00:06:18.000 --> 00:06:21.000]  而去到差不多515年
[00:06:21.000 --> 00:06:23.000]  他們已經是重建聖殿
[00:06:23.000 --> 00:06:26.000]  所以以斯拉一章到六章
[00:06:26.000 --> 00:06:29.000]  講他們重建聖殿完結那一刻
[00:06:29.000 --> 00:06:33.000]  實在是主前的515年
[00:06:33.000 --> 00:06:36.000]  尼希米離開以斯拉
[00:06:36.000 --> 00:06:38.000]  是70年左右
[00:06:38.000 --> 00:06:42.000]  尼希米離開重建聖殿
[00:06:42.000 --> 00:06:43.000]  是70年左右
[00:06:43.000 --> 00:06:45.000]  所以你不要以為
[00:06:45.000 --> 00:06:47.000]  尼希米和以斯拉的交隔
[00:06:47.000 --> 00:06:49.000]  實在已經過了70年
[00:06:49.000 --> 00:06:51.000]  70年之後
[00:06:51.000 --> 00:06:53.000]  城牆還破爛
[00:06:53.000 --> 00:06:56.000]  如果是計他們一開始回歸
[00:06:56.000 --> 00:06:57.000]  去到這個時期
[00:06:57.000 --> 00:06:59.000]  是93年左右
[00:06:59.000 --> 00:07:00.000]  90幾年
[00:07:00.000 --> 00:07:02.000]  那你就明白為甚麼
[00:07:02.000 --> 00:07:04.000]  90幾年之後
[00:07:04.000 --> 00:07:06.000]  城牆還破爛
[00:07:06.000 --> 00:07:09.000]  尼希米覺得悲傷
[00:07:09.000 --> 00:07:11.000]  大家有沒有試過
[00:07:11.000 --> 00:07:12.000]  祈禱一件事
[00:07:12.000 --> 00:07:14.000]  祈禱了一兩年左右
[00:07:14.000 --> 00:07:18.000]  有時候我們幾個月已經不耐煩
[00:07:18.000 --> 00:07:21.000]  一兩年我們已經很不耐煩
[00:07:21.000 --> 00:07:24.000]  質疑神究竟有沒有聽我們禱告
[00:07:24.000 --> 00:07:25.000]  如果有一件事
[00:07:25.000 --> 00:07:27.000]  我們祈禱了十年八年
[00:07:27.000 --> 00:07:28.000]  可能我們已經開始唱
[00:07:28.000 --> 00:07:31.000]  神你在哪裡那些歌
[00:07:31.000 --> 00:07:33.000]  現在已經是90幾年
[00:07:33.000 --> 00:07:35.000]  一開始的時候尼希米還未出世
[00:07:35.000 --> 00:07:37.000]  甚至很可能
[00:07:37.000 --> 00:07:39.000]  重建聖殿的時候
[00:07:39.000 --> 00:07:41.000]  尼希米還未出世
[00:07:41.000 --> 00:07:43.000]  現在他已經長成一個人
[00:07:43.000 --> 00:07:45.000]  城牆還破爛
[00:07:45.000 --> 00:07:47.000]  所以他很不開心
[00:07:47.000 --> 00:07:49.000]  向神哭泣
[00:07:49.000 --> 00:07:51.000]  禁食祈禱
[00:07:51.000 --> 00:07:52.000]  就是這個意思
[00:07:52.000 --> 00:07:54.000]  不過在這一刻的時候
[00:07:54.000 --> 00:07:55.000]  我們就明白了一些事
[00:07:55.000 --> 00:07:56.000]  關於尼希米
[00:07:56.000 --> 00:07:58.000]  因為尼希米在祈禱的時候
[00:07:58.000 --> 00:08:01.000]  他的情況是真實的
[00:08:01.000 --> 00:08:03.000]  他是誠懇的
[00:08:03.000 --> 00:08:06.000]  有時候我們好像覺得
[00:08:06.000 --> 00:08:07.000]  如果我們的情況是真實
[00:08:07.000 --> 00:08:08.000]  我們是誠懇
[00:08:08.000 --> 00:08:09.000]  神好像搶了我們
[00:08:09.000 --> 00:08:11.000]  就一定要聽我們禱告
[00:08:11.000 --> 00:08:13.000]  但如果你看我們剛才讀的經文
[00:08:13.000 --> 00:08:16.000]  尼希米的態度是沒有這樣的態度
[00:08:16.000 --> 00:08:19.000]  不是假設我們的情況是真實
[00:08:19.000 --> 00:08:20.000]  我們真的很危急
[00:08:20.000 --> 00:08:21.000]  需要主
[00:08:21.000 --> 00:08:24.000]  我們很誠懇虔誠地祈禱
[00:08:24.000 --> 00:08:26.000]  神就一定要聽我們禱告
[00:08:26.000 --> 00:08:29.000]  實在反而尼希米就沒有這個態度
[00:08:29.000 --> 00:08:31.000]  他的態度去到神面前
[00:08:31.000 --> 00:08:34.000]  是謙卑甚至是凝聚的態度
[00:08:34.000 --> 00:08:36.000]  我講一個故事
[00:08:36.000 --> 00:08:37.000]  不知道你們認不認識一個人
[00:08:37.000 --> 00:08:39.000]  叫做Max Lucado
[00:08:39.000 --> 00:08:41.000]  Lucado就算你沒有聽過他的名字
[00:08:41.000 --> 00:08:42.000]  可能你聽過他的故事
[00:08:42.000 --> 00:08:44.000]  因為照我所知
[00:08:44.000 --> 00:08:47.000]  香港很多牧師傳道都很喜歡讀他的書
[00:08:47.000 --> 00:08:49.000]  有時候可能你聽到他的故事
[00:08:49.000 --> 00:08:51.000]  不過你不知道是他的東西
[00:08:51.000 --> 00:08:53.000]  Max Lucado有一次
[00:08:53.000 --> 00:08:57.000]  在南美洲巴西教書
[00:08:57.000 --> 00:09:01.000]  你知道巴西有很多有錢人
[00:09:01.000 --> 00:09:04.000]  不過也有很多窮人
[00:09:04.000 --> 00:09:07.000]  所以每一次Max Lucado
[00:09:07.000 --> 00:09:13.000]  一走出門口去大學的路程中
[00:09:13.000 --> 00:09:16.000]  很多小朋友走過來
[00:09:16.000 --> 00:09:17.000]  就跟他說
[00:09:17.000 --> 00:09:20.000]  先生給我點錢
[00:09:20.000 --> 00:09:22.000]  先生給我點東西吃
[00:09:22.000 --> 00:09:24.000]  真的很多
[00:09:24.000 --> 00:09:27.000]  因為他們覺得美國人是很有錢的
[00:09:27.000 --> 00:09:31.000]  Max Lucado就正正是美國人的樣子
[00:09:31.000 --> 00:09:32.000]  高高大大
[00:09:32.000 --> 00:09:33.000]  站在那裏
[00:09:33.000 --> 00:09:34.000]  他們知道是美國人
[00:09:34.000 --> 00:09:36.000]  就走過來問他要點錢
[00:09:36.000 --> 00:09:37.000]  問他要點東西吃
[00:09:37.000 --> 00:09:39.000]  Max Lucado就說
[00:09:39.000 --> 00:09:41.000]  你都聽得多過頭
[00:09:41.000 --> 00:09:42.000]  經常都聽到的
[00:09:42.000 --> 00:09:44.000]  個個都是這樣說
[00:09:44.000 --> 00:09:46.000]  你能幫一個又不能幫第二個
[00:09:46.000 --> 00:09:48.000]  能幫第二個又不能幫第三個
[00:09:48.000 --> 00:09:49.000]  所以他就麻木了
[00:09:49.000 --> 00:09:50.000]  他怎麼做呢
[00:09:50.000 --> 00:09:51.000]  他沒有聽到
[00:09:51.000 --> 00:09:54.000]  他就一直走到大學
[00:09:54.000 --> 00:09:56.000]  直到有一次
[00:09:56.000 --> 00:09:57.000]  有一個小朋友
[00:09:57.000 --> 00:09:59.000]  也是六七歲左右
[00:09:59.000 --> 00:10:00.000]  走過來
[00:10:00.000 --> 00:10:01.000]  說同一件事
[00:10:01.000 --> 00:10:03.000]  先生給我點麵包吃
[00:10:03.000 --> 00:10:04.000]  可以嗎
[00:10:04.000 --> 00:10:06.000]  Max Lucado看著他
[00:10:06.000 --> 00:10:08.000]  覺得很想幫他
[00:10:08.000 --> 00:10:09.000]  那怎麼辦呢
[00:10:09.000 --> 00:10:10.000]  他就說
[00:10:10.000 --> 00:10:11.000]  好 你跟我來
[00:10:11.000 --> 00:10:16.000]  那裏有一個咖啡店
[00:10:16.000 --> 00:10:18.000]  走進去
[00:10:18.000 --> 00:10:22.000]  跟cashier的人說
[00:10:22.000 --> 00:10:25.000]  老闆 我要一杯咖啡
[00:10:25.000 --> 00:10:27.000]  一隻麵包
[00:10:27.000 --> 00:10:29.000]  麵包是小朋友選的
[00:10:29.000 --> 00:10:31.000]  他就給錢
[00:10:31.000 --> 00:10:33.000]  給錢的地方是一個地方
[00:10:33.000 --> 00:10:35.000]  然後拿咖啡的地方
[00:10:35.000 --> 00:10:37.000]  就在另一個地方
[00:10:37.000 --> 00:10:38.000]  Max Lucado給完錢
[00:10:38.000 --> 00:10:41.000]  他就有小朋友在那裏選麵包
[00:10:41.000 --> 00:10:43.000]  他就走去咖啡機那裏
[00:10:43.000 --> 00:10:45.000]  拿他的咖啡
[00:10:45.000 --> 00:10:46.000]  他說多數這種情況
[00:10:46.000 --> 00:10:48.000]  小朋友一拿就走了
[00:10:48.000 --> 00:10:50.000]  哪有空理你
[00:10:50.000 --> 00:10:53.000]  誰知這個小朋友就站在那裏等他
[00:10:53.000 --> 00:10:55.000]  等他回來
[00:10:55.000 --> 00:10:56.000]  他走到回來
[00:10:56.000 --> 00:10:57.000]  小朋友看著他
[00:10:57.000 --> 00:10:59.000]  先生 多謝你
[00:10:59.000 --> 00:11:00.000]  好多謝你
[00:11:00.000 --> 00:11:02.000]  然後才走
[00:11:02.000 --> 00:11:04.000]  Max Lucado就坐下來
[00:11:04.000 --> 00:11:05.000]  他自己說
[00:11:05.000 --> 00:11:07.000]  實在是遲了上學
[00:11:07.000 --> 00:11:09.000]  不過他只顧著想一件事
[00:11:09.000 --> 00:11:10.000]  他就說
[00:11:10.000 --> 00:11:12.000]  很多時候我們基督徒
[00:11:12.000 --> 00:11:15.000]  都不懂得感恩
[00:11:15.000 --> 00:11:16.000]  神幫了我們
[00:11:16.000 --> 00:11:17.000]  我們都不懂得感恩
[00:11:17.000 --> 00:11:18.000]  為甚麼呢
[00:11:18.000 --> 00:11:19.000]  幫是應該的
[00:11:19.000 --> 00:11:20.000]  不是嗎
[00:11:20.000 --> 00:11:21.000]  是不幫那一刻
[00:11:21.000 --> 00:11:23.000]  或者好像沒有聽到那一刻
[00:11:23.000 --> 00:11:25.000]  我們才埋怨
[00:11:25.000 --> 00:11:26.000]  是嗎
[00:11:26.000 --> 00:11:27.000]  但這個小朋友
[00:11:27.000 --> 00:11:29.000]  就反而沒有這個假設
[00:11:29.000 --> 00:11:31.000]  他沒有假設Max
[00:11:31.000 --> 00:11:33.000]  需要聽他講的
[00:11:33.000 --> 00:11:34.000]  所以當Max
[00:11:34.000 --> 00:11:36.000]  真的給他麵包的時候
[00:11:36.000 --> 00:11:38.000]  他覺得很感恩
[00:11:38.000 --> 00:11:39.000]  所以Max Lucado說
[00:11:39.000 --> 00:11:40.000]  實在這件事
[00:11:40.000 --> 00:11:42.000]  反而是我們值得學的
[00:11:42.000 --> 00:11:44.000]  今日我們的經文
[00:11:44.000 --> 00:11:45.000]  如果你看尼希米
[00:11:45.000 --> 00:11:48.000]  他正正有這個態度
[00:11:48.000 --> 00:11:51.000]  他的情況是真實的
[00:11:51.000 --> 00:11:53.000]  他的問題是真實的
[00:11:53.000 --> 00:11:55.000]  他是很誠懇的
[00:11:55.000 --> 00:11:56.000]  他沒有假設
[00:11:56.000 --> 00:11:59.000]  神一定要幫
[00:11:59.000 --> 00:12:00.000]  他的態度是甚麼呢
[00:12:00.000 --> 00:12:01.000]  他的態度
[00:12:01.000 --> 00:12:03.000]  反而是認罪的態度
[00:12:03.000 --> 00:12:04.000]  因為他知道
[00:12:04.000 --> 00:12:06.000]  為甚麼會弄成這樣
[00:12:06.000 --> 00:12:09.000]  當年他們敬拜別的神
[00:12:09.000 --> 00:12:10.000]  離開神
[00:12:10.000 --> 00:12:13.000]  所以亡國
[00:12:13.000 --> 00:12:15.000]  現在回來了
[00:12:15.000 --> 00:12:17.000]  但是那些人民的心
[00:12:17.000 --> 00:12:19.000]  都是不冷不熱
[00:12:19.000 --> 00:12:20.000]  去明白的
[00:12:20.000 --> 00:12:22.000]  所以去為他自己
[00:12:22.000 --> 00:12:23.000]  祈禱認罪
[00:12:23.000 --> 00:12:25.000]  去為他的子民
[00:12:25.000 --> 00:12:26.000]  祈禱認罪
[00:12:26.000 --> 00:12:28.000]  實在這裡我也要講一件事
[00:12:28.000 --> 00:12:29.000]  要講一講
[00:12:29.000 --> 00:12:31.000]  因為原來江湖傳聞
[00:12:31.000 --> 00:12:33.000]  就是現在有些人
[00:12:33.000 --> 00:12:36.000]  甚至流行為自己的祖先
[00:12:36.000 --> 00:12:38.000]  祈禱認罪
[00:12:38.000 --> 00:12:39.000]  大家有沒有聽過
[00:12:39.000 --> 00:12:41.000]  我本來沒有聽過
[00:12:41.000 --> 00:12:43.000]  但有一次我記得在辦公室
[00:12:43.000 --> 00:12:45.000]  一群學生湧進來
[00:12:45.000 --> 00:12:47.000]  問我一些問題
[00:12:47.000 --> 00:12:49.000]  多數那些學生湧進來
[00:12:49.000 --> 00:12:51.000]  在辦公室湧進來
[00:12:51.000 --> 00:12:52.000]  要你回答一個問題
[00:12:52.000 --> 00:12:53.000]  有幾個可能性
[00:12:53.000 --> 00:12:55.000]  一 求分
[00:12:55.000 --> 00:12:57.000]  即是分數的分
[00:12:57.000 --> 00:13:00.000]  二 就是他們不滿意
[00:13:00.000 --> 00:13:03.000]  某些assignment太多
[00:13:03.000 --> 00:13:04.000]  那些東西
[00:13:04.000 --> 00:13:05.000]  學生很厲害
[00:13:05.000 --> 00:13:07.000]  沒理由一個人進來
[00:13:07.000 --> 00:13:09.000]  一定一來就一群
[00:13:09.000 --> 00:13:10.000]  還有一個可能性
[00:13:10.000 --> 00:13:12.000]  就是他們在爭論
[00:13:12.000 --> 00:13:13.000]  爭論不知什麼
[00:13:13.000 --> 00:13:14.000]  沒人能贏
[00:13:14.000 --> 00:13:16.000]  最後當然要找老師
[00:13:16.000 --> 00:13:18.000]  講究竟誰對誰錯
[00:13:18.000 --> 00:13:20.000]  如果是講舊約
[00:13:20.000 --> 00:13:21.000]  當然找舊約老師
[00:13:21.000 --> 00:13:23.000]  衝進來就問我
[00:13:23.000 --> 00:13:24.000]  他們都沒有問我
[00:13:24.000 --> 00:13:26.000]  究竟我有沒有空
[00:13:26.000 --> 00:13:27.000]  招呼他們
[00:13:27.000 --> 00:13:29.000]  其實當時我是在寫東西的
[00:13:29.000 --> 00:13:30.000]  如果大家在寫東西
[00:13:30.000 --> 00:13:31.000]  你知道的
[00:13:31.000 --> 00:13:34.000]  你是很聚精聚神地寫的
[00:13:34.000 --> 00:13:36.000]  打破了我的思路
[00:13:36.000 --> 00:13:38.000]  現在我要change channel
[00:13:38.000 --> 00:13:40.000]  回答他們的問題
[00:13:40.000 --> 00:13:42.000]  好吧 算了
[00:13:42.000 --> 00:13:43.000]  聽他們說
[00:13:43.000 --> 00:13:44.000]  原來他們說
[00:13:44.000 --> 00:13:45.000]  有些人說
[00:13:45.000 --> 00:13:46.000]  現在我們要
[00:13:46.000 --> 00:13:50.000]  不只是為自己認罪
[00:13:50.000 --> 00:13:54.000]  要為祖先認罪
[00:13:54.000 --> 00:13:56.000]  甚至約伯也是這樣
[00:13:56.000 --> 00:14:00.000]  為了兒女獻祭
[00:14:00.000 --> 00:14:01.000]  我說你有沒有想過
[00:14:01.000 --> 00:14:03.000]  約伯的小朋友之後
[00:14:03.000 --> 00:14:04.000]  什麼事發生
[00:14:04.000 --> 00:14:06.000]  就是都不要跟他們
[00:14:06.000 --> 00:14:08.000]  不是啊 尼熙米也是這樣
[00:14:08.000 --> 00:14:09.000]  很多個都是這樣
[00:14:09.000 --> 00:14:10.000]  實在是的
[00:14:10.000 --> 00:14:11.000]  是真的
[00:14:11.000 --> 00:14:13.000]  我和你說一樣東西
[00:14:13.000 --> 00:14:14.000]  我們不需要的
[00:14:14.000 --> 00:14:16.000]  因為以色列人
[00:14:16.000 --> 00:14:20.000]  是一個民族同神納約的
[00:14:20.000 --> 00:14:22.000]  我們今天信主
[00:14:22.000 --> 00:14:25.000]  不可以一個民族信主
[00:14:25.000 --> 00:14:28.000]  你不可以為了你的民族去信主
[00:14:28.000 --> 00:14:31.000]  我為了王家族去信主
[00:14:31.000 --> 00:14:32.000]  是不可以的
[00:14:32.000 --> 00:14:35.000]  所以在舊約裏面
[00:14:35.000 --> 00:14:36.000]  以色列人
[00:14:36.000 --> 00:14:37.000]  你可以說
[00:14:37.000 --> 00:14:38.000]  這一方面是獨一無二的
[00:14:38.000 --> 00:14:39.000]  是他們整個民族
[00:14:39.000 --> 00:14:41.000]  在神面前納約的
[00:14:41.000 --> 00:14:42.000]  所以他們認罪
[00:14:42.000 --> 00:14:44.000]  都是整個一族認罪的
[00:14:44.000 --> 00:14:47.000]  現在尼熙米就做了一件事
[00:14:47.000 --> 00:14:50.000]  我就算多疼愛我兒子也好
[00:14:50.000 --> 00:14:52.000]  我不可以幫他認罪
[00:14:52.000 --> 00:14:54.000]  他要自己去神那裏認罪
[00:14:54.000 --> 00:14:55.000]  我多疼愛我兒子也好
[00:14:55.000 --> 00:14:57.000]  我不可以幫他信主
[00:14:57.000 --> 00:14:58.000]  他要自己信主
[00:14:58.000 --> 00:15:00.000]  所以這裏是新舊約
[00:15:00.000 --> 00:15:01.000]  是有點分別的
[00:15:01.000 --> 00:15:02.000]  無論如何
[00:15:02.000 --> 00:15:04.000]  尼熙米就做了一件事
[00:15:04.000 --> 00:15:05.000]  他的態度是怎樣呢
[00:15:05.000 --> 00:15:08.000]  他的態度是謙卑到神面前
[00:15:08.000 --> 00:15:10.000]  認罪 懇求神
[00:15:10.000 --> 00:15:13.000]  去肯定神的慈愛和信實
[00:15:13.000 --> 00:15:14.000]  第二件事
[00:15:14.000 --> 00:15:17.000]  他就是呼求神的慈愛和信實
[00:15:17.000 --> 00:15:19.000]  如果你看第八節和九節
[00:15:19.000 --> 00:15:22.000]  實際上他就是在說神的話語
[00:15:22.000 --> 00:15:24.000]  他的禱告建基於什麼呢
[00:15:24.000 --> 00:15:27.000]  是建基於神的話語
[00:15:27.000 --> 00:15:29.000]  我不知道大家有沒有試過
[00:15:29.000 --> 00:15:31.000]  祈禱是用經文祈禱
[00:15:31.000 --> 00:15:33.000]  聖經的經文祈禱
[00:15:33.000 --> 00:15:35.000]  用聖經的經文祈禱是好的
[00:15:35.000 --> 00:15:37.000]  因為神寫了話語進去之後
[00:15:37.000 --> 00:15:40.000]  他要為自己說的話負責任
[00:15:40.000 --> 00:15:46.000]  沒有理由神也不會為自己的話語負責任
[00:15:46.000 --> 00:15:49.000]  所以用聖經的經文來祈禱
[00:15:49.000 --> 00:15:51.000]  是對的 是最好的
[00:15:51.000 --> 00:15:53.000]  不過要做一點點功夫
[00:15:53.000 --> 00:15:54.000]  為什麼呢
[00:15:54.000 --> 00:15:55.000]  你又不可以總之
[00:15:55.000 --> 00:15:58.000]  什麼在聖經裏面有的經文拿來
[00:15:58.000 --> 00:15:59.000]  這樣就有祈禱
[00:15:59.000 --> 00:16:00.000]  例如
[00:16:00.000 --> 00:16:03.000]  留乃與物之地與我們無關
[00:16:03.000 --> 00:16:06.000]  除非你想移民到以色列
[00:16:06.000 --> 00:16:08.000]  不過就算你移民到以色列
[00:16:08.000 --> 00:16:09.000]  也與我們無關
[00:16:09.000 --> 00:16:12.000]  這是猶太人的事
[00:16:12.000 --> 00:16:15.000]  我們不是英許之地
[00:16:15.000 --> 00:16:17.000]  我們是新天新地
[00:16:17.000 --> 00:16:19.000]  是有點不同的
[00:16:19.000 --> 00:16:23.000]  我們等候的是新天新地將來的產業
