
[00:00:00.000 --> 00:00:02.000]  丁姐妹主內平安
[00:06:50.000 --> 00:06:52.000]  經文這樣去描述
[00:06:52.000 --> 00:06:54.000]  那裏說他們就每日在
[00:06:54.000 --> 00:06:56.000]  殿裏在家裏不住的
[00:06:56.000 --> 00:06:58.000]  教訓人
[00:06:58.000 --> 00:07:00.000]  傳耶穌是基督
[00:07:00.000 --> 00:07:02.000]  經文給我們看到
[00:07:02.000 --> 00:07:04.000]  如果那時承接著第五章
[00:07:04.000 --> 00:07:06.000]  繼續下去的時候
[00:07:06.000 --> 00:07:08.000]  就給我們看到
[00:07:08.000 --> 00:07:10.000]  雖然使徒已經不斷
[00:07:10.000 --> 00:07:12.000]  盡力在那裏教導和
[00:07:12.000 --> 00:07:14.000]  傳福音
[00:07:14.000 --> 00:07:16.000]  但是問題
[00:07:16.000 --> 00:07:18.000]  依然會出現
[00:07:18.000 --> 00:07:20.000]  經文給我們看到
[00:07:20.000 --> 00:07:22.000]  教會的人數
[00:07:22.000 --> 00:07:24.000]  不斷增長
[00:07:24.000 --> 00:07:26.000]  但是同時間問題
[00:07:26.000 --> 00:07:28.000]  不斷的發生和增加
[00:07:28.000 --> 00:07:30.000]  有人努力
[00:07:30.000 --> 00:07:32.000]  在那裏做神的工作
[00:07:32.000 --> 00:07:34.000]  不斷在那裏傳福音
[00:07:34.000 --> 00:07:36.000]  教導神的說話
[00:07:36.000 --> 00:07:38.000]  但是
[00:07:38.000 --> 00:07:40.000]  有人在另一方面
[00:07:40.000 --> 00:07:42.000]  發怨言
[00:07:42.000 --> 00:07:44.000]  有人很熱心在那裏侍奉
[00:07:44.000 --> 00:07:46.000]  但是有人仍然對教會
[00:07:46.000 --> 00:07:48.000]  很多的不滿
[00:07:48.000 --> 00:07:50.000]  這個不單只是
[00:07:50.000 --> 00:07:52.000]  早期教會的現況
[00:07:52.000 --> 00:07:54.000]  何嘗今日建政不是同樣有
[00:07:54.000 --> 00:07:56.000]  這樣的情況嗎
[00:07:56.000 --> 00:07:58.000]  是我們無法迴避
[00:07:58.000 --> 00:08:00.000]  亦都是現實會
[00:08:00.000 --> 00:08:02.000]  發現的問題
[00:08:02.000 --> 00:08:04.000]  就正如經文
[00:08:04.000 --> 00:08:06.000]  很清楚講到
[00:08:06.000 --> 00:08:08.000]  教會不是一個完美的地方
[00:08:08.000 --> 00:08:10.000]  越來經文
[00:08:10.000 --> 00:08:12.000]  更加講到
[00:08:12.000 --> 00:08:14.000]  不單只是人數的倍增
[00:08:14.000 --> 00:08:16.000]  令到問題出現
[00:08:16.000 --> 00:08:18.000]  更重要的是當中講有不同語言的人
[00:08:18.000 --> 00:08:20.000]  一群是分散在
[00:08:20.000 --> 00:08:22.000]  各地講希臘話的人
[00:08:22.000 --> 00:08:24.000]  另外一群是聚居在巴勒斯坦一帶
[00:08:24.000 --> 00:08:26.000]  講阿南文的人
[00:08:26.000 --> 00:08:28.000]  語言上的差異
[00:08:28.000 --> 00:08:30.000]  文化上的差異
[00:08:30.000 --> 00:08:32.000]  帶來了很大的分歧
[00:08:32.000 --> 00:08:34.000]  很多的誤會
[00:08:34.000 --> 00:08:36.000]  很多的不適應
[00:08:36.000 --> 00:08:38.000]  丁姐妹
[00:08:38.000 --> 00:08:40.000]  不要以為文化的差異
[00:08:40.000 --> 00:08:42.000]  是會
[00:08:42.000 --> 00:08:44.000]  很小事
[00:08:44.000 --> 00:08:46.000]  可能文化的差異帶來很大的誤會
[00:08:46.000 --> 00:08:48.000]  一對宣教士夫婦
[00:08:48.000 --> 00:08:50.000]  去到一個有土著
[00:08:50.000 --> 00:08:52.000]  居住的地方
[00:08:52.000 --> 00:08:54.000]  去做福音的工作
[00:08:54.000 --> 00:08:56.000]  開始的時候
[00:08:56.000 --> 00:08:58.000]  開始工作非常順利
[00:08:58.000 --> 00:09:00.000]  很多人特別是一個族長
[00:09:00.000 --> 00:09:02.000]  帶著很多人來出席教會的崇拜
[00:09:02.000 --> 00:09:04.000]  各項的活動
[00:09:04.000 --> 00:09:06.000]  大家很投入
[00:09:06.000 --> 00:09:08.000]  開始有人去決志信主
[00:09:08.000 --> 00:09:10.000]  這對宣教士夫婦
[00:09:10.000 --> 00:09:12.000]  很開心很感恩
[00:09:12.000 --> 00:09:14.000]  更感恩的
[00:09:14.000 --> 00:09:16.000]  就是神賜給她
[00:09:16.000 --> 00:09:18.000]  有一個BB
[00:09:18.000 --> 00:09:20.000]  BB沒多久就出生了
[00:09:20.000 --> 00:09:22.000]  一個很可愛的女兒
[00:09:22.000 --> 00:09:24.000]  但是當
[00:09:24.000 --> 00:09:26.000]  女兒漸漸長大的時候
[00:09:26.000 --> 00:09:28.000]  頭幾個月
[00:09:28.000 --> 00:09:30.000]  他們開始發現教會一個問題
[00:09:30.000 --> 00:09:32.000]  就是人數越來越少
[00:09:32.000 --> 00:09:34.000]  越來越少
[00:09:34.000 --> 00:09:36.000]  最後
[00:09:36.000 --> 00:09:38.000]  連一個人都沒有回教會
[00:09:38.000 --> 00:09:42.000]  宣教士夫婦很
[00:09:42.000 --> 00:09:44.000]  詫異為什麼會有這樣的情況
[00:09:44.000 --> 00:09:46.000]  於是就去
[00:09:46.000 --> 00:09:48.000]  找了一個最大的那個
[00:09:48.000 --> 00:09:50.000]  找一個族長來問
[00:09:50.000 --> 00:09:52.000]  為什麼會有這樣的問題
[00:09:52.000 --> 00:09:54.000]  族長
[00:09:54.000 --> 00:09:56.000]  單刀直入毫不掩飾地告訴他
[00:09:56.000 --> 00:09:58.000]  是因為你們是食人的
[00:09:58.000 --> 00:10:02.000]  宣教士很驚訝
[00:10:02.000 --> 00:10:04.000]  究竟你在說什麼
[00:10:04.000 --> 00:10:06.000]  族長就說
[00:10:06.000 --> 00:10:08.000]  你們初來的時候
[00:10:08.000 --> 00:10:10.000]  很好的帶了一些罐頭食物給我們
[00:10:10.000 --> 00:10:12.000]  我們知道
[00:10:12.000 --> 00:10:14.000]  當我們在那個罐外
[00:10:14.000 --> 00:10:16.000]  如果是看到那些
[00:10:16.000 --> 00:10:18.000]  紅豆的
[00:10:18.000 --> 00:10:20.000]  打開來真的有紅豆的
[00:10:20.000 --> 00:10:22.000]  看到有玉米的
[00:10:22.000 --> 00:10:24.000]  打開來真的有玉米的
[00:10:24.000 --> 00:10:26.000]  但是當你的寶寶出生之後
[00:10:26.000 --> 00:10:28.000]  我發覺
[00:10:28.000 --> 00:10:30.000]  你開始扔那些瓶子
[00:10:30.000 --> 00:10:32.000]  是有一個人頭在的
[00:10:32.000 --> 00:10:34.000]  所以我們覺得你是食人族
[00:10:34.000 --> 00:10:38.000]  文化的差異
[00:10:38.000 --> 00:10:40.000]  想不到帶來這麼大的一個誤會
[00:10:40.000 --> 00:10:44.000]  弟兄姊妹
[00:10:44.000 --> 00:10:46.000]  其實不要以為這個情況
[00:10:46.000 --> 00:10:48.000]  是出現在早期的教會
[00:10:48.000 --> 00:10:50.000]  這個情況豈不是出現在
[00:10:50.000 --> 00:10:52.000]  今天香港
[00:10:52.000 --> 00:10:54.000]  我們豈不是感同身受
[00:10:54.000 --> 00:10:56.000]  自由行水火客中港之間的矛盾
[00:10:56.000 --> 00:10:58.000]  不斷地衝擊著
[00:10:58.000 --> 00:11:00.000]  我們今天的社會
[00:11:00.000 --> 00:11:02.000]  有時候我們甚至不知道
[00:11:02.000 --> 00:11:04.000]  怎麼去處理
[00:11:04.000 --> 00:11:06.000]  不要說這麼遠
[00:11:06.000 --> 00:11:08.000]  說近一點
[00:11:08.000 --> 00:11:10.000]  說回自己的教會
[00:11:10.000 --> 00:11:12.000]  過去一段時間
[00:11:12.000 --> 00:11:14.000]  我們去說我們希望發展教會的事工
[00:11:14.000 --> 00:11:16.000]  我們有普通話事工
[00:11:16.000 --> 00:11:18.000]  我們有英文事工
[00:11:18.000 --> 00:11:20.000]  就好像今天這個時間
[00:11:20.000 --> 00:11:22.000]  在五樓
[00:11:22.000 --> 00:11:24.000]  我們就開始第一次的英文崇拜
[00:11:24.000 --> 00:11:28.000]  但是弟兄姊妹我問你
[00:11:28.000 --> 00:11:30.000]  你準備好了沒有
[00:11:30.000 --> 00:11:32.000]  你準備好文化的差異
[00:11:32.000 --> 00:11:34.000]  會帶來的衝擊了沒有
[00:11:34.000 --> 00:11:36.000]  我相信
[00:11:36.000 --> 00:11:38.000]  當我們說希望教會增長
[00:11:38.000 --> 00:11:40.000]  人數增加
[00:11:40.000 --> 00:11:42.000]  發展這件事工那件事工
[00:11:42.000 --> 00:11:44.000]  希望我們去用多元的文化
[00:11:44.000 --> 00:11:46.000]  來去服侍弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  我相信沒有人會反對的
[00:11:48.000 --> 00:11:50.000]  大家都舉手贊成的
[00:11:50.000 --> 00:11:52.000]  但是只不過去問
[00:11:52.000 --> 00:11:54.000]  你準備好了沒有
[00:11:54.000 --> 00:11:58.000]  你有沒有為這些事工去祈禱
[00:11:58.000 --> 00:12:00.000]  你有沒有為自己的心
[00:12:00.000 --> 00:12:02.000]  怎麼去期望
[00:12:02.000 --> 00:12:04.000]  教會發展事工來去祈禱
[00:12:04.000 --> 00:12:08.000]  早期的教會出現的問題
[00:12:08.000 --> 00:12:10.000]  今天同樣會出現在我們裏面
[00:12:10.000 --> 00:12:12.000]  如果我們
[00:12:12.000 --> 00:12:14.000]  不好好去處理不好去
[00:12:14.000 --> 00:12:16.000]  預備好自己的時候
[00:12:16.000 --> 00:12:18.000]  問題同樣會是嚴重
[00:12:18.000 --> 00:12:24.000]  撒旦對教會的攻擊
[00:12:24.000 --> 00:12:26.000]  很多時不是外來的
[00:12:26.000 --> 00:12:28.000]  而是在教會裏面發生的
[00:12:28.000 --> 00:12:30.000]  所以第六章
[00:12:30.000 --> 00:12:32.000]  剛才大家讀的就是在說
[00:12:32.000 --> 00:12:34.000]  教會裏面的不合一
[00:12:34.000 --> 00:12:36.000]  我相信
[00:12:36.000 --> 00:12:38.000]  魔鬼撒旦是很厲害的
[00:12:38.000 --> 00:12:40.000]  他藉著很多小小的誤會
[00:12:40.000 --> 00:12:42.000]  一些是非
[00:12:42.000 --> 00:12:44.000]  一句說話那種誤傳
[00:12:44.000 --> 00:12:46.000]  都會帶起弟兄姊妹之間
[00:12:46.000 --> 00:12:48.000]  很多的猜疑
[00:12:48.000 --> 00:12:50.000]  很多的誤會
[00:12:50.000 --> 00:12:52.000]  試圖怎麼去面對呢
[00:12:52.000 --> 00:12:54.000]  於是
[00:12:54.000 --> 00:12:56.000]  十二使徒就叫眾門徒來
[00:12:56.000 --> 00:12:58.000]  經文給我們看到
[00:12:58.000 --> 00:13:00.000]  針對教會內部的問題
[00:13:00.000 --> 00:13:02.000]  使徒就作出很快的回應
[00:13:02.000 --> 00:13:04.000]  開會商議
[00:13:04.000 --> 00:13:06.000]  尋求解決的辦法
[00:13:06.000 --> 00:13:08.000]  即時的開會
[00:13:08.000 --> 00:13:10.000]  也都顯示得到
[00:13:10.000 --> 00:13:12.000]  問題的嚴重性
[00:13:12.000 --> 00:13:16.000]  給我們看到經文的描述
[00:13:16.000 --> 00:13:18.000]  只是輕輕帶過
[00:13:18.000 --> 00:13:20.000]  有人抱怨
[00:13:20.000 --> 00:13:22.000]  沒有特別著眼去詳細講到
[00:13:22.000 --> 00:13:24.000]  還有什麼問題
[00:13:24.000 --> 00:13:26.000]  反而著眼看到
[00:13:26.000 --> 00:13:28.000]  怎麼去處理
[00:13:28.000 --> 00:13:30.000]  這個帶給我們很大的提醒
[00:13:30.000 --> 00:13:32.000]  很多時我們只是聚焦在
[00:13:32.000 --> 00:13:36.000]  種種的文原因
[00:13:36.000 --> 00:13:38.000]  但我沒有去想
[00:13:38.000 --> 00:13:40.000]  解決的方法
[00:13:40.000 --> 00:13:42.000]  於是十二使徒就帶著教會
[00:13:42.000 --> 00:13:44.000]  他們不是用高壓的
[00:13:44.000 --> 00:13:46.000]  就是說我們現在要這樣去做
[00:13:46.000 --> 00:13:48.000]  而是他們怎樣
[00:13:48.000 --> 00:13:50.000]  召開大會
[00:13:50.000 --> 00:13:52.000]  召所有人來
[00:13:52.000 --> 00:13:54.000]  也都顯示得到他們沒有忽略任何一個群體
[00:13:54.000 --> 00:13:56.000]  就好像剛才
[00:13:56.000 --> 00:13:58.000]  有講希臘話的人
[00:13:58.000 --> 00:14:00.000]  就去抱怨那些人
[00:14:00.000 --> 00:14:02.000]  就叫他們來
[00:14:02.000 --> 00:14:04.000]  一起來開會商議
[00:14:04.000 --> 00:14:06.000]  顯示得到
[00:14:06.000 --> 00:14:08.000]  他們對制度那種不是一成不變的
[00:14:08.000 --> 00:14:10.000]  是不可以
[00:14:10.000 --> 00:14:12.000]  僵化的
[00:14:12.000 --> 00:14:14.000]  當中讓我看到
[00:14:14.000 --> 00:14:16.000]  其實使徒在處理事情方面
[00:14:16.000 --> 00:14:18.000]  是有逼切感
[00:14:18.000 --> 00:14:20.000]  和靈敏度在裏面
[00:14:20.000 --> 00:14:22.000]  逼切感
[00:14:22.000 --> 00:14:24.000]  是怎樣呢
[00:14:24.000 --> 00:14:26.000]  逼切感是我們
[00:14:26.000 --> 00:14:28.000]  如果我們見到需要處理的事情
[00:14:28.000 --> 00:14:30.000]  我們不會視而不見
[00:14:30.000 --> 00:14:32.000]  我們不會
[00:14:32.000 --> 00:14:34.000]  放下它不理
[00:14:34.000 --> 00:14:36.000]  容讓事情發酵
[00:14:36.000 --> 00:14:38.000]  頂姐妹
[00:14:38.000 --> 00:14:40.000]  今天當你面對小組裏面的問題
[00:14:40.000 --> 00:14:42.000]  面對團體裏面的問題
[00:14:42.000 --> 00:14:44.000]  或者面對你侍奉群體的問題的時候
[00:14:44.000 --> 00:14:46.000]  你會不會視而不見呢
[00:14:46.000 --> 00:14:50.000]  因為當我們不理的時候
[00:14:50.000 --> 00:14:52.000]  小的事
[00:14:52.000 --> 00:14:54.000]  發酵成為大的事
[00:14:54.000 --> 00:14:56.000]  原本一個人的意見
[00:14:56.000 --> 00:14:58.000]  整件事情就扭曲了
[00:14:58.000 --> 00:15:00.000]  但是使徒
[00:15:00.000 --> 00:15:02.000]  去關心到
[00:15:02.000 --> 00:15:04.000]  那些發怨言的人
[00:15:04.000 --> 00:15:06.000]  那種感受
[00:15:06.000 --> 00:15:08.000]  他沒有漠視他們的感受
[00:15:08.000 --> 00:15:10.000]  也沒有漠視他們的需要
[00:15:10.000 --> 00:15:12.000]  相反
[00:15:12.000 --> 00:15:14.000]  他很逼切地
[00:15:14.000 --> 00:15:16.000]  馬上進行處理
[00:15:16.000 --> 00:15:18.000]  另一方面
[00:15:18.000 --> 00:15:20.000]  靈敏度
[00:15:20.000 --> 00:15:22.000]  靈敏度就是我們有沒有了解
[00:15:22.000 --> 00:15:24.000]  事情的始末
[00:15:24.000 --> 00:15:26.000]  有沒有持平地
[00:15:26.000 --> 00:15:28.000]  去作出處理呢
[00:15:28.000 --> 00:15:30.000]  很多時候
[00:15:30.000 --> 00:15:32.000]  我們對事情的處理
[00:15:32.000 --> 00:15:34.000]  是誤判了的情況
[00:15:34.000 --> 00:15:36.000]  而作出一個
[00:15:36.000 --> 00:15:38.000]  錯誤的處理
[00:15:38.000 --> 00:15:40.000]  當時使徒明白
[00:15:40.000 --> 00:15:42.000]  當中衍生的問題是源於
[00:15:42.000 --> 00:15:44.000]  人數倍增
[00:15:44.000 --> 00:15:46.000]  和語言文化差異
[00:15:46.000 --> 00:15:48.000]  所帶來的張力
[00:15:48.000 --> 00:15:50.000]  和一些弱勢社群就是那些寡婦
[00:15:50.000 --> 00:15:52.000]  他們被忽略
[00:15:52.000 --> 00:15:54.000]  他們切身
[00:15:54.000 --> 00:15:56.000]  每天很重要
