
[00:00:00.000 --> 00:00:04.000]  丁姐妹,早晨! 主內平安!
[00:02:18.000 --> 00:02:20.000]  我們最討厭的那些,
[00:02:20.000 --> 00:02:23.000]  經常都想清除它。
[00:02:23.000 --> 00:02:25.000]  現在我們不知道去到哪裡,
[00:02:25.000 --> 00:02:28.000]  我看到有一片漫天飄雪,
[00:02:28.000 --> 00:02:31.000]  好像是在你家附近那裡。
[00:02:31.000 --> 00:02:34.000]  漫天飄雪,全部都是野花的種子,
[00:02:34.000 --> 00:02:36.000]  在那裡飄來飄去。
[00:02:36.000 --> 00:02:39.000]  卑子和物子的比喻,
[00:02:39.000 --> 00:02:40.000]  我們就在想,
[00:02:40.000 --> 00:02:44.000]  為什麼我們這些種植的人,
[00:02:44.000 --> 00:02:48.000]  不早早去釣這些野草呢?
[00:02:48.000 --> 00:02:50.000]  耶穌就提醒我們,
[00:02:50.000 --> 00:02:52.000]  當我們去到野草的時候,
[00:02:52.000 --> 00:02:53.000]  我們就知道,
[00:02:53.000 --> 00:02:54.000]  很容易去到什麼?
[00:02:54.000 --> 00:02:57.000]  周邊我們種下去的那些好的,
[00:02:57.000 --> 00:03:01.000]  我們剛剛長出來的嫩芽。
[00:03:01.000 --> 00:03:03.000]  當我們這樣去到它的時候,
[00:03:03.000 --> 00:03:04.000]  是很困難的。
[00:03:04.000 --> 00:03:05.000]  主耶穌就說,
[00:03:05.000 --> 00:03:08.000]  要等到收成的時候,
[00:03:08.000 --> 00:03:11.000]  才去除這些野草,
[00:03:11.000 --> 00:03:13.000]  這些壞的草,
[00:03:13.000 --> 00:03:16.000]  要燒掉它們。
[00:03:16.000 --> 00:03:18.000]  我就問,
[00:03:18.000 --> 00:03:21.000]  究竟哪些是卑子,
[00:03:21.000 --> 00:03:22.000]  哪些是物子?
[00:03:22.000 --> 00:03:24.000]  你認不認得出來呢?
[00:03:24.000 --> 00:03:25.000]  很困難。
[00:03:25.000 --> 00:03:27.000]  所以為什麼我們說,
[00:03:27.000 --> 00:03:29.000]  不要那麼容易去到野草呢?
[00:03:29.000 --> 00:03:31.000]  有時候是認錯的。
[00:03:31.000 --> 00:03:34.000]  在我們中間,
[00:03:34.000 --> 00:03:35.000]  我就在想,
[00:03:35.000 --> 00:03:36.000]  是不是回教會,
[00:03:36.000 --> 00:03:39.000]  每個人都是基督徒呢?
[00:03:39.000 --> 00:03:42.000]  是不是他說自己是基督徒的時候,
[00:03:42.000 --> 00:03:44.000]  他就是基督徒呢?
[00:03:44.000 --> 00:03:46.000]  不是的,
[00:03:46.000 --> 00:03:47.000]  有假的,
[00:03:47.000 --> 00:03:49.000]  有假的,
[00:03:49.000 --> 00:03:52.000]  有披著什麼?
[00:03:52.000 --> 00:03:56.000]  究竟是羊皮的狼嗎?
[00:03:56.000 --> 00:03:58.000]  披著什麼?
[00:03:58.000 --> 00:03:59.000]  你以為它是羊,
[00:03:59.000 --> 00:04:01.000]  但其實它是狼。
[00:04:01.000 --> 00:04:02.000]  所以,
[00:04:02.000 --> 00:04:06.000]  耶穌在卑子和物子的比喻提醒我們,
[00:04:06.000 --> 00:04:10.000]  就是當它回來之前,
[00:04:10.000 --> 00:04:14.000]  我們就看看自己究竟是卑子還是物子。
[00:04:14.000 --> 00:04:16.000]  我們是在模仿基督徒嗎?
[00:04:16.000 --> 00:04:18.000]  我們真的是在跟隨它嗎?
[00:04:18.000 --> 00:04:20.000]  還是只是在模仿?
[00:04:20.000 --> 00:04:23.000]  虛有其名而已。
[00:04:23.000 --> 00:04:25.000]  今天我們真真正正要看的,
[00:04:25.000 --> 00:04:26.000]  進入主題,
[00:04:26.000 --> 00:04:29.000]  就是在說什麼的比喻?
[00:04:29.000 --> 00:04:30.000]  第三個比喻,
[00:04:30.000 --> 00:04:33.000]  芥菜種的比喻。
[00:04:33.000 --> 00:04:36.000]  我們在看這段經文之前,
[00:04:36.000 --> 00:04:40.000]  我們一起同心圖局。
[00:04:40.000 --> 00:04:41.000]  親愛的天父,
[00:04:41.000 --> 00:04:42.000]  我們感謝你,
[00:04:42.000 --> 00:04:46.000]  因為你差派你獨生的愛子耶穌基督,
[00:04:46.000 --> 00:04:48.000]  來到世上,
[00:04:48.000 --> 00:04:52.000]  祂不斷地去宣講天國的福音,
[00:04:52.000 --> 00:04:55.000]  祂不斷地穿梢過散,
[00:04:55.000 --> 00:04:58.000]  去醫治各種有需要的人,
[00:04:58.000 --> 00:05:00.000]  幫助軟弱的,
[00:05:00.000 --> 00:05:03.000]  要叫他們經歷在你裡面的釋放,
[00:05:03.000 --> 00:05:05.000]  醫治和拯救。
[00:05:05.000 --> 00:05:07.000]  今天也求你,
[00:05:07.000 --> 00:05:09.000]  幫助我們這裡每一個,
[00:05:09.000 --> 00:05:12.000]  都預備一個溫柔敏銳的心,
[00:05:12.000 --> 00:05:14.000]  去聆聽你的教導,
[00:05:14.000 --> 00:05:16.000]  接受你的安慰,
[00:05:16.000 --> 00:05:20.000]  而且聽見你給我們的提醒。
[00:05:20.000 --> 00:05:22.000]  求你幫助我們,
[00:05:22.000 --> 00:05:24.000]  讓你這一顆種子,
[00:05:24.000 --> 00:05:27.000]  在我們的心田裡面長大,
[00:05:27.000 --> 00:05:30.000]  成為一棵大樹,
[00:05:30.000 --> 00:05:32.000]  讓更多的人,
[00:05:32.000 --> 00:05:35.000]  在我們的生命裡面,都同得福音的好處。
[00:05:35.000 --> 00:05:37.000]  求天賦你這樣去祝福,
[00:05:37.000 --> 00:05:39.000]  這裡每一個的祈求。
[00:05:39.000 --> 00:05:40.000]  土各奉主耶穌,
[00:05:40.000 --> 00:05:41.000]  德聖明治祈求。
[00:05:41.000 --> 00:05:42.000]  阿們。
[00:05:42.000 --> 00:05:43.000]  好,
[00:05:43.000 --> 00:05:47.000]  我們剛才主席和領事的,
[00:05:47.000 --> 00:05:49.000]  敬拜隊就給我們看了,
[00:05:49.000 --> 00:05:50.000]  這段短短的經文,
[00:05:50.000 --> 00:05:52.000]  只有多少節?
[00:05:52.000 --> 00:05:53.000]  兩節而已。
[00:05:53.000 --> 00:05:56.000]  所以我們第一節,
[00:05:56.000 --> 00:05:58.000]  第一時間我們要講的,
[00:05:58.000 --> 00:06:03.000]  就是殺下了一個,原是八種類最少的種子。
[00:06:03.000 --> 00:06:06.000]  你看看這顆種子是小還是大?
[00:06:06.000 --> 00:06:07.000]  有大有小,
[00:06:07.000 --> 00:06:09.000]  但是其實都很小,
[00:06:09.000 --> 00:06:11.000]  最大的那顆都很小,
[00:06:11.000 --> 00:06:14.000]  如果對比要長成的樣式,
[00:06:14.000 --> 00:06:18.000]  現在是不是還是很小?
[00:06:18.000 --> 00:06:20.000]  我們要殺下,
[00:06:20.000 --> 00:06:24.000]  原是八種類最少的,
[00:06:24.000 --> 00:06:26.000]  接受天國。
[00:06:26.000 --> 00:06:28.000]  剛才我們,
[00:06:28.000 --> 00:06:30.000]  你接到這個種子的時候,
[00:06:30.000 --> 00:06:32.000]  你有什麼反應?
[00:06:32.000 --> 00:06:33.000]  你有什麼反應?
[00:06:33.000 --> 00:06:34.000]  你會不會在想,
[00:06:34.000 --> 00:06:36.000]  什麼來的?摸摸它?
[00:06:36.000 --> 00:06:37.000]  然後就說,
[00:06:37.000 --> 00:06:38.000]  多謝了,
[00:06:38.000 --> 00:06:39.000]  不用了,
[00:06:39.000 --> 00:06:41.000]  我不喜歡的,
[00:06:41.000 --> 00:06:43.000]  還是你會說,
[00:06:43.000 --> 00:06:44.000]  給我這些東西,
[00:06:44.000 --> 00:06:45.000]  心裡想而已,
[00:06:45.000 --> 00:06:46.000]  你沒有回應的,
[00:06:46.000 --> 00:06:47.000]  給我這些東西,
[00:06:47.000 --> 00:06:48.000]  我受不了了,
[00:06:48.000 --> 00:06:49.000]  然後就不知道,
[00:06:49.000 --> 00:06:51.000]  塞在哪裡了,
[00:06:51.000 --> 00:06:53.000]  你還能找到它嗎?
[00:06:53.000 --> 00:06:54.000]  有沒有找出來?
[00:06:54.000 --> 00:06:56.000]  是呀,
[00:06:56.000 --> 00:06:58.000]  雖然這個不是芥菜種,
[00:06:58.000 --> 00:07:00.000]  但是我給你這個種子的原因,
[00:07:00.000 --> 00:07:03.000]  就是好看到世人,
[00:07:03.000 --> 00:07:05.000]  怎樣看天國。
[00:07:05.000 --> 00:07:06.000]  耶穌說這顆種子,
[00:07:06.000 --> 00:07:08.000]  就好像天國,
[00:07:08.000 --> 00:07:10.000]  其實世人怎樣看天國呢?
[00:07:10.000 --> 00:07:11.000]  就是這樣,
[00:07:11.000 --> 00:07:13.000]  就是很輕視它。
[00:07:13.000 --> 00:07:14.000]  為什麼?
[00:07:14.000 --> 00:07:16.000]  就是很虛無飄渺,
[00:07:16.000 --> 00:07:17.000]  聽到你說天國的事,
[00:07:17.000 --> 00:07:19.000]  就覺得這麼虛無飄渺,
[00:07:19.000 --> 00:07:21.000]  一轉頭就走了,
[00:07:21.000 --> 00:07:23.000]  又或者你收了,
[00:07:23.000 --> 00:07:24.000]  你可能都不知道,
[00:07:24.000 --> 00:07:25.000]  塞到哪裡去了,
[00:07:25.000 --> 00:07:27.000]  放下了,
[00:07:27.000 --> 00:07:29.000]  又忘記了。
[00:07:29.000 --> 00:07:31.000]  天國就是這樣,
[00:07:31.000 --> 00:07:33.000]  很容易被人錯過了,
[00:07:33.000 --> 00:07:35.000]  很容易被人,
[00:07:35.000 --> 00:07:37.000]  不知道放著放著,
[00:07:37.000 --> 00:07:38.000]  放到哪裡去了,
[00:07:38.000 --> 00:07:41.000]  雖然我們是,
[00:07:41.000 --> 00:07:43.000]  知道這個不是芥菜種,
[00:07:43.000 --> 00:07:46.000]  但是我們真真實實體驗到,
[00:07:46.000 --> 00:07:48.000]  甚至乎是我們自己,
[00:07:48.000 --> 00:07:52.000]  怎樣看天國的呢?
[00:07:52.000 --> 00:07:55.000]  耶穌就是一個,
[00:07:55.000 --> 00:07:57.000]  很珍惜天國的人。
[00:07:57.000 --> 00:08:01.000]  而祂走遍各城各鄉,
[00:08:01.000 --> 00:08:04.000]  就是要宣講天國近了,
[00:08:04.000 --> 00:08:07.000]  你們應當悔改。
[00:08:07.000 --> 00:08:10.000]  祂殺下了天國的種子,
[00:08:10.000 --> 00:08:11.000]  當然了,
[00:08:11.000 --> 00:08:14.000]  不是每個人預備好的心田,
[00:08:14.000 --> 00:08:16.000]  所以落在老婆女,
[00:08:16.000 --> 00:08:19.000]  或者荊棘女淺土中,
[00:08:19.000 --> 00:08:22.000]  可能一曬就沒有了。
[00:08:22.000 --> 00:08:24.000]  我不知道,
[00:08:24.000 --> 00:08:27.000]  你在香港生活的時候,
[00:08:27.000 --> 00:08:29.000]  或者你有沒有去過香港,
[00:08:29.000 --> 00:08:31.000]  在香港呢,
[00:08:31.000 --> 00:08:33.000]  我大兒子出生的時候,
[00:08:33.000 --> 00:08:35.000]  我是住在南丫島的,
[00:08:35.000 --> 00:08:37.000]  那這裡不是南丫島啊,
[00:08:37.000 --> 00:08:40.000]  這裡只是中環的碼頭,
[00:08:40.000 --> 00:08:41.000]  是南丫島的,
[00:08:41.000 --> 00:08:44.000]  我們必要搭的船。
[00:08:44.000 --> 00:08:47.000]  我知道有人住在馬灣的,
[00:08:47.000 --> 00:08:49.000]  就很明白了,
[00:08:49.000 --> 00:08:51.000]  他應該很明白我。
[00:08:51.000 --> 00:08:52.000]  有一次,
[00:08:52.000 --> 00:08:54.000]  當我生完大兒子,
[00:08:54.000 --> 00:08:56.000]  即是第一次出門,
[00:08:56.000 --> 00:08:58.000]  意思是我要出去工作,
[00:08:58.000 --> 00:09:00.000]  我把兒子放在家裡,
[00:09:00.000 --> 00:09:04.000]  我晚上趕船回到南丫島,
[00:09:04.000 --> 00:09:06.000]  第一次的時候,
[00:09:06.000 --> 00:09:07.000]  我就想,
[00:09:07.000 --> 00:09:10.000]  可能遇得時間很短,
[00:09:10.000 --> 00:09:11.000]  我就,
[00:09:11.000 --> 00:09:12.000]  糟了,
[00:09:12.000 --> 00:09:13.000]  一下巴士,
[00:09:13.000 --> 00:09:14.000]  巴士站在那裡,
[00:09:14.000 --> 00:09:17.000]  站在IFC的面前,
[00:09:17.000 --> 00:09:19.000]  那你知道一下巴士就怎樣了嗎?
[00:09:19.000 --> 00:09:20.000]  當然要跑了,
[00:09:20.000 --> 00:09:21.000]  是港船嘛,
[00:09:21.000 --> 00:09:23.000]  那我就跑跑跑跑跑跑跑,
[00:09:23.000 --> 00:09:24.000]  誰知道,
[00:09:24.000 --> 00:09:26.000]  跑到沒多遠,
[00:09:26.000 --> 00:09:28.000]  我看到我快到了,
[00:09:28.000 --> 00:09:32.000]  就已經聽到,
[00:09:32.000 --> 00:09:33.000]  是呀,
[00:09:33.000 --> 00:09:35.000]  鈴聲響起,
[00:09:35.000 --> 00:09:37.000]  唉,
[00:09:37.000 --> 00:09:40.000]  船就慢慢走了,
[00:09:40.000 --> 00:09:41.000]  那我呢,
[00:09:41.000 --> 00:09:43.000]  那兩滴眼淚就流下來了,
[00:09:43.000 --> 00:09:46.000]  第一次放下兒子,
[00:09:46.000 --> 00:09:49.000]  然後如果我趕不到這班船呢,
[00:09:49.000 --> 00:09:51.000]  我就看不到他最後一面,
[00:09:51.000 --> 00:09:52.000]  不是不是,
[00:09:52.000 --> 00:09:55.000]  他看不到他臨睡之前的最後一面,
[00:09:55.000 --> 00:09:57.000]  他就已經睡著了,
[00:09:57.000 --> 00:09:59.000]  那所以呢,
[00:09:59.000 --> 00:10:04.000]  真的很無奈地看著船走,
[00:10:04.000 --> 00:10:06.000]  自己心裡就很自責,
[00:10:06.000 --> 00:10:08.000]  為什麼呢?
[00:10:08.000 --> 00:10:11.000]  那我不知道你有沒有試過這樣,
[00:10:11.000 --> 00:10:13.000]  蘇州過後,
[00:10:13.000 --> 00:10:15.000]  就什麼?
[00:10:15.000 --> 00:10:16.000]  沒有艇搭,
[00:10:16.000 --> 00:10:20.000]  那如果錯過的是一班船都還好,
[00:10:20.000 --> 00:10:22.000]  那就搭下一班囉,
[00:10:22.000 --> 00:10:23.000]  是不是?
[00:10:23.000 --> 00:10:25.000]  那但是,
[00:10:25.000 --> 00:10:28.000]  如果天國錯過了之後,
[00:10:28.000 --> 00:10:30.000]  我們的靈魂,
[00:10:30.000 --> 00:10:33.000]  還可以去哪裡呢?
[00:10:33.000 --> 00:10:34.000]  很感恩呢,
[00:10:34.000 --> 00:10:35.000]  在暑假裏面呢,
[00:10:35.000 --> 00:10:37.000]  我家人來探望我啦,
[00:10:37.000 --> 00:10:39.000]  現在我媽媽在哪裏呢?
[00:10:39.000 --> 00:10:40.000]  先看一下,
[00:10:40.000 --> 00:10:42.000]  我媽媽還在這裏,
[00:10:42.000 --> 00:10:45.000]  她在這裏留到九月,
[00:10:45.000 --> 00:10:47.000]  那,
[00:10:47.000 --> 00:10:49.000]  我媽媽很疼我的,
[00:10:49.000 --> 00:10:52.000]  大肚子的時候很照顧我,
[00:10:52.000 --> 00:10:55.000]  小朋友出生的時候又很幫助我,
[00:10:55.000 --> 00:10:57.000]  那我記得呢,
[00:10:57.000 --> 00:10:59.000]  以前我帶著個肚子,
[00:10:59.000 --> 00:11:01.000]  真的很大那時候,
[00:11:01.000 --> 00:11:04.000]  三十多吋巨肚子那時候,
[00:11:04.000 --> 00:11:06.000]  本來很瘦的,
[00:11:06.000 --> 00:11:08.000]  那很巨肚子的時候呢,
[00:11:08.000 --> 00:11:10.000]  我還到處去講道的時候,
[00:11:10.000 --> 00:11:13.000]  就是她陪我到處去講道了,
[00:11:13.000 --> 00:11:15.000]  那她經常都跟我說,
[00:11:15.000 --> 00:11:17.000]  我很喜歡聽你講道的,
[00:11:17.000 --> 00:11:18.000]  那其實呢,
[00:11:18.000 --> 00:11:19.000]  我想跟我媽媽說,
[00:11:19.000 --> 00:11:22.000]  我也很喜歡聽她講道理的,
[00:11:22.000 --> 00:11:25.000]  我也很喜歡聽她講她,
[00:11:25.000 --> 00:11:28.000]  分享她的人生的道理,
[00:11:28.000 --> 00:11:29.000]  特別呢,
[00:11:29.000 --> 00:11:32.000]  有一個道理我記得到現在的,
[00:11:32.000 --> 00:11:33.000]  就是呢,
[00:11:33.000 --> 00:11:36.000]  她分享了一件遺憾的事,
[00:11:36.000 --> 00:11:38.000]  遺憾的事是什麼呢?
[00:11:38.000 --> 00:11:40.000]  就是在她年輕的時候,
[00:11:40.000 --> 00:11:42.000]  她有機會入讀理工,
[00:11:42.000 --> 00:11:44.000]  讀設計的,
[00:11:44.000 --> 00:11:45.000]  但是呢,
[00:11:45.000 --> 00:11:47.000]  她就看不起老師,
[00:11:47.000 --> 00:11:48.000]  覺得他們很差勁,
[00:11:48.000 --> 00:11:49.000]  教了一些東西,
[00:11:49.000 --> 00:11:50.000]  全部我都懂的,
[00:11:50.000 --> 00:11:53.000]  那她就半途就二廢,
[00:11:53.000 --> 00:11:55.000]  她又不喜歡那個老師,
[00:11:55.000 --> 00:11:58.000]  那就放棄了這個學習,
[00:11:58.000 --> 00:12:00.000]  雖然最後她都很成功,
[00:12:00.000 --> 00:12:02.000]  自己設計衣服,
[00:12:02.000 --> 00:12:03.000]  製衣,
[00:12:03.000 --> 00:12:04.000]  零售,
[00:12:04.000 --> 00:12:06.000]  一條龍做完了,
[00:12:06.000 --> 00:12:07.000]  但是她很遺憾,
[00:12:07.000 --> 00:12:09.000]  她跟我說她很遺憾,
[00:12:09.000 --> 00:12:10.000]  她沒有堅持下去,
[00:12:10.000 --> 00:12:13.000]  拿了那張砂紙給她,
[00:12:13.000 --> 00:12:14.000]  過去的事呢,
[00:12:14.000 --> 00:12:17.000]  其實真的不能回頭了,
[00:12:17.000 --> 00:12:18.000]  但是呢,
[00:12:18.000 --> 00:12:20.000]  我媽媽就用了這個,
[00:12:20.000 --> 00:12:24.000]  這麼寶貴的經驗提醒我,
[00:12:24.000 --> 00:12:27.000]  不要走寶,
[00:12:27.000 --> 00:12:29.000]  那我很想跟媽媽說,
[00:12:29.000 --> 00:12:31.000]  我沒有走到這個,
[00:12:31.000 --> 00:12:34.000]  很重要的寶,天國,
[00:12:34.000 --> 00:12:36.000]  我沒有走到這個寶,
[00:12:36.000 --> 00:12:38.000]  那你對天國,
[00:12:38.000 --> 00:12:43.000]  有沒有好好地珍而重之呢?
[00:12:43.000 --> 00:12:44.000]  在這裡聖經說,
[00:12:44.000 --> 00:12:47.000]  這顆種子就好像天國,
[00:12:47.000 --> 00:12:49.000]  是很容易被輕視的,
[00:12:49.000 --> 00:12:51.000]  很容易被嫌棄的,
[00:12:51.000 --> 00:12:53.000]  一點都看不上眼,
[00:12:53.000 --> 00:12:55.000]  一聽到那些人,
[00:12:55.000 --> 00:12:57.000]  在說一些耶穌的東西,
[00:12:57.000 --> 00:12:58.000]  天國的東西,
[00:12:58.000 --> 00:13:02.000]  真是耳朵馬上閉上,
[00:13:02.000 --> 00:13:03.000]  有人呢,
[00:13:03.000 --> 00:13:05.000]  可能是錯過的,
[00:13:05.000 --> 00:13:06.000]  聽著聽著,
[00:13:06.000 --> 00:13:07.000]  可能覺得悶悶的,
[00:13:07.000 --> 00:13:10.000]  又走了去其他地方,
[00:13:10.000 --> 00:13:13.000]  有很多東西吸引他,
[00:13:13.000 --> 00:13:17.000]  天國就是一顆種子,
[00:13:17.000 --> 00:13:19.000]  耶穌告訴我們,
[00:13:19.000 --> 00:13:23.000]  可能祂會和你擦身而過,
[00:13:23.000 --> 00:13:26.000]  你有沒有好好地把握住,
[00:13:26.000 --> 00:13:28.000]  有沒有走開呢?
[00:13:28.000 --> 00:13:35.000]  這個後悔是終生永恆的遺憾,
[00:13:35.000 --> 00:13:39.000]  所以我們需要預備我們的心,
[00:13:39.000 --> 00:13:42.000]  成為一個好土的地方,
[00:13:42.000 --> 00:13:45.000]  讓這顆天國的種子,
[00:13:45.000 --> 00:13:47.000]  在裡面發芽成長,
[00:13:47.000 --> 00:13:50.000]  接受主耶穌的教導,
[00:13:50.000 --> 00:13:53.000]  成為天國的子民,
[00:13:53.000 --> 00:13:56.000]  而且我們可以期待的就是,
[00:13:56.000 --> 00:13:58.000]  祂長成之日,
[00:13:58.000 --> 00:14:01.000]  是比各樣的菜都大,
[00:14:01.000 --> 00:14:03.000]  在經文裡面,
[00:14:03.000 --> 00:14:04.000]  祂說,
[00:14:04.000 --> 00:14:08.000]  "源氏八種類最少的",
[00:14:08.000 --> 00:14:10.000]  等到長起來,
[00:14:10.000 --> 00:14:14.000]  卻比各樣的菜都大,
[00:14:14.000 --> 00:14:16.000]  馬太福音,
[00:14:16.000 --> 00:14:19.000]  祂裡面提的這個芥菜種的比喻,
[00:14:19.000 --> 00:14:21.000]  和另外一段的經文說信心,
[00:14:21.000 --> 00:14:24.000]  有一點點相似,
[00:14:24.000 --> 00:14:27.000]  很多人不敢去期待一些東西,
[00:14:27.000 --> 00:14:30.000]  不是因為不想擁有,
[00:14:30.000 --> 00:14:32.000]  而是不敢去想,
[00:14:32.000 --> 00:14:34.000]  怕什麼呢?
[00:14:34.000 --> 00:14:38.000]  怕期望越大,
[00:14:38.000 --> 00:14:40.000]  大家都知道,
[00:14:40.000 --> 00:14:42.000]  失望越大,
[00:14:42.000 --> 00:14:44.000]  是不是真理?
[00:14:44.000 --> 00:14:45.000]  No,
[00:14:45.000 --> 00:14:46.000]  我們一起說,
[00:14:46.000 --> 00:14:47.000]  不是,
[00:14:47.000 --> 00:14:48.000]  No,
[00:14:48.000 --> 00:14:49.000]  不是,
[00:14:49.000 --> 00:14:51.000]  很堅定地,
[00:14:51.000 --> 00:14:54.000]  要去否決這個歪理,
[00:14:54.000 --> 00:14:56.000]  其實,
[00:14:56.000 --> 00:14:58.000]  我們看到,
[00:14:58.000 --> 00:14:59.000]  期望,
[00:14:59.000 --> 00:15:01.000]  在祂裡面,
[00:15:01.000 --> 00:15:03.000]  祂好像唸咒語,
[00:15:03.000 --> 00:15:04.000]  唸咒語是怎樣呢?
[00:15:04.000 --> 00:15:05.000]  就是說,
[00:15:05.000 --> 00:15:09.000]  沒有期望就沒有失望,
[00:15:09.000 --> 00:15:12.000]  我們經常聽到有人這樣說,
[00:15:12.000 --> 00:15:14.000]  沒有期望就沒有失望,
[00:15:14.000 --> 00:15:16.000]  其實這個是魔咒,
[00:15:16.000 --> 00:15:18.000]  自己困住了自己,
[00:15:18.000 --> 00:15:21.000]  在低位裡面困住了自己,
[00:15:21.000 --> 00:15:23.000]  只是沒有波動而已,
[00:15:23.000 --> 00:15:25.000]  沒有升幅而已,
[00:15:25.000 --> 00:15:27.000]  沒有升,
[00:15:27.000 --> 00:15:28.000]  平靜,
[00:15:28.000 --> 00:15:33.000]  免除了情感上高的起起伏伏,
[00:15:33.000 --> 00:15:38.000]  但是一次維持的都是低水平,
[00:15:38.000 --> 00:15:39.000]  低水平,
[00:15:39.000 --> 00:15:43.000]  就好像我們看到香港的經濟一樣,
[00:15:43.000 --> 00:15:45.000]  很平穩,
[00:15:45.000 --> 00:15:47.000]  風平浪靜,
[00:15:47.000 --> 00:15:50.000]  一直維持低位,
[00:15:50.000 --> 00:15:52.000]  那是不是一件好事呢?
[00:15:52.000 --> 00:15:53.000]  我們經常在想,
[00:15:53.000 --> 00:15:55.000]  沒有期望就沒有失望,
[00:15:55.000 --> 00:15:57.000]  那是不是好事呢?
[00:15:57.000 --> 00:16:01.000]  還是悲涼呢?
[00:16:01.000 --> 00:16:02.000]  耶穌的比喻,
[00:16:02.000 --> 00:16:04.000]  是用當時的種子,
[00:16:04.000 --> 00:16:07.000]  跟祂長出來的菜,
[00:16:07.000 --> 00:16:09.000]  那個大小,
[00:16:09.000 --> 00:16:10.000]  小粒的種子,
[00:16:10.000 --> 00:16:11.000]  長出來竟然這麼大,
[00:16:11.000 --> 00:16:13.000]  大到好像一棵樹一樣,
[00:16:13.000 --> 00:16:15.000]  去說天國,
[00:16:15.000 --> 00:16:19.000]  是說天國不是可有可無的,
[00:16:19.000 --> 00:16:22.000]  是說天國值得我們去盼望,
[00:16:22.000 --> 00:16:25.000]  值得我們去追求,
[00:16:25.000 --> 00:16:28.000]  我們需要活在天國裏面,
[00:16:28.000 --> 00:16:31.000]  當我們接受主耶穌的時候,
[00:16:31.000 --> 00:16:35.000]  我們那一刻就成為基督徒,
[00:16:35.000 --> 00:16:39.000]  我們過去所犯的罪都得到赦免,
[00:16:39.000 --> 00:16:42.000]  而現在就活在天國裏面,
[00:16:42.000 --> 00:16:46.000]  將來是要進入天堂的,
[00:16:46.000 --> 00:16:50.000]  天國就是地上高畫出神的一個領域,
[00:16:50.000 --> 00:16:52.000]  屬神的領域,
[00:16:52.000 --> 00:16:57.000]  如果天國在你的心裏面,
