
[00:00:00.000 --> 00:00:09.800]  《錄音》或《錄影》的版權是屬於基督教宣導會不各堂所有
[00:02:29.500 --> 00:02:31.500]  溫度太高了
[00:02:31.500 --> 00:02:33.500]  在帳幕裡也很高溫
[00:02:33.500 --> 00:02:38.500]  他要在樹蔭下,在帳幕門口去投鼠
[00:02:38.500 --> 00:02:42.500]  這一幕其實很反映他的心情
[00:02:42.500 --> 00:02:46.500]  就像過去二十四年他一直等待上帝所做的事
[00:02:46.500 --> 00:02:51.500]  他用盡各種方法都未能得到一個屬於他和撒拉的兒子
[00:02:51.500 --> 00:02:54.500]  現在什麼都不能做了
[00:02:54.500 --> 00:02:58.500]  坐在那裡
[00:02:58.500 --> 00:03:00.500]  他坐在萬里象樹那裡
[00:03:00.500 --> 00:03:03.500]  那裡是他扎營很久的地方
[00:03:03.500 --> 00:03:06.500]  是他生命裡一個重要的家
[00:03:06.500 --> 00:03:10.500]  不過這些樹不是屬於他的
[00:03:10.500 --> 00:03:12.500]  是他一個阿摩利人朋友的
[00:03:12.500 --> 00:03:15.500]  他在那裡寄居很久了
[00:03:15.500 --> 00:03:19.500]  這些樹很高,高度可以最高去到二十五米
[00:03:19.500 --> 00:03:21.500]  想像一下有多高
[00:03:21.500 --> 00:03:22.500]  你多高?
[00:03:22.500 --> 00:03:24.500]  1.5至2米之間
[00:03:24.500 --> 00:03:27.500]  二十五米也不矮
[00:03:27.500 --> 00:03:32.500]  而且這些樹通常去到五米那麼高之上才開始分枝
[00:03:32.500 --> 00:03:38.500]  變成你真的可以在樹底下搭帳幕
[00:03:38.500 --> 00:03:42.500]  這些樹通常很長命
[00:03:42.500 --> 00:03:45.500]  動一下就一千年了
[00:03:45.500 --> 00:03:50.500]  所以常常都成為聖經裡的一些地標
[00:03:50.500 --> 00:03:52.500]  在這棵樹底下
[00:03:52.500 --> 00:03:56.500]  阿伯拉罕何時又再見到上帝這種顯現呢?
[00:03:56.500 --> 00:03:59.500]  十七章那裡說阿伯拉罕是九十九歲
[00:03:59.500 --> 00:04:03.500]  去到二十一章以撒出生他是一百歲
[00:04:03.500 --> 00:04:06.500]  而在這一刻撒拉還未懷孕
[00:04:06.500 --> 00:04:14.500]  即是說這件事剛剛在十七章發生那一堆國禮之後的事的幾個星期裡發生
[00:04:14.500 --> 00:04:16.500]  猶太拉比甚至推論
[00:04:16.500 --> 00:04:19.500]  因為阿伯拉罕在十七章剛剛接受國禮
[00:04:19.500 --> 00:04:22.500]  神是特意來探病
[00:04:22.500 --> 00:04:26.500]  探阿伯拉罕這個朋友
[00:04:26.500 --> 00:04:28.500]  從阿伯拉罕的角度來看
[00:04:28.500 --> 00:04:30.500]  他見到的這三個人
[00:04:30.500 --> 00:04:35.500]  是真真實實路經這個地方旅行的人
[00:04:35.500 --> 00:04:37.500]  早期教會認為
[00:04:37.500 --> 00:04:39.500]  以一個人的形象出現
[00:04:39.500 --> 00:04:43.500]  是道成肉身之前的耶穌基督或聖子
[00:04:43.500 --> 00:04:44.500]  留心
[00:04:44.500 --> 00:04:45.500]  見到三
[00:04:45.500 --> 00:04:49.500]  不要隨便說三為一體
[00:04:49.500 --> 00:04:51.500]  至少從後來的經文知道
[00:04:51.500 --> 00:04:55.500]  有一位說他會再回來
[00:04:55.500 --> 00:04:59.500]  他會讓事情成就那位肯定是上主耶和華自己
[00:04:59.500 --> 00:05:01.500]  另外兩位呢?
[00:05:01.500 --> 00:05:03.500]  再過一章他們去了所多瑪
[00:05:03.500 --> 00:05:05.500]  你記得了
[00:05:05.500 --> 00:05:07.500]  那兩個去所多瑪的天使
[00:05:07.500 --> 00:05:10.500]  要救羅德一家
[00:05:10.500 --> 00:05:12.500]  總之阿伯拉罕在這一刻
[00:05:12.500 --> 00:05:14.500]  其實未認出這些訪客的身份
[00:05:14.500 --> 00:05:16.500]  不過他就接待了他們
[00:05:16.500 --> 00:05:18.500]  今天我們在香港
[00:05:18.500 --> 00:05:22.500]  接待款待的文化很薄弱
[00:05:22.500 --> 00:05:25.500]  大家很注重大家的邊界
[00:05:25.500 --> 00:05:26.500]  晚堂最好
[00:05:26.500 --> 00:05:27.500]  可以坐得很疏
[00:05:27.500 --> 00:05:29.500]  不用黏著旁邊那個
[00:05:29.500 --> 00:05:32.500]  我們香港人很緊張那個界線
[00:05:32.500 --> 00:05:35.500]  社交禮儀是點到即止
[00:05:35.500 --> 00:05:38.500]  你明白我們有一個特別的訓練
[00:05:38.500 --> 00:05:42.500]  很小心接受別人請你吃飯或送禮
[00:05:42.500 --> 00:05:43.500]  為什麼?
[00:05:43.500 --> 00:05:47.500]  我們有幾十年的ICAC訓練
[00:05:47.500 --> 00:05:50.500]  不過同時我們不是很小心
[00:05:50.500 --> 00:05:55.500]  不是很理解到聖經裡的接待文化
[00:05:55.500 --> 00:05:56.500]  在古代的近東
[00:05:56.500 --> 00:05:58.500]  他們是要這樣去接待的
[00:05:58.500 --> 00:06:00.500]  很強的款待傳統
[00:06:00.500 --> 00:06:01.500]  因為他們的生存
[00:06:01.500 --> 00:06:03.500]  他們活在一個比較乾旱的地方
[00:06:03.500 --> 00:06:05.500]  有些甚至是沙漠地帶
[00:06:05.500 --> 00:06:06.500]  由一個地方去另一個地方
[00:06:06.500 --> 00:06:07.500]  中途很遠
[00:06:07.500 --> 00:06:08.500]  沒什麼食物的補給
[00:06:08.500 --> 00:06:09.500]  沒什麼水的補給
[00:06:09.500 --> 00:06:11.500]  遇到有人接待你
[00:06:11.500 --> 00:06:14.500]  是他們生存的關鍵
[00:06:14.500 --> 00:06:19.500]  阿伯拉罕接待這三個路人
[00:06:19.500 --> 00:06:20.500]  當他一看見他們
[00:06:20.500 --> 00:06:22.500]  經文說他就跑去迎接他們
[00:06:22.500 --> 00:06:24.500]  他俯伏在地
[00:06:24.500 --> 00:06:26.500]  也說要幫他們洗腳
[00:06:26.500 --> 00:06:29.500]  還說要提供他們食物
[00:06:29.500 --> 00:06:31.500]  提供了還要站在他們旁邊
[00:06:31.500 --> 00:06:33.500]  看著他們吃完
[00:06:33.500 --> 00:06:35.500]  像一個侍應一樣
[00:06:35.500 --> 00:06:40.500]  這些是典型的近東的待客之道
[00:06:40.500 --> 00:06:43.500]  他們是這樣對待客人的
[00:06:43.500 --> 00:06:45.500]  但是他的接待依然很特別
[00:06:45.500 --> 00:06:46.500]  留心吧
[00:06:46.500 --> 00:06:54.500]  九十九歲的老人家跑去急忙去做這件事
[00:06:54.500 --> 00:06:56.500]  他還是一族之長
[00:06:56.500 --> 00:06:58.500]  手下有三百一十八個男丁
[00:06:58.500 --> 00:07:01.500]  用不著他自己做
[00:07:01.500 --> 00:07:05.500]  但是他親自去拿這件事
[00:07:05.500 --> 00:07:07.500]  預備那件事
[00:07:07.500 --> 00:07:08.500]  照顧那件事
[00:07:08.500 --> 00:07:10.500]  他還衝進去和他那位
[00:07:10.500 --> 00:07:15.500]  挺堅強的九十歲的太太薩拉說
[00:07:15.500 --> 00:07:18.500]  現在快點敲三個餅
[00:07:18.500 --> 00:07:19.500]  不是啊
[00:07:19.500 --> 00:07:23.500]  是拿三細瓦細面做餅
[00:07:23.500 --> 00:07:25.500]  不是三個餅
[00:07:25.500 --> 00:07:27.500]  一細瓦有多重呢?
[00:07:27.500 --> 00:07:31.500]  一細瓦大約是十公斤
[00:07:31.500 --> 00:07:35.500]  我查過一公斤麵粉可以做多少麵包呢?
[00:07:35.500 --> 00:07:37.500]  大約是這麼多
[00:07:37.500 --> 00:07:39.500]  三十倍
[00:07:39.500 --> 00:07:41.500]  吃不了這麼多吧
[00:07:41.500 --> 00:07:45.500]  總不知是很豐盛很豐盛的一餐
[00:07:45.500 --> 00:07:46.500]  我認識一個長輩
[00:07:46.500 --> 00:07:48.500]  每次去他家吃飯
[00:07:48.500 --> 00:07:50.500]  都不是一味的款待
[00:07:50.500 --> 00:07:52.500]  六七八味十味
[00:07:52.500 --> 00:07:53.500]  鹹鹹的
[00:07:53.500 --> 00:07:54.500]  吃到已經飽了
[00:07:54.500 --> 00:07:58.500]  他還是有機會說剛剛有誰給了我一些東西
[00:07:58.500 --> 00:07:59.500]  很特別的
[00:07:59.500 --> 00:08:00.500]  試一點點
[00:08:00.500 --> 00:08:01.500]  好啊
[00:08:01.500 --> 00:08:03.500]  一大盤又來了
[00:08:03.500 --> 00:08:04.500]  吃不吃水果啊?
[00:08:04.500 --> 00:08:05.500]  很飽了
[00:08:05.500 --> 00:08:06.500]  吃點吧
[00:08:06.500 --> 00:08:07.500]  吃點橙吧
[00:08:07.500 --> 00:08:08.500]  好了好了
[00:08:08.500 --> 00:08:09.500]  又切了三四個
[00:08:09.500 --> 00:08:10.500]  口渴了
[00:08:10.500 --> 00:08:11.500]  一瓶二瓶三瓶
[00:08:11.500 --> 00:08:14.500]  喝完果汁跟著喝茶
[00:08:14.500 --> 00:08:17.500]  喝完茶又喝什麼甜品
[00:08:17.500 --> 00:08:19.500]  總不知捧著肚子走
[00:08:19.500 --> 00:08:20.500]  非常熱情
[00:08:20.500 --> 00:08:21.500]  非常禮貌
[00:08:21.500 --> 00:08:25.500]  他的小小是我平時正餐的一大碟
[00:08:25.500 --> 00:08:28.500]  阿伯拉罕都說我拿小小
[00:08:28.500 --> 00:08:30.500]  拿了這麼多出來
[00:08:30.500 --> 00:08:33.500]  他還要拿在特殊場合才吃的肉
[00:08:33.500 --> 00:08:36.500]  宰了一隻上好的小牛
[00:08:36.500 --> 00:08:38.500]  拿了奶油和奶泥
[00:08:38.500 --> 00:08:43.500]  總不知非常豐盛地去供應這三個路過的人
[00:08:43.500 --> 00:08:44.500]  你可能說
[00:08:44.500 --> 00:08:47.500]  阿伯拉罕知道這三個客人特別
[00:08:47.500 --> 00:08:48.500]  是神自己
[00:08:48.500 --> 00:08:51.500]  第三節他就說「我主」
[00:08:51.500 --> 00:08:55.500]  「我若在你眼前蒙恩」
[00:08:55.500 --> 00:08:59.500]  他知道是上主嗎?
[00:08:59.500 --> 00:09:02.500]  英文譯本比較容易看到
[00:09:02.500 --> 00:09:06.500]  英文譯本的「我主」是世界L
[00:09:06.500 --> 00:09:07.500]  它只是意味著
[00:09:07.500 --> 00:09:09.500]  平時我們稱呼人先生、小姐
[00:09:09.500 --> 00:09:10.500]  Sir、Madam
[00:09:10.500 --> 00:09:13.500]  這樣的意思
[00:09:13.500 --> 00:09:14.500]  很明顯
[00:09:14.500 --> 00:09:16.500]  他對這群陌生人很禮貌
[00:09:16.500 --> 00:09:18.500]  但他要到這一章的後半
[00:09:18.500 --> 00:09:20.500]  由神自己揭露
[00:09:20.500 --> 00:09:22.500]  他的說話當中透露到
[00:09:22.500 --> 00:09:26.500]  原來是神自己來找他
[00:09:26.500 --> 00:09:29.500]  新約希伯來書十三章二節
[00:09:29.500 --> 00:09:31.500]  有一句這樣的說話
[00:09:31.500 --> 00:09:33.500]  他接待了天使
[00:09:33.500 --> 00:09:34.500]  有人接待了客女
[00:09:34.500 --> 00:09:35.500]  就接待了天使
[00:09:35.500 --> 00:09:37.500]  新約很多人都將這一句
[00:09:37.500 --> 00:09:42.500]  是指這裡是說阿伯拉罕的故事
[00:09:42.500 --> 00:09:44.500]  在他接待的時候
[00:09:44.500 --> 00:09:45.500]  他很勤力
[00:09:45.500 --> 00:09:46.500]  非常好
[00:09:46.500 --> 00:09:49.500]  用盡他的愛心去接待
[00:09:49.500 --> 00:09:50.500]  不單這樣
[00:09:50.500 --> 00:09:52.500]  他真的九十九歲
[00:09:52.500 --> 00:09:54.500]  那雙眼睛都很銳利
[00:09:54.500 --> 00:09:56.500]  他看事情其實很準確
[00:09:56.500 --> 00:09:58.500]  常常為未來計劃
[00:09:58.500 --> 00:09:59.500]  前面的事
[00:09:59.500 --> 00:10:01.500]  其實都是他用自己的方法
[00:10:01.500 --> 00:10:02.500]  去計劃不同的事情
[00:10:02.500 --> 00:10:04.500]  他留意到這三個人
[00:10:04.500 --> 00:10:05.500]  於是他熱情款待
[00:10:05.500 --> 00:10:06.500]  慷慨招待
[00:10:06.500 --> 00:10:07.500]  親力親為
[00:10:07.500 --> 00:10:10.500]  親自主理這一場招待的盛宴
[00:10:10.500 --> 00:10:12.500]  這樣就壓中大寶
[00:10:12.500 --> 00:10:16.500]  照顧到上帝自己
[00:10:16.500 --> 00:10:19.500]  新約這一節經文解得好
[00:10:19.500 --> 00:10:21.500]  不知不覺
[00:10:21.500 --> 00:10:23.500]  他不知道的
[00:10:23.500 --> 00:10:24.500]  他不知道的
[00:10:24.500 --> 00:10:25.500]  頂智慧
[00:10:25.500 --> 00:10:27.500]  他這種非一般的款待
[00:10:27.500 --> 00:10:30.500]  不是他蒙恩的來源
[00:10:30.500 --> 00:10:33.500]  這段經文不是叫你學這件事
[00:10:33.500 --> 00:10:34.500]  甚至阿伯拉罕的殷勤
[00:10:34.500 --> 00:10:38.500]  都不是令他得福的主要原因
[00:10:38.500 --> 00:10:41.500]  不是令他二十四年都生不出一個兒子
[00:10:41.500 --> 00:10:42.500]  面對這麼困難的事
[00:10:42.500 --> 00:10:45.500]  有突破的轉機
[00:10:45.500 --> 00:10:51.500]  一切都是神自己的作為
[00:10:51.500 --> 00:10:53.500]  頂智慧殷勤服侍
[00:10:53.500 --> 00:11:00.500]  不是為了換上帝給恩典利
[00:11:00.500 --> 00:11:04.500]  今天我們帶著一些很難的事
[00:11:04.500 --> 00:11:07.500]  等待上帝回應事情
[00:11:07.500 --> 00:11:10.500]  甚至我們很想上帝為我們成就事情
[00:11:10.500 --> 00:11:13.500]  但有時候我們有些錯覺
[00:11:13.500 --> 00:11:15.500]  就是我做多些侍奉
[00:11:15.500 --> 00:11:17.500]  我勤力些上教會
[00:11:17.500 --> 00:11:19.500]  我讀多些聖經
[00:11:19.500 --> 00:11:21.500]  我靈修多些
[00:11:21.500 --> 00:11:24.500]  我奉獻多些
[00:11:24.500 --> 00:11:26.500]  神就會喜歡我多些
[00:11:26.500 --> 00:11:29.500]  聽多些我的祈禱
[00:11:29.500 --> 00:11:31.500]  幫我去實現
[00:11:31.500 --> 00:11:33.500]  那些牧師傳道執事
[00:11:33.500 --> 00:11:34.500]  禱告就靈
[00:11:34.500 --> 00:11:39.500]  因為他們經常在神面前仰來仰去
[00:11:39.500 --> 00:11:41.500]  我們常常有這樣的錯覺
[00:11:41.500 --> 00:11:43.500]  但是從亞伯拉罕的經歷來看
[00:11:43.500 --> 00:11:45.500]  上帝要成就的事情
[00:11:45.500 --> 00:11:47.500]  全部都是祂自己的主權
[00:11:47.500 --> 00:11:49.500]  在祂所定的事情裏
[00:11:49.500 --> 00:11:51.500]  請恩幫我按一按
[00:11:51.500 --> 00:11:55.500]  在祂所定的時間裏
[00:11:55.500 --> 00:11:58.500]  絕大部份都不是
[00:11:58.500 --> 00:12:03.500]  甚至沒有一件事是由我們人去控制的
[00:12:03.500 --> 00:12:06.500]  我們不可以用任何東西去換
[00:12:06.500 --> 00:12:09.500]  上帝作成祂要做的事
[00:12:09.500 --> 00:12:14.500]  我們再看看剛才說的接待的習俗
[00:12:14.500 --> 00:12:16.500]  這麼豐富
[00:12:16.500 --> 00:12:18.500]  有人研究過從舊約
[00:12:18.500 --> 00:12:20.500]  或者古代的文獻
[00:12:20.500 --> 00:12:24.500]  歸納出七樣接待陌生人的規矩
[00:12:24.500 --> 00:12:27.500]  第一,總不知那個人去到你的範圍裏
[00:12:27.500 --> 00:12:29.500]  就由你負責接待
[00:12:29.500 --> 00:12:31.500]  他走到你家的前院
[00:12:31.500 --> 00:12:33.500]  就是你,不是隔壁那個
[00:12:33.500 --> 00:12:36.500]  接待多長呢?一晚或者一個星期
[00:12:36.500 --> 00:12:39.500]  由主人去建議的
[00:12:39.500 --> 00:12:42.500]  如果那個陌生人拒絕的話
[00:12:42.500 --> 00:12:44.500]  就表達他是有敵意
[00:12:44.500 --> 00:12:46.500]  如果他接受的話
[00:12:46.500 --> 00:12:48.500]  他就表示是友善
[00:12:48.500 --> 00:12:51.500]  而主人下面盡可能去款待
[00:12:51.500 --> 00:12:53.500]  客人都要有事做的
[00:12:53.500 --> 00:12:56.500]  譬如將一些遠方的消息交換給主人知道
[00:12:56.500 --> 00:12:59.500]  又或者去表揚主人家
[00:12:59.500 --> 00:13:01.500]  多謝他
[00:13:01.500 --> 00:13:03.500]  向外講他的好
[00:13:03.500 --> 00:13:06.500]  提高他的聲望
[00:13:06.500 --> 00:13:09.500]  總不知一日在主人家的範圍裏
[00:13:09.500 --> 00:13:12.500]  客人都受到主人的保護
[00:13:12.500 --> 00:13:16.500]  我們知道後來羅德為何要保護那兩個天使
[00:13:16.500 --> 00:13:19.500]  他們的文化就是這樣
[00:13:19.500 --> 00:13:22.500]  只有男主人或者男性
[00:13:22.500 --> 00:13:26.500]  可以去出面接待
[00:13:26.500 --> 00:13:30.500]  看了這幾項我們再看這一節
[00:13:30.500 --> 00:13:35.500]  「他們對阿伯拉罕說:你妻子撒拉在哪裏?」
[00:13:35.500 --> 00:13:41.500]  客人竟然問主人家的妻子在哪裏
[00:13:41.500 --> 00:13:43.500]  是非比尋常的
[00:13:43.500 --> 00:13:45.500]  平時不會這樣
[00:13:45.500 --> 00:13:47.500]  但他們竟然知道
[00:13:47.500 --> 00:13:52.500]  神沒多久之前在十七章幫他的太太改名的這件事
[00:13:52.500 --> 00:13:54.500]  之前是叫撒萊
[00:13:54.500 --> 00:13:58.500]  現在在十七章國禮前就改為撒拉
[00:13:58.500 --> 00:14:00.500]  阿伯蘭也改為阿伯拉罕
[00:14:00.500 --> 00:14:02.500]  來到這一章
[00:14:02.500 --> 00:14:04.500]  他們竟然知道
[00:14:04.500 --> 00:14:06.500]  阿伯拉罕知道有些不同
[00:14:06.500 --> 00:14:10.500]  這幾個人果然不同
[00:14:10.500 --> 00:14:12.500]  「因著封縱習慣,女士一般不會露面的
[00:14:12.500 --> 00:14:14.500]  神問撒拉在哪裏
[00:14:14.500 --> 00:14:18.500]  其實亦是提高聲線告訴撒拉
[00:14:18.500 --> 00:14:22.500]  接下來說的話留心聽」
[00:14:22.500 --> 00:14:25.500]  關你事的,留心聽
[00:14:25.500 --> 00:14:29.500]  說什麼呢?第十節
[00:14:29.500 --> 00:14:30.500]  一起讀吧
[00:14:30.500 --> 00:14:37.500]  「有一位說:明年這時候我一定會回到你這裏
[00:14:37.500 --> 00:14:42.500]  可能你的妻子撒拉會生一個兒子
[00:14:42.500 --> 00:14:47.500]  撒拉在那人後面的帳篷戶口約聽見」
[00:14:47.500 --> 00:14:49.500]  客人坐在樹下
[00:14:49.500 --> 00:14:52.500]  在外面吃晚餐
[00:14:52.500 --> 00:14:54.500]  撒拉就在帳篷裏面
[00:14:54.500 --> 00:14:56.500]  她沒有露面
[00:14:56.500 --> 00:14:58.500]  「但神為了確保她能夠參與其中
[00:14:58.500 --> 00:15:01.500]  要她豎起耳朵聽清楚
[00:15:01.500 --> 00:15:04.500]  因為神親自來告訴她這個最新消息
[00:15:04.500 --> 00:15:07.500]  你們等了二十四年的兒子
[00:15:07.500 --> 00:15:09.500]  在這一年會出世」
[00:15:09.500 --> 00:15:11.500]  哇!這是多大的消息
[00:15:11.500 --> 00:15:14.500]  「一年後我會回來找阿伯拉罕你
[00:15:14.500 --> 00:15:18.500]  到時你太太撒拉就已經生了一個兒子」
[00:15:18.500 --> 00:15:20.500]  很準確地說了時間
[00:15:20.500 --> 00:15:22.500]  二十四年都沒有說過
[00:15:22.500 --> 00:15:24.500]  何時會有一個兒子
[00:15:24.500 --> 00:15:27.500]  這一次清清楚楚說了
[00:15:27.500 --> 00:15:29.500]  其實在十七章
[00:15:29.500 --> 00:15:34.500]  上帝已經告訴阿伯拉罕和撒拉有這個應許
[00:15:34.500 --> 00:15:35.500]  但在相對這麼短的時間
[00:15:35.500 --> 00:15:37.500]  一再重複祂會給一個兒子
[00:15:37.500 --> 00:15:40.500]  是撒拉所生的兒子這個應許
[00:15:40.500 --> 00:15:42.500]  一次一次地說
[00:15:42.500 --> 00:15:46.500]  為何上帝要重重複複?
[00:15:46.500 --> 00:15:49.500]  我想起我自己近來的一個片段
[00:15:49.500 --> 00:15:52.500]  我兒子要報讀中學
[00:15:52.500 --> 00:15:57.500]  作為家長會盡力希望這件事向好的方面發展
[00:15:57.500 --> 00:16:00.500]  同時其實心裡很緊張、很混亂
[00:16:00.500 --> 00:16:02.500]  有些擔憂
[00:16:02.500 --> 00:16:04.500]  不知道能否成事
[00:16:04.500 --> 00:16:06.500]  能否去到心儀的學校
[00:16:06.500 --> 00:16:09.500]  有一晚我兒子來問我
[00:16:09.500 --> 00:16:14.500]  爸爸可否告訴我一句關於神幫助人的金句
[00:16:14.500 --> 00:16:16.500]  他要做功課
[00:16:16.500 --> 00:16:21.500]  於是我就聽「你背詩篇四十六篇一節
[00:16:21.500 --> 00:16:24.500]  神是我們的避難所
[00:16:24.500 --> 00:16:25.500]  是我們的力量
[00:16:25.500 --> 00:16:28.500]  是我們在患難中隨時的幫助」
[00:16:28.500 --> 00:16:32.500]  他就拿著這個金句去溫習
[00:16:32.500 --> 00:16:35.500]  預備一些presentation
[00:16:35.500 --> 00:16:38.500]  第一
[00:16:38.500 --> 00:16:42.500]  我按照一路跟開的讀經表
[00:16:42.500 --> 00:16:46.500]  一讀,打開錄音
[00:16:46.500 --> 00:16:48.500]  讀經就讀給我聽
[00:16:48.500 --> 00:16:51.500]  「詩篇四十六篇第一節
[00:16:51.500 --> 00:16:53.500]  神是我們的避難所
[00:16:53.500 --> 00:16:55.500]  是我們的力量
[00:16:55.500 --> 00:16:58.500]  是我們在患難中隨時的幫助」
[00:16:58.500 --> 00:17:02.500]  我在那一刻心裡震了出來
[00:17:02.500 --> 00:17:05.500]  神在這句說話一再出現
[00:17:05.500 --> 00:17:09.500]  其實是要提醒我
[00:17:09.500 --> 00:17:11.500]  我以為是我給我兒子
[00:17:11.500 --> 00:17:15.500]  但原來是神要提醒我
[00:17:15.500 --> 00:17:16.500]  神彷彿問我
[00:17:16.500 --> 00:17:18.500]  我給你的應許
[00:17:18.500 --> 00:17:22.500]  你有沒有信?
[00:17:22.500 --> 00:17:24.500]  你教導別人要有信心
[00:17:24.500 --> 00:17:26.500]  不要懼怕
[00:17:26.500 --> 00:17:28.500]  你自己呢?
[00:17:28.500 --> 00:17:31.500]  神一再提醒
[00:17:31.500 --> 00:17:33.500]  讓我記得
[00:17:33.500 --> 00:17:36.500]  讓我有信心
[00:17:36.500 --> 00:17:43.500]  等一下問你有沒有哪一句金句或經文老是常出現?
[00:17:43.500 --> 00:17:46.500]  經常都見到或看到的
[00:17:46.500 --> 00:17:48.500]  最近經常有人提及
[00:17:48.500 --> 00:17:49.500]  讀又讀到
[00:17:49.500 --> 00:17:55.500]  或許神正在確保你豎起對耳朵聽清楚
[00:17:55.500 --> 00:17:57.500]  重複聽到的應許
[00:17:57.500 --> 00:18:00.500]  是要增加你對這個應許的信心
[00:18:00.500 --> 00:18:02.500]  以至你對未來未出現的事情
[00:18:02.500 --> 00:18:06.500]  你都要有一份確信
[00:18:06.500 --> 00:18:10.500]  難道有金句就是一帆風順嗎?
[00:18:10.500 --> 00:18:12.500]  不是的
[00:18:12.500 --> 00:18:13.500]  我拿了這句金句後
[00:18:13.500 --> 00:18:15.500]  還繼續面對現實當中
[00:18:15.500 --> 00:18:16.500]  前面還有面試
[00:18:16.500 --> 00:18:19.500]  還要怎樣幫孩子溫習預備
[00:18:19.500 --> 00:18:20.500]  家長也要面試
[00:18:20.500 --> 00:18:21.500]  家長也要預備
[00:18:21.500 --> 00:18:23.500]  家長也要擔心一份
[00:18:23.500 --> 00:18:26.500]  繼續拿著這句金句向前走
[00:18:26.500 --> 00:18:28.500]  事情未解決
[00:18:28.500 --> 00:18:31.500]  但知道神在看著
[00:18:31.500 --> 00:18:33.500]  撒拉的難題在哪裏?
[00:18:33.500 --> 00:18:36.500]  不就是二十四年已經過去了嗎?
[00:18:36.500 --> 00:18:39.500]  她從前仁見仁愛的女士
[00:18:39.500 --> 00:18:41.500]  你想想前面我們讀過的
[00:18:41.500 --> 00:18:42.500]  去到埃及
[00:18:42.500 --> 00:18:44.500]  連法老都想迎娶的女人
[00:18:44.500 --> 00:18:46.500]  漂亮到這樣
[00:18:46.500 --> 00:18:48.500]  二十年後
[00:18:48.500 --> 00:18:50.500]  今天變成怎樣?
[00:18:50.500 --> 00:18:52.500]  撒拉自己知道
[00:18:52.500 --> 00:18:56.500]  我已經衰老
[00:18:56.500 --> 00:18:58.500]  我的老公也老了
[00:18:58.500 --> 00:19:01.500]  不可能有這些事
[00:19:01.500 --> 00:19:04.500]  人的機能已經完全衰退
[00:19:04.500 --> 00:19:06.500]  沒有辦法了
[00:19:06.500 --> 00:19:08.500]  你說我懷孕一年內有兒子
[00:19:08.500 --> 00:19:10.500]  怎麼可能呢?
[00:19:10.500 --> 00:19:11.500]  我們兩個都太老了
[00:19:11.500 --> 00:19:13.500]  不可能再像年輕時那樣
[00:19:13.500 --> 00:19:14.500]  她說著說著
[00:19:14.500 --> 00:19:15.500]  想著想著
