
[00:00:00.000 --> 00:00:03.000]  弟兄姐妹,各位朋友,聖誕快樂!
[00:06:56.000 --> 00:06:58.000]  又或者有些在政黨
[00:06:58.000 --> 00:07:00.000]  他可能簽了一些協調
[00:07:00.000 --> 00:07:03.000]  但是選舉完新的政黨
[00:07:03.000 --> 00:07:04.000]  去上位的時候
[00:07:04.000 --> 00:07:06.000]  又不跟進
[00:07:06.000 --> 00:07:09.000]  地球的問題就越來越嚴重
[00:07:09.000 --> 00:07:11.000]  極端天氣
[00:07:11.000 --> 00:07:13.000]  我們都有經歷過
[00:07:13.000 --> 00:07:16.000]  天災也越來越厲害
[00:07:16.000 --> 00:07:17.000]  實情是
[00:07:17.000 --> 00:07:19.000]  你想想在政黨
[00:07:19.000 --> 00:07:21.000]  會不會在意一百多年之後
[00:07:21.000 --> 00:07:24.000]  才會發生的事情
[00:07:24.000 --> 00:07:26.000]  通常都不會
[00:07:26.000 --> 00:07:29.000]  戰爭的問題也都不會解決到
[00:07:29.000 --> 00:07:31.000]  各國有自己的私利
[00:07:31.000 --> 00:07:34.000]  搶奪地球的資源
[00:07:34.000 --> 00:07:36.000]  各國也都很想增加
[00:07:36.000 --> 00:07:40.000]  自己在世界的那個影響力
[00:07:40.000 --> 00:07:43.000]  又或者我們看回人類的層面
[00:07:43.000 --> 00:07:45.000]  當越來越多人
[00:07:45.000 --> 00:07:46.000]  是做得不好
[00:07:46.000 --> 00:07:49.000]  或者有些不道德的事情
[00:07:49.000 --> 00:07:50.000]  又怎樣呢
[00:07:50.000 --> 00:07:53.000]  就慢慢在制定一些的法例
[00:07:53.000 --> 00:07:56.000]  讓這些行為變得合法
[00:07:56.000 --> 00:07:59.000]  譬如大麻在很多不同的國家
[00:07:59.000 --> 00:08:00.000]  或者地區
[00:08:00.000 --> 00:08:02.000]  越來越變得合法
[00:08:02.000 --> 00:08:04.000]  就是這樣
[00:08:04.000 --> 00:08:06.000]  實在我是很看不到
[00:08:06.000 --> 00:08:08.000]  或者我們很看不到
[00:08:08.000 --> 00:08:12.000]  人類能夠給到我們自己人類
[00:08:12.000 --> 00:08:16.000]  有一個解決問題的方案
[00:08:16.000 --> 00:08:19.000]  是只有神可以給出這個答案
[00:08:19.000 --> 00:08:21.000]  是完美的答案
[00:08:21.000 --> 00:08:23.000]  就是耶穌基督
[00:08:23.000 --> 00:08:26.000]  祂賜給人有永恆的盼望
[00:08:26.000 --> 00:08:30.000]  讓人有超越的這份眼界
[00:08:30.000 --> 00:08:31.000]  你試想一下
[00:08:31.000 --> 00:08:33.000]  如果你只是靠人
[00:08:33.000 --> 00:08:34.000]  去依賴人
[00:08:34.000 --> 00:08:36.000]  去給到現有種種問題
[00:08:36.000 --> 00:08:37.000]  一個答案的時候
[00:08:37.000 --> 00:08:40.000]  我們只會落入失望
[00:08:40.000 --> 00:08:42.000]  我們自己都經歷過
[00:08:42.000 --> 00:08:46.000]  丙子妹神已經給了這份的答案
[00:08:46.000 --> 00:08:48.000]  是最終極的盼望
[00:08:48.000 --> 00:08:51.000]  我們救贖主耶穌基督
[00:08:51.000 --> 00:08:53.000]  祂是完美的
[00:08:53.000 --> 00:08:54.000]  將來一天
[00:08:54.000 --> 00:08:56.000]  祂還要再來
[00:08:56.000 --> 00:08:57.000]  祂說到看啊
[00:08:57.000 --> 00:09:01.000]  我把一切都更新了
[00:09:01.000 --> 00:09:03.000]  無論你在座的
[00:09:03.000 --> 00:09:05.000]  是信了耶穌
[00:09:05.000 --> 00:09:07.000]  還是你是未信的
[00:09:07.000 --> 00:09:10.000]  若然你是給到自身的環境
[00:09:10.000 --> 00:09:11.000]  可能工作
[00:09:11.000 --> 00:09:12.000]  可能家庭
[00:09:12.000 --> 00:09:14.000]  可能社會等等
[00:09:14.000 --> 00:09:18.000]  令你感到是無望的是困苦的
[00:09:18.000 --> 00:09:20.000]  正正在聖誕佳節
[00:09:20.000 --> 00:09:22.000]  在這個時間
[00:09:22.000 --> 00:09:25.000]  請你再一次聚焦
[00:09:25.000 --> 00:09:28.000]  在神所賜給我們人類
[00:09:28.000 --> 00:09:29.000]  是每一個人
[00:09:29.000 --> 00:09:32.000]  我們最有把握的答案
[00:09:32.000 --> 00:09:36.000]  就是我們的救主耶穌基督
[00:09:36.000 --> 00:09:37.000]  祂給到我們的是
[00:09:37.000 --> 00:09:40.000]  永不失落的盼望
[00:09:40.000 --> 00:09:43.000]  是聖誕節的焦點
[00:09:43.000 --> 00:09:46.000]  是給到我們那份的盼望
[00:09:46.000 --> 00:09:49.000]  給到我們那份的安慰
[00:09:49.000 --> 00:09:51.000]  現在耶穌基督降生
[00:09:51.000 --> 00:09:54.000]  是給人真實活潑永恆的盼望
[00:09:54.000 --> 00:09:58.000]  即使有時現實好像比較灰暗
[00:09:58.000 --> 00:10:02.000]  但是耶穌就是那個最明亮的光
[00:10:02.000 --> 00:10:04.000]  在西面眾贊裡面
[00:10:04.000 --> 00:10:06.000]  我們看到這份的舊印
[00:10:06.000 --> 00:10:08.000]  更為寶貴的地方
[00:10:08.000 --> 00:10:11.000]  不是給到一小撮人
[00:10:11.000 --> 00:10:14.000]  而是給到所有的人
[00:10:14.000 --> 00:10:16.000]  是全人類都有份
[00:10:16.000 --> 00:10:18.000]  透過西面的眾贊
[00:10:18.000 --> 00:10:19.000]  我們知道西面是一個
[00:10:19.000 --> 00:10:21.000]  很熟悉舊約的人
[00:10:21.000 --> 00:10:24.000]  你看看它30至32節
[00:10:24.000 --> 00:10:26.000]  一路的稱頌
[00:10:26.000 --> 00:10:29.000]  是用了很多以卓亞書的經文
[00:10:29.000 --> 00:10:30.000]  詞匯
[00:10:30.000 --> 00:10:32.000]  譬如第30節
[00:10:32.000 --> 00:10:34.000]  它說因為我的眼睛
[00:10:34.000 --> 00:10:36.000]  已經看見你的舊因
[00:10:36.000 --> 00:10:40.000]  舊因這裡是用了單數的字眼
[00:10:40.000 --> 00:10:43.000]  是唯一的這個舊因
[00:10:43.000 --> 00:10:45.000]  證據其實也類似
[00:10:45.000 --> 00:10:47.000]  以卓亞書40章的經文
[00:10:47.000 --> 00:10:51.000]  路加書三章六節就引用出來了
[00:10:51.000 --> 00:10:53.000]  就是凡有血肉之軀的
[00:10:53.000 --> 00:10:56.000]  都要看見神的舊因
[00:10:56.000 --> 00:10:59.000]  接著在31 32節
[00:10:59.000 --> 00:11:02.000]  西面繼續描繪著這個舊因
[00:11:02.000 --> 00:11:06.000]  它就說你是萬民面前所預備的
[00:11:06.000 --> 00:11:09.000]  是啟示外邦人的光
[00:11:09.000 --> 00:11:11.000]  其實這兩句也引用了很多
[00:11:11.000 --> 00:11:15.000]  以卓亞書40章至66章的一些用詞
[00:11:15.000 --> 00:11:19.000]  譬如以卓亞書第42章六節
[00:11:19.000 --> 00:11:22.000]  它說使你成為萬邦之光
[00:11:22.000 --> 00:11:24.000]  第46章13節
[00:11:24.000 --> 00:11:27.000]  說到神要去施行這個舊因
[00:11:27.000 --> 00:11:29.000]  52章10節
[00:11:29.000 --> 00:11:32.000]  它說萬過四極
[00:11:32.000 --> 00:11:34.000]  四極即是四的盡頭
[00:11:34.000 --> 00:11:36.000]  即是全地的意思
[00:11:36.000 --> 00:11:40.000]  都要看見我們神的舊因
[00:11:40.000 --> 00:11:44.000]  西面是很熟知以卓亞書
[00:11:44.000 --> 00:11:46.000]  當然以卓亞書有關乎以色列文
[00:11:46.000 --> 00:11:49.000]  或者以色列將來的王的預言
[00:11:49.000 --> 00:11:51.000]  但是無論是西面
[00:11:51.000 --> 00:11:54.000]  或者一些親近神的人都很清楚
[00:11:54.000 --> 00:11:57.000]  以卓亞書最終極要去指向的
[00:11:57.000 --> 00:11:59.000]  必定是這一位
[00:11:59.000 --> 00:12:05.000]  就是為萬國萬民帶來救贖的救世主
[00:12:05.000 --> 00:12:08.000]  救世主彌賽亞
[00:12:08.000 --> 00:12:10.000]  雖然在舊約還沒有很清晰
[00:12:10.000 --> 00:12:14.000]  說到道成肉身 救因這些訊息
[00:12:14.000 --> 00:12:15.000]  未必很清晰
[00:12:15.000 --> 00:12:18.000]  但是其實神一直以來
[00:12:18.000 --> 00:12:20.000]  都是這一位救贖的神
[00:12:20.000 --> 00:12:23.000]  去救贖一些以色列人出埃及
[00:12:23.000 --> 00:12:28.000]  也在救贖一些被擄的以色列人
[00:12:28.000 --> 00:12:30.000]  回到以色列地
[00:12:30.000 --> 00:12:32.000]  有些以色列人以為那個救因
[00:12:32.000 --> 00:12:35.000]  是給了他們 其實真的是很錯
[00:12:35.000 --> 00:12:37.000]  反而聖經說的這份救因
[00:12:37.000 --> 00:12:40.000]  就是給到萬族萬民的
[00:12:40.000 --> 00:12:42.000]  這個的確是聖經裏面
[00:12:42.000 --> 00:12:45.000]  一個很重要的主線
[00:12:45.000 --> 00:12:47.000]  無論摩西五經
[00:12:47.000 --> 00:12:50.000]  歷史書 先知書 詩歌智慧書
[00:12:50.000 --> 00:12:53.000]  新約的福音書 書信
[00:12:53.000 --> 00:12:54.000]  都是在告訴我們
[00:12:54.000 --> 00:12:57.000]  救因是要給到萬民的
[00:12:57.000 --> 00:12:58.000]  我們譬如很簡單
[00:12:58.000 --> 00:13:01.000]  說第一卷和最後一卷
[00:13:01.000 --> 00:13:03.000]  第一卷說的是《創世記》
[00:13:03.000 --> 00:13:05.000]  神呼召阿伯拉罕的時候
[00:13:05.000 --> 00:13:08.000]  揀選祂和祂的後裔
[00:13:08.000 --> 00:13:09.000]  我們常常以為
[00:13:09.000 --> 00:13:13.000]  重點正是神呼召這個阿伯拉罕
[00:13:13.000 --> 00:13:15.000]  揀選了以色列人
[00:13:15.000 --> 00:13:17.000]  但是其實我們忽略了這個呼召
[00:13:17.000 --> 00:13:19.000]  最後這一句很重要
[00:13:19.000 --> 00:13:23.000]  地上的萬族都必因你得福
[00:13:23.000 --> 00:13:26.000]  揀選一個民族的目的
[00:13:26.000 --> 00:13:30.000]  是要讓全部的民族得福
[00:13:30.000 --> 00:13:32.000]  又去到聖經最後一卷
[00:13:32.000 --> 00:13:34.000]  哪一卷 啟示錄
[00:13:34.000 --> 00:13:37.000]  第七章九節說到
[00:13:37.000 --> 00:13:39.000]  將來向神的敬拜
[00:13:39.000 --> 00:13:42.000]  這裡說數都數不盡多少人
[00:13:42.000 --> 00:13:45.000]  是從各邦國 各支派
[00:13:45.000 --> 00:13:48.000]  各民族 各語言來的
[00:13:48.000 --> 00:13:50.000]  這個「各」字
[00:13:50.000 --> 00:13:54.000]  其實原文就是全部的意思
[00:13:54.000 --> 00:13:55.000]  是「All」
[00:13:55.000 --> 00:13:58.000]  即是全部邦國 全部支派
[00:13:58.000 --> 00:14:01.000]  全部民族語言的人
[00:14:01.000 --> 00:14:04.000]  都來敬拜我們的神
[00:14:04.000 --> 00:14:07.000]  其實根本在全本聖經的主題
[00:14:07.000 --> 00:14:12.000]  很明顯就是萬民得到救贖
[00:14:12.000 --> 00:14:18.000]  而這個也是我們常常強調宣教的基礎
[00:14:18.000 --> 00:14:20.000]  不僅是以色列民要得救
[00:14:20.000 --> 00:14:23.000]  不僅是我們這裡坐的人要得救
[00:14:23.000 --> 00:14:28.000]  而是萬國萬民萬族都要得救
[00:14:28.000 --> 00:14:30.000]  神很清晰的旨意
[00:14:30.000 --> 00:14:34.000]  其實我們現在回到宣導會的教會
[00:14:34.000 --> 00:14:39.000]  我也是宣導會一直強調
[00:14:39.000 --> 00:14:44.000]  就是要讓全福音去到普天下去
[00:14:44.000 --> 00:14:47.000]  我之前看《非我為主》這本書
[00:14:47.000 --> 00:14:50.000]  說到宣導會孫信博士的一生
[00:14:50.000 --> 00:14:53.000]  他這樣說到說 孫信這樣說
[00:14:53.000 --> 00:14:55.000]  全福音的迫切性
[00:14:55.000 --> 00:14:58.000]  不單於我們對這個世代的責任
[00:14:58.000 --> 00:15:03.000]  更是源於神要拯救人的計劃
[00:15:03.000 --> 00:15:06.000]  神在聖經是很清楚
[00:15:06.000 --> 00:15:09.000]  說到世人的計劃 拯救世人
[00:15:09.000 --> 00:15:11.000]  所以我們真的要盡力
[00:15:11.000 --> 00:15:16.000]  讓到普世去見到基督的陣光
[00:15:16.000 --> 00:15:19.000]  我感恩自己是在宣導會
[00:15:19.000 --> 00:15:22.000]  真的從心底很認同
[00:15:22.000 --> 00:15:25.000]  這個福音 這份救贖
[00:15:25.000 --> 00:15:28.000]  我們的主 耶穌基督
[00:15:28.000 --> 00:15:30.000]  是要普及萬民的
[00:15:30.000 --> 00:15:33.000]  是真正的普天同慶
[00:15:33.000 --> 00:15:36.000]  說到普天同慶的節日
[00:15:36.000 --> 00:15:40.000]  其實真的只可以說聖誕節
[00:15:40.000 --> 00:15:43.000]  你想想如果我們說農曆新年
[00:15:43.000 --> 00:15:46.000]  其實給到我們自己華人
[00:15:46.000 --> 00:15:50.000]  又或者美國 加拿大 一直去慶祝
[00:15:50.000 --> 00:15:53.000]  年尾感恩節 Thanksgiving Day
[00:15:53.000 --> 00:15:56.000]  都不可以說是一個普天同慶
[00:15:56.000 --> 00:16:01.000]  唯有聖誕節是一個普天同慶的日子
[00:16:01.000 --> 00:16:07.000]  因為這份救贖是關乎萬民的
[00:16:07.000 --> 00:16:09.000]  既然我們知道了神的心意
[00:16:09.000 --> 00:16:12.000]  我們更加應該努力去傳揚
[00:16:12.000 --> 00:16:14.000]  我知道有弟兄姊妹
[00:16:14.000 --> 00:16:16.000]  其實在不宣家庭前會
[00:16:16.000 --> 00:16:19.000]  已經很努力關心一些宣教士
[00:16:19.000 --> 00:16:25.000]  譬如是為難傳福音的地區的宣教士去祈禱
[00:16:25.000 --> 00:16:30.000]  大家記住都為當地的人去祈禱
[00:16:30.000 --> 00:16:33.000]  如果有時我們感到灰心
[00:16:33.000 --> 00:16:37.000]  的確是 我們有時關心覺得很遠
[00:16:37.000 --> 00:16:39.000]  跟我們生活未必有關係
[00:16:39.000 --> 00:16:42.000]  但我都鼓勵大家繼續堅持
[00:16:42.000 --> 00:16:46.000]  去關心 去體貼神的心懷
[00:16:46.000 --> 00:16:49.000]  如果你未開始這樣去關心
[00:16:49.000 --> 00:16:53.000]  都鼓勵你一小步一小步去關心
[00:16:53.000 --> 00:16:55.000]  去祈禱 去參加短宣
[00:16:55.000 --> 00:16:57.000]  知道當地的需要
[00:16:57.000 --> 00:16:59.000]  差關小組等等
[00:16:59.000 --> 00:17:03.000]  用各樣不同的方式去關心宣教
[00:17:03.000 --> 00:17:08.000]  不要去漠視了神的教導這個吩咐
[00:17:08.000 --> 00:17:12.000]  因為這一份救贖 耶穌基督
[00:17:12.000 --> 00:17:14.000]  的確是外邦之光
[00:17:14.000 --> 00:17:17.000]  祂要普照萬民
[00:17:17.000 --> 00:17:20.000]  祂要普照萬民
[00:17:20.000 --> 00:17:22.000]  這是真正的盼望
[00:17:22.000 --> 00:17:26.000]  闊度是全人類那麼闊
[00:17:26.000 --> 00:17:28.000]  跟所有人有關
[00:17:28.000 --> 00:17:31.000]  而今天另一段提摩太前書的經文
[00:17:31.000 --> 00:17:34.000]  講到這一份救恩是跟一個人有關
[00:17:34.000 --> 00:17:36.000]  跟一個人有關
[00:17:36.000 --> 00:17:39.000]  保羅講到福音跟祂的關係
[00:17:39.000 --> 00:17:41.000]  是保羅自己親身的經歷
[00:17:41.000 --> 00:17:43.000]  心路歷程
[00:17:43.000 --> 00:17:46.000]  在經文裡不斷講到我
[00:17:46.000 --> 00:17:48.000]  保羅自己
[00:17:48.000 --> 00:17:51.000]  十二節講到保羅去感謝神
[00:17:51.000 --> 00:17:54.000]  神去信任他 讓他去服侍
[00:17:54.000 --> 00:17:56.000]  接著第十三節
[00:17:56.000 --> 00:17:59.000]  保羅繼續回想自己
[00:17:59.000 --> 00:18:02.000]  之前又去褻瀆 又迫害
[00:18:02.000 --> 00:18:06.000]  又慕萬臣非常抗拒耶穌的一個人
[00:18:06.000 --> 00:18:08.000]  但到了十四節
[00:18:08.000 --> 00:18:10.000]  就在講主的恩典
[00:18:10.000 --> 00:18:14.000]  讓保羅在基督耶穌裡有信心
[00:18:14.000 --> 00:18:16.000]  有愛心
[00:18:16.000 --> 00:18:18.000]  表達的是神的恩
[00:18:18.000 --> 00:18:21.000]  讓一個如此抗拒神的人
[00:18:21.000 --> 00:18:24.000]  都能夠在生命裡有信心
[00:18:24.000 --> 00:18:25.000]  有愛心
[00:18:25.000 --> 00:18:27.000]  因為信了耶穌基督之後
[00:18:27.000 --> 00:18:29.000]  生命不同了
[00:18:29.000 --> 00:18:32.000]  保羅強調的是神的能力
[00:18:32.000 --> 00:18:34.000]  祂的恩典
[00:18:34.000 --> 00:18:37.000]  是救恩的能力 恩典
[00:18:37.000 --> 00:18:40.000]  第十五節保羅更加去講
[00:18:40.000 --> 00:18:42.000]  基督耶穌去世上來
[00:18:42.000 --> 00:18:44.000]  是要去拯救罪人
[00:18:44.000 --> 00:18:47.000]  在罪人中他是罪魁
[00:18:47.000 --> 00:18:50.000]  但他蒙了憐憫
[00:18:50.000 --> 00:18:52.000]  他蒙了憐憫
[00:18:52.000 --> 00:18:55.000]  救贖對於一個人的轉變
[00:18:55.000 --> 00:18:57.000]  影響力真的很巨大
[00:18:57.000 --> 00:19:00.000]  保羅不是唯一那一位
[00:19:00.000 --> 00:19:02.000]  很多人都是這樣去經歷的
[00:19:02.000 --> 00:19:04.000]  孫道會創辦人孫信博士
[00:19:04.000 --> 00:19:06.000]  他有這樣講過
[00:19:06.000 --> 00:19:08.000]  我們到了主的面前
[00:19:08.000 --> 00:19:12.000]  首先不是要去充分的認識主
[00:19:12.000 --> 00:19:15.000]  也不是要企圖讓主
[00:19:15.000 --> 00:19:18.000]  去充分認識我們
[00:19:18.000 --> 00:19:22.000]  而是要充分認識自己
