
[00:00:00.000 --> 00:00:02.520]  今日繼續講腦底家教會
[00:01:22.900 --> 00:01:24.900]  老先生就很驚訝
[00:01:24.900 --> 00:01:28.900]  一萬元夠不夠找數?
[00:01:28.900 --> 00:01:30.900]  侍應就說 哎呀 都不夠
[00:01:30.900 --> 00:01:36.900]  我們看見這位老先生自以為自己很富足
[00:01:36.900 --> 00:01:38.900]  原來他很貧窮地去旅行
[00:01:38.900 --> 00:01:40.900]  問題不是他沒有錢
[00:01:40.900 --> 00:01:46.900]  是他對自己的財富有錯誤的認知
[00:01:46.900 --> 00:01:48.900]  所以今天說到老弟家的教會也是這樣
[00:01:48.900 --> 00:01:50.900]  你發覺剛才所讀的經文
[00:01:50.900 --> 00:01:52.900]  看見他自以為富足
[00:01:52.900 --> 00:01:54.900]  擁有很多
[00:01:54.900 --> 00:01:56.900]  一樣都不缺
[00:01:56.900 --> 00:01:58.900]  但主耶穌怎麼說呢?
[00:01:58.900 --> 00:02:00.900]  祂說 你卻不知道自己是困苦
[00:02:00.900 --> 00:02:04.900]  可憐 貧窮 黑眼 赤身嗎?
[00:02:04.900 --> 00:02:06.900]  為什麼呢?
[00:02:06.900 --> 00:02:08.900]  他們忽略了些什麼呢?
[00:02:08.900 --> 00:02:10.900]  今天我們就來探討一下
[00:02:10.900 --> 00:02:12.900]  我們先來祈禱
[00:02:14.900 --> 00:02:20.900]  撒華天父 求祢打開我們的眼睛 讓祢的話語再次感動我們
[00:02:20.900 --> 00:02:24.900]  讓我們知道什麼是我們生命上所追求的
[00:02:24.900 --> 00:02:26.900]  不要像老弟家教會一樣
[00:02:26.900 --> 00:02:30.900]  他自以為富足 其實是貧窮
[00:02:30.900 --> 00:02:33.900]  求主在這個時刻進到我們的心裡
[00:02:33.900 --> 00:02:37.900]  將我們心中所有的掛慮都清除出來
[00:02:37.900 --> 00:02:41.900]  以致我們可以安靜地來到神面前
[00:02:41.900 --> 00:02:44.900]  單單聆聽神的話語
[00:02:44.900 --> 00:02:47.900]  好使我們的生命可以改變
[00:02:47.900 --> 00:02:49.900]  得著豐盛的生命
[00:02:49.900 --> 00:02:50.900]  願主帶領我們
[00:02:50.900 --> 00:02:54.900]  聽我們祈禱 奉主耶穌基督得勝一命祈求 阿們
[00:02:54.900 --> 00:02:59.900]  今天我們繼續看七個教會的書信
[00:02:59.900 --> 00:03:01.900]  是約翰寫的
[00:03:01.900 --> 00:03:03.900]  我們先來複習一下
[00:03:03.900 --> 00:03:05.900]  因為是最後一個教會
[00:03:09.900 --> 00:03:12.900]  我們來看看這七個教會
[00:03:12.900 --> 00:03:16.900]  約翰在拔摩島裡對望
[00:03:16.900 --> 00:03:18.900]  其實就看到這七個地方
[00:03:18.900 --> 00:03:21.900]  以弗所教會的問題就是
[00:03:21.900 --> 00:03:24.900]  起初的愛心離棄了
[00:03:24.900 --> 00:03:27.900]  善梅拿教會就是面對逼迫的時候
[00:03:27.900 --> 00:03:30.900]  耶穌鼓勵他要至死忠心
[00:03:30.900 --> 00:03:32.900]  到別加摩教會
[00:03:32.900 --> 00:03:36.900]  他們的問題就是服從了巴蘭的教訓
[00:03:36.900 --> 00:03:39.900]  意思就是假先知的教導
[00:03:39.900 --> 00:03:42.900]  推瓦推拉教會的問題
[00:03:42.900 --> 00:03:45.900]  就是容讓耶駛別的淫行
[00:03:45.900 --> 00:03:48.900]  意思就是容讓了罪
[00:03:48.900 --> 00:03:50.900]  到撒迪教會
[00:03:50.900 --> 00:03:52.900]  就是耶穌吩咐他們
[00:03:52.900 --> 00:03:57.900]  在雖微中仍然要去警醒
[00:03:57.900 --> 00:04:01.900]  到上次說的飛拉鐵飛教會
[00:04:01.900 --> 00:04:03.900]  就是耶穌說
[00:04:03.900 --> 00:04:06.900]  在軟弱裡他們要持守他們的強壯
[00:04:06.900 --> 00:04:08.900]  所以今天來到第七個教會
[00:04:08.900 --> 00:04:10.900]  最後一個教會
[00:04:10.900 --> 00:04:12.900]  魯迪加教會的特點就是
[00:04:12.900 --> 00:04:14.900]  不冷也不熱
[00:04:14.900 --> 00:04:17.900]  不知道像不像你們現在的狀況呢
[00:04:17.900 --> 00:04:19.900]  想一想
[00:04:19.900 --> 00:04:22.900]  到底當中主耶穌有什麼教導呢?
[00:04:22.900 --> 00:04:26.900]  我們先來看看魯迪加這個字是什麼意思
[00:04:26.900 --> 00:04:28.900]  魯迪加這個字是
[00:04:28.900 --> 00:04:33.900]  人民(Laos)和大權利
[00:04:33.900 --> 00:04:35.900]  兩個希臘文組成的
[00:04:35.900 --> 00:04:37.900]  意思就是說
[00:04:37.900 --> 00:04:39.900]  魯迪加這個字
[00:04:39.900 --> 00:04:43.900]  是一個很好的字
[00:04:43.900 --> 00:04:46.900]  顯示這個地方很重視人民
[00:04:46.900 --> 00:04:48.900]  更加重視權利
[00:04:48.900 --> 00:04:50.900]  很人民至上
[00:04:50.900 --> 00:04:52.900]  權力至上
[00:04:52.900 --> 00:04:54.900]  民主自由的國家
[00:04:54.900 --> 00:04:57.900]  所以這麼高舉人權自由的地方
[00:04:57.900 --> 00:04:59.900]  但其中的教會
[00:04:59.900 --> 00:05:01.900]  你發覺剛才讀
[00:05:01.900 --> 00:05:03.900]  很令我們驚訝
[00:05:03.900 --> 00:05:05.900]  為什麼呢?不知道大家有沒有留意
[00:05:05.900 --> 00:05:07.900]  因為在七個教會裡
[00:05:07.900 --> 00:05:09.900]  只有魯迪加教會
[00:05:09.900 --> 00:05:11.900]  沒有神一句的稱讚
[00:05:11.900 --> 00:05:13.900]  一句都沒有的稱讚
[00:05:13.900 --> 00:05:16.900]  而且是很嚴厲的責備
[00:05:16.900 --> 00:05:18.900]  神更加說
[00:05:18.900 --> 00:05:20.900]  必從我口中把你套出去
[00:05:20.900 --> 00:05:22.900]  這麼厲害
[00:05:22.900 --> 00:05:25.900]  所以更加令人驚奇的就是
[00:05:25.900 --> 00:05:27.900]  魯迪加教會自己不知道
[00:05:27.900 --> 00:05:29.900]  自己覺得自己是富足
[00:05:29.900 --> 00:05:31.900]  一樣都不缺
[00:05:31.900 --> 00:05:33.900]  但主耶穌卻說
[00:05:33.900 --> 00:05:35.900]  你是困苦可憐貧窮
[00:05:35.900 --> 00:05:37.900]  黑眼赤身
[00:05:37.900 --> 00:05:40.900]  我經常提過這個句
[00:05:40.900 --> 00:05:43.900]  你發覺很強烈的反差
[00:05:43.900 --> 00:05:45.900]  所以我們更加要正視
[00:05:45.900 --> 00:05:48.900]  其實當中有什麼原因
[00:05:48.900 --> 00:05:50.900]  令到這樣呢?
[00:05:50.900 --> 00:05:53.900]  首先我們要認識魯迪加教會
[00:05:53.900 --> 00:05:57.900]  這個樣樣都有的城市
[00:05:57.900 --> 00:05:59.900]  魯迪加其實是
[00:05:59.900 --> 00:06:02.900]  今天土耳其的西南部
[00:06:02.900 --> 00:06:04.900]  可能很多人想去旅行
[00:06:04.900 --> 00:06:06.900]  都會喜歡去這個地方
[00:06:06.900 --> 00:06:08.900]  是一個非常重要的
[00:06:08.900 --> 00:06:10.900]  考古遺跡的旅遊地點
[00:06:10.900 --> 00:06:12.900]  所以很多人都喜歡去
[00:06:12.900 --> 00:06:14.900]  蓮花堡那邊的地方
[00:06:14.900 --> 00:06:16.900]  十幾年前
[00:06:16.900 --> 00:06:18.900]  發掘出來的古蹟很大
[00:06:18.900 --> 00:06:20.900]  你看這個面積多大
[00:06:20.900 --> 00:06:23.900]  在2013年更加列入了
[00:06:23.900 --> 00:06:27.900]  世界文化遺產的預備名單
[00:06:27.900 --> 00:06:29.900]  魯迪加的古城
[00:06:29.900 --> 00:06:32.900]  其實在公元前三世紀
[00:06:32.900 --> 00:06:34.900]  即是距離現在二千多年
[00:06:34.900 --> 00:06:36.900]  已經建立了
[00:06:36.900 --> 00:06:39.900]  當時是小亞細亞很富有的商業中心
[00:06:39.900 --> 00:06:43.900]  因為它在一個三條大道的交匯處
[00:06:43.900 --> 00:06:49.900]  所以其實令到城內的人很驕傲
[00:06:49.900 --> 00:06:51.900]  他們那麼富有
[00:06:51.900 --> 00:06:53.900]  所以有三大驕傲
[00:06:53.900 --> 00:06:55.900]  他們很自豪
[00:06:55.900 --> 00:06:57.900]  第一就是金融業
[00:06:57.900 --> 00:06:59.900]  好像我們的香港
[00:06:59.900 --> 00:07:01.900]  魯迪加是銀行商業的中心
[00:07:01.900 --> 00:07:04.900]  他累積了很驚人的財富
[00:07:04.900 --> 00:07:06.900]  在主後六十年
[00:07:06.900 --> 00:07:11.900]  他們建立了三百多四百年之後
[00:07:11.900 --> 00:07:14.900]  主後六十年有一場大地震
[00:07:14.900 --> 00:07:16.900]  城內的人民
[00:07:16.900 --> 00:07:20.900]  他們拒絕了羅馬皇帝的救濟金
[00:07:20.900 --> 00:07:23.900]  他們覺得自己可以重建這個城市
[00:07:23.900 --> 00:07:26.900]  所以他們自己拿錢出來建立
[00:07:26.900 --> 00:07:28.900]  再重建這個城市
[00:07:28.900 --> 00:07:30.900]  所以你看看他們多有錢
[00:07:30.900 --> 00:07:32.900]  還有就是紡織業
[00:07:32.900 --> 00:07:34.900]  魯迪加的土地很肥沃
[00:07:34.900 --> 00:07:36.900]  放羊就很好
[00:07:36.900 --> 00:07:38.900]  養羊是最好的地方
[00:07:38.900 --> 00:07:40.900]  他們有一隻黑綿羊
[00:07:40.900 --> 00:07:47.900]  羊毛很光滑
[00:07:47.900 --> 00:07:49.900]  所以他們製造出來的黑毛衣
[00:07:49.900 --> 00:07:51.900]  是世界馳名的
[00:07:51.900 --> 00:07:54.900]  到他們的醫學院
[00:07:54.900 --> 00:07:56.900]  有一間聞名的醫學院
[00:07:56.900 --> 00:07:59.900]  其中以鼻喉科最著名
[00:07:59.900 --> 00:08:02.900]  學院發明了一些耳藥粉
[00:08:02.900 --> 00:08:04.900]  或者一些眼藥膏
[00:08:04.900 --> 00:08:06.900]  都是世界馳名的
[00:08:06.900 --> 00:08:10.900]  所以當時的人覺得自己很富足
[00:08:10.900 --> 00:08:12.900]  一樣都不缺乏
[00:08:12.900 --> 00:08:16.900]  但在這個樣樣都有的城市裏
[00:08:16.900 --> 00:08:18.900]  有一個尷尬的問題
[00:08:18.900 --> 00:08:20.900]  就是他們缺乏了好的水
[00:08:20.900 --> 00:08:25.900]  魯迪加的城市沒有天然的水源
[00:08:25.900 --> 00:08:30.900]  所以要透過管道將遠處的水引入魯迪加
[00:08:30.900 --> 00:08:33.900]  在途中會受到影響
[00:08:33.900 --> 00:08:37.900]  魯迪加的水已經變質
[00:08:37.900 --> 00:08:40.900]  不像魯迪加的北面
[00:08:40.900 --> 00:08:44.900]  有溫泉可以有醫療功效
[00:08:44.900 --> 00:08:47.900]  也不像魯迪加的東面
[00:08:47.900 --> 00:08:49.900]  哥羅西有冷泉
[00:08:49.900 --> 00:08:52.900]  泉水可以解渴
[00:08:52.900 --> 00:08:56.900]  所以魯迪加的水
[00:08:56.900 --> 00:08:59.900]  充滿了沉澱的礦物質
[00:08:59.900 --> 00:09:01.900]  變了溫溫的水
[00:09:01.900 --> 00:09:05.900]  令人作嘔作悶
[00:09:05.900 --> 00:09:07.900]  又不可以治病
[00:09:07.900 --> 00:09:11.900]  治病又不可以解渴
[00:09:11.900 --> 00:09:15.900]  所以魯迪加這座富裕的城市
[00:09:15.900 --> 00:09:19.900]  慢慢地像泉水一樣
[00:09:19.900 --> 00:09:21.900]  不知不覺被感染了
[00:09:21.900 --> 00:09:23.900]  他們沒有撒旦的攻擊
[00:09:23.900 --> 00:09:26.900]  不像之前的教會有撒旦攻擊
[00:09:26.900 --> 00:09:30.900]  也沒有宗教政治的迫害
[00:09:30.900 --> 00:09:32.900]  因為他們距離比較遠
[00:09:32.900 --> 00:09:35.900]  他們應該是很安逸的
[00:09:35.900 --> 00:09:40.900]  但他們的教會被屬勢影響
[00:09:40.900 --> 00:09:43.900]  魯迪加的教會被屬勢影響
[00:09:43.900 --> 00:09:48.900]  好像不溫不熱一樣
[00:09:48.900 --> 00:09:51.900]  他們很忙碌去賺錢
[00:09:51.900 --> 00:09:53.900]  成為富貴的教會
[00:09:53.900 --> 00:09:56.900]  他們很自豪自己是富貴的教會
[00:09:56.900 --> 00:09:58.900]  主耶穌如何評價這個教會呢?
[00:09:58.900 --> 00:10:02.900]  剛才讀的15-17節我們看到
[00:10:02.900 --> 00:10:05.900]  主耶穌說:我知道你的行為
[00:10:05.900 --> 00:10:07.900]  你不冷也不熱
[00:10:07.900 --> 00:10:10.900]  但我很想將你們套出去
[00:10:10.900 --> 00:10:12.900]  這個不是好的現象
[00:10:12.900 --> 00:10:14.900]  不是溫暖的現象
[00:10:14.900 --> 00:10:16.900]  不要以為不冷不熱是溫暖
[00:10:16.900 --> 00:10:18.900]  不是這樣的現象
[00:10:18.900 --> 00:10:21.900]  主耶穌更加責備魯迪加教會
[00:10:21.900 --> 00:10:24.900]  魯迪加教會自己是不知道的
[00:10:24.900 --> 00:10:28.900]  他說:我是富足的,發財了,一樣都不缺乏
[00:10:28.900 --> 00:10:31.900]  但主耶穌說:你知不知道你是困苦
[00:10:31.900 --> 00:10:34.900]  可憐貧窮,核硬,赤身
[00:10:34.900 --> 00:10:39.900]  一直提著主耶穌所說的話
[00:10:39.900 --> 00:10:42.900]  因為這正正是魯迪加的問題
[00:10:42.900 --> 00:10:43.900]  他不知道
[00:10:43.900 --> 00:10:45.900]  所以到第二點我們要看
[00:10:45.900 --> 00:10:48.900]  魯迪加教會致命的問題就是
[00:10:48.900 --> 00:10:49.900]  他不知道
[00:10:49.900 --> 00:10:52.900]  當我們知道的時候我們可以改
[00:10:52.900 --> 00:10:55.900]  當我們不知道的時候我們可以改
[00:10:55.900 --> 00:10:59.900]  我們不知道魯迪加教會具體做了什麼事
[00:10:59.900 --> 00:11:03.900]  在城市的背景裡我們推測到
[00:11:03.900 --> 00:11:09.900]  可能裡面有不少商人、銀行家、有產階級
[00:11:09.900 --> 00:11:11.900]  也有猶太人在裡面
[00:11:11.900 --> 00:11:15.900]  他們將城市的價值觀搬進了教會裡
[00:11:15.900 --> 00:11:19.900]  以致活動很多、節目很多
[00:11:19.900 --> 00:11:21.900]  可能人數也不少
[00:11:21.900 --> 00:11:24.900]  有這些資源
[00:11:24.900 --> 00:11:27.900]  大家多活動的時候
[00:11:27.900 --> 00:11:30.900]  可能吸引越來越多人來教會
[00:11:30.900 --> 00:11:33.900]  大家嘻嘻哈哈去參加活動
[00:11:33.900 --> 00:11:37.900]  也歡迎有產階級的人士來教會
[00:11:37.900 --> 00:11:40.900]  他們看著教會的帳幕
[00:11:40.900 --> 00:11:44.900]  看著教會的帳戶
[00:11:44.900 --> 00:11:45.900]  華麗的教堂
[00:11:45.900 --> 00:11:47.900]  多姿多彩的節目
[00:11:47.900 --> 00:11:49.900]  他們覺得我們什麼都有了
[00:11:49.900 --> 00:11:51.900]  我們很富足,感謝主
[00:11:51.900 --> 00:11:53.900]  我們是蒙恩的教會
[00:11:53.900 --> 00:11:55.900]  蒙福的教會
[00:11:55.900 --> 00:11:58.900]  如果是這樣,你覺得這個教會有沒有問題呢?
[00:11:58.900 --> 00:12:00.900]  今天你看見這些教會
[00:12:00.900 --> 00:12:02.900]  如果是這樣,你覺得有沒有問題呢?
[00:12:02.900 --> 00:12:05.900]  如果我們教會是這樣,有沒有問題呢?
[00:12:05.900 --> 00:12:07.900]  但是不要忘記
[00:12:07.900 --> 00:12:09.900]  主耶穌怎麼說他們呢?
[00:12:09.900 --> 00:12:11.900]  祂說:你卻不知道
[00:12:11.900 --> 00:12:16.900]  你是勒困苦、可憐、貧窮
[00:12:16.900 --> 00:12:19.900]  狠硬、赤膝的
[00:12:19.900 --> 00:12:21.900]  不知道你聽到這句話
[00:12:21.900 --> 00:12:24.900]  有沒有一點害怕呢?
[00:12:24.900 --> 00:12:27.900]  你卻不知道
[00:12:27.900 --> 00:12:29.900]  就是說教會錯了
[00:12:29.900 --> 00:12:30.900]  你以為是對的
[00:12:30.900 --> 00:12:32.900]  教會是貧窮的
[00:12:32.900 --> 00:12:34.900]  你以為是富足
[00:12:34.900 --> 00:12:35.900]  瞎了眼的
[00:12:35.900 --> 00:12:37.900]  你看不到自己的問題
[00:12:37.900 --> 00:12:39.900]  卻以為看得很清楚
[00:12:39.900 --> 00:12:42.900]  好像耶穌去責備法利賽人一樣
[00:12:42.900 --> 00:12:44.900]  今天如果我們知道自己是不對的
[00:12:44.900 --> 00:12:46.900]  我們都會去改
[00:12:46.900 --> 00:12:50.900]  如果你知道自己婚姻的狀況有什麼不對的
[00:12:50.900 --> 00:12:52.900]  你自己都會去改
[00:12:52.900 --> 00:12:54.900]  如果你知道自己缺乏了
[00:12:54.900 --> 00:12:56.900]  你會去積極去追求
[00:12:56.900 --> 00:12:59.900]  但是如果你覺得自己一樣都沒有缺乏
[00:12:59.900 --> 00:13:02.900]  你就連動力去改都沒有
[00:13:02.900 --> 00:13:06.900]  這正正是老弟家教會的致命問題
[00:13:06.900 --> 00:13:08.900]  自以為富足
[00:13:08.900 --> 00:13:11.900]  卻不知道在屬靈上是貧窮的
[00:13:11.900 --> 00:13:14.900]  也沒有了屬天的財寶在天上
[00:13:14.900 --> 00:13:17.900]  在神永恆的角度是貧窮的
[00:13:17.900 --> 00:13:19.900]  具體來說
[00:13:19.900 --> 00:13:21.900]  教會出現了什麼問題
[00:13:21.900 --> 00:13:23.900]  他不知道呢?
[00:13:23.900 --> 00:13:27.900]  我們可以在第十四節
[00:13:27.900 --> 00:13:33.900]  去找回主耶穌說到的一些答案
[00:13:33.900 --> 00:13:35.900]  因為如果你有留意
[00:13:35.900 --> 00:13:37.900]  第十四節
[00:13:37.900 --> 00:13:39.900]  主耶穌怎樣稱自己呢?
[00:13:39.900 --> 00:13:41.900]  那為亞門的
[00:13:41.900 --> 00:13:43.900]  為誠信真實見證的
[00:13:43.900 --> 00:13:47.900]  在神創造萬物之上為元首的
[00:13:47.900 --> 00:13:49.900]  主耶穌這樣介紹自己
[00:13:49.900 --> 00:13:50.900]  有什麼意思呢?
[00:13:50.900 --> 00:13:51.900]  如果你有留意
[00:13:51.900 --> 00:13:53.900]  每封書信一開始之前
[00:13:53.900 --> 00:13:55.900]  耶穌都先介紹自己
[00:13:55.900 --> 00:13:58.900]  他針對教會的一些問題
[00:13:58.900 --> 00:14:01.900]  或者一些屬靈的危機去介紹自己
[00:14:01.900 --> 00:14:03.900]  好像是士梅拿教會
[00:14:03.900 --> 00:14:05.900]  他們面對壁壩的時候
[00:14:05.900 --> 00:14:07.900]  耶穌介紹自己一開始就說
[00:14:07.900 --> 00:14:09.900]  那首先的、末後的
[00:14:09.900 --> 00:14:11.900]  曾經死去而又活過來的
[00:14:11.900 --> 00:14:13.900]  為什麼耶穌要這樣介紹自己呢?
[00:14:13.900 --> 00:14:16.900]  就是讓士梅拿教會認識
[00:14:16.900 --> 00:14:18.900]  原來耶穌一直在掌權
[00:14:18.900 --> 00:14:21.900]  以致他們面對壁壩的時候不害怕
[00:14:21.900 --> 00:14:25.900]  但當耶穌這樣跟老弟家說
[00:14:25.900 --> 00:14:27.900]  自己是亞門的
[00:14:27.900 --> 00:14:28.900]  亞門是什麼意思呢?
[00:14:28.900 --> 00:14:30.900]  是一個希伯來語
[00:14:30.900 --> 00:14:33.900]  意思就是神是真真實實的
[00:14:33.900 --> 00:14:35.900]  我是真真實實的
[00:14:35.900 --> 00:14:37.900]  我是誠信真實見證的
[00:14:37.900 --> 00:14:39.900]  意思就是耶穌的見證
[00:14:39.900 --> 00:14:41.900]  是很全然誠實
[00:14:41.900 --> 00:14:43.900]  也是很真實
[00:14:43.900 --> 00:14:45.900]  他見證了自己是神
[00:14:45.900 --> 00:14:46.900]  他愛我們
[00:14:46.900 --> 00:14:51.900]  更加是神創造萬物之上為元首的
[00:14:51.900 --> 00:14:53.900]  這個意思也就是說
[00:14:53.900 --> 00:14:55.900]  耶穌是所有東西的元首
[00:14:55.900 --> 00:14:57.900]  是一切萬物之先
[00:14:57.900 --> 00:15:01.900]  是最高所有創造物的統治者
[00:15:01.900 --> 00:15:02.900]  物質的東西
[00:15:02.900 --> 00:15:04.900]  他都是一個統治者
[00:15:04.900 --> 00:15:08.900]  耶穌為什麼要這樣去介紹自己呢?
[00:15:08.900 --> 00:15:11.900]  其實是針對老弟家教會的問題
[00:15:11.900 --> 00:15:14.900]  如果老弟家教會有見到
[00:15:14.900 --> 00:15:18.900]  耶穌是那位真實萬物之上的神
[00:15:18.900 --> 00:15:19.900]  他應該是怎樣呢?
[00:15:19.900 --> 00:15:21.900]  他應該是高舉神
[00:15:21.900 --> 00:15:23.900]  但今天老弟家教會不是
[00:15:23.900 --> 00:15:25.900]  他高舉的是自己的財富
[00:15:25.900 --> 00:15:29.900]  他們自滿的是說自己已經發財
[00:15:29.900 --> 00:15:31.900]  一樣都不缺
[00:15:31.900 --> 00:15:33.900]  所以他們倚靠的是物質的東西
[00:15:33.900 --> 00:15:37.900]  他們沒有真實地活出主耶穌基督的見證
[00:15:37.900 --> 00:15:43.900]  如果我們真實地看見神是萬物元首
[00:15:43.900 --> 00:15:46.900]  我們自然會高舉祂
[00:15:46.900 --> 00:15:48.900]  自然會信靠祂
[00:15:48.900 --> 00:15:50.900]  有困難的時候我們會信靠祂
[00:15:50.900 --> 00:15:52.900]  也會活出神的見證
[00:15:52.900 --> 00:15:54.900]  耶穌想我們怎樣呢?
[00:15:54.900 --> 00:15:55.900]  我們就去做
[00:15:55.900 --> 00:15:56.900]  以致我們去活出
[00:15:56.900 --> 00:15:58.900]  「恆公二號憐憫傳謙卑的心」
[00:15:58.900 --> 00:16:00.900]  與神同行的見證
[00:16:00.900 --> 00:16:02.900]  我們應該是這樣的
[00:16:02.900 --> 00:16:08.900]  不是以世界的財富或物質享受來自誇
[00:16:08.900 --> 00:16:10.900]  所以如果大家記得
[00:16:10.900 --> 00:16:12.900]  我們上星期的程序表
[00:16:12.900 --> 00:16:14.900]  禱告的事項其實很好
[00:16:14.900 --> 00:16:15.900]  我們怎樣禱告呢?
[00:16:15.900 --> 00:16:17.900]  如果大家記得
[00:16:17.900 --> 00:16:19.900]  其實在現在的世界裡
[00:16:19.900 --> 00:16:21.900]  都是盛行物質主義的
[00:16:21.900 --> 00:16:23.900]  你發覺我們的世界也是
[00:16:23.900 --> 00:16:24.900]  有物質主義
[00:16:24.900 --> 00:16:27.900]  所以當我們以前強調人本主義
[00:16:27.900 --> 00:16:28.900]  什麼叫人本主義呢?
[00:16:28.900 --> 00:16:30.900]  就是強調人的價值
[00:16:30.900 --> 00:16:31.900]  人的尊嚴
[00:16:31.900 --> 00:16:33.900]  人是有潛能和理性的
[00:16:33.900 --> 00:16:36.900]  亦都主張在人類的世界裡
[00:16:36.900 --> 00:16:38.900]  我們是以人為福祉的
[00:16:38.900 --> 00:16:40.900]  這個就是人本主義
[00:16:40.900 --> 00:16:45.900]  但當人本主義慢慢去淡薄的時候
[00:16:45.900 --> 00:16:49.900]  其實這個世界是高舉物質的
[00:16:49.900 --> 00:16:53.900]  你發覺打仗各樣的世界的國家元首
[00:16:53.900 --> 00:16:56.900]  都是去搶奪這個物質
[00:16:56.900 --> 00:17:00.900]  但當這個物質強盛的時候
[00:17:00.900 --> 00:17:02.900]  我們要怎樣呢?
[00:17:02.900 --> 00:17:04.900]  上一次的禱告事項很好
[00:17:04.900 --> 00:17:07.900]  求主幫助我們信徒可以活出
[00:17:07.900 --> 00:17:10.900]  基督信仰歷來所重視的德行
[00:17:10.900 --> 00:17:14.900]  這是傳統上我們基督信仰有的德行
[00:17:14.900 --> 00:17:18.900]  就是我們有理智、有明智、有智慧
[00:17:18.900 --> 00:17:22.900]  有公義、有堅毅、有節制
[00:17:22.900 --> 00:17:24.900]  有仁愛
[00:17:24.900 --> 00:17:31.900]  都要在我們身上彰顯到耶穌基督的見證
[00:17:31.900 --> 00:17:34.900]  所以當教會失去這個見證的時候
[00:17:34.900 --> 00:17:39.900]  神就要責備和提醒老弟家教會
[00:17:39.900 --> 00:17:44.900]  所以主耶穌用老弟家最熟悉的事物
[00:17:44.900 --> 00:17:46.900]  去提醒他們的信仰
[00:17:46.900 --> 00:17:48.900]  在第十六節
[00:17:48.900 --> 00:17:51.900]  祂說:你既如溫水也不冷也不熱
[00:17:51.900 --> 00:17:54.900]  所以我必從我口中把你吐出去
[00:17:54.900 --> 00:17:57.900]  溫水剛才也提及過
[00:17:57.900 --> 00:18:01.900]  是指老弟家去到他們的泉水
[00:18:01.900 --> 00:18:04.900]  其實他們的泉水不可以治病
[00:18:04.900 --> 00:18:08.900]  也不可以像冷的泉水那樣解渴
[00:18:08.900 --> 00:18:10.900]  因為它充滿了一些雜質
[00:18:10.900 --> 00:18:13.900]  所以他們沒有功用可言
[00:18:13.900 --> 00:18:16.900]  所以其實是說到一個功用的問題
[00:18:16.900 --> 00:18:18.900]  所以當耶穌用溫水作比喻
[00:18:18.900 --> 00:18:20.900]  不是說我們有溫度
[00:18:20.900 --> 00:18:24.900]  其實是指這個溫度不是一個溫度的問題
[00:18:24.900 --> 00:18:26.900]  而是一個你有沒有效的問題
[00:18:26.900 --> 00:18:28.900]  有沒有功用的問題
[00:18:28.900 --> 00:18:29.900]  好像一杯溫咖啡
[00:18:29.900 --> 00:18:31.900]  你想想你喜不喜歡喝
[00:18:31.900 --> 00:18:33.900]  我們很喜歡喝熱咖啡
[00:18:33.900 --> 00:18:34.900]  因為有熱度
[00:18:34.900 --> 00:18:36.900]  但一杯溫咖啡一喝下去
[00:18:36.900 --> 00:18:38.900]  好像什麼味道都沒有
[00:18:38.900 --> 00:18:40.900]  很想吐出來
