
[00:00:00.000 --> 00:00:02.000]  (主席) 各位大眾平安
[00:02:18.240 --> 00:02:19.920]  (主席) 打開我們的耳朵
[00:02:19.920 --> 00:02:23.120]  (主席) 讓我們看得到祢的話語的那種真實
[00:02:23.120 --> 00:02:26.560]  (主席) 看得到屬靈上面的那種真景
[00:02:26.560 --> 00:02:29.320]  (主席) 以至我們從心裡面去跟隨祢
[00:02:29.320 --> 00:02:30.360]  (主席) 所以天父啊
[00:02:30.360 --> 00:02:33.000]  (主席) 願祢祝福我們聽道的人
[00:02:33.000 --> 00:02:34.720]  (主席) 行道的人
[00:02:34.720 --> 00:02:36.040]  (主席) 我們一起仰望我們禱告風
[00:02:36.040 --> 00:02:37.920]  (主席) 耶穌基督的名球
[00:02:37.920 --> 00:02:41.280]  (主席) 阿門
[00:02:41.280 --> 00:02:46.400]  (主席) 弟兄姊妹你現在輕鬆愉快嗎?
[00:02:46.400 --> 00:02:49.560]  (主席) 其實大家的生命都充滿了很多的挑戰
[00:02:49.560 --> 00:02:50.840]  (主席) 日常的生活
[00:02:50.840 --> 00:02:52.960]  (主席) 日常的日子就算不是疫情
[00:02:52.960 --> 00:02:53.880]  (主席) 等等
[00:02:53.880 --> 00:02:54.960]  (主席) 我們在獨處
[00:02:54.960 --> 00:02:55.680]  (主席) 在家庭
[00:02:55.680 --> 00:02:56.480]  (主席) 在職場
[00:02:56.480 --> 00:02:58.040]  (主席) 在教會
[00:02:58.040 --> 00:02:59.520]  (主席) 都已經夾雜著
[00:02:59.520 --> 00:03:01.080]  (主席) 有時休閒
[00:03:01.080 --> 00:03:02.600]  (主席) 寫意
[00:03:02.600 --> 00:03:04.760]  (主席) 但也有很多沉悶
[00:03:04.760 --> 00:03:05.400]  (主席) 或者壓力
[00:03:05.400 --> 00:03:06.960]  (主席) 或者衝突
[00:03:06.960 --> 00:03:10.200]  (主席) 在近日這個疫情和社會時局之下
[00:03:10.200 --> 00:03:13.160]  (主席) 我們就將這種複雜的心境
[00:03:13.160 --> 00:03:15.080]  (主席) 變得更加壞
[00:03:15.080 --> 00:03:16.680]  (主席) 不知道你是否這樣經歷
[00:03:16.680 --> 00:03:18.520]  (主席) 家庭收入的緊縮
[00:03:18.520 --> 00:03:23.240]  (主席) 在家工作的家長要和在家上課的子女
[00:03:23.240 --> 00:03:25.080]  (主席) 像困獸鬥一樣
[00:03:25.080 --> 00:03:26.800]  (主席) 社會上差不多每天
[00:03:26.800 --> 00:03:28.240]  (主席) 都會聽到一些言論
[00:03:28.240 --> 00:03:29.360]  (主席) 或者事情
[00:03:29.360 --> 00:03:32.000]  (主席) 是叫人心緒不寧的
[00:03:32.000 --> 00:03:33.720]  (主席) 在八月的上旬
[00:03:33.720 --> 00:03:36.680]  (主席) 港大精神醫學系
[00:03:36.680 --> 00:03:37.880]  (主席) 有一個研究團隊
[00:03:37.880 --> 00:03:40.760]  (主席) 就公佈了他們一次的調查
[00:03:40.760 --> 00:03:42.800]  (主席) 是了解過往的
[00:03:42.800 --> 00:03:45.120]  (主席) 即過去一年的政治事件和疫情
[00:03:45.120 --> 00:03:48.440]  (主席) 對市民健康的狀態有多少影響
[00:03:48.440 --> 00:03:50.160]  (主席) 不知道你有沒有留意
[00:03:50.160 --> 00:03:52.520]  (主席) 這個很淒涼
[00:03:52.520 --> 00:03:53.960]  (主席) 最終的結果是怎樣
[00:03:53.960 --> 00:03:57.080]  (主席) 他說多於七成的受訪者
[00:03:57.080 --> 00:04:02.200]  (主席) 有中至高度創傷後的壓力症的症狀
[00:04:02.200 --> 00:04:06.680]  (主席) 然後有四成的人有抑鬱症的症狀
[00:04:06.680 --> 00:04:08.880]  (主席) 中間還是36%的人
[00:04:08.880 --> 00:04:11.080]  (主席) 這兩樣都有
[00:04:11.080 --> 00:04:14.200]  (主席) 即十個裏面有大概四個人
[00:04:14.200 --> 00:04:15.480]  (主席) 就有壓力
[00:04:15.480 --> 00:04:16.760]  (主席) 創傷後壓力
[00:04:16.760 --> 00:04:20.920]  (主席) 亦都有抑鬱症的症狀
[00:04:20.920 --> 00:04:23.760]  (主席) 柴鎮在實體崇拜的時候
[00:04:23.760 --> 00:04:29.680]  (主席) 平均有二百六十人左右在成人崇拜
[00:04:29.680 --> 00:04:33.000]  (主席) 如果計算剛才那個的比例
[00:04:33.000 --> 00:04:34.360]  (主席) 我們可能中間都要有
[00:04:34.360 --> 00:04:37.000]  (主席) 一百八十位的弟兄姊妹
[00:04:37.000 --> 00:04:40.840]  (主席) 是有一些創傷後壓力症的症狀
[00:04:40.840 --> 00:04:46.320]  (主席) 然後大概有一百位是抑鬱症的症狀
[00:04:46.320 --> 00:04:47.960]  (主席) 這個當然是很嚇人
[00:04:47.960 --> 00:04:51.560]  (主席) 不過可能這個都是一個真實
[00:04:51.560 --> 00:04:54.000]  (主席) 其實不單止是我們個人的生活
[00:04:54.000 --> 00:04:58.040]  (主席) 其實最近都有一件事發生在教會界
[00:04:58.040 --> 00:05:02.080]  (主席) 事源在屯門區一間教會
[00:05:02.080 --> 00:05:03.680]  (主席) 他們在一個網上
[00:05:03.680 --> 00:05:07.680]  (主席) 即是在用一個網上的通訊軟件
[00:05:07.680 --> 00:05:11.480]  (主席) 舉辦一個名為「紅旗下十架」的
[00:05:11.480 --> 00:05:14.640]  (主席) 歷史變遷的一個講座
[00:05:14.640 --> 00:05:16.600]  (主席) 講座開始不久後
[00:05:16.600 --> 00:05:24.080]  (主席) 分別有一些自稱是「中國國安局香港分局」
[00:05:24.080 --> 00:05:27.400]  (主席) 又或者自稱是「中國國家安全局」
[00:05:27.400 --> 00:05:30.120]  (主席) 又或者用英文說「深圳政府」
[00:05:30.120 --> 00:05:33.680]  (主席) 有一些自稱的用戶要求加入
[00:05:33.680 --> 00:05:39.960]  (主席) 不過這個要求被講座的管理員拒絕
[00:05:39.960 --> 00:05:42.000]  (主席) 在講座的尾聲
[00:05:42.000 --> 00:05:46.840]  (主席) 那裏的堂主任牧師向參加者報告這件事情
[00:05:46.840 --> 00:05:53.760]  (主席) 誰知報告發言的中間突然間斷線了
[00:05:53.760 --> 00:05:56.960]  (主席) 後來他又再進入這個講座裏面
[00:05:56.960 --> 00:05:59.040]  (主席) 再嘗試繼續講下去
[00:05:59.040 --> 00:05:59.960]  (主席) 又再斷線了
[00:05:59.960 --> 00:06:04.600]  (主席) 就是不斷被第三方移除到聊天室
[00:06:04.600 --> 00:06:06.640]  (主席) 最後因為搞不定
[00:06:06.640 --> 00:06:09.840]  (主席) 所以講座最後被迫中止
[00:06:09.840 --> 00:06:14.120]  (主席) 對這件事件當然很多人都關注
[00:06:14.120 --> 00:06:17.720]  (主席) 特別是基督徒 特別是我們教會界
[00:06:17.720 --> 00:06:19.280]  (主席) 當然我們都會想
[00:06:19.280 --> 00:06:22.840]  (主席) 為何這個時候會越來越多這種滋擾呢
[00:06:22.840 --> 00:06:24.440]  (主席) 不過就據一些人分析
[00:06:24.440 --> 00:06:28.000]  (主席) 剛才那些自稱的詞語
[00:06:28.000 --> 00:06:30.360]  (主席) 似乎就不是正統的詞語
[00:06:30.360 --> 00:06:31.840]  (主席) 即不是正式的詞語
[00:06:31.840 --> 00:06:35.760]  (主席) 所以那些人可能都不知是甚麼人
[00:06:35.760 --> 00:06:41.080]  (主席) 就想用類似國安局有關的人的名義
[00:06:41.080 --> 00:06:43.880]  (主席) 想進入這些講座
[00:06:43.880 --> 00:06:45.680]  (主席) 但很奇怪
[00:06:45.680 --> 00:06:49.080]  (主席) 如果這是一個正常的宗教活動的話
[00:06:49.080 --> 00:06:52.440]  (主席) 無論是一般的想法或基本法
[00:06:52.440 --> 00:06:54.800]  (主席) 都是有一種宗教信仰自由的
[00:06:54.800 --> 00:06:57.640]  (主席) 無理由無論個人或任何機構
[00:06:57.640 --> 00:07:00.800]  (主席) 試圖用不同的方法來滋擾教會
[00:07:00.800 --> 00:07:03.640]  (主席) 團體這些正常的宗教活動
[00:07:03.640 --> 00:07:05.240]  (主席) 不過我們這樣說而已
[00:07:05.240 --> 00:07:07.960]  (主席) 但事實上已經有了
[00:07:07.960 --> 00:07:10.280]  (主席) 聖經教會開始有了
[00:07:10.280 --> 00:07:12.280]  (主席) 其實不單止是這間教會
[00:07:12.280 --> 00:07:15.480]  (主席) 如果大家留意過去一兩個月
[00:07:15.480 --> 00:07:20.680]  (主席) 基督教界都受到越來越多的壓力
[00:07:20.680 --> 00:07:23.640]  (主席) 甚至是言論的攻擊
[00:07:23.640 --> 00:07:28.040]  (主席) 所以我們都是在軟弱或患難當中
[00:07:28.040 --> 00:07:30.720]  (主席) 當然我們讀啟示六
[00:07:30.720 --> 00:07:35.800]  (主席) 因為約翰作者寫作《新約聖經啟示六》的時候
[00:07:35.800 --> 00:07:38.120]  (主席) 其實他都是為了我們這一班
[00:07:38.120 --> 00:07:42.000]  (主席) 在患難軟弱裡面的人而寫的
[00:07:42.000 --> 00:07:46.040]  (主席) 其實約翰他自己當時都是在患難當中
[00:07:46.040 --> 00:07:49.640]  (主席) 因為信仰的緣故被囚禁在拔摩海島
[00:07:49.640 --> 00:07:51.400]  (主席) 剛才第九節寫
[00:07:51.400 --> 00:07:56.160]  (主席) 但他自稱我是你們的同伴
[00:07:56.160 --> 00:07:58.280]  (主席) 是你們的夥伴
[00:07:58.280 --> 00:07:59.840]  (主席) 是甚麼夥伴
[00:07:59.840 --> 00:08:01.640]  (主席) 是說在基督裡面
[00:08:01.640 --> 00:08:05.120]  (主席) 在耶穌裡面同壽患難
[00:08:05.120 --> 00:08:06.640]  (主席) 在基督裡面同壽患難
[00:08:06.640 --> 00:08:08.200]  (主席) 就成為我們的朋友
[00:08:08.200 --> 00:08:09.360]  (主席) 是成為我們的朋友
[00:08:09.360 --> 00:08:13.800]  (主席) 是我們一起共進退的
[00:08:13.800 --> 00:08:15.320]  (主席) 當時約翰
[00:08:15.320 --> 00:08:18.240]  (主席) 也當然包括當時的人
[00:08:18.240 --> 00:08:20.080]  (主席) 特別當時的信徒
[00:08:20.080 --> 00:08:22.080]  (主席) 活在羅馬帝國
[00:08:22.080 --> 00:08:25.440]  (主席) 這個皇帝當時叫多米田
[00:08:25.440 --> 00:08:27.600]  (主席) 在多米田的統治之下
[00:08:27.600 --> 00:08:30.960]  (主席) 所以這班基督徒活在一個甚麼狀態
[00:08:30.960 --> 00:08:34.840]  (主席) 又被要求要參與君王崇拜
[00:08:34.840 --> 00:08:37.200]  (主席) 又或者其他異端
[00:08:37.200 --> 00:08:39.880]  (主席) 都是在引誘你放下你的信仰
[00:08:39.880 --> 00:08:41.520]  (主席) 你跟我們吧
[00:08:41.520 --> 00:08:44.440]  (主席) 亦都在自己的經濟生活上
[00:08:44.440 --> 00:08:47.120]  (主席) 因為要顧著做貿易
[00:08:47.120 --> 00:08:48.760]  (主席) 要做生意
[00:08:48.760 --> 00:08:50.520]  (主席) 當時是有一些相會
[00:08:50.520 --> 00:08:51.800]  (主席) 類似的相會
[00:08:51.800 --> 00:08:53.520]  (主席) 是要大家走在一起
[00:08:53.520 --> 00:08:54.800]  (主席) 就是埋堆
[00:08:54.800 --> 00:08:56.280]  (主席) 俗稱就是埋堆
[00:08:56.280 --> 00:08:59.760]  (主席) 於是就出現了一種同流合污的詞彈
[00:08:59.760 --> 00:09:01.520]  (主席) 當然當時這班基督徒
[00:09:01.520 --> 00:09:06.240]  (主席) 亦都有來自政府和社會的邊緣化
[00:09:06.240 --> 00:09:08.840]  (主席) 即是你們就是Nothing
[00:09:08.840 --> 00:09:11.200]  (主席) 亦都經歷了經濟的剝削等等
[00:09:11.200 --> 00:09:13.680]  (主席) 他們都是受到困難的
[00:09:13.680 --> 00:09:15.400]  (主席) 約翰和我們
[00:09:15.400 --> 00:09:18.800]  (主席) 都不單是受患難
[00:09:18.800 --> 00:09:21.000]  (主席) 約翰在他自稱的那裏
[00:09:21.000 --> 00:09:24.120]  (主席) 就不單止說我在患難裏跟你是同夥
[00:09:24.120 --> 00:09:25.720]  (主席) 他說一同忍耐
[00:09:25.720 --> 00:09:28.520]  (主席) 都是你們的夥伴
[00:09:28.520 --> 00:09:33.880]  (主席) 約翰怎能夠在患難裏忍耐呢?
[00:09:33.880 --> 00:09:39.080]  (主席) 我們各個弟兄姊妹都在受不同的苦
[00:09:39.080 --> 00:09:42.600]  (主席) 我們怎樣能夠忍耐呢?
[00:09:42.600 --> 00:09:46.920]  (主席) 其實上主刻意向我們啟示這個奧秘
[00:09:46.920 --> 00:09:51.160]  (主席) 怎樣在患難裏都可以繼續忍耐呢?
[00:09:51.160 --> 00:09:54.240]  (主席) 在這裏我想大家再讀多一次
[00:09:54.240 --> 00:09:59.120]  (主席) 經文第一節至第三節
[00:09:59.120 --> 00:10:03.160]  (主席) 經文開始的時候是第一節至第三節
[00:10:03.160 --> 00:10:04.960]  (主席) 先聽我讀出
[00:10:04.960 --> 00:10:06.560]  (主席) 或者你都可以在你的座位
[00:10:06.560 --> 00:10:10.280]  (主席) 在你的家裏讀
[00:10:10.280 --> 00:10:11.440]  (主席) 第一節
[00:10:11.440 --> 00:10:14.640]  (主席) 耶穌基督的啟示就是神賜給他
[00:10:14.640 --> 00:10:18.240]  (主席) 要他將必須快要發生的事
[00:10:18.240 --> 00:10:20.160]  (主席) 指示你的忠僕人
[00:10:20.160 --> 00:10:23.800]  (主席) 他差顯示者 指明給他的僕人約翰
[00:10:23.800 --> 00:10:27.320]  (主席) 約翰就將神的道和耶穌基督的見證
[00:10:27.320 --> 00:10:30.960]  (主席) 凡自己所看見的 都見證出來
[00:10:30.960 --> 00:10:33.120]  (主席) 眾讀者書上預言的
[00:10:33.120 --> 00:10:36.760]  (主席) 和那些聽見又遵守其中所記載的
[00:10:36.760 --> 00:10:38.560]  (主席) 都是有福的
[00:10:38.560 --> 00:10:42.640]  (主席) 因為時候近了
[00:10:42.640 --> 00:10:48.640]  (主席) 在這裏上主明明對著我們這班受苦的子女
[00:10:48.640 --> 00:10:51.240]  (主席) 來宣告這種啟示
[00:10:51.240 --> 00:11:00.480]  (主席) 這位真上帝主動將他的真理和世界的真相呈現出來
[00:11:00.480 --> 00:11:03.400]  (主席) 先是藉著耶穌基督
[00:11:03.400 --> 00:11:06.160]  (主席) 耶穌基督就差顯他的使者
[00:11:06.160 --> 00:11:09.520]  (主席) 他的使者就傳遞給約翰
[00:11:09.520 --> 00:11:11.280]  (主席) 給了約翰之後
[00:11:11.280 --> 00:11:15.120]  (主席) 就將以揭示在世人當中
[00:11:15.120 --> 00:11:17.280]  (主席) 尤其是在那七間的教會裏面
[00:11:17.280 --> 00:11:19.200]  (主席) 和今天的我們
[00:11:19.200 --> 00:11:22.280]  (主席) 他說如果中讀這個啟示
[00:11:22.280 --> 00:11:24.840]  (主席) 並且進行其中所記載的
[00:11:24.840 --> 00:11:26.120]  (主席) 我們是得到福氣的
[00:11:26.120 --> 00:11:27.720]  (主席) 我們在軟弱裏面
[00:11:27.720 --> 00:11:29.680]  (主席) 在患難裏面
[00:11:29.680 --> 00:11:33.480]  (主席) 都可以堅忍而得到一種福氣
[00:11:33.480 --> 00:11:36.360]  (主席) 這個啟示約翰要作的見證
[00:11:36.360 --> 00:11:38.600]  (主席) 其實最核心是甚麼呢
[00:11:38.600 --> 00:11:40.560]  (主席) 有人一想起啟示錄
[00:11:40.560 --> 00:11:42.200]  (主席) 就想起666
[00:11:42.200 --> 00:11:44.880]  (主席) 是誰呢?紙巾是誰呢?
[00:11:44.880 --> 00:11:50.400]  (主席) 或者還在問 有沒有密碼預告了
[00:11:50.400 --> 00:11:51.840]  (主席) 耶穌何時再回來呢?
[00:11:51.840 --> 00:11:54.280]  (主席) 世界末日是哪一天呢?
[00:11:54.280 --> 00:11:57.160]  (主席) 明明啟示錄真的不是說這些
[00:11:57.160 --> 00:12:01.160]  (主席) 明明主要關乎的不是說這些
[00:12:01.160 --> 00:12:03.960]  (主席) 核心關乎的
[00:12:03.960 --> 00:12:06.840]  (主席) 就是仍然是耶穌基督
[00:12:06.840 --> 00:12:09.880]  (主席) 當我們要想怎樣在苦難
[00:12:09.880 --> 00:12:13.800]  (主席) 在難處裏面跨勝或者忍耐等候
[00:12:13.800 --> 00:12:16.240]  (主席) 要想的仍然是耶穌基督
[00:12:16.240 --> 00:12:17.480]  (主席) 在第一節就已經這樣說了
[00:12:17.480 --> 00:12:19.760]  (主席) 耶穌基督的啟示
[00:12:19.760 --> 00:12:21.760]  (主席) 耶穌基督所彰顯的神
[00:12:21.760 --> 00:12:24.360]  (主席) 和祂的道和祂的應許
[00:12:24.360 --> 00:12:27.640]  (主席) 就是成為我們最大最核心的關注
[00:12:27.640 --> 00:12:33.040]  (主席) 這個也是我們繼續要傳揚的訊息的核心
[00:12:33.040 --> 00:12:34.720]  (主席) 其實受苦的人
[00:12:34.720 --> 00:12:36.080]  (主席) 有時困難在哪裏呢?
[00:12:36.080 --> 00:12:38.720]  (主席) 就是我們看不清真相
[00:12:38.720 --> 00:12:44.120]  (主席) 以為得解救的盼望是在幾方面
[00:12:44.120 --> 00:12:47.800]  (主席) 譬如在堅持自己的操控能力
[00:12:47.800 --> 00:12:51.000]  (主席) 困難越大我頂得住的
[00:12:51.000 --> 00:12:53.320]  (主席) 你們不用幫我
[00:12:53.320 --> 00:12:55.800]  (主席) 有時是靠自己的錢財
[00:12:55.800 --> 00:12:58.640]  (主席) 我賺多一點就保障大一點
[00:12:58.640 --> 00:13:02.160]  (主席) 或者是還在一些可見的物質上
[00:13:02.160 --> 00:13:05.080]  (主席) 又或者我們以為能夠得解救的盼望
[00:13:05.080 --> 00:13:07.400]  (主席) 是在自己生命的資源
[00:13:07.400 --> 00:13:09.920]  (主席) 於是我們就死抓住自己的生命資源
[00:13:09.920 --> 00:13:11.880]  (主席) 生命的資源的意思是
[00:13:11.880 --> 00:13:15.000]  (主席) 譬如我們的時間、心力、錢財
[00:13:15.000 --> 00:13:17.280]  (主席) 甚至我們的愛心
[00:13:17.280 --> 00:13:18.480]  (主席) 我們就死抱著它
[00:13:18.480 --> 00:13:20.680]  (主席) 因為這樣我們才有安全感
[00:13:20.680 --> 00:13:22.560]  (主席) 就變成不同人分享
[00:13:22.560 --> 00:13:24.600]  (主席) 不同人分享我的時間
[00:13:24.600 --> 00:13:27.600]  (主席) 分享我的精力去服侍其他人等等
[00:13:27.600 --> 00:13:30.320]  (主席) 甚至愛意都是留給自己
[00:13:30.320 --> 00:13:33.080]  (主席) 我不會再分享給其他人
[00:13:33.080 --> 00:13:36.000]  (主席) 以為這樣自己就可以得解救
[00:13:36.000 --> 00:13:38.720]  (主席) 有時受苦的人都看不清楚真相
[00:13:38.720 --> 00:13:42.680]  (主席) 就以為我們可以依靠世間的權勢
[00:13:42.680 --> 00:13:46.320]  (主席) 以為是世間的權勢能夠保護到自己
[00:13:46.320 --> 00:13:48.720]  (主席) 讓自己有平穩的生活
[00:13:48.720 --> 00:13:50.520]  (主席) 於是乎寧願
[00:13:50.520 --> 00:13:55.080]  (主席) 需要的時候寧願捨棄一些信仰
[00:13:55.080 --> 00:13:57.920]  (主席) 放下信仰不要說那麼多
[00:13:57.920 --> 00:14:02.800]  (主席) 因為很怕會得罪世間的權勢
[00:14:02.800 --> 00:14:06.480]  (主席) 於是世間的權勢就會收回一些給我們的好處
[00:14:06.480 --> 00:14:09.880]  (主席) 恐怕我們會失去了我個人的安定
[00:14:09.880 --> 00:14:15.440]  (主席) 或者失去了世間權勢給基督教的一些優惠
[00:14:15.440 --> 00:14:17.320]  (主席) 一些優待
[00:14:17.320 --> 00:14:20.520]  (主席) 不過這個意念這個想法
[00:14:20.520 --> 00:14:21.640]  (主席) 對於上帝來說
[00:14:21.640 --> 00:14:25.280]  (主席) 這個真的是對真相的誤解
[00:14:25.280 --> 00:14:28.200]  (主席) 是真相的誤解
[00:14:28.200 --> 00:14:29.080]  (主席) 當然我們會問
[00:14:29.080 --> 00:14:30.600]  (主席) 咦 我看到的
[00:14:30.600 --> 00:14:34.760]  (主席) 我們過往基督教真的在世上有一些優待
[00:14:34.760 --> 00:14:36.280]  (主席) 我們不想失去
[00:14:36.280 --> 00:14:38.600]  (主席) 這些是看得到的
[00:14:38.600 --> 00:14:40.920]  (主席) 但是對真相我們看到的東西
[00:14:40.920 --> 00:14:43.080]  (主席) 會不會都是誤解的呢
[00:14:43.080 --> 00:14:44.720]  (主席) 一定會的
[00:14:44.720 --> 00:14:47.640]  (主席) 我很記得我兒子小的時候
[00:14:47.640 --> 00:14:48.720]  (主席) 我和他一起下棋
[00:14:48.720 --> 00:14:49.720]  (主席) 我教他下棋
[00:14:49.720 --> 00:14:51.560]  (主席) 想操練一下他
[00:14:51.560 --> 00:14:56.880]  (主席) 但是最低限度我也比他厲害
[00:14:56.880 --> 00:14:59.480]  (主席) 我盲棋也少一點
[00:14:59.480 --> 00:15:02.480]  (主席) 但我怎樣令他每次都輸
[00:15:02.480 --> 00:15:04.480]  (主席) 這樣都好不好的 行不行的呢
[00:15:04.480 --> 00:15:06.480]  (主席) 有時不行的 於心不忍
[00:15:06.480 --> 00:15:08.400]  (主席) 所以有時是放下手的
[00:15:08.400 --> 00:15:10.000]  (主席) 甚至乎我假裝
[00:15:10.000 --> 00:15:12.560]  (主席) 我走錯路 走錯棋
[00:15:12.560 --> 00:15:16.040]  (主席) 假裝看不到他的部署
[00:15:16.040 --> 00:15:18.160]  (主席) 然後就給他機會贏
[00:15:18.160 --> 00:15:19.560]  (主席) 要不然他才有興趣
[00:15:19.560 --> 00:15:21.000]  (主席) 我贏了爸爸
[00:15:21.000 --> 00:15:23.920]  (主席) 我才有興趣繼續玩下去
[00:15:23.920 --> 00:15:25.560]  (主席) 但是從這個角度
[00:15:25.560 --> 00:15:27.160]  (主席) 你看看真相是什麼
[00:15:27.160 --> 00:15:30.600]  (主席) 對於兒子小時候他以為的真相是什麼
[00:15:30.600 --> 00:15:33.240]  (主席) 我都可以有時比爸爸厲害
[00:15:33.240 --> 00:15:34.840]  (主席) 贏了他
[00:15:34.840 --> 00:15:36.520]  (主席) 但實情呢
[00:15:36.520 --> 00:15:37.800]  (主席) 看不到的
[00:15:37.800 --> 00:15:40.080]  (主席) 其實就是我讓他
[00:15:40.080 --> 00:15:41.120]  (主席) 弟兄姊妹
[00:15:41.120 --> 00:15:43.520]  (主席) 所以有時我們每天都在生活
[00:15:43.520 --> 00:15:44.880]  (主席) 我們每天都在碰一些
[00:15:44.880 --> 00:15:46.280]  (主席) 我們看到的東西
[00:15:46.280 --> 00:15:47.560]  (主席) 正在碰一些東西
[00:15:47.560 --> 00:15:48.440]  (主席) 正在經歷一些東西
[00:15:48.440 --> 00:15:49.720]  (主席) 那些不是真實嗎
[00:15:49.720 --> 00:15:50.880]  (主席) 那些是真實的
[00:15:50.880 --> 00:15:53.000]  (主席) 不過那個真實的層次
[00:15:53.000 --> 00:15:59.040]  (主席) 和上帝這種你可能看不到 但那個才是生命的真實
[00:15:59.040 --> 00:16:00.480]  (主席) 其實啟示錄
[00:16:00.480 --> 00:16:02.000]  (主席) 甚至乎其他經卷上
[00:16:02.000 --> 00:16:06.280]  (主席) 就要呼籲我們改喚這種心智
[00:16:06.280 --> 00:16:11.840]  (主席) 我們不能夠停留在一種可見現實眼前
[00:16:11.840 --> 00:16:13.160]  (主席) 以為那些是真相
[00:16:13.160 --> 00:16:15.200]  (主席) 以為那些才可以救到我們
[00:16:15.200 --> 00:16:17.200]  (主席) 其實上帝就是為我們揭開
[00:16:17.200 --> 00:16:19.080]  (主席) 啟示的意思
[00:16:19.080 --> 00:16:22.240]  (主席) 就是揭開一種真相的意思
[00:16:22.240 --> 00:16:25.080]  (主席) 就好像舞台還沒開幕的時候
[00:16:25.080 --> 00:16:26.640]  (主席) 那個幕是關了的
[00:16:26.640 --> 00:16:29.000]  (主席) 你至少聽到裡面的一點聲音
[00:16:29.000 --> 00:16:31.280]  (主席) 可能在搬桌椅
[00:16:31.280 --> 00:16:32.360]  (主席) 但你就期待著
