
[00:00:00.000 --> 00:00:03.920]  好,我們講到路加福音第十六章
[00:02:06.520 --> 00:02:08.520]  大家都會笑的
[00:02:08.520 --> 00:02:11.520]  坐地呢,無力
[00:02:11.520 --> 00:02:15.520]  你叫我們去坐地,真的無力的
[00:02:15.520 --> 00:02:21.520]  你有沒有那種電炮,以前那種,有個人拿著,噔噔噔噔那種
[00:02:21.520 --> 00:02:23.520]  那種很重的,其實
[00:02:23.520 --> 00:02:28.520]  還有一個叫翻竿,就是兩個尖的,很重的
[00:02:28.520 --> 00:02:31.520]  一來就鋤開地,現在那種就是找車界的
[00:02:31.520 --> 00:02:34.520]  以前我們小時候經常見到,在街上走過
[00:02:34.520 --> 00:02:37.520]  噔噔噔噔噔,那天是會噔噔噔噔地震的
[00:02:37.520 --> 00:02:41.520]  有沒有力的?我們現在拿起,那種很重的
[00:02:41.520 --> 00:02:46.520]  我們坐兩下就差不多暈倒了,在大熱天時
[00:02:46.520 --> 00:02:54.520]  通常現在建造的都是印霸這一類的,就會在街上
[00:02:54.520 --> 00:03:02.520]  所以他說,無力,肚快嗎?黑色嗎?又覺得沒面子,害羞
[00:03:02.520 --> 00:03:04.520]  他都頗不認識自己的
[00:03:04.520 --> 00:03:09.520]  他想想,做勞力又不行
[00:03:09.520 --> 00:03:12.520]  攤下手又不行,那怎麼辦呢?
[00:03:12.520 --> 00:03:15.520]  他就想了一個方法,不如這樣吧
[00:03:15.520 --> 00:03:20.520]  第四節就忽然間他想起,他想得很快
[00:03:20.520 --> 00:03:25.520]  我知道怎樣做了,我就叫我將來不做管家之後
[00:03:25.520 --> 00:03:28.520]  有人接我去他家裡
[00:03:28.520 --> 00:03:33.520]  接他家裡,你想想,如果你沒工作,你想到一條辦法
[00:03:33.520 --> 00:03:37.520]  有人接你回家住,是不是很巧?
[00:03:37.520 --> 00:03:42.520]  這條真的很巧,我沒工作,但有人接我去他家裡
[00:03:42.520 --> 00:03:46.520]  包吃包住,很巧,他想到什麼巧呢?
[00:03:46.520 --> 00:03:50.520]  於是就叫主人來,叫主人那些債主來
[00:03:50.520 --> 00:03:54.520]  一個一個,請你留意,他不是叫一群人來
[00:03:54.520 --> 00:03:58.520]  一個一個叫來,然後問頭一個,你欠我住人多少?
[00:03:58.520 --> 00:04:04.520]  他說,一百樓油,這裡寫五十斤,一百樓五十斤,即是五千斤
[00:04:04.520 --> 00:04:09.520]  應該是橄欖油,在中東一帶是很普遍的
[00:04:09.520 --> 00:04:14.520]  用途很廣泛的,可以食用的,可以做藥的
[00:04:14.520 --> 00:04:18.520]  可以工業用等等的,所以是很好的,很普遍的
[00:04:18.520 --> 00:04:24.520]  但如果是照這個數量,五千斤,五千斤是很多的數量
[00:04:24.520 --> 00:04:29.520]  榨油出來,你看看那些橄欖再榨油
[00:04:29.520 --> 00:04:33.520]  一斤也很多,五千斤是很多,所以是很大的數量
[00:04:33.520 --> 00:04:37.520]  然後又問另一個,他說你寫五十斤,減了一半
[00:04:37.520 --> 00:04:43.520]  嘩,真是跟他的老闆大刀闊斧
[00:04:43.520 --> 00:04:48.520]  五千?二千五?嘩,一口價
[00:04:48.520 --> 00:04:51.520]  然後,你欠我住人多少?
[00:04:51.520 --> 00:04:55.520]  他說,一百石墨紙,應該是小麥
[00:04:55.520 --> 00:05:00.520]  我剛剛去完河南培訓,嘩,看到一片和牆
[00:05:00.520 --> 00:05:04.520]  真是熟了,全部小麥,長這麼大還沒親眼見過
[00:05:04.520 --> 00:05:10.520]  還有看到幣紙,真的可以問他,怎樣的
[00:05:10.520 --> 00:05:14.520]  他說,初時是看不到的,成熟的時候是不同的
[00:05:14.520 --> 00:05:18.520]  那些字粒是不同的,還有綠綠的
[00:05:18.520 --> 00:05:22.520]  但那些麥是黃色的,金黃色的,一片
[00:05:22.520 --> 00:05:25.520]  在我手機裡,忘了拿出來給你看
[00:05:25.520 --> 00:05:29.520]  我拍了,很漂亮的,一片的
[00:05:29.520 --> 00:05:31.520]  嘩,長這麼大還沒親眼見過
[00:05:31.520 --> 00:05:38.520]  你想看相就看過,真眼還可以摸到,還可以聞到
[00:05:38.520 --> 00:05:40.520]  他說現在是當造的
[00:05:40.520 --> 00:05:46.520]  他說今年,陸國麟的同工說,今年是特別豐收
[00:05:46.520 --> 00:05:51.520]  他說今年是特別豐收,我相信是一個熟齡的預表
[00:05:51.520 --> 00:05:54.520]  熟了,裝架熟了,真的可以收割
[00:05:54.520 --> 00:05:58.520]  他說一百石墨紙,我看過那些色經書
[00:05:58.520 --> 00:06:04.520]  應該是四萬公升,大概要二百英畝的土地出產
[00:06:04.520 --> 00:06:08.520]  嘩,二百英畝很大
[00:06:08.520 --> 00:06:12.520]  所以有人這樣說,有些色經家說
[00:06:12.520 --> 00:06:16.520]  可能這裡根本不是借貸這麼簡單,可能是批發商
[00:06:16.520 --> 00:06:21.520]  可能是借錢,然後變成貨物
[00:06:21.520 --> 00:06:24.520]  有這樣的可能
[00:06:24.520 --> 00:06:30.520]  無論怎樣,這個管家,第八節很清楚說
[00:06:30.520 --> 00:06:34.520]  主人誇獎這個不義的管家,是不是不義
[00:06:34.520 --> 00:06:39.520]  他第一不義是什麼,沒有忠心做他應該做的事
[00:06:39.520 --> 00:06:43.520]  他浪費主人的錢,即任意
[00:06:43.520 --> 00:06:48.520]  這個浪費和十五章的浪費,浪子的浪費一樣
[00:06:48.520 --> 00:06:54.520]  任意去做,即沒有忠心去管理,好好地管理
[00:06:54.520 --> 00:07:02.520]  然後他做了一個行為,就是將財主的錢,不是他的錢
[00:07:02.520 --> 00:07:12.520]  所以聖經說聰明,究竟是說他的行為還是說他的機智呢
[00:07:12.520 --> 00:07:19.520]  按道理應該是說他的機智,如果是說他的行為,那就很衝擊
[00:07:19.520 --> 00:07:26.520]  是不是叫我們騙老闆的錢,跟他的錢減了一半,歸自己呢
[00:07:26.520 --> 00:07:31.520]  按道理就不是,沒可能是這樣,跟聖經一貫的不對
[00:07:31.520 --> 00:07:35.520]  所以聖經說,耶穌這個比喻說什麼,他的機智
[00:07:35.520 --> 00:07:40.520]  他的機智,他懂得用他現有的身份,他還在職權裡面
[00:07:40.520 --> 00:07:46.520]  未炒油之前,他還可以行使他的職權,他還是管家
[00:07:46.520 --> 00:07:51.520]  沒錯,他是管家,他用他的職權,就是為自己想將來
[00:07:51.520 --> 00:07:57.520]  他知道將會面對一個危機,他將會面對一個逆境
[00:07:57.520 --> 00:08:01.520]  他懂得去想,這是他聰明的地方
[00:08:01.520 --> 00:08:07.520]  而且他懂得把握這麼短的時間,其實主人叫他交代
[00:08:07.520 --> 00:08:12.520]  我想也不會給他一年時間,可能一個星期,兩個星期
[00:08:12.520 --> 00:08:16.520]  你就要把所有的數據交出來,他這麼短的時間
[00:08:16.520 --> 00:08:21.520]  他就在這麼短的時間,他一遲了就沒有機會,他做這件事
[00:08:21.520 --> 00:08:27.520]  他懂得運用這個關係,減了之後那些債主,那些債戶
[00:08:27.520 --> 00:08:32.520]  多不多謝他,當然多謝,如果一百萬,那些口就五十萬
[00:08:32.520 --> 00:08:38.520]  嘩,這樣就五十萬了,這樣就二千五百升了
[00:08:38.520 --> 00:08:44.520]  炸多久?炸多久?應該不用炸的
[00:08:44.520 --> 00:08:48.520]  而且他有當機立斷,有智慧
[00:08:48.520 --> 00:08:53.520]  雖然他的行為看起來不容易,是不是?
[00:08:53.520 --> 00:08:58.520]  世人都是這樣的,不擇手段的可以,為求達到目的
[00:08:58.520 --> 00:09:01.520]  當然主迷叫我們做這件事
[00:09:01.520 --> 00:09:04.520]  有《釋經書》這樣說,看回背景
[00:09:04.520 --> 00:09:08.520]  極可能,剛才說,極可能這個管家
[00:09:08.520 --> 00:09:13.520]  他做的事是合乎當時的律法的
[00:09:13.520 --> 00:09:16.520]  因為以色列,摩西律法有說
[00:09:16.520 --> 00:09:20.520]  是不准向同胞借貸的
[00:09:20.520 --> 00:09:24.520]  就是不准向同胞借錢取利息的
[00:09:24.520 --> 00:09:29.520]  你看看舊約,貧窮的就要怎樣?給他的
[00:09:29.520 --> 00:09:32.520]  還有一些欺凌的
[00:09:32.520 --> 00:09:38.520]  欺凌就是全部的欠債都要全部沒了
[00:09:38.520 --> 00:09:41.520]  嘩,我那時經常讀《正經》讀到這裏
[00:09:41.520 --> 00:09:46.520]  差不多到欺凌的時候,誰借錢給你?
[00:09:46.520 --> 00:09:48.520]  一借就沒得還的了,是不是?
[00:09:48.520 --> 00:09:53.520]  如果明天欺凌更糟糕,今晚借,借二百萬來
[00:09:53.520 --> 00:09:58.520]  借了明天欺凌,沒事,借一塊地來
[00:09:58.520 --> 00:10:04.520]  其實我覺得神就是想我們不要貧富懸殊
[00:10:04.520 --> 00:10:09.520]  但在當時,在耶穌的時代,貧富非常懸殊
[00:10:09.520 --> 00:10:11.520]  都是很懸殊的
[00:10:11.520 --> 00:10:14.520]  所以有《聖經》這樣說
[00:10:14.520 --> 00:10:18.520]  可能這個管家是做了一件什麼事呢?
[00:10:18.520 --> 00:10:21.520]  將那些色口減了
[00:10:21.520 --> 00:10:28.520]  所以變相這個財主就變了合乎律法的人
[00:10:28.520 --> 00:10:30.520]  他借貸不收息
[00:10:30.520 --> 00:10:33.520]  而且那些債主又怎樣?
[00:10:33.520 --> 00:10:35.520]  就很開心,是不是?
[00:10:35.520 --> 00:10:38.520]  他雙贏,而且主人沒話說
[00:10:38.520 --> 00:10:43.520]  因為如果他告這個管家,可能就顯出他不敬虔的人
[00:10:43.520 --> 00:10:52.520]  你不敬虔,你高利貸,你抵窿
[00:10:52.520 --> 00:10:54.520]  明白嗎?
[00:10:54.520 --> 00:10:57.520]  所以不知道,但怎樣也好
[00:10:57.520 --> 00:11:00.520]  這個管家就是這樣聰明
[00:11:00.520 --> 00:11:03.520]  所以從這個經文說
[00:11:03.520 --> 00:11:11.520]  「光明今世之子,在世上的事,比教光明之子更加聰明」
[00:11:11.520 --> 00:11:12.520]  是一個比較
[00:11:12.520 --> 00:11:15.520]  光明之子和今世之子
[00:11:15.520 --> 00:11:18.520]  今世之子可以說是屬世的人
[00:11:18.520 --> 00:11:21.520]  光明之子可以說是屬靈的人
[00:11:21.520 --> 00:11:22.520]  屬神的人
[00:11:22.520 --> 00:11:24.520]  做一個對比
[00:11:24.520 --> 00:11:26.520]  他比我們更加聰明
[00:11:26.520 --> 00:11:28.520]  如果這樣讀下去
[00:11:28.520 --> 00:11:29.520]  言下之意
[00:11:29.520 --> 00:11:32.520]  耶穌想說什麼呢?
[00:11:32.520 --> 00:11:36.520]  今世之子在今世的事上更聰明
[00:11:36.520 --> 00:11:38.520]  比我們更聰明
[00:11:38.520 --> 00:11:42.520]  我們是屬神的兒女,屬靈的兒女
[00:11:42.520 --> 00:11:47.520]  我們在屬靈的事上是不是應該比他們更加聰明呢?
[00:11:47.520 --> 00:11:49.520]  應該是
[00:11:49.520 --> 00:11:51.520]  我們應該更有智慧
[00:11:51.520 --> 00:11:53.520]  我們知不知道我們的處境呢?
[00:11:53.520 --> 00:11:55.520]  現在活在末世
[00:11:55.520 --> 00:11:59.520]  我們見主面就快了
[00:11:59.520 --> 00:12:03.520]  主不回來,我們也快回去了
[00:12:03.520 --> 00:12:04.520]  是不是?
[00:12:04.520 --> 00:12:06.520]  大家現在是對頭走的
[00:12:06.520 --> 00:12:08.520]  看誰走得快一點
[00:12:08.520 --> 00:12:12.520]  主正在回來,我們正在回去
[00:12:12.520 --> 00:12:14.520]  有時候我等不到,我先回去
[00:12:14.520 --> 00:12:16.520]  哎呀,主,我回來了,你還沒回來
[00:12:16.520 --> 00:12:18.520]  我先來了,我走得快
[00:12:18.520 --> 00:12:20.520]  我比你快
[00:12:20.520 --> 00:12:22.520]  所以我說這個時機
[00:12:22.520 --> 00:12:23.520]  這個時刻
[00:12:23.520 --> 00:12:24.520]  末世的時刻
[00:12:24.520 --> 00:12:27.520]  也是現在這個世代這麼多邪惡的時刻
[00:12:27.520 --> 00:12:30.520]  我們應該怎樣處在這個位置呢?
[00:12:30.520 --> 00:12:33.520]  時刻我們應該做些什麼呢?
[00:12:33.520 --> 00:12:34.520]  是不是?
[00:12:34.520 --> 00:12:35.520]  我們知不知道用我們的身份
[00:12:35.520 --> 00:12:36.520]  我們是神的兒女
[00:12:36.520 --> 00:12:37.520]  我們是祭司
[00:12:37.520 --> 00:12:39.520]  剛才說我們是祭司
[00:12:39.520 --> 00:12:41.520]  我們是不是用這個身份
[00:12:41.520 --> 00:12:43.520]  我們可以做一些屬靈的事
[00:12:43.520 --> 00:12:46.520]  比世上更加聰明呢?
[00:12:46.520 --> 00:12:48.520]  這個是我覺得主提醒我們
[00:12:48.520 --> 00:12:51.520]  我們應該想一想
[00:12:51.520 --> 00:12:53.520]  作神一個好的管家
[00:12:53.520 --> 00:12:55.520]  懂不懂當機立斷做一個決定
[00:12:55.520 --> 00:12:57.520]  而且付諸行動呢?
[00:12:57.520 --> 00:13:00.520]  這個管家,他懂得這樣做
[00:13:00.520 --> 00:13:02.520]  我覺得這個是我們可以學的
[00:13:02.520 --> 00:13:05.520]  我們很多事都知道,但可能沒有行動
[00:13:05.520 --> 00:13:06.520]  是不是?
[00:13:06.520 --> 00:13:07.520]  求主幫我們
[00:13:07.520 --> 00:13:08.520]  我們屬神的兒女
[00:13:08.520 --> 00:13:09.520]  在屬靈的事
[00:13:09.520 --> 00:13:12.520]  應該比他更加聰明
[00:13:12.520 --> 00:13:14.520]  世人的事
[00:13:14.520 --> 00:13:16.520]  他們就很聰明
[00:13:16.520 --> 00:13:17.520]  但屬神的事
[00:13:17.520 --> 00:13:18.520]  我們屬神的人
[00:13:18.520 --> 00:13:19.520]  做世的事
[00:13:19.520 --> 00:13:23.520]  我們當然不會這麼心狠手辣
[00:13:23.520 --> 00:13:25.520]  我們很多事不能做
[00:13:25.520 --> 00:13:26.520]  又不能說謊
[00:13:26.520 --> 00:13:27.520]  又不能騙他
[00:13:27.520 --> 00:13:30.520]  又不能這樣說
[00:13:30.520 --> 00:13:32.520]  好像一個姐妹去上班
[00:13:32.520 --> 00:13:34.520]  然後就遞詞益信
[00:13:34.520 --> 00:13:35.520]  為什麼?
[00:13:35.520 --> 00:13:37.520]  她老闆要叫她做數
[00:13:37.520 --> 00:13:38.520]  她是做數的
[00:13:38.520 --> 00:13:39.520]  她真的是會計
[00:13:39.520 --> 00:13:41.520]  不過是那種做數
[00:13:41.520 --> 00:13:42.520]  多做一條數出來
[00:13:42.520 --> 00:13:44.520]  她就覺得很掙扎
[00:13:44.520 --> 00:13:45.520]  是不是?
[00:13:45.520 --> 00:13:47.520]  如果她做得好就好了
[00:13:47.520 --> 00:13:49.520]  不過最後那個姐妹的見證是很好的
[00:13:49.520 --> 00:13:50.520]  遞詞益信
[00:13:50.520 --> 00:13:51.520]  那個老闆問她為什麼
[00:13:51.520 --> 00:13:53.520]  她說我信耶穌
[00:13:53.520 --> 00:13:54.520]  我是教徒
[00:13:54.520 --> 00:13:55.520]  我不可以這樣做數的
[00:13:55.520 --> 00:13:57.520]  幫你做正確的數就行
[00:13:57.520 --> 00:13:58.520]  做數是不行的
[00:13:58.520 --> 00:14:00.520]  然後就想走
[00:14:00.520 --> 00:14:02.520]  老闆說來來來
[00:14:02.520 --> 00:14:04.520]  我不用你做
[00:14:04.520 --> 00:14:07.520]  不過我請你升你職
[00:14:07.520 --> 00:14:09.520]  我請你做第二件事
[00:14:09.520 --> 00:14:10.520]  都是做數的
[00:14:10.520 --> 00:14:12.520]  做些重要的
[00:14:12.520 --> 00:14:14.520]  因為她覺得這個信得過
[00:14:14.520 --> 00:14:18.520]  感謝主
[00:14:18.520 --> 00:14:20.520]  不過不是每次都這樣
[00:14:20.520 --> 00:14:21.520]  我想
[00:14:21.520 --> 00:14:23.520]  可能是這樣
[00:14:23.520 --> 00:14:24.520]  拜拜
[00:14:24.520 --> 00:14:25.520]  禮貌高尚
[00:14:25.520 --> 00:14:28.520]  拜託請不起你
[00:14:28.520 --> 00:14:29.520]  這麼高質素
[00:14:29.520 --> 00:14:31.520]  這麼高的道德
[00:14:31.520 --> 00:14:33.520]  不行不行
[00:14:33.520 --> 00:14:35.520]  所以求主幫我們
[00:14:35.520 --> 00:14:36.520]  好 下面看看
[00:14:36.520 --> 00:14:38.520]  下面到戲玉
[00:14:38.520 --> 00:14:40.520]  又說到一件事
[00:14:40.520 --> 00:14:43.520]  看完經文有很多對比
[00:14:43.520 --> 00:14:44.520]  剛才留意一下
[00:14:44.520 --> 00:14:46.520]  第八節那裡有
[00:14:46.520 --> 00:14:47.520]  今世之子
[00:14:47.520 --> 00:14:48.520]  光明之子
[00:14:48.520 --> 00:14:49.520]  是不是?
[00:14:49.520 --> 00:14:51.520]  更加聰明的一個對比
[00:14:51.520 --> 00:14:52.520]  我又告訴你們
[00:14:52.520 --> 00:14:53.520]  要藉著那不義的前載
[00:14:53.520 --> 00:14:54.520]  結交朋友
[00:14:54.520 --> 00:14:55.520]  到前載無用的時候
[00:14:55.520 --> 00:14:56.520]  他們可以接你到
[00:14:56.520 --> 00:14:58.520]  永存的賬目裡
[00:14:58.520 --> 00:15:01.520]  第十一十二這樣說
[00:15:01.520 --> 00:15:02.520]  最小的事上
[00:15:02.520 --> 00:15:03.520]  忠心
[00:15:03.520 --> 00:15:04.520]  在大事上
[00:15:04.520 --> 00:15:05.520]  忠心
[00:15:05.520 --> 00:15:06.520]  大的事
[00:15:06.520 --> 00:15:07.520]  小的事
[00:15:07.520 --> 00:15:08.520]  對比
[00:15:08.520 --> 00:15:09.520]  在小事上不義
[00:15:09.520 --> 00:15:11.520]  在大事上的不義
[00:15:11.520 --> 00:15:12.520]  大事
[00:15:12.520 --> 00:15:13.520]  小事
[00:15:13.520 --> 00:15:14.520]  對比
[00:15:14.520 --> 00:15:16.520]  倘若你們在不義的前載
[00:15:16.520 --> 00:15:17.520]  不忠心
[00:15:17.520 --> 00:15:19.520]  誰能把真實的前載
[00:15:19.520 --> 00:15:21.520]  託付你們呢
[00:15:21.520 --> 00:15:22.520]  不義的前載
[00:15:22.520 --> 00:15:23.520]  和真實的前載
[00:15:23.520 --> 00:15:24.520]  對比
[00:15:24.520 --> 00:15:25.520]  十二節
[00:15:25.520 --> 00:15:27.520]  倘若你們在別人的東西上
[00:15:27.520 --> 00:15:28.520]  不忠心
[00:15:28.520 --> 00:15:30.520]  誰還把你們自己的東西
[00:15:30.520 --> 00:15:31.520]  給你們呢
[00:15:31.520 --> 00:15:32.520]  別人的東西
[00:15:32.520 --> 00:15:35.520]  自己的東西
[00:15:35.520 --> 00:15:37.520]  不義的管家
[00:15:37.520 --> 00:15:38.520]  言下之意
[00:15:38.520 --> 00:15:39.520]  有一個義的管家
[00:15:39.520 --> 00:15:41.520]  如果這樣推下去
[00:15:41.520 --> 00:15:42.520]  有不義的管家
[00:15:42.520 --> 00:15:43.520]  義的管家
[00:15:43.520 --> 00:15:44.520]  他是今世之子
[00:15:44.520 --> 00:15:46.520]  我們是光明之子
[00:15:46.520 --> 00:15:47.520]  大小事上
[00:15:47.520 --> 00:15:49.520]  應該是講不義的前載
[00:15:49.520 --> 00:15:51.520]  大事上應該是真實的前載
[00:15:51.520 --> 00:15:53.520]  別人的東西應該是不義的前載
[00:15:53.520 --> 00:15:55.520]  我們自己的東西
[00:15:55.520 --> 00:15:56.520]  應該是真實的前載
[00:15:56.520 --> 00:15:57.520]  即是說
[00:15:57.520 --> 00:15:58.520]  小事
[00:15:58.520 --> 00:15:59.520]  是不義的前載
[00:15:59.520 --> 00:16:01.520]  和別人的東西
[00:16:01.520 --> 00:16:03.520]  大事是真實的前載
[00:16:03.520 --> 00:16:04.520]  自己的東西
[00:16:04.520 --> 00:16:05.520]  好
[00:16:05.520 --> 00:16:07.520]  我們慢慢再講
[00:16:07.520 --> 00:16:08.520]  好
[00:16:08.520 --> 00:16:09.520]  這裡第一個
[00:16:09.520 --> 00:16:10.520]  這裡說錢
[00:16:10.520 --> 00:16:11.520]  這裡說
[00:16:11.520 --> 00:16:12.520]  我告訴你
[00:16:12.520 --> 00:16:13.520]  要藉著不義的前載
[00:16:13.520 --> 00:16:14.520]  第九節
[00:16:14.520 --> 00:16:16.520]  不義的前載是什麼呢
[00:16:16.520 --> 00:16:18.520]  是不是不擇手段
[00:16:18.520 --> 00:16:19.520]  拿回來的錢呢
[00:16:19.520 --> 00:16:20.520]  如果是
[00:16:20.520 --> 00:16:21.520]  即是主叫我們
[00:16:21.520 --> 00:16:23.520]  不擇手段拿錢回來
[00:16:23.520 --> 00:16:25.520]  按道理不是的
[00:16:25.520 --> 00:16:26.520]  那怎麼解釋呢
[00:16:26.520 --> 00:16:27.520]  不義的前載
[00:16:27.520 --> 00:16:28.520]  可以說是
[00:16:28.520 --> 00:16:29.520]  屬世的前載
[00:16:29.520 --> 00:16:30.520]  因為這個世界
[00:16:30.520 --> 00:16:32.520]  都是惡者的手下
[00:16:32.520 --> 00:16:34.520]  而且是屬於世界的
[00:16:34.520 --> 00:16:36.520]  這個世界是不義的
[00:16:36.520 --> 00:16:37.520]  充滿
[00:16:37.520 --> 00:16:38.520]  了解嗎
[00:16:38.520 --> 00:16:39.520]  即是說
[00:16:39.520 --> 00:16:40.520]  一個這樣的理解概括
[00:16:40.520 --> 00:16:41.520]  即是說
[00:16:41.520 --> 00:16:42.520]  用世上的錢
[00:16:42.520 --> 00:16:44.520]  這個錢是不是天上的呢
[00:16:44.520 --> 00:16:45.520]  其實不是
[00:16:45.520 --> 00:16:47.520]  可不可以帶錢回去
[00:16:47.520 --> 00:16:49.520]  離開世界
[00:16:49.520 --> 00:16:50.520]  離開世界
[00:16:50.520 --> 00:16:51.520]  我們儲起那些錢
[00:16:51.520 --> 00:16:52.520]  回到天間
[00:16:52.520 --> 00:16:53.520]  就有些錢可以花
[00:16:53.520 --> 00:16:55.520]  是不是這樣的
[00:16:55.520 --> 00:16:56.520]  帶不到的
[00:16:56.520 --> 00:16:57.520]  那些錢是地上的
[00:16:57.520 --> 00:16:58.520]  那些錢會沒用的
[00:16:58.520 --> 00:17:00.520]  我們中國被日本
[00:17:00.520 --> 00:17:04.520]  即是攻打的時候
[00:17:04.520 --> 00:17:06.520]  用什麼的
[00:17:06.520 --> 00:17:07.520]  軍券
[00:17:07.520 --> 00:17:08.520]  軍票
[00:17:08.520 --> 00:17:09.520]  現在人民幣
[00:17:09.520 --> 00:17:10.520]  全部沒用了
[00:17:10.520 --> 00:17:11.520]  用它那張
[00:17:11.520 --> 00:17:12.520]  可以變成沒用
[00:17:12.520 --> 00:17:13.520]  那些紙來的
[00:17:13.520 --> 00:17:15.520]  坦白說是紙來的
[00:17:15.520 --> 00:17:17.520]  真正的金屬是黃金
[00:17:17.520 --> 00:17:19.520]  雖然打仗是不會帶錢的
[00:17:19.520 --> 00:17:21.520]  帶黃金的
[00:17:21.520 --> 00:17:22.520]  是不是
[00:17:22.520 --> 00:17:24.520]  如果你帶人民幣去過國家
[00:17:24.520 --> 00:17:25.520]  對不起
[00:17:25.520 --> 00:17:26.520]  我們不收的
[00:17:26.520 --> 00:17:28.520]  金就收
[00:17:28.520 --> 00:17:29.520]  所以這樣
[00:17:29.520 --> 00:17:30.520]  所以不是回去
[00:17:30.520 --> 00:17:31.520]  所以有人這樣說
[00:17:31.520 --> 00:17:32.520]  說笑說
[00:17:32.520 --> 00:17:33.520]  有個財主回到天間
[00:17:33.520 --> 00:17:34.520]  很開心
[00:17:34.520 --> 00:17:36.520]  他帶了很多黃金
[00:17:36.520 --> 00:17:37.520]  那天使說
[00:17:37.520 --> 00:17:39.520]  你為什麼帶石頭上來
[00:17:39.520 --> 00:17:42.520]  我們整地都是黃金的
[00:17:42.520 --> 00:17:44.520]  我們街是運用黃金鋪的
[00:17:44.520 --> 00:17:47.520]  還是最低的
[00:17:47.520 --> 00:17:50.520]  現在不是說這種錢
[00:17:50.520 --> 00:17:51.520]  是說
[00:17:51.520 --> 00:17:53.520]  這個不義的錢
[00:17:53.520 --> 00:17:55.520]  就是這個世界結交朋友
[00:17:55.520 --> 00:17:57.520]  你看不看到
[00:17:57.520 --> 00:17:59.520]  管家用什麼錢
[00:17:59.520 --> 00:18:01.520]  用他不是屬於他的錢
[00:18:01.520 --> 00:18:03.520]  用了財主的錢
[00:18:03.520 --> 00:18:05.520]  無論他的手段好不好
[00:18:05.520 --> 00:18:07.520]  主不是叫我們不擇手段
[00:18:07.520 --> 00:18:09.520]  他用這個錢結交什麼朋友
[00:18:09.520 --> 00:18:10.520]  債主
[00:18:10.520 --> 00:18:11.520]  那些債戶
[00:18:11.520 --> 00:18:13.520]  然後接他去哪裡
[00:18:13.520 --> 00:18:15.520]  聖經說接他去哪裡
[00:18:15.520 --> 00:18:16.520]  第四節
[00:18:16.520 --> 00:18:17.520]  他的家裡面去
[00:18:17.520 --> 00:18:19.520]  現在這裡第九節就說
[00:18:19.520 --> 00:18:20.520]  要結交朋友
