
[00:00:00.000 --> 00:00:03.460]  (主席) 丙姊妹主內平安
[00:03:15.900 --> 00:03:20.660]  人無法控制到你歡樂的時間何時會終止
[00:03:20.660 --> 00:03:24.540]  人無法控制到自己的生命有多長短
[00:03:24.540 --> 00:03:27.300]  不是人所能夠掌控的
[00:03:27.300 --> 00:03:30.160]  無論你有多少豪情壯志
[00:03:30.160 --> 00:03:35.620]  你都敵不過季節變更的現實
[00:03:35.620 --> 00:03:41.200]  人類所面對的都不是在自己掌握之中
[00:03:41.200 --> 00:03:46.200]  唯一可以做的就是全盤照單全收
[00:03:46.200 --> 00:03:50.680]  幾乎是無可商討的餘地
[00:03:50.680 --> 00:03:57.420]  中國人有句說話是「謀事在人,成事在天」
[00:03:57.420 --> 00:03:59.680]  意思是無論你做得多好
[00:03:59.680 --> 00:04:02.560]  最後都是等「成事在天」
[00:04:02.560 --> 00:04:06.980]  這當然在中國人的際遇、彩數等等
[00:04:06.980 --> 00:04:09.600]  但我相信在聖經裡說「成事在天」
[00:04:09.600 --> 00:04:15.620]  「成事在天」的意思就是上帝在當中有計劃
[00:04:15.620 --> 00:04:16.720]  我認識一個家庭
[00:04:16.720 --> 00:04:19.840]  最近在短短一個多月裡
[00:04:19.840 --> 00:04:24.280]  他經歷了兩個親愛的家人離世
[00:04:24.280 --> 00:04:32.600]  但同時在這段時間裡也經歷了一個新的生命誕生
[00:04:32.600 --> 00:04:34.200]  這兩個離世的家人
[00:04:34.200 --> 00:04:36.400]  家人也一直為他們祈禱
[00:04:36.400 --> 00:04:40.640]  但直到生命最後結束之前
[00:04:40.640 --> 00:04:45.200]  他們才決志信主
[00:04:45.200 --> 00:04:47.680]  就在人生的那種眼淚
[00:04:47.680 --> 00:04:50.840]  那種眼淚是代表了離別的眼淚
[00:04:50.840 --> 00:04:53.720]  但同時那種眼淚是代表了
[00:04:53.720 --> 00:04:59.440]  接受、迎接新生命的那種眼淚裡的交織
[00:04:59.440 --> 00:05:03.720]  是的,嬰兒的出生是有預產期的
[00:05:03.720 --> 00:05:08.440]  但也沒有辦法準確地知道究竟是何時出生
[00:05:08.440 --> 00:05:10.320]  人的離留之間
[00:05:10.320 --> 00:05:14.840]  可能在病床上經過了很多天
[00:05:14.840 --> 00:05:16.920]  醫生說「都近了」
[00:05:16.920 --> 00:05:21.120]  但我們也沒有辦法知道究竟最後在哪一刻
[00:05:21.120 --> 00:05:23.640]  人是會離開的
[00:05:23.640 --> 00:05:28.000]  那種沒有辦法完全控制
[00:05:28.000 --> 00:05:31.040]  就是傳道書所說的
[00:05:31.040 --> 00:05:32.840]  「都有定時」
[00:05:32.840 --> 00:05:36.080]  因為不是人所能夠控制
[00:05:36.080 --> 00:05:40.640]  傳道書三章就清楚告訴我們一個現實
[00:05:40.640 --> 00:05:44.800]  就是不是人所能夠掌握
[00:05:44.800 --> 00:05:49.040]  這也令我們覺得傳道書有時候很難接受
[00:05:49.040 --> 00:05:54.920]  因為我們習慣每件事都由我們自己來操控
[00:05:54.920 --> 00:05:58.240]  由我們自己來作主
[00:05:58.240 --> 00:06:00.880]  傳道書出現很多矛盾
[00:06:00.880 --> 00:06:02.840]  兩個對立的觀念
[00:06:02.840 --> 00:06:05.240]  但我們可以從矛盾的一面
[00:06:05.240 --> 00:06:06.760]  看到矛盾的另一面
[00:06:06.760 --> 00:06:10.760]  就好像硬幣兩面一樣
[00:06:10.760 --> 00:06:13.840]  一方面我們可以說是一個限制
[00:06:13.840 --> 00:06:16.840]  但當我們反過來看的時候
[00:06:16.840 --> 00:06:20.360]  又看到原來這是上帝的計劃
[00:06:20.360 --> 00:06:24.360]  一方面我們看到這個限制不是我們想要的
[00:06:24.360 --> 00:06:27.160]  但另一方面卻是讓我們看到
[00:06:27.160 --> 00:06:31.560]  原來上帝早已經為我們安排
[00:06:31.560 --> 00:06:33.440]  有定時
[00:06:33.440 --> 00:06:39.600]  The Message這本聖經也叫做The Right Time
[00:06:39.600 --> 00:06:41.360]  是剛剛好的時間
[00:06:41.360 --> 00:06:44.120]  是正確的時間
[00:06:44.120 --> 00:06:46.360]  就好像傳道書三章十一節所說
[00:06:46.360 --> 00:06:50.240]  神造萬物,國安其事,成為美好
[00:06:50.240 --> 00:06:52.120]  美好是合宜的
[00:06:52.120 --> 00:06:54.240]  英文是appropriate
[00:06:54.240 --> 00:06:58.600]  是最好的,是合適的
[00:06:58.600 --> 00:07:01.240]  原來上帝的計劃在祂眼中看來
[00:07:01.240 --> 00:07:05.520]  是為了我們安排到最好的
[00:07:05.520 --> 00:07:09.280]  是不需要你去費心的
[00:07:09.280 --> 00:07:13.160]  我不知道你有沒有試過去旅行
[00:07:13.160 --> 00:07:19.360]  或者這樣說,你旅行喜歡自己去還是跟團呢?
[00:07:19.360 --> 00:07:21.560]  當然兩種都有樂趣
[00:07:21.560 --> 00:07:25.000]  但我總覺得跟團是很好的
[00:07:25.000 --> 00:07:27.120]  什麼都不用想
[00:07:27.120 --> 00:07:30.400]  因為有導遊、有領隊和你一早安排好
[00:07:30.400 --> 00:07:33.800]  住的地方、吃的東西、去到哪裡的景點
[00:07:33.800 --> 00:07:36.200]  可能都不會有什麼錯失
[00:07:36.200 --> 00:07:40.560]  然後搭車,車已經預備數好給你
[00:07:40.560 --> 00:07:44.080]  和你要自己找的完全不同
[00:07:44.080 --> 00:07:45.440]  我經常開玩笑說
[00:07:45.440 --> 00:07:48.160]  當我很累的時候,我很喜歡跟團
[00:07:48.160 --> 00:07:50.240]  因為好像令腦袋也輕鬆一點
[00:07:50.240 --> 00:07:51.720]  不需要帶腦袋出去
[00:07:51.720 --> 00:07:53.320]  跟著去就可以了
[00:07:53.320 --> 00:07:56.520]  我不知道你有沒有這樣的感覺
[00:07:56.520 --> 00:07:58.920]  就是我覺得在生命裡面
[00:07:58.920 --> 00:08:01.920]  如果我們有一種跟團的心態
[00:08:01.920 --> 00:08:04.480]  可能你根本不喜歡去旅遊也不一定
[00:08:04.480 --> 00:08:07.840]  但在我們生命裡面有一種跟團的心態
[00:08:07.840 --> 00:08:09.560]  你不需要擔憂
[00:08:09.560 --> 00:08:12.320]  一切已經為你安排的
[00:08:12.320 --> 00:08:17.360]  這豈不是一切都在上帝的手裡?
[00:08:17.360 --> 00:08:24.000]  但人總是不滿足於這種完全被安排
[00:08:24.000 --> 00:08:25.840]  曾經有人這樣說
[00:08:25.840 --> 00:08:28.800]  做人最大的使命
[00:08:28.800 --> 00:08:34.600]  就是發現自己生命的種種限制和條件
[00:08:34.600 --> 00:08:36.440]  人最大的使命就是發現自己
[00:08:36.440 --> 00:08:40.200]  原來生命裡面有很多東西不是由我們控制的
[00:08:40.200 --> 00:08:42.320]  很多東西不是由我們取決的
[00:08:42.320 --> 00:08:46.240]  我們知道我們生命裡面有很多的限制
[00:08:46.240 --> 00:08:47.760]  人是要有智慧
[00:08:47.760 --> 00:08:51.440]  智慧讓人懂得怎樣去取捨
[00:08:51.440 --> 00:08:53.640]  什麼時候需要堅持爭取
[00:08:53.640 --> 00:08:57.120]  什麼時候需要放手捨棄
[00:08:57.120 --> 00:08:59.880]  上帝要我們有智慧地去運用時間
[00:08:59.880 --> 00:09:03.160]  懂得怎樣好好地運用自己的時間
[00:09:03.160 --> 00:09:06.440]  來去榮耀他的命
[00:09:06.440 --> 00:09:08.520]  簡單地說
[00:09:08.520 --> 00:09:11.720]  就是享受自己應得的那一份
[00:09:11.720 --> 00:09:16.040]  做一些有意義的事情
[00:09:16.040 --> 00:09:18.760]  英文的翻譯是
[00:09:18.760 --> 00:09:24.320]  Satisfied with having enough
[00:09:24.320 --> 00:09:29.200]  你能夠滿足於你現時所擁有的
[00:09:29.200 --> 00:09:32.680]  有一次我去一個安息禮拜
[00:09:32.680 --> 00:09:39.040]  當兒子在說他爸爸一生的時候
[00:09:39.040 --> 00:09:41.840]  說這個離世的爸爸的時候
[00:09:41.840 --> 00:09:46.640]  他說他爸爸有一句很重要的格言提醒他
[00:09:46.640 --> 00:09:49.920]  他說我們不是很富有
[00:09:49.920 --> 00:09:54.160]  但是我們很富足
[00:09:54.160 --> 00:09:56.080]  我們不是很富有
[00:09:56.080 --> 00:09:58.960]  但是我們很富足
[00:09:58.960 --> 00:10:03.160]  我所認識這個家庭在我眼中看來其實他們很富有
[00:10:03.160 --> 00:10:08.560]  當然他們仍然可以無窮盡去賺取更多的錢
[00:10:08.560 --> 00:10:12.720]  但是這句話是讓他們去明白
[00:10:12.720 --> 00:10:15.200]  他們已經是很富足
[00:10:15.200 --> 00:10:22.680]  因此這個家庭做很多去支持各樣事公的善事
[00:10:22.680 --> 00:10:25.600]  奉獻給教會
[00:10:25.600 --> 00:10:27.320]  因為他們懂得去分享
[00:10:27.320 --> 00:10:29.080]  所以他們不單是富有
[00:10:29.080 --> 00:10:32.360]  他們更重要的是他們是富足
[00:10:32.360 --> 00:10:36.120]  是內心那種的滿足
[00:10:36.120 --> 00:10:38.320]  弟兄姊妹我想我們需要
[00:10:38.320 --> 00:10:40.960]  不要活在昔日的包袱
[00:10:40.960 --> 00:10:42.840]  活在明日的憂慮
[00:10:42.840 --> 00:10:49.280]  但是他是忽略好好地過今天的生活
[00:10:49.280 --> 00:10:51.480]  我們不要只是活在昔日的包袱
[00:10:51.480 --> 00:10:55.600]  被包袱壓到氣都透不過來
[00:10:55.600 --> 00:10:57.080]  我們要活在明日的憂慮
[00:10:57.080 --> 00:10:58.840]  那些憂慮都還沒有來到
[00:10:58.840 --> 00:11:01.520]  我們都不知道明天會是怎樣
[00:11:01.520 --> 00:11:03.320]  但是我們卻是忽視了
[00:11:03.320 --> 00:11:09.520]  忽略了我們沒有好好地過今天的生活
[00:11:09.520 --> 00:11:11.720]  無論在哪一個生命的季節
[00:11:11.720 --> 00:11:15.080]  最重要的是我們需要好好地生活
[00:11:15.080 --> 00:11:19.040]  今天我們在一個新的常態裡面
[00:11:19.040 --> 00:11:23.480]  我們要以新常態的方式去活得精彩
[00:11:23.480 --> 00:11:25.560]  不可以外出吃飯嗎?
[00:11:25.560 --> 00:11:28.360]  不如我們嘗試在家裡煮飯吧
[00:11:28.360 --> 00:11:31.640]  不可以去外地去遊覽嗎?
[00:11:31.640 --> 00:11:33.000]  旅遊嗎?
[00:11:33.000 --> 00:11:35.080]  我們可不可以多發掘一些本地遊
[00:11:35.080 --> 00:11:39.280]  香港都有很多地方很值得去玩的
[00:11:39.280 --> 00:11:40.200]  無論是怎樣
[00:11:40.200 --> 00:11:42.680]  我們不要忘記的就是
[00:11:42.680 --> 00:11:45.560]  季節是會轉變的
[00:11:45.560 --> 00:11:48.120]  季節是有時限的
[00:11:48.120 --> 00:11:52.400]  順境和逆境是人生的一部分
[00:11:52.400 --> 00:11:54.640]  順境的時候我們要享受
[00:11:54.640 --> 00:11:58.320]  好好地不要忽略了今天的生活
[00:11:58.320 --> 00:12:04.480]  但是同時間我們需要去準備接受逆境的來臨
[00:12:04.480 --> 00:12:14.760]  逆境當中我們不要不斷地長驅短歎
[00:12:14.760 --> 00:12:19.400]  經文傳道者三次地問同樣的問題
[00:12:19.400 --> 00:12:24.080]  就是作事的人在他的勞碌上有什麼益處呢?
[00:12:24.080 --> 00:12:26.200]  經文問他有什麼益處呢?
[00:12:26.200 --> 00:12:28.080]  人們這麼勞碌
[00:12:28.080 --> 00:12:29.160]  在一章三節
[00:12:29.160 --> 00:12:31.360]  在二章二十二節和三章九節
[00:12:31.360 --> 00:12:33.120]  都要問同樣的問題
[00:12:33.120 --> 00:12:35.120]  究竟這麼辛苦去工作
[00:12:35.120 --> 00:12:36.600]  為了什麼呢?
[00:12:36.600 --> 00:12:39.120]  有什麼益處呢?
[00:12:39.120 --> 00:12:42.040]  答案就在第三章第十節
[00:12:42.040 --> 00:12:43.800]  不如我們讀吧
[00:12:43.800 --> 00:12:49.480]  「神叫世人勞苦使他們在其中受經煉」
[00:12:49.480 --> 00:12:54.440]  原來人勞苦工作是神讓人有份參與他的計劃
[00:12:54.440 --> 00:12:56.520]  是配合神的工作
[00:12:56.520 --> 00:13:00.280]  並且在當中得到教導和操煉
[00:13:00.280 --> 00:13:05.440]  使人在當中得到益處
[00:13:05.440 --> 00:13:08.080]  丁子妹你有沒有相比這兩個
[00:13:08.080 --> 00:13:11.160]  對於勞碌只不過是虛空的說法
[00:13:11.160 --> 00:13:13.920]  和勞碌能夠得到益處
[00:13:13.920 --> 00:13:17.600]  是一個多大的對比
[00:13:17.600 --> 00:13:19.400]  這個對比讓我們發覺
[00:13:19.400 --> 00:13:21.320]  原來不是做一餐死的
[00:13:21.320 --> 00:13:22.760]  是完全是虛空的
[00:13:22.760 --> 00:13:23.960]  是沒有意思的
[00:13:23.960 --> 00:13:26.080]  做來都是多餘的
[00:13:26.080 --> 00:13:29.040]  原來是很辛苦地工作
[00:13:29.040 --> 00:13:32.920]  你所經歷的是要很努力的
[00:13:32.920 --> 00:13:37.120]  是為了讓我們得到益處
[00:13:37.120 --> 00:13:38.640]  在三章十一節
[00:13:38.640 --> 00:13:40.200]  經文繼續說
[00:13:40.200 --> 00:13:44.200]  「神造萬物,各安其事成為美好
[00:13:44.200 --> 00:13:49.360]  縱然有喜有悲,但都是上帝美好的心意」
[00:13:49.360 --> 00:13:51.960]  各安其事成為美好
[00:13:51.960 --> 00:13:55.280]  牧師我有時會遇到一些不喜歡的人
[00:13:55.280 --> 00:13:58.400]  這些都是美好
[00:13:58.400 --> 00:14:00.160]  你有沒有細心想過
[00:14:00.160 --> 00:14:02.560]  那些你不喜歡的人
[00:14:02.560 --> 00:14:05.360]  對你不好的人
[00:14:05.360 --> 00:14:07.080]  你怎樣去面對他們
[00:14:07.080 --> 00:14:10.160]  對於你來說都是一個操練
[00:14:10.160 --> 00:14:12.360]  對於你來說都是一個訓練
[00:14:12.360 --> 00:14:14.000]  不要說是敵人
[00:14:14.000 --> 00:14:15.960]  不喜歡的人
[00:14:15.960 --> 00:14:21.200]  其實我們的家人夫婦父母和子女
[00:14:21.200 --> 00:14:25.200]  彼此之間互相有很多學習
[00:14:25.200 --> 00:14:28.400]  夫婦之間兩個是完全不同性格的
[00:14:28.400 --> 00:14:31.640]  結婚之後一生就不斷互相學習
[00:14:31.640 --> 00:14:36.600]  互相磨練,互相遷就
[00:14:36.600 --> 00:14:38.600]  很多時候我聽到父母說
[00:14:38.600 --> 00:14:42.800]  那些子女就是操練他們那份耐性
[00:14:42.800 --> 00:14:46.520]  人人想罵他們,但都忍住
[00:14:46.520 --> 00:14:49.400]  愛惜他們,怎樣去教導他們
[00:14:49.400 --> 00:14:51.800]  原來當我們這樣去看的時候
[00:14:51.800 --> 00:14:54.800]  那種不好的事情
[00:14:54.800 --> 00:14:56.800]  都可以幫助我們
[00:14:56.800 --> 00:15:00.200]  在過程中顯露出我們的真愛
[00:15:00.200 --> 00:15:04.600]  亦都在我們崇靈生命上有好的操練
[00:15:04.600 --> 00:15:06.800]  然後經文的下半段就說
[00:15:06.800 --> 00:15:11.600]  「又將永生安置在世人心裡」
[00:15:11.600 --> 00:15:13.600]  永生
[00:15:13.600 --> 00:15:17.000]  新普及日本亦叫永恆
[00:15:17.000 --> 00:15:19.600]  原來永恆這個觀念
[00:15:19.600 --> 00:15:21.600]  不是遠遠
[00:15:21.600 --> 00:15:23.600]  很永恆很遠的意思
[00:15:23.600 --> 00:15:26.200]  而是這個永恆的觀念
[00:15:26.200 --> 00:15:30.200]  就已經在我們的心裡面
[00:15:30.200 --> 00:15:33.000]  我們雖然受著時間的限制
[00:15:33.000 --> 00:15:37.600]  但我們卻有永恆那種觀念
[00:15:37.600 --> 00:15:40.600]  其實人類不斷去探索的本性
[00:15:40.600 --> 00:15:42.600]  文化存留的觀念
[00:15:42.600 --> 00:15:46.000]  人有慾望,想知道未來
[00:15:46.000 --> 00:15:49.400]  就是一種追求永恆的表現
[00:15:49.400 --> 00:15:53.000]  神將永恆放在我們的心裡面
[00:15:53.000 --> 00:15:57.400]  意思就是人有今生有限的智慧
[00:15:57.400 --> 00:16:00.400]  不能夠完全明白上帝的心意
[00:16:00.400 --> 00:16:04.600]  世界上一切的事都不能夠使我們滿足
[00:16:04.600 --> 00:16:06.600]  是因為我們有永恆的觀念
[00:16:06.600 --> 00:16:09.600]  所以我們超越了這個限制
[00:16:09.600 --> 00:16:12.600]  我們希望看多一點
[00:16:12.600 --> 00:16:16.600]  但往往就在這兩個矛盾裡面
[00:16:16.600 --> 00:16:18.600]  令我們不滿足
[00:16:18.600 --> 00:16:21.600]  因為我們沒辦法去看到永恆是怎樣
[00:16:21.600 --> 00:16:24.600]  但我們卻有一個永恆的觀念在裡面
[00:16:24.600 --> 00:16:28.600]  所以人說人乃為永恆而做
[00:16:28.600 --> 00:16:32.600]  世上有時間限制的短暫事物
[00:16:32.600 --> 00:16:36.600]  當然沒辦法充分滿足到人內心的需求
[00:16:36.600 --> 00:16:40.600]  人原來為永恆而做的時候
[00:16:40.600 --> 00:16:42.600]  他有這個永恆的觀念的時候
[00:16:42.600 --> 00:16:47.600]  當然他是沒辦法去滿足於他眼前所見的
[00:16:47.600 --> 00:16:51.600]  希伯來書十一章第三十九節
[00:16:51.600 --> 00:16:52.600]  經文這樣說
[00:16:52.600 --> 00:16:55.600]  這些人都是因信得了美好的證據
[00:16:55.600 --> 00:16:59.600]  卻仍未得著所應許的
[00:16:59.600 --> 00:17:03.600]  你還記不記得希伯來書十一章是說什麼
[00:17:03.600 --> 00:17:07.600]  希伯來書十一章是說信心的偉人
[00:17:07.600 --> 00:17:11.600]  他們因著神的呼召和感動
[00:17:11.600 --> 00:17:13.600]  所以他們離開他們的家鄉
[00:17:13.600 --> 00:17:15.600]  因著感動他們願意承擔起
[00:17:15.600 --> 00:17:19.600]  一些重到他們無法承擔的事物
[00:17:19.600 --> 00:17:24.600]  因著上帝的呼召和帶領和感動
[00:17:24.600 --> 00:17:27.600]  所以他們做出很多他們想都沒想過
[00:17:27.600 --> 00:17:30.600]  都不知道前路是怎樣的事情
[00:17:30.600 --> 00:17:32.600]  到最後是怎樣呢
[00:17:32.600 --> 00:17:33.600]  經文就說
[00:17:33.600 --> 00:17:36.600]  這些人都因著信得了美好的見證
[00:17:36.600 --> 00:17:39.600]  卻仍未得著所應許的
[00:17:39.600 --> 00:17:44.600]  因著信心他們願意踏上信心的路
[00:17:44.600 --> 00:17:50.600]  但是在生命裡仍然看不到他們所應許的
[00:17:50.600 --> 00:17:51.600]  所以弟兄姊妹
[00:17:51.600 --> 00:17:52.600]  我相信經文提醒我們
[00:17:52.600 --> 00:17:56.600]  我們不要單單看見眼前
[00:17:56.600 --> 00:17:59.600]  我們要有信心
[00:17:59.600 --> 00:18:04.600]  我們要信靠上帝
[00:18:04.600 --> 00:18:05.600]  經文說
[00:18:05.600 --> 00:18:11.600]  然而神從始至終作為人不能參透
[00:18:11.600 --> 00:18:13.600]  新普及譯本譯奏
[00:18:13.600 --> 00:18:15.600]  上帝工作的全貌
[00:18:15.600 --> 00:18:20.600]  人無法看到
[00:18:20.600 --> 00:18:22.600]  因著人的有限
[00:18:22.600 --> 00:18:24.600]  因著今生的有限
[00:18:24.600 --> 00:18:31.600]  人無法明白上帝整個的工作是怎樣
[00:18:31.600 --> 00:18:36.600]  你還記不記得保羅在林哥林多前書13章12節這樣形容
[00:18:36.600 --> 00:18:40.600]  我們如今彷彿對著鏡子觀看
[00:18:40.600 --> 00:18:42.600]  模糊不清
[00:18:42.600 --> 00:18:45.600]  到那時就要面對面了
[00:18:45.600 --> 00:18:48.600]  我如今所知道的有限
[00:18:48.600 --> 00:18:50.600]  到那時就全知道
[00:18:50.600 --> 00:18:53.600]  如同主知道我一樣
[00:18:53.600 --> 00:18:55.600]  我們現在是不知的
[00:18:55.600 --> 00:18:56.600]  模糊不清
[00:18:56.600 --> 00:18:58.600]  到將來我們面對面的時候
[00:18:58.600 --> 00:18:59.600]  我們見到的時候
[00:18:59.600 --> 00:19:03.600]  我們就完全知道了
[00:19:03.600 --> 00:19:06.600]  在今生裏我們無法知道
[00:19:06.600 --> 00:19:11.600]  我相信我們今天就好像在砌這幅拼圖
[00:19:11.600 --> 00:19:14.600]  或者拿著拼圖的其中一塊
[00:19:14.600 --> 00:19:16.600]  或者我們不斷在砌
[00:19:16.600 --> 00:19:18.600]  那幅圖畫越來越清晰
[00:19:18.600 --> 00:19:21.600]  越來越全面
[00:19:21.600 --> 00:19:23.600]  不是到最後的時候
[00:19:23.600 --> 00:19:30.600]  我們都無法看到整幅圖畫的真正面貌是怎樣
[00:19:30.600 --> 00:19:32.600]  生命就是這樣
[00:19:32.600 --> 00:19:35.600]  有當我們當下不明白的事情
[00:19:35.600 --> 00:19:37.600]  到將來的時候
[00:19:37.600 --> 00:19:38.600]  我們見主面的時候
[00:19:38.600 --> 00:19:42.600]  我們就會明白了
[00:19:42.600 --> 00:19:47.600]  我知道世人莫強於終生喜樂行善
[00:19:47.600 --> 00:19:52.600]  我知道是傳道者的醒悟
[00:19:52.600 --> 00:19:54.600]  傳道書就是傳道者
[00:19:54.600 --> 00:20:00.600]  就是作者去觀看人生的時候
[00:20:00.600 --> 00:20:02.600]  去觀察人生的時候
[00:20:02.600 --> 00:20:06.600]  寫下他對生命的觀察
[00:20:06.600 --> 00:20:08.600]  原來他發覺
[00:20:08.600 --> 00:20:12.600]  莫強於終生喜樂行善
[00:20:12.600 --> 00:20:14.600]  《新普及》這本經文
[00:20:14.600 --> 00:20:17.600]  人生在世沒有什麼比快快樂樂
[00:20:17.600 --> 00:20:21.600]  享受生活更好了
[00:20:21.600 --> 00:20:24.600]  上帝也鼓勵我們去享受生活
[00:20:24.600 --> 00:20:31.600]  基督徒應該有這樣的喜樂和這樣的力
[00:20:31.600 --> 00:20:36.600]  不過人總是會難免有埋怨
[00:20:36.600 --> 00:20:38.600]  有傷痛
[00:20:38.600 --> 00:20:41.600]  有不開心的時間
[00:20:41.600 --> 00:20:47.600]  喜樂原本文字的字根有神恩典的含義
[00:20:47.600 --> 00:20:50.600]  原來那個喜樂有神恩典的含義的時候
[00:20:50.600 --> 00:20:53.600]  這種的喜樂是能夠超越一切的感覺
[00:20:53.600 --> 00:20:54.600]  一切的環境
[00:20:54.600 --> 00:20:56.600]  一切的苦難
[00:20:56.600 --> 00:21:02.600]  在當中仍然有那份上帝所賜予的喜樂在裏面
[00:21:02.600 --> 00:21:04.600]  丁姐妹
[00:21:04.600 --> 00:21:12.600]  今天是什麼令我們失去了這份應該有的喜樂呢?
[00:21:12.600 --> 00:21:16.600]  是你對明天的憂慮
[00:21:16.600 --> 00:21:23.600]  是你對明天很多未知的迷惘
[00:21:23.600 --> 00:21:26.600]  是過去的一些傷痕
[00:21:26.600 --> 00:21:30.600]  令你失去了這份喜樂
[00:21:30.600 --> 00:21:35.600]  還是你自己的罪
[00:21:35.600 --> 00:21:43.600]  令你失去了應該有的喜樂呢?
[00:21:43.600 --> 00:21:44.600]  經文繼續提醒我們
[00:21:44.600 --> 00:21:49.600]  並且人人吃喝在他一切勞碌中享福
[00:21:49.600 --> 00:21:54.600]  這也是神的恩賜
[00:21:54.600 --> 00:22:00.600]  新報紙亦作人應當吃喝享受他們辛勞的成果
[00:22:00.600 --> 00:22:05.600]  這也是上帝賜下的禮物
[00:22:05.600 --> 00:22:07.600]  禮物的意思是不需要錢
[00:22:07.600 --> 00:22:09.600]  是上帝所給我們的
[00:22:09.600 --> 00:22:11.600]  是恩典
[00:22:11.600 --> 00:22:18.600]  我們應該去享受我們辛勞得來的成果
[00:22:18.600 --> 00:22:24.600]  上帝不需要我們像苦行的人一樣
[00:22:24.600 --> 00:22:30.600]  上帝都希望我們能夠享受到祂給我們的那一份
[00:22:30.600 --> 00:22:32.600]  那一份的意思是提醒我們
[00:22:32.600 --> 00:22:34.600]  不是我們去爭取一些不屬於我們的
[00:22:34.600 --> 00:22:38.600]  是我們有自己那一份
[00:22:38.600 --> 00:22:41.600]  你可以想像如果我們知道永恆
[00:22:41.600 --> 00:22:43.600]  我們知道更多的東西
[00:22:43.600 --> 00:22:45.600]  預知將來會有很多困難
