
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,平安!
[00:06:06.000 --> 00:06:08.000]  這百姓親近我
[00:06:08.000 --> 00:06:10.000]  用嘴唇尊敬我
[00:06:10.000 --> 00:06:14.000]  心卻遠離我
[00:06:14.000 --> 00:06:18.000]  其實以色列人對神這種假情假意
[00:06:18.000 --> 00:06:21.000]  他們以為神是不會追究的
[00:06:21.000 --> 00:06:22.000]  結果是怎樣的?
[00:06:22.000 --> 00:06:28.000]  神就是任憑那些仇敵來追殺他
[00:06:28.000 --> 00:06:33.000]  其實現在的人都不是很多
[00:06:33.000 --> 00:06:36.000]  我們經常說我們有錯就改
[00:06:36.000 --> 00:06:41.000]  但是我們仍然是不斷地犯
[00:06:41.000 --> 00:06:43.000]  更加是沒有什麼行動
[00:06:43.000 --> 00:06:47.000]  更加是說我們心靈固然願意
[00:06:47.000 --> 00:06:49.000]  但是肉體卻是軟弱
[00:06:49.000 --> 00:06:51.000]  經常都聽到這句話
[00:06:51.000 --> 00:06:53.000]  其實是不是代表
[00:06:53.000 --> 00:06:58.000]  我們對神的認識是不夠的呢?
[00:06:58.000 --> 00:07:01.000]  馬荔福音第七章那裡
[00:07:01.000 --> 00:07:03.000]  耶穌曾經說過
[00:07:03.000 --> 00:07:05.000]  說到什麼呢?
[00:07:05.000 --> 00:07:08.000]  凡稱呼我主啊主啊的人
[00:07:08.000 --> 00:07:10.000]  不能都進天國
[00:07:10.000 --> 00:07:13.000]  唯獨遵行我天父旨意的人
[00:07:13.000 --> 00:07:15.000]  才能夠進去
[00:07:15.000 --> 00:07:18.000]  所以在這裡其實大家都看得到
[00:07:18.000 --> 00:07:20.000]  在一至三節裡面
[00:07:20.000 --> 00:07:22.000]  先知在警告以色列
[00:07:22.000 --> 00:07:27.000]  告訴他們如果你們是離棄神的時候
[00:07:27.000 --> 00:07:34.000]  神也是會離棄你們的
[00:07:34.000 --> 00:07:36.000]  第二段
[00:07:36.000 --> 00:07:45.000]  就是講到有關他們叛逆的那個罪行
[00:07:45.000 --> 00:07:50.000]  先知除了講出百姓他們不肯悔改之後
[00:07:50.000 --> 00:07:54.000]  他們先知更加列出他們的罪狀
[00:07:54.000 --> 00:07:56.000]  來告訴他們
[00:07:56.000 --> 00:07:57.000]  其實他們的罪狀
[00:07:57.000 --> 00:08:01.000]  也可以成為我們今天的借鑑
[00:08:01.000 --> 00:08:04.000]  首先是怎麼樣?他們自立君王
[00:08:04.000 --> 00:08:06.000]  第四節那裡講到
[00:08:06.000 --> 00:08:10.000]  不過自從耶路波安二世死了之後
[00:08:10.000 --> 00:08:12.000]  在短短的三十年裡面
[00:08:12.000 --> 00:08:14.000]  其實是內戰不斷
[00:08:14.000 --> 00:08:15.000]  最後那四個王
[00:08:15.000 --> 00:08:19.000]  當然是因為靠流血政變來上台
[00:08:19.000 --> 00:08:24.000]  那些領袖完全不把神放在眼裡面
[00:08:24.000 --> 00:08:26.000]  平日都是憑著自己的意思
[00:08:26.000 --> 00:08:30.000]  來擁立自己的人為王
[00:08:30.000 --> 00:08:31.000]  大家都知道
[00:08:31.000 --> 00:08:33.000]  王是神所指定
[00:08:33.000 --> 00:08:38.000]  並且是神經過先知來將他高立
[00:08:38.000 --> 00:08:42.000]  正如這個掃羅和大衛那樣
[00:08:42.000 --> 00:08:43.000]  是不是?
[00:08:43.000 --> 00:08:45.000]  所以在新明記第十七章那裡
[00:08:45.000 --> 00:08:48.000]  已經聞到規定告訴我們
[00:08:48.000 --> 00:08:49.000]  如果要立王的時候
[00:08:49.000 --> 00:08:51.000]  你總要立耶和華
[00:08:51.000 --> 00:08:55.000]  你神所揀選的人為王
[00:08:55.000 --> 00:08:58.000]  但是以色列是怎麼樣?
[00:08:58.000 --> 00:09:00.000]  他是很想自己做王
[00:09:00.000 --> 00:09:02.000]  他不想神去管他們
[00:09:02.000 --> 00:09:04.000]  所以他們就不求問神
[00:09:04.000 --> 00:09:05.000]  你不去求問神
[00:09:05.000 --> 00:09:07.000]  神也不理你
[00:09:07.000 --> 00:09:11.000]  因為你不把神的主權放在眼裡面
[00:09:11.000 --> 00:09:14.000]  所以神也不認他們
[00:09:14.000 --> 00:09:19.000]  所以使他們陷入互相的廝殺裡面
[00:09:19.000 --> 00:09:22.000]  我們常常也可能會引用保羅
[00:09:22.000 --> 00:09:25.000]  在羅馬書十三章那裡講
[00:09:25.000 --> 00:09:26.000]  是不是?
[00:09:26.000 --> 00:09:28.000]  沒有權並不屑於神
[00:09:28.000 --> 00:09:30.000]  是不是?
[00:09:30.000 --> 00:09:34.000]  我們很想為那些政權的合法來辯護
[00:09:34.000 --> 00:09:37.000]  但是從剛才那一節經文
[00:09:37.000 --> 00:09:39.000]  我們大家同時也看得到
[00:09:39.000 --> 00:09:45.000]  也有些領袖是以不法的手段來取得政權
[00:09:45.000 --> 00:09:51.000]  如果我們把國家寄託在這些人身上的時候
[00:09:51.000 --> 00:09:56.000]  其實問題可能早晚也會發生
[00:09:56.000 --> 00:09:57.000]  第二點就是說
[00:09:57.000 --> 00:09:58.000]  他們不只是這樣
[00:09:58.000 --> 00:10:02.000]  他們更加是為自己來鑄造偶像
[00:10:02.000 --> 00:10:06.000]  其實以色列人一直都是這樣的
[00:10:06.000 --> 00:10:07.000]  他們早有前科
[00:10:07.000 --> 00:10:11.000]  例如第二章第八節那裡說到
[00:10:11.000 --> 00:10:13.000]  神給他們有五穀
[00:10:13.000 --> 00:10:14.000]  有新酒油等等
[00:10:14.000 --> 00:10:16.000]  甚至金銀
[00:10:16.000 --> 00:10:22.000]  但是他們就是以此來供奉巴力
[00:10:22.000 --> 00:10:25.000]  以色列人他們同時敬拜神
[00:10:25.000 --> 00:10:30.000]  也是同時敬拜加南人的偶像
[00:10:30.000 --> 00:10:32.000]  他們不知道感恩
[00:10:32.000 --> 00:10:37.000]  就好像一個父親和一個兒子那樣
[00:10:37.000 --> 00:10:44.000]  這個父親供應了兒子日常一切的所需
[00:10:44.000 --> 00:10:53.000]  但是這個兒子有一天叫了第二個人做父親
[00:10:53.000 --> 00:10:56.000]  你想想這個父親他怎樣想
[00:10:56.000 --> 00:10:59.000]  一定是非常傷心
[00:10:59.000 --> 00:11:01.000]  但是不只是這樣
[00:11:01.000 --> 00:11:08.000]  如果這個兒子所認那個父親是牛豬狗的時候
[00:11:08.000 --> 00:11:16.000]  那又會怎樣呢 更加是很不堪
[00:11:16.000 --> 00:11:22.000]  假如你是那個兒子的父母親的時候
[00:11:22.000 --> 00:11:25.000]  你又會怎樣想呢
[00:11:25.000 --> 00:11:28.000]  要打他嗎
[00:11:28.000 --> 00:11:32.000]  要警告他嗎
[00:11:32.000 --> 00:11:34.000]  他們更加不只是這樣
[00:11:34.000 --> 00:11:38.000]  他們更加是莫敬拜牛獨
[00:11:38.000 --> 00:11:43.000]  為什麼要特別將這個牛獨拿出來說呢
[00:11:43.000 --> 00:11:47.000]  這張圖就是當年在旦那裡
[00:11:47.000 --> 00:11:51.000]  那個拜金牛獨的祭壇
[00:11:51.000 --> 00:11:53.000]  我曾經也去過那裡
[00:11:53.000 --> 00:11:57.000]  左邊就是擺放了金牛祭壇的位置
[00:11:57.000 --> 00:11:59.000]  上個星期我們已經說過
[00:11:59.000 --> 00:12:02.000]  耶羅邦為了政治上的考慮
[00:12:02.000 --> 00:12:08.000]  在旦和伯特利那裡就樹立了這個金牛獨
[00:12:08.000 --> 00:12:10.000]  他還跟這個百姓說
[00:12:10.000 --> 00:12:15.000]  他說這個就是帶你們出埃及的神
[00:12:15.000 --> 00:12:21.000]  耶羅邦為什麼要做這個金牛獨呢
[00:12:21.000 --> 00:12:24.000]  有學者認為其實他的原意
[00:12:24.000 --> 00:12:28.000]  就不是以這個金牛獨為神
[00:12:28.000 --> 00:12:33.000]  只不過是想敬拜那個坐在這個金牛獨上面
[00:12:33.000 --> 00:12:36.000]  那個看不見的神
[00:12:36.000 --> 00:12:39.000]  金牛獨只不過是神的座位
[00:12:39.000 --> 00:12:41.000]  或者是一個椅腳
[00:12:41.000 --> 00:12:44.000]  正如在詩篇一百一十篇裡面
[00:12:44.000 --> 00:12:46.000]  曾經詩人說過
[00:12:46.000 --> 00:12:49.000]  對我主說你坐在我的右邊
[00:12:49.000 --> 00:12:54.000]  讓我洗你的仇敵作你的椅腳
[00:12:54.000 --> 00:12:57.000]  因為神的座位是有椅腳的
[00:12:57.000 --> 00:13:00.000]  但這種似是而非的做法
[00:13:00.000 --> 00:13:02.000]  其實是會混淆視聽
[00:13:02.000 --> 00:13:05.000]  因為加拿人他們所拜的偶像
[00:13:05.000 --> 00:13:06.000]  他們的神
[00:13:06.000 --> 00:13:07.000]  那個巴力
[00:13:07.000 --> 00:13:11.000]  也是站在這個牛獨上面的
[00:13:11.000 --> 00:13:15.000]  所以我們不管
[00:13:15.000 --> 00:13:20.000]  耶羅邦安樹立這個牛獨的原意是怎樣
[00:13:20.000 --> 00:13:23.000]  但實際是明明這樣規定
[00:13:23.000 --> 00:13:29.000]  是不准百姓他們挑剋和跪拜任何的偶像
[00:13:29.000 --> 00:13:30.000]  是吧
[00:13:30.000 --> 00:13:34.000]  我想大家讀過十誡都很清楚
[00:13:34.000 --> 00:13:37.000]  所以其實耶羅邦安他這樣做
[00:13:37.000 --> 00:13:39.000]  是無疑將這個百姓
[00:13:39.000 --> 00:13:43.000]  其實是陷於這個偶像崇拜的裡面
[00:13:43.000 --> 00:13:44.000]  對百姓來說
[00:13:44.000 --> 00:13:47.000]  他可能更加以為自己在拜耶羅華
[00:13:47.000 --> 00:13:48.000]  更加是誤會了
[00:13:48.000 --> 00:13:52.000]  以為這個金牛獨和聖殿的約跪一樣
[00:13:52.000 --> 00:13:56.000]  是代表神與人同在
[00:13:56.000 --> 00:13:59.000]  而最壞的更是以後的
[00:13:59.000 --> 00:14:02.000]  接下來的所有的以色列王
[00:14:02.000 --> 00:14:04.000]  繼續這樣做
[00:14:04.000 --> 00:14:08.000]  所以聖經曾經是二十多次提到
[00:14:08.000 --> 00:14:11.000]  百姓是陷入尼拔的兒子
[00:14:11.000 --> 00:14:14.000]  耶羅邦安的罪裡面
[00:14:14.000 --> 00:14:17.000]  可見其實拜金牛獨
[00:14:17.000 --> 00:14:23.000]  是比拜偶像的罪更加嚴重
[00:14:23.000 --> 00:14:28.000]  當日耶穌和撒瑪利亞人講道的時候
[00:14:28.000 --> 00:14:31.000]  撒瑪利亞人怎樣回答耶穌
[00:14:31.000 --> 00:14:34.000]  他說我們的祖宗是在這座山上
[00:14:34.000 --> 00:14:36.000]  來敬拜神的
[00:14:36.000 --> 00:14:37.000]  但是你們他們是說
[00:14:37.000 --> 00:14:41.000]  應當敬拜的地方是在耶路撒冷
[00:14:41.000 --> 00:14:45.000]  看來耶羅邦安他顛倒是非
[00:14:45.000 --> 00:14:46.000]  混淆視聽
[00:14:46.000 --> 00:14:48.000]  其實在百姓心目中
[00:14:48.000 --> 00:14:51.000]  已經是根深蒂固
[00:14:51.000 --> 00:14:53.000]  所以在第五第六節那裡
[00:14:53.000 --> 00:14:55.000]  先知是慨嘆
[00:14:55.000 --> 00:14:58.000]  他說百姓你們執迷不悟
[00:14:58.000 --> 00:15:02.000]  要到什麼時候呢
[00:15:02.000 --> 00:15:05.000]  其實拜金牛獨的教訓
[00:15:05.000 --> 00:15:07.000]  對我們現代信徒
[00:15:07.000 --> 00:15:10.000]  都是有所警惕的
[00:15:10.000 --> 00:15:11.000]  雖然我們現在不是生活在
[00:15:11.000 --> 00:15:16.000]  一個宗教和政治合一的國家裡
[00:15:16.000 --> 00:15:18.000]  但是國家的領導人
[00:15:18.000 --> 00:15:21.000]  他們的決策是對整個社會
[00:15:21.000 --> 00:15:25.000]  產生非常深遠的影響
[00:15:25.000 --> 00:15:30.000]  更加可能有些領導人是沒有信仰的
[00:15:30.000 --> 00:15:34.000]  他們的決策更加會受到社會的趨勢
[00:15:34.000 --> 00:15:35.000]  輿論的壓力
[00:15:35.000 --> 00:15:38.000]  甚至是他們政黨的左右
[00:15:38.000 --> 00:15:40.000]  但是對信徒而言
[00:15:40.000 --> 00:15:44.000]  我們是要堅守著我們信仰的立場
[00:15:44.000 --> 00:15:46.000]  我們不可以隨波逐流
[00:15:46.000 --> 00:15:49.000]  我們不可以背離我們的信仰
[00:15:49.000 --> 00:15:53.000]  純拜偶像不一定是有形有體的
[00:15:53.000 --> 00:15:55.000]  他可以是那些權力
[00:15:55.000 --> 00:16:00.000]  財富名譽慾望等等
[00:16:00.000 --> 00:16:02.000]  這些無形的事物
[00:16:02.000 --> 00:16:05.000]  是很容易被人家利用
[00:16:05.000 --> 00:16:06.000]  來混淆
[00:16:06.000 --> 00:16:07.000]  所以我們是要小心
[00:16:07.000 --> 00:16:09.000]  我們總是要注意
[00:16:09.000 --> 00:16:12.000]  我們不可以將任何的事物
[00:16:12.000 --> 00:16:17.000]  放在神之上
[00:16:17.000 --> 00:16:18.000]  第四點就是說
[00:16:18.000 --> 00:16:19.000]  他們不只是這樣
[00:16:19.000 --> 00:16:21.000]  他們更加是種下了惡果
[00:16:21.000 --> 00:16:23.000]  這個惡果是什麼呢
[00:16:23.000 --> 00:16:27.000]  何西亞他以耕種來做一個比喻
[00:16:27.000 --> 00:16:30.000]  他們說他們所種的是風
[00:16:30.000 --> 00:16:34.000]  他們所收的就是暴風
[00:16:34.000 --> 00:16:36.000]  其實這個是一個
[00:16:36.000 --> 00:16:40.000]  現在已經成為英語世界裡面一個言語
[00:16:40.000 --> 00:16:44.000]  耕種其實是有放大的作用的
[00:16:44.000 --> 00:16:47.000]  農夫他播的東西
[00:16:47.000 --> 00:16:50.000]  他所收的東西一定是多過他播的
[00:16:50.000 --> 00:16:53.000]  所以他們種風
[00:16:53.000 --> 00:16:55.000]  就是說他們什麼都沒有種
[00:16:55.000 --> 00:16:57.000]  他們所收的
[00:16:57.000 --> 00:16:59.000]  就是說什麼都沒有
[00:16:59.000 --> 00:17:01.000]  但是不只是這樣
[00:17:01.000 --> 00:17:03.000]  更加可能會收到一些
[00:17:03.000 --> 00:17:07.000]  想不到的後果的事物出來
[00:17:07.000 --> 00:17:09.000]  正如百姓
[00:17:09.000 --> 00:17:12.000]  他們一味是靠著自己
[00:17:12.000 --> 00:17:14.000]  他們立皇等等
[00:17:14.000 --> 00:17:16.000]  他們拜偶像等等
[00:17:16.000 --> 00:17:19.000]  其實這些跟種風是一樣的
[00:17:19.000 --> 00:17:21.000]  都是虛空
[00:17:21.000 --> 00:17:25.000]  結果以色列人要為他們所種的負責
[00:17:25.000 --> 00:17:29.000]  因為他們所收的就是暴風
[00:17:29.000 --> 00:17:30.000]  歷史是告訴我們
[00:17:30.000 --> 00:17:33.000]  不過以色列最後就是個破家亡
[00:17:33.000 --> 00:17:34.000]  百姓是被擄
[00:17:34.000 --> 00:17:38.000]  從此是不能夠復國的
[00:17:38.000 --> 00:17:41.000]  今年第22章第8節講到
[00:17:41.000 --> 00:17:46.000]  殺罪孽的必收災禍
[00:17:46.000 --> 00:17:50.000]  殺罪的種所產生的罪孽
[00:17:50.000 --> 00:17:54.000]  可能比你所預期的是更大
[00:17:54.000 --> 00:17:57.000]  以及是更可怕的
[00:17:57.000 --> 00:18:01.000]  美國在上個世紀五十年代的時候
[00:18:01.000 --> 00:18:05.000]  研究發明了一種化學物質
[00:18:05.000 --> 00:18:10.000]  說能夠使大豆很快地開花結果
[00:18:10.000 --> 00:18:13.000]  但是如果落得多的時候
[00:18:13.000 --> 00:18:17.000]  那些植物的葉很快就會脫落
[00:18:17.000 --> 00:18:20.000]  這個發明很不幸
[00:18:20.000 --> 00:18:27.000]  在越戰期間美軍使用橙劑
[00:18:27.000 --> 00:18:29.000]  Agent Orange
[00:18:29.000 --> 00:18:35.000]  目的就是想暴露當時越共藏身的地點
[00:18:35.000 --> 00:18:41.000]  橙劑裡面的成分有一種叫做異惡因
[00:18:41.000 --> 00:18:42.000]  是非常毒的
[00:18:42.000 --> 00:18:46.000]  能夠嚴重地危害人的健康
[00:18:46.000 --> 00:18:50.000]  需要幾十年才能夠分解
[00:18:50.000 --> 00:18:56.000]  當他們認識到橙劑對這個環境的巨大破壞之後
[00:18:56.000 --> 00:19:03.000]  終於在1971年美國下令禁止使用
[00:19:03.000 --> 00:19:08.000]  但是越戰結束至今已經超過了五十年
[00:19:08.000 --> 00:19:14.000]  這個物質它禍延很多代的越南人
[00:19:14.000 --> 00:19:18.000]  無數的人更加因此而患上癌症
[00:19:18.000 --> 00:19:21.000]  神經系統或者免疫系統的失常
[00:19:21.000 --> 00:19:23.000]  男女的不育
[00:19:23.000 --> 00:19:28.000]  出生的小孩更是畸形
[00:19:28.000 --> 00:19:29.000]  不只是這樣
[00:19:29.000 --> 00:19:32.000]  美軍其實都不能倖免
[00:19:32.000 --> 00:19:34.000]  在參戰的士兵裡面
[00:19:34.000 --> 00:19:41.000]  有超過10%的人受到這個橙劑的毒害
[00:19:41.000 --> 00:19:44.000]  是不是這樣就算了數
[00:19:44.000 --> 00:19:46.000]  其實不是
[00:19:46.000 --> 00:19:50.000]  其實我們澳洲都受到這個傷害
[00:19:50.000 --> 00:19:55.000]  因為當年美國聯合碳化公司在Rhoades那裡
[00:19:55.000 --> 00:19:58.000]  設立了一間工廠
[00:19:58.000 --> 00:20:02.000]  在那裡也有製造橙劑
[00:20:02.000 --> 00:20:05.000]  並且將大量的工業廢料
[00:20:05.000 --> 00:20:08.000]  倒進去Home Booth Bay那裡
[00:20:08.000 --> 00:20:13.000]  新州政府在二十多年前已經進行過清理
[00:20:13.000 --> 00:20:21.000]  挖了五十萬噸污染物出來
[00:20:21.000 --> 00:20:23.000]  但是怎樣挖都好
[00:20:23.000 --> 00:20:28.000]  仍然有些殘留的物留在河裡
[00:20:28.000 --> 00:20:32.000]  2010年的時候報章曾經說過
[00:20:32.000 --> 00:20:37.000]  這些污染物已經開始向兩邊蔓延
[00:20:37.000 --> 00:20:41.000]  唯一能夠做的就是等這些沉積物
[00:20:41.000 --> 00:20:44.000]  將這些污染物覆蓋
[00:20:44.000 --> 00:20:46.000]  這樣才沒事
[00:20:46.000 --> 00:20:52.000]  整個過程可能需要幾十年的時間
[00:20:52.000 --> 00:20:56.000]  所以新州政府禁止所有人
[00:20:56.000 --> 00:21:03.000]  在雪梨大橋的西面捕魚
[00:21:03.000 --> 00:21:09.000]  並且長期監察著這個污染的情況
[00:21:09.000 --> 00:21:14.000]  有一次當我經過這條河的時候
[00:21:14.000 --> 00:21:17.000]  河水好像在提醒我
[00:21:17.000 --> 00:21:19.000]  所種的是風
[00:21:19.000 --> 00:21:22.000]  所收的就是暴風
[00:21:22.000 --> 00:21:26.000]  人因罪所殺下的種子
[00:21:26.000 --> 00:21:31.000]  比我們預期的後果其實嚴重很多
[00:21:31.000 --> 00:21:33.000]  甚至在環境上
[00:21:33.000 --> 00:21:41.000]  我們也不知道所影響的範圍有多大
[00:21:41.000 --> 00:21:48.000]  第三點就是他們所做的事情弄巧反拙
[00:21:48.000 --> 00:21:52.000]  他們不只是為自己做很多事情
[00:21:52.000 --> 00:21:56.000]  更加在外交政策上投奔亞述
[00:21:56.000 --> 00:21:59.000]  第九對十節說到這件事
[00:21:59.000 --> 00:22:02.000]  這個舉動其實告訴我們
[00:22:02.000 --> 00:22:06.000]  以色列對神是沒有信心的
[00:22:06.000 --> 00:22:09.000]  他們不相信神是會幫助他們
[00:22:09.000 --> 00:22:10.000]  是會保護他們
[00:22:10.000 --> 00:22:13.000]  神對他們是有應許的
[00:22:13.000 --> 00:22:16.000]  所以在第七章第十一節說到
[00:22:16.000 --> 00:22:21.000]  以法連是好象甲子愚蠢無知
[00:22:21.000 --> 00:22:25.000]  他們求告埃及投奔亞述
[00:22:25.000 --> 00:22:29.000]  在第九節河西亞更加說到
[00:22:29.000 --> 00:22:33.000]  以法連是如同獨行的野狼
[00:22:33.000 --> 00:22:37.000]  其實先知在玩文字遊戲
[00:22:37.000 --> 00:22:39.000]  在希伯利文裡
[00:22:39.000 --> 00:22:44.000]  以法連和野狼其實是差不多陰的
[00:22:44.000 --> 00:22:47.000]  其實先知在諷刺以色列
[00:22:47.000 --> 00:22:51.000]  就好像在曠野裡那隻獨行的野狼一樣
[00:22:51.000 --> 00:22:55.000]  性格很倔強 死牛一邊頸
[00:22:55.000 --> 00:22:58.000]  他很夢想能夠勾結外國勢力
[00:22:58.000 --> 00:23:01.000]  來解決自己的問題
[00:23:01.000 --> 00:23:02.000]  像不像我剛才所說的
[00:23:02.000 --> 00:23:06.000]  洛基亞的手機例子
[00:23:06.000 --> 00:23:08.000]  他想借助微軟的系統
[00:23:08.000 --> 00:23:13.000]  為自己翻盤
[00:23:13.000 --> 00:23:15.000]  投奔亞述其實指出
