
[00:00:00.000 --> 00:00:05.680]  祈壽姐妹平安 再一次跟大家問安 祝日平安
[00:05:51.160 --> 00:05:54.760]  約翰福音6章24到36節
[00:05:54.760 --> 00:05:56.920]  請聽我讀出
[00:05:56.920 --> 00:06:00.240]  群眾見耶穌和門徒都不在那裡
[00:06:00.240 --> 00:06:03.880]  就上船到加百龍去找耶穌
[00:06:03.880 --> 00:06:05.920]  他們在對岸找到祂
[00:06:05.920 --> 00:06:06.920]  對祂說
[00:06:06.920 --> 00:06:10.160]  拉比你什麼時候到這裡來呢
[00:06:10.160 --> 00:06:11.280]  耶穌回答說
[00:06:11.280 --> 00:06:13.800]  我實實在在的告訴你們
[00:06:13.800 --> 00:06:16.840]  你們找我不是因為看見神蹟
[00:06:16.840 --> 00:06:19.320]  而是因為吃餅吃飽了
[00:06:19.320 --> 00:06:23.200]  不要為了會腐壞的食物操勞
[00:06:23.200 --> 00:06:26.800]  而要為那船道永生的食物操勞
[00:06:26.800 --> 00:06:28.720]  這是原子要賜給你們的
[00:06:28.720 --> 00:06:32.000]  因為原子是父神所印證的
[00:06:32.000 --> 00:06:33.560]  於是他們說
[00:06:33.560 --> 00:06:37.280]  我們該做什麼才算是做神的工作呢
[00:06:37.280 --> 00:06:38.800]  耶穌回答說
[00:06:38.800 --> 00:06:41.360]  相信神所拆來的那一尾
[00:06:41.360 --> 00:06:44.040]  這就是做神的工作
[00:06:44.040 --> 00:06:45.360]  他們又說
[00:06:45.360 --> 00:06:47.480]  那你行個什麼神蹟
[00:06:47.480 --> 00:06:50.600]  好讓我們看見就相信你呢
[00:06:50.600 --> 00:06:52.840]  你要做什麼呢
[00:06:52.840 --> 00:06:55.840]  我們的先祖在荒野吃過瑪拉
[00:06:55.840 --> 00:06:57.440]  正如經商所記
[00:06:57.440 --> 00:06:59.520]  祂把從天上來的食物
[00:06:59.520 --> 00:07:01.920]  賜給他們吃
[00:07:01.920 --> 00:07:03.200]  耶穌說
[00:07:03.200 --> 00:07:05.760]  我實實在在的告訴你們
[00:07:05.760 --> 00:07:07.600]  那從天上來的糧食
[00:07:07.600 --> 00:07:09.640]  不是莫斯吃給你們的
[00:07:09.640 --> 00:07:12.240]  而是我父把那從天上來的
[00:07:12.240 --> 00:07:14.320]  真糧食賜給你們
[00:07:14.320 --> 00:07:17.680]  因為神的糧食就是從天上降下
[00:07:17.680 --> 00:07:20.280]  是生命給世人的那一尾
[00:07:20.280 --> 00:07:21.600]  於是他們說
[00:07:21.600 --> 00:07:25.320]  主啊請常常把這糧食賜給我們
[00:07:25.320 --> 00:07:26.440]  耶穌說
[00:07:26.440 --> 00:07:28.680]  我就是生命的糧
[00:07:28.680 --> 00:07:30.080]  到我這裡來的
[00:07:30.080 --> 00:07:31.120]  必定不餓
[00:07:31.120 --> 00:07:33.720]  相信我的永遠不渴
[00:07:33.720 --> 00:07:35.320]  但我對你們說過
[00:07:35.320 --> 00:07:36.800]  你們已經看見我
[00:07:36.800 --> 00:07:43.520]  還是不相信
[00:07:43.520 --> 00:07:47.520]  今天的新聞是從24章開始的
[00:07:47.520 --> 00:07:50.240]  就是剛才說到群眾去找耶穌
[00:07:50.240 --> 00:07:52.520]  其實是接著大家很熟悉的
[00:07:52.520 --> 00:07:53.400]  一天之前
[00:07:53.400 --> 00:07:54.520]  這新聞一天之前
[00:07:54.520 --> 00:07:57.600]  就是耶穌在提比利亞海邊
[00:07:57.600 --> 00:08:05.000]  行了無比鱷魚的神蹟
[00:08:05.000 --> 00:08:06.920]  眾人看見耶穌所行的神蹟
[00:08:06.920 --> 00:08:09.280]  認定耶穌是先知
[00:08:09.280 --> 00:08:10.520]  他們心裡面都覺得
[00:08:10.520 --> 00:08:13.640]  要強迫耶穌作亡
[00:08:13.640 --> 00:08:16.200]  因此耶穌知道他們的心意
[00:08:16.200 --> 00:08:18.880]  所以他悄悄的離開
[00:08:18.880 --> 00:08:19.520]  過了一天
[00:08:19.520 --> 00:08:22.080]  這一班人吃過無比鱷魚的人
[00:08:22.080 --> 00:08:25.280]  見過神蹟邊出食物的百姓
[00:08:25.280 --> 00:08:29.680]  又來到分比那個地方來找耶穌
[00:08:29.680 --> 00:08:31.720]  眾人的心情是想
[00:08:31.720 --> 00:08:34.240]  再聽聽耶穌講講道理
[00:08:34.240 --> 00:08:36.360]  或者能夠再吃一餐
[00:08:36.360 --> 00:08:38.000]  還是真不錯
[00:08:38.000 --> 00:08:41.440]  所以他們去找耶穌
[00:08:41.440 --> 00:08:46.640]  所以耶穌知道他們一班人的心情
[00:08:46.640 --> 00:08:49.600]  所以就離開
[00:08:49.600 --> 00:08:53.400]  他們群眾找不到耶穌
[00:08:53.400 --> 00:08:56.400]  就覺得可能耶穌去了對岸
[00:08:56.400 --> 00:08:58.560]  所以他們就坐船去找耶穌
[00:08:58.560 --> 00:09:01.120]  終於他們來到加百隆的時候
[00:09:01.120 --> 00:09:02.960]  找到耶穌就問他
[00:09:02.960 --> 00:09:04.600]  那比你在這裡
[00:09:04.600 --> 00:09:07.680]  你什麼時候到這裡來的
[00:09:07.680 --> 00:09:10.440]  其實表示他們一起去找耶穌
[00:09:10.440 --> 00:09:11.440]  他們問的原因
[00:09:11.440 --> 00:09:15.400]  不是因為他們關心耶穌
[00:09:15.400 --> 00:09:17.200]  耶穌看出他們的信心
[00:09:17.200 --> 00:09:20.960]  所以說我實實在在的告訴你們
[00:09:20.960 --> 00:09:22.400]  你們來找我
[00:09:22.400 --> 00:09:24.880]  不是因為看見神蹟
[00:09:24.880 --> 00:09:28.320]  那是因為吃餅吃飽了
[00:09:28.320 --> 00:09:29.920]  我實實在在告訴你
[00:09:29.920 --> 00:09:33.760]  這是約翰福音非常獨特的記載
[00:09:33.760 --> 00:09:36.360]  很多時候就是耶穌要掌論
[00:09:36.360 --> 00:09:37.760]  很重要的事情
[00:09:37.760 --> 00:09:39.640]  或者是回答群眾的時候
[00:09:39.640 --> 00:09:41.000]  會用這一個
[00:09:41.000 --> 00:09:42.600]  我實實在在的告訴你
[00:09:42.600 --> 00:09:45.160]  從第一章到二十一章
[00:09:45.160 --> 00:09:46.840]  我列出來可能太小了
[00:09:46.840 --> 00:09:49.920]  就是有二十五次
[00:09:49.920 --> 00:09:51.080]  耶穌曾經說過
[00:09:51.080 --> 00:09:52.920]  我實實在在的告訴你
[00:09:52.920 --> 00:09:54.560]  你或是你們
[00:09:54.560 --> 00:09:57.360]  每當他用這個詞的時候
[00:09:57.360 --> 00:10:00.360]  其實他上面是有很重要的教導
[00:10:00.360 --> 00:10:01.600]  是非常重要
[00:10:01.600 --> 00:10:04.000]  所以如果大家平常
[00:10:04.000 --> 00:10:05.720]  去看約翰福音的時候
[00:10:05.720 --> 00:10:07.360]  看著我實實在在告訴你
[00:10:07.360 --> 00:10:08.960]  或是告訴你們的時候
[00:10:08.960 --> 00:10:10.280]  大家要注意
[00:10:10.280 --> 00:10:13.120]  這一端的經文是很有意思
[00:10:13.120 --> 00:10:15.360]  耶穌說你們來找我
[00:10:15.360 --> 00:10:17.960]  不是因為看見神蹟
[00:10:17.960 --> 00:10:20.640]  而是因為吃餅吃飽了
[00:10:20.640 --> 00:10:24.440]  大家讀的時候絕對沒有問題
[00:10:24.440 --> 00:10:25.240]  無餅而魚
[00:10:25.240 --> 00:10:28.360]  吃飽五千元不就是個神蹟嗎
[00:10:28.360 --> 00:10:32.120]  看見神蹟就是吃餅吃飽
[00:10:32.120 --> 00:10:33.840]  為什麼耶穌說你們來找我
[00:10:33.840 --> 00:10:36.240]  不是因為看見神蹟
[00:10:36.240 --> 00:10:39.080]  而是因為吃餅吃飽了
[00:10:39.080 --> 00:10:41.120]  這裡是一個很關鍵
[00:10:41.120 --> 00:10:42.240]  耶穌的意思不是說
[00:10:42.240 --> 00:10:45.560]  當天的人都嚇了
[00:10:45.560 --> 00:10:47.800]  吃飽了也不知道這是神蹟
[00:10:47.800 --> 00:10:49.600]  不是這個意思
[00:10:49.600 --> 00:10:50.120]  意思
[00:10:50.120 --> 00:10:51.400]  耶穌說的意思是
[00:10:51.400 --> 00:10:53.720]  看見神蹟吃飽的人
[00:10:53.720 --> 00:10:58.280]  他們還是不認識行神蹟的神
[00:10:58.280 --> 00:11:00.520]  他們在找耶穌
[00:11:00.520 --> 00:11:03.000]  只為了肚子
[00:11:03.000 --> 00:11:04.240]  幼體的需要
[00:11:04.240 --> 00:11:07.200]  所以耶穌就指責他們說
[00:11:07.200 --> 00:11:09.800]  他們的眼光非常的短淺
[00:11:09.800 --> 00:11:11.240]  只為了吃
[00:11:11.240 --> 00:11:14.560]  而沒有看出其實行神蹟的
[00:11:14.560 --> 00:11:16.520]  真正的意義
[00:11:16.520 --> 00:11:19.280]  神蹟在約翰福音裡面
[00:11:19.280 --> 00:11:21.040]  有特別的意思
[00:11:21.040 --> 00:11:23.400]  是代表一個Sign
[00:11:23.400 --> 00:11:25.240]  一個記號
[00:11:25.240 --> 00:11:29.480]  一個標誌
[00:11:29.480 --> 00:11:31.360]  約翰記載耶穌的神蹟
[00:11:31.360 --> 00:11:33.360]  不是單單是順據的
[00:11:33.360 --> 00:11:35.800]  要把耶穌的生平記下來
[00:11:35.800 --> 00:11:36.520]  不是的
[00:11:36.520 --> 00:11:39.320]  如果你去看約翰福音的時候
[00:11:39.320 --> 00:11:40.920]  約翰不是要把
[00:11:40.920 --> 00:11:42.640]  很有系統要把
[00:11:42.640 --> 00:11:44.840]  耶穌的生平記錄下來
[00:11:44.840 --> 00:11:46.720]  其實他在他的編排上面
[00:11:46.720 --> 00:11:50.160]  是有意思就是
[00:11:50.160 --> 00:11:51.280]  約翰福音裡面記載了
[00:11:51.280 --> 00:11:53.400]  耶穌七個神蹟
[00:11:53.400 --> 00:11:54.560]  還有七個
[00:11:54.560 --> 00:11:59.480]  他記錄這個神蹟的意義
[00:11:59.480 --> 00:12:01.200]  如果大家留心看
[00:12:01.200 --> 00:12:02.040]  這個約翰福音
[00:12:02.040 --> 00:12:05.120]  在20章最後的時候
[00:12:05.120 --> 00:12:06.200]  這樣說的
[00:12:06.200 --> 00:12:09.080]  20章30節說
[00:12:09.080 --> 00:12:11.000]  他寫這本書的意思
[00:12:11.000 --> 00:12:13.120]  耶穌在門徒面前
[00:12:13.120 --> 00:12:16.840]  其實另外寫了許多神蹟
[00:12:16.840 --> 00:12:20.960]  沒有記載在這書上面
[00:12:20.960 --> 00:12:22.880]  這意思就是其實
[00:12:22.880 --> 00:12:24.720]  約翰是選擇信的
[00:12:24.720 --> 00:12:27.840]  把這個神蹟記下來的
[00:12:27.840 --> 00:12:30.120]  特別要把這個寄下來的原因
[00:12:30.120 --> 00:12:32.200]  是要讀這本書的讀者
[00:12:32.200 --> 00:12:34.720]  我們信耶穌是基督
[00:12:34.720 --> 00:12:36.160]  是神的兒子
[00:12:36.160 --> 00:12:37.680]  並且教我們信了祂
[00:12:37.680 --> 00:12:41.680]  可以因祂的明得生命
[00:12:41.680 --> 00:12:43.720]  耶穌希望接著寫這神蹟
[00:12:43.720 --> 00:12:46.040]  教導群眾和我們
[00:12:46.040 --> 00:12:49.000]  進到信仰更深的地步
[00:12:49.000 --> 00:12:51.760]  不是單單看這件事情
[00:12:51.760 --> 00:12:53.520]  使我們可以正確的認識
[00:12:53.520 --> 00:12:55.360]  耶穌就是基督
[00:12:55.360 --> 00:12:56.360]  祂就是那一位
[00:12:56.360 --> 00:12:59.640]  昌照以先已經存在
[00:12:59.640 --> 00:13:01.320]  道成肉身
[00:13:01.320 --> 00:13:03.920]  向世人顯明祂自己
[00:13:03.920 --> 00:13:07.320]  祂是神
[00:13:07.320 --> 00:13:10.720]  但是我們可以讀聖經的時候
[00:13:10.720 --> 00:13:11.840]  對約翰福音的時候
[00:13:11.840 --> 00:13:13.080]  我們可以看到
[00:13:13.080 --> 00:13:14.400]  當時的群眾
[00:13:14.400 --> 00:13:16.920]  其實有很多不同的動機
[00:13:16.920 --> 00:13:19.720]  有人就想耶穌很厲害
[00:13:19.720 --> 00:13:22.000]  要想強迫祂做王
[00:13:22.000 --> 00:13:22.920]  強迫祂做王
[00:13:22.920 --> 00:13:24.280]  為什麼是拯救他們
[00:13:24.280 --> 00:13:26.440]  脫離羅馬正統治
[00:13:26.440 --> 00:13:27.840]  完成他們的夢想
[00:13:27.840 --> 00:13:28.600]  他們的夢想
[00:13:28.600 --> 00:13:31.480]  他們想有一個他們的王國
[00:13:31.480 --> 00:13:33.640]  有些人是因為聽到
[00:13:33.640 --> 00:13:35.640]  耶穌祂會醫病
[00:13:35.640 --> 00:13:37.480]  治癒好很多人的時候
[00:13:37.480 --> 00:13:39.880]  他們找祂是為了醫病
[00:13:39.880 --> 00:13:43.320]  還有其他人是因為吃飽
[00:13:43.320 --> 00:13:45.360]  跟著耶穌可以有的吃
[00:13:45.360 --> 00:13:48.400]  所以他們就為病而來
[00:13:48.400 --> 00:13:50.600]  不是因為相信耶穌
[00:13:50.600 --> 00:13:51.480]  所以群眾
[00:13:51.480 --> 00:13:53.720]  所以耶穌毫不客氣的
[00:13:53.720 --> 00:13:55.920]  就對群眾說
[00:13:55.920 --> 00:13:57.280]  他們的動機
[00:13:57.280 --> 00:13:59.160]  不是因為神機
[00:13:59.160 --> 00:14:01.400]  而是因為吃病得飽
[00:14:01.400 --> 00:14:02.640]  更加突出
[00:14:02.640 --> 00:14:04.520]  其實耶穌希望給人的
[00:14:04.520 --> 00:14:08.320]  不是那扭壞
[00:14:08.320 --> 00:14:11.120]  手壞的食物
[00:14:11.120 --> 00:14:12.320]  不是單單維持我們
[00:14:12.320 --> 00:14:14.040]  肉身的需要的糧食
[00:14:14.040 --> 00:14:16.120]  而是我們心靈的需要
[00:14:16.120 --> 00:14:19.920]  能使我們得到永生的食物
[00:14:19.920 --> 00:14:21.880]  不只說耶穌祂不關心
[00:14:21.880 --> 00:14:24.240]  我們肉體身體的需要
[00:14:24.240 --> 00:14:26.360]  否則我們不會要看見耶穌
[00:14:26.360 --> 00:14:28.400]  祂行很多的意志
[00:14:28.400 --> 00:14:31.200]  祂也是看見五千人
[00:14:31.200 --> 00:14:32.320]  很動了雌心
[00:14:32.320 --> 00:14:33.520]  所以祂就行出
[00:14:33.520 --> 00:14:35.840]  那個無比阿愚的神機
[00:14:35.840 --> 00:14:37.960]  但是耶穌不想我們
[00:14:37.960 --> 00:14:41.160]  去停留在這個地步
[00:14:41.160 --> 00:14:43.800]  祂也知道我們很軟弱
[00:14:43.800 --> 00:14:44.880]  我們有時候看到
[00:14:44.880 --> 00:14:47.560]  群眾也是追求眼前的利益
[00:14:47.560 --> 00:14:49.560]  所以祂用了第六章
[00:14:49.560 --> 00:14:50.640]  很長的篇幅
[00:14:50.640 --> 00:14:51.680]  其實每一個神機裡
[00:14:51.680 --> 00:14:53.200]  後面都有很長的篇幅
[00:14:53.200 --> 00:14:54.760]  去說明祂這個神機
[00:14:54.760 --> 00:14:56.160]  是什麼意思
[00:14:56.160 --> 00:14:57.920]  整整的第六章
[00:14:57.920 --> 00:14:59.000]  我也邀請大家
[00:14:59.000 --> 00:15:01.120]  這一週你們有時候回去看
[00:15:01.120 --> 00:15:04.160]  其實第六章有七十節
[00:15:04.160 --> 00:15:06.120]  那無比阿愚
[00:15:06.120 --> 00:15:08.520]  其實單單是一到十五節
[00:15:08.520 --> 00:15:10.920]  後面二十二到七十節
[00:15:10.920 --> 00:15:13.000]  是講論到有關糧食
[00:15:13.000 --> 00:15:15.320]  是從人的需要的糧食
[00:15:15.320 --> 00:15:18.040]  談論到它是生命的糧
[00:15:18.040 --> 00:15:20.680]  教導當時的群眾和我們
[00:15:20.680 --> 00:15:24.480]  要明白祂施行神智後面的意義
[00:15:24.480 --> 00:15:27.080]  展示永恆的價值
[00:15:27.080 --> 00:15:28.560]  所以耶穌說不要為了
[00:15:28.560 --> 00:15:30.720]  逼壞的食物勞力
[00:15:30.720 --> 00:15:33.840]  要為了傳到永生的食物勞力
[00:15:33.840 --> 00:15:36.240]  世人我們每一個人都勞心勞力
[00:15:36.240 --> 00:15:38.480]  究竟為了什麼
[00:15:38.480 --> 00:15:46.720]  食物僅僅是填飽我們肚子的食物
[00:15:46.720 --> 00:15:50.200]  僅僅是滿足我們當下飢餓的需要
[00:15:50.200 --> 00:15:52.800]  僅僅僅僅僅僅而已
[00:15:52.800 --> 00:15:56.280]  但是如果說到我們日常生活上面
[00:15:56.280 --> 00:15:58.320]  可能就是理解是
[00:15:58.320 --> 00:16:00.160]  如果我們的工作
[00:16:00.160 --> 00:16:03.840]  單單只為了工資
[00:16:03.840 --> 00:16:07.600]  我們並不關心其實我們的工作
[00:16:07.600 --> 00:16:09.160]  本身的價值
[00:16:09.160 --> 00:16:11.960]  我們也不關心我們的工作的意義
[00:16:11.960 --> 00:16:14.200]  我們也不關心我們的工作
[00:16:14.200 --> 00:16:16.360]  帶給我們的成就感
[00:16:16.360 --> 00:16:21.200]  那只是吃飯為了填飽我們的肚子
[00:16:21.200 --> 00:16:25.280]  工作只為了每個月出糧出員工
[00:16:25.280 --> 00:16:27.040]  但是神要類比是
[00:16:27.040 --> 00:16:29.200]  做神的工作的時候
[00:16:29.200 --> 00:16:33.240]  是更深的意義更深的價值
[00:16:33.240 --> 00:16:36.520]  所以耶穌說不要為了
[00:16:36.520 --> 00:16:38.320]  會壞的食物操勞
[00:16:38.320 --> 00:16:40.560]  要為全的永生操勞
[00:16:40.560 --> 00:16:41.880]  群眾還是不明白
[00:16:41.880 --> 00:16:43.680]  所以他們就說
[00:16:43.680 --> 00:16:48.640]  做什麼才算是做上帝的工作呢
[00:16:48.640 --> 00:16:51.440]  耶穌說
[00:16:51.440 --> 00:16:54.120]  要他們信上帝所拆來的
[00:16:54.120 --> 00:16:56.440]  那就是做上帝的工作
[00:16:56.440 --> 00:16:58.840]  在這一問一答的工作當中
[00:16:58.840 --> 00:17:01.000]  有兩個都出現工作
[00:17:01.000 --> 00:17:03.000]  其實在西巴來文裡面
[00:17:03.000 --> 00:17:04.840]  我們看見只是工作這個字
[00:17:04.840 --> 00:17:06.120]  只是原文呢
[00:17:06.120 --> 00:17:08.880]  群眾說那個工作是複數的
[00:17:08.880 --> 00:17:11.800]  耶穌說那個工作是單數的
[00:17:11.800 --> 00:17:14.680]  其實前後分別是在於什麼呢
[00:17:14.680 --> 00:17:15.800]  就是凡人
[00:17:15.800 --> 00:17:17.280]  前者就是凡人
[00:17:17.280 --> 00:17:18.560]  一般的猶太人
[00:17:18.560 --> 00:17:21.840]  他們對守律法普遍的信態
[00:17:21.840 --> 00:17:24.800]  以為做什麼就是守律法
[00:17:24.800 --> 00:17:26.360]  守律法就是要求
[00:17:26.360 --> 00:17:28.880]  就是神要求的工作
[00:17:28.880 --> 00:17:31.200]  然後他們就覺得既然耶穌
[00:17:31.200 --> 00:17:33.920]  他們看耶穌像摩西一樣
[00:17:33.920 --> 00:17:36.600]  的一個彌賽亞的時候
[00:17:36.600 --> 00:17:38.920]  耶穌可能也會頒布一些
[00:17:38.920 --> 00:17:41.640]  像摩西給他們那些律法去守
[00:17:41.640 --> 00:17:44.160]  守完之後他們能夠得救
[00:17:44.160 --> 00:17:45.760]  所以耶穌都說
[00:17:45.760 --> 00:17:46.640]  真正這個原因
[00:17:46.640 --> 00:17:47.760]  所以耶穌說
[00:17:47.760 --> 00:17:49.720]  信上帝拆來的
[00:17:49.720 --> 00:17:54.640]  那就是真正上帝的工作
[00:17:54.640 --> 00:17:56.560]  我們的工作只是信
[00:17:56.560 --> 00:17:58.480]  而不是要做什麼
[00:17:58.480 --> 00:18:01.000]  耶穌說的信不是信條
[00:18:01.000 --> 00:18:02.840]  也不是要守規則
[00:18:02.840 --> 00:18:04.680]  什麼道德的規範
[00:18:04.680 --> 00:18:05.720]  也不是一條一條
[00:18:05.720 --> 00:18:08.680]  我們要背出來的一些規條
[00:18:08.680 --> 00:18:17.560]  在約翰福音一章十到十二節裡面說到
[00:18:17.560 --> 00:18:21.920]  什麼叫信呢
[00:18:21.920 --> 00:18:23.920]  耶穌來到世界
[00:18:23.920 --> 00:18:24.680]  剛才已經說了
