
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹祝你平安
[00:07:04.000 --> 00:07:08.000]  在這個人生的悲觀的角度看
[00:07:08.000 --> 00:07:11.000]  其實我們每個人的生命都可以重新出發
[00:07:11.000 --> 00:07:15.000]  都可以再次活出上帝子民的榮耀
[00:07:15.000 --> 00:07:19.000]  其實我們每一個人在生命中都可以重新出發
[00:07:19.000 --> 00:07:22.000]  再次活出神的榮耀
[00:07:22.000 --> 00:07:26.000]  我們就是要從這段歷史當中
[00:07:26.000 --> 00:07:30.000]  我們看到上帝的雪明
[00:07:30.000 --> 00:07:32.000]  從這段書裡面可以得到
[00:07:32.000 --> 00:07:35.000]  哪一些超時代的啟示和亮光
[00:07:35.000 --> 00:07:37.000]  以及上帝給我們的應許
[00:07:37.000 --> 00:07:39.000]  我們在這段書當中
[00:07:39.000 --> 00:07:42.000]  我們又可以怎樣看到
[00:07:42.000 --> 00:07:45.000]  上帝給我們的子民
[00:07:45.000 --> 00:07:49.000]  有一個超時代的資訊和應許呢
[00:07:49.000 --> 00:07:52.000]  剛才我們這位姐妹在這裡分享的時候
[00:07:52.000 --> 00:07:54.000]  其實我不要說一句聽不懂
[00:07:54.000 --> 00:07:58.000]  連一個字都聽不懂
[00:07:58.000 --> 00:08:01.000]  剛才Amy在這裡分享的時候
[00:08:01.000 --> 00:08:05.000]  牧師說聽得明白
[00:08:05.000 --> 00:08:09.000]  這不是你的問題 是我的問題
[00:08:09.000 --> 00:08:14.000]  但是我從您剛才在分享戒症的時候
[00:08:14.000 --> 00:08:16.000]  您的神情表現
[00:08:16.000 --> 00:08:19.000]  以及我稍微看了一下
[00:08:19.000 --> 00:08:20.000]  我們弟兄姊妹的表現
[00:08:20.000 --> 00:08:24.000]  我知道這是一個非常感人的分享
[00:08:24.000 --> 00:08:26.000]  牧師可以看到
[00:08:26.000 --> 00:08:29.000]  在你的面部表情與氣
[00:08:29.000 --> 00:08:34.000]  可以看到你真的很感人
[00:08:34.000 --> 00:08:38.000]  沒有這樣一個真的是
[00:08:38.000 --> 00:08:41.000]  真的是被神觸摸的經歷
[00:08:41.000 --> 00:08:43.000]  我相信你不是在這裡
[00:08:43.000 --> 00:08:46.000]  不會有這樣的一個讓我
[00:08:46.000 --> 00:08:49.000]  內心也受觸動的這麼感受
[00:08:49.000 --> 00:08:51.000]  如果是沒有經歷過神的話
[00:08:51.000 --> 00:08:53.000]  心裡面是沒有這種觸動
[00:08:53.000 --> 00:08:55.000]  今天我跟弟兄姊妹分享的講題
[00:08:55.000 --> 00:08:58.000]  就是被主激動他心的人
[00:08:58.000 --> 00:09:00.000]  今天在這裡分享
[00:09:00.000 --> 00:09:03.000]  被主激動心的人
[00:09:03.000 --> 00:09:05.000]  我相信這位姐妹
[00:09:05.000 --> 00:09:07.000]  也是被主激動你的心
[00:09:07.000 --> 00:09:08.000]  是 你在點頭
[00:09:08.000 --> 00:09:11.000]  所以我猜的沒有錯
[00:09:11.000 --> 00:09:14.000]  其實以色列人他們從被擄之地
[00:09:14.000 --> 00:09:17.000]  然後三次回歸與三次的歷史
[00:09:17.000 --> 00:09:20.000]  可以追溯到主耶穌降臨前
[00:09:20.000 --> 00:09:23.000]  也就是公約前538年
[00:09:23.000 --> 00:09:29.000]  在被擄之地返回去
[00:09:29.000 --> 00:09:31.000]  三次重建
[00:09:31.000 --> 00:09:38.000]  可以追溯到耶穌基督降生的530年
[00:09:38.000 --> 00:09:41.000]  距離今天已經超過2500多年了
[00:09:41.000 --> 00:09:44.000]  他今已經是2500多年了
[00:09:44.000 --> 00:09:47.000]  但是我們從這段聖經的歷史看到
[00:09:47.000 --> 00:09:51.000]  那些被主就是被上帝感動他們心的人
[00:09:51.000 --> 00:09:55.000]  他們從接受了上帝給他們感動開始
[00:09:55.000 --> 00:09:58.000]  然後他們回到耶路撒冷
[00:09:58.000 --> 00:10:00.000]  回到上帝的面前
[00:10:00.000 --> 00:10:02.000]  我們看到以色列的歷史
[00:10:02.000 --> 00:10:04.000]  掀開了新的一頁
[00:10:04.000 --> 00:10:08.000]  我們可以看到這段期間
[00:10:08.000 --> 00:10:13.000]  以色列人是怎樣被這個歷史
[00:10:13.000 --> 00:10:15.000]  我們可以看到
[00:10:15.000 --> 00:10:18.000]  這個歷史有一個新的一面
[00:10:18.000 --> 00:10:20.000]  這些回到上帝面前的人
[00:10:20.000 --> 00:10:24.000]  他們的人生也開啟了新的篇章
[00:10:24.000 --> 00:10:28.000]  這些子民都有一個新的篇章
[00:10:28.000 --> 00:10:34.000]  包括每一位在這裡開悅讀這悅書的人
[00:10:34.000 --> 00:10:38.000]  我們也經歷到神給我們的啟示
[00:10:38.000 --> 00:10:39.000]  給我們的感動
[00:10:39.000 --> 00:10:42.000]  我們的人生也繼續向前走
[00:10:42.000 --> 00:10:44.000]  行在神的旨意當中
[00:10:44.000 --> 00:10:47.000]  包括我們現在在座每一位
[00:10:47.000 --> 00:10:53.000]  都有新的開始可以行在主的旨意當中
[00:10:53.000 --> 00:10:56.000]  我們今天這段經文就是要看
[00:10:56.000 --> 00:11:00.000]  神的感動人心到人的回歸
[00:11:00.000 --> 00:11:04.000]  這當中帶來哪些結果呢
[00:11:04.000 --> 00:11:09.000]  我們現在看神的子民
[00:11:09.000 --> 00:11:13.000]  是接受了主耶穌之後
[00:11:13.000 --> 00:11:18.000]  帶來有什麼啟示
[00:11:18.000 --> 00:11:22.000]  人的心被主感動之後
[00:11:22.000 --> 00:11:27.000]  第一個結果帶來的就是對主的降服
[00:11:27.000 --> 00:11:30.000]  被主感動他心之後的開始
[00:11:30.000 --> 00:11:33.000]  第一個結果就是對主降服
[00:11:33.000 --> 00:11:34.000]  我們等一下來看看
[00:11:34.000 --> 00:11:38.000]  究竟怎麼降服在這位上帝面前
[00:11:38.000 --> 00:11:42.000]  我們看看怎樣降服在主的面前
[00:11:42.000 --> 00:11:46.000]  我在2004到2005年的時候
[00:11:46.000 --> 00:11:49.000]  我當時在新加坡的門徒訓練中心
[00:11:49.000 --> 00:11:52.000]  我在學習跨文化學教
[00:11:52.000 --> 00:12:02.000]  在2005年我在新加坡參加宣教
[00:12:02.000 --> 00:12:05.000]  在2005年夏天的時候
[00:12:05.000 --> 00:12:09.000]  正好是全世界都在慶祝
[00:12:09.000 --> 00:12:13.000]  二戰結束六十週年
[00:12:13.000 --> 00:12:20.000]  那時候全世界都在慶祝二戰結束六十週年紀念
[00:12:20.000 --> 00:12:24.000]  現在離開澳大利亞結束多少週年了
[00:12:24.000 --> 00:12:26.000]  想問問大家知不知道
[00:12:26.000 --> 00:12:30.000]  二戰結束到現在有多少年了
[00:12:30.000 --> 00:12:32.000]  回答不上來可能大家在睡覺
[00:12:32.000 --> 00:12:35.000]  這不是你們的問題
[00:12:35.000 --> 00:12:39.000]  回到2005年當時我跟DTC
[00:12:39.000 --> 00:12:42.000]  就是門徒訓練中心的老師同學
[00:12:42.000 --> 00:12:44.000]  一起去參觀在新加坡
[00:12:44.000 --> 00:12:48.000]  樟宜機場附近的一個街域的舊址
[00:12:48.000 --> 00:12:52.000]  叫做樟宜街域博物館
[00:12:52.000 --> 00:12:59.000]  當年我是跟同學老師一起參觀
[00:12:59.000 --> 00:13:04.000]  樟宜監獄旁邊的一個博物館
[00:13:04.000 --> 00:13:07.000]  我們知道在太平洋戰爭爆發之後
[00:13:07.000 --> 00:13:10.000]  1941年年底爆發之後
[00:13:10.000 --> 00:13:14.000]  日本軍隊幾乎是不費一兵一卒
[00:13:14.000 --> 00:13:19.000]  就在領了馬來亞拜島還有南邊的新加坡
[00:13:19.000 --> 00:13:25.000]  當年我們知道日本是不費一兵一卒
[00:13:25.000 --> 00:13:28.000]  就佔領了
[00:13:28.000 --> 00:13:31.000]  然後駐新加坡的英國軍隊
[00:13:31.000 --> 00:13:33.000]  他們是乖乖的投降繳械
[00:13:33.000 --> 00:13:37.000]  然後乖乖的去到了新加坡的街域
[00:13:37.000 --> 00:13:40.000]  變成了債副營一直到債債結束
[00:13:40.000 --> 00:13:45.000]  當年英國的民軍都乖乖的投降
[00:13:45.000 --> 00:13:49.000]  去到監獄裏面
[00:13:49.000 --> 00:13:50.000]  所以很有趣
[00:13:50.000 --> 00:13:52.000]  那個街域博物館裏面
[00:13:52.000 --> 00:13:55.000]  有許多英國軍隊留下來的軍旗
[00:13:55.000 --> 00:13:57.000]  他們的標記、軍服、武器
[00:13:57.000 --> 00:14:00.000]  很多東西都在那裏
[00:14:00.000 --> 00:14:02.000]  所以很有趣的就是
[00:14:02.000 --> 00:14:06.000]  裏面有很多英國的國旗
[00:14:06.000 --> 00:14:10.000]  包括其他英國文的東西
[00:14:10.000 --> 00:14:11.000]  為什麼去參觀呢
[00:14:11.000 --> 00:14:12.000]  很簡單
[00:14:12.000 --> 00:14:16.000]  前世不忘後世之師
[00:14:16.000 --> 00:14:20.000]  為什麼會參觀呢
[00:14:20.000 --> 00:14:22.000]  我們在回去的路上
[00:14:22.000 --> 00:14:25.000]  我就問當時一位韓國來的同學
[00:14:25.000 --> 00:14:27.000]  我剛剛猜想這位ITS的樂長
[00:14:27.000 --> 00:14:29.000]  可能也是韓國人是不是
[00:14:29.000 --> 00:14:31.000]  我就問那個韓國同學
[00:14:31.000 --> 00:14:33.000]  那個時候是澳大利亞結束六十週年
[00:14:33.000 --> 00:14:37.000]  我說我問一個個人問題
[00:14:37.000 --> 00:14:40.000]  你是不是還希望韓國半島
[00:14:40.000 --> 00:14:43.000]  能夠有朝一日實現統一呢
[00:14:43.000 --> 00:14:47.000]  當時牧師問他一位同學
[00:14:47.000 --> 00:14:48.000]  是來自韓國的
[00:14:48.000 --> 00:14:50.000]  他就問
[00:14:50.000 --> 00:14:54.000]  你們還想不想實現半島統一
[00:14:54.000 --> 00:14:57.000]  那個韓國同學李牧師比我小一歲
[00:14:57.000 --> 00:14:58.000]  1970年
[00:14:58.000 --> 00:15:00.000]  他沉默了一會兒
[00:15:00.000 --> 00:15:02.000]  然後抬起頭來
[00:15:02.000 --> 00:15:05.000]  就非常認真的回答我說
[00:15:05.000 --> 00:15:06.000]  他說在韓國
[00:15:06.000 --> 00:15:08.000]  除了老一輩人以外
[00:15:08.000 --> 00:15:11.000]  基本上沒有什麼人
[00:15:11.000 --> 00:15:13.000]  年輕人沒有什麼人
[00:15:13.000 --> 00:15:17.000]  還在做這個統一的大夢
[00:15:17.000 --> 00:15:23.000]  他的同學就回答牧師
[00:15:23.000 --> 00:15:34.000]  現在這個世代都沒有什麼人有這個統一的夢
[00:15:34.000 --> 00:15:37.000]  然後我這位同學回答了之後
[00:15:37.000 --> 00:15:39.000]  又低下頭沉默一下
[00:15:39.000 --> 00:15:42.000]  突然之間揚起頭來哈哈大笑
[00:15:42.000 --> 00:15:44.000]  然後又嘎啦而止
[00:15:44.000 --> 00:15:46.000]  介入沉默當中
[00:15:46.000 --> 00:15:50.000]  突然間那位同學沉默
[00:15:50.000 --> 00:15:52.000]  然後又哈哈大笑
[00:15:52.000 --> 00:15:55.000]  然後就沒有出聲了
[00:15:55.000 --> 00:15:57.000]  真的把我嚇了一跳
[00:15:57.000 --> 00:15:58.000]  但是我不敢問他
[00:15:58.000 --> 00:16:01.000]  因為我看到他的笑聲和沉默當中
[00:16:01.000 --> 00:16:05.000]  充滿了無奈也充滿了無望
[00:16:05.000 --> 00:16:07.000]  我也不敢出聲
[00:16:07.000 --> 00:16:09.000]  因為我也嚇了一跳
[00:16:09.000 --> 00:16:11.000]  因為我知道這位同學
[00:16:11.000 --> 00:16:14.000]  他心裡面是充滿了無奈
[00:16:14.000 --> 00:16:17.000]  畢竟到2005年
[00:16:17.000 --> 00:16:22.000]  世代結束已經有了60年一個甲子
[00:16:22.000 --> 00:16:25.000]  所以不要說是在現在
[00:16:25.000 --> 00:16:27.000]  就是在當時
[00:16:27.000 --> 00:16:30.000]  韓國人已經對韓國半島的統一
[00:16:30.000 --> 00:16:33.000]  已經幾乎不抱什麼指望了
[00:16:33.000 --> 00:16:36.000]  因為二戰結束了之後
[00:16:36.000 --> 00:16:39.000]  朝鮮半島已經分裂了
[00:16:39.000 --> 00:16:42.000]  差不多已經有半個世紀之久了
[00:16:42.000 --> 00:16:47.000]  所以那些國民都不會抱著統一的夢
[00:16:47.000 --> 00:16:49.000]  那麼我回到聖經
[00:16:49.000 --> 00:16:51.000]  剛才我們聖經讀到的
[00:16:51.000 --> 00:16:53.000]  以斯拉基一章一節裡面出現的
[00:16:53.000 --> 00:16:55.000]  這個波斯王古列元爺
[00:16:55.000 --> 00:16:59.000]  我剛才說了是公元前538年
[00:16:59.000 --> 00:17:02.000]  那麼我們現在回到
[00:17:02.000 --> 00:17:05.000]  以斯拉基聖經當中
[00:17:05.000 --> 00:17:10.000]  這是在波斯王公元前538年
[00:17:10.000 --> 00:17:12.000]  而以色列人他們最後一批
[00:17:12.000 --> 00:17:14.000]  被擄到巴比倫的
[00:17:14.000 --> 00:17:17.000]  是在公元前586年
[00:17:17.000 --> 00:17:19.000]  那麼我們看回
[00:17:19.000 --> 00:17:24.000]  以色列人最後一批擄掠到巴比倫的
[00:17:24.000 --> 00:17:26.000]  是在586年
[00:17:26.000 --> 00:17:27.000]  換句話來說
[00:17:27.000 --> 00:17:31.000]  如果當時是剛剛在耶路撒冷出生的
[00:17:31.000 --> 00:17:34.000]  現在到了波斯王古列元爺的時候
[00:17:34.000 --> 00:17:35.000]  已經多少歲了呢
[00:17:35.000 --> 00:17:37.000]  48歲了
[00:17:37.000 --> 00:17:38.000]  換句話說
[00:17:38.000 --> 00:17:45.000]  如果是最後一批擄掠到巴比倫的人
[00:17:45.000 --> 00:17:48.000]  都已經是差不多48歲
[00:17:48.000 --> 00:17:50.000]  如果再往前追溯一點
[00:17:50.000 --> 00:17:52.000]  到耶路撒冷被毀的那一年
[00:17:52.000 --> 00:17:54.000]  就是公元前607年的話
[00:17:54.000 --> 00:17:58.000]  那麼已經過去了差不多70年了
[00:17:58.000 --> 00:18:00.000]  如果我們再追溯到
[00:18:00.000 --> 00:18:07.000]  再前一批擄掠到耶路撒冷的
[00:18:07.000 --> 00:18:09.000]  已經是70年了
[00:18:09.000 --> 00:18:11.000]  那麼如果有人再要看
[00:18:11.000 --> 00:18:13.000]  這個北國的以色列被擄
[00:18:13.000 --> 00:18:15.000]  在公元前720年
[00:18:15.000 --> 00:18:18.000]  到那個時候已經過了快要200年了
[00:18:18.000 --> 00:18:23.000]  如果再追溯再之前的北國滅亡
[00:18:23.000 --> 00:18:25.000]  已經有兩百多年了
[00:18:25.000 --> 00:18:29.000]  所以我們假設你能夠今天穿越時空
[00:18:29.000 --> 00:18:33.000]  你到2500多年前到巴比倫河派
[00:18:33.000 --> 00:18:35.000]  你問當地的一個以色列人
[00:18:35.000 --> 00:18:38.000]  你問他你還想不想回去
[00:18:38.000 --> 00:18:39.000]  回到耶路撒冷
[00:18:39.000 --> 00:18:42.000]  回到神的面前去敬拜神
[00:18:42.000 --> 00:18:44.000]  如果我們是有一個
[00:18:44.000 --> 00:18:47.000]  穿越時空這個技能的話
[00:18:47.000 --> 00:18:51.000]  我們回去當時問以色列人的疑問
[00:18:51.000 --> 00:18:58.000]  你們想不想再回去英許之地去敬拜
[00:18:58.000 --> 00:19:00.000]  我猜想他一定會回答你
[00:19:00.000 --> 00:19:03.000]  他說你是不是發瘋了呢
[00:19:03.000 --> 00:19:05.000]  這怎麼可能呢
[00:19:05.000 --> 00:19:07.000]  我們即使敢這麼想
[00:19:07.000 --> 00:19:09.000]  但是這個波斯王古烈
[00:19:09.000 --> 00:19:11.000]  他能這麼答應嗎
[00:19:11.000 --> 00:19:14.000]  如果有這樣的機會的話
[00:19:14.000 --> 00:19:18.000]  那些民眾都應該說你是不是失心瘋
[00:19:18.000 --> 00:19:21.000]  我們怎麼敢這樣想
[00:19:21.000 --> 00:19:23.000]  就算你這樣想
[00:19:23.000 --> 00:19:26.000]  古烈王都不會答應
[00:19:26.000 --> 00:19:28.000]  的確在被擄之後
[00:19:28.000 --> 00:19:31.000]  哪怕只有不到50年
[00:19:31.000 --> 00:19:33.000]  那一代的以色列人認為他們回歸
[00:19:33.000 --> 00:19:35.000]  已經是不可能
[00:19:35.000 --> 00:19:37.000]  完完全全不可能了
[00:19:37.000 --> 00:19:39.000]  所以當時的以色列人
[00:19:39.000 --> 00:19:41.000]  他們都自認為
[00:19:41.000 --> 00:19:45.000]  這個是完全不可能發生的了
[00:19:45.000 --> 00:19:47.000]  但是萬萬想不到的是
[00:19:47.000 --> 00:19:49.000]  就是在古烈王元年
[00:19:49.000 --> 00:19:52.000]  那一年波斯王這位古烈
[00:19:52.000 --> 00:19:55.000]  就下了詔書通告全國說
[00:19:55.000 --> 00:19:58.000]  他說在你們中間凡做他子民的
[00:19:58.000 --> 00:20:00.000]  這個他就是耶和華上帝
[00:20:00.000 --> 00:20:02.000]  做他子民的
[00:20:02.000 --> 00:20:04.000]  可以上猶大的耶路撒冷
[00:20:04.000 --> 00:20:06.000]  在耶路撒冷重建
[00:20:06.000 --> 00:20:08.000]  耶和華以色列上帝的地
[00:20:08.000 --> 00:20:11.000]  這是我們剛才所唸的一章第三節
[00:20:11.000 --> 00:20:14.000]  但是他們都想不到
[00:20:14.000 --> 00:20:16.000]  在這個時候
[00:20:16.000 --> 00:20:19.000]  波斯王古烈元年的時候
[00:20:19.000 --> 00:20:21.000]  即是538年
[00:20:21.000 --> 00:20:24.000]  古烈王下召通告全國
[00:20:24.000 --> 00:20:28.000]  他說在你們中間凡做他子民的
[00:20:28.000 --> 00:20:31.000]  可以上猶大的耶路撒冷
[00:20:31.000 --> 00:20:33.000]  在耶路撒冷重建
[00:20:33.000 --> 00:20:35.000]  耶和華以色列上帝的地
[00:20:35.000 --> 00:20:39.000]  他就是耶和華的子民
[00:20:39.000 --> 00:20:44.000]  波斯的全國當時不單是包括了西亞
[00:20:44.000 --> 00:20:46.000]  也包括了北非、地中海、野岸
[00:20:46.000 --> 00:20:50.000]  所以把之前的亞蘇帝國、巴比倫帝國
[00:20:50.000 --> 00:20:54.000]  都已經收為他自己的疆域之內了
[00:20:54.000 --> 00:21:00.000]  當時波斯王帝國其實是很大的
[00:21:00.000 --> 00:21:07.000]  他涵蓋了亞綴帝國和巴比倫帝國的整個疆域
[00:21:07.000 --> 00:21:09.000]  所以所有被擄的
[00:21:09.000 --> 00:21:11.000]  不管是差不多兩百年前
[00:21:11.000 --> 00:21:13.000]  或者幾十年前被擄的
[00:21:13.000 --> 00:21:15.000]  北國或南國的人
[00:21:15.000 --> 00:21:17.000]  他們只要還是承認
[00:21:17.000 --> 00:21:19.000]  他們是上帝的子民
[00:21:19.000 --> 00:21:23.000]  現在根據這一道王的詔書
[00:21:23.000 --> 00:21:26.000]  立刻可以重獲自由
[00:21:26.000 --> 00:21:30.000]  可以像出籠的小鳥一樣
[00:21:30.000 --> 00:21:32.000]  馬上奔向藍天
[00:21:32.000 --> 00:21:34.000]  衝向自由
[00:21:34.000 --> 00:21:37.000]  在藍天當中自由的翱翔
[00:21:37.000 --> 00:21:46.000]  所以通過古列王的下詔書
[00:21:46.000 --> 00:21:51.000]  所有被擄到亞綴的北國人民
[00:21:51.000 --> 00:21:54.000]  被擄到巴比倫的南國人民
[00:21:54.000 --> 00:21:57.000]  他們都可以重獲自由
[00:21:57.000 --> 00:22:00.000]  就像出籠的小鳥一樣自由地飛翔
[00:22:00.000 --> 00:22:01.000]  換句話說
[00:22:01.000 --> 00:22:05.000]  這些王國奴通通可以回到自己的家鄉、故土
[00:22:05.000 --> 00:22:07.000]  去敬拜他們自己的上帝
[00:22:07.000 --> 00:22:09.000]  耶和華上帝了
[00:22:09.000 --> 00:22:11.000]  換句話說
[00:22:11.000 --> 00:22:18.000]  以色列的漁民可以回到自己的家鄉敬拜神
[00:22:18.000 --> 00:22:20.000]  所以我們現在想像一下
[00:22:20.000 --> 00:22:24.000]  當時聽到王詔書旨意的以色列人來說
[00:22:24.000 --> 00:22:27.000]  他們的反應怎麼樣
[00:22:27.000 --> 00:22:29.000]  我們試想一下
[00:22:29.000 --> 00:22:34.000]  當時以色列的漁民聽到這個詔書的時候
[00:22:34.000 --> 00:22:36.000]  他們有什麼反應
[00:22:36.000 --> 00:22:38.000]  都一下子驚呆了
