
[00:00:00.000 --> 00:00:02.520]  不知道大家有否聽過一首歌叫做
[00:03:49.200 --> 00:03:51.080]  他分為有很多的黨
[00:03:51.080 --> 00:03:53.360]  包括屬保羅的
[00:03:53.360 --> 00:03:55.480]  屬阿波羅的
[00:03:55.480 --> 00:03:57.680]  還有屬基法的
[00:03:57.680 --> 00:03:58.920]  還有屬基督的
[00:03:58.920 --> 00:04:02.720]  其實他沒有了主角
[00:04:02.720 --> 00:04:08.000]  真正跟隨的是耶穌
[00:04:08.000 --> 00:04:11.000]  這種自我中心的分黨
[00:04:11.000 --> 00:04:14.000]  自以為是的做法
[00:04:14.000 --> 00:04:17.200]  今天我們第三講
[00:04:17.200 --> 00:04:22.000]  就用一個叫十字架的道理
[00:04:22.000 --> 00:04:26.000]  成為一個解讀劑
[00:04:26.000 --> 00:04:28.080]  上次自我中心的分黨
[00:04:28.080 --> 00:04:29.800]  自以為是的想法
[00:04:29.800 --> 00:04:31.080]  今天繼續下
[00:04:31.080 --> 00:04:33.280]  也是關於剛才講
[00:04:33.280 --> 00:04:34.560]  愚拙
[00:04:34.560 --> 00:04:35.280]  智慧
[00:04:35.280 --> 00:04:36.760]  一個的分辨
[00:04:36.760 --> 00:04:40.240]  究竟怎樣看這個十架的道理
[00:04:40.240 --> 00:04:43.360]  神的智慧和世上的智慧
[00:04:43.360 --> 00:04:47.320]  本質上有什麼對比
[00:04:47.320 --> 00:04:51.600]  何謂神眼中愚拙和聰明
[00:04:51.600 --> 00:04:53.280]  我們立刻看看
[00:04:53.280 --> 00:04:57.240]  今天我們會講三點
[00:04:57.240 --> 00:04:58.120]  第一點
[00:04:58.120 --> 00:04:59.720]  一章十八節
[00:04:59.720 --> 00:05:00.560]  我們先讀
[00:05:00.560 --> 00:05:01.640]  一二三
[00:05:12.000 --> 00:05:13.480]  剛才我說
[00:05:13.480 --> 00:05:17.640]  很勇氣地說
[00:05:17.640 --> 00:05:19.120]  要吸你進去
[00:05:19.120 --> 00:05:21.000]  是很辛苦地吸
[00:05:21.000 --> 00:05:23.560]  不過我還是喜歡這麼說
[00:05:23.560 --> 00:05:25.880]  我們人分人
[00:05:25.880 --> 00:05:27.560]  很多方法分
[00:05:27.560 --> 00:05:28.240]  民族分
[00:05:28.240 --> 00:05:29.080]  背景分
[00:05:29.080 --> 00:05:30.120]  讀書分
[00:05:30.120 --> 00:05:31.840]  你住屋分
[00:05:31.840 --> 00:05:34.320]  可能你的年齡分
[00:05:34.320 --> 00:05:35.680]  分佈男女分佈
[00:05:35.680 --> 00:05:37.480]  不過保羅開始
[00:05:37.480 --> 00:05:39.120]  在第一章十八節
[00:05:39.120 --> 00:05:42.920]  他立刻將人分了兩種
[00:05:42.920 --> 00:05:44.720]  第一種叫滅亡
[00:05:44.720 --> 00:05:46.760]  第二種是得救
[00:05:46.760 --> 00:05:47.440]  他一看
[00:05:47.440 --> 00:05:49.200]  用上帝的眼光看
[00:05:49.200 --> 00:05:50.080]  滅亡的一種
[00:05:50.080 --> 00:05:50.960]  得救的一種
[00:05:50.960 --> 00:05:52.240]  才這樣看
[00:05:52.240 --> 00:05:53.640]  而他這樣看的時刻
[00:05:53.640 --> 00:05:54.680]  很特別
[00:05:54.680 --> 00:05:56.800]  這樣看他在說一件事
[00:05:56.800 --> 00:06:01.080]  就是這兩種人是值得我們考究的
[00:06:01.080 --> 00:06:01.840]  如果我們記得
[00:06:01.840 --> 00:06:04.440]  上年我們講楊福音
[00:06:04.440 --> 00:06:08.040]  在楊福音第三章十六和十七節
[00:06:08.040 --> 00:06:11.680]  正正在說這兩種的情況
[00:06:11.680 --> 00:06:14.000]  神愛世人
[00:06:14.000 --> 00:06:18.040]  甚至將他的獨生兒子賜給他們
[00:06:18.040 --> 00:06:19.280]  叫一切什麼
[00:06:19.280 --> 00:06:26.880]  順他的不至反得滅亡
[00:06:26.880 --> 00:06:29.760]  他說滅亡就不至
[00:06:29.760 --> 00:06:32.080]  因為有一種是滅亡
[00:06:32.080 --> 00:06:34.240]  一個是不至滅亡反得永生
[00:06:34.240 --> 00:06:35.320]  十七節他這樣說
[00:06:35.320 --> 00:06:37.800]  因為神差他的兒子降世
[00:06:37.800 --> 00:06:40.160]  不是要定世人的罪
[00:06:40.160 --> 00:06:45.440]  乃是要叫世人恩巴得救
[00:06:45.440 --> 00:06:46.920]  兩種而已
[00:06:46.920 --> 00:06:48.160]  普通話不跟你說那麼多
[00:06:48.160 --> 00:06:50.840]  普通話充滿著智慧一個人
[00:06:50.840 --> 00:06:52.120]  讀很多書
[00:06:52.120 --> 00:06:53.800]  背景很超凡
[00:06:53.800 --> 00:06:56.800]  什麼當時他都很懂得
[00:06:56.800 --> 00:06:58.720]  他說兩種
[00:06:58.720 --> 00:06:59.560]  滅亡人
[00:06:59.560 --> 00:07:02.840]  但是這個滅亡人其中一個特性就是
[00:07:02.840 --> 00:07:05.160]  他看十字架的道理
[00:07:05.160 --> 00:07:07.440]  即是耶穌基督死了十字架為我們
[00:07:07.440 --> 00:07:08.200]  死而復活
[00:07:08.200 --> 00:07:10.880]  這個這樣的道理
[00:07:10.880 --> 00:07:14.680]  他說是笨的
[00:07:14.680 --> 00:07:16.000]  蠢的
[00:07:16.000 --> 00:07:17.880]  為什麼呢?
[00:07:17.880 --> 00:07:22.880]  但是得救人體就是大能
[00:07:22.880 --> 00:07:24.760]  我不知道你有沒有傳過福音
[00:07:24.760 --> 00:07:27.880]  或者有沒有聽人傳福音
[00:07:27.880 --> 00:07:29.720]  有些人是這樣說的
[00:07:29.720 --> 00:07:31.000]  這個都是真實
[00:07:31.000 --> 00:07:33.600]  他說很怕聽到傳福音經常說
[00:07:33.600 --> 00:07:36.480]  信你最終就上天堂
[00:07:36.480 --> 00:07:38.920]  不信最終去哪裡?
[00:07:38.920 --> 00:07:40.560]  去哪裡?
[00:07:40.560 --> 00:07:45.200]  真的還是假的?
[00:07:45.200 --> 00:07:47.240]  不知道?
[00:07:47.240 --> 00:07:49.640]  不信就是不知道
[00:07:49.640 --> 00:07:51.640]  因為那些人很不想聽
[00:07:51.640 --> 00:07:56.840]  你哄我?
[00:07:56.840 --> 00:08:01.960]  不過我很確實告訴你這是事實
[00:08:01.960 --> 00:08:02.960]  我不是哄你
[00:08:02.960 --> 00:08:05.080]  我也不需要哄你
[00:08:05.080 --> 00:08:06.680]  這是聖經說的
[00:08:06.680 --> 00:08:08.480]  如果你信耶穌基督
[00:08:08.480 --> 00:08:10.200]  你信聖經的說話
[00:08:10.200 --> 00:08:12.000]  只有兩種
[00:08:12.000 --> 00:08:14.640]  你信主他日在天下
[00:08:14.640 --> 00:08:16.880]  今日就經歷永恆的生命
[00:08:16.880 --> 00:08:19.120]  不信主將會永遠滅亡
[00:08:19.120 --> 00:08:23.480]  這是事實
[00:08:23.480 --> 00:08:25.720]  不過我也很感動
[00:08:25.720 --> 00:08:29.720]  很多人因為這樣而信主
[00:08:29.720 --> 00:08:32.800]  波羅就知道
[00:08:32.800 --> 00:08:37.360]  當時也有很多人覺得這些道理怎麼說得出口
[00:08:37.360 --> 00:08:40.080]  笨的
[00:08:40.080 --> 00:08:43.680]  而且保羅繼續在一章十九節說
[00:08:43.680 --> 00:08:50.840]  他說至於這些人覺得十價道理是笨拙的
[00:08:50.840 --> 00:08:54.160]  這些人覺得自己的智慧是超然的
[00:08:54.160 --> 00:08:54.800]  他繼續這樣說
[00:08:54.800 --> 00:08:55.720]  一章十九節
[00:08:55.720 --> 00:08:56.200]  一起讀
[00:08:56.200 --> 00:08:56.840]  一二三
[00:08:56.840 --> 00:08:57.920]  就如經上所記
[00:08:57.920 --> 00:09:12.640]  我要滅絕智慧人的智慧
[00:09:12.640 --> 00:09:14.360]  智慧當然是上帝給的
[00:09:14.360 --> 00:09:18.240]  不過沒有離棄上帝的智慧
[00:09:18.240 --> 00:09:20.080]  上帝說我會滅絕
[00:09:20.080 --> 00:09:23.240]  滅絕即是destroy
[00:09:23.240 --> 00:09:28.040]  又或者廢掉
[00:09:28.040 --> 00:09:30.720]  誰是智慧在上帝面前
[00:09:30.720 --> 00:09:31.840]  文士在哪?
[00:09:31.840 --> 00:09:36.240]  當時文士寫法律
[00:09:36.240 --> 00:09:38.760]  辯論家當時很厲害
[00:09:38.760 --> 00:09:40.640]  希臘稍後會說多一點
[00:09:40.640 --> 00:09:42.600]  世上的智慧成為如絕
[00:09:42.600 --> 00:09:45.040]  其實這節聖經是引用以塞亞
[00:09:45.040 --> 00:09:47.080]  當時在幾百年前
[00:09:47.080 --> 00:09:51.880]  以色列當時被亞述這個很大的國家打的時候
[00:09:51.880 --> 00:09:53.240]  他沒有求問神
[00:09:53.240 --> 00:09:57.720]  自己和大國希臘聯盟
[00:09:57.720 --> 00:09:58.720]  人的智慧是對的
[00:09:58.720 --> 00:10:00.560]  不過神說你這樣一定失敗
[00:10:00.560 --> 00:10:01.760]  結果沒有聽神的話
[00:10:01.760 --> 00:10:03.760]  失敗了
[00:10:03.760 --> 00:10:06.360]  有些東西是超越人的智慧
[00:10:06.360 --> 00:10:08.000]  所以第一點我們要學習
[00:10:08.000 --> 00:10:09.800]  提防聰明
[00:10:09.800 --> 00:10:11.560]  反被聰明誤
[00:10:11.560 --> 00:10:13.720]  用人的智慧測度上帝
[00:10:13.720 --> 00:10:16.400]  用人的智慧看上帝的聖經合不合理
[00:10:16.400 --> 00:10:20.440]  這個必定失敗
[00:10:20.440 --> 00:10:22.720]  如果用我們廣東話的術語說
[00:10:22.720 --> 00:10:25.600]  不要自作聰明
[00:10:25.600 --> 00:10:28.200]  自作聰明不及
[00:10:28.200 --> 00:10:31.040]  我自己也經常有自作聰明不及的經歷
[00:10:31.040 --> 00:10:33.480]  在做人
[00:10:33.480 --> 00:10:35.880]  有時候我以前和人聊天
[00:10:35.880 --> 00:10:37.640]  和對方聊天
[00:10:37.640 --> 00:10:39.760]  有時候說東說西
[00:10:39.760 --> 00:10:42.960]  有時候說物理說法學
[00:10:42.960 --> 00:10:44.880]  有時候說數學有時候說會計
[00:10:44.880 --> 00:10:47.160]  有時候說社會有時候說政治
[00:10:47.160 --> 00:11:00.440]  有時候說大發言論的話題
[00:11:00.440 --> 00:11:02.240]  有一次說生物
[00:11:02.240 --> 00:11:03.160]  其實我不是很厲害
[00:11:03.160 --> 00:11:05.840]  你知道我是數字
[00:11:05.840 --> 00:11:08.640]  說著說著對面那個很好
[00:11:08.640 --> 00:11:11.080]  後來最後和我聊一下
[00:11:11.080 --> 00:11:13.320]  都是一些普通朋友介紹一下
[00:11:13.320 --> 00:11:15.400]  說著說著最後給了一張卡片
[00:11:15.400 --> 00:11:22.280]  原來他是在大學教生物學的
[00:11:22.280 --> 00:11:24.160]  都是幾丟臉的
[00:11:24.160 --> 00:11:26.160]  我都不敢問他剛才說的話
[00:11:26.160 --> 00:11:29.040]  說一下別的
[00:11:29.040 --> 00:11:31.160]  班門弄斧
[00:11:31.160 --> 00:11:34.120]  今天我們有很多東西取締了
[00:11:34.120 --> 00:11:35.880]  曾經取締了上帝的智慧
[00:11:35.880 --> 00:11:38.520]  以為是必然是對的
[00:11:38.520 --> 00:11:40.600]  例如有些思想
[00:11:40.600 --> 00:11:42.760]  一會兒我會說當代的思想
[00:11:42.760 --> 00:11:45.600]  例如正向思想
[00:11:45.600 --> 00:11:47.080]  很多很值得學的地方
[00:11:47.080 --> 00:11:50.640]  不過裡面也有很多危險的地方
[00:11:50.640 --> 00:11:52.680]  他教你每天都要想正面的事
[00:11:52.680 --> 00:11:53.840]  不行就去正面
[00:11:53.840 --> 00:11:56.240]  但有負面的事你推走
[00:11:56.240 --> 00:11:57.000]  不要想
[00:11:57.000 --> 00:12:00.120]  想一想感受不好你再正面
[00:12:00.120 --> 00:12:01.800]  很危險
[00:12:01.800 --> 00:12:05.240]  有某個位和聖經有很大衝突
[00:12:05.240 --> 00:12:07.680]  當有些負面不好的時候
[00:12:07.680 --> 00:12:09.760]  聖經說我們看看有沒有罪
[00:12:09.760 --> 00:12:11.320]  有沒有得罪人
[00:12:11.320 --> 00:12:12.640]  有沒有走錯了
[00:12:12.640 --> 00:12:14.360]  有沒有方向錯誤
[00:12:14.360 --> 00:12:15.360]  如果有什麼推走
[00:12:15.360 --> 00:12:17.040]  你越來越去到自我
[00:12:17.040 --> 00:12:19.960]  並且讓你想希望發生的事
[00:12:19.960 --> 00:12:20.840]  就會發生
[00:12:20.840 --> 00:12:21.640]  其實你希望發生
[00:12:21.640 --> 00:12:23.000]  不是等於就會發生
[00:12:23.000 --> 00:12:23.960]  因為你是在問
[00:12:23.960 --> 00:12:25.760]  究竟上帝是不是想它發生
[00:12:25.760 --> 00:12:27.360]  這個要很小心
[00:12:27.360 --> 00:12:29.800]  所以問題不是我們有沒有智慧
[00:12:29.800 --> 00:12:30.960]  問題不是我們做不做事
[00:12:30.960 --> 00:12:33.080]  問題是中間有沒有上帝
[00:12:33.080 --> 00:12:34.840]  如果沒有
[00:12:34.840 --> 00:12:37.720]  不單成為愚蕨
[00:12:37.720 --> 00:12:40.040]  更成為滅絕
[00:12:40.040 --> 00:12:45.480]  這是保羅很想在這裡說的
[00:12:45.480 --> 00:12:48.480]  當然世界現在有很多病毒
[00:12:48.480 --> 00:12:50.520]  其實很多科學家都說
[00:12:50.520 --> 00:12:54.360]  都是我們做出來的
[00:12:54.360 --> 00:12:58.440]  但我們覺得我們可以調回
[00:12:58.440 --> 00:13:00.680]  這個議題太深
[00:13:00.680 --> 00:13:02.400]  還是說我最熟悉的東西
[00:13:02.400 --> 00:13:05.400]  回到聖經
[00:13:05.400 --> 00:13:12.040]  第二點
[00:13:12.040 --> 00:13:14.640]  人的智慧在神的眼中
[00:13:14.640 --> 00:13:17.000]  只不過是蠢的
[00:13:17.000 --> 00:13:19.320]  為什麼?因為是神做的
[00:13:19.320 --> 00:13:21.160]  我繼續下去繼續說
[00:13:21.160 --> 00:13:22.600]  二十一、二十二、二十三節
[00:13:22.600 --> 00:13:23.200]  我們一起讀
[00:13:23.200 --> 00:13:24.080]  一、二、三
[00:13:24.080 --> 00:13:26.480]  世人憑自己的智慧既不認識神
[00:13:26.480 --> 00:13:35.760]  神就樂意用人所當作愚蕨的道理
[00:13:35.760 --> 00:13:48.480]  猶太人是要神蹟
[00:13:48.480 --> 00:13:50.880]  人用自己的智慧很想找神
[00:13:50.880 --> 00:13:52.920]  很想找一個超越自己者
[00:13:52.920 --> 00:13:53.800]  可能是宇宙
[00:13:53.800 --> 00:13:55.000]  可能是超越很多東西
[00:13:55.000 --> 00:13:58.760]  不過,他說上帝最喜歡樂意用人
[00:13:58.760 --> 00:14:02.200]  以為蠢的道理去救那些人
[00:14:02.200 --> 00:14:03.320]  為什麼呢?二十二節說清楚
[00:14:03.320 --> 00:14:05.160]  第一,有兩種人當時面對
[00:14:05.160 --> 00:14:06.320]  和今天都很相似
[00:14:06.320 --> 00:14:08.560]  面對第一種猶太人
[00:14:08.560 --> 00:14:10.920]  猶太人今天很厲害
[00:14:10.920 --> 00:14:12.200]  如果你知道拿到博士獎
[00:14:12.200 --> 00:14:13.480]  真的厲害到不得了
[00:14:13.480 --> 00:14:15.720]  以他的比例簡直超然
[00:14:15.720 --> 00:14:18.200]  人少少很厲害
[00:14:18.200 --> 00:14:20.240]  當時他很想要的是什麼呢?
[00:14:20.240 --> 00:14:22.960]  要神蹟
[00:14:22.960 --> 00:14:34.680]  希臘羅馬統治希臘文化的希臘人
[00:14:34.680 --> 00:14:36.720]  他的求智慧很簡單
[00:14:36.720 --> 00:14:41.000]  猶太人很喜歡看表演
[00:14:41.000 --> 00:14:42.840]  希臘人就很喜歡做表演
[00:14:42.840 --> 00:14:44.320]  他喜歡辯論
[00:14:44.320 --> 00:14:46.360]  希臘智慧有幾種很特別的
[00:14:46.360 --> 00:14:47.480]  第一,他修辭很厲害
[00:14:47.480 --> 00:14:49.120]  第二,他辯論哲學
[00:14:49.120 --> 00:14:50.040]  辯論哲學是什麼呢?
[00:14:50.040 --> 00:14:52.120]  人的本源是什麼
[00:14:52.120 --> 00:14:53.320]  全宇宙的本源
[00:14:53.320 --> 00:14:55.280]  最後剩下的是什麼
[00:14:55.280 --> 00:14:56.040]  那是什麼?
[00:14:56.040 --> 00:14:57.840]  為什麼會有?
[00:14:57.840 --> 00:15:00.080]  還有那些是像什麼?
[00:15:00.080 --> 00:15:01.680]  他想在那裡吹索
[00:15:01.680 --> 00:15:02.880]  當然我們都知道
[00:15:02.880 --> 00:15:05.280]  一會兒再說猶太人
[00:15:05.280 --> 00:15:08.040]  所以當時你看到耶穌出來
[00:15:08.040 --> 00:15:09.200]  他經常想跟耶穌說
[00:15:09.200 --> 00:15:10.600]  喂,你給點神蹟來看看
[00:15:10.600 --> 00:15:13.440]  表示你是哪一位
[00:15:13.440 --> 00:15:16.040]  他說我卻用全十字架基督
[00:15:16.040 --> 00:15:17.600]  猶太人以為是半腳十半腿
[00:15:17.600 --> 00:15:18.720]  將他走著走著
[00:15:18.720 --> 00:15:20.080]  傑透
[00:15:20.080 --> 00:15:20.880]  猶太人要什麼?
[00:15:20.880 --> 00:15:21.800]  大君王
[00:15:21.800 --> 00:15:23.240]  你知不知道信主其實真的很蠢
[00:15:23.240 --> 00:15:24.920]  我想這幾天
[00:15:24.920 --> 00:15:26.120]  我信他三十多年
[00:15:26.120 --> 00:15:27.680]  為什麼這麼蠢呢?
[00:15:27.680 --> 00:15:29.440]  當時很多偉人
[00:15:29.440 --> 00:15:33.880]  耶穌行走江湖三年死了
[00:15:33.880 --> 00:15:36.880]  無權無勢無錢
[00:15:36.880 --> 00:15:40.120]  當時那些年代很多人很厲害
[00:15:40.120 --> 00:15:43.640]  亞歷山大帝橫跨
[00:15:43.640 --> 00:15:44.440]  很厲害的
[00:15:44.440 --> 00:15:46.640]  凱撒大帝
[00:15:46.640 --> 00:15:48.640]  在之前亞述
[00:15:48.640 --> 00:15:50.120]  巴比倫波斯
[00:15:50.120 --> 00:15:51.920]  有很多
[00:15:51.920 --> 00:15:55.040]  就算不是秦始皇也很厲害
[00:15:55.040 --> 00:15:57.440]  再不是成吉思汗也很厲害
[00:15:57.440 --> 00:15:59.520]  信到這樣的人
[00:15:59.520 --> 00:16:00.440]  他們當時也在想
[00:16:00.440 --> 00:16:02.320]  我這個自學高深
[00:16:02.320 --> 00:16:03.720]  國家強勁
[00:16:03.720 --> 00:16:05.000]  怎麼會這樣呢?
[00:16:05.000 --> 00:16:07.280]  猶太人就要神蹟
[00:16:07.280 --> 00:16:08.520]  我們看看馬太福音
[00:16:08.520 --> 00:16:11.400]  十二章三十八三十九節
[00:16:11.400 --> 00:16:18.000]  當耶穌未十字架釘十字架再升天的時候
[00:16:18.000 --> 00:16:19.000]  有一次有這樣的經歷
[00:16:19.000 --> 00:16:20.280]  我們一起讀
[00:16:20.280 --> 00:16:23.720]  當時有幾個文士和法理初人對耶穌說
[00:16:23.720 --> 00:16:27.960]  主子有見之未見我神蹟求祢安安
[00:16:27.960 --> 00:16:29.320]  耶穌言說
[00:16:29.320 --> 00:16:33.000]  有見之未見我神蹟求祢安安
[00:16:33.000 --> 00:16:35.880]  主子有見之未見我神蹟求祢安安
[00:16:35.880 --> 00:16:38.120]  神蹟求祢安安
[00:16:38.120 --> 00:16:39.240]  他給不給他看?
[00:16:39.240 --> 00:16:41.840]  給他神蹟?不要啊
[00:16:41.840 --> 00:16:45.360]  虐牙很多百年前了
[00:16:45.360 --> 00:16:49.200]  耶穌那三年有沒有走過神蹟?
[00:16:49.200 --> 00:16:50.640]  有
[00:16:50.640 --> 00:16:53.680]  不過不是你想看秀我走的
[00:16:53.680 --> 00:16:56.160]  五餅二魚是不是走過?
[00:16:56.160 --> 00:16:59.240]  是因為祂憐憫和愛
[00:16:59.240 --> 00:17:02.760]  祂的「伊」字出來不是因為想做秀
[00:17:02.760 --> 00:17:05.840]  祂想讓人看到上帝的看顧
[00:17:05.840 --> 00:17:08.560]  看到人的艱苦
[00:17:08.560 --> 00:17:12.160]  他搞錯了不要
[00:17:12.160 --> 00:17:15.440]  我們知道希利利人很厲害
[00:17:15.440 --> 00:17:17.480]  耶穌出生前有亞歷士多德
[00:17:17.480 --> 00:17:19.320]  蘇格拉底
[00:17:19.320 --> 00:17:21.160]  塔拉圖
[00:17:21.160 --> 00:17:23.160]  他們創造了很多很好的東西
[00:17:23.160 --> 00:17:26.160]  現在要用邏輯
[00:17:26.160 --> 00:17:28.800]  邏輯一加一等於二
[00:17:28.800 --> 00:17:31.160]  二加二等於多少?
[00:17:31.160 --> 00:17:32.360]  等於多少?
[00:17:32.360 --> 00:17:33.800]  是不是?
[00:17:33.800 --> 00:17:36.040]  你們這麼害怕?
[00:17:36.040 --> 00:17:37.200]  四
[00:17:37.200 --> 00:17:38.680]  為什麼?推論是邏輯
[00:17:38.680 --> 00:17:40.200]  一加二等於二一加二等於四
[00:17:40.200 --> 00:17:42.320]  不過你也要證明一加二等於二
[00:17:42.320 --> 00:17:43.760]  一加一等於二
[00:17:43.760 --> 00:17:47.160]  你讀數學就知道要證明
[00:17:47.160 --> 00:17:50.120]  很奇怪
[00:17:50.120 --> 00:17:54.200]  二加五應該等於多少?
[00:17:54.200 --> 00:17:55.600]  等於多少?
[00:17:55.600 --> 00:17:57.360]  對不對?
[00:17:57.360 --> 00:18:00.000]  又對又不對
[00:18:00.000 --> 00:18:07.640]  因為二加五餵飽五千人
[00:18:07.640 --> 00:18:12.000]  所以用一個人的智慧和思想
[00:18:12.000 --> 00:18:14.520]  去推斷上去是不可能的
[00:18:14.520 --> 00:18:15.840]  因為他創造
[00:18:15.840 --> 00:18:17.920]  所以保羅那件事
[00:18:17.920 --> 00:18:21.360]  不可能反過來做這種事
