
[00:00:00.000 --> 00:00:04.160]  聽講道之前,先一齊的同心,低頭祈禱
[00:05:44.640 --> 00:05:51.440]  那裡說耶穌說完了者說「舉目望天」
[00:05:51.440 --> 00:05:57.280]  在十三章至十六章
[00:05:57.280 --> 00:06:01.680]  主耶穌和門徒說了很多的東西
[00:06:01.680 --> 00:06:08.960]  現在主耶穌就「舉目望天」和上帝說話了
[00:06:08.960 --> 00:06:14.080]  雖然我們祈禱的習慣一般都是低頭閉上眼
[00:06:14.080 --> 00:06:17.360]  不過我也鼓勵大家不妨可以試一下
[00:06:17.360 --> 00:06:22.640]  「舉目望天」和上帝祈禱
[00:06:22.640 --> 00:06:27.280]  第三個觀察就是我留意到這個禱文裡面
[00:06:27.280 --> 00:06:33.760]  真的好像一個兒子和爸爸在聊天這麼親切
[00:06:33.760 --> 00:06:38.240]  我們沒有聽到上帝回應耶穌的說話
[00:06:38.240 --> 00:06:40.960]  不過我們一邊讀耶穌禱的時候
[00:06:40.960 --> 00:06:48.880]  我發覺祂有六次是叫父親或者阿爸
[00:06:48.880 --> 00:06:50.160]  有六次
[00:06:50.160 --> 00:06:54.480]  在這六次叫父親的禱文裡面
[00:06:54.480 --> 00:06:56.480]  有一次稱祂為「聖父」
[00:06:56.480 --> 00:06:59.600]  另一次稱祂為「公義的父」
[00:06:59.600 --> 00:07:02.240]  我們以後學習祈禱的時候
[00:07:02.240 --> 00:07:03.760]  我們也要學習一下
[00:07:03.760 --> 00:07:06.000]  我們可以用很親切的語氣
[00:07:06.000 --> 00:07:11.520]  跟天父聊天來祈禱
[00:07:11.520 --> 00:07:18.640]  第四個觀察就是主耶穌好像是帶著喜樂的心情來祈禱
[00:07:18.640 --> 00:07:26.000]  很多人都知道主耶穌在赫西瑪利園的禱告
[00:07:26.000 --> 00:07:31.040]  是帶著悲傷、痛苦的心情
[00:07:31.040 --> 00:07:37.840]  在《瑪福音》14章34-35節這樣記載
[00:07:37.840 --> 00:07:39.520]  是耶穌跟門徒說
[00:07:39.520 --> 00:07:45.440]  「對他們說:我的心非常憂傷,幾乎要死。」
[00:07:45.440 --> 00:07:48.000]  「你們留在這裡,警醒吧。」
[00:07:48.000 --> 00:07:51.440]  「祂往前走幾步,俯伏在地上。」
[00:07:51.440 --> 00:07:58.880]  「祈求上帝說:若是可以,不使他經歷這個痛苦。」
[00:07:58.880 --> 00:08:02.080]  但是在《約翰福音》17章的禱告裡面
[00:08:02.080 --> 00:08:06.240]  我們看不出耶穌是悲傷、痛苦的
[00:08:06.240 --> 00:08:10.400]  反而在17章13節說
[00:08:10.400 --> 00:08:14.880]  「現在我到你那裡去,我還在世上的時候。」
[00:08:14.880 --> 00:08:23.840]  「說這些話,為要使他們心裡充滿我的喜樂。」
[00:08:23.840 --> 00:08:30.080]  主耶穌這個時候的喜樂真的有點出人意表
[00:08:30.080 --> 00:08:36.480]  我只能說主耶穌真的是一個活在當下的人
[00:08:36.480 --> 00:08:40.480]  兩三個小時之前,他跟門徒吃晚餐的時候
[00:08:40.480 --> 00:08:43.040]  因為有一個門徒要出賣他
[00:08:43.040 --> 00:08:47.120]  那個時候,他也是傷心的
[00:08:47.120 --> 00:08:51.120]  在13章21節,耶穌說:
[00:08:51.120 --> 00:08:53.760]  「心裡非常傷痛。」
[00:08:53.760 --> 00:09:00.880]  「就宣佈:我鄭重地告訴你們,你們當中有一個人要出賣我。」
[00:09:00.880 --> 00:09:05.520]  主耶穌很可能是為了猶大而感到傷痛
[00:09:05.520 --> 00:09:09.280]  但是到了第14章,主耶穌看到門徒很憂傷的時候
[00:09:09.280 --> 00:09:12.240]  他又反過來去安慰門徒
[00:09:12.240 --> 00:09:16.400]  「耶穌又對他們說:你們心裡不要受罰。」
[00:09:16.400 --> 00:09:19.040]  「要信上帝,也要信我。」
[00:09:19.040 --> 00:09:21.440]  而來到第17章的禱告裡面
[00:09:21.440 --> 00:09:29.040]  他竟然說到「為要使他們心裡充滿我的喜樂。」
[00:09:29.040 --> 00:09:33.040]  不過過了十幾分鐘,或者半個小時之後
[00:09:33.040 --> 00:09:36.880]  當他進入赫西瑪利園的時候
[00:09:36.880 --> 00:09:42.640]  那個時間,距離他被拘捕的時間就越來越短了
[00:09:42.640 --> 00:09:48.960]  他就變得非常憂傷,幾乎要死
[00:09:48.960 --> 00:09:54.320]  主耶穌曾經教導我們不要為明天憂慮
[00:09:54.320 --> 00:10:00.400]  而主耶穌自己的表現似乎是為別人憂傷
[00:10:00.400 --> 00:10:10.800]  而當他為自己憂傷的時候,真的留到最後一刻才會憂傷
[00:10:10.800 --> 00:10:13.200]  而不是提早憂慮
[00:10:13.200 --> 00:10:16.720]  很多時候我們就會提早憂慮
[00:10:16.720 --> 00:10:19.360]  明天後天有什麼事發生,我們今天就憂慮
[00:10:19.360 --> 00:10:23.040]  或者一個月前開始憂慮
[00:10:23.040 --> 00:10:24.720]  但是耶穌不是
[00:10:24.720 --> 00:10:30.880]  耶穌的憂慮是留到最後,臨被捕之前才真的憂傷
[00:10:30.880 --> 00:10:34.400]  所以我鼓勵大家要學習聖經的教導
[00:10:34.400 --> 00:10:42.160]  要常常喜樂,活在上帝愛中,不要為明天憂慮
[00:10:42.160 --> 00:10:47.920]  說過耶穌禱告的地點、姿勢、親切的語氣和心情之後
[00:10:47.920 --> 00:10:52.160]  我們要思想一下祂禱告的內容
[00:10:52.160 --> 00:10:59.520]  我將主耶穌的禱告內容,從祂的對象來分成三個
[00:10:59.520 --> 00:11:02.800]  這樣可以幫助我們容易掌握到這個禱告的內容
[00:11:02.800 --> 00:11:08.720]  究竟耶穌說了什麼,祈禱了什麼
[00:11:08.720 --> 00:11:15.920]  在第一節到第八節,可以說是主耶穌為自己祈禱
[00:11:15.920 --> 00:11:23.360]  然後在第九節到第十九節和二十二節到二十六節
[00:11:23.360 --> 00:11:29.200]  是為當時和耶穌一起的門徒祈禱
[00:11:29.200 --> 00:11:32.720]  在中間有兩節的經文,二十節和二十一節
[00:11:32.720 --> 00:11:36.960]  是為未來的信徒,包括你和我
[00:11:36.960 --> 00:11:40.320]  主耶穌也有為我們祈禱
[00:11:40.320 --> 00:11:44.880]  我們先思想主耶穌為自己的禱告
[00:11:44.880 --> 00:11:51.760]  我不知道一般人,當我們為自己祈禱的時候會祈求什麼
[00:11:51.760 --> 00:11:56.800]  我猜很多基督徒會為自己求平安、求健康
[00:11:56.800 --> 00:11:59.200]  求上帝給我們一份好的職業
[00:11:59.200 --> 00:12:02.640]  或者求上帝給我們有好的發財機會
[00:12:02.640 --> 00:12:08.240]  未買到房子的弟兄姊妹可能求上帝幫我早日買到房子
[00:12:08.240 --> 00:12:16.880]  原則上這些禱告都不是錯的
[00:12:16.880 --> 00:12:20.800]  假如我們真的為那些事情而憂慮
[00:12:20.800 --> 00:12:25.680]  我們可以藉著禱告交託給天父
[00:12:25.680 --> 00:12:28.320]  這也是合乎聖經的教導
[00:12:28.320 --> 00:12:31.200]  因為在肥樂比書四章六節裡說
[00:12:31.200 --> 00:12:42.160]  「你們應該一無掛慮,要在禱告中把你們所需要的告訴上帝,用感謝的心祈求」
[00:12:42.160 --> 00:12:44.800]  我們看到主耶穌的禱告
[00:12:44.800 --> 00:12:47.440]  祂也先為自己祈求
[00:12:47.440 --> 00:12:50.960]  祂是求上帝去榮耀祂
[00:12:50.960 --> 00:12:52.960]  我們有沒有嚇了一跳
[00:12:52.960 --> 00:12:58.320]  主耶穌也這麼喜歡榮耀?
[00:12:58.320 --> 00:13:01.200]  我們會不會自己向天父祈禱的時候
[00:13:01.200 --> 00:13:05.280]  「天父啊,求你榮耀我吧」
[00:13:05.280 --> 00:13:10.000]  有沒有人祈禱求天父榮耀我?
[00:13:10.000 --> 00:13:12.000]  沒有人舉手,好像只有我舉手
[00:13:12.000 --> 00:13:18.480]  其實我也沒有求天父榮耀我
[00:13:18.480 --> 00:13:20.960]  雖然主耶穌求天父榮耀祂
[00:13:20.960 --> 00:13:24.000]  祂的目的不是要高舉自己
[00:13:24.000 --> 00:13:27.440]  反而是要榮耀天父
[00:13:27.440 --> 00:13:29.440]  在第四節裡說
[00:13:29.440 --> 00:13:36.400]  「我已經在地上榮耀了你」
[00:13:36.400 --> 00:13:42.400]  主耶穌在地上做了什麼事來榮耀天父呢?
[00:13:42.400 --> 00:13:44.160]  接著祂說
[00:13:44.160 --> 00:13:51.280]  「我已經完成了你所託付給我的使命」
[00:13:51.280 --> 00:14:04.320]  上帝賦託給耶穌的使命是什麼?
[00:14:04.320 --> 00:14:06.800]  如果我們以為
[00:14:06.800 --> 00:14:09.520]  是要耶穌死在十字架上
[00:14:09.520 --> 00:14:11.520]  為人類贖罪
[00:14:11.520 --> 00:14:12.960]  開一條出路
[00:14:12.960 --> 00:14:17.360]  使信他的人可以回歸到上帝那裡
[00:14:17.360 --> 00:14:20.160]  如果我們以為這是耶穌的使命
[00:14:20.160 --> 00:14:24.480]  也不算是錯的
[00:14:24.480 --> 00:14:29.600]  不過耶穌完成這個使命
[00:14:29.600 --> 00:14:32.800]  只是用了三天的時間
[00:14:32.800 --> 00:14:35.200]  所以可以說這個使命
[00:14:35.200 --> 00:14:38.000]  死在十字架上這個使命
[00:14:38.000 --> 00:14:42.720]  極其量來說只是一小部分的使命
[00:14:42.720 --> 00:14:46.720]  三天就搞定了
[00:14:46.720 --> 00:14:50.560]  耶穌更大更重要的使命
[00:14:50.560 --> 00:14:54.160]  其實是培育門徒
[00:14:54.160 --> 00:14:56.480]  從主耶穌出來傳道開始
[00:14:56.480 --> 00:14:59.840]  祂大約是用了三年的時間
[00:14:59.840 --> 00:15:03.360]  去培育祂的使徒
[00:15:03.360 --> 00:15:06.560]  當主耶穌做這個禱告的時候
[00:15:06.560 --> 00:15:12.000]  我們要記得祂還沒上十字架
[00:15:12.000 --> 00:15:14.320]  但是在第四節裡祂說什麼?
[00:15:14.320 --> 00:15:17.520]  祂說:我已經完成了
[00:15:17.520 --> 00:15:23.040]  我已經完成了祢所託付給我的使命
[00:15:23.040 --> 00:15:25.520]  就是訓練門徒
[00:15:25.520 --> 00:15:27.760]  培育使徒
[00:15:27.760 --> 00:15:30.400]  讓我們從第二到第八節再看看
[00:15:30.400 --> 00:15:33.360]  主耶穌是如何完成祂的使命
[00:15:33.360 --> 00:15:38.240]  第二節提到上主將管理全人類的權柄給了耶穌
[00:15:38.240 --> 00:15:45.200]  而耶穌就把這個權柄託付給上主所揀選
[00:15:45.200 --> 00:15:47.680]  和交給耶穌的人
[00:15:47.680 --> 00:15:51.440]  這就是使徒
[00:15:51.440 --> 00:15:53.440]  我給大家看一幅圖
[00:15:53.440 --> 00:15:56.640]  很簡單的一目了然
[00:15:56.640 --> 00:15:59.440]  管理全人類的使徒交給了耶穌
[00:15:59.440 --> 00:16:02.720]  耶穌基督就交給了上帝所揀選的人
[00:16:02.720 --> 00:16:08.400]  就是那些使徒
[00:16:08.400 --> 00:16:12.080]  第三節解釋管理全人類的權柄
[00:16:12.080 --> 00:16:14.560]  其實是關乎永恆生命的事
[00:16:14.560 --> 00:16:16.880]  所以第三節要解釋
[00:16:16.880 --> 00:16:20.720]  永生就是認識上主是唯一的真神
[00:16:20.720 --> 00:16:24.880]  和認識耶穌基督就會得到永生
[00:16:24.880 --> 00:16:27.680]  這個認識當然不是知道
[00:16:27.680 --> 00:16:30.880]  認識是指我們和耶穌有關係
[00:16:30.880 --> 00:16:34.240]  是一種密切的關係上的認識
[00:16:34.240 --> 00:16:37.280]  我們成為耶穌的門徒
[00:16:37.280 --> 00:16:40.240]  所以在第六節到第八節提到
[00:16:40.240 --> 00:16:44.000]  耶穌已經向門徒顯明了上帝
[00:16:44.000 --> 00:16:47.920]  也將信息給了他們
[00:16:47.920 --> 00:16:52.560]  而使徒們也信了耶穌
[00:16:52.560 --> 00:16:57.840]  這就是耶穌已經完成了的使命
[00:16:57.840 --> 00:17:01.920]  然後在九節到十九節和二十二節到二十六節
[00:17:01.920 --> 00:17:07.920]  主耶穌開始為當時和祂在一起的門徒祈禱
[00:17:07.920 --> 00:17:11.360]  為什麼要為那些門徒祈禱呢?
[00:17:11.360 --> 00:17:13.760]  因為主耶穌也很務實
[00:17:13.760 --> 00:17:15.680]  也是一樣面對現實
[00:17:15.680 --> 00:17:17.520]  在第十一節這麼說
[00:17:17.520 --> 00:17:25.520]  「我現在到你那裡去,不再留在世上,他們卻在世上」
[00:17:25.520 --> 00:17:26.800]  主耶穌要走了
[00:17:26.800 --> 00:17:28.720]  祂完成了使命
[00:17:28.720 --> 00:17:30.880]  要回到上帝那裡
[00:17:30.880 --> 00:17:34.160]  但門徒卻要留在世上
[00:17:34.160 --> 00:17:37.680]  繼續耶穌的使命
[00:17:37.680 --> 00:17:40.240]  門徒的使命是什麼?
[00:17:40.240 --> 00:17:42.880]  第十節告訴我們
[00:17:42.880 --> 00:17:44.880]  門徒的使命
[00:17:44.880 --> 00:17:46.880]  這不是第十節
[00:17:46.880 --> 00:17:49.280]  第十節打開聖經看看
[00:17:49.280 --> 00:17:55.840]  門徒的使命就是要在世上彰顯主耶穌的榮耀
[00:17:55.840 --> 00:17:57.840]  彰顯主耶穌的榮耀
[00:17:57.840 --> 00:17:59.520]  而主耶穌的榮耀是什麼?
[00:17:59.520 --> 00:18:01.760]  是完成上帝的使命
[00:18:01.760 --> 00:18:06.240]  使人認識上帝
[00:18:06.240 --> 00:18:12.960]  並且因為信耶穌而獲得永恆的生命
[00:18:12.960 --> 00:18:14.880]  主耶穌離開世界之後
[00:18:14.880 --> 00:18:20.080]  這個使命就要由門徒繼續執行
[00:18:20.080 --> 00:18:24.400]  但當門徒要完成這個屬靈的使命的時候
[00:18:24.400 --> 00:18:28.800]  我們一定要認識我們的敵人是魔鬼
[00:18:28.800 --> 00:18:31.360]  魔鬼也是很有能力的
[00:18:31.360 --> 00:18:36.720]  所以我們不可能靠自己的力量去完成使命
[00:18:36.720 --> 00:18:38.160]  第十二節告訴我們
[00:18:38.160 --> 00:18:40.160]  耶穌在世的時候
[00:18:40.160 --> 00:18:44.240]  祂就用上帝賜給祂的能力去保守使徒
[00:18:44.240 --> 00:18:46.080]  不讓魔鬼誘惑
[00:18:46.080 --> 00:18:50.400]  除了一位是被注定滅亡的人外
[00:18:50.400 --> 00:18:56.320]  即是耶穌已經保守了十一位的使徒沒有離開祂
[00:18:56.320 --> 00:19:03.120]  而耶穌求上帝要保守他們會合而為一
[00:19:03.120 --> 00:19:04.320]  在第二十一節
[00:19:04.320 --> 00:19:07.520]  主耶穌為將來的門徒祈求的時候
[00:19:07.520 --> 00:19:12.880]  也是求天父保守他們能夠合而為一
[00:19:12.880 --> 00:19:17.280]  合而為一是什麼意思呢?
[00:19:17.280 --> 00:19:20.240]  很多人望聞生異
[00:19:20.240 --> 00:19:22.640]  以為合一就是大家不要吵
[00:19:22.640 --> 00:19:24.160]  不要發生爭執
[00:19:24.160 --> 00:19:27.680]  保持教會同聲同氣和諧合一
[00:19:27.680 --> 00:19:30.160]  但這裡提到的合而為一
[00:19:30.160 --> 00:19:32.480]  不只是信仰上的合一
[00:19:32.480 --> 00:19:34.240]  應信上的合一
[00:19:34.240 --> 00:19:40.080]  而是和上帝的生命融合在一起的合一
[00:19:40.080 --> 00:19:42.240]  在十七章二十一節
[00:19:42.240 --> 00:19:47.440]  英文聖經翻譯是用了union這個字
[00:19:47.440 --> 00:19:51.120]  團結在一起
[00:19:51.120 --> 00:19:52.880]  用這個字去翻譯合一
[00:19:52.880 --> 00:19:57.440]  含義就是上帝的生命融在我們的生命裡面
[00:19:57.440 --> 00:20:03.600]  而我們活在世上就好像上帝活在世上一樣
[00:20:03.600 --> 00:20:10.240]  這就是道成了肉身的真正意義
[00:20:10.240 --> 00:20:13.600]  主耶穌是太初的道
[00:20:13.600 --> 00:20:17.360]  祂成了肉身來到世界
[00:20:17.360 --> 00:20:21.840]  彰顯上帝的恩典和真理
[00:20:21.840 --> 00:20:26.160]  但祂知道祂是會離開世界的
[00:20:26.160 --> 00:20:30.160]  故此在世界上有一個重大的使命
[00:20:30.160 --> 00:20:32.960]  就是訓練門徒
[00:20:32.960 --> 00:20:35.280]  等他離開世界之後
[00:20:35.280 --> 00:20:39.360]  門徒要繼續在世上效法主耶穌
[00:20:39.360 --> 00:20:42.400]  活出上帝的恩典和真理
[00:20:42.400 --> 00:20:48.720]  榮耀耶穌和上帝
[00:20:48.720 --> 00:20:53.120]  假如信徒和上帝和耶穌有合一的生命
[00:20:53.120 --> 00:20:55.600]  有什麼樣的表現呢?
[00:20:55.600 --> 00:21:01.600]  我相信最基本的表現就是要將自己奉獻給上帝
[00:21:01.600 --> 00:21:04.640]  我們會追求真理和天國
[00:21:04.640 --> 00:21:06.960]  十六節到十九節是這樣說的
[00:21:06.960 --> 00:21:08.480]  正如我不屬於世界
[00:21:08.480 --> 00:21:10.640]  他們也不屬於世界
[00:21:10.640 --> 00:21:15.440]  求你藉著真理使他們把自己奉獻給你
[00:21:15.440 --> 00:21:17.280]  你的話就是真理
[00:21:17.280 --> 00:21:19.200]  我把自己奉獻給你
[00:21:19.200 --> 00:21:24.240]  好使他們也真誠地奉獻給你
[00:21:24.240 --> 00:21:27.520]  當我們願意將自己奉獻給上帝
[00:21:27.520 --> 00:21:31.760]  讓上帝在我們生命裏面做王的時候
[00:21:31.760 --> 00:21:34.800]  就一定會帶來兩個後果
[00:21:34.800 --> 00:21:37.280]  第一就是多結果節
[00:21:37.280 --> 00:21:41.600]  大家記不記得十五章七到八節說
[00:21:41.600 --> 00:21:44.240]  如果你們常跟我連結
[00:21:44.240 --> 00:21:47.680]  而我的話也常存在你們裏面
[00:21:47.680 --> 00:21:52.880]  我父親將因你們的很多果實而得到榮耀
[00:21:52.880 --> 00:21:54.400]  這是第一個後果
[00:21:54.400 --> 00:21:58.160]  第二個後果就是遵行耶穌的命令
[00:21:58.160 --> 00:22:01.200]  彼此相愛
[00:22:01.200 --> 00:22:02.240]  感謝主
[00:22:02.240 --> 00:22:05.120]  主耶穌沒有讓我們十條誡命
[00:22:05.120 --> 00:22:10.000]  沒有讓我們好像舊約聖經裏面的法律規例去遵守
[00:22:10.000 --> 00:22:13.920]  主耶穌只給了我們兩條命令
[00:22:13.920 --> 00:22:16.320]  兩條
[00:22:16.320 --> 00:22:19.520]  第一條就是約翰福音十三章三十四節
[00:22:19.520 --> 00:22:21.600]  我給你們一條新命令
[00:22:21.600 --> 00:22:23.280]  要彼此相愛
[00:22:23.280 --> 00:22:29.200]  我怎樣愛你們你們也要怎樣彼此相愛
[00:22:29.200 --> 00:22:31.760]  第二條的命令就是大使命
[00:22:31.760 --> 00:22:33.360]  你們要去
[00:22:33.360 --> 00:22:36.560]  使萬國萬民都作我的門徒
[00:22:36.560 --> 00:22:38.240]  奉父子聖靈的名
[00:22:38.240 --> 00:22:39.760]  給他們施洗
[00:22:39.760 --> 00:22:48.720]  並且教導他們遵守我所給你們的一切命令
[00:22:48.720 --> 00:22:55.120]  等我們思想過耶穌基督的禱告之後
[00:22:55.120 --> 00:23:00.240]  聖靈感動我就想起保羅勸勉我們
[00:23:00.240 --> 00:23:06.000]  要以基督耶穌的心為心
[00:23:06.000 --> 00:23:12.560]  耶穌基督離世之前的這個禱告當中
[00:23:12.560 --> 00:23:18.320]  充分顯示出祂有三個心
[00:23:18.320 --> 00:23:20.720]  祂有愛天父的心
[00:23:20.720 --> 00:23:23.040]  祂有得榮耀的心
[00:23:23.040 --> 00:23:28.080]  祂更加有愛門徒的心
[00:23:28.080 --> 00:23:31.120]  祂有愛天父的心可以從
[00:23:31.120 --> 00:23:36.080]  祂與天父親切的禱告中我們看到
[00:23:36.080 --> 00:23:43.920]  並且祂是非常忠心地完成上帝給祂的使命
[00:23:43.920 --> 00:23:47.120]  我們有沒有愛天父的心?
[00:23:47.120 --> 00:23:55.600]  我們有沒有追求完成天父給我們的人生使命呢?
[00:23:55.600 --> 00:24:00.160]  主耶穌也有得榮耀的心
[00:24:00.160 --> 00:24:06.640]  所以祂一開始就求天父給祂榮耀
[00:24:06.640 --> 00:24:10.000]  想得榮耀不是一件錯事
[00:24:10.000 --> 00:24:12.800]  我鼓勵大家也要有得榮耀的心
[00:24:12.800 --> 00:24:17.920]  並且要追求得到的是永恆的榮耀
[00:24:17.920 --> 00:24:23.920]  永遠不會失去的榮耀
[00:24:23.920 --> 00:24:27.680]  只要我們的途徑正確就行了
[00:24:27.680 --> 00:24:33.600]  得榮耀的途徑就是要完成天父給我們的人生使命
[00:24:33.600 --> 00:24:38.480]  我們要立志為主,多結果子
[00:24:38.480 --> 00:24:41.520]  無論是聖靈的果子也好
[00:24:41.520 --> 00:24:43.840]  或者是門徒的果子也好
[00:24:43.840 --> 00:24:48.800]  我們都要結,沒什麼矛盾的,這兩類果子
[00:24:48.800 --> 00:24:55.360]  當上主得榮耀的時候,我們也得到榮耀
[00:24:55.360 --> 00:24:59.760]  主耶穌也有愛門徒的心
[00:24:59.760 --> 00:25:02.880]  所以祂是求天父保守我們
[00:25:02.880 --> 00:25:07.520]  能夠和天父和耶穌合而為一
[00:25:07.520 --> 00:25:12.960]  以致我們活在世界,而不會被這個世界吞了
[00:25:12.960 --> 00:25:16.880]  這個世界是一個危險的地方
[00:25:16.880 --> 00:25:19.360]  如果我們和主耶穌合一
[00:25:19.360 --> 00:25:21.920]  我們就會遵行耶穌的命令
[00:25:21.920 --> 00:25:24.480]  好好地彼此相愛
[00:25:24.480 --> 00:25:31.200]  保羅在《已忽所書》四章二至三節提醒我們
[00:25:31.200 --> 00:25:33.920]  你們要謙遜、溫柔、忍耐
[00:25:33.920 --> 00:25:37.920]  以愛心互相寬容,以和平彼此聯繫
[00:25:37.920 --> 00:25:43.280]  盡力保持聖靈所賜,合一的心
[00:25:43.280 --> 00:25:48.240]  謙遜、溫柔是我們對別人的態度
[00:25:48.240 --> 00:25:54.800]  忍耐、寬容是我們接納別人對我們的態度
[00:25:54.800 --> 00:25:58.080]  人也不可能是完全的,是不是?
