
[00:00:00.000 --> 00:00:03.200]  上個月我和大家分享
[00:02:55.440 --> 00:02:58.440]  是不是羅馬的該殺?
[00:02:58.440 --> 00:03:02.440]  有誰是值得我們讚美的?
[00:03:02.440 --> 00:03:04.320]  啟示錄的答案是
[00:03:04.320 --> 00:03:05.640]  只有一位
[00:03:05.640 --> 00:03:08.240]  只有一位是值得我們讚美
[00:03:08.240 --> 00:03:10.960]  只有一位是值得我們的愛
[00:03:10.960 --> 00:03:15.120]  就是在寶座上的王
[00:03:15.120 --> 00:03:19.440]  宗末是他決定的
[00:03:19.440 --> 00:03:22.880]  神掌管一切
[00:03:22.880 --> 00:03:26.520]  所以約翰向大家這樣說
[00:03:26.520 --> 00:03:31.320]  請將耶穌基督放在寶座的上面
[00:03:31.320 --> 00:03:34.320]  不知道你們是否記得
[00:03:34.320 --> 00:03:40.280]  請將耶穌基督放在寶座的上面
[00:03:40.280 --> 00:03:42.360]  讓我們記得
[00:03:42.360 --> 00:03:45.080]  讓我們一同這樣去做
[00:03:45.080 --> 00:03:49.240]  同心禱告
[00:03:49.240 --> 00:03:49.920]  親愛的神
[00:03:49.920 --> 00:03:56.120]  我們會將親愛的耶穌基督放在寶座上
[00:03:56.120 --> 00:03:57.440]  求祢讓我們繼續
[00:03:57.440 --> 00:03:58.880]  眾弟兄姊妹們
[00:03:58.880 --> 00:04:00.600]  看見這個異象
[00:04:00.600 --> 00:04:03.760]  不單止是城鎮家的弟兄姊妹們
[00:04:03.760 --> 00:04:07.280]  是香港的宗教會的弟兄姊妹們
[00:04:07.280 --> 00:04:10.840]  到底看見天上的寶座
[00:04:10.840 --> 00:04:14.320]  看見神在寶座上面
[00:04:14.320 --> 00:04:16.480]  是我們所讚美的
[00:04:16.480 --> 00:04:19.000]  是我們所愛的
[00:04:19.000 --> 00:04:21.160]  如今我們眾弟兄姊妹們
[00:04:21.160 --> 00:04:23.000]  在祢的面前
[00:04:23.000 --> 00:04:25.560]  我們俯伏下拜
[00:04:25.560 --> 00:04:28.000]  我們要聽祢的話語
[00:04:28.000 --> 00:04:31.000]  求祢將祢的話語賜給我們
[00:04:31.000 --> 00:04:33.160]  吩咐我們
[00:04:33.160 --> 00:04:35.520]  讓我們能夠一同聽一見
[00:04:35.520 --> 00:04:37.960]  一同相信
[00:04:37.960 --> 00:04:39.080]  我們的祈禱
[00:04:39.080 --> 00:04:41.760]  是奉主耶穌基督的名字求
[00:04:41.760 --> 00:04:44.080]  阿們
[00:04:44.080 --> 00:04:46.840]  香港是有很多山的
[00:04:46.840 --> 00:04:51.360]  不知道你們有沒有發現
[00:04:51.360 --> 00:04:53.520]  在二十年前
[00:04:53.520 --> 00:04:55.560]  我剛剛從美國回來
[00:04:55.560 --> 00:04:59.040]  我發覺原來香港有這麼多山
[00:04:59.040 --> 00:05:00.520]  因為在二十年前
[00:05:00.520 --> 00:05:02.000]  我有十一年的時間
[00:05:02.000 --> 00:05:06.000]  就住在康州的New Haven
[00:05:06.000 --> 00:05:09.480]  新澤西州的普林斯頓
[00:05:09.480 --> 00:05:13.280]  和印第安納州的Valparaiso
[00:05:13.280 --> 00:05:15.560]  新澤西州和印第安納州
[00:05:15.560 --> 00:05:17.560]  是很平、很扁的
[00:05:17.560 --> 00:05:19.480]  沒有山的
[00:05:19.480 --> 00:05:23.560]  印第安納州周圍都是玉米田
[00:05:23.560 --> 00:05:25.240]  沒有山的
[00:05:25.240 --> 00:05:27.480]  很平的
[00:05:27.480 --> 00:05:29.360]  所以在一九九九年
[00:05:29.360 --> 00:05:31.640]  我回來香港的第一兩個月
[00:05:31.640 --> 00:05:33.400]  我發覺我的視野
[00:05:33.400 --> 00:05:35.880]  是有些不太適應的
[00:05:35.880 --> 00:05:36.760]  很特別的
[00:05:36.760 --> 00:05:38.320]  覺得周圍的事物很特別
[00:05:38.320 --> 00:05:39.440]  我看見這些山
[00:05:39.440 --> 00:05:41.880]  原來香港是這麼多山
[00:05:41.880 --> 00:05:43.240]  我走過九龍城
[00:05:43.240 --> 00:05:47.720]  我在嘉臨邊道
[00:05:47.720 --> 00:05:50.840]  走向民生書院的時候
[00:05:50.840 --> 00:05:53.680]  看見民生書院背後的獅子山
[00:05:53.680 --> 00:05:57.360]  原來民生書院背後有座大山
[00:05:57.360 --> 00:06:00.080]  覺得這座山很近
[00:06:00.080 --> 00:06:01.200]  很大
[00:06:01.200 --> 00:06:03.520]  感覺很特別
[00:06:03.520 --> 00:06:04.520]  想到山
[00:06:04.520 --> 00:06:08.560]  不知道你們有沒有什麼特別的感覺
[00:06:08.560 --> 00:06:11.200]  你們有沒有爬過獅子山?
[00:06:11.200 --> 00:06:12.040]  有沒有爬過?
[00:06:12.040 --> 00:06:13.360]  有爬過
[00:06:13.360 --> 00:06:15.000]  我有爬過
[00:06:15.000 --> 00:06:17.080]  獅子山遠處看
[00:06:17.080 --> 00:06:19.560]  都是矮很小的
[00:06:19.560 --> 00:06:21.040]  小小的
[00:06:21.040 --> 00:06:23.040]  但當你走近的時候
[00:06:23.040 --> 00:06:24.760]  你發覺是不簡單的
[00:06:24.760 --> 00:06:28.400]  當你爬到獅子山的頭的時候
[00:06:28.400 --> 00:06:32.000]  你發覺原來都是崎嶇和陡峭的
[00:06:32.000 --> 00:06:33.400]  知道是艱難的
[00:06:33.400 --> 00:06:34.720]  知道是危險的
[00:06:34.720 --> 00:06:36.280]  是需要勇氣的
[00:06:36.280 --> 00:06:37.360]  所以有些時候
[00:06:37.360 --> 00:06:39.000]  有些人去到那裡
[00:06:39.000 --> 00:06:41.680]  不願意了,不爬過去了
[00:06:41.680 --> 00:06:43.080]  很危險
[00:06:43.080 --> 00:06:46.800]  因此就會放棄
[00:06:46.800 --> 00:06:49.360]  同樣,當我們遠處看的時候
[00:06:49.360 --> 00:06:51.120]  地上的平安
[00:06:51.120 --> 00:06:52.760]  隨處都有的
[00:06:52.760 --> 00:06:55.720]  平安、平安、平安
[00:06:55.720 --> 00:06:58.640]  但是我們要得到平安的時候
[00:06:58.640 --> 00:07:01.920]  就發覺是不容易的
[00:07:01.920 --> 00:07:03.080]  真的
[00:07:03.080 --> 00:07:04.600]  平安夜
[00:07:04.600 --> 00:07:07.200]  晚上那種平安寧靜
[00:07:07.200 --> 00:07:09.360]  是可以安排出來的
[00:07:09.360 --> 00:07:11.720]  是可以佈置一下就會出來的
[00:07:11.720 --> 00:07:13.800]  但是我們也知道
[00:07:13.800 --> 00:07:15.720]  戰爭
[00:07:15.720 --> 00:07:17.360]  爭鬥
[00:07:17.360 --> 00:07:19.320]  是因為一些很小的事情
[00:07:19.320 --> 00:07:21.040]  事情做得不好
[00:07:21.040 --> 00:07:22.760]  事情做得不對
[00:07:22.760 --> 00:07:25.320]  就搞到很大件事
[00:07:25.320 --> 00:07:27.200]  搞到沒有和平
[00:07:27.200 --> 00:07:29.200]  和平、平安就是
[00:07:29.200 --> 00:07:32.520]  轉眼就消逝
[00:07:32.520 --> 00:07:35.960]  同樣,當我們遠看的時候
[00:07:35.960 --> 00:07:38.680]  信耶穌是滿有福氣的
[00:07:38.680 --> 00:07:40.840]  所以當我們剛剛信耶穌的時候
[00:07:40.840 --> 00:07:42.280]  覺得是很甜蜜的
[00:07:42.280 --> 00:07:44.120]  我們重新得救
[00:07:44.120 --> 00:07:46.440]  我們很愛教會
[00:07:46.440 --> 00:07:47.720]  但是當我們信耶穌
[00:07:47.720 --> 00:07:49.600]  信了一段時間的時候
[00:07:49.600 --> 00:07:51.040]  發覺信仰的路
[00:07:51.040 --> 00:07:53.560]  是不容易走的
[00:07:53.560 --> 00:07:55.440]  因為耶穌基督跟我們說
[00:07:55.440 --> 00:07:58.480]  我們和祂是一
[00:07:58.480 --> 00:08:00.560]  我們是one
[00:08:00.560 --> 00:08:02.000]  但是耶穌基督
[00:08:02.000 --> 00:08:04.320]  祂的教訓
[00:08:04.320 --> 00:08:07.040]  不是很多人一定個個喜歡的
[00:08:07.040 --> 00:08:09.200]  有些人不喜歡祂的教訓
[00:08:09.200 --> 00:08:11.600]  所以有些人是不喜歡耶穌基督的
[00:08:11.600 --> 00:08:13.840]  他們不喜歡耶穌基督的時候
[00:08:13.840 --> 00:08:16.200]  都是不喜歡我們的
[00:08:16.200 --> 00:08:19.200]  所以我們如果是跟耶穌基督的做法的話
[00:08:19.200 --> 00:08:21.920]  這個世界是不喜歡我們的
[00:08:21.920 --> 00:08:23.800]  所以跟隨耶穌
[00:08:23.800 --> 00:08:28.280]  是何等的艱難
[00:08:28.280 --> 00:08:31.720]  保羅在《迦拉太書》所說到的
[00:08:31.720 --> 00:08:34.920]  「我們行善不可喪志」
[00:08:34.920 --> 00:08:38.240]  「因為若不灰心到了適當的時候
[00:08:38.240 --> 00:08:39.920]  就有修成」
[00:08:39.920 --> 00:08:42.800]  就是針對我們所說
[00:08:42.800 --> 00:08:44.440]  行善的時候
[00:08:44.440 --> 00:08:46.200]  真的很不容易
[00:08:46.200 --> 00:08:49.640]  我們很容易放棄的情況
[00:08:49.640 --> 00:08:53.400]  這段經文在《迦拉太書》的六章七至十節
[00:08:53.400 --> 00:08:56.400]  主要是鼓勵信徒要行善
[00:08:56.400 --> 00:08:58.040]  行善是什麼意思呢?
[00:08:58.040 --> 00:09:00.640]  在《迦拉太書》的整體來看
[00:09:00.640 --> 00:09:02.160]  行善的意思就是
[00:09:02.160 --> 00:09:04.880]  行出美好的事情
[00:09:04.880 --> 00:09:06.240]  好的事情
[00:09:06.240 --> 00:09:09.720]  不僅僅是律法的繁文細節
[00:09:09.720 --> 00:09:13.560]  從《聖經》的《迦拉太書》的上下文來看
[00:09:13.560 --> 00:09:20.640]  行善是順著聖靈去撒種
[00:09:20.640 --> 00:09:24.280]  順著聖靈去撒種所收的果子
[00:09:24.280 --> 00:09:27.640]  就是五章二十二節到二十三節
[00:09:27.640 --> 00:09:30.800]  所說到的就是聖靈的果子
[00:09:30.800 --> 00:09:35.160]  就是「人愛喜樂和平」
[00:09:35.160 --> 00:09:39.760]  「忍耐恩慈良善」
[00:09:39.760 --> 00:09:44.120]  「信實溫柔節制」
[00:09:44.120 --> 00:09:47.000]  這是行善的意思
[00:09:47.000 --> 00:09:48.760]  但保羅又說到
[00:09:48.760 --> 00:09:53.040]  「我們行善不可喪事,因為若不灰心」
[00:09:53.040 --> 00:09:55.160]  這些說話是什麼意思呢?
[00:09:55.160 --> 00:10:00.080]  其實這些說話就意味當時的迦拉太教會的弟兄姊妹們
[00:10:00.080 --> 00:10:02.960]  他們是很累的
[00:10:02.960 --> 00:10:06.360]  他們打算放棄行善
[00:10:06.360 --> 00:10:09.120]  放棄追求美善
[00:10:09.120 --> 00:10:10.840]  「不可喪事」
[00:10:10.840 --> 00:10:15.320]  原本的意思就是不要累、不要疲乏
[00:10:15.320 --> 00:10:18.240]  「不灰心」原本的意思是指什麼呢?
[00:10:18.240 --> 00:10:21.240]  指不要放棄
[00:10:21.240 --> 00:10:24.120]  為什麼迦拉太教會的弟兄姊妹們
[00:10:24.120 --> 00:10:26.880]  會累而放棄呢?
[00:10:26.880 --> 00:10:30.480]  保羅沒有說到他們為什麼會累而放棄
[00:10:30.480 --> 00:10:34.960]  但是我們可以從我們的經歷去感受一下
[00:10:34.960 --> 00:10:38.680]  為什麼人會累而放棄呢?
[00:10:38.680 --> 00:10:40.680]  其中一個原因就是
[00:10:40.680 --> 00:10:42.480]  我們身體累
[00:10:42.480 --> 00:10:44.400]  我們工作了很久
[00:10:44.400 --> 00:10:45.880]  工作時間長
[00:10:45.880 --> 00:10:47.280]  壓力沉重
[00:10:47.280 --> 00:10:48.600]  所以我們會累
[00:10:48.600 --> 00:10:49.400]  身體會累
[00:10:49.400 --> 00:10:53.240]  我們累的時候就不想工作
[00:10:53.240 --> 00:10:55.720]  除了身體累之外
[00:10:55.720 --> 00:10:59.360]  我們還有心很累
[00:10:59.360 --> 00:11:01.120]  心靈很累
[00:11:01.120 --> 00:11:05.160]  心靈很累是一種靈性的累
[00:11:05.160 --> 00:11:09.160]  這種的累就是大失所望
[00:11:09.160 --> 00:11:11.440]  不知道要希望什麼
[00:11:11.440 --> 00:11:14.560]  不知道前面的路是怎麼走
[00:11:14.560 --> 00:11:17.960]  英文來說叫做Disillusioned
[00:11:17.960 --> 00:11:19.920]  什麼都看不到
[00:11:19.920 --> 00:11:22.400]  都不知道怎麼辦
[00:11:22.400 --> 00:11:27.240]  這是一種心靈靈魂的累
[00:11:27.240 --> 00:11:30.200]  心靈累的人找不到生命的意義
[00:11:30.200 --> 00:11:32.120]  找不到生命的目標
[00:11:32.120 --> 00:11:33.440]  不知道去哪裡好
[00:11:33.440 --> 00:11:34.520]  不知道怎麼去
[00:11:34.520 --> 00:11:37.880]  所以是放棄行善
[00:11:37.880 --> 00:11:40.640]  不知道你們有沒有這種感覺呢?
[00:11:40.640 --> 00:11:43.720]  在這三個多月你們有沒有Disillusioned呢?
[00:11:43.720 --> 00:11:45.160]  你們是不是很累呢?
[00:11:45.160 --> 00:11:47.280]  是灰心喪志
[00:11:47.280 --> 00:11:49.360]  是想放棄
[00:11:49.360 --> 00:11:51.480]  因為你們看不見生命的方向
[00:11:51.480 --> 00:11:53.840]  看不見社會的方向
[00:11:53.840 --> 00:11:54.560]  是不是呢?
[00:11:54.560 --> 00:11:56.200]  看不見教會的方向
[00:11:56.200 --> 00:11:56.920]  是不是呢?
[00:11:56.920 --> 00:12:00.560]  你們是不是很累呢?
[00:12:00.560 --> 00:12:03.760]  如果我們真的很累的時候
[00:12:03.760 --> 00:12:07.760]  我們怎麼不累呢?
[00:12:07.760 --> 00:12:08.800]  要不累
[00:12:08.800 --> 00:12:14.200]  這個要端扶我們信仰的視野
[00:12:14.200 --> 00:12:18.280]  我們信心的perspective
[00:12:18.280 --> 00:12:20.080]  所以首先
[00:12:20.080 --> 00:12:25.280]  我們一同去思想的原來要不放棄
[00:12:25.280 --> 00:12:29.240]  我們就是要相信
[00:12:29.240 --> 00:12:32.080]  生命的主權
[00:12:32.080 --> 00:12:35.080]  是在神的手裏面
[00:12:35.080 --> 00:12:37.560]  教會的主權
[00:12:37.560 --> 00:12:40.320]  是在神的手裏面
[00:12:40.320 --> 00:12:41.960]  倒過來說
[00:12:41.960 --> 00:12:45.640]  我們常常喪志、灰心和很累想放棄
[00:12:45.640 --> 00:12:52.000]  因為我們常常沒有將生命的主權放在神的手裏面
[00:12:52.000 --> 00:12:53.720]  我們教會很累
[00:12:53.720 --> 00:12:58.920]  因為我們的教會沒有將主權放在神的手裏面
[00:12:58.920 --> 00:12:59.920]  為什麼呢?
[00:12:59.920 --> 00:13:07.160]  因為不少時候我們採用了啟蒙主義的思考方式
[00:13:07.160 --> 00:13:09.200]  啟蒙主義的思考方式
[00:13:09.200 --> 00:13:12.920]  這種病毒還沒離開,還在我們那裏
[00:13:12.920 --> 00:13:15.760]  什麼叫啟蒙主義的病毒
[00:13:15.760 --> 00:13:18.600]  什麼叫啟蒙主義的思考方式
[00:13:18.600 --> 00:13:23.240]  意思就是我們認為理性是最大的
[00:13:23.240 --> 00:13:25.640]  我們是吃肉的
[00:13:25.640 --> 00:13:29.600]  神是為慈
[00:13:29.600 --> 00:13:32.800]  我們認為我們已經長大
[00:13:32.800 --> 00:13:36.240]  我們不需要依靠神
[00:13:36.240 --> 00:13:39.760]  我們不需要去祈禱
[00:13:39.760 --> 00:13:41.920]  人有足夠的能力
[00:13:41.920 --> 00:13:44.560]  是叫教會去增長
[00:13:44.560 --> 00:13:48.760]  繼續增長成為一個更大的教會
[00:13:48.760 --> 00:13:51.360]  我們以為靠我們的智能
[00:13:51.360 --> 00:13:53.840]  我們能夠改善社會
[00:13:53.840 --> 00:13:55.400]  改革社會
[00:13:55.400 --> 00:13:57.160]  帶來革命
[00:13:57.160 --> 00:14:00.040]  是不需要依靠神
[00:14:00.040 --> 00:14:03.440]  我們注重效率、注重結果
[00:14:03.440 --> 00:14:09.440]  多過我們對神的敬畏
[00:14:09.440 --> 00:14:12.120]  你和我怕不怕神呢?
[00:14:12.120 --> 00:14:15.800]  你怕不怕?
[00:14:15.800 --> 00:14:18.800]  這種思想在現代的社會當中
[00:14:18.800 --> 00:14:22.760]  很多時候將神擠出去
[00:14:22.760 --> 00:14:24.600]  在我們日常生活
[00:14:24.600 --> 00:14:26.840]  將神擠出去
[00:14:26.840 --> 00:14:28.120]  甚至在教會當中
[00:14:28.120 --> 00:14:31.040]  我們將神擠出去
[00:14:31.040 --> 00:14:33.880]  我們用人的智慧
[00:14:33.880 --> 00:14:36.960]  來代替神的帶領
[00:14:36.960 --> 00:14:40.320]  結果是甚麼?
[00:14:40.320 --> 00:14:45.200]  結果就是天災人禍
[00:14:45.200 --> 00:14:50.240]  這個災難是橫掃著整個世界
[00:14:50.240 --> 00:14:52.320]  從另一個角度來看
[00:14:52.320 --> 00:14:54.760]  人類是想扮演神
[00:14:54.760 --> 00:14:56.240]  Play God
[00:14:56.240 --> 00:15:01.000]  有人說十九二十世紀是物理學的年代
[00:15:01.000 --> 00:15:04.680]  有人說二十一世紀是生物學的年代
[00:15:04.680 --> 00:15:07.840]  因為人可以處理基因
[00:15:07.840 --> 00:15:10.760]  可以用科技去製造生命
[00:15:10.760 --> 00:15:14.240]  甚至可以用科技去複製人類
[00:15:14.240 --> 00:15:18.600]  這是一種Play God的心態
[00:15:18.600 --> 00:15:20.600]  在外面的社會、世界
[00:15:20.600 --> 00:15:23.880]  大家都是Play God
[00:15:23.880 --> 00:15:25.880]  你們呢?
[00:15:25.880 --> 00:15:27.960]  你們有沒有Play God?
[00:15:27.960 --> 00:15:31.880]  有沒有有意無意去Play God?
[00:15:31.880 --> 00:15:37.440]  有沒有常常自己主管所有的事情
[00:15:37.440 --> 00:15:41.320]  用你的思維去決定一切
[00:15:41.320 --> 00:15:45.160]  將神擠出去?
[00:15:45.160 --> 00:15:48.120]  不少時候在我們的生命當中
[00:15:48.120 --> 00:15:50.120]  甚至在教會當中
[00:15:50.120 --> 00:15:55.160]  我們是按著我們的意思去做事
[00:15:55.160 --> 00:15:57.240]  到頭來是怎樣?
[00:15:57.240 --> 00:15:59.960]  就是焦頭爛額
[00:15:59.960 --> 00:16:02.480]  非常疲倦
[00:16:02.480 --> 00:16:05.600]  甚至要放棄
[00:16:05.600 --> 00:16:07.800]  同樣在社會當中
[00:16:07.800 --> 00:16:12.960]  我們都是要以我們的意思去主管一切的事情
[00:16:12.960 --> 00:16:14.480]  到頭來是怎樣?
[00:16:14.480 --> 00:16:19.000]  到頭來又是焦頭爛額
[00:16:19.000 --> 00:16:22.520]  非常疲倦
[00:16:22.520 --> 00:16:24.120]  所以親愛的弟兄姊妹們
[00:16:24.120 --> 00:16:28.440]  假如要不喪志而灰心
[00:16:28.440 --> 00:16:30.880]  不疲倦而放棄的話
[00:16:30.880 --> 00:16:34.880]  我們要記得
[00:16:34.880 --> 00:16:36.880]  互相的提醒就是
[00:16:36.880 --> 00:16:39.600]  我們生命的主權
[00:16:39.600 --> 00:16:42.320]  在神的手裏面
[00:16:42.320 --> 00:16:45.560]  要知道你不是神
[00:16:45.560 --> 00:16:48.040]  要知道牧師
[00:16:48.040 --> 00:16:52.760]  教會的領袖不是神
[00:16:52.760 --> 00:16:55.160]  所以在無論的境況下
[00:16:55.160 --> 00:16:58.800]  我們真的要互相提醒一同相信
[00:16:58.800 --> 00:17:03.560]  我們的主權在神的手裏面
[00:17:03.560 --> 00:17:05.720]  因為我們所相信的神
[00:17:05.720 --> 00:17:07.800]  祂是天上的寶座
[00:17:07.800 --> 00:17:10.280]  祂是天上寶座的君王
[00:17:10.280 --> 00:17:12.960]  我們要讚美祂
[00:17:12.960 --> 00:17:14.560]  第二
[00:17:14.560 --> 00:17:18.000]  要不喪志而灰心
[00:17:18.000 --> 00:17:20.360]  不疲倦而放棄
[00:17:20.360 --> 00:17:25.800]  我們要有一種瞻前顧後的視野
[00:17:25.800 --> 00:17:27.560]  瞻前顧後的視野就是說
[00:17:27.560 --> 00:17:30.400]  在過往歷史當中見到神的作為
[00:17:30.400 --> 00:17:32.400]  瞻前顧後的視野就是說
[00:17:32.400 --> 00:17:35.120]  在現在我們見到神的作為
[00:17:35.120 --> 00:17:36.680]  瞻前顧後就是說
[00:17:36.680 --> 00:17:40.680]  在將來我們看見神的作為
[00:17:40.680 --> 00:17:41.960]  所以弟兄姊妹們
[00:17:41.960 --> 00:17:43.600]  你想想你的過往
[00:17:43.600 --> 00:17:46.400]  你有沒有見到神的作為?
[00:17:46.400 --> 00:17:47.920]  在你成長的過程當中
[00:17:47.920 --> 00:17:49.800]  你有沒有見到神的作為?
[00:17:49.800 --> 00:17:51.320]  在你信耶穌的過程當中
[00:17:51.320 --> 00:17:53.400]  你有沒有見到神的作為?
[00:17:53.400 --> 00:17:55.600]  在你考試、考DSE
[00:17:55.600 --> 00:17:56.920]  考入大學
[00:17:56.920 --> 00:17:58.960]  在你工作、在你宅口
[00:17:58.960 --> 00:18:00.240]  組成家庭
[00:18:00.240 --> 00:18:03.040]  你有沒有見到神的作為?
[00:18:03.040 --> 00:18:05.840]  在你過往面對困難的時候
[00:18:05.840 --> 00:18:09.640]  你有沒有見到神的作為?
[00:18:09.640 --> 00:18:14.240]  我們有沒有想到城鎮的過往
[00:18:14.240 --> 00:18:18.920]  神在城鎮過往的作為
[00:18:18.920 --> 00:18:25.040]  有沒有再想起城鎮家八十年的歷史?
[00:18:25.040 --> 00:18:29.480]  城鎮家是建立了二十四間的教會
[00:18:29.480 --> 00:18:32.440]  開辦了小學和幼稚園
[00:18:32.440 --> 00:18:35.120]  有自己的差會
[00:18:35.120 --> 00:18:38.120]  有長者論社的中心
[00:18:38.120 --> 00:18:41.320]  做社區服務的工作
[00:18:41.320 --> 00:18:43.480]  有按鈴木樣
[00:18:43.480 --> 00:18:48.120]  有相當完整的聖樂的侍奉團隊
[00:18:48.120 --> 00:18:50.560]  你說吧
[00:18:50.560 --> 00:18:53.720]  這是不是神的工作?
[00:18:53.720 --> 00:18:54.720]  除了過往
[00:18:54.720 --> 00:18:59.080]  你們看現在的自己是怎樣的呢?
[00:18:59.080 --> 00:19:02.640]  你們看現在的教會是怎樣的呢?
[00:19:02.640 --> 00:19:03.760]  現在的教會
[00:19:03.760 --> 00:19:09.120]  城鎮家是不是一間被聖靈充滿的教會呢?
[00:19:09.120 --> 00:19:10.760]  看將來
[00:19:10.760 --> 00:19:13.040]  你的將來是甚麼?
[00:19:13.040 --> 00:19:14.560]  你的兒女的將來是甚麼?
[00:19:14.560 --> 00:19:16.480]  城鎮家的將來是甚麼?
[00:19:16.480 --> 00:19:23.400]  城鎮家的將來是不是一間被聖靈充滿的教會?
[00:19:23.400 --> 00:19:26.800]  如果我們要生活得豐盛
[00:19:26.800 --> 00:19:28.800]  有意思、有方向
[00:19:28.800 --> 00:19:33.840]  如果我們希望我們的城鎮家是一間好的教會
[00:19:33.840 --> 00:19:40.280]  我們需要聖靈
[00:19:40.280 --> 00:19:44.240]  我們需要按著聖靈去結果子
[00:19:44.240 --> 00:19:52.560]  就是結出人愛喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:19:52.560 --> 00:19:55.200]  我們需要聖靈
[00:19:55.200 --> 00:19:59.920]  因為人的生命好像船一樣
[00:19:59.920 --> 00:20:01.840]  船有個帆
[00:20:01.840 --> 00:20:06.840]  帆要揚起去承受風
[00:20:06.840 --> 00:20:10.720]  風是神的幫助、是神的恩惠
[00:20:10.720 --> 00:20:13.280]  所以我們需要聖靈的風
[00:20:13.280 --> 00:20:18.320]  我們才能夠乘風破浪
[00:20:18.320 --> 00:20:20.600]  要乘風破浪
[00:20:20.600 --> 00:20:23.640]  我們要等候聖靈
[00:20:23.640 --> 00:20:26.640]  我們要經歷聖靈
[00:20:26.640 --> 00:20:30.320]  你和我如何經歷聖靈?
[00:20:30.320 --> 00:20:33.760]  我們要揚起我們的風帆
[00:20:33.760 --> 00:20:35.800]  接受聖靈
[00:20:35.800 --> 00:20:37.680]  這個意思就是說
[00:20:37.680 --> 00:20:41.800]  你和我要祈禱
[00:20:41.800 --> 00:20:46.120]  如果你不祈禱的話,你如何等待聖靈呢?
[00:20:46.120 --> 00:20:48.520]  所以我們是需要禱告的
[00:20:48.520 --> 00:20:50.920]  要乘風破浪的話
[00:20:50.920 --> 00:20:54.040]  我們要有禱告的行動
[00:20:54.040 --> 00:20:55.840]  禱告是必須的
[00:20:55.840 --> 00:20:58.440]  在人生種種的風浪困難當中
