
[00:00:00.000 --> 00:00:05.700]  但是進入經文之前,先跟大家講一下這一段經文的一些背景
[00:07:59.300 --> 00:08:02.300]  早期教會就算經歷着很多神的工作
[00:08:02.300 --> 00:08:04.300]  有很多神職歧視
[00:08:04.300 --> 00:08:07.300]  弟兄姊妹愛主要賣樓的
[00:08:07.300 --> 00:08:10.300]  有愛教會,有聖靈充滿
[00:08:10.300 --> 00:08:13.300]  常常心裏火熱
[00:08:13.300 --> 00:08:16.300]  但是結果是
[00:08:16.300 --> 00:08:19.300]  他仍然有他的問題
[00:08:19.300 --> 00:08:22.300]  一樣不是完美,一樣有他的不足
[00:08:22.300 --> 00:08:25.300]  因爲事實就是
[00:08:25.300 --> 00:08:28.300]  世界上的確沒有一個羣體
[00:08:28.300 --> 00:08:31.300]  能夠符合所有人的要求
[00:08:31.300 --> 00:08:34.300]  所有人的需要
[00:08:34.300 --> 00:08:37.300]  在裏面,剛剛也說了,有不同的成長背景
[00:08:37.300 --> 00:08:40.300]  有不同的文化,有不同的價值觀,有不同的性格
[00:08:40.300 --> 00:08:43.300]  這些一切一切的東西,其實是影響着一個人
[00:08:43.300 --> 00:08:46.300]  對一個所謂理想的教會
[00:08:46.300 --> 00:08:49.300]  他的想法,是會有不同
[00:08:49.300 --> 00:08:52.300]  以至,你的想法不同,他的想法不同
[00:08:52.300 --> 00:08:55.300]  其實我做教會的時候
[00:08:55.300 --> 00:08:58.300]  我應該迎合誰呢?是不行的
[00:08:58.300 --> 00:09:01.300]  我們很容易聽到有人說
[00:09:01.300 --> 00:09:04.300]  你們教會講愛的嘛
[00:09:04.300 --> 00:09:07.300]  教會應該怎樣怎樣怎樣怎樣
[00:09:07.300 --> 00:09:10.300]  所以第一節目我想說的是
[00:09:10.300 --> 00:09:13.300]  其實我們應該要面對現實
[00:09:13.300 --> 00:09:16.300]  我們要面對現實的是,無論我們喜不喜歡
[00:09:16.300 --> 00:09:19.300]  我們要接受的是,教會仍然是有缺陷
[00:09:19.300 --> 00:09:22.300]  仍然是會有它的問題,有不足
[00:09:22.300 --> 00:09:25.300]  所以我們要學習的是
[00:09:25.300 --> 00:09:28.300]  放下那些,我們自己假設出來的
[00:09:28.300 --> 00:09:31.300]  對教會的一些遐想
[00:09:31.300 --> 00:09:34.300]  放下那些,教會就應該怎樣怎樣怎樣
[00:09:34.300 --> 00:09:37.300]  我們要學會去明白
[00:09:37.300 --> 00:09:40.300]  去接受,其實教會這個羣體
[00:09:40.300 --> 00:09:43.300]  這一羣人,同樣都會有
[00:09:43.300 --> 00:09:46.300]  他們不完美的地方
[00:09:46.300 --> 00:09:49.300]  因爲我們其實就是一羣不同背景的人
[00:09:49.300 --> 00:09:52.300]  組成的一個地方
[00:09:52.300 --> 00:09:55.300]  所以我們中間有分歧,有衝突
[00:09:55.300 --> 00:09:58.300]  是正常的事情
[00:09:58.300 --> 00:10:01.300]  而我們遇見這些事情的時候,我們也不需要太過失望
[00:10:01.300 --> 00:10:07.300]  那麼,羣體或者教會
[00:10:07.300 --> 00:10:10.300]  有它不完美,是不是就代表不用去處理
[00:10:10.300 --> 00:10:13.300]  它當中的問題呢?是不是就不需要
[00:10:13.300 --> 00:10:16.300]  進一步改善呢?當然答案不是
[00:10:16.300 --> 00:10:19.300]  那麼使徒對問題都要有
[00:10:19.300 --> 00:10:22.300]  他們即時的反應
[00:10:22.300 --> 00:10:25.300]  使徒就立刻找了衆門臺來,就委託了他們全部人
[00:10:25.300 --> 00:10:28.300]  去選出七個人
[00:10:28.300 --> 00:10:31.300]  之後由使徒去差派他們
[00:10:31.300 --> 00:10:34.300]  去管理飯食這件事
[00:10:34.300 --> 00:10:37.300]  最後他們真的選出七個擁有希臘名的猶太人
[00:10:37.300 --> 00:10:40.300]  上個星期羅木斯有解釋
[00:10:40.300 --> 00:10:43.300]  他有希臘名,代表這幾位猶太人
[00:10:43.300 --> 00:10:46.300]  其實是會講希臘話
[00:10:46.300 --> 00:10:49.300]  以至他們能夠跟那羣講希臘話的人
[00:10:49.300 --> 00:10:52.300]  可以有一個很好的溝通
[00:10:52.300 --> 00:10:55.300]  可以衝破那個言語的障礙
[00:10:55.300 --> 00:10:58.300]  化解當中很多的誤會和問題
[00:10:58.300 --> 00:11:01.300]  而在經文這裏看的時候
[00:11:01.300 --> 00:11:04.300]  我們就見到這件事就真的好像很完美地解決了
[00:11:04.300 --> 00:11:07.300]  那麼我去到這裏我又會想
[00:11:07.300 --> 00:11:10.300]  如果這件事發生在今天的教會里面
[00:11:10.300 --> 00:11:13.300]  我們又會怎樣呢?
[00:11:13.300 --> 00:11:16.300]  我聽到有人講"選作死"
[00:11:16.300 --> 00:11:19.300]  這裏有部分的解經的人都會講
[00:11:19.300 --> 00:11:22.300]  這個是執事的起初
[00:11:22.300 --> 00:11:25.300]  不過不是,我自己想的時候
[00:11:25.300 --> 00:11:28.300]  我覺得最大可能是什麼呢?
[00:11:28.300 --> 00:11:31.300]  我們直接將這兩羣人分開
[00:11:31.300 --> 00:11:34.300]  分成兩間教會,那不就搞定了嗎?
[00:11:34.300 --> 00:11:37.300]  是不是?將這個物資又分開
[00:11:37.300 --> 00:11:40.300]  我們本身在講的
[00:11:40.300 --> 00:11:43.300]  本身這個問題他們有衝突的原因正正是因爲物資
[00:11:43.300 --> 00:11:46.300]  我們很簡單地將那幫希伯來人捐的
[00:11:46.300 --> 00:11:49.300]  就放回希伯來人的教會
[00:11:49.300 --> 00:11:52.300]  這個講希臘話的那幫猶太人
[00:11:52.300 --> 00:11:55.300]  他們捐出來的就給回那間教會
[00:11:55.300 --> 00:11:58.300]  那不就搞定了嗎?一了百了
[00:11:58.300 --> 00:12:01.300]  我想我們普遍都會這樣做
[00:12:01.300 --> 00:12:04.300]  而事實上我們看回歷史歷代教會歷史裏面
[00:12:04.300 --> 00:12:07.300]  也都告訴我們的確
[00:12:07.300 --> 00:12:10.300]  教會是有這個處理手法的
[00:12:10.300 --> 00:12:13.300]  這樣吧,那我又會想
[00:12:13.300 --> 00:12:16.300]  那爲什麼這兩者會有這麼大分別呢?
[00:12:16.300 --> 00:12:19.300]  我們就會選擇很簡單地將他們分成兩間教會
[00:12:19.300 --> 00:12:22.300]  但是早期教會其實是完全沒想過這樣的
[00:12:22.300 --> 00:12:25.300]  我認爲其實原因是
[00:12:25.300 --> 00:12:28.300]  在這個羣體裏面
[00:12:28.300 --> 00:12:31.300]  當他們處理問題的時候
[00:12:31.300 --> 00:12:34.300]  他們的嚮導不同
[00:12:34.300 --> 00:12:37.300]  以致他們最後選擇的做法都不同
[00:12:37.300 --> 00:12:40.300]  兩者的分別是什麼呢?如果用這個例子
[00:12:40.300 --> 00:12:43.300]  早期教會的做法是
[00:12:43.300 --> 00:12:46.300]  當他們發現問題的時候
[00:12:46.300 --> 00:12:49.300]  他們是面對着問題的根本
[00:12:49.300 --> 00:12:52.300]  然後去嘗試找出解決方法
[00:12:52.300 --> 00:12:55.300]  這個是早期教會
[00:12:55.300 --> 00:12:58.300]  而我剛纔講的今天教會的一些例子
[00:12:58.300 --> 00:13:01.300]  我們的解決方法就是
[00:13:01.300 --> 00:13:04.300]  避免這個問題會發生
[00:13:04.300 --> 00:13:07.300]  嘗試避免
[00:13:07.300 --> 00:13:10.300]  但是有時候這個問題已經發生了
[00:13:10.300 --> 00:13:13.300]  所以就好像搞成這樣
[00:13:13.300 --> 00:13:16.300]  兩者其實沒說哪一個對和錯
[00:13:16.300 --> 00:13:19.300]  因爲其實都很看那件事當時的情況
[00:13:19.300 --> 00:13:22.300]  因爲有時候的確有些事不像這件事
[00:13:22.300 --> 00:13:25.300]  很簡單地選個人就搞定了,不是那麼容易解決
[00:13:25.300 --> 00:13:28.300]  不過我會想
[00:13:28.300 --> 00:13:31.300]  如果我們今天
[00:13:31.300 --> 00:13:34.300]  去像學這段經文裏面的
[00:13:34.300 --> 00:13:37.300]  這個使徒所做的
[00:13:37.300 --> 00:13:40.300]  去嘗試解決羣體間裏面的問題的時候
[00:13:40.300 --> 00:13:43.300]  我認爲
[00:13:43.300 --> 00:13:46.300]  其實這個羣體是需要
[00:13:46.300 --> 00:13:49.300]  好多好多好多的愛和寬恕
[00:13:49.300 --> 00:13:52.300]  用回今天這個故事爲例
[00:13:52.300 --> 00:13:55.300]  那幫講希臘話的寡婦
[00:13:55.300 --> 00:13:58.300]  他們要真的嘗試
[00:13:58.300 --> 00:14:01.300]  去相信那幫希伯來人
[00:14:01.300 --> 00:14:04.300]  不是本身蓄意去歧視他們
[00:14:04.300 --> 00:14:07.300]  又要在之後
[00:14:07.300 --> 00:14:10.300]  不計之前那一條舊數
[00:14:10.300 --> 00:14:13.300]  去嘗試追回,當日有四天
[00:14:13.300 --> 00:14:16.300]  分少了給我,不是每天都跟他計
[00:14:16.300 --> 00:14:19.300]  他要嘗試去寬恕那幫希伯來人
[00:14:19.300 --> 00:14:22.300]  或者甚至是那幫使徒
[00:14:22.300 --> 00:14:25.300]  以前的疏忽
[00:14:25.300 --> 00:14:28.300]  講希臘話的那幫
[00:14:28.300 --> 00:14:31.300]  猶太人,他們同樣要做的
[00:14:31.300 --> 00:14:34.300]  他們要放下他們的民族
[00:14:34.300 --> 00:14:37.300]  或者說他們的民族
[00:14:37.300 --> 00:14:40.300]  長年累月,其實某種情況是受壓
[00:14:40.300 --> 00:14:43.300]  他們要放下這些仇恨
[00:14:43.300 --> 00:14:46.300]  他們要在這件事裏面
[00:14:46.300 --> 00:14:49.300]  不要將過去的恩恩怨怨
[00:14:49.300 --> 00:14:52.300]  加在一起,我們很流行的
[00:14:52.300 --> 00:14:55.300]  就是一鬧架就不是鬧今天這件事
[00:14:55.300 --> 00:14:58.300]  而是鬧對上十年的事
[00:14:58.300 --> 00:15:01.300]  會講完的,特別是
[00:15:01.300 --> 00:15:04.300]  拍拖那些可能都會,你們自己知道
[00:15:04.300 --> 00:15:07.300]  講的是這幫講希臘話的猶太人
[00:15:07.300 --> 00:15:10.300]  他們要嘗試去跟希伯來人去聊
[00:15:10.300 --> 00:15:13.300]  去聽他們的建議,去嘗試
[00:15:13.300 --> 00:15:16.300]  商討這些解決問題的方法
[00:15:16.300 --> 00:15:19.300]  他們其實要放下他們的過去的恩恩怨怨
[00:15:19.300 --> 00:15:22.300]  而這幫希伯來人要怎樣呢?
[00:15:22.300 --> 00:15:25.300]  這幫希伯來人要擺回剛剛講的
[00:15:25.300 --> 00:15:28.300]  他們其實對自己這個民族有非常優越感
[00:15:28.300 --> 00:15:31.300]  他們要放下自己的優越感
[00:15:31.300 --> 00:15:34.300]  甚至在最後選了七個人的時候
[00:15:34.300 --> 00:15:37.300]  他們要明白這個羣體裏面
[00:15:37.300 --> 00:15:40.300]  爲什麼要選七個有希臘病的人呢?
[00:15:40.300 --> 00:15:43.300]  我怎麼擔保你不會幫他們?
[00:15:43.300 --> 00:15:46.300]  我們就會這樣想
[00:15:46.300 --> 00:15:49.300]  我們就會繼續做所有事情
[00:15:49.300 --> 00:15:52.300]  使徒要怎樣呢?使徒要同樣地
[00:15:52.300 --> 00:15:55.300]  使徒都是其中一邊的人
[00:15:55.300 --> 00:15:58.300]  他要擺下他們不偏私
[00:15:58.300 --> 00:16:01.300]  他們要有一份愛心
[00:16:01.300 --> 00:16:04.300]  以至他會聽完兩邊的民族的訴求
[00:16:04.300 --> 00:16:07.300]  同時,是會要勇敢地去
[00:16:07.300 --> 00:16:10.300]  面對他們之間
[00:16:10.300 --> 00:16:15.300]  那些不同而引伸出來的種種種種問題
[00:16:15.300 --> 00:16:18.300]  因爲你試想一下
[00:16:18.300 --> 00:16:21.300]  其實剛纔講的四個派對裏面
[00:16:21.300 --> 00:16:24.300]  他們其實任何一方
[00:16:24.300 --> 00:16:27.300]  只要少了裏面其中一樣東西的時候
[00:16:27.300 --> 00:16:30.300]  其實故事可能已經有不同的發展
[00:16:30.300 --> 00:16:33.300]  甚至其實是很容易演變了一個
[00:16:33.300 --> 00:16:36.300]  更加深的衝突出來
[00:16:36.300 --> 00:16:39.300]  是不是?今天的教會其實有很多例子
[00:16:39.300 --> 00:16:42.300]  我們可以看到
[00:16:42.300 --> 00:16:45.300]  當你遇到風浪的時候
[00:16:45.300 --> 00:16:48.300]  事情的結果
[00:16:48.300 --> 00:16:51.300]  某種程度,某種情況
[00:16:51.300 --> 00:16:54.300]  其實是在反映
[00:16:54.300 --> 00:16:57.300]  這個羣體之間的愛和歡說是夠不夠
[00:16:57.300 --> 00:17:00.300]  大家有沒有要放下
[00:17:00.300 --> 00:17:03.300]  那些過去的舊賬
[00:17:03.300 --> 00:17:06.300]  放下那些成見
[00:17:06.300 --> 00:17:09.300]  是不是願意打開自己的心去嘗試聆聽對方說話
[00:17:09.300 --> 00:17:12.300]  或者甚至是再嘗試去
[00:17:12.300 --> 00:17:15.300]  相信對方
[00:17:15.300 --> 00:17:18.300]  這一切一切的東西
[00:17:18.300 --> 00:17:21.300]  你沒有愛沒有歡說在裏面
[00:17:21.300 --> 00:17:24.300]  其實是一件不容易的事
[00:17:24.300 --> 00:17:27.300]  而愛和歡說這兩樣東西
[00:17:27.300 --> 00:17:30.300]  其實正正是我們信仰裏面的一個
[00:17:30.300 --> 00:17:33.300]  很重要的核心一件事
[00:17:33.300 --> 00:17:36.300]  所以當我們看到信仰羣體之間的衝突
[00:17:36.300 --> 00:17:39.300]  不歡而散的時候
[00:17:39.300 --> 00:17:42.300]  我想其實或者
[00:17:42.300 --> 00:17:45.300]  肇事的所有當事人
[00:17:45.300 --> 00:17:48.300]  我們都應該想一想
[00:17:48.300 --> 00:17:51.300]  在處理事的裏面
[00:17:51.300 --> 00:17:54.300]  我們是不是在行上帝的心意
[00:17:54.300 --> 00:17:57.300]  我們有沒有嘗試把愛
[00:17:57.300 --> 00:18:00.300]  把那個歡說放在我們每一個決定裏面
[00:18:00.300 --> 00:18:03.300]  我們的羣體
[00:18:03.300 --> 00:18:06.300]  有沒有足夠的愛和歡說在裏面
[00:18:06.300 --> 00:18:09.300]  最後一點
[00:18:09.300 --> 00:18:12.300]  在故事裏面
[00:18:12.300 --> 00:18:15.300]  當那幫人去商議完了
[00:18:15.300 --> 00:18:18.300]  選了七個人出來
[00:18:18.300 --> 00:18:21.300]  這幫仕途就按手在他們頭上
[00:18:21.300 --> 00:18:24.300]  就任命他們去負責監管
[00:18:24.300 --> 00:18:27.300]  膳食的這個分配的工作
[00:18:27.300 --> 00:18:30.300]  這樣仕途就可以專心去傳道
[00:18:30.300 --> 00:18:33.300]  在這裏我想我要解釋多一點
[00:18:33.300 --> 00:18:36.300]  雖然我們剛剛經文裏面
[00:18:36.300 --> 00:18:39.300]  也提到說管理飯食這件事
[00:18:39.300 --> 00:18:42.300]  是由仕途任命
[00:18:42.300 --> 00:18:45.300]  但如果我們看回這段經文的原文
[00:18:45.300 --> 00:18:48.300]  分別說到
[00:18:48.300 --> 00:18:51.300]  十二仕途的工作
[00:18:51.300 --> 00:18:54.300]  和七位被選出來的那幫弟兄的工作
[00:18:54.300 --> 00:18:57.300]  其實是用同一個字眼
[00:18:57.300 --> 00:19:00.300]  可以分別解釋爲服務
[00:19:00.300 --> 00:19:03.300]  或者是服務
[00:19:03.300 --> 00:19:06.300]  前者可能就是說一些話語的服務
[00:19:06.300 --> 00:19:09.300]  例如說道
[00:19:09.300 --> 00:19:12.300]  或者是一些模樣的工作
[00:19:12.300 --> 00:19:15.300]  後者的服務可能說的是
[00:19:15.300 --> 00:19:18.300]  在經文裏面管理飯食
[00:19:18.300 --> 00:19:21.300]  或者我們很多的admin層面的服務
[00:19:21.300 --> 00:19:24.300]  在這裏原文用同一個字來說
[00:19:24.300 --> 00:19:27.300]  就是爲了說這兩樣的服務
[00:19:27.300 --> 00:19:30.300]  這兩種的侍奉
[00:19:30.300 --> 00:19:33.300]  其實是同等的
[00:19:33.300 --> 00:19:36.300]  不是說其中一樣大於另一樣
[00:19:36.300 --> 00:19:39.300]  兩者同樣都是基督徒
[00:19:39.300 --> 00:19:42.300]  去服務神
[00:19:42.300 --> 00:19:45.300]  或者服務弟兄姊妹的一個途徑
[00:19:45.300 --> 00:19:48.300]  分別在於
[00:19:48.300 --> 00:19:51.300]  他對服務
[00:19:51.300 --> 00:19:54.300]  這個人他需要的是
[00:19:54.300 --> 00:19:57.300]  可能是不同的恩賜
[00:19:57.300 --> 00:20:00.300]  可能是有不同的呼召
[00:20:00.300 --> 00:20:03.300]  而當這個信仰羣體
[00:20:03.300 --> 00:20:06.300]  真的可以同心地按恩賜彼此服務
[00:20:06.300 --> 00:20:09.300]  那經文裏面的一個
[00:20:09.300 --> 00:20:12.300]  結果出來的就是神的道就是兄王起來
[00:20:12.300 --> 00:20:15.300]  邏車上應該是這樣
[00:20:15.300 --> 00:20:18.300]  不過當我再去想
[00:20:18.300 --> 00:20:21.300]  套回今天教會里面
[00:20:21.300 --> 00:20:24.300]  那我們其實是怎樣的呢?弟兄姊妹
[00:20:24.300 --> 00:20:27.300]  普遍的現象就是我們的弟兄姊妹
[00:20:27.300 --> 00:20:30.300]  對牧者、牧師、傳道人
[00:20:30.300 --> 00:20:33.300]  就會較爲尊重
[00:20:33.300 --> 00:20:36.300]  而對那些所謂服務的
[00:20:36.300 --> 00:20:39.300]  童工好、弟兄姊妹好
[00:20:39.300 --> 00:20:42.300]  我們就比較不客氣
[00:20:42.300 --> 00:20:45.300]  所以今天經文
[00:20:45.300 --> 00:20:48.300]  就在提醒我們一樣東西
[00:20:48.300 --> 00:20:51.300]  就是沒有一種服務比另一種好
[00:20:51.300 --> 00:20:54.300]  當中不同的是
[00:20:54.300 --> 00:20:57.300]  牽涉到的因此不同
[00:20:57.300 --> 00:21:00.300]  呼召不同
[00:21:00.300 --> 00:21:03.300]  所以弟兄姊妹你不要小看
[00:21:03.300 --> 00:21:06.300]  每一個侍奉光衛的弟兄姊妹
[00:21:06.300 --> 00:21:09.300]  反而我們其實要學的是
