
[00:00:00.000 --> 00:00:05.500]  好,第二天早晨,很高興和大家分享上帝的話語
[00:04:29.000 --> 00:04:32.000]  只有信他才行,信其他不行,唯獨他才行
[00:04:32.000 --> 00:04:34.000]  是不是這樣說
[00:04:34.000 --> 00:04:36.000]  所以有些人說,你這麼霸道
[00:04:36.000 --> 00:04:38.000]  我不聽,其他就行了
[00:04:38.000 --> 00:04:40.000]  我曾經聽過一些人這樣說
[00:04:40.000 --> 00:04:43.000]  我對上天堂沒什麼興趣
[00:04:43.000 --> 00:04:45.000]  我不入地獄,誰入地獄呢
[00:04:45.000 --> 00:04:48.000]  入地獄很好,這個就是耍你
[00:04:48.000 --> 00:04:50.000]  不是真的入地獄好的
[00:04:50.000 --> 00:04:54.000]  有些人就會有這樣的抗拒在裡面
[00:04:54.000 --> 00:04:57.000]  我想問問大家弟兄姊妹
[00:04:57.000 --> 00:05:00.000]  在你的認識裡面,或者在你的接觸裡面
[00:05:00.000 --> 00:05:03.000]  有些朋友或者家人
[00:05:03.000 --> 00:05:06.000]  他們拒絕信仰的理由是什麼呢
[00:05:06.000 --> 00:05:09.000]  不如這樣吧,我請你附近兩個或者三個一組
[00:05:09.000 --> 00:05:10.000]  你問一問對方
[00:05:10.000 --> 00:05:14.000]  你聽到一些人拒絕信仰的理由是什麼理由的
[00:05:14.000 --> 00:05:21.000]  是有什麼理由的
[00:05:21.000 --> 00:05:23.000]  你接觸的親人或者朋友
[00:05:23.000 --> 00:05:26.000]  他們拒絕信仰的理由是什麼理由的
[00:05:28.000 --> 00:05:30.000]  不如這樣吧
[00:05:30.000 --> 00:05:33.000]  有沒有人大聲一點在台下說出來
[00:05:33.000 --> 00:05:35.000]  他們拒絕信仰的理由是什麼理由的
[00:05:35.000 --> 00:05:38.000]  有沒有人夠膽大聲一點
[00:05:38.000 --> 00:05:42.000]  沒時間,對,我也沒空
[00:05:42.000 --> 00:05:44.000]  對,有點沒時間
[00:05:44.000 --> 00:05:47.000]  不拜祖先,對,我拜祖先
[00:05:47.000 --> 00:05:50.000]  如果我信耶穌不拜祖先,那他就不拒絕了
[00:05:50.000 --> 00:05:52.000]  還有沒有
[00:05:52.000 --> 00:05:56.000]  我聽不到
[00:05:57.000 --> 00:05:59.000]  很多人說要給錢
[00:05:59.000 --> 00:06:02.000]  這個真的很多時候都聽到最多
[00:06:02.000 --> 00:06:04.000]  要給錢我不理了
[00:06:04.000 --> 00:06:06.000]  可能大家都發覺
[00:06:06.000 --> 00:06:09.000]  原來他們有這樣的印象在心裡面
[00:06:09.000 --> 00:06:11.000]  所以當你跟他們分享的時候
[00:06:11.000 --> 00:06:14.000]  他們就耍手拎頭,不要跟我說了
[00:06:14.000 --> 00:06:16.000]  我們需要知道的時候
[00:06:16.000 --> 00:06:19.000]  我們要幫助他們怎樣去改變
[00:06:19.000 --> 00:06:21.000]  先看聖經
[00:06:21.000 --> 00:06:25.000]  聖經說,之前他們是害怕的
[00:06:25.000 --> 00:06:27.000]  但聖經看下去,描述說怎麼樣
[00:06:27.000 --> 00:06:30.000]  後來他們改變了,喜歡了
[00:06:30.000 --> 00:06:35.000]  他們就喜歡了
[00:06:35.000 --> 00:06:38.000]  甚至可以加入這個群體
[00:06:38.000 --> 00:06:41.000]  聖經說,讚美神,得眾民的喜愛
[00:06:41.000 --> 00:06:44.000]  主張得救的人,天天加急貪
[00:06:44.000 --> 00:06:46.000]  起初他們很害怕
[00:06:46.000 --> 00:06:48.000]  但後來怎麼樣
[00:06:48.000 --> 00:06:51.000]  又喜歡這個教會群體
[00:06:51.000 --> 00:06:54.000]  最後成為這個群體的一份子
[00:06:54.000 --> 00:06:56.000]  究竟發生了什麼事
[00:06:56.000 --> 00:06:58.000]  最初很害怕這個群體出現
[00:06:58.000 --> 00:06:59.000]  怕他們會騙錢
[00:06:59.000 --> 00:07:01.000]  突然間,沒多久,一段時間後
[00:07:01.000 --> 00:07:04.000]  欣賞他們,自立他們
[00:07:04.000 --> 00:07:05.000]  再進一步說
[00:07:05.000 --> 00:07:08.000]  我都願意成為這個群體的一份子
[00:07:08.000 --> 00:07:11.000]  中間發生了什麼事情
[00:07:11.000 --> 00:07:14.000]  聖經告訴我們
[00:07:14.000 --> 00:07:17.000]  當中有基督徒聚集在一起的生活
[00:07:17.000 --> 00:07:20.000]  他們將自己的家財買了之後
[00:07:20.000 --> 00:07:24.000]  分發給一些有需要的人
[00:07:24.000 --> 00:07:26.000]  讓他們得到幫助
[00:07:26.000 --> 00:07:29.000]  甚至聚集在一起的團契生活
[00:07:29.000 --> 00:07:32.000]  大家很坦誠,很真誠
[00:07:32.000 --> 00:07:33.000]  真心的交往
[00:07:33.000 --> 00:07:36.000]  純粹存在一個歡喜快樂的心
[00:07:36.000 --> 00:07:38.000]  以致外面的人看到的時候
[00:07:38.000 --> 00:07:41.000]  都覺得這個群體很特別
[00:07:41.000 --> 00:07:44.000]  起初抗拒,了解多一點的時候
[00:07:44.000 --> 00:07:46.000]  都欣賞
[00:07:46.000 --> 00:07:48.000]  慢慢發生的時候
[00:07:48.000 --> 00:07:51.000]  他們覺得,我都想成為一份子
[00:07:51.000 --> 00:07:55.000]  好像有那種團契,契物在裏面
[00:07:55.000 --> 00:07:59.000]  在早期,18世紀裏面
[00:07:59.000 --> 00:08:02.000]  有一個歷史學家
[00:08:02.000 --> 00:08:04.000]  叫做Edward Gibbon
[00:08:04.000 --> 00:08:06.000]  他寫了一本歷史巨註
[00:08:06.000 --> 00:08:08.000]  叫做《羅馬帝國衰亡史》
[00:08:08.000 --> 00:08:11.000]  這個人本身對這個教都沒什麼好感
[00:08:11.000 --> 00:08:13.000]  不過當他寫這個《羅馬帝國衰亡史》的時候
[00:08:13.000 --> 00:08:15.000]  裏面一定要提到基督教的傳播
[00:08:15.000 --> 00:08:17.000]  因為基督教在羅馬帝國裏面
[00:08:17.000 --> 00:08:20.000]  傳播得很遠很廣
[00:08:20.000 --> 00:08:22.000]  在當中裏面,他講了有五個原因
[00:08:22.000 --> 00:08:24.000]  為什麼基督教在當中裏面
[00:08:24.000 --> 00:08:26.000]  傳播得這麼好、這麼廣
[00:08:26.000 --> 00:08:28.000]  其中第五個原因是什麼
[00:08:28.000 --> 00:08:31.000]  就是基督徒那種相生相愛的團契生活
[00:08:31.000 --> 00:08:35.000]  令到一些未信主的人很有吸引
[00:08:35.000 --> 00:08:37.000]  他就舉了一個例子
[00:08:37.000 --> 00:08:39.000]  當時教會裏面有些有錢的人
[00:08:39.000 --> 00:08:42.000]  譬如教父巴西樓和安波羅修
[00:08:42.000 --> 00:08:44.000]  他們都是有錢的人
[00:08:44.000 --> 00:08:47.000]  但是當時因為撒金走國的饑荒
[00:08:47.000 --> 00:08:50.000]  他們願意變賣自己的家業
[00:08:50.000 --> 00:08:53.000]  然後把錢分配給一些有需要的人
[00:08:53.000 --> 00:08:55.000]  照顧一些貧窮的人
[00:08:55.000 --> 00:08:57.000]  他不單止是照顧
[00:08:57.000 --> 00:09:00.000]  有時他們甚至禁食,省錢的時候
[00:09:00.000 --> 00:09:02.000]  分給了一些人
[00:09:02.000 --> 00:09:04.000]  他不單止說是我教會的人
[00:09:04.000 --> 00:09:05.000]  我就會照顧的
[00:09:05.000 --> 00:09:07.000]  他連一些不是回教會的人
[00:09:07.000 --> 00:09:10.000]  他都樂意照顧那些人
[00:09:10.000 --> 00:09:15.000]  當時的皇帝尤利安看到這樣的情況都很驚訝
[00:09:15.000 --> 00:09:18.000]  覺得這些基督徒、這些加利利人
[00:09:18.000 --> 00:09:21.000]  他們不單止照顧他們自己的人
[00:09:21.000 --> 00:09:24.000]  連我們自己的人都竟然照顧
[00:09:24.000 --> 00:09:31.000]  於是還要下令給當時的義教祭司
[00:09:31.000 --> 00:09:33.000]  都要學基督徒這樣
[00:09:33.000 --> 00:09:35.000]  這樣來服侍人
[00:09:35.000 --> 00:09:38.000]  在著作裏面他也繼續介紹
[00:09:38.000 --> 00:09:40.000]  在主後的263年
[00:09:40.000 --> 00:09:42.000]  在亞歷山大這個城市裏面
[00:09:42.000 --> 00:09:44.000]  發生了一場瘟疫
[00:09:44.000 --> 00:09:46.000]  這場瘟疫導致很多人的死亡
[00:09:46.000 --> 00:09:49.000]  但當時一些基督徒的弟兄
[00:09:49.000 --> 00:09:52.000]  他們又顯示出一種極度的人愛
[00:09:52.000 --> 00:09:54.000]  他們互相鼓勵
[00:09:54.000 --> 00:09:57.000]  勇敢無懼地來探望病者
[00:09:57.000 --> 00:09:59.000]  照顧他們、服侍他們
[00:09:59.000 --> 00:10:02.000]  甚至他們甘心染上這個疾病
[00:10:02.000 --> 00:10:03.000]  受到痛苦
[00:10:03.000 --> 00:10:06.000]  仍然都去照顧那些病者
[00:10:06.000 --> 00:10:09.000]  甚至有些人因此緣故染疫
[00:10:09.000 --> 00:10:11.000]  最後離開了世界
[00:10:11.000 --> 00:10:15.000]  基督徒那種極人愛的表現
[00:10:15.000 --> 00:10:18.000]  令到當時社會裏面的人
[00:10:18.000 --> 00:10:19.000]  看到的時候
[00:10:19.000 --> 00:10:22.000]  感覺到相當的吸引力
[00:10:22.000 --> 00:10:23.000]  弟兄姊妹
[00:10:23.000 --> 00:10:25.000]  教會生存在一個社區裏面
[00:10:25.000 --> 00:10:27.000]  或者基督徒生存在社區裏面
[00:10:27.000 --> 00:10:29.000]  那些人就在觀察著你
[00:10:29.000 --> 00:10:31.000]  看著你、望著你
[00:10:31.000 --> 00:10:32.000]  他們起初的時候
[00:10:32.000 --> 00:10:33.000]  對你是一個什麼印象
[00:10:33.000 --> 00:10:34.000]  或者對教會有什麼印象
[00:10:34.000 --> 00:10:35.000]  可能是一些抗拒
[00:10:35.000 --> 00:10:36.000]  或者不良的印象
[00:10:36.000 --> 00:10:38.000]  但是當他看清楚了
[00:10:38.000 --> 00:10:40.000]  你的實在是怎麼樣
[00:10:40.000 --> 00:10:42.000]  你那份的相親相愛
[00:10:42.000 --> 00:10:43.000]  那份的服侍
[00:10:43.000 --> 00:10:44.000]  不是單單自己
[00:10:44.000 --> 00:10:45.000]  顧及其他人的時候
[00:10:45.000 --> 00:10:49.000]  漸漸他們改變了印象
[00:10:49.000 --> 00:10:51.000]  開始欣賞這些基督徒
[00:10:51.000 --> 00:10:54.000]  這間教會都挺好的
[00:10:54.000 --> 00:10:56.000]  再觀察一段日子發覺
[00:10:56.000 --> 00:10:58.000]  他們那種表現
[00:10:58.000 --> 00:10:59.000]  令我很欣賞之餘
[00:10:59.000 --> 00:11:01.000]  我都想成為一份子
[00:11:01.000 --> 00:11:02.000]  所以在當中裏面
[00:11:02.000 --> 00:11:03.000]  會看到一樣東西
[00:11:03.000 --> 00:11:05.000]  是一個過程
[00:11:05.000 --> 00:11:07.000]  一個人順著一個過程
[00:11:07.000 --> 00:11:08.000]  可能開初的時候
[00:11:08.000 --> 00:11:09.000]  他有些不良的印象
[00:11:09.000 --> 00:11:10.000]  或者是懼怕
[00:11:10.000 --> 00:11:11.000]  或者抗拒的印象
[00:11:11.000 --> 00:11:13.000]  但是當他接觸得久的時候
[00:11:13.000 --> 00:11:14.000]  觀察得久的時候
[00:11:14.000 --> 00:11:17.000]  他放下了這些懼怕
[00:11:17.000 --> 00:11:19.000]  有一份接納的心
[00:11:19.000 --> 00:11:20.000]  接納了的時候
[00:11:20.000 --> 00:11:21.000]  當他再觀察
[00:11:21.000 --> 00:11:23.000]  認識多這個群體的時候
[00:11:23.000 --> 00:11:26.000]  他會覺得欣賞這個群體
[00:11:26.000 --> 00:11:27.000]  那麼愛人
[00:11:27.000 --> 00:11:28.000]  那麼關懷人
[00:11:28.000 --> 00:11:30.000]  到最後
[00:11:30.000 --> 00:11:33.000]  他願意說 我都想成為一份子
[00:11:33.000 --> 00:11:35.000]  這樣去服侍
[00:11:35.000 --> 00:11:38.000]  關係報道的目的是什麼
[00:11:38.000 --> 00:11:39.000]  就是幫助對方
[00:11:39.000 --> 00:11:41.000]  去對順一個印象
[00:11:41.000 --> 00:11:42.000]  由不良好的
[00:11:42.000 --> 00:11:43.000]  可能是負面的印象
[00:11:43.000 --> 00:11:45.000]  來改善
[00:11:45.000 --> 00:11:47.000]  可能令到整個零
[00:11:47.000 --> 00:11:49.000]  意思就是可以接納了
[00:11:49.000 --> 00:11:51.000]  進一步改善去欣賞
[00:11:51.000 --> 00:11:52.000]  整個過程裏面
[00:11:52.000 --> 00:11:54.000]  有時候我們稱呼這些叫什麼
[00:11:54.000 --> 00:12:00.000]  垂草 翻譜 或者叫播種的功夫
[00:12:00.000 --> 00:12:02.000]  信主是一個過程
[00:12:02.000 --> 00:12:03.000]  期間我們需要
[00:12:03.000 --> 00:12:05.000]  將對方對信仰的不良印象
[00:12:05.000 --> 00:12:06.000]  由負面
[00:12:06.000 --> 00:12:08.000]  慢慢來改善
[00:12:08.000 --> 00:12:09.000]  接納這個信仰
[00:12:09.000 --> 00:12:11.000]  然後去欣賞
[00:12:11.000 --> 00:12:12.000]  再下一步
[00:12:12.000 --> 00:12:14.000]  他有機會來接受
[00:12:14.000 --> 00:12:15.000]  而整個過程
[00:12:15.000 --> 00:12:18.000]  需要多長時間
[00:12:18.000 --> 00:12:19.000]  不知道
[00:12:19.000 --> 00:12:21.000]  因為不知道你的對象是怎樣
[00:12:21.000 --> 00:12:22.000]  有些對象很容易
[00:12:22.000 --> 00:12:24.000]  有些對象可能很抗拒
[00:12:24.000 --> 00:12:26.000]  需要很長的時間
[00:12:26.000 --> 00:12:27.000]  但是
[00:12:27.000 --> 00:12:29.000]  這個是關係在先
[00:12:29.000 --> 00:12:31.000]  如果還沒有搞好關係
[00:12:31.000 --> 00:12:33.000]  坐下來立刻跟你說福音
[00:12:33.000 --> 00:12:35.000]  他都不會接受
[00:12:35.000 --> 00:12:36.000]  他還會抗拒
[00:12:36.000 --> 00:12:37.000]  覺得你很麻煩
[00:12:37.000 --> 00:12:38.000]  又要跟我說耶穌
[00:12:38.000 --> 00:12:39.000]  阻礙我
[00:12:39.000 --> 00:12:40.000]  浪費我的時間
[00:12:40.000 --> 00:12:41.000]  是不是
[00:12:41.000 --> 00:12:42.000]  所以我提醒姐妹
[00:12:42.000 --> 00:12:44.000]  關係的建立是很重要的
[00:12:44.000 --> 00:12:45.000]  你想一想
[00:12:45.000 --> 00:12:46.000]  你身邊裏面的
[00:12:46.000 --> 00:12:47.000]  會不會有些朋友
[00:12:47.000 --> 00:12:48.000]  或者家人
[00:12:48.000 --> 00:12:49.000]  他們還沒有信任
[00:12:49.000 --> 00:12:52.000]  你需要將這個信仰帶給他們的時候
[00:12:52.000 --> 00:12:53.000]  是不是立刻坐下來
[00:12:53.000 --> 00:12:54.000]  跟他們說就可以呢
[00:12:54.000 --> 00:12:55.000]  不是
[00:12:55.000 --> 00:12:56.000]  是需要你
[00:12:56.000 --> 00:12:57.000]  在當中裏面
[00:12:57.000 --> 00:12:58.000]  做一些鬆土
[00:12:58.000 --> 00:13:00.000]  翻土的功夫
[00:13:00.000 --> 00:13:01.000]  就像這裏所說
[00:13:01.000 --> 00:13:02.000]  將一些
[00:13:02.000 --> 00:13:03.000]  可能對信仰上
[00:13:03.000 --> 00:13:04.000]  有些不好的地方
[00:13:04.000 --> 00:13:05.000]  印象的地方
[00:13:05.000 --> 00:13:07.000]  慢慢來改善
[00:13:07.000 --> 00:13:08.000]  要對這個信仰
[00:13:08.000 --> 00:13:09.000]  有一份的欣賞
[00:13:09.000 --> 00:13:12.000]  有一份的接納
[00:13:12.000 --> 00:13:14.000]  在我們基督教
[00:13:14.000 --> 00:13:15.000]  叫做
[00:13:15.000 --> 00:13:16.000]  來中國
[00:13:16.000 --> 00:13:18.000]  大概清朝中後期的時候
[00:13:18.000 --> 00:13:20.000]  剛剛那時候
[00:13:20.000 --> 00:13:22.000]  發生了鴉片戰爭
[00:13:22.000 --> 00:13:23.000]  多個跟中國
[00:13:23.000 --> 00:13:26.000]  簽了很多不平等條約
[00:13:26.000 --> 00:13:27.000]  因利成變
[00:13:27.000 --> 00:13:29.000]  全教士是外國人
[00:13:29.000 --> 00:13:30.000]  藉著這些條約
[00:13:30.000 --> 00:13:32.000]  進入了中國
[00:13:32.000 --> 00:13:33.000]  在當中
[00:13:33.000 --> 00:13:34.000]  並且裏面
[00:13:34.000 --> 00:13:36.000]  都容許建立教會
[00:13:36.000 --> 00:13:40.000]  開設學校
[00:13:40.000 --> 00:13:43.000]  或者做一些
[00:13:43.000 --> 00:13:45.000]  的服事工作
[00:13:45.000 --> 00:13:46.000]  但是
[00:13:46.000 --> 00:13:48.000]  對於中國人來說
[00:13:48.000 --> 00:13:49.000]  對於全教士
[00:13:49.000 --> 00:13:51.000]  就沒有什麼好感
[00:13:51.000 --> 00:13:52.000]  他們就會有一個
[00:13:52.000 --> 00:13:53.000]  這樣的稱呼
[00:13:53.000 --> 00:13:54.000]  覺得教會
[00:13:54.000 --> 00:13:55.000]  全教士
[00:13:55.000 --> 00:13:57.000]  應該是一個文化侵略
[00:13:57.000 --> 00:13:58.000]  是帝國主義
[00:13:58.000 --> 00:14:00.000]  入侵的工具
[00:14:00.000 --> 00:14:01.000]  在當中裏面
[00:14:01.000 --> 00:14:02.000]  亦都發生了
[00:14:02.000 --> 00:14:03.000]  衝突的事件
[00:14:03.000 --> 00:14:05.000]  甚至一些流血的事件
[00:14:05.000 --> 00:14:09.000]  稱之為教案
[00:14:09.000 --> 00:14:10.000]  當全教士來到中國裏面
[00:14:10.000 --> 00:14:11.000]  去傳福音
[00:14:11.000 --> 00:14:12.000]  通常教多一些
[00:14:12.000 --> 00:14:14.000]  都是比較基層的人士
[00:14:14.000 --> 00:14:15.000]  去接觸
[00:14:15.000 --> 00:14:16.000]  有些人信了主
[00:14:16.000 --> 00:14:17.000]  是很好的
[00:14:17.000 --> 00:14:18.000]  但是有些人信了主
[00:14:18.000 --> 00:14:20.000]  基督徒就一般般
[00:14:20.000 --> 00:14:21.000]  有時會嘻嘻哈哈
[00:14:21.000 --> 00:14:22.000]  覺得我後面
[00:14:22.000 --> 00:14:24.000]  有個外國人撐腰
[00:14:24.000 --> 00:14:25.000]  要嘻嘻哈哈
[00:14:25.000 --> 00:14:26.000]  那些中國人
[00:14:26.000 --> 00:14:27.000]  於是有些中國人
[00:14:27.000 --> 00:14:28.000]  就不喜歡
[00:14:28.000 --> 00:14:29.000]  這樣的態度
[00:14:29.000 --> 00:14:30.000]  覺得基督徒
[00:14:30.000 --> 00:14:31.000]  真的很差
[00:14:31.000 --> 00:14:32.000]  另外
[00:14:32.000 --> 00:14:33.000]  當有些基督徒
[00:14:33.000 --> 00:14:34.000]  信了主的時候
[00:14:34.000 --> 00:14:36.000]  可能在一條村裏面
[00:14:36.000 --> 00:14:37.000]  一條村裏面
[00:14:37.000 --> 00:14:38.000]  每年每日
[00:14:38.000 --> 00:14:39.000]  每年的時候
[00:14:39.000 --> 00:14:40.000]  都會有一個
[00:14:40.000 --> 00:14:41.000]  形神賽會
[00:14:41.000 --> 00:14:42.000]  就好像我們的長洲
[00:14:42.000 --> 00:14:44.000]  那些太平天照
[00:14:44.000 --> 00:14:46.000]  要做一個很長的
[00:14:46.000 --> 00:14:49.000]  幾天的拜祭的歡呼
[00:14:49.000 --> 00:14:50.000]  要錢的
[00:14:50.000 --> 00:14:52.000]  那些錢哪裏出來
[00:14:52.000 --> 00:14:55.000]  國家各戶給錢出來
[00:14:55.000 --> 00:14:56.000]  不只是籌備整個節目
[00:14:56.000 --> 00:14:58.000]  但是當信了主
[00:14:58.000 --> 00:15:00.000]  這些中國人信了主的時候
[00:15:00.000 --> 00:15:01.000]  給不給錢
[00:15:01.000 --> 00:15:03.000]  全教士覺得不需要給錢
[00:15:03.000 --> 00:15:05.000]  你不可以支持這種活動
[00:15:05.000 --> 00:15:07.000]  整條村的人說
[00:15:07.000 --> 00:15:09.000]  我搞這個形神賽會
[00:15:09.000 --> 00:15:10.000]  是祈求整條村
[00:15:10.000 --> 00:15:11.000]  風調雨順
[00:15:11.000 --> 00:15:12.000]  你都有份的
[00:15:12.000 --> 00:15:13.000]  你不夾錢
[00:15:13.000 --> 00:15:15.000]  就是要得到我們的庇佑
[00:15:15.000 --> 00:15:16.000]  那就很不開心
[00:15:16.000 --> 00:15:18.000]  加上後面有些鄉紳裏面
[00:15:18.000 --> 00:15:20.000]  做了一些手腳腳之後
[00:15:20.000 --> 00:15:21.000]  就導致了一些衝突
[00:15:21.000 --> 00:15:23.000]  甚至有些流血事件
[00:15:23.000 --> 00:15:25.000]  來發生
[00:15:25.000 --> 00:15:27.000]  全教士是一套很有愛心
[00:15:27.000 --> 00:15:29.000]  早期中國的時候裏面
[00:15:29.000 --> 00:15:31.000]  有時有些生小朋友殘疾的
[00:15:31.000 --> 00:15:32.000]  或者女孩子
[00:15:32.000 --> 00:15:33.000]  或者不是那麼好的時候
[00:15:33.000 --> 00:15:34.000]  他們會棄嬰
[00:15:34.000 --> 00:15:35.000]  就是不要她
[00:15:35.000 --> 00:15:36.000]  不要她的時候裏面
[00:15:36.000 --> 00:15:39.000]  團道又是恩爵的愛心
[00:15:39.000 --> 00:15:41.000]  也都看到生命的重要
[00:15:41.000 --> 00:15:43.000]  於是她會撿起小朋友回來
