
[00:00:00.000 --> 00:00:01.360]  教練再次感謝祢
[00:03:38.920 --> 00:03:44.160]  去將當馬成為一個懷疑的當馬
[00:03:44.160 --> 00:03:48.200]  但今天我們看回其他那三句
[00:03:48.200 --> 00:03:51.880]  它不只是說一句 它有四句對白
[00:03:51.880 --> 00:03:55.080]  所以今天我們嘗試從這四句對白中
[00:03:55.080 --> 00:03:58.000]  去看回當馬是一個怎樣的當馬
[00:03:58.000 --> 00:04:00.000]  是對我們今天的侍奉
[00:04:00.000 --> 00:04:01.760]  對我們今天作為基督徒
[00:04:01.760 --> 00:04:04.680]  甚至今天我們暫時還不是基督徒的朋友
[00:04:04.680 --> 00:04:05.920]  有甚麼提醒
[00:04:05.920 --> 00:04:07.640]  我覺得當馬很有趣
[00:04:07.640 --> 00:04:10.920]  我們嘗試讀它那四句對白
[00:04:10.920 --> 00:04:12.640]  準備 1 2 3
[00:04:12.640 --> 00:04:15.360]  當馬又稱為底土馬
[00:04:15.360 --> 00:04:18.440]  就對那同作門徒的說
[00:04:18.440 --> 00:04:21.680]  我們也去和他同死吧
[00:04:21.680 --> 00:04:24.160]  第一句說我要和耶穌同死
[00:04:24.160 --> 00:04:26.840]  第二句 當馬對他說
[00:04:26.840 --> 00:04:30.360]  主啊 我們不知道你往哪裡去
[00:04:30.360 --> 00:04:33.480]  怎麼知道哪條路呢?
[00:04:33.480 --> 00:04:37.160]  第三 那些門徒就對他說
[00:04:37.160 --> 00:04:39.720]  我們已經看見主了
[00:04:39.720 --> 00:04:44.200]  當馬卻說 我非看見他手上的釘痕
[00:04:44.200 --> 00:04:47.240]  用手指頭探日那釘痕
[00:04:47.240 --> 00:04:49.840]  也用手探日他的肋旁
[00:04:49.840 --> 00:04:51.720]  我總不信
[00:04:51.720 --> 00:04:56.280]  第四句 當馬說 我的主 我的神
[00:04:56.280 --> 00:04:59.240]  你看見沒有 四句的對白
[00:04:59.240 --> 00:05:02.840]  但我們很多時候只是強調在第三句
[00:05:02.840 --> 00:05:06.560]  是忽略了第一句 第二句和第四句
[00:05:06.560 --> 00:05:08.880]  今天我嘗試用這四句對白
[00:05:08.880 --> 00:05:13.040]  和大家分享他的三樣東西
[00:05:13.040 --> 00:05:14.600]  當馬是一個怎樣的使徒
[00:05:14.600 --> 00:05:20.840]  第一 我說他是一個願意付代價的使徒
[00:05:20.840 --> 00:05:22.480]  他願意付代價
[00:05:22.480 --> 00:05:24.960]  為什麼我說他願意付代價呢?
[00:05:24.960 --> 00:05:26.400]  因為他自己說
[00:05:26.400 --> 00:05:31.440]  耶穌說 我們不如和他一起去死
[00:05:31.440 --> 00:05:32.480]  為什麼會說這句話?
[00:05:32.480 --> 00:05:34.120]  為什麼無端端說這句話?
[00:05:34.120 --> 00:05:35.480]  我們很多時候看聖經
[00:05:35.480 --> 00:05:38.960]  我們不能單單用一句聖經去想很多事情
[00:05:38.960 --> 00:05:41.360]  我們一定要看上文 下理
[00:05:41.360 --> 00:05:44.080]  我們嘗試了解一下
[00:05:44.080 --> 00:05:48.080]  為什麼多瑪會說一句這樣的說話
[00:05:48.080 --> 00:05:49.560]  耶穌說 我和他一起去死
[00:05:49.560 --> 00:05:52.160]  有一幅地圖要給大家看一看
[00:05:52.160 --> 00:05:55.840]  要先明白地理環境
[00:05:55.840 --> 00:05:58.600]  大家看見這裡有個「八大尼」
[00:05:58.600 --> 00:06:00.080]  很小的字 不知道大家看不看得到
[00:06:00.080 --> 00:06:01.320]  我看得到 你們看不看得到?
[00:06:01.320 --> 00:06:02.440]  看得到 OK
[00:06:02.440 --> 00:06:03.800]  其實這裡也有個「八大尼」
[00:06:03.800 --> 00:06:06.600]  其實這裡有兩個「八大尼」
[00:06:06.600 --> 00:06:09.440]  但是這件事發生在這裡的「八大尼」
[00:06:09.440 --> 00:06:11.320]  這件事發生什麼事呢?
[00:06:11.320 --> 00:06:13.600]  發生在一個人叫拉薩路
[00:06:13.600 --> 00:06:16.200]  如果大家記得 他曾經死了
[00:06:16.200 --> 00:06:17.240]  在《約翰福音》第十一章
[00:06:17.240 --> 00:06:19.120]  耶穌去到「八大尼」
[00:06:19.120 --> 00:06:20.160]  去到墳墓面前
[00:06:20.160 --> 00:06:22.520]  將拉薩路和死女復活
[00:06:22.520 --> 00:06:24.440]  這是一個事蹟
[00:06:24.440 --> 00:06:26.600]  「八大尼」在這裡
[00:06:26.600 --> 00:06:29.520]  「八大尼」去到「八大尼」附近
[00:06:29.520 --> 00:06:31.240]  大概要走一天的時間
[00:06:31.240 --> 00:06:32.960]  在當時來說 一天行程
[00:06:32.960 --> 00:06:34.960]  耶穌當時在第十章
[00:06:34.960 --> 00:06:38.640]  記載他大概在這裡侍奉
[00:06:38.640 --> 00:06:40.760]  記得一天的行程
[00:06:40.760 --> 00:06:43.960]  由「八大尼」去到耶穌侍奉的地方
[00:06:43.960 --> 00:06:46.000]  當時有一個僕人
[00:06:46.000 --> 00:06:48.120]  拉薩路的僕人跟耶穌說
[00:06:48.120 --> 00:06:51.120]  拉薩路病了
[00:06:51.120 --> 00:06:53.640]  所以拉薩路病了的消息
[00:06:53.640 --> 00:06:55.880]  是從「八大尼」用了一天時間
[00:06:55.880 --> 00:06:57.160]  去到這裡跟耶穌說
[00:06:57.160 --> 00:06:58.960]  拉薩路病了
[00:06:58.960 --> 00:07:02.800]  但是耶穌在服侍的地方
[00:07:02.800 --> 00:07:04.040]  在約旦河東
[00:07:04.040 --> 00:07:05.840]  他繼續做了兩天的工作
[00:07:05.840 --> 00:07:07.480]  他沒有馬上離開
[00:07:07.480 --> 00:07:09.360]  他只是在這裡工作
[00:07:09.360 --> 00:07:10.800]  經過兩天之後
[00:07:10.800 --> 00:07:12.880]  他走了一天的路
[00:07:12.880 --> 00:07:15.400]  一天的路就回到「八大尼」
[00:07:15.400 --> 00:07:18.600]  總共來回四天
[00:07:18.600 --> 00:07:19.680]  一天去
[00:07:19.680 --> 00:07:21.720]  然後耶穌沒有離開兩天
[00:07:21.720 --> 00:07:24.000]  加一天回 就總共四天
[00:07:24.000 --> 00:07:27.440]  但聖經說拉薩路死了四天
[00:07:27.440 --> 00:07:29.600]  大家明白嗎?
[00:07:29.600 --> 00:07:30.960]  他死了四天
[00:07:30.960 --> 00:07:34.360]  所以過去很多牧師就說
[00:07:34.360 --> 00:07:37.240]  為什麼耶穌不會馬上去「八大尼」治療呢?
[00:07:37.240 --> 00:07:38.840]  大家明白嗎?
[00:07:38.840 --> 00:07:41.120]  耶穌為什麼會故意不去治療呢?
[00:07:41.120 --> 00:07:42.760]  有這樣的一個觀點
[00:07:42.760 --> 00:07:44.240]  但其實不是的
[00:07:44.240 --> 00:07:47.960]  原來當這個僕人離開「八大尼」
[00:07:47.960 --> 00:07:50.880]  去跟耶穌說拉薩路病了的時候
[00:07:50.880 --> 00:07:52.200]  一離開「八大尼」
[00:07:52.200 --> 00:07:54.000]  其實他已經死了
[00:07:54.000 --> 00:07:55.280]  死人了
[00:07:55.280 --> 00:07:57.320]  所以問題是什麼?
[00:07:57.320 --> 00:08:00.120]  問題是昔日沒有WhatsApp
[00:08:00.120 --> 00:08:01.560]  如果有WhatsApp就沒問題了
[00:08:01.560 --> 00:08:04.440]  死了就不用去了
[00:08:04.440 --> 00:08:05.840]  沒有WhatsApp
[00:08:05.840 --> 00:08:08.080]  當時環境沒有這樣的科技
[00:08:08.080 --> 00:08:11.560]  所以他去了以為拉薩路病了
[00:08:11.560 --> 00:08:13.040]  但耶穌已經知道了
[00:08:13.040 --> 00:08:14.400]  耶穌說他睡了
[00:08:14.400 --> 00:08:17.040]  他睡了就像死在後面一樣
[00:08:17.040 --> 00:08:19.640]  病睡了很自然
[00:08:19.640 --> 00:08:21.440]  病肯定會睡
[00:08:21.440 --> 00:08:24.360]  然後耶穌就說他死了
[00:08:24.360 --> 00:08:26.280]  他已經死了
[00:08:26.280 --> 00:08:28.200]  以致在這樣的背景
[00:08:28.200 --> 00:08:29.760]  我們去看
[00:08:29.760 --> 00:08:32.440]  多瑪就說了一句話
[00:08:32.440 --> 00:08:33.880]  為什麼他會說這句話
[00:08:33.880 --> 00:08:35.720]  在這樣的背景裡面
[00:08:35.720 --> 00:08:37.600]  原來很多解經家
[00:08:37.600 --> 00:08:39.280]  很多學者就說
[00:08:39.280 --> 00:08:41.760]  約翰福音十一章
[00:08:41.760 --> 00:08:43.640]  拉薩路復活的十一章
[00:08:43.640 --> 00:08:45.120]  是一個分水嶺
[00:08:45.120 --> 00:08:47.720]  是約翰福音的一個分水嶺
[00:08:47.720 --> 00:08:49.240]  前面那十章
[00:08:49.240 --> 00:08:51.920]  是記載了耶穌大部分的時間
[00:08:51.920 --> 00:08:53.800]  大部分的工作
[00:08:53.800 --> 00:08:55.280]  而去到十一章之後
[00:08:55.280 --> 00:08:58.280]  差不多只是去到最後一星期的工作
[00:08:58.280 --> 00:09:00.200]  這個分水嶺的特別之處
[00:09:00.200 --> 00:09:02.000]  就由第一章到第十章
[00:09:02.000 --> 00:09:03.320]  約翰很有趣
[00:09:03.320 --> 00:09:07.280]  他用了施洗約翰作為一個很重要的人物
[00:09:07.280 --> 00:09:09.320]  因為第一章結了施洗約翰
[00:09:09.320 --> 00:09:11.040]  到第十章結尾的時候
[00:09:11.040 --> 00:09:13.800]  他仍然用了施洗約翰作為一個註腳
[00:09:13.800 --> 00:09:14.640]  換言之
[00:09:14.640 --> 00:09:17.000]  耶穌的侍奉
[00:09:17.000 --> 00:09:19.960]  是和施洗約翰無法分割的
[00:09:19.960 --> 00:09:23.160]  因為施洗約翰是耶穌基督的先鋒
[00:09:23.160 --> 00:09:24.600]  他們是親戚又是先鋒
[00:09:24.600 --> 00:09:26.240]  他預備了耶穌基督
[00:09:26.240 --> 00:09:27.840]  踏進去一個侍奉
[00:09:27.840 --> 00:09:29.160]  而去到最後一星期
[00:09:29.160 --> 00:09:31.000]  差不多去到十一章
[00:09:31.000 --> 00:09:36.560]  就出現了拉秀路從死裡復活
[00:09:36.560 --> 00:09:38.040]  很有趣
[00:09:38.040 --> 00:09:40.280]  由第一章到第十章
[00:09:40.280 --> 00:09:41.360]  大部分的時間
[00:09:41.360 --> 00:09:42.400]  是耶穌的侍奉
[00:09:42.400 --> 00:09:43.880]  耶穌的工作
[00:09:43.880 --> 00:09:44.960]  用今天來說
[00:09:44.960 --> 00:09:49.240]  其實耶穌真的得罪人多
[00:09:49.240 --> 00:09:52.000]  很多人都想置耶穌於死地
[00:09:52.000 --> 00:09:53.240]  在馬克福音
[00:09:53.240 --> 00:09:54.520]  差不多第一第二章
[00:09:54.520 --> 00:09:55.800]  耶穌一出來的時候
[00:09:55.800 --> 00:09:57.880]  很多人已經覺得這個人一定要死
[00:09:57.880 --> 00:10:01.400]  已經開始部署要耶穌死
[00:10:01.400 --> 00:10:02.120]  所以你發覺
[00:10:02.120 --> 00:10:03.600]  整個耶穌的生平當中
[00:10:03.600 --> 00:10:05.720]  絕大部分地方都是說
[00:10:05.720 --> 00:10:08.600]  人們試探耶穌
[00:10:08.600 --> 00:10:10.760]  希望找到一樣東西
[00:10:10.760 --> 00:10:13.880]  可以將耶穌置於死地
[00:10:13.880 --> 00:10:17.760]  去到最後的時候
[00:10:17.760 --> 00:10:21.360]  差不多去到最後的尾聲的時候
[00:10:21.360 --> 00:10:22.160]  很多人都知道
[00:10:22.160 --> 00:10:25.200]  耶穌已經是一個王
[00:10:25.200 --> 00:10:28.520]  當然這個王不是我們今天人的王
[00:10:28.520 --> 00:10:32.640]  以致整個耶路撒冷的宗教領袖
[00:10:32.640 --> 00:10:34.280]  開始害怕
[00:10:34.280 --> 00:10:35.880]  因為耶穌不行
[00:10:35.880 --> 00:10:38.280]  再讓他下去一定不行
[00:10:38.280 --> 00:10:39.520]  還說自己是王
[00:10:39.520 --> 00:10:41.680]  搞不定
[00:10:41.680 --> 00:10:43.440]  在一個這樣的環境
[00:10:43.440 --> 00:10:44.480]  忽然之間
[00:10:44.480 --> 00:10:46.640]  伯達尼有一個消息
[00:10:46.640 --> 00:10:50.200]  拉秀路病了
[00:10:50.200 --> 00:10:52.360]  然後死了
[00:10:52.360 --> 00:10:57.000]  但是耶穌就說我們要去伯達尼
[00:10:57.000 --> 00:10:57.920]  那些門徒說什麼?
[00:10:57.920 --> 00:10:59.760]  如果看回第十一章
[00:10:59.760 --> 00:11:00.400]  那些門徒就說
[00:11:00.400 --> 00:11:01.640]  你不要去
[00:11:01.640 --> 00:11:03.200]  千萬不要去
[00:11:03.200 --> 00:11:05.760]  因為在耶路撒冷的人
[00:11:05.760 --> 00:11:09.760]  會下來用石頭打死你
[00:11:09.760 --> 00:11:11.760]  耶路撒冷去伯達尼
[00:11:11.760 --> 00:11:14.160]  很近
[00:11:14.160 --> 00:11:16.200]  可能一個小時去到
[00:11:16.200 --> 00:11:17.920]  他說千萬不要去
[00:11:17.920 --> 00:11:20.240]  因為在耶路撒冷的長老
[00:11:20.240 --> 00:11:22.400]  會用石頭打死你
[00:11:22.400 --> 00:11:23.840]  耶穌說不行我要去
[00:11:23.840 --> 00:11:26.200]  因為耶穌在說我要去的時候
[00:11:26.200 --> 00:11:28.760]  多瑪就說了一句話
[00:11:28.760 --> 00:11:30.480]  不如我們和你一起去
[00:11:30.480 --> 00:11:31.800]  死吧
[00:11:31.800 --> 00:11:33.160]  弟兄姊妹
[00:11:33.160 --> 00:11:36.040]  這個說話如果用今天的術語來說
[00:11:36.040 --> 00:11:37.600]  今天的新譯本
[00:11:37.600 --> 00:11:38.320]  他就說
[00:11:38.320 --> 00:11:39.320]  去吧
[00:11:39.320 --> 00:11:40.440]  要是死
[00:11:40.440 --> 00:11:44.680]  也讓我們跟老師一塊死
[00:11:44.680 --> 00:11:46.480]  他真的這樣說
[00:11:46.480 --> 00:11:48.760]  當然我們又要說
[00:11:48.760 --> 00:11:50.280]  為什麼要四天
[00:11:50.280 --> 00:11:52.680]  因為猶太人的觀點
[00:11:52.680 --> 00:11:54.200]  死了三天
[00:11:54.200 --> 00:11:55.720]  原來人死了三天
[00:11:55.720 --> 00:11:59.000]  靈魂還在旁邊走來走去
[00:11:59.000 --> 00:12:00.440]  他這樣說
[00:12:00.440 --> 00:12:02.640]  還有機會進入他的身體
[00:12:02.640 --> 00:12:03.880]  但到第四天
[00:12:03.880 --> 00:12:05.880]  就魂飛魄散了
[00:12:05.880 --> 00:12:07.920]  所以到第四天就真的死了
[00:12:07.920 --> 00:12:08.920]  所以很明顯
[00:12:08.920 --> 00:12:11.200]  耶穌去拉撒路墳墓的時候
[00:12:11.200 --> 00:12:12.320]  吩咐他出來的時候
[00:12:12.320 --> 00:12:13.440]  嘩
[00:12:13.440 --> 00:12:14.720]  很厲害
[00:12:14.720 --> 00:12:15.960]  我以前也說過
[00:12:15.960 --> 00:12:18.320]  如果我們去安息禮拜
[00:12:18.320 --> 00:12:21.480]  我們做牧師很喜歡說
[00:12:21.480 --> 00:12:22.920]  復活在我
[00:12:22.920 --> 00:12:24.600]  生命也在我
[00:12:24.600 --> 00:12:26.280]  雖然死了也非復活
[00:12:26.280 --> 00:12:27.280]  一說完之後他起身
[00:12:27.280 --> 00:12:28.680]  你會見到什麼
[00:12:28.680 --> 00:12:30.320]  嘩 馬上走
[00:12:30.320 --> 00:12:31.040]  不是我起身
[00:12:31.040 --> 00:12:34.720]  是那個死者起身
[00:12:34.720 --> 00:12:37.360]  我們會害怕
[00:12:37.360 --> 00:12:38.440]  其實我們很多時候說話
[00:12:38.440 --> 00:12:40.120]  我們自己不相信
[00:12:40.120 --> 00:12:42.240]  我們說死了還復活
[00:12:42.240 --> 00:12:43.880]  我們不相信
[00:12:43.880 --> 00:12:45.120]  但耶穌就讓我們看到
[00:12:45.120 --> 00:12:46.120]  他真的死了
[00:12:46.120 --> 00:12:47.400]  四天
[00:12:47.400 --> 00:12:50.600]  但他會從墳墓還出來
[00:12:50.600 --> 00:12:53.120]  就在這樣的環境
[00:12:53.120 --> 00:12:56.040]  耶穌說我們要去
[00:12:56.040 --> 00:12:57.360]  門徒不讓他去
[00:12:57.360 --> 00:12:58.680]  我要去
[00:12:58.680 --> 00:12:59.520]  就因為這樣
[00:12:59.520 --> 00:13:00.400]  當晚就說
[00:13:00.400 --> 00:13:02.840]  不如我們和他一起死
[00:13:02.840 --> 00:13:04.960]  我昨天就問了弟兄姊妹
[00:13:04.960 --> 00:13:05.640]  我說弟兄姊妹
[00:13:05.640 --> 00:13:06.800]  如果我今天去死
[00:13:06.800 --> 00:13:09.240]  你們會不會和我一起去死
[00:13:09.240 --> 00:13:13.640]  下面的弟兄姊妹很誠實
[00:13:13.640 --> 00:13:15.120]  為什麼要和他一起死
[00:13:15.120 --> 00:13:17.440]  為什麼要和他一起死
[00:13:17.440 --> 00:13:20.000]  他只說了四句對白
[00:13:20.000 --> 00:13:21.320]  彼得說就不出奇
[00:13:21.320 --> 00:13:23.920]  彼得經常說話
[00:13:23.920 --> 00:13:25.880]  但當晚說就不簡單
[00:13:25.880 --> 00:13:27.560]  他不是說亂來
[00:13:27.560 --> 00:13:29.880]  所以這件事讓我們有兩方面反省
[00:13:29.880 --> 00:13:31.280]  第一方面我覺得
[00:13:31.280 --> 00:13:33.680]  對未信耶穌的朋友有一個反省
[00:13:33.680 --> 00:13:34.680]  有什麼反省
[00:13:34.680 --> 00:13:36.520]  我自己侍奉了四十多年
[00:13:36.520 --> 00:13:37.880]  我有機會傳福音的時候
[00:13:37.880 --> 00:13:41.920]  都聽到很多人不同的原因不信耶穌
[00:13:41.920 --> 00:13:43.560]  其中一個原因是
[00:13:43.560 --> 00:13:47.120]  我做得不夠好
[00:13:47.120 --> 00:13:48.400]  我很害怕信耶穌
[00:13:48.400 --> 00:13:50.440]  我的行為見證影響了耶穌
[00:13:50.440 --> 00:13:53.000]  這是一個很偉大的原因
[00:13:53.000 --> 00:13:54.600]  我做得不夠好
[00:13:54.600 --> 00:13:55.120]  第二
[00:13:55.120 --> 00:13:57.320]  我對神未必認識很深
[00:13:57.320 --> 00:13:58.880]  讓我先認識多一點
[00:13:58.880 --> 00:14:01.160]  也是一個很正確的原因
[00:14:01.160 --> 00:14:02.560]  第三
[00:14:02.560 --> 00:14:03.680]  這是我最近聽到的
[00:14:03.680 --> 00:14:04.840]  因為我去探望一個人
[00:14:04.840 --> 00:14:05.920]  他最近跟我說
[00:14:05.920 --> 00:14:08.240]  我其實很認真的
[00:14:08.240 --> 00:14:11.120]  因為我要很認真對這個信仰
[00:14:11.120 --> 00:14:13.760]  所以我暫時不信
[00:14:13.760 --> 00:14:15.720]  都是很好的原因
[00:14:15.720 --> 00:14:16.840]  但有時候我都會這樣
[00:14:16.840 --> 00:14:19.640]  究竟我們要認識神多少才信耶穌
[00:14:19.640 --> 00:14:22.360]  究竟我的行為要去到什麼情況
[00:14:22.360 --> 00:14:24.000]  我才成為一個基督徒
[00:14:24.000 --> 00:14:27.480]  究竟我的見證是否要去到一個很完美的情況
[00:14:27.480 --> 00:14:29.280]  我才能成為基督徒
[00:14:29.280 --> 00:14:30.080]  不
[00:14:30.080 --> 00:14:31.120]  正是相反
[00:14:31.120 --> 00:14:32.480]  因為我不完美
[00:14:32.480 --> 00:14:36.000]  我需要耶穌幫我走在完美路上
[00:14:36.000 --> 00:14:37.120]  因為我不認識神
[00:14:37.120 --> 00:14:40.160]  我要神幫助我去認識祂更深
[00:14:40.160 --> 00:14:42.920]  就因為這個信仰這麼嚴謹
[00:14:42.920 --> 00:14:44.080]  我要快點去信
[00:14:44.080 --> 00:14:48.400]  讓我更加嚴謹去認識這個神
[00:14:48.400 --> 00:14:50.200]  多瑪很有趣
[00:14:50.200 --> 00:14:51.880]  她說話不多
[00:14:51.880 --> 00:14:53.840]  但給我的反省是
[00:14:53.840 --> 00:14:57.360]  她看著耶穌兩年多三年
[00:14:57.360 --> 00:14:59.040]  她知道耶穌是誰
[00:14:59.040 --> 00:15:02.280]  她肯跟耶穌一起去死
[00:15:02.280 --> 00:15:05.320]  對我們信徒來說更加要提醒我們
[00:15:05.320 --> 00:15:06.880]  今日我的光景
[00:15:06.880 --> 00:15:08.680]  我今日現在的光景
[00:15:08.680 --> 00:15:14.640]  我有沒有一個心去為主而死
[00:15:14.640 --> 00:15:16.000]  當然我們很偉大
[00:15:16.000 --> 00:15:18.440]  我說說而已
[00:15:18.440 --> 00:15:20.080]  我都未敢說
[00:15:20.080 --> 00:15:21.000]  為什麼
[00:15:21.000 --> 00:15:24.400]  因為我有孫
[00:15:24.400 --> 00:15:25.760]  弟兄姊妹
[00:15:25.760 --> 00:15:27.320]  我都不敢說
[00:15:27.320 --> 00:15:29.160]  但我要反省
[00:15:29.160 --> 00:15:31.720]  究竟今日在我的信仰路上
[00:15:31.720 --> 00:15:34.280]  我願意為主付出多少
[00:15:34.280 --> 00:15:35.560]  這個時候
[00:15:35.560 --> 00:15:37.120]  我要問自己
[00:15:37.120 --> 00:15:39.360]  沒有一個答案
[00:15:39.360 --> 00:15:42.520]  是我們自己要去反思
[00:15:42.520 --> 00:15:45.400]  但多瑪夠膽說
[00:15:45.400 --> 00:15:47.280]  我們的老師去死
[00:15:47.280 --> 00:15:50.240]  不如我們跟他一起死吧
[00:15:50.240 --> 00:15:51.600]  第二
[00:15:51.600 --> 00:15:54.000]  她是一個求真的人
[00:15:54.000 --> 00:15:57.200]  有一個說話很值得我們反省
[00:15:57.200 --> 00:16:00.160]  要明白為什麼多瑪說這些話
[00:16:00.160 --> 00:16:01.320]  第一句
[00:16:01.320 --> 00:16:02.320]  多瑪對她說
[00:16:02.320 --> 00:16:03.040]  主啊
[00:16:03.040 --> 00:16:05.080]  我不知道你往哪裡去
