
[00:00:00.000 --> 00:00:04.240]  剛才說過,我會以蘇羅的家庭事件簿和大家分享
[00:09:03.680 --> 00:09:06.880]  為什麼把工作 個人使命 侍奉放在一起呢
[00:09:06.880 --> 00:09:10.080]  因為這都是有關個人的事情
[00:09:10.080 --> 00:09:13.680]  而家庭是整個家庭比較不同
[00:09:13.680 --> 00:09:17.480]  而神 說的是個人使命
[00:09:17.480 --> 00:09:21.880]  神給每一個人都有一個使命
[00:09:21.880 --> 00:09:25.480]  在生命上我們要尋找神給我們的使命
[00:09:25.480 --> 00:09:29.480]  找到之後我們都是忠於這個使命
[00:09:29.480 --> 00:09:32.480]  這是很個人化 大家要留意
[00:09:32.480 --> 00:09:34.080]  有少少的解釋
[00:09:34.080 --> 00:09:36.280]  如果擺得不好
[00:09:36.280 --> 00:09:40.880]  很多時候都會成為家庭成員之間的不和
[00:09:40.880 --> 00:09:42.280]  事實上的爭拗
[00:09:42.280 --> 00:09:46.480]  同時互相攻擊的導火線
[00:09:46.480 --> 00:09:49.680]  首先說說蘇羅
[00:09:49.680 --> 00:09:53.480]  很明顯 蘇羅是重王權
[00:09:53.480 --> 00:09:55.480]  次親情 剛才說過了
[00:09:55.480 --> 00:09:58.280]  差點連兒子也殺了
[00:09:58.280 --> 00:10:02.280]  很憤怒的 因為兒子站在大衛那邊
[00:10:02.280 --> 00:10:06.080]  另外在敬拜神 馴服神的吩咐方面
[00:10:06.080 --> 00:10:08.680]  大家都心中有數 更加離譜
[00:10:08.680 --> 00:10:10.680]  為了鞏固自己的王位
[00:10:10.680 --> 00:10:16.880]  要得到人民的歡心 擁戴和權力
[00:10:16.880 --> 00:10:22.080]  要鞏固的時候 他選擇了搏逆神
[00:10:22.080 --> 00:10:25.480]  另一方面 大家可能會看到
[00:10:25.480 --> 00:10:29.880]  蘇羅沒有因為約拿丹幫助大衛
[00:10:29.880 --> 00:10:31.880]  不認罪他 他沒有
[00:10:31.880 --> 00:10:34.280]  仍然將他放在身邊
[00:10:34.280 --> 00:10:36.880]  和他一起去打仗
[00:10:36.880 --> 00:10:40.880]  所以都看到他尚算有些親情
[00:10:40.880 --> 00:10:44.880]  所以我們看到蘇羅人生的先後次序
[00:10:44.880 --> 00:10:46.680]  是什麼呢
[00:10:46.680 --> 00:10:50.680]  首先 他將工作 個人使命侍奉放在第一位
[00:10:50.680 --> 00:10:55.480]  家庭放在第二位 將神放在最低的位置
[00:10:55.480 --> 00:10:56.680]  問題就出現了
[00:10:56.680 --> 00:10:59.280]  大家都看到蘇羅的人生
[00:10:59.280 --> 00:11:02.080]  是很悲哀的一個人生
[00:11:02.080 --> 00:11:04.880]  因為他放錯了次序
[00:11:04.880 --> 00:11:07.680]  丹姐妹都想問大家一個問題
[00:11:07.680 --> 00:11:12.680]  你有沒有因為工作 個人理想 甚至侍奉
[00:11:12.680 --> 00:11:17.880]  而將神 將家庭放在次要的位置呢
[00:11:17.880 --> 00:11:22.080]  這個和大家問的問題 也是我問自己的問題
[00:11:22.080 --> 00:11:29.280]  回想起來 上次和家人聚會是何時呢
[00:11:29.280 --> 00:11:32.680]  想起我和我的五哥和大姐姐
[00:11:32.680 --> 00:11:36.680]  上次一起出來吃東西聊天
[00:11:36.680 --> 00:11:40.680]  原來是6月19號 兩個半月之前
[00:11:40.680 --> 00:11:44.680]  和我的四姐姐是5月30號見面
[00:11:44.680 --> 00:11:46.280]  差不多三個月了
[00:11:46.280 --> 00:11:52.080]  和我的二哥兩年沒有見面
[00:11:52.080 --> 00:11:53.880]  應該是很大的問題
[00:11:53.880 --> 00:11:58.280]  我的二哥比較飄忽 很難找到他
[00:11:58.280 --> 00:12:01.680]  大家看到這裡有三批人
[00:12:01.680 --> 00:12:03.280]  為什麼三批人分開呢
[00:12:03.280 --> 00:12:05.080]  我做弟弟 我最小的弟弟
[00:12:05.080 --> 00:12:08.480]  我要分別和這三批人交往
[00:12:08.480 --> 00:12:12.080]  這三批人很少交往
[00:12:12.080 --> 00:12:13.880]  當中一定是出現很大的問題
[00:12:13.880 --> 00:12:19.480]  我自己也在想 我自己會不會有事做得好一點呢
[00:12:19.480 --> 00:12:22.480]  這也是我今天思想會想的問題
[00:12:22.480 --> 00:12:25.480]  稍後再和大家分享多一點
[00:12:25.480 --> 00:12:27.680]  好了 講若拿丹
[00:12:27.680 --> 00:12:29.880]  若拿丹很不同
[00:12:29.880 --> 00:12:34.280]  這個人滿有正義感 先將神放在第一位
[00:12:34.280 --> 00:12:38.680]  他知道爸爸被神所廢
[00:12:38.680 --> 00:12:44.080]  大衛是神所揀選的王位繼承者
[00:12:44.080 --> 00:12:46.480]  他有沒有嫉妒 他沒有嫉妒
[00:12:46.480 --> 00:12:48.680]  他有沒有捍衛自己的王位 他沒有
[00:12:48.680 --> 00:12:51.880]  他反而選擇順服神的旨意
[00:12:51.880 --> 00:12:54.480]  將自己的工作 個人使命 理想方向
[00:12:54.480 --> 00:12:55.880]  很次要的位置
[00:12:55.880 --> 00:12:58.280]  他還處處幫助大衛
[00:12:58.280 --> 00:12:59.880]  也是因為這樣的原因
[00:12:59.880 --> 00:13:03.680]  他和他爸爸作對 去保護大衛
[00:13:03.680 --> 00:13:07.080]  另外一方面 也看到他是有親情的 為什麼
[00:13:07.080 --> 00:13:10.880]  因為在素羅越走越偏離神的時候
[00:13:10.880 --> 00:13:15.280]  他曾經力勸 爸爸你放過大衛吧
[00:13:15.280 --> 00:13:17.480]  其實他沒事的 他不是這樣的
[00:13:17.480 --> 00:13:20.080]  力勸爸爸 你走回聖軌裏面吧
[00:13:20.080 --> 00:13:25.080]  你不要耗費你的精力去追殺大衛等等
[00:13:25.080 --> 00:13:29.280]  他也沒有因為大衛是未來的王位繼承人
[00:13:29.280 --> 00:13:31.880]  而去投靠大衛
[00:13:31.880 --> 00:13:34.680]  反而他仍然追隨素羅
[00:13:34.680 --> 00:13:38.280]  和他一起去打仗 一起去抵抗非理士人
[00:13:38.280 --> 00:13:41.080]  所以他對他的爸爸也是展現出
[00:13:41.080 --> 00:13:43.880]  他對他的忠孝的一面
[00:13:43.880 --> 00:13:46.480]  所以很明顯的 我們看到約拿丹
[00:13:46.480 --> 00:13:50.280]  那種生命的優先次序
[00:13:50.280 --> 00:13:52.280]  神擺在第一位
[00:13:52.280 --> 00:13:53.880]  然後是家庭
[00:13:53.880 --> 00:13:58.880]  最後才是工作 個人使命和侍奉
[00:13:58.880 --> 00:14:02.480]  聖經對約拿丹有很高的評價
[00:14:02.480 --> 00:14:05.880]  所以約拿丹的生命 他的先後次序
[00:14:05.880 --> 00:14:11.080]  也是正正我們需要學習的人生的先後次序
[00:14:11.080 --> 00:14:16.080]  我想在這三方面順著次序和大家分享
[00:14:16.080 --> 00:14:20.480]  家庭分歧 不和的根本原因
[00:14:20.480 --> 00:14:24.680]  同時帶給我們甚麼學習的功課
[00:14:24.680 --> 00:14:29.880]  從而認定我們人生的優先次序是甚麼
[00:14:29.880 --> 00:14:32.880]  首先說第一個 神
[00:14:32.880 --> 00:14:36.080]  神就是根基
[00:14:36.080 --> 00:14:37.880]  將神放在第一位
[00:14:37.880 --> 00:14:41.280]  不是代表我們忽略其他事物
[00:14:41.280 --> 00:14:44.880]  而是讓神的愛和智慧
[00:14:44.880 --> 00:14:49.080]  成為我們經營家庭 工作 個人使命
[00:14:49.080 --> 00:14:51.280]  那種源頭和指引
[00:14:51.280 --> 00:14:55.280]  因為祂是葡萄樹 我們是枝子
[00:14:55.280 --> 00:15:00.480]  我們重溫兩節我們很熟悉的經文
[00:15:00.480 --> 00:15:02.080]  並且我鼓勵大家
[00:15:02.080 --> 00:15:04.480]  深深的放在我們的心裏
[00:15:04.480 --> 00:15:06.680]  因為是重中之重
[00:15:06.680 --> 00:15:09.680]  你不要當這兩節的經文
[00:15:09.680 --> 00:15:12.680]  是一些掛在嘴邊的術語
[00:15:12.680 --> 00:15:15.680]  或者放在家裏的牌匾
[00:15:15.680 --> 00:15:19.880]  大家有沒有放過這個牌匾在家裏
[00:15:19.880 --> 00:15:22.080]  基督是我家之主
[00:15:22.080 --> 00:15:24.080]  有吧
[00:15:24.080 --> 00:15:27.080]  我不是這個 我是主持平安
[00:15:27.080 --> 00:15:29.080]  大家有時會
[00:15:29.080 --> 00:15:32.080]  這個在我家的牌匾
[00:15:32.080 --> 00:15:33.080]  基督是我家之主
[00:15:33.080 --> 00:15:37.080]  但仍然事實上是這樣
[00:15:37.080 --> 00:15:38.080]  家嘈屋閉
[00:15:38.080 --> 00:15:40.080]  大家又怎麼想呢
[00:15:40.080 --> 00:15:42.680]  這兩節的經文是甚麼呢
[00:15:42.680 --> 00:15:44.080]  第一 我們一起讀
[00:15:44.080 --> 00:15:45.080]  123
[00:15:45.080 --> 00:15:48.080]  你要先求他的國和他的兒
[00:15:48.080 --> 00:15:51.080]  這些東西都要加給你們了
[00:15:51.080 --> 00:15:53.080]  第二節的經文
[00:15:53.080 --> 00:15:55.080]  第二段 有兩節的
[00:15:55.080 --> 00:15:56.080]  123
[00:15:56.080 --> 00:15:58.080]  你要盡心盡性盡義
[00:15:58.080 --> 00:15:59.080]  愛主你的神
[00:15:59.080 --> 00:16:01.080]  這是誡命中的第一
[00:16:01.080 --> 00:16:04.080]  且是最大的
[00:16:04.080 --> 00:16:05.080]  弟兄姊妹
[00:16:05.080 --> 00:16:09.080]  當我們懂得將神放在第一位的時候
[00:16:09.080 --> 00:16:11.080]  縱使家庭成員之間
[00:16:11.080 --> 00:16:13.080]  有不同的見解
[00:16:13.080 --> 00:16:14.080]  不同的做事方法
[00:16:14.080 --> 00:16:16.080]  有不同的想法思想
[00:16:16.080 --> 00:16:20.080]  我們都會因著神的緣故
[00:16:20.080 --> 00:16:23.080]  學會彼此的尊重
[00:16:23.080 --> 00:16:25.080]  相愛為原則
[00:16:25.080 --> 00:16:31.080]  和力求和家人和睦相處
[00:16:31.080 --> 00:16:33.080]  沒有了這個根基
[00:16:33.080 --> 00:16:35.080]  我們就沒有能力去勝過
[00:16:35.080 --> 00:16:36.080]  弟兄姊妹
[00:16:36.080 --> 00:16:38.080]  特別是在勝路的時候
[00:16:38.080 --> 00:16:40.080]  大家剛才都有聽我分享
[00:16:40.080 --> 00:16:43.080]  掃落勝路的時候會怎樣
[00:16:43.080 --> 00:16:46.080]  連兒子都想殺
[00:16:46.080 --> 00:16:50.080]  上個星期也有質的新聞
[00:16:50.080 --> 00:16:51.080]  也很痛心的
[00:16:51.080 --> 00:16:54.080]  就是一對夫婦因為感情糾紛
[00:16:54.080 --> 00:16:56.080]  相繼死亡
[00:16:56.080 --> 00:16:59.080]  相信是因為丈夫
[00:16:59.080 --> 00:17:03.080]  在一個很憤怒很勝路的情況下
[00:17:03.080 --> 00:17:05.080]  將他的太太殺死了
[00:17:05.080 --> 00:17:09.080]  但他們的婚姻有四十年那麼多
[00:17:09.080 --> 00:17:12.080]  另外就是殺死了之後
[00:17:12.080 --> 00:17:15.080]  丈夫就畏罪自殺
[00:17:15.080 --> 00:17:18.080]  很多時候如果我們分不清楚
[00:17:18.080 --> 00:17:20.080]  將位置放得不清楚的時候
[00:17:20.080 --> 00:17:22.080]  很容易就發生悲劇
[00:17:22.080 --> 00:17:23.080]  在家庭裏面
[00:17:23.080 --> 00:17:26.080]  第二就是家庭優先於
[00:17:26.080 --> 00:17:28.080]  我們的工作和個人使命
[00:17:28.080 --> 00:17:31.080]  家庭是神所設立的
[00:17:31.080 --> 00:17:34.080]  第一個社會建制
[00:17:34.080 --> 00:17:37.080]  先有健康的家庭的關係
[00:17:37.080 --> 00:17:40.080]  就是我們夫妻親子兄弟姊妹
[00:17:40.080 --> 00:17:42.080]  先有穩固的心態
[00:17:42.080 --> 00:17:47.080]  去面對外界的工作和個人使命
[00:17:47.080 --> 00:17:49.080]  那種挑戰
[00:17:49.080 --> 00:17:52.080]  提摩太前書五章八節
[00:17:52.080 --> 00:17:53.080]  我們一起讀
[00:17:53.080 --> 00:17:54.080]  一二三
[00:17:54.080 --> 00:17:56.080]  人若不看顧親屬
[00:17:56.080 --> 00:17:59.080]  就是背了真道
[00:17:59.080 --> 00:18:02.080]  比不信的人還不好
[00:18:02.080 --> 00:18:04.080]  不看顧自己家裏的人
[00:18:04.080 --> 00:18:06.080]  更是如此
[00:18:06.080 --> 00:18:07.080]  看到嗎
[00:18:07.080 --> 00:18:10.080]  是違背了神的真道
[00:18:10.080 --> 00:18:12.080]  我們不看顧親屬
[00:18:12.080 --> 00:18:14.080]  講得很清楚
[00:18:14.080 --> 00:18:17.080]  比不信的人還差
[00:18:17.080 --> 00:18:18.080]  聖經的教導
[00:18:18.080 --> 00:18:21.080]  我們怎樣去看呢
[00:18:21.080 --> 00:18:25.080]  工作是重要的
[00:18:25.080 --> 00:18:28.080]  但是如果我們不顧家人
[00:18:28.080 --> 00:18:29.080]  我們要小心
[00:18:29.080 --> 00:18:31.080]  神會怎樣看我們
[00:18:31.080 --> 00:18:32.080]  弟兄姊妹
[00:18:32.080 --> 00:18:35.080]  越是蒙恩的基督徒
[00:18:35.080 --> 00:18:38.080]  必定越是一個有親情的人
[00:18:38.080 --> 00:18:39.080]  我再講一次
[00:18:39.080 --> 00:18:41.080]  越是蒙恩的基督徒
[00:18:41.080 --> 00:18:44.080]  必定越是一個有親情的人
[00:18:44.080 --> 00:18:45.080]  怎樣有親情呢
[00:18:45.080 --> 00:18:47.080]  他會顧念家人親屬
[00:18:47.080 --> 00:18:49.080]  他會幫助他們
[00:18:49.080 --> 00:18:51.080]  那種物質的需要
[00:18:51.080 --> 00:18:52.080]  心靈的需要
[00:18:52.080 --> 00:18:53.080]  同時之間
[00:18:53.080 --> 00:18:56.080]  他會記掛他們的靈魂得救
[00:18:56.080 --> 00:19:02.080]  和他們不會容易彼此傷心和不和
[00:19:02.080 --> 00:19:04.080]  再講工作
[00:19:04.080 --> 00:19:06.080]  個人使命
[00:19:06.080 --> 00:19:09.080]  母義是神的託付
[00:19:09.080 --> 00:19:12.080]  履行神給人治理的使命
[00:19:12.080 --> 00:19:16.080]  也是供應家庭需要的途徑
[00:19:16.080 --> 00:19:18.080]  聖經也有說
[00:19:18.080 --> 00:19:21.080]  我們一起讀
[00:19:21.080 --> 00:19:22.080]  一二三
[00:19:22.080 --> 00:19:24.080]  若有人不肯做工
[00:19:24.080 --> 00:19:26.080]  就不可吃飯
[00:19:26.080 --> 00:19:29.080]  在帖後三章十節
[00:19:29.080 --> 00:19:31.080]  工作是本份
[00:19:31.080 --> 00:19:32.080]  也很重要
[00:19:32.080 --> 00:19:34.080]  大家應該很清晰
[00:19:34.080 --> 00:19:36.080]  用來榮耀神
[00:19:36.080 --> 00:19:38.080]  最終的目標目的
[00:19:38.080 --> 00:19:40.080]  也是要來榮耀神
[00:19:40.080 --> 00:19:42.080]  所以我們要小心
[00:19:42.080 --> 00:19:45.080]  我們不應該做這件事
[00:19:45.080 --> 00:19:47.080]  就是說給工作
[00:19:47.080 --> 00:19:48.080]  個人使命
[00:19:48.080 --> 00:19:50.080]  去奪取我們
[00:19:50.080 --> 00:19:52.080]  去陪伴我們的家人
[00:19:52.080 --> 00:19:54.080]  甚至是去同神的時間
[00:19:54.080 --> 00:19:56.080]  敬拜神的時間
[00:19:56.080 --> 00:19:58.080]  任何藉口
