
[00:00:00.000 --> 00:00:08.960]  係,大英姐妹好啊,啱啱呢我做兩個禮拜假,返返嚟呢,就嘗試去到休息一休息先,
[00:02:08.240 --> 00:02:14.320]  點知呢,佢一路啲親友就喺度提我,你肯定你部機冇事咁樣,咁我一路check嘅時候呢,
[00:02:14.320 --> 00:02:20.640]  佢就一路delay咗15分鐘再15分鐘咁樣,咁我話唔得啦,跟住我上去電腦再check,
[00:02:20.640 --> 00:02:29.260]  原來嗰個電腦check嘅時間同我手機check嘅時間係兩回事嚟嘅,爭少少嘅,咁我話唔得,
[00:02:29.260 --> 00:02:37.600]  我話我哋,我就同屋企人講,我話我諗我哋一定要早啲去,跟住我哋就去嗰個counter嗰度問清楚佢,
[00:02:37.600 --> 00:02:47.780]  到底嗰部機係點樣,因為我原本就係即刻飛到去Phoenix,然之後Phoenix嗰度唔夠一個鐘我就要轉機,就要搭去Sacramento,
[00:02:47.780 --> 00:02:55.520]  咁因為第一部機個first leg就未開始delay嘛,咁所以我話如果趕唔到第二部機,咁我就好大鑊,係咪,
[00:02:55.520 --> 00:03:04.360]  咁所以呢我哋就叫咗Ivan車咗我哋去Midway嘅airport,咁我哋一落車嘅時候,
[00:03:04.360 --> 00:03:16.940]  我哋去到嗰個counter,嘩,大排長龍呀已經,嗰度有起碼幾百人喺嗰度,咁我係即刻,總之有龍我就排啦,咁我就排咗嘅時候,
[00:03:16.940 --> 00:03:26.600]  我就發現原來呢,係所有嘅人都係嘗試去rebook嗰個ticket嘅,嘗試去再rebook嗰個嘅機票,
[00:03:26.600 --> 00:03:36.580]  因為個個都係大混亂,我check check嗰個information嘅時候,原來好多嘅機都係delay嘅,咁我哋就排隊啦,
[00:03:36.580 --> 00:03:49.320]  點知嗰條隊就好慢,我哋三點半鐘,十二月廿五號,就去到機場,就等去到counter嗰度位,counter嗰度得幾個幾條友做嘢嘅啫,
[00:03:49.320 --> 00:04:04.060]  咁我哋呢就,你喺度等,等到呢,大概呢,六個鐘之後,五六個鐘之後,我哋終於就嚟去到counter,就嚟去到啫,
[00:04:04.060 --> 00:04:15.480]  咁你知我頭先講咗,得三四條友做嘢㗎喇,個啲South West都唔夠人做嘢係咪,咁結果呢,就嚟去到counter嘅時候,已經望到個counter,
[00:04:15.480 --> 00:04:24.320]  個manager就出嚟,佢話唔好意思我哋computer crash㗎,大家呢忍耐下咁話,大佬,你已經delay咗好耐喇喎,
[00:04:24.320 --> 00:04:31.760]  喺嗰段時間我已經明白,我係根本趕唔到第二部嘅,即係Phoenix飛去Segmento嗰部機,
[00:04:31.760 --> 00:04:41.960]  因為嗰部,就算點delay都好,都唔會等到我,八點九點pm嗰陣時,我已經喺機場伐企企咗五六個鐘頭,
[00:04:41.960 --> 00:05:02.960]  咁我就做下research㗎喇,咁我就有個諗法,如果唔飛就冇機會飛㗎喇喎,因為如果佢咁樣大混亂,South West meltdown,如果返屋企嘅話,其實唔使去㗎喇係咪,
[00:05:02.960 --> 00:05:24.440]  咁我就諗下諗下,然後我就做下research,咁我就同我仔女同我老婆講,我話,I have a crazy idea,喺嗰moment嘅時候,好少成家,如果你做過daddy就知道,好少成家人都咁留心聽你講嘢,
[00:05:24.440 --> 00:05:26.440]  那是父親的時刻
[00:05:26.440 --> 00:05:28.440]  我有一個瘋狂的想法
[00:05:28.440 --> 00:05:30.440]  所以聽著
[00:05:30.440 --> 00:05:32.440]  我的瘋狂的想法就是
[00:05:32.440 --> 00:05:34.440]  我們先飛去菲尼克
[00:05:34.440 --> 00:05:36.440]  然後在那裡
[00:05:36.440 --> 00:05:40.440]  我們才決定怎樣去索羅曼諾
[00:05:40.440 --> 00:05:42.440]  我們飛去菲尼克
[00:05:42.440 --> 00:05:44.440]  因為我們有一個同工在菲尼克
[00:05:44.440 --> 00:05:46.440]  Joyce在菲尼克
[00:05:46.440 --> 00:05:48.440]  我發訊息問他可不可以在那裡寄居一晚
[00:05:48.440 --> 00:05:50.440]  我就跟子女說
[00:05:50.440 --> 00:05:52.440]  既然你都沒有去拉斯維加斯
[00:05:52.440 --> 00:05:54.440]  不如我們去菲尼克
[00:05:54.440 --> 00:05:58.440]  然後我們才再租車
[00:05:58.440 --> 00:06:00.440]  就開車去拉斯維加斯
[00:06:00.440 --> 00:06:04.440]  在那裡酒店留一晚
[00:06:04.440 --> 00:06:06.440]  反正你都沒有去過拉斯維加斯
[00:06:06.440 --> 00:06:08.440]  去一次吧
[00:06:08.440 --> 00:06:10.440]  因為我們兩公婆都去過
[00:06:10.440 --> 00:06:12.440]  我說不如這樣
[00:06:12.440 --> 00:06:14.440]  我們去那裡租車然後開五個小時車
[00:06:14.440 --> 00:06:16.440]  由菲尼克開到拉斯維加斯
[00:06:16.440 --> 00:06:18.440]  在那裡住一晚
[00:06:18.440 --> 00:06:20.440]  住酒店住一晚
[00:06:20.440 --> 00:06:22.440]  然後我們再開九個小時車
[00:06:22.440 --> 00:06:26.440]  再上去索羅曼諾
[00:06:26.440 --> 00:06:28.440]  他們說
[00:06:28.440 --> 00:06:30.440]  Let's go
[00:06:30.440 --> 00:06:34.440]  因為他們不知道後果是怎樣
[00:06:34.440 --> 00:06:36.440]  只不過我心裡面盤算
[00:06:36.440 --> 00:06:38.440]  我覺得這個計劃是有效的
[00:06:38.440 --> 00:06:40.440]  結果我們去到計劃站的時候
[00:06:40.440 --> 00:06:42.440]  我們就跟那個小姐說
[00:06:42.440 --> 00:06:44.440]  不要理
[00:06:44.440 --> 00:06:46.440]  我知道我們第二天就取消了
[00:06:46.440 --> 00:06:50.440]  不過Let me fly to Phoenix
[00:06:50.440 --> 00:06:52.440]  他也抖一抖
[00:06:52.440 --> 00:06:54.440]  那個小姐說
[00:06:54.440 --> 00:06:56.440]  你去到菲尼克怎麼辦
[00:06:56.440 --> 00:06:58.440]  我說不要緊
[00:06:58.440 --> 00:07:00.440]  我們會搞定
[00:07:00.440 --> 00:07:02.440]  我們有個好朋友
[00:07:02.440 --> 00:07:04.440]  求你讓我們飛到菲尼克
[00:07:04.440 --> 00:07:06.440]  結果他就將我們的票再預約
[00:07:06.440 --> 00:07:08.440]  然後我就跟他說
[00:07:08.440 --> 00:07:10.440]  Please make sure
[00:07:10.440 --> 00:07:12.440]  我們五件行李
[00:07:12.440 --> 00:07:16.440]  去PHX
[00:07:16.440 --> 00:07:18.440]  我看著他的標籤
[00:07:18.440 --> 00:07:20.440]  問了他好幾次
[00:07:20.440 --> 00:07:22.440]  他說就是去菲尼克
[00:07:22.440 --> 00:07:24.440]  我們就飛去菲尼克
[00:07:24.440 --> 00:07:28.440]  然後我們立即預約了運輸卡
[00:07:28.440 --> 00:07:30.440]  我們去到機場的時候
[00:07:30.440 --> 00:07:34.440]  你知道進去South West那邊的機場
[00:07:34.440 --> 00:07:36.440]  已經大混亂
[00:07:36.440 --> 00:07:38.440]  每個人都在等他們的機
[00:07:38.440 --> 00:07:42.440]  每個人都轉了幾次閘口
[00:07:42.440 --> 00:07:44.440]  最後就取消了
[00:07:44.440 --> 00:07:46.440]  最後就回家
[00:07:46.440 --> 00:07:48.440]  真的麻煩
[00:07:48.440 --> 00:07:50.440]  我們進到閘口就繼續等
[00:07:50.440 --> 00:07:52.440]  我們上到機的時候
[00:07:52.440 --> 00:07:54.440]  已經是
[00:07:54.440 --> 00:07:56.440]  應該是
[00:07:56.440 --> 00:08:00.440]  大概十二點鐘
[00:08:00.440 --> 00:08:02.440]  其實我三點鐘
[00:08:02.440 --> 00:08:04.440]  去到機場的時候
[00:08:04.440 --> 00:08:08.440]  去到閘口
[00:08:08.440 --> 00:08:10.440]  等著上機的時候
[00:08:10.440 --> 00:08:12.440]  已經差不多十二點鐘
[00:08:12.440 --> 00:08:14.440]  真是慘
[00:08:14.440 --> 00:08:16.440]  真是慘
[00:08:16.440 --> 00:08:18.440]  因為我們沒有東西吃
[00:08:18.440 --> 00:08:20.440]  幸好我靈機一觸
[00:08:20.440 --> 00:08:22.440]  還沒出門之前
[00:08:22.440 --> 00:08:24.440]  我就叫他們
[00:08:24.440 --> 00:08:26.440]  你們帶點東西吃
[00:08:26.440 --> 00:08:28.440]  因為將會非常走難式
[00:08:28.440 --> 00:08:30.440]  來搭飛機
[00:08:30.440 --> 00:08:32.440]  真是走難式
[00:08:32.440 --> 00:08:34.440]  去到閘口的時候
[00:08:34.440 --> 00:08:38.440]  因為每個閘口都在等South West吃機
[00:08:38.440 --> 00:08:40.440]  有很多都是失敗
[00:08:40.440 --> 00:08:42.440]  結果那個人打電話
[00:08:42.440 --> 00:08:44.440]  說可以登機
[00:08:44.440 --> 00:08:46.440]  可以入閘
[00:08:46.440 --> 00:08:48.440]  那些人鼓掌
[00:08:48.440 --> 00:08:50.440]  我沒試過在美國機場有人鼓掌
[00:08:50.440 --> 00:08:52.440]  有人鼓掌
[00:08:52.440 --> 00:08:54.440]  我們就排隊上機
[00:08:54.440 --> 00:08:56.440]  上到機的時候
[00:08:56.440 --> 00:08:58.440]  已經是十二點鐘
[00:08:58.440 --> 00:09:00.440]  已經是午夜
[00:09:00.440 --> 00:09:02.440]  在那裡等了九個小時
[00:09:02.440 --> 00:09:04.440]  終於上到飛機
[00:09:04.440 --> 00:09:06.440]  那個機師還說
[00:09:06.440 --> 00:09:08.440]  這次為什麼飛到呢
[00:09:08.440 --> 00:09:10.440]  因為剛剛有一個
[00:09:10.440 --> 00:09:12.440]  Flight Attendant
[00:09:12.440 --> 00:09:14.440]  願意去飛
[00:09:14.440 --> 00:09:16.440]  他Volunteer去飛
[00:09:16.440 --> 00:09:18.440]  他特意去飛
[00:09:18.440 --> 00:09:20.440]  所以剛剛湊夠人
[00:09:20.440 --> 00:09:22.440]  你班機才可以起飛
[00:09:22.440 --> 00:09:24.440]  那麼
[00:09:24.440 --> 00:09:26.440]  所以我們的方案就是這樣
[00:09:26.440 --> 00:09:28.440]  我的瘋狂想法就是
[00:09:28.440 --> 00:09:30.440]  先飛去Phoenix
[00:09:30.440 --> 00:09:32.440]  然後那裡才決定
[00:09:32.440 --> 00:09:34.440]  怎麼搞
[00:09:34.440 --> 00:09:36.440]  你覺得這是不是很好的方案
[00:09:36.440 --> 00:09:38.440]  其實不是最好的方案
[00:09:38.440 --> 00:09:40.440]  因為是唯一一個方案
[00:09:40.440 --> 00:09:42.440]  唯一一條路
[00:09:42.440 --> 00:09:44.440]  我只能夠選擇
[00:09:44.440 --> 00:09:46.440]  所以我們就上飛機
[00:09:46.440 --> 00:09:48.440]  我們就飛到Phoenix
[00:09:48.440 --> 00:09:50.440]  大概三個多小時
[00:09:50.440 --> 00:09:52.440]  我們到了Phoenix的時候
[00:09:52.440 --> 00:09:54.440]  已經是
[00:09:54.440 --> 00:09:56.440]  當地的大概
[00:09:56.440 --> 00:09:58.440]  凌晨三點鐘
[00:09:58.440 --> 00:10:00.440]  所以我已經糾纏了
[00:10:00.440 --> 00:10:02.440]  十二個小時
[00:10:02.440 --> 00:10:04.440]  到了機場
[00:10:04.440 --> 00:10:06.440]  我覺得安心一點
[00:10:06.440 --> 00:10:08.440]  就去拿行李
[00:10:08.440 --> 00:10:10.440]  等行李出來
[00:10:10.440 --> 00:10:12.440]  這麼少行李
[00:10:12.440 --> 00:10:14.440]  等了很久
[00:10:14.440 --> 00:10:16.440]  都沒有我們的行李
[00:10:16.440 --> 00:10:18.440]  還有
[00:10:18.440 --> 00:10:20.440]  班機的
[00:10:20.440 --> 00:10:22.440]  還有其他乘客
[00:10:22.440 --> 00:10:24.440]  都是沒有行李
[00:10:24.440 --> 00:10:26.440]  所以我不知道是好氣還是好笑
[00:10:26.440 --> 00:10:28.440]  好笑的就是有人陪伴
[00:10:28.440 --> 00:10:30.440]  那麼
[00:10:30.440 --> 00:10:32.440]  在Phoenix的閘口
[00:10:32.440 --> 00:10:34.440]  領行李的閘口
[00:10:34.440 --> 00:10:36.440]  那裡放了
[00:10:36.440 --> 00:10:38.440]  幾乎一千個
[00:10:38.440 --> 00:10:40.440]  的行李
[00:10:40.440 --> 00:10:42.440]  有些是比我們早一點到
[00:10:42.440 --> 00:10:44.440]  我在那裡看一看
[00:10:44.440 --> 00:10:46.440]  這次死定了
[00:10:46.440 --> 00:10:48.440]  真的沒有
[00:10:48.440 --> 00:10:50.440]  又走去排隊
[00:10:50.440 --> 00:10:52.440]  走去排隊就是
[00:10:52.440 --> 00:10:54.440]  不見了行李
[00:10:54.440 --> 00:10:56.440]  結果他發現
[00:10:56.440 --> 00:10:58.440]  原來那個行李還在芝加哥
[00:10:58.440 --> 00:11:00.440]  我只有一張紙
[00:11:00.440 --> 00:11:02.440]  只有五張紙
[00:11:02.440 --> 00:11:04.440]  五件行李
[00:11:04.440 --> 00:11:06.440]  拿著張紙,他說你回去等一下
[00:11:06.440 --> 00:11:08.440]  我們看看能不能寄來
[00:11:08.440 --> 00:11:10.440]  原來那五個行李就沒有
[00:11:10.440 --> 00:11:12.440]  跟我們
[00:11:12.440 --> 00:11:14.440]  去Phoenix
[00:11:14.440 --> 00:11:18.440]  結果我們什麼都沒有
[00:11:18.440 --> 00:11:20.440]  只有一個手提行李
[00:11:20.440 --> 00:11:22.440]  好彩我靈機一觸
[00:11:22.440 --> 00:11:24.440]  我出門前就說
[00:11:24.440 --> 00:11:26.440]  麻煩你們把那些底衫褲撿起來
[00:11:26.440 --> 00:11:28.440]  OK
[00:11:28.440 --> 00:11:30.440]  好彩我們就是撿起來
[00:11:30.440 --> 00:11:32.440]  所以我們就在
[00:11:32.440 --> 00:11:34.440]  那裡可以
[00:11:34.440 --> 00:11:36.440]  暫時過到一晚
[00:11:36.440 --> 00:11:38.440]  我們就
[00:11:38.440 --> 00:11:40.440]  去到
[00:11:40.440 --> 00:11:42.440]  Baggage Claim
[00:11:42.440 --> 00:11:44.440]  然後去到Vento Car
[00:11:44.440 --> 00:11:46.440]  已經三點半
[00:11:46.440 --> 00:11:48.440]  四點鐘
[00:11:48.440 --> 00:11:50.440]  整個人已經睡著了
[00:11:50.440 --> 00:11:52.440]  去到Vento Car的
[00:11:52.440 --> 00:11:54.440]  Parking Lot
[00:11:54.440 --> 00:11:56.440]  為什麼沒什麼車
[00:11:56.440 --> 00:11:58.440]  又等
[00:11:58.440 --> 00:12:00.440]  原因就是其實每個人都在租車
[00:12:00.440 --> 00:12:02.440]  等等等
[00:12:02.440 --> 00:12:04.440]  等到那個人
[00:12:04.440 --> 00:12:06.440]  終於來到我們面前
[00:12:06.440 --> 00:12:08.440]  我們是Enterprise的
[00:12:08.440 --> 00:12:10.440]  我們就沒有
[00:12:10.440 --> 00:12:12.440]  你的車的尺寸
[00:12:12.440 --> 00:12:14.440]  給你一個Free Upgrade
[00:12:14.440 --> 00:12:16.440]  他就說了一堆我們有的車
[00:12:16.440 --> 00:12:18.440]  一聽到Camry的話
[00:12:18.440 --> 00:12:20.440]  給我Camry
[00:12:20.440 --> 00:12:22.440]  我就上了Camry
[00:12:22.440 --> 00:12:24.440]  感謝主要我們終於租到車
[00:12:24.440 --> 00:12:26.440]  終於由一個
[00:12:26.440 --> 00:12:28.440]  我可以不能夠
[00:12:28.440 --> 00:12:30.440]  控制的環境
[00:12:30.440 --> 00:12:32.440]  上到車我就可以自己控制
[00:12:32.440 --> 00:12:34.440]  我們就立刻飛車
[00:12:34.440 --> 00:12:36.440]  去到Joyce那裡
[00:12:36.440 --> 00:12:38.440]  好彩我們同工在那裡
[00:12:38.440 --> 00:12:40.440]  如果不是我真的想像不到
[00:12:40.440 --> 00:12:42.440]  有其他的乘客
[00:12:42.440 --> 00:12:44.440]  如果他們真的
[00:12:44.440 --> 00:12:46.440]  是出外去到旅遊
[00:12:46.440 --> 00:12:48.440]  沒有地方住的時候
[00:12:48.440 --> 00:12:50.440]  你要住酒店
[00:12:50.440 --> 00:12:52.440]  衣服又洗不到
[00:12:52.440 --> 00:12:54.440]  當然我都沒有衣服洗
[00:12:54.440 --> 00:12:56.440]  是怎樣搞的
[00:12:56.440 --> 00:12:58.440]  所以在Fenix那裡留了一天
[00:12:58.440 --> 00:13:00.440]  其實都是一個祝福
[00:13:00.440 --> 00:13:02.440]  你們探Joyce他們一家
[00:13:02.440 --> 00:13:04.440]  探Ebby等等
[00:13:04.440 --> 00:13:06.440]  是一個Surprise
[00:13:06.440 --> 00:13:08.440]  Well, we like it
[00:13:08.440 --> 00:13:10.440]  睡醒了
[00:13:10.440 --> 00:13:12.440]  我們就去不同的地方
[00:13:12.440 --> 00:13:14.440]  買東西
[00:13:14.440 --> 00:13:16.440]  買衫褲
[00:13:16.440 --> 00:13:18.440]  買了很多衫褲
[00:13:18.440 --> 00:13:20.440]  買到我今天回來
[00:13:20.440 --> 00:13:22.440]  我發現我的抽屜不夠位
[00:13:22.440 --> 00:13:24.440]  我就想
[00:13:24.440 --> 00:13:26.440]  要買一個新抽屜
[00:13:26.440 --> 00:13:28.440]  買一個新的Dresser
[00:13:28.440 --> 00:13:30.440]  我們就在Fenix留了一晚
[00:13:30.440 --> 00:13:32.440]  我們就
[00:13:32.440 --> 00:13:34.440]  Fenix那裡
[00:13:34.440 --> 00:13:36.440]  我們就開車去Las Vegas
[00:13:36.440 --> 00:13:38.440]  禮拜一晚上
[00:13:38.440 --> 00:13:40.440]  我們終於去到Las Vegas
[00:13:40.440 --> 00:13:42.440]  五個多小時車
[00:13:42.440 --> 00:13:44.440]  終於去到
[00:13:44.440 --> 00:13:46.440]  Las Vegas的Hotel
[00:13:46.440 --> 00:13:48.440]  去到Hotel
[00:13:48.440 --> 00:13:50.440]  一進去就排長龍
[00:13:50.440 --> 00:13:52.440]  又排長龍
[00:13:52.440 --> 00:13:54.440]  為什麼呢? 因為
[00:13:54.440 --> 00:13:56.440]  前前後後聽他們說話
[00:13:56.440 --> 00:13:58.440]  或者和他們聊天的時候
[00:13:58.440 --> 00:14:00.440]  原來大家都是同命相連的
[00:14:00.440 --> 00:14:02.440]  有很多人就Stranded
[00:14:02.440 --> 00:14:04.440]  被迫就留在Las Vegas
[00:14:04.440 --> 00:14:06.440]  等了一個小時
[00:14:06.440 --> 00:14:08.440]  我才去到櫃面那裡
[00:14:08.440 --> 00:14:10.440]  找到酒店的鑰匙
[00:14:10.440 --> 00:14:12.440]  是大酒店來的
[00:14:12.440 --> 00:14:14.440]  是大酒店來的
[00:14:14.440 --> 00:14:16.440]  我們去到那裡終於可以睡覺
[00:14:16.440 --> 00:14:18.440]  我們就在
[00:14:18.440 --> 00:14:20.440]  Las Vegas
[00:14:20.440 --> 00:14:22.440]  都是一個驚喜來的
[00:14:22.440 --> 00:14:24.440]  正如我開頭講的那個瘋狂想法
[00:14:24.440 --> 00:14:26.440]  他們可以去到拉斯維加斯
[00:14:26.440 --> 00:14:28.440]  我們就在那裡
[00:14:28.440 --> 00:14:30.440]  走走,拍照
[00:14:30.440 --> 00:14:32.440]  去了Las Vegas
[00:14:32.440 --> 00:14:34.440]  在Las Vegas
[00:14:34.440 --> 00:14:36.440]  我沒有賭錢
[00:14:36.440 --> 00:14:38.440]  原因是什麼呢?
[00:14:38.440 --> 00:14:40.440]  因為整個旅程
[00:14:40.440 --> 00:14:42.440]  都是一個賭注來的
[00:14:42.440 --> 00:14:44.440]  所以就
[00:14:44.440 --> 00:14:46.440]  在一個Gamble
[00:14:46.440 --> 00:14:48.440]  我們在Las Vegas
[00:14:48.440 --> 00:14:50.440]  結果我們就
[00:14:50.440 --> 00:14:52.440]  星期二下午
[00:14:52.440 --> 00:14:54.440]  我們就決定離開了
[00:14:54.440 --> 00:14:56.440]  我們開了十個小時車
[00:14:56.440 --> 00:14:58.440]  由Las Vegas
[00:14:58.440 --> 00:15:00.440]  經過Begasville
[00:15:00.440 --> 00:15:02.440]  然後就北上在I-5
[00:15:02.440 --> 00:15:04.440]  上到Sacramento
[00:15:04.440 --> 00:15:06.440]  很辛苦的開個人車
[00:15:06.440 --> 00:15:08.440]  因為如適合
[00:15:08.440 --> 00:15:10.440]  就是加州西岸
[00:15:10.440 --> 00:15:12.440]  有大的風雨
[00:15:12.440 --> 00:15:14.440]  所以整程車都是
[00:15:14.440 --> 00:15:16.440]  下雨開車的
[00:15:16.440 --> 00:15:18.440]  並且有很多地方是山路
[00:15:18.440 --> 00:15:20.440]  我已經老了
[00:15:20.440 --> 00:15:22.440]  我已經有點老眼昏花
[00:15:22.440 --> 00:15:24.440]  晚上看東西是看不清楚
[00:15:24.440 --> 00:15:26.440]  我記得有一段路是山路
[00:15:26.440 --> 00:15:28.440]  我是看不到線
[00:15:28.440 --> 00:15:30.440]  因為雨太大
[00:15:30.440 --> 00:15:32.440]  因為我租的那個是Camry
[00:15:32.440 --> 00:15:34.440]  我開啟了它那個Line Detection
[00:15:34.440 --> 00:15:36.440]  對不對?
[00:15:36.440 --> 00:15:38.440]  但是那個Line Detection是不可行的
[00:15:38.440 --> 00:15:40.440]  因為那個Line Detection都看不到線
[00:15:40.440 --> 00:15:42.440]  所以很辛苦
[00:15:42.440 --> 00:15:44.440]  開了十個小時車
[00:15:44.440 --> 00:15:46.440]  結果我們終於就
[00:15:46.440 --> 00:15:48.440]  去到Sacramento
[00:15:48.440 --> 00:15:50.440]  都是一個祝福
[00:15:50.440 --> 00:15:52.440]  安全抵達
[00:15:52.440 --> 00:15:54.440]  我們
[00:15:54.440 --> 00:15:56.440]  見到我們很多的親友
[00:15:56.440 --> 00:15:58.440]  有些親友因為疫情的緣故
[00:15:58.440 --> 00:16:00.440]  我們已經
[00:16:00.440 --> 00:16:02.440]  幾乎六年沒有見面
[00:16:02.440 --> 00:16:04.440]  六年七年,或者有些教會的弟兄姊妹
[00:16:04.440 --> 00:16:06.440]  去到北加州
[00:16:06.440 --> 00:16:08.440]  Bay Area等等
[00:16:08.440 --> 00:16:10.440]  都是一個
[00:16:10.440 --> 00:16:12.440]  祝福
[00:16:12.440 --> 00:16:14.440]  雖然很辛苦
[00:16:14.440 --> 00:16:16.440]  我講過很少放長假
[00:16:16.440 --> 00:16:18.440]  弟兄姊妹經常都說
[00:16:18.440 --> 00:16:20.440]  不如你放長假吧,你那麼辛苦
[00:16:20.440 --> 00:16:22.440]  我現在終於知道
[00:16:22.440 --> 00:16:24.440]  為什麼我不放長假
[00:16:24.440 --> 00:16:26.440]  現在放長假就搞成這樣
[00:16:26.440 --> 00:16:28.440]  下次
[00:16:28.440 --> 00:16:30.440]  放長假真的這樣想
[00:16:30.440 --> 00:16:32.440]  想清楚
[00:16:32.440 --> 00:16:34.440]  但是很感恩
[00:16:34.440 --> 00:16:36.440]  見到很多很久沒有見的朋友
[00:16:36.440 --> 00:16:38.440]  弟兄姊妹
[00:16:38.440 --> 00:16:40.440]  聽到
[00:16:40.440 --> 00:16:42.440]  一個這樣的經歷
[00:16:42.440 --> 00:16:44.440]  一個這樣的故事的時候
[00:16:44.440 --> 00:16:46.440]  或者自己再重溫
[00:16:46.440 --> 00:16:48.440]  再去回顧
[00:16:48.440 --> 00:16:50.440]  每一個步驟的時候
[00:16:50.440 --> 00:16:52.440]  我覺得是有很多恩典的
[00:16:52.440 --> 00:16:54.440]  因為和每一個的
[00:16:54.440 --> 00:16:56.440]  弟兄姊妹去到見面
[00:16:56.440 --> 00:16:58.440]  去到
[00:16:58.440 --> 00:17:00.440]  重溫,或者新的聯繫
[00:17:00.440 --> 00:17:02.440]  都是一個
[00:17:02.440 --> 00:17:04.440]  的恩惠
[00:17:04.440 --> 00:17:06.440]  在網上
[00:17:06.440 --> 00:17:08.440]  有些可能是加州的朋友
[00:17:08.440 --> 00:17:10.440]  我們有機會在那兩星期
[00:17:10.440 --> 00:17:12.440]  見到面
[00:17:12.440 --> 00:17:14.440]  我覺得都是一個恩典
[00:17:14.440 --> 00:17:16.440]  有些是第一次見面
[00:17:16.440 --> 00:17:18.440]  有些已經沒見很久
[00:17:18.440 --> 00:17:20.440]  我覺得是一個慈悲的時刻
[00:17:20.440 --> 00:17:22.440]  很感人
[00:17:22.440 --> 00:17:24.440]  但是整個的旅程
[00:17:24.440 --> 00:17:26.440]  我就不時想起
[00:17:26.440 --> 00:17:28.440]  就是
[00:17:28.440 --> 00:17:30.440]  這一段聖經
[00:17:30.440 --> 00:17:32.440]  就是雅各書第四章
[00:17:32.440 --> 00:17:34.440]  這裡
[00:17:34.440 --> 00:17:36.440]  和修本
[00:17:36.440 --> 00:17:38.440]  和合本的修訂版
[00:17:38.440 --> 00:17:40.440]  這樣說,它說
[00:17:40.440 --> 00:17:42.440]  有人說
[00:17:42.440 --> 00:17:44.440]  今天或明天
[00:17:44.440 --> 00:17:46.440]  我們要往某城去
[00:17:46.440 --> 00:17:48.440]  在那裡住一年
[00:17:48.440 --> 00:17:50.440]  做買賣賺錢
[00:17:50.440 --> 00:17:52.440]  其實明天如何
[00:17:52.440 --> 00:17:54.440]  我們不知道
[00:17:54.440 --> 00:17:56.440]  你們的生命是什麼呢
[00:17:56.440 --> 00:17:58.440]  你們原來是一片
[00:17:58.440 --> 00:18:00.440]  雲霧
[00:18:00.440 --> 00:18:02.440]  出現片刻
[00:18:02.440 --> 00:18:04.440]  就不見了
