
[00:00:00.000 --> 00:00:03.000]  早晨各位電影姐妹
[00:03:19.000 --> 00:03:21.000]  願主施恩
[00:03:21.000 --> 00:03:23.000]  使每一個聽祢的話語
[00:03:23.000 --> 00:03:25.000]  遵守的人
[00:03:25.000 --> 00:03:26.000]  都蒙福
[00:03:26.000 --> 00:03:29.000]  無論2015、2016
[00:03:29.000 --> 00:03:31.000]  讓我們都經歷祢的恩典
[00:03:31.000 --> 00:03:33.000]  奉耶穌基督的聖名
[00:03:33.000 --> 00:03:39.000]  為什麼四卷的福音書
[00:03:39.000 --> 00:03:43.000]  對耶穌孩童少年時期的記載
[00:03:43.000 --> 00:03:45.000]  是這麼少的呢
[00:03:47.000 --> 00:03:50.000]  那天邱牧師也告訴我們
[00:03:50.000 --> 00:03:52.000]  因為福音書的作者
[00:03:52.000 --> 00:03:54.000]  重點
[00:03:54.000 --> 00:03:58.000]  並不是在耶穌小時候
[00:03:58.000 --> 00:04:00.000]  所以福音書裡面
[00:04:00.000 --> 00:04:02.000]  記載最多的是什麼呢
[00:04:02.000 --> 00:04:05.000]  耶穌的事公
[00:04:05.000 --> 00:04:07.000]  出來傳道
[00:04:07.000 --> 00:04:10.000]  特別是最後一個星期
[00:04:10.000 --> 00:04:14.000]  甚至是最後12個小時
[00:04:14.000 --> 00:04:16.000]  所發生的事
[00:04:16.000 --> 00:04:18.000]  所以耶穌要上十字架
[00:04:18.000 --> 00:04:21.000]  這個事情
[00:04:21.000 --> 00:04:24.000]  是福音書作者的重點
[00:04:24.000 --> 00:04:27.000]  所以少年孩童期
[00:04:27.000 --> 00:04:29.000]  沒有什麼記載
[00:04:29.000 --> 00:04:31.000]  但是為什麼
[00:04:31.000 --> 00:04:34.000]  又要記載一段呢
[00:04:34.000 --> 00:04:37.000]  所以當路加記載
[00:04:37.000 --> 00:04:39.000]  耶穌12歲
[00:04:39.000 --> 00:04:42.000]  在聖殿裡面發生的一件事
[00:04:42.000 --> 00:04:44.000]  應該有一個很特別的目的
[00:04:44.000 --> 00:04:46.000]  不然為什麼
[00:04:46.000 --> 00:04:48.000]  零零碎碎只有一段的記載
[00:04:48.000 --> 00:04:50.000]  在這裡
[00:04:50.000 --> 00:04:52.000]  今早就要和大家
[00:04:52.000 --> 00:04:54.000]  思想
[00:04:54.000 --> 00:04:57.000]  如果你是耶穌的父母
[00:04:57.000 --> 00:05:00.000]  特別如果你是瑪利亞
[00:05:00.000 --> 00:05:02.000]  你應該很清楚知道
[00:05:02.000 --> 00:05:04.000]  耶穌是誰
[00:05:04.000 --> 00:05:06.000]  因為當他還沒結婚
[00:05:06.000 --> 00:05:08.000]  天使加伯列
[00:05:08.000 --> 00:05:10.000]  已經和他報信
[00:05:10.000 --> 00:05:13.000]  說他還沒婚就生小孩
[00:05:13.000 --> 00:05:15.000]  很大件事
[00:05:15.000 --> 00:05:17.000]  還有
[00:05:17.000 --> 00:05:19.000]  告訴他
[00:05:19.000 --> 00:05:21.000]  去土裡的是誰
[00:05:21.000 --> 00:05:23.000]  他將要為大
[00:05:23.000 --> 00:05:26.000]  稱為至高者的兒子
[00:05:26.000 --> 00:05:28.000]  主神要將他祖先
[00:05:28.000 --> 00:05:30.000]  大位的王位給他
[00:05:30.000 --> 00:05:32.000]  他要作亞國家的王
[00:05:32.000 --> 00:05:34.000]  直到永遠
[00:05:34.000 --> 00:05:36.000]  他的國沒有窮盡
[00:05:36.000 --> 00:05:40.000]  這個去土裡的是誰
[00:05:40.000 --> 00:05:42.000]  作王
[00:05:42.000 --> 00:05:44.000]  很厲害
[00:05:44.000 --> 00:05:48.000]  瑪利亞應該很害怕
[00:05:48.000 --> 00:05:51.000]  一路很害怕
[00:05:51.000 --> 00:05:54.000]  在耶穌出生之前
[00:05:54.000 --> 00:05:56.000]  瑪利亞知道他去土裡的一個
[00:05:56.000 --> 00:05:59.000]  是一個很特別的一個
[00:05:59.000 --> 00:06:02.000]  到耶穌出生了
[00:06:02.000 --> 00:06:04.000]  特別嗎
[00:06:04.000 --> 00:06:06.000]  好像沒什麼特別
[00:06:06.000 --> 00:06:08.000]  好像一個嬰兒出生
[00:06:08.000 --> 00:06:12.000]  有牧羊人都來
[00:06:12.000 --> 00:06:14.000]  都來看耶穌
[00:06:14.000 --> 00:06:17.000]  一群牧羊人收到的訊息是什麼
[00:06:17.000 --> 00:06:20.000]  因今天在大位的城裡
[00:06:20.000 --> 00:06:22.000]  為你們生了救主
[00:06:22.000 --> 00:06:25.000]  就是主基督
[00:06:25.000 --> 00:06:27.000]  牧羊人收到的訊息
[00:06:27.000 --> 00:06:30.000]  就是一個嬰兒就是一個
[00:06:30.000 --> 00:06:36.000]  救主 主基督
[00:06:36.000 --> 00:06:40.000]  你出生的時候有沒有牧羊人來看你
[00:06:40.000 --> 00:06:42.000]  或者你生寶寶的時候有沒有
[00:06:42.000 --> 00:06:44.000]  都沒有
[00:06:44.000 --> 00:06:46.000]  沒有一些不認識的人
[00:06:46.000 --> 00:06:48.000]  無端端來看這個寶寶
[00:06:48.000 --> 00:06:50.000]  但是因為天使報信
[00:06:50.000 --> 00:06:52.000]  牧羊人就來看耶穌
[00:06:52.000 --> 00:06:54.000]  特別嗎
[00:06:54.000 --> 00:06:55.000]  有些特別
[00:06:55.000 --> 00:06:59.000]  不過這個寶寶又好像很平凡
[00:06:59.000 --> 00:07:03.000]  聖經裡面的耶穌不是一個超能寶寶
[00:07:03.000 --> 00:07:06.000]  不是一個當他肚餓的時候
[00:07:06.000 --> 00:07:09.000]  他懂得控制奶瓶自己飛來
[00:07:09.000 --> 00:07:11.000]  他還可以喝奶
[00:07:11.000 --> 00:07:12.000]  不是的
[00:07:12.000 --> 00:07:14.000]  聖經裡面記載
[00:07:14.000 --> 00:07:16.000]  當耶穌出生之後
[00:07:16.000 --> 00:07:18.000]  很平凡
[00:07:18.000 --> 00:07:22.000]  他沒有一出生就叫媽媽爸爸
[00:07:22.000 --> 00:07:23.000]  不懂的
[00:07:23.000 --> 00:07:25.000]  他一樣會哭
[00:07:25.000 --> 00:07:28.000]  一樣肚餓
[00:07:28.000 --> 00:07:29.000]  要喝奶
[00:07:29.000 --> 00:07:32.000]  一樣會尿尿
[00:07:32.000 --> 00:07:36.000]  耶穌只是一個很平凡的寶寶
[00:07:36.000 --> 00:07:38.000]  做他的父母
[00:07:38.000 --> 00:07:40.000]  可能就在想
[00:07:40.000 --> 00:07:42.000]  他應該是很特別的一個
[00:07:42.000 --> 00:07:46.000]  什麼時候給我們看神跡
[00:07:46.000 --> 00:07:49.000]  不過約瑟和瑪利亞見不見
[00:07:49.000 --> 00:07:52.000]  見不到這些事情
[00:07:52.000 --> 00:07:54.000]  當牧羊人走了之後
[00:07:54.000 --> 00:07:57.000]  熱鬧過了之後
[00:07:57.000 --> 00:07:59.000]  回復的是什麼
[00:07:59.000 --> 00:08:02.000]  就是父母照顧著一個很平凡的寶寶
[00:08:02.000 --> 00:08:05.000]  就好像各位做父母一樣
[00:08:05.000 --> 00:08:09.000]  看著你的兒女出生之後的情況一樣
[00:08:09.000 --> 00:08:12.000]  耶穌沒有走到神跡
[00:08:12.000 --> 00:08:15.000]  沒有任何特別的事情
[00:08:15.000 --> 00:08:17.000]  過了七天
[00:08:17.000 --> 00:08:20.000]  去到第八天
[00:08:20.000 --> 00:08:22.000]  約瑟就在想
[00:08:22.000 --> 00:08:25.000]  要不要幫他行國禮呢
[00:08:25.000 --> 00:08:28.000]  要不要啊
[00:08:28.000 --> 00:08:31.000]  按照猶太人的傳統
[00:08:31.000 --> 00:08:34.000]  出生第八天就行國禮
[00:08:34.000 --> 00:08:38.000]  表示他是亞伯拉罕的後裔
[00:08:38.000 --> 00:08:41.000]  和上帝納約的子民
[00:08:41.000 --> 00:08:44.000]  這個寶寶應該是一個很特別的寶寶
[00:08:44.000 --> 00:08:47.000]  要不要行國禮啊
[00:08:47.000 --> 00:08:50.000]  路加芬第二章就告訴你
[00:08:50.000 --> 00:08:52.000]  第八天就幫他行國禮
[00:08:52.000 --> 00:08:56.000]  然後為他起名叫耶穌
[00:08:56.000 --> 00:08:58.000]  人人都有名字
[00:08:58.000 --> 00:09:02.000]  耶穌就是一個寶寶的名字
[00:09:02.000 --> 00:09:08.000]  和一般的寶寶是一樣的
[00:09:08.000 --> 00:09:10.000]  耶穌出生之後
[00:09:10.000 --> 00:09:15.000]  跟其他的寶寶一樣
[00:09:15.000 --> 00:09:17.000]  聖經也記載了
[00:09:17.000 --> 00:09:19.000]  瑟瑪利亞後來也有些子女
[00:09:19.000 --> 00:09:23.000]  成為了耶穌的兄弟姐妹
[00:09:23.000 --> 00:09:26.000]  路加夫音第二章就將耶穌
[00:09:26.000 --> 00:09:29.000]  出生之後的一些事情記載出來
[00:09:29.000 --> 00:09:33.000]  約瑟和瑪利亞是敬虔的猶太人
[00:09:33.000 --> 00:09:35.000]  他們都是很嚴謹
[00:09:35.000 --> 00:09:38.000]  遵守猶太人的律法
[00:09:38.000 --> 00:09:40.000]  所以幫耶穌行國禮
[00:09:40.000 --> 00:09:43.000]  然後路加夫音第二章也記載
[00:09:43.000 --> 00:09:45.000]  過了四十天之後
[00:09:45.000 --> 00:09:49.000]  就是瑪利亞結證的日子滿了
[00:09:49.000 --> 00:09:54.000]  他們就將耶穌帶到聖殿那裡
[00:09:54.000 --> 00:09:55.000]  行奉獻禮
[00:09:55.000 --> 00:09:59.000]  因為耶穌是長子
[00:09:59.000 --> 00:10:02.000]  約瑟和瑪利亞看耶穌
[00:10:02.000 --> 00:10:05.000]  是他們第一個的長子
[00:10:05.000 --> 00:10:12.000]  耶穌和其他小孩子一樣
[00:10:12.000 --> 00:10:14.000]  不是上帝的兒子嗎?
[00:10:14.000 --> 00:10:17.000]  不是要成為君王的嗎?
[00:10:17.000 --> 00:10:20.000]  不過還是一樣
[00:10:20.000 --> 00:10:23.000]  去到聖殿那裡行奉獻禮
[00:10:23.000 --> 00:10:26.000]  不過在聖殿裡面又經歷到
[00:10:26.000 --> 00:10:29.000]  有一個西面的伯伯
[00:10:29.000 --> 00:10:32.000]  有一個阿娜婆婆
[00:10:32.000 --> 00:10:35.000]  來到這個孩子的面前
[00:10:35.000 --> 00:10:39.000]  承認一個他們盼望了很久的
[00:10:39.000 --> 00:10:44.000]  那位嬰兒出生的君王基督
[00:10:44.000 --> 00:10:46.000]  這個又令約瑟和瑪利亞覺得
[00:10:46.000 --> 00:10:53.000]  這個嬰兒好像有點特別
[00:10:53.000 --> 00:10:57.000]  路加福音第二章記載
[00:10:57.000 --> 00:10:59.000]  有三十九節
[00:10:59.000 --> 00:11:01.000]  當他們去聖殿那裡
[00:11:01.000 --> 00:11:03.000]  做完這一切的事情之後
[00:11:03.000 --> 00:11:06.000]  就回到加利利
[00:11:06.000 --> 00:11:09.000]  到自己的城,拿撒勒去
[00:11:09.000 --> 00:11:11.000]  如果我們看完馬太福音
[00:11:11.000 --> 00:11:16.000]  我們知道他們在伯利恆去耶路撒冷
[00:11:16.000 --> 00:11:22.000]  後來他們知道希律要殺伯利恆的嬰兒
[00:11:22.000 --> 00:11:25.000]  他們就先去了埃及
[00:11:25.000 --> 00:11:28.000]  然後再由埃及回到拿撒勒
[00:11:28.000 --> 00:11:32.000]  不過路加福音沒有記載這些事情
[00:11:32.000 --> 00:11:35.000]  然後回到拿撒勒之後
[00:11:35.000 --> 00:11:38.000]  耶穌就在拿撒勒那裡成長
[00:11:38.000 --> 00:11:41.000]  路加福音二章四十節說
[00:11:41.000 --> 00:11:46.000]  孩子漸漸長大,強健起來,充滿智慧
[00:11:46.000 --> 00:11:50.000]  又有上帝的恩典在他身上
[00:11:50.000 --> 00:11:54.000]  一句話就將耶穌去到拿撒勒之後
[00:11:54.000 --> 00:12:02.000]  直至他十二歲一段時間就說完了
[00:12:02.000 --> 00:12:06.000]  然後再鏡頭一轉出現的時候
[00:12:06.000 --> 00:12:09.000]  耶穌已經十二歲了
[00:12:09.000 --> 00:12:13.000]  就是我們剛才所讀的經文
[00:12:13.000 --> 00:12:19.000]  耶穌是一個很普通的小孩
[00:12:19.000 --> 00:12:21.000]  或者十二年裡面
[00:12:21.000 --> 00:12:25.000]  耶穌就是在普通的情況底下
[00:12:25.000 --> 00:12:27.000]  一路的成長
[00:12:27.000 --> 00:12:31.000]  來到十二歲
[00:12:31.000 --> 00:12:35.000]  猶太人認為十三歲就是他們
[00:12:35.000 --> 00:12:40.000]  弟弟進入到人生另外一個階段的開始
[00:12:40.000 --> 00:12:43.000]  算是成人
[00:12:43.000 --> 00:12:46.000]  十三歲的男孩
[00:12:46.000 --> 00:12:49.000]  他們成為了一個聖約之子
[00:12:49.000 --> 00:12:51.000]  就是要遵守律法
[00:12:51.000 --> 00:12:54.000]  為自己所做的負責任
[00:12:54.000 --> 00:12:57.000]  十三歲他們開始像大人一樣
[00:12:57.000 --> 00:13:02.000]  背著那些盒子,律法的盒子
[00:13:02.000 --> 00:13:08.000]  十二歲就是他們由男孩長大成人
[00:13:08.000 --> 00:13:12.000]  一條年齡的界線
[00:13:12.000 --> 00:13:16.000]  約瑟瑪利亞就帶著十二歲的耶穌
[00:13:16.000 --> 00:13:20.000]  去到耶路撒冷的聖殿來守節
[00:13:20.000 --> 00:13:22.000]  聖經就說守完了
[00:13:22.000 --> 00:13:24.000]  他們就回家
[00:13:24.000 --> 00:13:27.000]  回家之後還沒有回家
[00:13:27.000 --> 00:13:34.000]  在路上去到晚上就發現耶穌不見了
[00:13:34.000 --> 00:13:39.000]  做爸爸媽媽怎會做得這麼糊塗呢
[00:13:39.000 --> 00:13:41.000]  要去到黃昏的時候
[00:13:41.000 --> 00:13:45.000]  去到經過了一天才不見了兒子
[00:13:45.000 --> 00:13:47.000]  什麼原因呢
[00:13:47.000 --> 00:13:50.000]  因為他們夫婦是分開走的
[00:13:50.000 --> 00:13:54.000]  婦女就走在前面和其他婦女一起
[00:13:54.000 --> 00:13:58.000]  男士就在後面和男士一起
[00:13:58.000 --> 00:14:01.000]  所以有時都是這樣
[00:14:01.000 --> 00:14:04.000]  媽媽就以為兒子和爸爸
[00:14:04.000 --> 00:14:07.000]  爸爸就以為兒子和媽媽
[00:14:07.000 --> 00:14:10.000]  你都試過了,我們都試過了
[00:14:10.000 --> 00:14:17.000]  於是過了一天才發現耶穌不見了
[00:14:17.000 --> 00:14:21.000]  於是就在親戚那裡找遍都找不到
[00:14:21.000 --> 00:14:23.000]  結果怎樣
[00:14:23.000 --> 00:14:27.000]  回到耶路撒冷去找耶穌
[00:14:27.000 --> 00:14:31.000]  一天離開耶路撒冷
[00:14:31.000 --> 00:14:33.000]  一天回去
[00:14:33.000 --> 00:14:40.000]  然後第三天就在聖殿那裡找到耶穌
[00:14:40.000 --> 00:14:43.000]  找到耶穌之後
[00:14:43.000 --> 00:14:47.000]  瑪利亞第一句話是什麼呢
[00:14:47.000 --> 00:14:50.000]  我兒啊,為什麼對我們這樣做呢
[00:14:50.000 --> 00:14:57.000]  看,你父親和我很著急到處找你
[00:14:57.000 --> 00:15:03.000]  瑪利亞就向耶穌表達她那個著急的心情
[00:15:03.000 --> 00:15:10.000]  不過耶穌很輕鬆,很冷靜地回答
[00:15:10.000 --> 00:15:12.000]  為什麼找我呢
[00:15:12.000 --> 00:15:18.000]  豈不知我應該在我父的家裡嗎
[00:15:18.000 --> 00:15:23.000]  在我父的家裡,在舊的和合本翻譯成為
[00:15:23.000 --> 00:15:26.000]  以我父的事為念
[00:15:26.000 --> 00:15:28.000]  兩個翻譯都是可以的
[00:15:28.000 --> 00:15:32.000]  一個是指事情,一個是指地方
[00:15:32.000 --> 00:15:37.000]  兩個翻譯都是可以的
[00:15:37.000 --> 00:15:41.000]  耶穌的這句話像不像十二歲
[00:15:41.000 --> 00:15:44.000]  像二十歲多過十二歲
[00:15:44.000 --> 00:15:48.000]  指二十歲就不像十二歲
[00:15:48.000 --> 00:15:51.000]  聽見這一句話
[00:15:51.000 --> 00:15:56.000]  我相信瑪利亞和約瑟都很愕然
[00:15:56.000 --> 00:15:59.000]  因為十二年的時間
[00:15:59.000 --> 00:16:06.000]  耶穌都表現得像一個很平凡的小孩子一樣
[00:16:06.000 --> 00:16:11.000]  但這一句話,當耶穌這樣說的時候
[00:16:11.000 --> 00:16:13.000]  耶穌在說什麼呢
[00:16:13.000 --> 00:16:15.000]  瑪利亞說
[00:16:15.000 --> 00:16:21.000]  你父親和我很著急地找你
[00:16:21.000 --> 00:16:25.000]  跟耶穌說你父親是指誰
[00:16:25.000 --> 00:16:27.000]  約瑟
[00:16:27.000 --> 00:16:30.000]  但耶穌回答的時候
[00:16:30.000 --> 00:16:36.000]  難道你們不知道我應當在我父的家裡
[00:16:36.000 --> 00:16:39.000]  耶穌說的我父是誰
[00:16:39.000 --> 00:16:41.000]  就不是約瑟
[00:16:41.000 --> 00:16:46.000]  我父的家裡就是指聖殿,就是上帝的聖殿
[00:16:46.000 --> 00:16:52.000]  他說自己就是天父的兒子
[00:16:52.000 --> 00:16:57.000]  當瑪利亞和約瑟聽到耶穌這一句回答的時候
[00:16:57.000 --> 00:17:00.000]  或者他們突然間才醒覺
[00:17:00.000 --> 00:17:06.000]  耶穌原來不是一個平凡的小孩子
[00:17:06.000 --> 00:17:10.000]  可能當耶穌出生的時候
[00:17:10.000 --> 00:17:15.000]  天使加伯列的說話浮現出來
[00:17:15.000 --> 00:17:18.000]  牧羊人來到馬槽的旁邊
[00:17:18.000 --> 00:17:20.000]  來看耶穌的一些情景
[00:17:20.000 --> 00:17:23.000]  再一次浮現出來
[00:17:23.000 --> 00:17:26.000]  西敏亞那的說話
[00:17:26.000 --> 00:17:30.000]  再一次在他們的腦海裡出現
[00:17:30.000 --> 00:17:37.000]  因為這十二年他們忘記了耶穌是誰
[00:17:37.000 --> 00:17:40.000]  路加分裡面說到
[00:17:40.000 --> 00:17:44.000]  耶穌所說的話他們不明白
[00:17:44.000 --> 00:17:46.000]  他們不明白
[00:17:46.000 --> 00:17:50.000]  或者他們的心裡面只為了掙扎
[00:17:50.000 --> 00:17:55.000]  耶穌到底是上帝的兒子還是我們的兒子
[00:17:55.000 --> 00:17:59.000]  耶穌到底是神還是人
[00:17:59.000 --> 00:18:02.000]  他們太不明白
[00:18:02.000 --> 00:18:05.000]  耶穌到底是一個特別的人
[00:18:05.000 --> 00:18:09.000]  還是一個很平凡的人
[00:18:09.000 --> 00:18:13.000]  很多時候這正是神學裡面的問題
[00:18:13.000 --> 00:18:16.000]  很多人都不太明白
[00:18:16.000 --> 00:18:18.000]  聖經裡面只是告訴我們
[00:18:18.000 --> 00:18:20.000]  耶穌是神成為人
[00:18:20.000 --> 00:18:25.000]  來到人的當中成為一個完完全全的人
[00:18:25.000 --> 00:18:28.000]  十二歲的耶穌都沒有什麼神蹟
[00:18:28.000 --> 00:18:31.000]  不過耶穌就是說了這一句話
[00:18:31.000 --> 00:18:34.000]  這一句話正是顯明
[00:18:34.000 --> 00:18:40.000]  十二歲的耶穌知道他自己人生的目標
[00:18:40.000 --> 00:18:42.000]  他來到這個世界
[00:18:42.000 --> 00:18:45.000]  他要做的是什麼事情
[00:18:45.000 --> 00:18:48.000]  以我父的事為念
[00:18:48.000 --> 00:18:50.000]  在我父的家裡
[00:18:50.000 --> 00:18:57.000]  耶穌的生命其實是和耶路撒冷和聖殿離不開的
[00:18:57.000 --> 00:18:59.000]  當他生命要結束的時候
[00:18:59.000 --> 00:19:03.000]  他就在耶路撒冷結束他在世的人生
[00:19:03.000 --> 00:19:07.000]  他最後一個星期是去到聖殿的當中
[00:19:07.000 --> 00:19:12.000]  去到和一些宗教領袖辯論
[00:19:12.000 --> 00:19:16.000]  耶穌自己就要成為新的聖殿
[00:19:16.000 --> 00:19:19.000]  是人敬拜的地方
[00:19:19.000 --> 00:19:24.000]  耶穌清楚知道他自己的身份和使命
[00:19:24.000 --> 00:19:28.000]  他是天父的兒子
[00:19:28.000 --> 00:19:34.000]  他的一生就是實行神所要吩咐他的事情
[00:19:34.000 --> 00:19:36.000]  就是當耶穌出來傳道之後
[00:19:36.000 --> 00:19:39.000]  耶穌都多次這樣說
[00:19:39.000 --> 00:19:41.000]  他不求自己的意思
[00:19:41.000 --> 00:19:45.000]  只是求一個差去來者的意思
[00:19:45.000 --> 00:19:47.000]  耶穌也教導我們禱告
[00:19:47.000 --> 00:19:52.000]  願你的旨意成就在地上
[00:19:52.000 --> 00:19:56.000]  好像成就在天上一樣
[00:19:56.000 --> 00:20:02.000]  耶穌的使命就是完成天父的事
[00:20:02.000 --> 00:20:05.000]  天父就是要去拯救人
[00:20:05.000 --> 00:20:09.000]  一個就是他來世的計劃
[00:20:09.000 --> 00:20:12.000]  司徒保羅也是一樣
[00:20:12.000 --> 00:20:16.000]  司徒保羅說我不以聖名為念
[00:20:16.000 --> 00:20:20.000]  只要行完我的路程
[00:20:20.000 --> 00:20:24.000]  成就從主所領受的職事
[00:20:24.000 --> 00:20:27.000]  證明上帝恩惠的福音
[00:20:27.000 --> 00:20:32.000]  這是上帝給司徒保羅的使命
[00:20:32.000 --> 00:20:36.000]  司徒保羅就是以這個為念
[00:20:36.000 --> 00:20:40.000]  成為他人生的目標
[00:20:40.000 --> 00:20:42.000]  可能我們今天也要問
[00:20:42.000 --> 00:20:45.000]  我們活在這個世上
[00:20:45.000 --> 00:20:47.000]  我們的目標是什麼呢
[00:20:47.000 --> 00:20:51.000]  你以什麼為念呢
[00:20:51.000 --> 00:20:54.000]  你會掛念的是什麼事情
[00:20:54.000 --> 00:20:59.000]  有什麼東西充滿在你的心裡
[00:20:59.000 --> 00:21:01.000]  在香港我們都知道
[00:21:01.000 --> 00:21:06.000]  是一個很忙碌的地方
[00:21:06.000 --> 00:21:09.000]  你看到地鐵那些
[00:21:09.000 --> 00:21:13.000]  簡直就像潮水一樣
[00:21:13.000 --> 00:21:14.000]  地鐵的人流
[00:21:14.000 --> 00:21:18.000]  香港的地鐵就是人流的潮水
[00:21:18.000 --> 00:21:19.000]  有時候我們去到其他地方
[00:21:19.000 --> 00:21:22.000]  比如越南或者其他地方
[00:21:22.000 --> 00:21:27.000]  越南就是電單車的潮水
[00:21:27.000 --> 00:21:31.000]  有些地方就是車的潮水
[00:21:31.000 --> 00:21:36.000]  一個紅燈轉綠燈就湧過來
[00:21:36.000 --> 00:21:38.000]  香港的地鐵就是這樣
[00:21:38.000 --> 00:21:39.000]  人流的潮水
[00:21:39.000 --> 00:21:41.000]  一堆人塞進去
[00:21:41.000 --> 00:21:44.000]  一堆人就出來
[00:21:44.000 --> 00:21:47.000]  以前有一些非繁忙時間
[00:21:47.000 --> 00:21:52.000]  現在都沒有什麼非繁忙時間
[00:21:52.000 --> 00:21:54.000]  所有時間都是一樣
[00:21:54.000 --> 00:21:57.000]  到底塞得像沙甸魚一樣
[00:21:57.000 --> 00:21:59.000]  還是普通的塞
[00:21:59.000 --> 00:22:03.000]  香港是很忙碌的
[00:22:03.000 --> 00:22:07.000]  或者當我們回顧我們自己2015年
[00:22:07.000 --> 00:22:09.000]  忙不忙啊
[00:22:09.000 --> 00:22:12.000]  忙不忙啊
[00:22:12.000 --> 00:22:14.000]  很忙是吧
[00:22:14.000 --> 00:22:17.000]  上班下班
[00:22:17.000 --> 00:22:22.000]  我們賺錢過我們的生活
[00:22:22.000 --> 00:22:26.000]  解決我們肉身的需要
[00:22:26.000 --> 00:22:29.000]  有時候我們解決完肉身的需要
