
[00:00:00.000 --> 00:00:02.000]  鼎智梅,平安
[00:03:55.200 --> 00:04:00.200]  當然也包含了理性和意志上的接納
[00:04:00.200 --> 00:04:02.200]  所以我們一般來說
[00:04:02.200 --> 00:04:06.200]  我們很多時候在教會裏面都會經歷一些報道聚會
[00:04:06.200 --> 00:04:11.200]  我們都鼓勵參與聚會的誤導的朋友可以舉手決志
[00:04:11.200 --> 00:04:13.200]  我們都很珍惜那些時刻
[00:04:13.200 --> 00:04:16.200]  我們相信那些時刻都可以是聖靈動功
[00:04:16.200 --> 00:04:19.200]  感動人心的一個過程
[00:04:19.200 --> 00:04:22.200]  不過我們在這裏要特別的留意
[00:04:22.200 --> 00:04:25.200]  如果我們要說到一個
[00:04:25.200 --> 00:04:29.200]  由開始信,以至結束信的一個旅程
[00:04:29.200 --> 00:04:31.200]  似乎告訴我們
[00:04:31.200 --> 00:04:33.200]  一剎那的感動
[00:04:33.200 --> 00:04:35.200]  甚至乎你片刻的立志
[00:04:35.200 --> 00:04:41.200]  很可能是你建立一個真正信心旅程的一個觸發點
[00:04:41.200 --> 00:04:43.200]  或者是一個起點
[00:04:43.200 --> 00:04:46.200]  但是如果我們要將這種經驗
[00:04:46.200 --> 00:04:48.200]  這個所謂片刻的立志
[00:04:48.200 --> 00:04:50.200]  一剎那的感動
[00:04:50.200 --> 00:04:52.200]  如果我們將剛才
[00:04:52.200 --> 00:04:54.200]  從馬丁路德的著作也好
[00:04:54.200 --> 00:04:57.200]  從史勞保羅在羅馬書所寫的經節也好
[00:04:57.200 --> 00:04:59.200]  他們所談及的是甚麼
[00:04:59.200 --> 00:05:01.200]  信心其實是一條道路
[00:05:01.200 --> 00:05:03.200]  開了個頭
[00:05:03.200 --> 00:05:05.200]  即是說你有片刻的立志
[00:05:05.200 --> 00:05:07.200]  或者你有剎時的感動
[00:05:07.200 --> 00:05:09.200]  開了個頭
[00:05:09.200 --> 00:05:11.200]  你還要很真心真意地走下去
[00:05:11.200 --> 00:05:13.200]  如果這樣對比的話
[00:05:13.200 --> 00:05:16.200]  似乎信心不是建基於一剎那的感動
[00:05:16.200 --> 00:05:20.200]  而是一個漫長的信心的旅程
[00:05:20.200 --> 00:05:22.200]  我們剛才所讀到的詩篇
[00:05:22.200 --> 00:05:25.200]  121篇是一篇上行詩
[00:05:25.200 --> 00:05:27.200]  上行詩是集中在
[00:05:27.200 --> 00:05:30.200]  由第120篇到134篇
[00:05:30.200 --> 00:05:32.200]  這15篇的詩篇裏面
[00:05:32.200 --> 00:05:34.200]  當然它稱為上行詩
[00:05:34.200 --> 00:05:35.200]  把它們結集在一起
[00:05:35.200 --> 00:05:38.200]  很明顯是下了相當的編輯的功夫
[00:05:38.200 --> 00:05:40.200]  也明顯地告訴我們
[00:05:40.200 --> 00:05:42.200]  以色列人的敬拜生活當中
[00:05:42.200 --> 00:05:46.200]  上行詩其實有它一個很實際的作用
[00:05:46.200 --> 00:05:49.200]  不過到底上行詩具體的應用是怎樣呢
[00:05:49.200 --> 00:05:52.200]  到今天很多的格式聖經的學者
[00:05:52.200 --> 00:05:55.200]  都仍然未曾有一致的看法
[00:05:55.200 --> 00:05:57.200]  最主要有兩個的看法
[00:05:57.200 --> 00:05:59.200]  一個就認為是那些
[00:05:59.200 --> 00:06:01.200]  登山上聖殿山或者上耶路撒冷
[00:06:01.200 --> 00:06:04.200]  大家知道耶路撒冷是一個高山的城市
[00:06:04.200 --> 00:06:06.200]  就是當他們一路登高的時候
[00:06:06.200 --> 00:06:08.200]  那些去悼念
[00:06:08.200 --> 00:06:10.200]  今天我們不會有太大的壓力
[00:06:10.200 --> 00:06:13.200]  就會重唱這個上行的詩歌
[00:06:13.200 --> 00:06:15.200]  這15篇的詩歌
[00:06:15.200 --> 00:06:17.200]  當然也很可能當時
[00:06:17.200 --> 00:06:18.200]  在那個世代裏面
[00:06:18.200 --> 00:06:19.200]  如果真的有這個習慣
[00:06:19.200 --> 00:06:22.200]  也不一定只是15首詩歌
[00:06:22.200 --> 00:06:24.200]  不過很明顯經過編輯
[00:06:24.200 --> 00:06:26.200]  你可以說是聖靈的感動
[00:06:26.200 --> 00:06:28.200]  將這15首
[00:06:28.200 --> 00:06:32.200]  結集在我們150篇的詩篇裏面的一部份
[00:06:32.200 --> 00:06:34.200]  也有其他的學者會表達
[00:06:34.200 --> 00:06:37.200]  其實在登上聖殿的階梯
[00:06:37.200 --> 00:06:39.200]  其實有15級的階梯
[00:06:39.200 --> 00:06:41.200]  就會有人認為
[00:06:41.200 --> 00:06:44.200]  祭司每上一個台階的階級的時候
[00:06:44.200 --> 00:06:46.200]  就會重唱一篇的上行詩
[00:06:46.200 --> 00:06:49.200]  所以最後就是有15篇
[00:06:49.200 --> 00:06:51.200]  兩個說法都有可能的
[00:06:51.200 --> 00:06:54.200]  甚至或者說兩個說法都是並存的
[00:06:54.200 --> 00:06:58.200]  也都是雙方是沒有所謂排斥性在裏面
[00:06:58.200 --> 00:07:01.200]  無論是那些去到耶路撒冷朝聖
[00:07:01.200 --> 00:07:03.200]  去到聖殿敬拜的人
[00:07:03.200 --> 00:07:04.200]  又或者甚至是那些
[00:07:04.200 --> 00:07:06.200]  代表著會眾去獻祭的祭司
[00:07:06.200 --> 00:07:09.200]  當他去唱頌這個上行詩的時候
[00:07:09.200 --> 00:07:10.200]  其實我們回想一下
[00:07:10.200 --> 00:07:13.200]  就好像我們來到禮拜堂去敬拜上帝一樣
[00:07:13.200 --> 00:07:15.200]  你和我都一樣
[00:07:15.200 --> 00:07:17.200]  其實我們來到今天這個
[00:07:17.200 --> 00:07:19.200]  十點半之前這個聚會
[00:07:19.200 --> 00:07:22.200]  我們都是從我們的衣食住行
[00:07:22.200 --> 00:07:24.200]  柴米油鹽
[00:07:24.200 --> 00:07:25.200]  閒言閒語
[00:07:25.200 --> 00:07:27.200]  是非曲直
[00:07:27.200 --> 00:07:29.200]  這些這樣的現實生活裏面
[00:07:29.200 --> 00:07:32.200]  我們是走進來上帝的殿當中
[00:07:32.200 --> 00:07:34.200]  去朝見上帝
[00:07:34.200 --> 00:07:36.200]  我想說甚麼呢
[00:07:36.200 --> 00:07:38.200]  其實對上帝那份的信靠
[00:07:38.200 --> 00:07:42.200]  原來不是單單在你還唱上行詩那一刻
[00:07:42.200 --> 00:07:44.200]  又或者那些祭司一步一步的
[00:07:44.200 --> 00:07:46.200]  抬起街燈上聖殿
[00:07:46.200 --> 00:07:48.200]  又或者我們每個星期日
[00:07:48.200 --> 00:07:52.200]  來到禮拜堂裏面聚會的那一刻
[00:07:52.200 --> 00:07:54.200]  信心才發生功效
[00:07:54.200 --> 00:07:56.200]  而其實在我們日常的衣食住行
[00:07:56.200 --> 00:07:58.200]  柴米油鹽裏面
[00:07:58.200 --> 00:08:00.200]  信心同樣都和我們
[00:08:00.200 --> 00:08:02.200]  伴隨著人生的旅程
[00:08:02.200 --> 00:08:04.200]  這篇詩篇的作者
[00:08:04.200 --> 00:08:07.200]  他將生活裏面一個很貼地的問題
[00:08:07.200 --> 00:08:09.200]  帶到給這班朝聖的人
[00:08:09.200 --> 00:08:12.200]  或者這班頌尚的祭司的人
[00:08:12.200 --> 00:08:15.200]  他說我的幫助從何而來
[00:08:15.200 --> 00:08:18.200]  用我們廣東話的說法
[00:08:18.200 --> 00:08:19.200]  我們慣常的說法
[00:08:19.200 --> 00:08:21.200]  我們可以將他轉換成為
[00:08:21.200 --> 00:08:23.200]  誰是我的靠山呢
[00:08:23.200 --> 00:08:26.200]  我現在有些事需要別人去幫幫我
[00:08:26.200 --> 00:08:27.200]  撐一撐我
[00:08:27.200 --> 00:08:30.200]  我就會問誰是我的靠山呢
[00:08:30.200 --> 00:08:32.200]  他回應的答案來得非常清晰
[00:08:32.200 --> 00:08:33.200]  剛才大家都讀過了
[00:08:33.200 --> 00:08:35.200]  他說我的幫助
[00:08:35.200 --> 00:08:38.200]  從造天地的耶和華而來
[00:08:38.200 --> 00:08:40.200]  詩人對上主這份信心
[00:08:40.200 --> 00:08:44.200]  乃是建基於他對上帝的認識
[00:08:44.200 --> 00:08:47.200]  所以從第三節到第八節
[00:08:47.200 --> 00:08:49.200]  詩人總共用了六次
[00:08:49.200 --> 00:08:51.200]  用保護這個詞彙
[00:08:51.200 --> 00:08:53.200]  來到他反覆念頌
[00:08:53.200 --> 00:08:55.200]  他所信的這位上主
[00:08:55.200 --> 00:08:56.200]  是多麼可靠
[00:08:56.200 --> 00:08:57.200]  多麼看著他
[00:08:57.200 --> 00:08:59.200]  多麼成為他的靠山
[00:08:59.200 --> 00:09:01.200]  詩人告訴我們
[00:09:01.200 --> 00:09:03.200]  在第三第四節
[00:09:03.200 --> 00:09:06.200]  我們可以在登山的旅程裡
[00:09:06.200 --> 00:09:08.200]  我們能夠穩步
[00:09:08.200 --> 00:09:10.200]  站立得穩
[00:09:10.200 --> 00:09:13.200]  其實是因為保護我們的上主
[00:09:13.200 --> 00:09:15.200]  不會像巴力那樣
[00:09:15.200 --> 00:09:18.200]  在那裏睡覺或遠行
[00:09:18.200 --> 00:09:20.200]  如果你有興趣參考
[00:09:20.200 --> 00:09:23.200]  獵王紀嘗第十八章二十七節
[00:09:23.200 --> 00:09:26.200]  也有類似的說法
[00:09:26.200 --> 00:09:31.200]  在他們民間的信仰裡
[00:09:31.200 --> 00:09:34.200]  相傳巴力有時會睡覺
[00:09:34.200 --> 00:09:37.200]  有時可能會遠行
[00:09:37.200 --> 00:09:40.200]  但詩人說他所信的這位上主
[00:09:40.200 --> 00:09:42.200]  是一位必不打頓
[00:09:42.200 --> 00:09:44.200]  也不睡覺
[00:09:44.200 --> 00:09:45.200]  是不會疲倦
[00:09:45.200 --> 00:09:47.200]  更加我覺得很重要
[00:09:47.200 --> 00:09:50.200]  他不會置身事外
[00:09:50.200 --> 00:09:52.200]  在第五到第六節
[00:09:52.200 --> 00:09:55.200]  詩人做了一個很好的比喻
[00:09:55.200 --> 00:09:57.200]  白日和夜間
[00:09:57.200 --> 00:09:59.200]  他說這位上主
[00:09:59.200 --> 00:10:01.200]  叫那些白日熾熱的太陽
[00:10:01.200 --> 00:10:03.200]  如果去過聖地的弟兄姊妹都知道
[00:10:03.200 --> 00:10:06.200]  夏天的時候是很高溫的
[00:10:06.200 --> 00:10:09.200]  四十多度都是經常發生的事
[00:10:09.200 --> 00:10:12.200]  這些要登山
[00:10:12.200 --> 00:10:14.200]  由遠路而來
[00:10:14.200 --> 00:10:16.200]  在白日熾熱的太陽底下的登山客
[00:10:16.200 --> 00:10:18.200]  其實是辛苦的
[00:10:18.200 --> 00:10:21.200]  而在他們民間的傳說裡
[00:10:21.200 --> 00:10:23.200]  夜間的月亮
[00:10:23.200 --> 00:10:25.200]  代表著一些幽暗的力量
[00:10:25.200 --> 00:10:27.200]  一些不可知的力量
[00:10:27.200 --> 00:10:30.200]  一些在隱國裡可能傷害我們的力量
[00:10:30.200 --> 00:10:32.200]  所以無論是白日太陽
[00:10:32.200 --> 00:10:34.200]  夜間月亮
[00:10:34.200 --> 00:10:35.200]  詩人認為
[00:10:35.200 --> 00:10:39.200]  都不會傷害那些信靠上主的人
[00:10:39.200 --> 00:10:41.200]  這位上主是怎樣的
[00:10:41.200 --> 00:10:43.200]  他其實就是那位在我們右邊
[00:10:43.200 --> 00:10:45.200]  任避我們那位
[00:10:45.200 --> 00:10:47.200]  右邊任避
[00:10:47.200 --> 00:10:49.200]  很多時候這個景象
[00:10:49.200 --> 00:10:51.200]  都令我們聯想到
[00:10:51.200 --> 00:10:53.200]  有人在電陣的裡面
[00:10:53.200 --> 00:10:54.200]  一般的情況
[00:10:54.200 --> 00:10:56.200]  左邊拿盾牌
[00:10:56.200 --> 00:10:58.200]  右邊拿劍
[00:10:58.200 --> 00:10:59.200]  當然右邊拿劍
[00:10:59.200 --> 00:11:01.200]  劍都可以做防守的
[00:11:01.200 --> 00:11:02.200]  不過正正就是
[00:11:02.200 --> 00:11:03.200]  右邊的部分
[00:11:03.200 --> 00:11:05.200]  是容易中箭
[00:11:05.200 --> 00:11:07.200]  於是如果你在右邊
[00:11:07.200 --> 00:11:09.200]  有一個人幫你
[00:11:09.200 --> 00:11:11.200]  有任避的話
[00:11:11.200 --> 00:11:13.200]  你就彷彿有一個很好的防衛
[00:11:13.200 --> 00:11:15.200]  另一方面你繼續可以
[00:11:15.200 --> 00:11:17.200]  有把劍在陣上
[00:11:17.200 --> 00:11:19.200]  來衝鋒陷陣
[00:11:19.200 --> 00:11:21.200]  詩人告訴我們
[00:11:21.200 --> 00:11:22.200]  即使我們有時
[00:11:22.200 --> 00:11:24.200]  在一種好像戰陣裡面
[00:11:24.200 --> 00:11:26.200]  生活在戰役當中
[00:11:26.200 --> 00:11:28.200]  都會得到這位上主
[00:11:28.200 --> 00:11:29.200]  很特別的保護
[00:11:29.200 --> 00:11:31.200]  他在右邊來任避我們
[00:11:31.200 --> 00:11:33.200]  去到最後那兩次結束的時候
[00:11:33.200 --> 00:11:35.200]  這位詩人告訴我們
[00:11:35.200 --> 00:11:38.200]  即使災害是會臨到我們
[00:11:38.200 --> 00:11:41.200]  從來沒有說那些敬畏上主的人
[00:11:41.200 --> 00:11:43.200]  是完全不會經歷災害
[00:11:43.200 --> 00:11:45.200]  又或者
[00:11:45.200 --> 00:11:47.200]  在我們每日的出出入入裡面
[00:11:47.200 --> 00:11:49.200]  每一天都會出出入入
[00:11:49.200 --> 00:11:51.200]  你一會兒就會出去
[00:11:51.200 --> 00:11:52.200]  然後你回到家裡
[00:11:52.200 --> 00:11:54.200]  每日我們都在出出入入的
[00:11:54.200 --> 00:11:55.200]  整個人生的過程
[00:11:55.200 --> 00:11:58.200]  其實都面對大大小小的危險
[00:11:58.200 --> 00:12:00.200]  或者估計不到的意外
[00:12:00.200 --> 00:12:02.200]  不過詩人他確信
[00:12:02.200 --> 00:12:04.200]  我們都會得到這位上主的保護
[00:12:04.200 --> 00:12:06.200]  而最重要的
[00:12:06.200 --> 00:12:07.200]  去到最後的話
[00:12:07.200 --> 00:12:09.200]  這是一個終極的
[00:12:09.200 --> 00:12:10.200]  永遠的保護
[00:12:10.200 --> 00:12:12.200]  而這種保護
[00:12:12.200 --> 00:12:13.200]  當然我們理解
[00:12:13.200 --> 00:12:15.200]  不是說我們在物質上
[00:12:15.200 --> 00:12:17.200]  或者在身體上
[00:12:17.200 --> 00:12:18.200]  我們肉身的身體上
[00:12:18.200 --> 00:12:23.200]  是毫無任何的阻礙損傷困難
[00:12:23.200 --> 00:12:25.200]  而最終極的保護是什麼
[00:12:25.200 --> 00:12:28.200]  我們不會被撒旦的權勢
[00:12:28.200 --> 00:12:31.200]  被這種從邪惡而來的力量
[00:12:31.200 --> 00:12:32.200]  傷害我們
[00:12:32.200 --> 00:12:37.200]  我們終會享有上帝永遠的福樂
[00:12:37.200 --> 00:12:40.200]  這篇詩篇其實告訴我們
[00:12:40.200 --> 00:12:41.200]  有一個詩人
[00:12:41.200 --> 00:12:45.200]  當他去上行的時候
[00:12:45.200 --> 00:12:46.200]  去敬拜的時候
[00:12:46.200 --> 00:12:49.200]  他是帶著一個完全信靠上帝的心
[00:12:49.200 --> 00:12:52.200]  而他認為這種信靠是實在的
[00:12:52.200 --> 00:12:53.200]  上帝的保護
[00:12:53.200 --> 00:12:54.200]  是實實在在
[00:12:54.200 --> 00:12:56.200]  淋到他生活裡面一些
[00:12:56.200 --> 00:12:58.200]  甚至乎很細微的層面
[00:12:58.200 --> 00:13:01.200]  就是那些所謂出入出出入入的層面
[00:13:01.200 --> 00:13:04.200]  上帝的保護都淋在那裡
[00:13:04.200 --> 00:13:06.200]  他對上帝這份認識
[00:13:06.200 --> 00:13:07.200]  構成了這個上行詩
[00:13:07.200 --> 00:13:09.200]  一個很重要的影像
[00:13:09.200 --> 00:13:11.200]  就是那些去敬拜上帝
[00:13:11.200 --> 00:13:12.200]  相信上帝的人
[00:13:12.200 --> 00:13:16.200]  同一時間去經歷上帝的保護的人
[00:13:16.200 --> 00:13:17.200]  而正因為這樣
[00:13:17.200 --> 00:13:19.200]  那份信靠那份信心
[00:13:19.200 --> 00:13:21.200]  就日積月累
[00:13:21.200 --> 00:13:24.200]  日日夜夜的加添
[00:13:24.200 --> 00:13:26.200]  我們讀過一個很簡短的
[00:13:26.200 --> 00:13:28.200]  創世紀的《舊約經課》
[00:13:28.200 --> 00:13:29.200]  那裡當然大家很熟悉
[00:13:29.200 --> 00:13:31.200]  是講到有關我們的信心之父
[00:13:31.200 --> 00:13:34.200]  阿伯拉罕的一個小片段
[00:13:34.200 --> 00:13:35.200]  那段經文甚至乎
[00:13:35.200 --> 00:13:36.200]  阿伯拉罕還沒改名
[00:13:36.200 --> 00:13:39.200]  還是叫做阿伯蘭
[00:13:39.200 --> 00:13:40.200]  簡短的幾節經文
[00:13:40.200 --> 00:13:43.200]  其實展現了在阿伯蘭面前
[00:13:43.200 --> 00:13:47.200]  是一次人生很大的一個冒險
[00:13:47.200 --> 00:13:48.200]  經文那裡說
[00:13:48.200 --> 00:13:51.200]  離開本地本族父家
[00:13:51.200 --> 00:13:52.200]  有沒有想像過
[00:13:52.200 --> 00:13:54.200]  在一個這麼上古的世代
[00:13:54.200 --> 00:13:57.200]  幾乎是一次很徹底的從零開始
[00:13:57.200 --> 00:13:59.200]  今天我們也有很多的親戚朋友
[00:13:59.200 --> 00:14:01.200]  可能包括在在的弟兄姊妹
[00:14:01.200 --> 00:14:03.200]  也有移民的經驗
[00:14:03.200 --> 00:14:05.200]  今天我們不會有太大的壓力
[00:14:05.200 --> 00:14:07.200]  覺得從此一去就不反了
[00:14:07.200 --> 00:14:10.200]  反正今天交通也很便利
[00:14:10.200 --> 00:14:12.200]  人的往來也很平常
[00:14:12.200 --> 00:14:15.200]  但你想想在一個很上古的世代
[00:14:15.200 --> 00:14:18.200]  他離開本地本族父家
[00:14:18.200 --> 00:14:22.200]  其實真的差不多是從頭開始過
[00:14:22.200 --> 00:14:24.200]  而且他所可以擁有的倚靠
[00:14:24.200 --> 00:14:26.200]  包括父家給他的倚靠
[00:14:26.200 --> 00:14:30.200]  再擴展一些親戚朋友的本族倚靠
[00:14:30.200 --> 00:14:31.200]  再擴闊一些
[00:14:31.200 --> 00:14:34.200]  就是他對土地的熟悉和依賴
[00:14:34.200 --> 00:14:36.200]  他所了解的資源
[00:14:36.200 --> 00:14:39.200]  他所擁有的資源
[00:14:39.200 --> 00:14:43.200]  所以當你身邊的人是你的倚靠
[00:14:43.200 --> 00:14:44.200]  你再擴展一些
[00:14:44.200 --> 00:14:47.200]  一個更大的網絡社群是你的倚靠
[00:14:47.200 --> 00:14:49.200]  又或者你平時生活開的經驗
[00:14:49.200 --> 00:14:51.200]  擁有的資源是你的倚靠
[00:14:51.200 --> 00:14:54.200]  這些就是你的靠山
[00:14:54.200 --> 00:14:55.200]  現代人一樣
[00:14:55.200 --> 00:14:57.200]  都需要這些本地本族父家
[00:14:57.200 --> 00:14:59.200]  做我們的靠山
[00:14:59.200 --> 00:15:02.200]  或多或少都要
[00:15:02.200 --> 00:15:04.200]  不過上帝給予亞伯蘭的考驗就是
[00:15:04.200 --> 00:15:06.200]  將這些靠山都拿開
[00:15:06.200 --> 00:15:08.200]  他要面對的是甚麼呢
[00:15:08.200 --> 00:15:10.200]  是一個陌生的未來
[00:15:10.200 --> 00:15:12.200]  當然我們可以理解
[00:15:12.200 --> 00:15:15.200]  伴隨著一些不可知的風險
[00:15:15.200 --> 00:15:17.200]  還有在上古的世代
[00:15:17.200 --> 00:15:19.200]  基本上都是一個
[00:15:19.200 --> 00:15:21.200]  雖然他們都有些合約的精神
[00:15:21.200 --> 00:15:22.200]  有納約
[00:15:22.200 --> 00:15:24.200]  大家經常見到舊約的經文
[00:15:24.200 --> 00:15:25.200]  都見到有納約
[00:15:25.200 --> 00:15:27.200]  甚至乎有些考古的證據
[00:15:27.200 --> 00:15:28.200]  讓我們知道
[00:15:28.200 --> 00:15:31.200]  其實不是完全沒有法律的概念
[00:15:31.200 --> 00:15:33.200]  不過說到底
[00:15:33.200 --> 00:15:35.200]  都不會有甚麼國際法
[00:15:35.200 --> 00:15:36.200]  經貿法等等
[00:15:36.200 --> 00:15:38.200]  都不會用這些方式
[00:15:38.200 --> 00:15:41.200]  我們今天稱為文明的方式來處理
[00:15:41.200 --> 00:15:42.200]  都會用一種
[00:15:42.200 --> 00:15:45.200]  以力量來教聖的方式來處理
[00:15:45.200 --> 00:15:48.200]  不過其實今天有時都是這樣
[00:15:48.200 --> 00:15:50.200]  亞伯蘭所面對的
[00:15:50.200 --> 00:15:52.200]  就是一個不可知的未來
[00:15:52.200 --> 00:15:54.200]  沒有甚麼可以所謂保障給他
[00:15:54.200 --> 00:15:56.200]  不過經文很有趣
[00:15:56.200 --> 00:15:58.200]  用最簡潔的方式
[00:15:58.200 --> 00:16:00.200]  向我們表達了亞伯蘭
[00:16:00.200 --> 00:16:02.200]  對上主的信靠
[00:16:02.200 --> 00:16:03.200]  就這樣一句
[00:16:03.200 --> 00:16:09.200]  亞伯蘭就照著耶和華的話的吩咐去了
[00:16:09.200 --> 00:16:10.200]  在當中
[00:16:10.200 --> 00:16:13.200]  作者沒有記載亞伯蘭有甚麼猶疑
[00:16:13.200 --> 00:16:15.200]  和上主爭辯
[00:16:15.200 --> 00:16:18.200]  或者表達一種抗拒的情緒
[00:16:18.200 --> 00:16:19.200]  很簡單
[00:16:19.200 --> 00:16:21.200]  他聽到耶和華的吩咐就去了
[00:16:21.200 --> 00:16:23.200]  是一個很直接的
[00:16:23.200 --> 00:16:26.200]  順服前行的一個表現
[00:16:26.200 --> 00:16:28.200]  我就想
[00:16:28.200 --> 00:16:31.200]  一個人能夠對上主的呼召和猜險
[00:16:31.200 --> 00:16:34.200]  這麼順服的一個人
[00:16:34.200 --> 00:16:35.200]  其實我相信
[00:16:35.200 --> 00:16:39.200]  是他對上主有一份很充分的信靠
[00:16:39.200 --> 00:16:42.200]  而這一份密切的人神關係
[00:16:42.200 --> 00:16:44.200]  就成為了對上帝的信心
[00:16:44.200 --> 00:16:47.200]  很重要的一個關鍵
[00:16:47.200 --> 00:16:48.200]  真實的信靠
[00:16:48.200 --> 00:16:52.200]  是會帶來真誠的順服
[00:16:52.200 --> 00:16:55.200]  原來人對上帝的信心
[00:16:55.200 --> 00:16:58.200]  不在乎你的理性的辨識
[00:16:58.200 --> 00:17:02.200]  也不在於你的意志的選擇
[00:17:02.200 --> 00:17:05.200]  而其實是一個生命的關係
[00:17:05.200 --> 00:17:07.200]  深厚的人神關係
[00:17:07.200 --> 00:17:09.200]  就會有一個牢固的信心
[00:17:09.200 --> 00:17:12.200]  就會帶來真誠的順服
[00:17:12.200 --> 00:17:14.200]  其實你打個比喻去想一想
[00:17:14.200 --> 00:17:15.200]  對比一下
[00:17:15.200 --> 00:17:17.200]  在我們人與人的關係裡面
[00:17:17.200 --> 00:17:18.200]  其實都是這樣
[00:17:18.200 --> 00:17:20.200]  為甚麼你會對某一個人
[00:17:20.200 --> 00:17:23.200]  所說的話特別相信呢
[00:17:23.200 --> 00:17:24.200]  同一番的說話
[00:17:24.200 --> 00:17:25.200]  A跟你說
[00:17:25.200 --> 00:17:26.200]  和B跟你說
