
[00:00:00.000 --> 00:00:03.400]  預備今次的講道
[00:01:29.000 --> 00:01:30.000]  你買一些棉花回來
[00:01:30.000 --> 00:01:32.000]  棉花是一卷的
[00:01:32.000 --> 00:01:34.000]  將它剪開一條條
[00:01:34.000 --> 00:01:37.000]  將一條條鋪在邊緣上面
[00:01:37.000 --> 00:01:39.000]  然後倒一些漂白水進去
[00:01:39.000 --> 00:01:41.000]  漂白水是不好稀釋的
[00:01:41.000 --> 00:01:42.000]  味道很強的
[00:01:42.000 --> 00:01:47.000]  倒進去之後浸著
[00:01:47.000 --> 00:01:50.000]  然後關上浴室門浸一晚
[00:01:50.000 --> 00:01:52.000]  第二天早上起來
[00:01:52.000 --> 00:01:56.000]  你拿起這些棉花就乾淨了
[00:01:56.000 --> 00:01:57.000]  我真的試過好幾次
[00:01:57.000 --> 00:01:59.000]  真的很好
[00:01:59.000 --> 00:02:00.000]  不用太用力
[00:02:00.000 --> 00:02:02.000]  只是引致一些味道
[00:02:02.000 --> 00:02:04.000]  那一晚不要上廁所
[00:02:04.000 --> 00:02:05.000]  這樣就可以了
[00:02:05.000 --> 00:02:07.000]  大家如果沒有試過
[00:02:07.000 --> 00:02:08.000]  可以去試一下
[00:02:08.000 --> 00:02:11.000]  清潔本身是需要很多方法
[00:02:11.000 --> 00:02:13.000]  很多智慧
[00:02:13.000 --> 00:02:15.000]  很多不同的清潔劑
[00:02:15.000 --> 00:02:18.000]  才是合用和有效的
[00:02:18.000 --> 00:02:21.000]  所以你看到很多人的廚房裡面
[00:02:21.000 --> 00:02:24.000]  通常都有一些五顏六色的清潔劑
[00:02:24.000 --> 00:02:26.000]  藍色、黃色、綠色
[00:02:26.000 --> 00:02:28.000]  清潔不同的東西
[00:02:28.000 --> 00:02:30.000]  知道原來清潔這些東西
[00:02:30.000 --> 00:02:32.000]  都是相當專業的
[00:02:32.000 --> 00:02:33.000]  很考學問
[00:02:33.000 --> 00:02:37.000]  我們的生命都需要時常清潔
[00:02:37.000 --> 00:02:38.000]  清潔完之後
[00:02:38.000 --> 00:02:40.000]  其實今天的題目叫貴重的器皿
[00:02:40.000 --> 00:02:42.000]  因為原來清潔不單止
[00:02:42.000 --> 00:02:44.000]  叫我們的生命可以乾淨
[00:02:44.000 --> 00:02:45.000]  其實更進一步的
[00:02:45.000 --> 00:02:48.000]  成為一個貴重的器皿
[00:02:48.000 --> 00:02:49.000]  今天我們看一段經文
[00:02:49.000 --> 00:02:53.000]  提摩太后書第二章二十至二十二節
[00:02:53.000 --> 00:02:56.000]  三節我們都頗熟悉的經文
[00:02:56.000 --> 00:02:58.000]  我們一起讀一次
[00:02:58.000 --> 00:03:03.000]  這段經文是保羅寫給提摩太太
[00:03:03.000 --> 00:03:07.000]  特別是一個保羅人生的晚年
[00:03:07.000 --> 00:03:08.000]  很後期
[00:03:08.000 --> 00:03:10.000]  提摩太后書最後
[00:03:10.000 --> 00:03:13.000]  他都好像在說一個訊息
[00:03:13.000 --> 00:03:14.000]  就是跟提摩太太說
[00:03:14.000 --> 00:03:16.000]  看上去我都應該
[00:03:16.000 --> 00:03:18.000]  那時候他在坐牢
[00:03:18.000 --> 00:03:20.000]  他說我都應該出不了牢
[00:03:20.000 --> 00:03:24.000]  他估計他都要人生的晚年
[00:03:24.000 --> 00:03:25.000]  所以他說他要囂墊自己
[00:03:25.000 --> 00:03:27.000]  他要見主面
[00:03:27.000 --> 00:03:28.000]  在這個情境之下
[00:03:28.000 --> 00:03:31.000]  他寫這封信給他的屬靈兒子提摩太太
[00:03:31.000 --> 00:03:34.000]  一定是帶著一種語重心長
[00:03:34.000 --> 00:03:36.000]  如果你知道你人生的年日
[00:03:36.000 --> 00:03:37.000]  差不多到尾聲
[00:03:37.000 --> 00:03:39.000]  你會跟你的兒子說什麼呢
[00:03:39.000 --> 00:03:42.000]  你用心情去讀這段書
[00:03:42.000 --> 00:03:44.000]  你會看到其實他那種
[00:03:44.000 --> 00:03:48.000]  將一些對提摩太太很重要的東西
[00:03:48.000 --> 00:03:52.000]  他可能以後都未必會再有機會跟她再說
[00:03:52.000 --> 00:03:55.000]  他就會將這些說話提醒她
[00:03:55.000 --> 00:03:56.000]  告訴她
[00:03:56.000 --> 00:03:58.000]  提摩太太當年
[00:03:58.000 --> 00:04:01.000]  他說她是少年的私慾
[00:04:01.000 --> 00:04:03.000]  所以提摩太太應該屬於年青
[00:04:03.000 --> 00:04:05.000]  年青的意思
[00:04:05.000 --> 00:04:09.000]  以前來說不一定是十幾歲
[00:04:09.000 --> 00:04:11.000]  他們一般來說
[00:04:11.000 --> 00:04:13.000]  有人估計她是三十多四十歲左右
[00:04:13.000 --> 00:04:15.000]  當年的提摩太太
[00:04:15.000 --> 00:04:18.000]  他們叫她年青或少年
[00:04:18.000 --> 00:04:23.000]  她被委派去爾弗所教會做長老
[00:04:23.000 --> 00:04:26.000]  提摩太太的前書一開始已經這樣說
[00:04:26.000 --> 00:04:27.000]  派你去那裡
[00:04:27.000 --> 00:04:30.000]  爾弗所教會是保羅建南的教會
[00:04:30.000 --> 00:04:34.000]  他就派了這位相對年青的年輕人
[00:04:34.000 --> 00:04:36.000]  在那裡做帶領的工作
[00:04:36.000 --> 00:04:38.000]  告訴她你要怎麼做
[00:04:38.000 --> 00:04:40.000]  怎麼做 怎麼做 怎麼去帶領
[00:04:40.000 --> 00:04:45.000]  當時的教會正在面對雙重的問題
[00:04:45.000 --> 00:04:48.000]  裡面有問題 外面有問題
[00:04:48.000 --> 00:04:49.000]  裡面的問題就是
[00:04:49.000 --> 00:04:52.000]  這段經文前文後文都在說一樣的東西
[00:04:52.000 --> 00:04:56.000]  就是有些假教師
[00:04:56.000 --> 00:04:58.000]  有些人在教會群體中間
[00:04:58.000 --> 00:05:00.000]  傳揚了一種道理
[00:05:00.000 --> 00:05:02.000]  要很多人辯論 爭辯
[00:05:02.000 --> 00:05:05.000]  可能是關於遺傳的東西
[00:05:05.000 --> 00:05:09.000]  可能是關於一些家譜 族譜的東西
[00:05:09.000 --> 00:05:11.000]  總之詳情我們都不太了解
[00:05:11.000 --> 00:05:13.000]  但很多的討論 很多的辯論
[00:05:13.000 --> 00:05:14.000]  差不多吵架
[00:05:14.000 --> 00:05:16.000]  教會的場景是這樣的
[00:05:16.000 --> 00:05:17.000]  他們就提醒
[00:05:17.000 --> 00:05:19.000]  這個就是你面對的場景
[00:05:19.000 --> 00:05:22.000]  另外一個的處境是怎樣呢
[00:05:22.000 --> 00:05:23.000]  就是出面
[00:05:23.000 --> 00:05:25.000]  第三章 講完這章之後
[00:05:25.000 --> 00:05:26.000]  後面那章就說
[00:05:26.000 --> 00:05:27.000]  在末世
[00:05:27.000 --> 00:05:29.000]  你要知道在末世的日子
[00:05:29.000 --> 00:05:30.000]  有危險的日子來到
[00:05:30.000 --> 00:05:33.000]  因為當時說了很多
[00:05:33.000 --> 00:05:36.000]  出面 整個社會有很多的問題
[00:05:36.000 --> 00:05:39.000]  人要專顧自己 貪愛錢財 自誇狂
[00:05:39.000 --> 00:05:41.000]  我妄讀違背父母 諸如此類
[00:05:41.000 --> 00:05:46.000]  一連串的社會的氛圍 氣氛
[00:05:46.000 --> 00:05:50.000]  他就是在這種內外交困的處境之下
[00:05:50.000 --> 00:05:53.000]  他跟提摩太說了這番話
[00:05:53.000 --> 00:05:55.000]  所以我想大家一個立體的
[00:05:55.000 --> 00:05:58.000]  他的環境去想
[00:05:58.000 --> 00:06:00.000]  其實他講這件事
[00:06:00.000 --> 00:06:02.000]  對這位相對年輕的童工
[00:06:02.000 --> 00:06:04.000]  是有什麼的鼓勵呢
[00:06:04.000 --> 00:06:09.000]  其實裏面那些的問題
[00:06:09.000 --> 00:06:11.000]  是相當之嚴重的
[00:06:11.000 --> 00:06:14.000]  如果你看前面小說第十八節
[00:06:14.000 --> 00:06:15.000]  十八節
[00:06:15.000 --> 00:06:18.000]  他已經說那些人已經講到
[00:06:18.000 --> 00:06:19.000]  他們是偏離了真道
[00:06:19.000 --> 00:06:21.000]  說復活的事已過
[00:06:21.000 --> 00:06:23.000]  就敗為好心人的信心
[00:06:23.000 --> 00:06:25.000]  信仰的危機就在那裏
[00:06:25.000 --> 00:06:26.000]  在教義上
[00:06:26.000 --> 00:06:29.000]  復活的事已過
[00:06:29.000 --> 00:06:31.000]  這個是在說
[00:06:31.000 --> 00:06:32.000]  有些人研究
[00:06:32.000 --> 00:06:34.000]  可能是有些人在傳揚的道理
[00:06:34.000 --> 00:06:37.000]  如果基督徒信耶穌的人受洗
[00:06:37.000 --> 00:06:39.000]  他們已經復活了
[00:06:39.000 --> 00:06:42.000]  所以復活的事已經過去了
[00:06:42.000 --> 00:06:44.000]  所以將來沒有復活的
[00:06:44.000 --> 00:06:47.000]  這個問題是相當嚴重的問題
[00:06:47.000 --> 00:06:51.000]  所以他沒有前面的盼望
[00:06:51.000 --> 00:06:55.000]  所以我想提摩太正在面對這種
[00:06:55.000 --> 00:06:57.000]  教會的場景
[00:06:57.000 --> 00:06:59.000]  社會上的氣氛
[00:06:59.000 --> 00:07:00.000]  所以他教他們
[00:07:00.000 --> 00:07:04.000]  你要竭力在神的面前做無愧的工人
[00:07:04.000 --> 00:07:06.000]  按著正義分解真理的道
[00:07:06.000 --> 00:07:07.000]  這是他的職責
[00:07:07.000 --> 00:07:08.000]  他要教導教得好
[00:07:08.000 --> 00:07:09.000]  溫柔待眾人
[00:07:09.000 --> 00:07:11.000]  要有忍耐力
[00:07:11.000 --> 00:07:13.000]  因為這是神託給他的
[00:07:13.000 --> 00:07:16.000]  在這個時間裏他要做的工作
[00:07:16.000 --> 00:07:20.000]  在這樣的大教氛圍裏
[00:07:20.000 --> 00:07:23.000]  他在這裏提出了一個很重要的焦點
[00:07:23.000 --> 00:07:28.000]  他用一個比喻去說
[00:07:28.000 --> 00:07:34.000]  大戶人家有兩種不同的器具
[00:07:34.000 --> 00:07:35.000]  這是一個比喻
[00:07:35.000 --> 00:07:37.000]  有金器和銀器
[00:07:37.000 --> 00:07:39.000]  有木器和瓦器
[00:07:39.000 --> 00:07:44.000]  他這樣說的意思不是
[00:07:44.000 --> 00:07:47.000]  神找你做金器
[00:07:47.000 --> 00:07:48.000]  你做銀器
[00:07:48.000 --> 00:07:49.000]  你做木器
[00:07:49.000 --> 00:07:50.000]  你做瓦器
[00:07:50.000 --> 00:07:51.000]  你按照著你是什麼器
[00:07:51.000 --> 00:07:52.000]  你做什麼器
[00:07:52.000 --> 00:07:53.000]  不是那個器
[00:07:53.000 --> 00:07:55.000]  是器具那個器
[00:07:55.000 --> 00:07:56.000]  他不是這個意思
[00:07:56.000 --> 00:07:57.000]  他分了兩大類
[00:07:57.000 --> 00:07:59.000]  有些器具是金銀
[00:07:59.000 --> 00:08:01.000]  是很貴重的
[00:08:01.000 --> 00:08:03.000]  很有價值的
[00:08:03.000 --> 00:08:04.000]  很值錢的
[00:08:04.000 --> 00:08:06.000]  講得通俗一點
[00:08:06.000 --> 00:08:09.000]  有些是很粗糙的
[00:08:09.000 --> 00:08:11.000]  很不值錢的
[00:08:11.000 --> 00:08:13.000]  甚至可能有些崩了
[00:08:13.000 --> 00:08:14.000]  壞了
[00:08:14.000 --> 00:08:15.000]  他就告訴他
[00:08:15.000 --> 00:08:18.000]  這個社會法就是鼓勵提摩太
[00:08:18.000 --> 00:08:19.000]  你要做一件事
[00:08:19.000 --> 00:08:21.000]  你要做金器銀器
[00:08:21.000 --> 00:08:22.000]  不要做木器瓦器
[00:08:22.000 --> 00:08:24.000]  其實對我們也是
[00:08:24.000 --> 00:08:27.000]  其實一個服事主的人
[00:08:27.000 --> 00:08:29.000]  一個跟隨耶穌的人
[00:08:29.000 --> 00:08:31.000]  我們有這種心智
[00:08:31.000 --> 00:08:35.000]  如果我說什麼叫做自潔
[00:08:35.000 --> 00:08:38.000]  什麼叫做面對服事主的時候
[00:08:38.000 --> 00:08:40.000]  我們要有的態度
[00:08:40.000 --> 00:08:41.000]  第一個態度就是
[00:08:41.000 --> 00:08:43.000]  我們要有一種的賞望
[00:08:43.000 --> 00:08:46.000]  就是要成為一個貴重的器皿
[00:08:46.000 --> 00:08:47.000]  在神的面前
[00:08:47.000 --> 00:08:52.000]  他說人如果自潔脫離悲戰的時候
[00:08:52.000 --> 00:08:54.000]  就必作貴重的器皿
[00:08:54.000 --> 00:08:57.000]  所以這個是一種取向
[00:08:57.000 --> 00:08:59.000]  他鼓勵提摩太
[00:08:59.000 --> 00:09:01.000]  特別面對社會的問題
[00:09:01.000 --> 00:09:03.000]  很多很多的困難
[00:09:03.000 --> 00:09:05.000]  很多的敗壞
[00:09:05.000 --> 00:09:06.000]  道德
[00:09:06.000 --> 00:09:08.000]  很多倫理上的問題
[00:09:08.000 --> 00:09:10.000]  教會裡面有很多東西要處理
[00:09:10.000 --> 00:09:11.000]  他在這個情況下
[00:09:11.000 --> 00:09:12.000]  你要做一樣的焦點
[00:09:12.000 --> 00:09:14.000]  你要做一個貴重的器皿
[00:09:14.000 --> 00:09:15.000]  在神的面前
[00:09:15.000 --> 00:09:16.000]  貴重
[00:09:16.000 --> 00:09:18.000]  是你要渴慕
[00:09:18.000 --> 00:09:20.000]  是你要追求的
[00:09:23.000 --> 00:09:27.000]  我想如果在一般的家裡
[00:09:27.000 --> 00:09:30.000]  中間有很多人
[00:09:30.000 --> 00:09:32.000]  我們是已婚人士
[00:09:32.000 --> 00:09:33.000]  女士們
[00:09:33.000 --> 00:09:35.000]  有沒有一些金器銀器在家裡
[00:09:35.000 --> 00:09:36.000]  有
[00:09:36.000 --> 00:09:37.000]  鑽石
[00:09:37.000 --> 00:09:39.000]  多少卡那些
[00:09:39.000 --> 00:09:42.000]  一般都有的
[00:09:42.000 --> 00:09:44.000]  通常你會用什麼裝著它
[00:09:44.000 --> 00:09:46.000]  找一個盒子
[00:09:46.000 --> 00:09:49.000]  你會不會用一個崩口碗裝著
[00:09:49.000 --> 00:09:51.000]  你不會這樣
[00:09:51.000 --> 00:09:53.000]  找一個爛了的膠盒裝著
[00:09:53.000 --> 00:09:54.000]  你不會這樣
[00:09:54.000 --> 00:09:55.000]  這是不相稱的
[00:09:55.000 --> 00:09:57.000]  所以其實他的含義就是說
[00:09:57.000 --> 00:09:58.000]  如果你有些很貴重的東西
[00:09:58.000 --> 00:09:59.000]  很矜貴的
[00:09:59.000 --> 00:10:01.000]  你很honor它的
[00:10:01.000 --> 00:10:02.000]  甚至是家裡
[00:10:02.000 --> 00:10:04.000]  或者是一些很有價值的東西
[00:10:04.000 --> 00:10:05.000]  紀念的東西
[00:10:05.000 --> 00:10:06.000]  你都會找一個
[00:10:06.000 --> 00:10:07.000]  像樣的
[00:10:07.000 --> 00:10:08.000]  找一個很有體面的
[00:10:08.000 --> 00:10:10.000]  找一個很重要的
[00:10:10.000 --> 00:10:12.000]  的盒子
[00:10:12.000 --> 00:10:14.000]  或者一個東西裝著它
[00:10:14.000 --> 00:10:16.000]  大概給我們一幅圖畫
[00:10:16.000 --> 00:10:17.000]  所以
[00:10:17.000 --> 00:10:18.000]  他就在說
[00:10:18.000 --> 00:10:20.000]  我們要做一樣
[00:10:20.000 --> 00:10:21.000]  在神眼中
[00:10:21.000 --> 00:10:22.000]  在神眼中
[00:10:22.000 --> 00:10:23.000]  有價值的
[00:10:23.000 --> 00:10:24.000]  貴重的
[00:10:24.000 --> 00:10:26.000]  被神看重的
[00:10:26.000 --> 00:10:27.000]  這樣的器皿
[00:10:27.000 --> 00:10:29.000]  這就是鼓勵我們有這樣的取向
[00:10:29.000 --> 00:10:31.000]  和態度
[00:10:31.000 --> 00:10:33.000]  不要說
[00:10:33.000 --> 00:10:34.000]  沒所謂
[00:10:34.000 --> 00:10:36.000]  崩口碗都可以用的
[00:10:36.000 --> 00:10:37.000]  裝一下水都可以
[00:10:37.000 --> 00:10:39.000]  或者裝一下垃圾都可以
[00:10:39.000 --> 00:10:41.000]  他鼓勵我們不要這樣
[00:10:41.000 --> 00:10:42.000]  我們要爭取
[00:10:42.000 --> 00:10:43.000]  在主的面前
[00:10:43.000 --> 00:10:45.000]  做一個貴重的器皿
[00:10:45.000 --> 00:10:47.000]  好了
[00:10:47.000 --> 00:10:48.000]  我就提問了
[00:10:48.000 --> 00:10:50.000]  貴重的器皿是指什麼呢?
[00:10:50.000 --> 00:10:52.000]  是什麼呢?
[00:10:52.000 --> 00:10:55.000]  這個是我們詳細探討多一輪的
[00:10:55.000 --> 00:10:58.000]  什麼叫做成為一個貴重的器皿呢?
[00:10:58.000 --> 00:11:01.000]  他下面會再說的
[00:11:01.000 --> 00:11:03.000]  他會再說的是什麼呢?
[00:11:03.000 --> 00:11:04.000]  人若自見
[00:11:04.000 --> 00:11:05.000]  脫離悲戰的事
[00:11:05.000 --> 00:11:07.000]  就必作貴重的器皿
[00:11:07.000 --> 00:11:08.000]  所以貴重的器皿
[00:11:08.000 --> 00:11:11.000]  似乎是在乎生命的問題
[00:11:11.000 --> 00:11:12.000]  多一點
[00:11:12.000 --> 00:11:15.000]  服侍神的人
[00:11:15.000 --> 00:11:18.000]  有時候我們會服侍的動機
[00:11:18.000 --> 00:11:19.000]  或者我們的驅力
[00:11:19.000 --> 00:11:21.000]  我們叫做drive
[00:11:21.000 --> 00:11:22.000]  通常是什麼呢?
[00:11:22.000 --> 00:11:26.000]  有時候服侍神的人
[00:11:26.000 --> 00:11:28.000]  往往我們的驅力
[00:11:28.000 --> 00:11:30.000]  很多時候是看我們做得好不好
[00:11:30.000 --> 00:11:33.000]  那件事有沒有效果
[00:11:33.000 --> 00:11:35.000]  那件事有沒有成績
[00:11:35.000 --> 00:11:37.000]  那件事有沒有成就
[00:11:37.000 --> 00:11:38.000]  那件事
[00:11:38.000 --> 00:11:39.000]  甚至那件事
[00:11:39.000 --> 00:11:41.000]  有沒有人覺得好東西
[00:11:41.000 --> 00:11:43.000]  被別人去讚賞
[00:11:46.000 --> 00:11:47.000]  我想
[00:11:47.000 --> 00:11:50.000]  如果我們想提摩泰這個人
[00:11:50.000 --> 00:11:53.000]  想想這個人是一個什麼樣的人
[00:11:53.000 --> 00:11:55.000]  你可能有多一點啟發
[00:11:55.000 --> 00:11:56.000]  提摩泰的性格
[00:11:56.000 --> 00:11:58.000]  是一個什麼樣的性格的人呢?
[00:11:58.000 --> 00:12:00.000]  如果你看提摩泰前後書
[00:12:00.000 --> 00:12:04.000]  他是一個什麼樣的人呢?
[00:12:04.000 --> 00:12:06.000]  他和保羅是相當不同的
[00:12:06.000 --> 00:12:09.000]  他是一個稍微怯懦的人
[00:12:09.000 --> 00:12:11.000]  因為提摩泰
[00:12:11.000 --> 00:12:12.000]  保羅鼓勵他
[00:12:12.000 --> 00:12:13.000]  他說你要什麼呢?
[00:12:13.000 --> 00:12:15.000]  你要剛強
[00:12:15.000 --> 00:12:16.000]  你要什麼呢?
[00:12:16.000 --> 00:12:20.000]  在提摩泰後書第一章
[00:12:20.000 --> 00:12:21.000]  我們已經說了
[00:12:21.000 --> 00:12:22.000]  因此
[00:12:22.000 --> 00:12:24.000]  因為神賜給我們的
[00:12:24.000 --> 00:12:26.000]  不是膽怯的心
[00:12:26.000 --> 00:12:28.000]  是剛強仁愛謹守的心
[00:12:28.000 --> 00:12:29.000]  所以其實
[00:12:29.000 --> 00:12:31.000]  人們研究提摩泰
[00:12:31.000 --> 00:12:32.000]  證明他的性格
[00:12:32.000 --> 00:12:33.000]  性情
[00:12:33.000 --> 00:12:35.000]  是有點怯懦的
[00:12:35.000 --> 00:12:38.000]  加上他相對來說是年輕
[00:12:38.000 --> 00:12:39.000]  在群青的中間
[00:12:39.000 --> 00:12:41.000]  所以其實他要出來做領導
[00:12:41.000 --> 00:12:42.000]  其實是不容易的
[00:12:42.000 --> 00:12:44.000]  所以要鼓勵他
[00:12:44.000 --> 00:12:46.000]  神給你足夠的恩賜
[00:12:46.000 --> 00:12:48.000]  所以你要有一種剛強的心
[00:12:48.000 --> 00:12:50.000]  你要有愛在中間
[00:12:50.000 --> 00:12:52.000]  你要節制自己等等
[00:12:52.000 --> 00:12:54.000]  鼓勵他這件事
[00:12:54.000 --> 00:12:56.000]  提摩泰做事
[00:12:56.000 --> 00:12:57.000]  他的服事
[00:12:57.000 --> 00:12:59.000]  有沒有果效呢?
[00:12:59.000 --> 00:13:00.000]  大不大呢?
[00:13:00.000 --> 00:13:01.000]  如果我們看保羅
[00:13:01.000 --> 00:13:02.000]  看起來
[00:13:02.000 --> 00:13:03.000]  其實他很多時候
[00:13:03.000 --> 00:13:04.000]  他的工作
[00:13:04.000 --> 00:13:05.000]  他的服事
[00:13:05.000 --> 00:13:07.000]  都頗有power的
[00:13:07.000 --> 00:13:09.000]  如果我們看小朋友傳的很多記載
[00:13:09.000 --> 00:13:10.000]  很多的能力
[00:13:10.000 --> 00:13:12.000]  很多的神蹟騎士
[00:13:12.000 --> 00:13:14.000]  但你看提摩泰
[00:13:14.000 --> 00:13:15.000]  你會發覺
[00:13:15.000 --> 00:13:17.000]  他去到後面
[00:13:17.000 --> 00:13:20.000]  提摩泰後書第四章
[00:13:20.000 --> 00:13:21.000]  他再勉勵他
[00:13:21.000 --> 00:13:23.000]  第四章說什麼呢?
[00:13:23.000 --> 00:13:25.000]  第四章第一節說
[00:13:25.000 --> 00:13:26.000]  我在神面前
[00:13:26.000 --> 00:13:29.000]  並在將來審判會人死人的基督耶穌面前
[00:13:29.000 --> 00:13:30.000]  很鄭重
[00:13:30.000 --> 00:13:32.000]  祂這樣祝福你
[00:13:32.000 --> 00:13:34.000]  憑著祂的顯現和祂的國度
[00:13:34.000 --> 00:13:35.000]  祝福你
[00:13:35.000 --> 00:13:36.000]  這番說話很鄭重
[00:13:36.000 --> 00:13:37.000]  他說什麼呢?
[00:13:37.000 --> 00:13:40.000]  務要傳道 無論得時不得時
[00:13:40.000 --> 00:13:41.000]  總要專心
[00:13:41.000 --> 00:13:43.000]  並用百般的忍耐
[00:13:43.000 --> 00:13:44.000]  各樣的教訓
[00:13:44.000 --> 00:13:46.000]  責備人 警戒人 勸勉人
[00:13:46.000 --> 00:13:48.000]  叫他這樣做
[00:13:48.000 --> 00:13:51.000]  因為時候要到
[00:13:51.000 --> 00:13:53.000]  人必聽你的話
[00:13:53.000 --> 00:13:54.000]  不對
[00:13:54.000 --> 00:13:56.000]  他說人必厭煩純正的道理
[00:13:56.000 --> 00:13:57.000]  以多發揚
[00:13:57.000 --> 00:13:59.000]  就隨從自己的情慾
[00:13:59.000 --> 00:14:01.000]  增添好些師父
[00:14:01.000 --> 00:14:03.000]  並且掩耳不聽真道
[00:14:03.000 --> 00:14:05.000]  我覺得很奇怪
[00:14:05.000 --> 00:14:06.000]  他叫他做這件事
[00:14:06.000 --> 00:14:08.000]  努力做 專心做
[00:14:08.000 --> 00:14:10.000]  得時不得時都做
[00:14:10.000 --> 00:14:12.000]  但結果是怎樣呢?
[00:14:12.000 --> 00:14:13.000]  結果好像
[00:14:13.000 --> 00:14:15.000]  有些人不太聽他的
[00:14:15.000 --> 00:14:16.000]  我常常想
[00:14:16.000 --> 00:14:17.000]  如果我拿著咪高峰
[00:14:17.000 --> 00:14:18.000]  常常說話
[00:14:18.000 --> 00:14:20.000]  大家常常搔癢 搔耳朵
[00:14:20.000 --> 00:14:21.000]  意思就是
[00:14:21.000 --> 00:14:22.000]  不太聽 不太理
[00:14:22.000 --> 00:14:24.000]  我還用什麼心機呢?
[00:14:24.000 --> 00:14:26.000]  大家不太集中精神
[00:14:26.000 --> 00:14:27.000]  看著這樣
[00:14:27.000 --> 00:14:29.000]  其實他的服侍
[00:14:29.000 --> 00:14:30.000]  他很專注
[00:14:30.000 --> 00:14:32.000]  有他的核心
[00:14:32.000 --> 00:14:33.000]  有他的專心的地方
[00:14:33.000 --> 00:14:34.000]  但是似乎
[00:14:34.000 --> 00:14:36.000]  不一定效果很明顯
[00:14:36.000 --> 00:14:37.000]  但他要怎樣呢?
[00:14:37.000 --> 00:14:38.000]  繼續
[00:14:38.000 --> 00:14:39.000]  他要完成
[00:14:39.000 --> 00:14:41.000]  他要在神交託給他的
[00:14:41.000 --> 00:14:42.000]  職事上
[00:14:42.000 --> 00:14:44.000]  要努力
[00:14:44.000 --> 00:14:45.000]  尊貴
[00:14:45.000 --> 00:14:46.000]  貴重的器皿
[00:14:46.000 --> 00:14:48.000]  似乎跟這些
[00:14:48.000 --> 00:14:50.000]  相關得大些
[00:14:50.000 --> 00:14:54.000]  那裡又說什麼呢?
[00:14:54.000 --> 00:14:55.000]  他說
[00:14:55.000 --> 00:14:56.000]  成為聖傑
[00:14:56.000 --> 00:14:58.000]  合乎主容
[00:14:58.000 --> 00:14:59.000]  尊貴的器皿
[00:14:59.000 --> 00:15:00.000]  貴重的器皿
[00:15:00.000 --> 00:15:02.000]  就是要成為聖傑
[00:15:02.000 --> 00:15:03.000]  後面他再說
[00:15:03.000 --> 00:15:05.000]  逃避少年的私慾
[00:15:05.000 --> 00:15:06.000]  我們等一下再說
[00:15:06.000 --> 00:15:07.000]  成為聖傑
[00:15:07.000 --> 00:15:09.000]  本身一個很基本的含義
[00:15:09.000 --> 00:15:10.000]  就是屬於神的意思
[00:15:10.000 --> 00:15:12.000]  聖傑這個字的意思
[00:15:12.000 --> 00:15:16.000]  就是屬於神的意思
[00:15:16.000 --> 00:15:18.000]  屬於神
[00:15:18.000 --> 00:15:20.000]  因此他的緣故
[00:15:20.000 --> 00:15:22.000]  他要反映神的特質
[00:15:22.000 --> 00:15:24.000]  才帶出他有那種
[00:15:24.000 --> 00:15:26.000]  聖傑的性情
[00:15:26.000 --> 00:15:28.000]  那種生命的特質
