
[00:00:00.000 --> 00:00:03.000]  好,頂智梅平江,我們再一次低頭祈禱
[00:15:02.000 --> 00:15:03.000]  那個大兄
[00:15:03.000 --> 00:15:05.000]  他所表現出來
[00:15:05.000 --> 00:15:07.000]  他很依靠神
[00:15:07.000 --> 00:15:08.000]  我有時候
[00:15:08.000 --> 00:15:10.000]  因為睡覺全身好像被火燒
[00:15:10.000 --> 00:15:11.000]  好像很痛苦
[00:15:11.000 --> 00:15:12.000]  他做夢
[00:15:12.000 --> 00:15:14.000]  他說他做惡夢好像落了地獄一樣
[00:15:14.000 --> 00:15:16.000]  在地獄那裡被火燒
[00:15:16.000 --> 00:15:19.000]  但是即使他說在做惡夢的時候
[00:15:19.000 --> 00:15:23.000]  他說在地獄那裡我都要呼求耶穌幫助我
[00:15:23.000 --> 00:15:26.000]  神會拯救我
[00:15:26.000 --> 00:15:29.000]  他沒有失去的信心
[00:15:29.000 --> 00:15:32.000]  這個就是一個
[00:15:32.000 --> 00:15:35.000]  活在光明和活在黑暗當中
[00:15:35.000 --> 00:15:38.000]  一個非常之不同的視野
[00:15:38.000 --> 00:15:40.000]  人活在黑暗當中
[00:15:40.000 --> 00:15:42.000]  只能夠看到
[00:15:42.000 --> 00:15:44.000]  他現在發生的事情就是
[00:15:44.000 --> 00:15:45.000]  怎樣的不幸
[00:15:45.000 --> 00:15:48.000]  怎樣好像被困在一個困境
[00:15:48.000 --> 00:15:50.000]  黑暗當中走不出來
[00:15:50.000 --> 00:15:53.000]  但是跟從耶穌的人
[00:15:53.000 --> 00:15:55.000]  有一個新的視野去看
[00:15:55.000 --> 00:15:57.000]  所發生的事
[00:15:57.000 --> 00:16:01.000]  不一定是再看回以前
[00:16:01.000 --> 00:16:04.000]  或者不需要再看回以前
[00:16:04.000 --> 00:16:05.000]  我就在這個困境當中
[00:16:05.000 --> 00:16:07.000]  我怎樣去仰望
[00:16:07.000 --> 00:16:08.000]  在這個困境當中
[00:16:08.000 --> 00:16:14.000]  我要彰顯神的榮耀
[00:16:14.000 --> 00:16:16.000]  可能你都聽過一些見證
[00:16:16.000 --> 00:16:20.000]  有人怎樣在很大的困境當中
[00:16:20.000 --> 00:16:21.000]  生意失敗
[00:16:21.000 --> 00:16:22.000]  家庭課稅
[00:16:22.000 --> 00:16:23.000]  或者什麼那些
[00:16:23.000 --> 00:16:25.000]  當然你說很誇張
[00:16:25.000 --> 00:16:27.000]  但是後來神怎樣幫助
[00:16:27.000 --> 00:16:29.000]  但是最終那個重點
[00:16:29.000 --> 00:16:31.000]  我們聽這些故事的時候
[00:16:31.000 --> 00:16:33.000]  不是說他有多慘
[00:16:33.000 --> 00:16:36.000]  然後怎樣都可以振作
[00:16:36.000 --> 00:16:38.000]  重點不是在那裡
[00:16:38.000 --> 00:16:42.000]  重點就是神要得到榮耀
[00:16:42.000 --> 00:16:48.000]  這個是一個完全新的視野
[00:16:48.000 --> 00:16:50.000]  當我們沒有耶穌的時候
[00:16:50.000 --> 00:16:53.000]  在黑暗當中的時候
[00:16:53.000 --> 00:16:54.000]  就算是基督徒
[00:16:54.000 --> 00:16:56.000]  有些人仍然都在黑暗當中
[00:16:56.000 --> 00:16:58.000]  思維模式的時候
[00:16:58.000 --> 00:16:59.000]  都是一樣是這樣
[00:16:59.000 --> 00:17:01.000]  always get in the past
[00:17:01.000 --> 00:17:03.000]  經常都是feeling getting stuck
[00:17:03.000 --> 00:17:06.000]  經常都感覺到好像現在困了
[00:17:06.000 --> 00:17:07.000]  做錯了什麼決定
[00:17:07.000 --> 00:17:08.000]  鬼叫的時候
[00:17:08.000 --> 00:17:09.000]  選錯人嗎
[00:17:09.000 --> 00:17:10.000]  結錯婚嗎
[00:17:10.000 --> 00:17:11.000]  現在家庭壞事
[00:17:11.000 --> 00:17:12.000]  家族好貴
[00:17:12.000 --> 00:17:13.000]  鬼叫以前做了什麼決定
[00:17:13.000 --> 00:17:14.000]  錯了嗎
[00:17:14.000 --> 00:17:15.000]  現在來了美國
[00:17:15.000 --> 00:17:16.000]  真是
[00:17:16.000 --> 00:17:17.000]  真是
[00:17:17.000 --> 00:17:20.000]  高不成低不就半天吊
[00:17:20.000 --> 00:17:24.000]  我們永遠都可以這樣
[00:17:24.000 --> 00:17:27.000]  feel getting stuck
[00:17:27.000 --> 00:17:28.000]  但是你有沒有想過
[00:17:28.000 --> 00:17:30.000]  在這個困局當中
[00:17:30.000 --> 00:17:34.000]  有張顯神的榮耀
[00:17:34.000 --> 00:17:36.000]  張顯神的榮耀
[00:17:36.000 --> 00:17:39.000]  而耶穌就是藉著這個人
[00:17:39.000 --> 00:17:42.000]  現在就要示範
[00:17:42.000 --> 00:17:44.000]  這個困局
[00:17:44.000 --> 00:17:48.000]  沒有人比一出世盲眼更慘的
[00:17:48.000 --> 00:17:51.000]  有人做過調查
[00:17:51.000 --> 00:17:52.000]  如果讓你選擇
[00:17:52.000 --> 00:17:56.000]  你是寧願死還是寧願盲眼
[00:17:56.000 --> 00:17:59.000]  很多人是選擇死的
[00:17:59.000 --> 00:18:02.000]  這是真實的調查
[00:18:02.000 --> 00:18:06.000]  但是沒有人比一出世盲眼更慘的
[00:18:06.000 --> 00:18:09.000]  但是這個人的故事
[00:18:09.000 --> 00:18:10.000]  就讓我看到
[00:18:10.000 --> 00:18:12.000]  要張顯神的榮耀
[00:18:12.000 --> 00:18:14.000]  在黑暗的當中
[00:18:14.000 --> 00:18:15.000]  跟從耶穌
[00:18:15.000 --> 00:18:17.000]  得著生命的光
[00:18:17.000 --> 00:18:19.000]  主耶穌就跟著
[00:18:19.000 --> 00:18:20.000]  說完這個話
[00:18:20.000 --> 00:18:22.000]  踏上門徒之後
[00:18:22.000 --> 00:18:23.000]  就舔一些口水
[00:18:23.000 --> 00:18:25.000]  落在地上
[00:18:25.000 --> 00:18:27.000]  當時地上有很多泥
[00:18:27.000 --> 00:18:28.000]  泥沙這樣
[00:18:28.000 --> 00:18:32.000]  就用手舔口水
[00:18:32.000 --> 00:18:34.000]  弄了一些
[00:18:34.000 --> 00:18:37.000]  好像一堆東西那樣
[00:18:37.000 --> 00:18:40.000]  然後就抹在眼睛那裡
[00:18:40.000 --> 00:18:43.000]  抹在眼睛那裡就叫他
[00:18:43.000 --> 00:18:47.000]  你去西羅亞的池裡就洗
[00:18:47.000 --> 00:18:50.000]  你去西羅亞的池裡就洗
[00:18:50.000 --> 00:18:54.000]  首先你要明白
[00:18:54.000 --> 00:18:57.000]  這是一個試驗
[00:18:57.000 --> 00:19:02.000]  耶穌醫人的方法層出不窮
[00:19:02.000 --> 00:19:03.000]  可以這樣說
[00:19:03.000 --> 00:19:07.000]  他甚至說一句話就已經醫好了
[00:19:07.000 --> 00:19:09.000]  你記得有一個極官
[00:19:09.000 --> 00:19:14.000]  他的毒人就患了病
[00:19:14.000 --> 00:19:18.000]  然後他去找人叫耶穌醫他
[00:19:18.000 --> 00:19:20.000]  耶穌說一句就好了
[00:19:20.000 --> 00:19:22.000]  耶穌不用去
[00:19:22.000 --> 00:19:28.000]  但這個就舔了一堆口水
[00:19:28.000 --> 00:19:29.000]  又要弄泥那裡
[00:19:29.000 --> 00:19:31.000]  弄茶在眼睛那裡
[00:19:31.000 --> 00:19:33.000]  是不是耶穌的口水
[00:19:33.000 --> 00:19:35.000]  好像燕窩那麼矜貴
[00:19:35.000 --> 00:19:37.000]  所以可以有意志
[00:19:37.000 --> 00:19:38.000]  就是用茶葉的皮膚
[00:19:38.000 --> 00:19:40.000]  好像燕窩吃的類似
[00:19:40.000 --> 00:19:42.000]  吃了燕窩那樣的皮膚好呢
[00:19:42.000 --> 00:19:43.000]  是不是呢
[00:19:43.000 --> 00:19:45.000]  當然不是
[00:19:45.000 --> 00:19:48.000]  這個完全是一個考驗
[00:19:48.000 --> 00:19:50.000]  在這個考驗本身
[00:19:50.000 --> 00:19:56.000]  耶穌要考驗他的信服
[00:19:56.000 --> 00:19:59.000]  首先你要明白
[00:19:59.000 --> 00:20:01.000]  他是瞎的
[00:20:01.000 --> 00:20:06.000]  但他不是傻的
[00:20:06.000 --> 00:20:10.000]  一個人坐在街邊做乞丐
[00:20:10.000 --> 00:20:13.000]  但他也完全知道發生什麼事
[00:20:13.000 --> 00:20:15.000]  他聽到有一個人走過耶穌
[00:20:15.000 --> 00:20:17.000]  然後還舔了一些口水
[00:20:17.000 --> 00:20:20.000]  然後又舔了一些東西
[00:20:20.000 --> 00:20:22.000]  口水有味道的嘛
[00:20:22.000 --> 00:20:24.000]  你讓人舔口水在你的臉上
[00:20:24.000 --> 00:20:28.000]  你還要舔在眼睛那裡
[00:20:28.000 --> 00:20:32.000]  如果他不乖乖就範
