
[00:00:00.000 --> 00:00:03.000]  今天是敬拜港獨系列最後一課
[00:02:13.080 --> 00:02:15.520]  耶穌為我們做了一個典範
[00:02:15.520 --> 00:02:17.800]  他們吃的時候耶穌拿起餅來
[00:02:17.800 --> 00:02:20.040]  捉了福就張開第二級
[00:02:20.040 --> 00:02:23.360]  他們說你們拿著吃這是我的身體
[00:02:23.360 --> 00:02:24.440]  又拿起杯來
[00:02:24.440 --> 00:02:26.080]  捉謝了第二級他們
[00:02:26.080 --> 00:02:27.320]  他們都喝了
[00:02:27.320 --> 00:02:28.920]  耶穌的典範
[00:02:28.920 --> 00:02:32.920]  必須其實用猶太人逾越節晚餐的習俗
[00:02:32.920 --> 00:02:35.360]  作為歷史背景去理解
[00:02:35.360 --> 00:02:37.960]  但是只是看字面
[00:02:37.960 --> 00:02:39.400]  這兩節的經文
[00:02:39.400 --> 00:02:42.440]  我們都可以透過文字的平衡和對比
[00:02:42.440 --> 00:02:46.240]  看到讚美感恩領受分享這四個重點
[00:02:46.240 --> 00:02:48.880]  平衡就是耶穌拿起餅來
[00:02:48.880 --> 00:02:50.000]  拿起杯來
[00:02:50.000 --> 00:02:51.320]  第二餅給他們
[00:02:51.320 --> 00:02:52.600]  第二杯給他們
[00:02:52.920 --> 00:02:56.120]  對比就是祝福和祝謝
[00:02:56.120 --> 00:02:59.400]  拿起希臘文原文
[00:02:59.400 --> 00:03:00.400]  Latheon
[00:03:00.400 --> 00:03:02.680]  是有領受的意思的
[00:03:02.680 --> 00:03:04.560]  馬太方第十章第八節說
[00:03:04.560 --> 00:03:06.240]  你們白白地得來
[00:03:06.240 --> 00:03:07.720]  也要白白地吸引
[00:03:07.720 --> 00:03:09.880]  得來就是同一個字
[00:03:09.880 --> 00:03:12.160]  領受一方面意味著
[00:03:12.160 --> 00:03:13.400]  是別人給的
[00:03:13.400 --> 00:03:18.480]  但是同樣也強調人要願意去爭取去領取
[00:03:18.480 --> 00:03:20.240]  拉丁文的Volga
[00:03:20.240 --> 00:03:21.640]  這個武家大譯本
[00:03:21.640 --> 00:03:24.080]  用Acceptal來翻譯
[00:03:24.080 --> 00:03:26.080]  就是英文Accept的意思
[00:03:26.080 --> 00:03:29.800]  猶太拉比對希伯來聖經的解釋
[00:03:29.800 --> 00:03:33.000]  很多都是收錄在米士那密西那裡面的
[00:03:33.000 --> 00:03:34.160]  其中一本書
[00:03:34.160 --> 00:03:36.480]  Pesachim預節羔羊
[00:03:36.480 --> 00:03:41.280]  第十章記載了有關於首預節晚餐的一些規矩
[00:03:41.280 --> 00:03:42.440]  第一條規矩
[00:03:42.440 --> 00:03:44.200]  就是預節晚餐之前
[00:03:44.200 --> 00:03:47.560]  下午禱告之後一直到天黑就不要吃任何東西
[00:03:47.560 --> 00:03:50.880]  以免沒有胃口去吃這個無教餅
[00:03:50.880 --> 00:03:52.360]  無教餅其實不好吃的
[00:03:52.360 --> 00:03:55.720]  人如果飽了就更加不會願意吃了
[00:03:55.720 --> 00:03:59.720]  所以當耶穌領受餅和杯
[00:03:59.720 --> 00:04:03.640]  代表的他也接受了一些不是那麼容易吃的東西
[00:04:03.640 --> 00:04:04.800]  就是十字架
[00:04:04.800 --> 00:04:08.840]  當門徒在耶穌的手裡面領受餅和杯
[00:04:08.840 --> 00:04:09.920]  同樣道理
[00:04:09.920 --> 00:04:14.560]  一方面他們當然是非常感謝接受主耶穌的恩典
[00:04:14.560 --> 00:04:15.720]  但是同一時間
[00:04:15.720 --> 00:04:21.320]  亦都表示他們願意接受每人都需要各自背負的十字架
[00:04:21.320 --> 00:04:23.000]  第二級
[00:04:23.000 --> 00:04:25.920]  希臘文原本就是Doken
[00:04:25.920 --> 00:04:28.080]  無加大譯本翻譯為大Dick
[00:04:28.080 --> 00:04:30.440]  英文就是Dedicate獻給
[00:04:30.440 --> 00:04:33.120]  都是從大Dick那裡來的
[00:04:33.120 --> 00:04:35.680]  主餐不只是領受的
[00:04:35.680 --> 00:04:36.920]  是需要分享的
[00:04:36.920 --> 00:04:38.840]  你們白白地得來
[00:04:38.840 --> 00:04:40.680]  也要白白地吸引
[00:04:40.680 --> 00:04:42.560]  吸引就是用這個字
[00:04:42.560 --> 00:04:45.320]  預節羔羊第十章規定
[00:04:45.320 --> 00:04:48.200]  即使是社會當中最貧窮的成員
[00:04:48.200 --> 00:04:51.320]  預節那天必定會在慈善機構當中
[00:04:51.320 --> 00:04:54.880]  可以有權得到不少於四杯酒的份量
[00:04:54.880 --> 00:04:57.160]  和首節要用的食物
[00:04:57.160 --> 00:04:59.480]  因為分享神的救贖恩典
[00:04:59.480 --> 00:05:02.280]  不應該是有厚此薄彼
[00:05:02.280 --> 00:05:04.440]  或者貧賤的分別
[00:05:04.440 --> 00:05:09.320]  這個傳統就是為什麼保羅聽聞哥倫多教會的人
[00:05:09.320 --> 00:05:10.480]  首主餐的時候
[00:05:10.480 --> 00:05:12.240]  未人齊就已經搶著吃
[00:05:12.240 --> 00:05:13.200]  這麼不高興
[00:05:13.200 --> 00:05:14.960]  初期教會聚會
[00:05:14.960 --> 00:05:16.160]  主要是晚上
[00:05:16.160 --> 00:05:20.280]  吃完飯一起去聚會
[00:05:20.280 --> 00:05:23.040]  其實聚餐已經是主餐
[00:05:23.040 --> 00:05:24.400]  所以可以想像
[00:05:24.400 --> 00:05:25.240]  如果你想想
[00:05:25.240 --> 00:05:27.800]  遲到的人當然是做人夥計那些
[00:05:27.800 --> 00:05:29.400]  因為下班下得晚
[00:05:29.400 --> 00:05:30.920]  一早來到的是哪些呢?
[00:05:30.920 --> 00:05:32.280]  用今天的說話來說
[00:05:32.280 --> 00:05:34.360]  就是那些硬腳有錢的
[00:05:34.360 --> 00:05:35.920]  收租的那些
[00:05:35.920 --> 00:05:37.480]  結果就是遲到的
[00:05:37.480 --> 00:05:39.800]  捱著肚子餓去敬拜
[00:05:39.800 --> 00:05:42.040]  連別人那份也吃了
[00:05:42.040 --> 00:05:43.080]  那些一早到的
[00:05:43.080 --> 00:05:46.640]  飯氣攻心,牧師一講道就睡了
[00:05:46.640 --> 00:05:49.960]  自己的弟兄姊妹都還沒懂得關心
[00:05:49.960 --> 00:05:51.120]  其他人
[00:05:51.120 --> 00:05:54.040]  外面那些人有多少關懷就更加綿密了
[00:05:54.040 --> 00:05:57.560]  這個就是保羅想要提出的一點
[00:05:57.560 --> 00:06:01.560]  如果我們明白領受的真正含義
[00:06:01.560 --> 00:06:02.680]  我們就知道
[00:06:02.680 --> 00:06:05.800]  其實領受和分享並非兩回事
[00:06:05.800 --> 00:06:09.360]  我們是透過分享來領受的
[00:06:09.360 --> 00:06:11.280]  所謂教學相長
[00:06:11.280 --> 00:06:12.320]  你去教人自己
[00:06:12.320 --> 00:06:14.480]  其實學習到最多的
[00:06:14.480 --> 00:06:16.440]  所以讓我學一下潘牧師
[00:06:16.440 --> 00:06:19.160]  做一個 product placement 插入廣告
[00:06:19.160 --> 00:06:20.560]  不要只是聽道
[00:06:20.560 --> 00:06:22.040]  不要只是學聖經
[00:06:22.040 --> 00:06:24.120]  考慮去教一下聖經
[00:06:24.120 --> 00:06:25.200]  不知道怎麼搞
[00:06:25.200 --> 00:06:27.640]  或者光顧一下士工領袖學院
[00:06:27.640 --> 00:06:30.120]  尤其是教導侍奉的課程
[00:06:30.120 --> 00:06:31.240]  下個學期
[00:06:31.240 --> 00:06:35.720]  Pastor Antonio 就開始一個教會教育士工的課程
[00:06:35.720 --> 00:06:40.120]  招牧師就會有一個福音士工的課程
[00:06:40.120 --> 00:06:44.040]  伯伯不利我們需要伯伯地分享
[00:06:44.040 --> 00:06:46.120]  要教也要傳
[00:06:46.120 --> 00:06:49.520]  主餐英文是 the Lord's Supper
[00:06:49.520 --> 00:06:52.640]  有些宗派就稱它為 Eucharist
[00:06:52.640 --> 00:06:55.000]  中文通常他們會翻譯為聖餐
[00:06:55.000 --> 00:06:58.680]  但是 Eucharist 其實是祝謝希臘的原文
[00:06:58.680 --> 00:07:01.360]  直譯其實是好的禮物
[00:07:01.360 --> 00:07:02.200]  good gift
[00:07:02.200 --> 00:07:03.160]  you 是好
[00:07:03.160 --> 00:07:05.480]  cherish 是 gift 或者 grace
[00:07:05.480 --> 00:07:06.600]  好的禮物
[00:07:06.600 --> 00:07:09.480]  用了一個動詞就可以說是 say grace
[00:07:09.480 --> 00:07:11.240]  或者是 give thanks
[00:07:11.240 --> 00:07:16.800]  這處基督徒就是借飯禱告聖經的根據
[00:07:16.800 --> 00:07:18.520]  但是除了祝謝之外
[00:07:18.520 --> 00:07:20.480]  馬太方和馬赫方當中
[00:07:20.480 --> 00:07:22.680]  也用到祝福這個字
[00:07:22.680 --> 00:07:25.200]  有些英文版本將它翻譯為 blessing
[00:07:25.200 --> 00:07:27.960]  有些就翻譯為 giving thanks
[00:07:27.960 --> 00:07:32.280]  有時借飯英文我們會說是 bless the food
[00:07:32.280 --> 00:07:36.600]  祝福在希臘文原本是 Elohisus
[00:07:36.600 --> 00:07:41.800]  也是有一個 u 字和 logo 或者是說話的意思
[00:07:41.800 --> 00:07:44.680]  直譯就說好話
[00:07:44.680 --> 00:07:48.040]  英文是 eulogy 的字根
[00:07:48.040 --> 00:07:50.680]  用了動詞就是 eulogize
[00:07:50.680 --> 00:07:53.120]  就是讚美、拍手掌
[00:07:53.120 --> 00:07:57.280]  拉丁文武加大譯本譯為 benediction
[00:07:57.280 --> 00:08:00.680]  就是英文 benediction 的來源
[00:08:00.680 --> 00:08:02.240]  因為歷史的緣故
[00:08:02.240 --> 00:08:04.160]  今天英文我們說 eulogy
[00:08:04.160 --> 00:08:06.680]  和 benediction 就變成了不同用法
[00:08:06.680 --> 00:08:08.080]  你去人家的追悼會
[00:08:08.080 --> 00:08:10.280]  可能就聽到親屬做一個 eulogy
[00:08:10.280 --> 00:08:11.600]  讚美死者
[00:08:11.600 --> 00:08:15.120]  但是 benediction 就變成了祝福的意思
[00:08:15.120 --> 00:08:19.840]  你想想耶穌為什麼要幫麵包祈福呢?
[00:08:19.840 --> 00:08:22.880]  是不是好像我們借飯禱告
[00:08:22.880 --> 00:08:25.480]  祈求吃了之後身心靈得健康呢?
[00:08:25.480 --> 00:08:30.560]  這個其實似乎不是 Elohisus 在這裡想表達的意思
[00:08:30.560 --> 00:08:34.680]  呂鎮忠譯本將這裡這個字翻譯為祝頌
[00:08:34.680 --> 00:08:36.760]  比較接近這個原意
[00:08:36.760 --> 00:08:40.640]  《禹之高揚》第十章說到抹餅這個程序的時候
[00:08:40.640 --> 00:08:42.280]  重點是一個讚美
[00:08:42.280 --> 00:08:43.480]  是一個 praise 來的
[00:08:43.480 --> 00:08:44.760]  重點是宣告
[00:08:44.760 --> 00:08:46.800]  這個是好東西來的
[00:08:46.800 --> 00:08:48.600]  就好像神創造天地
[00:08:48.600 --> 00:08:50.920]  將白晝黑夜分開之後
[00:08:50.920 --> 00:08:52.560]  跟自己說真好
[00:08:52.560 --> 00:08:54.520]  耶穌其實是什麼呢?
[00:08:54.520 --> 00:08:56.360]  在這裡賣花讚花香
[00:08:56.360 --> 00:08:59.080]  祂幫自己提前做 eulogy
[00:08:59.080 --> 00:09:01.200]  因為被抹開的無餃餅
[00:09:01.200 --> 00:09:03.760]  象徵的就是祂自己的身體
[00:09:03.760 --> 00:09:07.240]  祂讚美的是天父的救贖計劃
[00:09:07.240 --> 00:09:10.640]  eulogy 和 benediction 用法不同
[00:09:10.640 --> 00:09:13.360]  benediction 翻譯到中文為祝福的時候
[00:09:13.360 --> 00:09:15.080]  其實多了一點點意思
[00:09:15.080 --> 00:09:16.400]  就離開了讚美
[00:09:16.400 --> 00:09:17.400]  還遠了一點點
[00:09:17.400 --> 00:09:20.200]  中文祝這個字嚴格來說
[00:09:20.200 --> 00:09:23.400]  應該只是用於人向神說話
[00:09:23.400 --> 00:09:25.360]  而且是有祈求的意味的
[00:09:25.360 --> 00:09:27.080]  有時候基督徒就說
[00:09:27.080 --> 00:09:27.960]  God bless you
[00:09:27.960 --> 00:09:29.440]  神祝福你
[00:09:29.440 --> 00:09:32.280]  中文老師聽到就皺眉頭了
[00:09:32.280 --> 00:09:35.800]  神當然可以賜福給你
[00:09:35.800 --> 00:09:37.120]  神怎麼祝福你呢?
[00:09:37.120 --> 00:09:38.840]  神向誰求呢?
[00:09:38.840 --> 00:09:40.120]  神最高的嘛
[00:09:40.120 --> 00:09:41.720]  而且沒有了 "給" 字不太行
[00:09:41.720 --> 00:09:44.240]  就是說有人送飯給你
[00:09:44.240 --> 00:09:46.040]  可不可以說受感送飯你
[00:09:46.040 --> 00:09:48.280]  沒有了 "給" 字是不行的
[00:09:48.280 --> 00:09:49.680]  但最重要的是
[00:09:49.680 --> 00:09:51.480]  你祝人什麼都好
[00:09:51.480 --> 00:09:52.840]  出入平安也好
[00:09:52.840 --> 00:09:54.520]  你祝人白髮齊眉也好
[00:09:54.520 --> 00:09:56.200]  你祝人壽與天齊也好
[00:09:56.520 --> 00:09:58.920]  別人未必真的得到的
[00:09:58.920 --> 00:10:01.280]  但是如果神說你是有福的
[00:10:01.280 --> 00:10:02.720]  說了就是了
[00:10:02.720 --> 00:10:04.440]  如果神宣告你是好的
[00:10:04.440 --> 00:10:06.040]  誰又有資格說你是不好呢?
[00:10:06.040 --> 00:10:10.040]  當你用神的承諾來祝福的
[00:10:10.040 --> 00:10:12.880]  其實不是禱告
[00:10:12.880 --> 00:10:14.520]  是宣告
[00:10:14.520 --> 00:10:16.320]  所以當你聽到
[00:10:16.320 --> 00:10:19.800]  耶穌基督的恩惠
[00:10:19.800 --> 00:10:20.720]  天父的慈愛
[00:10:20.720 --> 00:10:21.800]  聖靈的啟迪
[00:10:21.800 --> 00:10:23.640]  以及團契引導
[00:10:23.640 --> 00:10:25.640]  賞與眾星同在直到永遠
[00:10:25.640 --> 00:10:30.560]  這個其實是十拿九穩聖經給了的應許
[00:10:30.560 --> 00:10:33.920]  耶穌領受這個餅和杯
[00:10:33.920 --> 00:10:38.680]  不是沒有把握這個詛咒會不會變質成為一個福分
[00:10:38.680 --> 00:10:41.000]  其實是有十足把握
[00:10:41.000 --> 00:10:45.600]  這個是神完美救贖計劃當中預定的一頁
[00:10:45.600 --> 00:10:48.720]  因此祂可以很放膽去讚美
[00:10:48.720 --> 00:10:49.720]  去感恩
[00:10:49.720 --> 00:10:50.720]  去領受
[00:10:50.720 --> 00:10:52.040]  以及去分享
[00:10:52.040 --> 00:10:55.720]  這個也是我們守主餐應該有的態度
[00:10:55.720 --> 00:10:58.040]  再來看第二條問題
[00:10:58.040 --> 00:10:59.720]  究竟主餐是什麼呢?
[00:10:59.720 --> 00:11:01.640]  我今天給大家一個定義
[00:11:01.640 --> 00:11:05.320]  主餐是救贖計劃的重溫和預演
[00:11:05.320 --> 00:11:07.560]  因為神的救贖計劃
[00:11:07.560 --> 00:11:09.920]  一部分已經在歷史當中實現了
[00:11:09.920 --> 00:11:13.760]  尤其是主耶穌基督釘身埋葬復活
[00:11:13.760 --> 00:11:17.800]  所以主餐包括重溫救贖的歷史
[00:11:17.800 --> 00:11:20.640]  但是救贖計劃還有未實現的部分
[00:11:20.640 --> 00:11:25.520]  主餐幫助我們去盼望聖經宣告的應許
[00:11:25.520 --> 00:11:28.240]  在馬克福音十四章二十四節
[00:11:28.240 --> 00:11:29.720]  耶穌對門徒說
[00:11:29.720 --> 00:11:33.440]  「這是我納藥的血為許多人流出來的」
[00:11:33.440 --> 00:11:36.440]  馬克福音和馬太福音的表達差不多
[00:11:36.440 --> 00:11:43.440]  但路加福音和保羅在哥倫多前書次序和重點有少少分別
[00:11:43.440 --> 00:11:45.160]  路加福音二十二章說
[00:11:45.160 --> 00:11:49.960]  「這杯是用我的血所納的新藥為你們流出來的」
[00:11:49.960 --> 00:11:53.200]  兩個記罪的傳統有不同的重點
[00:11:53.200 --> 00:11:55.720]  但關於什麼是象徵什麼
[00:11:55.720 --> 00:11:59.040]  其實意思是一致而且是相輔相成的
[00:11:59.040 --> 00:12:02.120]  餅代表的是基督的身體
[00:12:02.120 --> 00:12:04.720]  杯代表的是救贖的藥
[00:12:04.720 --> 00:12:07.360]  酒代表是藥裡面的內容
[00:12:07.360 --> 00:12:09.200]  內容包括耶穌基督的血
[00:12:09.200 --> 00:12:10.440]  即是他的生命
[00:12:10.440 --> 00:12:12.360]  因為血是生命的象徵
[00:12:12.360 --> 00:12:15.920]  正如一個空杯要裝滿酒倒出來
[00:12:15.920 --> 00:12:18.160]  才是一個有用的酒杯
[00:12:18.160 --> 00:12:20.600]  救贖的藥也是一樣
[00:12:20.600 --> 00:12:25.560]  是透過耶穌賭出他的生命與人分享
[00:12:25.560 --> 00:12:28.400]  才成為一個有效的藥
[00:12:28.400 --> 00:12:30.320]  雨節的晚餐
[00:12:30.320 --> 00:12:33.120]  在摩西的時代已經開始
[00:12:33.120 --> 00:12:37.480]  一年一次為救贖計劃重溫和預演
[00:12:37.480 --> 00:12:41.520]  藥是救贖計劃的中心主題
[00:12:41.520 --> 00:12:47.160]  所以代表藥的杯也是晚餐的焦點
[00:12:48.040 --> 00:12:51.400]  因為耶穌在馬太無教餅的時候說
[00:12:51.400 --> 00:12:53.160]  這是我的身體
[00:12:53.160 --> 00:12:54.880]  在馬太馬賀當中說
[00:12:54.880 --> 00:12:56.960]  那些酒是我的血
[00:12:56.960 --> 00:12:58.680]  所以在教會歷史當中
[00:12:58.680 --> 00:13:01.040]  關於主餐的神學討論
[00:13:01.040 --> 00:13:04.840]  經常把焦點放在麵包和紅酒當中
[00:13:04.840 --> 00:13:07.000]  很多基督教思想家認為
[00:13:07.000 --> 00:13:08.840]  耶穌的身體
[00:13:08.840 --> 00:13:10.280]  耶穌的血
[00:13:10.280 --> 00:13:16.760]  是某個意義上具體臨在主餐的餅和酒當中
[00:13:16.760 --> 00:13:18.080]  籠統來說
[00:13:18.080 --> 00:13:20.840]  這些看法可以叫做實體論
[00:13:20.840 --> 00:13:23.280]  中古的時候叫realism
[00:13:23.280 --> 00:13:28.440]  東正教認為基督身體是真實在聖餐當中的
[00:13:28.440 --> 00:13:31.120]  這是一個不能言喻的奧秘
[00:13:31.120 --> 00:13:33.960]  羅馬天主教的變質論認為
[00:13:33.960 --> 00:13:35.080]  祝福之後
[00:13:35.080 --> 00:13:38.640]  餅和酒就真的變成基督的身體了
[00:13:38.640 --> 00:13:41.920]  路德宗的同質論有少許改變
[00:13:41.920 --> 00:13:44.720]  認為餅和酒本身是沒有變質的
[00:13:44.720 --> 00:13:47.360]  只是基督身體的質加了上去
[00:13:47.360 --> 00:13:50.040]  基督教有些宗派認為
[00:13:50.040 --> 00:13:54.480]  基督的靈在主餐裏面與聖徒同在
[00:13:54.480 --> 00:13:57.080]  也有基督教宗派當中
[00:13:57.080 --> 00:14:02.400]  認為耶穌這兩句說話是純粹象徵性的
[00:14:02.400 --> 00:14:03.560]  籠統來說
[00:14:03.560 --> 00:14:07.320]  這個比較象徵性的看法可以叫做唯名論
[00:14:07.320 --> 00:14:08.320]  Nominalism
[00:14:08.320 --> 00:14:11.560]  是根據宗教改革家慈雲里的見解
[00:14:11.560 --> 00:14:16.480]  浸信會一般都是傾向象徵性的理解
[00:14:16.480 --> 00:14:19.360]  我們其實沒有辦法在三言兩語
[00:14:19.360 --> 00:14:23.400]  和大家解釋所有關於主餐的歷史神學
[00:14:23.400 --> 00:14:24.520]  有興趣的
[00:14:24.520 --> 00:14:27.520]  歡迎參加夏國學旗市公領袖學院
[00:14:27.520 --> 00:14:30.160]  浸信會歷史的傳統學的課程
[00:14:30.160 --> 00:14:31.720]  可以慢慢講
[00:14:31.720 --> 00:14:33.920]  在這裏只想和大家
[00:14:33.920 --> 00:14:40.000]  將注意力放在討論的一個歷史性的部分
[00:14:40.000 --> 00:14:44.760]  如果你將注意力放在麵包和紅酒的本質
[00:14:44.760 --> 00:14:50.160]  這本身是一個希臘哲學思想模式的傾向
[00:14:50.160 --> 00:14:53.160]  但其實無論在新約聖經本身
[00:14:53.160 --> 00:14:57.240]  以及當時猶太人守禦節晚餐的習俗來看
[00:14:57.240 --> 00:15:00.800]  焦點其實比較放在這個杯上面
[00:15:00.800 --> 00:15:04.480]  關心的是杯所代表的藥
[00:15:04.480 --> 00:15:07.160]  很明顯耶穌本身一直都在想那個杯
[00:15:07.160 --> 00:15:11.320]  馬可福音第十章講到雅各和約翰來到耶穌面前
[00:15:11.320 --> 00:15:13.800]  想耶穌得到勝利的時候
[00:15:13.800 --> 00:15:15.640]  紀念他們看馬公路
[00:15:15.640 --> 00:15:17.800]  讓他們坐在耶穌的左右邊
[00:15:17.800 --> 00:15:18.920]  耶穌怎麼回答呢?
[00:15:18.920 --> 00:15:21.160]  你們不知道所求的是什麼
[00:15:21.160 --> 00:15:23.800]  我所喝的杯你們能喝嗎?
[00:15:23.800 --> 00:15:26.240]  我所受的洗你們能受嗎?
[00:15:26.240 --> 00:15:28.360]  耶穌已經在想那個杯了
[00:15:28.360 --> 00:15:30.240]  吃完禦節晚餐之後
[00:15:30.240 --> 00:15:33.000]  耶穌和門徒去了赫西瑪利園
[00:15:33.000 --> 00:15:35.160]  耶穌俯伏在地禱告說
[00:15:35.160 --> 00:15:39.200]  我父啊如果可能求你使這杯離開我
[00:15:39.200 --> 00:15:41.040]  然而不是照我所願的
[00:15:41.040 --> 00:15:42.880]  而是照你所願的
[00:15:42.880 --> 00:15:45.800]  之後耶穌還是想多一次
[00:15:45.800 --> 00:15:47.040]  還是在想那個杯
[00:15:47.040 --> 00:15:48.480]  他第二次禱告說
[00:15:48.480 --> 00:15:51.160]  我父啊這杯若不能離開我
[00:15:51.160 --> 00:15:52.240]  必須我喝
[00:15:52.240 --> 00:15:54.520]  就願你的旨意成全
[00:15:54.520 --> 00:15:56.640]  仍然是在想那個杯
[00:15:56.640 --> 00:15:58.600]  後來當人來抓耶穌
[00:15:58.600 --> 00:16:01.000]  彼得劈了一個人的耳朵
[00:16:01.000 --> 00:16:02.320]  耶穌和彼得說
[00:16:02.320 --> 00:16:03.320]  收回你的白刀
[00:16:03.320 --> 00:16:07.920]  我豈可以不喝父所賜給我的杯嗎?
[00:16:07.920 --> 00:16:09.280]  很明顯
[00:16:09.280 --> 00:16:14.000]  耶穌一直都在想他要喝這一杯
[00:16:14.000 --> 00:16:17.640]  為什麼杯有這麼高的重要性呢?
[00:16:17.640 --> 00:16:22.360]  我們要在當時的禦節晚餐習俗中理解
[00:16:22.360 --> 00:16:25.880]  按照禦節羔羊十章第十章
[00:16:25.880 --> 00:16:30.880]  禦節晚餐的程序是圍繞四杯酒編排的
[00:16:30.880 --> 00:16:32.440]  這就是為什麼規定
[00:16:32.440 --> 00:16:34.560]  就算是最貧窮的家庭
[00:16:34.560 --> 00:16:35.960]  在禦節那晚
[00:16:35.960 --> 00:16:40.280]  仍然一定可以在慈善機構裡得到四杯酒
[00:16:40.280 --> 00:16:42.040]  這四杯酒可以叫做
[00:16:42.040 --> 00:16:43.320]  誠聖之杯
[00:16:43.320 --> 00:16:44.720]  審判之杯
[00:16:44.720 --> 00:16:45.960]  救贖之杯
[00:16:45.960 --> 00:16:47.560]  和讚美之杯
[00:16:47.560 --> 00:16:50.200]  根據猶太拉比的傳統
[00:16:50.200 --> 00:16:55.040]  這四杯酒對應出埃及的第六章第六到第七節
[00:16:55.040 --> 00:16:55.800]  那裡說
[00:16:55.800 --> 00:16:57.960]  所以你要對以色列人說
[00:16:57.960 --> 00:16:59.200]  我是耶和華
[00:16:59.200 --> 00:17:02.080]  我要除去埃及人家給你們的奴役
[00:17:02.080 --> 00:17:05.040]  救你們脫離他們的奴役
[00:17:05.040 --> 00:17:07.280]  我要用新出來的棒臂
[00:17:07.280 --> 00:17:10.040]  藉艷麗的懲罰救贖你們
[00:17:10.040 --> 00:17:12.200]  我要以你們為我的百姓
[00:17:12.200 --> 00:17:14.040]  我也要作你們的神
[00:17:14.040 --> 00:17:16.920]  我除去埃及人家給你們的奴役
[00:17:16.920 --> 00:17:20.440]  你們就知道我是耶和華你們的神
[00:17:20.440 --> 00:17:25.320]  第一杯誠聖之杯是要以色列人紀念耶和華神
[00:17:25.320 --> 00:17:28.600]  從埃及遺老之地救贖他們出來
[00:17:28.600 --> 00:17:31.640]  使他們可以分別為聖
[00:17:31.640 --> 00:17:33.160]  喝了誠聖之杯
[00:17:33.160 --> 00:17:36.040]  預節晚餐就正式開始了
[00:17:36.040 --> 00:17:42.280]  首先會有些肉醃了鹽水的青菜、苦菜、沙律開始
[00:17:42.280 --> 00:17:47.920]  苦菜和鹽水代表他們在埃及的時候受的痛苦
