
[00:00:00.000 --> 00:00:02.920]  和大家講一個小小的故事
[00:03:42.000 --> 00:03:43.200]  為愛而生
[00:03:43.200 --> 00:03:46.480]  讓這份愛能夠去觸動更多的人
[00:03:46.480 --> 00:03:47.760]  鼓勵更多的人
[00:03:47.760 --> 00:03:49.200]  建立更多的人
[00:03:49.200 --> 00:03:50.640]  主幫助我們
[00:03:50.640 --> 00:03:51.760]  使用我們
[00:03:51.760 --> 00:03:52.320]  真理的靈
[00:03:52.320 --> 00:03:53.960]  我們邀請你在我們當中
[00:03:53.960 --> 00:03:55.840]  親自對我們說話
[00:03:55.840 --> 00:03:56.680]  給我們鼓勵
[00:03:56.680 --> 00:03:57.360]  給我們同行
[00:03:57.360 --> 00:03:58.760]  甚至給我們提醒
[00:03:58.760 --> 00:04:00.280]  我們感謝你聽我們祈禱
[00:04:00.280 --> 00:04:02.600]  奉耶穌基督得勝的名球
[00:04:02.600 --> 00:04:03.680]  Amen
[00:04:03.680 --> 00:04:06.320]  我上個月說了一篇道
[00:04:06.320 --> 00:04:09.120]  就是浪子的比喻
[00:04:09.120 --> 00:04:10.840]  當時說到最後的時候
[00:04:10.840 --> 00:04:12.000]  那個大兒子
[00:04:12.000 --> 00:04:13.360]  其實他也是一個浪子
[00:04:13.360 --> 00:04:17.400]  因為他覺得弟弟這麼不可愛
[00:04:17.400 --> 00:04:19.280]  令家裡這麼多傷害
[00:04:19.280 --> 00:04:20.320]  花光家裡的錢
[00:04:20.320 --> 00:04:22.280]  為什麼爸爸還是這麼愛他
[00:04:22.280 --> 00:04:24.360]  回來還要為他設宴
[00:04:24.360 --> 00:04:26.520]  他很不明白
[00:04:26.520 --> 00:04:28.960]  今天我發覺這篇道好像是一個延續
[00:04:28.960 --> 00:04:31.480]  究竟面對一些令我們失望的人
[00:04:31.480 --> 00:04:34.600]  我們怎樣去愛他呢
[00:04:34.600 --> 00:04:37.400]  我講的經文是《約翰福音》二十一章
[00:04:37.400 --> 00:04:39.200]  一至十九節
[00:04:39.200 --> 00:04:41.320]  聰明的你可能大概知道
[00:04:41.320 --> 00:04:44.400]  我會講哪一段經文
[00:04:44.400 --> 00:04:46.000]  這段經文對我很重要
[00:04:46.000 --> 00:04:48.800]  因為是神呼召我的經文
[00:04:48.800 --> 00:04:52.280]  也是神告訴我什麼叫愛
[00:04:52.280 --> 00:04:53.960]  我以為我自己很會去愛
[00:04:53.960 --> 00:04:56.640]  但這段經文一下子就打下來
[00:04:56.640 --> 00:04:59.240]  其實我不知道
[00:04:59.240 --> 00:05:03.080]  神再一次告訴我什麼叫牧羊
[00:05:03.080 --> 00:05:05.360]  這裡是記載耶穌復活之後
[00:05:05.360 --> 00:05:08.800]  他在提比利亞海邊向一群門徒顯現
[00:05:08.800 --> 00:05:10.520]  為什麼會在海邊呢
[00:05:10.520 --> 00:05:13.080]  是因為當時那群門徒去了打魚
[00:05:13.080 --> 00:05:16.640]  就是去了提比利亞那裡打魚
[00:05:16.640 --> 00:05:18.200]  當時彼得就說
[00:05:18.200 --> 00:05:19.600]  我去打魚
[00:05:19.600 --> 00:05:21.480]  其他門徒有哪幾個
[00:05:21.480 --> 00:05:24.400]  多瑪 拿達葉 西比太兩個兒子
[00:05:24.400 --> 00:05:26.080]  和另外兩個門徒
[00:05:26.080 --> 00:05:27.840]  有好幾個人都和他講
[00:05:27.840 --> 00:05:28.960]  和應他
[00:05:28.960 --> 00:05:31.080]  我們和你一起去
[00:05:31.080 --> 00:05:34.640]  於是他們就上了船去打魚
[00:05:34.640 --> 00:05:36.160]  有很多人就說
[00:05:36.160 --> 00:05:37.600]  其實這群門徒
[00:05:37.600 --> 00:05:39.720]  耶穌都復活了
[00:05:39.720 --> 00:05:40.840]  他們不知道的嗎
[00:05:40.840 --> 00:05:42.560]  為什麼回去打魚呢
[00:05:42.560 --> 00:05:44.080]  是因為他們小信
[00:05:44.080 --> 00:05:45.400]  你有沒有聽過
[00:05:45.400 --> 00:05:47.400]  沒有信心
[00:05:47.400 --> 00:05:49.320]  但對於我來說
[00:05:49.320 --> 00:05:51.760]  其實是一件很平常的事
[00:05:51.760 --> 00:05:53.280]  就好像我們信了耶穌
[00:05:53.280 --> 00:05:55.640]  我們都會上班
[00:05:55.640 --> 00:05:57.720]  我們都要謀生
[00:05:57.720 --> 00:06:00.800]  因為這也是我們的責任
[00:06:00.800 --> 00:06:04.520]  所以我覺得他們回去打魚是很平常
[00:06:04.520 --> 00:06:09.720]  不一定需要用這個責備去表達
[00:06:09.720 --> 00:06:12.240]  但話說回來
[00:06:12.240 --> 00:06:14.440]  我們看回耶穌被抓
[00:06:14.440 --> 00:06:15.200]  被釘的時候
[00:06:15.200 --> 00:06:16.560]  那群門徒做過什麼呢
[00:06:16.560 --> 00:06:18.880]  大家都應該很清晰
[00:06:18.880 --> 00:06:20.720]  彼得曾經說
[00:06:20.720 --> 00:06:22.800]  耶穌說 耶穌就算和你一起死
[00:06:22.800 --> 00:06:26.120]  我也不會不認你的
[00:06:26.120 --> 00:06:27.760]  但到最後
[00:06:27.760 --> 00:06:29.600]  門徒全都撇下
[00:06:29.600 --> 00:06:31.600]  耶穌逃跑了
[00:06:31.600 --> 00:06:36.360]  彼得更加三次不認主
[00:06:36.360 --> 00:06:39.160]  面對一個令自己失望
[00:06:39.160 --> 00:06:40.680]  對自己失信的人
[00:06:40.680 --> 00:06:42.520]  耶穌怎麼做呢
[00:06:42.520 --> 00:06:44.320]  大家比較熟悉的經文
[00:06:44.320 --> 00:06:45.000]  可能就是
[00:06:45.000 --> 00:06:46.360]  耶穌三次問彼得
[00:06:46.360 --> 00:06:47.360]  你愛我嗎
[00:06:47.360 --> 00:06:49.600]  你愛我比姐姐更深嗎
[00:06:49.600 --> 00:06:53.920]  這是一個很重要的愛課題
[00:06:53.920 --> 00:06:56.920]  去愛一個人容易嗎
[00:06:56.920 --> 00:06:57.840]  我們試試想想
[00:06:57.840 --> 00:07:00.720]  那個是一個初生的嬰兒
[00:07:00.720 --> 00:07:04.960]  我們每個人都會覺得他們很可愛
[00:07:04.960 --> 00:07:06.600]  我們會喜歡捏捏他
[00:07:06.600 --> 00:07:07.600]  捏捏他 不用怕
[00:07:07.600 --> 00:07:11.320]  不是真的捏的 怎麼哭呢
[00:07:11.320 --> 00:07:12.720]  真的很想捏捏他
[00:07:12.720 --> 00:07:15.240]  每個人都覺得很可愛
[00:07:15.240 --> 00:07:18.160]  但日子久了
[00:07:18.160 --> 00:07:20.600]  孩子們開始長大
[00:07:20.600 --> 00:07:22.520]  似乎和父母之間
[00:07:22.520 --> 00:07:26.560]  出現了越來越多的衝突
[00:07:26.560 --> 00:07:30.240]  因為開始人性的罪惡
[00:07:30.240 --> 00:07:31.440]  顯露出來了
[00:07:31.440 --> 00:07:33.720]  罪性顯露出來了
[00:07:33.720 --> 00:07:36.280]  會開始頂嘴
[00:07:36.280 --> 00:07:39.080]  會開始說謊話
[00:07:39.080 --> 00:07:42.120]  會偷懶等等
[00:07:42.120 --> 00:07:46.760]  那個可愛度越來越低
[00:07:46.760 --> 00:07:48.360]  上次Pastor Kangor
[00:07:48.360 --> 00:07:49.440]  這是他的新名字
[00:07:49.440 --> 00:07:51.800]  大家記得見到他就這樣叫他
[00:07:51.800 --> 00:07:53.080]  Pastor Kangor就說
[00:07:53.080 --> 00:07:54.360]  我們要接待陌生人
[00:07:54.360 --> 00:07:56.440]  即是一些旅客
[00:07:56.440 --> 00:07:58.400]  我們要讓人來到當中
[00:07:58.400 --> 00:08:01.040]  他們感受到被接納
[00:08:01.040 --> 00:08:02.440]  是否被歡迎
[00:08:02.440 --> 00:08:04.680]  所以我們會有Hospitality這個事工
[00:08:04.680 --> 00:08:08.200]  亦會有一個Coffee Corner
[00:08:08.200 --> 00:08:11.400]  這個我想是很重要的事
[00:08:11.400 --> 00:08:12.240]  但我經常想
[00:08:12.240 --> 00:08:13.840]  這些屬靈的初生嬰兒
[00:08:13.840 --> 00:08:16.840]  來到教會的時候
[00:08:16.840 --> 00:08:17.840]  很多時候
[00:08:17.840 --> 00:08:20.520]  慢慢在成長中
[00:08:20.520 --> 00:08:22.760]  就好像那些嬰兒一樣
[00:08:22.760 --> 00:08:23.960]  我們好像覺得
[00:08:23.960 --> 00:08:26.520]  對方越來越不可愛
[00:08:26.520 --> 00:08:29.440]  不想去愛
[00:08:29.440 --> 00:08:32.040]  耶穌和這班門徒
[00:08:32.040 --> 00:08:34.760]  生活了有三年的時間
[00:08:34.760 --> 00:08:35.760]  其實彼得和耶穌
[00:08:35.760 --> 00:08:39.160]  都有很多很親密的時刻
[00:08:39.160 --> 00:08:41.400]  記得耶穌在海面上行
[00:08:41.400 --> 00:08:42.000]  彼得很勇
[00:08:42.000 --> 00:08:44.200]  其實我很喜歡彼得這個人物
[00:08:44.200 --> 00:08:45.040]  他很直率
[00:08:45.040 --> 00:08:45.800]  他真的很勇
[00:08:45.800 --> 00:08:46.720]  他說耶穌如果是你
[00:08:46.720 --> 00:08:47.640]  我又行
[00:08:47.640 --> 00:08:49.440]  他就行在海上
[00:08:49.440 --> 00:08:50.960]  但因為他見到風浪很大
[00:08:50.960 --> 00:08:51.640]  他就很害怕
[00:08:51.640 --> 00:08:53.200]  然後沉下去
[00:08:53.200 --> 00:08:55.040]  然後耶穌連忙伸手
[00:08:55.040 --> 00:08:57.280]  將他拉上來
[00:08:57.280 --> 00:08:58.760]  他很經歷到神是怎樣
[00:08:58.760 --> 00:09:00.800]  他和神的關係是很親密
[00:09:00.800 --> 00:09:04.680]  但最後他選擇不認主
[00:09:04.680 --> 00:09:06.920]  究竟我們怎樣愛得實在一點
[00:09:06.920 --> 00:09:08.600]  面對一些不可愛
[00:09:08.600 --> 00:09:10.440]  令我們很沮喪的人
[00:09:10.440 --> 00:09:12.800]  我們怎樣愛得實在一點
[00:09:12.800 --> 00:09:15.040]  貼地一點呢
[00:09:15.040 --> 00:09:16.480]  這班門徒去打魚
[00:09:16.480 --> 00:09:20.200]  聖經說他們打了一整晚都打不到
[00:09:20.200 --> 00:09:22.960]  你會估計他們是什麼狀況
[00:09:22.960 --> 00:09:24.640]  會很沮喪
[00:09:24.640 --> 00:09:25.440]  一整晚都打不到
[00:09:25.440 --> 00:09:26.040]  沒有教訓
[00:09:26.040 --> 00:09:27.240]  很累
[00:09:27.240 --> 00:09:29.600]  甚至可能很餓
[00:09:29.600 --> 00:09:32.600]  做完一整天工作
[00:09:32.600 --> 00:09:33.720]  天亮的時候
[00:09:33.720 --> 00:09:34.920]  耶穌站在岸上
[00:09:34.920 --> 00:09:37.560]  但他們認不出是他
[00:09:37.560 --> 00:09:39.440]  耶穌去到他們當中的時候
[00:09:39.440 --> 00:09:41.320]  如果是我們
[00:09:41.320 --> 00:09:43.360]  見到一個
[00:09:43.360 --> 00:09:44.280]  想捉住他
[00:09:44.280 --> 00:09:46.080]  算帳吧
[00:09:46.080 --> 00:09:46.960]  我會粗俗一點
[00:09:46.960 --> 00:09:48.840]  如果是我
[00:09:48.840 --> 00:09:50.320]  你呀你呀
[00:09:50.320 --> 00:09:52.920]  我被人捉的時候你去哪了
[00:09:52.920 --> 00:09:53.560]  給得給得
[00:09:53.560 --> 00:09:55.680]  你又說不會不認我的
[00:09:55.680 --> 00:09:57.120]  又說所有人跌倒你都不會的
[00:09:57.120 --> 00:09:57.920]  你去哪了
[00:09:57.920 --> 00:09:59.000]  你接著不認我
[00:09:59.000 --> 00:10:01.160]  三次
[00:10:01.160 --> 00:10:02.160]  沒有口齒
[00:10:02.160 --> 00:10:03.880]  或者沒有信用
[00:10:03.880 --> 00:10:05.080]  叛徒
[00:10:05.080 --> 00:10:09.560]  可能我們會有一大堆這些責備的說話
[00:10:09.560 --> 00:10:12.080]  但耶穌當時去到的時候
[00:10:12.080 --> 00:10:14.600]  第一句他說什麼
[00:10:14.600 --> 00:10:15.880]  小子
[00:10:15.880 --> 00:10:18.360]  你們有吃的沒有
[00:10:18.360 --> 00:10:20.360]  這句是最令我
[00:10:20.360 --> 00:10:22.960]  滾動的一句說話
[00:10:22.960 --> 00:10:24.400]  耶穌走到那裏
[00:10:24.400 --> 00:10:28.960]  小子是一些很親切的稱呼
[00:10:28.960 --> 00:10:30.080]  小子
[00:10:30.080 --> 00:10:31.160]  或者
[00:10:31.160 --> 00:10:32.280]  我的孩子
[00:10:32.280 --> 00:10:34.280]  你有沒有得吃
[00:10:34.280 --> 00:10:38.360]  耶穌關注的是他們當刻的需要
[00:10:38.360 --> 00:10:40.360]  他們真的很累
[00:10:40.360 --> 00:10:42.080]  試想像
[00:10:42.080 --> 00:10:44.280]  早一晚通頂
[00:10:44.280 --> 00:10:45.800]  回到家
[00:10:45.800 --> 00:10:46.840]  很累很累
[00:10:46.840 --> 00:10:50.240]  通頂之後還要被老闆罵
[00:10:50.240 --> 00:10:51.720]  回到家就睡覺
[00:10:51.720 --> 00:10:53.480]  睡醒之後
[00:10:53.480 --> 00:10:55.040]  你的老公或者你老婆
[00:10:55.040 --> 00:10:56.360]  或者你爸爸你媽媽
[00:10:56.360 --> 00:10:58.080]  甚至可能你的兒子你的女兒
[00:10:58.080 --> 00:10:59.720]  走來跟你說
[00:10:59.720 --> 00:11:00.640]  煮了早餐了
[00:11:00.640 --> 00:11:02.640]  出來吃吧
[00:11:02.640 --> 00:11:05.800]  你是不是覺得很窩心
[00:11:05.800 --> 00:11:10.280]  這群門徒為什麼不敢去問是耶穌
[00:11:10.280 --> 00:11:12.200]  是因為他們覺得很慚愧
[00:11:12.200 --> 00:11:14.560]  但耶穌去到的時候
[00:11:14.560 --> 00:11:16.680]  第一句不是責備
[00:11:16.680 --> 00:11:18.520]  是關心
[00:11:18.520 --> 00:11:21.120]  是很親切的關心
[00:11:21.120 --> 00:11:22.920]  有一個小孩子
[00:11:22.920 --> 00:11:25.640]  他去拿媽媽的香水噴噴噴
[00:11:25.640 --> 00:11:28.440]  我們小時候經常做這些
[00:11:28.440 --> 00:11:30.440]  穿媽媽的高跟鞋
[00:11:30.440 --> 00:11:33.040]  拿她的唇膏亂畫
[00:11:33.040 --> 00:11:33.800]  做過的
[00:11:33.800 --> 00:11:35.760]  有一個女孩子拿媽媽的香水
[00:11:35.760 --> 00:11:36.440]  說很香
[00:11:36.440 --> 00:11:38.360]  就噴一下
[00:11:38.360 --> 00:11:40.520]  誰知噴一噴就打爛了
[00:11:40.520 --> 00:11:43.800]  但那支是媽媽很心愛的香水
[00:11:43.800 --> 00:11:45.480]  在法國買回來
[00:11:45.480 --> 00:11:46.680]  限量版
[00:11:46.680 --> 00:11:47.520]  很貴
[00:11:47.520 --> 00:11:49.160]  很有紀念價值
[00:11:49.160 --> 00:11:50.840]  打爛了
[00:11:50.840 --> 00:11:52.560]  那個媽媽可能有兩個反應
[00:11:52.560 --> 00:11:54.040]  第一個就是
[00:11:54.040 --> 00:11:56.920]  哇 壞女你為什麼拿我的東西來搞
[00:11:56.920 --> 00:11:58.080]  叫了你不要搞
[00:11:58.080 --> 00:11:58.800]  你又打爛了
[00:11:58.800 --> 00:12:00.240]  我買不回來了
[00:12:00.240 --> 00:12:03.080]  砰砰砰又罵
[00:12:03.080 --> 00:12:04.960]  其實我們通常罵
[00:12:04.960 --> 00:12:06.440]  除了洩憤之外
[00:12:06.440 --> 00:12:10.240]  就很想她以後不要再做
[00:12:10.240 --> 00:12:12.120]  罵到她不敢
[00:12:12.120 --> 00:12:13.840]  但通常有些人就說
[00:12:13.840 --> 00:12:15.040]  你越罵她
[00:12:15.040 --> 00:12:17.240]  她只會記得你罵她的樣子
[00:12:17.240 --> 00:12:18.760]  那些語氣
[00:12:18.760 --> 00:12:21.120]  你發瘋的樣子
[00:12:21.120 --> 00:12:24.200]  她不會記得她做錯了什麼
[00:12:24.200 --> 00:12:26.280]  又或者她學會了什麼
[00:12:26.280 --> 00:12:27.840]  學會以後做錯事
[00:12:27.840 --> 00:12:29.320]  不承認
[00:12:29.320 --> 00:12:31.120]  逃避
[00:12:31.120 --> 00:12:32.440]  也有很多就是
[00:12:32.440 --> 00:12:34.160]  簡直不敢去試
[00:12:34.160 --> 00:12:35.400]  很怕失敗
[00:12:35.400 --> 00:12:37.720]  很怕被人罵
[00:12:37.720 --> 00:12:41.840]  但如果這個媽媽用另一個反應
[00:12:41.840 --> 00:12:43.520]  打爛了
[00:12:43.520 --> 00:12:45.120]  她走過去捉住她的手
[00:12:45.120 --> 00:12:47.280]  不是拍下去
[00:12:47.280 --> 00:12:48.360]  而是跟她說
[00:12:48.360 --> 00:12:50.440]  女兒有沒有弄傷手
[00:12:50.440 --> 00:12:53.200]  有沒有事
[00:12:53.200 --> 00:12:56.880]  這個女兒當刻我相信她真的融化了
[00:12:56.880 --> 00:13:02.280]  她的成長 她的生命會很不一樣
[00:13:02.280 --> 00:13:06.040]  我通常都將我的家事搬到這裡
[00:13:06.040 --> 00:13:09.080]  我記得我大兒子
[00:13:09.080 --> 00:13:10.320]  高小的時候
[00:13:10.320 --> 00:13:14.200]  他生日我們一家四口去吃自助餐
[00:13:14.200 --> 00:13:17.240]  當時我小兒子
[00:13:17.240 --> 00:13:19.960]  一開始他就不吃麵
[00:13:19.960 --> 00:13:21.160]  又不吃
[00:13:21.160 --> 00:13:22.280]  又不說話
[00:13:22.280 --> 00:13:24.760]  又不笑 又不理睬我們
[00:13:24.760 --> 00:13:27.120]  我們三個好像
[00:13:27.120 --> 00:13:30.440]  搭檯似的 不知道在做什麼事
[00:13:30.440 --> 00:13:32.120]  哥哥就很不開心
[00:13:32.120 --> 00:13:33.040]  他說
[00:13:33.040 --> 00:13:36.080]  你怎麼這樣 人家生日
[00:13:36.080 --> 00:13:37.520]  你怎麼這麼生氣
[00:13:37.520 --> 00:13:40.880]  如果你生日我是這樣 你會怎樣
[00:13:40.880 --> 00:13:43.160]  我就罵他
[00:13:43.160 --> 00:13:45.560]  其實當時我也很想罵一份
[00:13:45.560 --> 00:13:47.480]  但是礙於公眾環境
[00:13:47.480 --> 00:13:48.800]  我還是要顧一下
[00:13:48.800 --> 00:13:52.360]  不能夠大吵大鬧
[00:13:52.360 --> 00:13:54.760]  於是我就不說話
[00:13:54.760 --> 00:13:57.160]  但其實神友提醒我
[00:13:57.160 --> 00:13:58.320]  他應該有些事
[00:13:58.320 --> 00:14:02.560]  怎麼會坐下來不吃東西呢
[00:14:02.560 --> 00:14:05.000]  於是我就跟他說
[00:14:05.000 --> 00:14:05.880]  我說
[00:14:05.880 --> 00:14:08.960]  爸爸媽媽很想你們兄弟倆相親相愛
[00:14:08.960 --> 00:14:10.760]  當時我記得我哥哥有事
[00:14:10.760 --> 00:14:12.120]  我就告訴他
[00:14:12.120 --> 00:14:14.640]  我們的家人很有愛
[00:14:14.640 --> 00:14:15.840]  兄弟姐妹之間很有愛
[00:14:15.840 --> 00:14:18.720]  我也很想你們兄弟倆相親相愛
[00:14:18.720 --> 00:14:20.280]  我說如果你生日
[00:14:20.280 --> 00:14:22.880]  哥哥是這樣 我也會很不開心
[00:14:22.880 --> 00:14:25.680]  究竟發生什麼事
[00:14:25.680 --> 00:14:27.640]  他沒有說
[00:14:27.640 --> 00:14:30.800]  但他慢慢把身體轉過來了
[00:14:30.800 --> 00:14:32.520]  開始吃東西了
[00:14:32.520 --> 00:14:34.720]  開始跟哥哥開玩笑
[00:14:34.720 --> 00:14:36.880]  到晚上的時候
[00:14:36.880 --> 00:14:38.080]  我回去再問他
[00:14:38.080 --> 00:14:39.640]  他就說
[00:14:39.640 --> 00:14:41.800]  他生日的時候是五月
[00:14:41.800 --> 00:14:43.880]  當時他發高燒
[00:14:43.880 --> 00:14:47.680]  我們又答應了帶他去吃自助餐
[00:14:47.680 --> 00:14:49.840]  接著沒有
[00:14:49.840 --> 00:14:52.640]  然後六月考試
[00:14:52.640 --> 00:14:54.920]  沒了這件事
[00:14:54.920 --> 00:14:56.720]  其實當時他的行為
[00:14:56.720 --> 00:14:58.400]  可能我們覺得
[00:14:58.400 --> 00:15:00.040]  很不恰當
[00:15:00.040 --> 00:15:01.640]  不應該的
[00:15:01.640 --> 00:15:04.480]  但如果我罵了他
[00:15:04.480 --> 00:15:06.560]  他永遠都不會告訴我發生什麼事
[00:15:06.560 --> 00:15:08.400]  他只會更加覺得
[00:15:08.400 --> 00:15:10.480]  我不明白他
[00:15:10.480 --> 00:15:14.320]  但當我發現原來錯的是自己
[00:15:14.320 --> 00:15:15.760]  我就更加警惕自己
[00:15:15.760 --> 00:15:17.960]  不要先罵了
[00:15:17.960 --> 00:15:22.520]  嘗試關心他 問他發生什麼事
[00:15:22.520 --> 00:15:25.120]  我曾經讀過很短的時間
[00:15:25.120 --> 00:15:27.280]  一個兒童心理學的文憑
[00:15:27.280 --> 00:15:29.240]  因為覺得不懂教
[00:15:29.240 --> 00:15:31.520]  所以就去讀
[00:15:31.520 --> 00:15:33.440]  其中一件事令我很深刻
[00:15:33.440 --> 00:15:35.520]  我很想我兩個兒子去學
[00:15:35.520 --> 00:15:38.320]  我也很感恩他們也學到
