
[00:00:00.000 --> 00:00:02.000]  這是今天的講道
[00:08:21.000 --> 00:08:22.000]  最有趣的是
[00:08:22.000 --> 00:08:25.000]  我們整個故事查經的過程裡面
[00:08:25.000 --> 00:08:26.000]  神給了幾個字
[00:08:26.000 --> 00:08:28.000]  很吸引我的眼睛
[00:08:28.000 --> 00:08:30.000]  就是說 耶穌說什麼呢
[00:08:30.000 --> 00:08:33.000]  他說 回到家中
[00:08:33.000 --> 00:08:36.000]  咦 不是聖殿 是回到家中
[00:08:36.000 --> 00:08:40.000]  他說 這人 這個稅吏
[00:08:40.000 --> 00:08:43.000]  比那人 這個法利塞人
[00:08:43.000 --> 00:08:47.000]  在神的眼裡 更加捍衛義
[00:08:47.000 --> 00:08:50.000]  是合乎神的心意的人
[00:08:50.000 --> 00:08:53.000]  這個回到家中
[00:08:53.000 --> 00:08:55.000]  就對我很震撼
[00:08:55.000 --> 00:08:58.000]  你回到家中是怎樣的呢
[00:08:58.000 --> 00:09:01.000]  其實我站在講台都是比較聰明的
[00:09:01.000 --> 00:09:07.000]  講錯某些說話比較少
[00:09:07.000 --> 00:09:09.000]  但是回到家裡呢
[00:09:09.000 --> 00:09:11.000]  有人這樣形容趙容基
[00:09:11.000 --> 00:09:13.000]  他太太這樣形容趙容基牧師
[00:09:13.000 --> 00:09:17.000]  他說 他站在講台上就是天使
[00:09:17.000 --> 00:09:20.000]  但是回到家中呢
[00:09:20.000 --> 00:09:24.000]  他說 好像個魔鬼一樣
[00:09:24.000 --> 00:09:26.000]  這些當然有誇大的成份
[00:09:26.000 --> 00:09:28.000]  其實真的有不同
[00:09:28.000 --> 00:09:31.000]  那種警覺性
[00:09:31.000 --> 00:09:37.000]  那種對生命著意去用神的觀點
[00:09:37.000 --> 00:09:40.000]  回到教會就有教會行為模式
[00:09:40.000 --> 00:09:45.000]  所以回到家中就有回到家中的行為模式
[00:09:45.000 --> 00:09:49.000]  但問題是 誰才是你的常常呢
[00:09:49.000 --> 00:09:51.000]  當然香港人比較少在家裡
[00:09:51.000 --> 00:09:54.000]  但也不少時間
[00:09:54.000 --> 00:09:56.000]  比起教會生活
[00:09:56.000 --> 00:10:00.000]  在聖殿裡的時間一定多很多倍
[00:10:00.000 --> 00:10:05.000]  所以在這裡給我很大的提醒
[00:10:05.000 --> 00:10:10.000]  究竟神期望我們怎樣去信靠呢
[00:10:10.000 --> 00:10:12.000]  怎樣持續在基督裡面呢
[00:10:12.000 --> 00:10:14.000]  當我們心裡面
[00:10:14.000 --> 00:10:16.000]  因為我今天的立志就是
[00:10:16.000 --> 00:10:19.000]  我回家要多點欣賞老婆煮給我吃的東西
[00:10:19.000 --> 00:10:21.000]  多點讚她
[00:10:21.000 --> 00:10:24.000]  為什麼呢 因為我很多論斷批評的眼光
[00:10:24.000 --> 00:10:25.000]  就出現在家裡裡
[00:10:25.000 --> 00:10:27.000]  這樣不順眼 那樣不順眼
[00:10:27.000 --> 00:10:29.000]  那些味道不好 那些什麼什麼
[00:10:29.000 --> 00:10:31.000]  很多論斷的
[00:10:31.000 --> 00:10:34.000]  論斷來自哪裡啊
[00:10:34.000 --> 00:10:37.000]  你覺得論斷來自哪裡啊
[00:10:37.000 --> 00:10:39.000]  那惡者
[00:10:39.000 --> 00:10:41.000]  我活在了律法主義裡
[00:10:41.000 --> 00:10:43.000]  我把耶穌的傘子帶回家的時候
[00:10:43.000 --> 00:10:45.000]  移開一點 移開一點
[00:10:45.000 --> 00:10:48.000]  很放縱自己 不用理會傘子在哪裡
[00:10:48.000 --> 00:10:51.000]  耶穌怎樣看待我太太的服侍
[00:10:51.000 --> 00:10:53.000]  耶穌會怎樣回應她呢 我不管
[00:10:53.000 --> 00:10:54.000]  所以我不在基督裡面
[00:10:54.000 --> 00:10:57.000]  我用我的血氣
[00:10:57.000 --> 00:10:59.000]  用我在這個世界學回來的
[00:10:59.000 --> 00:11:01.000]  可能被感染了的
[00:11:01.000 --> 00:11:05.000]  離開了基督生命的方式
[00:11:05.000 --> 00:11:07.000]  去回應我太太
[00:11:07.000 --> 00:11:09.000]  弟兄姊妹
[00:11:09.000 --> 00:11:11.000]  新造的人
[00:11:11.000 --> 00:11:13.000]  耶穌說新造的人應該是怎樣的
[00:11:13.000 --> 00:11:16.000]  就是應該是充滿恩典
[00:11:16.000 --> 00:11:18.000]  很多的欣賞 很多的讚嘆
[00:11:18.000 --> 00:11:20.000]  很多神的屬性
[00:11:20.000 --> 00:11:22.000]  透過耶穌的榜樣給我們
[00:11:22.000 --> 00:11:24.000]  因為耶穌十字架上面
[00:11:24.000 --> 00:11:27.000]  就將祂的生命所結出來的果子
[00:11:27.000 --> 00:11:32.000]  和我們生命所結出來的罪的果子交換了
[00:11:32.000 --> 00:11:35.000]  袋鼠不只是為我們的罪去死
[00:11:35.000 --> 00:11:38.000]  更加讓祂領受的義
[00:11:38.000 --> 00:11:41.000]  成為我們的義
[00:11:41.000 --> 00:11:43.000]  我們其實不太明白這部份
[00:11:43.000 --> 00:11:48.000]  袋鼠給了罪的代價就很明白
[00:11:48.000 --> 00:11:50.000]  但是原來我們的新人
[00:11:50.000 --> 00:11:52.000]  就是在乎我們有沒有去認同
[00:11:52.000 --> 00:11:55.000]  耶穌已經給了我們的恩典
[00:11:55.000 --> 00:11:58.000]  那種被稱為義的恩典
[00:11:58.000 --> 00:12:02.000]  不是我們的行為足以稱為義
[00:12:02.000 --> 00:12:03.000]  不是
[00:12:03.000 --> 00:12:13.000]  但是是神願意去祝福我們
[00:12:13.000 --> 00:12:19.000]  恩典是什麼呢
[00:12:19.000 --> 00:12:25.000]  大家看這張紙看到什麼
[00:12:25.000 --> 00:12:26.000]  看到點
[00:12:26.000 --> 00:12:30.000]  很深色 但不是黑色 是藍色
[00:12:30.000 --> 00:12:33.000]  人的習慣是看什麼
[00:12:33.000 --> 00:12:35.000]  看到那個點
[00:12:35.000 --> 00:12:36.000]  為什麼你看到那個點
[00:12:36.000 --> 00:12:38.000]  其實你同時看到什麼
[00:12:38.000 --> 00:12:40.000]  我看到很大坨
[00:12:40.000 --> 00:12:42.000]  黃色其實是
[00:12:42.000 --> 00:12:45.000]  只有很少的黑色或藍色
[00:12:45.000 --> 00:12:49.000]  但是我說的時候我專注在哪裡
[00:12:49.000 --> 00:12:51.000]  專注在那個點
[00:12:51.000 --> 00:12:53.000]  這就是神和我們
[00:12:53.000 --> 00:12:55.000]  我們在基督裡面和不在基督裡面
[00:12:55.000 --> 00:13:00.000]  可能有的行為態度的差異
[00:13:00.000 --> 00:13:02.000]  當我們在基督裡面的時候
[00:13:02.000 --> 00:13:03.000]  我們學的
[00:13:03.000 --> 00:13:05.000]  我們應該活出來的那種形態就是
[00:13:05.000 --> 00:13:08.000]  看到白色多過黑色
[00:13:08.000 --> 00:13:13.000]  恩典遠遠大過罪行
[00:13:13.000 --> 00:13:16.000]  我們的焦點不是看罪行
[00:13:16.000 --> 00:13:17.000]  是看恩典
[00:13:17.000 --> 00:13:19.000]  他活了多少是恩典
[00:13:19.000 --> 00:13:23.000]  他活了多少恩典給他們有的言行
[00:13:23.000 --> 00:13:26.000]  所以保羅透過書信提醒我們
[00:13:26.000 --> 00:13:28.000]  我們要用所蒙的恩相稱
[00:13:28.000 --> 00:13:29.000]  我們的言語行為
[00:13:29.000 --> 00:13:31.000]  要用所蒙的恩相稱
[00:13:31.000 --> 00:13:33.000]  我們朝向恩典
[00:13:33.000 --> 00:13:35.000]  在基督裡面領受
[00:13:35.000 --> 00:13:38.000]  祂已經為我們作成的美事
[00:13:38.000 --> 00:13:40.000]  我們就去仿效 去效法祂
[00:13:40.000 --> 00:13:43.000]  我們定睛去看什麼
[00:13:43.000 --> 00:13:46.000]  但今天我們在這個社會自然的分途底下
[00:13:46.000 --> 00:13:49.000]  在撒旦的氣控底下
[00:13:49.000 --> 00:13:51.000]  我們的習慣是什麼
[00:13:51.000 --> 00:13:53.000]  看那個點
[00:13:53.000 --> 00:13:54.000]  看那些壞事
[00:13:54.000 --> 00:13:58.000]  到處去看人家的壞事
[00:13:58.000 --> 00:13:59.000]  我老婆煮那麼多東西
[00:13:59.000 --> 00:14:00.000]  只有一樣東西可能不好吃
[00:14:00.000 --> 00:14:01.000]  我就看到不好吃的
[00:14:01.000 --> 00:14:03.660]  但煮得好的地方有沒有讚賞呢?
[00:14:03.660 --> 00:14:05.660]  多數都沒有
[00:14:05.660 --> 00:14:09.660]  沒有欣賞、沒有讚賞
[00:14:09.660 --> 00:14:12.660]  如果大家去看保羅
[00:14:12.660 --> 00:14:16.660]  在第一章的第一點和第二點
[00:14:16.660 --> 00:14:21.660]  他對菲律賓教會的讚賞、他的喜樂
[00:14:21.660 --> 00:14:24.660]  你看到他在第一章的第一點和第二點
[00:14:24.660 --> 00:14:27.660]  他對菲律賓教會的讚賞、他的喜樂
[00:14:27.660 --> 00:14:31.660]  你看到他生命背後的操練
[00:14:31.660 --> 00:14:33.660]  你會去欣賞和學校
[00:14:33.660 --> 00:14:36.660]  保羅在三章十七節說
[00:14:36.660 --> 00:14:40.660]  「你們要一同效法我」
[00:14:40.660 --> 00:14:42.660]  嘩!敢不敢這樣說?
[00:14:42.660 --> 00:14:44.660]  這裡有多少人敢這樣說?
[00:14:44.660 --> 00:14:47.660]  我也在學的
[00:14:47.660 --> 00:14:49.660]  為什麼?
[00:14:49.660 --> 00:14:51.660]  為什麼沒有人敢說「效法我」?
[00:14:51.660 --> 00:14:53.660]  因為我們都看過那一粒
[00:14:53.660 --> 00:14:56.660]  看這裡就不敢效法了
[00:14:56.660 --> 00:14:59.660]  如果看這裡就可以敢效法
[00:14:59.660 --> 00:15:00.660]  所以你敢不敢說
[00:15:00.660 --> 00:15:01.660]  好像保羅那樣說
[00:15:01.660 --> 00:15:03.660]  「你們應該效法我」
[00:15:03.660 --> 00:15:07.660]  就看到你究竟進入基督的裡面
[00:15:07.660 --> 00:15:10.660]  去享受恩典的程度
[00:15:10.660 --> 00:15:16.660]  今天教會大部份時間都在找一個點
[00:15:16.660 --> 00:15:18.660]  所以其實我們要負責
[00:15:18.660 --> 00:15:23.660]  我們活在恩典裡面是不夠的
[00:15:23.660 --> 00:15:25.660]  你看看保羅
[00:15:25.660 --> 00:15:26.660]  他說第一段
[00:15:26.660 --> 00:15:28.660]  一章三到五節
[00:15:28.660 --> 00:15:29.660]  他怎麼說?
[00:15:29.660 --> 00:15:32.660]  「我每逢想念你們,就感謝我們的神
[00:15:32.660 --> 00:15:35.660]  每逢為你們眾人祈求的時候
[00:15:35.660 --> 00:15:38.660]  就是歡歡喜喜的祈求」
[00:15:38.660 --> 00:15:39.660]  嘩!很棒
[00:15:39.660 --> 00:15:41.660]  「因為從頭一天直到如今
[00:15:41.660 --> 00:15:44.660]  你們是同心合意的慶幸」
[00:15:44.660 --> 00:15:50.660]  「因為從頭一天直到如今你們是同心合意的慶王福音」
[00:15:50.660 --> 00:15:52.660]  這個是浸蓮會的金句
[00:15:52.660 --> 00:15:54.660]  「同心合意慶王福音」
[00:15:54.660 --> 00:15:57.660]  但請大家看看
[00:15:57.660 --> 00:16:01.660]  無論教會或浸蓮會或哪裡都好
[00:16:01.660 --> 00:16:07.660]  是不是真的同心合意傳福音呢?
[00:16:07.660 --> 00:16:13.660]  所以你看完一章十八節
[00:16:13.660 --> 00:16:15.660]  讀多一點
[00:16:15.660 --> 00:16:16.660]  第十七節說
[00:16:16.660 --> 00:16:20.660]  「那一等傳基督是出於結黨,並不誠實
[00:16:20.660 --> 00:16:24.660]  意思是要加增我的困所的苦難」
[00:16:24.660 --> 00:16:25.660]  十六節說
[00:16:25.660 --> 00:16:30.660]  「這一等是出於愛心,知道我是為變名福音而設立」
[00:16:30.660 --> 00:16:31.660]  十五節說
[00:16:31.660 --> 00:16:36.660]  「有傳基督是出於習道紛爭,也有是出於好意」
[00:16:36.660 --> 00:16:38.660]  但他的結論是什麼呢?
[00:16:38.660 --> 00:16:39.660]  「這又何妨呢?
[00:16:39.660 --> 00:16:43.660]  或是假意,或是真心,無論怎樣
[00:16:43.660 --> 00:16:45.660]  基督究竟被傳開了
[00:16:45.660 --> 00:16:50.660]  為此我就歡喜,我還要歡喜」
[00:16:50.660 --> 00:16:56.660]  其實保羅知不知道當時菲律賓教會有紛爭?
[00:16:56.660 --> 00:17:00.660]  知不知道他們有一些出於習道紛爭去傳福音?
[00:17:00.660 --> 00:17:04.660]  知不知道他們有些是為了結黨
[00:17:04.660 --> 00:17:09.660]  證明那些人的屬靈程度較好
[00:17:09.660 --> 00:17:11.660]  或者諸如此類的道理較正確
[00:17:11.660 --> 00:17:13.660]  這樣去傳福音,有沒有?
[00:17:13.660 --> 00:17:17.660]  有些是為了業績,有些是為了愛人
[00:17:17.660 --> 00:17:22.660]  全部這些東西保羅看在眼中
[00:17:22.660 --> 00:17:24.660]  但是焦點放在哪裡?
[00:17:24.660 --> 00:17:27.660]  他不是放在焦點上
[00:17:27.660 --> 00:17:30.660]  他放在「好」的部分
[00:17:30.660 --> 00:17:34.660]  這樣不是很「阿Q」嗎?
[00:17:34.660 --> 00:17:37.660]  如果神叫你做「阿Q」,你會做嗎?
[00:17:37.660 --> 00:17:39.660]  做吧,有些人不會做的
[00:17:39.660 --> 00:17:43.660]  因為這個世界是不接受「阿Q」的
[00:17:43.660 --> 00:17:48.660]  但是保羅定義他要活在基督的裡面
[00:17:48.660 --> 00:17:50.660]  他要享受神的恩典
[00:17:50.660 --> 00:17:52.660]  他要全世人神的恩典
[00:17:52.660 --> 00:17:55.660]  用他的言行,用他的心態
[00:17:55.660 --> 00:17:58.660]  來推廣這種生活的方式
[00:17:58.660 --> 00:18:00.660]  與聖靈配合同工
[00:18:00.660 --> 00:18:05.660]  所以三章十七節不是叫我們嚇他
[00:18:05.660 --> 00:18:12.660]  也要留意看那些照我們榜樣行的人
[00:18:12.660 --> 00:18:17.660]  這個世界直到主在內,都有罪
[00:18:17.660 --> 00:18:21.660]  撒旦仍然在這個世界裡好像咆哮的獅子
[00:18:21.660 --> 00:18:24.660]  尋找那可吞吃的人
[00:18:24.660 --> 00:18:28.660]  弟兄姊妹的生命裡不會沒有瑕疵
[00:18:28.660 --> 00:18:31.660]  誠信是到他死那一天都未完成
[00:18:31.660 --> 00:18:35.660]  死了就完成了,終結了他人生的道路
[00:18:35.660 --> 00:18:41.660]  所以在他死之前,你隨便抽一張紙
[00:18:41.660 --> 00:18:43.660]  他都不是一張白紙
[00:18:43.660 --> 00:18:46.660]  而且應該不止一點黑色或藍色
[00:18:46.660 --> 00:18:49.660]  很多點,可能是花炮
[00:18:49.660 --> 00:18:51.660]  但是神怎麼看我們呢?
[00:18:51.660 --> 00:18:54.660]  因著我們基督的覆蓋
[00:18:54.660 --> 00:18:55.660]  主耶穌基督的義抱
[00:18:55.660 --> 00:19:01.660]  神看我們為聖潔的,為義
[00:19:01.660 --> 00:19:03.660]  這是神的眼光
[00:19:03.660 --> 00:19:06.660]  沒錯,這是神的眼光
[00:19:06.660 --> 00:19:09.660]  哇!神叫我們做,做不做得到?
[00:19:09.660 --> 00:19:12.660]  用自己的能力做不到
[00:19:12.660 --> 00:19:15.660]  問題是我們為什麼會喜樂?
[00:19:15.660 --> 00:19:19.660]  要靠主喜樂
[00:19:19.660 --> 00:19:22.660]  所以你要看到人是這樣的
[00:19:22.660 --> 00:19:26.660]  要靠主才看得到
[00:19:26.660 --> 00:19:27.660]  不要想著用自己的能力
[00:19:27.660 --> 00:19:30.660]  看一個人很不順眼,很難受
[00:19:30.660 --> 00:19:32.660]  主啊,幫助我
[00:19:32.660 --> 00:19:34.660]  我真的沒能力看好他
[00:19:34.660 --> 00:19:37.660]  不過我願意跟你的真理去看好他
