
[00:00:00.000 --> 00:00:03.000]  今天想跟大家分享的訊息
[00:03:11.000 --> 00:03:13.000]  我現在不能再留你在這裏
[00:03:13.000 --> 00:03:16.000]  你現在把你整盤賬目交出來
[00:03:16.000 --> 00:03:19.000]  把你管理的錢都告訴我
[00:03:19.000 --> 00:03:23.000]  管家聽到這個消息
[00:03:23.000 --> 00:03:26.000]  當時有一個文化叫做榮辱文化
[00:03:26.000 --> 00:03:27.000]  榮辱文化是甚麼呢
[00:03:27.000 --> 00:03:29.000]  其實我們中國人都是這種文化
[00:03:29.000 --> 00:03:32.000]  就是很看面子,很講聲譽
[00:03:32.000 --> 00:03:34.000]  無論這件事是否真有其事
[00:03:34.000 --> 00:03:37.000]  可能有人陷害這個管家
[00:03:37.000 --> 00:03:40.000]  但對於這個財主來說都是恥辱
[00:03:40.000 --> 00:03:41.000]  為甚麼呢
[00:03:41.000 --> 00:03:43.000]  因為如果真有其事
[00:03:43.000 --> 00:03:46.000]  人家就會覺得這個財主那麼無能
[00:03:46.000 --> 00:03:50.000]  你連自己手底下的管家都管不到
[00:03:50.000 --> 00:03:52.000]  那你怎樣做生意
[00:03:52.000 --> 00:03:54.000]  但如果這件事不是真的
[00:03:54.000 --> 00:03:56.000]  就算是人家誣衊他
[00:03:56.000 --> 00:03:59.000]  他都要為了固存自己的聲譽
[00:03:59.000 --> 00:04:01.000]  無論如何都要解僱他
[00:04:01.000 --> 00:04:06.000]  所以財主要求管家把賬目全部拿出來
[00:04:06.000 --> 00:04:09.000]  就要他把賬目交出來
[00:04:09.000 --> 00:04:11.000]  管家深思
[00:04:11.000 --> 00:04:18.000]  你想想,這個管家是財主手底下很重要的得力助手
[00:04:18.000 --> 00:04:20.000]  幫他管理整盤賬目
[00:04:20.000 --> 00:04:23.000]  即是說他不是一些低下的工人
[00:04:23.000 --> 00:04:26.000]  他平時出入都是駕駛好車
[00:04:26.000 --> 00:04:30.000]  去親吃飯都是一些高級餐廳
[00:04:30.000 --> 00:04:34.000]  如果現在失去工作,中年失業
[00:04:34.000 --> 00:04:37.000]  很難找到一份那麼上下的工作
[00:04:37.000 --> 00:04:39.000]  於是他要想辦法
[00:04:39.000 --> 00:04:41.000]  他想的辦法就是
[00:04:41.000 --> 00:04:43.000]  如果現在我出來工作
[00:04:43.000 --> 00:04:45.000]  難道我去做地盤嗎
[00:04:45.000 --> 00:04:47.000]  我又沒有氣
[00:04:47.000 --> 00:04:49.000]  但你叫我去刻?
[00:04:49.000 --> 00:04:51.000]  更加沒面子,我當然不會做
[00:04:51.000 --> 00:04:54.000]  所以他要想的辦法是兩全其美的
[00:04:54.000 --> 00:04:56.000]  他不用用氣力
[00:04:56.000 --> 00:04:59.000]  但又不需要去刻,沒面子
[00:04:59.000 --> 00:05:04.000]  到他失去工作也有人來接濟他,幫助他
[00:05:04.000 --> 00:05:06.000]  於是他怎樣做呢
[00:05:06.000 --> 00:05:08.000]  他想到一個方法
[00:05:08.000 --> 00:05:12.000]  他叫他的老闆的債人來
[00:05:12.000 --> 00:05:14.000]  逐個逐個跟他說
[00:05:14.000 --> 00:05:20.000]  你想想,這些債人都是欠他老闆的錢
[00:05:20.000 --> 00:05:23.000]  他就問他,你欠我老闆多少錢
[00:05:23.000 --> 00:05:25.000]  一個就說一百萬
[00:05:25.000 --> 00:05:28.000]  那可以了,寫五十萬就可以了
[00:05:28.000 --> 00:05:30.000]  第二個,你又欠我老闆多少錢
[00:05:30.000 --> 00:05:33.000]  一百萬,寫五十萬就可以了
[00:05:33.000 --> 00:05:35.000]  首先我們要留意
[00:05:35.000 --> 00:05:37.000]  其實這個數量
[00:05:37.000 --> 00:05:41.000]  一百多個單位都好
[00:05:41.000 --> 00:05:43.000]  其實是在告訴我們
[00:05:43.000 --> 00:05:46.000]  這個財主是大有錢佬
[00:05:46.000 --> 00:05:48.000]  因為這些人欠的錢
[00:05:48.000 --> 00:05:51.000]  差不多是一個家庭全年的收入
[00:05:51.000 --> 00:05:54.000]  但為何他會這樣做呢
[00:05:54.000 --> 00:05:57.000]  即是叫他可以減少錢
[00:05:57.000 --> 00:06:01.000]  其實在當時那個以色列猶太文化裏面
[00:06:01.000 --> 00:06:05.000]  他們是不可以向他們的同胞去收取利息的
[00:06:05.000 --> 00:06:07.000]  不過如果你借錢給別人
[00:06:07.000 --> 00:06:10.000]  你沒有利息其實你是沒有好處的
[00:06:10.000 --> 00:06:12.000]  所以他們的做法就是
[00:06:12.000 --> 00:06:15.000]  我不說是利息,不過就寫大那條數
[00:06:15.000 --> 00:06:17.000]  其實都是有利息的
[00:06:17.000 --> 00:06:21.000]  但是現在這個管家做了甚麼呢
[00:06:21.000 --> 00:06:24.000]  其實是將那個利息減了
[00:06:24.000 --> 00:06:27.000]  你想想,如果有一天你正在供樓
[00:06:27.000 --> 00:06:30.000]  然後銀行經理走來跟你說
[00:06:30.000 --> 00:06:34.000]  我們今天銀行老闆很好
[00:06:34.000 --> 00:06:37.000]  減利息,你不只是還本金
[00:06:37.000 --> 00:06:39.000]  你是不是很感謝他
[00:06:39.000 --> 00:06:41.000]  你只是要交回本金
[00:06:41.000 --> 00:06:45.000]  你都不用去還利息,差很遠
[00:06:45.000 --> 00:06:48.000]  你不單止會感謝那個銀行經理
[00:06:48.000 --> 00:06:50.000]  當然也會感謝這間銀行
[00:06:50.000 --> 00:06:52.000]  同樣都一樣
[00:06:52.000 --> 00:06:54.000]  其實這個管家很聰明
[00:06:54.000 --> 00:06:56.000]  他這樣做的時候
[00:06:56.000 --> 00:06:58.000]  一方面別人就會感謝他
[00:06:58.000 --> 00:07:02.000]  同時也給他的老闆有面子
[00:07:02.000 --> 00:07:04.000]  說別人一定會感謝他的老闆
[00:07:04.000 --> 00:07:06.000]  不過他有沒有用過這個管家
[00:07:06.000 --> 00:07:09.000]  自己掏自己的錢包一分一毫
[00:07:09.000 --> 00:07:11.000]  他一元都不用
[00:07:11.000 --> 00:07:15.000]  但是已經幫自己去取得別人的恩情
[00:07:15.000 --> 00:07:18.000]  所以他真的很精明
[00:07:18.000 --> 00:07:25.000]  不過這個事情一定會到老闆的耳朵
[00:07:25.000 --> 00:07:27.000]  一定會聽到這件事
[00:07:27.000 --> 00:07:29.000]  但是很有趣
[00:07:29.000 --> 00:07:32.000]  這個財主聽到這件事的時候
[00:07:32.000 --> 00:07:33.000]  他的反應是什麼呢
[00:07:33.000 --> 00:07:39.000]  主人竟然稱讚這個不義的管家做事精明
[00:07:39.000 --> 00:07:41.000]  在這裡你要留意一件事
[00:07:41.000 --> 00:07:45.000]  他的稱讚其實是語大諷刺
[00:07:45.000 --> 00:07:50.000]  因為他無端端竟然逼了我
[00:07:50.000 --> 00:07:52.000]  要成為一個慈善家
[00:07:52.000 --> 00:07:54.000]  別人感謝我
[00:07:54.000 --> 00:07:56.000]  不過問題是
[00:07:56.000 --> 00:07:58.000]  你一分一毫都沒有用過
[00:07:58.000 --> 00:07:59.000]  你就用了我的錢
[00:07:59.000 --> 00:08:01.000]  但是他不可以收回
[00:08:01.000 --> 00:08:02.000]  如果他收回的時候
[00:08:02.000 --> 00:08:06.000]  別人就覺得你這個財主真的不行
[00:08:06.000 --> 00:08:08.000]  真的管不了你的管家
[00:08:08.000 --> 00:08:10.000]  還要再給他多送你一鍋
[00:08:10.000 --> 00:08:12.000]  所以他一定不可以收回這件事
[00:08:12.000 --> 00:08:16.000]  就無端端要去做慈善家
[00:08:16.000 --> 00:08:19.000]  但是都給他一個面子
[00:08:19.000 --> 00:08:21.000]  這個管家都令到他有面子
[00:08:21.000 --> 00:08:23.000]  所以在這個過程裏面
[00:08:23.000 --> 00:08:25.000]  他就稱讚他
[00:08:25.000 --> 00:08:26.000]  你真是精明
[00:08:26.000 --> 00:08:28.000]  不過裏面有一種無可奈何
[00:08:28.000 --> 00:08:31.000]  他裏面都有個評語
[00:08:31.000 --> 00:08:32.000]  評語是什麼
[00:08:32.000 --> 00:08:33.000]  說他不義
[00:08:33.000 --> 00:08:35.000]  這個不義的管家你真的做事精明
[00:08:35.000 --> 00:08:37.000]  你這個古惑仔
[00:08:37.000 --> 00:08:39.000]  你這個不誠實的管家
[00:08:39.000 --> 00:08:41.000]  做事很精明
[00:08:41.000 --> 00:08:45.000]  但其實他都是行古惑
[00:08:45.000 --> 00:08:47.000]  接下來下一節
[00:08:47.000 --> 00:08:51.000]  下一節就是耶穌都評論這個管家
[00:08:51.000 --> 00:08:53.000]  耶穌的評論是什麼
[00:08:53.000 --> 00:08:54.000]  他就評論說
[00:08:54.000 --> 00:08:58.000]  今世之子對待自己世代的人
[00:08:58.000 --> 00:09:01.000]  比起光明之子更加精明
[00:09:01.000 --> 00:09:03.000]  耶穌由一個他的角度
[00:09:03.000 --> 00:09:07.000]  去到評論這個管家
[00:09:07.000 --> 00:09:11.000]  耶穌都認同管家是精明的
[00:09:11.000 --> 00:09:15.000]  耶穌說今世之子是比起光明之子精明
[00:09:15.000 --> 00:09:21.000]  光明之子就是代表了管家
[00:09:21.000 --> 00:09:24.000]  管家很懂得在自己今世
[00:09:24.000 --> 00:09:28.000]  為自己的生活去籌謀、籌算
[00:09:28.000 --> 00:09:30.000]  他整個怎樣叫精明
[00:09:30.000 --> 00:09:32.000]  因為他很積極、很主動
[00:09:32.000 --> 00:09:35.000]  而且行動是非常快手的
[00:09:35.000 --> 00:09:37.000]  他用了老闆的錢
[00:09:37.000 --> 00:09:40.000]  不需要花任何錢就獲得人家的接待
[00:09:40.000 --> 00:09:44.000]  而且令自己和老闆都有面子
[00:09:44.000 --> 00:09:48.000]  不過耶穌說光明之子又怎樣呢
[00:09:48.000 --> 00:09:52.000]  光明之子代表了門徒
[00:09:52.000 --> 00:09:55.000]  法利菜人和律法教師
[00:09:55.000 --> 00:10:01.000]  包括在場跟隨神的人
[00:10:01.000 --> 00:10:03.000]  這些屬天國的光明之子
[00:10:03.000 --> 00:10:08.000]  耶穌說他們不及今世之子那麼精明
[00:10:08.000 --> 00:10:12.000]  究竟我們作為光明之子
[00:10:12.000 --> 00:10:16.000]  要怎樣才算是精明呢
[00:10:16.000 --> 00:10:18.000]  我們要學管家甚麼呢
[00:10:18.000 --> 00:10:22.000]  耶穌就著這個不義的管家的比喻
[00:10:22.000 --> 00:10:26.000]  說了三個延伸的教導
[00:10:26.000 --> 00:10:27.000]  第一個教導就是
[00:10:27.000 --> 00:10:30.000]  我們要為永恆的天國做準備
[00:10:30.000 --> 00:10:31.000]  第二個教導就是
[00:10:31.000 --> 00:10:36.000]  忠心屬於永恆天國的大事和錢財
[00:10:36.000 --> 00:10:37.000]  第三個教導就是
[00:10:37.000 --> 00:10:40.000]  真正忠心的對象是神
[00:10:40.000 --> 00:10:42.000]  我們看看第一個教導
[00:10:42.000 --> 00:10:43.000]  第一個教導就是
[00:10:43.000 --> 00:10:45.000]  我告訴你們要用不義的馬門
[00:10:45.000 --> 00:10:48.000]  為自己結交朋友
[00:10:48.000 --> 00:10:50.000]  這樣馬門沒用的時候
[00:10:50.000 --> 00:10:54.000]  他們就可以將你們接到永遠的天國
[00:10:54.000 --> 00:10:57.000]  在這段經文裡我們要注意一件事
[00:10:57.000 --> 00:10:59.000]  他們用不義和馬門
[00:10:59.000 --> 00:11:03.000]  是一個負面的字眼來形容錢財
[00:11:03.000 --> 00:11:06.000]  但錢財自己會不會不義呢
[00:11:06.000 --> 00:11:09.000]  其實錢財自己是不懂得行古惑
[00:11:09.000 --> 00:11:11.000]  不懂得不老實
[00:11:11.000 --> 00:11:15.000]  是用錢的人不老實才令到錢財不義
[00:11:15.000 --> 00:11:17.000]  不是錢財本身不義
[00:11:17.000 --> 00:11:20.000]  所以如果我們是那個管家
[00:11:20.000 --> 00:11:27.000]  他沒有忠誠地用到老闆託付給他的錢
[00:11:27.000 --> 00:11:30.000]  才會令到錢財變成不義
[00:11:30.000 --> 00:11:32.000]  但萬物以至錢財
[00:11:32.000 --> 00:11:35.000]  其實是上帝託付給我們的
[00:11:35.000 --> 00:11:39.000]  但如果我們都沒有忠誠地用
[00:11:39.000 --> 00:11:42.000]  其實這樣就會是不義
[00:11:42.000 --> 00:11:46.000]  管家懂得用錢來打好關係
[00:11:46.000 --> 00:11:48.000]  耶穌說你們都要學這個管家
[00:11:48.000 --> 00:11:51.000]  要用錢去認識朋友
[00:11:51.000 --> 00:11:53.000]  到了我們百年歸老的時候
[00:11:53.000 --> 00:11:56.000]  這些人就會接我們上天堂
[00:11:56.000 --> 00:11:58.000]  這樣聽起來很奇怪
[00:11:58.000 --> 00:12:00.000]  好像講得很屎繪
[00:12:00.000 --> 00:12:03.000]  好像我們基督徒要奉獻做善事
[00:12:03.000 --> 00:12:07.000]  為了幫自己在天堂積德
[00:12:07.000 --> 00:12:09.000]  其實不是這樣理解
[00:12:09.000 --> 00:12:11.000]  不過我在這裡賣個關子
[00:12:11.000 --> 00:12:15.000]  稍後回頭我會解釋這段經文講什麼
[00:12:15.000 --> 00:12:17.000]  但我們知道一件事
[00:12:17.000 --> 00:12:19.000]  管家很懂得善用錢財
[00:12:19.000 --> 00:12:21.000]  是為自己贏得關係
[00:12:21.000 --> 00:12:24.000]  為自己的生活謀後路
[00:12:24.000 --> 00:12:30.000]  耶穌說管家尚且懂得為自己短暫的金勢
[00:12:30.000 --> 00:12:35.000]  他需要為自己短暫的金勢去籌算
[00:12:35.000 --> 00:12:39.000]  他很積極、很迫切、很快手
[00:12:39.000 --> 00:12:40.000]  他很精明
[00:12:40.000 --> 00:12:43.000]  但是我們光明之子
[00:12:43.000 --> 00:12:46.000]  其實看到的不只是金勢
[00:12:46.000 --> 00:12:48.000]  我們應該看到永恆的天國
[00:12:48.000 --> 00:12:53.000]  不過問題是光明之子好像沒那麼積極
[00:12:53.000 --> 00:12:58.000]  為他甚至永恆的生活去籌算
[00:12:58.000 --> 00:13:02.000]  我們可能會覺得天國只是很遠的事
[00:13:02.000 --> 00:13:06.000]  所以我們跟金勢之子沒有分別
[00:13:06.000 --> 00:13:10.000]  都是為了金勢的事只是形形易易
[00:13:10.000 --> 00:13:14.000]  我們怎會想到那麼遠永恆天國的事呢
[00:13:14.000 --> 00:13:17.000]  我曾經在阿富汗服侍
[00:13:17.000 --> 00:13:19.000]  如果你聽過阿富汗這個地方
[00:13:19.000 --> 00:13:23.000]  在911之後比較多人知道
[00:13:23.000 --> 00:13:27.000]  就是一個很多打仗到今天仍然是戰禍的地方
[00:13:27.000 --> 00:13:31.000]  當我們去到那個地方大概十幾二十年前
[00:13:31.000 --> 00:13:33.000]  那裡真的是寸草不生
[00:13:33.000 --> 00:13:36.000]  周圍都是頹垣敗瓦
[00:13:36.000 --> 00:13:39.000]  在那裡冬天很冷
[00:13:39.000 --> 00:13:42.000]  有很多人凍死
[00:13:42.000 --> 00:13:45.000]  我們去到其實很多時候都沒有電
[00:13:45.000 --> 00:13:47.000]  用很簡單的一個發電機
[00:13:47.000 --> 00:13:49.000]  不過都不能維持很久
[00:13:49.000 --> 00:13:53.000]  所以到晚上大概五點多已經日落
[00:13:53.000 --> 00:13:56.000]  日落的時候之後我們吃完東西
[00:13:56.000 --> 00:13:58.000]  根本都沒有什麼可以做
[00:13:58.000 --> 00:14:01.000]  晚上很冷於是我們通常會燒柴火
[00:14:01.000 --> 00:14:03.000]  把柴火燒得很熱
[00:14:03.000 --> 00:14:05.000]  但到半夜都會熄了
[00:14:05.000 --> 00:14:08.000]  都很冷
[00:14:08.000 --> 00:14:12.000]  但當地人其實連買柴火的錢都沒有
[00:14:12.000 --> 00:14:15.000]  所以為什麼他們很多都會凍死
[00:14:15.000 --> 00:14:19.000]  於是當時我們想了一個計劃
[00:14:19.000 --> 00:14:23.000]  就是我們做了一些棉被
[00:14:23.000 --> 00:14:25.000]  送給當地的人
[00:14:25.000 --> 00:14:28.000]  不過這個計劃不是很成功
[00:14:28.000 --> 00:14:29.000]  為什麼呢
[00:14:29.000 --> 00:14:31.000]  因為當這些阿富汗的朋友
[00:14:31.000 --> 00:14:33.000]  他們拿了這些棉被之後
[00:14:33.000 --> 00:14:37.000]  他馬上賣出去換食物
[00:14:37.000 --> 00:14:39.000]  可能你會想
[00:14:39.000 --> 00:14:42.000]  他換了食物只是吃那幾天
[00:14:42.000 --> 00:14:45.000]  但整個冬天沒有棉被怎麼辦
[00:14:45.000 --> 00:14:47.000]  但你要想一件事
[00:14:47.000 --> 00:14:50.000]  對於當地人來說每天都是打仗
[00:14:50.000 --> 00:14:53.000]  每天都有很多炸彈襲擊
[00:14:53.000 --> 00:14:55.000]  我自己都曾經遇過
[00:14:55.000 --> 00:14:56.000]  有一次的炸彈襲擊
[00:14:56.000 --> 00:14:59.000]  在我們住的地方幾百米之外
[00:14:59.000 --> 00:15:01.000]  好像大概一百米的一個地方
[00:15:01.000 --> 00:15:03.000]  就有一個炸彈
[00:15:03.000 --> 00:15:06.000]  所以你想想對於他們的生活就是
[00:15:06.000 --> 00:15:08.000]  今天不知道明天的事
[00:15:08.000 --> 00:15:11.000]  其實過不過到下個星期都不知道
[00:15:11.000 --> 00:15:13.000]  你跟我說過不過到冬天
[00:15:13.000 --> 00:15:15.000]  過不過到下年
[00:15:15.000 --> 00:15:17.000]  其實他們覺得很遙遠
[00:15:17.000 --> 00:15:19.000]  所以在他們的世界裏面
[00:15:19.000 --> 00:15:23.000]  他們只看到這幾天他有沒有食物
[00:15:23.000 --> 00:15:25.000]  所以都很合理
[00:15:25.000 --> 00:15:28.000]  但會不會我們今天基督徒都一樣呢
[00:15:28.000 --> 00:15:30.000]  可能我們覺得生活很迫人
[00:15:30.000 --> 00:15:35.000]  我們只是看到短暫地上的生活
[00:15:35.000 --> 00:15:38.000]  以致我們覺得永恆天國很遠
[00:15:38.000 --> 00:15:40.000]  跟他們差不多
[00:15:40.000 --> 00:15:46.000]  我們的眼光只是看到今世的生活
[00:15:46.000 --> 00:15:48.000]  接著第二個教導
[00:15:48.000 --> 00:15:50.000]  第二個教導提醒我們
[00:15:50.000 --> 00:15:54.000]  要忠心在屬於永恆天國的大事和錢財
[00:15:54.000 --> 00:15:56.000]  在這段經文提到
[00:15:56.000 --> 00:15:58.000]  人要在小事上忠心
[00:15:58.000 --> 00:16:00.000]  在大事上都要忠心
[00:16:00.000 --> 00:16:01.000]  在小事上不義
[00:16:01.000 --> 00:16:03.000]  在大事上都會不義
[00:16:03.000 --> 00:16:06.000]  所以如果你在不義的馬門上不忠心
[00:16:06.000 --> 00:16:09.000]  誰會將真正的財富交託給你們呢
[00:16:09.000 --> 00:16:12.000]  如果你們在其他人的財富上不忠心
[00:16:12.000 --> 00:16:15.000]  誰會將你們的財富交託給你們呢
[00:16:15.000 --> 00:16:17.000]  在這裏有另一個對比
[00:16:17.000 --> 00:16:19.000]  這個對比是甚麼呢
[00:16:19.000 --> 00:16:22.000]  就是忠心對比不義
[00:16:22.000 --> 00:16:25.000]  小事對比大事
[00:16:25.000 --> 00:16:28.000]  不義再次出現
[00:16:28.000 --> 00:16:30.000]  跟忠心成為了對比
[00:16:30.000 --> 00:16:34.000]  忠心是門徒應該有的態度
[00:16:34.000 --> 00:16:36.000]  如果管家是不義
[00:16:36.000 --> 00:16:41.000]  耶穌不是要求門徒學管家的不義
[00:16:41.000 --> 00:16:44.000]  而是要學他的精明
[00:16:44.000 --> 00:16:48.000]  但門徒需要忠心
[00:16:48.000 --> 00:16:52.000]  管家是財主和錢財的代理人
[00:16:52.000 --> 00:16:54.000]  但他沒有忠心
[00:16:54.000 --> 00:16:55.000]  是不義
[00:16:55.000 --> 00:16:57.000]  但門徒是神的代理人
[00:16:57.000 --> 00:16:59.000]  我們就要忠心
[00:16:59.000 --> 00:17:03.000]  而我們忠心的範圍在哪裏呢
[00:17:03.000 --> 00:17:07.000]  是由小事到大事都要忠心
[00:17:07.000 --> 00:17:09.000]  小事是甚麼呢
[00:17:09.000 --> 00:17:11.000]  大事是甚麼呢
[00:17:11.000 --> 00:17:13.000]  對於管家來說
[00:17:13.000 --> 00:17:16.000]  他的忠心範圍是小事
[00:17:16.000 --> 00:17:17.000]  甚麼意思
[00:17:17.000 --> 00:17:22.000]  就是他關心地上自己的生計和生活
[00:17:22.000 --> 00:17:27.000]  但大事就是神賜予我們的生命
[00:17:27.000 --> 00:17:31.000]  生計生活就是我們的衣食住行
[00:17:31.000 --> 00:17:34.000]  結婚、生孩子、讀書、工作等等
[00:17:34.000 --> 00:17:36.000]  這些不是不重要
[00:17:36.000 --> 00:17:37.000]  不要太離地
[00:17:37.000 --> 00:17:40.000]  我們這些小事都要忠心
[00:17:40.000 --> 00:17:42.000]  雖然生計是屬於小事
[00:17:42.000 --> 00:17:44.000]  但耶穌也是要我們去忠心
[00:17:44.000 --> 00:17:46.000]  而生命是甚麼呢
[00:17:46.000 --> 00:17:49.000]  就是神賜予我們的生命
[00:17:49.000 --> 00:17:52.000]  我想起一個電視節目
[00:17:52.000 --> 00:17:54.000]  幾年前經常播放
[00:17:54.000 --> 00:17:56.000]  是講述香港的房子
[00:17:56.000 --> 00:17:57.000]  有時很小
[00:17:57.000 --> 00:17:59.000]  我們很多時住的地方
[00:17:59.000 --> 00:18:01.000]  例如幾百呎的安樂窩
[00:18:01.000 --> 00:18:04.000]  怎樣去打造成為一個很舒服的地方
[00:18:04.000 --> 00:18:09.000]  用很多錢、時間花很多心思打造這間屋
[00:18:09.000 --> 00:18:11.000]  有時我都很喜歡看
[00:18:11.000 --> 00:18:12.000]  不過我都會想
[00:18:12.000 --> 00:18:15.000]  他們有時真的用一、兩年時間打造這間屋
[00:18:15.000 --> 00:18:17.000]  花很多錢去做
[00:18:17.000 --> 00:18:23.000]  好像他講述一世人永遠永恆地住在這間屋
[00:18:23.000 --> 00:18:24.000]  不過我們都知道
[00:18:24.000 --> 00:18:26.000]  這間屋其實不會永恆
[00:18:26.000 --> 00:18:29.000]  都是我們在地上短暫的人生中
[00:18:29.000 --> 00:18:33.000]  我們花心思去管理好自己的屋
[00:18:33.000 --> 00:18:35.000]  這也是重要的
[00:18:35.000 --> 00:18:37.000]  是小事都要忠心
[00:18:37.000 --> 00:18:42.000]  不過我們知道真真正正要花心思經營的
[00:18:42.000 --> 00:18:44.000]  不單止是屋子
[00:18:44.000 --> 00:18:46.000]  更加是家
[00:18:46.000 --> 00:18:48.000]  如果在這間屋裡
[00:18:48.000 --> 00:18:50.000]  有很漂亮的傢俬
[00:18:50.000 --> 00:18:52.000]  很漂亮的所有設備
[00:18:52.000 --> 00:18:57.000]  但是裡面住的人是不和諧的、沒有愛的
[00:18:57.000 --> 00:18:59.000]  不能夠坐在一起吃飯
[00:18:59.000 --> 00:19:01.000]  這個家就不成家
[00:19:01.000 --> 00:19:03.000]  就是散的了
[00:19:03.000 --> 00:19:05.000]  所以同樣道理
[00:19:05.000 --> 00:19:07.000]  今天我們在教會裡面
[00:19:07.000 --> 00:19:10.000]  教會的桌椅當然要整理好
[00:19:10.000 --> 00:19:13.000]  小組的運作當然很重要
[00:19:13.000 --> 00:19:15.000]  好的敬拜是很好的
[00:19:15.000 --> 00:19:17.000]  我們都要忠心
[00:19:17.000 --> 00:19:18.000]  不過我們很清楚知道
[00:19:18.000 --> 00:19:20.000]  其實這些都是小事
[00:19:20.000 --> 00:19:25.000]  神更加看重的是我們教會裡面的人的生命
[00:19:25.000 --> 00:19:28.000]  以及神交託給我們的大事
