
[00:00:00.000 --> 00:00:03.580]  再一次和大家一起是很開心的
[00:02:15.100 --> 00:02:16.940]  看完之後就開始拿
[00:02:16.940 --> 00:02:18.940]  拿完第一個回合就計劃了
[00:02:18.940 --> 00:02:20.940]  所以通常如果吃西餐的話
[00:02:20.940 --> 00:02:25.140]  什麼吃沙律、吃水果、吃主菜、吃甜品
[00:02:25.140 --> 00:02:27.340]  我第一個就先吃主菜
[00:02:27.340 --> 00:02:27.940]  是不是?
[00:02:27.940 --> 00:02:28.740]  這樣吃
[00:02:28.740 --> 00:02:30.100]  吃完之後還有位
[00:02:30.100 --> 00:02:31.500]  從頭再吃一個回合
[00:02:31.500 --> 00:02:33.500]  還有位再從頭吃一個回合
[00:02:33.500 --> 00:02:35.060]  是不是?
[00:02:35.060 --> 00:02:36.740]  但是你沒理由去完之後
[00:02:36.740 --> 00:02:38.500]  我看完真的美食
[00:02:38.500 --> 00:02:39.940]  真的好了
[00:02:39.940 --> 00:02:42.140]  然後祈禱感謝上帝
[00:02:42.140 --> 00:02:46.060]  我的吃自助餐的責任就吃完了
[00:02:46.060 --> 00:02:48.180]  會不會這樣?
[00:02:48.180 --> 00:02:49.660]  不會
[00:02:49.660 --> 00:02:51.260]  因為如果是這樣的
[00:02:51.260 --> 00:02:54.740]  第一個你要去找牧師為你祈禱
[00:02:54.740 --> 00:02:56.740]  你有些心裡面錯亂
[00:02:56.740 --> 00:02:58.740]  第二個牧師祈完禱你都不行
[00:02:58.740 --> 00:03:00.740]  還是看完覺得自己很棒
[00:03:00.740 --> 00:03:01.740]  去吃了自助餐
[00:03:01.740 --> 00:03:03.940]  享受了自助餐的歡喜快樂
[00:03:03.940 --> 00:03:07.540]  你就要看精神科醫生
[00:03:07.540 --> 00:03:09.340]  沒理由去到之後
[00:03:09.340 --> 00:03:10.140]  應該去
[00:03:10.140 --> 00:03:13.540]  不只是去看看聚集聊兩句
[00:03:13.540 --> 00:03:15.260]  做那樣的主要
[00:03:15.260 --> 00:03:19.340]  去吃自助餐就是去吃嘛
[00:03:19.340 --> 00:03:20.260]  去教會?
[00:03:20.260 --> 00:03:21.060]  我只是聚會
[00:03:21.060 --> 00:03:23.660]  我去了,行不行?
[00:03:23.660 --> 00:03:25.460]  同樣的不行
[00:03:25.460 --> 00:03:26.860]  第一要找精神科醫生
[00:03:26.860 --> 00:03:28.260]  第二精神科醫生也教不了你
[00:03:28.260 --> 00:03:29.860]  應該找牧師為你祈禱
[00:03:29.860 --> 00:03:31.660]  去完就是了
[00:03:31.660 --> 00:03:32.660]  今天這段
[00:03:32.660 --> 00:03:34.460]  如果你在教會打滾的日子
[00:03:34.460 --> 00:03:37.460]  一定聽過這段經文
[00:03:37.460 --> 00:03:39.060]  下一章
[00:03:39.060 --> 00:03:40.060]  下一章就說
[00:03:40.060 --> 00:03:42.060]  不可停止聚會
[00:03:42.060 --> 00:03:42.860]  這個停止聚會
[00:03:42.860 --> 00:03:47.260]  不只是指我們今天的崇拜聚會
[00:03:47.260 --> 00:03:51.460]  不只是說和信徒聚集
[00:03:51.460 --> 00:03:52.460]  有小組
[00:03:52.460 --> 00:03:55.660]  是我們信徒一起的時候
[00:03:55.660 --> 00:03:59.460]  不要停止這些聯繫
[00:03:59.460 --> 00:04:00.460]  當然你說
[00:04:00.460 --> 00:04:01.460]  我沒有停止聯繫
[00:04:01.460 --> 00:04:02.660]  不過不來禮拜堂
[00:04:02.660 --> 00:04:03.460]  不聚集而已
[00:04:03.460 --> 00:04:04.660]  這樣根本不用說
[00:04:04.660 --> 00:04:09.060]  入題都還沒有入題
[00:04:09.060 --> 00:04:12.660]  來聚集團契小組敬拜上帝的聚會
[00:04:12.660 --> 00:04:14.660]  最基本的聚集
[00:04:14.660 --> 00:04:17.660]  在這裡在上帝直著希伯來書的作者感動
[00:04:17.660 --> 00:04:21.660]  他說被當時有問題的一班信徒
[00:04:21.660 --> 00:04:22.660]  他已經覺得
[00:04:22.660 --> 00:04:23.660]  我不用去
[00:04:23.660 --> 00:04:24.660]  我不想去
[00:04:24.660 --> 00:04:25.660]  或者我很失望
[00:04:25.660 --> 00:04:26.660]  沒有力量
[00:04:26.660 --> 00:04:27.660]  不去聚集
[00:04:27.660 --> 00:04:28.660]  這一句就提醒他
[00:04:28.660 --> 00:04:32.660]  上帝對當日的信徒說
[00:04:32.660 --> 00:04:33.660]  不要停止聚會
[00:04:33.660 --> 00:04:36.660]  好像停止慣了那些
[00:04:36.660 --> 00:04:37.660]  今天這段經文
[00:04:37.660 --> 00:04:38.660]  同樣的聖靈
[00:04:38.660 --> 00:04:39.660]  用同樣的真理
[00:04:39.660 --> 00:04:41.660]  對我們每一個人說話
[00:04:41.660 --> 00:04:42.660]  不可停止聚會
[00:04:42.660 --> 00:04:44.660]  但原來聚會不只是為了聚會
[00:04:44.660 --> 00:04:46.660]  吃自助餐
[00:04:46.660 --> 00:04:48.660]  不只是去聚集看看
[00:04:48.660 --> 00:04:49.660]  這個
[00:04:49.660 --> 00:04:51.660]  你說聚會有敬拜上帝
[00:04:51.660 --> 00:04:53.660]  但今天這段說
[00:04:53.660 --> 00:04:55.660]  他最大的理由
[00:04:55.660 --> 00:04:56.660]  聚集
[00:04:56.660 --> 00:04:59.660]  是要彼此相顧
[00:04:59.660 --> 00:05:00.660]  激發愛心
[00:05:00.660 --> 00:05:02.660]  勉勵行善
[00:05:02.660 --> 00:05:06.660]  在這樣的大前提原則
[00:05:06.660 --> 00:05:09.660]  信徒是交往性的
[00:05:09.660 --> 00:05:11.660]  是群體生活的
[00:05:11.660 --> 00:05:14.660]  然後在聚集的平台裏面
[00:05:14.660 --> 00:05:17.660]  要達到這一點
[00:05:17.660 --> 00:05:18.660]  去吃自助餐
[00:05:18.660 --> 00:05:19.660]  要吃到美食
[00:05:19.660 --> 00:05:20.660]  去聚集
[00:05:20.660 --> 00:05:22.660]  要達到這個相交
[00:05:22.660 --> 00:05:24.660]  所以不可以停止聚會
[00:05:24.660 --> 00:05:26.660]  如果停止了聚會
[00:05:26.660 --> 00:05:28.660]  根本就達不到相交
[00:05:28.660 --> 00:05:29.660]  但不停止聚會
[00:05:29.660 --> 00:05:32.660]  只有外形的動作聚會
[00:05:32.660 --> 00:05:34.660]  而沒有達到
[00:05:34.660 --> 00:05:36.660]  失卻了聚集的意義
[00:05:36.660 --> 00:05:37.660]  行不行
[00:05:37.660 --> 00:05:39.660]  不是好心我的
[00:05:39.660 --> 00:05:41.660]  兩字經文
[00:05:41.660 --> 00:05:42.660]  要彼此相顧
[00:05:42.660 --> 00:05:43.660]  激發愛心
[00:05:43.660 --> 00:05:44.660]  勉勵行善
[00:05:44.660 --> 00:05:46.660]  所以你們不可以停止聚會
[00:05:46.660 --> 00:05:48.660]  好像那些停止慣了的人
[00:05:48.660 --> 00:05:49.660]  還要再說一次
[00:05:49.660 --> 00:05:51.660]  倒要彼此勸勉
[00:05:51.660 --> 00:05:52.660]  既知道那日子臨近
[00:05:52.660 --> 00:05:55.660]  就更當如此
[00:05:55.660 --> 00:05:57.660]  三件事我想說的
[00:05:57.660 --> 00:06:00.660]  叫我們去爭取學習
[00:06:00.660 --> 00:06:04.660]  從今天頭腦認識了之後
[00:06:04.660 --> 00:06:05.660]  馬上積極
[00:06:05.660 --> 00:06:08.660]  上帝你想我怎麼改
[00:06:08.660 --> 00:06:10.660]  我在行動上改
[00:06:10.660 --> 00:06:13.660]  從心底裡的價值觀去更新
[00:06:13.660 --> 00:06:14.660]  今天我告訴你
[00:06:14.660 --> 00:06:18.660]  三件事的價值觀的更新
[00:06:18.660 --> 00:06:20.660]  然後我馬上計劃
[00:06:20.660 --> 00:06:26.660]  怎樣使新行為言語服我
[00:06:26.660 --> 00:06:28.660]  行出這個真理
[00:06:28.660 --> 00:06:31.660]  第一件事
[00:06:31.660 --> 00:06:33.660]  第一件事是下一張
[00:06:33.660 --> 00:06:35.660]  關注兄弟
[00:06:35.660 --> 00:06:37.660]  是今天上帝提醒我們要做的
[00:06:37.660 --> 00:06:39.660]  兄弟當然是分子姊妹
[00:06:39.660 --> 00:06:40.660]  信徒
[00:06:40.660 --> 00:06:42.660]  十章二十四節
[00:06:42.660 --> 00:06:44.660]  又要彼此相顧激發愛心
[00:06:44.660 --> 00:06:46.660]  勉勵行事
[00:06:46.660 --> 00:06:55.660]  彼此相顧是一個命令
[00:06:55.660 --> 00:06:59.660]  彼此相顧是中文和合本的譯
[00:06:59.660 --> 00:07:01.660]  意思是說
[00:07:01.660 --> 00:07:03.660]  要關注人
[00:07:03.660 --> 00:07:05.660]  看著這個人
[00:07:05.660 --> 00:07:08.660]  這個人要上心
[00:07:08.660 --> 00:07:10.660]  關注我特別是關注這件事
[00:07:10.660 --> 00:07:14.660]  因為今天的手機程式
[00:07:14.660 --> 00:07:16.660]  Virtual Social World
[00:07:16.660 --> 00:07:19.660]  就有關注這件事
[00:07:19.660 --> 00:07:21.660]  我留意你
[00:07:21.660 --> 00:07:22.660]  第一件事
[00:07:22.660 --> 00:07:24.660]  在一起
[00:07:24.660 --> 00:07:26.660]  你周圍看看旁邊的人
[00:07:26.660 --> 00:07:28.660]  你要關注他
[00:07:28.660 --> 00:07:29.660]  你要看他
[00:07:29.660 --> 00:07:31.660]  要上心
[00:07:31.660 --> 00:07:33.660]  看完他之後
[00:07:33.660 --> 00:07:35.660]  為何他的樣子這麼醜
[00:07:35.660 --> 00:07:37.660]  他有需要
[00:07:37.660 --> 00:07:39.660]  他就醜
[00:07:39.660 --> 00:07:41.660]  你留心看這個人
[00:07:41.660 --> 00:07:43.660]  除了他出現了
[00:07:43.660 --> 00:07:45.660]  是一件事
[00:07:45.660 --> 00:07:46.660]  一個人
[00:07:46.660 --> 00:07:48.660]  還要關心他究竟
[00:07:48.660 --> 00:07:50.660]  他是怎樣呢
[00:07:50.660 --> 00:07:52.660]  他的心情怎樣
[00:07:52.660 --> 00:07:53.660]  他的需要怎樣
[00:07:53.660 --> 00:07:54.660]  他開心的地方在哪裏
[00:07:54.660 --> 00:07:56.660]  他不開心的地方在哪裏
[00:07:56.660 --> 00:07:58.660]  他有需要的地方在哪裏
[00:07:58.660 --> 00:08:00.660]  有需要幫助的地方在哪裏
[00:08:00.660 --> 00:08:02.660]  有些他認為很需要的東西
[00:08:02.660 --> 00:08:03.660]  是錯誤的
[00:08:03.660 --> 00:08:04.660]  我有沒有提點他
[00:08:04.660 --> 00:08:06.660]  我有沒有關注他
[00:08:06.660 --> 00:08:12.660]  年輕人
[00:08:12.660 --> 00:08:14.660]  有些人去禮拜堂
[00:08:14.660 --> 00:08:16.660]  是為認識男朋友的
[00:08:16.660 --> 00:08:20.660]  有些是為認識女朋友的
[00:08:20.660 --> 00:08:22.660]  所以去到就
[00:08:22.660 --> 00:08:26.660]  機械人Scanning
[00:08:26.660 --> 00:08:27.660]  Alien Scanning
[00:08:27.660 --> 00:08:28.660]  全部看看
[00:08:28.660 --> 00:08:29.660]  哪個合適
[00:08:29.660 --> 00:08:32.660]  哪個是開心
[00:08:32.660 --> 00:08:33.660]  哪個是白馬王子
[00:08:33.660 --> 00:08:35.660]  哪個是Potential
[00:08:35.660 --> 00:08:40.660]  沒有人有完全的動機去禮拜堂
[00:08:40.660 --> 00:08:41.660]  所以如果他說
[00:08:41.660 --> 00:08:43.660]  來到結識一些好的朋友
[00:08:43.660 --> 00:08:44.660]  我都覺得
[00:08:44.660 --> 00:08:45.660]  你開始是沒有問題的
[00:08:45.660 --> 00:08:46.660]  不如繼續留下來
[00:08:46.660 --> 00:08:47.660]  不是尋找上帝
[00:08:47.660 --> 00:08:48.660]  那你有些問題
[00:08:48.660 --> 00:08:49.660]  OK
[00:08:49.660 --> 00:08:50.660]  撇開這件事
[00:08:50.660 --> 00:08:53.660]  但那個關注就是這個意思
[00:08:53.660 --> 00:08:55.660]  去到餐館那裏
[00:08:55.660 --> 00:08:57.660]  一看第一件事
[00:08:57.660 --> 00:08:58.660]  去到酒樓
[00:08:58.660 --> 00:09:00.660]  你第一件事是看什麼
[00:09:00.660 --> 00:09:02.660]  不是看菜牌
[00:09:02.660 --> 00:09:03.660]  菜牌之前
[00:09:03.660 --> 00:09:05.660]  我看周圍的人在吃什麼
[00:09:05.660 --> 00:09:07.660]  周圍看看那些人
[00:09:07.660 --> 00:09:08.660]  關注一下那些人
[00:09:08.660 --> 00:09:09.660]  好不好
[00:09:09.660 --> 00:09:10.660]  立刻有個板看
[00:09:10.660 --> 00:09:12.660]  然後就看那個
[00:09:12.660 --> 00:09:14.660]  關注那個菜牌
[00:09:14.660 --> 00:09:15.660]  關注
[00:09:15.660 --> 00:09:16.660]  每去到都要關注
[00:09:16.660 --> 00:09:18.660]  今天來到禮拜堂
[00:09:18.660 --> 00:09:19.660]  今天
[00:09:19.660 --> 00:09:21.660]  一會兒完了就可以立刻去實踐
[00:09:21.660 --> 00:09:22.660]  立刻關注
[00:09:22.660 --> 00:09:24.660]  我們沒有辦法關注所有人
[00:09:24.660 --> 00:09:25.660]  但開始關注
[00:09:25.660 --> 00:09:27.660]  上帝你給誰
[00:09:27.660 --> 00:09:29.660]  我是盡心的關注
[00:09:29.660 --> 00:09:32.660]  哪些人是少一點關注
[00:09:32.660 --> 00:09:33.660]  這個是上帝安排的
[00:09:33.660 --> 00:09:34.660]  但起碼我們有一個心
[00:09:34.660 --> 00:09:36.660]  原來關注
[00:09:36.660 --> 00:09:41.660]  以至於去關照
[00:09:41.660 --> 00:09:43.660]  是我們的責任
[00:09:43.660 --> 00:09:45.660]  就不要失去這個責任
[00:09:45.660 --> 00:09:47.660]  然後他接著就說這件事
[00:09:47.660 --> 00:09:49.660]  相顧之後
[00:09:49.660 --> 00:09:53.660]  就能夠激發愛心
[00:09:53.660 --> 00:09:55.660]  勉勵行善
[00:09:56.660 --> 00:09:58.660]  我關心了人
[00:09:58.660 --> 00:10:03.660]  我互相激發這個愛心
[00:10:03.660 --> 00:10:06.660]  我做了這個愛心的動作
[00:10:06.660 --> 00:10:08.660]  可能是物質
[00:10:08.660 --> 00:10:11.660]  可能是言語的鼓勵與安慰
[00:10:11.660 --> 00:10:13.660]  這個有愛心的行動
[00:10:13.660 --> 00:10:16.660]  是帶來一個後果
[00:10:16.660 --> 00:10:18.660]  就是激發到其他人
[00:10:18.660 --> 00:10:20.660]  都像你一樣
[00:10:20.660 --> 00:10:22.660]  好不好
[00:10:22.660 --> 00:10:23.660]  聚集
[00:10:23.660 --> 00:10:25.660]  用聚集的平台
[00:10:25.660 --> 00:10:27.660]  我先不看別人
[00:10:27.660 --> 00:10:29.660]  做我應該做的事
[00:10:29.660 --> 00:10:31.660]  付出我應該付出的
[00:10:31.660 --> 00:10:34.660]  這個付出
[00:10:34.660 --> 00:10:38.660]  是有一個果效功能
[00:10:38.660 --> 00:10:40.660]  就是刺激到其他人
[00:10:40.660 --> 00:10:42.660]  我也很想像他一樣關心
[00:10:42.660 --> 00:10:43.660]  我也想付出
[00:10:43.660 --> 00:10:45.660]  你做初一我也想做十五
[00:10:45.660 --> 00:10:47.660]  不過這個是正面的
[00:10:47.660 --> 00:10:49.660]  我想再做多一點
[00:10:49.660 --> 00:10:51.660]  我爭去做多一點
[00:10:51.660 --> 00:10:53.660]  我爭去幫助人多一點
[00:10:53.660 --> 00:10:57.660]  這個是上帝想我們聚集的意義
[00:10:57.660 --> 00:10:58.660]  我只是問一句
[00:10:58.660 --> 00:10:59.660]  檢討
[00:10:59.660 --> 00:11:02.660]  我們聚集有沒有達到這個目標
[00:11:02.660 --> 00:11:07.660]  剛傳道大德不好
[00:11:07.660 --> 00:11:09.660]  所以我們沒有
[00:11:09.660 --> 00:11:11.660]  那你就錯了
[00:11:11.660 --> 00:11:13.660]  這句話不是當剛傳道講
[00:11:13.660 --> 00:11:14.660]  不是對他講
[00:11:14.660 --> 00:11:15.660]  又不是檢討他
[00:11:15.660 --> 00:11:17.660]  是對聖靈
[00:11:17.660 --> 00:11:18.660]  對我們每一個人
[00:11:18.660 --> 00:11:19.660]  個別個
[00:11:19.660 --> 00:11:20.660]  你有沒有這樣做到
[00:11:20.660 --> 00:11:22.660]  你做到那個行為
[00:11:22.660 --> 00:11:24.660]  做了之後
[00:11:24.660 --> 00:11:26.660]  還檢討一下你的行為
[00:11:26.660 --> 00:11:28.660]  有沒有互相激勵得到
[00:11:28.660 --> 00:11:29.660]  你見到人有沒有激勵
[00:11:29.660 --> 00:11:30.660]  被激勵
[00:11:30.660 --> 00:11:32.660]  你的行為有沒有激勵到人
[00:11:32.660 --> 00:11:34.660]  有 激死人就有
[00:11:34.660 --> 00:11:35.660]  激勵就沒有了
[00:11:35.660 --> 00:11:38.660]  那就要檢討一下
[00:11:38.660 --> 00:11:44.660]  不過每逢我做善行愛心
[00:11:44.660 --> 00:11:49.660]  是為表彰一下
[00:11:49.660 --> 00:11:50.660]  使你都做得更好
[00:11:50.660 --> 00:11:51.660]  這個是虛假
[00:11:53.660 --> 00:11:57.660]  一個愛心是因為心底裡聽見神的命令
[00:11:57.660 --> 00:12:00.660]  從心底裡的價值觀改過
[00:12:00.660 --> 00:12:02.660]  然後不看別人怎麼看
[00:12:02.660 --> 00:12:03.660]  然後做了出來
[00:12:03.660 --> 00:12:05.660]  然後被人覺得我被激勵
[00:12:05.660 --> 00:12:07.660]  那個是真行為
[00:12:07.660 --> 00:12:12.660]  來到禮拜堂要關心你的
[00:12:12.660 --> 00:12:14.660]  福哥 你好嗎
[00:12:14.660 --> 00:12:16.660]  我要做給人看
[00:12:16.660 --> 00:12:17.660]  不是 我要做出來
[00:12:17.660 --> 00:12:18.660]  我要關心
[00:12:18.660 --> 00:12:20.660]  每逢我要做出來去關心人
[00:12:20.660 --> 00:12:24.660]  這些十次又九次屬於虛假
[00:12:24.660 --> 00:12:25.660]  聖經不是說這些
[00:12:25.660 --> 00:12:27.660]  原來上帝這麼關心我
[00:12:27.660 --> 00:12:29.660]  祂很想藉著我去關心人
[00:12:29.660 --> 00:12:31.660]  上帝 我為了你的緣故
[00:12:31.660 --> 00:12:33.660]  我為了使你開心的緣故
[00:12:33.660 --> 00:12:34.660]  我做
[00:12:34.660 --> 00:12:35.660]  我吃虧都做
[00:12:35.660 --> 00:12:37.660]  每逢做都是吃虧的
[00:12:37.660 --> 00:12:39.660]  我做出來
[00:12:39.660 --> 00:12:41.660]  做了出來
[00:12:41.660 --> 00:12:42.660]  然後激勵到
[00:12:42.660 --> 00:12:44.660]  激勵 使人覺得
[00:12:44.660 --> 00:12:46.660]  原來信耶穌的人可以這樣的
[00:12:46.660 --> 00:12:47.660]  我也想做
[00:12:47.660 --> 00:12:48.660]  我也像他一樣
[00:12:48.660 --> 00:12:50.660]  我也很想像他一樣
[00:12:50.660 --> 00:12:51.660]  這個是真誠的
[00:12:51.660 --> 00:12:54.660]  有一次我去中國大陸
[00:12:54.660 --> 00:12:56.660]  交流一下
[00:12:56.660 --> 00:12:58.660]  有一個人竟然誠實到這樣
[00:12:58.660 --> 00:13:01.660]  有一個教會領袖竟然誠實到這樣
[00:13:01.660 --> 00:13:04.660]  他說給你一間很中價的酒店住
[00:13:04.660 --> 00:13:06.660]  通常國內就是這樣
[00:13:06.660 --> 00:13:09.660]  你所有的
[00:13:09.660 --> 00:13:11.660]  自己的車費等等
[00:13:11.660 --> 00:13:12.660]  你自己負責
[00:13:12.660 --> 00:13:14.660]  去到你的食住他負責
[00:13:14.660 --> 00:13:16.660]  大概多數都是這樣
[00:13:16.660 --> 00:13:18.660]  去到之後
[00:13:18.660 --> 00:13:19.660]  他就是中價的
[00:13:19.660 --> 00:13:20.660]  沒問題的
[00:13:20.660 --> 00:13:21.660]  這些中價廉價
[00:13:21.660 --> 00:13:22.660]  總之乾淨
[00:13:22.660 --> 00:13:23.660]  他竟然誠實到
[00:13:23.660 --> 00:13:26.660]  莫莫斯我選這間這麼乾淨的給你
[00:13:26.660 --> 00:13:29.660]  是使你感動的
[00:13:29.660 --> 00:13:31.660]  感動你的
[00:13:31.660 --> 00:13:35.660]  我心裡面聽完之後
[00:13:35.660 --> 00:13:36.660]  當然不會說
[00:13:36.660 --> 00:13:37.660]  我搞錯 做到這樣
[00:13:37.660 --> 00:13:40.660]  如果你真的想有愛心關心我
[00:13:40.660 --> 00:13:41.660]  你就做了它
[00:13:41.660 --> 00:13:43.660]  不要說我的目的選這間
[00:13:43.660 --> 00:13:45.660]  我就是為了impress you
[00:13:45.660 --> 00:13:47.660]  我做的事情感動你
[00:13:47.660 --> 00:13:48.660]  這個就是說
[00:13:48.660 --> 00:13:52.660]  所以我今天應該去講普通話的聚會
[00:13:52.660 --> 00:13:55.660]  我的普通話可以一點點
[00:13:55.660 --> 00:13:58.660]  就是為了來感動人的
[00:13:58.660 --> 00:14:02.660]  十次又九次屬虛假
[00:14:02.660 --> 00:14:05.660]  但是我做給上帝
[00:14:05.660 --> 00:14:06.660]  上帝你叫我
[00:14:06.660 --> 00:14:07.660]  我真的去做
[00:14:07.660 --> 00:14:08.660]  從心底裡面做
[00:14:08.660 --> 00:14:09.660]  做完之後
[00:14:09.660 --> 00:14:12.660]  不單止對方被我幫助人得益處
[00:14:12.660 --> 00:14:14.660]  還有周圍的人
[00:14:14.660 --> 00:14:15.660]  看到我這樣
[00:14:15.660 --> 00:14:17.660]  原來這個愛心的行動
[00:14:17.660 --> 00:14:19.660]  是激發到互相做
[00:14:19.660 --> 00:14:21.660]  這個就是關注弟兄
[00:14:21.660 --> 00:14:22.660]  聚會是為這樣
[00:14:22.660 --> 00:14:24.660]  有一樣東西絕對是這樣
[00:14:24.660 --> 00:14:25.660]  所以不要說
[00:14:25.660 --> 00:14:27.660]  我們去一個禮拜堂
[00:14:27.660 --> 00:14:28.660]  聚會敬拜完就走
[00:14:28.660 --> 00:14:30.660]  那我就交功課給上帝
[00:14:30.660 --> 00:14:32.660]  上帝都不是要求這些
[00:14:32.660 --> 00:14:33.660]  你以為交功課
[00:14:33.660 --> 00:14:35.660]  不要用交功課的態度去做
[00:14:35.660 --> 00:14:36.660]  第二件事
[00:14:36.660 --> 00:14:38.660]  聚集
[00:14:38.660 --> 00:14:39.660]  第二件事
[00:14:39.660 --> 00:14:40.660]  第二張
[00:14:43.660 --> 00:14:45.660]  這個是我忘記了改的
[00:14:45.660 --> 00:14:48.660]  這個應該是正面一點
[00:14:48.660 --> 00:14:51.660]  是慣性聚會
[00:14:51.660 --> 00:14:52.660]  是我們應該有的
[00:14:52.660 --> 00:14:55.660]  這裡反面說當時的人不是
[00:14:55.660 --> 00:14:57.660]  不要停止聚會
[00:14:57.660 --> 00:14:59.660]  好像停止慣了
[00:14:59.660 --> 00:15:00.660]  所以有一群人已經停了
[00:15:00.660 --> 00:15:01.660]  慣了
[00:15:01.660 --> 00:15:02.660]  有一群人開始停了
[00:15:02.660 --> 00:15:03.660]  不要像他們那樣
[00:15:03.660 --> 00:15:04.660]  正面一點
[00:15:04.660 --> 00:15:06.660]  那就是我叫我怎樣
[00:15:06.660 --> 00:15:08.660]  習慣性的聚會
[00:15:08.660 --> 00:15:10.660]  什麼叫做
[00:15:10.660 --> 00:15:12.660]  習慣性的不聚會
[00:15:13.660 --> 00:15:15.660]  我見很多的
[00:15:15.660 --> 00:15:17.660]  牧師不好意思
[00:15:17.660 --> 00:15:19.660]  我這次上班
[00:15:19.660 --> 00:15:21.660]  要那個
[00:15:21.660 --> 00:15:23.660]  我們晚上聚會
[00:15:23.660 --> 00:15:24.660]  晚上更期
[00:15:24.660 --> 00:15:25.660]  所以不能上班
[00:15:25.660 --> 00:15:26.660]  牧師不好意思
[00:15:26.660 --> 00:15:28.660]  我這次有個親友來了
[00:15:28.660 --> 00:15:30.660]  最後一次就不告訴你
[00:15:30.660 --> 00:15:31.660]  因為那些不能告訴你
[00:15:31.660 --> 00:15:33.660]  牧師要今晚去打牌
[00:15:33.660 --> 00:15:36.660]  能說的那些
[00:15:36.660 --> 00:15:37.660]  就告訴牧師
[00:15:37.660 --> 00:15:39.660]  好有紀律
[00:15:39.660 --> 00:15:40.660]  牧師真的不能來
