
[00:00:00.000 --> 00:00:03.000]  各位 今天準備陪你們早安
[00:03:21.000 --> 00:03:24.000]  什麼叫忠心的老夫人
[00:03:24.000 --> 00:03:27.000]  我以前在都市學院的時候
[00:03:27.000 --> 00:03:30.000]  我的一個老師叫做邵老師
[00:03:30.000 --> 00:03:34.000]  那麼他那個時候是七八十歲
[00:03:34.000 --> 00:03:36.000]  所以人家給他辦了一個
[00:03:36.000 --> 00:03:41.000]  福祀五十週年的慶祝會
[00:03:41.000 --> 00:03:44.000]  所以我和神學生我們都去參加了
[00:03:44.000 --> 00:03:46.000]  就有許多人恭賀他
[00:03:46.000 --> 00:03:49.000]  那一次我記得有一個林三綱牧師就起來
[00:03:49.000 --> 00:03:52.000]  說我跟他是資格相同
[00:03:52.000 --> 00:03:54.000]  我今天為他來說幾句話
[00:03:54.000 --> 00:03:57.000]  他說你們這些神學生
[00:03:57.000 --> 00:04:01.000]  你知道你要怎麼樣可以忠心做到老嗎
[00:04:01.000 --> 00:04:03.000]  他說第一
[00:04:03.000 --> 00:04:06.000]  你要福祀得早
[00:04:06.000 --> 00:04:08.000]  你早點出來福祀
[00:04:08.000 --> 00:04:12.000]  這個邵老師他是二十多歲就出來福祀
[00:04:12.000 --> 00:04:13.000]  所以他到了七十多歲的時候
[00:04:13.000 --> 00:04:15.000]  他福祀五十年了
[00:04:15.000 --> 00:04:18.000]  我是五十多歲才出來福祀
[00:04:18.000 --> 00:04:20.000]  我要真五十年我一百多歲了
[00:04:20.000 --> 00:04:23.000]  不太容易了
[00:04:23.000 --> 00:04:26.000]  謝謝你
[00:04:26.000 --> 00:04:28.000]  他說所以你一定要出來得早
[00:04:28.000 --> 00:04:32.000]  你有心要福祀你就出來早
[00:04:32.000 --> 00:04:33.000]  不要像游泳
[00:04:33.000 --> 00:04:35.000]  有的人不會游泳你知道嗎
[00:04:35.000 --> 00:04:38.000]  他一輩子在那邊做健身操
[00:04:38.000 --> 00:04:41.000]  學蛙式學氧式學換氣
[00:04:41.000 --> 00:04:43.000]  從來沒有下水
[00:04:43.000 --> 00:04:45.000]  他永遠不會游泳你知道嗎
[00:04:45.000 --> 00:04:49.000]  所以牧師說你要出來得早
[00:04:49.000 --> 00:04:51.000]  第二你要活得久
[00:04:51.000 --> 00:04:53.000]  如果說你二十多歲出來福祀
[00:04:53.000 --> 00:04:55.000]  你三十多歲就被主接去了
[00:04:55.000 --> 00:04:57.000]  你只福祀了十多年
[00:04:57.000 --> 00:04:59.000]  所以你身體也要保養好
[00:04:59.000 --> 00:05:03.000]  是不是所以你活得要久
[00:05:03.000 --> 00:05:06.000]  第三你要自始終結
[00:05:06.000 --> 00:05:09.000]  因為就算說你早早出來福祀
[00:05:09.000 --> 00:05:11.000]  你身體也很好
[00:05:11.000 --> 00:05:13.000]  但是你福祀亂七八糟
[00:05:13.000 --> 00:05:15.000]  誰說我不要你福祀了
[00:05:15.000 --> 00:05:18.000]  我換別人了也不行嗎
[00:05:18.000 --> 00:05:20.000]  聖經上不是也有講
[00:05:20.000 --> 00:05:24.000]  掃羅又高大又英俊又有能力
[00:05:24.000 --> 00:05:28.000]  年紀輕輕就出來做以色列人的王
[00:05:28.000 --> 00:05:31.000]  但是當他背離了神的時候
[00:05:31.000 --> 00:05:34.000]  神就要換人了不是嗎
[00:05:34.000 --> 00:05:36.000]  所以一律以謝
[00:05:36.000 --> 00:05:40.000]  他是亞伯拉罕家中最老資格
[00:05:40.000 --> 00:05:42.000]  因為他活得久
[00:05:42.000 --> 00:05:44.000]  因為他福祀得久
[00:05:44.000 --> 00:05:47.000]  因為他忠心誓死
[00:05:47.000 --> 00:05:53.000]  這是我們僕人福祀的典範
[00:05:53.000 --> 00:05:56.000]  聖經裡面總共有十一個人
[00:05:56.000 --> 00:06:00.000]  他的名字叫以律以謝
[00:06:00.000 --> 00:06:03.000]  摩西有兩個兒子
[00:06:03.000 --> 00:06:05.000]  一個兒子叫葛順
[00:06:05.000 --> 00:06:09.000]  意思是我是在曠野漂流的
[00:06:09.000 --> 00:06:13.000]  他確實是一輩子在曠野漂流
[00:06:13.000 --> 00:06:16.000]  第二個名兒子就叫以律以謝
[00:06:16.000 --> 00:06:18.000]  因為神幫助他
[00:06:18.000 --> 00:06:20.000]  帶領他們出埃及
[00:06:20.000 --> 00:06:24.000]  感謝神讚賞
[00:06:24.000 --> 00:06:27.000]  聖經上面還有講說
[00:06:27.000 --> 00:06:29.000]  在大胃王的時代
[00:06:29.000 --> 00:06:31.000]  圓櫃搬運的時候
[00:06:31.000 --> 00:06:34.000]  騎士要在前面吹響
[00:06:34.000 --> 00:06:35.000]  他就有一個騎士
[00:06:35.000 --> 00:06:38.000]  名字叫以律以謝
[00:06:38.000 --> 00:06:42.000]  這個以律以謝是亞伯拉罕家中
[00:06:42.000 --> 00:06:44.000]  最老的一個婦人
[00:06:44.000 --> 00:06:47.000]  以律以謝受到亞伯拉罕的託付
[00:06:47.000 --> 00:06:48.000]  是什麼
[00:06:48.000 --> 00:06:51.000]  託付他什麼事情
[00:06:51.000 --> 00:06:54.000]  要叫他為他的兒子以撒
[00:06:54.000 --> 00:06:58.000]  去討一個老婆
[00:06:58.000 --> 00:07:02.000]  神不是呼召亞伯拉罕出吾爾下迦南嗎
[00:07:02.000 --> 00:07:08.000]  其實他們出吾爾來到阿赫城的時候
[00:07:08.000 --> 00:07:09.000]  其他的人都不走了
[00:07:09.000 --> 00:07:11.000]  亞伯拉罕的兄弟姐妹都不走了
[00:07:11.000 --> 00:07:13.000]  就只有亞伯拉罕帶著羅德
[00:07:13.000 --> 00:07:16.000]  繼續走來到迦南平原
[00:07:16.000 --> 00:07:21.000]  所以就定居在神所應許的牛奶與蜜之地
[00:07:21.000 --> 00:07:23.000]  那麼亞伯拉罕就說
[00:07:23.000 --> 00:07:26.000]  這個地方就是拿赫城的地方
[00:07:26.000 --> 00:07:30.000]  去給我的兒子找一個新娘子給他
[00:07:30.000 --> 00:07:33.000]  因為那個時候亞伯拉罕的妻子
[00:07:33.000 --> 00:07:35.000]  叫什麼名字
[00:07:35.000 --> 00:07:37.000]  莎拉
[00:07:37.000 --> 00:07:39.000]  莎拉已經過世兩三年了
[00:07:39.000 --> 00:07:41.000]  那麼以撒呢
[00:07:41.000 --> 00:07:43.000]  心裡面沒有安慰
[00:07:43.000 --> 00:07:45.000]  你知道嗎
[00:07:45.000 --> 00:07:47.000]  那個小孩其實現在也不小了
[00:07:47.000 --> 00:07:48.000]  也該成家了
[00:07:48.000 --> 00:07:50.000]  媽媽也沒有了
[00:07:50.000 --> 00:07:52.000]  所以他心裡面很孤單
[00:07:52.000 --> 00:07:54.000]  他很害怕
[00:07:54.000 --> 00:07:56.000]  不知道前面是什麼樣子
[00:07:56.000 --> 00:08:00.000]  所以亞伯拉罕就猜那個老夫人去
[00:08:00.000 --> 00:08:02.000]  亞伯拉罕就叫他來說
[00:08:02.000 --> 00:08:04.000]  你把手放在我的大腿底下
[00:08:04.000 --> 00:08:05.000]  這就是一種
[00:08:05.000 --> 00:08:07.000]  他們的習俗
[00:08:07.000 --> 00:08:09.000]  好像是
[00:08:09.000 --> 00:08:10.000]  我自己講好了
[00:08:10.000 --> 00:08:12.000]  就是握著生殖器
[00:08:12.000 --> 00:08:13.000]  然後發誓
[00:08:13.000 --> 00:08:15.000]  意思是說我如果不這麼做
[00:08:15.000 --> 00:08:17.000]  我就絕子絕生的意思
[00:08:17.000 --> 00:08:20.000]  所以握著大腿底
[00:08:20.000 --> 00:08:21.000]  大腿根
[00:08:21.000 --> 00:08:23.000]  就要他起誓
[00:08:23.000 --> 00:08:26.000]  然後跟他說你去為我兒子娶個媳婦
[00:08:26.000 --> 00:08:28.000]  那麼我們做僕人的
[00:08:28.000 --> 00:08:30.000]  我們要忠心
[00:08:30.000 --> 00:08:33.000]  要搞清楚你到底你要我做什麼
[00:08:33.000 --> 00:08:36.000]  所以這個僕人理理性的就說
[00:08:36.000 --> 00:08:39.000]  如果我找不到的話
[00:08:39.000 --> 00:08:41.000]  我可不可以把你兒子帶過去
[00:08:41.000 --> 00:08:43.000]  或者是人家不願意回來這裡
[00:08:43.000 --> 00:08:45.000]  我可不可以把你兒子帶去
[00:08:45.000 --> 00:08:47.000]  亞伯拉罕說不可以
[00:08:47.000 --> 00:08:48.000]  因為他記得很清楚
[00:08:48.000 --> 00:08:51.000]  神主應許他的牛奶與蜜子蜜
[00:08:51.000 --> 00:08:53.000]  是在迦南庭院
[00:08:53.000 --> 00:08:55.000]  所以必須要回到迦南庭院
[00:08:55.000 --> 00:08:58.000]  娶回來
[00:08:58.000 --> 00:09:00.000]  通通都講清楚了
[00:09:00.000 --> 00:09:02.000]  就立了誓就取了約
[00:09:02.000 --> 00:09:07.000]  所以當我們接受呼召的時候
[00:09:07.000 --> 00:09:09.000]  我們要搞清楚
[00:09:09.000 --> 00:09:11.000]  我們有什麼約定
[00:09:11.000 --> 00:09:13.000]  結婚有婚約
[00:09:13.000 --> 00:09:14.000]  不是嗎
[00:09:14.000 --> 00:09:17.000]  不論是貧窮或者貴
[00:09:17.000 --> 00:09:19.000]  不論是健康或者什麼
[00:09:19.000 --> 00:09:21.000]  不論是什麼
[00:09:21.000 --> 00:09:22.000]  事事方休
[00:09:22.000 --> 00:09:23.000]  不是嗎
[00:09:23.000 --> 00:09:24.000]  這是一個約定
[00:09:24.000 --> 00:09:26.000]  我們做僕人
[00:09:26.000 --> 00:09:27.000]  為主人做事
[00:09:27.000 --> 00:09:29.000]  也有約定
[00:09:29.000 --> 00:09:30.000]  我們在教育裡服事
[00:09:30.000 --> 00:09:32.000]  我們是跟神約定
[00:09:32.000 --> 00:09:37.000]  甚至於我們要謙卑順服
[00:09:37.000 --> 00:09:38.000]  我有一個朋友
[00:09:38.000 --> 00:09:40.000]  他在臺灣一個靈陽堂
[00:09:40.000 --> 00:09:43.000]  很大的靈陽堂
[00:09:43.000 --> 00:09:45.000]  他很好奇就去參加
[00:09:45.000 --> 00:09:48.000]  他們的童工訓練
[00:09:48.000 --> 00:09:49.000]  小童長訓練
[00:09:49.000 --> 00:09:52.000]  其實他自己已經是區長
[00:09:52.000 --> 00:09:55.000]  他以前在生命河
[00:09:55.000 --> 00:09:56.000]  在流童故事裡面
[00:09:56.000 --> 00:09:58.000]  他是區長
[00:09:58.000 --> 00:10:01.000]  結果他一個結論就是說
[00:10:01.000 --> 00:10:03.000]  所有訓練三個月
[00:10:03.000 --> 00:10:04.000]  只講一件事情
[00:10:04.000 --> 00:10:07.000]  謙卑順
[00:10:07.000 --> 00:10:09.000]  我也要謙卑順
[00:10:09.000 --> 00:10:11.000]  我要向我們的神
[00:10:11.000 --> 00:10:12.000]  我要向這個教會
[00:10:12.000 --> 00:10:14.000]  我要向眾長
[00:10:14.000 --> 00:10:15.000]  務長
[00:10:15.000 --> 00:10:17.000]  眾人
[00:10:17.000 --> 00:10:18.000]  謙卑順
[00:10:18.000 --> 00:10:19.000]  我們弟兄姊妹
[00:10:19.000 --> 00:10:21.000]  也是應當如此
[00:10:21.000 --> 00:10:24.000]  不然那就沒有意義了
[00:10:24.000 --> 00:10:25.000]  不然我們就是在做
[00:10:25.000 --> 00:10:27.000]  我們自己的事情
[00:10:27.000 --> 00:10:29.000]  對不對
[00:10:29.000 --> 00:10:31.000]  所以我們必須要
[00:10:31.000 --> 00:10:32.000]  回應這個呼召
[00:10:32.000 --> 00:10:34.000]  我們要清楚知道
[00:10:34.000 --> 00:10:38.000]  到底是要怎麼做
[00:10:38.000 --> 00:10:40.000]  另外我們還要反覆的
[00:10:40.000 --> 00:10:42.000]  拼命把事情搞清楚
[00:10:42.000 --> 00:10:44.000]  澄清疑問
[00:10:44.000 --> 00:10:45.000]  就像這個老夫人說
[00:10:45.000 --> 00:10:46.000]  如果他不來我可以帶去
[00:10:46.000 --> 00:10:49.000]  等等都講得很清楚
[00:10:49.000 --> 00:10:51.000]  事情都講清楚了
[00:10:51.000 --> 00:10:53.000]  這個老夫人就準備出發
[00:10:53.000 --> 00:10:54.000]  曾經他們說
[00:10:54.000 --> 00:10:58.000]  他帶了幾匹駱駝
[00:10:58.000 --> 00:11:00.000]  十匹
[00:11:00.000 --> 00:11:02.000]  他是要從嘉南平原到
[00:11:02.000 --> 00:11:05.000]  達赫城到尼索布達米亞
[00:11:05.000 --> 00:11:06.000]  我查了一下
[00:11:06.000 --> 00:11:12.000]  大概九百到一千里路
[00:11:12.000 --> 00:11:14.000]  軍人集訓軍的話
[00:11:14.000 --> 00:11:15.000]  一個小時大概可以
[00:11:15.000 --> 00:11:18.000]  走到七百里路
[00:11:18.000 --> 00:11:19.000]  但是年紀大的人
[00:11:19.000 --> 00:11:22.000]  大概五里就了不起了
[00:11:22.000 --> 00:11:23.000]  一個小時
[00:11:23.000 --> 00:11:25.000]  所以一天你能夠走六個小時
[00:11:25.000 --> 00:11:26.000]  已經不得了了
[00:11:26.000 --> 00:11:28.000]  一個老人家
[00:11:28.000 --> 00:11:29.000]  是不是
[00:11:29.000 --> 00:11:34.000]  所以一天三十里路
[00:11:34.000 --> 00:11:35.000]  就要走三十天的樣子
[00:11:35.000 --> 00:11:37.000]  所以他帶了十匹駱駝
[00:11:37.000 --> 00:11:39.000]  也差不多
[00:11:39.000 --> 00:11:44.000]  所以就這麼浩浩蕩蕩的出發了
[00:11:44.000 --> 00:11:46.000]  路遙知馬力
[00:11:46.000 --> 00:11:47.000]  日久怎麼樣
[00:11:47.000 --> 00:11:49.000]  見人心
[00:11:49.000 --> 00:11:51.000]  所以我認為這是什麼
[00:11:51.000 --> 00:11:55.000]  這是以利以謝的跨野之路
[00:11:55.000 --> 00:11:57.000]  我有的時候在想
[00:11:57.000 --> 00:11:59.000]  當神要亞伯拉罕
[00:11:59.000 --> 00:12:01.000]  把他的獨生以下
[00:12:01.000 --> 00:12:04.000]  就是現在要找媳婦這個以下
[00:12:04.000 --> 00:12:06.000]  說你把他獻給我
[00:12:06.000 --> 00:12:07.000]  作為繁殖
[00:12:07.000 --> 00:12:08.000]  作為活祭獻給我
[00:12:08.000 --> 00:12:11.000]  把你獨生的愛子
[00:12:11.000 --> 00:12:13.000]  那麼亞伯拉罕
[00:12:13.000 --> 00:12:14.000]  牽著梨子帶著柴
[00:12:14.000 --> 00:12:16.000]  帶著以下還有無人
[00:12:16.000 --> 00:12:20.000]  一路往亞伯利亞山上去的時候
[00:12:20.000 --> 00:12:22.000]  那是亞伯拉罕的跨野的路
[00:12:22.000 --> 00:12:25.000]  他心裡面也是不知道是怎麼寫的
[00:12:25.000 --> 00:12:28.000]  我認為他心裡面有天人交叉
[00:12:28.000 --> 00:12:30.000]  是不是
[00:12:30.000 --> 00:12:32.000]  我就是一個兒子
[00:12:32.000 --> 00:12:34.000]  你要我把他殺掉
[00:12:34.000 --> 00:12:36.000]  可以嗎
[00:12:36.000 --> 00:12:38.000]  好像耶穌基督
[00:12:38.000 --> 00:12:40.000]  當神呼召他
[00:12:40.000 --> 00:12:43.000]  神要他去釘死在十字架上
[00:12:43.000 --> 00:12:46.000]  他心裡面有天人交叉
[00:12:46.000 --> 00:12:49.000]  他到感恩園去禱告
[00:12:49.000 --> 00:12:52.000]  若你許可請撤去這份
[00:12:52.000 --> 00:12:54.000]  會痛啊會死啊
[00:12:54.000 --> 00:12:57.000]  但是不要造你死
[00:12:57.000 --> 00:13:00.000]  所以一個人的忠心與果
[00:13:00.000 --> 00:13:03.000]  我們不能講說你對神
[00:13:03.000 --> 00:13:05.000]  有一點懷疑
[00:13:05.000 --> 00:13:06.000]  就不行
[00:13:06.000 --> 00:13:08.000]  乃是說你天人交叉
[00:13:08.000 --> 00:13:10.000]  你的結果是怎麼樣
[00:13:10.000 --> 00:13:14.000]  譬如講今天神要叫你做一件事情
[00:13:14.000 --> 00:13:19.000]  神要叫摩西說你去帶生的人出來一起恰恰男
[00:13:19.000 --> 00:13:21.000]  摩西說我奮不著舌
[00:13:21.000 --> 00:13:23.000]  神最後都不高興
[00:13:23.000 --> 00:13:25.000]  但是神說你要不要
[00:13:25.000 --> 00:13:26.000]  到底要不要
[00:13:26.000 --> 00:13:27.000]  你不會講話
[00:13:27.000 --> 00:13:29.000]  我叫你哥哥亞倫跟你講話
[00:13:29.000 --> 00:13:30.000]  你沒有權柄
[00:13:30.000 --> 00:13:32.000]  我把這個權柄給你等等
[00:13:32.000 --> 00:13:33.000]  所以摩西
[00:13:33.000 --> 00:13:35.000]  你沒求他
[00:13:35.000 --> 00:13:37.000]  他成為神的眾議員
[00:13:37.000 --> 00:13:40.000]  所以當我們願意的時候
[00:13:40.000 --> 00:13:42.000]  就算說你不會
[00:13:42.000 --> 00:13:43.000]  你不行
[00:13:43.000 --> 00:13:45.000]  那麼神會幫助你的
[00:13:45.000 --> 00:13:48.000]  以利以謝也是如此
[00:13:48.000 --> 00:13:51.000]  不是說我們一萌的招就開始一帆風順
[00:13:51.000 --> 00:13:53.000]  不是說我們一萌招
[00:13:53.000 --> 00:13:55.000]  做神的事情就萬事橫衝
[00:13:55.000 --> 00:13:59.000]  不是我們一開始做神的事情就榮華富貴
[00:13:59.000 --> 00:14:01.000]  沒有這回事
[00:14:01.000 --> 00:14:03.000]  我要是享受榮華富貴萬事橫衝
[00:14:03.000 --> 00:14:06.000]  我早就做牧師了
[00:14:06.000 --> 00:14:08.000]  牧師非常難做
[00:14:08.000 --> 00:14:11.000]  教會你們也非常難做
[00:14:11.000 --> 00:14:12.000]  但是感謝神
[00:14:12.000 --> 00:14:14.000]  因為我知道
[00:14:14.000 --> 00:14:16.000]  我就好像以利以謝一樣
[00:14:16.000 --> 00:14:18.000]  亞伯拉罕叫我去為他的兒子娶個媳婦
[00:14:18.000 --> 00:14:19.000]  我搞清楚了
[00:14:19.000 --> 00:14:20.000]  我知道了
[00:14:20.000 --> 00:14:21.000]  我就照這個命令
[00:14:21.000 --> 00:14:23.000]  直接致使衷心
[00:14:23.000 --> 00:14:24.000]  永遠不移
[00:14:24.000 --> 00:14:26.000]  不管什麼事情發生
[00:14:26.000 --> 00:14:30.000]  我都是繼續往前走
[00:14:30.000 --> 00:14:31.000]  所以他一路上
[00:14:31.000 --> 00:14:33.000]  他心裡面真的享受
[00:14:33.000 --> 00:14:35.000]  我這個小主人
[00:14:35.000 --> 00:14:36.000]  他長大了
[00:14:36.000 --> 00:14:38.000]  我的產業都是他的
[00:14:38.000 --> 00:14:40.000]  我是不是要幫他做這個事情呢
[00:14:40.000 --> 00:14:41.000]  等等
[00:14:41.000 --> 00:14:43.000]  但是他很衷心
[00:14:43.000 --> 00:14:45.000]  他也講到
[00:14:45.000 --> 00:14:48.000]  亞伯拉罕也不見得能夠活多久
[00:14:48.000 --> 00:14:50.000]  但是他致使衷心
[00:14:50.000 --> 00:14:51.000]  他就再一次
[00:14:51.000 --> 00:14:54.000]  神引導他
[00:14:54.000 --> 00:14:56.000]  我們走天路逆
[00:14:56.000 --> 00:14:59.000]  天路逆也是如此
[00:14:59.000 --> 00:15:03.000]  以利以謝的曠野之路固然難走
[00:15:03.000 --> 00:15:06.000]  但是神也帶領他
[00:15:06.000 --> 00:15:08.000]  所以神幫助他
[00:15:08.000 --> 00:15:09.000]  是他的名字
[00:15:09.000 --> 00:15:12.000]  神奇妙的引導
[00:15:12.000 --> 00:15:16.000]  聖經上面第24章10到11節說
[00:15:16.000 --> 00:15:19.000]  那僕人從他主人的駱駝裡
[00:15:19.000 --> 00:15:21.000]  取了十匹駱駝
[00:15:21.000 --> 00:15:25.000]  並拜感謝他主人的各樣的產物
[00:15:25.000 --> 00:15:27.000]  起身往尼索波達尼亞
[00:15:27.000 --> 00:15:29.000]  到了拿赫的城
[00:15:29.000 --> 00:15:31.000]  天將往
[00:15:31.000 --> 00:15:33.000]  眾女子出來打水的時候
[00:15:33.000 --> 00:15:38.000]  他便叫駱駝跪在城外的水井那
[00:15:38.000 --> 00:15:41.000]  然後下一句話說
[00:15:41.000 --> 00:15:44.000]  他就禱告
[00:15:44.000 --> 00:15:46.000]  這麼長一個路程
[00:15:46.000 --> 00:15:47.000]  三十年路程
[00:15:47.000 --> 00:15:48.000]  只用了一句話
[00:15:48.000 --> 00:15:51.000]  他就交代過去
[00:15:51.000 --> 00:15:54.000]  我們師弟不也是這樣子嗎
[00:15:54.000 --> 00:15:55.000]  有的人五十
[00:15:55.000 --> 00:15:56.000]  我那個邵老師
[00:15:56.000 --> 00:15:58.000]  服侍神五十多年
[00:15:58.000 --> 00:16:00.000]  他現在還活著
[00:16:00.000 --> 00:16:02.000]  現在大概已經六十多年了
[00:16:02.000 --> 00:16:03.000]  服侍
[00:16:03.000 --> 00:16:04.000]  全職的
[00:16:04.000 --> 00:16:07.000]  就這麼一句話就交代過去
[00:16:07.000 --> 00:16:09.000]  我常常喜歡提
[00:16:09.000 --> 00:16:10.000]  將來有一天
[00:16:10.000 --> 00:16:12.000]  如果說我能夠服侍神
[00:16:12.000 --> 00:16:13.000]  不管是怎麼服侍
[00:16:13.000 --> 00:16:16.000]  能夠服侍到一百歲
[00:16:16.000 --> 00:16:20.000]  到時候我去建築的時候
[00:16:20.000 --> 00:16:24.000]  我的墓碑上面也是一句話
[00:16:24.000 --> 00:16:25.000]  對不對
[00:16:25.000 --> 00:16:29.000]  1950年到20XX年
[00:16:29.000 --> 00:16:31.000]  這就是我的一生
[00:16:31.000 --> 00:16:32.000]  我服侍多少年
[00:16:32.000 --> 00:16:34.000]  就這麼一句話
[00:16:34.000 --> 00:16:35.000]  你的豐功偉業
[00:16:35.000 --> 00:16:37.000]  你拜了多少人信主
[00:16:37.000 --> 00:16:39.000]  你做建的教會多大
[00:16:39.000 --> 00:16:41.000]  你的教會幹什麼
[00:16:41.000 --> 00:16:43.000]  我們就一句話
[00:16:43.000 --> 00:16:46.000]  一條一槓
[00:16:46.000 --> 00:16:49.000]  就你的一生就是這樣
[00:16:49.000 --> 00:16:52.000]  跟那個三天使
[00:16:52.000 --> 00:16:55.000]  我常常到會務局去看法
[00:16:55.000 --> 00:16:57.000]  幫人家辦喪事的時候
[00:16:57.000 --> 00:16:59.000]  三個月三天的也是一句話
[00:16:59.000 --> 00:17:00.000]  什麼時候生
[00:17:00.000 --> 00:17:01.000]  什麼時候死
[00:17:01.000 --> 00:17:04.000]  還有兩個小時的都有
[00:17:04.000 --> 00:17:06.000]  我們就是這樣子
[00:17:06.000 --> 00:17:07.000]  所以你不要去計較那些
[00:17:07.000 --> 00:17:10.000]  到底我會怎麼樣
[00:17:10.000 --> 00:17:12.000]  你上帝奇妙的引導
[00:17:12.000 --> 00:17:14.000]  你絕對不會吃虧的
[00:17:14.000 --> 00:17:15.000]  是不是
[00:17:15.000 --> 00:17:17.000]  我假設我自己在我的生命當中
[00:17:17.000 --> 00:17:19.000]  我做了許許多多大大小小
