
[00:00:00.000 --> 00:00:03.000]  讓我們再低頭有禱告
[00:09:57.000 --> 00:09:59.000]  基年
[00:09:59.000 --> 00:10:01.000]  就是虛弱
[00:10:01.000 --> 00:10:03.000]  即是一個病君
[00:10:03.000 --> 00:10:05.000]  一個弱雞
[00:10:05.000 --> 00:10:07.000]  所以在這個日子裡
[00:10:07.000 --> 00:10:09.000]  當十年的過去之後
[00:10:09.000 --> 00:10:10.000]  沒錯
[00:10:10.000 --> 00:10:13.000]  媽媽都幫他們找到一個好的太太
[00:10:13.000 --> 00:10:16.000]  不過他們是當地的摩訶
[00:10:16.000 --> 00:10:17.000]  外邦女子
[00:10:17.000 --> 00:10:20.000]  進了門之後
[00:10:20.000 --> 00:10:21.000]  遺憾的
[00:10:21.000 --> 00:10:23.000]  就是馬倫
[00:10:23.000 --> 00:10:25.000]  和基年都死了
[00:10:25.000 --> 00:10:27.000]  所以現在指正下的
[00:10:27.000 --> 00:10:29.000]  就是一個家姑
[00:10:29.000 --> 00:10:30.000]  婆婆
[00:10:30.000 --> 00:10:31.000]  奶奶
[00:10:31.000 --> 00:10:32.000]  南俄米
[00:10:32.000 --> 00:10:34.000]  和他們兩個的媳婦
[00:10:34.000 --> 00:10:36.000]  在這段日子裡
[00:10:36.000 --> 00:10:38.000]  他們真是相依為命
[00:10:38.000 --> 00:10:42.000]  但是聖經就開始告訴我們
[00:10:42.000 --> 00:10:45.000]  因為南俄米聽到
[00:10:45.000 --> 00:10:47.000]  摩訶地聽見
[00:10:47.000 --> 00:10:48.000]  在摩訶地聽見了
[00:10:48.000 --> 00:10:51.000]  耶和華眷顧他自己的百姓
[00:10:51.000 --> 00:10:55.000]  再次糧食給伯利恆和猶太地
[00:10:55.000 --> 00:10:59.000]  伯利恆就是叫做麵包之鄉
[00:10:59.000 --> 00:11:02.000]  或者魚米之家之鄉
[00:11:02.000 --> 00:11:03.000]  所以
[00:11:03.000 --> 00:11:05.000]  南俄米又做了一樣東西
[00:11:05.000 --> 00:11:07.000]  就是很自然的做法
[00:11:07.000 --> 00:11:09.000]  就是又回頭了
[00:11:09.000 --> 00:11:11.000]  但是從來沒有看到
[00:11:11.000 --> 00:11:13.000]  他有沒有祈禱神
[00:11:13.000 --> 00:11:16.000]  他有沒有求告耶和華神
[00:11:16.000 --> 00:11:18.000]  大概在摩訶地
[00:11:18.000 --> 00:11:21.000]  混濁了他
[00:11:21.000 --> 00:11:23.000]  丈夫都沒有這樣
[00:11:23.000 --> 00:11:25.000]  名字是改了的
[00:11:25.000 --> 00:11:28.000]  但是生命是另外一回事
[00:11:28.000 --> 00:11:31.000]  人生裡有時候我們有很多的動盪
[00:11:31.000 --> 00:11:34.000]  但是如果我們只是用一個正常
[00:11:34.000 --> 00:11:36.000]  人做我做的做法
[00:11:36.000 --> 00:11:37.000]  但是沒有看到
[00:11:37.000 --> 00:11:39.000]  這是不是一個正確
[00:11:39.000 --> 00:11:41.000]  從神而來的做法
[00:11:41.000 --> 00:11:46.000]  我們將會走得很凌亂
[00:11:46.000 --> 00:11:48.000]  南俄米就是這麼凌亂的裡面
[00:11:48.000 --> 00:11:50.000]  他又聽見了
[00:11:50.000 --> 00:11:51.000]  好了
[00:11:51.000 --> 00:11:52.000]  走了
[00:11:52.000 --> 00:11:53.000]  於是聖經說
[00:11:53.000 --> 00:11:57.000]  他就和兩個義父起行離開所處的地方
[00:11:57.000 --> 00:11:59.000]  請問
[00:11:59.000 --> 00:12:02.000]  這個不是原本文字的意思
[00:12:02.000 --> 00:12:04.000]  原本文字的意思就是
[00:12:04.000 --> 00:12:07.000]  南俄米起行離開
[00:12:07.000 --> 00:12:11.000]  兩個義父也跟隨他離開
[00:12:11.000 --> 00:12:14.000]  所以你就會知道前後腳
[00:12:14.000 --> 00:12:18.000]  就是說南俄米沒有想過
[00:12:18.000 --> 00:12:19.000]  是很緊急的
[00:12:19.000 --> 00:12:21.000]  因為經文告訴我們
[00:12:21.000 --> 00:12:24.000]  他們術語的動詞表達了
[00:12:24.000 --> 00:12:26.000]  在一種很緊急的情況之下
[00:12:26.000 --> 00:12:31.000]  兩個義父就急急腳地跟著婆婆離開
[00:12:31.000 --> 00:12:34.000]  我想連收拾東西都收拾得不好
[00:12:34.000 --> 00:12:37.000]  在這樣的情況之下我們會問
[00:12:37.000 --> 00:12:43.000]  南俄米為什麼你不想兩個義父跟著你回頭呢?
[00:12:43.000 --> 00:12:48.000]  第一是文化
[00:12:48.000 --> 00:12:54.000]  阿們人和摩訶人是不可以進入耶和華的會
[00:12:54.000 --> 00:12:56.000]  他們的子孫衰過十代
[00:12:56.000 --> 00:12:58.000]  也永不可以進入耶和華的會
[00:12:58.000 --> 00:13:03.000]  這是《生命記》23章3節摩西的律法寫明
[00:13:03.000 --> 00:13:07.000]  就是說有一個至少的原因
[00:13:07.000 --> 00:13:09.000]  如果我帶他們回去
[00:13:09.000 --> 00:13:10.000]  不是不行
[00:13:10.000 --> 00:13:11.000]  因為我作為南俄米
[00:13:11.000 --> 00:13:12.000]  我作為一個老人家
[00:13:12.000 --> 00:13:15.000]  我都很想有兩個媳婦
[00:13:15.000 --> 00:13:17.000]  而且看經文
[00:13:17.000 --> 00:13:20.000]  後來南俄米祝願他們的時候就說
[00:13:20.000 --> 00:13:21.000]  願神恩代你
[00:13:21.000 --> 00:13:25.000]  正如你恩代了我們這個死人和我
[00:13:25.000 --> 00:13:29.000]  就是說他的丈夫和他
[00:13:29.000 --> 00:13:31.000]  是被兩個媳婦恩代的
[00:13:31.000 --> 00:13:33.000]  很疼愛他的
[00:13:33.000 --> 00:13:34.000]  所以按照例子
[00:13:34.000 --> 00:13:39.000]  南俄米幾次都抓緊兩個媳婦跟著一起上路
[00:13:39.000 --> 00:13:41.000]  但是他現在不動聲色
[00:13:41.000 --> 00:13:43.000]  自己想著先走
[00:13:43.000 --> 00:13:45.000]  不是因為他想扔下他們
[00:13:45.000 --> 00:13:47.000]  而是他知道在文化上面
[00:13:47.000 --> 00:13:53.000]  他們跟我一起回去巴黎行
[00:13:53.000 --> 00:13:55.000]  回去猶太沒有好過
[00:13:55.000 --> 00:13:59.000]  因為《生命記》清清楚楚說
[00:13:59.000 --> 00:14:03.000]  阿們人和摩訶人是不可以進入耶華的會
[00:14:03.000 --> 00:14:05.000]  就是說他回去巴黎行
[00:14:05.000 --> 00:14:07.000]  回去猶太地的時候
[00:14:07.000 --> 00:14:13.000]  那些世叔伯一定會對南俄米很歡迎
[00:14:13.000 --> 00:14:17.000]  但是對於兩個摩訶的媳婦
[00:14:17.000 --> 00:14:20.000]  耳鼠就不是這樣看
[00:14:20.000 --> 00:14:22.000]  你不記得嗎?
[00:14:22.000 --> 00:14:27.000]  南俄米你本身都由這個猶太遷徙過去摩訶地
[00:14:27.000 --> 00:14:30.000]  你這十年過得怎麼樣?
[00:14:30.000 --> 00:14:32.000]  南俄米知道
[00:14:32.000 --> 00:14:35.000]  被人白眼
[00:14:35.000 --> 00:14:38.000]  或者在那個地方不認受他
[00:14:38.000 --> 00:14:40.000]  後來丈夫又死了
[00:14:40.000 --> 00:14:43.000]  真是命苦
[00:14:43.000 --> 00:14:46.000]  所以如果我今天帶著兩個媳婦回頭
[00:14:46.000 --> 00:14:49.000]  我豈不是使他落入一個更命苦的址?
[00:14:49.000 --> 00:14:53.000]  第二個方面就是實況
[00:14:53.000 --> 00:14:57.000]  我當然很想有人照顧那個年事已高的南俄米我
[00:14:57.000 --> 00:15:00.000]  但是回到猶太不是那麼妥當
[00:15:00.000 --> 00:15:02.000]  找工作未必找到
[00:15:02.000 --> 00:15:06.000]  始終他們兩個是婦孺
[00:15:06.000 --> 00:15:10.000]  所以南俄米就在這段日子裡
[00:15:10.000 --> 00:15:14.000]  帶出了兩段很深情的對話
[00:15:14.000 --> 00:15:19.000]  這兩段深情的對話也是今晚我們可以思想到
[00:15:19.000 --> 00:15:23.000]  原來南俄米做了很大的選擇
[00:15:23.000 --> 00:15:25.000]  我們會說第一個
[00:15:25.000 --> 00:15:28.000]  究竟他是顧自己的選擇
[00:15:28.000 --> 00:15:30.000]  還是一個捨己為人的選擇?
[00:15:30.000 --> 00:15:32.000]  他選擇了捨己為人
[00:15:32.000 --> 00:15:34.000]  經文告訴我們
[00:15:34.000 --> 00:15:36.000]  南俄米對兩個的兒婦說
[00:15:36.000 --> 00:15:39.000]  你們各人都回到自己的娘家
[00:15:39.000 --> 00:15:41.000]  即是回到媽媽那裡
[00:15:41.000 --> 00:15:44.000]  本來古代近宮很少說回娘家
[00:15:44.000 --> 00:15:47.000]  因為他們是回到父家
[00:15:47.000 --> 00:15:49.000]  但是這裡沒有什麼特別意思
[00:15:49.000 --> 00:15:53.000]  只不過是回到你原屬的原生家庭
[00:15:53.000 --> 00:15:56.000]  即是你長大的媽媽的家庭
[00:15:56.000 --> 00:16:02.000]  然後一個勸退就加了兩個祝願
[00:16:02.000 --> 00:16:05.000]  願耶和華恩代你們
[00:16:05.000 --> 00:16:07.000]  將你們恩代已死的人
[00:16:07.000 --> 00:16:11.000]  即是他丈夫和我南俄米一樣
[00:16:11.000 --> 00:16:13.000]  第二願就是願耶和華
[00:16:13.000 --> 00:16:18.000]  使你們各人在新的夫家裡得平安
[00:16:18.000 --> 00:16:21.000]  南俄米這個祝願這個祝福
[00:16:21.000 --> 00:16:23.000]  是來得很真實的
[00:16:23.000 --> 00:16:25.000]  是很貼地的
[00:16:25.000 --> 00:16:27.000]  因為他會說
[00:16:27.000 --> 00:16:30.000]  還祝福他們去嫁人?
[00:16:30.000 --> 00:16:32.000]  我兒子已經死了
[00:16:32.000 --> 00:16:35.000]  是不是應該和我一起守寡呢?
[00:16:35.000 --> 00:16:39.000]  有些婆婆是這樣想的
[00:16:39.000 --> 00:16:41.000]  但是南俄米沒有
[00:16:41.000 --> 00:16:43.000]  我命苦
[00:16:43.000 --> 00:16:48.000]  但我不想兩個這麼愛我的媳婦都命苦
[00:16:48.000 --> 00:16:52.000]  所以一勸退兩祝願
[00:16:52.000 --> 00:16:55.000]  然後南俄米就以他親嘴
[00:16:55.000 --> 00:16:58.000]  從後面他們放聲而哭
[00:16:58.000 --> 00:16:59.000]  不是一次這麼簡單
[00:16:59.000 --> 00:17:02.000]  第十四節又哭過
[00:17:02.000 --> 00:17:04.000]  所以你會發覺
[00:17:04.000 --> 00:17:09.000]  原來南俄米和兩個的兒婦
[00:17:09.000 --> 00:17:12.000]  關係是非常的投契
[00:17:12.000 --> 00:17:13.000]  今天反映了
[00:17:13.000 --> 00:17:15.000]  在現今的社會
[00:17:15.000 --> 00:17:17.000]  特別是核心家庭裡
[00:17:17.000 --> 00:17:20.000]  通常一對的新人
[00:17:20.000 --> 00:17:23.000]  好像我自己的兒子和媳婦
[00:17:23.000 --> 00:17:25.000]  他們都不會和我們同住
[00:17:25.000 --> 00:17:27.000]  也都在結婚的時候
[00:17:27.000 --> 00:17:30.000]  我們都講明你不要和我們同住
[00:17:30.000 --> 00:17:32.000]  因為我很明白
[00:17:32.000 --> 00:17:35.000]  有時候兒子會夾在中間
[00:17:35.000 --> 00:17:36.000]  我就沒什麼問題
[00:17:36.000 --> 00:17:38.000]  我們這樣的丈夫、老爺
[00:17:38.000 --> 00:17:41.000]  回去就躲起來
[00:17:41.000 --> 00:17:44.000]  但是有兩個女人在家裡
[00:17:44.000 --> 00:17:46.000]  有時候就有些艱難出現
[00:17:46.000 --> 00:17:47.000]  你覺不覺得?
[00:17:47.000 --> 00:17:49.000]  所以我就不是喜歡分人家的
[00:17:49.000 --> 00:17:52.000]  不過我就很明白事理
[00:17:52.000 --> 00:17:54.000]  因為三十多年前
[00:17:54.000 --> 00:17:55.000]  我太太
[00:17:55.000 --> 00:17:56.000]  就是當時我女朋友
[00:17:56.000 --> 00:17:58.000]  就問了我這樣
[00:17:58.000 --> 00:18:00.000]  我認為很馬虎的問題
[00:18:00.000 --> 00:18:01.000]  她說
[00:18:01.000 --> 00:18:03.000]  你媽媽
[00:18:03.000 --> 00:18:05.000]  就是未來婆婆
[00:18:05.000 --> 00:18:07.000]  她身體不是很好
[00:18:07.000 --> 00:18:09.000]  未來老公
[00:18:09.000 --> 00:18:10.000]  會不會結婚後
[00:18:10.000 --> 00:18:13.000]  我們和婆婆一起住?
[00:18:13.000 --> 00:18:14.000]  你猜我會怎樣?
[00:18:14.000 --> 00:18:15.000]  我馬上跟她說
[00:18:15.000 --> 00:18:17.000]  你不要再問我這個問題
[00:18:17.000 --> 00:18:19.000]  是很恐怖的
[00:18:19.000 --> 00:18:20.000]  因為到時我死
[00:18:20.000 --> 00:18:22.000]  不是你們死
[00:18:22.000 --> 00:18:25.000]  終於我太太都接納了這個事實
[00:18:25.000 --> 00:18:28.000]  當然我不是高調地說
[00:18:28.000 --> 00:18:29.000]  不能住在一起
[00:18:29.000 --> 00:18:30.000]  有的
[00:18:30.000 --> 00:18:33.000]  我很佩服那些能夠住在一起
[00:18:33.000 --> 00:18:35.000]  但是從來
[00:18:35.000 --> 00:18:37.000]  今天我們見到現今的世界
[00:18:37.000 --> 00:18:39.000]  不像古代
[00:18:39.000 --> 00:18:41.000]  少了那種情
[00:18:41.000 --> 00:18:43.000]  那種愛
[00:18:43.000 --> 00:18:45.000]  大家都計算
[00:18:45.000 --> 00:18:47.000]  但是在古代
[00:18:47.000 --> 00:18:49.000]  特別是在路德和那奧米
[00:18:49.000 --> 00:18:52.000]  他們兩個儀式
[00:18:52.000 --> 00:18:55.000]  和那個瓜姑奶奶婆婆
[00:18:55.000 --> 00:18:58.000]  是投契到哭出來的
[00:18:58.000 --> 00:18:59.000]  各位
[00:18:59.000 --> 00:19:01.000]  他們感動到哭出來
[00:19:01.000 --> 00:19:03.000]  就是奶奶居然
[00:19:03.000 --> 00:19:05.000]  可以這麼豁達地
[00:19:05.000 --> 00:19:07.000]  放我們一馬
[00:19:07.000 --> 00:19:09.000]  但是他們馬上回答
[00:19:09.000 --> 00:19:10.000]  不行
[00:19:10.000 --> 00:19:13.000]  我們必與你一同回你本國去
[00:19:13.000 --> 00:19:14.000]  就是回猶大
[00:19:14.000 --> 00:19:15.000]  大家留意
[00:19:15.000 --> 00:19:17.000]  經文又來了
[00:19:17.000 --> 00:19:18.000]  不然
[00:19:18.000 --> 00:19:19.000]  我們必與你
[00:19:19.000 --> 00:19:21.000]  其實那個譯法是譯錯了
[00:19:21.000 --> 00:19:23.000]  是你
[00:19:23.000 --> 00:19:25.000]  一定在我們的陪伴下
[00:19:25.000 --> 00:19:27.000]  我們會回去的
[00:19:27.000 --> 00:19:29.000]  原來他們回答奶奶的時候
[00:19:29.000 --> 00:19:32.000]  都是很重視奶奶的感受
[00:19:32.000 --> 00:19:34.000]  重視奶奶那種的
[00:19:34.000 --> 00:19:35.000]  經歷
[00:19:35.000 --> 00:19:37.000]  需要的
[00:19:37.000 --> 00:19:40.000]  這個就是捨己
[00:19:40.000 --> 00:19:43.000]  南奧米先有這種捨己的精神
[00:19:43.000 --> 00:19:46.000]  同樣我們看到兩個摩訶
[00:19:46.000 --> 00:19:48.000]  不是正文來的
[00:19:48.000 --> 00:19:49.000]  各位
