
[00:00:00.000 --> 00:00:04.140]  今日的信息是叫做末世的國族
[00:05:43.360 --> 00:05:45.520]  這個就是羅馬
[00:05:45.520 --> 00:05:47.680]  我們也講過
[00:05:47.680 --> 00:05:49.880]  這個獸是非常強壯
[00:05:49.880 --> 00:05:51.400]  它是有力量
[00:05:51.400 --> 00:05:52.360]  有鐵牙
[00:05:52.360 --> 00:05:53.200]  可以咀嚼
[00:05:53.200 --> 00:05:54.560]  可以吞喫
[00:05:54.560 --> 00:05:58.640]  喫不完的它還要踩在腳上踩踏
[00:05:58.640 --> 00:06:01.440]  我們講到羅馬帝國是非常殘忍
[00:06:01.440 --> 00:06:03.200]  非常兇惡
[00:06:03.200 --> 00:06:08.320]  記不記得我說是羅馬帝國發明十字架
[00:06:08.320 --> 00:06:13.440]  是羅馬帝國將耶穌基督釘死在十字架上
[00:06:13.440 --> 00:06:16.400]  是羅馬帝國將差不多所有的門徒
[00:06:16.400 --> 00:06:20.800]  除了約翰全部處死
[00:06:20.800 --> 00:06:23.040]  在這裏
[00:06:23.040 --> 00:06:24.800]  但爾利書七章七節
[00:06:24.800 --> 00:06:28.040]  我們講到這個獸代表羅馬
[00:06:28.040 --> 00:06:31.480]  它是有十個國
[00:06:31.480 --> 00:06:33.880]  我們剛纔講到聖經裏
[00:06:33.880 --> 00:06:36.480]  動物的國是代表它的力量
[00:06:36.480 --> 00:06:39.560]  十個國是代表十個國家的力量
[00:06:39.560 --> 00:06:41.600]  有十個王
[00:06:41.600 --> 00:06:43.920]  這十個國家
[00:06:43.920 --> 00:06:46.240]  是由羅馬帝國而出
[00:06:46.240 --> 00:06:49.600]  我們說羅馬帝國好像滅亡了
[00:06:49.600 --> 00:06:51.120]  但始終沒有滅亡
[00:06:51.120 --> 00:06:52.760]  只不過瓦解了
[00:06:52.760 --> 00:06:55.400]  分了東羅馬和西羅馬
[00:06:55.400 --> 00:06:58.720]  東羅馬變成了中東很多個國家
[00:06:58.720 --> 00:07:03.040]  西羅馬變成了西歐很多個國家
[00:07:03.040 --> 00:07:05.320]  在這裏七章八節
[00:07:05.320 --> 00:07:08.640]  但爾利說我靜觀看這些國
[00:07:08.640 --> 00:07:11.200]  見其中又長起一個國
[00:07:11.200 --> 00:07:15.840]  在十個國當中又生多一個小國出來
[00:07:15.840 --> 00:07:18.480]  在這裏但爾利書七章二十四節有解釋
[00:07:18.480 --> 00:07:21.000]  這個小國是代表什麼
[00:07:21.000 --> 00:07:24.320]  說又有一王興起
[00:07:24.320 --> 00:07:29.960]  所以在十個國當中又有多一個王興起了
[00:07:29.960 --> 00:07:32.760]  這個就是我們今天的主角
[00:07:32.760 --> 00:07:34.960]  狄基督
[00:07:34.960 --> 00:07:37.680]  在這裏但爾利書七章八節
[00:07:37.680 --> 00:07:41.120]  說先前有十個國家
[00:07:41.120 --> 00:07:42.760]  十個國來代表
[00:07:42.760 --> 00:07:48.560]  有三個國被狄基督連根拔起
[00:07:48.560 --> 00:07:50.760]  在這裏但爾利書七章二十四節
[00:07:50.760 --> 00:07:57.520]  說狄基督是制服了十個國其中的三個國
[00:07:57.520 --> 00:08:00.400]  很明顯這個小國狄基督
[00:08:00.400 --> 00:08:04.920]  是由十個羅馬帝國
[00:08:04.920 --> 00:08:08.520]  所出來的十個國裏面出來的
[00:08:08.520 --> 00:08:13.480]  所以他很可能是由西歐和中東的地方出來的
[00:08:13.480 --> 00:08:14.920]  這個狄基督
[00:08:14.920 --> 00:08:17.720]  頭頭他很小是微不足道
[00:08:17.720 --> 00:08:20.200]  聖經說是一個小國
[00:08:20.200 --> 00:08:22.720]  但慢慢他很快升級
[00:08:22.720 --> 00:08:28.120]  他是制服了其中十個國當中的三個國
[00:08:28.120 --> 00:08:32.240]  七章八節還說他講誇大的說話
[00:08:32.240 --> 00:08:36.840]  他向至高者講誇大的說話
[00:08:36.840 --> 00:08:39.360]  甚至折磨至高者的聖民
[00:08:39.360 --> 00:08:43.000]  即以色列人有三年半的時間
[00:08:43.000 --> 00:08:45.280]  要改變他們的節旗
[00:08:45.280 --> 00:08:48.080]  要改變他們的律法
[00:08:48.080 --> 00:08:50.120]  他制服了三個國
[00:08:50.120 --> 00:08:53.120]  然後聯合了其他三個國
[00:08:53.120 --> 00:08:56.000]  成爲他自己的國度
[00:08:56.000 --> 00:08:59.080]  這個啓示錄十三章
[00:08:59.080 --> 00:09:01.800]  其實是有講得很清楚
[00:09:01.800 --> 00:09:04.000]  我們知道啓示錄和但爾利書
[00:09:04.000 --> 00:09:07.160]  都是兩部講將來預言的書
[00:09:07.160 --> 00:09:08.720]  在這十三章
[00:09:08.720 --> 00:09:11.160]  啓示錄講得很清楚
[00:09:11.160 --> 00:09:12.440]  使徒約翰
[00:09:12.440 --> 00:09:16.760]  他說我有看見一個獸從海中上來
[00:09:16.760 --> 00:09:18.760]  有十個七頭
[00:09:18.760 --> 00:09:21.200]  在十國上戴着十個冠冕
[00:09:21.200 --> 00:09:24.200]  七頭上有舌族的名號
[00:09:24.200 --> 00:09:27.080]  一講到這個獸從海中上來
[00:09:27.080 --> 00:09:30.040]  我們就想起但爾利書七章所講
[00:09:30.040 --> 00:09:33.000]  那四隻獸都是海中出來的
[00:09:33.000 --> 00:09:35.000]  所以我們知道
[00:09:35.000 --> 00:09:37.560]  使徒約翰所見到的
[00:09:37.560 --> 00:09:39.560]  也是一個國家
[00:09:39.560 --> 00:09:43.040]  是撒旦是敵基督的國家
[00:09:43.040 --> 00:09:45.400]  我們見到有七頭十國
[00:09:45.400 --> 00:09:49.400]  七頭十國應該和我們很熟悉
[00:09:49.400 --> 00:09:51.160]  剛纔講
[00:09:51.160 --> 00:09:54.720]  敵基督是滅了其中三個國
[00:09:54.720 --> 00:09:57.120]  本來有十個國有十個王
[00:09:57.120 --> 00:10:00.280]  他滅了三個國之後變成七個國
[00:10:00.280 --> 00:10:03.320]  但仍然還是有十個皇帝
[00:10:03.320 --> 00:10:06.760]  在啓示錄十三章一節我們見到
[00:10:06.760 --> 00:10:08.880]  十個國是帶着十個冠冕
[00:10:08.880 --> 00:10:11.360]  所以有十個王的存在
[00:10:11.360 --> 00:10:13.360]  只不過是有七個國家
[00:10:16.320 --> 00:10:20.720]  我們見到這七個頭是講蠍族的話
[00:10:20.720 --> 00:10:22.720]  他們不是神的國家
[00:10:22.720 --> 00:10:25.280]  他們是服從撒旦
[00:10:25.280 --> 00:10:27.280]  是講蠍族的話
[00:10:27.280 --> 00:10:29.280]  接着
[00:10:29.280 --> 00:10:31.280]  第二節又講得很有趣
[00:10:31.280 --> 00:10:36.200]  這隻獸是有炮的形狀
[00:10:36.200 --> 00:10:38.200]  是有紅隱的腳
[00:10:38.200 --> 00:10:40.200]  是有獅子的口
[00:10:40.200 --> 00:10:42.920]  獅子、紅隱和炮
[00:10:42.920 --> 00:10:44.920]  又是對我們很熟悉的
[00:10:44.920 --> 00:10:47.640]  但以你先知所講
[00:10:47.640 --> 00:10:49.640]  頭三個國是一模一樣的
[00:10:49.640 --> 00:10:52.920]  獅子的口很厲害
[00:10:52.920 --> 00:10:54.920]  千萬不要讓獅子咬你一口
[00:10:54.920 --> 00:10:56.520]  不行的
[00:10:56.520 --> 00:10:58.520]  牙很厲害
[00:10:58.520 --> 00:11:00.520]  紅隱厲害在哪裏
[00:11:00.520 --> 00:11:02.520]  他的腳他的爪
[00:11:02.520 --> 00:11:04.520]  他的爪很長的
[00:11:04.520 --> 00:11:06.520]  好像刀劍一樣鋒利
[00:11:06.520 --> 00:11:09.600]  炮是什麼
[00:11:09.600 --> 00:11:11.600]  厲害的地方是他的形狀
[00:11:11.600 --> 00:11:13.600]  這件事有沒有想過
[00:11:13.600 --> 00:11:17.000]  炮的厲害的地方是他的速度
[00:11:17.000 --> 00:11:19.560]  他的速度爲什麼會有這麼迅速
[00:11:19.560 --> 00:11:22.160]  是他的形狀流線形
[00:11:22.160 --> 00:11:24.160]  streamline
[00:11:24.160 --> 00:11:27.040]  所以炮的形狀
[00:11:27.040 --> 00:11:29.040]  紅隱的腳獅子的口
[00:11:29.040 --> 00:11:33.280]  包括所有前面國家所厲害的力量
[00:11:33.280 --> 00:11:35.280]  最厲害的力量
[00:11:35.280 --> 00:11:37.280]  在狄基督的國家裏
[00:11:37.280 --> 00:11:39.280]  那你說
[00:11:39.280 --> 00:11:41.280]  羅馬帝國爲什麼沒有講
[00:11:41.280 --> 00:11:43.280]  第四個國
[00:11:43.280 --> 00:11:45.280]  你還記不記得
[00:11:45.280 --> 00:11:47.280]  那七個頭十個國
[00:11:47.280 --> 00:11:49.280]  就是從羅馬帝國出來
[00:11:49.280 --> 00:11:51.280]  所以已經是包括在
[00:11:51.280 --> 00:11:53.280]  撒旦狄基督的國家裏
[00:11:53.280 --> 00:11:55.280]  接着經文很有趣
[00:11:55.280 --> 00:11:57.280]  說龍將自己的能力
[00:11:57.280 --> 00:11:59.280]  座位和大權
[00:11:59.280 --> 00:12:01.280]  給了狄基督
[00:12:01.280 --> 00:12:03.280]  你聽起來
[00:12:03.280 --> 00:12:05.280]  又好像熟口熟面
[00:12:05.280 --> 00:12:07.280]  我們知道富
[00:12:07.280 --> 00:12:09.280]  是將什麼
[00:12:09.280 --> 00:12:11.280]  將國度權並榮耀
[00:12:11.280 --> 00:12:13.280]  給了誰
[00:12:13.280 --> 00:12:15.280]  給了耶穌基督
[00:12:15.280 --> 00:12:17.280]  撒旦將他的能力
[00:12:17.280 --> 00:12:19.280]  座位大權
[00:12:19.280 --> 00:12:21.280]  給了狄基督
[00:12:21.280 --> 00:12:23.280]  好像在抄耶穌基督
[00:12:23.280 --> 00:12:25.280]  耶穌基督有什麼他就有什麼
[00:12:25.280 --> 00:12:27.280]  其實
[00:12:27.280 --> 00:12:29.280]  耶穌基督
[00:12:29.280 --> 00:12:31.280]  是神變爲人
[00:12:31.280 --> 00:12:33.280]  狄基督
[00:12:33.280 --> 00:12:35.280]  是撒旦變爲人
[00:12:35.280 --> 00:12:37.280]  是撒旦的化身
[00:12:37.280 --> 00:12:39.280]  接着經文說
[00:12:39.280 --> 00:12:41.280]  使徒約翰
[00:12:41.280 --> 00:12:43.280]  說我看見獸的七頭
[00:12:43.280 --> 00:12:45.280]  中有一個似乎
[00:12:45.280 --> 00:12:47.280]  受了死傷
[00:12:47.280 --> 00:12:49.280]  那死傷卻醫好了
[00:12:49.280 --> 00:12:51.280]  全地的人都稀奇
[00:12:51.280 --> 00:12:53.280]  跟從那獸
[00:12:53.280 --> 00:12:55.280]  我們說頭是代表國
[00:12:55.280 --> 00:12:57.280]  國是滅亡了
[00:12:57.280 --> 00:12:59.280]  又好像翻山一樣
[00:12:59.280 --> 00:13:01.280]  復興了
[00:13:01.280 --> 00:13:03.280]  有沒有像最後的羅馬帝國
[00:13:03.280 --> 00:13:05.280]  現在羅馬帝國在哪
[00:13:05.280 --> 00:13:07.280]  有很多人說滅亡了
[00:13:07.280 --> 00:13:09.280]  不是沒有滅亡
[00:13:09.280 --> 00:13:11.280]  好像滅亡
[00:13:11.280 --> 00:13:13.280]  但將來會復興
[00:13:13.280 --> 00:13:15.280]  好像有些
[00:13:15.280 --> 00:13:17.280]  這樣的意表
[00:13:17.280 --> 00:13:19.280]  但如果我們再看其他
[00:13:19.280 --> 00:13:21.280]  經文我們知道有一個更深的
[00:13:21.280 --> 00:13:23.280]  意思在裏面
[00:13:23.280 --> 00:13:25.280]  在啓示63章12節
[00:13:25.280 --> 00:13:27.280]  叫地和住在地上
[00:13:27.280 --> 00:13:29.280]  的人拜那死傷
[00:13:29.280 --> 00:13:31.280]  醫好的獸
[00:13:31.280 --> 00:13:33.280]  那個獸是狄基督
[00:13:33.280 --> 00:13:35.280]  好像傷了好像死了
[00:13:35.280 --> 00:13:37.280]  但又沒有死
[00:13:37.280 --> 00:13:39.280]  醫好
[00:13:39.280 --> 00:13:41.280]  接着在啓示63章14節
[00:13:41.280 --> 00:13:43.280]  又說要吸那
[00:13:43.280 --> 00:13:45.280]  受傷還活着的獸
[00:13:45.280 --> 00:13:47.280]  作個像
[00:13:47.280 --> 00:13:49.280]  傷了
[00:13:49.280 --> 00:13:51.280]  又好了
[00:13:51.280 --> 00:13:53.280]  好像死了
[00:13:53.280 --> 00:13:55.280]  要幫他做個像
[00:13:55.280 --> 00:13:57.280]  好像假的死了一樣
[00:13:57.280 --> 00:13:59.280]  又翻山
[00:13:59.280 --> 00:14:01.280]  那些人見到就個個都信了
[00:14:01.280 --> 00:14:03.280]  個個都去伏他
[00:14:03.280 --> 00:14:05.280]  去敬拜他
[00:14:05.280 --> 00:14:07.280]  所以要做個像來給人敬拜
[00:14:07.280 --> 00:14:09.280]  在啓示67章
[00:14:09.280 --> 00:14:11.280]  8節和11節又說
[00:14:11.280 --> 00:14:13.280]  狄基督是先前有
[00:14:13.280 --> 00:14:15.280]  如今沒有
[00:14:15.280 --> 00:14:17.280]  以後再有的獸
[00:14:17.280 --> 00:14:19.280]  先前有
[00:14:19.280 --> 00:14:21.280]  是有的
[00:14:21.280 --> 00:14:23.280]  現在沒有了
[00:14:23.280 --> 00:14:25.280]  死了
[00:14:25.280 --> 00:14:27.280]  後來又有出現了
[00:14:27.280 --> 00:14:29.280]  這個就是復活
[00:14:29.280 --> 00:14:31.280]  又搞復活
[00:14:31.280 --> 00:14:33.280]  這是掩眼法
[00:14:33.280 --> 00:14:35.280]  我們知道狄基督不能復活
[00:14:35.280 --> 00:14:37.280]  只有神有使人復活的能力
[00:14:37.280 --> 00:14:39.280]  所以這是掩眼法
[00:14:39.280 --> 00:14:41.280]  但當他復活的時候
[00:14:41.280 --> 00:14:43.280]  人們就敬拜他跟隨他
[00:14:43.280 --> 00:14:45.280]  又一次被我們見到
[00:14:45.280 --> 00:14:47.280]  又是抄耶穌基督
[00:14:47.280 --> 00:14:49.280]  耶穌基督
[00:14:49.280 --> 00:14:51.280]  爲我們的罪
[00:14:51.280 --> 00:14:53.280]  而在十誡上死
[00:14:53.280 --> 00:14:55.280]  復活
[00:14:55.280 --> 00:14:57.280]  得到我們的擁戴
[00:14:57.280 --> 00:14:59.280]  得到我們的敬拜
[00:14:59.280 --> 00:15:01.280]  我又要搞復活
[00:15:01.280 --> 00:15:03.280]  掩眼法
[00:15:03.280 --> 00:15:05.280]  當他復活的時候的確有很多人
[00:15:05.280 --> 00:15:07.280]  跟隨他
[00:15:07.280 --> 00:15:09.280]  在啓示6
[00:15:09.280 --> 00:15:11.280]  13章4至5節
[00:15:11.280 --> 00:15:13.280]  說龍也就是撒旦
[00:15:13.280 --> 00:15:15.280]  將權柄交給獸
[00:15:15.280 --> 00:15:17.280]  誰能給獸
[00:15:17.280 --> 00:15:19.280]  誰能與他交戰
[00:15:19.280 --> 00:15:21.280]  又賜給他說誇大
[00:15:21.280 --> 00:15:23.280]  說俗話的口
[00:15:23.280 --> 00:15:25.280]  又有權柄賜給他可以任意
[00:15:25.280 --> 00:15:27.280]  而行42個月
[00:15:27.280 --> 00:15:29.280]  42個月?
[00:15:29.280 --> 00:15:31.280]  是一段什麼時間
[00:15:31.280 --> 00:15:33.280]  42個月
[00:15:33.280 --> 00:15:35.280]  在聖經裏面說得很清楚
[00:15:35.280 --> 00:15:37.280]  有關42個月
[00:15:37.280 --> 00:15:39.280]  聖經裏面說
[00:15:39.280 --> 00:15:41.280]  末世是有七年的大災難
[00:15:41.280 --> 00:15:43.280]  而最後的三年半
[00:15:43.280 --> 00:15:45.280]  是最難捱
[00:15:45.280 --> 00:15:47.280]  是最大的逼迫
[00:15:47.280 --> 00:15:49.280]  敵基督是逼迫聖徒
[00:15:49.280 --> 00:15:51.280]  在這三年半
[00:15:51.280 --> 00:15:53.280]  聖經裏面說得很清楚
[00:15:53.280 --> 00:15:55.280]  好像今天誕爾利書7章25節
[00:15:55.280 --> 00:15:57.280]  還有9章27
[00:15:57.280 --> 00:15:59.280]  12章7節
[00:15:59.280 --> 00:16:01.280]  還有啓示錄12章14節
[00:16:01.280 --> 00:16:03.280]  都說到一載
[00:16:03.280 --> 00:16:05.280]  二載,半載
[00:16:05.280 --> 00:16:07.280]  一載是什麼
[00:16:07.280 --> 00:16:09.280]  剛纔Larry的版本已經翻譯了一年
[00:16:09.280 --> 00:16:11.280]  一年,兩年
[00:16:11.280 --> 00:16:13.280]  一年加兩年就是三年
[00:16:13.280 --> 00:16:15.280]  三年再加半年
[00:16:15.280 --> 00:16:17.280]  是多久
[00:16:17.280 --> 00:16:19.280]  三年半
[00:16:19.280 --> 00:16:21.280]  剛好是七年的最後的三年半
[00:16:21.280 --> 00:16:23.280]  是最難捱
[00:16:23.280 --> 00:16:25.280]  聖經有說到
[00:16:25.280 --> 00:16:27.280]  是有42個月
[00:16:27.280 --> 00:16:29.280]  就是剛纔啓示錄13章5節
[00:16:29.280 --> 00:16:31.280]  和啓示錄11章2節
[00:16:31.280 --> 00:16:33.280]  42個月是多久
[00:16:33.280 --> 00:16:35.280]  我們知道
[00:16:35.280 --> 00:16:37.280]  一年是12個月
[00:16:37.280 --> 00:16:39.280]  三年就是36個月
[00:16:39.280 --> 00:16:41.280]  42-36
[00:16:41.280 --> 00:16:43.280]  還剩下6個月
[00:16:43.280 --> 00:16:45.280]  3年6個月是多久
[00:16:45.280 --> 00:16:47.280]  又是三年半
[00:16:47.280 --> 00:16:49.280]  又有
[00:16:49.280 --> 00:16:51.280]  經文誕爾利書12章6節
[00:16:51.280 --> 00:16:53.280]  啓示錄13章3節
[00:16:53.280 --> 00:16:55.280]  有說到
[00:16:55.280 --> 00:16:57.280]  1260日的大災難
[00:16:57.280 --> 00:16:59.280]  我們知道
[00:16:59.280 --> 00:17:01.280]  猶太人的日曆
[00:17:01.280 --> 00:17:03.280]  一年是360日
[00:17:03.280 --> 00:17:05.280]  你說不是365日嗎
[00:17:05.280 --> 00:17:07.280]  一年
[00:17:07.280 --> 00:17:09.280]  猶太人是用陰曆的
[00:17:09.280 --> 00:17:11.280]  好像中國人那樣
[00:17:11.280 --> 00:17:13.280]  用陰曆
[00:17:13.280 --> 00:17:15.280]  一個月是30日
[00:17:15.280 --> 00:17:17.280]  12個月就是360日
[00:17:17.280 --> 00:17:19.280]  所以他們每隔幾年就要有一個院月
[00:17:19.280 --> 00:17:21.280]  好像我們中國人一模一樣
[00:17:21.280 --> 00:17:23.280]  不然時間就搞不定
[00:17:23.280 --> 00:17:25.280]  你試一下
[00:17:25.280 --> 00:17:27.280]  將1260日除360
[00:17:27.280 --> 00:17:29.280]  又出現
[00:17:29.280 --> 00:17:31.280]  是三年零六個月
[00:17:31.280 --> 00:17:33.280]  將來
[00:17:33.280 --> 00:17:35.280]  過幾個禮拜會和大家說
[00:17:35.280 --> 00:17:37.280]  誕爾利書9章27節
[00:17:37.280 --> 00:17:39.280]  有77個語言
[00:17:39.280 --> 00:17:41.280]  是非常準確
[00:17:41.280 --> 00:17:43.280]  說到有7年的大災難
[00:17:43.280 --> 00:17:45.280]  三年半的後三年半
[00:17:45.280 --> 00:17:47.280]  非常難熬
[00:17:47.280 --> 00:17:49.280]  有很多歷史學家
[00:17:49.280 --> 00:17:51.280]  有很多解經家
[00:17:51.280 --> 00:17:53.280]  神學家都說
[00:17:53.280 --> 00:17:55.280]  這個不是真真正正的7年
[00:17:55.280 --> 00:17:57.280]  只不過7是代表完美的數字
[00:17:57.280 --> 00:17:59.280]  所以說有一個完全的大災難要來
[00:17:59.280 --> 00:18:01.280]  所以說有一個完全的大災難要來
[00:18:01.280 --> 00:18:03.280]  所以說有一個完全的大災難要來
[00:18:03.280 --> 00:18:05.280]  但如果這個是象徵式的話
[00:18:05.280 --> 00:18:07.280]  爲何神要說42個月
[00:18:07.280 --> 00:18:09.280]  爲何神要說1260日
[00:18:09.280 --> 00:18:11.280]  爲何神要說1260日
[00:18:11.280 --> 00:18:13.280]  我絕對相信
[00:18:13.280 --> 00:18:15.280]  這是一個真真正正的7年
[00:18:15.280 --> 00:18:17.280]  真真正正的7年
[00:18:17.280 --> 00:18:19.280]  而最後的三年半
[00:18:19.280 --> 00:18:21.280]  是非常難熬
[00:18:21.280 --> 00:18:23.280]  非常大的逼迫
[00:18:23.280 --> 00:18:25.280]  神學家
[00:18:25.280 --> 00:18:27.280]  很多神學家都在想
[00:18:27.280 --> 00:18:29.280]  究竟狄基督是怎樣
[00:18:29.280 --> 00:18:31.280]  究竟狄基督是怎樣
[00:18:31.280 --> 00:18:33.280]  有很多人都會說
[00:18:33.280 --> 00:18:35.280]  歷史當中有很多人是狄基督
[00:18:35.280 --> 00:18:37.280]  歷史當中有很多人是狄基督
[00:18:37.280 --> 00:18:39.280]  其實最出名的狄基督
[00:18:39.280 --> 00:18:41.280]  其實最出名的狄基督
[00:18:41.280 --> 00:18:43.280]  有關狄基督的
[00:18:43.280 --> 00:18:45.280]  就是666
[00:18:45.280 --> 00:18:47.280]  不知道大家知不知道
[00:18:47.280 --> 00:18:49.280]  第十三章第八節
[00:18:49.280 --> 00:18:51.280]  講到狄基督的號碼
[00:18:51.280 --> 00:18:53.280]  就是3個6
[00:18:53.280 --> 00:18:55.280]  爲何會3個6
[00:18:55.280 --> 00:18:57.280]  6是人的數字
[00:18:57.280 --> 00:18:59.280]  在聖經裏面
[00:18:59.280 --> 00:19:01.280]  7是神的數字
