
[00:00:00.000 --> 00:00:03.140]  在疫情期間
[00:14:19.560 --> 00:14:22.640]  讓我和大家分享
[00:14:22.640 --> 00:14:28.120]  「締造和好關係」三個攻略
[00:14:28.120 --> 00:14:32.120]  第一個攻略是「以善成惡」
[00:14:32.120 --> 00:14:35.880]  在耶穌的時代是一個動盪的世界
[00:14:35.880 --> 00:14:39.760]  猶太人經常受到歧視
[00:14:39.760 --> 00:14:44.160]  令每一個人要報復
[00:14:44.160 --> 00:14:47.120]  確實是一個很大的誘惑
[00:14:47.120 --> 00:14:53.120]  但耶穌指出被佔便宜被冤枉的門徒
[00:14:53.120 --> 00:14:56.720]  應該有甚麼行動呢?
[00:14:56.720 --> 00:14:58.680]  但我告訴你們
[00:14:58.680 --> 00:15:02.800]  不要跟惡人作對
[00:15:02.800 --> 00:15:04.320]  有人打你的右臉
[00:15:04.320 --> 00:15:10.400]  連另一邊也轉過去由他打
[00:15:10.400 --> 00:15:14.920]  對抗對外
[00:15:14.920 --> 00:15:17.280]  在這種壓迫的處境中
[00:15:17.280 --> 00:15:19.920]  耶穌說不要對抗
[00:15:19.920 --> 00:15:24.920]  耶穌為邪惡提供了一種靈性的武功
[00:15:24.920 --> 00:15:28.440]  你可以在其中轉化邪惡的能量
[00:15:28.440 --> 00:15:32.280]  來激發善良和愛
[00:15:32.280 --> 00:15:37.320]  愛常常比報復更強大
[00:15:37.320 --> 00:15:41.840]  另外門徒的責任不是向對方討回公道
[00:15:41.840 --> 00:15:44.760]  或者反抗冒犯自己的人
[00:15:44.760 --> 00:15:46.440]  從個人的層面
[00:15:46.440 --> 00:15:53.400]  門徒首要的責任是逆轉處境的動力
[00:15:53.400 --> 00:16:01.480]  從「取回」到「付出」
[00:16:01.480 --> 00:16:07.440]  惡者是嘗試取回、討回公道
[00:16:07.440 --> 00:16:13.120]  但耶穌門徒要透過服侍
[00:16:13.120 --> 00:16:16.200]  向對方付出
[00:16:16.200 --> 00:16:18.520]  門徒在實際生活上
[00:16:18.520 --> 00:16:20.480]  可以有具體的行動
[00:16:20.480 --> 00:16:24.760]  來表明他是屬於天國的子民的身份
[00:16:24.760 --> 00:16:28.680]  去關心其他人的需要
[00:16:28.680 --> 00:16:31.960]  過於自己合法的權益
[00:16:31.960 --> 00:16:34.920]  在遭遇不公平的對待時
[00:16:34.920 --> 00:16:38.200]  不要懷恨於心
[00:16:38.200 --> 00:16:40.760]  不要尋求報復
[00:16:40.760 --> 00:16:43.520]  有些人的性格很記得
[00:16:43.520 --> 00:16:45.520]  很記仇
[00:16:45.520 --> 00:16:49.560]  幾十年的事都會記住
[00:16:49.560 --> 00:16:53.600]  等著看哪個時間來報復
[00:16:53.600 --> 00:16:56.080]  反而是要付出
[00:16:56.080 --> 00:16:59.120]  這不是一種弱者的神學
[00:16:59.120 --> 00:17:02.120]  而是透過基督的憐憫
[00:17:02.120 --> 00:17:05.080]  我們得到一份自由
[00:17:05.080 --> 00:17:07.720]  完全的自由
[00:17:07.720 --> 00:17:09.480]  可以去付出
[00:17:09.480 --> 00:17:10.840]  可以去愛
[00:17:10.840 --> 00:17:13.320]  可以去服侍
[00:17:13.320 --> 00:17:15.880]  另外就是不可私了
[00:17:15.880 --> 00:17:19.120]  耶穌不是姑息罪惡
[00:17:19.120 --> 00:17:22.040]  罪一定要受到制裁
[00:17:22.040 --> 00:17:26.040]  亦不是怕事、免傷和氣
[00:17:26.040 --> 00:17:28.800]  就是耶穌自己
[00:17:28.800 --> 00:17:32.680]  都要為世人罪的緣故上十字架
[00:17:32.680 --> 00:17:35.720]  付出了沉重的代價
[00:17:35.720 --> 00:17:38.040]  保羅為免受到酷刑
[00:17:38.040 --> 00:17:42.000]  他都訴諸他的羅馬公民權
[00:17:42.000 --> 00:17:45.560]  耶穌在這裡所對抗的是報復法
[00:17:45.560 --> 00:17:49.720]  被用作個人報復的藉口
[00:17:49.720 --> 00:17:52.800]  不要以惡報惡
[00:17:52.800 --> 00:17:56.280]  眾人以為美的事要留心去做
[00:17:56.280 --> 00:18:01.080]  若是可行總要盡力與眾人和睦
[00:18:01.080 --> 00:18:02.440]  各位親愛的
[00:18:02.440 --> 00:18:04.120]  不要自己身冤
[00:18:04.120 --> 00:18:07.280]  寧可給主的憤怒留地步
[00:18:07.280 --> 00:18:09.600]  因為經常記著主說
[00:18:09.600 --> 00:18:15.320]  「身冤在我,我必報應」
[00:18:15.320 --> 00:18:19.320]  中國內地會的創辦人戴德生
[00:18:19.320 --> 00:18:22.160]  在中國生活的時間
[00:18:22.160 --> 00:18:24.200]  有一天的晚上
[00:18:24.200 --> 00:18:27.600]  戴德生站在一條河的岸上
[00:18:27.600 --> 00:18:31.280]  就叫了一艘小艇來
[00:18:31.280 --> 00:18:36.640]  將他渡到對岸
[00:18:36.640 --> 00:18:40.040]  當那小艇遙近岸邊的時候
[00:18:40.040 --> 00:18:43.200]  有一個有錢人剛剛來到
[00:18:43.200 --> 00:18:47.440]  他沒有看到戴德生是個外國人
[00:18:47.440 --> 00:18:52.480]  因為戴德生通常都會穿著中國式的長衫
[00:18:52.480 --> 00:18:55.680]  這位有錢人急急想要渡河
[00:18:55.680 --> 00:19:01.200]  竟然用力將戴德生推倒在泥潭上
[00:19:01.200 --> 00:19:03.760]  搶先上船
[00:19:03.760 --> 00:19:06.760]  戴德生一句說話都沒有說
[00:19:06.760 --> 00:19:15.840]  但船家卻拒絕將那個有錢人撐到對岸
[00:19:15.840 --> 00:19:19.640]  他說「不可以」
[00:19:19.640 --> 00:19:22.560]  「是那位外國人叫我來先的」
[00:19:22.560 --> 00:19:27.920]  「我必須要先將他載過岸」
[00:19:27.920 --> 00:19:33.720]  那位中國人這個時間才發覺
[00:19:33.720 --> 00:19:38.920]  自己竟然這麼務實地得罪了一個洋人
[00:19:38.920 --> 00:19:42.520]  但戴德生沒有埋怨
[00:19:42.520 --> 00:19:53.120]  反而邀請這個有錢人一起上船渡過對岸
[00:19:53.120 --> 00:20:01.800]  並且乘機在艇上向這位有錢人介紹耶穌的福音
[00:20:01.800 --> 00:20:06.880]  又或者大家都很認識南非的第一位黑人總統曼德拉
[00:20:06.880 --> 00:20:13.520]  他在一生裏面坐過監幾十年
[00:20:13.520 --> 00:20:16.240]  他大可以充滿很多仇恨
[00:20:16.240 --> 00:20:18.560]  大可以來個大報復
[00:20:18.560 --> 00:20:22.840]  報復那些曾經傷害過他的人
[00:20:22.840 --> 00:20:27.200]  曼德拉在牢獄的幾十年裏面
[00:20:27.200 --> 00:20:29.080]  他對自己說
[00:20:29.080 --> 00:20:35.760]  「如果我是一個不能夠饒恕別人的人」
[00:20:35.760 --> 00:20:41.000]  「我會白費坐監的日子」
[00:20:41.000 --> 00:20:43.800]  當他離開牢獄的那一天
[00:20:43.800 --> 00:20:46.520]  他步行離開
[00:20:46.520 --> 00:20:49.520]  這個監倉在他背後
[00:20:49.520 --> 00:20:53.200]  他心裏有一把聲音對他說
[00:20:53.200 --> 00:20:59.760]  「如果你不能夠將悲痛和怨憤留在背後」
[00:20:59.760 --> 00:21:04.920]  「你仍然是在坐監」
[00:21:04.920 --> 00:21:11.040]  「你仍然是坐在牢獄的當中」
[00:21:11.040 --> 00:21:13.240]  曼德拉也曾經這樣說
[00:21:13.240 --> 00:21:19.440]  「耶穌基督在我心裏從來沒有離開過」
[00:21:19.440 --> 00:21:20.960]  可能你會說
[00:21:20.960 --> 00:21:23.320]  「嘩!真是這樣的事」
[00:21:23.320 --> 00:21:26.800]  「誰能夠做得到?」
[00:21:26.800 --> 00:21:28.000]  沒錯
[00:21:28.000 --> 00:21:32.560]  靠賴我、靠賴你
[00:21:32.560 --> 00:21:34.720]  是一定做不到
[00:21:34.720 --> 00:21:37.120]  一定不能夠達成
[00:21:37.120 --> 00:21:40.360]  唯獨耶穌在我們心裏動功
[00:21:40.360 --> 00:21:43.680]  祂的愛在我們心裏居住
[00:21:43.680 --> 00:21:47.200]  才能夠有這樣的愛
[00:21:47.200 --> 00:21:49.680]  如果你不是基督徒
[00:21:49.680 --> 00:21:55.480]  或者今天在線上參與崇拜的朋友
[00:21:55.480 --> 00:21:57.320]  你第一步要做的事
[00:21:57.320 --> 00:22:00.200]  是必須邀請耶穌基督
[00:22:00.200 --> 00:22:04.080]  進入你的心裏,成為你的主
[00:22:04.080 --> 00:22:09.160]  並且祈求祂在你心裏創造這份的愛
[00:22:09.160 --> 00:22:12.360]  如果你已經是一位基督徒
[00:22:12.360 --> 00:22:15.160]  可能我們離開主已經很遠
[00:22:15.160 --> 00:22:19.200]  你就需要更加親近祂
[00:22:19.200 --> 00:22:24.440]  祈求祂在你心中激發這份的愛
[00:22:24.440 --> 00:22:27.640]  與耶穌深度行
[00:22:27.640 --> 00:22:29.120]  弟兄姊妹
[00:22:29.120 --> 00:22:34.080]  今天你有沒有一些仇恨捆綁著你呢?
[00:22:34.080 --> 00:22:36.960]  或者在這裏簡單四步
[00:22:36.960 --> 00:22:39.880]  可能都會幫到我們
[00:22:39.880 --> 00:22:40.920]  第一步
[00:22:40.920 --> 00:22:43.120]  你跟主說
[00:22:43.120 --> 00:22:47.160]  你需要寬恕的人和事情
[00:22:47.160 --> 00:22:48.240]  第二步
[00:22:48.240 --> 00:22:52.160]  說出面對這些人和事情的時候
[00:22:52.160 --> 00:22:55.040]  你真實的感受
[00:22:55.040 --> 00:22:56.280]  第三步
[00:22:56.280 --> 00:23:03.320]  是說出你會從寬恕裏面得到的益處
[00:23:03.320 --> 00:23:05.720]  當你願意寬恕的時候
[00:23:05.720 --> 00:23:11.080]  你會得到真正的自由
[00:23:11.080 --> 00:23:13.840]  你會得到真正的平安
[00:23:13.840 --> 00:23:17.040]  你會得到真正的喜樂
[00:23:17.040 --> 00:23:17.840]  第四步
[00:23:17.840 --> 00:23:21.360]  承諾自己會寬恕哪一個
[00:23:21.360 --> 00:23:25.800]  並且得到寬恕之後的好處
[00:23:25.800 --> 00:23:29.160]  當然我們可以去凝望將來的修成
[00:23:29.160 --> 00:23:30.920]  就是復和
[00:23:30.920 --> 00:23:33.400]  但是復和是一個過程
[00:23:33.400 --> 00:23:35.400]  是需要條件的
[00:23:35.400 --> 00:23:40.040]  時間或者雙方的預備才能夠達成的
[00:23:40.040 --> 00:23:44.440]  不可以單方面就可以做到
[00:23:44.440 --> 00:23:45.480]  攻略二
[00:23:45.480 --> 00:23:47.440]  要愛仇敵
[00:23:47.440 --> 00:23:49.360]  之前攻略一
[00:23:49.360 --> 00:23:50.760]  以善勝惡
[00:23:50.760 --> 00:23:52.480]  好像很消極
[00:23:52.480 --> 00:23:53.880]  積極來說
[00:23:53.880 --> 00:23:59.720]  耶穌進一步為門徒將和好的程度徹底化
[00:23:59.720 --> 00:24:01.840]  耶穌吩咐門徒要愛仇敵
[00:24:01.840 --> 00:24:05.080]  為逼迫他們的人禱告
[00:24:05.080 --> 00:24:10.520]  拒絕受別人的說話來支配
