
[00:00:00.000 --> 00:00:10.000]  有一個印度的牧師和一位英國的牧師這樣說
[00:13:17.000 --> 00:13:19.000]  你變賣你的所有
[00:13:19.000 --> 00:13:21.000]  分給窮人
[00:13:21.000 --> 00:13:22.000]  然後來跟從我
[00:13:22.000 --> 00:13:25.000]  他就是堅守聖經這個信念
[00:13:25.000 --> 00:13:27.000]  來做傳福音
[00:13:27.000 --> 00:13:32.000]  所以後來得到當時的教宗的支持
[00:13:32.000 --> 00:13:35.000]  他就成立了一個修院
[00:13:35.000 --> 00:13:38.000]  就是聖方濟各的修道院
[00:13:38.000 --> 00:13:40.000]  到今天都是一樣
[00:13:40.000 --> 00:13:43.000]  所有的修士都是以貧窮
[00:13:43.000 --> 00:13:46.000]  去做服侍的工作
[00:13:46.000 --> 00:13:49.000]  這是一個虛偈的實例
[00:13:49.000 --> 00:13:52.000]  所以我們今天的基督徒
[00:13:52.000 --> 00:13:58.000]  又有什麼提醒和應用呢
[00:13:58.000 --> 00:14:00.000]  我們今天的人
[00:14:00.000 --> 00:14:04.000]  是很講求我們自己的特權的
[00:14:04.000 --> 00:14:08.000]  我不知道你覺不覺得
[00:14:08.000 --> 00:14:11.000]  去到餐廳吃東西
[00:14:11.000 --> 00:14:14.000]  我有我的特權的
[00:14:14.000 --> 00:14:16.000]  我給了錢消費
[00:14:16.000 --> 00:14:20.000]  不是應該有這樣的服務嗎
[00:14:20.000 --> 00:14:22.000]  你送來晚一點
[00:14:22.000 --> 00:14:24.000]  就不斷舉手
[00:14:24.000 --> 00:14:27.000]  怎麼還沒來呀
[00:14:27.000 --> 00:14:30.000]  條魚蒸得不夠熟
[00:14:30.000 --> 00:14:34.000]  我們又會出聲
[00:14:34.000 --> 00:14:37.000]  那些眼光不好的時候
[00:14:37.000 --> 00:14:39.000]  我們會投訴
[00:14:39.000 --> 00:14:41.000]  因為我給了錢
[00:14:41.000 --> 00:14:42.000]  這個所謂的
[00:14:42.000 --> 00:14:44.000]  在一個消費主義的社會裏面
[00:14:44.000 --> 00:14:47.000]  一切都是用經濟掛帥的時候
[00:14:47.000 --> 00:14:50.000]  特別是當我消費得起
[00:14:50.000 --> 00:14:51.000]  有些項目的時候
[00:14:51.000 --> 00:14:54.000]  我就有要求了
[00:14:54.000 --> 00:14:55.000]  而那個要求就是
[00:14:55.000 --> 00:14:59.000]  我是特權來的
[00:14:59.000 --> 00:15:02.000]  我們很怕被人看低
[00:15:02.000 --> 00:15:05.000]  所以我要不斷去爭取我自己
[00:15:05.000 --> 00:15:09.000]  成為一個特權的階級
[00:15:09.000 --> 00:15:11.000]  特別香港的打工仔
[00:15:11.000 --> 00:15:14.000]  是很受氣的
[00:15:14.000 --> 00:15:16.000]  很多時候我都這樣說
[00:15:16.000 --> 00:15:17.000]  有一天我當了老闆
[00:15:17.000 --> 00:15:22.000]  你就知道了
[00:15:22.000 --> 00:15:23.000]  我們自己都希望
[00:15:23.000 --> 00:15:30.000]  可以快點成為那個特權的階級
[00:15:30.000 --> 00:15:39.000]  雖然共產黨是說無產階級
[00:15:39.000 --> 00:15:47.000]  但是都造成很多階級的鬥爭
[00:15:47.000 --> 00:15:50.000]  我們都很想擁有更多的特權
[00:15:50.000 --> 00:15:55.000]  而這種所謂消費主義的特權的觀念
[00:15:55.000 --> 00:16:02.000]  都在侵蝕我們返教會的人
[00:16:02.000 --> 00:16:06.000]  侵蝕基督徒的生命
[00:16:06.000 --> 00:16:11.000]  我們是很想擁有一些特權
[00:16:11.000 --> 00:16:14.000]  不是嗎?
[00:16:14.000 --> 00:16:16.000]  我們返到來教會
[00:16:16.000 --> 00:16:20.000]  我們都要拿著我們自己的權
[00:16:20.000 --> 00:16:23.000]  我想坐哪一邊就坐哪一邊
[00:16:23.000 --> 00:16:26.000]  我要幾點鐘回來就幾點鐘回來
[00:16:26.000 --> 00:16:33.000]  牧師你不要再報告人遲到了
[00:16:33.000 --> 00:16:38.000]  我要幾時去廁所就幾時去廁所
[00:16:38.000 --> 00:16:42.000]  我要不關手機就不關手機
[00:16:42.000 --> 00:16:47.000]  我要聊天就要聊天
[00:16:47.000 --> 00:16:49.000]  你是哪一個?
[00:16:49.000 --> 00:16:51.000]  當我們這個世界經常說
[00:16:51.000 --> 00:16:59.000]  人權、人權彼此尊重的時候
[00:16:59.000 --> 00:17:04.000]  我們去想想耶穌基督這個虛偽的生命
[00:17:04.000 --> 00:17:08.000]  祂不是值得我們去尊重的嗎?
[00:17:08.000 --> 00:17:13.000]  祂不是值得我們去服侍的嗎?
[00:17:13.000 --> 00:17:23.000]  但是耶穌祂放棄了祂自己的特權
[00:17:23.000 --> 00:17:25.000]  我們要放下
[00:17:25.000 --> 00:17:28.000]  我們要放手
[00:17:28.000 --> 00:17:31.000]  我們要反對今天這個世界的人
[00:17:31.000 --> 00:17:37.000]  不斷地去爭取
[00:17:37.000 --> 00:17:42.000]  今天的基督徒不斷地去爭取
[00:17:42.000 --> 00:17:45.000]  其實如果我們再想深一層
[00:17:45.000 --> 00:17:47.000]  我們爭取些什麼呢?
[00:17:47.000 --> 00:17:51.000]  我們要維持的是什麼呢?
[00:17:51.000 --> 00:17:55.000]  什麼才是對我們這個生命
[00:17:55.000 --> 00:18:00.000]  這個屬靈的生命是有幫助的呢?
[00:18:00.000 --> 00:18:02.000]  我要爭取些什麼
[00:18:02.000 --> 00:18:06.000]  才能夠令到我的生活
[00:18:06.000 --> 00:18:16.000]  過得更加開心、更加寫意呢?
[00:18:16.000 --> 00:18:21.000]  耶穌放棄了祂的特權
[00:18:21.000 --> 00:18:25.000]  我們效法基督
[00:18:25.000 --> 00:18:33.000]  基督徒,有什麼我們可以去放手?
[00:18:33.000 --> 00:18:42.000]  有些什麼是不一定要去爭取的呢?
[00:18:42.000 --> 00:18:44.000]  我不知道你有沒有試過
[00:18:44.000 --> 00:18:54.000]  當你放手,不去自己去操縱的時候
[00:18:54.000 --> 00:19:02.000]  這個會令到我們晚上睡覺睡得好一點
[00:19:02.000 --> 00:19:09.000]  當我們要用我們自己的方法去操縱的時候
[00:19:09.000 --> 00:19:13.000]  我們的睡覺睡得不好
[00:19:13.000 --> 00:19:15.000]  唯有我們願意放開我們的手
[00:19:15.000 --> 00:19:18.000]  好像耶穌基督一樣
[00:19:18.000 --> 00:19:20.000]  我不再要告訴別人
[00:19:20.000 --> 00:19:22.000]  我是這麼威風的
[00:19:22.000 --> 00:19:24.000]  我是這麼厲害的
[00:19:24.000 --> 00:19:26.000]  我不再要讓別人知道
[00:19:26.000 --> 00:19:28.000]  我賺了多少錢
[00:19:28.000 --> 00:19:30.000]  我不再要讓別人知道
[00:19:30.000 --> 00:19:32.000]  我學了多少個學位
[00:19:32.000 --> 00:19:34.000]  我懂什麼,我多威風
[00:19:34.000 --> 00:19:37.000]  當我們願意放下這些東西的時候
[00:19:37.000 --> 00:19:40.000]  我們晚上睡覺就會睡得好一點
[00:19:40.000 --> 00:19:46.000]  不需要再吃安眠藥
[00:19:46.000 --> 00:19:52.000]  這個是耶穌基督給我們的榜樣
[00:19:52.000 --> 00:19:54.000]  第一個特質
[00:19:54.000 --> 00:19:57.000]  第二個特質
[00:19:57.000 --> 00:19:59.000]  信服
[00:19:59.000 --> 00:20:03.000]  這個是耶穌留給我們的榜樣
[00:20:03.000 --> 00:20:08.000]  穆罕本的聖經就是這樣
[00:20:08.000 --> 00:20:11.000]  成為了人的樣式
[00:20:11.000 --> 00:20:13.000]  既然有人的樣子
[00:20:13.000 --> 00:20:17.000]  就自己卑微全心信服
[00:20:17.000 --> 00:20:18.000]  以至於死
[00:20:18.000 --> 00:20:23.000]  且死在十字架上
[00:20:23.000 --> 00:20:27.000]  耶穌和天父講好數
[00:20:27.000 --> 00:20:29.000]  我願意被差派
[00:20:29.000 --> 00:20:33.000]  道成肉身來到世界上
[00:20:33.000 --> 00:20:35.000]  耶穌的虛己
[00:20:35.000 --> 00:20:39.000]  並不是為了爭取祂自己的權利
[00:20:39.000 --> 00:20:42.000]  不是為了建立祂自己的王國
[00:20:42.000 --> 00:20:43.000]  相反
[00:20:43.000 --> 00:20:48.000]  祂的虛己是為了他人的利益
[00:20:48.000 --> 00:20:52.000]  而不是為了自身的利益
[00:20:52.000 --> 00:20:55.000]  祂是為了別人的好處
[00:20:55.000 --> 00:20:58.000]  為了其他人能夠得到
[00:20:58.000 --> 00:21:01.000]  上帝的恩典和拯救
[00:21:01.000 --> 00:21:06.000]  而至今卑微
[00:21:06.000 --> 00:21:09.000]  但是這個過程
[00:21:09.000 --> 00:21:14.000]  是比祂想像中更加的困難
[00:21:14.000 --> 00:21:16.000]  祂放棄了神的形象
[00:21:16.000 --> 00:21:19.000]  祂成為了人
[00:21:19.000 --> 00:21:23.000]  不單止成為一個普通的人
[00:21:23.000 --> 00:21:26.000]  祂是成為了一個窮人
[00:21:26.000 --> 00:21:28.000]  不單止成為一個窮人
[00:21:28.000 --> 00:21:31.000]  還要成為一個低下階層的人
[00:21:31.000 --> 00:21:34.000]  成為了一個奴隸
[00:21:34.000 --> 00:21:37.000]  取了奴僕的形象
[00:21:37.000 --> 00:21:39.000]  是奴隸的形象
[00:21:39.000 --> 00:21:42.000]  不單止是取了一個奴僕的形象
[00:21:42.000 --> 00:21:46.000]  祂還要很快就結束祂的生命
[00:21:46.000 --> 00:21:48.000]  祂要死
[00:21:48.000 --> 00:21:50.000]  三十歲就要死
[00:21:50.000 --> 00:21:53.000]  大概三十三歲就要死
[00:21:53.000 --> 00:21:55.000]  不單止是一般的死
[00:21:55.000 --> 00:21:59.000]  是要被處死
[00:21:59.000 --> 00:22:02.000]  並不是用一個很輕鬆的方法去死
[00:22:02.000 --> 00:22:07.000]  而是用在當時羅馬的政府對待罪犯
[00:22:07.000 --> 00:22:09.000]  一個最殘酷的方法
[00:22:09.000 --> 00:22:13.000]  就是釘十字架的死
[00:22:13.000 --> 00:22:17.000]  就是罪犯自己要揹著那個十字架
[00:22:17.000 --> 00:22:21.000]  走到刑場裏面
[00:22:21.000 --> 00:22:25.000]  然後用幾根釘子在手裏面
[00:22:25.000 --> 00:22:30.000]  這個不是聖經誇張的描述
[00:22:30.000 --> 00:22:40.000]  而是當時羅馬對待重犯的刑罰方式
[00:22:40.000 --> 00:22:42.000]  在這個整個過程
[00:22:42.000 --> 00:22:47.000]  就是神要取了人的形象
[00:22:47.000 --> 00:22:49.000]  這個過程裏面是很困難的
[00:22:49.000 --> 00:22:54.000]  是一個又一個的卑微的方式
[00:22:54.000 --> 00:22:58.000]  所以在希臘文的原文裏面
[00:22:58.000 --> 00:23:00.000]  在第八節
[00:23:00.000 --> 00:23:02.000]  只聽到一個動詞
[00:23:02.000 --> 00:23:06.000]  那個動詞就是卑微
[00:23:06.000 --> 00:23:10.000]  而他願意去卑微的原因就是
[00:23:10.000 --> 00:23:18.000]  他願意去信服天父的心意
[00:23:18.000 --> 00:23:24.000]  如果他說我不願意
[00:23:24.000 --> 00:23:27.000]  我不想
[00:23:27.000 --> 00:23:30.000]  我不行
[00:23:30.000 --> 00:23:35.000]  他就沒有去做到
[00:23:35.000 --> 00:23:38.000]  今天我們在壽蘭州
[00:23:38.000 --> 00:23:42.000]  我們所要紀念的耶穌的故事
[00:23:42.000 --> 00:23:44.000]  就不會有鞭打
[00:23:44.000 --> 00:23:46.000]  就不會有流血
[00:23:46.000 --> 00:23:49.000]  也都不會有人釘在十字架
[00:23:49.000 --> 00:23:50.000]  有人會釘
[00:23:50.000 --> 00:23:56.000]  不過那個不是耶穌
[00:23:56.000 --> 00:24:00.000]  為什麼他願意呢?
[00:24:00.000 --> 00:24:03.000]  因為聖經說
[00:24:03.000 --> 00:24:08.000]  他就全心信服
[00:24:08.000 --> 00:24:10.000]  為了信服上帝的心意
[00:24:10.000 --> 00:24:13.000]  而甘願地去降卑
[00:24:13.000 --> 00:24:20.000]  甘願地去放棄自己
[00:24:20.000 --> 00:24:24.000]  其實今天我們要講信服的時候
[00:24:24.000 --> 00:24:28.000]  是很難去應用的
[00:24:28.000 --> 00:24:30.000]  為什麼呢?
[00:24:30.000 --> 00:24:33.000]  我也不知道我講原因
[00:24:33.000 --> 00:24:37.000]  我們一代一代去承傳的時候
[00:24:37.000 --> 00:24:39.000]  大家都知道
[00:24:39.000 --> 00:24:42.000]  如果你是做老師的
[00:24:42.000 --> 00:24:44.000]  是教書先生
[00:24:44.000 --> 00:24:47.000]  在七十年代做教書先生
[00:24:47.000 --> 00:24:49.000]  八十年代做教書
[00:24:49.000 --> 00:24:52.000]  去到九十年代做教書
[00:24:52.000 --> 00:24:56.000]  去到二二千年做教書
[00:24:56.000 --> 00:24:59.000]  我想我們父母都知道
[00:24:59.000 --> 00:25:03.000]  現在的小孩是越來越難教
[00:25:03.000 --> 00:25:04.000]  為什麼呢?
[00:25:04.000 --> 00:25:08.000]  因為越來越不聽話
[00:25:08.000 --> 00:25:10.000]  聽話就是信服
[00:25:10.000 --> 00:25:17.000]  是越來越不信服
[00:25:17.000 --> 00:25:20.000]  你可以說很多原因
[00:25:20.000 --> 00:25:22.000]  在後現代裡
[00:25:22.000 --> 00:25:26.000]  我們是不願意去信服權威
[00:25:26.000 --> 00:25:28.000]  不要說教師
[00:25:28.000 --> 00:25:30.000]  七十年代做牧師
[00:25:30.000 --> 00:25:33.000]  八十年代做牧師
[00:25:33.000 --> 00:25:35.000]  九十年代做牧師
[00:25:35.000 --> 00:25:40.000]  二二千年代做牧師都是不同的
[00:25:40.000 --> 00:25:44.000]  以前的會友是很信服的
[00:25:44.000 --> 00:25:47.000]  不只是信服牧者
[00:25:47.000 --> 00:25:50.000]  而是因為他們願意去信服聖經
[00:25:50.000 --> 00:25:51.000]  信服上帝
[00:25:51.000 --> 00:25:57.000]  所以他會願意去信服教會的領袖
[00:25:57.000 --> 00:25:59.000]  以前的教會
[00:25:59.000 --> 00:26:02.000]  都是有做錯事的
[00:26:02.000 --> 00:26:05.000]  但是會有一樣這麼信服
[00:26:05.000 --> 00:26:06.000]  今天的教會
[00:26:06.000 --> 00:26:08.000]  今天的教會的領袖
[00:26:08.000 --> 00:26:09.000]  會不會做錯事?
[00:26:09.000 --> 00:26:10.000]  都會
[00:26:10.000 --> 00:26:15.000]  但是我們就不會信服
[00:26:15.000 --> 00:26:17.000]  以前的老師先生
[00:26:17.000 --> 00:26:20.000]  都會倒馬都會吸煙的
