
[00:00:00.000 --> 00:00:04.340]  各位來賓 主內的弟兄姊妹 早晨
[00:03:31.820 --> 00:03:33.820]  我們作為一個屬靈的基督徒
[00:03:33.820 --> 00:03:37.500]  應該怎樣去跟隨主呢
[00:03:37.500 --> 00:03:41.460]  我們從約書亞記24章可以學到這個功課
[00:03:41.460 --> 00:03:47.020]  我們一起透過聖經的教導去領受這個教訓
[00:03:47.020 --> 00:03:49.860]  我們一起低頭祈禱
[00:03:49.860 --> 00:03:51.420]  我們天父上帝 我們感謝祢
[00:03:51.420 --> 00:03:54.380]  我們感謝祢賜下聖經寶貴的華語
[00:03:54.380 --> 00:03:56.380]  這份何等大的禮物
[00:03:56.380 --> 00:03:59.220]  又感謝祢賜下的獨生愛之主耶穌基督
[00:03:59.220 --> 00:04:01.900]  在我們當中使我們能夠認識神
[00:04:01.900 --> 00:04:04.660]  祈求神聖靈繼續幫助我們
[00:04:04.660 --> 00:04:09.540]  在這個趕渡的時間裏面
[00:04:09.540 --> 00:04:11.900]  求神打開我們的耳朵
[00:04:11.900 --> 00:04:13.460]  張開我們的眼睛
[00:04:13.460 --> 00:04:16.220]  使我們能夠聽得清楚 看得明白
[00:04:16.220 --> 00:04:17.980]  祢教導我們的功課
[00:04:17.980 --> 00:04:19.580]  求祢捆綁撒旦的作為
[00:04:19.580 --> 00:04:23.540]  使我們能夠清清楚楚地明白
[00:04:23.540 --> 00:04:24.740]  我們以上的禱告
[00:04:24.740 --> 00:04:27.260]  是奉主耶穌得聖的名字祈求
[00:04:27.260 --> 00:04:29.620]  阿們
[00:04:29.620 --> 00:04:34.180]  我們看經文的時候
[00:04:34.180 --> 00:04:35.660]  我們看到二十四章
[00:04:35.660 --> 00:04:37.660]  一開始約書亞記
[00:04:37.660 --> 00:04:41.380]  就提到他們召集這班子民到士劍
[00:04:41.380 --> 00:04:45.260]  這個地方
[00:04:45.260 --> 00:04:46.980]  士劍是一個很特別的地方
[00:04:46.980 --> 00:04:49.540]  大家都記得約書亞帶領以色列民
[00:04:49.540 --> 00:04:50.860]  進入迦南地的時候
[00:04:50.860 --> 00:04:52.260]  攻陷了大城
[00:04:52.260 --> 00:04:58.740]  他們就去士劍那裏興拜的時候
[00:04:58.740 --> 00:05:02.700]  他們會跟著以前摩西
[00:05:02.700 --> 00:05:03.980]  藉著摩西對他們的說話
[00:05:03.980 --> 00:05:07.980]  去祝福就座的敬拜時間
[00:05:07.980 --> 00:05:09.860]  士劍又是一個
[00:05:09.860 --> 00:05:11.740]  當我看回士劍的時候
[00:05:11.740 --> 00:05:18.620]  都知道在他們以色列的列祖當中
[00:05:18.620 --> 00:05:22.540]  阿伯蘭都在那裏遇見過神
[00:05:22.540 --> 00:05:25.140]  他在那裏立下這個
[00:05:25.140 --> 00:05:27.500]  在橡樹底下捉了壇
[00:05:27.500 --> 00:05:34.260]  神就應去將這塊土地賜給他的後裔
[00:05:34.260 --> 00:05:35.740]  士劍是非常特別
[00:05:35.740 --> 00:05:37.340]  是一個立約的地方
[00:05:37.340 --> 00:05:38.260]  我們稍後會提到
[00:05:38.260 --> 00:05:42.260]  其實都有種種的事情在那裏發生過
[00:05:42.260 --> 00:05:44.940]  我們第二節那裏提到
[00:05:44.940 --> 00:05:47.780]  約書亞就對那班子民
[00:05:47.780 --> 00:05:48.700]  中文這樣說
[00:05:48.700 --> 00:05:53.980]  他就召集領袖和眾民百姓來到當中
[00:05:53.980 --> 00:05:57.140]  他一開始就開始說話的時候就說
[00:05:57.140 --> 00:05:59.580]  這個是耶和華以色列神
[00:05:59.580 --> 00:06:01.460]  是這樣對他們的說話
[00:06:01.460 --> 00:06:04.020]  這個耶和華神是一個獨一的真神
[00:06:04.020 --> 00:06:07.460]  以色列是他們不可以靠自己的力量
[00:06:07.460 --> 00:06:09.820]  是全靠耶和華他的能力
[00:06:09.820 --> 00:06:12.780]  將他們帶入迦南地
[00:06:12.780 --> 00:06:17.500]  帶他們的列祖一直一步一步地帶領他們
[00:06:17.500 --> 00:06:19.180]  這個從古時開始
[00:06:19.180 --> 00:06:21.060]  我們看回這些年份
[00:06:21.060 --> 00:06:22.980]  我上一節兩位主人都提到
[00:06:22.980 --> 00:06:26.420]  有一些年份可以做一些參考
[00:06:26.420 --> 00:06:31.380]  譬如說看到阿伯拉罕的時代
[00:06:31.380 --> 00:06:33.220]  他們進入迦南地的時候
[00:06:33.220 --> 00:06:35.420]  大約是主前二千年
[00:06:35.420 --> 00:06:37.500]  二千年很熱的日文
[00:06:37.500 --> 00:06:40.380]  接著稍後會提到大家所讀的經文
[00:06:40.380 --> 00:06:43.220]  摩西帶領他們出埃及的時候
[00:06:43.220 --> 00:06:46.220]  是主前一千五百年
[00:06:46.220 --> 00:06:49.540]  我們看到約書亞的這裏提到
[00:06:49.540 --> 00:06:53.700]  我們的耶和華神是一個以色列的神
[00:06:53.700 --> 00:06:56.660]  是我們不可以倚靠自己能力的神
[00:06:56.660 --> 00:06:59.940]  他一直引領從古時已經開始
[00:06:59.940 --> 00:07:01.340]  主前二千年的時候
[00:07:01.340 --> 00:07:03.380]  他這樣帶領阿伯拉罕
[00:07:03.380 --> 00:07:08.380]  阿伯蘭離開吾爾這個地方
[00:07:08.380 --> 00:07:09.380]  這個吾爾的地方
[00:07:09.380 --> 00:07:13.260]  我們都知道從歷史考古學上
[00:07:13.260 --> 00:07:15.260]  或者我們從但爾利書當中
[00:07:15.260 --> 00:07:17.900]  我們看到他們敬拜的假神是很多的
[00:07:17.900 --> 00:07:19.100]  他們是多神論的國家
[00:07:19.100 --> 00:07:21.980]  有很多神像是拜不同的神
[00:07:21.980 --> 00:07:24.260]  他們在那裏是侍奉別神
[00:07:24.260 --> 00:07:27.260]  很多的神
[00:07:27.260 --> 00:07:28.540]  接著他們就說
[00:07:28.540 --> 00:07:31.860]  剛才讀到他們從大河
[00:07:31.860 --> 00:07:35.140]  由法拉第河帶領他們進入迦南地
[00:07:35.140 --> 00:07:38.260]  經過事件的地方進入迦南地
[00:07:38.260 --> 00:07:40.060]  所以接著他的子孫
[00:07:40.060 --> 00:07:43.540]  雅各和以素
[00:07:43.540 --> 00:07:48.420]  都是神一直分配他的土地
[00:07:48.420 --> 00:07:53.860]  和帶雅各的子孫到埃及的地方
[00:07:53.860 --> 00:07:58.180]  接著他們就去到摩西
[00:07:58.180 --> 00:08:00.020]  他們這班以色列民
[00:08:00.020 --> 00:08:02.980]  就去到神
[00:08:02.980 --> 00:08:04.220]  就差遣摩西和阿倫
[00:08:04.220 --> 00:08:07.500]  去將這班以色列民再次領出來了
[00:08:07.500 --> 00:08:08.500]  引領出來
[00:08:08.500 --> 00:08:10.260]  來拯救他們
[00:08:10.260 --> 00:08:14.300]  從埃及的奴役當中被拯救出來
[00:08:14.300 --> 00:08:15.740]  所以我們看到
[00:08:15.740 --> 00:08:17.380]  耶和華神這個以色列神
[00:08:17.380 --> 00:08:19.700]  一直帶領他們
[00:08:19.700 --> 00:08:21.180]  去到紅海的時候
[00:08:21.180 --> 00:08:24.500]  就將紅海分開
[00:08:24.500 --> 00:08:27.340]  令到這班埃及人的兵馬
[00:08:27.340 --> 00:08:28.540]  追上來的兵馬
[00:08:28.540 --> 00:08:30.700]  都被淹在紅海當中
[00:08:30.700 --> 00:08:33.820]  我們看到耶和華神的神跡騎士
[00:08:33.820 --> 00:08:37.300]  都是可以親眼見到
[00:08:37.300 --> 00:08:40.580]  親自經歷過的
[00:08:40.580 --> 00:08:42.780]  這個民族一直都接受到
[00:08:42.780 --> 00:08:44.180]  耶和華的帶領
[00:08:44.180 --> 00:08:46.540]  一步一步地引領他們
[00:08:46.540 --> 00:08:48.020]  被拯救出來
[00:08:48.020 --> 00:08:49.300]  去到曠野的時候
[00:08:49.300 --> 00:08:50.940]  第七節去到曠野的時候
[00:08:50.940 --> 00:08:52.700]  我們知道他們在那裡
[00:08:52.700 --> 00:08:53.980]  他們的伴役
[00:08:53.980 --> 00:08:56.100]  但是神依然為他們的征戰
[00:08:56.100 --> 00:08:59.460]  去到約旦河東岸那裡
[00:08:59.460 --> 00:09:04.620]  他們遇到阿摩尼人的時候
[00:09:04.620 --> 00:09:10.100]  摩亞王就派了巴蘭
[00:09:10.100 --> 00:09:13.300]  他的兒子巴蘭就派了巴蘭去奏奏他們
[00:09:13.300 --> 00:09:15.380]  我們看回文素記的故事
[00:09:15.380 --> 00:09:16.740]  我們可以看到
[00:09:16.740 --> 00:09:19.300]  但是神是不允許他們的奏奏
[00:09:19.300 --> 00:09:22.500]  反而將他們的奏奏變成一樣一樣的祝福
[00:09:22.500 --> 00:09:26.060]  這個他們在約旦河東岸的時候
[00:09:26.060 --> 00:09:29.100]  他們能夠征服了他們的土地
[00:09:29.100 --> 00:09:32.900]  成功地擊敗了鄂和西雲
[00:09:32.900 --> 00:09:35.980]  去佔領 得到神的祝福
[00:09:35.980 --> 00:09:37.580]  不止這麼簡單
[00:09:37.580 --> 00:09:41.540]  我們看到
[00:09:41.540 --> 00:09:44.100]  看到第十一節的時候
[00:09:44.100 --> 00:09:47.700]  就算他們過了約旦河
[00:09:47.700 --> 00:09:49.020]  這條河是很難過的
[00:09:49.020 --> 00:09:50.340]  我們看到約書
[00:09:50.340 --> 00:09:53.820]  但是神令到這條約旦河
[00:09:53.820 --> 00:09:58.140]  乾水可以讓他們過到這條河
[00:09:58.140 --> 00:09:59.260]  他們進到河的時候
[00:09:59.260 --> 00:10:01.460]  是誰跟他們征戰呢
[00:10:01.460 --> 00:10:04.340]  又是耶和華神為他們征戰
[00:10:04.340 --> 00:10:08.940]  逐一去擊敗耶利哥城 艾城
[00:10:08.940 --> 00:10:09.940]  各個地方
[00:10:09.940 --> 00:10:16.500]  當他們想起這個經歷的時候
[00:10:16.500 --> 00:10:20.220]  我們看到原來
[00:10:20.220 --> 00:10:24.060]  我們看到原來他們的事情
[00:10:24.060 --> 00:10:27.900]  都是將這些城邑賜給他們
[00:10:27.900 --> 00:10:30.620]  這些城邑賜給
[00:10:30.620 --> 00:10:33.980]  我們看到城邑的時候
[00:10:33.980 --> 00:10:36.980]  我們就看到耶和華神賜他們的土地
[00:10:36.980 --> 00:10:41.180]  我們看到十三節的時候
[00:10:41.180 --> 00:10:42.740]  我們賜給他們的土地
[00:10:42.740 --> 00:10:45.260]  這些土地不是他們自己
[00:10:45.260 --> 00:10:47.660]  這些城邑不是他們自己建的
[00:10:47.660 --> 00:10:49.620]  這些城邑是神
[00:10:49.620 --> 00:10:50.780]  這些裡面的食物
[00:10:50.780 --> 00:10:56.740]  都是一一豐富地供給這些以色列民
[00:10:56.740 --> 00:11:00.460]  就是神在背後一直為他們征戰
[00:11:00.460 --> 00:11:01.740]  一直引領他們
[00:11:01.740 --> 00:11:06.700]  一步一步地帶他們經歷這裡的事情
[00:11:06.700 --> 00:11:09.180]  我們看到十四節的時候
[00:11:09.180 --> 00:11:12.660]  當他述說了過去所發生的事情
[00:11:12.660 --> 00:11:17.260]  現在約書亞基提醒他們
[00:11:17.260 --> 00:11:20.700]  你們敬畏耶和華神
[00:11:20.700 --> 00:11:23.580]  要誠心去侍奉祂
[00:11:23.580 --> 00:11:26.860]  敬畏耶和華神和侍奉敬拜
[00:11:26.860 --> 00:11:29.380]  好像一個銀兩面一樣
[00:11:29.380 --> 00:11:32.620]  是不可以有敬畏又不可以侍奉敬拜
[00:11:32.620 --> 00:11:34.340]  我們又不可以侍奉敬拜
[00:11:34.340 --> 00:11:35.700]  但是又不敬畏神
[00:11:35.700 --> 00:11:39.940]  好像一個銀有兩面的情況一樣
[00:11:39.940 --> 00:11:45.980]  這是看到這些各樣傳以過去的因典的時候
[00:11:45.980 --> 00:11:48.580]  過去我們經歷過神的因典
[00:11:48.580 --> 00:11:49.820]  我們自然的回應
[00:11:49.820 --> 00:11:54.140]  在現在我們就會有敬拜耶和華神
[00:11:54.140 --> 00:11:56.060]  因為我們敬畏祂
[00:11:56.060 --> 00:11:59.180]  我們看到大河
[00:11:59.180 --> 00:12:02.260]  我們要做一個選擇
[00:12:02.260 --> 00:12:03.660]  他們的選擇是什麼
[00:12:03.660 --> 00:12:08.300]  他們可以選擇去所要侍奉的
[00:12:08.300 --> 00:12:09.420]  他們選擇所要侍奉
[00:12:09.420 --> 00:12:13.540]  可以選擇以前在右法拉底河
[00:12:13.540 --> 00:12:20.100]  以前亞伯拉罕祖家的敬拜那裡的神
[00:12:20.100 --> 00:12:23.020]  又可以敬拜埃及或者迦南的神
[00:12:23.020 --> 00:12:25.260]  我們提到有很多不同的神
[00:12:25.260 --> 00:12:29.540]  但是耶和華神只是獨一的真神
[00:12:29.540 --> 00:12:32.220]  你們可以選擇這樣
[00:12:32.220 --> 00:12:34.740]  敬拜以前的別神
[00:12:34.740 --> 00:12:38.060]  或者去侍奉耶和華
[00:12:38.060 --> 00:12:41.860]  但是約書亞這樣提醒他們
[00:12:41.860 --> 00:12:44.500]  我就選好了
[00:12:44.500 --> 00:12:46.860]  約書亞的答案跟他們分享
[00:12:46.860 --> 00:12:49.620]  至於我和我家
[00:12:49.620 --> 00:12:52.460]  就必定侍奉耶和華
[00:12:52.460 --> 00:12:53.180]  因為怎樣呢
[00:12:53.180 --> 00:12:55.860]  如果你
[00:12:55.860 --> 00:12:57.900]  八聲就去回答了
[00:12:57.900 --> 00:12:59.780]  去到第十六節的時候
[00:12:59.780 --> 00:13:01.140]  我們看到第十六節
[00:13:01.140 --> 00:13:03.180]  就看到八聲就回答
[00:13:03.180 --> 00:13:05.580]  我們一定不會
[00:13:05.580 --> 00:13:06.420]  他就這樣回答了
[00:13:06.420 --> 00:13:07.460]  第一次回答說
[00:13:07.460 --> 00:13:13.300]  我斷不敢去利器耶和華去侍奉別神
[00:13:13.300 --> 00:13:14.980]  我絕對不敢
[00:13:14.980 --> 00:13:18.220]  但是約書亞深深知道
[00:13:18.220 --> 00:13:20.220]  他們兩度都拜
[00:13:20.220 --> 00:13:21.820]  又拜耶和華神
[00:13:21.820 --> 00:13:25.260]  又收買巴力神當中
[00:13:25.260 --> 00:13:26.700]  在敬拜巴力神
[00:13:26.700 --> 00:13:28.140]  拜他的假神
[00:13:28.140 --> 00:13:31.980]  所以這裏約書亞就知道
[00:13:31.980 --> 00:13:34.020]  就叫了他們面前
[00:13:34.020 --> 00:13:36.140]  但是在這裏第一次回答他的時候
[00:13:36.140 --> 00:13:37.860]  這八聲第一次回答他就說
[00:13:37.860 --> 00:13:43.260]  我斷不敢利器耶和華去拜侍奉別神
[00:13:43.260 --> 00:13:44.300]  我們看到
[00:13:44.300 --> 00:13:46.420]  接著他怎樣回應
[00:13:46.420 --> 00:13:47.500]  因為耶和華神
[00:13:47.500 --> 00:13:49.420]  我們曾經經歷過祂
[00:13:49.420 --> 00:13:51.380]  祂帶過我們出來
[00:13:51.380 --> 00:13:54.420]  我們眼前見過祂的神跡
[00:13:54.420 --> 00:13:55.540]  他們見過
[00:13:55.540 --> 00:13:57.140]  他自己親身沒有見過
[00:13:57.140 --> 00:13:58.900]  但是聽過祂父母說過
[00:13:58.900 --> 00:14:01.340]  之前那一代經歷過一些事情
[00:14:01.340 --> 00:14:03.740]  這個是聽過祂父母說過
[00:14:03.740 --> 00:14:06.220]  他經過祂保護過他們
[00:14:06.220 --> 00:14:08.700]  他們應該以感恩來回應
[00:14:08.700 --> 00:14:09.540]  以感恩來回應
[00:14:09.540 --> 00:14:11.420]  繼續去侍奉敬拜祂
[00:14:11.420 --> 00:14:12.780]  我們看到十八節的時候
[00:14:12.780 --> 00:14:17.500]  耶和華又將這班阿摩利人趕出去
[00:14:17.500 --> 00:14:20.820]  我們怎可以不敬拜侍奉耶和華神呢
[00:14:20.820 --> 00:14:22.860]  因為祂是我們的神
[00:14:22.860 --> 00:14:25.340]  所以在那裏堅守這個信念
[00:14:25.340 --> 00:14:27.940]  他們一定會繼續去敬拜耶和華神
[00:14:27.940 --> 00:14:30.460]  這是第一次回答他的時候
[00:14:30.460 --> 00:14:33.020]  然後約書亞就跟那班百姓說
[00:14:33.020 --> 00:14:37.660]  你們不能夠侍奉耶和華神
[00:14:37.660 --> 00:14:42.220]  因為耶和華神是聖潔和忌邪的神
[00:14:42.220 --> 00:14:47.380]  祂是聖潔 聖潔的神
[00:14:47.380 --> 00:14:55.060]  祂是忌邪的神
[00:14:55.060 --> 00:14:57.340]  你明明就拜那些假神
[00:14:57.340 --> 00:14:59.820]  跟聖潔是相反的
[00:14:59.820 --> 00:15:03.020]  又是祂要我們去敬拜獨一的神
[00:15:03.020 --> 00:15:04.460]  只有一個神
[00:15:04.460 --> 00:15:09.820]  你們這班人怎可以跟神的屬性是相反的
[00:15:09.820 --> 00:15:11.820]  祂是聖潔 祂是忌邪
[00:15:11.820 --> 00:15:13.820]  你們拿著假神去敬拜
[00:15:13.820 --> 00:15:17.500]  你們一定不能被赦免
[00:15:17.500 --> 00:15:22.500]  因為他們看到下一節的時候
[00:15:22.500 --> 00:15:26.860]  如果你不離開這班愛邦神
[00:15:26.860 --> 00:15:29.260]  耶和華降福以後
[00:15:29.260 --> 00:15:30.140]  祝福以後
[00:15:30.140 --> 00:15:32.340]  我們一直經歷神的祝福
[00:15:32.340 --> 00:15:36.940]  他們之後會和幻來把他們滅絕
[00:15:36.940 --> 00:15:38.940]  真的 他們之後過了
[00:15:38.940 --> 00:15:42.940]  大約在主前七百二十二年
[00:15:42.940 --> 00:15:44.980]  有一個年份給大家記
[00:15:44.980 --> 00:15:49.860]  他們去到主前一千五百年的時候
[00:15:49.860 --> 00:15:53.580]  摩西就帶那班以色列人出埃及
[00:15:53.580 --> 00:15:56.860]  去到主前七二二年的時候
[00:15:56.860 --> 00:15:59.380]  北角以色列就滅亡
[00:15:59.380 --> 00:16:01.740]  主前五百八十六年的時候
[00:16:01.740 --> 00:16:03.020]  南角就滅亡
[00:16:03.020 --> 00:16:07.460]  真的過了八百年七百八年甚至一千年之後
[00:16:07.460 --> 00:16:09.940]  他們的國家完全被滅亡
[00:16:09.940 --> 00:16:12.420]  這個就應驗了神他們所應驗的
[00:16:12.420 --> 00:16:15.180]  他們不離棄這班愛邦神
[00:16:15.180 --> 00:16:18.620]  結果就會導致他們的滅絕
[00:16:18.620 --> 00:16:20.460]  他們會經歷到這個指控
[00:16:20.460 --> 00:16:22.020]  約書亞在指控他們
[00:16:22.020 --> 00:16:23.940]  在十九節和二十節指控他們
[00:16:23.940 --> 00:16:25.300]  你們小心
[00:16:25.300 --> 00:16:27.340]  你們如果真的
[00:16:27.340 --> 00:16:30.460]  你們根本有個心就不行
[00:16:30.460 --> 00:16:32.140]  專心仰望耶和華
[00:16:32.140 --> 00:16:34.540]  你們背後有拜假神
[00:16:34.540 --> 00:16:35.940]  我們回想起自己的時候
[00:16:35.940 --> 00:16:38.380]  我們現在沒有拜偶像
[00:16:38.380 --> 00:16:41.100]  沒有一塊塊的偶像在我們家
[00:16:41.100 --> 00:16:43.140]  但是我們要警戒
[00:16:43.140 --> 00:16:45.420]  要保守我們的心
[00:16:45.420 --> 00:16:47.740]  我們有奉獻 有金錢
[00:16:47.740 --> 00:16:50.540]  金錢都可以變成我們的偶像
[00:16:50.540 --> 00:16:52.060]  可以嗎 可以
[00:16:52.060 --> 00:16:54.180]  有這樣的危機我們要保守
[00:16:54.180 --> 00:16:56.180]  科學可不可以
[00:16:56.180 --> 00:16:59.700]  科學本來是我們去認識神的創造
[00:16:59.700 --> 00:17:01.420]  誰知道我們用科學
[00:17:01.420 --> 00:17:03.580]  變成我們心目中的假神
[00:17:03.580 --> 00:17:05.980]  去抵擋耶和華神 主耶穌基督
[00:17:05.980 --> 00:17:07.180]  會嗎
[00:17:07.180 --> 00:17:09.940]  達爾文的進化論會
[00:17:09.940 --> 00:17:10.940]  接著
[00:17:10.940 --> 00:17:11.940]  現在最近的
[00:17:11.940 --> 00:17:14.460]  會不會疫苗也是
[00:17:14.460 --> 00:17:17.860]  疫苗可以救我們的生命 可以
[00:17:17.860 --> 00:17:19.420]  但是我們會不會因為疫苗
[00:17:19.420 --> 00:17:21.540]  將來有打針卡才准入教會
[00:17:21.540 --> 00:17:22.980]  才可以聽福音
[00:17:22.980 --> 00:17:24.220]  有沒有這樣的危機
[00:17:24.220 --> 00:17:26.060]  學校是這樣做的
[00:17:26.060 --> 00:17:27.900]  Virginia UVA
[00:17:27.900 --> 00:17:30.860]  沒有打針沒有針卡不准上學
[00:17:30.860 --> 00:17:32.820]  會不會到有一步
[00:17:32.820 --> 00:17:35.500]  教會不讓人聽福音
[00:17:35.500 --> 00:17:37.220]  我們要小心
[00:17:37.220 --> 00:17:38.060]  我們要小心警醒
[00:17:38.060 --> 00:17:40.420]  每一樣東西都可以導致我們
[00:17:40.420 --> 00:17:42.980]  跟神的關係隔絕
[00:17:42.980 --> 00:17:44.220]  聽不到神的福音
[00:17:44.220 --> 00:17:46.060]  主耶穌基督救人的福音
[00:17:46.060 --> 00:17:47.860]  我們要提防這些假神
[00:17:47.860 --> 00:17:52.620]  我們要離棄這些偶像
[00:17:52.620 --> 00:17:55.340]  我們要尊崇 尊信耶和華
[00:17:55.340 --> 00:17:58.780]  我們看到這裡的時候
[00:17:58.780 --> 00:18:00.980]  八聖二十一節那裡再次提到
[00:18:00.980 --> 00:18:02.860]  八聖第二次回答說
[00:18:02.860 --> 00:18:04.740]  我們不會
[00:18:04.740 --> 00:18:07.700]  我們定要侍奉耶和華
[00:18:07.700 --> 00:18:10.180]  我們定要侍奉耶和華
[00:18:10.180 --> 00:18:11.540]  約書亞就回答他
[00:18:11.540 --> 00:18:13.180]  你既然是侍奉耶和華
[00:18:13.180 --> 00:18:14.420]  你選定了耶和華
[00:18:14.420 --> 00:18:16.580]  你就要侍奉她
[00:18:16.580 --> 00:18:19.300]  你自己你們之間做見證
[00:18:19.300 --> 00:18:21.300]  你們弟兄姊妹之間
[00:18:21.300 --> 00:18:22.820]  我們弟兄姊妹之間
[00:18:22.820 --> 00:18:27.820]  我們要彼此提醒大家
[00:18:27.820 --> 00:18:29.620]  我們看到弟兄姊妹之間
[00:18:29.620 --> 00:18:32.180]  可能因為金錢科學或者疫苗
[00:18:32.180 --> 00:18:35.780]  或者甚至一些有自戀的趨勢
[00:18:35.780 --> 00:18:37.580]  看到一些很好
[00:18:37.580 --> 00:18:39.580]  有沾沾自喜的時候
[00:18:39.580 --> 00:18:41.660]  我們身為弟兄姊妹的
[00:18:41.660 --> 00:18:44.220]  我們要提防我們保守
[00:18:44.220 --> 00:18:45.300]  顧念弟兄姊妹
[00:18:45.300 --> 00:18:47.460]  我們彼此作見證
[00:18:47.460 --> 00:18:48.420]  他們就回答
[00:18:48.420 --> 00:18:49.580]  二十二節就說
[00:18:49.580 --> 00:18:52.900]  我們願意作見證
[00:18:52.900 --> 00:18:53.620]  真的承諾
[00:18:53.620 --> 00:18:54.620]  這些是千真萬確
[00:18:54.620 --> 00:18:56.660]  我就是這樣相信
[00:18:56.660 --> 00:18:58.020]  約書亞二十三節
[00:18:58.020 --> 00:19:00.900]  那裡提及告訴他們
[00:19:00.900 --> 00:19:03.340]  你們現在除掉你們中間的愛邦神
[00:19:03.340 --> 00:19:04.780]  專心歸向耶和華
[00:19:04.780 --> 00:19:06.660]  以色列的神
[00:19:06.660 --> 00:19:07.860]  你們所得的一切
[00:19:07.860 --> 00:19:11.580]  不是靠你自己的能力
[00:19:11.580 --> 00:19:14.100]  全部是神給我們的
[00:19:14.100 --> 00:19:16.580]  城邑土地裡面的美食
[00:19:16.580 --> 00:19:18.220]  一直引領我們
[00:19:18.220 --> 00:19:21.340]  你們要除去我們心中的偶像
[00:19:21.340 --> 00:19:23.020]  我們這個時代後
[00:19:23.020 --> 00:19:25.620]  我們都要謹記
[00:19:25.620 --> 00:19:28.420]  我們要除去我們心中各樣的偶像
[00:19:28.420 --> 00:19:30.740]  專心跟隨我們的主耶穌基督
