
[00:00:00.000 --> 00:00:02.560]  好 邀請大家先一起低頭祈禱
[00:02:37.840 --> 00:02:39.240]  耶穌基督的人
[00:02:39.240 --> 00:02:41.520]  保羅的生命究竟是怎樣的?
[00:02:41.520 --> 00:02:44.640]  在《威尼比書》的另一處這麼說
[00:02:44.640 --> 00:02:47.440]  他一看萬事如同糞土
[00:02:47.440 --> 00:02:50.440]  說要得著基督為自保
[00:02:51.520 --> 00:02:54.640]  其實環顧我們的身邊除了教會裡的人
[00:02:54.640 --> 00:02:56.760]  可能也對我們有些影響之外
[00:02:56.760 --> 00:03:01.120]  其實有很多很多的人都在影響我們
[00:03:01.120 --> 00:03:06.040]  包括互聯網的興起和發達之後
[00:03:06.040 --> 00:03:09.040]  社交媒體對我們也有很大影響
[00:03:09.040 --> 00:03:12.960]  各種意見領袖、YouTuber、網紅
[00:03:12.960 --> 00:03:15.240]  以及影視的名人
[00:03:15.240 --> 00:03:18.200]  他們的影像、我們的說話
[00:03:18.200 --> 00:03:20.360]  都充斥在我們的生活當中
[00:03:21.120 --> 00:03:22.200]  他們的言行
[00:03:22.200 --> 00:03:26.040]  正是不知不覺地影響著我們的思想
[00:03:26.040 --> 00:03:28.600]  在這種環境之下
[00:03:28.600 --> 00:03:31.320]  保羅的教導非常重要
[00:03:31.320 --> 00:03:34.560]  他說你要留意去看那些
[00:03:34.560 --> 00:03:37.760]  照著保羅的榜樣去做的人
[00:03:37.760 --> 00:03:41.560]  也要分辨
[00:03:41.560 --> 00:03:44.080]  誰在我的生命裡
[00:03:44.080 --> 00:03:46.160]  是一個屬靈的榜樣
[00:03:46.160 --> 00:03:49.880]  他會帶著我們越來越走近耶穌
[00:03:50.520 --> 00:03:54.160]  而不是將我們帶離開上帝
[00:03:54.160 --> 00:03:58.840]  近幾年香港教會經歷了很多的挑戰
[00:03:58.840 --> 00:04:03.440]  而且相信前面的路子會越來越難行
[00:04:03.440 --> 00:04:07.200]  不過在這些艱難的日子
[00:04:07.200 --> 00:04:09.600]  我們仍然看到很寶貴的榜樣
[00:04:09.600 --> 00:04:15.840]  有一些在困難過的仍然去服侍社區的牧者或信徒
[00:04:15.840 --> 00:04:19.920]  在職場上仍然堅持要誠信
[00:04:20.680 --> 00:04:21.960]  在限制的當中
[00:04:21.960 --> 00:04:23.400]  在夾縫的當中
[00:04:23.400 --> 00:04:25.840]  盡力做美善的事的信徒
[00:04:25.840 --> 00:04:28.920]  還有一些默默關顧弱勢的
[00:04:28.920 --> 00:04:31.480]  關顧一些沒有人願意理會的人
[00:04:31.480 --> 00:04:34.080]  那些教會和信眾
[00:04:34.080 --> 00:04:37.520]  他們或許名不經傳下
[00:04:37.520 --> 00:04:38.480]  不是名人
[00:04:38.480 --> 00:04:41.480]  不過他們確實是我們中間的保羅
[00:04:41.480 --> 00:04:43.880]  是值得我們校法的榜樣
[00:04:43.880 --> 00:04:48.280]  因為他們正正是學著耶穌基督
[00:04:49.120 --> 00:04:51.680]  耶穌基督告訴我們不是受人的服侍
[00:04:51.680 --> 00:04:53.360]  而是要服侍人
[00:04:53.360 --> 00:04:55.400]  耶穌基督告訴我們
[00:04:55.400 --> 00:04:57.080]  祂自己也是榜樣
[00:04:57.080 --> 00:04:59.800]  就是我們要放下自己的權益
[00:04:59.800 --> 00:05:04.800]  我相信大家特別是在大宅期開始
[00:05:04.800 --> 00:05:07.280]  你每一個早上都會收到
[00:05:07.280 --> 00:05:08.960]  有兩位的
[00:05:08.960 --> 00:05:10.080]  可能是童工
[00:05:10.080 --> 00:05:10.880]  可能是執事
[00:05:10.880 --> 00:05:11.680]  可能是堂委
[00:05:11.680 --> 00:05:13.880]  以及弟兄姊妹的靈修分享
[00:05:13.880 --> 00:05:17.000]  因為我們真的需要去到神的面前
[00:05:17.400 --> 00:05:20.440]  來去閱讀祂的說話
[00:05:20.440 --> 00:05:22.000]  我們才明白上帝的說話
[00:05:22.000 --> 00:05:23.880]  以及上帝祂的想法
[00:05:23.880 --> 00:05:28.160]  希望透過這個靈修分享
[00:05:28.160 --> 00:05:29.240]  我們鼓勵大家
[00:05:29.240 --> 00:05:31.840]  可以建立起恆常靈修的習慣
[00:05:31.840 --> 00:05:34.440]  我另外有兩個群組
[00:05:34.440 --> 00:05:35.840]  在這兩個群組裡面
[00:05:35.840 --> 00:05:38.600]  每一個人都分享他每天的靈修
[00:05:38.600 --> 00:05:42.040]  希望能夠大家一起同行
[00:05:42.040 --> 00:05:43.480]  可以去幫得到我們
[00:05:43.480 --> 00:05:45.840]  因為如果你真的試過我的說話
[00:05:45.840 --> 00:05:46.640]  你就知道
[00:05:46.640 --> 00:05:48.160]  要建立起每天的靈修
[00:05:48.160 --> 00:05:49.960]  不是一件容易的事
[00:05:49.960 --> 00:05:53.120]  其中有一位弟兄他這樣分享
[00:05:53.120 --> 00:05:56.040]  他看了當天的經文之後
[00:05:56.040 --> 00:05:58.360]  他反省自己的生命的時候
[00:05:58.360 --> 00:05:59.320]  想要跟他說
[00:05:59.320 --> 00:06:02.520]  他需要放下自己的權益
[00:06:02.520 --> 00:06:04.680]  我聽到這句說話的時候
[00:06:04.680 --> 00:06:05.600]  我很感動
[00:06:05.600 --> 00:06:08.400]  因為我們的社會只是告訴我們
[00:06:08.400 --> 00:06:10.920]  我們要爭取我們的權利
[00:06:10.920 --> 00:06:13.560]  要放下自己的權益
[00:06:13.560 --> 00:06:15.840]  談何容易呢
[00:06:17.360 --> 00:06:19.360]  另一位弟兄的分享是
[00:06:19.360 --> 00:06:23.080]  上帝的吩咐
[00:06:23.080 --> 00:06:25.880]  聖經的說話真的很難去遵行
[00:06:25.880 --> 00:06:28.760]  因為他那天看的經文就是
[00:06:28.760 --> 00:06:31.840]  不可以向弟兄動怒
[00:06:31.840 --> 00:06:34.360]  就算是他得罪你的說話
[00:06:34.360 --> 00:06:37.360]  你也要想辦法跟他復和
[00:06:37.360 --> 00:06:40.320]  真的很難
[00:06:40.320 --> 00:06:44.080]  不過這位弟兄的分享告訴我們
[00:06:44.760 --> 00:06:48.560]  當一個人願意按照聖經的吩咐去行的時候
[00:06:48.560 --> 00:06:52.040]  其實他就是上帝的真正門徒
[00:06:52.040 --> 00:06:53.920]  也是我們的榜樣
[00:06:53.920 --> 00:06:57.680]  我們不單要找這個榜樣去學習
[00:06:57.680 --> 00:07:00.840]  我們更加要成為別人的榜樣
[00:07:00.840 --> 00:07:02.840]  其實我們每一個信徒
[00:07:02.840 --> 00:07:03.520]  每一個人
[00:07:03.520 --> 00:07:05.600]  無論你是年紀大的
[00:07:05.600 --> 00:07:07.840]  還是年紀很小的
[00:07:07.840 --> 00:07:10.560]  我們都蒙著在這個時代裡
[00:07:10.560 --> 00:07:12.280]  作為信仰的見證人
[00:07:13.600 --> 00:07:15.280]  我們要留意一下
[00:07:15.280 --> 00:07:17.040]  在我們的社交媒體裡
[00:07:17.040 --> 00:07:19.920]  究竟我們在傳達什麼樣的訊息呢
[00:07:19.920 --> 00:07:23.080]  我們在表達什麼樣的價值觀呢
[00:07:23.080 --> 00:07:26.400]  當和我們的家人去相處
[00:07:26.400 --> 00:07:28.640]  和我們的朋友去相處的時候
[00:07:28.640 --> 00:07:30.800]  我們分享的內容
[00:07:30.800 --> 00:07:32.800]  是否更加能夠幫助
[00:07:32.800 --> 00:07:35.280]  人與人之間更加和諧
[00:07:35.280 --> 00:07:39.520]  還是挑起更多的紛爭呢
[00:07:41.240 --> 00:07:44.720]  是的 沒錯 我們要努力去建立一種關係
[00:07:44.720 --> 00:07:47.000]  這種關係就是
[00:07:47.000 --> 00:07:49.360]  沒錯 我們看到對方的缺點和軟弱
[00:07:49.360 --> 00:07:52.600]  但是我們會為他禱告
[00:07:52.600 --> 00:07:54.160]  並且建立他
[00:07:54.160 --> 00:07:57.800]  讓他好的一面更加的發揚光大
[00:07:57.800 --> 00:08:01.720]  第二
[00:08:01.720 --> 00:08:05.040]  要警惕當代錯誤的生活方式
[00:08:05.040 --> 00:08:07.360]  十八至十九節這樣說
[00:08:07.360 --> 00:08:09.600]  因為我屢次告訴你們
[00:08:09.840 --> 00:08:12.280]  現實有流淚告訴你們
[00:08:12.280 --> 00:08:17.320]  許多人行事是基督十字架的仇敵
[00:08:17.320 --> 00:08:19.920]  他們的結局就是滅亡
[00:08:19.920 --> 00:08:23.960]  他們的生命是自己的土褔
[00:08:23.960 --> 00:08:27.520]  他們以自己的羞辱為光榮
[00:08:27.520 --> 00:08:30.800]  專以地上的事為煉
[00:08:30.800 --> 00:08:35.440]  基督十字架的仇敵很觸動我
[00:08:36.760 --> 00:08:40.880]  究竟哪些人是基督十字架的仇敵呢
[00:08:40.880 --> 00:08:43.120]  我會不會是其中一個呢
[00:08:43.120 --> 00:08:46.480]  保羅流淚地去警告信徒
[00:08:46.480 --> 00:08:48.400]  要警惕這些人
[00:08:48.400 --> 00:08:51.080]  這些人可能是假教師
[00:08:51.080 --> 00:08:54.200]  或者雖然間聲稱他是信徒
[00:08:54.200 --> 00:08:56.200]  不過他的生活方式
[00:08:56.200 --> 00:08:57.320]  他的行為
[00:08:57.320 --> 00:09:00.920]  卻是和聖經的教導相違背
[00:09:00.920 --> 00:09:04.280]  保羅的警告不是出於論斷
[00:09:04.720 --> 00:09:07.720]  而是出於他對真理的熱愛和熟悉
[00:09:07.720 --> 00:09:09.920]  對信徒的關懷
[00:09:09.920 --> 00:09:11.480]  同樣今天
[00:09:11.480 --> 00:09:13.720]  我們都需要去辨別
[00:09:13.720 --> 00:09:17.680]  哪些是可能誤導我們的信仰教導
[00:09:17.680 --> 00:09:20.280]  和帶來對我們一些不好的影響
[00:09:20.280 --> 00:09:23.160]  其實互聯網的普及
[00:09:23.160 --> 00:09:23.960]  我們會很開心
[00:09:23.960 --> 00:09:25.280]  因為我們能夠接觸
[00:09:25.280 --> 00:09:27.360]  包括全球的資訊
[00:09:27.360 --> 00:09:29.240]  這是一件好的事
[00:09:29.240 --> 00:09:31.400]  不過同時間
[00:09:31.400 --> 00:09:33.560]  我們需要有分辨的能力
[00:09:34.400 --> 00:09:37.600]  我們發現當這一個資訊爆炸之後
[00:09:37.600 --> 00:09:40.440]  看到的就是宗教極端主義
[00:09:40.440 --> 00:09:41.720]  是仍然的蔓延
[00:09:41.720 --> 00:09:44.880]  世俗化和道德相對主義
[00:09:44.880 --> 00:09:46.720]  越來越成為了主流
[00:09:46.720 --> 00:09:50.400]  新紀元運動和各式各樣的靈修方式
[00:09:50.400 --> 00:09:53.040]  混合了基督教的元素
[00:09:53.040 --> 00:09:54.480]  不過
[00:09:54.480 --> 00:09:57.280]  卻否認十字架的救贖
[00:09:57.280 --> 00:10:01.760]  有些宣稱追求繁榮和成功的神學
[00:10:02.440 --> 00:10:05.360]  忽視了十字架的苦難
[00:10:05.360 --> 00:10:08.680]  有些人為了政治或經濟的利益
[00:10:08.680 --> 00:10:11.920]  去扭曲了聖經的教導
[00:10:11.920 --> 00:10:16.400]  保羅流淚地提到當時教會的情況
[00:10:16.400 --> 00:10:20.760]  顯示這個狀況是存在的
[00:10:20.760 --> 00:10:24.600]  並且對信徒對教會是帶來毀滅性的
[00:10:24.600 --> 00:10:28.360]  所以我們都應該要警惕、警醒
[00:10:28.360 --> 00:10:31.600]  不要被這些思潮所迷惑
[00:10:32.720 --> 00:10:36.080]  保羅指出的基督十字架的仇敵有三個特徵
[00:10:36.080 --> 00:10:37.640]  第一個
[00:10:37.640 --> 00:10:41.200]  他們的神明是自己的「土福」
[00:10:41.200 --> 00:10:43.200]  「土福」指的是甚麼
[00:10:43.200 --> 00:10:45.080]  指的是慾望
[00:10:45.080 --> 00:10:48.400]  指的是那些為了滿足自己的慾望
[00:10:48.400 --> 00:10:50.880]  作為他生活的重心的人
[00:10:50.880 --> 00:10:54.560]  無論是食慾、物慾
[00:10:54.560 --> 00:10:56.560]  還是權力慾
[00:10:56.560 --> 00:10:59.680]  如果換成我們現代的語言
[00:10:59.680 --> 00:11:02.160]  可能就是極度的消費主義
[00:11:02.600 --> 00:11:05.360]  還是自我忠心主義呢
[00:11:05.360 --> 00:11:09.120]  我們應該思考反省一下自己
[00:11:09.120 --> 00:11:13.320]  我們的生活以甚麼為我們的忠心
[00:11:13.320 --> 00:11:17.960]  整天都在想如何滿足自己的慾望
[00:11:17.960 --> 00:11:20.120]  還是我們會去想
[00:11:20.120 --> 00:11:25.160]  究竟上帝在我身上的心意是怎樣呢
[00:11:25.160 --> 00:11:28.480]  究竟上帝想要我的人生怎麼走
[00:11:28.480 --> 00:11:31.160]  來配合祂的計劃呢
[00:11:32.800 --> 00:11:35.000]  我們會不會在不知不覺之間
[00:11:35.000 --> 00:11:38.000]  成為了消費的奴隸呢
[00:11:38.000 --> 00:11:41.960]  我們會不會在不知不覺之間
[00:11:41.960 --> 00:11:45.800]  不斷地去追求升級的物質生活享受呢
[00:11:45.800 --> 00:11:48.680]  第二
[00:11:48.680 --> 00:11:52.680]  他們以自己的羞辱為光榮
[00:11:52.680 --> 00:11:57.040]  指的是他們顛倒了榮辱的標準
[00:11:57.040 --> 00:12:00.440]  將應該是很羞恥的事
[00:12:00.440 --> 00:12:02.240]  拿來去炫耀
[00:12:03.440 --> 00:12:05.480]  前一陣子有一位五索
[00:12:05.480 --> 00:12:07.720]  如果你聽過他的言論
[00:12:07.720 --> 00:12:09.600]  你就知道我在說甚麼
[00:12:09.600 --> 00:12:14.600]  網絡上的資訊娛樂所提的
[00:12:14.600 --> 00:12:16.840]  網絡上提供給我們的娛樂
[00:12:16.840 --> 00:12:20.960]  不斷地挑戰著傳統道德的底線
[00:12:20.960 --> 00:12:24.120]  不是將這個價值觀去顛倒
[00:12:24.120 --> 00:12:27.520]  就是將道德的界線去模糊
[00:12:27.520 --> 00:12:31.000]  有些人原本被視為很醜
[00:12:31.000 --> 00:12:33.480]  很羞恥的行為
[00:12:33.480 --> 00:12:35.920]  被包裝成為很自由
[00:12:35.920 --> 00:12:37.960]  很進步的象徵
[00:12:37.960 --> 00:12:41.680]  炫耀奢侈和自我沉醉
[00:12:41.680 --> 00:12:44.040]  會得到很多的讚好
[00:12:44.040 --> 00:12:46.280]  作為信徒
[00:12:46.280 --> 00:12:50.320]  我們要堅守的是聖經的標準
[00:12:50.320 --> 00:12:52.520]  和聖經的價值觀
[00:12:52.520 --> 00:12:56.240]  我們要守住婚姻的關係
[00:12:56.240 --> 00:12:59.960]  要守住這個界線
[00:12:59.960 --> 00:13:02.440]  不要讓它模糊或是超越
[00:13:02.440 --> 00:13:05.480]  我們要守住聖信的界線
[00:13:05.480 --> 00:13:07.920]  我們要守住耶穌基督
[00:13:07.920 --> 00:13:11.520]  對我們的吩咐和教導的界線
[00:13:11.520 --> 00:13:14.640]  第三
[00:13:14.640 --> 00:13:17.640]  專以地上的事為念
[00:13:17.640 --> 00:13:20.800]  這些人的思想和追求
[00:13:20.800 --> 00:13:24.360]  他們的視野只是局限在今生
[00:13:24.360 --> 00:13:26.840]  和物質的層面
[00:13:27.840 --> 00:13:30.680]  他們追求的是即時的獲利
[00:13:30.680 --> 00:13:34.360]  因為突然政治的緊張
[00:13:34.360 --> 00:13:35.720]  經濟很不確定
[00:13:35.720 --> 00:13:40.760]  所以很多人都會陷入這個短視思維當中
[00:13:40.760 --> 00:13:45.560]  例如瘋狂去找一些投資的機會
[00:13:45.560 --> 00:13:47.160]  去對抗通脹
[00:13:47.160 --> 00:13:50.320]  又或者過度關注政治的動盪
[00:13:50.320 --> 00:13:53.400]  而忽視了我們靈命的成長
[00:13:53.400 --> 00:13:55.880]  將我們的安全感
[00:13:55.880 --> 00:13:59.080]  完全地寄託在物質的保障上
[00:13:59.080 --> 00:14:04.600]  我們是否時時被這些地上的事所佔據我們的心
[00:14:04.600 --> 00:14:07.760]  以致我們忘記了永恆的價值呢
[00:14:07.760 --> 00:14:12.920]  前幾天我有機會去看一個節目
[00:14:12.920 --> 00:14:15.320]  訪問邱誠銅教授
[00:14:15.320 --> 00:14:19.680]  他是數學的一個專家
[00:14:19.680 --> 00:14:24.880]  他提到為何香港不能夠栽培
[00:14:26.200 --> 00:14:28.840]  數學的人才呢
[00:14:28.840 --> 00:14:34.680]  他說因為我們只是希望在短時間內
[00:14:34.680 --> 00:14:36.720]  來賺最多的錢
[00:14:36.720 --> 00:14:39.440]  就好像最近也有人說
[00:14:39.440 --> 00:14:43.000]  在大學裡面去問一些不同的學系
[00:14:43.000 --> 00:14:47.560]  你究竟這個學系對香港的GDP
[00:14:47.560 --> 00:14:50.760]  帶來有多少的增值呢
[00:14:50.760 --> 00:14:54.240]  是的 我們就是這麼短視
[00:14:54.920 --> 00:14:57.240]  只是用錢去衡量一件事
[00:14:57.240 --> 00:14:58.520]  是否有價值
[00:14:58.520 --> 00:15:04.080]  難怪我們的憂慮每天都不斷增加
[00:15:04.080 --> 00:15:08.280]  我們要將我們的人生目標
[00:15:08.280 --> 00:15:10.840]  去超越只是在今生
[00:15:10.840 --> 00:15:12.960]  保羅直言這麼說
[00:15:12.960 --> 00:15:15.440]  這種生活的方式結局是沉淪的
[00:15:15.440 --> 00:15:18.520]  其實無論時代如何變遷
[00:15:18.520 --> 00:15:20.040]  保羅寫這封書信的時候
[00:15:20.040 --> 00:15:21.960]  已經是二千多年前的事
[00:15:24.320 --> 00:15:26.240]  世界好像不同了
[00:15:26.240 --> 00:15:30.400]  不過我們生命的終極問題始終都不變
[00:15:30.400 --> 00:15:33.160]  我們需要思考的是
[00:15:33.160 --> 00:15:35.440]  我們生活的方式
[00:15:35.440 --> 00:15:38.360]  將我們帶到哪個方向
[00:15:38.360 --> 00:15:41.000]  是更加像上帝
[00:15:41.000 --> 00:15:43.520]  是更加接近上帝
[00:15:43.520 --> 00:15:46.080]  是走向永生的路
[00:15:46.080 --> 00:15:47.800]  這個閘門
[00:15:47.800 --> 00:15:52.240]  還是走向闊大的沉淪的門呢
[00:15:54.160 --> 00:15:54.680]  第三
[00:15:54.680 --> 00:15:58.200]  我們要活出天國子民的身份
[00:15:58.200 --> 00:16:00.440]  在二十字下一節這麼說
[00:16:00.440 --> 00:16:02.240]  我們卻是天上的國民
[00:16:02.240 --> 00:16:05.120]  並且等候救主就是主耶穌基督
[00:16:05.120 --> 00:16:06.480]  從天上降臨
[00:16:06.480 --> 00:16:10.240]  祂要按著那個洗萬有
[00:16:10.240 --> 00:16:11.720]  歸服自己的大能
[00:16:11.720 --> 00:16:14.640]  將我們這個卑賤的身體改變形象
[00:16:14.640 --> 00:16:18.720]  跟祂自己榮耀的身體相似
[00:16:18.720 --> 00:16:20.840]  保羅強調
[00:16:20.840 --> 00:16:23.640]  我們卻是天上的國民
[00:16:24.720 --> 00:16:26.400]  這個跟前面所說的
[00:16:26.400 --> 00:16:28.480]  以地上的事為念的人
[00:16:28.480 --> 00:16:30.440]  形成很鮮明的對比
[00:16:30.440 --> 00:16:32.240]  在保羅的年代
[00:16:32.240 --> 00:16:38.320]  人已擁有我是羅馬公民的身份為榮
[00:16:38.320 --> 00:16:42.000]  保羅用這個概念去提醒信徒
[00:16:42.000 --> 00:16:45.560]  他們擁有一個更加尊貴的身份
[00:16:45.560 --> 00:16:48.800]  他們是天國的公民
[00:16:48.800 --> 00:16:50.520]  這個意味著
[00:16:50.520 --> 00:16:52.240]  雖然我們現在生活在地上
[00:16:52.920 --> 00:16:57.000]  不過我們需要效忠的對象
[00:16:57.000 --> 00:16:58.880]  跟我們的身份認同
[00:16:58.880 --> 00:17:01.120]  首先應該是屬於天國
[00:17:01.120 --> 00:17:04.080]  比利前書二章十一節這麼說
[00:17:04.080 --> 00:17:06.760]  他說我們只不過是客旅
[00:17:06.760 --> 00:17:08.320]  我們只不過是寄居
[00:17:08.320 --> 00:17:11.680]  因為這個世界不是我們真正的家
[00:17:11.680 --> 00:17:16.640]  我們是活在地上的天國公民
[00:17:16.640 --> 00:17:20.760]  正如我剛才所說
[00:17:21.720 --> 00:17:25.200]  國際的形勢會比以往更加緊張
[00:17:25.200 --> 00:17:29.600]  中美之間的競爭只會不斷的加劇
[00:17:29.600 --> 00:17:33.720]  全球各地的衝突會恃起比樂
[00:17:33.720 --> 00:17:37.640]  國家之間的對立和民族主義的情緒
[00:17:37.640 --> 00:17:38.720]  會不斷的高漲
[00:17:38.720 --> 00:17:41.960]  作為天國公民
[00:17:41.960 --> 00:17:44.440]  我們首先要效忠的
[00:17:44.440 --> 00:17:48.280]  不是對任何的國家或者政治實體
[00:17:49.480 --> 00:17:53.200]  而是對上帝以及上帝的國度
[00:17:53.200 --> 00:17:57.240]  我不是說我們不需要去外國
[00:17:57.240 --> 00:18:02.160]  我不是說我們不需要履行地上公民的責任
[00:18:02.160 --> 00:18:03.320]  不是這麼說
[00:18:03.320 --> 00:18:07.200]  而是我們的視野要超越
[00:18:07.200 --> 00:18:10.800]  地上的政治邊界
[00:18:10.800 --> 00:18:14.040]  我們需要平衡對國家的責任
[00:18:14.040 --> 00:18:17.400]  以及對天國的忠誠
[00:18:19.800 --> 00:18:21.560]  另一方面世界的不確定性
[00:18:21.560 --> 00:18:23.880]  讓人心裡充滿了焦慮
[00:18:23.880 --> 00:18:25.960]  我們看到氣候變化
[00:18:25.960 --> 00:18:29.280]  導致極端天氣只會越來越多
[00:18:29.280 --> 00:18:32.400]  AI快速的發展
[00:18:32.400 --> 00:18:35.320]  為我們帶來很多的方便
[00:18:35.320 --> 00:18:39.840]  同時間也帶來給我們很多的擔憂
[00:18:39.840 --> 00:18:43.080]  經濟結構性的問題
[00:18:44.080 --> 00:18:50.640]  將會導致全球不平等這個狀態會加劇
[00:18:50.640 --> 00:18:53.840]  在今天的背景之下
[00:18:53.840 --> 00:18:55.920]  基督再回來的盼望
[00:18:55.920 --> 00:18:57.560]  不是消極的逃避
[00:18:57.560 --> 00:19:01.520]  而是我們有勇氣的來源
[00:19:01.520 --> 00:19:04.320]  我們知道歷史會有終結
[00:19:04.320 --> 00:19:07.400]  知道當前的混亂不是終局
[00:19:07.400 --> 00:19:12.920]  知道最終的審判和公義一定會實現
[00:19:14.080 --> 00:19:17.040]  這個盼望會讓我們能夠在焦慮的年代裡
[00:19:17.040 --> 00:19:18.400]  我們保持平安
[00:19:18.400 --> 00:19:20.640]  在悲觀的環境裡
[00:19:20.640 --> 00:19:22.560]  我們仍然有盼望
[00:19:22.560 --> 00:19:25.040]  更加會帶來的是
[00:19:25.040 --> 00:19:27.040]  當我們在苦難裡我們會有安慰
[00:19:27.040 --> 00:19:30.360]  在誘惑之中我們有抗拒的力量
[00:19:30.360 --> 00:19:34.280]  在復仕當中我們會有動力
[00:19:34.280 --> 00:19:37.640]  保羅提到當基督再來的時候
[00:19:37.640 --> 00:19:41.600]  他將我們這個卑賤的身體會改變形象
[00:19:42.560 --> 00:19:45.520]  跟他自己榮耀的身體相似
[00:19:45.520 --> 00:19:49.320]  這是我們盼望的一部份
[00:19:49.320 --> 00:19:52.040]  我們的身體會完全得熟
[00:19:52.040 --> 00:19:55.720]  這個盼望對於那些面臨身體的限制
[00:19:55.720 --> 00:20:00.280]  面臨疾病和痛苦煎熬的信徒來說
[00:20:00.280 --> 00:20:01.560]  是特別寶貴
[00:20:01.560 --> 00:20:06.680]  無論我們現在正在經歷什麼狀況
[00:20:06.680 --> 00:20:10.440]  正在經歷身體給我們什麼挑戰
[00:20:11.400 --> 00:20:13.680]  我們知道這不是我們最終的結果
[00:20:13.680 --> 00:20:16.320]  第四
[00:20:16.320 --> 00:20:19.800]  在動盪之中要靠著上帝站立得穩
[00:20:19.800 --> 00:20:22.800]  我親愛所想念的弟兄
[00:20:22.800 --> 00:20:25.520]  你們就是我的喜樂我的冠冕
[00:20:25.520 --> 00:20:26.600]  我親愛的
[00:20:26.600 --> 00:20:29.360]  你們應當靠著站立得穩
[00:20:29.360 --> 00:20:34.480]  保羅和菲律賓信徒有著深厚的關係
[00:20:34.480 --> 00:20:36.000]  深厚的感情
[00:20:36.000 --> 00:20:39.720]  我們知道保羅不輕易接受人的愧疼
[00:20:40.720 --> 00:20:44.720]  他情願是自己用雙手來供應自己的需要
[00:20:44.720 --> 00:20:51.040]  唯獨是他只是接受菲律賓信徒的愧疼
[00:20:51.040 --> 00:20:55.920]  這個深厚的感情正在提醒我們
[00:20:55.920 --> 00:20:59.240]  我們要在基督裡面去建立相愛的關係
