
[00:00:00.000 --> 00:00:05.260]  我們今天在講道的訊息裏
[00:04:27.500 --> 00:04:30.060]  所以你會看到有很多人
[00:04:30.060 --> 00:04:32.220]  不同的對於生命有甚麼目的
[00:04:32.220 --> 00:04:33.180]  有不同的看法
[00:04:33.180 --> 00:04:35.500]  這八個稍微可以綜合了
[00:04:35.500 --> 00:04:36.980]  不同一些人生的體會
[00:04:36.980 --> 00:04:39.740]  或者不同的人對於人生的目的
[00:04:39.740 --> 00:04:41.300]  有些甚麼看法
[00:04:41.300 --> 00:04:43.700]  當然相信有一些人是有信仰的
[00:04:43.700 --> 00:04:45.460]  剛才我們可以很明顯看到
[00:04:45.460 --> 00:04:47.260]  有些人是沒有信仰的
[00:04:47.260 --> 00:04:50.580]  有些人是很積極面對他們的人生
[00:04:50.580 --> 00:04:52.940]  來過每一天的日子
[00:04:52.940 --> 00:04:55.900]  但亦有些人是很消極
[00:04:55.900 --> 00:04:57.220]  很無奈
[00:04:57.220 --> 00:05:00.300]  甚至覺得很痛苦
[00:05:00.300 --> 00:05:02.780]  所以其實綜合來說
[00:05:02.780 --> 00:05:05.340]  很多人對於人生是很模糊的
[00:05:05.340 --> 00:05:06.660]  除了很清晰
[00:05:06.660 --> 00:05:12.940]  好像剛才有一些對於聖經給我們的提示和指引
[00:05:12.940 --> 00:05:16.380]  基本上很多人對於一個生命的目的
[00:05:16.380 --> 00:05:21.100]  其實都有很多模糊的焦點
[00:05:21.100 --> 00:05:23.980]  究竟甚麼是能夠有清楚的人生目的呢
[00:05:23.980 --> 00:05:25.100]  是非常重要
[00:05:25.100 --> 00:05:28.340]  以致我們能夠可以向著這些標竿
[00:05:28.340 --> 00:05:32.380]  或者這些目標一同邁進
[00:05:32.380 --> 00:05:34.420]  今天跟大家思想這個題目
[00:05:34.420 --> 00:05:36.020]  專一向神的人生
[00:05:36.020 --> 00:05:38.780]  原來我們人生有一個很清楚
[00:05:38.780 --> 00:05:40.420]  以及很準確
[00:05:40.420 --> 00:05:42.660]  以及一定沒有錯的一個焦點
[00:05:42.660 --> 00:05:44.700]  來帶動我們的人生
[00:05:44.700 --> 00:05:46.300]  來過我們的生活
[00:05:46.300 --> 00:05:50.380]  這是神給我們一個很重要的方向
[00:05:50.380 --> 00:05:51.340]  一年開始
[00:05:51.340 --> 00:05:54.100]  今年我們會面對有不同的事
[00:05:54.100 --> 00:05:57.220]  我們預料到有很多的
[00:05:57.220 --> 00:06:01.380]  好像去年給我們看見有很多不同的挑戰
[00:06:01.380 --> 00:06:02.940]  今年仍然會存在
[00:06:02.940 --> 00:06:04.260]  甚至一些很新的事
[00:06:04.260 --> 00:06:06.700]  當我們甚至可能會遲些
[00:06:06.700 --> 00:06:09.300]  或者回到社會
[00:06:09.300 --> 00:06:12.340]  市面上會重新開放等等
[00:06:12.340 --> 00:06:14.460]  可能有很多在變動
[00:06:14.460 --> 00:06:18.700]  我們人生是在面對很多未知之數
[00:06:18.700 --> 00:06:21.260]  今年究竟我們人生的目標
[00:06:21.260 --> 00:06:25.860]  如何繼續去完成我們應該有的使命呢
[00:06:25.860 --> 00:06:28.380]  或者我們應該有的方向呢
[00:06:28.380 --> 00:06:30.180]  今天我們來看看這個題目
[00:06:30.180 --> 00:06:31.780]  專一向神的人生
[00:06:31.780 --> 00:06:33.060]  為甚麼叫專一呢
[00:06:33.060 --> 00:06:35.460]  因為今天我跟大家看這三段經文
[00:06:35.460 --> 00:06:38.580]  都是講到這三個不同的人
[00:06:38.580 --> 00:06:40.300]  他們都講了一句說話
[00:06:40.300 --> 00:06:44.940]  就是說我們的人生有一個很重要的事
[00:06:44.940 --> 00:06:47.540]  似乎他們找到一件很重要的事
[00:06:47.540 --> 00:06:50.580]  來啟發他們
[00:06:50.580 --> 00:06:55.980]  以致他們能夠專一地走他們人生的道路
[00:06:55.980 --> 00:06:59.020]  第一個我們今天要看的就是瑪利亞
[00:06:59.020 --> 00:07:02.060]  這是新約的瑪利亞
[00:07:02.060 --> 00:07:05.180]  是誰呢?不是耶穌的媽媽
[00:07:05.180 --> 00:07:08.780]  而是瑪大的妹妹
[00:07:08.780 --> 00:07:13.060]  或拉薩路的姐姐的瑪利亞
[00:07:13.060 --> 00:07:16.620]  在《路加福音》第十章這樣記載
[00:07:16.620 --> 00:07:19.900]  「耶穌回答說:瑪大!瑪大!
[00:07:19.900 --> 00:07:23.860]  你為許多的事思慮煩擾
[00:07:23.860 --> 00:07:27.340]  但是不可少的只有一件」
[00:07:27.340 --> 00:07:29.420]  我們看見已經是很專一的
[00:07:29.420 --> 00:07:31.100]  「只有一件」是甚麼呢?
[00:07:31.100 --> 00:07:34.940]  「就是瑪利亞已經選上那上好的福分
[00:07:34.940 --> 00:07:37.500]  是不能奪去的」
[00:07:37.500 --> 00:07:41.020]  這段經文我相信很多弟兄姊妹都很熟悉
[00:07:41.020 --> 00:07:44.980]  所以我就不多解釋和不讀很多經文了
[00:07:44.980 --> 00:07:48.460]  只讀這兩節就已經可以點出重點了
[00:07:48.460 --> 00:07:54.820]  這裡是耶穌去將瑪大和瑪利亞有一個比較
[00:07:54.820 --> 00:07:55.980]  「瑪大!瑪大!」
[00:07:55.980 --> 00:07:59.580]  耶穌說為甚麼你為許多事思慮煩擾
[00:07:59.580 --> 00:08:02.980]  留意這個「許多事」即是很多事
[00:08:02.980 --> 00:08:05.060]  有很多事
[00:08:05.060 --> 00:08:06.620]  很多事本來就很好
[00:08:06.620 --> 00:08:10.100]  但是很多事思慮煩擾就不太好了
[00:08:10.100 --> 00:08:12.460]  但相反,瑪利亞是甚麼呢?
[00:08:12.460 --> 00:08:15.300]  耶穌說瑪利亞只有一件
[00:08:15.300 --> 00:08:19.460]  與瑪大有許多事剛剛有一個對比
[00:08:19.460 --> 00:08:21.300]  它只有一件,這個很專一
[00:08:21.300 --> 00:08:22.300]  專一是甚麼呢?
[00:08:22.300 --> 00:08:26.540]  「瑪利亞已經選上那上好的福分」
[00:08:26.540 --> 00:08:29.500]  我們了解這段經文就知道了,很熟悉的
[00:08:29.500 --> 00:08:32.980]  瑪利亞是很專心來到主的面前
[00:08:32.980 --> 00:08:37.580]  在主的腳前聆聽神的話語
[00:08:37.580 --> 00:08:43.300]  不斷在她內心思想、反省、領受、咀嚼
[00:08:43.300 --> 00:08:49.700]  然後把握著神話語給她的指引
[00:08:49.700 --> 00:08:53.340]  今天我們也看見主耶穌稱讚瑪利亞
[00:08:53.340 --> 00:08:56.980]  表示這是一個很重要的方向
[00:08:56.980 --> 00:08:57.940]  瑪利亞是怎樣呢?
[00:08:57.940 --> 00:09:00.540]  瑪利亞就是留心去聆聽神
[00:09:00.540 --> 00:09:02.740]  這是她的專一
[00:09:02.740 --> 00:09:04.460]  所以從這裏開始
[00:09:04.460 --> 00:09:07.540]  究竟甚麼方向是我們人生的方向
[00:09:07.540 --> 00:09:09.980]  甚麼目的是我們人生的目的
[00:09:09.980 --> 00:09:12.340]  有甚麼目標我們要走
[00:09:12.340 --> 00:09:15.980]  自己亂衝亂撞是不行的
[00:09:15.980 --> 00:09:21.180]  我們很需要第一,先去聆聽神的話
[00:09:21.180 --> 00:09:22.820]  所以求神幫助我們
[00:09:22.820 --> 00:09:25.340]  時常都有這個操練
[00:09:25.340 --> 00:09:27.220]  就是我們要決定甚麼
[00:09:27.220 --> 00:09:29.100]  準備要做甚麼之前
[00:09:29.100 --> 00:09:33.460]  我們來到神面前去留心聆聽神的話
[00:09:33.460 --> 00:09:38.820]  瑪利亞就是這樣坐在耶穌的腳前聆聽
[00:09:38.820 --> 00:09:42.660]  在心裏面去領受思想
[00:09:42.660 --> 00:09:46.700]  然後看看究竟怎樣去決定一件事
[00:09:46.700 --> 00:09:47.900]  走她人生的道路
[00:09:47.900 --> 00:09:51.060]  以及應該有的每一天的生活
[00:09:51.060 --> 00:09:53.140]  瑪大卻是有很多事情
[00:09:53.140 --> 00:09:54.780]  不過很忙亂
[00:09:54.780 --> 00:09:58.980]  這正是缺乏焦點的一種情況
[00:09:58.980 --> 00:10:02.540]  其實我們人生也有很多事情要處理
[00:10:02.540 --> 00:10:05.380]  但是有沒有一個焦點呢
[00:10:05.380 --> 00:10:09.340]  究竟這些一切有沒有一個焦點
[00:10:09.340 --> 00:10:13.340]  雖然很忙碌,但不至於很亂
[00:10:13.340 --> 00:10:15.340]  如果有焦點、有目的
[00:10:15.340 --> 00:10:17.060]  雖然很多事情可以匯聚在一起
[00:10:17.060 --> 00:10:19.820]  有一幅很漂亮的織繡
[00:10:19.820 --> 00:10:23.500]  有很多不同的顏色可以畫出很漂亮的畫
[00:10:23.500 --> 00:10:25.220]  但如果很亂的話
[00:10:25.220 --> 00:10:28.740]  就不可以達到這個目的
[00:10:28.740 --> 00:10:29.940]  但是感謝神
[00:10:29.940 --> 00:10:34.060]  神的話語在我們內心裏面成為我們的指引
[00:10:34.060 --> 00:10:35.220]  帶給我們力量
[00:10:35.220 --> 00:10:38.820]  現在很重要的就是成為我們人生的焦點
[00:10:38.820 --> 00:10:42.300]  所以耶穌說這是一個上好的福分
[00:10:42.300 --> 00:10:45.460]  求神幫助我們把握得住
[00:10:45.460 --> 00:10:49.660]  瑪利亞她很明白主的心意
[00:10:49.660 --> 00:10:54.500]  上星期我們講過一個人能夠合神的心意
[00:10:54.500 --> 00:10:57.900]  能夠了解神的心是多麼重要呢
[00:10:57.900 --> 00:10:59.460]  如何能夠了解神的心呢?
[00:10:59.460 --> 00:11:04.780]  我們看見瑪利亞很專心去聆聽上帝的話語
[00:11:04.780 --> 00:11:08.980]  以至她能夠反覆思想明白神的心
[00:11:08.980 --> 00:11:11.420]  那些門徒跟著耶穌
[00:11:11.420 --> 00:11:12.940]  有很多很多門徒
[00:11:12.940 --> 00:11:14.260]  就算是司徒靈
[00:11:14.260 --> 00:11:15.740]  神簡宣的司徒十二個
[00:11:15.740 --> 00:11:18.700]  都不是完全明白耶穌的心
[00:11:18.700 --> 00:11:21.300]  但是瑪利亞卻是很明白主的心
[00:11:21.300 --> 00:11:23.900]  所以我們知道她做了一件事
[00:11:23.900 --> 00:11:31.300]  就是把一個真拿達香膏獻給主
[00:11:31.300 --> 00:11:32.940]  打破玉瓶
[00:11:32.940 --> 00:11:39.460]  然後為耶穌預備拆他的身體
[00:11:39.460 --> 00:11:42.660]  耶穌說祂是為我安葬來預備
[00:11:42.660 --> 00:11:44.660]  那個門徒不知道在做甚麼
[00:11:44.660 --> 00:11:46.540]  還在取笑他
[00:11:46.540 --> 00:11:48.900]  甚至是奚落他
[00:11:48.900 --> 00:11:50.980]  你做這種事幹甚麼
[00:11:50.980 --> 00:11:52.140]  但耶穌卻不是
[00:11:52.140 --> 00:11:55.660]  耶穌知道瑪利亞明白祂
[00:11:55.660 --> 00:11:58.020]  明白祂將要受死
[00:11:58.020 --> 00:12:03.700]  所以祂用祂最珍貴的香膏為主預備
[00:12:03.700 --> 00:12:07.740]  耶穌說祂作的是一件美事
[00:12:07.740 --> 00:12:08.500]  其他門徒說
[00:12:08.500 --> 00:12:10.940]  傻的 用錢來周濟窮人
[00:12:10.940 --> 00:12:13.980]  為甚麼這麼枉費
[00:12:13.980 --> 00:12:16.980]  他們不明白主的心
[00:12:16.980 --> 00:12:19.140]  但瑪利亞卻明白
[00:12:19.140 --> 00:12:22.020]  你看到不同的地方
[00:12:22.020 --> 00:12:23.580]  就算你跟著耶穌也好
[00:12:23.580 --> 00:12:25.500]  你未必明白祂的心意
[00:12:25.500 --> 00:12:27.660]  但瑪利亞能夠明白的是甚麼
[00:12:27.660 --> 00:12:30.580]  因為她很留心聽主的話
[00:12:30.580 --> 00:12:33.540]  當耶穌在這裡說了很多次
[00:12:33.540 --> 00:12:35.820]  說祂快要上十字架等等
[00:12:35.820 --> 00:12:38.100]  門徒都不能夠領會
[00:12:38.100 --> 00:12:39.900]  而且聽一篇道
[00:12:39.900 --> 00:12:41.220]  有些人領會多一點
[00:12:41.220 --> 00:12:43.900]  有些人聽過就算了
[00:12:43.900 --> 00:12:47.620]  但瑪利亞卻留心聽主的話
[00:12:47.620 --> 00:12:50.220]  所以她就明白到主的心意
[00:12:50.220 --> 00:12:52.100]  摸得到主的心
[00:12:52.100 --> 00:12:55.340]  哎呀 真的不同
[00:12:55.340 --> 00:12:57.500]  所以我們看見主耶穌
[00:12:57.500 --> 00:12:59.580]  祂自己的榜樣就是這樣
[00:12:59.580 --> 00:13:01.580]  祂在出來的時候
[00:13:01.580 --> 00:13:03.980]  祂經過人生長大的過程
[00:13:03.980 --> 00:13:06.460]  成為肉身 跟我們一樣
[00:13:06.460 --> 00:13:08.100]  但耶穌開始的時候
[00:13:08.100 --> 00:13:09.300]  祂很小
[00:13:09.300 --> 00:13:11.100]  十二歲的時候上聖殿
[00:13:11.100 --> 00:13:14.460]  每個人都隨便聽聽就算了
[00:13:14.460 --> 00:13:16.780]  敬拜好像是一個儀式
[00:13:16.780 --> 00:13:17.780]  但耶穌卻不是
[00:13:17.780 --> 00:13:19.340]  耶穌很留心聽
[00:13:19.340 --> 00:13:21.460]  而且不斷問律法師
[00:13:21.460 --> 00:13:23.460]  在眾多人都沒有興趣的時候
[00:13:23.460 --> 00:13:24.660]  耶穌留下來
[00:13:24.660 --> 00:13:26.940]  然後去發問題
[00:13:26.940 --> 00:13:28.700]  然後祂說了一句說話很重要的
[00:13:28.700 --> 00:13:31.180]  就是當祂的父母找祂的時候
[00:13:31.180 --> 00:13:32.540]  祂說「你豈不知
[00:13:32.540 --> 00:13:37.300]  我當以我的父的事為念」
[00:13:37.300 --> 00:13:39.220]  以致祂日後長大的時候
[00:13:39.220 --> 00:13:40.820]  耶穌在祂的人生中說
[00:13:40.820 --> 00:13:45.060]  「我的人生就是為要遵行父的旨意」
[00:13:45.060 --> 00:13:48.180]  所以你看見主耶穌給我們一個很好的榜樣
[00:13:48.180 --> 00:13:49.460]  祂開始傳道的時候
[00:13:49.460 --> 00:13:51.540]  或者開始面對人生的時候
[00:13:51.540 --> 00:13:55.580]  祂很留心去聽神的話
[00:13:55.580 --> 00:13:56.940]  其實今天基督教
[00:13:56.940 --> 00:13:58.940]  或者基督徒的信仰
[00:13:58.940 --> 00:14:01.020]  我們不只是要做些甚麼
[00:14:01.020 --> 00:14:03.500]  或者是參加了甚麼聚會
[00:14:03.500 --> 00:14:04.660]  當然這些是重要的
[00:14:04.660 --> 00:14:05.820]  參與侍奉
[00:14:05.820 --> 00:14:07.420]  為主要來做一些事
[00:14:07.420 --> 00:14:09.860]  我們一起來聚會很重要
[00:14:09.860 --> 00:14:15.020]  但這不是代替了我們跟神的關係
[00:14:15.020 --> 00:14:21.980]  我們透過服侍、敬拜、參與聚會、學習
[00:14:21.980 --> 00:14:27.380]  我們為了要跟神更了解祂的心意
[00:14:27.380 --> 00:14:29.620]  建立一個更好的關係
[00:14:29.620 --> 00:14:31.860]  所以英文來說
[00:14:31.860 --> 00:14:34.300]  Rules, Rituals
[00:14:34.300 --> 00:14:39.340]  即是教規或者禮儀不能夠代替
[00:14:39.340 --> 00:14:41.980]  Relationships with God
[00:14:41.980 --> 00:14:46.060]  Rules start with R, Rituals start with R
[00:14:46.060 --> 00:14:48.220]  Cannot replace
[00:14:48.220 --> 00:14:53.140]  Relationships with God start with R
[00:14:53.140 --> 00:14:54.820]  甚麼是我們人生的焦點呢?
[00:14:54.820 --> 00:14:59.580]  如果我們把耶穌放在我們所有的宗教活動
[00:14:59.580 --> 00:15:02.220]  生活、工作、其他一切
[00:15:02.220 --> 00:15:03.820]  是我們人生的焦點
[00:15:03.820 --> 00:15:07.900]  這樣我們的確就會有一個有焦點的人生
[00:15:07.900 --> 00:15:14.500]  一個專一向神的人生幫助我們那個豐盛有福的人生
[00:15:14.500 --> 00:15:16.940]  我們究竟服侍甚麼呢?做甚麼呢?
[00:15:16.940 --> 00:15:19.540]  我們服侍的對象、做的對象是甚麼呢?
[00:15:19.540 --> 00:15:23.500]  如果我們把主耶穌放在服侍的對象
[00:15:23.500 --> 00:15:28.060]  透過服侍人或者透過我們的侍奉
[00:15:28.060 --> 00:15:30.060]  我們就要服侍主耶穌
[00:15:30.060 --> 00:15:31.180]  得祂的喜悅
[00:15:31.180 --> 00:15:34.580]  這個焦點就很清楚了
[00:15:34.580 --> 00:15:40.260]  所以我們看見在瑪利亞的人生當中
[00:15:40.260 --> 00:15:42.980]  他說這件事是很重要的
[00:15:42.980 --> 00:15:49.020]  就是耶穌說祂已經選上最好的福分
[00:15:49.020 --> 00:15:55.060]  已故的建築神學院院長張慕凱牧師
[00:15:55.060 --> 00:15:56.580]  他是我老師
[00:15:56.580 --> 00:15:58.900]  他曾經說過
[00:15:58.900 --> 00:16:06.260]  他說如何操練時常跟隨主、與神同行呢?
[00:16:06.260 --> 00:16:11.700]  他說很重要的是操練時常確認神的同在
[00:16:11.700 --> 00:16:12.980]  確認神的同在
[00:16:12.980 --> 00:16:14.020]  即是神與你同在
[00:16:14.020 --> 00:16:17.220]  不過你知不知道有沒有這個醒覺
[00:16:17.220 --> 00:16:20.300]  他說如何去確認神的同在呢?
[00:16:20.300 --> 00:16:22.660]  起碼有三件事我們可以去操練
[00:16:22.660 --> 00:16:25.580]  第一就是時常去想念神
[00:16:25.580 --> 00:16:26.900]  去想到神
[00:16:26.900 --> 00:16:29.220]  即是做很多事的時候去想想
[00:16:29.220 --> 00:16:31.700]  究竟神喜歡甚麼呢?
[00:16:31.700 --> 00:16:34.100]  在我們日常生活當中
[00:16:34.100 --> 00:16:36.860]  我們靈修讀經就是親近主
[00:16:36.860 --> 00:16:42.300]  然後幫助我們在很多事裏面去想起神
[00:16:42.300 --> 00:16:45.420]  所以靈修不只是為了靈修的一段時刻
[00:16:45.420 --> 00:16:49.620]  而是靈修去幫助我們與神連結得多
[00:16:49.620 --> 00:16:51.820]  以致靈修員過我們生活的時候
[00:16:51.820 --> 00:16:55.020]  我們想起究竟神要我們甚麼呢?
[00:16:55.020 --> 00:16:58.340]  這種是一種培養與神的關係
[00:16:58.340 --> 00:17:01.100]  甚麼是合神的心意呢?
[00:17:01.100 --> 00:17:03.860]  第二他說時常確認神的同在
[00:17:03.860 --> 00:17:06.620]  就是去經常傳感恩的心
[00:17:06.620 --> 00:17:08.340]  即是去數算一下神的恩典
[00:17:08.340 --> 00:17:09.900]  這個亦是很積極的
[00:17:09.900 --> 00:17:14.020]  因為神的同在是一位施恩的神幫助我們
[00:17:14.020 --> 00:17:17.460]  讓我們在一些不同的事上去想起神的恩典
[00:17:17.460 --> 00:17:19.380]  雖然有時可能是一些麻煩的事
[00:17:19.380 --> 00:17:20.980]  有些逆境的事
[00:17:20.980 --> 00:17:22.940]  有些令我們灰心的事
[00:17:22.940 --> 00:17:30.260]  但是我們都不要忘記去想想有甚麼是神給我們的恩典
[00:17:30.260 --> 00:17:34.820]  想一想可能有些不好的事都成為恩典
[00:17:34.820 --> 00:17:39.340]  前兩個星期我們在WhatsApp群組裏
[00:17:39.340 --> 00:17:44.940]  我們Peter江執事發了一個
[00:17:44.940 --> 00:17:46.740]  為麥希珍牧師祈禱
[00:17:46.740 --> 00:17:49.540]  上個星期三我們祈禱會都為了祈禱
[00:17:49.540 --> 00:17:54.580]  因為她重病 現在在老人院香港
[00:17:54.580 --> 00:17:58.300]  施母寫了一些東西關乎麥牧師
[00:17:58.300 --> 00:18:01.260]  她說她希望在人生的階段
[00:18:01.260 --> 00:18:03.660]  來到最後這個階段仍然不忘記幾件事
[00:18:03.660 --> 00:18:05.740]  就是她不斷在人生的操練
[00:18:05.740 --> 00:18:11.660]  第一就是知恩 接著就是感恩 接著就是報恩
[00:18:11.660 --> 00:18:15.860]  我特別覺得有領受的就是她提到知恩
[00:18:15.860 --> 00:18:23.380]  知恩的意思是甚麼呢?不是一些很具體、很大、很明顯的東西去感恩
[00:18:23.380 --> 00:18:24.420]  固然是的
[00:18:24.420 --> 00:18:26.820]  就是她有很多微小的東西
[00:18:26.820 --> 00:18:28.780]  就算今天可以吃得下的東西
[00:18:28.780 --> 00:18:30.500]  或者牧師給了她甚麼
[00:18:30.500 --> 00:18:33.060]  或者等等一些很細微的東西
[00:18:33.060 --> 00:18:34.940]  她都可以想到這個不是偶然的
[00:18:34.940 --> 00:18:36.420]  亦都不是必然的
[00:18:36.420 --> 00:18:38.500]  是因為神的恩典
[00:18:38.500 --> 00:18:40.740]  所以如果是這樣的時候
[00:18:40.740 --> 00:18:43.460]  她就好像很知道神的恩典
[00:18:43.460 --> 00:18:45.260]  她說知恩很有意思
[00:18:45.260 --> 00:18:46.460]  知道神的恩典
[00:18:46.460 --> 00:18:48.820]  有時候我們明明領受了神很多恩典
[00:18:48.820 --> 00:18:52.100]  不過我們不知道神的恩典
[00:18:52.100 --> 00:18:54.380]  但是張牧海牧師提醒我們
[00:18:54.380 --> 00:18:56.340]  經常心存感恩
[00:18:56.340 --> 00:18:58.900]  我們時常好像麥牧師所說的
[00:18:58.900 --> 00:19:00.980]  去知道一下神的恩典
[00:19:00.980 --> 00:19:03.340]  想一下今天我們能夠坐在家裏
[00:19:03.340 --> 00:19:04.460]  真是神的恩典
