
[00:00:00.000 --> 00:00:06.000]  《約爾書》是《十二仙之書》裏面的第二部
[00:08:17.000 --> 00:08:20.000]  這次以色列人跑不掉
[00:08:20.000 --> 00:08:23.000]  而神給約爾先知的啟示
[00:08:23.000 --> 00:08:26.000]  這是我的審判
[00:08:26.000 --> 00:08:28.000]  你跟以色列人說
[00:08:28.000 --> 00:08:32.000]  叫他們要早日悔改
[00:08:32.000 --> 00:08:36.000]  第一章的蝗蟲毫無疑問是真正的蝗蟲
[00:08:36.000 --> 00:08:39.000]  第二章又說蝗蟲的時候
[00:08:39.000 --> 00:08:41.000]  是不是真正的蝗蟲呢
[00:08:41.000 --> 00:08:42.000]  我們一起來看看
[00:08:42.000 --> 00:08:46.000]  為什麼我說第二章不是蝗蟲
[00:08:46.000 --> 00:08:48.000]  因為第二章說到蝗蟲的時候
[00:08:48.000 --> 00:08:51.000]  有很多奇怪的天象出現
[00:08:51.000 --> 00:08:55.000]  例如有黑暗的日子
[00:08:55.000 --> 00:09:00.000]  又例如是有火和蝗蟲一起出現
[00:09:00.000 --> 00:09:04.000]  又例如當他們一起來的時候
[00:09:04.000 --> 00:09:06.000]  地震天動
[00:09:06.000 --> 00:09:07.000]  天都動了
[00:09:07.000 --> 00:09:09.000]  地震都可能說
[00:09:09.000 --> 00:09:13.000]  看起來很多蝗蟲好像地在震一樣
[00:09:13.000 --> 00:09:15.000]  但是天都動了
[00:09:15.000 --> 00:09:18.000]  另外在二章十一節約爾書
[00:09:18.000 --> 00:09:20.000]  說他們是耶和華的軍旅
[00:09:20.000 --> 00:09:23.000]  是耶和華的軍隊
[00:09:23.000 --> 00:09:27.000]  在二章二十節從蝗蟲來的方向
[00:09:27.000 --> 00:09:31.000]  我們也知道這些不是真正的蝗蟲
[00:09:31.000 --> 00:09:36.000]  在約爾書一章四節和二章二十五節
[00:09:36.000 --> 00:09:38.000]  蝗蟲出現的次序
[00:09:38.000 --> 00:09:40.000]  有四種蝗蟲在約爾書裡
[00:09:40.000 --> 00:09:41.000]  告訴我們
[00:09:41.000 --> 00:09:44.000]  出現的次序都告訴我們
[00:09:44.000 --> 00:09:47.000]  這些不是真正的蝗蟲
[00:09:47.000 --> 00:09:51.000]  我們一起來看看這幾點
[00:09:51.000 --> 00:09:54.000]  在第二章說到蝗蟲的時候
[00:09:54.000 --> 00:09:57.000]  是有奇怪的天象出現
[00:09:57.000 --> 00:09:59.000]  第一章第二章都有說蝗蟲
[00:09:59.000 --> 00:10:03.000]  但是第一章沒有說到這些天象
[00:10:03.000 --> 00:10:06.000]  第二章和第三章就有
[00:10:06.000 --> 00:10:09.000]  在約爾書二章二節
[00:10:09.000 --> 00:10:13.000]  說那日是黑暗幽冥突雲
[00:10:13.000 --> 00:10:15.000]  烏黑的日子
[00:10:15.000 --> 00:10:18.000]  在約爾書二章十節
[00:10:18.000 --> 00:10:22.000]  又說他們一來地震天動
[00:10:22.000 --> 00:10:24.000]  日月昏暗
[00:10:24.000 --> 00:10:26.000]  星瘦無光
[00:10:26.000 --> 00:10:30.000]  這是約爾書二章十節
[00:10:30.000 --> 00:10:33.000]  另外約爾書二章三十一節
[00:10:33.000 --> 00:10:36.000]  也說到日頭要變為黑暗
[00:10:36.000 --> 00:10:38.000]  月亮要變為血
[00:10:38.000 --> 00:10:41.000]  在約爾書三章十五節
[00:10:41.000 --> 00:10:45.000]  說日月昏暗 星瘦無光
[00:10:45.000 --> 00:10:49.000]  有人說日頭變黑
[00:10:49.000 --> 00:10:51.000]  會不會就是你剛才說
[00:10:51.000 --> 00:10:55.000]  一群蝗蟲一起飛遮著太陽
[00:10:55.000 --> 00:10:57.000]  如果是這樣的話
[00:10:57.000 --> 00:11:01.000]  為什麼我們看看約爾書二章十節
[00:11:01.000 --> 00:11:03.000]  說地震天動
[00:11:03.000 --> 00:11:05.000]  如果是的話
[00:11:05.000 --> 00:11:07.000]  為什麼約爾書二章三十一節
[00:11:07.000 --> 00:11:10.000]  說月亮都會變紅
[00:11:10.000 --> 00:11:12.000]  你只是遮著月亮
[00:11:12.000 --> 00:11:13.000]  它不會變紅
[00:11:13.000 --> 00:11:15.000]  紅是血月
[00:11:15.000 --> 00:11:17.000]  我曾經說過一篇道
[00:11:17.000 --> 00:11:21.000]  叫「日月昇瘦都傳揚基督的救恩」
[00:11:21.000 --> 00:11:24.000]  我說過當耶穌基督釘十字架那天
[00:11:24.000 --> 00:11:27.000]  有日頭變黑 月亮變紅
[00:11:27.000 --> 00:11:29.000]  這是神蹟
[00:11:29.000 --> 00:11:30.000]  為什麼?
[00:11:30.000 --> 00:11:33.000]  這是審判的現象
[00:11:33.000 --> 00:11:36.000]  為什麼耶穌基督釘十字架有審判?
[00:11:36.000 --> 00:11:40.000]  這個審判是臨到耶穌基督的身上
[00:11:40.000 --> 00:11:41.000]  為了我們的罪
[00:11:41.000 --> 00:11:43.000]  祂被釘十字架
[00:11:43.000 --> 00:11:45.000]  但是當末世的時候
[00:11:45.000 --> 00:11:47.000]  會再有一次的審判
[00:11:47.000 --> 00:11:50.000]  這一次的審判就是那些不信的人
[00:11:50.000 --> 00:11:53.000]  這些審判就會臨到他們身上
[00:11:53.000 --> 00:11:55.000]  所以我們看到
[00:11:55.000 --> 00:11:57.000]  黃蟲所說的
[00:11:57.000 --> 00:11:59.000]  不是真正的蝗蟲
[00:11:59.000 --> 00:12:00.000]  第二章
[00:12:00.000 --> 00:12:04.000]  而是說日後的審判
[00:12:04.000 --> 00:12:06.000]  我們又看到
[00:12:06.000 --> 00:12:08.000]  在第二章
[00:12:08.000 --> 00:12:10.000]  說到黃蟲的出現
[00:12:10.000 --> 00:12:12.000]  有火一起會出現
[00:12:12.000 --> 00:12:13.000]  二章三節
[00:12:13.000 --> 00:12:16.000]  「他們前面如火燒滅
[00:12:16.000 --> 00:12:20.000]  後面如火焰燒盡」
[00:12:20.000 --> 00:12:21.000]  你說
[00:12:21.000 --> 00:12:23.000]  我也有讀聖經
[00:12:23.000 --> 00:12:25.000]  若以書二章五節
[00:12:25.000 --> 00:12:27.000]  說黃蟲的聲音
[00:12:27.000 --> 00:12:33.000]  好像火焰燒脆的禾稈一樣
[00:12:33.000 --> 00:12:34.000]  發出聲音
[00:12:34.000 --> 00:12:37.000]  好像乾柴烈火燒到霹靂啪啦
[00:12:37.000 --> 00:12:39.000]  黃蟲的聲音就是這樣
[00:12:39.000 --> 00:12:42.000]  會不會這裡不是說火
[00:12:42.000 --> 00:12:44.000]  而是說黃蟲的聲音呢?
[00:12:44.000 --> 00:12:46.000]  如果是這樣的話
[00:12:46.000 --> 00:12:49.000]  再看若以書二章三十節
[00:12:49.000 --> 00:12:54.000]  「在天上地下我要顯出奇事
[00:12:54.000 --> 00:12:57.000]  有血有火有煙柱」
[00:12:57.000 --> 00:13:00.000]  這裡的煙柱是眾數
[00:13:00.000 --> 00:13:01.000]  不是單數
[00:13:01.000 --> 00:13:03.000]  這裡的煙柱不是舊約聖經
[00:13:03.000 --> 00:13:07.000]  「煙柱雲柱或耶和華出現」
[00:13:07.000 --> 00:13:10.000]  這裡是說打仗
[00:13:10.000 --> 00:13:11.000]  當有打仗的時候
[00:13:11.000 --> 00:13:16.000]  「血腥滿地有火風煙四起」
[00:13:16.000 --> 00:13:18.000]  就是形容打仗
[00:13:18.000 --> 00:13:19.000]  所以我們看到
[00:13:19.000 --> 00:13:22.000]  這些黃蟲不是普通的黃蟲
[00:13:22.000 --> 00:13:27.000]  是說一些日後的審判
[00:13:27.000 --> 00:13:30.000]  還有若以書二章十一節
[00:13:30.000 --> 00:13:34.000]  說黃蟲是耶和華的軍旅
[00:13:34.000 --> 00:13:35.000]  又有人會說
[00:13:35.000 --> 00:13:38.000]  咦?你剛才不是說
[00:13:38.000 --> 00:13:41.000]  黃蟲好像馬、好像兵一樣嗎?
[00:13:41.000 --> 00:13:44.000]  若以書二章四節說他們的形狀好像馬
[00:13:44.000 --> 00:13:48.000]  他們好像奔跑如馬兵
[00:13:48.000 --> 00:13:52.000]  若以書二章七節又說他們的勇士奔跑
[00:13:52.000 --> 00:13:57.000]  將戰士爬成各都步行不亂隊伍
[00:13:57.000 --> 00:13:59.000]  真的好像操兵一樣
[00:13:59.000 --> 00:14:03.000]  會不會所說的就是這些?
[00:14:03.000 --> 00:14:05.000]  但我可以告訴你
[00:14:05.000 --> 00:14:07.000]  在舊約的《先知書》裡
[00:14:07.000 --> 00:14:09.000]  差不多每一部的《先知書》
[00:14:09.000 --> 00:14:14.000]  都有提到末世將會有一場很大的戰爭
[00:14:14.000 --> 00:14:17.000]  列國都會來攻打以色列
[00:14:17.000 --> 00:14:19.000]  這些列國的軍隊
[00:14:19.000 --> 00:14:22.000]  是耶和華派來打以色列
[00:14:22.000 --> 00:14:25.000]  是耶和華的軍隊
[00:14:25.000 --> 00:14:30.000]  但耶和華又會幫助以色列來打這些軍隊
[00:14:30.000 --> 00:14:32.000]  你說不是很矛盾嗎?
[00:14:32.000 --> 00:14:34.000]  神又是他,鬼又是他
[00:14:34.000 --> 00:14:37.000]  差遣列國來打以色列又是他
[00:14:37.000 --> 00:14:39.000]  幫以色列打列國又是他
[00:14:39.000 --> 00:14:43.000]  我相信這個有點像耶穌基督釘十字架
[00:14:43.000 --> 00:14:47.000]  是,神容許耶穌基督釘十字架
[00:14:47.000 --> 00:14:51.000]  但也是透過耶穌基督的釘十字架
[00:14:51.000 --> 00:14:53.000]  使到萬民得救
[00:14:53.000 --> 00:15:00.000]  神的作為真的非常非常令我們匪夷所思
[00:15:00.000 --> 00:15:02.000]  但這個就是神
[00:15:02.000 --> 00:15:04.000]  如果我們每樣都能夠明白的話
[00:15:04.000 --> 00:15:06.000]  我們就變成神了
[00:15:06.000 --> 00:15:09.000]  還有一樣很有趣
[00:15:09.000 --> 00:15:12.000]  透過蝗蟲攻擊的方向
[00:15:12.000 --> 00:15:15.000]  我們都可以知道這些不是真正的蝗蟲
[00:15:15.000 --> 00:15:18.000]  《約爾書2章20節》
[00:15:18.000 --> 00:15:22.000]  經文說「卻要使北方來的軍隊遠離你們
[00:15:22.000 --> 00:15:28.000]  神是要救以色列脫離北方來的軍隊攻打他們」
[00:15:28.000 --> 00:15:31.000]  我們見到從北方來
[00:15:31.000 --> 00:15:34.000]  蝗蟲都是從非洲而來
[00:15:34.000 --> 00:15:38.000]  就好像我們身近見到在東非的蝗蟲
[00:15:38.000 --> 00:15:41.000]  少之又少是從北邊來
[00:15:41.000 --> 00:15:43.000]  差不多從未見過
[00:15:43.000 --> 00:15:47.000]  所以我們知道這些不是真正的蝗蟲
[00:15:47.000 --> 00:15:49.000]  而在北邊來的軍隊
[00:15:49.000 --> 00:15:55.000]  差不多以色列猶大所有的敵人都是從北邊來攻打他們
[00:15:55.000 --> 00:15:56.000]  例如亞述國
[00:15:56.000 --> 00:15:58.000]  例如巴比倫國
[00:15:58.000 --> 00:16:00.000]  都是從北邊來攻打他們
[00:16:00.000 --> 00:16:02.000]  在末世
[00:16:02.000 --> 00:16:04.000]  聖經告訴我們
[00:16:04.000 --> 00:16:07.000]  將會有一隊很強大的軍隊
[00:16:07.000 --> 00:16:10.000]  從北方來攻打他們
[00:16:10.000 --> 00:16:13.000]  這個預言告訴我們
[00:16:13.000 --> 00:16:14.000]  在聖經裏面
[00:16:14.000 --> 00:16:16.000]  有很多的神學家
[00:16:16.000 --> 00:16:22.000]  說這支軍隊將會是從俄羅斯北邊來攻打以色列
[00:16:22.000 --> 00:16:24.000]  這個就是耶和華的日子
[00:16:24.000 --> 00:16:26.000]  降臨的時候
[00:16:26.000 --> 00:16:28.000]  所以我們知道
[00:16:28.000 --> 00:16:33.000]  從這些軍隊來攻打猶大
[00:16:33.000 --> 00:16:36.000]  我們都知道這些不是真正的蝗蟲
[00:16:36.000 --> 00:16:42.000]  由這些蝗蟲在聖經裏面出現的次序
[00:16:42.000 --> 00:16:45.000]  我們都可以知道這些不是真正的蝗蟲
[00:16:45.000 --> 00:16:48.000]  在約爾蘇一章四節
[00:16:48.000 --> 00:16:49.000]  告訴我們
[00:16:49.000 --> 00:16:51.000]  有四種的蝗蟲
[00:16:51.000 --> 00:16:53.000]  有箭蟲
[00:16:53.000 --> 00:16:54.000]  有蝗蟲
[00:16:54.000 --> 00:16:55.000]  有男子
[00:16:55.000 --> 00:16:56.000]  有馬扎
[00:16:56.000 --> 00:16:59.000]  但是這四種蝗蟲
[00:16:59.000 --> 00:17:03.000]  在約爾蘇二章二十五節再出現的時候
[00:17:03.000 --> 00:17:05.000]  次序調亂了
[00:17:05.000 --> 00:17:09.000]  蝗蟲男子馬扎的次序仍然一樣
[00:17:09.000 --> 00:17:11.000]  他們好像是一組
[00:17:11.000 --> 00:17:14.000]  但是箭蟲到了最後
[00:17:14.000 --> 00:17:16.000]  調轉了
[00:17:16.000 --> 00:17:20.000]  這些調轉的次序在聖經裏面時時都會出現
[00:17:20.000 --> 00:17:23.000]  例如在但爾利書七章三十八節
[00:17:23.000 --> 00:17:27.000]  講到但爾利他預言將來有四個強國
[00:17:27.000 --> 00:17:30.000]  就好像獅子的巴菲倫
[00:17:30.000 --> 00:17:32.000]  好像熊人的馬特波斯
[00:17:32.000 --> 00:17:34.000]  好像豹的希臘
[00:17:34.000 --> 00:17:36.000]  好像獸的羅馬
[00:17:36.000 --> 00:17:42.000]  但是當使徒約翰見到有末世的異象
[00:17:42.000 --> 00:17:44.000]  他再看回
[00:17:44.000 --> 00:17:46.000]  他見到敵基督的國
[00:17:46.000 --> 00:17:49.000]  這個世界的帝國
[00:17:49.000 --> 00:17:53.000]  將會有齊以前這四個國家的特徵
[00:17:53.000 --> 00:17:55.000]  好像一隻獸
[00:17:55.000 --> 00:17:58.000]  但是他有豹的形狀
[00:17:58.000 --> 00:17:59.000]  流線型
[00:17:59.000 --> 00:18:00.000]  很快
[00:18:00.000 --> 00:18:02.000]  他有熊人的腳
[00:18:02.000 --> 00:18:05.000]  我們知道熊人的手腳很厲害
[00:18:05.000 --> 00:18:06.000]  很穩健
[00:18:06.000 --> 00:18:08.000]  他有獅子的口
[00:18:08.000 --> 00:18:10.000]  獅子的口咬人多厲害
[00:18:10.000 --> 00:18:13.000]  有齊所有這些國家的特徵
[00:18:13.000 --> 00:18:18.000]  但是當使徒約翰看這四個國家的時候
[00:18:18.000 --> 00:18:20.000]  或者這四隻動物的時候
[00:18:20.000 --> 00:18:22.000]  次序是調轉了
[00:18:22.000 --> 00:18:23.000]  先有獸
[00:18:23.000 --> 00:18:24.000]  接著有豹
[00:18:24.000 --> 00:18:25.000]  接著有熊
[00:18:25.000 --> 00:18:28.000]  接著有獅子
[00:18:28.000 --> 00:18:32.000]  但爾利是從古代預言將來
[00:18:32.000 --> 00:18:36.000]  使徒約翰是從將來的異象看回
[00:18:36.000 --> 00:18:39.000]  所以次序是調轉了
[00:18:39.000 --> 00:18:42.000]  所以我相信在約爾書一章四節
[00:18:42.000 --> 00:18:44.000]  輾蟲在前面
[00:18:44.000 --> 00:18:48.000]  但是約爾書二章二十五節輾蟲在後面
[00:18:48.000 --> 00:18:50.000]  給我們看到的就是一樣
[00:18:50.000 --> 00:18:54.000]  這個講的是末世的一個預言
[00:18:54.000 --> 00:18:57.000]  有人說我不服
[00:18:57.000 --> 00:18:59.000]  不服什麼
[00:18:59.000 --> 00:19:04.000]  有人說但爾利書七章和啟示六十三章
[00:19:04.000 --> 00:19:07.000]  真的次序是調轉了
[00:19:07.000 --> 00:19:12.000]  但是你現在說的約爾書一章四節和二章二十五節
[00:19:12.000 --> 00:19:15.000]  只是輾蟲的位置改變了
[00:19:15.000 --> 00:19:19.000]  其他那三種的蝗蟲的位置始終沒有變
[00:19:19.000 --> 00:19:22.000]  都是蝗蟲男子馬乍
[00:19:22.000 --> 00:19:25.000]  如果你是不服的話
[00:19:25.000 --> 00:19:28.000]  你回去看看啟示六第六章
[00:19:28.000 --> 00:19:33.000]  啟示六第六章講到將來七年的災難的時候
[00:19:33.000 --> 00:19:34.000]  有七印
[00:19:34.000 --> 00:19:38.000]  七印頭的四印有四個騎士
[00:19:38.000 --> 00:19:41.000]  第一個騎士是白騎士
[00:19:41.000 --> 00:19:42.000]  是狄基夫
[00:19:42.000 --> 00:19:45.000]  他手上有弓但沒有箭
[00:19:45.000 --> 00:19:47.000]  他勝完又勝
[00:19:47.000 --> 00:19:50.000]  第二個騎士是紅騎士
[00:19:50.000 --> 00:19:51.000]  代表戰爭
[00:19:51.000 --> 00:19:53.000]  第三個騎士是黑騎士
[00:19:53.000 --> 00:19:55.000]  代表饑荒
[00:19:55.000 --> 00:19:58.000]  第四個騎士是灰騎士
[00:19:58.000 --> 00:20:00.000]  代表死亡
[00:20:00.000 --> 00:20:02.000]  為什麼有四種蝗蟲
[00:20:02.000 --> 00:20:04.000]  又這麼巧有四個騎士
[00:20:04.000 --> 00:20:05.000]  你看看
[00:20:05.000 --> 00:20:09.000]  四個騎士當中除了狄基督是人之外
[00:20:09.000 --> 00:20:11.000]  其餘的是什麼
