
[00:00:00.000 --> 00:00:02.000]  主顯奇
[00:01:41.260 --> 00:01:45.260]  這是我的愛子
[00:01:45.260 --> 00:01:48.260]  我所喜悅的
[00:01:48.260 --> 00:01:51.260]  幾處的福音
[00:01:51.260 --> 00:01:56.260]  馬太、馬可、路加
[00:01:56.260 --> 00:01:58.260]  都是有這個
[00:01:58.260 --> 00:02:00.260]  這是我的愛子
[00:02:00.260 --> 00:02:01.260]  我所喜悅的
[00:02:01.260 --> 00:02:03.260]  其中一處更加是說
[00:02:03.260 --> 00:02:06.260]  你們要聽他
[00:02:06.260 --> 00:02:10.260]  在這個這麼清晰的啟示當中
[00:02:10.260 --> 00:02:13.260]  教會最重要的一個回應
[00:02:13.260 --> 00:02:17.260]  就是以感恩的心來領受
[00:02:17.260 --> 00:02:20.260]  以謙卑的心來持守
[00:02:20.260 --> 00:02:22.260]  在今天這個世界有人告訴我們
[00:02:22.260 --> 00:02:24.260]  其實信什麼都無所謂
[00:02:24.260 --> 00:02:26.260]  只要你信得虔誠
[00:02:26.260 --> 00:02:28.260]  在今天仍然有人
[00:02:28.260 --> 00:02:30.260]  不知道是真無知
[00:02:30.260 --> 00:02:32.260]  還是硬著心的
[00:02:32.260 --> 00:02:34.260]  掩著心的去說
[00:02:34.260 --> 00:02:38.260]  所有的宗教都是勸人為善
[00:02:38.260 --> 00:02:41.260]  所有的宗教都是教你做好人
[00:02:41.260 --> 00:02:43.260]  最重要是這一切
[00:02:43.260 --> 00:02:45.260]  在這樣的思想
[00:02:45.260 --> 00:02:46.260]  這樣的浪潮
[00:02:46.260 --> 00:02:49.260]  這樣的宗教氣氛當中
[00:02:49.260 --> 00:02:52.260]  基督教豐盛生命堂
[00:02:52.260 --> 00:02:54.260]  需要做什麼呢?
[00:02:54.260 --> 00:02:57.260]  我相信如果我們明白
[00:02:57.260 --> 00:03:00.260]  上主怎樣彰顯他自己
[00:03:00.260 --> 00:03:03.260]  基督怎樣彰顯他的天賦
[00:03:03.260 --> 00:03:05.260]  我們就能夠對著
[00:03:05.260 --> 00:03:08.260]  這些信什麼無所謂的人說
[00:03:08.260 --> 00:03:10.260]  是大有所謂的
[00:03:10.260 --> 00:03:13.260]  信錯了是一個嚴重的錯誤
[00:03:13.260 --> 00:03:17.260]  對那些所有宗教都是勸人為善的人說
[00:03:17.260 --> 00:03:19.260]  你不要再說謊
[00:03:19.260 --> 00:03:21.260]  你不要再用你的無知
[00:03:21.260 --> 00:03:25.260]  來堵塞你拒絕接受上帝光亮的
[00:03:25.260 --> 00:03:28.260]  那一個成為你的擋箭牌
[00:03:28.260 --> 00:03:31.260]  稍有常識的人都會知道
[00:03:31.260 --> 00:03:33.260]  做少少宗教的比較
[00:03:33.260 --> 00:03:36.260]  都知道你要比較一件事
[00:03:36.260 --> 00:03:38.260]  你要從他最根本的
[00:03:38.260 --> 00:03:40.260]  最精髓的那個本源來說
[00:03:40.260 --> 00:03:42.260]  如果你偏離那個來說
[00:03:42.260 --> 00:03:44.260]  你根本就沒有資格說話
[00:03:44.260 --> 00:03:48.260]  但是我們的主很清楚的讓我們看見
[00:03:48.260 --> 00:03:50.260]  他的光是照在黑暗裡
[00:03:50.260 --> 00:03:52.260]  雖然黑暗不接受光
[00:03:52.260 --> 00:03:55.260]  但是黑暗卻不能勝過光
[00:03:55.260 --> 00:03:59.260]  主藉著他自己的兒子耶穌基督
[00:03:59.260 --> 00:04:01.260]  來到在二千多年前
[00:04:01.260 --> 00:04:04.260]  少少的一塊巴勒斯坦地
[00:04:04.260 --> 00:04:06.260]  用了三十多年的時間
[00:04:06.260 --> 00:04:08.260]  來不斷的
[00:04:08.260 --> 00:04:10.260]  沒有停止的
[00:04:10.260 --> 00:04:12.260]  來顯示他自己
[00:04:12.260 --> 00:04:14.260]  而在那個顯示之後
[00:04:14.260 --> 00:04:16.260]  這個光
[00:04:16.260 --> 00:04:18.260]  一直在這二千多年
[00:04:18.260 --> 00:04:20.260]  一直的照亮
[00:04:20.260 --> 00:04:21.260]  越照越亮
[00:04:21.260 --> 00:04:23.260]  最終是要他
[00:04:23.260 --> 00:04:26.260]  完全的將自己來揭示出來
[00:04:26.260 --> 00:04:28.260]  馬可福音就讓我們見到
[00:04:28.260 --> 00:04:31.260]  耶穌基督是怎樣的一位
[00:04:31.260 --> 00:04:34.260]  馬可福音是最早流傳的福音
[00:04:34.260 --> 00:04:37.260]  寫福音書的對象
[00:04:37.260 --> 00:04:39.260]  很可能是羅馬裡面的人
[00:04:39.260 --> 00:04:41.260]  羅馬的教會當時
[00:04:41.260 --> 00:04:44.260]  是面對著政治的迫害
[00:04:44.260 --> 00:04:46.260]  這個很專權
[00:04:46.260 --> 00:04:50.260]  很專制的羅馬凱撒的迫害
[00:04:50.260 --> 00:04:52.260]  當時也都在社會上
[00:04:52.260 --> 00:04:54.260]  有各式各樣的異端
[00:04:54.260 --> 00:04:56.260]  來否定基督的神聖
[00:04:56.260 --> 00:04:58.260]  人性等等的異端
[00:04:58.260 --> 00:05:00.260]  相繼來興起
[00:05:00.260 --> 00:05:04.260]  而馬可就是要幫助教會
[00:05:04.260 --> 00:05:06.260]  在這樣的處境裡面
[00:05:06.260 --> 00:05:12.260]  怎樣能夠繼續按著福音來相信
[00:05:12.260 --> 00:05:14.260]  也都按著福音來生活
[00:05:14.260 --> 00:05:16.260]  親愛的弟兄姊妹
[00:05:16.260 --> 00:05:19.260]  神的話語萬古常新
[00:05:19.260 --> 00:05:21.260]  聖靈在教會當中
[00:05:21.260 --> 00:05:26.260]  仍然繼續在做一個重要的工作
[00:05:26.260 --> 00:05:28.260]  聖靈最重要的工作
[00:05:28.260 --> 00:05:32.260]  莫過於高舉耶穌基督
[00:05:32.260 --> 00:05:34.260]  聖靈最重要的工作
[00:05:34.260 --> 00:05:37.260]  就是使悔改得救的人
[00:05:37.260 --> 00:05:39.260]  繼續效法耶穌基督
[00:05:39.260 --> 00:05:43.260]  並且最終變得像耶穌基督
[00:05:43.260 --> 00:05:45.260]  在今天的經文裡面
[00:05:45.260 --> 00:05:50.260]  我們看到第一章第一節那裡
[00:05:50.260 --> 00:05:53.260]  原來的文字的安排
[00:05:53.260 --> 00:05:58.260]  竟然跟創世紀第一章第一節的安排
[00:05:58.260 --> 00:06:01.260]  是有呼應的作用
[00:06:01.260 --> 00:06:03.260]  我也不知道是不是這樣
[00:06:03.260 --> 00:06:05.260]  但是當我看下去的時候
[00:06:05.260 --> 00:06:09.260]  覺得的確是有味道的
[00:06:09.260 --> 00:06:13.260]  創世紀就說起初神創造
[00:06:13.260 --> 00:06:16.260]  馬可福音第一章第一節就說
[00:06:16.260 --> 00:06:18.260]  起初耶穌的福音
[00:06:18.260 --> 00:06:20.260]  原來那個的創造
[00:06:20.260 --> 00:06:23.260]  接著看到的是世界大混亂
[00:06:23.260 --> 00:06:24.260]  因為人墮落
[00:06:24.260 --> 00:06:27.260]  接著這個馬可的新的創造
[00:06:27.260 --> 00:06:30.260]  就是藉著這位天國的君王
[00:06:30.260 --> 00:06:32.260]  耶穌基督的進來
[00:06:32.260 --> 00:06:34.260]  來展開了
[00:06:34.260 --> 00:06:36.260]  我覺得從這一個
[00:06:36.260 --> 00:06:40.260]  兩個的起初起初的互相呼應
[00:06:40.260 --> 00:06:42.260]  都是對我們來說
[00:06:42.260 --> 00:06:45.260]  一個很好的福音的提示
[00:06:45.260 --> 00:06:46.260]  福音是什麼
[00:06:46.260 --> 00:06:48.260]  我時常說
[00:06:48.260 --> 00:06:51.260]  我們越來越深入
[00:06:51.260 --> 00:06:54.260]  要去了解到底福音是什麼
[00:06:54.260 --> 00:06:56.260]  如果我們搞得不清楚的時候
[00:06:56.260 --> 00:06:58.260]  我們教會一定出問題
[00:06:58.260 --> 00:07:00.260]  我們個人的生命一定出問題
[00:07:00.260 --> 00:07:02.260]  信仰一定出問題
[00:07:02.260 --> 00:07:04.260]  福音到底是什麼
[00:07:04.260 --> 00:07:06.260]  當然你可以回答
[00:07:06.260 --> 00:07:09.260]  福音就是耶穌基督的福音
[00:07:09.260 --> 00:07:10.260]  由祂而來
[00:07:10.260 --> 00:07:12.260]  也都圍繞著祂來說
[00:07:12.260 --> 00:07:14.260]  最終的終結
[00:07:14.260 --> 00:07:16.260]  也都是圍繞著祂
[00:07:16.260 --> 00:07:19.260]  因為祂是世人的救主
[00:07:19.260 --> 00:07:21.260]  是上帝親自派來的
[00:07:21.260 --> 00:07:22.260]  除祂之外
[00:07:22.260 --> 00:07:24.260]  再沒有第二個
[00:07:24.260 --> 00:07:27.260]  是真真正正代表上帝
[00:07:27.260 --> 00:07:29.260]  向人類說話
[00:07:29.260 --> 00:07:30.260]  再沒有第二個
[00:07:30.260 --> 00:07:32.260]  代表上帝向人類發聲
[00:07:32.260 --> 00:07:34.260]  再沒有第二個
[00:07:34.260 --> 00:07:38.260]  代表上帝使人能夠進到上主的面前
[00:07:38.260 --> 00:07:40.260]  福音是什麼
[00:07:40.260 --> 00:07:41.260]  人神和好
[00:07:41.260 --> 00:07:43.260]  人人和好
[00:07:43.260 --> 00:07:45.260]  但是往往我們忽略一個
[00:07:45.260 --> 00:07:49.260]  福音最終是恢復整個宇宙徹底的秩序
[00:07:49.260 --> 00:07:51.260]  舊的天地要廢去
[00:07:51.260 --> 00:07:52.260]  舊的天地墮落了
[00:07:52.260 --> 00:07:56.260]  但是上主沒有放棄這個天地
[00:07:56.260 --> 00:07:59.260]  他仍然要來創造一個新天新地
[00:07:59.260 --> 00:08:01.260]  所以我時常提醒自己
[00:08:01.260 --> 00:08:03.260]  也都時常提醒我們兄姊妹
[00:08:03.260 --> 00:08:09.260]  再不要只是將福音擺在你個人死後上天堂
[00:08:09.260 --> 00:08:10.260]  這一點上
[00:08:10.260 --> 00:08:12.260]  這一點是真實
[00:08:12.260 --> 00:08:13.260]  是重要
[00:08:13.260 --> 00:08:15.260]  但是裡面的含義是什麼
[00:08:15.260 --> 00:08:19.260]  我們今天必須要繼續搞清楚
[00:08:19.260 --> 00:08:21.260]  如果一個人他信福音
[00:08:21.260 --> 00:08:24.260]  只是某一個小角落
[00:08:24.260 --> 00:08:25.260]  和福音有關係
[00:08:25.260 --> 00:08:27.260]  就是他死那一刻
[00:08:27.260 --> 00:08:28.260]  死了之後那一刻
[00:08:28.260 --> 00:08:30.260]  才和福音有關係
[00:08:30.260 --> 00:08:32.260]  我懷疑他根本未明白什麼是福音
[00:08:32.260 --> 00:08:34.260]  我甚至可以說
[00:08:34.260 --> 00:08:35.260]  你要小心
[00:08:35.260 --> 00:08:38.260]  可能你和福音根本一點關係都沒有
[00:08:38.260 --> 00:08:39.260]  不過不用怕
[00:08:39.260 --> 00:08:43.260]  我們今天要聽上主的道
[00:08:43.260 --> 00:08:45.260]  我們看見第一章第一節
[00:08:45.260 --> 00:08:47.260]  很清楚的介紹了
[00:08:47.260 --> 00:08:50.260]  耶穌基督是三個的詞語
[00:08:50.260 --> 00:08:52.260]  都是大家熟到不得了的
[00:08:52.260 --> 00:08:53.260]  一個是神的兒子
[00:08:53.260 --> 00:08:54.260]  一個是耶穌
[00:08:54.260 --> 00:08:55.260]  一個是基督
[00:08:55.260 --> 00:08:57.260]  這三個的詞語
[00:08:57.260 --> 00:09:00.260]  如果用你自己的說話來解釋
[00:09:00.260 --> 00:09:03.260]  我不知道我們會怎樣解釋
[00:09:03.260 --> 00:09:06.260]  不妨我用很簡潔的說話
[00:09:06.260 --> 00:09:09.260]  三句神的兒子
[00:09:09.260 --> 00:09:10.260]  耶穌
[00:09:10.260 --> 00:09:12.260]  基督是什麼
[00:09:12.260 --> 00:09:15.260]  讓我們透過這幾個的稱謂
[00:09:15.260 --> 00:09:20.260]  來多一步確認自己所信是誰
[00:09:20.260 --> 00:09:23.260]  以致我們信仰更加堅定
[00:09:23.260 --> 00:09:26.260]  確認福音的範圍到底是什麼
[00:09:26.260 --> 00:09:30.260]  以致我們不敢再局限上主的榮耀和他的權柄
[00:09:30.260 --> 00:09:31.260]  福音是什麼呢
[00:09:31.260 --> 00:09:34.260]  耶穌是神的兒子
[00:09:34.260 --> 00:09:37.260]  祂不是普通的一個人
[00:09:37.260 --> 00:09:39.260]  祂超越了所有的聖言
[00:09:39.260 --> 00:09:41.260]  超越了所有的天使
[00:09:41.260 --> 00:09:43.260]  祂超越一切
[00:09:43.260 --> 00:09:46.260]  這個耶穌是神的兒子
[00:09:46.260 --> 00:09:48.260]  有人說你是神的兒子
[00:09:48.260 --> 00:09:49.260]  我也是神的兒子
[00:09:49.260 --> 00:09:51.260]  四海之內皆兄弟也
[00:09:51.260 --> 00:09:53.260]  人人天上的父所創造
[00:09:53.260 --> 00:09:55.260]  所以耶穌是神的兒子
[00:09:55.260 --> 00:09:56.260]  我也是
[00:09:56.260 --> 00:09:57.260]  是不是
[00:09:57.260 --> 00:09:59.260]  為什麼耶穌會和一些人說
[00:09:59.260 --> 00:10:01.260]  你們要去地獄那裡
[00:10:01.260 --> 00:10:04.260]  去和魔鬼爪牙永遠在一起
[00:10:04.260 --> 00:10:06.260]  祂對著法利塞人說
[00:10:06.260 --> 00:10:08.260]  祂的僕人對著法利塞人說
[00:10:08.260 --> 00:10:09.260]  毒蛇的種類
[00:10:09.260 --> 00:10:10.260]  你們怕不怕
[00:10:10.260 --> 00:10:12.260]  這個斧頭已經放在樹根那裡
[00:10:12.260 --> 00:10:14.260]  隨時就斬下來
[00:10:14.260 --> 00:10:15.260]  如果人人都是上帝的兒子
[00:10:15.260 --> 00:10:16.260]  和祂是上帝的兒子
[00:10:16.260 --> 00:10:18.260]  有什麼分別
[00:10:18.260 --> 00:10:21.260]  這個上帝兒子
[00:10:21.260 --> 00:10:23.260]  這個耶穌專有的稱呼
[00:10:23.260 --> 00:10:24.260]  也是馬可福音裡面
[00:10:24.260 --> 00:10:26.260]  很多處經文
[00:10:26.260 --> 00:10:28.260]  大家以後繼續研讀馬可福音的時候
[00:10:28.260 --> 00:10:30.260]  你看見這個神的兒子
[00:10:30.260 --> 00:10:31.260]  這個稱呼
[00:10:31.260 --> 00:10:33.260]  是用在耶穌的身上
[00:10:33.260 --> 00:10:34.260]  目的
[00:10:34.260 --> 00:10:36.260]  是說祂是上帝
[00:10:36.260 --> 00:10:38.260]  祂是三一神的第二位
[00:10:38.260 --> 00:10:41.260]  祂是與別不同的一位
[00:10:41.260 --> 00:10:43.260]  祂雖然來到這個人世間
[00:10:43.260 --> 00:10:45.260]  但是祂是神
[00:10:45.260 --> 00:10:47.260]  這個事實並沒有稍感
[00:10:47.260 --> 00:10:49.260]  沒有減低
[00:10:49.260 --> 00:10:51.260]  所以我們敬拜耶穌
[00:10:51.260 --> 00:10:53.260]  是對的
[00:10:53.260 --> 00:10:55.260]  第二
[00:10:55.260 --> 00:10:57.260]  耶穌原來是一個
[00:10:57.260 --> 00:11:01.260]  源於希伯來語的一個稱呼
[00:11:01.260 --> 00:11:03.260]  耶和華是救恩
[00:11:03.260 --> 00:11:06.260]  救恩出自耶和華
[00:11:06.260 --> 00:11:08.260]  希伯來語裡面有一個字
[00:11:08.260 --> 00:11:10.260]  叫耶蘇瓦
[00:11:10.260 --> 00:11:11.260]  Joshua
[00:11:11.260 --> 00:11:12.260]  耶蘇
[00:11:12.260 --> 00:11:13.260]  Jesus
[00:11:13.260 --> 00:11:14.260]  這個就是
[00:11:14.260 --> 00:11:17.260]  祂是救主這樣的一個稱呼
[00:11:17.260 --> 00:11:20.260]  耶穌的名字是說出了
[00:11:20.260 --> 00:11:24.260]  祂是親臨到人世間的救主
[00:11:24.260 --> 00:11:27.260]  接著那個基督
[00:11:27.260 --> 00:11:30.260]  這個是希臘文的字
[00:11:30.260 --> 00:11:33.260]  是說到受高柔的一個人
[00:11:33.260 --> 00:11:34.260]  Christos
[00:11:34.260 --> 00:11:36.260]  一個是Jesus
[00:11:36.260 --> 00:11:38.260]  一個是Christos
[00:11:38.260 --> 00:11:40.260]  一個是Christos
[00:11:40.260 --> 00:11:42.260]  這幾個字
[00:11:42.260 --> 00:11:44.260]  是表達了基督的身份
[00:11:44.260 --> 00:11:46.260]  第三個是基督
[00:11:46.260 --> 00:11:48.260]  什麼人要受高柔呢
[00:11:48.260 --> 00:11:50.260]  大家都記得的
[00:11:50.260 --> 00:11:51.260]  在古代
[00:11:51.260 --> 00:11:53.260]  上帝所揀選的人
[00:11:53.260 --> 00:11:56.260]  就用這個高柔來高抹他
[00:11:56.260 --> 00:11:58.260]  是受高抹的一位
[00:11:58.260 --> 00:12:00.260]  即是說
[00:12:00.260 --> 00:12:02.260]  基督那個至尊的位份
[00:12:02.260 --> 00:12:03.260]  他的名銜
[00:12:03.260 --> 00:12:04.260]  他的職位
[00:12:04.260 --> 00:12:08.260]  是上帝所立定的君王
[00:12:08.260 --> 00:12:11.260]  他來奠定這個公義的國度
[00:12:11.260 --> 00:12:13.260]  Hallelujah
[00:12:13.260 --> 00:12:14.260]  親愛的弟兄姊妹
[00:12:14.260 --> 00:12:17.260]  當我們敬拜我們的主的時候
[00:12:17.260 --> 00:12:18.260]  我們說
[00:12:18.260 --> 00:12:21.260]  他本為上帝卻生而為人
[00:12:21.260 --> 00:12:23.260]  成就救贖
[00:12:23.260 --> 00:12:25.260]  登上寶座
[00:12:25.260 --> 00:12:27.260]  等待榮耀再來
[00:12:27.260 --> 00:12:31.260]  彰顯這個永遠的國度和權能
[00:12:31.260 --> 00:12:32.260]  所以他不是一個
[00:12:32.260 --> 00:12:35.260]  存在虛無縹緲的靈界之間
[00:12:35.260 --> 00:12:37.260]  他也不是一個
[00:12:37.260 --> 00:12:40.260]  被困在教堂四面牆裏面的
[00:12:40.260 --> 00:12:42.260]  更加不是一個
[00:12:42.260 --> 00:12:45.260]  只在一個人靈修的密室裏面
[00:12:45.260 --> 00:12:46.260]  私底下
[00:12:46.260 --> 00:12:49.260]  默默與人親近的一位
[00:12:49.260 --> 00:12:51.260]  他可以是
[00:12:51.260 --> 00:12:54.260]  在四面牆裏面與他的百姓同在
[00:12:54.260 --> 00:12:55.260]  他可以是
[00:12:55.260 --> 00:12:57.260]  在我們個人靈修的時候
[00:12:57.260 --> 00:12:58.260]  與我們好像
[00:12:58.260 --> 00:13:01.260]  行在徘徊在花園中
[00:13:01.260 --> 00:13:02.260]  但是
[00:13:02.260 --> 00:13:03.260]  他根本是
[00:13:03.260 --> 00:13:05.260]  他亦都必須是
[00:13:05.260 --> 00:13:08.260]  一個客觀超越一切的存在者
[00:13:08.260 --> 00:13:10.260]  是萬王之王
[00:13:10.260 --> 00:13:11.260]  萬主之主
[00:13:11.260 --> 00:13:13.260]  是威震天地的一位
[00:13:13.260 --> 00:13:15.260]  Amen
[00:13:15.260 --> 00:13:18.260]  耶穌基督於你我的生命當中
[00:13:18.260 --> 00:13:19.260]  於教會當中
[00:13:19.260 --> 00:13:22.260]  一定是要和他那個
[00:13:22.260 --> 00:13:24.260]  宇宙性的榮耀相符合
[00:13:24.260 --> 00:13:27.260]  我們才是真正的敬拜者
[00:13:27.260 --> 00:13:28.260]  離開這一切
[00:13:28.260 --> 00:13:30.260]  我們將我們的上主
[00:13:30.260 --> 00:13:32.260]  縮得太細
[00:13:32.260 --> 00:13:34.260]  他是哪一位
[00:13:34.260 --> 00:13:35.260]  聖經很清楚
[00:13:35.260 --> 00:13:37.260]  告訴我們
[00:13:37.260 --> 00:13:39.260]  而馬可福音有三個的見證
[00:13:39.260 --> 00:13:42.260]  讓我們知道他是哪一位
[00:13:42.260 --> 00:13:43.260]  第一個
[00:13:43.260 --> 00:13:44.260]  就是
[00:13:44.260 --> 00:13:47.260]  先知書上記著
[00:13:47.260 --> 00:13:50.260]  先知以塞亞書上記著
[00:13:50.260 --> 00:13:52.260]  看啊我要差遣我的使者
[00:13:52.260 --> 00:13:54.260]  在你面前預備道路在曠野
[00:13:54.260 --> 00:13:56.260]  有人聲喊著說
[00:13:56.260 --> 00:13:57.260]  預備處的道
[00:13:57.260 --> 00:13:59.260]  修直他的路
[00:13:59.260 --> 00:14:00.260]  順帶一提
[00:14:00.260 --> 00:14:04.260]  有些好像對聖經很有研究的人
[00:14:04.260 --> 00:14:07.260]  事實上會出來跟你說聖經其實很糟糕
[00:14:07.260 --> 00:14:08.260]  聖經不可信
[00:14:08.260 --> 00:14:10.260]  那些抄本有很多
[00:14:10.260 --> 00:14:11.260]  然後又常常抄錯
[00:14:11.260 --> 00:14:12.260]  對到對錯
[00:14:12.260 --> 00:14:13.260]  連說話都說錯
[00:14:13.260 --> 00:14:15.260]  這裡就是一句
[00:14:15.260 --> 00:14:17.260]  這裡哪說先知以塞亞
[00:14:17.260 --> 00:14:19.260]  第一句已經不是以塞亞了
[00:14:19.260 --> 00:14:20.260]  那是哪裡
[00:14:20.260 --> 00:14:21.260]  馬拉基
[00:14:21.260 --> 00:14:23.260]  為什麼馬拉基又說是以塞亞
[00:14:23.260 --> 00:14:24.260]  既然說了是以塞亞
[00:14:24.260 --> 00:14:25.260]  那就是他不懂事
[00:14:25.260 --> 00:14:26.260]  他不對事
[00:14:26.260 --> 00:14:29.260]  有些人是用這些角度來看那本聖經
[00:14:29.260 --> 00:14:30.260]  然後將我們那本聖經
[00:14:30.260 --> 00:14:33.260]  盡量拆到體無完膚
[00:14:33.260 --> 00:14:34.260]  但是感謝主
[00:14:34.260 --> 00:14:36.260]  他仍然有敬虔
[00:14:36.260 --> 00:14:38.260]  有學問的人
[00:14:38.260 --> 00:14:39.260]  告訴我們
[00:14:39.260 --> 00:14:42.260]  在這個聖經希伯來的傳統裡面
[00:14:42.260 --> 00:14:43.260]  到底為什麼這樣做
[00:14:43.260 --> 00:14:44.260]  為什麼這樣寫
[00:14:44.260 --> 00:14:46.260]  他最終的目的就是
[00:14:46.260 --> 00:14:48.260]  上帝直接的先知
[00:14:48.260 --> 00:14:50.260]  對他的那位尼塞亞
[00:14:50.260 --> 00:14:53.260]  沒有不留下見證給我們
[00:14:53.260 --> 00:14:57.260]  因為以塞亞是為首的一個先知
[00:14:57.260 --> 00:14:59.260]  所以兩句先知的說話
[00:14:59.260 --> 00:15:05.260]  都就這樣很方便地說先知以塞亞說
[00:15:05.260 --> 00:15:07.260]  當然經文裡面有些抄本就說
[00:15:07.260 --> 00:15:08.260]  這樣是比較麻煩
[00:15:08.260 --> 00:15:11.260]  不如我們刪走了那個以塞亞
[00:15:11.260 --> 00:15:13.260]  這是另外一個研究的範圍
[00:15:13.260 --> 00:15:16.260]  但基本上不需要因為這些說話
[00:15:16.260 --> 00:15:20.260]  而動搖我們對神的話語的信心
[00:15:20.260 --> 00:15:22.260]  先知預告了什麼呢
[00:15:22.260 --> 00:15:24.260]  預告了說
[00:15:24.260 --> 00:15:26.260]  這一位要來的時候
[00:15:26.260 --> 00:15:28.260]  有先鋒來到
[00:15:28.260 --> 00:15:31.260]  結果這個先鋒就是施洗約翰
[00:15:31.260 --> 00:15:34.260]  而當施洗約翰來了的時候
[00:15:34.260 --> 00:15:38.260]  他就在那裡做了兩個宣告
[00:15:38.260 --> 00:15:40.260]  施洗約翰出來
[00:15:40.260 --> 00:15:42.260]  一出來的時候
[00:15:42.260 --> 00:15:44.260]  他就是宣告
[00:15:44.260 --> 00:15:46.260]  這個全悔改的道
[00:15:46.260 --> 00:15:49.260]  這個全耶穌基督要來
[00:15:49.260 --> 00:15:51.260]  這兩個的全字
[00:15:51.260 --> 00:15:53.260]  也都是我們今天
[00:15:53.260 --> 00:15:56.260]  豐盛生命堂的全道同工們
[00:15:56.260 --> 00:15:59.260]  皇帝呼召你宣講聖道的時候
[00:15:59.260 --> 00:16:03.260]  我們不能忽略的一個使命
[00:16:03.260 --> 00:16:05.260]  一個態度
[00:16:05.260 --> 00:16:07.260]  希臘文叫做Kiriso
[00:16:07.260 --> 00:16:08.260]  是heralding
[00:16:08.260 --> 00:16:10.260]  是proclaiming
[00:16:10.260 --> 00:16:11.260]  是宣告
[00:16:11.260 --> 00:16:13.260]  直接帶著權威的
[00:16:13.260 --> 00:16:15.260]  就這樣直接說出來
[00:16:15.260 --> 00:16:17.260]  這個約翰所做的是這樣
[00:16:17.260 --> 00:16:20.260]  大家知道今天我們豐盛生命堂
[00:16:20.260 --> 00:16:22.260]  一個重要的日子
[00:16:22.260 --> 00:16:25.260]  因為我們有一位
[00:16:25.260 --> 00:16:29.260]  由1月1號新任的主任牧師
[00:16:29.260 --> 00:16:31.260]  邱子亮牧師
[00:16:31.260 --> 00:16:33.260]  請他站起來
[00:16:33.260 --> 00:16:35.260]  大家都認識他
[00:16:35.260 --> 00:16:37.260]  大家為他祝福
[00:16:37.260 --> 00:16:39.260]  為他鼓勵
[00:16:39.260 --> 00:16:41.260]  讓我們的宣告者
[00:16:41.260 --> 00:16:43.260]  靠著上帝的能力恩典
[00:16:43.260 --> 00:16:46.260]  我們繼續的來學習
[00:16:46.260 --> 00:16:48.260]  是忠於主的道
[00:16:48.260 --> 00:16:49.260]  來宣講
[00:16:49.260 --> 00:16:51.260]  是帶著權柄的
[00:16:51.260 --> 00:16:52.260]  來宣講
[00:16:52.260 --> 00:16:54.260]  是不用客氣
[00:16:54.260 --> 00:16:56.260]  要很有禮貌
[00:16:56.260 --> 00:16:57.260]  很有尊嚴
[00:16:57.260 --> 00:16:59.260]  但是一點都不用客氣
[00:16:59.260 --> 00:17:00.260]  無保留的
[00:17:00.260 --> 00:17:02.260]  將我們所信的
[00:17:02.260 --> 00:17:04.260]  將聖經所明言的
[00:17:04.260 --> 00:17:05.260]  來清楚的
[00:17:05.260 --> 00:17:06.260]  教導自己
[00:17:06.260 --> 00:17:09.260]  也教導聽我們的人
[00:17:09.260 --> 00:17:12.260]  約翰宣告了
[00:17:12.260 --> 00:17:14.260]  然後他最重要的職份
