
[00:00:00.000 --> 00:00:04.000]  Good morning. Hello. 早上好。
[00:05:50.000 --> 00:05:52.000]  我們幾個小孩都是在街上的
[00:05:52.000 --> 00:05:53.000]  就是沒家
[00:05:53.000 --> 00:05:55.000]  開飯的時候要吃飯了
[00:05:55.000 --> 00:05:56.000]  我們就在那邊等
[00:05:56.000 --> 00:05:57.000]  坐在樓梯
[00:05:57.000 --> 00:05:58.000]  然後呢
[00:05:58.000 --> 00:06:00.000]  有些很有愛心的人
[00:06:00.000 --> 00:06:01.000]  他們蠻窮的
[00:06:01.000 --> 00:06:02.000]  他會給我們一些飯
[00:06:02.000 --> 00:06:03.000]  一些菜
[00:06:03.000 --> 00:06:05.000]  給我們在那邊吃
[00:06:05.000 --> 00:06:07.000]  我們每到開要吃飯的時候
[00:06:07.000 --> 00:06:08.000]  都到那邊
[00:06:08.000 --> 00:06:10.000]  其實信經說的
[00:06:10.000 --> 00:06:14.000]  神是很照顧孤兒跟寡婦的
[00:06:14.000 --> 00:06:15.000]  祂是特別
[00:06:15.000 --> 00:06:16.000]  你看吧
[00:06:16.000 --> 00:06:17.000]  祂是保護寂居的
[00:06:17.000 --> 00:06:19.000]  而且扶持孤兒跟寡婦
[00:06:19.000 --> 00:06:20.000]  我就是孤兒的身份
[00:06:20.000 --> 00:06:22.000]  進了一個保良局
[00:06:22.000 --> 00:06:23.000]  這個是我小時候的圖片
[00:06:23.000 --> 00:06:24.000]  好玩喔
[00:06:24.000 --> 00:06:26.000]  頭髮一直都是捲捲的
[00:06:26.000 --> 00:06:27.000]  OK
[00:06:27.000 --> 00:06:28.000]  然後呢
[00:06:28.000 --> 00:06:29.000]  我的家我相信
[00:06:29.000 --> 00:06:32.000]  你太多人跟我的家可以有比較
[00:06:32.000 --> 00:06:34.000]  我的家是那麼大的
[00:06:34.000 --> 00:06:35.000]  不是一個房間
[00:06:35.000 --> 00:06:37.000]  是頸座都可以人住的
[00:06:37.000 --> 00:06:40.000]  我在那邊有五百多個小孩
[00:06:40.000 --> 00:06:42.000]  他們都是一般很窮
[00:06:42.000 --> 00:06:43.000]  有什麼原因
[00:06:43.000 --> 00:06:44.000]  給送到那個孤兒院
[00:06:44.000 --> 00:06:45.000]  叫保良局
[00:06:45.000 --> 00:06:47.000]  如果你到香港銅鑼灣
[00:06:47.000 --> 00:06:49.000]  一個是很
[00:06:49.000 --> 00:06:50.000]  商業區吧
[00:06:50.000 --> 00:06:51.000]  你會看見這個
[00:06:51.000 --> 00:06:53.000]  很大很大的那個地方
[00:06:53.000 --> 00:06:54.000]  現在已經給
[00:06:54.000 --> 00:06:57.000]  做了一個紀念的這個建築物
[00:06:57.000 --> 00:06:59.000]  現在已經不能拆的了
[00:06:59.000 --> 00:07:00.000]  不能拆
[00:07:00.000 --> 00:07:01.000]  我在那邊待了11年
[00:07:01.000 --> 00:07:04.000]  從我10歲一直到我21歲
[00:07:04.000 --> 00:07:05.000]  坦白說
[00:07:05.000 --> 00:07:06.000]  如果我一直在街上
[00:07:06.000 --> 00:07:08.000]  沒有進去這個孤兒院
[00:07:08.000 --> 00:07:09.000]  可能我今天會吸毒了
[00:07:09.000 --> 00:07:10.000]  可能做了什麼事情
[00:07:10.000 --> 00:07:11.000]  可能已經死了
[00:07:11.000 --> 00:07:12.000]  對嗎
[00:07:12.000 --> 00:07:13.000]  在那段時間
[00:07:13.000 --> 00:07:14.000]  一個女孩子在路上
[00:07:14.000 --> 00:07:16.000]  在街上是有點不容易
[00:07:16.000 --> 00:07:18.000]  我給送到保良局以後呢
[00:07:18.000 --> 00:07:19.000]  我就做了很多
[00:07:19.000 --> 00:07:22.000]  我們這個孤兒院是怎麼呢
[00:07:22.000 --> 00:07:23.000]  常常籌款的
[00:07:23.000 --> 00:07:25.000]  因為你要養那麼多小孩
[00:07:25.000 --> 00:07:26.000]  所以每當籌款的時候
[00:07:26.000 --> 00:07:27.000]  就跟現在一樣
[00:07:27.000 --> 00:07:28.000]  拿著這個咪高峰
[00:07:28.000 --> 00:07:30.000]  歡迎歡迎歡迎
[00:07:30.000 --> 00:07:31.000]  歡迎你們現場來
[00:07:31.000 --> 00:07:32.000]  歡迎
[00:07:32.000 --> 00:07:33.000]  然後呢
[00:07:33.000 --> 00:07:34.000]  你會看見我走到旁邊
[00:07:34.000 --> 00:07:36.000]  就弄了一條裙
[00:07:36.000 --> 00:07:37.000]  跳舞給你看的
[00:07:37.000 --> 00:07:38.000]  OK
[00:07:38.000 --> 00:07:39.000]  跳完舞以後呢
[00:07:39.000 --> 00:07:40.000]  我會拿一個雙
[00:07:40.000 --> 00:07:41.000]  欸 捐錢了
[00:07:41.000 --> 00:07:42.000]  給錢了
[00:07:42.000 --> 00:07:44.000]  捐完以後呢
[00:07:44.000 --> 00:07:45.000]  一般到外面
[00:07:45.000 --> 00:07:46.000]  我就給你
[00:07:46.000 --> 00:07:47.000]  你喝咖啡還是茶
[00:07:47.000 --> 00:07:48.000]  我就給你倒了
[00:07:48.000 --> 00:07:49.000]  倒了以後
[00:07:49.000 --> 00:07:50.000]  拜拜
[00:07:50.000 --> 00:07:51.000]  這都是我
[00:07:51.000 --> 00:07:54.000]  我是從小就是這個性格
[00:07:54.000 --> 00:07:56.000]  一直就在一個五百多人的
[00:07:56.000 --> 00:07:58.000]  小朋友的家裡面長大
[00:07:58.000 --> 00:07:59.000]  難不難
[00:07:59.000 --> 00:08:00.000]  難
[00:08:00.000 --> 00:08:02.000]  明天就是中秋節
[00:08:02.000 --> 00:08:04.000]  人瑞兩團圓
[00:08:04.000 --> 00:08:06.000]  從來都沒有
[00:08:06.000 --> 00:08:08.000]  父親節 母親節
[00:08:08.000 --> 00:08:10.000]  沒有爸爸 沒有媽媽
[00:08:10.000 --> 00:08:11.000]  感恩節
[00:08:11.000 --> 00:08:13.000]  我們不曉得感恩什麼
[00:08:13.000 --> 00:08:14.000]  聖誕節沒禮物
[00:08:14.000 --> 00:08:16.000]  沒活動
[00:08:16.000 --> 00:08:18.000]  春節沒紅包
[00:08:18.000 --> 00:08:19.000]  什麼都沒有
[00:08:19.000 --> 00:08:21.000]  醫生就是那段時間
[00:08:21.000 --> 00:08:23.000]  十一年很難過
[00:08:23.000 --> 00:08:25.000]  尤其是生病的時候
[00:08:25.000 --> 00:08:27.000]  我們因為幾百個小朋友一塊嘛
[00:08:27.000 --> 00:08:29.000]  所以他們會把我們咖哩
[00:08:29.000 --> 00:08:31.000]  放在這個病房裡面
[00:08:31.000 --> 00:08:33.000]  要你完全退燒了
[00:08:33.000 --> 00:08:34.000]  真的沒事了
[00:08:34.000 --> 00:08:36.000]  才給你送回到這個房間
[00:08:36.000 --> 00:08:37.000]  我們的房間
[00:08:37.000 --> 00:08:38.000]  一般是二十幾個小朋友
[00:08:38.000 --> 00:08:40.000]  有大的有小的
[00:08:40.000 --> 00:08:42.000]  我是住在那個仁愛家
[00:08:42.000 --> 00:08:44.000]  有什麼千宗千宮
[00:08:44.000 --> 00:08:45.000]  然後有仁義
[00:08:45.000 --> 00:08:47.000]  很多很多名字很好聽的
[00:08:47.000 --> 00:08:48.000]  所以我們就是
[00:08:48.000 --> 00:08:49.000]  有些大的小的
[00:08:49.000 --> 00:08:50.000]  大的要照顧小的
[00:08:50.000 --> 00:08:51.000]  所以從小
[00:08:51.000 --> 00:08:53.000]  就是沒有有學院關係的人
[00:08:53.000 --> 00:08:54.000]  跟我一同長大的
[00:08:54.000 --> 00:08:56.000]  我都是不認識的
[00:08:56.000 --> 00:08:57.000]  所以我們就在一塊
[00:08:57.000 --> 00:08:58.000]  所以你看這個是
[00:08:58.000 --> 00:08:59.000]  我年輕的時候
[00:08:59.000 --> 00:09:01.000]  常常是跳舞啊 化妝啊
[00:09:01.000 --> 00:09:02.000]  然後求婚啊
[00:09:02.000 --> 00:09:03.000]  衣服都是這樣
[00:09:03.000 --> 00:09:04.000]  所以這個圖片
[00:09:04.000 --> 00:09:06.000]  都是這個孤兒院給我的
[00:09:06.000 --> 00:09:07.000]  OK
[00:09:07.000 --> 00:09:08.000]  然後呢 現在是這樣
[00:09:08.000 --> 00:09:09.000]  OK
[00:09:09.000 --> 00:09:10.000]  小的時候是這樣
[00:09:10.000 --> 00:09:11.000]  從小就是這樣的了
[00:09:11.000 --> 00:09:12.000]  OK
[00:09:12.000 --> 00:09:13.000]  好 我想跟你分享一下
[00:09:13.000 --> 00:09:15.000]  我現在做的是什麼
[00:09:15.000 --> 00:09:16.000]  我不開班
[00:09:16.000 --> 00:09:18.000]  但是我可以告訴你
[00:09:18.000 --> 00:09:20.000]  我在專業形象
[00:09:20.000 --> 00:09:22.000]  跟這個企業形象裡面
[00:09:22.000 --> 00:09:23.000]  我是第一把
[00:09:23.000 --> 00:09:24.000]  在北京
[00:09:24.000 --> 00:09:25.000]  北京大學
[00:09:25.000 --> 00:09:26.000]  清華大學
[00:09:26.000 --> 00:09:27.000]  外交學院
[00:09:27.000 --> 00:09:28.000]  農業大學
[00:09:28.000 --> 00:09:29.000]  一直到復旦
[00:09:29.000 --> 00:09:30.000]  一直到中山
[00:09:30.000 --> 00:09:32.000]  我都在那邊講課
[00:09:32.000 --> 00:09:33.000]  主要是幫一些
[00:09:33.000 --> 00:09:34.000]  EMBA MBA
[00:09:34.000 --> 00:09:36.000]  BPA的課程
[00:09:36.000 --> 00:09:38.000]  教他們怎麼去
[00:09:38.000 --> 00:09:40.000]  去受做一個專業的形象
[00:09:40.000 --> 00:09:41.000]  然後商務禮儀
[00:09:41.000 --> 00:09:42.000]  是應該怎麼樣
[00:09:42.000 --> 00:09:43.000]  參政禮儀是怎麼樣
[00:09:43.000 --> 00:09:45.000]  那昨天我是有了一課
[00:09:45.000 --> 00:09:46.000]  不過是用廣東話的
[00:09:46.000 --> 00:09:47.000]  一般我不開班
[00:09:47.000 --> 00:09:49.000]  唯一不收錢
[00:09:49.000 --> 00:09:51.000]  又培訓的
[00:09:51.000 --> 00:09:53.000]  都是在教會
[00:09:53.000 --> 00:09:54.000]  所以我常常在後面
[00:09:54.000 --> 00:09:57.000]  裡面講我的課程
[00:09:57.000 --> 00:09:59.000]  所以現在跟你分享一下吧
[00:09:59.000 --> 00:10:00.000]  OK
[00:10:00.000 --> 00:10:02.000]  一般我們都是這樣的
[00:10:02.000 --> 00:10:03.000]  很奇怪
[00:10:03.000 --> 00:10:04.000]  在國內的課
[00:10:04.000 --> 00:10:08.000]  都是有70%是女的
[00:10:08.000 --> 00:10:10.000]  在香港剛好相反
[00:10:10.000 --> 00:10:12.000]  70%都是男的
[00:10:12.000 --> 00:10:13.000]  我也不明白
[00:10:13.000 --> 00:10:14.000]  你看全都是男的
[00:10:14.000 --> 00:10:15.000]  男生學的
[00:10:15.000 --> 00:10:16.000]  很奇怪
[00:10:16.000 --> 00:10:17.000]  然後呢
[00:10:17.000 --> 00:10:18.000]  品牌
[00:10:18.000 --> 00:10:20.000]  你可以說得出的品牌
[00:10:20.000 --> 00:10:22.000]  不同的
[00:10:22.000 --> 00:10:23.000]  我都在給他們
[00:10:23.000 --> 00:10:26.000]  做那個專業形象的培訓
[00:10:26.000 --> 00:10:28.000]  還有中銀
[00:10:28.000 --> 00:10:29.000]  HSBC
[00:10:29.000 --> 00:10:30.000]  不同的
[00:10:30.000 --> 00:10:31.000]  香港有三個銀行
[00:10:31.000 --> 00:10:34.000]  是印鈔票的
[00:10:34.000 --> 00:10:35.000]  我都跟他們講
[00:10:35.000 --> 00:10:36.000]  所以這個都是
[00:10:36.000 --> 00:10:37.000]  我講課的時候的
[00:10:37.000 --> 00:10:38.000]  那個Singletracker
[00:10:38.000 --> 00:10:40.000]  也是印鈔票的
[00:10:40.000 --> 00:10:41.000]  那中國的
[00:10:41.000 --> 00:10:43.000]  我們常常做參政禮儀的
[00:10:43.000 --> 00:10:44.000]  政府
[00:10:44.000 --> 00:10:45.000]  沒有放很多在裡面
[00:10:45.000 --> 00:10:47.000]  你自己上網找張瑪麗
[00:10:47.000 --> 00:10:49.000]  我的公司叫張瑪麗博記
[00:10:49.000 --> 00:10:50.000]  對對對
[00:10:50.000 --> 00:10:51.000]  OK
[00:10:51.000 --> 00:10:52.000]  然後呢
[00:10:52.000 --> 00:10:54.000]  這個就是不同的政府報門
[00:10:54.000 --> 00:10:55.000]  我主要做三方面
[00:10:55.000 --> 00:10:57.000]  一個就是企業
[00:10:57.000 --> 00:10:59.000]  那企業是賺錢的
[00:10:59.000 --> 00:11:00.000]  所以我收他們
[00:11:00.000 --> 00:11:01.000]  不是很貴
[00:11:01.000 --> 00:11:02.000]  是貴
[00:11:02.000 --> 00:11:03.000]  OK
[00:11:03.000 --> 00:11:04.000]  然後呢
[00:11:04.000 --> 00:11:05.000]  我覺得就是
[00:11:05.000 --> 00:11:06.000]  賺的錢以後
[00:11:06.000 --> 00:11:07.000]  我就可以做很多
[00:11:07.000 --> 00:11:09.000]  我覺得我需要去支持的活動
[00:11:09.000 --> 00:11:10.000]  機構
[00:11:10.000 --> 00:11:11.000]  然後呢
[00:11:11.000 --> 00:11:12.000]  政府呢
[00:11:12.000 --> 00:11:13.000]  很多
[00:11:13.000 --> 00:11:14.000]  香港上一個有醫管局
[00:11:14.000 --> 00:11:15.000]  我是他們的
[00:11:15.000 --> 00:11:17.000]  管制委員
[00:11:17.000 --> 00:11:18.000]  另外呢
[00:11:18.000 --> 00:11:20.000]  還有香港不同的行政
[00:11:20.000 --> 00:11:21.000]  都是政府的部門
[00:11:21.000 --> 00:11:22.000]  我做很多很多
[00:11:22.000 --> 00:11:23.000]  另外還有呢
[00:11:23.000 --> 00:11:26.000]  就是我們公司要上市了
[00:11:26.000 --> 00:11:27.000]  所以那個聯交所
[00:11:27.000 --> 00:11:29.000]  這是我們常做的stock exchange
[00:11:29.000 --> 00:11:30.000]  OK
[00:11:30.000 --> 00:11:31.000]  還有就是天文台
[00:11:31.000 --> 00:11:32.000]  像最近
[00:11:32.000 --> 00:11:34.000]  香港不是打掛了10號風球嗎
[00:11:34.000 --> 00:11:36.000]  所以他們全都是看
[00:11:36.000 --> 00:11:38.000]  就像一個banker這樣的
[00:11:38.000 --> 00:11:39.000]  幹嘛我會把他們
[00:11:39.000 --> 00:11:40.000]  要這樣穿呢
[00:11:40.000 --> 00:11:41.000]  因為呢
[00:11:41.000 --> 00:11:42.000]  如果你穿好衣服
[00:11:42.000 --> 00:11:43.000]  其他人就不會看
[00:11:43.000 --> 00:11:44.000]  你不對的地方
[00:11:44.000 --> 00:11:46.000]  因為我們這個制服叫正裝
[00:11:46.000 --> 00:11:47.000]  正裝就是像
[00:11:47.000 --> 00:11:48.000]  打領帶
[00:11:48.000 --> 00:11:49.000]  然後穿好
[00:11:49.000 --> 00:11:51.000]  穿好一套西裝
[00:11:51.000 --> 00:11:52.000]  因為你這樣做
[00:11:52.000 --> 00:11:54.000]  你看看BBC CNN
[00:11:54.000 --> 00:11:56.000]  他們講天氣的都是這樣的
[00:11:56.000 --> 00:11:58.000]  男的都是打領帶
[00:11:58.000 --> 00:11:59.000]  然後穿好衣服
[00:11:59.000 --> 00:12:01.000]  我們去面試的時候也是這樣
[00:12:01.000 --> 00:12:03.000]  因為這個你不會讓人扣分
[00:12:03.000 --> 00:12:04.000]  所以我做很多類類的
[00:12:04.000 --> 00:12:05.000]  那教育的
[00:12:05.000 --> 00:12:08.000]  香港我們有11間大學
[00:12:08.000 --> 00:12:09.000]  11間
[00:12:09.000 --> 00:12:10.000]  香港有
[00:12:10.000 --> 00:12:11.000]  都是給degree的
[00:12:11.000 --> 00:12:12.000]  所以現在很多大學生
[00:12:12.000 --> 00:12:14.000]  在香港
[00:12:14.000 --> 00:12:15.000]  但坦白說
[00:12:15.000 --> 00:12:17.000]  他們的語文
[00:12:17.000 --> 00:12:19.000]  很多都是有點退步了
[00:12:19.000 --> 00:12:20.000]  我自己覺得
[00:12:20.000 --> 00:12:21.000]  OK
[00:12:21.000 --> 00:12:22.000]  所以你看見都是不同的
[00:12:22.000 --> 00:12:23.000]  這個是
[00:12:23.000 --> 00:12:24.000]  Hong Kong U
[00:12:24.000 --> 00:12:25.000]  香港大學
[00:12:25.000 --> 00:12:27.000]  還有中文大學
[00:12:27.000 --> 00:12:30.000]  還有這個是科技大學
[00:12:30.000 --> 00:12:32.000]  這三間就是最多人去讀的
[00:12:32.000 --> 00:12:33.000]  國內
[00:12:33.000 --> 00:12:34.000]  很多人去香港讀書
[00:12:34.000 --> 00:12:36.000]  首選是香港大學
[00:12:36.000 --> 00:12:37.000]  然後中文大學
[00:12:37.000 --> 00:12:38.000]  然後就是科技
[00:12:38.000 --> 00:12:39.000]  這三個都是比較
[00:12:39.000 --> 00:12:41.000]  火的那個大學了
[00:12:41.000 --> 00:12:42.000]  另外還有
[00:12:42.000 --> 00:12:43.000]  就是Baptist
[00:12:43.000 --> 00:12:44.000]  不同的
[00:12:44.000 --> 00:12:45.000]  所以他們就是這樣子
[00:12:45.000 --> 00:12:46.000]  學參加禮儀
[00:12:46.000 --> 00:12:47.000]  那國內呢
[00:12:47.000 --> 00:12:50.000]  我常常到不同的省份
[00:12:50.000 --> 00:12:51.000]  也是講課
[00:12:51.000 --> 00:12:52.000]  主要就是講
[00:12:52.000 --> 00:12:53.000]  我自己覺得
[00:12:53.000 --> 00:12:56.000]  人是一個企業成功的原因
[00:12:56.000 --> 00:12:59.000]  人才是一個企業裡面
[00:12:59.000 --> 00:13:01.000]  最重要的機緣
[00:13:01.000 --> 00:13:04.000]  如果你這個公司沒人
