
[00:00:00.000 --> 00:00:03.000]  最後一講,講什麼呢?
[00:04:18.000 --> 00:04:20.000]  有沒有人試過,沒有跟別人有衝突過?
[00:04:20.000 --> 00:04:22.000]  沒有跟別人有磨擦過?
[00:04:22.000 --> 00:04:23.000]  有沒有人試過這樣的經驗?
[00:04:23.000 --> 00:04:27.000]  我是好人,所以我從來不跟別人吵架的
[00:04:27.000 --> 00:04:29.000]  即是你多好人都好
[00:04:29.000 --> 00:04:30.000]  有時都會大家兩個是
[00:04:30.000 --> 00:04:32.000]  即是不對勁就是不好的
[00:04:32.000 --> 00:04:35.000]  不過問題的反應會是怎樣呢?
[00:04:35.000 --> 00:04:38.000]  不知道以下那些是否你的反應呢?
[00:04:38.000 --> 00:04:42.000]  先看看下一張,我都不知道你想做甚麼
[00:04:42.000 --> 00:04:43.000]  有沒有出現過?
[00:04:43.000 --> 00:04:49.000]  第二張,我不想再跟你說了,浪費氣力
[00:04:49.000 --> 00:04:54.000]  你為甚麼這麼大聲跟我說話?罵我呀?
[00:04:54.000 --> 00:04:56.000]  不說就不說,有甚麼了不起呢?
[00:04:56.000 --> 00:04:58.000]  I don't care
[00:04:58.000 --> 00:05:02.000]  你想怎樣?放馬過來
[00:05:02.000 --> 00:05:06.000]  請你聽我解釋行不行?
[00:05:06.000 --> 00:05:09.000]  我跟你拼了
[00:05:09.000 --> 00:05:13.000]  為甚麼你不跟我說話?
[00:05:13.000 --> 00:05:15.000]  你還睡得著?
[00:05:15.000 --> 00:05:16.000]  正在跟我吵架
[00:05:16.000 --> 00:05:19.000]  吵架還可以睡著教?有沒有搞錯?
[00:05:19.000 --> 00:05:22.000]  這是我的機器
[00:05:22.000 --> 00:05:25.000]  告訴你,你到底想我怎樣?
[00:05:25.000 --> 00:05:28.000]  你告訴我吧,你到底想怎樣?
[00:05:28.000 --> 00:05:30.000]  請你不要再說了,你煩死我了
[00:05:30.000 --> 00:05:32.000]  太煩了
[00:05:32.000 --> 00:05:36.000]  我又做錯了甚麼?
[00:05:36.000 --> 00:05:38.000]  你不要再碰我
[00:05:38.000 --> 00:05:44.000]  大英師妹,這裡有很多不同的情景
[00:05:44.000 --> 00:05:46.000]  有沒有誰說我完全沒有試過?
[00:05:46.000 --> 00:05:48.000]  剛才說的那些
[00:05:48.000 --> 00:05:51.000]  試過的有,舉舉手
[00:05:51.000 --> 00:05:55.000]  這麼小樣?
[00:05:55.000 --> 00:06:00.000]  我相信夫妻之間相處,很多時候都有這樣的情況
[00:06:00.000 --> 00:06:04.000]  正如剛才所說,夫妻之間的磨擦在所難免
[00:06:04.000 --> 00:06:06.000]  有人甚至這樣說
[00:06:06.000 --> 00:06:09.000]  夫妻之間,即是在夫妻的生活當中
[00:06:09.000 --> 00:06:13.000]  最少有四分之一的時間是用來鬥氣的
[00:06:13.000 --> 00:06:15.000]  有沒有這麼多呢?我不知道
[00:06:15.000 --> 00:06:17.000]  你們自己去衡量一下
[00:06:17.000 --> 00:06:19.000]  最少兩夫妻在一起生活的時候
[00:06:19.000 --> 00:06:22.000]  有四分之一的時間是用來鬥氣的
[00:06:22.000 --> 00:06:25.000]  問題是當我們發生磨擦的時候
[00:06:25.000 --> 00:06:30.000]  有衝突,到底這些磨擦衝突
[00:06:30.000 --> 00:06:35.000]  是能夠幫助我們更深去認識自己的脾氣
[00:06:35.000 --> 00:06:37.000]  我們的品格
[00:06:37.000 --> 00:06:41.000]  還是暴露出原來我們是這麼幼稚
[00:06:41.000 --> 00:06:43.000]  這麼不成熟
[00:06:43.000 --> 00:06:48.000]  只懂得怎樣能夠贏得對方
[00:06:48.000 --> 00:06:52.000]  所以今天跟大家分享這件事的時候
[00:06:52.000 --> 00:06:56.000]  我們希望能夠在聖經裡找到一些
[00:06:56.000 --> 00:07:01.000]  能夠幫助我們去面對這些矛盾衝突的方法
[00:07:01.000 --> 00:07:05.000]  Dr. Lesley Parrott 寫了一本書
[00:07:05.000 --> 00:07:10.000]  《The Good Fight! How Conflict Can Bring You Closer》
[00:07:10.000 --> 00:07:11.000]  我幫你翻譯
[00:07:11.000 --> 00:07:16.000]  《那美好的象,磨擦如何?使你們更親近》
[00:07:16.000 --> 00:07:18.000]  其實這本書裡面說了什麼呢?
[00:07:18.000 --> 00:07:19.000]  原來人與人之間的磨擦
[00:07:19.000 --> 00:07:22.000]  不一定是壞事
[00:07:22.000 --> 00:07:23.000]  一來不可以逃避
[00:07:23.000 --> 00:07:24.000]  大家都會有的
[00:07:24.000 --> 00:07:25.000]  大家要磨合嘛
[00:07:25.000 --> 00:07:26.000]  我經常說的
[00:07:26.000 --> 00:07:28.000]  但原來不一定是壞事
[00:07:28.000 --> 00:07:30.000]  只要懂得怎樣去處理
[00:07:30.000 --> 00:07:32.000]  不要怕,不要逃避
[00:07:32.000 --> 00:07:34.000]  不去理會這些問題
[00:07:34.000 --> 00:07:37.000]  其實是大家可以一起去面對
[00:07:37.000 --> 00:07:38.000]  一起去成長
[00:07:38.000 --> 00:07:40.000]  透過這些磨擦的機會
[00:07:40.000 --> 00:07:42.000]  給自己去建立
[00:07:42.000 --> 00:07:44.000]  今天跟大家分享的這本書
[00:07:44.000 --> 00:07:45.000]  在教育裡面有一個小說
[00:07:45.000 --> 00:07:47.000]  就是《牙哥書》
[00:07:47.000 --> 00:07:50.000]  《牙哥書》英文叫什麼呢?
[00:07:50.000 --> 00:07:52.000]  《The Song of Songs》
[00:07:52.000 --> 00:07:57.000]  即是眾歌之歌當中的歌中之歌
[00:07:57.000 --> 00:08:00.000]  其實這個文體是一首詩歌
[00:08:00.000 --> 00:08:03.000]  是一首詩寫出來的
[00:08:03.000 --> 00:08:06.000]  但這首詩歌好像只是說
[00:08:06.000 --> 00:08:07.000]  鎖羅門和他老婆之間
[00:08:07.000 --> 00:08:08.000]  新娘
[00:08:08.000 --> 00:08:10.000]  如果看《祖本聖經》裡面
[00:08:10.000 --> 00:08:11.000]  新娘和新郎
[00:08:11.000 --> 00:08:13.000]  或者是男人和女人
[00:08:13.000 --> 00:08:16.000]  應該是兩個人談情書愛的東西
[00:08:16.000 --> 00:08:19.000]  為什麼會在《老婆聖經》裡面呢?
[00:08:19.000 --> 00:08:20.000]  原因很簡單
[00:08:20.000 --> 00:08:23.000]  因為其實學者去研究
[00:08:23.000 --> 00:08:25.000]  發覺原來《牙哥書》裡面
[00:08:25.000 --> 00:08:28.000]  表面上是說男歡女愛之間
[00:08:28.000 --> 00:08:29.000]  相處的問題
[00:08:29.000 --> 00:08:30.000]  但其實是說到
[00:08:30.000 --> 00:08:33.000]  上帝和教會之間的愛
[00:08:33.000 --> 00:08:36.000]  上帝和教會之間的關係是怎樣
[00:08:36.000 --> 00:08:38.000]  所以我們有那個屬靈的層面
[00:08:38.000 --> 00:08:40.000]  去了解《牙哥書》
[00:08:40.000 --> 00:08:42.000]  今天跟大家看的是第五章
[00:08:42.000 --> 00:08:44.000]  我的reference是錯的
[00:08:44.000 --> 00:08:46.000]  是第二節開始的
[00:08:46.000 --> 00:08:47.000]  第一也是第二
[00:08:47.000 --> 00:08:48.000]  這裡說
[00:08:48.000 --> 00:08:49.000]  我雖然躺著
[00:08:49.000 --> 00:08:51.000]  這個「我」就是指新娘
[00:08:51.000 --> 00:08:52.000]  或者是女孩子
[00:08:52.000 --> 00:08:53.000]  女孩子躺在床上
[00:08:53.000 --> 00:08:55.000]  心裡卻清醒
[00:08:55.000 --> 00:08:58.000]  我望見愛人在門外叩門
[00:08:58.000 --> 00:09:00.000]  怎知道愛人來了
[00:09:00.000 --> 00:09:01.000]  真的叩門
[00:09:01.000 --> 00:09:02.000]  親愛的
[00:09:02.000 --> 00:09:03.000]  讓我進來吧
[00:09:03.000 --> 00:09:04.000]  我的愛人
[00:09:04.000 --> 00:09:05.000]  我的甲子
[00:09:05.000 --> 00:09:08.000]  我的頭上滿是露水
[00:09:08.000 --> 00:09:11.000]  我的頭髮被夜霧濕透了
[00:09:11.000 --> 00:09:12.000]  我已經脫了衣服
[00:09:12.000 --> 00:09:15.000]  這是女性的回應
[00:09:15.000 --> 00:09:17.000]  我換了衣服
[00:09:17.000 --> 00:09:19.000]  怎好再起來穿衣呢
[00:09:19.000 --> 00:09:20.000]  我已經洗了腳
[00:09:20.000 --> 00:09:22.000]  怎好再濃妝呢
[00:09:22.000 --> 00:09:25.000]  我的愛人從門縫伸手進來
[00:09:25.000 --> 00:09:27.000]  因她的靠近
[00:09:27.000 --> 00:09:29.000]  我心跳不已
[00:09:29.000 --> 00:09:31.000]  大家看看這些是否情歌
[00:09:31.000 --> 00:09:33.000]  開始感覺到
[00:09:33.000 --> 00:09:37.000]  男歡女愛的東西
[00:09:37.000 --> 00:09:40.000]  不過當我看到《宴選經》的時候
[00:09:40.000 --> 00:09:42.000]  我就想起
[00:09:42.000 --> 00:09:45.000]  以前諾貝爾文學獎的得主
[00:09:45.000 --> 00:09:46.000]  一個日本人
[00:09:46.000 --> 00:09:47.000]  大家記不記得
[00:09:47.000 --> 00:09:49.000]  叫「川端康成」
[00:09:49.000 --> 00:09:50.000]  有沒有聽過
[00:09:50.000 --> 00:09:51.000]  沒有聽過
[00:09:51.000 --> 00:09:54.000]  他是諾貝爾文學獎的得主
[00:09:54.000 --> 00:09:55.000]  他寫了一本書得獎
[00:09:55.000 --> 00:10:00.000]  叫《最難懂女人心》
[00:10:00.000 --> 00:10:02.000]  其實女人的心
[00:10:02.000 --> 00:10:04.000]  有時真的挺難明白
[00:10:04.000 --> 00:10:06.000]  不知道男士是否同意
[00:10:06.000 --> 00:10:08.000]  《最難懂女人心》
[00:10:08.000 --> 00:10:11.000]  這位女生來自蘇拉密
[00:10:11.000 --> 00:10:13.000]  這位蘇拉密的女子
[00:10:13.000 --> 00:10:16.000]  明明心裡很想她的愛人
[00:10:16.000 --> 00:10:19.000]  躺在床上發夢都看到她的愛人來叩門
[00:10:19.000 --> 00:10:21.000]  即是鎖戶門王
[00:10:21.000 --> 00:10:23.000]  但當鎖戶門王正在門口叩門的時候
[00:10:23.000 --> 00:10:24.000]  敲門的時候
[00:10:24.000 --> 00:10:26.000]  她又不肯去見他
[00:10:26.000 --> 00:10:27.000]  不肯起床開門
[00:10:27.000 --> 00:10:29.000]  你說多麼矛盾
[00:10:29.000 --> 00:10:31.000]  大家沒有遇過這樣的老婆
[00:10:31.000 --> 00:10:33.000]  或者女生是這樣的
[00:10:33.000 --> 00:10:34.000]  我不知道
[00:10:34.000 --> 00:10:35.000]  很明顯
[00:10:35.000 --> 00:10:36.000]  我們看這位女生的時候
[00:10:36.000 --> 00:10:38.000]  這位蘇拉密的女生
[00:10:38.000 --> 00:10:40.000]  她和鎖戶門王之間
[00:10:40.000 --> 00:10:42.000]  可能有些磨擦都未定
[00:10:42.000 --> 00:10:43.000]  即是我猜測
[00:10:43.000 --> 00:10:45.000]  否則不會有這樣的反應
[00:10:45.000 --> 00:10:46.000]  那磨擦是什麼呢
[00:10:46.000 --> 00:10:51.000]  可能這位女生身分現異
[00:10:51.000 --> 00:10:54.000]  覺得鎖戶門王怎麼這麼晚都不來
[00:10:54.000 --> 00:10:55.000]  她去哪裏
[00:10:55.000 --> 00:10:59.000]  是否去跟人花天走地
[00:10:59.000 --> 00:11:00.000]  或者去找別的女人
[00:11:00.000 --> 00:11:01.000]  才來找我
[00:11:01.000 --> 00:11:02.000]  為何到現在都沒有來找我
[00:11:02.000 --> 00:11:04.000]  這是我猜測
[00:11:04.000 --> 00:11:06.000]  為何到現在都沒有來找我
[00:11:06.000 --> 00:11:07.000]  心裏很不開心
[00:11:07.000 --> 00:11:08.000]  為何到現在都沒有來找我
[00:11:08.000 --> 00:11:09.000]  我在這裏等你這麼久
[00:11:09.000 --> 00:11:11.000]  整晚都沒有出現
[00:11:11.000 --> 00:11:13.000]  後來鎖戶門王來了
[00:11:13.000 --> 00:11:15.000]  鎖戶門王又覺得
[00:11:15.000 --> 00:11:17.000]  我做皇帝
[00:11:17.000 --> 00:11:19.000]  鎖戶門王是皇帝
[00:11:19.000 --> 00:11:21.000]  做了一天這麼多的工作
[00:11:21.000 --> 00:11:23.000]  國家事務多麼的混亂
[00:11:23.000 --> 00:11:24.000]  其實已經很累了
[00:11:24.000 --> 00:11:26.000]  現在打算做完
[00:11:26.000 --> 00:11:28.000]  希望來你那裏可以休息一下
[00:11:28.000 --> 00:11:31.000]  來這裏可以讓你安慰一下我
[00:11:31.000 --> 00:11:36.000]  但誰知被這個女人拒諸門外
[00:11:36.000 --> 00:11:38.000]  當然這些都是我猜測
[00:11:38.000 --> 00:11:41.000]  為何他們有這樣的對話反應
[00:11:41.000 --> 00:11:44.000]  如果是這樣的話
[00:11:44.000 --> 00:11:48.000]  鎖戶門王可能覺得這個女人不體諒他
[00:11:48.000 --> 00:11:50.000]  我這麼辛苦做皇帝
[00:11:50.000 --> 00:11:51.000]  很忙的
[00:11:51.000 --> 00:11:52.000]  你以為是給命令嗎
[00:11:52.000 --> 00:11:53.000]  我有很多事要做
[00:11:53.000 --> 00:11:55.000]  但你不體諒我
[00:11:55.000 --> 00:11:57.000]  而且給一個不是理由的理由給我
[00:11:57.000 --> 00:12:01.000]  我換了衣服穿了睡衣
[00:12:01.000 --> 00:12:02.000]  我洗了腳
[00:12:02.000 --> 00:12:03.000]  我不想再落地
[00:12:03.000 --> 00:12:04.000]  去下床
[00:12:04.000 --> 00:12:05.000]  因為那時是泥地
[00:12:05.000 --> 00:12:06.000]  但應該是皇宮
[00:12:06.000 --> 00:12:07.000]  應該不是泥地
[00:12:07.000 --> 00:12:11.000]  這不是理由
[00:12:11.000 --> 00:12:13.000]  你都不肯開門給我
[00:12:13.000 --> 00:12:16.000]  其實如果你問我
[00:12:16.000 --> 00:12:18.000]  我覺得這個女人在鬧事
[00:12:18.000 --> 00:12:21.000]  不知我的女士有沒有跟老公鬧過事
[00:12:21.000 --> 00:12:23.000]  我不知道
[00:12:23.000 --> 00:12:33.000]  當我們跟人發生磨擦的時候
[00:12:33.000 --> 00:12:38.000]  特別是我們不喜歡我們的配偶所作所為
[00:12:38.000 --> 00:12:41.000]  有沒有一些事情你不喜歡你的配偶做
[00:12:41.000 --> 00:12:46.000]  你覺得對方很不了解你
[00:12:46.000 --> 00:12:49.000]  甚至你覺得你這樣做
[00:12:49.000 --> 00:12:50.000]  你這樣說
[00:12:50.000 --> 00:12:52.000]  傷害了我弱小的心靈
[00:12:52.000 --> 00:12:54.000]  當你有這樣的感覺的時候
[00:12:54.000 --> 00:12:56.000]  我們應該怎樣做
[00:12:56.000 --> 00:13:01.000]  我們應該從鎖了門的身上
[00:13:01.000 --> 00:13:04.000]  鎖了門王是智慧之子
[00:13:04.000 --> 00:13:05.000]  聖經說
[00:13:05.000 --> 00:13:06.000]  鎖了門你要什麼
[00:13:06.000 --> 00:13:07.000]  上帝問鎖了門你要什麼
[00:13:07.000 --> 00:13:09.000]  你給我多點智慧
[00:13:09.000 --> 00:13:10.000]  鎖了門可以有智慧
[00:13:10.000 --> 00:13:12.000]  第一個智慧是什麼
[00:13:12.000 --> 00:13:14.000]  他的回應是什麼
[00:13:14.000 --> 00:13:16.000]  拒絕反擊
[00:13:16.000 --> 00:13:18.000]  當這個女人不開門給他
[00:13:18.000 --> 00:13:19.000]  他是皇帝
[00:13:19.000 --> 00:13:22.000]  竟然拒絕於門外
[00:13:22.000 --> 00:13:24.000]  但鎖了門怎麼說
[00:13:24.000 --> 00:13:25.000]  有沒有罵他
[00:13:25.000 --> 00:13:26.000]  有沒有耍他
[00:13:26.000 --> 00:13:27.000]  沒有
[00:13:27.000 --> 00:13:28.000]  反而說什麼
[00:13:28.000 --> 00:13:31.000]  親愛的讓我進來吧
[00:13:31.000 --> 00:13:33.000]  我的愛人
[00:13:33.000 --> 00:13:34.000]  我的甲子
[00:13:34.000 --> 00:13:36.000]  我頭上滿是露水
[00:13:36.000 --> 00:13:37.000]  站了這麼久
[00:13:37.000 --> 00:13:40.000]  我的頭髮都濕了
[00:13:40.000 --> 00:13:42.000]  想想
[00:13:42.000 --> 00:13:47.000]  鎖了門來找這個女人的時候
[00:13:47.000 --> 00:13:49.000]  剛才也說過
[00:13:49.000 --> 00:13:51.000]  假設經過一天的工作
[00:13:51.000 --> 00:13:52.000]  很累了
[00:13:52.000 --> 00:13:54.000]  想妻子安慰一下
[00:13:54.000 --> 00:13:56.000]  舒解一天的疲勞
[00:13:56.000 --> 00:13:58.000]  但妻子不理他
[00:13:58.000 --> 00:14:00.000]  不開門給他
[00:14:00.000 --> 00:14:04.000]  如果換了是我的話
[00:14:04.000 --> 00:14:05.000]  我心裡怎麼想
[00:14:05.000 --> 00:14:06.000]  我就會想
[00:14:06.000 --> 00:14:08.000]  到底發生什麼事
[00:14:08.000 --> 00:14:10.000]  為什麼不開門給我
[00:14:10.000 --> 00:14:12.000]  我有什麼得罪了你
[00:14:12.000 --> 00:14:13.000]  我做錯什麼
[00:14:13.000 --> 00:14:17.000]  好像剛才的情況一樣
[00:14:17.000 --> 00:14:19.000]  為什麼你這樣拒絕我
[00:14:19.000 --> 00:14:21.000]  分明故意不開門給我
[00:14:21.000 --> 00:14:23.000]  如果換了我是鎖了門王
[00:14:23.000 --> 00:14:25.000]  我站在門外的時候
[00:14:25.000 --> 00:14:28.000]  可能我會這樣想
[00:14:28.000 --> 00:14:30.000]  如果你是鎖了門
[00:14:30.000 --> 00:14:31.000]  不要說牧師
[00:14:31.000 --> 00:14:32.000]  那你呢
[00:14:32.000 --> 00:14:34.000]  如果你換了是鎖了門王
[00:14:34.000 --> 00:14:36.000]  站在這個女人的門外的時候
[00:14:36.000 --> 00:14:38.000]  她竟然不開門給你
[00:14:38.000 --> 00:14:40.000]  找一些不是理由的理由
[00:14:40.000 --> 00:14:42.000]  找一些藉口來拒絕你
[00:14:42.000 --> 00:14:44.000]  你會怎麼想
[00:14:44.000 --> 00:14:45.000]  你會不會像鎖了門
[00:14:45.000 --> 00:14:48.000]  說親愛的開門給我吧
[00:14:48.000 --> 00:14:50.000]  你是我的鴿子
[00:14:50.000 --> 00:14:52.000]  我站在這裡
[00:14:52.000 --> 00:14:56.000]  露水弄得我全身全身都濕透了
[00:14:56.000 --> 00:14:58.000]  你會不會像鎖了門這樣說
[00:14:58.000 --> 00:15:03.000]  做不做得到
[00:15:03.000 --> 00:15:05.000]  很多時候
[00:15:05.000 --> 00:15:08.000]  當兩個人之間的磨擦
[00:15:08.000 --> 00:15:10.000]  升級
[00:15:10.000 --> 00:15:12.000]  或者是白熱化的時候
[00:15:12.000 --> 00:15:14.000]  其實很多時候
[00:15:14.000 --> 00:15:16.000]  因為我們習慣了
[00:15:16.000 --> 00:15:18.000]  即時反應
[00:15:18.000 --> 00:15:20.000]  特別是來自香港的人
[00:15:20.000 --> 00:15:22.000]  反應要快
[00:15:22.000 --> 00:15:26.000]  很快就會開口反擊你
[00:15:26.000 --> 00:15:29.000]  即時反擊是我們經常有的
[00:15:29.000 --> 00:15:32.000]  一些表現
[00:15:32.000 --> 00:15:34.000]  特別是當別人覺得
[00:15:34.000 --> 00:15:36.000]  是無緣無故地去針對你
[00:15:36.000 --> 00:15:37.000]  拒絕你
[00:15:37.000 --> 00:15:40.000]  就會這樣
[00:15:40.000 --> 00:15:43.000]  但保羅怎樣提醒我們呢
[00:15:43.000 --> 00:15:45.000]  保羅在《新約聖經》裏面
[00:15:45.000 --> 00:15:47.000]  貼在前書第五章裏說
[00:15:47.000 --> 00:15:49.000]  要謹慎
[00:15:49.000 --> 00:15:50.000]  要小心
[00:15:50.000 --> 00:15:51.000]  要留意
[00:15:51.000 --> 00:15:54.000]  誰都不可以惡報惡
[00:15:54.000 --> 00:15:57.000]  要常常彼此關心
[00:15:57.000 --> 00:16:02.000]  為別人的好處著想
[00:16:02.000 --> 00:16:04.000]  這是保羅給我們的提醒
[00:16:04.000 --> 00:16:05.000]  保羅的意思是
[00:16:05.000 --> 00:16:07.000]  如果我們以惡報惡
[00:16:07.000 --> 00:16:08.000]  別人這樣對我
[00:16:08.000 --> 00:16:09.000]  第一
[00:16:09.000 --> 00:16:11.000]  我們是否真的這樣差對我們呢
[00:16:11.000 --> 00:16:13.000]  我們只是猜測而已
[00:16:13.000 --> 00:16:14.000]  但如果我們不經思索
[00:16:14.000 --> 00:16:15.000]  反應
[00:16:15.000 --> 00:16:16.000]  回擊
[00:16:16.000 --> 00:16:19.000]  以辱罵還辱罵的時候
[00:16:19.000 --> 00:16:22.000]  其實是不能夠解決問題的
[00:16:22.000 --> 00:16:24.000]  大家都只是為了一口氣
[00:16:24.000 --> 00:16:26.000]  很多時候只是為了一口氣
[00:16:26.000 --> 00:16:28.000]  就是不喜歡你這樣說話
[00:16:28.000 --> 00:16:30.000]  就是不喜歡你這樣做
[00:16:30.000 --> 00:16:31.000]  為了一口氣
[00:16:31.000 --> 00:16:32.000]  於是立即反擊
[00:16:32.000 --> 00:16:33.000]  再打回頭
[00:16:33.000 --> 00:16:35.000]  保羅說先想一想
[00:16:35.000 --> 00:16:36.000]  先
[00:16:36.000 --> 00:16:37.000]  想一想
[00:16:37.000 --> 00:16:39.000]  到底是什麼原因
[00:16:39.000 --> 00:16:41.000]  讓對方會這樣說話
[00:16:41.000 --> 00:16:42.000]  有什麼原因
[00:16:42.000 --> 00:16:44.000]  對方會這樣對待我呢
[00:16:44.000 --> 00:16:46.000]  我應該怎樣回應
[00:16:46.000 --> 00:16:48.000]  是最好的呢
[00:16:48.000 --> 00:16:49.000]  在你去反擊
[00:16:49.000 --> 00:16:51.000]  或者說話之前
[00:16:51.000 --> 00:16:53.000]  如果我們想一想
